game,2018,12,20181125,201811250clt,mia,"Miami Dolphins",24,clt,"Indianapolis Colts",27
player,201811250clt,mia,DrakKe00,fumbles_lost,0,,,,,
player,201811250clt,mia,CarrLe00,pass_cmp,0,,,,,
player,201811250clt,mia,CarrLe00,pass_att,0,,,,,
player,201811250clt,mia,CarrLe00,pass_yds,0,,,,,
player,201811250clt,mia,CarrLe00,pass_td,0,,,,,
player,201811250clt,mia,CarrLe00,pass_int,0,,,,,
player,201811250clt,mia,CarrLe00,pass_sacked,0,,,,,
player,201811250clt,mia,CarrLe00,pass_sacked_yds,0,,,,,
player,201811250clt,mia,CarrLe00,pass_long,0,,,,,
player,201811250clt,mia,CarrLe00,pass_rating,,,,,,
player,201811250clt,mia,CarrLe00,rush_att,0,,,,,
player,201811250clt,mia,CarrLe00,rush_yds,0,,,,,
player,201811250clt,mia,CarrLe00,rush_td,0,,,,,
player,201811250clt,mia,CarrLe00,rush_long,0,,,,,
player,201811250clt,mia,CarrLe00,targets,2,,,,,
player,201811250clt,mia,CarrLe00,rec,1,,,,,
player,201811250clt,mia,CarrLe00,rec_yds,74,,,,,
player,201811250clt,mia,CarrLe00,rec_td,1,,,,,
player,201811250clt,mia,CarrLe00,rec_long,74,,,,,
player,201811250clt,mia,CarrLe00,fumbles,0,,,,,
player,201811250clt,mia,CarrLe00,fumbles_lost,0,,,,,
player,201811250clt,mia,SmytDu00,pass_cmp,0,,,,,
player,201811250clt,mia,SmytDu00,pass_att,0,,,,,
player,201811250clt,mia,SmytDu00,pass_yds,0,,,,,
player,201811250clt,mia,SmytDu00,pass_td,0,,,,,
player,201811250clt,mia,SmytDu00,pass_int,0,,,,,
player,201811250clt,mia,SmytDu00,pass_sacked,0,,,,,
player,201811250clt,mia,SmytDu00,pass_sacked_yds,0,,,,,
player,201811250clt,mia,SmytDu00,pass_long,0,,,,,
player,201811250clt,mia,SmytDu00,pass_rating,,,,,,
player,201811250clt,mia,SmytDu00,rush_att,0,,,,,
player,201811250clt,mia,SmytDu00,rush_yds,0,,,,,
player,201811250clt,mia,SmytDu00,rush_td,0,,,,,
player,201811250clt,mia,SmytDu00,rush_long,0,,,,,
player,201811250clt,mia,SmytDu00,targets,2,,,,,
player,201811250clt,mia,SmytDu00,rec,2,,,,,
player,201811250clt,mia,SmytDu00,rec_yds,27,,,,,
player,201811250clt,mia,SmytDu00,rec_td,0,,,,,
player,201811250clt,mia,SmytDu00,rec_long,21,,,,,
player,201811250clt,mia,SmytDu00,fumbles,0,,,,,
player,201811250clt,mia,SmytDu00,fumbles_lost,0,,,,,
player,201811250clt,mia,AmenDa00,pass_cmp,0,,,,,
player,201811250clt,mia,AmenDa00,pass_att,0,,,,,
player,201811250clt,mia,AmenDa00,pass_yds,0,,,,,
player,201811250clt,mia,AmenDa00,pass_td,0,,,,,
player,201811250clt,mia,AmenDa00,pass_int,0,,,,,
player,201811250clt,mia,AmenDa00,pass_sacked,0,,,,,
player,201811250clt,mia,AmenDa00,pass_sacked_yds,0,,,,,
player,201811250clt,mia,AmenDa00,pass_long,0,,,,,
player,201811250clt,mia,AmenDa00,pass_rating,,,,,,
player,201811250clt,mia,AmenDa00,rush_att,0,,,,,
player,201811250clt,mia,AmenDa00,rush_yds,0,,,,,
player,201811250clt,mia,AmenDa00,rush_td,0,,,,,
player,201811250clt,mia,AmenDa00,rush_long,0,,,,,
player,201811250clt,mia,AmenDa00,targets,1,,,,,
player,201811250clt,mia,AmenDa00,rec,1,,,,,
player,201811250clt,mia,AmenDa00,rec_yds,13,,,,,
player,201811250clt,mia,AmenDa00,rec_td,0,,,,,
player,201811250clt,mia,AmenDa00,rec_long,13,,,,,
player,201811250clt,mia,AmenDa00,fumbles,0,,,,,
player,201811250clt,mia,AmenDa00,fumbles_lost,0,,,,,
player,201811250clt,mia,ParkDe01,pass_cmp,0,,,,,
player,201811250clt,mia,ParkDe01,pass_att,0,,,,,
player,201811250clt,mia,ParkDe01,pass_yds,0,,,,,
player,201811250clt,mia,ParkDe01,pass_td,0,,,,,
player,201811250clt,mia,ParkDe01,pass_int,0,,,,,
player,201811250clt,mia,ParkDe01,pass_sacked,0,,,,,
player,201811250clt,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201811250clt,mia,ParkDe01,pass_long,0,,,,,
player,201811250clt,mia,ParkDe01,pass_rating,,,,,,
player,201811250clt,mia,ParkDe01,rush_att,0,,,,,
player,201811250clt,mia,ParkDe01,rush_yds,0,,,,,
player,201811250clt,mia,ParkDe01,rush_td,0,,,,,
player,201811250clt,mia,ParkDe01,rush_long,0,,,,,
player,201811250clt,mia,ParkDe01,targets,3,,,,,
player,201811250clt,mia,ParkDe01,rec,3,,,,,
player,201811250clt,mia,ParkDe01,rec_yds,10,,,,,
player,201811250clt,mia,ParkDe01,rec_td,0,,,,,
player,201811250clt,mia,ParkDe01,rec_long,9,,,,,
player,201811250clt,mia,ParkDe01,fumbles,0,,,,,
player,201811250clt,mia,ParkDe01,fumbles_lost,0,,,,,
player,201811250clt,mia,StilKe00,pass_cmp,0,,,,,
player,201811250clt,mia,StilKe00,pass_att,0,,,,,
player,201811250clt,mia,StilKe00,pass_yds,0,,,,,
player,201811250clt,mia,StilKe00,pass_td,0,,,,,
player,201811250clt,mia,StilKe00,pass_int,0,,,,,
player,201811250clt,mia,StilKe00,pass_sacked,0,,,,,
player,201811250clt,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201811250clt,mia,StilKe00,pass_long,0,,,,,
player,201811250clt,mia,StilKe00,pass_rating,,,,,,
player,201811250clt,mia,StilKe00,rush_att,0,,,,,
player,201811250clt,mia,StilKe00,rush_yds,0,,,,,
player,201811250clt,mia,StilKe00,rush_td,0,,,,,
player,201811250clt,mia,StilKe00,rush_long,0,,,,,
player,201811250clt,mia,StilKe00,targets,4,,,,,
player,201811250clt,mia,StilKe00,rec,1,,,,,
player,201811250clt,mia,StilKe00,rec_yds,6,,,,,
player,201811250clt,mia,StilKe00,rec_td,0,,,,,
player,201811250clt,mia,StilKe00,rec_long,6,,,,,
player,201811250clt,mia,StilKe00,fumbles,0,,,,,
player,201811250clt,mia,StilKe00,fumbles_lost,0,,,,,
player,201811250clt,mia,GesiMi00,pass_cmp,0,,,,,
player,201811250clt,mia,GesiMi00,pass_att,0,,,,,
player,201811250clt,mia,GesiMi00,pass_yds,0,,,,,
player,201811250clt,mia,GesiMi00,pass_td,0,,,,,
player,201811250clt,mia,GesiMi00,pass_int,0,,,,,
player,201811250clt,mia,GesiMi00,pass_sacked,0,,,,,
player,201811250clt,mia,GesiMi00,pass_sacked_yds,0,,,,,
player,201811250clt,mia,GesiMi00,pass_long,0,,,,,
player,201811250clt,mia,GesiMi00,pass_rating,,,,,,
player,201811250clt,mia,GesiMi00,rush_att,0,,,,,
player,201811250clt,mia,GesiMi00,rush_yds,0,,,,,
player,201811250clt,mia,GesiMi00,rush_td,0,,,,,
player,201811250clt,mia,GesiMi00,rush_long,0,,,,,
player,201811250clt,mia,GesiMi00,targets,1,,,,,
player,201811250clt,mia,GesiMi00,rec,1,,,,,
player,201811250clt,mia,GesiMi00,rec_yds,5,,,,,
player,201811250clt,mia,GesiMi00,rec_td,0,,,,,
player,201811250clt,mia,GesiMi00,rec_long,5,,,,,
player,201811250clt,mia,GesiMi00,fumbles,1,,,,,
player,201811250clt,mia,GesiMi00,fumbles_lost,1,,,,,
player,201811250clt,mia,ButlBr00,pass_cmp,0,,,,,
player,201811250clt,mia,ButlBr00,pass_att,0,,,,,
player,201811250clt,mia,ButlBr00,pass_yds,0,,,,,
player,201811250clt,mia,ButlBr00,pass_td,0,,,,,
player,201811250clt,mia,ButlBr00,pass_int,0,,,,,
player,201811250clt,mia,ButlBr00,pass_sacked,0,,,,,
player,201811250clt,mia,ButlBr00,pass_sacked_yds,0,,,,,
player,201811250clt,mia,ButlBr00,pass_long,0,,,,,
player,201811250clt,mia,ButlBr00,pass_rating,,,,,,
player,201811250clt,mia,ButlBr00,rush_att,0,,,,,
player,201811250clt,mia,ButlBr00,rush_yds,0,,,,,
player,201811250clt,mia,ButlBr00,rush_td,0,,,,,
player,201811250clt,mia,ButlBr00,rush_long,0,,,,,
player,201811250clt,mia,ButlBr00,targets,1,,,,,
player,201811250clt,mia,ButlBr00,rec,0,,,,,
player,201811250clt,mia,ButlBr00,rec_yds,0,,,,,
player,201811250clt,mia,ButlBr00,rec_td,0,,,,,
player,201811250clt,mia,ButlBr00,rec_long,0,,,,,
player,201811250clt,mia,ButlBr00,fumbles,0,,,,,
player,201811250clt,mia,ButlBr00,fumbles_lost,0,,,,,
player,201811250clt,mia,BallKa00,pass_cmp,0,,,,,
player,201811250clt,mia,BallKa00,pass_att,0,,,,,
player,201811250clt,mia,BallKa00,pass_yds,0,,,,,
player,201811250clt,mia,BallKa00,pass_td,0,,,,,
player,201811250clt,mia,BallKa00,pass_int,0,,,,,
player,201811250clt,mia,BallKa00,pass_sacked,0,,,,,
player,201811250clt,mia,BallKa00,pass_sacked_yds,0,,,,,
player,201811250clt,mia,BallKa00,pass_long,0,,,,,
player,201811250clt,mia,BallKa00,pass_rating,,,,,,
player,201811250clt,mia,BallKa00,rush_att,0,,,,,
player,201811250clt,mia,BallKa00,rush_yds,0,,,,,
player,201811250clt,mia,BallKa00,rush_td,0,,,,,
player,201811250clt,mia,BallKa00,rush_long,0,,,,,
player,201811250clt,mia,BallKa00,targets,2,,,,,
player,201811250clt,mia,BallKa00,rec,2,,,,,
player,201811250clt,mia,BallKa00,rec_yds,-5,,,,,
player,201811250clt,mia,BallKa00,rec_td,0,,,,,
player,201811250clt,mia,BallKa00,rec_long,-2,,,,,
player,201811250clt,mia,BallKa00,fumbles,0,,,,,
player,201811250clt,mia,BallKa00,fumbles_lost,0,,,,,
player,201811250clt,clt,LuckAn00,pass_cmp,30,,,,,
player,201811250clt,clt,LuckAn00,pass_att,37,,,,,
player,201811250clt,clt,LuckAn00,pass_yds,343,,,,,
player,201811250clt,clt,LuckAn00,pass_td,3,,,,,
player,201811250clt,clt,LuckAn00,pass_int,2,,,,,
player,201811250clt,clt,LuckAn00,pass_sacked,1,,,,,
player,201811250clt,clt,LuckAn00,pass_sacked_yds,10,,,,,
player,201811250clt,clt,LuckAn00,pass_long,36,,,,,
player,201811250clt,clt,LuckAn00,pass_rating,109.8,,,,,
player,201811250clt,clt,LuckAn00,rush_att,2,,,,,
player,201811250clt,clt,LuckAn00,rush_yds,5,,,,,
player,201811250clt,clt,LuckAn00,rush_td,0,,,,,
player,201811250clt,clt,LuckAn00,rush_long,4,,,,,
player,201811250clt,clt,LuckAn00,targets,1,,,,,
player,201811250clt,clt,LuckAn00,rec,1,,,,,
player,201811250clt,clt,LuckAn00,rec_yds,4,,,,,
player,201811250clt,clt,LuckAn00,rec_td,0,,,,,
player,201811250clt,clt,LuckAn00,rec_long,4,,,,,
player,201811250clt,clt,LuckAn00,fumbles,1,,,,,
player,201811250clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201811250clt,clt,BrisJa00,pass_cmp,1,,,,,
player,201811250clt,clt,BrisJa00,pass_att,1,,,,,
player,201811250clt,clt,BrisJa00,pass_yds,4,,,,,
player,201811250clt,clt,BrisJa00,pass_td,0,,,,,
player,201811250clt,clt,BrisJa00,pass_int,0,,,,,
player,201811250clt,clt,BrisJa00,pass_sacked,0,,,,,
player,201811250clt,clt,BrisJa00,pass_sacked_yds,0,,,,,
player,201811250clt,clt,BrisJa00,pass_long,4,,,,,
player,201811250clt,clt,BrisJa00,pass_rating,83.3,,,,,
player,201811250clt,clt,BrisJa00,rush_att,0,,,,,
player,201811250clt,clt,BrisJa00,rush_yds,0,,,,,
player,201811250clt,clt,BrisJa00,rush_td,0,,,,,
player,201811250clt,clt,BrisJa00,rush_long,0,,,,,
player,201811250clt,clt,BrisJa00,targets,0,,,,,
player,201811250clt,clt,BrisJa00,rec,0,,,,,
player,201811250clt,clt,BrisJa00,rec_yds,0,,,,,
player,201811250clt,clt,BrisJa00,rec_td,0,,,,,
player,201811250clt,clt,BrisJa00,rec_long,0,,,,,
player,201811250clt,clt,BrisJa00,fumbles,0,,,,,
player,201811250clt,clt,BrisJa00,fumbles_lost,0,,,,,
player,201811250clt,clt,MackMa00,pass_cmp,0,,,,,
player,201811250clt,clt,MackMa00,pass_att,0,,,,,
player,201811250clt,clt,MackMa00,pass_yds,0,,,,,
player,201811250clt,clt,MackMa00,pass_td,0,,,,,
player,201811250clt,clt,MackMa00,pass_int,0,,,,,
player,201811250clt,clt,MackMa00,pass_sacked,0,,,,,
player,201811250clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201811250clt,clt,MackMa00,pass_long,0,,,,,
player,201811250clt,clt,MackMa00,pass_rating,,,,,,
player,201811250clt,clt,MackMa00,rush_att,15,,,,,
player,201811250clt,clt,MackMa00,rush_yds,85,,,,,
player,201811250clt,clt,MackMa00,rush_td,0,,,,,
player,201811250clt,clt,MackMa00,rush_long,25,,,,,
player,201811250clt,clt,MackMa00,targets,2,,,,,
player,201811250clt,clt,MackMa00,rec,2,,,,,
player,201811250clt,clt,MackMa00,rec_yds,11,,,,,
player,201811250clt,clt,MackMa00,rec_td,0,,,,,
player,201811250clt,clt,MackMa00,rec_long,7,,,,,
player,201811250clt,clt,MackMa00,fumbles,0,,,,,
player,201811250clt,clt,MackMa00,fumbles_lost,0,,,,,
player,201811250clt,clt,HineNy00,pass_cmp,0,,,,,
player,201811250clt,clt,HineNy00,pass_att,0,,,,,
player,201811250clt,clt,HineNy00,pass_yds,0,,,,,
player,201811250clt,clt,HineNy00,pass_td,0,,,,,
player,201811250clt,clt,HineNy00,pass_int,0,,,,,
player,201811250clt,clt,HineNy00,pass_sacked,0,,,,,
player,201811250clt,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201811250clt,clt,HineNy00,pass_long,0,,,,,
player,201811250clt,clt,HineNy00,pass_rating,,,,,,
player,201811250clt,clt,HineNy00,rush_att,9,,,,,
player,201811250clt,clt,HineNy00,rush_yds,28,,,,,
player,201811250clt,clt,HineNy00,rush_td,0,,,,,
player,201811250clt,clt,HineNy00,rush_long,9,,,,,
player,201811250clt,clt,HineNy00,targets,2,,,,,
player,201811250clt,clt,HineNy00,rec,2,,,,,
player,201811250clt,clt,HineNy00,rec_yds,22,,,,,
player,201811250clt,clt,HineNy00,rec_td,0,,,,,
player,201811250clt,clt,HineNy00,rec_long,19,,,,,
player,201811250clt,clt,HineNy00,fumbles,0,,,,,
player,201811250clt,clt,HineNy00,fumbles_lost,0,,,,,
player,201811250clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201811250clt,clt,HiltT.00,pass_att,0,,,,,
player,201811250clt,clt,HiltT.00,pass_yds,0,,,,,
player,201811250clt,clt,HiltT.00,pass_td,0,,,,,
player,201811250clt,clt,HiltT.00,pass_int,0,,,,,
player,201811250clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201811250clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201811250clt,clt,HiltT.00,pass_long,0,,,,,
player,201811250clt,clt,HiltT.00,pass_rating,,,,,,
player,201811250clt,clt,HiltT.00,rush_att,0,,,,,
player,201811250clt,clt,HiltT.00,rush_yds,0,,,,,
player,201811250clt,clt,HiltT.00,rush_td,0,,,,,
player,201811250clt,clt,HiltT.00,rush_long,0,,,,,
player,201811250clt,clt,HiltT.00,targets,10,,,,,
player,201811250clt,clt,HiltT.00,rec,7,,,,,
player,201811250clt,clt,HiltT.00,rec_yds,125,,,,,
player,201811250clt,clt,HiltT.00,rec_td,0,,,,,
player,201811250clt,clt,HiltT.00,rec_long,36,,,,,
player,201811250clt,clt,HiltT.00,fumbles,0,,,,,
player,201811250clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201811250clt,clt,RogeCh02,pass_cmp,0,,,,,
player,201811250clt,clt,RogeCh02,pass_att,0,,,,,
player,201811250clt,clt,RogeCh02,pass_yds,0,,,,,
player,201811250clt,clt,RogeCh02,pass_td,0,,,,,
player,201811250clt,clt,RogeCh02,pass_int,0,,,,,
player,201811250clt,clt,RogeCh02,pass_sacked,0,,,,,
player,201811250clt,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201811250clt,clt,RogeCh02,pass_long,0,,,,,
player,201811250clt,clt,RogeCh02,pass_rating,,,,,,
player,201811250clt,clt,RogeCh02,rush_att,0,,,,,
player,201811250clt,clt,RogeCh02,rush_yds,0,,,,,
player,201811250clt,clt,RogeCh02,rush_td,0,,,,,
player,201811250clt,clt,RogeCh02,rush_long,0,,,,,
player,201811250clt,clt,RogeCh02,targets,4,,,,,
player,201811250clt,clt,RogeCh02,rec,3,,,,,
player,201811250clt,clt,RogeCh02,rec_yds,49,,,,,
player,201811250clt,clt,RogeCh02,rec_td,0,,,,,
player,201811250clt,clt,RogeCh02,rec_long,34,,,,,
player,201811250clt,clt,RogeCh02,fumbles,0,,,,,
player,201811250clt,clt,RogeCh02,fumbles_lost,0,,,,,
player,201811250clt,clt,EbroEr00,pass_cmp,0,,,,,
player,201811250clt,clt,EbroEr00,pass_att,0,,,,,
player,201811250clt,clt,EbroEr00,pass_yds,0,,,,,
player,201811250clt,clt,EbroEr00,pass_td,0,,,,,
player,201811250clt,clt,EbroEr00,pass_int,0,,,,,
player,201811250clt,clt,EbroEr00,pass_sacked,0,,,,,
player,201811250clt,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201811250clt,clt,EbroEr00,pass_long,0,,,,,
player,201811250clt,clt,EbroEr00,pass_rating,,,,,,
player,201811250clt,clt,EbroEr00,rush_att,0,,,,,
player,201811250clt,clt,EbroEr00,rush_yds,0,,,,,
player,201811250clt,clt,EbroEr00,rush_td,0,,,,,
player,201811250clt,clt,EbroEr00,rush_long,0,,,,,
player,201811250clt,clt,EbroEr00,targets,7,,,,,
player,201811250clt,clt,EbroEr00,rec,5,,,,,
player,201811250clt,clt,EbroEr00,rec_yds,45,,,,,
player,201811250clt,clt,EbroEr00,rec_td,2,,,,,
player,201811250clt,clt,EbroEr00,rec_long,14,,,,,
player,201811250clt,clt,EbroEr00,fumbles,0,,,,,
player,201811250clt,clt,EbroEr00,fumbles_lost,0,,,,,
player,201811250clt,clt,InmaDo00,pass_cmp,0,,,,,
player,201811250clt,clt,InmaDo00,pass_att,0,,,,,
player,201811250clt,clt,InmaDo00,pass_yds,0,,,,,
player,201811250clt,clt,InmaDo00,pass_td,0,,,,,
player,201811250clt,clt,InmaDo00,pass_int,0,,,,,
player,201811250clt,clt,InmaDo00,pass_sacked,0,,,,,
player,201811250clt,clt,InmaDo00,pass_sacked_yds,0,,,,,
player,201811250clt,clt,InmaDo00,pass_long,0,,,,,
player,201811250clt,clt,InmaDo00,pass_rating,,,,,,
player,201811250clt,clt,InmaDo00,rush_att,0,,,,,
player,201811250clt,clt,InmaDo00,rush_yds,0,,,,,
player,201811250clt,clt,InmaDo00,rush_td,0,,,,,
player,201811250clt,clt,InmaDo00,rush_long,0,,,,,
player,201811250clt,clt,InmaDo00,targets,4,,,,,
player,201811250clt,clt,InmaDo00,rec,3,,,,,
player,201811250clt,clt,InmaDo00,rec_yds,40,,,,,
player,201811250clt,clt,InmaDo00,rec_td,0,,,,,
player,201811250clt,clt,InmaDo00,rec_long,22,,,,,
player,201811250clt,clt,InmaDo00,fumbles,0,,,,,
player,201811250clt,clt,InmaDo00,fumbles_lost,0,,,,,
player,201811250clt,clt,WilkJo01,pass_cmp,0,,,,,
player,201811250clt,clt,WilkJo01,pass_att,0,,,,,
player,201811250clt,clt,WilkJo01,pass_yds,0,,,,,
player,201811250clt,clt,WilkJo01,pass_td,0,,,,,
player,201811250clt,clt,WilkJo01,pass_int,0,,,,,
player,201811250clt,clt,WilkJo01,pass_sacked,0,,,,,
player,201811250clt,clt,WilkJo01,pass_sacked_yds,0,,,,,
player,201811250clt,clt,WilkJo01,pass_long,0,,,,,
player,201811250clt,clt,WilkJo01,pass_rating,,,,,,
player,201811250clt,clt,WilkJo01,rush_att,0,,,,,
player,201811250clt,clt,WilkJo01,rush_yds,0,,,,,
player,201811250clt,clt,WilkJo01,rush_td,0,,,,,
player,201811250clt,clt,WilkJo01,rush_long,0,,,,,
player,201811250clt,clt,WilkJo01,targets,3,,,,,
player,201811250clt,clt,WilkJo01,rec,3,,,,,
player,201811250clt,clt,WilkJo01,rec_yds,32,,,,,
player,201811250clt,clt,WilkJo01,rec_td,0,,,,,
player,201811250clt,clt,WilkJo01,rec_long,17,,,,,
player,201811250clt,clt,WilkJo01,fumbles,1,,,,,
player,201811250clt,clt,WilkJo01,fumbles_lost,1,,,,,
player,201811250clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201811250clt,clt,DoylJa00,pass_att,0,,,,,
player,201811250clt,clt,DoylJa00,pass_yds,0,,,,,
player,201811250clt,clt,DoylJa00,pass_td,0,,,,,
player,201811250clt,clt,DoylJa00,pass_int,0,,,,,
player,201811250clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201811250clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201811250clt,clt,DoylJa00,pass_long,0,,,,,
player,201811250clt,clt,DoylJa00,pass_rating,,,,,,
player,201811250clt,clt,DoylJa00,rush_att,0,,,,,
player,201811250clt,clt,DoylJa00,rush_yds,0,,,,,
player,201811250clt,clt,DoylJa00,rush_td,0,,,,,
player,201811250clt,clt,DoylJa00,rush_long,0,,,,,
player,201811250clt,clt,DoylJa00,targets,4,,,,,
player,201811250clt,clt,DoylJa00,rec,4,,,,,
player,201811250clt,clt,DoylJa00,rec_yds,16,,,,,
player,201811250clt,clt,DoylJa00,rec_td,1,,,,,
player,201811250clt,clt,DoylJa00,rec_long,7,,,,,
player,201811250clt,clt,DoylJa00,fumbles,0,,,,,
player,201811250clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201811250clt,clt,GranRy01,pass_cmp,0,,,,,
player,201811250clt,clt,GranRy01,pass_att,0,,,,,
player,201811250clt,clt,GranRy01,pass_yds,0,,,,,
player,201811250clt,clt,GranRy01,pass_td,0,,,,,
player,201811250clt,clt,GranRy01,pass_int,0,,,,,
player,201811250clt,clt,GranRy01,pass_sacked,0,,,,,
player,201811250clt,clt,GranRy01,pass_sacked_yds,0,,,,,
player,201811250clt,clt,GranRy01,pass_long,0,,,,,
player,201811250clt,clt,GranRy01,pass_rating,,,,,,
player,201811250clt,clt,GranRy01,rush_att,0,,,,,
player,201811250clt,clt,GranRy01,rush_yds,0,,,,,
player,201811250clt,clt,GranRy01,rush_td,0,,,,,
player,201811250clt,clt,GranRy01,rush_long,0,,,,,
player,201811250clt,clt,GranRy01,targets,1,,,,,
