game,2018,6,20181014,201810140cle,sdg,"Los Angeles Chargers",38,cle,"Cleveland Browns",14
player,201810140cle,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,CarrTr00,fumbles_forced,0,,,,,
player,201810140cle,cle,ColeTr01,def_int,0,,,,,
player,201810140cle,cle,ColeTr01,def_int_yds,0,,,,,
player,201810140cle,cle,ColeTr01,def_int_td,0,,,,,
player,201810140cle,cle,ColeTr01,def_int_long,0,,,,,
player,201810140cle,cle,ColeTr01,pass_defended,0,,,,,
player,201810140cle,cle,ColeTr01,sacks,0.0,,,,,
player,201810140cle,cle,ColeTr01,tackles_combined,2,,,,,
player,201810140cle,cle,ColeTr01,tackles_solo,2,,,,,
player,201810140cle,cle,ColeTr01,tackles_assists,0,,,,,
player,201810140cle,cle,ColeTr01,tackles_loss,1,,,,,
player,201810140cle,cle,ColeTr01,qb_hits,0,,,,,
player,201810140cle,cle,ColeTr01,fumbles_rec,0,,,,,
player,201810140cle,cle,ColeTr01,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,ColeTr01,fumbles_rec_td,0,,,,,
player,201810140cle,cle,ColeTr01,fumbles_forced,0,,,,,
player,201810140cle,cle,GainE.00,def_int,0,,,,,
player,201810140cle,cle,GainE.00,def_int_yds,0,,,,,
player,201810140cle,cle,GainE.00,def_int_td,0,,,,,
player,201810140cle,cle,GainE.00,def_int_long,0,,,,,
player,201810140cle,cle,GainE.00,pass_defended,0,,,,,
player,201810140cle,cle,GainE.00,sacks,0.0,,,,,
player,201810140cle,cle,GainE.00,tackles_combined,2,,,,,
player,201810140cle,cle,GainE.00,tackles_solo,2,,,,,
player,201810140cle,cle,GainE.00,tackles_assists,0,,,,,
player,201810140cle,cle,GainE.00,tackles_loss,1,,,,,
player,201810140cle,cle,GainE.00,qb_hits,0,,,,,
player,201810140cle,cle,GainE.00,fumbles_rec,0,,,,,
player,201810140cle,cle,GainE.00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,GainE.00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,GainE.00,fumbles_forced,0,,,,,
player,201810140cle,cle,PricBr00,def_int,0,,,,,
player,201810140cle,cle,PricBr00,def_int_yds,0,,,,,
player,201810140cle,cle,PricBr00,def_int_td,0,,,,,
player,201810140cle,cle,PricBr00,def_int_long,0,,,,,
player,201810140cle,cle,PricBr00,pass_defended,0,,,,,
player,201810140cle,cle,PricBr00,sacks,0.0,,,,,
player,201810140cle,cle,PricBr00,tackles_combined,2,,,,,
player,201810140cle,cle,PricBr00,tackles_solo,1,,,,,
player,201810140cle,cle,PricBr00,tackles_assists,1,,,,,
player,201810140cle,cle,PricBr00,tackles_loss,0,,,,,
player,201810140cle,cle,PricBr00,qb_hits,0,,,,,
player,201810140cle,cle,PricBr00,fumbles_rec,0,,,,,
player,201810140cle,cle,PricBr00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,PricBr00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,PricBr00,fumbles_forced,0,,,,,
player,201810140cle,cle,BoddBr01,def_int,0,,,,,
player,201810140cle,cle,BoddBr01,def_int_yds,0,,,,,
player,201810140cle,cle,BoddBr01,def_int_td,0,,,,,
player,201810140cle,cle,BoddBr01,def_int_long,0,,,,,
player,201810140cle,cle,BoddBr01,pass_defended,0,,,,,
player,201810140cle,cle,BoddBr01,sacks,0.0,,,,,
player,201810140cle,cle,BoddBr01,tackles_combined,1,,,,,
player,201810140cle,cle,BoddBr01,tackles_solo,1,,,,,
player,201810140cle,cle,BoddBr01,tackles_assists,0,,,,,
player,201810140cle,cle,BoddBr01,tackles_loss,0,,,,,
player,201810140cle,cle,BoddBr01,qb_hits,0,,,,,
player,201810140cle,cle,BoddBr01,fumbles_rec,0,,,,,
player,201810140cle,cle,BoddBr01,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,BoddBr01,fumbles_rec_td,0,,,,,
player,201810140cle,cle,BoddBr01,fumbles_forced,0,,,,,
player,201810140cle,cle,DevaSe00,def_int,0,,,,,
player,201810140cle,cle,DevaSe00,def_int_yds,0,,,,,
player,201810140cle,cle,DevaSe00,def_int_td,0,,,,,
player,201810140cle,cle,DevaSe00,def_int_long,0,,,,,
player,201810140cle,cle,DevaSe00,pass_defended,0,,,,,
player,201810140cle,cle,DevaSe00,sacks,0.0,,,,,
player,201810140cle,cle,DevaSe00,tackles_combined,1,,,,,
player,201810140cle,cle,DevaSe00,tackles_solo,1,,,,,
player,201810140cle,cle,DevaSe00,tackles_assists,0,,,,,
player,201810140cle,cle,DevaSe00,tackles_loss,0,,,,,
player,201810140cle,cle,DevaSe00,qb_hits,0,,,,,
player,201810140cle,cle,DevaSe00,fumbles_rec,0,,,,,
player,201810140cle,cle,DevaSe00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,DevaSe00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,DevaSe00,fumbles_forced,0,,,,,
player,201810140cle,cle,GarrMy00,def_int,0,,,,,
player,201810140cle,cle,GarrMy00,def_int_yds,0,,,,,
player,201810140cle,cle,GarrMy00,def_int_td,0,,,,,
player,201810140cle,cle,GarrMy00,def_int_long,0,,,,,
player,201810140cle,cle,GarrMy00,pass_defended,1,,,,,
player,201810140cle,cle,GarrMy00,sacks,0.0,,,,,
player,201810140cle,cle,GarrMy00,tackles_combined,1,,,,,
player,201810140cle,cle,GarrMy00,tackles_solo,0,,,,,
player,201810140cle,cle,GarrMy00,tackles_assists,1,,,,,
player,201810140cle,cle,GarrMy00,tackles_loss,0,,,,,
player,201810140cle,cle,GarrMy00,qb_hits,2,,,,,
player,201810140cle,cle,GarrMy00,fumbles_rec,0,,,,,
player,201810140cle,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,GarrMy00,fumbles_forced,0,,,,,
player,201810140cle,cle,HillDo00,def_int,0,,,,,
player,201810140cle,cle,HillDo00,def_int_yds,0,,,,,
player,201810140cle,cle,HillDo00,def_int_td,0,,,,,
player,201810140cle,cle,HillDo00,def_int_long,0,,,,,
player,201810140cle,cle,HillDo00,pass_defended,0,,,,,
player,201810140cle,cle,HillDo00,sacks,0.0,,,,,
player,201810140cle,cle,HillDo00,tackles_combined,1,,,,,
player,201810140cle,cle,HillDo00,tackles_solo,0,,,,,
player,201810140cle,cle,HillDo00,tackles_assists,1,,,,,
player,201810140cle,cle,HillDo00,tackles_loss,0,,,,,
player,201810140cle,cle,HillDo00,qb_hits,0,,,,,
player,201810140cle,cle,HillDo00,fumbles_rec,0,,,,,
player,201810140cle,cle,HillDo00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,HillDo00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,HillDo00,fumbles_forced,0,,,,,
player,201810140cle,cle,HineDJ00,def_int,0,,,,,
player,201810140cle,cle,HineDJ00,def_int_yds,0,,,,,
player,201810140cle,cle,HineDJ00,def_int_td,0,,,,,
player,201810140cle,cle,HineDJ00,def_int_long,0,,,,,
player,201810140cle,cle,HineDJ00,pass_defended,0,,,,,
player,201810140cle,cle,HineDJ00,sacks,0.0,,,,,
player,201810140cle,cle,HineDJ00,tackles_combined,1,,,,,
player,201810140cle,cle,HineDJ00,tackles_solo,1,,,,,
player,201810140cle,cle,HineDJ00,tackles_assists,0,,,,,
player,201810140cle,cle,HineDJ00,tackles_loss,0,,,,,
player,201810140cle,cle,HineDJ00,qb_hits,0,,,,,
player,201810140cle,cle,HineDJ00,fumbles_rec,0,,,,,
player,201810140cle,cle,HineDJ00,fumbles_rec_yds,0,,,,,
player,201810140cle,cle,HineDJ00,fumbles_rec_td,0,,,,,
player,201810140cle,cle,HineDJ00,fumbles_forced,0,,,,,
player,201810140cle,sdg,KingDe01,kick_ret,1,,,,,
player,201810140cle,sdg,KingDe01,kick_ret_yds,27,,,,,
player,201810140cle,sdg,KingDe01,kick_ret_yds_per_ret,27.0,,,,,
player,201810140cle,sdg,KingDe01,kick_ret_td,0,,,,,
player,201810140cle,sdg,KingDe01,kick_ret_long,27,,,,,
player,201810140cle,sdg,KingDe01,punt_ret,2,,,,,
player,201810140cle,sdg,KingDe01,punt_ret_yds,36,,,,,
player,201810140cle,sdg,KingDe01,punt_ret_yds_per_ret,18.0,,,,,
player,201810140cle,sdg,KingDe01,punt_ret_td,0,,,,,
player,201810140cle,sdg,KingDe01,punt_ret_long,32,,,,,
player,201810140cle,sdg,AlleKe00,kick_ret,0,,,,,
player,201810140cle,sdg,AlleKe00,kick_ret_yds,0,,,,,
player,201810140cle,sdg,AlleKe00,kick_ret_yds_per_ret,,,,,,
player,201810140cle,sdg,AlleKe00,kick_ret_td,0,,,,,
player,201810140cle,sdg,AlleKe00,kick_ret_long,0,,,,,
player,201810140cle,sdg,AlleKe00,punt_ret,1,,,,,
player,201810140cle,sdg,AlleKe00,punt_ret_yds,0,,,,,
player,201810140cle,sdg,AlleKe00,punt_ret_yds_per_ret,0.0,,,,,
player,201810140cle,sdg,AlleKe00,punt_ret_td,0,,,,,
player,201810140cle,sdg,AlleKe00,punt_ret_long,0,,,,,
player,201810140cle,sdg,JameDe00,kick_ret,1,,,,,
player,201810140cle,sdg,JameDe00,kick_ret_yds,20,,,,,
player,201810140cle,sdg,JameDe00,kick_ret_yds_per_ret,20.0,,,,,
player,201810140cle,sdg,JameDe00,kick_ret_td,0,,,,,
player,201810140cle,sdg,JameDe00,kick_ret_long,20,,,,,
player,201810140cle,sdg,JameDe00,punt_ret,0,,,,,
player,201810140cle,sdg,JameDe00,punt_ret_yds,0,,,,,
player,201810140cle,sdg,JameDe00,punt_ret_yds_per_ret,,,,,,
player,201810140cle,sdg,JameDe00,punt_ret_td,0,,,,,
player,201810140cle,sdg,JameDe00,punt_ret_long,0,,,,,
player,201810140cle,cle,PeppJa00,kick_ret,3,,,,,
player,201810140cle,cle,PeppJa00,kick_ret_yds,71,,,,,
player,201810140cle,cle,PeppJa00,kick_ret_yds_per_ret,23.7,,,,,
player,201810140cle,cle,PeppJa00,kick_ret_td,0,,,,,
player,201810140cle,cle,PeppJa00,kick_ret_long,27,,,,,
player,201810140cle,cle,PeppJa00,punt_ret,4,,,,,
player,201810140cle,cle,PeppJa00,punt_ret_yds,51,,,,,
player,201810140cle,cle,PeppJa00,punt_ret_yds_per_ret,12.8,,,,,
player,201810140cle,cle,PeppJa00,punt_ret_td,0,,,,,
player,201810140cle,cle,PeppJa00,punt_ret_long,33,,,,,
player,201810140cle,cle,CallAn00,kick_ret,1,,,,,
player,201810140cle,cle,CallAn00,kick_ret_yds,18,,,,,
player,201810140cle,cle,CallAn00,kick_ret_yds_per_ret,18.0,,,,,
player,201810140cle,cle,CallAn00,kick_ret_td,0,,,,,
player,201810140cle,cle,CallAn00,kick_ret_long,18,,,,,
player,201810140cle,cle,CallAn00,punt_ret,0,,,,,
player,201810140cle,cle,CallAn00,punt_ret_yds,0,,,,,
player,201810140cle,cle,CallAn00,punt_ret_yds_per_ret,,,,,,
player,201810140cle,cle,CallAn00,punt_ret_td,0,,,,,
player,201810140cle,cle,CallAn00,punt_ret_long,0,,,,,
player,201810140cle,cle,HillDo00,kick_ret,1,,,,,
player,201810140cle,cle,HillDo00,kick_ret_yds,31,,,,,
player,201810140cle,cle,HillDo00,kick_ret_yds_per_ret,31.0,,,,,
player,201810140cle,cle,HillDo00,kick_ret_td,0,,,,,
player,201810140cle,cle,HillDo00,kick_ret_long,31,,,,,
player,201810140cle,cle,HillDo00,punt_ret,0,,,,,
player,201810140cle,cle,HillDo00,punt_ret_yds,0,,,,,
player,201810140cle,cle,HillDo00,punt_ret_yds_per_ret,,,,,,
player,201810140cle,cle,HillDo00,punt_ret_td,0,,,,,
player,201810140cle,cle,HillDo00,punt_ret_long,0,,,,,
player,201810140cle,sdg,BadgMi00,xpm,5,,,,,
player,201810140cle,sdg,BadgMi00,xpa,5,,,,,
player,201810140cle,sdg,BadgMi00,fgm,1,,,,,
player,201810140cle,sdg,BadgMi00,fga,1,,,,,
player,201810140cle,sdg,BadgMi00,punt,0,,,,,
player,201810140cle,sdg,BadgMi00,punt_yds,0,,,,,
player,201810140cle,sdg,BadgMi00,punt_yds_per_punt,,,,,,
player,201810140cle,sdg,BadgMi00,punt_long,0,,,,,
player,201810140cle,sdg,JoneDo21,xpm,,,,,,
player,201810140cle,sdg,JoneDo21,xpa,,,,,,
player,201810140cle,sdg,JoneDo21,fgm,,,,,,
player,201810140cle,sdg,JoneDo21,fga,,,,,,
player,201810140cle,sdg,JoneDo21,punt,5,,,,,
player,201810140cle,sdg,JoneDo21,punt_yds,208,,,,,
player,201810140cle,sdg,JoneDo21,punt_yds_per_punt,41.6,,,,,
player,201810140cle,sdg,JoneDo21,punt_long,47,,,,,
player,201810140cle,cle,ColqBr00,xpm,,,,,,
player,201810140cle,cle,ColqBr00,xpa,,,,,,
player,201810140cle,cle,ColqBr00,fgm,,,,,,
player,201810140cle,cle,ColqBr00,fga,,,,,,
player,201810140cle,cle,ColqBr00,punt,6,,,,,
player,201810140cle,cle,ColqBr00,punt_yds,242,,,,,
player,201810140cle,cle,ColqBr00,punt_yds_per_punt,40.3,,,,,
player,201810140cle,cle,ColqBr00,punt_long,54,,,,,
player,201810140cle,cle,JoseGr00,xpm,,,,,,
player,201810140cle,cle,JoseGr00,xpa,,,,,,
player,201810140cle,cle,JoseGr00,fgm,2,,,,,
player,201810140cle,cle,JoseGr00,fga,2,,,,,
player,201810140cle,cle,JoseGr00,punt,0,,,,,
player,201810140cle,cle,JoseGr00,punt_yds,0,,,,,
player,201810140cle,cle,JoseGr00,punt_yds_per_punt,,,,,,
player,201810140cle,cle,JoseGr00,punt_long,0,,,,,
player,201810140cle,sdg,RivePh00,pass_cmp,11,,,,,
player,201810140cle,sdg,RivePh00,pass_att,20,,,,,
player,201810140cle,sdg,RivePh00,pass_yds,207,,,,,
player,201810140cle,sdg,RivePh00,pass_first_down,7,,,,,
player,201810140cle,sdg,RivePh00,pass_air_yds,150,,,,,
player,201810140cle,sdg,RivePh00,pass_air_yds_per_cmp,13.6,,,,,
player,201810140cle,sdg,RivePh00,pass_air_yds_per_att,7.5,,,,,
player,201810140cle,sdg,RivePh00,pass_tgt_yds_per_att,11.9,,,,,
player,201810140cle,sdg,RivePh00,pass_yac,57,,,,,
player,201810140cle,sdg,RivePh00,pass_yac_per_cmp,5.2,,,,,
player,201810140cle,sdg,RivePh00,pass_drops,1,,,,,
player,201810140cle,sdg,RivePh00,pass_drop_pct,5.0,,,,,
player,201810140cle,sdg,RivePh00,pass_poor_throws,4,,,,,
player,201810140cle,sdg,RivePh00,pass_poor_throw_pct,20.0,,,,,
player,201810140cle,sdg,RivePh00,pass_blitzed,9,,,,,
player,201810140cle,sdg,RivePh00,pass_hurried,3,,,,,
player,201810140cle,sdg,RivePh00,pass_hits,3,,,,,
player,201810140cle,sdg,RivePh00,rush_scrambles,0,,,,,
player,201810140cle,sdg,RivePh00,rush_scrambles_yds_per_att,,,,,,
player,201810140cle,sdg,SmitGe00,pass_cmp,1,,,,,
player,201810140cle,sdg,SmitGe00,pass_att,1,,,,,
player,201810140cle,sdg,SmitGe00,pass_yds,8,,,,,
player,201810140cle,sdg,SmitGe00,pass_first_down,,,,,,
player,201810140cle,sdg,SmitGe00,pass_air_yds,-3,,,,,
player,201810140cle,sdg,SmitGe00,pass_air_yds_per_cmp,-3.0,,,,,
player,201810140cle,sdg,SmitGe00,pass_air_yds_per_att,-3.0,,,,,
player,201810140cle,sdg,SmitGe00,pass_tgt_yds_per_att,-3.0,,,,,
player,201810140cle,sdg,SmitGe00,pass_yac,11,,,,,
player,201810140cle,sdg,SmitGe00,pass_yac_per_cmp,11.0,,,,,
player,201810140cle,sdg,SmitGe00,pass_drops,0,,,,,
player,201810140cle,sdg,SmitGe00,pass_drop_pct,0.0,,,,,
player,201810140cle,sdg,SmitGe00,pass_poor_throws,0,,,,,
player,201810140cle,sdg,SmitGe00,pass_poor_throw_pct,0.0,,,,,
player,201810140cle,sdg,SmitGe00,pass_blitzed,0,,,,,
player,201810140cle,sdg,SmitGe00,pass_hurried,0,,,,,
player,201810140cle,sdg,SmitGe00,pass_hits,0,,,,,
player,201810140cle,sdg,SmitGe00,rush_scrambles,0,,,,,
player,201810140cle,sdg,SmitGe00,rush_scrambles_yds_per_att,,,,,,
player,201810140cle,cle,MayfBa00,pass_cmp,22,,,,,
player,201810140cle,cle,MayfBa00,pass_att,46,,,,,
player,201810140cle,cle,MayfBa00,pass_yds,238,,,,,
player,201810140cle,cle,MayfBa00,pass_first_down,13,,,,,
player,201810140cle,cle,MayfBa00,pass_air_yds,124,,,,,
player,201810140cle,cle,MayfBa00,pass_air_yds_per_cmp,5.6,,,,,
player,201810140cle,cle,MayfBa00,pass_air_yds_per_att,2.7,,,,,
player,201810140cle,cle,MayfBa00,pass_tgt_yds_per_att,9.8,,,,,
player,201810140cle,cle,MayfBa00,pass_yac,114,,,,,
player,201810140cle,cle,MayfBa00,pass_yac_per_cmp,5.2,,,,,
player,201810140cle,cle,MayfBa00,pass_drops,7,,,,,
player,201810140cle,cle,MayfBa00,pass_drop_pct,15.2,,,,,
player,201810140cle,cle,MayfBa00,pass_poor_throws,10,,,,,
player,201810140cle,cle,MayfBa00,pass_poor_throw_pct,21.7,,,,,
player,201810140cle,cle,MayfBa00,pass_blitzed,12,,,,,
player,201810140cle,cle,MayfBa00,pass_hurried,9,,,,,
player,201810140cle,cle,MayfBa00,pass_hits,2,,,,,
player,201810140cle,cle,MayfBa00,rush_scrambles,1,,,,,
player,201810140cle,cle,MayfBa00,rush_scrambles_yds_per_att,6.0,,,,,
player,201810140cle,sdg,GordMe00,rush_att,18,,,,,
player,201810140cle,sdg,GordMe00,rush_yds,132,,,,,
player,201810140cle,sdg,GordMe00,rush_first_down,8,,,,,
player,201810140cle,sdg,GordMe00,rush_yds_before_contact,40,,,,,
player,201810140cle,sdg,GordMe00,rush_yds_bc_per_rush,2.2,,,,,
player,201810140cle,sdg,GordMe00,rush_yac,92,,,,,
player,201810140cle,sdg,GordMe00,rush_yac_per_rush,5.1,,,,,
player,201810140cle,sdg,GordMe00,rush_broken_tackles,4,,,,,
player,201810140cle,sdg,GordMe00,rush_broken_tackles_per_rush,4.5,,,,,
player,201810140cle,sdg,EkelAu00,rush_att,7,,,,,
player,201810140cle,sdg,EkelAu00,rush_yds,60,,,,,
player,201810140cle,sdg,EkelAu00,rush_first_down,3,,,,,
player,201810140cle,sdg,EkelAu00,rush_yds_before_contact,26,,,,,
player,201810140cle,sdg,EkelAu00,rush_yds_bc_per_rush,3.7,,,,,
player,201810140cle,sdg,EkelAu00,rush_yac,34,,,,,
player,201810140cle,sdg,EkelAu00,rush_yac_per_rush,4.9,,,,,
player,201810140cle,sdg,EkelAu00,rush_broken_tackles,2,,,,,
player,201810140cle,sdg,EkelAu00,rush_broken_tackles_per_rush,3.5,,,,,
player,201810140cle,sdg,AlleKe00,rush_att,4,,,,,
player,201810140cle,sdg,AlleKe00,rush_yds,41,,,,,
player,201810140cle,sdg,AlleKe00,rush_first_down,3,,,,,
player,201810140cle,sdg,AlleKe00,rush_yds_before_contact,31,,,,,
player,201810140cle,sdg,AlleKe00,rush_yds_bc_per_rush,7.8,,,,,
player,201810140cle,sdg,AlleKe00,rush_yac,10,,,,,
player,201810140cle,sdg,AlleKe00,rush_yac_per_rush,2.5,,,,,
player,201810140cle,sdg,AlleKe00,rush_broken_tackles,1,,,,,
player,201810140cle,sdg,AlleKe00,rush_broken_tackles_per_rush,4.0,,,,,
player,201810140cle,sdg,JackJu01,rush_att,3,,,,,
player,201810140cle,sdg,JackJu01,rush_yds,4,,,,,
player,201810140cle,sdg,JackJu01,rush_first_down,,,,,,
player,201810140cle,sdg,JackJu01,rush_yds_before_contact,3,,,,,
player,201810140cle,sdg,JackJu01,rush_yds_bc_per_rush,1.0,,,,,
player,201810140cle,sdg,JackJu01,rush_yac,1,,,,,
player,201810140cle,sdg,JackJu01,rush_yac_per_rush,0.3,,,,,
player,201810140cle,sdg,JackJu01,rush_broken_tackles,0,,,,,
player,201810140cle,sdg,JackJu01,rush_broken_tackles_per_rush,,,,,,
player,201810140cle,sdg,SmitGe00,rush_att,2,,,,,
player,201810140cle,sdg,SmitGe00,rush_yds,-2,,,,,
player,201810140cle,sdg,SmitGe00,rush_first_down,,,,,,
player,201810140cle,sdg,SmitGe00,rush_yds_before_contact,-2,,,,,
player,201810140cle,sdg,SmitGe00,rush_yds_bc_per_rush,-1.0,,,,,
player,201810140cle,sdg,SmitGe00,rush_yac,0,,,,,
player,201810140cle,sdg,SmitGe00,rush_yac_per_rush,0.0,,,,,
player,201810140cle,sdg,SmitGe00,rush_broken_tackles,0,,,,,
player,201810140cle,sdg,SmitGe00,rush_broken_tackles_per_rush,,,,,,
player,201810140cle,sdg,WillMi07,rush_att,1,,,,,
player,201810140cle,sdg,WillMi07,rush_yds,10,,,,,
player,201810140cle,sdg,WillMi07,rush_first_down,1,,,,,
player,201810140cle,sdg,WillMi07,rush_yds_before_contact,8,,,,,
player,201810140cle,sdg,WillMi07,rush_yds_bc_per_rush,8.0,,,,,
player,201810140cle,sdg,WillMi07,rush_yac,2,,,,,
player,201810140cle,sdg,WillMi07,rush_yac_per_rush,2.0,,,,,
player,201810140cle,sdg,WillMi07,rush_broken_tackles,0,,,,,
player,201810140cle,sdg,WillMi07,rush_broken_tackles_per_rush,,,,,,
player,201810140cle,sdg,WillTy00,rush_att,1,,,,,
player,201810140cle,sdg,WillTy00,rush_yds,1,,,,,
player,201810140cle,sdg,WillTy00,rush_first_down,0,,,,,
player,201810140cle,sdg,WillTy00,rush_yds_before_contact,1,,,,,
player,201810140cle,sdg,WillTy00,rush_yds_bc_per_rush,1.0,,,,,
player,201810140cle,sdg,WillTy00,rush_yac,0,,,,,
player,201810140cle,sdg,WillTy00,rush_yac_per_rush,0.0,,,,,
player,201810140cle,sdg,WillTy00,rush_broken_tackles,0,,,,,
player,201810140cle,sdg,WillTy00,rush_broken_tackles_per_rush,,,,,,
player,201810140cle,cle,HydeCa00,rush_att,14,,,,,
player,201810140cle,cle,HydeCa00,rush_yds,34,,,,,
player,201810140cle,cle,HydeCa00,rush_first_down,1,,,,,
player,201810140cle,cle,HydeCa00,rush_yds_before_contact,-3,,,,,
player,201810140cle,cle,HydeCa00,rush_yds_bc_per_rush,-0.2,,,,,
player,201810140cle,cle,HydeCa00,rush_yac,37,,,,,
player,201810140cle,cle,HydeCa00,rush_yac_per_rush,2.6,,,,,
player,201810140cle,cle,HydeCa00,rush_broken_tackles,5,,,,,
player,201810140cle,cle,HydeCa00,rush_broken_tackles_per_rush,2.8,,,,,
player,201810140cle,cle,ChubNi00,rush_att,3,,,,,
player,201810140cle,cle,ChubNi00,rush_yds,25,,,,,
player,201810140cle,cle,ChubNi00,rush_first_down,,,,,,
player,201810140cle,cle,ChubNi00,rush_yds_before_contact,6,,,,,
player,201810140cle,cle,ChubNi00,rush_yds_bc_per_rush,2.0,,,,,
player,201810140cle,cle,ChubNi00,rush_yac,19,,,,,
player,201810140cle,cle,ChubNi00,rush_yac_per_rush,6.3,,,,,
player,201810140cle,cle,ChubNi00,rush_broken_tackles,2,,,,,
player,201810140cle,cle,ChubNi00,rush_broken_tackles_per_rush,1.5,,,,,
player,201810140cle,cle,JohnDu00,rush_att,2,,,,,
player,201810140cle,cle,JohnDu00,rush_yds,36,,,,,
player,201810140cle,cle,JohnDu00,rush_first_down,2,,,,,
player,201810140cle,cle,JohnDu00,rush_yds_before_contact,25,,,,,
player,201810140cle,cle,JohnDu00,rush_yds_bc_per_rush,12.5,,,,,
player,201810140cle,cle,JohnDu00,rush_yac,11,,,,,
player,201810140cle,cle,JohnDu00,rush_yac_per_rush,5.5,,,,,
player,201810140cle,cle,JohnDu00,rush_broken_tackles,0,,,,,
player,201810140cle,cle,JohnDu00,rush_broken_tackles_per_rush,,,,,,
player,201810140cle,cle,MayfBa00,rush_att,2,,,,,
player,201810140cle,cle,MayfBa00,rush_yds,8,,,,,
player,201810140cle,cle,MayfBa00,rush_first_down,1,,,,,
player,201810140cle,cle,MayfBa00,rush_yds_before_contact,3,,,,,
player,201810140cle,cle,MayfBa00,rush_yds_bc_per_rush,1.5,,,,,
player,201810140cle,cle,MayfBa00,rush_yac,5,,,,,
player,201810140cle,cle,MayfBa00,rush_yac_per_rush,2.5,,,,,
player,201810140cle,cle,MayfBa00,rush_broken_tackles,0,,,,,
player,201810140cle,cle,MayfBa00,rush_broken_tackles_per_rush,,,,,,
player,201810140cle,sdg,AlleKe00,targets,6,,,,,
player,201810140cle,sdg,AlleKe00,rec,4,,,,,
player,201810140cle,sdg,AlleKe00,rec_yds,62,,,,,
player,201810140cle,sdg,AlleKe00,rec_first_down,3,,,,,
player,201810140cle,sdg,AlleKe00,rec_air_yds,29,,,,,
player,201810140cle,sdg,AlleKe00,rec_air_yds_per_rec,7.3,,,,,
player,201810140cle,sdg,AlleKe00,rec_yac,33,,,,,
player,201810140cle,sdg,AlleKe00,rec_yac_per_rec,8.3,,,,,
player,201810140cle,sdg,AlleKe00,rec_broken_tackles,0,,,,,
player,201810140cle,sdg,AlleKe00,rec_broken_tackles_per_rec,,,,,,
player,201810140cle,sdg,AlleKe00,rec_drops,0,,,,,
player,201810140cle,sdg,AlleKe00,rec_drop_pct,0.0,,,,,
player,201810140cle,sdg,WillTy00,targets,4,,,,,
player,201810140cle,sdg,WillTy00,rec,3,,,,,
player,201810140cle,sdg,WillTy00,rec_yds,118,,,,,
player,201810140cle,sdg,WillTy00,rec_first_down,3,,,,,
player,201810140cle,sdg,WillTy00,rec_air_yds,113,,,,,
player,201810140cle,sdg,WillTy00,rec_air_yds_per_rec,37.7,,,,,
player,201810140cle,sdg,WillTy00,rec_yac,5,,,,,
player,201810140cle,sdg,WillTy00,rec_yac_per_rec,1.7,,,,,
player,201810140cle,sdg,WillTy00,rec_broken_tackles,0,,,,,
player,201810140cle,sdg,WillTy00,rec_broken_tackles_per_rec,,,,,,
player,201810140cle,sdg,WillTy00,rec_drops,0,,,,,
player,201810140cle,sdg,WillTy00,rec_drop_pct,0.0,,,,,
player,201810140cle,sdg,GordMe00,targets,4,,,,,
player,201810140cle,sdg,GordMe00,rec,2,,,,,
player,201810140cle,sdg,GordMe00,rec_yds,18,,,,,
player,201810140cle,sdg,GordMe00,rec_first_down,1,,,,,
player,201810140cle,sdg,GordMe00,rec_air_yds,2,,,,,
player,201810140cle,sdg,GordMe00,rec_air_yds_per_rec,1.0,,,,,
player,201810140cle,sdg,GordMe00,rec_yac,16,,,,,
player,201810140cle,sdg,GordMe00,rec_yac_per_rec,8.0,,,,,
player,201810140cle,sdg,GordMe00,rec_broken_tackles,0,,,,,
player,201810140cle,sdg,GordMe00,rec_broken_tackles_per_rec,,,,,,
player,201810140cle,sdg,GordMe00,rec_drops,1,,,,,
player,201810140cle,sdg,GordMe00,rec_drop_pct,25.0,,,,,
player,201810140cle,sdg,GateAn00,targets,2,,,,,
player,201810140cle,sdg,GateAn00,rec,1,,,,,
player,201810140cle,sdg,GateAn00,rec_yds,5,,,,,
player,201810140cle,sdg,GateAn00,rec_first_down,,,,,,
player,201810140cle,sdg,GateAn00,rec_air_yds,5,,,,,
player,201810140cle,sdg,GateAn00,rec_air_yds_per_rec,5.0,,,,,
player,201810140cle,sdg,GateAn00,rec_yac,0,,,,,
player,201810140cle,sdg,GateAn00,rec_yac_per_rec,0.0,,,,,
player,201810140cle,sdg,GateAn00,rec_broken_tackles,0,,,,,
player,201810140cle,sdg,GateAn00,rec_broken_tackles_per_rec,,,,,,
player,201810140cle,sdg,GateAn00,rec_drops,0,,,,,
