game,2018,4,20180930,201809300oti,phi,"Philadelphia Eagles",23,oti,"Tennessee Titans",26
player,201809300oti,phi,DarbRo00,fumbles_forced,0,,,,,
player,201809300oti,phi,HickJo00,def_int,0,,,,,
player,201809300oti,phi,HickJo00,def_int_yds,0,,,,,
player,201809300oti,phi,HickJo00,def_int_td,0,,,,,
player,201809300oti,phi,HickJo00,def_int_long,0,,,,,
player,201809300oti,phi,HickJo00,pass_defended,0,,,,,
player,201809300oti,phi,HickJo00,sacks,0.0,,,,,
player,201809300oti,phi,HickJo00,tackles_combined,7,,,,,
player,201809300oti,phi,HickJo00,tackles_solo,6,,,,,
player,201809300oti,phi,HickJo00,tackles_assists,1,,,,,
player,201809300oti,phi,HickJo00,tackles_loss,1,,,,,
player,201809300oti,phi,HickJo00,qb_hits,0,,,,,
player,201809300oti,phi,HickJo00,fumbles_rec,0,,,,,
player,201809300oti,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201809300oti,phi,HickJo00,fumbles_forced,0,,,,,
player,201809300oti,phi,JenkMa99,def_int,0,,,,,
player,201809300oti,phi,JenkMa99,def_int_yds,0,,,,,
player,201809300oti,phi,JenkMa99,def_int_td,0,,,,,
player,201809300oti,phi,JenkMa99,def_int_long,0,,,,,
player,201809300oti,phi,JenkMa99,pass_defended,1,,,,,
player,201809300oti,phi,JenkMa99,sacks,0.0,,,,,
player,201809300oti,phi,JenkMa99,tackles_combined,7,,,,,
player,201809300oti,phi,JenkMa99,tackles_solo,5,,,,,
player,201809300oti,phi,JenkMa99,tackles_assists,2,,,,,
player,201809300oti,phi,JenkMa99,tackles_loss,2,,,,,
player,201809300oti,phi,JenkMa99,qb_hits,0,,,,,
player,201809300oti,phi,JenkMa99,fumbles_rec,0,,,,,
player,201809300oti,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201809300oti,phi,JenkMa99,fumbles_forced,0,,,,,
player,201809300oti,phi,BradNi00,def_int,0,,,,,
player,201809300oti,phi,BradNi00,def_int_yds,0,,,,,
player,201809300oti,phi,BradNi00,def_int_td,0,,,,,
player,201809300oti,phi,BradNi00,def_int_long,0,,,,,
player,201809300oti,phi,BradNi00,pass_defended,0,,,,,
player,201809300oti,phi,BradNi00,sacks,0.0,,,,,
player,201809300oti,phi,BradNi00,tackles_combined,5,,,,,
player,201809300oti,phi,BradNi00,tackles_solo,3,,,,,
player,201809300oti,phi,BradNi00,tackles_assists,2,,,,,
player,201809300oti,phi,BradNi00,tackles_loss,0,,,,,
player,201809300oti,phi,BradNi00,qb_hits,0,,,,,
player,201809300oti,phi,BradNi00,fumbles_rec,0,,,,,
player,201809300oti,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201809300oti,phi,BradNi00,fumbles_forced,0,,,,,
player,201809300oti,phi,GrahBr99,def_int,0,,,,,
player,201809300oti,phi,GrahBr99,def_int_yds,0,,,,,
player,201809300oti,phi,GrahBr99,def_int_td,0,,,,,
player,201809300oti,phi,GrahBr99,def_int_long,0,,,,,
player,201809300oti,phi,GrahBr99,pass_defended,0,,,,,
player,201809300oti,phi,GrahBr99,sacks,0.0,,,,,
player,201809300oti,phi,GrahBr99,tackles_combined,4,,,,,
player,201809300oti,phi,GrahBr99,tackles_solo,2,,,,,
player,201809300oti,phi,GrahBr99,tackles_assists,2,,,,,
player,201809300oti,phi,GrahBr99,tackles_loss,1,,,,,
player,201809300oti,phi,GrahBr99,qb_hits,0,,,,,
player,201809300oti,phi,GrahBr99,fumbles_rec,0,,,,,
player,201809300oti,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201809300oti,phi,GrahBr99,fumbles_forced,0,,,,,
player,201809300oti,phi,GrugKa00,def_int,0,,,,,
player,201809300oti,phi,GrugKa00,def_int_yds,0,,,,,
player,201809300oti,phi,GrugKa00,def_int_td,0,,,,,
player,201809300oti,phi,GrugKa00,def_int_long,0,,,,,
player,201809300oti,phi,GrugKa00,pass_defended,0,,,,,
player,201809300oti,phi,GrugKa00,sacks,0.0,,,,,
player,201809300oti,phi,GrugKa00,tackles_combined,3,,,,,
player,201809300oti,phi,GrugKa00,tackles_solo,2,,,,,
player,201809300oti,phi,GrugKa00,tackles_assists,1,,,,,
player,201809300oti,phi,GrugKa00,tackles_loss,0,,,,,
player,201809300oti,phi,GrugKa00,qb_hits,0,,,,,
player,201809300oti,phi,GrugKa00,fumbles_rec,0,,,,,
player,201809300oti,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201809300oti,phi,GrugKa00,fumbles_forced,0,,,,,
player,201809300oti,phi,JoneSi00,def_int,0,,,,,
player,201809300oti,phi,JoneSi00,def_int_yds,0,,,,,
player,201809300oti,phi,JoneSi00,def_int_td,0,,,,,
player,201809300oti,phi,JoneSi00,def_int_long,0,,,,,
player,201809300oti,phi,JoneSi00,pass_defended,0,,,,,
player,201809300oti,phi,JoneSi00,sacks,0.0,,,,,
player,201809300oti,phi,JoneSi00,tackles_combined,3,,,,,
player,201809300oti,phi,JoneSi00,tackles_solo,2,,,,,
player,201809300oti,phi,JoneSi00,tackles_assists,1,,,,,
player,201809300oti,phi,JoneSi00,tackles_loss,0,,,,,
player,201809300oti,phi,JoneSi00,qb_hits,0,,,,,
player,201809300oti,phi,JoneSi00,fumbles_rec,0,,,,,
player,201809300oti,phi,JoneSi00,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,JoneSi00,fumbles_rec_td,0,,,,,
player,201809300oti,phi,JoneSi00,fumbles_forced,0,,,,,
player,201809300oti,phi,MillJa02,def_int,0,,,,,
player,201809300oti,phi,MillJa02,def_int_yds,0,,,,,
player,201809300oti,phi,MillJa02,def_int_td,0,,,,,
player,201809300oti,phi,MillJa02,def_int_long,0,,,,,
player,201809300oti,phi,MillJa02,pass_defended,0,,,,,
player,201809300oti,phi,MillJa02,sacks,0.0,,,,,
player,201809300oti,phi,MillJa02,tackles_combined,3,,,,,
player,201809300oti,phi,MillJa02,tackles_solo,3,,,,,
player,201809300oti,phi,MillJa02,tackles_assists,0,,,,,
player,201809300oti,phi,MillJa02,tackles_loss,0,,,,,
player,201809300oti,phi,MillJa02,qb_hits,0,,,,,
player,201809300oti,phi,MillJa02,fumbles_rec,0,,,,,
player,201809300oti,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201809300oti,phi,MillJa02,fumbles_forced,0,,,,,
player,201809300oti,phi,CoxxFl00,def_int,0,,,,,
player,201809300oti,phi,CoxxFl00,def_int_yds,0,,,,,
player,201809300oti,phi,CoxxFl00,def_int_td,0,,,,,
player,201809300oti,phi,CoxxFl00,def_int_long,0,,,,,
player,201809300oti,phi,CoxxFl00,pass_defended,0,,,,,
player,201809300oti,phi,CoxxFl00,sacks,0.0,,,,,
player,201809300oti,phi,CoxxFl00,tackles_combined,2,,,,,
player,201809300oti,phi,CoxxFl00,tackles_solo,2,,,,,
player,201809300oti,phi,CoxxFl00,tackles_assists,0,,,,,
player,201809300oti,phi,CoxxFl00,tackles_loss,0,,,,,
player,201809300oti,phi,CoxxFl00,qb_hits,0,,,,,
player,201809300oti,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201809300oti,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201809300oti,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201809300oti,phi,ReynLa00,def_int,0,,,,,
player,201809300oti,phi,ReynLa00,def_int_yds,0,,,,,
player,201809300oti,phi,ReynLa00,def_int_td,0,,,,,
player,201809300oti,phi,ReynLa00,def_int_long,0,,,,,
player,201809300oti,phi,ReynLa00,pass_defended,0,,,,,
player,201809300oti,phi,ReynLa00,sacks,0.0,,,,,
player,201809300oti,phi,ReynLa00,tackles_combined,1,,,,,
player,201809300oti,phi,ReynLa00,tackles_solo,1,,,,,
player,201809300oti,phi,ReynLa00,tackles_assists,0,,,,,
player,201809300oti,phi,ReynLa00,tackles_loss,0,,,,,
player,201809300oti,phi,ReynLa00,qb_hits,0,,,,,
player,201809300oti,phi,ReynLa00,fumbles_rec,0,,,,,
player,201809300oti,phi,ReynLa00,fumbles_rec_yds,0,,,,,
player,201809300oti,phi,ReynLa00,fumbles_rec_td,0,,,,,
player,201809300oti,phi,ReynLa00,fumbles_forced,0,,,,,
player,201809300oti,oti,BrowJa06,def_int,0,,,,,
player,201809300oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201809300oti,oti,BrowJa06,def_int_td,0,,,,,
player,201809300oti,oti,BrowJa06,def_int_long,0,,,,,
player,201809300oti,oti,BrowJa06,pass_defended,0,,,,,
player,201809300oti,oti,BrowJa06,sacks,1.0,,,,,
player,201809300oti,oti,BrowJa06,tackles_combined,10,,,,,
player,201809300oti,oti,BrowJa06,tackles_solo,6,,,,,
player,201809300oti,oti,BrowJa06,tackles_assists,4,,,,,
player,201809300oti,oti,BrowJa06,tackles_loss,2,,,,,
player,201809300oti,oti,BrowJa06,qb_hits,2,,,,,
player,201809300oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201809300oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201809300oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201809300oti,oti,ButlMa01,def_int,0,,,,,
player,201809300oti,oti,ButlMa01,def_int_yds,0,,,,,
player,201809300oti,oti,ButlMa01,def_int_td,0,,,,,
player,201809300oti,oti,ButlMa01,def_int_long,0,,,,,
player,201809300oti,oti,ButlMa01,pass_defended,0,,,,,
player,201809300oti,oti,ButlMa01,sacks,1.0,,,,,
player,201809300oti,oti,ButlMa01,tackles_combined,10,,,,,
player,201809300oti,oti,ButlMa01,tackles_solo,9,,,,,
player,201809300oti,oti,ButlMa01,tackles_assists,1,,,,,
player,201809300oti,oti,ButlMa01,tackles_loss,1,,,,,
player,201809300oti,oti,ButlMa01,qb_hits,1,,,,,
player,201809300oti,oti,ButlMa01,fumbles_rec,0,,,,,
player,201809300oti,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201809300oti,oti,ButlMa01,fumbles_forced,1,,,,,
player,201809300oti,oti,LandHa00,def_int,0,,,,,
player,201809300oti,oti,LandHa00,def_int_yds,0,,,,,
player,201809300oti,oti,LandHa00,def_int_td,0,,,,,
player,201809300oti,oti,LandHa00,def_int_long,0,,,,,
player,201809300oti,oti,LandHa00,pass_defended,0,,,,,
player,201809300oti,oti,LandHa00,sacks,1.0,,,,,
player,201809300oti,oti,LandHa00,tackles_combined,4,,,,,
player,201809300oti,oti,LandHa00,tackles_solo,3,,,,,
player,201809300oti,oti,LandHa00,tackles_assists,1,,,,,
player,201809300oti,oti,LandHa00,tackles_loss,1,,,,,
player,201809300oti,oti,LandHa00,qb_hits,1,,,,,
player,201809300oti,oti,LandHa00,fumbles_rec,0,,,,,
player,201809300oti,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,LandHa00,fumbles_forced,1,,,,,
player,201809300oti,oti,FincSh00,def_int,0,,,,,
player,201809300oti,oti,FincSh00,def_int_yds,0,,,,,
player,201809300oti,oti,FincSh00,def_int_td,0,,,,,
player,201809300oti,oti,FincSh00,def_int_long,0,,,,,
player,201809300oti,oti,FincSh00,pass_defended,0,,,,,
player,201809300oti,oti,FincSh00,sacks,1.0,,,,,
player,201809300oti,oti,FincSh00,tackles_combined,2,,,,,
player,201809300oti,oti,FincSh00,tackles_solo,2,,,,,
player,201809300oti,oti,FincSh00,tackles_assists,0,,,,,
player,201809300oti,oti,FincSh00,tackles_loss,1,,,,,
player,201809300oti,oti,FincSh00,qb_hits,1,,,,,
player,201809300oti,oti,FincSh00,fumbles_rec,0,,,,,
player,201809300oti,oti,FincSh00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,FincSh00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,FincSh00,fumbles_forced,0,,,,,
player,201809300oti,oti,ByarKe01,def_int,0,,,,,
player,201809300oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201809300oti,oti,ByarKe01,def_int_td,0,,,,,
player,201809300oti,oti,ByarKe01,def_int_long,0,,,,,
player,201809300oti,oti,ByarKe01,pass_defended,0,,,,,
player,201809300oti,oti,ByarKe01,sacks,0.0,,,,,
player,201809300oti,oti,ByarKe01,tackles_combined,11,,,,,
player,201809300oti,oti,ByarKe01,tackles_solo,9,,,,,
player,201809300oti,oti,ByarKe01,tackles_assists,2,,,,,
player,201809300oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201809300oti,oti,ByarKe01,qb_hits,1,,,,,
player,201809300oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201809300oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201809300oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201809300oti,oti,CaseJu00,def_int,0,,,,,
player,201809300oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201809300oti,oti,CaseJu00,def_int_td,0,,,,,
player,201809300oti,oti,CaseJu00,def_int_long,0,,,,,
player,201809300oti,oti,CaseJu00,pass_defended,0,,,,,
player,201809300oti,oti,CaseJu00,sacks,0.0,,,,,
player,201809300oti,oti,CaseJu00,tackles_combined,5,,,,,
player,201809300oti,oti,CaseJu00,tackles_solo,3,,,,,
player,201809300oti,oti,CaseJu00,tackles_assists,2,,,,,
player,201809300oti,oti,CaseJu00,tackles_loss,1,,,,,
player,201809300oti,oti,CaseJu00,qb_hits,2,,,,,
player,201809300oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201809300oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201809300oti,oti,RyanLo00,def_int,0,,,,,
player,201809300oti,oti,RyanLo00,def_int_yds,0,,,,,
player,201809300oti,oti,RyanLo00,def_int_td,0,,,,,
player,201809300oti,oti,RyanLo00,def_int_long,0,,,,,
player,201809300oti,oti,RyanLo00,pass_defended,1,,,,,
player,201809300oti,oti,RyanLo00,sacks,0.0,,,,,
player,201809300oti,oti,RyanLo00,tackles_combined,5,,,,,
player,201809300oti,oti,RyanLo00,tackles_solo,4,,,,,
player,201809300oti,oti,RyanLo00,tackles_assists,1,,,,,
player,201809300oti,oti,RyanLo00,tackles_loss,0,,,,,
player,201809300oti,oti,RyanLo00,qb_hits,0,,,,,
player,201809300oti,oti,RyanLo00,fumbles_rec,0,,,,,
player,201809300oti,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,RyanLo00,fumbles_forced,0,,,,,
player,201809300oti,oti,CompWi00,def_int,0,,,,,
player,201809300oti,oti,CompWi00,def_int_yds,0,,,,,
player,201809300oti,oti,CompWi00,def_int_td,0,,,,,
player,201809300oti,oti,CompWi00,def_int_long,0,,,,,
player,201809300oti,oti,CompWi00,pass_defended,1,,,,,
player,201809300oti,oti,CompWi00,sacks,0.0,,,,,
player,201809300oti,oti,CompWi00,tackles_combined,3,,,,,
player,201809300oti,oti,CompWi00,tackles_solo,2,,,,,
player,201809300oti,oti,CompWi00,tackles_assists,1,,,,,
player,201809300oti,oti,CompWi00,tackles_loss,0,,,,,
player,201809300oti,oti,CompWi00,qb_hits,0,,,,,
player,201809300oti,oti,CompWi00,fumbles_rec,0,,,,,
player,201809300oti,oti,CompWi00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,CompWi00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,CompWi00,fumbles_forced,0,,,,,
player,201809300oti,oti,EvanRa01,def_int,0,,,,,
player,201809300oti,oti,EvanRa01,def_int_yds,0,,,,,
player,201809300oti,oti,EvanRa01,def_int_td,0,,,,,
player,201809300oti,oti,EvanRa01,def_int_long,0,,,,,
player,201809300oti,oti,EvanRa01,pass_defended,0,,,,,
player,201809300oti,oti,EvanRa01,sacks,0.0,,,,,
player,201809300oti,oti,EvanRa01,tackles_combined,3,,,,,
player,201809300oti,oti,EvanRa01,tackles_solo,1,,,,,
player,201809300oti,oti,EvanRa01,tackles_assists,2,,,,,
player,201809300oti,oti,EvanRa01,tackles_loss,0,,,,,
player,201809300oti,oti,EvanRa01,qb_hits,0,,,,,
player,201809300oti,oti,EvanRa01,fumbles_rec,0,,,,,
player,201809300oti,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201809300oti,oti,EvanRa01,fumbles_forced,0,,,,,
player,201809300oti,oti,JackAd00,def_int,0,,,,,
player,201809300oti,oti,JackAd00,def_int_yds,0,,,,,
player,201809300oti,oti,JackAd00,def_int_td,0,,,,,
player,201809300oti,oti,JackAd00,def_int_long,0,,,,,
player,201809300oti,oti,JackAd00,pass_defended,0,,,,,
player,201809300oti,oti,JackAd00,sacks,0.0,,,,,
player,201809300oti,oti,JackAd00,tackles_combined,3,,,,,
player,201809300oti,oti,JackAd00,tackles_solo,3,,,,,
player,201809300oti,oti,JackAd00,tackles_assists,0,,,,,
player,201809300oti,oti,JackAd00,tackles_loss,0,,,,,
player,201809300oti,oti,JackAd00,qb_hits,0,,,,,
player,201809300oti,oti,JackAd00,fumbles_rec,0,,,,,
player,201809300oti,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,JackAd00,fumbles_forced,0,,,,,
player,201809300oti,oti,LewiKe00,def_int,0,,,,,
player,201809300oti,oti,LewiKe00,def_int_yds,0,,,,,
player,201809300oti,oti,LewiKe00,def_int_td,0,,,,,
player,201809300oti,oti,LewiKe00,def_int_long,0,,,,,
player,201809300oti,oti,LewiKe00,pass_defended,0,,,,,
player,201809300oti,oti,LewiKe00,sacks,0.0,,,,,
player,201809300oti,oti,LewiKe00,tackles_combined,3,,,,,
player,201809300oti,oti,LewiKe00,tackles_solo,3,,,,,
player,201809300oti,oti,LewiKe00,tackles_assists,0,,,,,
player,201809300oti,oti,LewiKe00,tackles_loss,0,,,,,
player,201809300oti,oti,LewiKe00,qb_hits,0,,,,,
player,201809300oti,oti,LewiKe00,fumbles_rec,0,,,,,
player,201809300oti,oti,LewiKe00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,LewiKe00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,LewiKe00,fumbles_forced,0,,,,,
player,201809300oti,oti,OrakBr99,def_int,0,,,,,
player,201809300oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201809300oti,oti,OrakBr99,def_int_td,0,,,,,
player,201809300oti,oti,OrakBr99,def_int_long,0,,,,,
player,201809300oti,oti,OrakBr99,pass_defended,0,,,,,
player,201809300oti,oti,OrakBr99,sacks,0.0,,,,,
player,201809300oti,oti,OrakBr99,tackles_combined,3,,,,,
player,201809300oti,oti,OrakBr99,tackles_solo,2,,,,,
player,201809300oti,oti,OrakBr99,tackles_assists,1,,,,,
player,201809300oti,oti,OrakBr99,tackles_loss,0,,,,,
player,201809300oti,oti,OrakBr99,qb_hits,0,,,,,
player,201809300oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201809300oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201809300oti,oti,OrakBr99,fumbles_forced,1,,,,,
player,201809300oti,oti,JoneDa04,def_int,0,,,,,
player,201809300oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201809300oti,oti,JoneDa04,def_int_td,0,,,,,
player,201809300oti,oti,JoneDa04,def_int_long,0,,,,,
player,201809300oti,oti,JoneDa04,pass_defended,0,,,,,
player,201809300oti,oti,JoneDa04,sacks,0.0,,,,,
player,201809300oti,oti,JoneDa04,tackles_combined,2,,,,,
player,201809300oti,oti,JoneDa04,tackles_solo,2,,,,,
player,201809300oti,oti,JoneDa04,tackles_assists,0,,,,,
player,201809300oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201809300oti,oti,JoneDa04,qb_hits,2,,,,,
player,201809300oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201809300oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201809300oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201809300oti,oti,LogaBe00,def_int,0,,,,,
player,201809300oti,oti,LogaBe00,def_int_yds,0,,,,,
player,201809300oti,oti,LogaBe00,def_int_td,0,,,,,
player,201809300oti,oti,LogaBe00,def_int_long,0,,,,,
player,201809300oti,oti,LogaBe00,pass_defended,0,,,,,
player,201809300oti,oti,LogaBe00,sacks,0.0,,,,,
player,201809300oti,oti,LogaBe00,tackles_combined,2,,,,,
player,201809300oti,oti,LogaBe00,tackles_solo,1,,,,,
player,201809300oti,oti,LogaBe00,tackles_assists,1,,,,,
player,201809300oti,oti,LogaBe00,tackles_loss,0,,,,,
player,201809300oti,oti,LogaBe00,qb_hits,0,,,,,
player,201809300oti,oti,LogaBe00,fumbles_rec,0,,,,,
player,201809300oti,oti,LogaBe00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,LogaBe00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,LogaBe00,fumbles_forced,0,,,,,
player,201809300oti,oti,VaccKe00,def_int,0,,,,,
player,201809300oti,oti,VaccKe00,def_int_yds,0,,,,,
player,201809300oti,oti,VaccKe00,def_int_td,0,,,,,
player,201809300oti,oti,VaccKe00,def_int_long,0,,,,,
player,201809300oti,oti,VaccKe00,pass_defended,0,,,,,
player,201809300oti,oti,VaccKe00,sacks,0.0,,,,,
player,201809300oti,oti,VaccKe00,tackles_combined,2,,,,,
player,201809300oti,oti,VaccKe00,tackles_solo,0,,,,,
player,201809300oti,oti,VaccKe00,tackles_assists,2,,,,,
player,201809300oti,oti,VaccKe00,tackles_loss,0,,,,,
player,201809300oti,oti,VaccKe00,qb_hits,1,,,,,
player,201809300oti,oti,VaccKe00,fumbles_rec,0,,,,,
player,201809300oti,oti,VaccKe00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,VaccKe00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,VaccKe00,fumbles_forced,0,,,,,
player,201809300oti,oti,BrinBe00,def_int,0,,,,,
player,201809300oti,oti,BrinBe00,def_int_yds,0,,,,,
player,201809300oti,oti,BrinBe00,def_int_td,0,,,,,
player,201809300oti,oti,BrinBe00,def_int_long,0,,,,,
player,201809300oti,oti,BrinBe00,pass_defended,0,,,,,
player,201809300oti,oti,BrinBe00,sacks,0.0,,,,,
player,201809300oti,oti,BrinBe00,tackles_combined,1,,,,,
player,201809300oti,oti,BrinBe00,tackles_solo,0,,,,,
player,201809300oti,oti,BrinBe00,tackles_assists,1,,,,,
player,201809300oti,oti,BrinBe00,tackles_loss,0,,,,,
player,201809300oti,oti,BrinBe00,qb_hits,0,,,,,
player,201809300oti,oti,BrinBe00,fumbles_rec,0,,,,,
player,201809300oti,oti,BrinBe00,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,BrinBe00,fumbles_rec_td,0,,,,,
player,201809300oti,oti,BrinBe00,fumbles_forced,0,,,,,
player,201809300oti,oti,KernBr20,def_int,0,,,,,
player,201809300oti,oti,KernBr20,def_int_yds,0,,,,,
player,201809300oti,oti,KernBr20,def_int_td,0,,,,,
player,201809300oti,oti,KernBr20,def_int_long,0,,,,,
player,201809300oti,oti,KernBr20,pass_defended,0,,,,,
player,201809300oti,oti,KernBr20,sacks,0.0,,,,,
player,201809300oti,oti,KernBr20,tackles_combined,1,,,,,
player,201809300oti,oti,KernBr20,tackles_solo,1,,,,,
player,201809300oti,oti,KernBr20,tackles_assists,0,,,,,
player,201809300oti,oti,KernBr20,tackles_loss,0,,,,,
player,201809300oti,oti,KernBr20,qb_hits,0,,,,,
player,201809300oti,oti,KernBr20,fumbles_rec,0,,,,,
player,201809300oti,oti,KernBr20,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,KernBr20,fumbles_rec_td,0,,,,,
player,201809300oti,oti,KernBr20,fumbles_forced,0,,,,,
player,201809300oti,oti,WoodWe20,def_int,0,,,,,
player,201809300oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201809300oti,oti,WoodWe20,def_int_td,0,,,,,
player,201809300oti,oti,WoodWe20,def_int_long,0,,,,,
player,201809300oti,oti,WoodWe20,pass_defended,0,,,,,
player,201809300oti,oti,WoodWe20,sacks,0.0,,,,,
player,201809300oti,oti,WoodWe20,tackles_combined,1,,,,,
player,201809300oti,oti,WoodWe20,tackles_solo,1,,,,,
player,201809300oti,oti,WoodWe20,tackles_assists,0,,,,,
player,201809300oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201809300oti,oti,WoodWe20,qb_hits,0,,,,,
player,201809300oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201809300oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201809300oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201809300oti,oti,MorgDe99,def_int,0,,,,,
player,201809300oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201809300oti,oti,MorgDe99,def_int_td,0,,,,,
player,201809300oti,oti,MorgDe99,def_int_long,0,,,,,
player,201809300oti,oti,MorgDe99,pass_defended,0,,,,,
player,201809300oti,oti,MorgDe99,sacks,0.0,,,,,
player,201809300oti,oti,MorgDe99,tackles_combined,0,,,,,
player,201809300oti,oti,MorgDe99,tackles_solo,0,,,,,
player,201809300oti,oti,MorgDe99,tackles_assists,0,,,,,
player,201809300oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201809300oti,oti,MorgDe99,qb_hits,0,,,,,
player,201809300oti,oti,MorgDe99,fumbles_rec,1,,,,,
player,201809300oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201809300oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201809300oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201809300oti,phi,CartDe02,kick_ret,0,,,,,
player,201809300oti,phi,CartDe02,kick_ret_yds,0,,,,,
player,201809300oti,phi,CartDe02,kick_ret_yds_per_ret,,,,,,
player,201809300oti,phi,CartDe02,kick_ret_td,0,,,,,
player,201809300oti,phi,CartDe02,kick_ret_long,0,,,,,
player,201809300oti,phi,CartDe02,punt_ret,2,,,,,
player,201809300oti,phi,CartDe02,punt_ret_yds,42,,,,,
player,201809300oti,phi,CartDe02,punt_ret_yds_per_ret,21.0,,,,,
player,201809300oti,phi,CartDe02,punt_ret_td,0,,,,,
player,201809300oti,phi,CartDe02,punt_ret_long,42,,,,,
player,201809300oti,oti,WillNi02,kick_ret,0,,,,,
player,201809300oti,oti,WillNi02,kick_ret_yds,0,,,,,
player,201809300oti,oti,WillNi02,kick_ret_yds_per_ret,,,,,,
player,201809300oti,oti,WillNi02,kick_ret_td,0,,,,,
player,201809300oti,oti,WillNi02,kick_ret_long,0,,,,,
player,201809300oti,oti,WillNi02,punt_ret,2,,,,,
