game,2018,11,20181115,201811150sea,gnb,"Green Bay Packers",24,sea,"Seattle Seahawks",27
player,201811150sea,sea,StepSh00,fumbles_forced,0,,,,,
player,201811150sea,gnb,DaviTr03,kick_ret,1,,,,,
player,201811150sea,gnb,DaviTr03,kick_ret_yds,20,,,,,
player,201811150sea,gnb,DaviTr03,kick_ret_yds_per_ret,20.0,,,,,
player,201811150sea,gnb,DaviTr03,kick_ret_td,0,,,,,
player,201811150sea,gnb,DaviTr03,kick_ret_long,20,,,,,
player,201811150sea,gnb,DaviTr03,punt_ret,3,,,,,
player,201811150sea,gnb,DaviTr03,punt_ret_yds,31,,,,,
player,201811150sea,gnb,DaviTr03,punt_ret_yds_per_ret,10.3,,,,,
player,201811150sea,gnb,DaviTr03,punt_ret_td,0,,,,,
player,201811150sea,gnb,DaviTr03,punt_ret_long,15,,,,,
player,201811150sea,sea,LockTy00,kick_ret,2,,,,,
player,201811150sea,sea,LockTy00,kick_ret_yds,47,,,,,
player,201811150sea,sea,LockTy00,kick_ret_yds_per_ret,23.5,,,,,
player,201811150sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201811150sea,sea,LockTy00,kick_ret_long,27,,,,,
player,201811150sea,sea,LockTy00,punt_ret,0,,,,,
player,201811150sea,sea,LockTy00,punt_ret_yds,0,,,,,
player,201811150sea,sea,LockTy00,punt_ret_yds_per_ret,,,,,,
player,201811150sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201811150sea,sea,LockTy00,punt_ret_long,0,,,,,
player,201811150sea,gnb,CrosMa20,xpm,3,,,,,
player,201811150sea,gnb,CrosMa20,xpa,3,,,,,
player,201811150sea,gnb,CrosMa20,fgm,1,,,,,
player,201811150sea,gnb,CrosMa20,fga,2,,,,,
player,201811150sea,gnb,CrosMa20,punt,0,,,,,
player,201811150sea,gnb,CrosMa20,punt_yds,0,,,,,
player,201811150sea,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201811150sea,gnb,CrosMa20,punt_long,0,,,,,
player,201811150sea,gnb,ScotJK00,xpm,,,,,,
player,201811150sea,gnb,ScotJK00,xpa,,,,,,
player,201811150sea,gnb,ScotJK00,fgm,,,,,,
player,201811150sea,gnb,ScotJK00,fga,,,,,,
player,201811150sea,gnb,ScotJK00,punt,6,,,,,
player,201811150sea,gnb,ScotJK00,punt_yds,284,,,,,
player,201811150sea,gnb,ScotJK00,punt_yds_per_punt,47.3,,,,,
player,201811150sea,gnb,ScotJK00,punt_long,67,,,,,
player,201811150sea,sea,janikseb01,xpm,3,,,,,
player,201811150sea,sea,janikseb01,xpa,3,,,,,
player,201811150sea,sea,janikseb01,fgm,2,,,,,
player,201811150sea,sea,janikseb01,fga,2,,,,,
player,201811150sea,sea,janikseb01,punt,0,,,,,
player,201811150sea,sea,janikseb01,punt_yds,0,,,,,
player,201811150sea,sea,janikseb01,punt_yds_per_punt,,,,,,
player,201811150sea,sea,janikseb01,punt_long,0,,,,,
player,201811150sea,sea,DickMi00,xpm,,,,,,
player,201811150sea,sea,DickMi00,xpa,,,,,,
player,201811150sea,sea,DickMi00,fgm,,,,,,
player,201811150sea,sea,DickMi00,fga,,,,,,
player,201811150sea,sea,DickMi00,punt,4,,,,,
player,201811150sea,sea,DickMi00,punt_yds,208,,,,,
player,201811150sea,sea,DickMi00,punt_yds_per_punt,52.0,,,,,
player,201811150sea,sea,DickMi00,punt_long,59,,,,,
player,201811150sea,gnb,RodgAa00,pass_cmp,21,,,,,
player,201811150sea,gnb,RodgAa00,pass_att,30,,,,,
player,201811150sea,gnb,RodgAa00,pass_yds,332,,,,,
player,201811150sea,gnb,RodgAa00,pass_first_down,11,,,,,
player,201811150sea,gnb,RodgAa00,pass_air_yds,198,,,,,
player,201811150sea,gnb,RodgAa00,pass_air_yds_per_cmp,9.4,,,,,
player,201811150sea,gnb,RodgAa00,pass_air_yds_per_att,6.6,,,,,
player,201811150sea,gnb,RodgAa00,pass_tgt_yds_per_att,11.6,,,,,
player,201811150sea,gnb,RodgAa00,pass_yac,134,,,,,
player,201811150sea,gnb,RodgAa00,pass_yac_per_cmp,6.4,,,,,
player,201811150sea,gnb,RodgAa00,pass_drops,2,,,,,
player,201811150sea,gnb,RodgAa00,pass_drop_pct,6.7,,,,,
player,201811150sea,gnb,RodgAa00,pass_poor_throws,4,,,,,
player,201811150sea,gnb,RodgAa00,pass_poor_throw_pct,13.3,,,,,
player,201811150sea,gnb,RodgAa00,pass_blitzed,7,,,,,
player,201811150sea,gnb,RodgAa00,pass_hurried,4,,,,,
player,201811150sea,gnb,RodgAa00,pass_hits,0,,,,,
player,201811150sea,gnb,RodgAa00,rush_scrambles,1,,,,,
player,201811150sea,gnb,RodgAa00,rush_scrambles_yds_per_att,3.0,,,,,
player,201811150sea,sea,WilsRu00,pass_cmp,21,,,,,
player,201811150sea,sea,WilsRu00,pass_att,31,,,,,
player,201811150sea,sea,WilsRu00,pass_yds,225,,,,,
player,201811150sea,sea,WilsRu00,pass_first_down,12,,,,,
player,201811150sea,sea,WilsRu00,pass_air_yds,157,,,,,
player,201811150sea,sea,WilsRu00,pass_air_yds_per_cmp,7.5,,,,,
player,201811150sea,sea,WilsRu00,pass_air_yds_per_att,5.1,,,,,
player,201811150sea,sea,WilsRu00,pass_tgt_yds_per_att,10.1,,,,,
player,201811150sea,sea,WilsRu00,pass_yac,68,,,,,
player,201811150sea,sea,WilsRu00,pass_yac_per_cmp,3.2,,,,,
player,201811150sea,sea,WilsRu00,pass_drops,2,,,,,
player,201811150sea,sea,WilsRu00,pass_drop_pct,6.5,,,,,
player,201811150sea,sea,WilsRu00,pass_poor_throws,3,,,,,
player,201811150sea,sea,WilsRu00,pass_poor_throw_pct,9.7,,,,,
player,201811150sea,sea,WilsRu00,pass_blitzed,15,,,,,
player,201811150sea,sea,WilsRu00,pass_hurried,1,,,,,
player,201811150sea,sea,WilsRu00,pass_hits,0,,,,,
player,201811150sea,sea,WilsRu00,rush_scrambles,0,,,,,
player,201811150sea,sea,WilsRu00,rush_scrambles_yds_per_att,,,,,,
player,201811150sea,gnb,JoneAa00,rush_att,11,,,,,
player,201811150sea,gnb,JoneAa00,rush_yds,40,,,,,
player,201811150sea,gnb,JoneAa00,rush_first_down,2,,,,,
player,201811150sea,gnb,JoneAa00,rush_yds_before_contact,26,,,,,
player,201811150sea,gnb,JoneAa00,rush_yds_bc_per_rush,2.4,,,,,
player,201811150sea,gnb,JoneAa00,rush_yac,14,,,,,
player,201811150sea,gnb,JoneAa00,rush_yac_per_rush,1.3,,,,,
player,201811150sea,gnb,JoneAa00,rush_broken_tackles,0,,,,,
player,201811150sea,gnb,JoneAa00,rush_broken_tackles_per_rush,,,,,,
player,201811150sea,gnb,RodgAa00,rush_att,1,,,,,
player,201811150sea,gnb,RodgAa00,rush_yds,3,,,,,
player,201811150sea,gnb,RodgAa00,rush_first_down,1,,,,,
player,201811150sea,gnb,RodgAa00,rush_yds_before_contact,3,,,,,
player,201811150sea,gnb,RodgAa00,rush_yds_bc_per_rush,3.0,,,,,
player,201811150sea,gnb,RodgAa00,rush_yac,0,,,,,
player,201811150sea,gnb,RodgAa00,rush_yac_per_rush,0.0,,,,,
player,201811150sea,gnb,RodgAa00,rush_broken_tackles,0,,,,,
player,201811150sea,gnb,RodgAa00,rush_broken_tackles_per_rush,,,,,,
player,201811150sea,gnb,WillJa06,rush_att,1,,,,,
player,201811150sea,gnb,WillJa06,rush_yds,5,,,,,
player,201811150sea,gnb,WillJa06,rush_first_down,,,,,,
player,201811150sea,gnb,WillJa06,rush_yds_before_contact,3,,,,,
player,201811150sea,gnb,WillJa06,rush_yds_bc_per_rush,3.0,,,,,
player,201811150sea,gnb,WillJa06,rush_yac,2,,,,,
player,201811150sea,gnb,WillJa06,rush_yac_per_rush,2.0,,,,,
player,201811150sea,gnb,WillJa06,rush_broken_tackles,0,,,,,
player,201811150sea,gnb,WillJa06,rush_broken_tackles_per_rush,,,,,,
player,201811150sea,sea,CarsCh00,rush_att,17,,,,,
player,201811150sea,sea,CarsCh00,rush_yds,83,,,,,
player,201811150sea,sea,CarsCh00,rush_first_down,5,,,,,
player,201811150sea,sea,CarsCh00,rush_yds_before_contact,32,,,,,
player,201811150sea,sea,CarsCh00,rush_yds_bc_per_rush,1.9,,,,,
player,201811150sea,sea,CarsCh00,rush_yac,51,,,,,
player,201811150sea,sea,CarsCh00,rush_yac_per_rush,3.0,,,,,
player,201811150sea,sea,CarsCh00,rush_broken_tackles,0,,,,,
player,201811150sea,sea,CarsCh00,rush_broken_tackles_per_rush,,,,,,
player,201811150sea,sea,PennRa00,rush_att,8,,,,,
player,201811150sea,sea,PennRa00,rush_yds,46,,,,,
player,201811150sea,sea,PennRa00,rush_first_down,2,,,,,
player,201811150sea,sea,PennRa00,rush_yds_before_contact,4,,,,,
player,201811150sea,sea,PennRa00,rush_yds_bc_per_rush,0.5,,,,,
player,201811150sea,sea,PennRa00,rush_yac,42,,,,,
player,201811150sea,sea,PennRa00,rush_yac_per_rush,5.3,,,,,
player,201811150sea,sea,PennRa00,rush_broken_tackles,1,,,,,
player,201811150sea,sea,PennRa00,rush_broken_tackles_per_rush,8.0,,,,,
player,201811150sea,sea,WilsRu00,rush_att,5,,,,,
player,201811150sea,sea,WilsRu00,rush_yds,17,,,,,
player,201811150sea,sea,WilsRu00,rush_first_down,1,,,,,
player,201811150sea,sea,WilsRu00,rush_yds_before_contact,17,,,,,
player,201811150sea,sea,WilsRu00,rush_yds_bc_per_rush,3.4,,,,,
player,201811150sea,sea,WilsRu00,rush_yac,0,,,,,
player,201811150sea,sea,WilsRu00,rush_yac_per_rush,0.0,,,,,
player,201811150sea,sea,WilsRu00,rush_broken_tackles,0,,,,,
player,201811150sea,sea,WilsRu00,rush_broken_tackles_per_rush,,,,,,
player,201811150sea,sea,DaviMi01,rush_att,4,,,,,
player,201811150sea,sea,DaviMi01,rush_yds,26,,,,,
player,201811150sea,sea,DaviMi01,rush_first_down,1,,,,,
player,201811150sea,sea,DaviMi01,rush_yds_before_contact,24,,,,,
player,201811150sea,sea,DaviMi01,rush_yds_bc_per_rush,6.0,,,,,
player,201811150sea,sea,DaviMi01,rush_yac,2,,,,,
player,201811150sea,sea,DaviMi01,rush_yac_per_rush,0.5,,,,,
player,201811150sea,sea,DaviMi01,rush_broken_tackles,0,,,,,
player,201811150sea,sea,DaviMi01,rush_broken_tackles_per_rush,,,,,,
player,201811150sea,sea,LockTy00,rush_att,1,,,,,
player,201811150sea,sea,LockTy00,rush_yds,1,,,,,
player,201811150sea,sea,LockTy00,rush_first_down,0,,,,,
player,201811150sea,sea,LockTy00,rush_yds_before_contact,1,,,,,
player,201811150sea,sea,LockTy00,rush_yds_bc_per_rush,1.0,,,,,
player,201811150sea,sea,LockTy00,rush_yac,0,,,,,
player,201811150sea,sea,LockTy00,rush_yac_per_rush,0.0,,,,,
player,201811150sea,sea,LockTy00,rush_broken_tackles,0,,,,,
player,201811150sea,sea,LockTy00,rush_broken_tackles_per_rush,,,,,,
player,201811150sea,gnb,AdamDa01,targets,12,,,,,
player,201811150sea,gnb,AdamDa01,rec,10,,,,,
player,201811150sea,gnb,AdamDa01,rec_yds,166,,,,,
player,201811150sea,gnb,AdamDa01,rec_first_down,5,,,,,
player,201811150sea,gnb,AdamDa01,rec_air_yds,115,,,,,
player,201811150sea,gnb,AdamDa01,rec_air_yds_per_rec,11.5,,,,,
player,201811150sea,gnb,AdamDa01,rec_yac,51,,,,,
player,201811150sea,gnb,AdamDa01,rec_yac_per_rec,5.1,,,,,
player,201811150sea,gnb,AdamDa01,rec_broken_tackles,0,,,,,
player,201811150sea,gnb,AdamDa01,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,gnb,AdamDa01,rec_drops,0,,,,,
player,201811150sea,gnb,AdamDa01,rec_drop_pct,0.0,,,,,
player,201811150sea,gnb,JoneAa00,targets,6,,,,,
player,201811150sea,gnb,JoneAa00,rec,5,,,,,
player,201811150sea,gnb,JoneAa00,rec_yds,63,,,,,
player,201811150sea,gnb,JoneAa00,rec_first_down,3,,,,,
player,201811150sea,gnb,JoneAa00,rec_air_yds,9,,,,,
player,201811150sea,gnb,JoneAa00,rec_air_yds_per_rec,1.8,,,,,
player,201811150sea,gnb,JoneAa00,rec_yac,54,,,,,
player,201811150sea,gnb,JoneAa00,rec_yac_per_rec,10.8,,,,,
player,201811150sea,gnb,JoneAa00,rec_broken_tackles,1,,,,,
player,201811150sea,gnb,JoneAa00,rec_broken_tackles_per_rec,5.0,,,,,
player,201811150sea,gnb,JoneAa00,rec_drops,1,,,,,
player,201811150sea,gnb,JoneAa00,rec_drop_pct,16.7,,,,,
player,201811150sea,gnb,KendLa00,targets,2,,,,,
player,201811150sea,gnb,KendLa00,rec,2,,,,,
player,201811150sea,gnb,KendLa00,rec_yds,12,,,,,
player,201811150sea,gnb,KendLa00,rec_first_down,,,,,,
player,201811150sea,gnb,KendLa00,rec_air_yds,6,,,,,
player,201811150sea,gnb,KendLa00,rec_air_yds_per_rec,3.0,,,,,
player,201811150sea,gnb,KendLa00,rec_yac,6,,,,,
player,201811150sea,gnb,KendLa00,rec_yac_per_rec,3.0,,,,,
player,201811150sea,gnb,KendLa00,rec_broken_tackles,0,,,,,
player,201811150sea,gnb,KendLa00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,gnb,KendLa00,rec_drops,0,,,,,
player,201811150sea,gnb,KendLa00,rec_drop_pct,0.0,,,,,
player,201811150sea,gnb,ValdMa00,targets,3,,,,,
player,201811150sea,gnb,ValdMa00,rec,1,,,,,
player,201811150sea,gnb,ValdMa00,rec_yds,8,,,,,
player,201811150sea,gnb,ValdMa00,rec_first_down,,,,,,
player,201811150sea,gnb,ValdMa00,rec_air_yds,3,,,,,
player,201811150sea,gnb,ValdMa00,rec_air_yds_per_rec,3.0,,,,,
player,201811150sea,gnb,ValdMa00,rec_yac,5,,,,,
player,201811150sea,gnb,ValdMa00,rec_yac_per_rec,5.0,,,,,
player,201811150sea,gnb,ValdMa00,rec_broken_tackles,0,,,,,
player,201811150sea,gnb,ValdMa00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,gnb,ValdMa00,rec_drops,0,,,,,
player,201811150sea,gnb,ValdMa00,rec_drop_pct,0.0,,,,,
player,201811150sea,gnb,TonyRo00,targets,1,,,,,
player,201811150sea,gnb,TonyRo00,rec,1,,,,,
player,201811150sea,gnb,TonyRo00,rec_yds,54,,,,,
player,201811150sea,gnb,TonyRo00,rec_first_down,1,,,,,
player,201811150sea,gnb,TonyRo00,rec_air_yds,53,,,,,
player,201811150sea,gnb,TonyRo00,rec_air_yds_per_rec,53.0,,,,,
player,201811150sea,gnb,TonyRo00,rec_yac,1,,,,,
player,201811150sea,gnb,TonyRo00,rec_yac_per_rec,1.0,,,,,
player,201811150sea,gnb,TonyRo00,rec_broken_tackles,0,,,,,
player,201811150sea,gnb,TonyRo00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,gnb,TonyRo00,rec_drops,0,,,,,
player,201811150sea,gnb,TonyRo00,rec_drop_pct,0.0,,,,,
player,201811150sea,gnb,GrahJi00,targets,1,,,,,
player,201811150sea,gnb,GrahJi00,rec,1,,,,,
player,201811150sea,gnb,GrahJi00,rec_yds,13,,,,,
player,201811150sea,gnb,GrahJi00,rec_first_down,1,,,,,
player,201811150sea,gnb,GrahJi00,rec_air_yds,0,,,,,
player,201811150sea,gnb,GrahJi00,rec_air_yds_per_rec,0.0,,,,,
player,201811150sea,gnb,GrahJi00,rec_yac,13,,,,,
player,201811150sea,gnb,GrahJi00,rec_yac_per_rec,13.0,,,,,
player,201811150sea,gnb,GrahJi00,rec_broken_tackles,0,,,,,
player,201811150sea,gnb,GrahJi00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,gnb,GrahJi00,rec_drops,0,,,,,
player,201811150sea,gnb,GrahJi00,rec_drop_pct,0.0,,,,,
player,201811150sea,gnb,St.BEq00,targets,4,,,,,
player,201811150sea,gnb,St.BEq00,rec,1,,,,,
player,201811150sea,gnb,St.BEq00,rec_yds,16,,,,,
player,201811150sea,gnb,St.BEq00,rec_first_down,1,,,,,
player,201811150sea,gnb,St.BEq00,rec_air_yds,12,,,,,
player,201811150sea,gnb,St.BEq00,rec_air_yds_per_rec,12.0,,,,,
player,201811150sea,gnb,St.BEq00,rec_yac,4,,,,,
player,201811150sea,gnb,St.BEq00,rec_yac_per_rec,4.0,,,,,
player,201811150sea,gnb,St.BEq00,rec_broken_tackles,0,,,,,
player,201811150sea,gnb,St.BEq00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,gnb,St.BEq00,rec_drops,1,,,,,
player,201811150sea,gnb,St.BEq00,rec_drop_pct,25.0,,,,,
player,201811150sea,sea,BaldDo00,targets,10,,,,,
player,201811150sea,sea,BaldDo00,rec,7,,,,,
player,201811150sea,sea,BaldDo00,rec_yds,52,,,,,
player,201811150sea,sea,BaldDo00,rec_first_down,3,,,,,
player,201811150sea,sea,BaldDo00,rec_air_yds,43,,,,,
player,201811150sea,sea,BaldDo00,rec_air_yds_per_rec,6.1,,,,,
player,201811150sea,sea,BaldDo00,rec_yac,9,,,,,
player,201811150sea,sea,BaldDo00,rec_yac_per_rec,1.3,,,,,
player,201811150sea,sea,BaldDo00,rec_broken_tackles,0,,,,,
player,201811150sea,sea,BaldDo00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,sea,BaldDo00,rec_drops,1,,,,,
player,201811150sea,sea,BaldDo00,rec_drop_pct,10.0,,,,,
player,201811150sea,sea,LockTy00,targets,5,,,,,
player,201811150sea,sea,LockTy00,rec,5,,,,,
player,201811150sea,sea,LockTy00,rec_yds,71,,,,,
player,201811150sea,sea,LockTy00,rec_first_down,3,,,,,
player,201811150sea,sea,LockTy00,rec_air_yds,65,,,,,
player,201811150sea,sea,LockTy00,rec_air_yds_per_rec,13.0,,,,,
player,201811150sea,sea,LockTy00,rec_yac,6,,,,,
player,201811150sea,sea,LockTy00,rec_yac_per_rec,1.2,,,,,
player,201811150sea,sea,LockTy00,rec_broken_tackles,0,,,,,
player,201811150sea,sea,LockTy00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,sea,LockTy00,rec_drops,0,,,,,
player,201811150sea,sea,LockTy00,rec_drop_pct,0.0,,,,,
player,201811150sea,sea,MoorDa03,targets,8,,,,,
player,201811150sea,sea,MoorDa03,rec,4,,,,,
player,201811150sea,sea,MoorDa03,rec_yds,57,,,,,
player,201811150sea,sea,MoorDa03,rec_first_down,3,,,,,
player,201811150sea,sea,MoorDa03,rec_air_yds,42,,,,,
player,201811150sea,sea,MoorDa03,rec_air_yds_per_rec,10.5,,,,,
player,201811150sea,sea,MoorDa03,rec_yac,15,,,,,
player,201811150sea,sea,MoorDa03,rec_yac_per_rec,3.8,,,,,
player,201811150sea,sea,MoorDa03,rec_broken_tackles,0,,,,,
player,201811150sea,sea,MoorDa03,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,sea,MoorDa03,rec_drops,1,,,,,
player,201811150sea,sea,MoorDa03,rec_drop_pct,12.5,,,,,
player,201811150sea,sea,DaviMi01,targets,2,,,,,
player,201811150sea,sea,DaviMi01,rec,2,,,,,
player,201811150sea,sea,DaviMi01,rec_yds,24,,,,,
player,201811150sea,sea,DaviMi01,rec_first_down,1,,,,,
player,201811150sea,sea,DaviMi01,rec_air_yds,8,,,,,
player,201811150sea,sea,DaviMi01,rec_air_yds_per_rec,4.0,,,,,
player,201811150sea,sea,DaviMi01,rec_yac,16,,,,,
player,201811150sea,sea,DaviMi01,rec_yac_per_rec,8.0,,,,,
player,201811150sea,sea,DaviMi01,rec_broken_tackles,0,,,,,
player,201811150sea,sea,DaviMi01,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,sea,DaviMi01,rec_drops,0,,,,,
player,201811150sea,sea,DaviMi01,rec_drop_pct,0.0,,,,,
player,201811150sea,sea,DickEd00,targets,1,,,,,
player,201811150sea,sea,DickEd00,rec,1,,,,,
player,201811150sea,sea,DickEd00,rec_yds,15,,,,,
player,201811150sea,sea,DickEd00,rec_first_down,1,,,,,
player,201811150sea,sea,DickEd00,rec_air_yds,9,,,,,
player,201811150sea,sea,DickEd00,rec_air_yds_per_rec,9.0,,,,,
player,201811150sea,sea,DickEd00,rec_yac,6,,,,,
player,201811150sea,sea,DickEd00,rec_yac_per_rec,6.0,,,,,
player,201811150sea,sea,DickEd00,rec_broken_tackles,0,,,,,
player,201811150sea,sea,DickEd00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,sea,DickEd00,rec_drops,0,,,,,
player,201811150sea,sea,DickEd00,rec_drop_pct,0.0,,,,,
player,201811150sea,sea,VannNi00,targets,2,,,,,
player,201811150sea,sea,VannNi00,rec,1,,,,,
player,201811150sea,sea,VannNi00,rec_yds,17,,,,,
player,201811150sea,sea,VannNi00,rec_first_down,1,,,,,
player,201811150sea,sea,VannNi00,rec_air_yds,0,,,,,
player,201811150sea,sea,VannNi00,rec_air_yds_per_rec,0.0,,,,,
player,201811150sea,sea,VannNi00,rec_yac,17,,,,,
player,201811150sea,sea,VannNi00,rec_yac_per_rec,17.0,,,,,
player,201811150sea,sea,VannNi00,rec_broken_tackles,0,,,,,
player,201811150sea,sea,VannNi00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,sea,VannNi00,rec_drops,0,,,,,
player,201811150sea,sea,VannNi00,rec_drop_pct,0.0,,,,,
player,201811150sea,sea,WilsRu00,targets,1,,,,,
player,201811150sea,sea,WilsRu00,rec,1,,,,,
player,201811150sea,sea,WilsRu00,rec_yds,-11,,,,,
player,201811150sea,sea,WilsRu00,rec_first_down,0,,,,,
player,201811150sea,sea,WilsRu00,rec_air_yds,-10,,,,,
player,201811150sea,sea,WilsRu00,rec_air_yds_per_rec,-10.0,,,,,
player,201811150sea,sea,WilsRu00,rec_yac,-1,,,,,
player,201811150sea,sea,WilsRu00,rec_yac_per_rec,-1.0,,,,,
player,201811150sea,sea,WilsRu00,rec_broken_tackles,0,,,,,
player,201811150sea,sea,WilsRu00,rec_broken_tackles_per_rec,,,,,,
player,201811150sea,sea,WilsRu00,rec_drops,0,,,,,
player,201811150sea,sea,WilsRu00,rec_drop_pct,0.0,,,,,
player,201811150sea,sea,IfedGe00,pos,T,,,,,
player,201811150sea,sea,IfedGe00,offense,70,,,,,
player,201811150sea,sea,IfedGe00,off_pct,100%,,,,,
player,201811150sea,sea,IfedGe00,defense,0,,,,,
player,201811150sea,sea,IfedGe00,def_pct,0%,,,,,
player,201811150sea,sea,IfedGe00,special_teams,5,,,,,
player,201811150sea,sea,IfedGe00,st_pct,16%,,,,,
player,201811150sea,sea,BritJu00,pos,C,,,,,
player,201811150sea,sea,BritJu00,offense,70,,,,,
player,201811150sea,sea,BritJu00,off_pct,100%,,,,,
player,201811150sea,sea,BritJu00,defense,0,,,,,
player,201811150sea,sea,BritJu00,def_pct,0%,,,,,
player,201811150sea,sea,BritJu00,special_teams,5,,,,,
player,201811150sea,sea,BritJu00,st_pct,16%,,,,,
player,201811150sea,sea,BrowDu20,pos,T,,,,,
player,201811150sea,sea,BrowDu20,offense,70,,,,,
player,201811150sea,sea,BrowDu20,off_pct,100%,,,,,
player,201811150sea,sea,BrowDu20,defense,0,,,,,
player,201811150sea,sea,BrowDu20,def_pct,0%,,,,,
player,201811150sea,sea,BrowDu20,special_teams,5,,,,,
player,201811150sea,sea,BrowDu20,st_pct,16%,,,,,
player,201811150sea,sea,FlukDJ00,pos,G,,,,,
player,201811150sea,sea,FlukDJ00,offense,70,,,,,
player,201811150sea,sea,FlukDJ00,off_pct,100%,,,,,
player,201811150sea,sea,FlukDJ00,defense,0,,,,,
player,201811150sea,sea,FlukDJ00,def_pct,0%,,,,,
player,201811150sea,sea,FlukDJ00,special_teams,0,,,,,
player,201811150sea,sea,FlukDJ00,st_pct,0%,,,,,
player,201811150sea,sea,WilsRu00,pos,QB,,,,,
player,201811150sea,sea,WilsRu00,offense,70,,,,,
player,201811150sea,sea,WilsRu00,off_pct,100%,,,,,
player,201811150sea,sea,WilsRu00,defense,0,,,,,
player,201811150sea,sea,WilsRu00,def_pct,0%,,,,,
player,201811150sea,sea,WilsRu00,special_teams,0,,,,,
player,201811150sea,sea,WilsRu00,st_pct,0%,,,,,
player,201811150sea,sea,SweeJ.00,pos,G,,,,,
player,201811150sea,sea,SweeJ.00,offense,64,,,,,
player,201811150sea,sea,SweeJ.00,off_pct,91%,,,,,
player,201811150sea,sea,SweeJ.00,defense,0,,,,,
player,201811150sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201811150sea,sea,SweeJ.00,special_teams,5,,,,,
player,201811150sea,sea,SweeJ.00,st_pct,16%,,,,,
player,201811150sea,sea,BaldDo00,pos,WR,,,,,
player,201811150sea,sea,BaldDo00,offense,62,,,,,
player,201811150sea,sea,BaldDo00,off_pct,89%,,,,,
player,201811150sea,sea,BaldDo00,defense,0,,,,,
player,201811150sea,sea,BaldDo00,def_pct,0%,,,,,
player,201811150sea,sea,BaldDo00,special_teams,0,,,,,
player,201811150sea,sea,BaldDo00,st_pct,0%,,,,,
player,201811150sea,sea,LockTy00,pos,WR,,,,,
player,201811150sea,sea,LockTy00,offense,53,,,,,
player,201811150sea,sea,LockTy00,off_pct,76%,,,,,
player,201811150sea,sea,LockTy00,defense,0,,,,,
player,201811150sea,sea,LockTy00,def_pct,0%,,,,,
player,201811150sea,sea,LockTy00,special_teams,11,,,,,
player,201811150sea,sea,LockTy00,st_pct,35%,,,,,
player,201811150sea,sea,VannNi00,pos,TE,,,,,
player,201811150sea,sea,VannNi00,offense,42,,,,,
player,201811150sea,sea,VannNi00,off_pct,60%,,,,,
player,201811150sea,sea,VannNi00,defense,0,,,,,
player,201811150sea,sea,VannNi00,def_pct,0%,,,,,
player,201811150sea,sea,VannNi00,special_teams,5,,,,,
player,201811150sea,sea,VannNi00,st_pct,16%,,,,,
player,201811150sea,sea,MoorDa03,pos,WR,,,,,
player,201811150sea,sea,MoorDa03,offense,40,,,,,
player,201811150sea,sea,MoorDa03,off_pct,57%,,,,,
player,201811150sea,sea,MoorDa03,defense,0,,,,,
player,201811150sea,sea,MoorDa03,def_pct,0%,,,,,
player,201811150sea,sea,MoorDa03,special_teams,0,,,,,
player,201811150sea,sea,MoorDa03,st_pct,0%,,,,,
player,201811150sea,sea,CarsCh00,pos,RB,,,,,
player,201811150sea,sea,CarsCh00,offense,30,,,,,
player,201811150sea,sea,CarsCh00,off_pct,43%,,,,,
player,201811150sea,sea,CarsCh00,defense,0,,,,,
player,201811150sea,sea,CarsCh00,def_pct,0%,,,,,
player,201811150sea,sea,CarsCh00,special_teams,0,,,,,
player,201811150sea,sea,CarsCh00,st_pct,0%,,,,,
player,201811150sea,sea,DickEd00,pos,TE,,,,,
player,201811150sea,sea,DickEd00,offense,29,,,,,
player,201811150sea,sea,DickEd00,off_pct,41%,,,,,
player,201811150sea,sea,DickEd00,defense,0,,,,,
player,201811150sea,sea,DickEd00,def_pct,0%,,,,,
player,201811150sea,sea,DickEd00,special_teams,14,,,,,
player,201811150sea,sea,DickEd00,st_pct,45%,,,,,
player,201811150sea,sea,FantGe00,pos,T,,,,,
player,201811150sea,sea,FantGe00,offense,23,,,,,
player,201811150sea,sea,FantGe00,off_pct,33%,,,,,
player,201811150sea,sea,FantGe00,defense,0,,,,,
player,201811150sea,sea,FantGe00,def_pct,0%,,,,,
player,201811150sea,sea,FantGe00,special_teams,5,,,,,
player,201811150sea,sea,FantGe00,st_pct,16%,,,,,
player,201811150sea,sea,DaviMi01,pos,RB,,,,,
player,201811150sea,sea,DaviMi01,offense,22,,,,,
player,201811150sea,sea,DaviMi01,off_pct,31%,,,,,
