game,2018,3,20180923,201809230was,gnb,"Green Bay Packers",17,was,"Washington Redskins",31
player,201809230was,gnb,ClarKe01,qb_hits,0,,,,,
player,201809230was,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201809230was,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201809230was,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201809230was,gnb,MartBl01,def_int,0,,,,,
player,201809230was,gnb,MartBl01,def_int_yds,0,,,,,
player,201809230was,gnb,MartBl01,def_int_td,0,,,,,
player,201809230was,gnb,MartBl01,def_int_long,0,,,,,
player,201809230was,gnb,MartBl01,pass_defended,1,,,,,
player,201809230was,gnb,MartBl01,sacks,0.0,,,,,
player,201809230was,gnb,MartBl01,tackles_combined,9,,,,,
player,201809230was,gnb,MartBl01,tackles_solo,4,,,,,
player,201809230was,gnb,MartBl01,tackles_assists,5,,,,,
player,201809230was,gnb,MartBl01,tackles_loss,0,,,,,
player,201809230was,gnb,MartBl01,qb_hits,0,,,,,
player,201809230was,gnb,MartBl01,fumbles_rec,0,,,,,
player,201809230was,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201809230was,gnb,MartBl01,fumbles_forced,0,,,,,
player,201809230was,gnb,AlexJa00,def_int,0,,,,,
player,201809230was,gnb,AlexJa00,def_int_yds,0,,,,,
player,201809230was,gnb,AlexJa00,def_int_td,0,,,,,
player,201809230was,gnb,AlexJa00,def_int_long,0,,,,,
player,201809230was,gnb,AlexJa00,pass_defended,0,,,,,
player,201809230was,gnb,AlexJa00,sacks,0.0,,,,,
player,201809230was,gnb,AlexJa00,tackles_combined,7,,,,,
player,201809230was,gnb,AlexJa00,tackles_solo,6,,,,,
player,201809230was,gnb,AlexJa00,tackles_assists,1,,,,,
player,201809230was,gnb,AlexJa00,tackles_loss,0,,,,,
player,201809230was,gnb,AlexJa00,qb_hits,0,,,,,
player,201809230was,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201809230was,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201809230was,gnb,PerrNi00,def_int,0,,,,,
player,201809230was,gnb,PerrNi00,def_int_yds,0,,,,,
player,201809230was,gnb,PerrNi00,def_int_td,0,,,,,
player,201809230was,gnb,PerrNi00,def_int_long,0,,,,,
player,201809230was,gnb,PerrNi00,pass_defended,0,,,,,
player,201809230was,gnb,PerrNi00,sacks,0.0,,,,,
player,201809230was,gnb,PerrNi00,tackles_combined,7,,,,,
player,201809230was,gnb,PerrNi00,tackles_solo,4,,,,,
player,201809230was,gnb,PerrNi00,tackles_assists,3,,,,,
player,201809230was,gnb,PerrNi00,tackles_loss,1,,,,,
player,201809230was,gnb,PerrNi00,qb_hits,0,,,,,
player,201809230was,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201809230was,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201809230was,gnb,BricKe00,def_int,0,,,,,
player,201809230was,gnb,BricKe00,def_int_yds,0,,,,,
player,201809230was,gnb,BricKe00,def_int_td,0,,,,,
player,201809230was,gnb,BricKe00,def_int_long,0,,,,,
player,201809230was,gnb,BricKe00,pass_defended,0,,,,,
player,201809230was,gnb,BricKe00,sacks,0.0,,,,,
player,201809230was,gnb,BricKe00,tackles_combined,4,,,,,
player,201809230was,gnb,BricKe00,tackles_solo,2,,,,,
player,201809230was,gnb,BricKe00,tackles_assists,2,,,,,
player,201809230was,gnb,BricKe00,tackles_loss,0,,,,,
player,201809230was,gnb,BricKe00,qb_hits,0,,,,,
player,201809230was,gnb,BricKe00,fumbles_rec,0,,,,,
player,201809230was,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,BricKe00,fumbles_forced,0,,,,,
player,201809230was,gnb,JackJo01,def_int,0,,,,,
player,201809230was,gnb,JackJo01,def_int_yds,0,,,,,
player,201809230was,gnb,JackJo01,def_int_td,0,,,,,
player,201809230was,gnb,JackJo01,def_int_long,0,,,,,
player,201809230was,gnb,JackJo01,pass_defended,0,,,,,
player,201809230was,gnb,JackJo01,sacks,0.0,,,,,
player,201809230was,gnb,JackJo01,tackles_combined,3,,,,,
player,201809230was,gnb,JackJo01,tackles_solo,2,,,,,
player,201809230was,gnb,JackJo01,tackles_assists,1,,,,,
player,201809230was,gnb,JackJo01,tackles_loss,0,,,,,
player,201809230was,gnb,JackJo01,qb_hits,0,,,,,
player,201809230was,gnb,JackJo01,fumbles_rec,0,,,,,
player,201809230was,gnb,JackJo01,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,JackJo01,fumbles_rec_td,0,,,,,
player,201809230was,gnb,JackJo01,fumbles_forced,0,,,,,
player,201809230was,gnb,MorrAn01,def_int,0,,,,,
player,201809230was,gnb,MorrAn01,def_int_yds,0,,,,,
player,201809230was,gnb,MorrAn01,def_int_td,0,,,,,
player,201809230was,gnb,MorrAn01,def_int_long,0,,,,,
player,201809230was,gnb,MorrAn01,pass_defended,0,,,,,
player,201809230was,gnb,MorrAn01,sacks,0.0,,,,,
player,201809230was,gnb,MorrAn01,tackles_combined,3,,,,,
player,201809230was,gnb,MorrAn01,tackles_solo,1,,,,,
player,201809230was,gnb,MorrAn01,tackles_assists,2,,,,,
player,201809230was,gnb,MorrAn01,tackles_loss,0,,,,,
player,201809230was,gnb,MorrAn01,qb_hits,0,,,,,
player,201809230was,gnb,MorrAn01,fumbles_rec,0,,,,,
player,201809230was,gnb,MorrAn01,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,MorrAn01,fumbles_rec_td,0,,,,,
player,201809230was,gnb,MorrAn01,fumbles_forced,0,,,,,
player,201809230was,gnb,BurkOr00,def_int,0,,,,,
player,201809230was,gnb,BurkOr00,def_int_yds,0,,,,,
player,201809230was,gnb,BurkOr00,def_int_td,0,,,,,
player,201809230was,gnb,BurkOr00,def_int_long,0,,,,,
player,201809230was,gnb,BurkOr00,pass_defended,0,,,,,
player,201809230was,gnb,BurkOr00,sacks,0.0,,,,,
player,201809230was,gnb,BurkOr00,tackles_combined,2,,,,,
player,201809230was,gnb,BurkOr00,tackles_solo,1,,,,,
player,201809230was,gnb,BurkOr00,tackles_assists,1,,,,,
player,201809230was,gnb,BurkOr00,tackles_loss,0,,,,,
player,201809230was,gnb,BurkOr00,qb_hits,0,,,,,
player,201809230was,gnb,BurkOr00,fumbles_rec,0,,,,,
player,201809230was,gnb,BurkOr00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,BurkOr00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,BurkOr00,fumbles_forced,0,,,,,
player,201809230was,gnb,GilbRe01,def_int,0,,,,,
player,201809230was,gnb,GilbRe01,def_int_yds,0,,,,,
player,201809230was,gnb,GilbRe01,def_int_td,0,,,,,
player,201809230was,gnb,GilbRe01,def_int_long,0,,,,,
player,201809230was,gnb,GilbRe01,pass_defended,0,,,,,
player,201809230was,gnb,GilbRe01,sacks,0.0,,,,,
player,201809230was,gnb,GilbRe01,tackles_combined,2,,,,,
player,201809230was,gnb,GilbRe01,tackles_solo,0,,,,,
player,201809230was,gnb,GilbRe01,tackles_assists,2,,,,,
player,201809230was,gnb,GilbRe01,tackles_loss,0,,,,,
player,201809230was,gnb,GilbRe01,qb_hits,0,,,,,
player,201809230was,gnb,GilbRe01,fumbles_rec,0,,,,,
player,201809230was,gnb,GilbRe01,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,GilbRe01,fumbles_rec_td,0,,,,,
player,201809230was,gnb,GilbRe01,fumbles_forced,0,,,,,
player,201809230was,gnb,LowrDe00,def_int,0,,,,,
player,201809230was,gnb,LowrDe00,def_int_yds,0,,,,,
player,201809230was,gnb,LowrDe00,def_int_td,0,,,,,
player,201809230was,gnb,LowrDe00,def_int_long,0,,,,,
player,201809230was,gnb,LowrDe00,pass_defended,0,,,,,
player,201809230was,gnb,LowrDe00,sacks,0.0,,,,,
player,201809230was,gnb,LowrDe00,tackles_combined,2,,,,,
player,201809230was,gnb,LowrDe00,tackles_solo,0,,,,,
player,201809230was,gnb,LowrDe00,tackles_assists,2,,,,,
player,201809230was,gnb,LowrDe00,tackles_loss,0,,,,,
player,201809230was,gnb,LowrDe00,qb_hits,0,,,,,
player,201809230was,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201809230was,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201809230was,gnb,MattCl99,def_int,0,,,,,
player,201809230was,gnb,MattCl99,def_int_yds,0,,,,,
player,201809230was,gnb,MattCl99,def_int_td,0,,,,,
player,201809230was,gnb,MattCl99,def_int_long,0,,,,,
player,201809230was,gnb,MattCl99,pass_defended,0,,,,,
player,201809230was,gnb,MattCl99,sacks,0.0,,,,,
player,201809230was,gnb,MattCl99,tackles_combined,2,,,,,
player,201809230was,gnb,MattCl99,tackles_solo,1,,,,,
player,201809230was,gnb,MattCl99,tackles_assists,1,,,,,
player,201809230was,gnb,MattCl99,tackles_loss,0,,,,,
player,201809230was,gnb,MattCl99,qb_hits,1,,,,,
player,201809230was,gnb,MattCl99,fumbles_rec,0,,,,,
player,201809230was,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201809230was,gnb,MattCl99,fumbles_forced,0,,,,,
player,201809230was,gnb,ValdMa00,def_int,0,,,,,
player,201809230was,gnb,ValdMa00,def_int_yds,0,,,,,
player,201809230was,gnb,ValdMa00,def_int_td,0,,,,,
player,201809230was,gnb,ValdMa00,def_int_long,0,,,,,
player,201809230was,gnb,ValdMa00,pass_defended,0,,,,,
player,201809230was,gnb,ValdMa00,sacks,0.0,,,,,
player,201809230was,gnb,ValdMa00,tackles_combined,2,,,,,
player,201809230was,gnb,ValdMa00,tackles_solo,2,,,,,
player,201809230was,gnb,ValdMa00,tackles_assists,0,,,,,
player,201809230was,gnb,ValdMa00,tackles_loss,0,,,,,
player,201809230was,gnb,ValdMa00,qb_hits,0,,,,,
player,201809230was,gnb,ValdMa00,fumbles_rec,0,,,,,
player,201809230was,gnb,ValdMa00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,ValdMa00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,ValdMa00,fumbles_forced,0,,,,,
player,201809230was,gnb,WillTr99,def_int,0,,,,,
player,201809230was,gnb,WillTr99,def_int_yds,0,,,,,
player,201809230was,gnb,WillTr99,def_int_td,0,,,,,
player,201809230was,gnb,WillTr99,def_int_long,0,,,,,
player,201809230was,gnb,WillTr99,pass_defended,0,,,,,
player,201809230was,gnb,WillTr99,sacks,0.0,,,,,
player,201809230was,gnb,WillTr99,tackles_combined,2,,,,,
player,201809230was,gnb,WillTr99,tackles_solo,1,,,,,
player,201809230was,gnb,WillTr99,tackles_assists,1,,,,,
player,201809230was,gnb,WillTr99,tackles_loss,0,,,,,
player,201809230was,gnb,WillTr99,qb_hits,0,,,,,
player,201809230was,gnb,WillTr99,fumbles_rec,0,,,,,
player,201809230was,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201809230was,gnb,WillTr99,fumbles_forced,0,,,,,
player,201809230was,gnb,DaniMi00,def_int,0,,,,,
player,201809230was,gnb,DaniMi00,def_int_yds,0,,,,,
player,201809230was,gnb,DaniMi00,def_int_td,0,,,,,
player,201809230was,gnb,DaniMi00,def_int_long,0,,,,,
player,201809230was,gnb,DaniMi00,pass_defended,0,,,,,
player,201809230was,gnb,DaniMi00,sacks,0.0,,,,,
player,201809230was,gnb,DaniMi00,tackles_combined,1,,,,,
player,201809230was,gnb,DaniMi00,tackles_solo,0,,,,,
player,201809230was,gnb,DaniMi00,tackles_assists,1,,,,,
player,201809230was,gnb,DaniMi00,tackles_loss,0,,,,,
player,201809230was,gnb,DaniMi00,qb_hits,0,,,,,
player,201809230was,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201809230was,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201809230was,gnb,FackKy00,def_int,0,,,,,
player,201809230was,gnb,FackKy00,def_int_yds,0,,,,,
player,201809230was,gnb,FackKy00,def_int_td,0,,,,,
player,201809230was,gnb,FackKy00,def_int_long,0,,,,,
player,201809230was,gnb,FackKy00,pass_defended,0,,,,,
player,201809230was,gnb,FackKy00,sacks,0.0,,,,,
player,201809230was,gnb,FackKy00,tackles_combined,1,,,,,
player,201809230was,gnb,FackKy00,tackles_solo,1,,,,,
player,201809230was,gnb,FackKy00,tackles_assists,0,,,,,
player,201809230was,gnb,FackKy00,tackles_loss,0,,,,,
player,201809230was,gnb,FackKy00,qb_hits,0,,,,,
player,201809230was,gnb,FackKy00,fumbles_rec,0,,,,,
player,201809230was,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,FackKy00,fumbles_forced,0,,,,,
player,201809230was,gnb,WhitJe02,def_int,0,,,,,
player,201809230was,gnb,WhitJe02,def_int_yds,0,,,,,
player,201809230was,gnb,WhitJe02,def_int_td,0,,,,,
player,201809230was,gnb,WhitJe02,def_int_long,0,,,,,
player,201809230was,gnb,WhitJe02,pass_defended,0,,,,,
player,201809230was,gnb,WhitJe02,sacks,0.0,,,,,
player,201809230was,gnb,WhitJe02,tackles_combined,1,,,,,
player,201809230was,gnb,WhitJe02,tackles_solo,1,,,,,
player,201809230was,gnb,WhitJe02,tackles_assists,0,,,,,
player,201809230was,gnb,WhitJe02,tackles_loss,0,,,,,
player,201809230was,gnb,WhitJe02,qb_hits,1,,,,,
player,201809230was,gnb,WhitJe02,fumbles_rec,0,,,,,
player,201809230was,gnb,WhitJe02,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,WhitJe02,fumbles_rec_td,0,,,,,
player,201809230was,gnb,WhitJe02,fumbles_forced,0,,,,,
player,201809230was,gnb,WilkMu00,def_int,0,,,,,
player,201809230was,gnb,WilkMu00,def_int_yds,0,,,,,
player,201809230was,gnb,WilkMu00,def_int_td,0,,,,,
player,201809230was,gnb,WilkMu00,def_int_long,0,,,,,
player,201809230was,gnb,WilkMu00,pass_defended,0,,,,,
player,201809230was,gnb,WilkMu00,sacks,0.0,,,,,
player,201809230was,gnb,WilkMu00,tackles_combined,1,,,,,
player,201809230was,gnb,WilkMu00,tackles_solo,0,,,,,
player,201809230was,gnb,WilkMu00,tackles_assists,1,,,,,
player,201809230was,gnb,WilkMu00,tackles_loss,0,,,,,
player,201809230was,gnb,WilkMu00,qb_hits,0,,,,,
player,201809230was,gnb,WilkMu00,fumbles_rec,0,,,,,
player,201809230was,gnb,WilkMu00,fumbles_rec_yds,0,,,,,
player,201809230was,gnb,WilkMu00,fumbles_rec_td,0,,,,,
player,201809230was,gnb,WilkMu00,fumbles_forced,0,,,,,
player,201809230was,was,AlleJo01,def_int,0,,,,,
player,201809230was,was,AlleJo01,def_int_yds,0,,,,,
player,201809230was,was,AlleJo01,def_int_td,0,,,,,
player,201809230was,was,AlleJo01,def_int_long,0,,,,,
player,201809230was,was,AlleJo01,pass_defended,0,,,,,
player,201809230was,was,AlleJo01,sacks,2.0,,,,,
player,201809230was,was,AlleJo01,tackles_combined,5,,,,,
player,201809230was,was,AlleJo01,tackles_solo,3,,,,,
player,201809230was,was,AlleJo01,tackles_assists,2,,,,,
player,201809230was,was,AlleJo01,tackles_loss,2,,,,,
player,201809230was,was,AlleJo01,qb_hits,3,,,,,
player,201809230was,was,AlleJo01,fumbles_rec,0,,,,,
player,201809230was,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201809230was,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201809230was,was,AlleJo01,fumbles_forced,0,,,,,
player,201809230was,was,PaynDa00,def_int,0,,,,,
player,201809230was,was,PaynDa00,def_int_yds,0,,,,,
player,201809230was,was,PaynDa00,def_int_td,0,,,,,
player,201809230was,was,PaynDa00,def_int_long,0,,,,,
player,201809230was,was,PaynDa00,pass_defended,0,,,,,
player,201809230was,was,PaynDa00,sacks,1.0,,,,,
player,201809230was,was,PaynDa00,tackles_combined,5,,,,,
player,201809230was,was,PaynDa00,tackles_solo,4,,,,,
player,201809230was,was,PaynDa00,tackles_assists,1,,,,,
player,201809230was,was,PaynDa00,tackles_loss,1,,,,,
player,201809230was,was,PaynDa00,qb_hits,1,,,,,
player,201809230was,was,PaynDa00,fumbles_rec,0,,,,,
player,201809230was,was,PaynDa00,fumbles_rec_yds,0,,,,,
player,201809230was,was,PaynDa00,fumbles_rec_td,0,,,,,
player,201809230was,was,PaynDa00,fumbles_forced,0,,,,,
player,201809230was,was,IoanMa01,def_int,0,,,,,
player,201809230was,was,IoanMa01,def_int_yds,0,,,,,
player,201809230was,was,IoanMa01,def_int_td,0,,,,,
player,201809230was,was,IoanMa01,def_int_long,0,,,,,
player,201809230was,was,IoanMa01,pass_defended,0,,,,,
player,201809230was,was,IoanMa01,sacks,1.0,,,,,
player,201809230was,was,IoanMa01,tackles_combined,2,,,,,
player,201809230was,was,IoanMa01,tackles_solo,1,,,,,
player,201809230was,was,IoanMa01,tackles_assists,1,,,,,
player,201809230was,was,IoanMa01,tackles_loss,1,,,,,
player,201809230was,was,IoanMa01,qb_hits,1,,,,,
player,201809230was,was,IoanMa01,fumbles_rec,0,,,,,
player,201809230was,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201809230was,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201809230was,was,IoanMa01,fumbles_forced,0,,,,,
player,201809230was,was,FostMa00,def_int,0,,,,,
player,201809230was,was,FostMa00,def_int_yds,0,,,,,
player,201809230was,was,FostMa00,def_int_td,0,,,,,
player,201809230was,was,FostMa00,def_int_long,0,,,,,
player,201809230was,was,FostMa00,pass_defended,0,,,,,
player,201809230was,was,FostMa00,sacks,0.0,,,,,
player,201809230was,was,FostMa00,tackles_combined,10,,,,,
player,201809230was,was,FostMa00,tackles_solo,2,,,,,
player,201809230was,was,FostMa00,tackles_assists,8,,,,,
player,201809230was,was,FostMa00,tackles_loss,0,,,,,
player,201809230was,was,FostMa00,qb_hits,0,,,,,
player,201809230was,was,FostMa00,fumbles_rec,0,,,,,
player,201809230was,was,FostMa00,fumbles_rec_yds,0,,,,,
player,201809230was,was,FostMa00,fumbles_rec_td,0,,,,,
player,201809230was,was,FostMa00,fumbles_forced,0,,,,,
player,201809230was,was,NichMo00,def_int,0,,,,,
player,201809230was,was,NichMo00,def_int_yds,0,,,,,
player,201809230was,was,NichMo00,def_int_td,0,,,,,
player,201809230was,was,NichMo00,def_int_long,0,,,,,
player,201809230was,was,NichMo00,pass_defended,0,,,,,
player,201809230was,was,NichMo00,sacks,0.0,,,,,
player,201809230was,was,NichMo00,tackles_combined,8,,,,,
player,201809230was,was,NichMo00,tackles_solo,4,,,,,
player,201809230was,was,NichMo00,tackles_assists,4,,,,,
player,201809230was,was,NichMo00,tackles_loss,0,,,,,
player,201809230was,was,NichMo00,qb_hits,0,,,,,
player,201809230was,was,NichMo00,fumbles_rec,0,,,,,
player,201809230was,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201809230was,was,NichMo00,fumbles_rec_td,0,,,,,
player,201809230was,was,NichMo00,fumbles_forced,0,,,,,
player,201809230was,was,NormJo01,def_int,0,,,,,
player,201809230was,was,NormJo01,def_int_yds,0,,,,,
player,201809230was,was,NormJo01,def_int_td,0,,,,,
player,201809230was,was,NormJo01,def_int_long,0,,,,,
player,201809230was,was,NormJo01,pass_defended,0,,,,,
player,201809230was,was,NormJo01,sacks,0.0,,,,,
player,201809230was,was,NormJo01,tackles_combined,7,,,,,
player,201809230was,was,NormJo01,tackles_solo,2,,,,,
player,201809230was,was,NormJo01,tackles_assists,5,,,,,
player,201809230was,was,NormJo01,tackles_loss,0,,,,,
player,201809230was,was,NormJo01,qb_hits,0,,,,,
player,201809230was,was,NormJo01,fumbles_rec,1,,,,,
player,201809230was,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201809230was,was,NormJo01,fumbles_rec_td,0,,,,,
player,201809230was,was,NormJo01,fumbles_forced,0,,,,,
player,201809230was,was,SmitPr00,def_int,0,,,,,
player,201809230was,was,SmitPr00,def_int_yds,0,,,,,
player,201809230was,was,SmitPr00,def_int_td,0,,,,,
player,201809230was,was,SmitPr00,def_int_long,0,,,,,
player,201809230was,was,SmitPr00,pass_defended,0,,,,,
player,201809230was,was,SmitPr00,sacks,0.0,,,,,
player,201809230was,was,SmitPr00,tackles_combined,7,,,,,
player,201809230was,was,SmitPr00,tackles_solo,6,,,,,
player,201809230was,was,SmitPr00,tackles_assists,1,,,,,
player,201809230was,was,SmitPr00,tackles_loss,0,,,,,
player,201809230was,was,SmitPr00,qb_hits,1,,,,,
player,201809230was,was,SmitPr00,fumbles_rec,0,,,,,
player,201809230was,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201809230was,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201809230was,was,SmitPr00,fumbles_forced,0,,,,,
player,201809230was,was,BrowZa00,def_int,0,,,,,
player,201809230was,was,BrowZa00,def_int_yds,0,,,,,
player,201809230was,was,BrowZa00,def_int_td,0,,,,,
player,201809230was,was,BrowZa00,def_int_long,0,,,,,
player,201809230was,was,BrowZa00,pass_defended,0,,,,,
player,201809230was,was,BrowZa00,sacks,0.0,,,,,
player,201809230was,was,BrowZa00,tackles_combined,6,,,,,
player,201809230was,was,BrowZa00,tackles_solo,3,,,,,
player,201809230was,was,BrowZa00,tackles_assists,3,,,,,
player,201809230was,was,BrowZa00,tackles_loss,0,,,,,
player,201809230was,was,BrowZa00,qb_hits,0,,,,,
player,201809230was,was,BrowZa00,fumbles_rec,0,,,,,
player,201809230was,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201809230was,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201809230was,was,BrowZa00,fumbles_forced,0,,,,,
player,201809230was,was,DunbQu00,def_int,0,,,,,
player,201809230was,was,DunbQu00,def_int_yds,0,,,,,
player,201809230was,was,DunbQu00,def_int_td,0,,,,,
player,201809230was,was,DunbQu00,def_int_long,0,,,,,
player,201809230was,was,DunbQu00,pass_defended,0,,,,,
player,201809230was,was,DunbQu00,sacks,0.0,,,,,
player,201809230was,was,DunbQu00,tackles_combined,6,,,,,
player,201809230was,was,DunbQu00,tackles_solo,6,,,,,
player,201809230was,was,DunbQu00,tackles_assists,0,,,,,
player,201809230was,was,DunbQu00,tackles_loss,0,,,,,
player,201809230was,was,DunbQu00,qb_hits,0,,,,,
player,201809230was,was,DunbQu00,fumbles_rec,0,,,,,
player,201809230was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201809230was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201809230was,was,DunbQu00,fumbles_forced,0,,,,,
player,201809230was,was,MoreFa00,def_int,0,,,,,
player,201809230was,was,MoreFa00,def_int_yds,0,,,,,
player,201809230was,was,MoreFa00,def_int_td,0,,,,,
player,201809230was,was,MoreFa00,def_int_long,0,,,,,
player,201809230was,was,MoreFa00,pass_defended,0,,,,,
player,201809230was,was,MoreFa00,sacks,0.0,,,,,
player,201809230was,was,MoreFa00,tackles_combined,4,,,,,
player,201809230was,was,MoreFa00,tackles_solo,3,,,,,
player,201809230was,was,MoreFa00,tackles_assists,1,,,,,
player,201809230was,was,MoreFa00,tackles_loss,0,,,,,
player,201809230was,was,MoreFa00,qb_hits,0,,,,,
player,201809230was,was,MoreFa00,fumbles_rec,0,,,,,
player,201809230was,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201809230was,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201809230was,was,MoreFa00,fumbles_forced,1,,,,,
player,201809230was,was,HarvJo01,def_int,0,,,,,
player,201809230was,was,HarvJo01,def_int_yds,0,,,,,
player,201809230was,was,HarvJo01,def_int_td,0,,,,,
player,201809230was,was,HarvJo01,def_int_long,0,,,,,
player,201809230was,was,HarvJo01,pass_defended,0,,,,,
player,201809230was,was,HarvJo01,sacks,0.0,,,,,
player,201809230was,was,HarvJo01,tackles_combined,3,,,,,
player,201809230was,was,HarvJo01,tackles_solo,2,,,,,
player,201809230was,was,HarvJo01,tackles_assists,1,,,,,
player,201809230was,was,HarvJo01,tackles_loss,0,,,,,
player,201809230was,was,HarvJo01,qb_hits,0,,,,,
player,201809230was,was,HarvJo01,fumbles_rec,0,,,,,
player,201809230was,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201809230was,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201809230was,was,HarvJo01,fumbles_forced,0,,,,,
player,201809230was,was,DionSh00,def_int,0,,,,,
player,201809230was,was,DionSh00,def_int_yds,0,,,,,
player,201809230was,was,DionSh00,def_int_td,0,,,,,
player,201809230was,was,DionSh00,def_int_long,0,,,,,
player,201809230was,was,DionSh00,pass_defended,0,,,,,
player,201809230was,was,DionSh00,sacks,0.0,,,,,
player,201809230was,was,DionSh00,tackles_combined,2,,,,,
player,201809230was,was,DionSh00,tackles_solo,2,,,,,
player,201809230was,was,DionSh00,tackles_assists,0,,,,,
player,201809230was,was,DionSh00,tackles_loss,,,,,,
player,201809230was,was,DionSh00,qb_hits,,,,,,
player,201809230was,was,DionSh00,fumbles_rec,0,,,,,
player,201809230was,was,DionSh00,fumbles_rec_yds,0,,,,,
player,201809230was,was,DionSh00,fumbles_rec_td,0,,,,,
player,201809230was,was,DionSh00,fumbles_forced,0,,,,,
player,201809230was,was,LadlKe00,def_int,0,,,,,
player,201809230was,was,LadlKe00,def_int_yds,0,,,,,
player,201809230was,was,LadlKe00,def_int_td,0,,,,,
player,201809230was,was,LadlKe00,def_int_long,0,,,,,
player,201809230was,was,LadlKe00,pass_defended,0,,,,,
player,201809230was,was,LadlKe00,sacks,0.0,,,,,
player,201809230was,was,LadlKe00,tackles_combined,2,,,,,
player,201809230was,was,LadlKe00,tackles_solo,1,,,,,
player,201809230was,was,LadlKe00,tackles_assists,1,,,,,
player,201809230was,was,LadlKe00,tackles_loss,0,,,,,
player,201809230was,was,LadlKe00,qb_hits,0,,,,,
player,201809230was,was,LadlKe00,fumbles_rec,0,,,,,
player,201809230was,was,LadlKe00,fumbles_rec_yds,0,,,,,
player,201809230was,was,LadlKe00,fumbles_rec_td,0,,,,,
player,201809230was,was,LadlKe00,fumbles_forced,0,,,,,
player,201809230was,was,SweaDJ00,def_int,0,,,,,
player,201809230was,was,SweaDJ00,def_int_yds,0,,,,,
player,201809230was,was,SweaDJ00,def_int_td,0,,,,,
player,201809230was,was,SweaDJ00,def_int_long,0,,,,,
player,201809230was,was,SweaDJ00,pass_defended,1,,,,,
player,201809230was,was,SweaDJ00,sacks,0.0,,,,,
player,201809230was,was,SweaDJ00,tackles_combined,2,,,,,
player,201809230was,was,SweaDJ00,tackles_solo,2,,,,,
player,201809230was,was,SweaDJ00,tackles_assists,0,,,,,
player,201809230was,was,SweaDJ00,tackles_loss,0,,,,,
player,201809230was,was,SweaDJ00,qb_hits,0,,,,,
player,201809230was,was,SweaDJ00,fumbles_rec,0,,,,,
