game,2018,12,20181125,201811250sdg,crd,"Arizona Cardinals",10,sdg,"Los Angeles Chargers",45
player,201811250sdg,sdg,GateAn00,targets,1,,,,,
player,201811250sdg,sdg,GateAn00,rec,1,,,,,
player,201811250sdg,sdg,GateAn00,rec_yds,18,,,,,
player,201811250sdg,sdg,GateAn00,rec_td,0,,,,,
player,201811250sdg,sdg,GateAn00,rec_long,18,,,,,
player,201811250sdg,sdg,GateAn00,fumbles,0,,,,,
player,201811250sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_cmp,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_att,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_yds,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_td,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_int,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_sacked,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_sacked_yds,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_long,0,,,,,
player,201811250sdg,sdg,GreeVi00,pass_rating,,,,,,
player,201811250sdg,sdg,GreeVi00,rush_att,0,,,,,
player,201811250sdg,sdg,GreeVi00,rush_yds,0,,,,,
player,201811250sdg,sdg,GreeVi00,rush_td,0,,,,,
player,201811250sdg,sdg,GreeVi00,rush_long,0,,,,,
player,201811250sdg,sdg,GreeVi00,targets,1,,,,,
player,201811250sdg,sdg,GreeVi00,rec,0,,,,,
player,201811250sdg,sdg,GreeVi00,rec_yds,0,,,,,
player,201811250sdg,sdg,GreeVi00,rec_td,0,,,,,
player,201811250sdg,sdg,GreeVi00,rec_long,0,,,,,
player,201811250sdg,sdg,GreeVi00,fumbles,0,,,,,
player,201811250sdg,sdg,GreeVi00,fumbles_lost,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_cmp,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_att,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_yds,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_td,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_int,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_sacked,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_sacked_yds,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_long,0,,,,,
player,201811250sdg,sdg,DaviGe00,pass_rating,,,,,,
player,201811250sdg,sdg,DaviGe00,rush_att,0,,,,,
player,201811250sdg,sdg,DaviGe00,rush_yds,0,,,,,
player,201811250sdg,sdg,DaviGe00,rush_td,0,,,,,
player,201811250sdg,sdg,DaviGe00,rush_long,0,,,,,
player,201811250sdg,sdg,DaviGe00,targets,1,,,,,
player,201811250sdg,sdg,DaviGe00,rec,0,,,,,
player,201811250sdg,sdg,DaviGe00,rec_yds,0,,,,,
player,201811250sdg,sdg,DaviGe00,rec_td,0,,,,,
player,201811250sdg,sdg,DaviGe00,rec_long,0,,,,,
player,201811250sdg,sdg,DaviGe00,fumbles,0,,,,,
player,201811250sdg,sdg,DaviGe00,fumbles_lost,0,,,,,
player,201811250sdg,crd,NkemRo00,def_int,0,,,,,
player,201811250sdg,crd,NkemRo00,def_int_yds,0,,,,,
player,201811250sdg,crd,NkemRo00,def_int_td,0,,,,,
player,201811250sdg,crd,NkemRo00,def_int_long,0,,,,,
player,201811250sdg,crd,NkemRo00,pass_defended,0,,,,,
player,201811250sdg,crd,NkemRo00,sacks,2.5,,,,,
player,201811250sdg,crd,NkemRo00,tackles_combined,7,,,,,
player,201811250sdg,crd,NkemRo00,tackles_solo,6,,,,,
player,201811250sdg,crd,NkemRo00,tackles_assists,1,,,,,
player,201811250sdg,crd,NkemRo00,tackles_loss,4,,,,,
player,201811250sdg,crd,NkemRo00,qb_hits,3,,,,,
player,201811250sdg,crd,NkemRo00,fumbles_rec,0,,,,,
player,201811250sdg,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,NkemRo00,fumbles_forced,0,,,,,
player,201811250sdg,crd,GuntRo00,def_int,0,,,,,
player,201811250sdg,crd,GuntRo00,def_int_yds,0,,,,,
player,201811250sdg,crd,GuntRo00,def_int_td,0,,,,,
player,201811250sdg,crd,GuntRo00,def_int_long,0,,,,,
player,201811250sdg,crd,GuntRo00,pass_defended,1,,,,,
player,201811250sdg,crd,GuntRo00,sacks,1.0,,,,,
player,201811250sdg,crd,GuntRo00,tackles_combined,3,,,,,
player,201811250sdg,crd,GuntRo00,tackles_solo,3,,,,,
player,201811250sdg,crd,GuntRo00,tackles_assists,0,,,,,
player,201811250sdg,crd,GuntRo00,tackles_loss,1,,,,,
player,201811250sdg,crd,GuntRo00,qb_hits,0,,,,,
player,201811250sdg,crd,GuntRo00,fumbles_rec,0,,,,,
player,201811250sdg,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,GuntRo00,fumbles_forced,1,,,,,
player,201811250sdg,crd,JoneCh03,def_int,0,,,,,
player,201811250sdg,crd,JoneCh03,def_int_yds,0,,,,,
player,201811250sdg,crd,JoneCh03,def_int_td,0,,,,,
player,201811250sdg,crd,JoneCh03,def_int_long,0,,,,,
player,201811250sdg,crd,JoneCh03,pass_defended,0,,,,,
player,201811250sdg,crd,JoneCh03,sacks,0.5,,,,,
player,201811250sdg,crd,JoneCh03,tackles_combined,3,,,,,
player,201811250sdg,crd,JoneCh03,tackles_solo,2,,,,,
player,201811250sdg,crd,JoneCh03,tackles_assists,1,,,,,
player,201811250sdg,crd,JoneCh03,tackles_loss,0,,,,,
player,201811250sdg,crd,JoneCh03,qb_hits,2,,,,,
player,201811250sdg,crd,JoneCh03,fumbles_rec,0,,,,,
player,201811250sdg,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,JoneCh03,fumbles_forced,0,,,,,
player,201811250sdg,crd,HodgGe00,def_int,0,,,,,
player,201811250sdg,crd,HodgGe00,def_int_yds,0,,,,,
player,201811250sdg,crd,HodgGe00,def_int_td,0,,,,,
player,201811250sdg,crd,HodgGe00,def_int_long,0,,,,,
player,201811250sdg,crd,HodgGe00,pass_defended,0,,,,,
player,201811250sdg,crd,HodgGe00,sacks,0.0,,,,,
player,201811250sdg,crd,HodgGe00,tackles_combined,10,,,,,
player,201811250sdg,crd,HodgGe00,tackles_solo,7,,,,,
player,201811250sdg,crd,HodgGe00,tackles_assists,3,,,,,
player,201811250sdg,crd,HodgGe00,tackles_loss,0,,,,,
player,201811250sdg,crd,HodgGe00,qb_hits,0,,,,,
player,201811250sdg,crd,HodgGe00,fumbles_rec,0,,,,,
player,201811250sdg,crd,HodgGe00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,HodgGe00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,HodgGe00,fumbles_forced,0,,,,,
player,201811250sdg,crd,ReddHa00,def_int,0,,,,,
player,201811250sdg,crd,ReddHa00,def_int_yds,0,,,,,
player,201811250sdg,crd,ReddHa00,def_int_td,0,,,,,
player,201811250sdg,crd,ReddHa00,def_int_long,0,,,,,
player,201811250sdg,crd,ReddHa00,pass_defended,0,,,,,
player,201811250sdg,crd,ReddHa00,sacks,0.0,,,,,
player,201811250sdg,crd,ReddHa00,tackles_combined,8,,,,,
player,201811250sdg,crd,ReddHa00,tackles_solo,3,,,,,
player,201811250sdg,crd,ReddHa00,tackles_assists,5,,,,,
player,201811250sdg,crd,ReddHa00,tackles_loss,0,,,,,
player,201811250sdg,crd,ReddHa00,qb_hits,0,,,,,
player,201811250sdg,crd,ReddHa00,fumbles_rec,0,,,,,
player,201811250sdg,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,ReddHa00,fumbles_forced,0,,,,,
player,201811250sdg,crd,BethAn20,def_int,0,,,,,
player,201811250sdg,crd,BethAn20,def_int_yds,0,,,,,
player,201811250sdg,crd,BethAn20,def_int_td,0,,,,,
player,201811250sdg,crd,BethAn20,def_int_long,0,,,,,
player,201811250sdg,crd,BethAn20,pass_defended,1,,,,,
player,201811250sdg,crd,BethAn20,sacks,0.0,,,,,
player,201811250sdg,crd,BethAn20,tackles_combined,7,,,,,
player,201811250sdg,crd,BethAn20,tackles_solo,3,,,,,
player,201811250sdg,crd,BethAn20,tackles_assists,4,,,,,
player,201811250sdg,crd,BethAn20,tackles_loss,0,,,,,
player,201811250sdg,crd,BethAn20,qb_hits,0,,,,,
player,201811250sdg,crd,BethAn20,fumbles_rec,0,,,,,
player,201811250sdg,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,BethAn20,fumbles_forced,0,,,,,
player,201811250sdg,crd,JohnLe03,def_int,0,,,,,
player,201811250sdg,crd,JohnLe03,def_int_yds,0,,,,,
player,201811250sdg,crd,JohnLe03,def_int_td,0,,,,,
player,201811250sdg,crd,JohnLe03,def_int_long,0,,,,,
player,201811250sdg,crd,JohnLe03,pass_defended,0,,,,,
player,201811250sdg,crd,JohnLe03,sacks,0.0,,,,,
player,201811250sdg,crd,JohnLe03,tackles_combined,7,,,,,
player,201811250sdg,crd,JohnLe03,tackles_solo,5,,,,,
player,201811250sdg,crd,JohnLe03,tackles_assists,2,,,,,
player,201811250sdg,crd,JohnLe03,tackles_loss,0,,,,,
player,201811250sdg,crd,JohnLe03,qb_hits,0,,,,,
player,201811250sdg,crd,JohnLe03,fumbles_rec,0,,,,,
player,201811250sdg,crd,JohnLe03,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,JohnLe03,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,JohnLe03,fumbles_forced,0,,,,,
player,201811250sdg,crd,BostTr00,def_int,0,,,,,
player,201811250sdg,crd,BostTr00,def_int_yds,0,,,,,
player,201811250sdg,crd,BostTr00,def_int_td,0,,,,,
player,201811250sdg,crd,BostTr00,def_int_long,0,,,,,
player,201811250sdg,crd,BostTr00,pass_defended,0,,,,,
player,201811250sdg,crd,BostTr00,sacks,0.0,,,,,
player,201811250sdg,crd,BostTr00,tackles_combined,4,,,,,
player,201811250sdg,crd,BostTr00,tackles_solo,4,,,,,
player,201811250sdg,crd,BostTr00,tackles_assists,0,,,,,
player,201811250sdg,crd,BostTr00,tackles_loss,0,,,,,
player,201811250sdg,crd,BostTr00,qb_hits,0,,,,,
player,201811250sdg,crd,BostTr00,fumbles_rec,0,,,,,
player,201811250sdg,crd,BostTr00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,BostTr00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,BostTr00,fumbles_forced,0,,,,,
player,201811250sdg,crd,AmerDa00,def_int,0,,,,,
player,201811250sdg,crd,AmerDa00,def_int_yds,0,,,,,
player,201811250sdg,crd,AmerDa00,def_int_td,0,,,,,
player,201811250sdg,crd,AmerDa00,def_int_long,0,,,,,
player,201811250sdg,crd,AmerDa00,pass_defended,0,,,,,
player,201811250sdg,crd,AmerDa00,sacks,0.0,,,,,
player,201811250sdg,crd,AmerDa00,tackles_combined,3,,,,,
player,201811250sdg,crd,AmerDa00,tackles_solo,2,,,,,
player,201811250sdg,crd,AmerDa00,tackles_assists,1,,,,,
player,201811250sdg,crd,AmerDa00,tackles_loss,0,,,,,
player,201811250sdg,crd,AmerDa00,qb_hits,0,,,,,
player,201811250sdg,crd,AmerDa00,fumbles_rec,0,,,,,
player,201811250sdg,crd,AmerDa00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,AmerDa00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,AmerDa00,fumbles_forced,0,,,,,
player,201811250sdg,crd,ByneJo00,def_int,0,,,,,
player,201811250sdg,crd,ByneJo00,def_int_yds,0,,,,,
player,201811250sdg,crd,ByneJo00,def_int_td,0,,,,,
player,201811250sdg,crd,ByneJo00,def_int_long,0,,,,,
player,201811250sdg,crd,ByneJo00,pass_defended,0,,,,,
player,201811250sdg,crd,ByneJo00,sacks,0.0,,,,,
player,201811250sdg,crd,ByneJo00,tackles_combined,3,,,,,
player,201811250sdg,crd,ByneJo00,tackles_solo,1,,,,,
player,201811250sdg,crd,ByneJo00,tackles_assists,2,,,,,
player,201811250sdg,crd,ByneJo00,tackles_loss,0,,,,,
player,201811250sdg,crd,ByneJo00,qb_hits,0,,,,,
player,201811250sdg,crd,ByneJo00,fumbles_rec,0,,,,,
player,201811250sdg,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,ByneJo00,fumbles_forced,0,,,,,
player,201811250sdg,crd,PetePa00,def_int,0,,,,,
player,201811250sdg,crd,PetePa00,def_int_yds,0,,,,,
player,201811250sdg,crd,PetePa00,def_int_td,0,,,,,
player,201811250sdg,crd,PetePa00,def_int_long,0,,,,,
player,201811250sdg,crd,PetePa00,pass_defended,0,,,,,
player,201811250sdg,crd,PetePa00,sacks,0.0,,,,,
player,201811250sdg,crd,PetePa00,tackles_combined,3,,,,,
player,201811250sdg,crd,PetePa00,tackles_solo,1,,,,,
player,201811250sdg,crd,PetePa00,tackles_assists,2,,,,,
player,201811250sdg,crd,PetePa00,tackles_loss,0,,,,,
player,201811250sdg,crd,PetePa00,qb_hits,0,,,,,
player,201811250sdg,crd,PetePa00,fumbles_rec,0,,,,,
player,201811250sdg,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,PetePa00,fumbles_forced,0,,,,,
player,201811250sdg,crd,TurnZe00,def_int,0,,,,,
player,201811250sdg,crd,TurnZe00,def_int_yds,0,,,,,
player,201811250sdg,crd,TurnZe00,def_int_td,0,,,,,
player,201811250sdg,crd,TurnZe00,def_int_long,0,,,,,
player,201811250sdg,crd,TurnZe00,pass_defended,0,,,,,
player,201811250sdg,crd,TurnZe00,sacks,0.0,,,,,
player,201811250sdg,crd,TurnZe00,tackles_combined,3,,,,,
player,201811250sdg,crd,TurnZe00,tackles_solo,2,,,,,
player,201811250sdg,crd,TurnZe00,tackles_assists,1,,,,,
player,201811250sdg,crd,TurnZe00,tackles_loss,,,,,,
player,201811250sdg,crd,TurnZe00,qb_hits,,,,,,
player,201811250sdg,crd,TurnZe00,fumbles_rec,0,,,,,
player,201811250sdg,crd,TurnZe00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,TurnZe00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,TurnZe00,fumbles_forced,0,,,,,
player,201811250sdg,crd,EdmoCh00,def_int,0,,,,,
player,201811250sdg,crd,EdmoCh00,def_int_yds,0,,,,,
player,201811250sdg,crd,EdmoCh00,def_int_td,0,,,,,
player,201811250sdg,crd,EdmoCh00,def_int_long,0,,,,,
player,201811250sdg,crd,EdmoCh00,pass_defended,0,,,,,
player,201811250sdg,crd,EdmoCh00,sacks,0.0,,,,,
player,201811250sdg,crd,EdmoCh00,tackles_combined,2,,,,,
player,201811250sdg,crd,EdmoCh00,tackles_solo,2,,,,,
player,201811250sdg,crd,EdmoCh00,tackles_assists,0,,,,,
player,201811250sdg,crd,EdmoCh00,tackles_loss,0,,,,,
player,201811250sdg,crd,EdmoCh00,qb_hits,0,,,,,
player,201811250sdg,crd,EdmoCh00,fumbles_rec,0,,,,,
player,201811250sdg,crd,EdmoCh00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,EdmoCh00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,EdmoCh00,fumbles_forced,0,,,,,
player,201811250sdg,crd,GoldMa00,def_int,0,,,,,
player,201811250sdg,crd,GoldMa00,def_int_yds,0,,,,,
player,201811250sdg,crd,GoldMa00,def_int_td,0,,,,,
player,201811250sdg,crd,GoldMa00,def_int_long,0,,,,,
player,201811250sdg,crd,GoldMa00,pass_defended,0,,,,,
player,201811250sdg,crd,GoldMa00,sacks,0.0,,,,,
player,201811250sdg,crd,GoldMa00,tackles_combined,2,,,,,
player,201811250sdg,crd,GoldMa00,tackles_solo,1,,,,,
player,201811250sdg,crd,GoldMa00,tackles_assists,1,,,,,
player,201811250sdg,crd,GoldMa00,tackles_loss,0,,,,,
player,201811250sdg,crd,GoldMa00,qb_hits,0,,,,,
player,201811250sdg,crd,GoldMa00,fumbles_rec,0,,,,,
player,201811250sdg,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,GoldMa00,fumbles_forced,0,,,,,
player,201811250sdg,crd,BenwBe00,def_int,0,,,,,
player,201811250sdg,crd,BenwBe00,def_int_yds,0,,,,,
player,201811250sdg,crd,BenwBe00,def_int_td,0,,,,,
player,201811250sdg,crd,BenwBe00,def_int_long,0,,,,,
player,201811250sdg,crd,BenwBe00,pass_defended,0,,,,,
player,201811250sdg,crd,BenwBe00,sacks,0.0,,,,,
player,201811250sdg,crd,BenwBe00,tackles_combined,1,,,,,
player,201811250sdg,crd,BenwBe00,tackles_solo,1,,,,,
player,201811250sdg,crd,BenwBe00,tackles_assists,0,,,,,
player,201811250sdg,crd,BenwBe00,tackles_loss,0,,,,,
player,201811250sdg,crd,BenwBe00,qb_hits,0,,,,,
player,201811250sdg,crd,BenwBe00,fumbles_rec,0,,,,,
player,201811250sdg,crd,BenwBe00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,BenwBe00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,BenwBe00,fumbles_forced,0,,,,,
player,201811250sdg,crd,ColeDe00,def_int,0,,,,,
player,201811250sdg,crd,ColeDe00,def_int_yds,0,,,,,
player,201811250sdg,crd,ColeDe00,def_int_td,0,,,,,
player,201811250sdg,crd,ColeDe00,def_int_long,0,,,,,
player,201811250sdg,crd,ColeDe00,pass_defended,0,,,,,
player,201811250sdg,crd,ColeDe00,sacks,0.0,,,,,
player,201811250sdg,crd,ColeDe00,tackles_combined,1,,,,,
player,201811250sdg,crd,ColeDe00,tackles_solo,0,,,,,
player,201811250sdg,crd,ColeDe00,tackles_assists,1,,,,,
player,201811250sdg,crd,ColeDe00,tackles_loss,0,,,,,
player,201811250sdg,crd,ColeDe00,qb_hits,0,,,,,
player,201811250sdg,crd,ColeDe00,fumbles_rec,0,,,,,
player,201811250sdg,crd,ColeDe00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,ColeDe00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,ColeDe00,fumbles_forced,0,,,,,
player,201811250sdg,crd,PeteCo00,def_int,0,,,,,
player,201811250sdg,crd,PeteCo00,def_int_yds,0,,,,,
player,201811250sdg,crd,PeteCo00,def_int_td,0,,,,,
player,201811250sdg,crd,PeteCo00,def_int_long,0,,,,,
player,201811250sdg,crd,PeteCo00,pass_defended,0,,,,,
player,201811250sdg,crd,PeteCo00,sacks,0.0,,,,,
player,201811250sdg,crd,PeteCo00,tackles_combined,1,,,,,
player,201811250sdg,crd,PeteCo00,tackles_solo,1,,,,,
player,201811250sdg,crd,PeteCo00,tackles_assists,0,,,,,
player,201811250sdg,crd,PeteCo00,tackles_loss,0,,,,,
player,201811250sdg,crd,PeteCo00,qb_hits,0,,,,,
player,201811250sdg,crd,PeteCo00,fumbles_rec,0,,,,,
player,201811250sdg,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,PeteCo00,fumbles_forced,0,,,,,
player,201811250sdg,crd,PierOl00,def_int,0,,,,,
player,201811250sdg,crd,PierOl00,def_int_yds,0,,,,,
player,201811250sdg,crd,PierOl00,def_int_td,0,,,,,
player,201811250sdg,crd,PierOl00,def_int_long,0,,,,,
player,201811250sdg,crd,PierOl00,pass_defended,0,,,,,
player,201811250sdg,crd,PierOl00,sacks,0.0,,,,,
player,201811250sdg,crd,PierOl00,tackles_combined,1,,,,,
player,201811250sdg,crd,PierOl00,tackles_solo,0,,,,,
player,201811250sdg,crd,PierOl00,tackles_assists,1,,,,,
player,201811250sdg,crd,PierOl00,tackles_loss,0,,,,,
player,201811250sdg,crd,PierOl00,qb_hits,0,,,,,
player,201811250sdg,crd,PierOl00,fumbles_rec,0,,,,,
player,201811250sdg,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,PierOl00,fumbles_forced,0,,,,,
player,201811250sdg,crd,MayoBe00,def_int,0,,,,,
player,201811250sdg,crd,MayoBe00,def_int_yds,0,,,,,
player,201811250sdg,crd,MayoBe00,def_int_td,0,,,,,
player,201811250sdg,crd,MayoBe00,def_int_long,0,,,,,
player,201811250sdg,crd,MayoBe00,pass_defended,0,,,,,
player,201811250sdg,crd,MayoBe00,sacks,0.0,,,,,
player,201811250sdg,crd,MayoBe00,tackles_combined,0,,,,,
player,201811250sdg,crd,MayoBe00,tackles_solo,0,,,,,
player,201811250sdg,crd,MayoBe00,tackles_assists,0,,,,,
player,201811250sdg,crd,MayoBe00,tackles_loss,0,,,,,
player,201811250sdg,crd,MayoBe00,qb_hits,2,,,,,
player,201811250sdg,crd,MayoBe00,fumbles_rec,1,,,,,
player,201811250sdg,crd,MayoBe00,fumbles_rec_yds,0,,,,,
player,201811250sdg,crd,MayoBe00,fumbles_rec_td,0,,,,,
player,201811250sdg,crd,MayoBe00,fumbles_forced,0,,,,,
player,201811250sdg,sdg,JameDe00,def_int,1,,,,,
player,201811250sdg,sdg,JameDe00,def_int_yds,3,,,,,
player,201811250sdg,sdg,JameDe00,def_int_td,0,,,,,
player,201811250sdg,sdg,JameDe00,def_int_long,3,,,,,
player,201811250sdg,sdg,JameDe00,pass_defended,2,,,,,
player,201811250sdg,sdg,JameDe00,sacks,0.0,,,,,
player,201811250sdg,sdg,JameDe00,tackles_combined,7,,,,,
player,201811250sdg,sdg,JameDe00,tackles_solo,5,,,,,
player,201811250sdg,sdg,JameDe00,tackles_assists,2,,,,,
player,201811250sdg,sdg,JameDe00,tackles_loss,0,,,,,
player,201811250sdg,sdg,JameDe00,qb_hits,0,,,,,
player,201811250sdg,sdg,JameDe00,fumbles_rec,0,,,,,
player,201811250sdg,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201811250sdg,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201811250sdg,sdg,JameDe00,fumbles_forced,0,,,,,
player,201811250sdg,sdg,BosaJo00,def_int,0,,,,,
player,201811250sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201811250sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201811250sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201811250sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201811250sdg,sdg,BosaJo00,sacks,2.0,,,,,
player,201811250sdg,sdg,BosaJo00,tackles_combined,5,,,,,
player,201811250sdg,sdg,BosaJo00,tackles_solo,3,,,,,
player,201811250sdg,sdg,BosaJo00,tackles_assists,2,,,,,
player,201811250sdg,sdg,BosaJo00,tackles_loss,2,,,,,
player,201811250sdg,sdg,BosaJo00,qb_hits,2,,,,,
player,201811250sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201811250sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201811250sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201811250sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201811250sdg,sdg,BrowJa05,def_int,0,,,,,
player,201811250sdg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201811250sdg,sdg,BrowJa05,def_int_td,0,,,,,
player,201811250sdg,sdg,BrowJa05,def_int_long,0,,,,,
player,201811250sdg,sdg,BrowJa05,pass_defended,0,,,,,
player,201811250sdg,sdg,BrowJa05,sacks,0.0,,,,,
player,201811250sdg,sdg,BrowJa05,tackles_combined,7,,,,,
player,201811250sdg,sdg,BrowJa05,tackles_solo,4,,,,,
player,201811250sdg,sdg,BrowJa05,tackles_assists,3,,,,,
player,201811250sdg,sdg,BrowJa05,tackles_loss,1,,,,,
player,201811250sdg,sdg,BrowJa05,qb_hits,0,,,,,
player,201811250sdg,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201811250sdg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201811250sdg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201811250sdg,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201811250sdg,sdg,DaviMi03,def_int,0,,,,,
player,201811250sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201811250sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201811250sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201811250sdg,sdg,DaviMi03,pass_defended,0,,,,,
player,201811250sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201811250sdg,sdg,DaviMi03,tackles_combined,4,,,,,
player,201811250sdg,sdg,DaviMi03,tackles_solo,3,,,,,
player,201811250sdg,sdg,DaviMi03,tackles_assists,1,,,,,
player,201811250sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201811250sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201811250sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201811250sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201811250sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201811250sdg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201811250sdg,sdg,RochIs00,def_int,0,,,,,
player,201811250sdg,sdg,RochIs00,def_int_yds,0,,,,,
player,201811250sdg,sdg,RochIs00,def_int_td,0,,,,,
player,201811250sdg,sdg,RochIs00,def_int_long,0,,,,,
player,201811250sdg,sdg,RochIs00,pass_defended,0,,,,,
player,201811250sdg,sdg,RochIs00,sacks,0.0,,,,,
player,201811250sdg,sdg,RochIs00,tackles_combined,4,,,,,
player,201811250sdg,sdg,RochIs00,tackles_solo,2,,,,,
player,201811250sdg,sdg,RochIs00,tackles_assists,2,,,,,
player,201811250sdg,sdg,RochIs00,tackles_loss,1,,,,,
player,201811250sdg,sdg,RochIs00,qb_hits,0,,,,,
player,201811250sdg,sdg,RochIs00,fumbles_rec,0,,,,,
player,201811250sdg,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201811250sdg,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201811250sdg,sdg,RochIs00,fumbles_forced,0,,,,,
player,201811250sdg,sdg,HaywCa00,def_int,0,,,,,
player,201811250sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201811250sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201811250sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201811250sdg,sdg,HaywCa00,pass_defended,0,,,,,
player,201811250sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201811250sdg,sdg,HaywCa00,tackles_combined,3,,,,,
player,201811250sdg,sdg,HaywCa00,tackles_solo,2,,,,,
player,201811250sdg,sdg,HaywCa00,tackles_assists,1,,,,,
player,201811250sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201811250sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201811250sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201811250sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201811250sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201811250sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
