game,2018,10,20181111,201811110rai,sdg,"Los Angeles Chargers",20,rai,"Oakland Raiders",6
player,201811110rai,sdg,RochIs00,tackles_loss,1,,,,,
player,201811110rai,sdg,RochIs00,qb_hits,2,,,,,
player,201811110rai,sdg,RochIs00,fumbles_rec,0,,,,,
player,201811110rai,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,RochIs00,fumbles_forced,0,,,,,
player,201811110rai,sdg,IngrMe00,def_int,0,,,,,
player,201811110rai,sdg,IngrMe00,def_int_yds,0,,,,,
player,201811110rai,sdg,IngrMe00,def_int_td,0,,,,,
player,201811110rai,sdg,IngrMe00,def_int_long,0,,,,,
player,201811110rai,sdg,IngrMe00,pass_defended,0,,,,,
player,201811110rai,sdg,IngrMe00,sacks,1.0,,,,,
player,201811110rai,sdg,IngrMe00,tackles_combined,4,,,,,
player,201811110rai,sdg,IngrMe00,tackles_solo,3,,,,,
player,201811110rai,sdg,IngrMe00,tackles_assists,1,,,,,
player,201811110rai,sdg,IngrMe00,tackles_loss,0,,,,,
player,201811110rai,sdg,IngrMe00,qb_hits,1,,,,,
player,201811110rai,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201811110rai,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,IngrMe00,fumbles_forced,1,,,,,
player,201811110rai,sdg,JoneJu03,def_int,0,,,,,
player,201811110rai,sdg,JoneJu03,def_int_yds,0,,,,,
player,201811110rai,sdg,JoneJu03,def_int_td,0,,,,,
player,201811110rai,sdg,JoneJu03,def_int_long,0,,,,,
player,201811110rai,sdg,JoneJu03,pass_defended,0,,,,,
player,201811110rai,sdg,JoneJu03,sacks,0.5,,,,,
player,201811110rai,sdg,JoneJu03,tackles_combined,2,,,,,
player,201811110rai,sdg,JoneJu03,tackles_solo,0,,,,,
player,201811110rai,sdg,JoneJu03,tackles_assists,2,,,,,
player,201811110rai,sdg,JoneJu03,tackles_loss,0,,,,,
player,201811110rai,sdg,JoneJu03,qb_hits,1,,,,,
player,201811110rai,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201811110rai,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201811110rai,sdg,NwosUc00,def_int,0,,,,,
player,201811110rai,sdg,NwosUc00,def_int_yds,0,,,,,
player,201811110rai,sdg,NwosUc00,def_int_td,0,,,,,
player,201811110rai,sdg,NwosUc00,def_int_long,0,,,,,
player,201811110rai,sdg,NwosUc00,pass_defended,0,,,,,
player,201811110rai,sdg,NwosUc00,sacks,0.5,,,,,
player,201811110rai,sdg,NwosUc00,tackles_combined,2,,,,,
player,201811110rai,sdg,NwosUc00,tackles_solo,1,,,,,
player,201811110rai,sdg,NwosUc00,tackles_assists,1,,,,,
player,201811110rai,sdg,NwosUc00,tackles_loss,0,,,,,
player,201811110rai,sdg,NwosUc00,qb_hits,3,,,,,
player,201811110rai,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201811110rai,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201811110rai,sdg,PhilDa01,def_int,0,,,,,
player,201811110rai,sdg,PhilDa01,def_int_yds,0,,,,,
player,201811110rai,sdg,PhilDa01,def_int_td,0,,,,,
player,201811110rai,sdg,PhilDa01,def_int_long,0,,,,,
player,201811110rai,sdg,PhilDa01,pass_defended,0,,,,,
player,201811110rai,sdg,PhilDa01,sacks,0.5,,,,,
player,201811110rai,sdg,PhilDa01,tackles_combined,1,,,,,
player,201811110rai,sdg,PhilDa01,tackles_solo,0,,,,,
player,201811110rai,sdg,PhilDa01,tackles_assists,1,,,,,
player,201811110rai,sdg,PhilDa01,tackles_loss,0,,,,,
player,201811110rai,sdg,PhilDa01,qb_hits,1,,,,,
player,201811110rai,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201811110rai,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201811110rai,sdg,BrowJa05,def_int,0,,,,,
player,201811110rai,sdg,BrowJa05,def_int_yds,0,,,,,
player,201811110rai,sdg,BrowJa05,def_int_td,0,,,,,
player,201811110rai,sdg,BrowJa05,def_int_long,0,,,,,
player,201811110rai,sdg,BrowJa05,pass_defended,0,,,,,
player,201811110rai,sdg,BrowJa05,sacks,0.0,,,,,
player,201811110rai,sdg,BrowJa05,tackles_combined,11,,,,,
player,201811110rai,sdg,BrowJa05,tackles_solo,6,,,,,
player,201811110rai,sdg,BrowJa05,tackles_assists,5,,,,,
player,201811110rai,sdg,BrowJa05,tackles_loss,0,,,,,
player,201811110rai,sdg,BrowJa05,qb_hits,0,,,,,
player,201811110rai,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201811110rai,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201811110rai,sdg,JameDe00,def_int,0,,,,,
player,201811110rai,sdg,JameDe00,def_int_yds,0,,,,,
player,201811110rai,sdg,JameDe00,def_int_td,0,,,,,
player,201811110rai,sdg,JameDe00,def_int_long,0,,,,,
player,201811110rai,sdg,JameDe00,pass_defended,1,,,,,
player,201811110rai,sdg,JameDe00,sacks,0.0,,,,,
player,201811110rai,sdg,JameDe00,tackles_combined,9,,,,,
player,201811110rai,sdg,JameDe00,tackles_solo,5,,,,,
player,201811110rai,sdg,JameDe00,tackles_assists,4,,,,,
player,201811110rai,sdg,JameDe00,tackles_loss,0,,,,,
player,201811110rai,sdg,JameDe00,qb_hits,0,,,,,
player,201811110rai,sdg,JameDe00,fumbles_rec,0,,,,,
player,201811110rai,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,JameDe00,fumbles_forced,0,,,,,
player,201811110rai,sdg,PhilAd00,def_int,0,,,,,
player,201811110rai,sdg,PhilAd00,def_int_yds,0,,,,,
player,201811110rai,sdg,PhilAd00,def_int_td,0,,,,,
player,201811110rai,sdg,PhilAd00,def_int_long,0,,,,,
player,201811110rai,sdg,PhilAd00,pass_defended,1,,,,,
player,201811110rai,sdg,PhilAd00,sacks,0.0,,,,,
player,201811110rai,sdg,PhilAd00,tackles_combined,9,,,,,
player,201811110rai,sdg,PhilAd00,tackles_solo,5,,,,,
player,201811110rai,sdg,PhilAd00,tackles_assists,4,,,,,
player,201811110rai,sdg,PhilAd00,tackles_loss,0,,,,,
player,201811110rai,sdg,PhilAd00,qb_hits,0,,,,,
player,201811110rai,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201811110rai,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201811110rai,sdg,AddaJa00,def_int,0,,,,,
player,201811110rai,sdg,AddaJa00,def_int_yds,0,,,,,
player,201811110rai,sdg,AddaJa00,def_int_td,0,,,,,
player,201811110rai,sdg,AddaJa00,def_int_long,0,,,,,
player,201811110rai,sdg,AddaJa00,pass_defended,0,,,,,
player,201811110rai,sdg,AddaJa00,sacks,0.0,,,,,
player,201811110rai,sdg,AddaJa00,tackles_combined,6,,,,,
player,201811110rai,sdg,AddaJa00,tackles_solo,4,,,,,
player,201811110rai,sdg,AddaJa00,tackles_assists,2,,,,,
player,201811110rai,sdg,AddaJa00,tackles_loss,0,,,,,
player,201811110rai,sdg,AddaJa00,qb_hits,0,,,,,
player,201811110rai,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201811110rai,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201811110rai,sdg,EkelAu00,def_int,0,,,,,
player,201811110rai,sdg,EkelAu00,def_int_yds,0,,,,,
player,201811110rai,sdg,EkelAu00,def_int_td,0,,,,,
player,201811110rai,sdg,EkelAu00,def_int_long,0,,,,,
player,201811110rai,sdg,EkelAu00,pass_defended,0,,,,,
player,201811110rai,sdg,EkelAu00,sacks,0.0,,,,,
player,201811110rai,sdg,EkelAu00,tackles_combined,5,,,,,
player,201811110rai,sdg,EkelAu00,tackles_solo,5,,,,,
player,201811110rai,sdg,EkelAu00,tackles_assists,0,,,,,
player,201811110rai,sdg,EkelAu00,tackles_loss,0,,,,,
player,201811110rai,sdg,EkelAu00,qb_hits,0,,,,,
player,201811110rai,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201811110rai,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201811110rai,sdg,DaviMi03,def_int,0,,,,,
player,201811110rai,sdg,DaviMi03,def_int_yds,0,,,,,
player,201811110rai,sdg,DaviMi03,def_int_td,0,,,,,
player,201811110rai,sdg,DaviMi03,def_int_long,0,,,,,
player,201811110rai,sdg,DaviMi03,pass_defended,1,,,,,
player,201811110rai,sdg,DaviMi03,sacks,0.0,,,,,
player,201811110rai,sdg,DaviMi03,tackles_combined,4,,,,,
player,201811110rai,sdg,DaviMi03,tackles_solo,3,,,,,
player,201811110rai,sdg,DaviMi03,tackles_assists,1,,,,,
player,201811110rai,sdg,DaviMi03,tackles_loss,0,,,,,
player,201811110rai,sdg,DaviMi03,qb_hits,0,,,,,
player,201811110rai,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201811110rai,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201811110rai,sdg,KingDe01,def_int,0,,,,,
player,201811110rai,sdg,KingDe01,def_int_yds,0,,,,,
player,201811110rai,sdg,KingDe01,def_int_td,0,,,,,
player,201811110rai,sdg,KingDe01,def_int_long,0,,,,,
player,201811110rai,sdg,KingDe01,pass_defended,0,,,,,
player,201811110rai,sdg,KingDe01,sacks,0.0,,,,,
player,201811110rai,sdg,KingDe01,tackles_combined,3,,,,,
player,201811110rai,sdg,KingDe01,tackles_solo,3,,,,,
player,201811110rai,sdg,KingDe01,tackles_assists,0,,,,,
player,201811110rai,sdg,KingDe01,tackles_loss,0,,,,,
player,201811110rai,sdg,KingDe01,qb_hits,0,,,,,
player,201811110rai,sdg,KingDe01,fumbles_rec,0,,,,,
player,201811110rai,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,KingDe01,fumbles_forced,0,,,,,
player,201811110rai,sdg,MebaBr99,def_int,0,,,,,
player,201811110rai,sdg,MebaBr99,def_int_yds,0,,,,,
player,201811110rai,sdg,MebaBr99,def_int_td,0,,,,,
player,201811110rai,sdg,MebaBr99,def_int_long,0,,,,,
player,201811110rai,sdg,MebaBr99,pass_defended,0,,,,,
player,201811110rai,sdg,MebaBr99,sacks,0.0,,,,,
player,201811110rai,sdg,MebaBr99,tackles_combined,3,,,,,
player,201811110rai,sdg,MebaBr99,tackles_solo,1,,,,,
player,201811110rai,sdg,MebaBr99,tackles_assists,2,,,,,
player,201811110rai,sdg,MebaBr99,tackles_loss,0,,,,,
player,201811110rai,sdg,MebaBr99,qb_hits,0,,,,,
player,201811110rai,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201811110rai,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201811110rai,sdg,PullHa00,def_int,0,,,,,
player,201811110rai,sdg,PullHa00,def_int_yds,0,,,,,
player,201811110rai,sdg,PullHa00,def_int_td,0,,,,,
player,201811110rai,sdg,PullHa00,def_int_long,0,,,,,
player,201811110rai,sdg,PullHa00,pass_defended,0,,,,,
player,201811110rai,sdg,PullHa00,sacks,0.0,,,,,
player,201811110rai,sdg,PullHa00,tackles_combined,3,,,,,
player,201811110rai,sdg,PullHa00,tackles_solo,3,,,,,
player,201811110rai,sdg,PullHa00,tackles_assists,0,,,,,
player,201811110rai,sdg,PullHa00,tackles_loss,1,,,,,
player,201811110rai,sdg,PullHa00,qb_hits,0,,,,,
player,201811110rai,sdg,PullHa00,fumbles_rec,0,,,,,
player,201811110rai,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,PullHa00,fumbles_forced,0,,,,,
player,201811110rai,sdg,SquaDa00,def_int,0,,,,,
player,201811110rai,sdg,SquaDa00,def_int_yds,0,,,,,
player,201811110rai,sdg,SquaDa00,def_int_td,0,,,,,
player,201811110rai,sdg,SquaDa00,def_int_long,0,,,,,
player,201811110rai,sdg,SquaDa00,pass_defended,0,,,,,
player,201811110rai,sdg,SquaDa00,sacks,0.0,,,,,
player,201811110rai,sdg,SquaDa00,tackles_combined,3,,,,,
player,201811110rai,sdg,SquaDa00,tackles_solo,0,,,,,
player,201811110rai,sdg,SquaDa00,tackles_assists,3,,,,,
player,201811110rai,sdg,SquaDa00,tackles_loss,0,,,,,
player,201811110rai,sdg,SquaDa00,qb_hits,0,,,,,
player,201811110rai,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201811110rai,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201811110rai,sdg,EmanKy00,def_int,0,,,,,
player,201811110rai,sdg,EmanKy00,def_int_yds,0,,,,,
player,201811110rai,sdg,EmanKy00,def_int_td,0,,,,,
player,201811110rai,sdg,EmanKy00,def_int_long,0,,,,,
player,201811110rai,sdg,EmanKy00,pass_defended,0,,,,,
player,201811110rai,sdg,EmanKy00,sacks,0.0,,,,,
player,201811110rai,sdg,EmanKy00,tackles_combined,2,,,,,
player,201811110rai,sdg,EmanKy00,tackles_solo,2,,,,,
player,201811110rai,sdg,EmanKy00,tackles_assists,0,,,,,
player,201811110rai,sdg,EmanKy00,tackles_loss,1,,,,,
player,201811110rai,sdg,EmanKy00,qb_hits,0,,,,,
player,201811110rai,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201811110rai,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201811110rai,sdg,HaywCa00,def_int,0,,,,,
player,201811110rai,sdg,HaywCa00,def_int_yds,0,,,,,
player,201811110rai,sdg,HaywCa00,def_int_td,0,,,,,
player,201811110rai,sdg,HaywCa00,def_int_long,0,,,,,
player,201811110rai,sdg,HaywCa00,pass_defended,1,,,,,
player,201811110rai,sdg,HaywCa00,sacks,0.0,,,,,
player,201811110rai,sdg,HaywCa00,tackles_combined,2,,,,,
player,201811110rai,sdg,HaywCa00,tackles_solo,2,,,,,
player,201811110rai,sdg,HaywCa00,tackles_assists,0,,,,,
player,201811110rai,sdg,HaywCa00,tackles_loss,0,,,,,
player,201811110rai,sdg,HaywCa00,qb_hits,0,,,,,
player,201811110rai,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201811110rai,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201811110rai,sdg,DzubNi00,def_int,0,,,,,
player,201811110rai,sdg,DzubNi00,def_int_yds,0,,,,,
player,201811110rai,sdg,DzubNi00,def_int_td,0,,,,,
player,201811110rai,sdg,DzubNi00,def_int_long,0,,,,,
player,201811110rai,sdg,DzubNi00,pass_defended,0,,,,,
player,201811110rai,sdg,DzubNi00,sacks,0.0,,,,,
player,201811110rai,sdg,DzubNi00,tackles_combined,1,,,,,
player,201811110rai,sdg,DzubNi00,tackles_solo,1,,,,,
player,201811110rai,sdg,DzubNi00,tackles_assists,0,,,,,
player,201811110rai,sdg,DzubNi00,tackles_loss,0,,,,,
player,201811110rai,sdg,DzubNi00,qb_hits,0,,,,,
player,201811110rai,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201811110rai,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201811110rai,sdg,JackJu01,def_int,0,,,,,
player,201811110rai,sdg,JackJu01,def_int_yds,0,,,,,
player,201811110rai,sdg,JackJu01,def_int_td,0,,,,,
player,201811110rai,sdg,JackJu01,def_int_long,0,,,,,
player,201811110rai,sdg,JackJu01,pass_defended,0,,,,,
player,201811110rai,sdg,JackJu01,sacks,0.0,,,,,
player,201811110rai,sdg,JackJu01,tackles_combined,1,,,,,
player,201811110rai,sdg,JackJu01,tackles_solo,0,,,,,
player,201811110rai,sdg,JackJu01,tackles_assists,1,,,,,
player,201811110rai,sdg,JackJu01,tackles_loss,0,,,,,
player,201811110rai,sdg,JackJu01,qb_hits,0,,,,,
player,201811110rai,sdg,JackJu01,fumbles_rec,0,,,,,
player,201811110rai,sdg,JackJu01,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,JackJu01,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,JackJu01,fumbles_forced,0,,,,,
player,201811110rai,sdg,JenkRa00,def_int,0,,,,,
player,201811110rai,sdg,JenkRa00,def_int_yds,0,,,,,
player,201811110rai,sdg,JenkRa00,def_int_td,0,,,,,
player,201811110rai,sdg,JenkRa00,def_int_long,0,,,,,
player,201811110rai,sdg,JenkRa00,pass_defended,0,,,,,
player,201811110rai,sdg,JenkRa00,sacks,0.0,,,,,
player,201811110rai,sdg,JenkRa00,tackles_combined,1,,,,,
player,201811110rai,sdg,JenkRa00,tackles_solo,1,,,,,
player,201811110rai,sdg,JenkRa00,tackles_assists,0,,,,,
player,201811110rai,sdg,JenkRa00,tackles_loss,0,,,,,
player,201811110rai,sdg,JenkRa00,qb_hits,0,,,,,
player,201811110rai,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201811110rai,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201811110rai,sdg,LiugCo00,def_int,0,,,,,
player,201811110rai,sdg,LiugCo00,def_int_yds,0,,,,,
player,201811110rai,sdg,LiugCo00,def_int_td,0,,,,,
player,201811110rai,sdg,LiugCo00,def_int_long,0,,,,,
player,201811110rai,sdg,LiugCo00,pass_defended,0,,,,,
player,201811110rai,sdg,LiugCo00,sacks,0.0,,,,,
player,201811110rai,sdg,LiugCo00,tackles_combined,1,,,,,
player,201811110rai,sdg,LiugCo00,tackles_solo,0,,,,,
player,201811110rai,sdg,LiugCo00,tackles_assists,1,,,,,
player,201811110rai,sdg,LiugCo00,tackles_loss,0,,,,,
player,201811110rai,sdg,LiugCo00,qb_hits,1,,,,,
player,201811110rai,sdg,LiugCo00,fumbles_rec,1,,,,,
player,201811110rai,sdg,LiugCo00,fumbles_rec_yds,24,,,,,
player,201811110rai,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201811110rai,sdg,RichJe02,def_int,0,,,,,
player,201811110rai,sdg,RichJe02,def_int_yds,0,,,,,
player,201811110rai,sdg,RichJe02,def_int_td,0,,,,,
player,201811110rai,sdg,RichJe02,def_int_long,0,,,,,
player,201811110rai,sdg,RichJe02,pass_defended,0,,,,,
player,201811110rai,sdg,RichJe02,sacks,0.0,,,,,
player,201811110rai,sdg,RichJe02,tackles_combined,1,,,,,
player,201811110rai,sdg,RichJe02,tackles_solo,1,,,,,
player,201811110rai,sdg,RichJe02,tackles_assists,0,,,,,
player,201811110rai,sdg,RichJe02,tackles_loss,0,,,,,
player,201811110rai,sdg,RichJe02,qb_hits,0,,,,,
player,201811110rai,sdg,RichJe02,fumbles_rec,0,,,,,
player,201811110rai,sdg,RichJe02,fumbles_rec_yds,0,,,,,
player,201811110rai,sdg,RichJe02,fumbles_rec_td,0,,,,,
player,201811110rai,sdg,RichJe02,fumbles_forced,0,,,,,
player,201811110rai,rai,GilcMa00,def_int,1,,,,,
player,201811110rai,rai,GilcMa00,def_int_yds,0,,,,,
player,201811110rai,rai,GilcMa00,def_int_td,0,,,,,
player,201811110rai,rai,GilcMa00,def_int_long,0,,,,,
player,201811110rai,rai,GilcMa00,pass_defended,1,,,,,
player,201811110rai,rai,GilcMa00,sacks,0.0,,,,,
player,201811110rai,rai,GilcMa00,tackles_combined,3,,,,,
player,201811110rai,rai,GilcMa00,tackles_solo,1,,,,,
player,201811110rai,rai,GilcMa00,tackles_assists,2,,,,,
player,201811110rai,rai,GilcMa00,tackles_loss,0,,,,,
player,201811110rai,rai,GilcMa00,qb_hits,0,,,,,
player,201811110rai,rai,GilcMa00,fumbles_rec,0,,,,,
player,201811110rai,rai,GilcMa00,fumbles_rec_yds,0,,,,,
player,201811110rai,rai,GilcMa00,fumbles_rec_td,0,,,,,
player,201811110rai,rai,GilcMa00,fumbles_forced,0,,,,,
player,201811110rai,rai,HursMa00,def_int,0,,,,,
player,201811110rai,rai,HursMa00,def_int_yds,0,,,,,
player,201811110rai,rai,HursMa00,def_int_td,0,,,,,
player,201811110rai,rai,HursMa00,def_int_long,0,,,,,
player,201811110rai,rai,HursMa00,pass_defended,0,,,,,
player,201811110rai,rai,HursMa00,sacks,1.0,,,,,
player,201811110rai,rai,HursMa00,tackles_combined,4,,,,,
player,201811110rai,rai,HursMa00,tackles_solo,4,,,,,
player,201811110rai,rai,HursMa00,tackles_assists,0,,,,,
player,201811110rai,rai,HursMa00,tackles_loss,1,,,,,
player,201811110rai,rai,HursMa00,qb_hits,1,,,,,
player,201811110rai,rai,HursMa00,fumbles_rec,0,,,,,
player,201811110rai,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201811110rai,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201811110rai,rai,HursMa00,fumbles_forced,0,,,,,
player,201811110rai,rai,WhitTa00,def_int,0,,,,,
player,201811110rai,rai,WhitTa00,def_int_yds,0,,,,,
player,201811110rai,rai,WhitTa00,def_int_td,0,,,,,
player,201811110rai,rai,WhitTa00,def_int_long,0,,,,,
player,201811110rai,rai,WhitTa00,pass_defended,0,,,,,
player,201811110rai,rai,WhitTa00,sacks,0.0,,,,,
player,201811110rai,rai,WhitTa00,tackles_combined,7,,,,,
player,201811110rai,rai,WhitTa00,tackles_solo,5,,,,,
player,201811110rai,rai,WhitTa00,tackles_assists,2,,,,,
player,201811110rai,rai,WhitTa00,tackles_loss,0,,,,,
player,201811110rai,rai,WhitTa00,qb_hits,0,,,,,
player,201811110rai,rai,WhitTa00,fumbles_rec,0,,,,,
player,201811110rai,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201811110rai,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201811110rai,rai,WhitTa00,fumbles_forced,0,,,,,
player,201811110rai,rai,ConlGa00,def_int,0,,,,,
player,201811110rai,rai,ConlGa00,def_int_yds,0,,,,,
player,201811110rai,rai,ConlGa00,def_int_td,0,,,,,
player,201811110rai,rai,ConlGa00,def_int_long,0,,,,,
player,201811110rai,rai,ConlGa00,pass_defended,0,,,,,
player,201811110rai,rai,ConlGa00,sacks,0.0,,,,,
player,201811110rai,rai,ConlGa00,tackles_combined,6,,,,,
player,201811110rai,rai,ConlGa00,tackles_solo,3,,,,,
player,201811110rai,rai,ConlGa00,tackles_assists,3,,,,,
player,201811110rai,rai,ConlGa00,tackles_loss,0,,,,,
player,201811110rai,rai,ConlGa00,qb_hits,0,,,,,
player,201811110rai,rai,ConlGa00,fumbles_rec,0,,,,,
player,201811110rai,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201811110rai,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201811110rai,rai,ConlGa00,fumbles_forced,0,,,,,
player,201811110rai,rai,JoseKa00,def_int,0,,,,,
player,201811110rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201811110rai,rai,JoseKa00,def_int_td,0,,,,,
player,201811110rai,rai,JoseKa00,def_int_long,0,,,,,
player,201811110rai,rai,JoseKa00,pass_defended,0,,,,,
player,201811110rai,rai,JoseKa00,sacks,0.0,,,,,
player,201811110rai,rai,JoseKa00,tackles_combined,5,,,,,
player,201811110rai,rai,JoseKa00,tackles_solo,4,,,,,
player,201811110rai,rai,JoseKa00,tackles_assists,1,,,,,
player,201811110rai,rai,JoseKa00,tackles_loss,0,,,,,
player,201811110rai,rai,JoseKa00,qb_hits,0,,,,,
player,201811110rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201811110rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201811110rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201811110rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201811110rai,rai,CalhSh00,def_int,0,,,,,
player,201811110rai,rai,CalhSh00,def_int_yds,0,,,,,
player,201811110rai,rai,CalhSh00,def_int_td,0,,,,,
player,201811110rai,rai,CalhSh00,def_int_long,0,,,,,
player,201811110rai,rai,CalhSh00,pass_defended,0,,,,,
player,201811110rai,rai,CalhSh00,sacks,0.0,,,,,
player,201811110rai,rai,CalhSh00,tackles_combined,4,,,,,
player,201811110rai,rai,CalhSh00,tackles_solo,2,,,,,
player,201811110rai,rai,CalhSh00,tackles_assists,2,,,,,
player,201811110rai,rai,CalhSh00,tackles_loss,1,,,,,
player,201811110rai,rai,CalhSh00,qb_hits,0,,,,,
player,201811110rai,rai,CalhSh00,fumbles_rec,0,,,,,
player,201811110rai,rai,CalhSh00,fumbles_rec_yds,0,,,,,
player,201811110rai,rai,CalhSh00,fumbles_rec_td,0,,,,,
player,201811110rai,rai,CalhSh00,fumbles_forced,0,,,,,
player,201811110rai,rai,KeyxAr00,def_int,0,,,,,
player,201811110rai,rai,KeyxAr00,def_int_yds,0,,,,,
player,201811110rai,rai,KeyxAr00,def_int_td,0,,,,,
player,201811110rai,rai,KeyxAr00,def_int_long,0,,,,,
player,201811110rai,rai,KeyxAr00,pass_defended,0,,,,,
player,201811110rai,rai,KeyxAr00,sacks,0.0,,,,,
player,201811110rai,rai,KeyxAr00,tackles_combined,4,,,,,
player,201811110rai,rai,KeyxAr00,tackles_solo,3,,,,,
player,201811110rai,rai,KeyxAr00,tackles_assists,1,,,,,
player,201811110rai,rai,KeyxAr00,tackles_loss,0,,,,,
player,201811110rai,rai,KeyxAr00,qb_hits,1,,,,,
player,201811110rai,rai,KeyxAr00,fumbles_rec,0,,,,,
player,201811110rai,rai,KeyxAr00,fumbles_rec_yds,0,,,,,
player,201811110rai,rai,KeyxAr00,fumbles_rec_td,0,,,,,
player,201811110rai,rai,KeyxAr00,fumbles_forced,0,,,,,
player,201811110rai,rai,CabiJa00,def_int,0,,,,,
