game,2018,15,20181216,201812160ram,phi,"Philadelphia Eagles",30,ram,"Los Angeles Rams",23
player,201812160ram,phi,CoxxFl00,def_int_td,0,,,,,
player,201812160ram,phi,CoxxFl00,def_int_long,0,,,,,
player,201812160ram,phi,CoxxFl00,pass_defended,0,,,,,
player,201812160ram,phi,CoxxFl00,sacks,1.0,,,,,
player,201812160ram,phi,CoxxFl00,tackles_combined,3,,,,,
player,201812160ram,phi,CoxxFl00,tackles_solo,2,,,,,
player,201812160ram,phi,CoxxFl00,tackles_assists,1,,,,,
player,201812160ram,phi,CoxxFl00,tackles_loss,1,,,,,
player,201812160ram,phi,CoxxFl00,qb_hits,2,,,,,
player,201812160ram,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201812160ram,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201812160ram,phi,DougRa00,def_int,0,,,,,
player,201812160ram,phi,DougRa00,def_int_yds,0,,,,,
player,201812160ram,phi,DougRa00,def_int_td,0,,,,,
player,201812160ram,phi,DougRa00,def_int_long,0,,,,,
player,201812160ram,phi,DougRa00,pass_defended,0,,,,,
player,201812160ram,phi,DougRa00,sacks,0.0,,,,,
player,201812160ram,phi,DougRa00,tackles_combined,14,,,,,
player,201812160ram,phi,DougRa00,tackles_solo,11,,,,,
player,201812160ram,phi,DougRa00,tackles_assists,3,,,,,
player,201812160ram,phi,DougRa00,tackles_loss,1,,,,,
player,201812160ram,phi,DougRa00,qb_hits,0,,,,,
player,201812160ram,phi,DougRa00,fumbles_rec,0,,,,,
player,201812160ram,phi,DougRa00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,DougRa00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,DougRa00,fumbles_forced,0,,,,,
player,201812160ram,phi,JenkMa99,def_int,0,,,,,
player,201812160ram,phi,JenkMa99,def_int_yds,0,,,,,
player,201812160ram,phi,JenkMa99,def_int_td,0,,,,,
player,201812160ram,phi,JenkMa99,def_int_long,0,,,,,
player,201812160ram,phi,JenkMa99,pass_defended,0,,,,,
player,201812160ram,phi,JenkMa99,sacks,0.0,,,,,
player,201812160ram,phi,JenkMa99,tackles_combined,12,,,,,
player,201812160ram,phi,JenkMa99,tackles_solo,9,,,,,
player,201812160ram,phi,JenkMa99,tackles_assists,3,,,,,
player,201812160ram,phi,JenkMa99,tackles_loss,2,,,,,
player,201812160ram,phi,JenkMa99,qb_hits,0,,,,,
player,201812160ram,phi,JenkMa99,fumbles_rec,0,,,,,
player,201812160ram,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201812160ram,phi,JenkMa99,fumbles_forced,0,,,,,
player,201812160ram,phi,LeBlCr01,def_int,0,,,,,
player,201812160ram,phi,LeBlCr01,def_int_yds,0,,,,,
player,201812160ram,phi,LeBlCr01,def_int_td,0,,,,,
player,201812160ram,phi,LeBlCr01,def_int_long,0,,,,,
player,201812160ram,phi,LeBlCr01,pass_defended,1,,,,,
player,201812160ram,phi,LeBlCr01,sacks,0.0,,,,,
player,201812160ram,phi,LeBlCr01,tackles_combined,8,,,,,
player,201812160ram,phi,LeBlCr01,tackles_solo,6,,,,,
player,201812160ram,phi,LeBlCr01,tackles_assists,2,,,,,
player,201812160ram,phi,LeBlCr01,tackles_loss,0,,,,,
player,201812160ram,phi,LeBlCr01,qb_hits,0,,,,,
player,201812160ram,phi,LeBlCr01,fumbles_rec,0,,,,,
player,201812160ram,phi,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,LeBlCr01,fumbles_rec_td,0,,,,,
player,201812160ram,phi,LeBlCr01,fumbles_forced,0,,,,,
player,201812160ram,phi,BradNi00,def_int,0,,,,,
player,201812160ram,phi,BradNi00,def_int_yds,0,,,,,
player,201812160ram,phi,BradNi00,def_int_td,0,,,,,
player,201812160ram,phi,BradNi00,def_int_long,0,,,,,
player,201812160ram,phi,BradNi00,pass_defended,0,,,,,
player,201812160ram,phi,BradNi00,sacks,0.0,,,,,
player,201812160ram,phi,BradNi00,tackles_combined,7,,,,,
player,201812160ram,phi,BradNi00,tackles_solo,6,,,,,
player,201812160ram,phi,BradNi00,tackles_assists,1,,,,,
player,201812160ram,phi,BradNi00,tackles_loss,1,,,,,
player,201812160ram,phi,BradNi00,qb_hits,0,,,,,
player,201812160ram,phi,BradNi00,fumbles_rec,0,,,,,
player,201812160ram,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,BradNi00,fumbles_forced,0,,,,,
player,201812160ram,phi,GerrNa00,def_int,0,,,,,
player,201812160ram,phi,GerrNa00,def_int_yds,0,,,,,
player,201812160ram,phi,GerrNa00,def_int_td,0,,,,,
player,201812160ram,phi,GerrNa00,def_int_long,0,,,,,
player,201812160ram,phi,GerrNa00,pass_defended,0,,,,,
player,201812160ram,phi,GerrNa00,sacks,0.0,,,,,
player,201812160ram,phi,GerrNa00,tackles_combined,4,,,,,
player,201812160ram,phi,GerrNa00,tackles_solo,2,,,,,
player,201812160ram,phi,GerrNa00,tackles_assists,2,,,,,
player,201812160ram,phi,GerrNa00,tackles_loss,0,,,,,
player,201812160ram,phi,GerrNa00,qb_hits,0,,,,,
player,201812160ram,phi,GerrNa00,fumbles_rec,0,,,,,
player,201812160ram,phi,GerrNa00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,GerrNa00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,GerrNa00,fumbles_forced,0,,,,,
player,201812160ram,phi,GrahCo99,def_int,0,,,,,
player,201812160ram,phi,GrahCo99,def_int_yds,0,,,,,
player,201812160ram,phi,GrahCo99,def_int_td,0,,,,,
player,201812160ram,phi,GrahCo99,def_int_long,0,,,,,
player,201812160ram,phi,GrahCo99,pass_defended,0,,,,,
player,201812160ram,phi,GrahCo99,sacks,0.0,,,,,
player,201812160ram,phi,GrahCo99,tackles_combined,3,,,,,
player,201812160ram,phi,GrahCo99,tackles_solo,1,,,,,
player,201812160ram,phi,GrahCo99,tackles_assists,2,,,,,
player,201812160ram,phi,GrahCo99,tackles_loss,0,,,,,
player,201812160ram,phi,GrahCo99,qb_hits,0,,,,,
player,201812160ram,phi,GrahCo99,fumbles_rec,1,,,,,
player,201812160ram,phi,GrahCo99,fumbles_rec_yds,16,,,,,
player,201812160ram,phi,GrahCo99,fumbles_rec_td,0,,,,,
player,201812160ram,phi,GrahCo99,fumbles_forced,0,,,,,
player,201812160ram,phi,BellB.00,def_int,0,,,,,
player,201812160ram,phi,BellB.00,def_int_yds,0,,,,,
player,201812160ram,phi,BellB.00,def_int_td,0,,,,,
player,201812160ram,phi,BellB.00,def_int_long,0,,,,,
player,201812160ram,phi,BellB.00,pass_defended,0,,,,,
player,201812160ram,phi,BellB.00,sacks,0.0,,,,,
player,201812160ram,phi,BellB.00,tackles_combined,1,,,,,
player,201812160ram,phi,BellB.00,tackles_solo,1,,,,,
player,201812160ram,phi,BellB.00,tackles_assists,0,,,,,
player,201812160ram,phi,BellB.00,tackles_loss,0,,,,,
player,201812160ram,phi,BellB.00,qb_hits,0,,,,,
player,201812160ram,phi,BellB.00,fumbles_rec,0,,,,,
player,201812160ram,phi,BellB.00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,BellB.00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,BellB.00,fumbles_forced,0,,,,,
player,201812160ram,phi,HallDe02,def_int,0,,,,,
player,201812160ram,phi,HallDe02,def_int_yds,0,,,,,
player,201812160ram,phi,HallDe02,def_int_td,0,,,,,
player,201812160ram,phi,HallDe02,def_int_long,0,,,,,
player,201812160ram,phi,HallDe02,pass_defended,0,,,,,
player,201812160ram,phi,HallDe02,sacks,0.0,,,,,
player,201812160ram,phi,HallDe02,tackles_combined,1,,,,,
player,201812160ram,phi,HallDe02,tackles_solo,1,,,,,
player,201812160ram,phi,HallDe02,tackles_assists,0,,,,,
player,201812160ram,phi,HallDe02,tackles_loss,0,,,,,
player,201812160ram,phi,HallDe02,qb_hits,0,,,,,
player,201812160ram,phi,HallDe02,fumbles_rec,0,,,,,
player,201812160ram,phi,HallDe02,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,HallDe02,fumbles_rec_td,0,,,,,
player,201812160ram,phi,HallDe02,fumbles_forced,0,,,,,
player,201812160ram,phi,HectBr00,def_int,0,,,,,
player,201812160ram,phi,HectBr00,def_int_yds,0,,,,,
player,201812160ram,phi,HectBr00,def_int_td,0,,,,,
player,201812160ram,phi,HectBr00,def_int_long,0,,,,,
player,201812160ram,phi,HectBr00,pass_defended,0,,,,,
player,201812160ram,phi,HectBr00,sacks,0.0,,,,,
player,201812160ram,phi,HectBr00,tackles_combined,1,,,,,
player,201812160ram,phi,HectBr00,tackles_solo,0,,,,,
player,201812160ram,phi,HectBr00,tackles_assists,1,,,,,
player,201812160ram,phi,HectBr00,tackles_loss,0,,,,,
player,201812160ram,phi,HectBr00,qb_hits,0,,,,,
player,201812160ram,phi,HectBr00,fumbles_rec,0,,,,,
player,201812160ram,phi,HectBr00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,HectBr00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,HectBr00,fumbles_forced,0,,,,,
player,201812160ram,phi,HestTr00,def_int,0,,,,,
player,201812160ram,phi,HestTr00,def_int_yds,0,,,,,
player,201812160ram,phi,HestTr00,def_int_td,0,,,,,
player,201812160ram,phi,HestTr00,def_int_long,0,,,,,
player,201812160ram,phi,HestTr00,pass_defended,0,,,,,
player,201812160ram,phi,HestTr00,sacks,0.0,,,,,
player,201812160ram,phi,HestTr00,tackles_combined,1,,,,,
player,201812160ram,phi,HestTr00,tackles_solo,0,,,,,
player,201812160ram,phi,HestTr00,tackles_assists,1,,,,,
player,201812160ram,phi,HestTr00,tackles_loss,0,,,,,
player,201812160ram,phi,HestTr00,qb_hits,0,,,,,
player,201812160ram,phi,HestTr00,fumbles_rec,0,,,,,
player,201812160ram,phi,HestTr00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,HestTr00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,HestTr00,fumbles_forced,0,,,,,
player,201812160ram,phi,LongCh99,def_int,0,,,,,
player,201812160ram,phi,LongCh99,def_int_yds,0,,,,,
player,201812160ram,phi,LongCh99,def_int_td,0,,,,,
player,201812160ram,phi,LongCh99,def_int_long,0,,,,,
player,201812160ram,phi,LongCh99,pass_defended,0,,,,,
player,201812160ram,phi,LongCh99,sacks,0.0,,,,,
player,201812160ram,phi,LongCh99,tackles_combined,1,,,,,
player,201812160ram,phi,LongCh99,tackles_solo,0,,,,,
player,201812160ram,phi,LongCh99,tackles_assists,1,,,,,
player,201812160ram,phi,LongCh99,tackles_loss,0,,,,,
player,201812160ram,phi,LongCh99,qb_hits,2,,,,,
player,201812160ram,phi,LongCh99,fumbles_rec,0,,,,,
player,201812160ram,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201812160ram,phi,LongCh99,fumbles_forced,0,,,,,
player,201812160ram,phi,NgatHa20,def_int,0,,,,,
player,201812160ram,phi,NgatHa20,def_int_yds,0,,,,,
player,201812160ram,phi,NgatHa20,def_int_td,0,,,,,
player,201812160ram,phi,NgatHa20,def_int_long,0,,,,,
player,201812160ram,phi,NgatHa20,pass_defended,1,,,,,
player,201812160ram,phi,NgatHa20,sacks,0.0,,,,,
player,201812160ram,phi,NgatHa20,tackles_combined,1,,,,,
player,201812160ram,phi,NgatHa20,tackles_solo,0,,,,,
player,201812160ram,phi,NgatHa20,tackles_assists,1,,,,,
player,201812160ram,phi,NgatHa20,tackles_loss,0,,,,,
player,201812160ram,phi,NgatHa20,qb_hits,0,,,,,
player,201812160ram,phi,NgatHa20,fumbles_rec,0,,,,,
player,201812160ram,phi,NgatHa20,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,NgatHa20,fumbles_rec_td,0,,,,,
player,201812160ram,phi,NgatHa20,fumbles_forced,0,,,,,
player,201812160ram,phi,SullTr01,def_int,0,,,,,
player,201812160ram,phi,SullTr01,def_int_yds,0,,,,,
player,201812160ram,phi,SullTr01,def_int_td,0,,,,,
player,201812160ram,phi,SullTr01,def_int_long,0,,,,,
player,201812160ram,phi,SullTr01,pass_defended,0,,,,,
player,201812160ram,phi,SullTr01,sacks,0.0,,,,,
player,201812160ram,phi,SullTr01,tackles_combined,1,,,,,
player,201812160ram,phi,SullTr01,tackles_solo,1,,,,,
player,201812160ram,phi,SullTr01,tackles_assists,0,,,,,
player,201812160ram,phi,SullTr01,tackles_loss,0,,,,,
player,201812160ram,phi,SullTr01,qb_hits,0,,,,,
player,201812160ram,phi,SullTr01,fumbles_rec,0,,,,,
player,201812160ram,phi,SullTr01,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,SullTr01,fumbles_rec_td,0,,,,,
player,201812160ram,phi,SullTr01,fumbles_forced,0,,,,,
player,201812160ram,phi,AlexD.00,def_int,0,,,,,
player,201812160ram,phi,AlexD.00,def_int_yds,0,,,,,
player,201812160ram,phi,AlexD.00,def_int_td,0,,,,,
player,201812160ram,phi,AlexD.00,def_int_long,0,,,,,
player,201812160ram,phi,AlexD.00,pass_defended,0,,,,,
player,201812160ram,phi,AlexD.00,sacks,0.0,,,,,
player,201812160ram,phi,AlexD.00,tackles_combined,0,,,,,
player,201812160ram,phi,AlexD.00,tackles_solo,0,,,,,
player,201812160ram,phi,AlexD.00,tackles_assists,0,,,,,
player,201812160ram,phi,AlexD.00,tackles_loss,0,,,,,
player,201812160ram,phi,AlexD.00,qb_hits,0,,,,,
player,201812160ram,phi,AlexD.00,fumbles_rec,1,,,,,
player,201812160ram,phi,AlexD.00,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,AlexD.00,fumbles_rec_td,0,,,,,
player,201812160ram,phi,AlexD.00,fumbles_forced,0,,,,,
player,201812160ram,phi,BennMi99,def_int,0,,,,,
player,201812160ram,phi,BennMi99,def_int_yds,0,,,,,
player,201812160ram,phi,BennMi99,def_int_td,0,,,,,
player,201812160ram,phi,BennMi99,def_int_long,0,,,,,
player,201812160ram,phi,BennMi99,pass_defended,0,,,,,
player,201812160ram,phi,BennMi99,sacks,0.0,,,,,
player,201812160ram,phi,BennMi99,tackles_combined,0,,,,,
player,201812160ram,phi,BennMi99,tackles_solo,0,,,,,
player,201812160ram,phi,BennMi99,tackles_assists,0,,,,,
player,201812160ram,phi,BennMi99,tackles_loss,0,,,,,
player,201812160ram,phi,BennMi99,qb_hits,2,,,,,
player,201812160ram,phi,BennMi99,fumbles_rec,0,,,,,
player,201812160ram,phi,BennMi99,fumbles_rec_yds,0,,,,,
player,201812160ram,phi,BennMi99,fumbles_rec_td,0,,,,,
player,201812160ram,phi,BennMi99,fumbles_forced,0,,,,,
player,201812160ram,ram,TaliAq99,def_int,1,,,,,
player,201812160ram,ram,TaliAq99,def_int_yds,30,,,,,
player,201812160ram,ram,TaliAq99,def_int_td,0,,,,,
player,201812160ram,ram,TaliAq99,def_int_long,30,,,,,
player,201812160ram,ram,TaliAq99,pass_defended,1,,,,,
player,201812160ram,ram,TaliAq99,sacks,0.0,,,,,
player,201812160ram,ram,TaliAq99,tackles_combined,2,,,,,
player,201812160ram,ram,TaliAq99,tackles_solo,2,,,,,
player,201812160ram,ram,TaliAq99,tackles_assists,0,,,,,
player,201812160ram,ram,TaliAq99,tackles_loss,0,,,,,
player,201812160ram,ram,TaliAq99,qb_hits,0,,,,,
player,201812160ram,ram,TaliAq99,fumbles_rec,0,,,,,
player,201812160ram,ram,TaliAq99,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,TaliAq99,fumbles_rec_td,0,,,,,
player,201812160ram,ram,TaliAq99,fumbles_forced,0,,,,,
player,201812160ram,ram,JohnJo10,def_int,0,,,,,
player,201812160ram,ram,JohnJo10,def_int_yds,0,,,,,
player,201812160ram,ram,JohnJo10,def_int_td,0,,,,,
player,201812160ram,ram,JohnJo10,def_int_long,0,,,,,
player,201812160ram,ram,JohnJo10,pass_defended,1,,,,,
player,201812160ram,ram,JohnJo10,sacks,0.0,,,,,
player,201812160ram,ram,JohnJo10,tackles_combined,14,,,,,
player,201812160ram,ram,JohnJo10,tackles_solo,11,,,,,
player,201812160ram,ram,JohnJo10,tackles_assists,3,,,,,
player,201812160ram,ram,JohnJo10,tackles_loss,0,,,,,
player,201812160ram,ram,JohnJo10,qb_hits,0,,,,,
player,201812160ram,ram,JohnJo10,fumbles_rec,0,,,,,
player,201812160ram,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201812160ram,ram,JohnJo10,fumbles_forced,0,,,,,
player,201812160ram,ram,LittCo01,def_int,0,,,,,
player,201812160ram,ram,LittCo01,def_int_yds,0,,,,,
player,201812160ram,ram,LittCo01,def_int_td,0,,,,,
player,201812160ram,ram,LittCo01,def_int_long,0,,,,,
player,201812160ram,ram,LittCo01,pass_defended,0,,,,,
player,201812160ram,ram,LittCo01,sacks,0.0,,,,,
player,201812160ram,ram,LittCo01,tackles_combined,10,,,,,
player,201812160ram,ram,LittCo01,tackles_solo,7,,,,,
player,201812160ram,ram,LittCo01,tackles_assists,3,,,,,
player,201812160ram,ram,LittCo01,tackles_loss,0,,,,,
player,201812160ram,ram,LittCo01,qb_hits,0,,,,,
player,201812160ram,ram,LittCo01,fumbles_rec,0,,,,,
player,201812160ram,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201812160ram,ram,LittCo01,fumbles_forced,0,,,,,
player,201812160ram,ram,BarrMa00,def_int,0,,,,,
player,201812160ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201812160ram,ram,BarrMa00,def_int_td,0,,,,,
player,201812160ram,ram,BarrMa00,def_int_long,0,,,,,
player,201812160ram,ram,BarrMa00,pass_defended,0,,,,,
player,201812160ram,ram,BarrMa00,sacks,0.0,,,,,
player,201812160ram,ram,BarrMa00,tackles_combined,6,,,,,
player,201812160ram,ram,BarrMa00,tackles_solo,4,,,,,
player,201812160ram,ram,BarrMa00,tackles_assists,2,,,,,
player,201812160ram,ram,BarrMa00,tackles_loss,0,,,,,
player,201812160ram,ram,BarrMa00,qb_hits,0,,,,,
player,201812160ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201812160ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201812160ram,ram,JoynLa00,def_int,0,,,,,
player,201812160ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201812160ram,ram,JoynLa00,def_int_td,0,,,,,
player,201812160ram,ram,JoynLa00,def_int_long,0,,,,,
player,201812160ram,ram,JoynLa00,pass_defended,0,,,,,
player,201812160ram,ram,JoynLa00,sacks,0.0,,,,,
player,201812160ram,ram,JoynLa00,tackles_combined,6,,,,,
player,201812160ram,ram,JoynLa00,tackles_solo,5,,,,,
player,201812160ram,ram,JoynLa00,tackles_assists,1,,,,,
player,201812160ram,ram,JoynLa00,tackles_loss,1,,,,,
player,201812160ram,ram,JoynLa00,qb_hits,0,,,,,
player,201812160ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201812160ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201812160ram,ram,BrocMi00,def_int,0,,,,,
player,201812160ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201812160ram,ram,BrocMi00,def_int_td,0,,,,,
player,201812160ram,ram,BrocMi00,def_int_long,0,,,,,
player,201812160ram,ram,BrocMi00,pass_defended,0,,,,,
player,201812160ram,ram,BrocMi00,sacks,0.0,,,,,
player,201812160ram,ram,BrocMi00,tackles_combined,5,,,,,
player,201812160ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201812160ram,ram,BrocMi00,tackles_assists,3,,,,,
player,201812160ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201812160ram,ram,BrocMi00,qb_hits,0,,,,,
player,201812160ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201812160ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201812160ram,ram,PeteMa00,def_int,0,,,,,
player,201812160ram,ram,PeteMa00,def_int_yds,0,,,,,
player,201812160ram,ram,PeteMa00,def_int_td,0,,,,,
player,201812160ram,ram,PeteMa00,def_int_long,0,,,,,
player,201812160ram,ram,PeteMa00,pass_defended,1,,,,,
player,201812160ram,ram,PeteMa00,sacks,0.0,,,,,
player,201812160ram,ram,PeteMa00,tackles_combined,5,,,,,
player,201812160ram,ram,PeteMa00,tackles_solo,4,,,,,
player,201812160ram,ram,PeteMa00,tackles_assists,1,,,,,
player,201812160ram,ram,PeteMa00,tackles_loss,0,,,,,
player,201812160ram,ram,PeteMa00,qb_hits,0,,,,,
player,201812160ram,ram,PeteMa00,fumbles_rec,0,,,,,
player,201812160ram,ram,PeteMa00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,PeteMa00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,PeteMa00,fumbles_forced,0,,,,,
player,201812160ram,ram,SuhxNd99,def_int,0,,,,,
player,201812160ram,ram,SuhxNd99,def_int_yds,0,,,,,
player,201812160ram,ram,SuhxNd99,def_int_td,0,,,,,
player,201812160ram,ram,SuhxNd99,def_int_long,0,,,,,
player,201812160ram,ram,SuhxNd99,pass_defended,0,,,,,
player,201812160ram,ram,SuhxNd99,sacks,0.0,,,,,
player,201812160ram,ram,SuhxNd99,tackles_combined,5,,,,,
player,201812160ram,ram,SuhxNd99,tackles_solo,3,,,,,
player,201812160ram,ram,SuhxNd99,tackles_assists,2,,,,,
player,201812160ram,ram,SuhxNd99,tackles_loss,0,,,,,
player,201812160ram,ram,SuhxNd99,qb_hits,2,,,,,
player,201812160ram,ram,SuhxNd99,fumbles_rec,0,,,,,
player,201812160ram,ram,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,SuhxNd99,fumbles_rec_td,0,,,,,
player,201812160ram,ram,SuhxNd99,fumbles_forced,0,,,,,
player,201812160ram,ram,EbukSa00,def_int,0,,,,,
player,201812160ram,ram,EbukSa00,def_int_yds,0,,,,,
player,201812160ram,ram,EbukSa00,def_int_td,0,,,,,
player,201812160ram,ram,EbukSa00,def_int_long,0,,,,,
player,201812160ram,ram,EbukSa00,pass_defended,0,,,,,
player,201812160ram,ram,EbukSa00,sacks,0.0,,,,,
player,201812160ram,ram,EbukSa00,tackles_combined,3,,,,,
player,201812160ram,ram,EbukSa00,tackles_solo,0,,,,,
player,201812160ram,ram,EbukSa00,tackles_assists,3,,,,,
player,201812160ram,ram,EbukSa00,tackles_loss,0,,,,,
player,201812160ram,ram,EbukSa00,qb_hits,0,,,,,
player,201812160ram,ram,EbukSa00,fumbles_rec,0,,,,,
player,201812160ram,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,EbukSa00,fumbles_forced,0,,,,,
player,201812160ram,ram,RobeNi00,def_int,0,,,,,
player,201812160ram,ram,RobeNi00,def_int_yds,0,,,,,
player,201812160ram,ram,RobeNi00,def_int_td,0,,,,,
player,201812160ram,ram,RobeNi00,def_int_long,0,,,,,
player,201812160ram,ram,RobeNi00,pass_defended,0,,,,,
player,201812160ram,ram,RobeNi00,sacks,0.0,,,,,
player,201812160ram,ram,RobeNi00,tackles_combined,3,,,,,
player,201812160ram,ram,RobeNi00,tackles_solo,2,,,,,
player,201812160ram,ram,RobeNi00,tackles_assists,1,,,,,
player,201812160ram,ram,RobeNi00,tackles_loss,0,,,,,
player,201812160ram,ram,RobeNi00,qb_hits,0,,,,,
player,201812160ram,ram,RobeNi00,fumbles_rec,0,,,,,
player,201812160ram,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,RobeNi00,fumbles_forced,0,,,,,
player,201812160ram,ram,DonaAa00,def_int,0,,,,,
player,201812160ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201812160ram,ram,DonaAa00,def_int_td,0,,,,,
player,201812160ram,ram,DonaAa00,def_int_long,0,,,,,
player,201812160ram,ram,DonaAa00,pass_defended,0,,,,,
player,201812160ram,ram,DonaAa00,sacks,0.0,,,,,
player,201812160ram,ram,DonaAa00,tackles_combined,2,,,,,
player,201812160ram,ram,DonaAa00,tackles_solo,1,,,,,
player,201812160ram,ram,DonaAa00,tackles_assists,1,,,,,
player,201812160ram,ram,DonaAa00,tackles_loss,0,,,,,
player,201812160ram,ram,DonaAa00,qb_hits,1,,,,,
player,201812160ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201812160ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201812160ram,ram,FowlDa00,def_int,0,,,,,
player,201812160ram,ram,FowlDa00,def_int_yds,0,,,,,
player,201812160ram,ram,FowlDa00,def_int_td,0,,,,,
player,201812160ram,ram,FowlDa00,def_int_long,0,,,,,
player,201812160ram,ram,FowlDa00,pass_defended,0,,,,,
player,201812160ram,ram,FowlDa00,sacks,0.0,,,,,
player,201812160ram,ram,FowlDa00,tackles_combined,2,,,,,
player,201812160ram,ram,FowlDa00,tackles_solo,1,,,,,
player,201812160ram,ram,FowlDa00,tackles_assists,1,,,,,
player,201812160ram,ram,FowlDa00,tackles_loss,0,,,,,
player,201812160ram,ram,FowlDa00,qb_hits,0,,,,,
player,201812160ram,ram,FowlDa00,fumbles_rec,0,,,,,
player,201812160ram,ram,FowlDa00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,FowlDa00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,FowlDa00,fumbles_forced,0,,,,,
player,201812160ram,ram,ChriMa00,def_int,0,,,,,
player,201812160ram,ram,ChriMa00,def_int_yds,0,,,,,
player,201812160ram,ram,ChriMa00,def_int_td,0,,,,,
player,201812160ram,ram,ChriMa00,def_int_long,0,,,,,
player,201812160ram,ram,ChriMa00,pass_defended,0,,,,,
player,201812160ram,ram,ChriMa00,sacks,0.0,,,,,
player,201812160ram,ram,ChriMa00,tackles_combined,1,,,,,
player,201812160ram,ram,ChriMa00,tackles_solo,1,,,,,
player,201812160ram,ram,ChriMa00,tackles_assists,0,,,,,
player,201812160ram,ram,ChriMa00,tackles_loss,0,,,,,
player,201812160ram,ram,ChriMa00,qb_hits,0,,,,,
player,201812160ram,ram,ChriMa00,fumbles_rec,0,,,,,
player,201812160ram,ram,ChriMa00,fumbles_rec_yds,0,,,,,
player,201812160ram,ram,ChriMa00,fumbles_rec_td,0,,,,,
player,201812160ram,ram,ChriMa00,fumbles_forced,0,,,,,
player,201812160ram,ram,DaviJu00,def_int,0,,,,,
player,201812160ram,ram,DaviJu00,def_int_yds,0,,,,,
player,201812160ram,ram,DaviJu00,def_int_td,0,,,,,
player,201812160ram,ram,DaviJu00,def_int_long,0,,,,,
player,201812160ram,ram,DaviJu00,pass_defended,0,,,,,
