game,2018,11,20181118,201811180nyg,tam,"Tampa Bay Buccaneers",35,nyg,"New York Giants",38
player,201811180nyg,nyg,DaviTa00,fumbles_forced,0,,,,,
player,201811180nyg,nyg,JenkJa03,def_int,0,,,,,
player,201811180nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201811180nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201811180nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201811180nyg,nyg,JenkJa03,pass_defended,1,,,,,
player,201811180nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201811180nyg,nyg,JenkJa03,tackles_combined,4,,,,,
player,201811180nyg,nyg,JenkJa03,tackles_solo,3,,,,,
player,201811180nyg,nyg,JenkJa03,tackles_assists,1,,,,,
player,201811180nyg,nyg,JenkJa03,tackles_loss,0,,,,,
player,201811180nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201811180nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201811180nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201811180nyg,nyg,MaurJo00,def_int,0,,,,,
player,201811180nyg,nyg,MaurJo00,def_int_yds,0,,,,,
player,201811180nyg,nyg,MaurJo00,def_int_td,0,,,,,
player,201811180nyg,nyg,MaurJo00,def_int_long,0,,,,,
player,201811180nyg,nyg,MaurJo00,pass_defended,0,,,,,
player,201811180nyg,nyg,MaurJo00,sacks,0.0,,,,,
player,201811180nyg,nyg,MaurJo00,tackles_combined,4,,,,,
player,201811180nyg,nyg,MaurJo00,tackles_solo,2,,,,,
player,201811180nyg,nyg,MaurJo00,tackles_assists,2,,,,,
player,201811180nyg,nyg,MaurJo00,tackles_loss,0,,,,,
player,201811180nyg,nyg,MaurJo00,qb_hits,0,,,,,
player,201811180nyg,nyg,MaurJo00,fumbles_rec,0,,,,,
player,201811180nyg,nyg,MaurJo00,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,MaurJo00,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,MaurJo00,fumbles_forced,0,,,,,
player,201811180nyg,nyg,GoodB.00,def_int,0,,,,,
player,201811180nyg,nyg,GoodB.00,def_int_yds,0,,,,,
player,201811180nyg,nyg,GoodB.00,def_int_td,0,,,,,
player,201811180nyg,nyg,GoodB.00,def_int_long,0,,,,,
player,201811180nyg,nyg,GoodB.00,pass_defended,0,,,,,
player,201811180nyg,nyg,GoodB.00,sacks,0.0,,,,,
player,201811180nyg,nyg,GoodB.00,tackles_combined,3,,,,,
player,201811180nyg,nyg,GoodB.00,tackles_solo,2,,,,,
player,201811180nyg,nyg,GoodB.00,tackles_assists,1,,,,,
player,201811180nyg,nyg,GoodB.00,tackles_loss,0,,,,,
player,201811180nyg,nyg,GoodB.00,qb_hits,0,,,,,
player,201811180nyg,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201811180nyg,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,GoodB.00,fumbles_forced,0,,,,,
player,201811180nyg,nyg,HillB.00,def_int,0,,,,,
player,201811180nyg,nyg,HillB.00,def_int_yds,0,,,,,
player,201811180nyg,nyg,HillB.00,def_int_td,0,,,,,
player,201811180nyg,nyg,HillB.00,def_int_long,0,,,,,
player,201811180nyg,nyg,HillB.00,pass_defended,0,,,,,
player,201811180nyg,nyg,HillB.00,sacks,0.0,,,,,
player,201811180nyg,nyg,HillB.00,tackles_combined,3,,,,,
player,201811180nyg,nyg,HillB.00,tackles_solo,2,,,,,
player,201811180nyg,nyg,HillB.00,tackles_assists,1,,,,,
player,201811180nyg,nyg,HillB.00,tackles_loss,0,,,,,
player,201811180nyg,nyg,HillB.00,qb_hits,1,,,,,
player,201811180nyg,nyg,HillB.00,fumbles_rec,0,,,,,
player,201811180nyg,nyg,HillB.00,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,HillB.00,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,HillB.00,fumbles_forced,0,,,,,
player,201811180nyg,nyg,ShepRu00,def_int,0,,,,,
player,201811180nyg,nyg,ShepRu00,def_int_yds,0,,,,,
player,201811180nyg,nyg,ShepRu00,def_int_td,0,,,,,
player,201811180nyg,nyg,ShepRu00,def_int_long,0,,,,,
player,201811180nyg,nyg,ShepRu00,pass_defended,0,,,,,
player,201811180nyg,nyg,ShepRu00,sacks,0.0,,,,,
player,201811180nyg,nyg,ShepRu00,tackles_combined,3,,,,,
player,201811180nyg,nyg,ShepRu00,tackles_solo,1,,,,,
player,201811180nyg,nyg,ShepRu00,tackles_assists,2,,,,,
player,201811180nyg,nyg,ShepRu00,tackles_loss,0,,,,,
player,201811180nyg,nyg,ShepRu00,qb_hits,0,,,,,
player,201811180nyg,nyg,ShepRu00,fumbles_rec,0,,,,,
player,201811180nyg,nyg,ShepRu00,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,ShepRu00,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,ShepRu00,fumbles_forced,0,,,,,
player,201811180nyg,nyg,CartLo01,def_int,0,,,,,
player,201811180nyg,nyg,CartLo01,def_int_yds,0,,,,,
player,201811180nyg,nyg,CartLo01,def_int_td,0,,,,,
player,201811180nyg,nyg,CartLo01,def_int_long,0,,,,,
player,201811180nyg,nyg,CartLo01,pass_defended,0,,,,,
player,201811180nyg,nyg,CartLo01,sacks,0.0,,,,,
player,201811180nyg,nyg,CartLo01,tackles_combined,2,,,,,
player,201811180nyg,nyg,CartLo01,tackles_solo,2,,,,,
player,201811180nyg,nyg,CartLo01,tackles_assists,0,,,,,
player,201811180nyg,nyg,CartLo01,tackles_loss,0,,,,,
player,201811180nyg,nyg,CartLo01,qb_hits,0,,,,,
player,201811180nyg,nyg,CartLo01,fumbles_rec,0,,,,,
player,201811180nyg,nyg,CartLo01,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,CartLo01,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,CartLo01,fumbles_forced,0,,,,,
player,201811180nyg,nyg,EdwaMa01,def_int,0,,,,,
player,201811180nyg,nyg,EdwaMa01,def_int_yds,0,,,,,
player,201811180nyg,nyg,EdwaMa01,def_int_td,0,,,,,
player,201811180nyg,nyg,EdwaMa01,def_int_long,0,,,,,
player,201811180nyg,nyg,EdwaMa01,pass_defended,0,,,,,
player,201811180nyg,nyg,EdwaMa01,sacks,0.0,,,,,
player,201811180nyg,nyg,EdwaMa01,tackles_combined,2,,,,,
player,201811180nyg,nyg,EdwaMa01,tackles_solo,2,,,,,
player,201811180nyg,nyg,EdwaMa01,tackles_assists,0,,,,,
player,201811180nyg,nyg,EdwaMa01,tackles_loss,0,,,,,
player,201811180nyg,nyg,EdwaMa01,qb_hits,2,,,,,
player,201811180nyg,nyg,EdwaMa01,fumbles_rec,0,,,,,
player,201811180nyg,nyg,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,EdwaMa01,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,EdwaMa01,fumbles_forced,1,,,,,
player,201811180nyg,nyg,WynnKe00,def_int,0,,,,,
player,201811180nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201811180nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201811180nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201811180nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201811180nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201811180nyg,nyg,WynnKe00,tackles_combined,2,,,,,
player,201811180nyg,nyg,WynnKe00,tackles_solo,1,,,,,
player,201811180nyg,nyg,WynnKe00,tackles_assists,1,,,,,
player,201811180nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201811180nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201811180nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201811180nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201811180nyg,nyg,BarwCo99,def_int,0,,,,,
player,201811180nyg,nyg,BarwCo99,def_int_yds,0,,,,,
player,201811180nyg,nyg,BarwCo99,def_int_td,0,,,,,
player,201811180nyg,nyg,BarwCo99,def_int_long,0,,,,,
player,201811180nyg,nyg,BarwCo99,pass_defended,0,,,,,
player,201811180nyg,nyg,BarwCo99,sacks,0.0,,,,,
player,201811180nyg,nyg,BarwCo99,tackles_combined,1,,,,,
player,201811180nyg,nyg,BarwCo99,tackles_solo,0,,,,,
player,201811180nyg,nyg,BarwCo99,tackles_assists,1,,,,,
player,201811180nyg,nyg,BarwCo99,tackles_loss,0,,,,,
player,201811180nyg,nyg,BarwCo99,qb_hits,0,,,,,
player,201811180nyg,nyg,BarwCo99,fumbles_rec,0,,,,,
player,201811180nyg,nyg,BarwCo99,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,BarwCo99,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,BarwCo99,fumbles_forced,0,,,,,
player,201811180nyg,nyg,HaleGr00,def_int,0,,,,,
player,201811180nyg,nyg,HaleGr00,def_int_yds,0,,,,,
player,201811180nyg,nyg,HaleGr00,def_int_td,0,,,,,
player,201811180nyg,nyg,HaleGr00,def_int_long,0,,,,,
player,201811180nyg,nyg,HaleGr00,pass_defended,1,,,,,
player,201811180nyg,nyg,HaleGr00,sacks,0.0,,,,,
player,201811180nyg,nyg,HaleGr00,tackles_combined,1,,,,,
player,201811180nyg,nyg,HaleGr00,tackles_solo,1,,,,,
player,201811180nyg,nyg,HaleGr00,tackles_assists,0,,,,,
player,201811180nyg,nyg,HaleGr00,tackles_loss,0,,,,,
player,201811180nyg,nyg,HaleGr00,qb_hits,0,,,,,
player,201811180nyg,nyg,HaleGr00,fumbles_rec,0,,,,,
player,201811180nyg,nyg,HaleGr00,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,HaleGr00,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,HaleGr00,fumbles_forced,0,,,,,
player,201811180nyg,nyg,HamiAn01,def_int,0,,,,,
player,201811180nyg,nyg,HamiAn01,def_int_yds,0,,,,,
player,201811180nyg,nyg,HamiAn01,def_int_td,0,,,,,
player,201811180nyg,nyg,HamiAn01,def_int_long,0,,,,,
player,201811180nyg,nyg,HamiAn01,pass_defended,0,,,,,
player,201811180nyg,nyg,HamiAn01,sacks,0.0,,,,,
player,201811180nyg,nyg,HamiAn01,tackles_combined,1,,,,,
player,201811180nyg,nyg,HamiAn01,tackles_solo,1,,,,,
player,201811180nyg,nyg,HamiAn01,tackles_assists,0,,,,,
player,201811180nyg,nyg,HamiAn01,tackles_loss,0,,,,,
player,201811180nyg,nyg,HamiAn01,qb_hits,0,,,,,
player,201811180nyg,nyg,HamiAn01,fumbles_rec,0,,,,,
player,201811180nyg,nyg,HamiAn01,fumbles_rec_yds,0,,,,,
player,201811180nyg,nyg,HamiAn01,fumbles_rec_td,0,,,,,
player,201811180nyg,nyg,HamiAn01,fumbles_forced,0,,,,,
player,201811180nyg,tam,HumpAd00,kick_ret,0,,,,,
player,201811180nyg,tam,HumpAd00,kick_ret_yds,0,,,,,
player,201811180nyg,tam,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201811180nyg,tam,HumpAd00,kick_ret_td,0,,,,,
player,201811180nyg,tam,HumpAd00,kick_ret_long,0,,,,,
player,201811180nyg,tam,HumpAd00,punt_ret,1,,,,,
player,201811180nyg,tam,HumpAd00,punt_ret_yds,10,,,,,
player,201811180nyg,tam,HumpAd00,punt_ret_yds_per_ret,10.0,,,,,
player,201811180nyg,tam,HumpAd00,punt_ret_td,0,,,,,
player,201811180nyg,tam,HumpAd00,punt_ret_long,10,,,,,
player,201811180nyg,tam,OgunDa00,kick_ret,7,,,,,
player,201811180nyg,tam,OgunDa00,kick_ret_yds,137,,,,,
player,201811180nyg,tam,OgunDa00,kick_ret_yds_per_ret,19.6,,,,,
player,201811180nyg,tam,OgunDa00,kick_ret_td,0,,,,,
player,201811180nyg,tam,OgunDa00,kick_ret_long,25,,,,,
player,201811180nyg,tam,OgunDa00,punt_ret,0,,,,,
player,201811180nyg,tam,OgunDa00,punt_ret_yds,0,,,,,
player,201811180nyg,tam,OgunDa00,punt_ret_yds_per_ret,,,,,,
player,201811180nyg,tam,OgunDa00,punt_ret_td,0,,,,,
player,201811180nyg,tam,OgunDa00,punt_ret_long,0,,,,,
player,201811180nyg,nyg,HendQu00,kick_ret,0,,,,,
player,201811180nyg,nyg,HendQu00,kick_ret_yds,0,,,,,
player,201811180nyg,nyg,HendQu00,kick_ret_yds_per_ret,,,,,,
player,201811180nyg,nyg,HendQu00,kick_ret_td,0,,,,,
player,201811180nyg,nyg,HendQu00,kick_ret_long,0,,,,,
player,201811180nyg,nyg,HendQu00,punt_ret,1,,,,,
player,201811180nyg,nyg,HendQu00,punt_ret_yds,5,,,,,
player,201811180nyg,nyg,HendQu00,punt_ret_yds_per_ret,5.0,,,,,
player,201811180nyg,nyg,HendQu00,punt_ret_td,0,,,,,
player,201811180nyg,nyg,HendQu00,punt_ret_long,5,,,,,
player,201811180nyg,nyg,ColeCo00,kick_ret,5,,,,,
player,201811180nyg,nyg,ColeCo00,kick_ret_yds,134,,,,,
player,201811180nyg,nyg,ColeCo00,kick_ret_yds_per_ret,26.8,,,,,
player,201811180nyg,nyg,ColeCo00,kick_ret_td,0,,,,,
player,201811180nyg,nyg,ColeCo00,kick_ret_long,40,,,,,
player,201811180nyg,nyg,ColeCo00,punt_ret,0,,,,,
player,201811180nyg,nyg,ColeCo00,punt_ret_yds,0,,,,,
player,201811180nyg,nyg,ColeCo00,punt_ret_yds_per_ret,,,,,,
player,201811180nyg,nyg,ColeCo00,punt_ret_td,0,,,,,
player,201811180nyg,nyg,ColeCo00,punt_ret_long,0,,,,,
player,201811180nyg,nyg,ThomMi02,kick_ret,1,,,,,
player,201811180nyg,nyg,ThomMi02,kick_ret_yds,4,,,,,
player,201811180nyg,nyg,ThomMi02,kick_ret_yds_per_ret,4.0,,,,,
player,201811180nyg,nyg,ThomMi02,kick_ret_td,0,,,,,
player,201811180nyg,nyg,ThomMi02,kick_ret_long,4,,,,,
player,201811180nyg,nyg,ThomMi02,punt_ret,0,,,,,
player,201811180nyg,nyg,ThomMi02,punt_ret_yds,0,,,,,
player,201811180nyg,nyg,ThomMi02,punt_ret_yds_per_ret,,,,,,
player,201811180nyg,nyg,ThomMi02,punt_ret_td,0,,,,,
player,201811180nyg,nyg,ThomMi02,punt_ret_long,0,,,,,
player,201811180nyg,tam,SantCa01,xpm,5,,,,,
player,201811180nyg,tam,SantCa01,xpa,5,,,,,
player,201811180nyg,tam,SantCa01,fgm,,,,,,
player,201811180nyg,tam,SantCa01,fga,,,,,,
player,201811180nyg,tam,SantCa01,punt,0,,,,,
player,201811180nyg,tam,SantCa01,punt_yds,0,,,,,
player,201811180nyg,tam,SantCa01,punt_yds_per_punt,,,,,,
player,201811180nyg,tam,SantCa01,punt_long,0,,,,,
player,201811180nyg,tam,AngeBr00,xpm,,,,,,
player,201811180nyg,tam,AngeBr00,xpa,,,,,,
player,201811180nyg,tam,AngeBr00,fgm,,,,,,
player,201811180nyg,tam,AngeBr00,fga,,,,,,
player,201811180nyg,tam,AngeBr00,punt,1,,,,,
player,201811180nyg,tam,AngeBr00,punt_yds,44,,,,,
player,201811180nyg,tam,AngeBr00,punt_yds_per_punt,44.0,,,,,
player,201811180nyg,tam,AngeBr00,punt_long,44,,,,,
player,201811180nyg,nyg,RosaAl00,xpm,5,,,,,
player,201811180nyg,nyg,RosaAl00,xpa,5,,,,,
player,201811180nyg,nyg,RosaAl00,fgm,1,,,,,
player,201811180nyg,nyg,RosaAl00,fga,1,,,,,
player,201811180nyg,nyg,RosaAl00,punt,0,,,,,
player,201811180nyg,nyg,RosaAl00,punt_yds,0,,,,,
player,201811180nyg,nyg,RosaAl00,punt_yds_per_punt,,,,,,
player,201811180nyg,nyg,RosaAl00,punt_long,0,,,,,
player,201811180nyg,nyg,DixoRi00,xpm,,,,,,
player,201811180nyg,nyg,DixoRi00,xpa,,,,,,
player,201811180nyg,nyg,DixoRi00,fgm,,,,,,
player,201811180nyg,nyg,DixoRi00,fga,,,,,,
player,201811180nyg,nyg,DixoRi00,punt,4,,,,,
player,201811180nyg,nyg,DixoRi00,punt_yds,166,,,,,
player,201811180nyg,nyg,DixoRi00,punt_yds_per_punt,41.5,,,,,
player,201811180nyg,nyg,DixoRi00,punt_long,54,,,,,
player,201811180nyg,tam,FitzRy00,pass_cmp,13,,,,,
player,201811180nyg,tam,FitzRy00,pass_att,21,,,,,
player,201811180nyg,tam,FitzRy00,pass_yds,167,,,,,
player,201811180nyg,tam,FitzRy00,pass_first_down,8,,,,,
player,201811180nyg,tam,FitzRy00,pass_air_yds,89,,,,,
player,201811180nyg,tam,FitzRy00,pass_air_yds_per_cmp,6.8,,,,,
player,201811180nyg,tam,FitzRy00,pass_air_yds_per_att,4.2,,,,,
player,201811180nyg,tam,FitzRy00,pass_tgt_yds_per_att,7.7,,,,,
player,201811180nyg,tam,FitzRy00,pass_yac,78,,,,,
player,201811180nyg,tam,FitzRy00,pass_yac_per_cmp,6.0,,,,,
player,201811180nyg,tam,FitzRy00,pass_drops,0,,,,,
player,201811180nyg,tam,FitzRy00,pass_drop_pct,0.0,,,,,
player,201811180nyg,tam,FitzRy00,pass_poor_throws,5,,,,,
player,201811180nyg,tam,FitzRy00,pass_poor_throw_pct,23.8,,,,,
player,201811180nyg,tam,FitzRy00,pass_blitzed,5,,,,,
player,201811180nyg,tam,FitzRy00,pass_hurried,5,,,,,
player,201811180nyg,tam,FitzRy00,pass_hits,3,,,,,
player,201811180nyg,tam,FitzRy00,rush_scrambles,3,,,,,
player,201811180nyg,tam,FitzRy00,rush_scrambles_yds_per_att,4.7,,,,,
player,201811180nyg,tam,WinsJa00,pass_cmp,12,,,,,
player,201811180nyg,tam,WinsJa00,pass_att,16,,,,,
player,201811180nyg,tam,WinsJa00,pass_yds,199,,,,,
player,201811180nyg,tam,WinsJa00,pass_first_down,10,,,,,
player,201811180nyg,tam,WinsJa00,pass_air_yds,143,,,,,
player,201811180nyg,tam,WinsJa00,pass_air_yds_per_cmp,11.9,,,,,
player,201811180nyg,tam,WinsJa00,pass_air_yds_per_att,8.9,,,,,
player,201811180nyg,tam,WinsJa00,pass_tgt_yds_per_att,13.6,,,,,
player,201811180nyg,tam,WinsJa00,pass_yac,56,,,,,
player,201811180nyg,tam,WinsJa00,pass_yac_per_cmp,4.7,,,,,
player,201811180nyg,tam,WinsJa00,pass_drops,0,,,,,
player,201811180nyg,tam,WinsJa00,pass_drop_pct,0.0,,,,,
player,201811180nyg,tam,WinsJa00,pass_poor_throws,1,,,,,
player,201811180nyg,tam,WinsJa00,pass_poor_throw_pct,6.3,,,,,
player,201811180nyg,tam,WinsJa00,pass_blitzed,1,,,,,
player,201811180nyg,tam,WinsJa00,pass_hurried,1,,,,,
player,201811180nyg,tam,WinsJa00,pass_hits,1,,,,,
player,201811180nyg,tam,WinsJa00,rush_scrambles,4,,,,,
player,201811180nyg,tam,WinsJa00,rush_scrambles_yds_per_att,3.3,,,,,
player,201811180nyg,nyg,MannEl00,pass_cmp,17,,,,,
player,201811180nyg,nyg,MannEl00,pass_att,18,,,,,
player,201811180nyg,nyg,MannEl00,pass_yds,231,,,,,
player,201811180nyg,nyg,MannEl00,pass_first_down,10,,,,,
player,201811180nyg,nyg,MannEl00,pass_air_yds,116,,,,,
player,201811180nyg,nyg,MannEl00,pass_air_yds_per_cmp,6.8,,,,,
player,201811180nyg,nyg,MannEl00,pass_air_yds_per_att,6.4,,,,,
player,201811180nyg,nyg,MannEl00,pass_tgt_yds_per_att,7.7,,,,,
player,201811180nyg,nyg,MannEl00,pass_yac,115,,,,,
player,201811180nyg,nyg,MannEl00,pass_yac_per_cmp,6.8,,,,,
player,201811180nyg,nyg,MannEl00,pass_drops,0,,,,,
player,201811180nyg,nyg,MannEl00,pass_drop_pct,0.0,,,,,
player,201811180nyg,nyg,MannEl00,pass_poor_throws,1,,,,,
player,201811180nyg,nyg,MannEl00,pass_poor_throw_pct,5.6,,,,,
player,201811180nyg,nyg,MannEl00,pass_blitzed,4,,,,,
player,201811180nyg,nyg,MannEl00,pass_hurried,2,,,,,
player,201811180nyg,nyg,MannEl00,pass_hits,1,,,,,
player,201811180nyg,nyg,MannEl00,rush_scrambles,0,,,,,
player,201811180nyg,nyg,MannEl00,rush_scrambles_yds_per_att,,,,,,
player,201811180nyg,tam,BarbPe01,rush_att,18,,,,,
player,201811180nyg,tam,BarbPe01,rush_yds,106,,,,,
player,201811180nyg,tam,BarbPe01,rush_first_down,5,,,,,
player,201811180nyg,tam,BarbPe01,rush_yds_before_contact,59,,,,,
player,201811180nyg,tam,BarbPe01,rush_yds_bc_per_rush,3.3,,,,,
player,201811180nyg,tam,BarbPe01,rush_yac,47,,,,,
player,201811180nyg,tam,BarbPe01,rush_yac_per_rush,2.6,,,,,
player,201811180nyg,tam,BarbPe01,rush_broken_tackles,1,,,,,
player,201811180nyg,tam,BarbPe01,rush_broken_tackles_per_rush,18.0,,,,,
player,201811180nyg,tam,WinsJa00,rush_att,5,,,,,
player,201811180nyg,tam,WinsJa00,rush_yds,16,,,,,
player,201811180nyg,tam,WinsJa00,rush_first_down,2,,,,,
player,201811180nyg,tam,WinsJa00,rush_yds_before_contact,13,,,,,
player,201811180nyg,tam,WinsJa00,rush_yds_bc_per_rush,2.6,,,,,
player,201811180nyg,tam,WinsJa00,rush_yac,3,,,,,
player,201811180nyg,tam,WinsJa00,rush_yac_per_rush,0.6,,,,,
player,201811180nyg,tam,WinsJa00,rush_broken_tackles,0,,,,,
player,201811180nyg,tam,WinsJa00,rush_broken_tackles_per_rush,,,,,,
player,201811180nyg,tam,FitzRy00,rush_att,4,,,,,
player,201811180nyg,tam,FitzRy00,rush_yds,14,,,,,
player,201811180nyg,tam,FitzRy00,rush_first_down,2,,,,,
player,201811180nyg,tam,FitzRy00,rush_yds_before_contact,14,,,,,
player,201811180nyg,tam,FitzRy00,rush_yds_bc_per_rush,3.5,,,,,
player,201811180nyg,tam,FitzRy00,rush_yac,0,,,,,
player,201811180nyg,tam,FitzRy00,rush_yac_per_rush,0.0,,,,,
player,201811180nyg,tam,FitzRy00,rush_broken_tackles,0,,,,,
player,201811180nyg,tam,FitzRy00,rush_broken_tackles_per_rush,,,,,,
player,201811180nyg,tam,RodgJa00,rush_att,3,,,,,
player,201811180nyg,tam,RodgJa00,rush_yds,15,,,,,
player,201811180nyg,tam,RodgJa00,rush_first_down,1,,,,,
player,201811180nyg,tam,RodgJa00,rush_yds_before_contact,8,,,,,
player,201811180nyg,tam,RodgJa00,rush_yds_bc_per_rush,2.7,,,,,
player,201811180nyg,tam,RodgJa00,rush_yac,7,,,,,
player,201811180nyg,tam,RodgJa00,rush_yac_per_rush,2.3,,,,,
player,201811180nyg,tam,RodgJa00,rush_broken_tackles,0,,,,,
player,201811180nyg,tam,RodgJa00,rush_broken_tackles_per_rush,,,,,,
player,201811180nyg,nyg,BarkSa00,rush_att,27,,,,,
player,201811180nyg,nyg,BarkSa00,rush_yds,142,,,,,
player,201811180nyg,nyg,BarkSa00,rush_first_down,8,,,,,
player,201811180nyg,nyg,BarkSa00,rush_yds_before_contact,26,,,,,
player,201811180nyg,nyg,BarkSa00,rush_yds_bc_per_rush,1.0,,,,,
player,201811180nyg,nyg,BarkSa00,rush_yac,116,,,,,
player,201811180nyg,nyg,BarkSa00,rush_yac_per_rush,4.3,,,,,
player,201811180nyg,nyg,BarkSa00,rush_broken_tackles,5,,,,,
player,201811180nyg,nyg,BarkSa00,rush_broken_tackles_per_rush,5.4,,,,,
player,201811180nyg,nyg,GallWa00,rush_att,2,,,,,
player,201811180nyg,nyg,GallWa00,rush_yds,11,,,,,
player,201811180nyg,nyg,GallWa00,rush_first_down,0,,,,,
player,201811180nyg,nyg,GallWa00,rush_yds_before_contact,5,,,,,
player,201811180nyg,nyg,GallWa00,rush_yds_bc_per_rush,2.5,,,,,
player,201811180nyg,nyg,GallWa00,rush_yac,6,,,,,
player,201811180nyg,nyg,GallWa00,rush_yac_per_rush,3.0,,,,,
player,201811180nyg,nyg,GallWa00,rush_broken_tackles,0,,,,,
player,201811180nyg,nyg,GallWa00,rush_broken_tackles_per_rush,,,,,,
player,201811180nyg,nyg,BeckOd00,rush_att,1,,,,,
player,201811180nyg,nyg,BeckOd00,rush_yds,11,,,,,
player,201811180nyg,nyg,BeckOd00,rush_first_down,1,,,,,
player,201811180nyg,nyg,BeckOd00,rush_yds_before_contact,11,,,,,
player,201811180nyg,nyg,BeckOd00,rush_yds_bc_per_rush,11.0,,,,,
player,201811180nyg,nyg,BeckOd00,rush_yac,0,,,,,
player,201811180nyg,nyg,BeckOd00,rush_yac_per_rush,0.0,,,,,
player,201811180nyg,nyg,BeckOd00,rush_broken_tackles,0,,,,,
player,201811180nyg,nyg,BeckOd00,rush_broken_tackles_per_rush,,,,,,
player,201811180nyg,nyg,MannEl00,rush_att,1,,,,,
player,201811180nyg,nyg,MannEl00,rush_yds,-1,,,,,
player,201811180nyg,nyg,MannEl00,rush_first_down,0,,,,,
player,201811180nyg,nyg,MannEl00,rush_yds_before_contact,-1,,,,,
player,201811180nyg,nyg,MannEl00,rush_yds_bc_per_rush,-1.0,,,,,
player,201811180nyg,nyg,MannEl00,rush_yac,0,,,,,
player,201811180nyg,nyg,MannEl00,rush_yac_per_rush,0.0,,,,,
player,201811180nyg,nyg,MannEl00,rush_broken_tackles,0,,,,,
player,201811180nyg,nyg,MannEl00,rush_broken_tackles_per_rush,,,,,,
player,201811180nyg,tam,EvanMi00,targets,7,,,,,
player,201811180nyg,tam,EvanMi00,rec,6,,,,,
player,201811180nyg,tam,EvanMi00,rec_yds,120,,,,,
player,201811180nyg,tam,EvanMi00,rec_first_down,4,,,,,
player,201811180nyg,tam,EvanMi00,rec_air_yds,89,,,,,
player,201811180nyg,tam,EvanMi00,rec_air_yds_per_rec,14.8,,,,,
player,201811180nyg,tam,EvanMi00,rec_yac,31,,,,,
player,201811180nyg,tam,EvanMi00,rec_yac_per_rec,5.2,,,,,
player,201811180nyg,tam,EvanMi00,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,EvanMi00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,EvanMi00,rec_drops,0,,,,,
player,201811180nyg,tam,EvanMi00,rec_drop_pct,0.0,,,,,
player,201811180nyg,tam,HowaO.00,targets,6,,,,,
player,201811180nyg,tam,HowaO.00,rec,5,,,,,
player,201811180nyg,tam,HowaO.00,rec_yds,78,,,,,
player,201811180nyg,tam,HowaO.00,rec_first_down,4,,,,,
player,201811180nyg,tam,HowaO.00,rec_air_yds,49,,,,,
player,201811180nyg,tam,HowaO.00,rec_air_yds_per_rec,9.8,,,,,
player,201811180nyg,tam,HowaO.00,rec_yac,29,,,,,
player,201811180nyg,tam,HowaO.00,rec_yac_per_rec,5.8,,,,,
player,201811180nyg,tam,HowaO.00,rec_broken_tackles,0,,,,,
player,201811180nyg,tam,HowaO.00,rec_broken_tackles_per_rec,,,,,,
player,201811180nyg,tam,HowaO.00,rec_drops,0,,,,,
player,201811180nyg,tam,HowaO.00,rec_drop_pct,0.0,,,,,
player,201811180nyg,tam,JackDe00,targets,7,,,,,
player,201811180nyg,tam,JackDe00,rec,4,,,,,
