game,2018,3,20180923,201809230htx,nyg,"New York Giants",27,htx,"Houston Texans",22
player,201809230htx,nyg,EdwaMa01,fumbles_forced,0,,,,,
player,201809230htx,nyg,HillB.00,def_int,0,,,,,
player,201809230htx,nyg,HillB.00,def_int_yds,0,,,,,
player,201809230htx,nyg,HillB.00,def_int_td,0,,,,,
player,201809230htx,nyg,HillB.00,def_int_long,0,,,,,
player,201809230htx,nyg,HillB.00,pass_defended,0,,,,,
player,201809230htx,nyg,HillB.00,sacks,1.0,,,,,
player,201809230htx,nyg,HillB.00,tackles_combined,1,,,,,
player,201809230htx,nyg,HillB.00,tackles_solo,1,,,,,
player,201809230htx,nyg,HillB.00,tackles_assists,0,,,,,
player,201809230htx,nyg,HillB.00,tackles_loss,1,,,,,
player,201809230htx,nyg,HillB.00,qb_hits,1,,,,,
player,201809230htx,nyg,HillB.00,fumbles_rec,0,,,,,
player,201809230htx,nyg,HillB.00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,HillB.00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,HillB.00,fumbles_forced,0,,,,,
player,201809230htx,nyg,HarrDa03,def_int,0,,,,,
player,201809230htx,nyg,HarrDa03,def_int_yds,0,,,,,
player,201809230htx,nyg,HarrDa03,def_int_td,0,,,,,
player,201809230htx,nyg,HarrDa03,def_int_long,0,,,,,
player,201809230htx,nyg,HarrDa03,pass_defended,0,,,,,
player,201809230htx,nyg,HarrDa03,sacks,0.0,,,,,
player,201809230htx,nyg,HarrDa03,tackles_combined,7,,,,,
player,201809230htx,nyg,HarrDa03,tackles_solo,3,,,,,
player,201809230htx,nyg,HarrDa03,tackles_assists,4,,,,,
player,201809230htx,nyg,HarrDa03,tackles_loss,1,,,,,
player,201809230htx,nyg,HarrDa03,qb_hits,0,,,,,
player,201809230htx,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201809230htx,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201809230htx,nyg,RileCu00,def_int,0,,,,,
player,201809230htx,nyg,RileCu00,def_int_yds,0,,,,,
player,201809230htx,nyg,RileCu00,def_int_td,0,,,,,
player,201809230htx,nyg,RileCu00,def_int_long,0,,,,,
player,201809230htx,nyg,RileCu00,pass_defended,0,,,,,
player,201809230htx,nyg,RileCu00,sacks,0.0,,,,,
player,201809230htx,nyg,RileCu00,tackles_combined,7,,,,,
player,201809230htx,nyg,RileCu00,tackles_solo,4,,,,,
player,201809230htx,nyg,RileCu00,tackles_assists,3,,,,,
player,201809230htx,nyg,RileCu00,tackles_loss,0,,,,,
player,201809230htx,nyg,RileCu00,qb_hits,0,,,,,
player,201809230htx,nyg,RileCu00,fumbles_rec,0,,,,,
player,201809230htx,nyg,RileCu00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,RileCu00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,RileCu00,fumbles_forced,0,,,,,
player,201809230htx,nyg,CollLa00,def_int,0,,,,,
player,201809230htx,nyg,CollLa00,def_int_yds,0,,,,,
player,201809230htx,nyg,CollLa00,def_int_td,0,,,,,
player,201809230htx,nyg,CollLa00,def_int_long,0,,,,,
player,201809230htx,nyg,CollLa00,pass_defended,1,,,,,
player,201809230htx,nyg,CollLa00,sacks,0.0,,,,,
player,201809230htx,nyg,CollLa00,tackles_combined,6,,,,,
player,201809230htx,nyg,CollLa00,tackles_solo,3,,,,,
player,201809230htx,nyg,CollLa00,tackles_assists,3,,,,,
player,201809230htx,nyg,CollLa00,tackles_loss,0,,,,,
player,201809230htx,nyg,CollLa00,qb_hits,0,,,,,
player,201809230htx,nyg,CollLa00,fumbles_rec,0,,,,,
player,201809230htx,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,CollLa00,fumbles_forced,0,,,,,
player,201809230htx,nyg,WynnKe00,def_int,0,,,,,
player,201809230htx,nyg,WynnKe00,def_int_yds,0,,,,,
player,201809230htx,nyg,WynnKe00,def_int_td,0,,,,,
player,201809230htx,nyg,WynnKe00,def_int_long,0,,,,,
player,201809230htx,nyg,WynnKe00,pass_defended,1,,,,,
player,201809230htx,nyg,WynnKe00,sacks,0.0,,,,,
player,201809230htx,nyg,WynnKe00,tackles_combined,6,,,,,
player,201809230htx,nyg,WynnKe00,tackles_solo,4,,,,,
player,201809230htx,nyg,WynnKe00,tackles_assists,2,,,,,
player,201809230htx,nyg,WynnKe00,tackles_loss,1,,,,,
player,201809230htx,nyg,WynnKe00,qb_hits,0,,,,,
player,201809230htx,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201809230htx,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,WynnKe00,fumbles_forced,1,,,,,
player,201809230htx,nyg,DeayDo01,def_int,0,,,,,
player,201809230htx,nyg,DeayDo01,def_int_yds,0,,,,,
player,201809230htx,nyg,DeayDo01,def_int_td,0,,,,,
player,201809230htx,nyg,DeayDo01,def_int_long,0,,,,,
player,201809230htx,nyg,DeayDo01,pass_defended,0,,,,,
player,201809230htx,nyg,DeayDo01,sacks,0.0,,,,,
player,201809230htx,nyg,DeayDo01,tackles_combined,4,,,,,
player,201809230htx,nyg,DeayDo01,tackles_solo,3,,,,,
player,201809230htx,nyg,DeayDo01,tackles_assists,1,,,,,
player,201809230htx,nyg,DeayDo01,tackles_loss,0,,,,,
player,201809230htx,nyg,DeayDo01,qb_hits,0,,,,,
player,201809230htx,nyg,DeayDo01,fumbles_rec,1,,,,,
player,201809230htx,nyg,DeayDo01,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,DeayDo01,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,DeayDo01,fumbles_forced,0,,,,,
player,201809230htx,nyg,TomlDa00,def_int,0,,,,,
player,201809230htx,nyg,TomlDa00,def_int_yds,0,,,,,
player,201809230htx,nyg,TomlDa00,def_int_td,0,,,,,
player,201809230htx,nyg,TomlDa00,def_int_long,0,,,,,
player,201809230htx,nyg,TomlDa00,pass_defended,0,,,,,
player,201809230htx,nyg,TomlDa00,sacks,0.0,,,,,
player,201809230htx,nyg,TomlDa00,tackles_combined,4,,,,,
player,201809230htx,nyg,TomlDa00,tackles_solo,0,,,,,
player,201809230htx,nyg,TomlDa00,tackles_assists,4,,,,,
player,201809230htx,nyg,TomlDa00,tackles_loss,0,,,,,
player,201809230htx,nyg,TomlDa00,qb_hits,0,,,,,
player,201809230htx,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201809230htx,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201809230htx,nyg,JenkJa03,def_int,0,,,,,
player,201809230htx,nyg,JenkJa03,def_int_yds,0,,,,,
player,201809230htx,nyg,JenkJa03,def_int_td,0,,,,,
player,201809230htx,nyg,JenkJa03,def_int_long,0,,,,,
player,201809230htx,nyg,JenkJa03,pass_defended,1,,,,,
player,201809230htx,nyg,JenkJa03,sacks,0.0,,,,,
player,201809230htx,nyg,JenkJa03,tackles_combined,3,,,,,
player,201809230htx,nyg,JenkJa03,tackles_solo,3,,,,,
player,201809230htx,nyg,JenkJa03,tackles_assists,0,,,,,
player,201809230htx,nyg,JenkJa03,tackles_loss,0,,,,,
player,201809230htx,nyg,JenkJa03,qb_hits,0,,,,,
player,201809230htx,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201809230htx,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201809230htx,nyg,ThomMi02,def_int,0,,,,,
player,201809230htx,nyg,ThomMi02,def_int_yds,0,,,,,
player,201809230htx,nyg,ThomMi02,def_int_td,0,,,,,
player,201809230htx,nyg,ThomMi02,def_int_long,0,,,,,
player,201809230htx,nyg,ThomMi02,pass_defended,0,,,,,
player,201809230htx,nyg,ThomMi02,sacks,0.0,,,,,
player,201809230htx,nyg,ThomMi02,tackles_combined,3,,,,,
player,201809230htx,nyg,ThomMi02,tackles_solo,2,,,,,
player,201809230htx,nyg,ThomMi02,tackles_assists,1,,,,,
player,201809230htx,nyg,ThomMi02,tackles_loss,0,,,,,
player,201809230htx,nyg,ThomMi02,qb_hits,0,,,,,
player,201809230htx,nyg,ThomMi02,fumbles_rec,0,,,,,
player,201809230htx,nyg,ThomMi02,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,ThomMi02,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,ThomMi02,fumbles_forced,0,,,,,
player,201809230htx,nyg,WebbBW00,def_int,0,,,,,
player,201809230htx,nyg,WebbBW00,def_int_yds,0,,,,,
player,201809230htx,nyg,WebbBW00,def_int_td,0,,,,,
player,201809230htx,nyg,WebbBW00,def_int_long,0,,,,,
player,201809230htx,nyg,WebbBW00,pass_defended,1,,,,,
player,201809230htx,nyg,WebbBW00,sacks,0.0,,,,,
player,201809230htx,nyg,WebbBW00,tackles_combined,3,,,,,
player,201809230htx,nyg,WebbBW00,tackles_solo,3,,,,,
player,201809230htx,nyg,WebbBW00,tackles_assists,0,,,,,
player,201809230htx,nyg,WebbBW00,tackles_loss,0,,,,,
player,201809230htx,nyg,WebbBW00,qb_hits,0,,,,,
player,201809230htx,nyg,WebbBW00,fumbles_rec,0,,,,,
player,201809230htx,nyg,WebbBW00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,WebbBW00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,WebbBW00,fumbles_forced,0,,,,,
player,201809230htx,nyg,ArmsRa01,def_int,0,,,,,
player,201809230htx,nyg,ArmsRa01,def_int_yds,0,,,,,
player,201809230htx,nyg,ArmsRa01,def_int_td,0,,,,,
player,201809230htx,nyg,ArmsRa01,def_int_long,0,,,,,
player,201809230htx,nyg,ArmsRa01,pass_defended,0,,,,,
player,201809230htx,nyg,ArmsRa01,sacks,0.0,,,,,
player,201809230htx,nyg,ArmsRa01,tackles_combined,2,,,,,
player,201809230htx,nyg,ArmsRa01,tackles_solo,2,,,,,
player,201809230htx,nyg,ArmsRa01,tackles_assists,0,,,,,
player,201809230htx,nyg,ArmsRa01,tackles_loss,0,,,,,
player,201809230htx,nyg,ArmsRa01,qb_hits,0,,,,,
player,201809230htx,nyg,ArmsRa01,fumbles_rec,0,,,,,
player,201809230htx,nyg,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,ArmsRa01,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,ArmsRa01,fumbles_forced,0,,,,,
player,201809230htx,nyg,GoodB.00,def_int,0,,,,,
player,201809230htx,nyg,GoodB.00,def_int_yds,0,,,,,
player,201809230htx,nyg,GoodB.00,def_int_td,0,,,,,
player,201809230htx,nyg,GoodB.00,def_int_long,0,,,,,
player,201809230htx,nyg,GoodB.00,pass_defended,1,,,,,
player,201809230htx,nyg,GoodB.00,sacks,0.0,,,,,
player,201809230htx,nyg,GoodB.00,tackles_combined,2,,,,,
player,201809230htx,nyg,GoodB.00,tackles_solo,1,,,,,
player,201809230htx,nyg,GoodB.00,tackles_assists,1,,,,,
player,201809230htx,nyg,GoodB.00,tackles_loss,0,,,,,
player,201809230htx,nyg,GoodB.00,qb_hits,0,,,,,
player,201809230htx,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201809230htx,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,GoodB.00,fumbles_forced,0,,,,,
player,201809230htx,nyg,MartKa00,def_int,0,,,,,
player,201809230htx,nyg,MartKa00,def_int_yds,0,,,,,
player,201809230htx,nyg,MartKa00,def_int_td,0,,,,,
player,201809230htx,nyg,MartKa00,def_int_long,0,,,,,
player,201809230htx,nyg,MartKa00,pass_defended,1,,,,,
player,201809230htx,nyg,MartKa00,sacks,0.0,,,,,
player,201809230htx,nyg,MartKa00,tackles_combined,2,,,,,
player,201809230htx,nyg,MartKa00,tackles_solo,0,,,,,
player,201809230htx,nyg,MartKa00,tackles_assists,2,,,,,
player,201809230htx,nyg,MartKa00,tackles_loss,0,,,,,
player,201809230htx,nyg,MartKa00,qb_hits,4,,,,,
player,201809230htx,nyg,MartKa00,fumbles_rec,0,,,,,
player,201809230htx,nyg,MartKa00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,MartKa00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,MartKa00,fumbles_forced,0,,,,,
player,201809230htx,nyg,BarwCo99,def_int,0,,,,,
player,201809230htx,nyg,BarwCo99,def_int_yds,0,,,,,
player,201809230htx,nyg,BarwCo99,def_int_td,0,,,,,
player,201809230htx,nyg,BarwCo99,def_int_long,0,,,,,
player,201809230htx,nyg,BarwCo99,pass_defended,0,,,,,
player,201809230htx,nyg,BarwCo99,sacks,0.0,,,,,
player,201809230htx,nyg,BarwCo99,tackles_combined,1,,,,,
player,201809230htx,nyg,BarwCo99,tackles_solo,1,,,,,
player,201809230htx,nyg,BarwCo99,tackles_assists,0,,,,,
player,201809230htx,nyg,BarwCo99,tackles_loss,0,,,,,
player,201809230htx,nyg,BarwCo99,qb_hits,2,,,,,
player,201809230htx,nyg,BarwCo99,fumbles_rec,0,,,,,
player,201809230htx,nyg,BarwCo99,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,BarwCo99,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,BarwCo99,fumbles_forced,0,,,,,
player,201809230htx,nyg,SimoSc00,def_int,0,,,,,
player,201809230htx,nyg,SimoSc00,def_int_yds,0,,,,,
player,201809230htx,nyg,SimoSc00,def_int_td,0,,,,,
player,201809230htx,nyg,SimoSc00,def_int_long,0,,,,,
player,201809230htx,nyg,SimoSc00,pass_defended,0,,,,,
player,201809230htx,nyg,SimoSc00,sacks,0.0,,,,,
player,201809230htx,nyg,SimoSc00,tackles_combined,1,,,,,
player,201809230htx,nyg,SimoSc00,tackles_solo,1,,,,,
player,201809230htx,nyg,SimoSc00,tackles_assists,0,,,,,
player,201809230htx,nyg,SimoSc00,tackles_loss,0,,,,,
player,201809230htx,nyg,SimoSc00,qb_hits,0,,,,,
player,201809230htx,nyg,SimoSc00,fumbles_rec,0,,,,,
player,201809230htx,nyg,SimoSc00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,SimoSc00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,SimoSc00,fumbles_forced,0,,,,,
player,201809230htx,nyg,StupNa01,def_int,0,,,,,
player,201809230htx,nyg,StupNa01,def_int_yds,0,,,,,
player,201809230htx,nyg,StupNa01,def_int_td,0,,,,,
player,201809230htx,nyg,StupNa01,def_int_long,0,,,,,
player,201809230htx,nyg,StupNa01,pass_defended,0,,,,,
player,201809230htx,nyg,StupNa01,sacks,0.0,,,,,
player,201809230htx,nyg,StupNa01,tackles_combined,1,,,,,
player,201809230htx,nyg,StupNa01,tackles_solo,1,,,,,
player,201809230htx,nyg,StupNa01,tackles_assists,0,,,,,
player,201809230htx,nyg,StupNa01,tackles_loss,0,,,,,
player,201809230htx,nyg,StupNa01,qb_hits,0,,,,,
player,201809230htx,nyg,StupNa01,fumbles_rec,0,,,,,
player,201809230htx,nyg,StupNa01,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,StupNa01,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,StupNa01,fumbles_forced,0,,,,,
player,201809230htx,nyg,ColeSt00,def_int,0,,,,,
player,201809230htx,nyg,ColeSt00,def_int_yds,0,,,,,
player,201809230htx,nyg,ColeSt00,def_int_td,0,,,,,
player,201809230htx,nyg,ColeSt00,def_int_long,0,,,,,
player,201809230htx,nyg,ColeSt00,pass_defended,0,,,,,
player,201809230htx,nyg,ColeSt00,sacks,0.0,,,,,
player,201809230htx,nyg,ColeSt00,tackles_combined,0,,,,,
player,201809230htx,nyg,ColeSt00,tackles_solo,0,,,,,
player,201809230htx,nyg,ColeSt00,tackles_assists,0,,,,,
player,201809230htx,nyg,ColeSt00,tackles_loss,0,,,,,
player,201809230htx,nyg,ColeSt00,qb_hits,0,,,,,
player,201809230htx,nyg,ColeSt00,fumbles_rec,1,,,,,
player,201809230htx,nyg,ColeSt00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,ColeSt00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,ColeSt00,fumbles_forced,0,,,,,
player,201809230htx,nyg,JenkJo00,def_int,0,,,,,
player,201809230htx,nyg,JenkJo00,def_int_yds,0,,,,,
player,201809230htx,nyg,JenkJo00,def_int_td,0,,,,,
player,201809230htx,nyg,JenkJo00,def_int_long,0,,,,,
player,201809230htx,nyg,JenkJo00,pass_defended,0,,,,,
player,201809230htx,nyg,JenkJo00,sacks,0.0,,,,,
player,201809230htx,nyg,JenkJo00,tackles_combined,0,,,,,
player,201809230htx,nyg,JenkJo00,tackles_solo,0,,,,,
player,201809230htx,nyg,JenkJo00,tackles_assists,0,,,,,
player,201809230htx,nyg,JenkJo00,tackles_loss,0,,,,,
player,201809230htx,nyg,JenkJo00,qb_hits,1,,,,,
player,201809230htx,nyg,JenkJo00,fumbles_rec,0,,,,,
player,201809230htx,nyg,JenkJo00,fumbles_rec_yds,0,,,,,
player,201809230htx,nyg,JenkJo00,fumbles_rec_td,0,,,,,
player,201809230htx,nyg,JenkJo00,fumbles_forced,0,,,,,
player,201809230htx,htx,WattJ.00,def_int,0,,,,,
player,201809230htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201809230htx,htx,WattJ.00,def_int_td,0,,,,,
player,201809230htx,htx,WattJ.00,def_int_long,0,,,,,
player,201809230htx,htx,WattJ.00,pass_defended,0,,,,,
player,201809230htx,htx,WattJ.00,sacks,3.0,,,,,
player,201809230htx,htx,WattJ.00,tackles_combined,8,,,,,
player,201809230htx,htx,WattJ.00,tackles_solo,4,,,,,
player,201809230htx,htx,WattJ.00,tackles_assists,4,,,,,
player,201809230htx,htx,WattJ.00,tackles_loss,3,,,,,
player,201809230htx,htx,WattJ.00,qb_hits,4,,,,,
player,201809230htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201809230htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,WattJ.00,fumbles_forced,1,,,,,
player,201809230htx,htx,BlacAn00,def_int,0,,,,,
player,201809230htx,htx,BlacAn00,def_int_yds,0,,,,,
player,201809230htx,htx,BlacAn00,def_int_td,0,,,,,
player,201809230htx,htx,BlacAn00,def_int_long,0,,,,,
player,201809230htx,htx,BlacAn00,pass_defended,0,,,,,
player,201809230htx,htx,BlacAn00,sacks,1.0,,,,,
player,201809230htx,htx,BlacAn00,tackles_combined,3,,,,,
player,201809230htx,htx,BlacAn00,tackles_solo,3,,,,,
player,201809230htx,htx,BlacAn00,tackles_assists,0,,,,,
player,201809230htx,htx,BlacAn00,tackles_loss,1,,,,,
player,201809230htx,htx,BlacAn00,qb_hits,1,,,,,
player,201809230htx,htx,BlacAn00,fumbles_rec,0,,,,,
player,201809230htx,htx,BlacAn00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,BlacAn00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,BlacAn00,fumbles_forced,0,,,,,
player,201809230htx,htx,JackKa99,def_int,0,,,,,
player,201809230htx,htx,JackKa99,def_int_yds,0,,,,,
player,201809230htx,htx,JackKa99,def_int_td,0,,,,,
player,201809230htx,htx,JackKa99,def_int_long,0,,,,,
player,201809230htx,htx,JackKa99,pass_defended,1,,,,,
player,201809230htx,htx,JackKa99,sacks,0.0,,,,,
player,201809230htx,htx,JackKa99,tackles_combined,9,,,,,
player,201809230htx,htx,JackKa99,tackles_solo,5,,,,,
player,201809230htx,htx,JackKa99,tackles_assists,4,,,,,
player,201809230htx,htx,JackKa99,tackles_loss,0,,,,,
player,201809230htx,htx,JackKa99,qb_hits,0,,,,,
player,201809230htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201809230htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201809230htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201809230htx,htx,MathTy00,def_int,0,,,,,
player,201809230htx,htx,MathTy00,def_int_yds,0,,,,,
player,201809230htx,htx,MathTy00,def_int_td,0,,,,,
player,201809230htx,htx,MathTy00,def_int_long,0,,,,,
player,201809230htx,htx,MathTy00,pass_defended,1,,,,,
player,201809230htx,htx,MathTy00,sacks,0.0,,,,,
player,201809230htx,htx,MathTy00,tackles_combined,9,,,,,
player,201809230htx,htx,MathTy00,tackles_solo,7,,,,,
player,201809230htx,htx,MathTy00,tackles_assists,2,,,,,
player,201809230htx,htx,MathTy00,tackles_loss,0,,,,,
player,201809230htx,htx,MathTy00,qb_hits,0,,,,,
player,201809230htx,htx,MathTy00,fumbles_rec,0,,,,,
player,201809230htx,htx,MathTy00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,MathTy00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,MathTy00,fumbles_forced,0,,,,,
player,201809230htx,htx,ColvAa00,def_int,0,,,,,
player,201809230htx,htx,ColvAa00,def_int_yds,0,,,,,
player,201809230htx,htx,ColvAa00,def_int_td,0,,,,,
player,201809230htx,htx,ColvAa00,def_int_long,0,,,,,
player,201809230htx,htx,ColvAa00,pass_defended,0,,,,,
player,201809230htx,htx,ColvAa00,sacks,0.0,,,,,
player,201809230htx,htx,ColvAa00,tackles_combined,7,,,,,
player,201809230htx,htx,ColvAa00,tackles_solo,5,,,,,
player,201809230htx,htx,ColvAa00,tackles_assists,2,,,,,
player,201809230htx,htx,ColvAa00,tackles_loss,0,,,,,
player,201809230htx,htx,ColvAa00,qb_hits,0,,,,,
player,201809230htx,htx,ColvAa00,fumbles_rec,0,,,,,
player,201809230htx,htx,ColvAa00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,ColvAa00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,ColvAa00,fumbles_forced,0,,,,,
player,201809230htx,htx,McKiBe00,def_int,0,,,,,
player,201809230htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201809230htx,htx,McKiBe00,def_int_td,0,,,,,
player,201809230htx,htx,McKiBe00,def_int_long,0,,,,,
player,201809230htx,htx,McKiBe00,pass_defended,0,,,,,
player,201809230htx,htx,McKiBe00,sacks,0.0,,,,,
player,201809230htx,htx,McKiBe00,tackles_combined,7,,,,,
player,201809230htx,htx,McKiBe00,tackles_solo,3,,,,,
player,201809230htx,htx,McKiBe00,tackles_assists,4,,,,,
player,201809230htx,htx,McKiBe00,tackles_loss,1,,,,,
player,201809230htx,htx,McKiBe00,qb_hits,0,,,,,
player,201809230htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201809230htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201809230htx,htx,CunnZa00,def_int,0,,,,,
player,201809230htx,htx,CunnZa00,def_int_yds,0,,,,,
player,201809230htx,htx,CunnZa00,def_int_td,0,,,,,
player,201809230htx,htx,CunnZa00,def_int_long,0,,,,,
player,201809230htx,htx,CunnZa00,pass_defended,0,,,,,
player,201809230htx,htx,CunnZa00,sacks,0.0,,,,,
player,201809230htx,htx,CunnZa00,tackles_combined,6,,,,,
player,201809230htx,htx,CunnZa00,tackles_solo,5,,,,,
player,201809230htx,htx,CunnZa00,tackles_assists,1,,,,,
player,201809230htx,htx,CunnZa00,tackles_loss,1,,,,,
player,201809230htx,htx,CunnZa00,qb_hits,0,,,,,
player,201809230htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201809230htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,CunnZa00,fumbles_forced,0,,,,,
player,201809230htx,htx,ReidJu00,def_int,0,,,,,
player,201809230htx,htx,ReidJu00,def_int_yds,0,,,,,
player,201809230htx,htx,ReidJu00,def_int_td,0,,,,,
player,201809230htx,htx,ReidJu00,def_int_long,0,,,,,
player,201809230htx,htx,ReidJu00,pass_defended,0,,,,,
player,201809230htx,htx,ReidJu00,sacks,0.0,,,,,
player,201809230htx,htx,ReidJu00,tackles_combined,4,,,,,
player,201809230htx,htx,ReidJu00,tackles_solo,4,,,,,
player,201809230htx,htx,ReidJu00,tackles_assists,0,,,,,
player,201809230htx,htx,ReidJu00,tackles_loss,0,,,,,
player,201809230htx,htx,ReidJu00,qb_hits,0,,,,,
player,201809230htx,htx,ReidJu00,fumbles_rec,0,,,,,
player,201809230htx,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,ReidJu00,fumbles_forced,0,,,,,
player,201809230htx,htx,ClowJa00,def_int,0,,,,,
player,201809230htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201809230htx,htx,ClowJa00,def_int_td,0,,,,,
player,201809230htx,htx,ClowJa00,def_int_long,0,,,,,
player,201809230htx,htx,ClowJa00,pass_defended,0,,,,,
player,201809230htx,htx,ClowJa00,sacks,0.0,,,,,
player,201809230htx,htx,ClowJa00,tackles_combined,3,,,,,
player,201809230htx,htx,ClowJa00,tackles_solo,3,,,,,
player,201809230htx,htx,ClowJa00,tackles_assists,0,,,,,
player,201809230htx,htx,ClowJa00,tackles_loss,1,,,,,
player,201809230htx,htx,ClowJa00,qb_hits,0,,,,,
player,201809230htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201809230htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201809230htx,htx,MercWh00,def_int,0,,,,,
player,201809230htx,htx,MercWh00,def_int_yds,0,,,,,
player,201809230htx,htx,MercWh00,def_int_td,0,,,,,
player,201809230htx,htx,MercWh00,def_int_long,0,,,,,
player,201809230htx,htx,MercWh00,pass_defended,0,,,,,
player,201809230htx,htx,MercWh00,sacks,0.0,,,,,
player,201809230htx,htx,MercWh00,tackles_combined,3,,,,,
player,201809230htx,htx,MercWh00,tackles_solo,1,,,,,
player,201809230htx,htx,MercWh00,tackles_assists,2,,,,,
player,201809230htx,htx,MercWh00,tackles_loss,0,,,,,
player,201809230htx,htx,MercWh00,qb_hits,0,,,,,
player,201809230htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201809230htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201809230htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201809230htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201809230htx,htx,WrigSh00,def_int,0,,,,,
player,201809230htx,htx,WrigSh00,def_int_yds,0,,,,,
player,201809230htx,htx,WrigSh00,def_int_td,0,,,,,
player,201809230htx,htx,WrigSh00,def_int_long,0,,,,,
player,201809230htx,htx,WrigSh00,pass_defended,0,,,,,
player,201809230htx,htx,WrigSh00,sacks,0.0,,,,,
player,201809230htx,htx,WrigSh00,tackles_combined,3,,,,,
player,201809230htx,htx,WrigSh00,tackles_solo,2,,,,,
player,201809230htx,htx,WrigSh00,tackles_assists,1,,,,,
