game,2018,8,20181028,201810280ram,gnb,"Green Bay Packers",27,ram,"Los Angeles Rams",29
player,201810280ram,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201810280ram,ram,ReynJo00,pass_long,0,,,,,
player,201810280ram,ram,ReynJo00,pass_rating,,,,,,
player,201810280ram,ram,ReynJo00,rush_att,1,,,,,
player,201810280ram,ram,ReynJo00,rush_yds,-2,,,,,
player,201810280ram,ram,ReynJo00,rush_td,0,,,,,
player,201810280ram,ram,ReynJo00,rush_long,-2,,,,,
player,201810280ram,ram,ReynJo00,targets,5,,,,,
player,201810280ram,ram,ReynJo00,rec,3,,,,,
player,201810280ram,ram,ReynJo00,rec_yds,42,,,,,
player,201810280ram,ram,ReynJo00,rec_td,2,,,,,
player,201810280ram,ram,ReynJo00,rec_long,22,,,,,
player,201810280ram,ram,ReynJo00,fumbles,0,,,,,
player,201810280ram,ram,ReynJo00,fumbles_lost,0,,,,,
player,201810280ram,gnb,ClarKe01,def_int,0,,,,,
player,201810280ram,gnb,ClarKe01,def_int_yds,0,,,,,
player,201810280ram,gnb,ClarKe01,def_int_td,0,,,,,
player,201810280ram,gnb,ClarKe01,def_int_long,0,,,,,
player,201810280ram,gnb,ClarKe01,pass_defended,0,,,,,
player,201810280ram,gnb,ClarKe01,sacks,2.0,,,,,
player,201810280ram,gnb,ClarKe01,tackles_combined,5,,,,,
player,201810280ram,gnb,ClarKe01,tackles_solo,3,,,,,
player,201810280ram,gnb,ClarKe01,tackles_assists,2,,,,,
player,201810280ram,gnb,ClarKe01,tackles_loss,2,,,,,
player,201810280ram,gnb,ClarKe01,qb_hits,3,,,,,
player,201810280ram,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201810280ram,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201810280ram,gnb,MartBl01,def_int,0,,,,,
player,201810280ram,gnb,MartBl01,def_int_yds,0,,,,,
player,201810280ram,gnb,MartBl01,def_int_td,0,,,,,
player,201810280ram,gnb,MartBl01,def_int_long,0,,,,,
player,201810280ram,gnb,MartBl01,pass_defended,0,,,,,
player,201810280ram,gnb,MartBl01,sacks,1.0,,,,,
player,201810280ram,gnb,MartBl01,tackles_combined,12,,,,,
player,201810280ram,gnb,MartBl01,tackles_solo,7,,,,,
player,201810280ram,gnb,MartBl01,tackles_assists,5,,,,,
player,201810280ram,gnb,MartBl01,tackles_loss,2,,,,,
player,201810280ram,gnb,MartBl01,qb_hits,1,,,,,
player,201810280ram,gnb,MartBl01,fumbles_rec,0,,,,,
player,201810280ram,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,MartBl01,fumbles_forced,0,,,,,
player,201810280ram,gnb,MattCl99,def_int,0,,,,,
player,201810280ram,gnb,MattCl99,def_int_yds,0,,,,,
player,201810280ram,gnb,MattCl99,def_int_td,0,,,,,
player,201810280ram,gnb,MattCl99,def_int_long,0,,,,,
player,201810280ram,gnb,MattCl99,pass_defended,0,,,,,
player,201810280ram,gnb,MattCl99,sacks,1.0,,,,,
player,201810280ram,gnb,MattCl99,tackles_combined,7,,,,,
player,201810280ram,gnb,MattCl99,tackles_solo,7,,,,,
player,201810280ram,gnb,MattCl99,tackles_assists,0,,,,,
player,201810280ram,gnb,MattCl99,tackles_loss,0,,,,,
player,201810280ram,gnb,MattCl99,qb_hits,2,,,,,
player,201810280ram,gnb,MattCl99,fumbles_rec,0,,,,,
player,201810280ram,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,MattCl99,fumbles_forced,0,,,,,
player,201810280ram,gnb,FackKy00,def_int,0,,,,,
player,201810280ram,gnb,FackKy00,def_int_yds,0,,,,,
player,201810280ram,gnb,FackKy00,def_int_td,0,,,,,
player,201810280ram,gnb,FackKy00,def_int_long,0,,,,,
player,201810280ram,gnb,FackKy00,pass_defended,0,,,,,
player,201810280ram,gnb,FackKy00,sacks,1.0,,,,,
player,201810280ram,gnb,FackKy00,tackles_combined,2,,,,,
player,201810280ram,gnb,FackKy00,tackles_solo,1,,,,,
player,201810280ram,gnb,FackKy00,tackles_assists,1,,,,,
player,201810280ram,gnb,FackKy00,tackles_loss,1,,,,,
player,201810280ram,gnb,FackKy00,qb_hits,1,,,,,
player,201810280ram,gnb,FackKy00,fumbles_rec,0,,,,,
player,201810280ram,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,FackKy00,fumbles_forced,0,,,,,
player,201810280ram,gnb,AlexJa00,def_int,0,,,,,
player,201810280ram,gnb,AlexJa00,def_int_yds,0,,,,,
player,201810280ram,gnb,AlexJa00,def_int_td,0,,,,,
player,201810280ram,gnb,AlexJa00,def_int_long,0,,,,,
player,201810280ram,gnb,AlexJa00,pass_defended,5,,,,,
player,201810280ram,gnb,AlexJa00,sacks,0.0,,,,,
player,201810280ram,gnb,AlexJa00,tackles_combined,7,,,,,
player,201810280ram,gnb,AlexJa00,tackles_solo,7,,,,,
player,201810280ram,gnb,AlexJa00,tackles_assists,0,,,,,
player,201810280ram,gnb,AlexJa00,tackles_loss,0,,,,,
player,201810280ram,gnb,AlexJa00,qb_hits,0,,,,,
player,201810280ram,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201810280ram,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201810280ram,gnb,WhitJe02,def_int,0,,,,,
player,201810280ram,gnb,WhitJe02,def_int_yds,0,,,,,
player,201810280ram,gnb,WhitJe02,def_int_td,0,,,,,
player,201810280ram,gnb,WhitJe02,def_int_long,0,,,,,
player,201810280ram,gnb,WhitJe02,pass_defended,0,,,,,
player,201810280ram,gnb,WhitJe02,sacks,0.0,,,,,
player,201810280ram,gnb,WhitJe02,tackles_combined,7,,,,,
player,201810280ram,gnb,WhitJe02,tackles_solo,6,,,,,
player,201810280ram,gnb,WhitJe02,tackles_assists,1,,,,,
player,201810280ram,gnb,WhitJe02,tackles_loss,1,,,,,
player,201810280ram,gnb,WhitJe02,qb_hits,0,,,,,
player,201810280ram,gnb,WhitJe02,fumbles_rec,0,,,,,
player,201810280ram,gnb,WhitJe02,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,WhitJe02,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,WhitJe02,fumbles_forced,0,,,,,
player,201810280ram,gnb,ClinHa00,def_int,0,,,,,
player,201810280ram,gnb,ClinHa00,def_int_yds,0,,,,,
player,201810280ram,gnb,ClinHa00,def_int_td,0,,,,,
player,201810280ram,gnb,ClinHa00,def_int_long,0,,,,,
player,201810280ram,gnb,ClinHa00,pass_defended,0,,,,,
player,201810280ram,gnb,ClinHa00,sacks,0.0,,,,,
player,201810280ram,gnb,ClinHa00,tackles_combined,4,,,,,
player,201810280ram,gnb,ClinHa00,tackles_solo,4,,,,,
player,201810280ram,gnb,ClinHa00,tackles_assists,0,,,,,
player,201810280ram,gnb,ClinHa00,tackles_loss,0,,,,,
player,201810280ram,gnb,ClinHa00,qb_hits,0,,,,,
player,201810280ram,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201810280ram,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201810280ram,gnb,GilbRe01,def_int,0,,,,,
player,201810280ram,gnb,GilbRe01,def_int_yds,0,,,,,
player,201810280ram,gnb,GilbRe01,def_int_td,0,,,,,
player,201810280ram,gnb,GilbRe01,def_int_long,0,,,,,
player,201810280ram,gnb,GilbRe01,pass_defended,0,,,,,
player,201810280ram,gnb,GilbRe01,sacks,0.0,,,,,
player,201810280ram,gnb,GilbRe01,tackles_combined,4,,,,,
player,201810280ram,gnb,GilbRe01,tackles_solo,4,,,,,
player,201810280ram,gnb,GilbRe01,tackles_assists,0,,,,,
player,201810280ram,gnb,GilbRe01,tackles_loss,2,,,,,
player,201810280ram,gnb,GilbRe01,qb_hits,1,,,,,
player,201810280ram,gnb,GilbRe01,fumbles_rec,0,,,,,
player,201810280ram,gnb,GilbRe01,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,GilbRe01,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,GilbRe01,fumbles_forced,0,,,,,
player,201810280ram,gnb,PerrNi00,def_int,0,,,,,
player,201810280ram,gnb,PerrNi00,def_int_yds,0,,,,,
player,201810280ram,gnb,PerrNi00,def_int_td,0,,,,,
player,201810280ram,gnb,PerrNi00,def_int_long,0,,,,,
player,201810280ram,gnb,PerrNi00,pass_defended,0,,,,,
player,201810280ram,gnb,PerrNi00,sacks,0.0,,,,,
player,201810280ram,gnb,PerrNi00,tackles_combined,4,,,,,
player,201810280ram,gnb,PerrNi00,tackles_solo,2,,,,,
player,201810280ram,gnb,PerrNi00,tackles_assists,2,,,,,
player,201810280ram,gnb,PerrNi00,tackles_loss,0,,,,,
player,201810280ram,gnb,PerrNi00,qb_hits,0,,,,,
player,201810280ram,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201810280ram,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201810280ram,gnb,BurkOr00,def_int,0,,,,,
player,201810280ram,gnb,BurkOr00,def_int_yds,0,,,,,
player,201810280ram,gnb,BurkOr00,def_int_td,0,,,,,
player,201810280ram,gnb,BurkOr00,def_int_long,0,,,,,
player,201810280ram,gnb,BurkOr00,pass_defended,0,,,,,
player,201810280ram,gnb,BurkOr00,sacks,0.0,,,,,
player,201810280ram,gnb,BurkOr00,tackles_combined,3,,,,,
player,201810280ram,gnb,BurkOr00,tackles_solo,3,,,,,
player,201810280ram,gnb,BurkOr00,tackles_assists,0,,,,,
player,201810280ram,gnb,BurkOr00,tackles_loss,0,,,,,
player,201810280ram,gnb,BurkOr00,qb_hits,0,,,,,
player,201810280ram,gnb,BurkOr00,fumbles_rec,0,,,,,
player,201810280ram,gnb,BurkOr00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,BurkOr00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,BurkOr00,fumbles_forced,0,,,,,
player,201810280ram,gnb,DaniMi00,def_int,0,,,,,
player,201810280ram,gnb,DaniMi00,def_int_yds,0,,,,,
player,201810280ram,gnb,DaniMi00,def_int_td,0,,,,,
player,201810280ram,gnb,DaniMi00,def_int_long,0,,,,,
player,201810280ram,gnb,DaniMi00,pass_defended,0,,,,,
player,201810280ram,gnb,DaniMi00,sacks,0.0,,,,,
player,201810280ram,gnb,DaniMi00,tackles_combined,3,,,,,
player,201810280ram,gnb,DaniMi00,tackles_solo,2,,,,,
player,201810280ram,gnb,DaniMi00,tackles_assists,1,,,,,
player,201810280ram,gnb,DaniMi00,tackles_loss,0,,,,,
player,201810280ram,gnb,DaniMi00,qb_hits,0,,,,,
player,201810280ram,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201810280ram,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201810280ram,gnb,JoneJo06,def_int,0,,,,,
player,201810280ram,gnb,JoneJo06,def_int_yds,0,,,,,
player,201810280ram,gnb,JoneJo06,def_int_td,0,,,,,
player,201810280ram,gnb,JoneJo06,def_int_long,0,,,,,
player,201810280ram,gnb,JoneJo06,pass_defended,0,,,,,
player,201810280ram,gnb,JoneJo06,sacks,0.0,,,,,
player,201810280ram,gnb,JoneJo06,tackles_combined,2,,,,,
player,201810280ram,gnb,JoneJo06,tackles_solo,2,,,,,
player,201810280ram,gnb,JoneJo06,tackles_assists,0,,,,,
player,201810280ram,gnb,JoneJo06,tackles_loss,0,,,,,
player,201810280ram,gnb,JoneJo06,qb_hits,0,,,,,
player,201810280ram,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201810280ram,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201810280ram,gnb,KingKe01,def_int,0,,,,,
player,201810280ram,gnb,KingKe01,def_int_yds,0,,,,,
player,201810280ram,gnb,KingKe01,def_int_td,0,,,,,
player,201810280ram,gnb,KingKe01,def_int_long,0,,,,,
player,201810280ram,gnb,KingKe01,pass_defended,1,,,,,
player,201810280ram,gnb,KingKe01,sacks,0.0,,,,,
player,201810280ram,gnb,KingKe01,tackles_combined,2,,,,,
player,201810280ram,gnb,KingKe01,tackles_solo,2,,,,,
player,201810280ram,gnb,KingKe01,tackles_assists,0,,,,,
player,201810280ram,gnb,KingKe01,tackles_loss,0,,,,,
player,201810280ram,gnb,KingKe01,qb_hits,0,,,,,
player,201810280ram,gnb,KingKe01,fumbles_rec,0,,,,,
player,201810280ram,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,KingKe01,fumbles_forced,0,,,,,
player,201810280ram,gnb,LowrDe00,def_int,0,,,,,
player,201810280ram,gnb,LowrDe00,def_int_yds,0,,,,,
player,201810280ram,gnb,LowrDe00,def_int_td,0,,,,,
player,201810280ram,gnb,LowrDe00,def_int_long,0,,,,,
player,201810280ram,gnb,LowrDe00,pass_defended,0,,,,,
player,201810280ram,gnb,LowrDe00,sacks,0.0,,,,,
player,201810280ram,gnb,LowrDe00,tackles_combined,2,,,,,
player,201810280ram,gnb,LowrDe00,tackles_solo,2,,,,,
player,201810280ram,gnb,LowrDe00,tackles_assists,0,,,,,
player,201810280ram,gnb,LowrDe00,tackles_loss,0,,,,,
player,201810280ram,gnb,LowrDe00,qb_hits,0,,,,,
player,201810280ram,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201810280ram,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201810280ram,gnb,WillTr99,def_int,0,,,,,
player,201810280ram,gnb,WillTr99,def_int_yds,0,,,,,
player,201810280ram,gnb,WillTr99,def_int_td,0,,,,,
player,201810280ram,gnb,WillTr99,def_int_long,0,,,,,
player,201810280ram,gnb,WillTr99,pass_defended,0,,,,,
player,201810280ram,gnb,WillTr99,sacks,0.0,,,,,
player,201810280ram,gnb,WillTr99,tackles_combined,2,,,,,
player,201810280ram,gnb,WillTr99,tackles_solo,2,,,,,
player,201810280ram,gnb,WillTr99,tackles_assists,0,,,,,
player,201810280ram,gnb,WillTr99,tackles_loss,0,,,,,
player,201810280ram,gnb,WillTr99,qb_hits,0,,,,,
player,201810280ram,gnb,WillTr99,fumbles_rec,0,,,,,
player,201810280ram,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,WillTr99,fumbles_forced,0,,,,,
player,201810280ram,gnb,AdamMo00,def_int,0,,,,,
player,201810280ram,gnb,AdamMo00,def_int_yds,0,,,,,
player,201810280ram,gnb,AdamMo00,def_int_td,0,,,,,
player,201810280ram,gnb,AdamMo00,def_int_long,0,,,,,
player,201810280ram,gnb,AdamMo00,pass_defended,0,,,,,
player,201810280ram,gnb,AdamMo00,sacks,0.0,,,,,
player,201810280ram,gnb,AdamMo00,tackles_combined,1,,,,,
player,201810280ram,gnb,AdamMo00,tackles_solo,0,,,,,
player,201810280ram,gnb,AdamMo00,tackles_assists,1,,,,,
player,201810280ram,gnb,AdamMo00,tackles_loss,0,,,,,
player,201810280ram,gnb,AdamMo00,qb_hits,0,,,,,
player,201810280ram,gnb,AdamMo00,fumbles_rec,0,,,,,
player,201810280ram,gnb,AdamMo00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,AdamMo00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,AdamMo00,fumbles_forced,0,,,,,
player,201810280ram,gnb,BricKe00,def_int,0,,,,,
player,201810280ram,gnb,BricKe00,def_int_yds,0,,,,,
player,201810280ram,gnb,BricKe00,def_int_td,0,,,,,
player,201810280ram,gnb,BricKe00,def_int_long,0,,,,,
player,201810280ram,gnb,BricKe00,pass_defended,1,,,,,
player,201810280ram,gnb,BricKe00,sacks,0.0,,,,,
player,201810280ram,gnb,BricKe00,tackles_combined,1,,,,,
player,201810280ram,gnb,BricKe00,tackles_solo,1,,,,,
player,201810280ram,gnb,BricKe00,tackles_assists,0,,,,,
player,201810280ram,gnb,BricKe00,tackles_loss,0,,,,,
player,201810280ram,gnb,BricKe00,qb_hits,0,,,,,
player,201810280ram,gnb,BricKe00,fumbles_rec,0,,,,,
player,201810280ram,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,BricKe00,fumbles_forced,0,,,,,
player,201810280ram,gnb,CrawJa01,def_int,0,,,,,
player,201810280ram,gnb,CrawJa01,def_int_yds,0,,,,,
player,201810280ram,gnb,CrawJa01,def_int_td,0,,,,,
player,201810280ram,gnb,CrawJa01,def_int_long,0,,,,,
player,201810280ram,gnb,CrawJa01,pass_defended,0,,,,,
player,201810280ram,gnb,CrawJa01,sacks,0.0,,,,,
player,201810280ram,gnb,CrawJa01,tackles_combined,1,,,,,
player,201810280ram,gnb,CrawJa01,tackles_solo,1,,,,,
player,201810280ram,gnb,CrawJa01,tackles_assists,0,,,,,
player,201810280ram,gnb,CrawJa01,tackles_loss,0,,,,,
player,201810280ram,gnb,CrawJa01,qb_hits,0,,,,,
player,201810280ram,gnb,CrawJa01,fumbles_rec,0,,,,,
player,201810280ram,gnb,CrawJa01,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,CrawJa01,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,CrawJa01,fumbles_forced,0,,,,,
player,201810280ram,gnb,GreeRa02,def_int,0,,,,,
player,201810280ram,gnb,GreeRa02,def_int_yds,0,,,,,
player,201810280ram,gnb,GreeRa02,def_int_td,0,,,,,
player,201810280ram,gnb,GreeRa02,def_int_long,0,,,,,
player,201810280ram,gnb,GreeRa02,pass_defended,0,,,,,
player,201810280ram,gnb,GreeRa02,sacks,0.0,,,,,
player,201810280ram,gnb,GreeRa02,tackles_combined,1,,,,,
player,201810280ram,gnb,GreeRa02,tackles_solo,1,,,,,
player,201810280ram,gnb,GreeRa02,tackles_assists,0,,,,,
player,201810280ram,gnb,GreeRa02,tackles_loss,0,,,,,
player,201810280ram,gnb,GreeRa02,qb_hits,0,,,,,
player,201810280ram,gnb,GreeRa02,fumbles_rec,0,,,,,
player,201810280ram,gnb,GreeRa02,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,GreeRa02,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,GreeRa02,fumbles_forced,0,,,,,
player,201810280ram,gnb,MorrAn01,def_int,0,,,,,
player,201810280ram,gnb,MorrAn01,def_int_yds,0,,,,,
player,201810280ram,gnb,MorrAn01,def_int_td,0,,,,,
player,201810280ram,gnb,MorrAn01,def_int_long,0,,,,,
player,201810280ram,gnb,MorrAn01,pass_defended,0,,,,,
player,201810280ram,gnb,MorrAn01,sacks,0.0,,,,,
player,201810280ram,gnb,MorrAn01,tackles_combined,1,,,,,
player,201810280ram,gnb,MorrAn01,tackles_solo,1,,,,,
player,201810280ram,gnb,MorrAn01,tackles_assists,0,,,,,
player,201810280ram,gnb,MorrAn01,tackles_loss,0,,,,,
player,201810280ram,gnb,MorrAn01,qb_hits,0,,,,,
player,201810280ram,gnb,MorrAn01,fumbles_rec,0,,,,,
player,201810280ram,gnb,MorrAn01,fumbles_rec_yds,0,,,,,
player,201810280ram,gnb,MorrAn01,fumbles_rec_td,0,,,,,
player,201810280ram,gnb,MorrAn01,fumbles_forced,0,,,,,
player,201810280ram,ram,DonaAa00,def_int,0,,,,,
player,201810280ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201810280ram,ram,DonaAa00,def_int_td,0,,,,,
player,201810280ram,ram,DonaAa00,def_int_long,0,,,,,
player,201810280ram,ram,DonaAa00,pass_defended,0,,,,,
player,201810280ram,ram,DonaAa00,sacks,2.0,,,,,
player,201810280ram,ram,DonaAa00,tackles_combined,3,,,,,
player,201810280ram,ram,DonaAa00,tackles_solo,2,,,,,
player,201810280ram,ram,DonaAa00,tackles_assists,1,,,,,
player,201810280ram,ram,DonaAa00,tackles_loss,2,,,,,
player,201810280ram,ram,DonaAa00,qb_hits,4,,,,,
player,201810280ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201810280ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201810280ram,ram,LittCo01,def_int,0,,,,,
player,201810280ram,ram,LittCo01,def_int_yds,0,,,,,
player,201810280ram,ram,LittCo01,def_int_td,0,,,,,
player,201810280ram,ram,LittCo01,def_int_long,0,,,,,
player,201810280ram,ram,LittCo01,pass_defended,0,,,,,
player,201810280ram,ram,LittCo01,sacks,1.0,,,,,
player,201810280ram,ram,LittCo01,tackles_combined,8,,,,,
player,201810280ram,ram,LittCo01,tackles_solo,7,,,,,
player,201810280ram,ram,LittCo01,tackles_assists,1,,,,,
player,201810280ram,ram,LittCo01,tackles_loss,1,,,,,
player,201810280ram,ram,LittCo01,qb_hits,1,,,,,
player,201810280ram,ram,LittCo01,fumbles_rec,0,,,,,
player,201810280ram,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201810280ram,ram,LittCo01,fumbles_forced,0,,,,,
player,201810280ram,ram,BarrMa00,def_int,0,,,,,
player,201810280ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201810280ram,ram,BarrMa00,def_int_td,0,,,,,
player,201810280ram,ram,BarrMa00,def_int_long,0,,,,,
player,201810280ram,ram,BarrMa00,pass_defended,0,,,,,
player,201810280ram,ram,BarrMa00,sacks,0.0,,,,,
player,201810280ram,ram,BarrMa00,tackles_combined,6,,,,,
player,201810280ram,ram,BarrMa00,tackles_solo,5,,,,,
player,201810280ram,ram,BarrMa00,tackles_assists,1,,,,,
player,201810280ram,ram,BarrMa00,tackles_loss,1,,,,,
player,201810280ram,ram,BarrMa00,qb_hits,0,,,,,
player,201810280ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201810280ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201810280ram,ram,PeteMa00,def_int,0,,,,,
player,201810280ram,ram,PeteMa00,def_int_yds,0,,,,,
player,201810280ram,ram,PeteMa00,def_int_td,0,,,,,
player,201810280ram,ram,PeteMa00,def_int_long,0,,,,,
player,201810280ram,ram,PeteMa00,pass_defended,0,,,,,
player,201810280ram,ram,PeteMa00,sacks,0.0,,,,,
player,201810280ram,ram,PeteMa00,tackles_combined,6,,,,,
player,201810280ram,ram,PeteMa00,tackles_solo,5,,,,,
player,201810280ram,ram,PeteMa00,tackles_assists,1,,,,,
player,201810280ram,ram,PeteMa00,tackles_loss,0,,,,,
player,201810280ram,ram,PeteMa00,qb_hits,0,,,,,
player,201810280ram,ram,PeteMa00,fumbles_rec,0,,,,,
player,201810280ram,ram,PeteMa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,PeteMa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,PeteMa00,fumbles_forced,0,,,,,
player,201810280ram,ram,JohnJo10,def_int,0,,,,,
player,201810280ram,ram,JohnJo10,def_int_yds,0,,,,,
player,201810280ram,ram,JohnJo10,def_int_td,0,,,,,
player,201810280ram,ram,JohnJo10,def_int_long,0,,,,,
player,201810280ram,ram,JohnJo10,pass_defended,1,,,,,
player,201810280ram,ram,JohnJo10,sacks,0.0,,,,,
player,201810280ram,ram,JohnJo10,tackles_combined,5,,,,,
player,201810280ram,ram,JohnJo10,tackles_solo,3,,,,,
player,201810280ram,ram,JohnJo10,tackles_assists,2,,,,,
player,201810280ram,ram,JohnJo10,tackles_loss,0,,,,,
player,201810280ram,ram,JohnJo10,qb_hits,0,,,,,
player,201810280ram,ram,JohnJo10,fumbles_rec,0,,,,,
player,201810280ram,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201810280ram,ram,JohnJo10,fumbles_forced,0,,,,,
player,201810280ram,ram,EbukSa00,def_int,0,,,,,
player,201810280ram,ram,EbukSa00,def_int_yds,0,,,,,
player,201810280ram,ram,EbukSa00,def_int_td,0,,,,,
player,201810280ram,ram,EbukSa00,def_int_long,0,,,,,
player,201810280ram,ram,EbukSa00,pass_defended,0,,,,,
player,201810280ram,ram,EbukSa00,sacks,0.0,,,,,
player,201810280ram,ram,EbukSa00,tackles_combined,4,,,,,
player,201810280ram,ram,EbukSa00,tackles_solo,2,,,,,
player,201810280ram,ram,EbukSa00,tackles_assists,2,,,,,
player,201810280ram,ram,EbukSa00,tackles_loss,0,,,,,
player,201810280ram,ram,EbukSa00,qb_hits,0,,,,,
player,201810280ram,ram,EbukSa00,fumbles_rec,0,,,,,
player,201810280ram,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,EbukSa00,fumbles_forced,0,,,,,
player,201810280ram,ram,JoynLa00,def_int,0,,,,,
player,201810280ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201810280ram,ram,JoynLa00,def_int_td,0,,,,,
player,201810280ram,ram,JoynLa00,def_int_long,0,,,,,
player,201810280ram,ram,JoynLa00,pass_defended,0,,,,,
player,201810280ram,ram,JoynLa00,sacks,0.0,,,,,
player,201810280ram,ram,JoynLa00,tackles_combined,4,,,,,
player,201810280ram,ram,JoynLa00,tackles_solo,3,,,,,
player,201810280ram,ram,JoynLa00,tackles_assists,1,,,,,
player,201810280ram,ram,JoynLa00,tackles_loss,0,,,,,
player,201810280ram,ram,JoynLa00,qb_hits,0,,,,,
player,201810280ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201810280ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201810280ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201810280ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201810280ram,ram,RobeNi00,def_int,0,,,,,
player,201810280ram,ram,RobeNi00,def_int_yds,0,,,,,
player,201810280ram,ram,RobeNi00,def_int_td,0,,,,,
player,201810280ram,ram,RobeNi00,def_int_long,0,,,,,
player,201810280ram,ram,RobeNi00,pass_defended,0,,,,,
player,201810280ram,ram,RobeNi00,sacks,0.0,,,,,
player,201810280ram,ram,RobeNi00,tackles_combined,3,,,,,
player,201810280ram,ram,RobeNi00,tackles_solo,3,,,,,
player,201810280ram,ram,RobeNi00,tackles_assists,0,,,,,
player,201810280ram,ram,RobeNi00,tackles_loss,1,,,,,
