game,2018,13,20181129,201811290dal,nor,"New Orleans Saints",10,dal,"Dallas Cowboys",13
player,201811290dal,nor,KamaAl00,kick_ret_long,0,,,,,
player,201811290dal,nor,KamaAl00,punt_ret,3,,,,,
player,201811290dal,nor,KamaAl00,punt_ret_yds,17,,,,,
player,201811290dal,nor,KamaAl00,punt_ret_yds_per_ret,5.7,,,,,
player,201811290dal,nor,KamaAl00,punt_ret_td,0,,,,,
player,201811290dal,nor,KamaAl00,punt_ret_long,16,,,,,
player,201811290dal,nor,HillTa00,kick_ret,2,,,,,
player,201811290dal,nor,HillTa00,kick_ret_yds,47,,,,,
player,201811290dal,nor,HillTa00,kick_ret_yds_per_ret,23.5,,,,,
player,201811290dal,nor,HillTa00,kick_ret_td,0,,,,,
player,201811290dal,nor,HillTa00,kick_ret_long,27,,,,,
player,201811290dal,nor,HillTa00,punt_ret,0,,,,,
player,201811290dal,nor,HillTa00,punt_ret_yds,0,,,,,
player,201811290dal,nor,HillTa00,punt_ret_yds_per_ret,,,,,,
player,201811290dal,nor,HillTa00,punt_ret_td,0,,,,,
player,201811290dal,nor,HillTa00,punt_ret_long,0,,,,,
player,201811290dal,dal,BeasCo00,kick_ret,0,,,,,
player,201811290dal,dal,BeasCo00,kick_ret_yds,0,,,,,
player,201811290dal,dal,BeasCo00,kick_ret_yds_per_ret,,,,,,
player,201811290dal,dal,BeasCo00,kick_ret_td,0,,,,,
player,201811290dal,dal,BeasCo00,kick_ret_long,0,,,,,
player,201811290dal,dal,BeasCo00,punt_ret,1,,,,,
player,201811290dal,dal,BeasCo00,punt_ret_yds,8,,,,,
player,201811290dal,dal,BeasCo00,punt_ret_yds_per_ret,8.0,,,,,
player,201811290dal,dal,BeasCo00,punt_ret_td,0,,,,,
player,201811290dal,dal,BeasCo00,punt_ret_long,8,,,,,
player,201811290dal,nor,LutzWi00,xpm,1,,,,,
player,201811290dal,nor,LutzWi00,xpa,1,,,,,
player,201811290dal,nor,LutzWi00,fgm,1,,,,,
player,201811290dal,nor,LutzWi00,fga,1,,,,,
player,201811290dal,nor,LutzWi00,punt,0,,,,,
player,201811290dal,nor,LutzWi00,punt_yds,0,,,,,
player,201811290dal,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201811290dal,nor,LutzWi00,punt_long,0,,,,,
player,201811290dal,nor,MorsTh00,xpm,,,,,,
player,201811290dal,nor,MorsTh00,xpa,,,,,,
player,201811290dal,nor,MorsTh00,fgm,,,,,,
player,201811290dal,nor,MorsTh00,fga,,,,,,
player,201811290dal,nor,MorsTh00,punt,4,,,,,
player,201811290dal,nor,MorsTh00,punt_yds,206,,,,,
player,201811290dal,nor,MorsTh00,punt_yds_per_punt,51.5,,,,,
player,201811290dal,nor,MorsTh00,punt_long,57,,,,,
player,201811290dal,dal,MaheBr01,xpm,1,,,,,
player,201811290dal,dal,MaheBr01,xpa,1,,,,,
player,201811290dal,dal,MaheBr01,fgm,2,,,,,
player,201811290dal,dal,MaheBr01,fga,2,,,,,
player,201811290dal,dal,MaheBr01,punt,0,,,,,
player,201811290dal,dal,MaheBr01,punt_yds,0,,,,,
player,201811290dal,dal,MaheBr01,punt_yds_per_punt,,,,,,
player,201811290dal,dal,MaheBr01,punt_long,0,,,,,
player,201811290dal,dal,JoneCh02,xpm,,,,,,
player,201811290dal,dal,JoneCh02,xpa,,,,,,
player,201811290dal,dal,JoneCh02,fgm,,,,,,
player,201811290dal,dal,JoneCh02,fga,,,,,,
player,201811290dal,dal,JoneCh02,punt,3,,,,,
player,201811290dal,dal,JoneCh02,punt_yds,153,,,,,
player,201811290dal,dal,JoneCh02,punt_yds_per_punt,51.0,,,,,
player,201811290dal,dal,JoneCh02,punt_long,52,,,,,
player,201811290dal,nor,BreeDr00,pass_cmp,18,,,,,
player,201811290dal,nor,BreeDr00,pass_att,28,,,,,
player,201811290dal,nor,BreeDr00,pass_yds,127,,,,,
player,201811290dal,nor,BreeDr00,pass_first_down,6,,,,,
player,201811290dal,nor,BreeDr00,pass_air_yds,53,,,,,
player,201811290dal,nor,BreeDr00,pass_air_yds_per_cmp,2.9,,,,,
player,201811290dal,nor,BreeDr00,pass_air_yds_per_att,1.9,,,,,
player,201811290dal,nor,BreeDr00,pass_tgt_yds_per_att,3.8,,,,,
player,201811290dal,nor,BreeDr00,pass_yac,74,,,,,
player,201811290dal,nor,BreeDr00,pass_yac_per_cmp,4.1,,,,,
player,201811290dal,nor,BreeDr00,pass_drops,2,,,,,
player,201811290dal,nor,BreeDr00,pass_drop_pct,7.1,,,,,
player,201811290dal,nor,BreeDr00,pass_poor_throws,2,,,,,
player,201811290dal,nor,BreeDr00,pass_poor_throw_pct,7.1,,,,,
player,201811290dal,nor,BreeDr00,pass_blitzed,3,,,,,
player,201811290dal,nor,BreeDr00,pass_hurried,2,,,,,
player,201811290dal,nor,BreeDr00,pass_hits,4,,,,,
player,201811290dal,nor,BreeDr00,rush_scrambles,0,,,,,
player,201811290dal,nor,BreeDr00,rush_scrambles_yds_per_att,,,,,,
player,201811290dal,dal,PresDa01,pass_cmp,24,,,,,
player,201811290dal,dal,PresDa01,pass_att,28,,,,,
player,201811290dal,dal,PresDa01,pass_yds,249,,,,,
player,201811290dal,dal,PresDa01,pass_first_down,11,,,,,
player,201811290dal,dal,PresDa01,pass_air_yds,113,,,,,
player,201811290dal,dal,PresDa01,pass_air_yds_per_cmp,4.7,,,,,
player,201811290dal,dal,PresDa01,pass_air_yds_per_att,4.0,,,,,
player,201811290dal,dal,PresDa01,pass_tgt_yds_per_att,6.7,,,,,
player,201811290dal,dal,PresDa01,pass_yac,136,,,,,
player,201811290dal,dal,PresDa01,pass_yac_per_cmp,5.7,,,,,
player,201811290dal,dal,PresDa01,pass_drops,0,,,,,
player,201811290dal,dal,PresDa01,pass_drop_pct,0.0,,,,,
player,201811290dal,dal,PresDa01,pass_poor_throws,4,,,,,
player,201811290dal,dal,PresDa01,pass_poor_throw_pct,14.3,,,,,
player,201811290dal,dal,PresDa01,pass_blitzed,10,,,,,
player,201811290dal,dal,PresDa01,pass_hurried,4,,,,,
player,201811290dal,dal,PresDa01,pass_hits,1,,,,,
player,201811290dal,dal,PresDa01,rush_scrambles,2,,,,,
player,201811290dal,dal,PresDa01,rush_scrambles_yds_per_att,13.0,,,,,
player,201811290dal,nor,KamaAl00,rush_att,11,,,,,
player,201811290dal,nor,KamaAl00,rush_yds,36,,,,,
player,201811290dal,nor,KamaAl00,rush_first_down,1,,,,,
player,201811290dal,nor,KamaAl00,rush_yds_before_contact,22,,,,,
player,201811290dal,nor,KamaAl00,rush_yds_bc_per_rush,2.0,,,,,
player,201811290dal,nor,KamaAl00,rush_yac,14,,,,,
player,201811290dal,nor,KamaAl00,rush_yac_per_rush,1.3,,,,,
player,201811290dal,nor,KamaAl00,rush_broken_tackles,1,,,,,
player,201811290dal,nor,KamaAl00,rush_broken_tackles_per_rush,11.0,,,,,
player,201811290dal,nor,IngrMa01,rush_att,7,,,,,
player,201811290dal,nor,IngrMa01,rush_yds,27,,,,,
player,201811290dal,nor,IngrMa01,rush_first_down,2,,,,,
player,201811290dal,nor,IngrMa01,rush_yds_before_contact,19,,,,,
player,201811290dal,nor,IngrMa01,rush_yds_bc_per_rush,2.7,,,,,
player,201811290dal,nor,IngrMa01,rush_yac,8,,,,,
player,201811290dal,nor,IngrMa01,rush_yac_per_rush,1.1,,,,,
player,201811290dal,nor,IngrMa01,rush_broken_tackles,0,,,,,
player,201811290dal,nor,IngrMa01,rush_broken_tackles_per_rush,,,,,,
player,201811290dal,nor,BreeDr00,rush_att,1,,,,,
player,201811290dal,nor,BreeDr00,rush_yds,2,,,,,
player,201811290dal,nor,BreeDr00,rush_first_down,1,,,,,
player,201811290dal,nor,BreeDr00,rush_yds_before_contact,2,,,,,
player,201811290dal,nor,BreeDr00,rush_yds_bc_per_rush,2.0,,,,,
player,201811290dal,nor,BreeDr00,rush_yac,0,,,,,
player,201811290dal,nor,BreeDr00,rush_yac_per_rush,0.0,,,,,
player,201811290dal,nor,BreeDr00,rush_broken_tackles,0,,,,,
player,201811290dal,nor,BreeDr00,rush_broken_tackles_per_rush,,,,,,
player,201811290dal,dal,ElliEz00,rush_att,23,,,,,
player,201811290dal,dal,ElliEz00,rush_yds,75,,,,,
player,201811290dal,dal,ElliEz00,rush_first_down,5,,,,,
player,201811290dal,dal,ElliEz00,rush_yds_before_contact,45,,,,,
player,201811290dal,dal,ElliEz00,rush_yds_bc_per_rush,2.0,,,,,
player,201811290dal,dal,ElliEz00,rush_yac,30,,,,,
player,201811290dal,dal,ElliEz00,rush_yac_per_rush,1.3,,,,,
player,201811290dal,dal,ElliEz00,rush_broken_tackles,0,,,,,
player,201811290dal,dal,ElliEz00,rush_broken_tackles_per_rush,,,,,,
player,201811290dal,dal,PresDa01,rush_att,5,,,,,
player,201811290dal,dal,PresDa01,rush_yds,22,,,,,
player,201811290dal,dal,PresDa01,rush_first_down,2,,,,,
player,201811290dal,dal,PresDa01,rush_yds_before_contact,8,,,,,
player,201811290dal,dal,PresDa01,rush_yds_bc_per_rush,1.6,,,,,
player,201811290dal,dal,PresDa01,rush_yac,14,,,,,
player,201811290dal,dal,PresDa01,rush_yac_per_rush,2.8,,,,,
player,201811290dal,dal,PresDa01,rush_broken_tackles,0,,,,,
player,201811290dal,dal,PresDa01,rush_broken_tackles_per_rush,,,,,,
player,201811290dal,dal,SmitRo06,rush_att,3,,,,,
player,201811290dal,dal,SmitRo06,rush_yds,2,,,,,
player,201811290dal,dal,SmitRo06,rush_first_down,,,,,,
player,201811290dal,dal,SmitRo06,rush_yds_before_contact,2,,,,,
player,201811290dal,dal,SmitRo06,rush_yds_bc_per_rush,0.7,,,,,
player,201811290dal,dal,SmitRo06,rush_yac,0,,,,,
player,201811290dal,dal,SmitRo06,rush_yac_per_rush,0.0,,,,,
player,201811290dal,dal,SmitRo06,rush_broken_tackles,0,,,,,
player,201811290dal,dal,SmitRo06,rush_broken_tackles_per_rush,,,,,,
player,201811290dal,nor,KamaAl00,targets,11,,,,,
player,201811290dal,nor,KamaAl00,rec,8,,,,,
player,201811290dal,nor,KamaAl00,rec_yds,36,,,,,
player,201811290dal,nor,KamaAl00,rec_first_down,0,,,,,
player,201811290dal,nor,KamaAl00,rec_air_yds,-16,,,,,
player,201811290dal,nor,KamaAl00,rec_air_yds_per_rec,-2.0,,,,,
player,201811290dal,nor,KamaAl00,rec_yac,52,,,,,
player,201811290dal,nor,KamaAl00,rec_yac_per_rec,6.5,,,,,
player,201811290dal,nor,KamaAl00,rec_broken_tackles,0,,,,,
player,201811290dal,nor,KamaAl00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,nor,KamaAl00,rec_drops,1,,,,,
player,201811290dal,nor,KamaAl00,rec_drop_pct,9.1,,,,,
player,201811290dal,nor,ThomMi05,targets,8,,,,,
player,201811290dal,nor,ThomMi05,rec,5,,,,,
player,201811290dal,nor,ThomMi05,rec_yds,40,,,,,
player,201811290dal,nor,ThomMi05,rec_first_down,3,,,,,
player,201811290dal,nor,ThomMi05,rec_air_yds,27,,,,,
player,201811290dal,nor,ThomMi05,rec_air_yds_per_rec,5.4,,,,,
player,201811290dal,nor,ThomMi05,rec_yac,13,,,,,
player,201811290dal,nor,ThomMi05,rec_yac_per_rec,2.6,,,,,
player,201811290dal,nor,ThomMi05,rec_broken_tackles,0,,,,,
player,201811290dal,nor,ThomMi05,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,nor,ThomMi05,rec_drops,0,,,,,
player,201811290dal,nor,ThomMi05,rec_drop_pct,0.0,,,,,
player,201811290dal,nor,IngrMa01,targets,3,,,,,
player,201811290dal,nor,IngrMa01,rec,2,,,,,
player,201811290dal,nor,IngrMa01,rec_yds,1,,,,,
player,201811290dal,nor,IngrMa01,rec_first_down,0,,,,,
player,201811290dal,nor,IngrMa01,rec_air_yds,-2,,,,,
player,201811290dal,nor,IngrMa01,rec_air_yds_per_rec,-1.0,,,,,
player,201811290dal,nor,IngrMa01,rec_yac,3,,,,,
player,201811290dal,nor,IngrMa01,rec_yac_per_rec,1.5,,,,,
player,201811290dal,nor,IngrMa01,rec_broken_tackles,0,,,,,
player,201811290dal,nor,IngrMa01,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,nor,IngrMa01,rec_drops,0,,,,,
player,201811290dal,nor,IngrMa01,rec_drop_pct,0.0,,,,,
player,201811290dal,nor,ArnoDa00,targets,2,,,,,
player,201811290dal,nor,ArnoDa00,rec,2,,,,,
player,201811290dal,nor,ArnoDa00,rec_yds,20,,,,,
player,201811290dal,nor,ArnoDa00,rec_first_down,2,,,,,
player,201811290dal,nor,ArnoDa00,rec_air_yds,14,,,,,
player,201811290dal,nor,ArnoDa00,rec_air_yds_per_rec,7.0,,,,,
player,201811290dal,nor,ArnoDa00,rec_yac,6,,,,,
player,201811290dal,nor,ArnoDa00,rec_yac_per_rec,3.0,,,,,
player,201811290dal,nor,ArnoDa00,rec_broken_tackles,0,,,,,
player,201811290dal,nor,ArnoDa00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,nor,ArnoDa00,rec_drops,0,,,,,
player,201811290dal,nor,ArnoDa00,rec_drop_pct,0.0,,,,,
player,201811290dal,nor,KirkKe00,targets,3,,,,,
player,201811290dal,nor,KirkKe00,rec,1,,,,,
player,201811290dal,nor,KirkKe00,rec_yds,30,,,,,
player,201811290dal,nor,KirkKe00,rec_first_down,1,,,,,
player,201811290dal,nor,KirkKe00,rec_air_yds,30,,,,,
player,201811290dal,nor,KirkKe00,rec_air_yds_per_rec,30.0,,,,,
player,201811290dal,nor,KirkKe00,rec_yac,0,,,,,
player,201811290dal,nor,KirkKe00,rec_yac_per_rec,0.0,,,,,
player,201811290dal,nor,KirkKe00,rec_broken_tackles,0,,,,,
player,201811290dal,nor,KirkKe00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,nor,KirkKe00,rec_drops,0,,,,,
player,201811290dal,nor,KirkKe00,rec_drop_pct,0.0,,,,,
player,201811290dal,nor,SmitTr03,targets,1,,,,,
player,201811290dal,nor,SmitTr03,rec,0,,,,,
player,201811290dal,nor,SmitTr03,rec_yds,0,,,,,
player,201811290dal,nor,SmitTr03,rec_first_down,,,,,,
player,201811290dal,nor,SmitTr03,rec_air_yds,0,,,,,
player,201811290dal,nor,SmitTr03,rec_air_yds_per_rec,,,,,,
player,201811290dal,nor,SmitTr03,rec_yac,0,,,,,
player,201811290dal,nor,SmitTr03,rec_yac_per_rec,,,,,,
player,201811290dal,nor,SmitTr03,rec_broken_tackles,0,,,,,
player,201811290dal,nor,SmitTr03,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,nor,SmitTr03,rec_drops,1,,,,,
player,201811290dal,nor,SmitTr03,rec_drop_pct,100.0,,,,,
player,201811290dal,dal,CoopAm00,targets,8,,,,,
player,201811290dal,dal,CoopAm00,rec,8,,,,,
player,201811290dal,dal,CoopAm00,rec_yds,76,,,,,
player,201811290dal,dal,CoopAm00,rec_first_down,4,,,,,
player,201811290dal,dal,CoopAm00,rec_air_yds,51,,,,,
player,201811290dal,dal,CoopAm00,rec_air_yds_per_rec,6.4,,,,,
player,201811290dal,dal,CoopAm00,rec_yac,25,,,,,
player,201811290dal,dal,CoopAm00,rec_yac_per_rec,3.1,,,,,
player,201811290dal,dal,CoopAm00,rec_broken_tackles,0,,,,,
player,201811290dal,dal,CoopAm00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,dal,CoopAm00,rec_drops,0,,,,,
player,201811290dal,dal,CoopAm00,rec_drop_pct,0.0,,,,,
player,201811290dal,dal,ElliEz00,targets,6,,,,,
player,201811290dal,dal,ElliEz00,rec,6,,,,,
player,201811290dal,dal,ElliEz00,rec_yds,60,,,,,
player,201811290dal,dal,ElliEz00,rec_first_down,2,,,,,
player,201811290dal,dal,ElliEz00,rec_air_yds,-3,,,,,
player,201811290dal,dal,ElliEz00,rec_air_yds_per_rec,-0.5,,,,,
player,201811290dal,dal,ElliEz00,rec_yac,63,,,,,
player,201811290dal,dal,ElliEz00,rec_yac_per_rec,10.5,,,,,
player,201811290dal,dal,ElliEz00,rec_broken_tackles,0,,,,,
player,201811290dal,dal,ElliEz00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,dal,ElliEz00,rec_drops,0,,,,,
player,201811290dal,dal,ElliEz00,rec_drop_pct,0.0,,,,,
player,201811290dal,dal,GallMi00,targets,7,,,,,
player,201811290dal,dal,GallMi00,rec,5,,,,,
player,201811290dal,dal,GallMi00,rec_yds,76,,,,,
player,201811290dal,dal,GallMi00,rec_first_down,3,,,,,
player,201811290dal,dal,GallMi00,rec_air_yds,50,,,,,
player,201811290dal,dal,GallMi00,rec_air_yds_per_rec,10.0,,,,,
player,201811290dal,dal,GallMi00,rec_yac,26,,,,,
player,201811290dal,dal,GallMi00,rec_yac_per_rec,5.2,,,,,
player,201811290dal,dal,GallMi00,rec_broken_tackles,0,,,,,
player,201811290dal,dal,GallMi00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,dal,GallMi00,rec_drops,0,,,,,
player,201811290dal,dal,GallMi00,rec_drop_pct,0.0,,,,,
player,201811290dal,dal,BeasCo00,targets,3,,,,,
player,201811290dal,dal,BeasCo00,rec,2,,,,,
player,201811290dal,dal,BeasCo00,rec_yds,9,,,,,
player,201811290dal,dal,BeasCo00,rec_first_down,1,,,,,
player,201811290dal,dal,BeasCo00,rec_air_yds,3,,,,,
player,201811290dal,dal,BeasCo00,rec_air_yds_per_rec,1.5,,,,,
player,201811290dal,dal,BeasCo00,rec_yac,6,,,,,
player,201811290dal,dal,BeasCo00,rec_yac_per_rec,3.0,,,,,
player,201811290dal,dal,BeasCo00,rec_broken_tackles,0,,,,,
player,201811290dal,dal,BeasCo00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,dal,BeasCo00,rec_drops,0,,,,,
player,201811290dal,dal,BeasCo00,rec_drop_pct,0.0,,,,,
player,201811290dal,dal,JarwBl00,targets,1,,,,,
player,201811290dal,dal,JarwBl00,rec,1,,,,,
player,201811290dal,dal,JarwBl00,rec_yds,12,,,,,
player,201811290dal,dal,JarwBl00,rec_first_down,1,,,,,
player,201811290dal,dal,JarwBl00,rec_air_yds,2,,,,,
player,201811290dal,dal,JarwBl00,rec_air_yds_per_rec,2.0,,,,,
player,201811290dal,dal,JarwBl00,rec_yac,10,,,,,
player,201811290dal,dal,JarwBl00,rec_yac_per_rec,10.0,,,,,
player,201811290dal,dal,JarwBl00,rec_broken_tackles,0,,,,,
player,201811290dal,dal,JarwBl00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,dal,JarwBl00,rec_drops,0,,,,,
player,201811290dal,dal,JarwBl00,rec_drop_pct,0.0,,,,,
player,201811290dal,dal,BrowNo00,targets,1,,,,,
player,201811290dal,dal,BrowNo00,rec,1,,,,,
player,201811290dal,dal,BrowNo00,rec_yds,9,,,,,
player,201811290dal,dal,BrowNo00,rec_first_down,,,,,,
player,201811290dal,dal,BrowNo00,rec_air_yds,5,,,,,
player,201811290dal,dal,BrowNo00,rec_air_yds_per_rec,5.0,,,,,
player,201811290dal,dal,BrowNo00,rec_yac,4,,,,,
player,201811290dal,dal,BrowNo00,rec_yac_per_rec,4.0,,,,,
player,201811290dal,dal,BrowNo00,rec_broken_tackles,0,,,,,
player,201811290dal,dal,BrowNo00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,dal,BrowNo00,rec_drops,0,,,,,
player,201811290dal,dal,BrowNo00,rec_drop_pct,0.0,,,,,
player,201811290dal,dal,SchuDa00,targets,2,,,,,
player,201811290dal,dal,SchuDa00,rec,1,,,,,
player,201811290dal,dal,SchuDa00,rec_yds,7,,,,,
player,201811290dal,dal,SchuDa00,rec_first_down,,,,,,
player,201811290dal,dal,SchuDa00,rec_air_yds,5,,,,,
player,201811290dal,dal,SchuDa00,rec_air_yds_per_rec,5.0,,,,,
player,201811290dal,dal,SchuDa00,rec_yac,2,,,,,
player,201811290dal,dal,SchuDa00,rec_yac_per_rec,2.0,,,,,
player,201811290dal,dal,SchuDa00,rec_broken_tackles,0,,,,,
player,201811290dal,dal,SchuDa00,rec_broken_tackles_per_rec,,,,,,
player,201811290dal,dal,SchuDa00,rec_drops,0,,,,,
player,201811290dal,dal,SchuDa00,rec_drop_pct,0.0,,,,,
player,201811290dal,dal,MartZa00,pos,G,,,,,
player,201811290dal,dal,MartZa00,offense,71,,,,,
player,201811290dal,dal,MartZa00,off_pct,100%,,,,,
player,201811290dal,dal,MartZa00,defense,0,,,,,
player,201811290dal,dal,MartZa00,def_pct,0%,,,,,
player,201811290dal,dal,MartZa00,special_teams,3,,,,,
player,201811290dal,dal,MartZa00,st_pct,15%,,,,,
player,201811290dal,dal,LoonJo01,pos,C,,,,,
player,201811290dal,dal,LoonJo01,offense,71,,,,,
player,201811290dal,dal,LoonJo01,off_pct,100%,,,,,
player,201811290dal,dal,LoonJo01,defense,0,,,,,
player,201811290dal,dal,LoonJo01,def_pct,0%,,,,,
player,201811290dal,dal,LoonJo01,special_teams,3,,,,,
player,201811290dal,dal,LoonJo01,st_pct,15%,,,,,
player,201811290dal,dal,FlemCa00,pos,T,,,,,
player,201811290dal,dal,FlemCa00,offense,71,,,,,
player,201811290dal,dal,FlemCa00,off_pct,100%,,,,,
player,201811290dal,dal,FlemCa00,defense,0,,,,,
player,201811290dal,dal,FlemCa00,def_pct,0%,,,,,
player,201811290dal,dal,FlemCa00,special_teams,3,,,,,
player,201811290dal,dal,FlemCa00,st_pct,15%,,,,,
player,201811290dal,dal,Sua-Xa00,pos,G,,,,,
player,201811290dal,dal,Sua-Xa00,offense,71,,,,,
player,201811290dal,dal,Sua-Xa00,off_pct,100%,,,,,
player,201811290dal,dal,Sua-Xa00,defense,0,,,,,
player,201811290dal,dal,Sua-Xa00,def_pct,0%,,,,,
player,201811290dal,dal,Sua-Xa00,special_teams,3,,,,,
player,201811290dal,dal,Sua-Xa00,st_pct,15%,,,,,
player,201811290dal,dal,CollLa01,pos,T,,,,,
player,201811290dal,dal,CollLa01,offense,71,,,,,
player,201811290dal,dal,CollLa01,off_pct,100%,,,,,
player,201811290dal,dal,CollLa01,defense,0,,,,,
player,201811290dal,dal,CollLa01,def_pct,0%,,,,,
player,201811290dal,dal,CollLa01,special_teams,3,,,,,
player,201811290dal,dal,CollLa01,st_pct,15%,,,,,
player,201811290dal,dal,PresDa01,pos,QB,,,,,
player,201811290dal,dal,PresDa01,offense,71,,,,,
player,201811290dal,dal,PresDa01,off_pct,100%,,,,,
player,201811290dal,dal,PresDa01,defense,0,,,,,
player,201811290dal,dal,PresDa01,def_pct,0%,,,,,
player,201811290dal,dal,PresDa01,special_teams,0,,,,,
player,201811290dal,dal,PresDa01,st_pct,0%,,,,,
player,201811290dal,dal,ElliEz00,pos,RB,,,,,
player,201811290dal,dal,ElliEz00,offense,63,,,,,
player,201811290dal,dal,ElliEz00,off_pct,89%,,,,,
player,201811290dal,dal,ElliEz00,defense,0,,,,,
player,201811290dal,dal,ElliEz00,def_pct,0%,,,,,
player,201811290dal,dal,ElliEz00,special_teams,0,,,,,
player,201811290dal,dal,ElliEz00,st_pct,0%,,,,,
player,201811290dal,dal,CoopAm00,pos,WR,,,,,
player,201811290dal,dal,CoopAm00,offense,56,,,,,
player,201811290dal,dal,CoopAm00,off_pct,79%,,,,,
player,201811290dal,dal,CoopAm00,defense,0,,,,,
player,201811290dal,dal,CoopAm00,def_pct,0%,,,,,
player,201811290dal,dal,CoopAm00,special_teams,0,,,,,
player,201811290dal,dal,CoopAm00,st_pct,0%,,,,,
player,201811290dal,dal,GallMi00,pos,WR,,,,,
player,201811290dal,dal,GallMi00,offense,52,,,,,
player,201811290dal,dal,GallMi00,off_pct,73%,,,,,
player,201811290dal,dal,GallMi00,defense,0,,,,,
player,201811290dal,dal,GallMi00,def_pct,0%,,,,,
player,201811290dal,dal,GallMi00,special_teams,0,,,,,
player,201811290dal,dal,GallMi00,st_pct,0%,,,,,
player,201811290dal,dal,BeasCo00,pos,WR,,,,,
player,201811290dal,dal,BeasCo00,offense,47,,,,,
player,201811290dal,dal,BeasCo00,off_pct,66%,,,,,
player,201811290dal,dal,BeasCo00,defense,0,,,,,
player,201811290dal,dal,BeasCo00,def_pct,0%,,,,,
player,201811290dal,dal,BeasCo00,special_teams,5,,,,,
player,201811290dal,dal,BeasCo00,st_pct,25%,,,,,
player,201811290dal,dal,SchuDa00,pos,TE,,,,,
player,201811290dal,dal,SchuDa00,offense,40,,,,,
player,201811290dal,dal,SchuDa00,off_pct,56%,,,,,
player,201811290dal,dal,SchuDa00,defense,0,,,,,
player,201811290dal,dal,SchuDa00,def_pct,0%,,,,,
player,201811290dal,dal,SchuDa00,special_teams,3,,,,,
player,201811290dal,dal,SchuDa00,st_pct,15%,,,,,
player,201811290dal,dal,JarwBl00,pos,TE,,,,,
player,201811290dal,dal,JarwBl00,offense,28,,,,,
player,201811290dal,dal,JarwBl00,off_pct,39%,,,,,
player,201811290dal,dal,JarwBl00,defense,0,,,,,
player,201811290dal,dal,JarwBl00,def_pct,0%,,,,,
player,201811290dal,dal,JarwBl00,special_teams,6,,,,,
player,201811290dal,dal,JarwBl00,st_pct,30%,,,,,
player,201811290dal,dal,BrowNo00,pos,WR,,,,,
player,201811290dal,dal,BrowNo00,offense,21,,,,,
player,201811290dal,dal,BrowNo00,off_pct,30%,,,,,
player,201811290dal,dal,BrowNo00,defense,0,,,,,
player,201811290dal,dal,BrowNo00,def_pct,0%,,,,,
player,201811290dal,dal,BrowNo00,special_teams,13,,,,,
player,201811290dal,dal,BrowNo00,st_pct,65%,,,,,
player,201811290dal,dal,HurnAl01,pos,WR,,,,,
player,201811290dal,dal,HurnAl01,offense,16,,,,,
player,201811290dal,dal,HurnAl01,off_pct,23%,,,,,
player,201811290dal,dal,HurnAl01,defense,0,,,,,
player,201811290dal,dal,HurnAl01,def_pct,0%,,,,,
player,201811290dal,dal,HurnAl01,special_teams,0,,,,,
player,201811290dal,dal,HurnAl01,st_pct,0%,,,,,
player,201811290dal,dal,GathRi00,pos,TE,,,,,
player,201811290dal,dal,GathRi00,offense,10,,,,,
player,201811290dal,dal,GathRi00,off_pct,14%,,,,,
player,201811290dal,dal,GathRi00,defense,0,,,,,
player,201811290dal,dal,GathRi00,def_pct,0%,,,,,
player,201811290dal,dal,GathRi00,special_teams,0,,,,,
player,201811290dal,dal,GathRi00,st_pct,0%,,,,,
player,201811290dal,dal,OlawJa00,pos,FB,,,,,
player,201811290dal,dal,OlawJa00,offense,9,,,,,
player,201811290dal,dal,OlawJa00,off_pct,13%,,,,,
player,201811290dal,dal,OlawJa00,defense,0,,,,,
player,201811290dal,dal,OlawJa00,def_pct,0%,,,,,
player,201811290dal,dal,OlawJa00,special_teams,13,,,,,
player,201811290dal,dal,OlawJa00,st_pct,65%,,,,,
player,201811290dal,dal,SmitRo06,pos,RB,,,,,
player,201811290dal,dal,SmitRo06,offense,8,,,,,
player,201811290dal,dal,SmitRo06,off_pct,11%,,,,,
player,201811290dal,dal,SmitRo06,defense,0,,,,,
player,201811290dal,dal,SmitRo06,def_pct,0%,,,,,
player,201811290dal,dal,SmitRo06,special_teams,13,,,,,
player,201811290dal,dal,SmitRo06,st_pct,65%,,,,,
player,201811290dal,dal,LewiJo01,pos,CB,,,,,
player,201811290dal,dal,LewiJo01,offense,2,,,,,
player,201811290dal,dal,LewiJo01,off_pct,3%,,,,,
player,201811290dal,dal,LewiJo01,defense,8,,,,,
player,201811290dal,dal,LewiJo01,def_pct,15%,,,,,
player,201811290dal,dal,LewiJo01,special_teams,3,,,,,
player,201811290dal,dal,LewiJo01,st_pct,15%,,,,,
