game,2018,13,20181202,201812020htx,cle,"Cleveland Browns",13,htx,"Houston Texans",29
player,201812020htx,cle,AverGe00,def_int_td,0,,,,,
player,201812020htx,cle,AverGe00,def_int_long,0,,,,,
player,201812020htx,cle,AverGe00,pass_defended,0,,,,,
player,201812020htx,cle,AverGe00,sacks,1.0,,,,,
player,201812020htx,cle,AverGe00,tackles_combined,3,,,,,
player,201812020htx,cle,AverGe00,tackles_solo,1,,,,,
player,201812020htx,cle,AverGe00,tackles_assists,2,,,,,
player,201812020htx,cle,AverGe00,tackles_loss,1,,,,,
player,201812020htx,cle,AverGe00,qb_hits,1,,,,,
player,201812020htx,cle,AverGe00,fumbles_rec,0,,,,,
player,201812020htx,cle,AverGe00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,AverGe00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,AverGe00,fumbles_forced,0,,,,,
player,201812020htx,cle,SchoJo00,def_int,0,,,,,
player,201812020htx,cle,SchoJo00,def_int_yds,0,,,,,
player,201812020htx,cle,SchoJo00,def_int_td,0,,,,,
player,201812020htx,cle,SchoJo00,def_int_long,0,,,,,
player,201812020htx,cle,SchoJo00,pass_defended,0,,,,,
player,201812020htx,cle,SchoJo00,sacks,0.5,,,,,
player,201812020htx,cle,SchoJo00,tackles_combined,9,,,,,
player,201812020htx,cle,SchoJo00,tackles_solo,1,,,,,
player,201812020htx,cle,SchoJo00,tackles_assists,8,,,,,
player,201812020htx,cle,SchoJo00,tackles_loss,0,,,,,
player,201812020htx,cle,SchoJo00,qb_hits,1,,,,,
player,201812020htx,cle,SchoJo00,fumbles_rec,0,,,,,
player,201812020htx,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,SchoJo00,fumbles_forced,0,,,,,
player,201812020htx,cle,CarrTr00,def_int,0,,,,,
player,201812020htx,cle,CarrTr00,def_int_yds,0,,,,,
player,201812020htx,cle,CarrTr00,def_int_td,0,,,,,
player,201812020htx,cle,CarrTr00,def_int_long,0,,,,,
player,201812020htx,cle,CarrTr00,pass_defended,1,,,,,
player,201812020htx,cle,CarrTr00,sacks,0.0,,,,,
player,201812020htx,cle,CarrTr00,tackles_combined,8,,,,,
player,201812020htx,cle,CarrTr00,tackles_solo,6,,,,,
player,201812020htx,cle,CarrTr00,tackles_assists,2,,,,,
player,201812020htx,cle,CarrTr00,tackles_loss,0,,,,,
player,201812020htx,cle,CarrTr00,qb_hits,0,,,,,
player,201812020htx,cle,CarrTr00,fumbles_rec,0,,,,,
player,201812020htx,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,CarrTr00,fumbles_forced,0,,,,,
player,201812020htx,cle,PeppJa00,def_int,0,,,,,
player,201812020htx,cle,PeppJa00,def_int_yds,0,,,,,
player,201812020htx,cle,PeppJa00,def_int_td,0,,,,,
player,201812020htx,cle,PeppJa00,def_int_long,0,,,,,
player,201812020htx,cle,PeppJa00,pass_defended,0,,,,,
player,201812020htx,cle,PeppJa00,sacks,0.0,,,,,
player,201812020htx,cle,PeppJa00,tackles_combined,8,,,,,
player,201812020htx,cle,PeppJa00,tackles_solo,4,,,,,
player,201812020htx,cle,PeppJa00,tackles_assists,4,,,,,
player,201812020htx,cle,PeppJa00,tackles_loss,0,,,,,
player,201812020htx,cle,PeppJa00,qb_hits,1,,,,,
player,201812020htx,cle,PeppJa00,fumbles_rec,0,,,,,
player,201812020htx,cle,PeppJa00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,PeppJa00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,PeppJa00,fumbles_forced,0,,,,,
player,201812020htx,cle,RandDa00,def_int,0,,,,,
player,201812020htx,cle,RandDa00,def_int_yds,0,,,,,
player,201812020htx,cle,RandDa00,def_int_td,0,,,,,
player,201812020htx,cle,RandDa00,def_int_long,0,,,,,
player,201812020htx,cle,RandDa00,pass_defended,0,,,,,
player,201812020htx,cle,RandDa00,sacks,0.0,,,,,
player,201812020htx,cle,RandDa00,tackles_combined,8,,,,,
player,201812020htx,cle,RandDa00,tackles_solo,7,,,,,
player,201812020htx,cle,RandDa00,tackles_assists,1,,,,,
player,201812020htx,cle,RandDa00,tackles_loss,0,,,,,
player,201812020htx,cle,RandDa00,qb_hits,0,,,,,
player,201812020htx,cle,RandDa00,fumbles_rec,0,,,,,
player,201812020htx,cle,RandDa00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,RandDa00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,RandDa00,fumbles_forced,0,,,,,
player,201812020htx,cle,ColeTr01,def_int,0,,,,,
player,201812020htx,cle,ColeTr01,def_int_yds,0,,,,,
player,201812020htx,cle,ColeTr01,def_int_td,0,,,,,
player,201812020htx,cle,ColeTr01,def_int_long,0,,,,,
player,201812020htx,cle,ColeTr01,pass_defended,0,,,,,
player,201812020htx,cle,ColeTr01,sacks,0.0,,,,,
player,201812020htx,cle,ColeTr01,tackles_combined,7,,,,,
player,201812020htx,cle,ColeTr01,tackles_solo,1,,,,,
player,201812020htx,cle,ColeTr01,tackles_assists,6,,,,,
player,201812020htx,cle,ColeTr01,tackles_loss,0,,,,,
player,201812020htx,cle,ColeTr01,qb_hits,0,,,,,
player,201812020htx,cle,ColeTr01,fumbles_rec,0,,,,,
player,201812020htx,cle,ColeTr01,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,ColeTr01,fumbles_rec_td,0,,,,,
player,201812020htx,cle,ColeTr01,fumbles_forced,0,,,,,
player,201812020htx,cle,GainPh00,def_int,0,,,,,
player,201812020htx,cle,GainPh00,def_int_yds,0,,,,,
player,201812020htx,cle,GainPh00,def_int_td,0,,,,,
player,201812020htx,cle,GainPh00,def_int_long,0,,,,,
player,201812020htx,cle,GainPh00,pass_defended,0,,,,,
player,201812020htx,cle,GainPh00,sacks,0.0,,,,,
player,201812020htx,cle,GainPh00,tackles_combined,7,,,,,
player,201812020htx,cle,GainPh00,tackles_solo,5,,,,,
player,201812020htx,cle,GainPh00,tackles_assists,2,,,,,
player,201812020htx,cle,GainPh00,tackles_loss,0,,,,,
player,201812020htx,cle,GainPh00,qb_hits,0,,,,,
player,201812020htx,cle,GainPh00,fumbles_rec,0,,,,,
player,201812020htx,cle,GainPh00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,GainPh00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,GainPh00,fumbles_forced,0,,,,,
player,201812020htx,cle,KindDe00,def_int,0,,,,,
player,201812020htx,cle,KindDe00,def_int_yds,0,,,,,
player,201812020htx,cle,KindDe00,def_int_td,0,,,,,
player,201812020htx,cle,KindDe00,def_int_long,0,,,,,
player,201812020htx,cle,KindDe00,pass_defended,0,,,,,
player,201812020htx,cle,KindDe00,sacks,0.0,,,,,
player,201812020htx,cle,KindDe00,tackles_combined,5,,,,,
player,201812020htx,cle,KindDe00,tackles_solo,2,,,,,
player,201812020htx,cle,KindDe00,tackles_assists,3,,,,,
player,201812020htx,cle,KindDe00,tackles_loss,0,,,,,
player,201812020htx,cle,KindDe00,qb_hits,0,,,,,
player,201812020htx,cle,KindDe00,fumbles_rec,0,,,,,
player,201812020htx,cle,KindDe00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,KindDe00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,KindDe00,fumbles_forced,0,,,,,
player,201812020htx,cle,PricBr00,def_int,0,,,,,
player,201812020htx,cle,PricBr00,def_int_yds,0,,,,,
player,201812020htx,cle,PricBr00,def_int_td,0,,,,,
player,201812020htx,cle,PricBr00,def_int_long,0,,,,,
player,201812020htx,cle,PricBr00,pass_defended,0,,,,,
player,201812020htx,cle,PricBr00,sacks,0.0,,,,,
player,201812020htx,cle,PricBr00,tackles_combined,5,,,,,
player,201812020htx,cle,PricBr00,tackles_solo,3,,,,,
player,201812020htx,cle,PricBr00,tackles_assists,2,,,,,
player,201812020htx,cle,PricBr00,tackles_loss,0,,,,,
player,201812020htx,cle,PricBr00,qb_hits,0,,,,,
player,201812020htx,cle,PricBr00,fumbles_rec,0,,,,,
player,201812020htx,cle,PricBr00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,PricBr00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,PricBr00,fumbles_forced,0,,,,,
player,201812020htx,cle,VallTa00,def_int,0,,,,,
player,201812020htx,cle,VallTa00,def_int_yds,0,,,,,
player,201812020htx,cle,VallTa00,def_int_td,0,,,,,
player,201812020htx,cle,VallTa00,def_int_long,0,,,,,
player,201812020htx,cle,VallTa00,pass_defended,0,,,,,
player,201812020htx,cle,VallTa00,sacks,0.0,,,,,
player,201812020htx,cle,VallTa00,tackles_combined,5,,,,,
player,201812020htx,cle,VallTa00,tackles_solo,3,,,,,
player,201812020htx,cle,VallTa00,tackles_assists,2,,,,,
player,201812020htx,cle,VallTa00,tackles_loss,0,,,,,
player,201812020htx,cle,VallTa00,qb_hits,0,,,,,
player,201812020htx,cle,VallTa00,fumbles_rec,0,,,,,
player,201812020htx,cle,VallTa00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,VallTa00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,VallTa00,fumbles_forced,1,,,,,
player,201812020htx,cle,CollJa00,def_int,0,,,,,
player,201812020htx,cle,CollJa00,def_int_yds,0,,,,,
player,201812020htx,cle,CollJa00,def_int_td,0,,,,,
player,201812020htx,cle,CollJa00,def_int_long,0,,,,,
player,201812020htx,cle,CollJa00,pass_defended,0,,,,,
player,201812020htx,cle,CollJa00,sacks,0.0,,,,,
player,201812020htx,cle,CollJa00,tackles_combined,4,,,,,
player,201812020htx,cle,CollJa00,tackles_solo,2,,,,,
player,201812020htx,cle,CollJa00,tackles_assists,2,,,,,
player,201812020htx,cle,CollJa00,tackles_loss,1,,,,,
player,201812020htx,cle,CollJa00,qb_hits,1,,,,,
player,201812020htx,cle,CollJa00,fumbles_rec,0,,,,,
player,201812020htx,cle,CollJa00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,CollJa00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,CollJa00,fumbles_forced,0,,,,,
player,201812020htx,cle,BoddBr01,def_int,0,,,,,
player,201812020htx,cle,BoddBr01,def_int_yds,0,,,,,
player,201812020htx,cle,BoddBr01,def_int_td,0,,,,,
player,201812020htx,cle,BoddBr01,def_int_long,0,,,,,
player,201812020htx,cle,BoddBr01,pass_defended,0,,,,,
player,201812020htx,cle,BoddBr01,sacks,0.0,,,,,
player,201812020htx,cle,BoddBr01,tackles_combined,2,,,,,
player,201812020htx,cle,BoddBr01,tackles_solo,2,,,,,
player,201812020htx,cle,BoddBr01,tackles_assists,0,,,,,
player,201812020htx,cle,BoddBr01,tackles_loss,0,,,,,
player,201812020htx,cle,BoddBr01,qb_hits,0,,,,,
player,201812020htx,cle,BoddBr01,fumbles_rec,0,,,,,
player,201812020htx,cle,BoddBr01,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,BoddBr01,fumbles_rec_td,0,,,,,
player,201812020htx,cle,BoddBr01,fumbles_forced,1,,,,,
player,201812020htx,cle,SmitCh03,def_int,0,,,,,
player,201812020htx,cle,SmitCh03,def_int_yds,0,,,,,
player,201812020htx,cle,SmitCh03,def_int_td,0,,,,,
player,201812020htx,cle,SmitCh03,def_int_long,0,,,,,
player,201812020htx,cle,SmitCh03,pass_defended,1,,,,,
player,201812020htx,cle,SmitCh03,sacks,0.0,,,,,
player,201812020htx,cle,SmitCh03,tackles_combined,2,,,,,
player,201812020htx,cle,SmitCh03,tackles_solo,2,,,,,
player,201812020htx,cle,SmitCh03,tackles_assists,0,,,,,
player,201812020htx,cle,SmitCh03,tackles_loss,0,,,,,
player,201812020htx,cle,SmitCh03,qb_hits,0,,,,,
player,201812020htx,cle,SmitCh03,fumbles_rec,0,,,,,
player,201812020htx,cle,SmitCh03,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,SmitCh03,fumbles_rec_td,0,,,,,
player,201812020htx,cle,SmitCh03,fumbles_forced,0,,,,,
player,201812020htx,cle,WardDe02,def_int,0,,,,,
player,201812020htx,cle,WardDe02,def_int_yds,0,,,,,
player,201812020htx,cle,WardDe02,def_int_td,0,,,,,
player,201812020htx,cle,WardDe02,def_int_long,0,,,,,
player,201812020htx,cle,WardDe02,pass_defended,0,,,,,
player,201812020htx,cle,WardDe02,sacks,0.0,,,,,
player,201812020htx,cle,WardDe02,tackles_combined,2,,,,,
player,201812020htx,cle,WardDe02,tackles_solo,1,,,,,
player,201812020htx,cle,WardDe02,tackles_assists,1,,,,,
player,201812020htx,cle,WardDe02,tackles_loss,1,,,,,
player,201812020htx,cle,WardDe02,qb_hits,0,,,,,
player,201812020htx,cle,WardDe02,fumbles_rec,0,,,,,
player,201812020htx,cle,WardDe02,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,WardDe02,fumbles_rec_td,0,,,,,
player,201812020htx,cle,WardDe02,fumbles_forced,0,,,,,
player,201812020htx,cle,ZettAn00,def_int,0,,,,,
player,201812020htx,cle,ZettAn00,def_int_yds,0,,,,,
player,201812020htx,cle,ZettAn00,def_int_td,0,,,,,
player,201812020htx,cle,ZettAn00,def_int_long,0,,,,,
player,201812020htx,cle,ZettAn00,pass_defended,0,,,,,
player,201812020htx,cle,ZettAn00,sacks,0.0,,,,,
player,201812020htx,cle,ZettAn00,tackles_combined,2,,,,,
player,201812020htx,cle,ZettAn00,tackles_solo,0,,,,,
player,201812020htx,cle,ZettAn00,tackles_assists,2,,,,,
player,201812020htx,cle,ZettAn00,tackles_loss,0,,,,,
player,201812020htx,cle,ZettAn00,qb_hits,0,,,,,
player,201812020htx,cle,ZettAn00,fumbles_rec,0,,,,,
player,201812020htx,cle,ZettAn00,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,ZettAn00,fumbles_rec_td,0,,,,,
player,201812020htx,cle,ZettAn00,fumbles_forced,0,,,,,
player,201812020htx,cle,ThomTa01,def_int,0,,,,,
player,201812020htx,cle,ThomTa01,def_int_yds,0,,,,,
player,201812020htx,cle,ThomTa01,def_int_td,0,,,,,
player,201812020htx,cle,ThomTa01,def_int_long,0,,,,,
player,201812020htx,cle,ThomTa01,pass_defended,0,,,,,
player,201812020htx,cle,ThomTa01,sacks,0.0,,,,,
player,201812020htx,cle,ThomTa01,tackles_combined,1,,,,,
player,201812020htx,cle,ThomTa01,tackles_solo,1,,,,,
player,201812020htx,cle,ThomTa01,tackles_assists,0,,,,,
player,201812020htx,cle,ThomTa01,tackles_loss,0,,,,,
player,201812020htx,cle,ThomTa01,qb_hits,0,,,,,
player,201812020htx,cle,ThomTa01,fumbles_rec,0,,,,,
player,201812020htx,cle,ThomTa01,fumbles_rec_yds,0,,,,,
player,201812020htx,cle,ThomTa01,fumbles_rec_td,0,,,,,
player,201812020htx,cle,ThomTa01,fumbles_forced,0,,,,,
player,201812020htx,htx,HalxAn00,def_int,1,,,,,
player,201812020htx,htx,HalxAn00,def_int_yds,0,,,,,
player,201812020htx,htx,HalxAn00,def_int_td,0,,,,,
player,201812020htx,htx,HalxAn00,def_int_long,0,,,,,
player,201812020htx,htx,HalxAn00,pass_defended,1,,,,,
player,201812020htx,htx,HalxAn00,sacks,0.0,,,,,
player,201812020htx,htx,HalxAn00,tackles_combined,3,,,,,
player,201812020htx,htx,HalxAn00,tackles_solo,2,,,,,
player,201812020htx,htx,HalxAn00,tackles_assists,1,,,,,
player,201812020htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201812020htx,htx,HalxAn00,qb_hits,0,,,,,
player,201812020htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201812020htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201812020htx,htx,CunnZa00,def_int,1,,,,,
player,201812020htx,htx,CunnZa00,def_int_yds,38,,,,,
player,201812020htx,htx,CunnZa00,def_int_td,1,,,,,
player,201812020htx,htx,CunnZa00,def_int_long,38,,,,,
player,201812020htx,htx,CunnZa00,pass_defended,2,,,,,
player,201812020htx,htx,CunnZa00,sacks,0.0,,,,,
player,201812020htx,htx,CunnZa00,tackles_combined,2,,,,,
player,201812020htx,htx,CunnZa00,tackles_solo,1,,,,,
player,201812020htx,htx,CunnZa00,tackles_assists,1,,,,,
player,201812020htx,htx,CunnZa00,tackles_loss,0,,,,,
player,201812020htx,htx,CunnZa00,qb_hits,0,,,,,
player,201812020htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201812020htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,CunnZa00,fumbles_forced,0,,,,,
player,201812020htx,htx,JoseJo20,def_int,1,,,,,
player,201812020htx,htx,JoseJo20,def_int_yds,18,,,,,
player,201812020htx,htx,JoseJo20,def_int_td,0,,,,,
player,201812020htx,htx,JoseJo20,def_int_long,18,,,,,
player,201812020htx,htx,JoseJo20,pass_defended,1,,,,,
player,201812020htx,htx,JoseJo20,sacks,0.0,,,,,
player,201812020htx,htx,JoseJo20,tackles_combined,1,,,,,
player,201812020htx,htx,JoseJo20,tackles_solo,1,,,,,
player,201812020htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201812020htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201812020htx,htx,JoseJo20,qb_hits,0,,,,,
player,201812020htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201812020htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201812020htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201812020htx,htx,ColvAa00,def_int,0,,,,,
player,201812020htx,htx,ColvAa00,def_int_yds,0,,,,,
player,201812020htx,htx,ColvAa00,def_int_td,0,,,,,
player,201812020htx,htx,ColvAa00,def_int_long,0,,,,,
player,201812020htx,htx,ColvAa00,pass_defended,0,,,,,
player,201812020htx,htx,ColvAa00,sacks,0.0,,,,,
player,201812020htx,htx,ColvAa00,tackles_combined,6,,,,,
player,201812020htx,htx,ColvAa00,tackles_solo,5,,,,,
player,201812020htx,htx,ColvAa00,tackles_assists,1,,,,,
player,201812020htx,htx,ColvAa00,tackles_loss,0,,,,,
player,201812020htx,htx,ColvAa00,qb_hits,0,,,,,
player,201812020htx,htx,ColvAa00,fumbles_rec,1,,,,,
player,201812020htx,htx,ColvAa00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,ColvAa00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,ColvAa00,fumbles_forced,0,,,,,
player,201812020htx,htx,MathTy00,def_int,0,,,,,
player,201812020htx,htx,MathTy00,def_int_yds,0,,,,,
player,201812020htx,htx,MathTy00,def_int_td,0,,,,,
player,201812020htx,htx,MathTy00,def_int_long,0,,,,,
player,201812020htx,htx,MathTy00,pass_defended,1,,,,,
player,201812020htx,htx,MathTy00,sacks,0.0,,,,,
player,201812020htx,htx,MathTy00,tackles_combined,6,,,,,
player,201812020htx,htx,MathTy00,tackles_solo,5,,,,,
player,201812020htx,htx,MathTy00,tackles_assists,1,,,,,
player,201812020htx,htx,MathTy00,tackles_loss,0,,,,,
player,201812020htx,htx,MathTy00,qb_hits,0,,,,,
player,201812020htx,htx,MathTy00,fumbles_rec,0,,,,,
player,201812020htx,htx,MathTy00,fumbles_rec_yds,9,,,,,
player,201812020htx,htx,MathTy00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,MathTy00,fumbles_forced,0,,,,,
player,201812020htx,htx,JackKa99,def_int,0,,,,,
player,201812020htx,htx,JackKa99,def_int_yds,0,,,,,
player,201812020htx,htx,JackKa99,def_int_td,0,,,,,
player,201812020htx,htx,JackKa99,def_int_long,0,,,,,
player,201812020htx,htx,JackKa99,pass_defended,0,,,,,
player,201812020htx,htx,JackKa99,sacks,0.0,,,,,
player,201812020htx,htx,JackKa99,tackles_combined,4,,,,,
player,201812020htx,htx,JackKa99,tackles_solo,4,,,,,
player,201812020htx,htx,JackKa99,tackles_assists,0,,,,,
player,201812020htx,htx,JackKa99,tackles_loss,0,,,,,
player,201812020htx,htx,JackKa99,qb_hits,0,,,,,
player,201812020htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201812020htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201812020htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201812020htx,htx,McKiBe00,def_int,0,,,,,
player,201812020htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201812020htx,htx,McKiBe00,def_int_td,0,,,,,
player,201812020htx,htx,McKiBe00,def_int_long,0,,,,,
player,201812020htx,htx,McKiBe00,pass_defended,0,,,,,
player,201812020htx,htx,McKiBe00,sacks,0.0,,,,,
player,201812020htx,htx,McKiBe00,tackles_combined,4,,,,,
player,201812020htx,htx,McKiBe00,tackles_solo,2,,,,,
player,201812020htx,htx,McKiBe00,tackles_assists,2,,,,,
player,201812020htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201812020htx,htx,McKiBe00,qb_hits,0,,,,,
player,201812020htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201812020htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201812020htx,htx,ReidJu00,def_int,0,,,,,
player,201812020htx,htx,ReidJu00,def_int_yds,0,,,,,
player,201812020htx,htx,ReidJu00,def_int_td,0,,,,,
player,201812020htx,htx,ReidJu00,def_int_long,0,,,,,
player,201812020htx,htx,ReidJu00,pass_defended,2,,,,,
player,201812020htx,htx,ReidJu00,sacks,0.0,,,,,
player,201812020htx,htx,ReidJu00,tackles_combined,4,,,,,
player,201812020htx,htx,ReidJu00,tackles_solo,3,,,,,
player,201812020htx,htx,ReidJu00,tackles_assists,1,,,,,
player,201812020htx,htx,ReidJu00,tackles_loss,0,,,,,
player,201812020htx,htx,ReidJu00,qb_hits,0,,,,,
player,201812020htx,htx,ReidJu00,fumbles_rec,0,,,,,
player,201812020htx,htx,ReidJu00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,ReidJu00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,ReidJu00,fumbles_forced,1,,,,,
player,201812020htx,htx,CoatSa00,def_int,0,,,,,
player,201812020htx,htx,CoatSa00,def_int_yds,0,,,,,
player,201812020htx,htx,CoatSa00,def_int_td,0,,,,,
player,201812020htx,htx,CoatSa00,def_int_long,0,,,,,
player,201812020htx,htx,CoatSa00,pass_defended,0,,,,,
player,201812020htx,htx,CoatSa00,sacks,0.0,,,,,
player,201812020htx,htx,CoatSa00,tackles_combined,3,,,,,
player,201812020htx,htx,CoatSa00,tackles_solo,1,,,,,
player,201812020htx,htx,CoatSa00,tackles_assists,2,,,,,
player,201812020htx,htx,CoatSa00,tackles_loss,0,,,,,
player,201812020htx,htx,CoatSa00,qb_hits,0,,,,,
player,201812020htx,htx,CoatSa00,fumbles_rec,0,,,,,
player,201812020htx,htx,CoatSa00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,CoatSa00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,CoatSa00,fumbles_forced,0,,,,,
player,201812020htx,htx,WrigSh00,def_int,0,,,,,
player,201812020htx,htx,WrigSh00,def_int_yds,0,,,,,
player,201812020htx,htx,WrigSh00,def_int_td,0,,,,,
player,201812020htx,htx,WrigSh00,def_int_long,0,,,,,
player,201812020htx,htx,WrigSh00,pass_defended,0,,,,,
player,201812020htx,htx,WrigSh00,sacks,0.0,,,,,
player,201812020htx,htx,WrigSh00,tackles_combined,3,,,,,
player,201812020htx,htx,WrigSh00,tackles_solo,2,,,,,
player,201812020htx,htx,WrigSh00,tackles_assists,1,,,,,
player,201812020htx,htx,WrigSh00,tackles_loss,1,,,,,
player,201812020htx,htx,WrigSh00,qb_hits,0,,,,,
player,201812020htx,htx,WrigSh00,fumbles_rec,0,,,,,
player,201812020htx,htx,WrigSh00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,WrigSh00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,WrigSh00,fumbles_forced,0,,,,,
player,201812020htx,htx,MercWh00,def_int,0,,,,,
player,201812020htx,htx,MercWh00,def_int_yds,0,,,,,
player,201812020htx,htx,MercWh00,def_int_td,0,,,,,
player,201812020htx,htx,MercWh00,def_int_long,0,,,,,
player,201812020htx,htx,MercWh00,pass_defended,0,,,,,
player,201812020htx,htx,MercWh00,sacks,0.0,,,,,
player,201812020htx,htx,MercWh00,tackles_combined,2,,,,,
player,201812020htx,htx,MercWh00,tackles_solo,1,,,,,
player,201812020htx,htx,MercWh00,tackles_assists,1,,,,,
player,201812020htx,htx,MercWh00,tackles_loss,0,,,,,
player,201812020htx,htx,MercWh00,qb_hits,0,,,,,
player,201812020htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201812020htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201812020htx,htx,BadeJo00,def_int,0,,,,,
player,201812020htx,htx,BadeJo00,def_int_yds,0,,,,,
player,201812020htx,htx,BadeJo00,def_int_td,0,,,,,
player,201812020htx,htx,BadeJo00,def_int_long,0,,,,,
player,201812020htx,htx,BadeJo00,pass_defended,0,,,,,
player,201812020htx,htx,BadeJo00,sacks,0.0,,,,,
player,201812020htx,htx,BadeJo00,tackles_combined,1,,,,,
player,201812020htx,htx,BadeJo00,tackles_solo,1,,,,,
player,201812020htx,htx,BadeJo00,tackles_assists,0,,,,,
player,201812020htx,htx,BadeJo00,tackles_loss,0,,,,,
player,201812020htx,htx,BadeJo00,qb_hits,0,,,,,
player,201812020htx,htx,BadeJo00,fumbles_rec,0,,,,,
player,201812020htx,htx,BadeJo00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,BadeJo00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,BadeJo00,fumbles_forced,0,,,,,
player,201812020htx,htx,BlacAn00,def_int,0,,,,,
player,201812020htx,htx,BlacAn00,def_int_yds,0,,,,,
player,201812020htx,htx,BlacAn00,def_int_td,0,,,,,
player,201812020htx,htx,BlacAn00,def_int_long,0,,,,,
player,201812020htx,htx,BlacAn00,pass_defended,0,,,,,
player,201812020htx,htx,BlacAn00,sacks,0.0,,,,,
player,201812020htx,htx,BlacAn00,tackles_combined,1,,,,,
player,201812020htx,htx,BlacAn00,tackles_solo,1,,,,,
player,201812020htx,htx,BlacAn00,tackles_assists,0,,,,,
player,201812020htx,htx,BlacAn00,tackles_loss,0,,,,,
player,201812020htx,htx,BlacAn00,qb_hits,0,,,,,
player,201812020htx,htx,BlacAn00,fumbles_rec,0,,,,,
player,201812020htx,htx,BlacAn00,fumbles_rec_yds,0,,,,,
player,201812020htx,htx,BlacAn00,fumbles_rec_td,0,,,,,
player,201812020htx,htx,BlacAn00,fumbles_forced,0,,,,,
player,201812020htx,htx,ClowJa00,def_int,0,,,,,
player,201812020htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201812020htx,htx,ClowJa00,def_int_td,0,,,,,
player,201812020htx,htx,ClowJa00,def_int_long,0,,,,,
player,201812020htx,htx,ClowJa00,pass_defended,0,,,,,
player,201812020htx,htx,ClowJa00,sacks,0.0,,,,,
player,201812020htx,htx,ClowJa00,tackles_combined,1,,,,,
