game,2018,5,20181007,201810070car,nyg,"New York Giants",31,car,"Carolina Panthers",33
player,201810070car,nyg,ApplEl00,tackles_solo,5,,,,,
player,201810070car,nyg,ApplEl00,tackles_assists,0,,,,,
player,201810070car,nyg,ApplEl00,tackles_loss,0,,,,,
player,201810070car,nyg,ApplEl00,qb_hits,0,,,,,
player,201810070car,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201810070car,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,ApplEl00,fumbles_forced,1,,,,,
player,201810070car,nyg,HillB.00,def_int,0,,,,,
player,201810070car,nyg,HillB.00,def_int_yds,0,,,,,
player,201810070car,nyg,HillB.00,def_int_td,0,,,,,
player,201810070car,nyg,HillB.00,def_int_long,0,,,,,
player,201810070car,nyg,HillB.00,pass_defended,0,,,,,
player,201810070car,nyg,HillB.00,sacks,0.0,,,,,
player,201810070car,nyg,HillB.00,tackles_combined,5,,,,,
player,201810070car,nyg,HillB.00,tackles_solo,3,,,,,
player,201810070car,nyg,HillB.00,tackles_assists,2,,,,,
player,201810070car,nyg,HillB.00,tackles_loss,0,,,,,
player,201810070car,nyg,HillB.00,qb_hits,0,,,,,
player,201810070car,nyg,HillB.00,fumbles_rec,0,,,,,
player,201810070car,nyg,HillB.00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,HillB.00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,HillB.00,fumbles_forced,0,,,,,
player,201810070car,nyg,ArmsRa01,def_int,0,,,,,
player,201810070car,nyg,ArmsRa01,def_int_yds,0,,,,,
player,201810070car,nyg,ArmsRa01,def_int_td,0,,,,,
player,201810070car,nyg,ArmsRa01,def_int_long,0,,,,,
player,201810070car,nyg,ArmsRa01,pass_defended,0,,,,,
player,201810070car,nyg,ArmsRa01,sacks,0.0,,,,,
player,201810070car,nyg,ArmsRa01,tackles_combined,4,,,,,
player,201810070car,nyg,ArmsRa01,tackles_solo,1,,,,,
player,201810070car,nyg,ArmsRa01,tackles_assists,3,,,,,
player,201810070car,nyg,ArmsRa01,tackles_loss,1,,,,,
player,201810070car,nyg,ArmsRa01,qb_hits,0,,,,,
player,201810070car,nyg,ArmsRa01,fumbles_rec,0,,,,,
player,201810070car,nyg,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,ArmsRa01,fumbles_rec_td,0,,,,,
player,201810070car,nyg,ArmsRa01,fumbles_forced,0,,,,,
player,201810070car,nyg,GoodB.00,def_int,0,,,,,
player,201810070car,nyg,GoodB.00,def_int_yds,0,,,,,
player,201810070car,nyg,GoodB.00,def_int_td,0,,,,,
player,201810070car,nyg,GoodB.00,def_int_long,0,,,,,
player,201810070car,nyg,GoodB.00,pass_defended,0,,,,,
player,201810070car,nyg,GoodB.00,sacks,0.0,,,,,
player,201810070car,nyg,GoodB.00,tackles_combined,4,,,,,
player,201810070car,nyg,GoodB.00,tackles_solo,3,,,,,
player,201810070car,nyg,GoodB.00,tackles_assists,1,,,,,
player,201810070car,nyg,GoodB.00,tackles_loss,0,,,,,
player,201810070car,nyg,GoodB.00,qb_hits,0,,,,,
player,201810070car,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201810070car,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,GoodB.00,fumbles_forced,0,,,,,
player,201810070car,nyg,HarrDa03,def_int,0,,,,,
player,201810070car,nyg,HarrDa03,def_int_yds,0,,,,,
player,201810070car,nyg,HarrDa03,def_int_td,0,,,,,
player,201810070car,nyg,HarrDa03,def_int_long,0,,,,,
player,201810070car,nyg,HarrDa03,pass_defended,0,,,,,
player,201810070car,nyg,HarrDa03,sacks,0.0,,,,,
player,201810070car,nyg,HarrDa03,tackles_combined,4,,,,,
player,201810070car,nyg,HarrDa03,tackles_solo,1,,,,,
player,201810070car,nyg,HarrDa03,tackles_assists,3,,,,,
player,201810070car,nyg,HarrDa03,tackles_loss,1,,,,,
player,201810070car,nyg,HarrDa03,qb_hits,0,,,,,
player,201810070car,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201810070car,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201810070car,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201810070car,nyg,WebbBW00,def_int,0,,,,,
player,201810070car,nyg,WebbBW00,def_int_yds,0,,,,,
player,201810070car,nyg,WebbBW00,def_int_td,0,,,,,
player,201810070car,nyg,WebbBW00,def_int_long,0,,,,,
player,201810070car,nyg,WebbBW00,pass_defended,0,,,,,
player,201810070car,nyg,WebbBW00,sacks,0.0,,,,,
player,201810070car,nyg,WebbBW00,tackles_combined,4,,,,,
player,201810070car,nyg,WebbBW00,tackles_solo,3,,,,,
player,201810070car,nyg,WebbBW00,tackles_assists,1,,,,,
player,201810070car,nyg,WebbBW00,tackles_loss,1,,,,,
player,201810070car,nyg,WebbBW00,qb_hits,1,,,,,
player,201810070car,nyg,WebbBW00,fumbles_rec,0,,,,,
player,201810070car,nyg,WebbBW00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,WebbBW00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,WebbBW00,fumbles_forced,0,,,,,
player,201810070car,nyg,TomlDa00,def_int,0,,,,,
player,201810070car,nyg,TomlDa00,def_int_yds,0,,,,,
player,201810070car,nyg,TomlDa00,def_int_td,0,,,,,
player,201810070car,nyg,TomlDa00,def_int_long,0,,,,,
player,201810070car,nyg,TomlDa00,pass_defended,0,,,,,
player,201810070car,nyg,TomlDa00,sacks,0.0,,,,,
player,201810070car,nyg,TomlDa00,tackles_combined,3,,,,,
player,201810070car,nyg,TomlDa00,tackles_solo,1,,,,,
player,201810070car,nyg,TomlDa00,tackles_assists,2,,,,,
player,201810070car,nyg,TomlDa00,tackles_loss,0,,,,,
player,201810070car,nyg,TomlDa00,qb_hits,0,,,,,
player,201810070car,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201810070car,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201810070car,nyg,CartLo01,def_int,0,,,,,
player,201810070car,nyg,CartLo01,def_int_yds,0,,,,,
player,201810070car,nyg,CartLo01,def_int_td,0,,,,,
player,201810070car,nyg,CartLo01,def_int_long,0,,,,,
player,201810070car,nyg,CartLo01,pass_defended,0,,,,,
player,201810070car,nyg,CartLo01,sacks,0.0,,,,,
player,201810070car,nyg,CartLo01,tackles_combined,2,,,,,
player,201810070car,nyg,CartLo01,tackles_solo,1,,,,,
player,201810070car,nyg,CartLo01,tackles_assists,1,,,,,
player,201810070car,nyg,CartLo01,tackles_loss,1,,,,,
player,201810070car,nyg,CartLo01,qb_hits,0,,,,,
player,201810070car,nyg,CartLo01,fumbles_rec,0,,,,,
player,201810070car,nyg,CartLo01,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,CartLo01,fumbles_rec_td,0,,,,,
player,201810070car,nyg,CartLo01,fumbles_forced,0,,,,,
player,201810070car,nyg,MartKa00,def_int,0,,,,,
player,201810070car,nyg,MartKa00,def_int_yds,0,,,,,
player,201810070car,nyg,MartKa00,def_int_td,0,,,,,
player,201810070car,nyg,MartKa00,def_int_long,0,,,,,
player,201810070car,nyg,MartKa00,pass_defended,0,,,,,
player,201810070car,nyg,MartKa00,sacks,0.0,,,,,
player,201810070car,nyg,MartKa00,tackles_combined,2,,,,,
player,201810070car,nyg,MartKa00,tackles_solo,1,,,,,
player,201810070car,nyg,MartKa00,tackles_assists,1,,,,,
player,201810070car,nyg,MartKa00,tackles_loss,0,,,,,
player,201810070car,nyg,MartKa00,qb_hits,0,,,,,
player,201810070car,nyg,MartKa00,fumbles_rec,0,,,,,
player,201810070car,nyg,MartKa00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,MartKa00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,MartKa00,fumbles_forced,0,,,,,
player,201810070car,nyg,WynnKe00,def_int,0,,,,,
player,201810070car,nyg,WynnKe00,def_int_yds,0,,,,,
player,201810070car,nyg,WynnKe00,def_int_td,0,,,,,
player,201810070car,nyg,WynnKe00,def_int_long,0,,,,,
player,201810070car,nyg,WynnKe00,pass_defended,0,,,,,
player,201810070car,nyg,WynnKe00,sacks,0.0,,,,,
player,201810070car,nyg,WynnKe00,tackles_combined,2,,,,,
player,201810070car,nyg,WynnKe00,tackles_solo,1,,,,,
player,201810070car,nyg,WynnKe00,tackles_assists,1,,,,,
player,201810070car,nyg,WynnKe00,tackles_loss,0,,,,,
player,201810070car,nyg,WynnKe00,qb_hits,0,,,,,
player,201810070car,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201810070car,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201810070car,nyg,DaviJa07,def_int,0,,,,,
player,201810070car,nyg,DaviJa07,def_int_yds,0,,,,,
player,201810070car,nyg,DaviJa07,def_int_td,0,,,,,
player,201810070car,nyg,DaviJa07,def_int_long,0,,,,,
player,201810070car,nyg,DaviJa07,pass_defended,0,,,,,
player,201810070car,nyg,DaviJa07,sacks,0.0,,,,,
player,201810070car,nyg,DaviJa07,tackles_combined,1,,,,,
player,201810070car,nyg,DaviJa07,tackles_solo,1,,,,,
player,201810070car,nyg,DaviJa07,tackles_assists,0,,,,,
player,201810070car,nyg,DaviJa07,tackles_loss,0,,,,,
player,201810070car,nyg,DaviJa07,qb_hits,0,,,,,
player,201810070car,nyg,DaviJa07,fumbles_rec,0,,,,,
player,201810070car,nyg,DaviJa07,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,DaviJa07,fumbles_rec_td,0,,,,,
player,201810070car,nyg,DaviJa07,fumbles_forced,0,,,,,
player,201810070car,nyg,EdwaMa01,def_int,0,,,,,
player,201810070car,nyg,EdwaMa01,def_int_yds,0,,,,,
player,201810070car,nyg,EdwaMa01,def_int_td,0,,,,,
player,201810070car,nyg,EdwaMa01,def_int_long,0,,,,,
player,201810070car,nyg,EdwaMa01,pass_defended,0,,,,,
player,201810070car,nyg,EdwaMa01,sacks,0.0,,,,,
player,201810070car,nyg,EdwaMa01,tackles_combined,1,,,,,
player,201810070car,nyg,EdwaMa01,tackles_solo,1,,,,,
player,201810070car,nyg,EdwaMa01,tackles_assists,0,,,,,
player,201810070car,nyg,EdwaMa01,tackles_loss,0,,,,,
player,201810070car,nyg,EdwaMa01,qb_hits,0,,,,,
player,201810070car,nyg,EdwaMa01,fumbles_rec,0,,,,,
player,201810070car,nyg,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,EdwaMa01,fumbles_rec_td,0,,,,,
player,201810070car,nyg,EdwaMa01,fumbles_forced,0,,,,,
player,201810070car,nyg,MaurJo00,def_int,0,,,,,
player,201810070car,nyg,MaurJo00,def_int_yds,0,,,,,
player,201810070car,nyg,MaurJo00,def_int_td,0,,,,,
player,201810070car,nyg,MaurJo00,def_int_long,0,,,,,
player,201810070car,nyg,MaurJo00,pass_defended,0,,,,,
player,201810070car,nyg,MaurJo00,sacks,0.0,,,,,
player,201810070car,nyg,MaurJo00,tackles_combined,1,,,,,
player,201810070car,nyg,MaurJo00,tackles_solo,1,,,,,
player,201810070car,nyg,MaurJo00,tackles_assists,0,,,,,
player,201810070car,nyg,MaurJo00,tackles_loss,0,,,,,
player,201810070car,nyg,MaurJo00,qb_hits,0,,,,,
player,201810070car,nyg,MaurJo00,fumbles_rec,0,,,,,
player,201810070car,nyg,MaurJo00,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,MaurJo00,fumbles_rec_td,0,,,,,
player,201810070car,nyg,MaurJo00,fumbles_forced,0,,,,,
player,201810070car,nyg,ThomMi02,def_int,0,,,,,
player,201810070car,nyg,ThomMi02,def_int_yds,0,,,,,
player,201810070car,nyg,ThomMi02,def_int_td,0,,,,,
player,201810070car,nyg,ThomMi02,def_int_long,0,,,,,
player,201810070car,nyg,ThomMi02,pass_defended,1,,,,,
player,201810070car,nyg,ThomMi02,sacks,0.0,,,,,
player,201810070car,nyg,ThomMi02,tackles_combined,0,,,,,
player,201810070car,nyg,ThomMi02,tackles_solo,0,,,,,
player,201810070car,nyg,ThomMi02,tackles_assists,0,,,,,
player,201810070car,nyg,ThomMi02,tackles_loss,0,,,,,
player,201810070car,nyg,ThomMi02,qb_hits,0,,,,,
player,201810070car,nyg,ThomMi02,fumbles_rec,0,,,,,
player,201810070car,nyg,ThomMi02,fumbles_rec_yds,0,,,,,
player,201810070car,nyg,ThomMi02,fumbles_rec_td,0,,,,,
player,201810070car,nyg,ThomMi02,fumbles_forced,0,,,,,
player,201810070car,car,AdamMi21,def_int,2,,,,,
player,201810070car,car,AdamMi21,def_int_yds,18,,,,,
player,201810070car,car,AdamMi21,def_int_td,0,,,,,
player,201810070car,car,AdamMi21,def_int_long,18,,,,,
player,201810070car,car,AdamMi21,pass_defended,2,,,,,
player,201810070car,car,AdamMi21,sacks,0.0,,,,,
player,201810070car,car,AdamMi21,tackles_combined,6,,,,,
player,201810070car,car,AdamMi21,tackles_solo,5,,,,,
player,201810070car,car,AdamMi21,tackles_assists,1,,,,,
player,201810070car,car,AdamMi21,tackles_loss,0,,,,,
player,201810070car,car,AdamMi21,qb_hits,0,,,,,
player,201810070car,car,AdamMi21,fumbles_rec,0,,,,,
player,201810070car,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201810070car,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201810070car,car,AdamMi21,fumbles_forced,0,,,,,
player,201810070car,car,KuecLu00,def_int,0,,,,,
player,201810070car,car,KuecLu00,def_int_yds,0,,,,,
player,201810070car,car,KuecLu00,def_int_td,0,,,,,
player,201810070car,car,KuecLu00,def_int_long,0,,,,,
player,201810070car,car,KuecLu00,pass_defended,0,,,,,
player,201810070car,car,KuecLu00,sacks,1.0,,,,,
player,201810070car,car,KuecLu00,tackles_combined,3,,,,,
player,201810070car,car,KuecLu00,tackles_solo,2,,,,,
player,201810070car,car,KuecLu00,tackles_assists,1,,,,,
player,201810070car,car,KuecLu00,tackles_loss,1,,,,,
player,201810070car,car,KuecLu00,qb_hits,1,,,,,
player,201810070car,car,KuecLu00,fumbles_rec,0,,,,,
player,201810070car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201810070car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201810070car,car,KuecLu00,fumbles_forced,0,,,,,
player,201810070car,car,BradJa00,def_int,0,,,,,
player,201810070car,car,BradJa00,def_int_yds,0,,,,,
player,201810070car,car,BradJa00,def_int_td,0,,,,,
player,201810070car,car,BradJa00,def_int_long,0,,,,,
player,201810070car,car,BradJa00,pass_defended,2,,,,,
player,201810070car,car,BradJa00,sacks,0.0,,,,,
player,201810070car,car,BradJa00,tackles_combined,8,,,,,
player,201810070car,car,BradJa00,tackles_solo,7,,,,,
player,201810070car,car,BradJa00,tackles_assists,1,,,,,
player,201810070car,car,BradJa00,tackles_loss,0,,,,,
player,201810070car,car,BradJa00,qb_hits,0,,,,,
player,201810070car,car,BradJa00,fumbles_rec,0,,,,,
player,201810070car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201810070car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201810070car,car,BradJa00,fumbles_forced,0,,,,,
player,201810070car,car,JackDo02,def_int,0,,,,,
player,201810070car,car,JackDo02,def_int_yds,0,,,,,
player,201810070car,car,JackDo02,def_int_td,0,,,,,
player,201810070car,car,JackDo02,def_int_long,0,,,,,
player,201810070car,car,JackDo02,pass_defended,0,,,,,
player,201810070car,car,JackDo02,sacks,0.0,,,,,
player,201810070car,car,JackDo02,tackles_combined,6,,,,,
player,201810070car,car,JackDo02,tackles_solo,5,,,,,
player,201810070car,car,JackDo02,tackles_assists,1,,,,,
player,201810070car,car,JackDo02,tackles_loss,0,,,,,
player,201810070car,car,JackDo02,qb_hits,0,,,,,
player,201810070car,car,JackDo02,fumbles_rec,0,,,,,
player,201810070car,car,JackDo02,fumbles_rec_yds,0,,,,,
player,201810070car,car,JackDo02,fumbles_rec_td,0,,,,,
player,201810070car,car,JackDo02,fumbles_forced,0,,,,,
player,201810070car,car,MunnCa99,def_int,0,,,,,
player,201810070car,car,MunnCa99,def_int_yds,0,,,,,
player,201810070car,car,MunnCa99,def_int_td,0,,,,,
player,201810070car,car,MunnCa99,def_int_long,0,,,,,
player,201810070car,car,MunnCa99,pass_defended,1,,,,,
player,201810070car,car,MunnCa99,sacks,0.0,,,,,
player,201810070car,car,MunnCa99,tackles_combined,3,,,,,
player,201810070car,car,MunnCa99,tackles_solo,2,,,,,
player,201810070car,car,MunnCa99,tackles_assists,1,,,,,
player,201810070car,car,MunnCa99,tackles_loss,0,,,,,
player,201810070car,car,MunnCa99,qb_hits,0,,,,,
player,201810070car,car,MunnCa99,fumbles_rec,0,,,,,
player,201810070car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201810070car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201810070car,car,MunnCa99,fumbles_forced,0,,,,,
player,201810070car,car,PeppJu99,def_int,0,,,,,
player,201810070car,car,PeppJu99,def_int_yds,0,,,,,
player,201810070car,car,PeppJu99,def_int_td,0,,,,,
player,201810070car,car,PeppJu99,def_int_long,0,,,,,
player,201810070car,car,PeppJu99,pass_defended,0,,,,,
player,201810070car,car,PeppJu99,sacks,0.0,,,,,
player,201810070car,car,PeppJu99,tackles_combined,3,,,,,
player,201810070car,car,PeppJu99,tackles_solo,1,,,,,
player,201810070car,car,PeppJu99,tackles_assists,2,,,,,
player,201810070car,car,PeppJu99,tackles_loss,1,,,,,
player,201810070car,car,PeppJu99,qb_hits,0,,,,,
player,201810070car,car,PeppJu99,fumbles_rec,0,,,,,
player,201810070car,car,PeppJu99,fumbles_rec_yds,0,,,,,
player,201810070car,car,PeppJu99,fumbles_rec_td,0,,,,,
player,201810070car,car,PeppJu99,fumbles_forced,0,,,,,
player,201810070car,car,ReidEr00,def_int,0,,,,,
player,201810070car,car,ReidEr00,def_int_yds,0,,,,,
player,201810070car,car,ReidEr00,def_int_td,0,,,,,
player,201810070car,car,ReidEr00,def_int_long,0,,,,,
player,201810070car,car,ReidEr00,pass_defended,0,,,,,
player,201810070car,car,ReidEr00,sacks,0.0,,,,,
player,201810070car,car,ReidEr00,tackles_combined,3,,,,,
player,201810070car,car,ReidEr00,tackles_solo,3,,,,,
player,201810070car,car,ReidEr00,tackles_assists,0,,,,,
player,201810070car,car,ReidEr00,tackles_loss,0,,,,,
player,201810070car,car,ReidEr00,qb_hits,0,,,,,
player,201810070car,car,ReidEr00,fumbles_rec,0,,,,,
player,201810070car,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201810070car,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201810070car,car,ReidEr00,fumbles_forced,0,,,,,
player,201810070car,car,ThomSh01,def_int,0,,,,,
player,201810070car,car,ThomSh01,def_int_yds,0,,,,,
player,201810070car,car,ThomSh01,def_int_td,0,,,,,
player,201810070car,car,ThomSh01,def_int_long,0,,,,,
player,201810070car,car,ThomSh01,pass_defended,0,,,,,
player,201810070car,car,ThomSh01,sacks,0.0,,,,,
player,201810070car,car,ThomSh01,tackles_combined,3,,,,,
player,201810070car,car,ThomSh01,tackles_solo,2,,,,,
player,201810070car,car,ThomSh01,tackles_assists,1,,,,,
player,201810070car,car,ThomSh01,tackles_loss,1,,,,,
player,201810070car,car,ThomSh01,qb_hits,0,,,,,
player,201810070car,car,ThomSh01,fumbles_rec,0,,,,,
player,201810070car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201810070car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201810070car,car,ThomSh01,fumbles_forced,0,,,,,
player,201810070car,car,AddiMa00,def_int,0,,,,,
player,201810070car,car,AddiMa00,def_int_yds,0,,,,,
player,201810070car,car,AddiMa00,def_int_td,0,,,,,
player,201810070car,car,AddiMa00,def_int_long,0,,,,,
player,201810070car,car,AddiMa00,pass_defended,0,,,,,
player,201810070car,car,AddiMa00,sacks,0.0,,,,,
player,201810070car,car,AddiMa00,tackles_combined,2,,,,,
player,201810070car,car,AddiMa00,tackles_solo,0,,,,,
player,201810070car,car,AddiMa00,tackles_assists,2,,,,,
player,201810070car,car,AddiMa00,tackles_loss,0,,,,,
player,201810070car,car,AddiMa00,qb_hits,0,,,,,
player,201810070car,car,AddiMa00,fumbles_rec,0,,,,,
player,201810070car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201810070car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201810070car,car,AddiMa00,fumbles_forced,0,,,,,
player,201810070car,car,GaulRa00,def_int,0,,,,,
player,201810070car,car,GaulRa00,def_int_yds,0,,,,,
player,201810070car,car,GaulRa00,def_int_td,0,,,,,
player,201810070car,car,GaulRa00,def_int_long,0,,,,,
player,201810070car,car,GaulRa00,pass_defended,0,,,,,
player,201810070car,car,GaulRa00,sacks,0.0,,,,,
player,201810070car,car,GaulRa00,tackles_combined,2,,,,,
player,201810070car,car,GaulRa00,tackles_solo,1,,,,,
player,201810070car,car,GaulRa00,tackles_assists,1,,,,,
player,201810070car,car,GaulRa00,tackles_loss,1,,,,,
player,201810070car,car,GaulRa00,qb_hits,0,,,,,
player,201810070car,car,GaulRa00,fumbles_rec,0,,,,,
player,201810070car,car,GaulRa00,fumbles_rec_yds,0,,,,,
player,201810070car,car,GaulRa00,fumbles_rec_td,0,,,,,
player,201810070car,car,GaulRa00,fumbles_forced,0,,,,,
player,201810070car,car,JacoBe00,def_int,0,,,,,
player,201810070car,car,JacoBe00,def_int_yds,0,,,,,
player,201810070car,car,JacoBe00,def_int_td,0,,,,,
player,201810070car,car,JacoBe00,def_int_long,0,,,,,
player,201810070car,car,JacoBe00,pass_defended,0,,,,,
player,201810070car,car,JacoBe00,sacks,0.0,,,,,
player,201810070car,car,JacoBe00,tackles_combined,2,,,,,
player,201810070car,car,JacoBe00,tackles_solo,1,,,,,
player,201810070car,car,JacoBe00,tackles_assists,1,,,,,
player,201810070car,car,JacoBe00,tackles_loss,0,,,,,
player,201810070car,car,JacoBe00,qb_hits,0,,,,,
player,201810070car,car,JacoBe00,fumbles_rec,0,,,,,
player,201810070car,car,JacoBe00,fumbles_rec_yds,0,,,,,
player,201810070car,car,JacoBe00,fumbles_rec_td,0,,,,,
player,201810070car,car,JacoBe00,fumbles_forced,0,,,,,
player,201810070car,car,PoexDo00,def_int,0,,,,,
player,201810070car,car,PoexDo00,def_int_yds,0,,,,,
player,201810070car,car,PoexDo00,def_int_td,0,,,,,
player,201810070car,car,PoexDo00,def_int_long,0,,,,,
player,201810070car,car,PoexDo00,pass_defended,0,,,,,
player,201810070car,car,PoexDo00,sacks,0.0,,,,,
player,201810070car,car,PoexDo00,tackles_combined,2,,,,,
player,201810070car,car,PoexDo00,tackles_solo,0,,,,,
player,201810070car,car,PoexDo00,tackles_assists,2,,,,,
player,201810070car,car,PoexDo00,tackles_loss,0,,,,,
player,201810070car,car,PoexDo00,qb_hits,0,,,,,
player,201810070car,car,PoexDo00,fumbles_rec,0,,,,,
player,201810070car,car,PoexDo00,fumbles_rec_yds,0,,,,,
player,201810070car,car,PoexDo00,fumbles_rec_td,0,,,,,
player,201810070car,car,PoexDo00,fumbles_forced,0,,,,,
player,201810070car,car,ShorKa00,def_int,0,,,,,
player,201810070car,car,ShorKa00,def_int_yds,0,,,,,
player,201810070car,car,ShorKa00,def_int_td,0,,,,,
player,201810070car,car,ShorKa00,def_int_long,0,,,,,
player,201810070car,car,ShorKa00,pass_defended,0,,,,,
player,201810070car,car,ShorKa00,sacks,0.0,,,,,
player,201810070car,car,ShorKa00,tackles_combined,2,,,,,
player,201810070car,car,ShorKa00,tackles_solo,1,,,,,
player,201810070car,car,ShorKa00,tackles_assists,1,,,,,
player,201810070car,car,ShorKa00,tackles_loss,1,,,,,
player,201810070car,car,ShorKa00,qb_hits,0,,,,,
player,201810070car,car,ShorKa00,fumbles_rec,0,,,,,
player,201810070car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201810070car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201810070car,car,ShorKa00,fumbles_forced,0,,,,,
player,201810070car,car,ButlVe00,def_int,0,,,,,
player,201810070car,car,ButlVe00,def_int_yds,0,,,,,
player,201810070car,car,ButlVe00,def_int_td,0,,,,,
player,201810070car,car,ButlVe00,def_int_long,0,,,,,
player,201810070car,car,ButlVe00,pass_defended,0,,,,,
player,201810070car,car,ButlVe00,sacks,0.0,,,,,
player,201810070car,car,ButlVe00,tackles_combined,1,,,,,
player,201810070car,car,ButlVe00,tackles_solo,0,,,,,
player,201810070car,car,ButlVe00,tackles_assists,1,,,,,
player,201810070car,car,ButlVe00,tackles_loss,0,,,,,
player,201810070car,car,ButlVe00,qb_hits,0,,,,,
player,201810070car,car,ButlVe00,fumbles_rec,0,,,,,
player,201810070car,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201810070car,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201810070car,car,ButlVe00,fumbles_forced,0,,,,,
player,201810070car,car,CartJe00,def_int,0,,,,,
player,201810070car,car,CartJe00,def_int_yds,0,,,,,
player,201810070car,car,CartJe00,def_int_td,0,,,,,
player,201810070car,car,CartJe00,def_int_long,0,,,,,
player,201810070car,car,CartJe00,pass_defended,0,,,,,
player,201810070car,car,CartJe00,sacks,0.0,,,,,
player,201810070car,car,CartJe00,tackles_combined,1,,,,,
player,201810070car,car,CartJe00,tackles_solo,1,,,,,
player,201810070car,car,CartJe00,tackles_assists,0,,,,,
player,201810070car,car,CartJe00,tackles_loss,0,,,,,
player,201810070car,car,CartJe00,qb_hits,0,,,,,
player,201810070car,car,CartJe00,fumbles_rec,0,,,,,
player,201810070car,car,CartJe00,fumbles_rec_yds,0,,,,,
player,201810070car,car,CartJe00,fumbles_rec_td,0,,,,,
player,201810070car,car,CartJe00,fumbles_forced,0,,,,,
player,201810070car,car,JansJ.00,def_int,0,,,,,
player,201810070car,car,JansJ.00,def_int_yds,0,,,,,
player,201810070car,car,JansJ.00,def_int_td,0,,,,,
player,201810070car,car,JansJ.00,def_int_long,0,,,,,
player,201810070car,car,JansJ.00,pass_defended,0,,,,,
player,201810070car,car,JansJ.00,sacks,0.0,,,,,
player,201810070car,car,JansJ.00,tackles_combined,1,,,,,
player,201810070car,car,JansJ.00,tackles_solo,1,,,,,
player,201810070car,car,JansJ.00,tackles_assists,0,,,,,
player,201810070car,car,JansJ.00,tackles_loss,0,,,,,
player,201810070car,car,JansJ.00,qb_hits,0,,,,,
player,201810070car,car,JansJ.00,fumbles_rec,0,,,,,
player,201810070car,car,JansJ.00,fumbles_rec_yds,0,,,,,
player,201810070car,car,JansJ.00,fumbles_rec_td,0,,,,,
player,201810070car,car,JansJ.00,fumbles_forced,0,,,,,
player,201810070car,car,LoveKy00,def_int,0,,,,,
player,201810070car,car,LoveKy00,def_int_yds,0,,,,,
player,201810070car,car,LoveKy00,def_int_td,0,,,,,
player,201810070car,car,LoveKy00,def_int_long,0,,,,,
player,201810070car,car,LoveKy00,pass_defended,1,,,,,
player,201810070car,car,LoveKy00,sacks,0.0,,,,,
player,201810070car,car,LoveKy00,tackles_combined,1,,,,,
player,201810070car,car,LoveKy00,tackles_solo,1,,,,,
player,201810070car,car,LoveKy00,tackles_assists,0,,,,,
