game,2018,5,20181007,201810070phi,min,"Minnesota Vikings",23,phi,"Philadelphia Eagles",21
player,201810070phi,min,HughMi00,kick_ret_yds,0,,,,,
player,201810070phi,min,HughMi00,kick_ret_yds_per_ret,,,,,,
player,201810070phi,min,HughMi00,kick_ret_td,0,,,,,
player,201810070phi,min,HughMi00,kick_ret_long,0,,,,,
player,201810070phi,min,HughMi00,punt_ret,1,,,,,
player,201810070phi,min,HughMi00,punt_ret_yds,13,,,,,
player,201810070phi,min,HughMi00,punt_ret_yds_per_ret,13.0,,,,,
player,201810070phi,min,HughMi00,punt_ret_td,0,,,,,
player,201810070phi,min,HughMi00,punt_ret_long,13,,,,,
player,201810070phi,min,ZylsBr00,kick_ret,0,,,,,
player,201810070phi,min,ZylsBr00,kick_ret_yds,0,,,,,
player,201810070phi,min,ZylsBr00,kick_ret_yds_per_ret,,,,,,
player,201810070phi,min,ZylsBr00,kick_ret_td,0,,,,,
player,201810070phi,min,ZylsBr00,kick_ret_long,0,,,,,
player,201810070phi,min,ZylsBr00,punt_ret,1,,,,,
player,201810070phi,min,ZylsBr00,punt_ret_yds,9,,,,,
player,201810070phi,min,ZylsBr00,punt_ret_yds_per_ret,9.0,,,,,
player,201810070phi,min,ZylsBr00,punt_ret_td,0,,,,,
player,201810070phi,min,ZylsBr00,punt_ret_long,9,,,,,
player,201810070phi,phi,CartDe02,kick_ret,4,,,,,
player,201810070phi,phi,CartDe02,kick_ret_yds,86,,,,,
player,201810070phi,phi,CartDe02,kick_ret_yds_per_ret,21.5,,,,,
player,201810070phi,phi,CartDe02,kick_ret_td,0,,,,,
player,201810070phi,phi,CartDe02,kick_ret_long,24,,,,,
player,201810070phi,phi,CartDe02,punt_ret,0,,,,,
player,201810070phi,phi,CartDe02,punt_ret_yds,0,,,,,
player,201810070phi,phi,CartDe02,punt_ret_yds_per_ret,,,,,,
player,201810070phi,phi,CartDe02,punt_ret_td,0,,,,,
player,201810070phi,phi,CartDe02,punt_ret_long,0,,,,,
player,201810070phi,min,BailDa00,xpm,2,,,,,
player,201810070phi,min,BailDa00,xpa,2,,,,,
player,201810070phi,min,BailDa00,fgm,3,,,,,
player,201810070phi,min,BailDa00,fga,5,,,,,
player,201810070phi,min,BailDa00,punt,0,,,,,
player,201810070phi,min,BailDa00,punt_yds,0,,,,,
player,201810070phi,min,BailDa00,punt_yds_per_punt,,,,,,
player,201810070phi,min,BailDa00,punt_long,0,,,,,
player,201810070phi,min,WileMa01,xpm,,,,,,
player,201810070phi,min,WileMa01,xpa,,,,,,
player,201810070phi,min,WileMa01,fgm,,,,,,
player,201810070phi,min,WileMa01,fga,,,,,,
player,201810070phi,min,WileMa01,punt,2,,,,,
player,201810070phi,min,WileMa01,punt_yds,78,,,,,
player,201810070phi,min,WileMa01,punt_yds_per_punt,39.0,,,,,
player,201810070phi,min,WileMa01,punt_long,43,,,,,
player,201810070phi,phi,ElliJa03,xpm,1,,,,,
player,201810070phi,phi,ElliJa03,xpa,1,,,,,
player,201810070phi,phi,ElliJa03,fgm,2,,,,,
player,201810070phi,phi,ElliJa03,fga,2,,,,,
player,201810070phi,phi,ElliJa03,punt,0,,,,,
player,201810070phi,phi,ElliJa03,punt_yds,0,,,,,
player,201810070phi,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201810070phi,phi,ElliJa03,punt_long,0,,,,,
player,201810070phi,phi,JohnCa02,xpm,,,,,,
player,201810070phi,phi,JohnCa02,xpa,,,,,,
player,201810070phi,phi,JohnCa02,fgm,,,,,,
player,201810070phi,phi,JohnCa02,fga,,,,,,
player,201810070phi,phi,JohnCa02,punt,4,,,,,
player,201810070phi,phi,JohnCa02,punt_yds,187,,,,,
player,201810070phi,phi,JohnCa02,punt_yds_per_punt,46.8,,,,,
player,201810070phi,phi,JohnCa02,punt_long,57,,,,,
player,201810070phi,min,CousKi00,pass_cmp,30,,,,,
player,201810070phi,min,CousKi00,pass_att,37,,,,,
player,201810070phi,min,CousKi00,pass_yds,301,,,,,
player,201810070phi,min,CousKi00,pass_first_down,13,,,,,
player,201810070phi,min,CousKi00,pass_air_yds,140,,,,,
player,201810070phi,min,CousKi00,pass_air_yds_per_cmp,4.7,,,,,
player,201810070phi,min,CousKi00,pass_air_yds_per_att,3.8,,,,,
player,201810070phi,min,CousKi00,pass_tgt_yds_per_att,5.9,,,,,
player,201810070phi,min,CousKi00,pass_yac,161,,,,,
player,201810070phi,min,CousKi00,pass_yac_per_cmp,5.4,,,,,
player,201810070phi,min,CousKi00,pass_drops,0,,,,,
player,201810070phi,min,CousKi00,pass_drop_pct,0.0,,,,,
player,201810070phi,min,CousKi00,pass_poor_throws,3,,,,,
player,201810070phi,min,CousKi00,pass_poor_throw_pct,8.1,,,,,
player,201810070phi,min,CousKi00,pass_blitzed,8,,,,,
player,201810070phi,min,CousKi00,pass_hurried,6,,,,,
player,201810070phi,min,CousKi00,pass_hits,5,,,,,
player,201810070phi,min,CousKi00,rush_scrambles,1,,,,,
player,201810070phi,min,CousKi00,rush_scrambles_yds_per_att,3.0,,,,,
player,201810070phi,phi,WentCa00,pass_cmp,24,,,,,
player,201810070phi,phi,WentCa00,pass_att,35,,,,,
player,201810070phi,phi,WentCa00,pass_yds,311,,,,,
player,201810070phi,phi,WentCa00,pass_first_down,15,,,,,
player,201810070phi,phi,WentCa00,pass_air_yds,188,,,,,
player,201810070phi,phi,WentCa00,pass_air_yds_per_cmp,7.8,,,,,
player,201810070phi,phi,WentCa00,pass_air_yds_per_att,5.4,,,,,
player,201810070phi,phi,WentCa00,pass_tgt_yds_per_att,8.8,,,,,
player,201810070phi,phi,WentCa00,pass_yac,123,,,,,
player,201810070phi,phi,WentCa00,pass_yac_per_cmp,5.1,,,,,
player,201810070phi,phi,WentCa00,pass_drops,1,,,,,
player,201810070phi,phi,WentCa00,pass_drop_pct,2.9,,,,,
player,201810070phi,phi,WentCa00,pass_poor_throws,5,,,,,
player,201810070phi,phi,WentCa00,pass_poor_throw_pct,14.3,,,,,
player,201810070phi,phi,WentCa00,pass_blitzed,10,,,,,
player,201810070phi,phi,WentCa00,pass_hurried,2,,,,,
player,201810070phi,phi,WentCa00,pass_hits,0,,,,,
player,201810070phi,phi,WentCa00,rush_scrambles,4,,,,,
player,201810070phi,phi,WentCa00,rush_scrambles_yds_per_att,5.8,,,,,
player,201810070phi,min,MurrLa00,rush_att,11,,,,,
player,201810070phi,min,MurrLa00,rush_yds,42,,,,,
player,201810070phi,min,MurrLa00,rush_first_down,3,,,,,
player,201810070phi,min,MurrLa00,rush_yds_before_contact,24,,,,,
player,201810070phi,min,MurrLa00,rush_yds_bc_per_rush,2.2,,,,,
player,201810070phi,min,MurrLa00,rush_yac,18,,,,,
player,201810070phi,min,MurrLa00,rush_yac_per_rush,1.6,,,,,
player,201810070phi,min,MurrLa00,rush_broken_tackles,1,,,,,
player,201810070phi,min,MurrLa00,rush_broken_tackles_per_rush,11.0,,,,,
player,201810070phi,min,CousKi00,rush_att,5,,,,,
player,201810070phi,min,CousKi00,rush_yds,1,,,,,
player,201810070phi,min,CousKi00,rush_first_down,0,,,,,
player,201810070phi,min,CousKi00,rush_yds_before_contact,1,,,,,
player,201810070phi,min,CousKi00,rush_yds_bc_per_rush,0.2,,,,,
player,201810070phi,min,CousKi00,rush_yac,0,,,,,
player,201810070phi,min,CousKi00,rush_yac_per_rush,0.0,,,,,
player,201810070phi,min,CousKi00,rush_broken_tackles,0,,,,,
player,201810070phi,min,CousKi00,rush_broken_tackles_per_rush,,,,,,
player,201810070phi,min,ThomRo05,rush_att,4,,,,,
player,201810070phi,min,ThomRo05,rush_yds,8,,,,,
player,201810070phi,min,ThomRo05,rush_first_down,1,,,,,
player,201810070phi,min,ThomRo05,rush_yds_before_contact,3,,,,,
player,201810070phi,min,ThomRo05,rush_yds_bc_per_rush,0.8,,,,,
player,201810070phi,min,ThomRo05,rush_yac,5,,,,,
player,201810070phi,min,ThomRo05,rush_yac_per_rush,1.3,,,,,
player,201810070phi,min,ThomRo05,rush_broken_tackles,1,,,,,
player,201810070phi,min,ThomRo05,rush_broken_tackles_per_rush,4.0,,,,,
player,201810070phi,min,DiggSt00,rush_att,2,,,,,
player,201810070phi,min,DiggSt00,rush_yds,25,,,,,
player,201810070phi,min,DiggSt00,rush_first_down,1,,,,,
player,201810070phi,min,DiggSt00,rush_yds_before_contact,25,,,,,
player,201810070phi,min,DiggSt00,rush_yds_bc_per_rush,12.5,,,,,
player,201810070phi,min,DiggSt00,rush_yac,0,,,,,
player,201810070phi,min,DiggSt00,rush_yac_per_rush,0.0,,,,,
player,201810070phi,min,DiggSt00,rush_broken_tackles,0,,,,,
player,201810070phi,min,DiggSt00,rush_broken_tackles_per_rush,,,,,,
player,201810070phi,min,BoonMi00,rush_att,1,,,,,
player,201810070phi,min,BoonMi00,rush_yds,1,,,,,
player,201810070phi,min,BoonMi00,rush_first_down,,,,,,
player,201810070phi,min,BoonMi00,rush_yds_before_contact,1,,,,,
player,201810070phi,min,BoonMi00,rush_yds_bc_per_rush,1.0,,,,,
player,201810070phi,min,BoonMi00,rush_yac,0,,,,,
player,201810070phi,min,BoonMi00,rush_yac_per_rush,0.0,,,,,
player,201810070phi,min,BoonMi00,rush_broken_tackles,0,,,,,
player,201810070phi,min,BoonMi00,rush_broken_tackles_per_rush,,,,,,
player,201810070phi,phi,AjayJa00,rush_att,8,,,,,
player,201810070phi,phi,AjayJa00,rush_yds,29,,,,,
player,201810070phi,phi,AjayJa00,rush_first_down,1,,,,,
player,201810070phi,phi,AjayJa00,rush_yds_before_contact,25,,,,,
player,201810070phi,phi,AjayJa00,rush_yds_bc_per_rush,3.1,,,,,
player,201810070phi,phi,AjayJa00,rush_yac,4,,,,,
player,201810070phi,phi,AjayJa00,rush_yac_per_rush,0.5,,,,,
player,201810070phi,phi,AjayJa00,rush_broken_tackles,0,,,,,
player,201810070phi,phi,AjayJa00,rush_broken_tackles_per_rush,,,,,,
player,201810070phi,phi,WentCa00,rush_att,5,,,,,
player,201810070phi,phi,WentCa00,rush_yds,26,,,,,
player,201810070phi,phi,WentCa00,rush_first_down,1,,,,,
player,201810070phi,phi,WentCa00,rush_yds_before_contact,24,,,,,
player,201810070phi,phi,WentCa00,rush_yds_bc_per_rush,4.8,,,,,
player,201810070phi,phi,WentCa00,rush_yac,2,,,,,
player,201810070phi,phi,WentCa00,rush_yac_per_rush,0.4,,,,,
player,201810070phi,phi,WentCa00,rush_broken_tackles,0,,,,,
player,201810070phi,phi,WentCa00,rush_broken_tackles_per_rush,,,,,,
player,201810070phi,phi,SmalWe00,rush_att,3,,,,,
player,201810070phi,phi,SmalWe00,rush_yds,27,,,,,
player,201810070phi,phi,SmalWe00,rush_first_down,1,,,,,
player,201810070phi,phi,SmalWe00,rush_yds_before_contact,22,,,,,
player,201810070phi,phi,SmalWe00,rush_yds_bc_per_rush,7.3,,,,,
player,201810070phi,phi,SmalWe00,rush_yac,5,,,,,
player,201810070phi,phi,SmalWe00,rush_yac_per_rush,1.7,,,,,
player,201810070phi,phi,SmalWe00,rush_broken_tackles,0,,,,,
player,201810070phi,phi,SmalWe00,rush_broken_tackles_per_rush,,,,,,
player,201810070phi,phi,AdamJo03,rush_att,1,,,,,
player,201810070phi,phi,AdamJo03,rush_yds,-1,,,,,
player,201810070phi,phi,AdamJo03,rush_first_down,,,,,,
player,201810070phi,phi,AdamJo03,rush_yds_before_contact,-1,,,,,
player,201810070phi,phi,AdamJo03,rush_yds_bc_per_rush,-1.0,,,,,
player,201810070phi,phi,AdamJo03,rush_yac,0,,,,,
player,201810070phi,phi,AdamJo03,rush_yac_per_rush,0.0,,,,,
player,201810070phi,phi,AdamJo03,rush_broken_tackles,0,,,,,
player,201810070phi,phi,AdamJo03,rush_broken_tackles_per_rush,,,,,,
player,201810070phi,min,DiggSt00,targets,11,,,,,
player,201810070phi,min,DiggSt00,rec,10,,,,,
player,201810070phi,min,DiggSt00,rec_yds,91,,,,,
player,201810070phi,min,DiggSt00,rec_first_down,5,,,,,
player,201810070phi,min,DiggSt00,rec_air_yds,33,,,,,
player,201810070phi,min,DiggSt00,rec_air_yds_per_rec,3.3,,,,,
player,201810070phi,min,DiggSt00,rec_yac,58,,,,,
player,201810070phi,min,DiggSt00,rec_yac_per_rec,5.8,,,,,
player,201810070phi,min,DiggSt00,rec_broken_tackles,0,,,,,
player,201810070phi,min,DiggSt00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,min,DiggSt00,rec_drops,0,,,,,
player,201810070phi,min,DiggSt00,rec_drop_pct,0.0,,,,,
player,201810070phi,min,ThieAd00,targets,10,,,,,
player,201810070phi,min,ThieAd00,rec,7,,,,,
player,201810070phi,min,ThieAd00,rec_yds,116,,,,,
player,201810070phi,min,ThieAd00,rec_first_down,6,,,,,
player,201810070phi,min,ThieAd00,rec_air_yds,67,,,,,
player,201810070phi,min,ThieAd00,rec_air_yds_per_rec,9.6,,,,,
player,201810070phi,min,ThieAd00,rec_yac,49,,,,,
player,201810070phi,min,ThieAd00,rec_yac_per_rec,7.0,,,,,
player,201810070phi,min,ThieAd00,rec_broken_tackles,0,,,,,
player,201810070phi,min,ThieAd00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,min,ThieAd00,rec_drops,0,,,,,
player,201810070phi,min,ThieAd00,rec_drop_pct,0.0,,,,,
player,201810070phi,min,RudoKy00,targets,5,,,,,
player,201810070phi,min,RudoKy00,rec,5,,,,,
player,201810070phi,min,RudoKy00,rec_yds,41,,,,,
player,201810070phi,min,RudoKy00,rec_first_down,1,,,,,
player,201810070phi,min,RudoKy00,rec_air_yds,15,,,,,
player,201810070phi,min,RudoKy00,rec_air_yds_per_rec,3.0,,,,,
player,201810070phi,min,RudoKy00,rec_yac,26,,,,,
player,201810070phi,min,RudoKy00,rec_yac_per_rec,5.2,,,,,
player,201810070phi,min,RudoKy00,rec_broken_tackles,1,,,,,
player,201810070phi,min,RudoKy00,rec_broken_tackles_per_rec,5.0,,,,,
player,201810070phi,min,RudoKy00,rec_drops,0,,,,,
player,201810070phi,min,RudoKy00,rec_drop_pct,0.0,,,,,
player,201810070phi,min,TreaLa00,targets,4,,,,,
player,201810070phi,min,TreaLa00,rec,3,,,,,
player,201810070phi,min,TreaLa00,rec_yds,21,,,,,
player,201810070phi,min,TreaLa00,rec_first_down,1,,,,,
player,201810070phi,min,TreaLa00,rec_air_yds,16,,,,,
player,201810070phi,min,TreaLa00,rec_air_yds_per_rec,5.3,,,,,
player,201810070phi,min,TreaLa00,rec_yac,5,,,,,
player,201810070phi,min,TreaLa00,rec_yac_per_rec,1.7,,,,,
player,201810070phi,min,TreaLa00,rec_broken_tackles,0,,,,,
player,201810070phi,min,TreaLa00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,min,TreaLa00,rec_drops,0,,,,,
player,201810070phi,min,TreaLa00,rec_drop_pct,0.0,,,,,
player,201810070phi,min,MurrLa00,targets,2,,,,,
player,201810070phi,min,MurrLa00,rec,2,,,,,
player,201810070phi,min,MurrLa00,rec_yds,14,,,,,
player,201810070phi,min,MurrLa00,rec_first_down,0,,,,,
player,201810070phi,min,MurrLa00,rec_air_yds,-5,,,,,
player,201810070phi,min,MurrLa00,rec_air_yds_per_rec,-2.5,,,,,
player,201810070phi,min,MurrLa00,rec_yac,19,,,,,
player,201810070phi,min,MurrLa00,rec_yac_per_rec,9.5,,,,,
player,201810070phi,min,MurrLa00,rec_broken_tackles,2,,,,,
player,201810070phi,min,MurrLa00,rec_broken_tackles_per_rec,1.0,,,,,
player,201810070phi,min,MurrLa00,rec_drops,0,,,,,
player,201810070phi,min,MurrLa00,rec_drop_pct,0.0,,,,,
player,201810070phi,min,ThomRo05,targets,2,,,,,
player,201810070phi,min,ThomRo05,rec,1,,,,,
player,201810070phi,min,ThomRo05,rec_yds,6,,,,,
player,201810070phi,min,ThomRo05,rec_first_down,0,,,,,
player,201810070phi,min,ThomRo05,rec_air_yds,5,,,,,
player,201810070phi,min,ThomRo05,rec_air_yds_per_rec,5.0,,,,,
player,201810070phi,min,ThomRo05,rec_yac,1,,,,,
player,201810070phi,min,ThomRo05,rec_yac_per_rec,1.0,,,,,
player,201810070phi,min,ThomRo05,rec_broken_tackles,0,,,,,
player,201810070phi,min,ThomRo05,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,min,ThomRo05,rec_drops,0,,,,,
player,201810070phi,min,ThomRo05,rec_drop_pct,0.0,,,,,
player,201810070phi,min,HamxC.00,targets,1,,,,,
player,201810070phi,min,HamxC.00,rec,1,,,,,
player,201810070phi,min,HamxC.00,rec_yds,7,,,,,
player,201810070phi,min,HamxC.00,rec_first_down,,,,,,
player,201810070phi,min,HamxC.00,rec_air_yds,5,,,,,
player,201810070phi,min,HamxC.00,rec_air_yds_per_rec,5.0,,,,,
player,201810070phi,min,HamxC.00,rec_yac,2,,,,,
player,201810070phi,min,HamxC.00,rec_yac_per_rec,2.0,,,,,
player,201810070phi,min,HamxC.00,rec_broken_tackles,0,,,,,
player,201810070phi,min,HamxC.00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,min,HamxC.00,rec_drops,0,,,,,
player,201810070phi,min,HamxC.00,rec_drop_pct,0.0,,,,,
player,201810070phi,min,MorgDa01,targets,1,,,,,
player,201810070phi,min,MorgDa01,rec,1,,,,,
player,201810070phi,min,MorgDa01,rec_yds,5,,,,,
player,201810070phi,min,MorgDa01,rec_first_down,,,,,,
player,201810070phi,min,MorgDa01,rec_air_yds,4,,,,,
player,201810070phi,min,MorgDa01,rec_air_yds_per_rec,4.0,,,,,
player,201810070phi,min,MorgDa01,rec_yac,1,,,,,
player,201810070phi,min,MorgDa01,rec_yac_per_rec,1.0,,,,,
player,201810070phi,min,MorgDa01,rec_broken_tackles,0,,,,,
player,201810070phi,min,MorgDa01,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,min,MorgDa01,rec_drops,0,,,,,
player,201810070phi,min,MorgDa01,rec_drop_pct,0.0,,,,,
player,201810070phi,min,RobiAl00,targets,1,,,,,
player,201810070phi,min,RobiAl00,rec,0,,,,,
player,201810070phi,min,RobiAl00,rec_yds,0,,,,,
player,201810070phi,min,RobiAl00,rec_first_down,,,,,,
player,201810070phi,min,RobiAl00,rec_air_yds,0,,,,,
player,201810070phi,min,RobiAl00,rec_air_yds_per_rec,,,,,,
player,201810070phi,min,RobiAl00,rec_yac,0,,,,,
player,201810070phi,min,RobiAl00,rec_yac_per_rec,,,,,,
player,201810070phi,min,RobiAl00,rec_broken_tackles,0,,,,,
player,201810070phi,min,RobiAl00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,min,RobiAl00,rec_drops,0,,,,,
player,201810070phi,min,RobiAl00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,ErtzZa00,targets,11,,,,,
player,201810070phi,phi,ErtzZa00,rec,10,,,,,
player,201810070phi,phi,ErtzZa00,rec_yds,110,,,,,
player,201810070phi,phi,ErtzZa00,rec_first_down,7,,,,,
player,201810070phi,phi,ErtzZa00,rec_air_yds,55,,,,,
player,201810070phi,phi,ErtzZa00,rec_air_yds_per_rec,5.5,,,,,
player,201810070phi,phi,ErtzZa00,rec_yac,55,,,,,
player,201810070phi,phi,ErtzZa00,rec_yac_per_rec,5.5,,,,,
player,201810070phi,phi,ErtzZa00,rec_broken_tackles,0,,,,,
player,201810070phi,phi,ErtzZa00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,phi,ErtzZa00,rec_drops,0,,,,,
player,201810070phi,phi,ErtzZa00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,AghoNe00,targets,4,,,,,
player,201810070phi,phi,AghoNe00,rec,4,,,,,
player,201810070phi,phi,AghoNe00,rec_yds,45,,,,,
player,201810070phi,phi,AghoNe00,rec_first_down,2,,,,,
player,201810070phi,phi,AghoNe00,rec_air_yds,33,,,,,
player,201810070phi,phi,AghoNe00,rec_air_yds_per_rec,8.3,,,,,
player,201810070phi,phi,AghoNe00,rec_yac,12,,,,,
player,201810070phi,phi,AghoNe00,rec_yac_per_rec,3.0,,,,,
player,201810070phi,phi,AghoNe00,rec_broken_tackles,2,,,,,
player,201810070phi,phi,AghoNe00,rec_broken_tackles_per_rec,2.0,,,,,
player,201810070phi,phi,AghoNe00,rec_drops,0,,,,,
player,201810070phi,phi,AghoNe00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,SmalWe00,targets,4,,,,,
player,201810070phi,phi,SmalWe00,rec,3,,,,,
player,201810070phi,phi,SmalWe00,rec_yds,44,,,,,
player,201810070phi,phi,SmalWe00,rec_first_down,2,,,,,
player,201810070phi,phi,SmalWe00,rec_air_yds,18,,,,,
player,201810070phi,phi,SmalWe00,rec_air_yds_per_rec,6.0,,,,,
player,201810070phi,phi,SmalWe00,rec_yac,26,,,,,
player,201810070phi,phi,SmalWe00,rec_yac_per_rec,8.7,,,,,
player,201810070phi,phi,SmalWe00,rec_broken_tackles,0,,,,,
player,201810070phi,phi,SmalWe00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,phi,SmalWe00,rec_drops,1,,,,,
player,201810070phi,phi,SmalWe00,rec_drop_pct,25.0,,,,,
player,201810070phi,phi,JeffAl00,targets,8,,,,,
player,201810070phi,phi,JeffAl00,rec,2,,,,,
player,201810070phi,phi,JeffAl00,rec_yds,39,,,,,
player,201810070phi,phi,JeffAl00,rec_first_down,2,,,,,
player,201810070phi,phi,JeffAl00,rec_air_yds,19,,,,,
player,201810070phi,phi,JeffAl00,rec_air_yds_per_rec,9.5,,,,,
player,201810070phi,phi,JeffAl00,rec_yac,20,,,,,
player,201810070phi,phi,JeffAl00,rec_yac_per_rec,10.0,,,,,
player,201810070phi,phi,JeffAl00,rec_broken_tackles,0,,,,,
player,201810070phi,phi,JeffAl00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,phi,JeffAl00,rec_drops,0,,,,,
player,201810070phi,phi,JeffAl00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,GoedDa00,targets,2,,,,,
player,201810070phi,phi,GoedDa00,rec,2,,,,,
player,201810070phi,phi,GoedDa00,rec_yds,16,,,,,
player,201810070phi,phi,GoedDa00,rec_first_down,1,,,,,
player,201810070phi,phi,GoedDa00,rec_air_yds,11,,,,,
player,201810070phi,phi,GoedDa00,rec_air_yds_per_rec,5.5,,,,,
player,201810070phi,phi,GoedDa00,rec_yac,5,,,,,
player,201810070phi,phi,GoedDa00,rec_yac_per_rec,2.5,,,,,
player,201810070phi,phi,GoedDa00,rec_broken_tackles,0,,,,,
player,201810070phi,phi,GoedDa00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,phi,GoedDa00,rec_drops,0,,,,,
player,201810070phi,phi,GoedDa00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,GibsSh00,targets,1,,,,,
player,201810070phi,phi,GibsSh00,rec,1,,,,,
player,201810070phi,phi,GibsSh00,rec_yds,48,,,,,
player,201810070phi,phi,GibsSh00,rec_first_down,1,,,,,
player,201810070phi,phi,GibsSh00,rec_air_yds,48,,,,,
player,201810070phi,phi,GibsSh00,rec_air_yds_per_rec,48.0,,,,,
player,201810070phi,phi,GibsSh00,rec_yac,0,,,,,
player,201810070phi,phi,GibsSh00,rec_yac_per_rec,0.0,,,,,
player,201810070phi,phi,GibsSh00,rec_broken_tackles,0,,,,,
player,201810070phi,phi,GibsSh00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,phi,GibsSh00,rec_drops,0,,,,,
player,201810070phi,phi,GibsSh00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,AjayJa00,targets,1,,,,,
player,201810070phi,phi,AjayJa00,rec,1,,,,,
player,201810070phi,phi,AjayJa00,rec_yds,5,,,,,
player,201810070phi,phi,AjayJa00,rec_first_down,0,,,,,
player,201810070phi,phi,AjayJa00,rec_air_yds,0,,,,,
player,201810070phi,phi,AjayJa00,rec_air_yds_per_rec,0.0,,,,,
player,201810070phi,phi,AjayJa00,rec_yac,5,,,,,
player,201810070phi,phi,AjayJa00,rec_yac_per_rec,5.0,,,,,
player,201810070phi,phi,AjayJa00,rec_broken_tackles,0,,,,,
player,201810070phi,phi,AjayJa00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,phi,AjayJa00,rec_drops,0,,,,,
player,201810070phi,phi,AjayJa00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,MattJo00,targets,1,,,,,
player,201810070phi,phi,MattJo00,rec,1,,,,,
player,201810070phi,phi,MattJo00,rec_yds,4,,,,,
player,201810070phi,phi,MattJo00,rec_first_down,,,,,,
player,201810070phi,phi,MattJo00,rec_air_yds,4,,,,,
player,201810070phi,phi,MattJo00,rec_air_yds_per_rec,4.0,,,,,
player,201810070phi,phi,MattJo00,rec_yac,0,,,,,
player,201810070phi,phi,MattJo00,rec_yac_per_rec,0.0,,,,,
player,201810070phi,phi,MattJo00,rec_broken_tackles,0,,,,,
player,201810070phi,phi,MattJo00,rec_broken_tackles_per_rec,,,,,,
player,201810070phi,phi,MattJo00,rec_drops,0,,,,,
player,201810070phi,phi,MattJo00,rec_drop_pct,0.0,,,,,
player,201810070phi,phi,JohnLa01,pos,T,,,,,
player,201810070phi,phi,JohnLa01,offense,59,,,,,
player,201810070phi,phi,JohnLa01,off_pct,100%,,,,,
player,201810070phi,phi,JohnLa01,defense,0,,,,,
player,201810070phi,phi,JohnLa01,def_pct,0%,,,,,
player,201810070phi,phi,JohnLa01,special_teams,3,,,,,
player,201810070phi,phi,JohnLa01,st_pct,11%,,,,,
player,201810070phi,phi,BrooBr00,pos,G,,,,,
player,201810070phi,phi,BrooBr00,offense,59,,,,,
player,201810070phi,phi,BrooBr00,off_pct,100%,,,,,
player,201810070phi,phi,BrooBr00,defense,0,,,,,
player,201810070phi,phi,BrooBr00,def_pct,0%,,,,,
player,201810070phi,phi,BrooBr00,special_teams,3,,,,,
player,201810070phi,phi,BrooBr00,st_pct,11%,,,,,
player,201810070phi,phi,SeumIs00,pos,G,,,,,
player,201810070phi,phi,SeumIs00,offense,59,,,,,
player,201810070phi,phi,SeumIs00,off_pct,100%,,,,,
player,201810070phi,phi,SeumIs00,defense,0,,,,,
player,201810070phi,phi,SeumIs00,def_pct,0%,,,,,
player,201810070phi,phi,SeumIs00,special_teams,3,,,,,
player,201810070phi,phi,SeumIs00,st_pct,11%,,,,,
player,201810070phi,phi,KelcJa00,pos,C,,,,,
player,201810070phi,phi,KelcJa00,offense,59,,,,,
player,201810070phi,phi,KelcJa00,off_pct,100%,,,,,
player,201810070phi,phi,KelcJa00,defense,0,,,,,
player,201810070phi,phi,KelcJa00,def_pct,0%,,,,,
player,201810070phi,phi,KelcJa00,special_teams,0,,,,,
player,201810070phi,phi,KelcJa00,st_pct,0%,,,,,
player,201810070phi,phi,WentCa00,pos,QB,,,,,
player,201810070phi,phi,WentCa00,offense,59,,,,,
player,201810070phi,phi,WentCa00,off_pct,100%,,,,,
player,201810070phi,phi,WentCa00,defense,0,,,,,
player,201810070phi,phi,WentCa00,def_pct,0%,,,,,
player,201810070phi,phi,WentCa00,special_teams,0,,,,,
player,201810070phi,phi,WentCa00,st_pct,0%,,,,,
player,201810070phi,phi,ErtzZa00,pos,TE,,,,,
player,201810070phi,phi,ErtzZa00,offense,57,,,,,
player,201810070phi,phi,ErtzZa00,off_pct,97%,,,,,
player,201810070phi,phi,ErtzZa00,defense,0,,,,,
player,201810070phi,phi,ErtzZa00,def_pct,0%,,,,,
player,201810070phi,phi,ErtzZa00,special_teams,1,,,,,
player,201810070phi,phi,ErtzZa00,st_pct,4%,,,,,
player,201810070phi,phi,JeffAl00,pos,WR,,,,,
player,201810070phi,phi,JeffAl00,offense,55,,,,,
