game,2018,10,20181111,201811110gnb,mia,"Miami Dolphins",12,gnb,"Green Bay Packers",31
player,201811110gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201811110gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201811110gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201811110gnb,gnb,MartBl01,tackles_combined,8,,,,,
player,201811110gnb,gnb,MartBl01,tackles_solo,8,,,,,
player,201811110gnb,gnb,MartBl01,tackles_assists,0,,,,,
player,201811110gnb,gnb,MartBl01,tackles_loss,0,,,,,
player,201811110gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201811110gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201811110gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201811110gnb,gnb,JackJo01,def_int,0,,,,,
player,201811110gnb,gnb,JackJo01,def_int_yds,0,,,,,
player,201811110gnb,gnb,JackJo01,def_int_td,0,,,,,
player,201811110gnb,gnb,JackJo01,def_int_long,0,,,,,
player,201811110gnb,gnb,JackJo01,pass_defended,0,,,,,
player,201811110gnb,gnb,JackJo01,sacks,0.0,,,,,
player,201811110gnb,gnb,JackJo01,tackles_combined,7,,,,,
player,201811110gnb,gnb,JackJo01,tackles_solo,6,,,,,
player,201811110gnb,gnb,JackJo01,tackles_assists,1,,,,,
player,201811110gnb,gnb,JackJo01,tackles_loss,0,,,,,
player,201811110gnb,gnb,JackJo01,qb_hits,0,,,,,
player,201811110gnb,gnb,JackJo01,fumbles_rec,0,,,,,
player,201811110gnb,gnb,JackJo01,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,JackJo01,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,JackJo01,fumbles_forced,0,,,,,
player,201811110gnb,gnb,AlexJa00,def_int,0,,,,,
player,201811110gnb,gnb,AlexJa00,def_int_yds,0,,,,,
player,201811110gnb,gnb,AlexJa00,def_int_td,0,,,,,
player,201811110gnb,gnb,AlexJa00,def_int_long,0,,,,,
player,201811110gnb,gnb,AlexJa00,pass_defended,2,,,,,
player,201811110gnb,gnb,AlexJa00,sacks,0.0,,,,,
player,201811110gnb,gnb,AlexJa00,tackles_combined,5,,,,,
player,201811110gnb,gnb,AlexJa00,tackles_solo,5,,,,,
player,201811110gnb,gnb,AlexJa00,tackles_assists,0,,,,,
player,201811110gnb,gnb,AlexJa00,tackles_loss,0,,,,,
player,201811110gnb,gnb,AlexJa00,qb_hits,0,,,,,
player,201811110gnb,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201811110gnb,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201811110gnb,gnb,JoneJo06,def_int,0,,,,,
player,201811110gnb,gnb,JoneJo06,def_int_yds,0,,,,,
player,201811110gnb,gnb,JoneJo06,def_int_td,0,,,,,
player,201811110gnb,gnb,JoneJo06,def_int_long,0,,,,,
player,201811110gnb,gnb,JoneJo06,pass_defended,0,,,,,
player,201811110gnb,gnb,JoneJo06,sacks,0.0,,,,,
player,201811110gnb,gnb,JoneJo06,tackles_combined,5,,,,,
player,201811110gnb,gnb,JoneJo06,tackles_solo,5,,,,,
player,201811110gnb,gnb,JoneJo06,tackles_assists,0,,,,,
player,201811110gnb,gnb,JoneJo06,tackles_loss,0,,,,,
player,201811110gnb,gnb,JoneJo06,qb_hits,0,,,,,
player,201811110gnb,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201811110gnb,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201811110gnb,gnb,BrowTo01,def_int,0,,,,,
player,201811110gnb,gnb,BrowTo01,def_int_yds,0,,,,,
player,201811110gnb,gnb,BrowTo01,def_int_td,0,,,,,
player,201811110gnb,gnb,BrowTo01,def_int_long,0,,,,,
player,201811110gnb,gnb,BrowTo01,pass_defended,1,,,,,
player,201811110gnb,gnb,BrowTo01,sacks,0.0,,,,,
player,201811110gnb,gnb,BrowTo01,tackles_combined,3,,,,,
player,201811110gnb,gnb,BrowTo01,tackles_solo,3,,,,,
player,201811110gnb,gnb,BrowTo01,tackles_assists,0,,,,,
player,201811110gnb,gnb,BrowTo01,tackles_loss,0,,,,,
player,201811110gnb,gnb,BrowTo01,qb_hits,0,,,,,
player,201811110gnb,gnb,BrowTo01,fumbles_rec,0,,,,,
player,201811110gnb,gnb,BrowTo01,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,BrowTo01,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,BrowTo01,fumbles_forced,0,,,,,
player,201811110gnb,gnb,DaniMi00,def_int,0,,,,,
player,201811110gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201811110gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201811110gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201811110gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201811110gnb,gnb,DaniMi00,sacks,0.0,,,,,
player,201811110gnb,gnb,DaniMi00,tackles_combined,3,,,,,
player,201811110gnb,gnb,DaniMi00,tackles_solo,1,,,,,
player,201811110gnb,gnb,DaniMi00,tackles_assists,2,,,,,
player,201811110gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201811110gnb,gnb,DaniMi00,qb_hits,1,,,,,
player,201811110gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201811110gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201811110gnb,gnb,BricKe00,def_int,0,,,,,
player,201811110gnb,gnb,BricKe00,def_int_yds,0,,,,,
player,201811110gnb,gnb,BricKe00,def_int_td,0,,,,,
player,201811110gnb,gnb,BricKe00,def_int_long,0,,,,,
player,201811110gnb,gnb,BricKe00,pass_defended,0,,,,,
player,201811110gnb,gnb,BricKe00,sacks,0.0,,,,,
player,201811110gnb,gnb,BricKe00,tackles_combined,2,,,,,
player,201811110gnb,gnb,BricKe00,tackles_solo,1,,,,,
player,201811110gnb,gnb,BricKe00,tackles_assists,1,,,,,
player,201811110gnb,gnb,BricKe00,tackles_loss,0,,,,,
player,201811110gnb,gnb,BricKe00,qb_hits,0,,,,,
player,201811110gnb,gnb,BricKe00,fumbles_rec,0,,,,,
player,201811110gnb,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,BricKe00,fumbles_forced,0,,,,,
player,201811110gnb,gnb,BurkOr00,def_int,0,,,,,
player,201811110gnb,gnb,BurkOr00,def_int_yds,0,,,,,
player,201811110gnb,gnb,BurkOr00,def_int_td,0,,,,,
player,201811110gnb,gnb,BurkOr00,def_int_long,0,,,,,
player,201811110gnb,gnb,BurkOr00,pass_defended,0,,,,,
player,201811110gnb,gnb,BurkOr00,sacks,0.0,,,,,
player,201811110gnb,gnb,BurkOr00,tackles_combined,2,,,,,
player,201811110gnb,gnb,BurkOr00,tackles_solo,2,,,,,
player,201811110gnb,gnb,BurkOr00,tackles_assists,0,,,,,
player,201811110gnb,gnb,BurkOr00,tackles_loss,0,,,,,
player,201811110gnb,gnb,BurkOr00,qb_hits,0,,,,,
player,201811110gnb,gnb,BurkOr00,fumbles_rec,0,,,,,
player,201811110gnb,gnb,BurkOr00,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,BurkOr00,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,BurkOr00,fumbles_forced,0,,,,,
player,201811110gnb,gnb,CarsTr01,def_int,0,,,,,
player,201811110gnb,gnb,CarsTr01,def_int_yds,0,,,,,
player,201811110gnb,gnb,CarsTr01,def_int_td,0,,,,,
player,201811110gnb,gnb,CarsTr01,def_int_long,0,,,,,
player,201811110gnb,gnb,CarsTr01,pass_defended,0,,,,,
player,201811110gnb,gnb,CarsTr01,sacks,0.0,,,,,
player,201811110gnb,gnb,CarsTr01,tackles_combined,2,,,,,
player,201811110gnb,gnb,CarsTr01,tackles_solo,2,,,,,
player,201811110gnb,gnb,CarsTr01,tackles_assists,0,,,,,
player,201811110gnb,gnb,CarsTr01,tackles_loss,0,,,,,
player,201811110gnb,gnb,CarsTr01,qb_hits,0,,,,,
player,201811110gnb,gnb,CarsTr01,fumbles_rec,0,,,,,
player,201811110gnb,gnb,CarsTr01,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,CarsTr01,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,CarsTr01,fumbles_forced,0,,,,,
player,201811110gnb,gnb,MorrAn01,def_int,0,,,,,
player,201811110gnb,gnb,MorrAn01,def_int_yds,0,,,,,
player,201811110gnb,gnb,MorrAn01,def_int_td,0,,,,,
player,201811110gnb,gnb,MorrAn01,def_int_long,0,,,,,
player,201811110gnb,gnb,MorrAn01,pass_defended,0,,,,,
player,201811110gnb,gnb,MorrAn01,sacks,0.0,,,,,
player,201811110gnb,gnb,MorrAn01,tackles_combined,2,,,,,
player,201811110gnb,gnb,MorrAn01,tackles_solo,1,,,,,
player,201811110gnb,gnb,MorrAn01,tackles_assists,1,,,,,
player,201811110gnb,gnb,MorrAn01,tackles_loss,0,,,,,
player,201811110gnb,gnb,MorrAn01,qb_hits,0,,,,,
player,201811110gnb,gnb,MorrAn01,fumbles_rec,0,,,,,
player,201811110gnb,gnb,MorrAn01,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,MorrAn01,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,MorrAn01,fumbles_forced,0,,,,,
player,201811110gnb,gnb,CrawJa01,def_int,0,,,,,
player,201811110gnb,gnb,CrawJa01,def_int_yds,0,,,,,
player,201811110gnb,gnb,CrawJa01,def_int_td,0,,,,,
player,201811110gnb,gnb,CrawJa01,def_int_long,0,,,,,
player,201811110gnb,gnb,CrawJa01,pass_defended,0,,,,,
player,201811110gnb,gnb,CrawJa01,sacks,0.0,,,,,
player,201811110gnb,gnb,CrawJa01,tackles_combined,1,,,,,
player,201811110gnb,gnb,CrawJa01,tackles_solo,1,,,,,
player,201811110gnb,gnb,CrawJa01,tackles_assists,0,,,,,
player,201811110gnb,gnb,CrawJa01,tackles_loss,0,,,,,
player,201811110gnb,gnb,CrawJa01,qb_hits,0,,,,,
player,201811110gnb,gnb,CrawJa01,fumbles_rec,0,,,,,
player,201811110gnb,gnb,CrawJa01,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,CrawJa01,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,CrawJa01,fumbles_forced,0,,,,,
player,201811110gnb,gnb,LancTy00,def_int,0,,,,,
player,201811110gnb,gnb,LancTy00,def_int_yds,0,,,,,
player,201811110gnb,gnb,LancTy00,def_int_td,0,,,,,
player,201811110gnb,gnb,LancTy00,def_int_long,0,,,,,
player,201811110gnb,gnb,LancTy00,pass_defended,0,,,,,
player,201811110gnb,gnb,LancTy00,sacks,0.0,,,,,
player,201811110gnb,gnb,LancTy00,tackles_combined,1,,,,,
player,201811110gnb,gnb,LancTy00,tackles_solo,0,,,,,
player,201811110gnb,gnb,LancTy00,tackles_assists,1,,,,,
player,201811110gnb,gnb,LancTy00,tackles_loss,0,,,,,
player,201811110gnb,gnb,LancTy00,qb_hits,0,,,,,
player,201811110gnb,gnb,LancTy00,fumbles_rec,0,,,,,
player,201811110gnb,gnb,LancTy00,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,LancTy00,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,LancTy00,fumbles_forced,0,,,,,
player,201811110gnb,gnb,WillTr99,def_int,0,,,,,
player,201811110gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201811110gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201811110gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201811110gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201811110gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201811110gnb,gnb,WillTr99,tackles_combined,1,,,,,
player,201811110gnb,gnb,WillTr99,tackles_solo,1,,,,,
player,201811110gnb,gnb,WillTr99,tackles_assists,0,,,,,
player,201811110gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201811110gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201811110gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201811110gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201811110gnb,gnb,MattCl99,def_int,0,,,,,
player,201811110gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201811110gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201811110gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201811110gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201811110gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201811110gnb,gnb,MattCl99,tackles_combined,0,,,,,
player,201811110gnb,gnb,MattCl99,tackles_solo,0,,,,,
player,201811110gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201811110gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201811110gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201811110gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201811110gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201811110gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201811110gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201811110gnb,mia,GranJa00,kick_ret,4,,,,,
player,201811110gnb,mia,GranJa00,kick_ret_yds,83,,,,,
player,201811110gnb,mia,GranJa00,kick_ret_yds_per_ret,20.8,,,,,
player,201811110gnb,mia,GranJa00,kick_ret_td,0,,,,,
player,201811110gnb,mia,GranJa00,kick_ret_long,30,,,,,
player,201811110gnb,mia,GranJa00,punt_ret,0,,,,,
player,201811110gnb,mia,GranJa00,punt_ret_yds,0,,,,,
player,201811110gnb,mia,GranJa00,punt_ret_yds_per_ret,,,,,,
player,201811110gnb,mia,GranJa00,punt_ret_td,0,,,,,
player,201811110gnb,mia,GranJa00,punt_ret_long,0,,,,,
player,201811110gnb,mia,PerrSe00,kick_ret,1,,,,,
player,201811110gnb,mia,PerrSe00,kick_ret_yds,14,,,,,
player,201811110gnb,mia,PerrSe00,kick_ret_yds_per_ret,14.0,,,,,
player,201811110gnb,mia,PerrSe00,kick_ret_td,0,,,,,
player,201811110gnb,mia,PerrSe00,kick_ret_long,14,,,,,
player,201811110gnb,mia,PerrSe00,punt_ret,0,,,,,
player,201811110gnb,mia,PerrSe00,punt_ret_yds,0,,,,,
player,201811110gnb,mia,PerrSe00,punt_ret_yds_per_ret,,,,,,
player,201811110gnb,mia,PerrSe00,punt_ret_td,0,,,,,
player,201811110gnb,mia,PerrSe00,punt_ret_long,0,,,,,
player,201811110gnb,gnb,WillTr99,kick_ret,0,,,,,
player,201811110gnb,gnb,WillTr99,kick_ret_yds,0,,,,,
player,201811110gnb,gnb,WillTr99,kick_ret_yds_per_ret,,,,,,
player,201811110gnb,gnb,WillTr99,kick_ret_td,0,,,,,
player,201811110gnb,gnb,WillTr99,kick_ret_long,0,,,,,
player,201811110gnb,gnb,WillTr99,punt_ret,1,,,,,
player,201811110gnb,gnb,WillTr99,punt_ret_yds,19,,,,,
player,201811110gnb,gnb,WillTr99,punt_ret_yds_per_ret,19.0,,,,,
player,201811110gnb,gnb,WillTr99,punt_ret_td,0,,,,,
player,201811110gnb,gnb,WillTr99,punt_ret_long,19,,,,,
player,201811110gnb,gnb,BreeBa00,kick_ret,1,,,,,
player,201811110gnb,gnb,BreeBa00,kick_ret_yds,19,,,,,
player,201811110gnb,gnb,BreeBa00,kick_ret_yds_per_ret,19.0,,,,,
player,201811110gnb,gnb,BreeBa00,kick_ret_td,0,,,,,
player,201811110gnb,gnb,BreeBa00,kick_ret_long,19,,,,,
player,201811110gnb,gnb,BreeBa00,punt_ret,0,,,,,
player,201811110gnb,gnb,BreeBa00,punt_ret_yds,0,,,,,
player,201811110gnb,gnb,BreeBa00,punt_ret_yds_per_ret,,,,,,
player,201811110gnb,gnb,BreeBa00,punt_ret_td,0,,,,,
player,201811110gnb,gnb,BreeBa00,punt_ret_long,0,,,,,
player,201811110gnb,gnb,PatrLu00,kick_ret,1,,,,,
player,201811110gnb,gnb,PatrLu00,kick_ret_yds,15,,,,,
player,201811110gnb,gnb,PatrLu00,kick_ret_yds_per_ret,15.0,,,,,
player,201811110gnb,gnb,PatrLu00,kick_ret_td,0,,,,,
player,201811110gnb,gnb,PatrLu00,kick_ret_long,15,,,,,
player,201811110gnb,gnb,PatrLu00,punt_ret,0,,,,,
player,201811110gnb,gnb,PatrLu00,punt_ret_yds,0,,,,,
player,201811110gnb,gnb,PatrLu00,punt_ret_yds_per_ret,,,,,,
player,201811110gnb,gnb,PatrLu00,punt_ret_td,0,,,,,
player,201811110gnb,gnb,PatrLu00,punt_ret_long,0,,,,,
player,201811110gnb,mia,HaacMa00,xpm,,,,,,
player,201811110gnb,mia,HaacMa00,xpa,,,,,,
player,201811110gnb,mia,HaacMa00,fgm,,,,,,
player,201811110gnb,mia,HaacMa00,fga,,,,,,
player,201811110gnb,mia,HaacMa00,punt,2,,,,,
player,201811110gnb,mia,HaacMa00,punt_yds,77,,,,,
player,201811110gnb,mia,HaacMa00,punt_yds_per_punt,38.5,,,,,
player,201811110gnb,mia,HaacMa00,punt_long,39,,,,,
player,201811110gnb,mia,SandJa00,xpm,,,,,,
player,201811110gnb,mia,SandJa00,xpa,,,,,,
player,201811110gnb,mia,SandJa00,fgm,4,,,,,
player,201811110gnb,mia,SandJa00,fga,4,,,,,
player,201811110gnb,mia,SandJa00,punt,0,,,,,
player,201811110gnb,mia,SandJa00,punt_yds,0,,,,,
player,201811110gnb,mia,SandJa00,punt_yds_per_punt,,,,,,
player,201811110gnb,mia,SandJa00,punt_long,0,,,,,
player,201811110gnb,gnb,CrosMa20,xpm,4,,,,,
player,201811110gnb,gnb,CrosMa20,xpa,4,,,,,
player,201811110gnb,gnb,CrosMa20,fgm,1,,,,,
player,201811110gnb,gnb,CrosMa20,fga,1,,,,,
player,201811110gnb,gnb,CrosMa20,punt,0,,,,,
player,201811110gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201811110gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201811110gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201811110gnb,gnb,ScotJK00,xpm,,,,,,
player,201811110gnb,gnb,ScotJK00,xpa,,,,,,
player,201811110gnb,gnb,ScotJK00,fgm,,,,,,
player,201811110gnb,gnb,ScotJK00,fga,,,,,,
player,201811110gnb,gnb,ScotJK00,punt,1,,,,,
player,201811110gnb,gnb,ScotJK00,punt_yds,37,,,,,
player,201811110gnb,gnb,ScotJK00,punt_yds_per_punt,37.0,,,,,
player,201811110gnb,gnb,ScotJK00,punt_long,37,,,,,
player,201811110gnb,mia,OsweBr00,pass_cmp,23,,,,,
player,201811110gnb,mia,OsweBr00,pass_att,37,,,,,
player,201811110gnb,mia,OsweBr00,pass_yds,213,,,,,
player,201811110gnb,mia,OsweBr00,pass_first_down,11,,,,,
player,201811110gnb,mia,OsweBr00,pass_air_yds,96,,,,,
player,201811110gnb,mia,OsweBr00,pass_air_yds_per_cmp,4.2,,,,,
player,201811110gnb,mia,OsweBr00,pass_air_yds_per_att,2.6,,,,,
player,201811110gnb,mia,OsweBr00,pass_tgt_yds_per_att,6.3,,,,,
player,201811110gnb,mia,OsweBr00,pass_yac,117,,,,,
player,201811110gnb,mia,OsweBr00,pass_yac_per_cmp,5.1,,,,,
player,201811110gnb,mia,OsweBr00,pass_drops,0,,,,,
player,201811110gnb,mia,OsweBr00,pass_drop_pct,0.0,,,,,
player,201811110gnb,mia,OsweBr00,pass_poor_throws,8,,,,,
player,201811110gnb,mia,OsweBr00,pass_poor_throw_pct,21.6,,,,,
player,201811110gnb,mia,OsweBr00,pass_blitzed,14,,,,,
player,201811110gnb,mia,OsweBr00,pass_hurried,3,,,,,
player,201811110gnb,mia,OsweBr00,pass_hits,2,,,,,
player,201811110gnb,mia,OsweBr00,rush_scrambles,0,,,,,
player,201811110gnb,mia,OsweBr00,rush_scrambles_yds_per_att,,,,,,
player,201811110gnb,gnb,RodgAa00,pass_cmp,19,,,,,
player,201811110gnb,gnb,RodgAa00,pass_att,28,,,,,
player,201811110gnb,gnb,RodgAa00,pass_yds,199,,,,,
player,201811110gnb,gnb,RodgAa00,pass_first_down,11,,,,,
player,201811110gnb,gnb,RodgAa00,pass_air_yds,89,,,,,
player,201811110gnb,gnb,RodgAa00,pass_air_yds_per_cmp,4.7,,,,,
player,201811110gnb,gnb,RodgAa00,pass_air_yds_per_att,3.2,,,,,
player,201811110gnb,gnb,RodgAa00,pass_tgt_yds_per_att,6.9,,,,,
player,201811110gnb,gnb,RodgAa00,pass_yac,110,,,,,
player,201811110gnb,gnb,RodgAa00,pass_yac_per_cmp,5.8,,,,,
player,201811110gnb,gnb,RodgAa00,pass_drops,2,,,,,
player,201811110gnb,gnb,RodgAa00,pass_drop_pct,7.1,,,,,
player,201811110gnb,gnb,RodgAa00,pass_poor_throws,3,,,,,
player,201811110gnb,gnb,RodgAa00,pass_poor_throw_pct,10.7,,,,,
player,201811110gnb,gnb,RodgAa00,pass_blitzed,9,,,,,
player,201811110gnb,gnb,RodgAa00,pass_hurried,2,,,,,
player,201811110gnb,gnb,RodgAa00,pass_hits,1,,,,,
player,201811110gnb,gnb,RodgAa00,rush_scrambles,3,,,,,
player,201811110gnb,gnb,RodgAa00,rush_scrambles_yds_per_att,8.0,,,,,
player,201811110gnb,mia,GoreFr00,rush_att,13,,,,,
player,201811110gnb,mia,GoreFr00,rush_yds,90,,,,,
player,201811110gnb,mia,GoreFr00,rush_first_down,4,,,,,
player,201811110gnb,mia,GoreFr00,rush_yds_before_contact,33,,,,,
player,201811110gnb,mia,GoreFr00,rush_yds_bc_per_rush,2.5,,,,,
player,201811110gnb,mia,GoreFr00,rush_yac,57,,,,,
player,201811110gnb,mia,GoreFr00,rush_yac_per_rush,4.4,,,,,
player,201811110gnb,mia,GoreFr00,rush_broken_tackles,4,,,,,
player,201811110gnb,mia,GoreFr00,rush_broken_tackles_per_rush,3.3,,,,,
player,201811110gnb,mia,DrakKe00,rush_att,8,,,,,
player,201811110gnb,mia,DrakKe00,rush_yds,27,,,,,
player,201811110gnb,mia,DrakKe00,rush_first_down,1,,,,,
player,201811110gnb,mia,DrakKe00,rush_yds_before_contact,10,,,,,
player,201811110gnb,mia,DrakKe00,rush_yds_bc_per_rush,1.3,,,,,
player,201811110gnb,mia,DrakKe00,rush_yac,17,,,,,
player,201811110gnb,mia,DrakKe00,rush_yac_per_rush,2.1,,,,,
player,201811110gnb,mia,DrakKe00,rush_broken_tackles,0,,,,,
player,201811110gnb,mia,DrakKe00,rush_broken_tackles_per_rush,,,,,,
player,201811110gnb,mia,CarrLe00,rush_att,1,,,,,
player,201811110gnb,mia,CarrLe00,rush_yds,14,,,,,
player,201811110gnb,mia,CarrLe00,rush_first_down,1,,,,,
player,201811110gnb,mia,CarrLe00,rush_yds_before_contact,14,,,,,
player,201811110gnb,mia,CarrLe00,rush_yds_bc_per_rush,14.0,,,,,
player,201811110gnb,mia,CarrLe00,rush_yac,0,,,,,
player,201811110gnb,mia,CarrLe00,rush_yac_per_rush,0.0,,,,,
player,201811110gnb,mia,CarrLe00,rush_broken_tackles,0,,,,,
player,201811110gnb,mia,CarrLe00,rush_broken_tackles_per_rush,,,,,,
player,201811110gnb,mia,OsweBr00,rush_att,1,,,,,
player,201811110gnb,mia,OsweBr00,rush_yds,0,,,,,
player,201811110gnb,mia,OsweBr00,rush_first_down,0,,,,,
player,201811110gnb,mia,OsweBr00,rush_yds_before_contact,0,,,,,
player,201811110gnb,mia,OsweBr00,rush_yds_bc_per_rush,0.0,,,,,
player,201811110gnb,mia,OsweBr00,rush_yac,0,,,,,
player,201811110gnb,mia,OsweBr00,rush_yac_per_rush,0.0,,,,,
player,201811110gnb,mia,OsweBr00,rush_broken_tackles,0,,,,,
player,201811110gnb,mia,OsweBr00,rush_broken_tackles_per_rush,,,,,,
player,201811110gnb,gnb,JoneAa00,rush_att,15,,,,,
player,201811110gnb,gnb,JoneAa00,rush_yds,145,,,,,
player,201811110gnb,gnb,JoneAa00,rush_first_down,8,,,,,
player,201811110gnb,gnb,JoneAa00,rush_yds_before_contact,111,,,,,
player,201811110gnb,gnb,JoneAa00,rush_yds_bc_per_rush,7.4,,,,,
player,201811110gnb,gnb,JoneAa00,rush_yac,34,,,,,
player,201811110gnb,gnb,JoneAa00,rush_yac_per_rush,2.3,,,,,
player,201811110gnb,gnb,JoneAa00,rush_broken_tackles,0,,,,,
player,201811110gnb,gnb,JoneAa00,rush_broken_tackles_per_rush,,,,,,
player,201811110gnb,gnb,RodgAa00,rush_att,6,,,,,
player,201811110gnb,gnb,RodgAa00,rush_yds,21,,,,,
player,201811110gnb,gnb,RodgAa00,rush_first_down,1,,,,,
player,201811110gnb,gnb,RodgAa00,rush_yds_before_contact,21,,,,,
player,201811110gnb,gnb,RodgAa00,rush_yds_bc_per_rush,3.5,,,,,
player,201811110gnb,gnb,RodgAa00,rush_yac,0,,,,,
player,201811110gnb,gnb,RodgAa00,rush_yac_per_rush,0.0,,,,,
player,201811110gnb,gnb,RodgAa00,rush_broken_tackles,0,,,,,
player,201811110gnb,gnb,RodgAa00,rush_broken_tackles_per_rush,,,,,,
player,201811110gnb,gnb,WillJa06,rush_att,3,,,,,
player,201811110gnb,gnb,WillJa06,rush_yds,3,,,,,
player,201811110gnb,gnb,WillJa06,rush_first_down,,,,,,
player,201811110gnb,gnb,WillJa06,rush_yds_before_contact,1,,,,,
player,201811110gnb,gnb,WillJa06,rush_yds_bc_per_rush,0.3,,,,,
player,201811110gnb,gnb,WillJa06,rush_yac,2,,,,,
player,201811110gnb,gnb,WillJa06,rush_yac_per_rush,0.7,,,,,
player,201811110gnb,gnb,WillJa06,rush_broken_tackles,0,,,,,
player,201811110gnb,gnb,WillJa06,rush_broken_tackles_per_rush,,,,,,
player,201811110gnb,gnb,GreeRa02,rush_att,1,,,,,
player,201811110gnb,gnb,GreeRa02,rush_yds,26,,,,,
player,201811110gnb,gnb,GreeRa02,rush_first_down,,,,,,
player,201811110gnb,gnb,GreeRa02,rush_yds_before_contact,26,,,,,
player,201811110gnb,gnb,GreeRa02,rush_yds_bc_per_rush,26.0,,,,,
player,201811110gnb,gnb,GreeRa02,rush_yac,0,,,,,
player,201811110gnb,gnb,GreeRa02,rush_yac_per_rush,0.0,,,,,
player,201811110gnb,gnb,GreeRa02,rush_broken_tackles,0,,,,,
player,201811110gnb,gnb,GreeRa02,rush_broken_tackles_per_rush,,,,,,
player,201811110gnb,mia,AmenDa00,targets,10,,,,,
player,201811110gnb,mia,AmenDa00,rec,7,,,,,
player,201811110gnb,mia,AmenDa00,rec_yds,72,,,,,
player,201811110gnb,mia,AmenDa00,rec_first_down,4,,,,,
player,201811110gnb,mia,AmenDa00,rec_air_yds,26,,,,,
player,201811110gnb,mia,AmenDa00,rec_air_yds_per_rec,3.7,,,,,
player,201811110gnb,mia,AmenDa00,rec_yac,46,,,,,
