game,2018,8,20181028,201810280det,sea,"Seattle Seahawks",28,det,"Detroit Lions",14
player,201810280det,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201810280det,sea,WagnBo00,fumbles_forced,0,,,,,
player,201810280det,sea,McDoBr01,def_int,0,,,,,
player,201810280det,sea,McDoBr01,def_int_yds,0,,,,,
player,201810280det,sea,McDoBr01,def_int_td,0,,,,,
player,201810280det,sea,McDoBr01,def_int_long,0,,,,,
player,201810280det,sea,McDoBr01,pass_defended,1,,,,,
player,201810280det,sea,McDoBr01,sacks,0.0,,,,,
player,201810280det,sea,McDoBr01,tackles_combined,6,,,,,
player,201810280det,sea,McDoBr01,tackles_solo,4,,,,,
player,201810280det,sea,McDoBr01,tackles_assists,2,,,,,
player,201810280det,sea,McDoBr01,tackles_loss,0,,,,,
player,201810280det,sea,McDoBr01,qb_hits,0,,,,,
player,201810280det,sea,McDoBr01,fumbles_rec,0,,,,,
player,201810280det,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201810280det,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201810280det,sea,McDoBr01,fumbles_forced,0,,,,,
player,201810280det,sea,ThomTe00,def_int,0,,,,,
player,201810280det,sea,ThomTe00,def_int_yds,0,,,,,
player,201810280det,sea,ThomTe00,def_int_td,0,,,,,
player,201810280det,sea,ThomTe00,def_int_long,0,,,,,
player,201810280det,sea,ThomTe00,pass_defended,1,,,,,
player,201810280det,sea,ThomTe00,sacks,0.0,,,,,
player,201810280det,sea,ThomTe00,tackles_combined,6,,,,,
player,201810280det,sea,ThomTe00,tackles_solo,4,,,,,
player,201810280det,sea,ThomTe00,tackles_assists,2,,,,,
player,201810280det,sea,ThomTe00,tackles_loss,0,,,,,
player,201810280det,sea,ThomTe00,qb_hits,0,,,,,
player,201810280det,sea,ThomTe00,fumbles_rec,0,,,,,
player,201810280det,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201810280det,sea,ThomTe00,fumbles_forced,1,,,,,
player,201810280det,sea,WrigK.00,def_int,0,,,,,
player,201810280det,sea,WrigK.00,def_int_yds,0,,,,,
player,201810280det,sea,WrigK.00,def_int_td,0,,,,,
player,201810280det,sea,WrigK.00,def_int_long,0,,,,,
player,201810280det,sea,WrigK.00,pass_defended,1,,,,,
player,201810280det,sea,WrigK.00,sacks,0.0,,,,,
player,201810280det,sea,WrigK.00,tackles_combined,5,,,,,
player,201810280det,sea,WrigK.00,tackles_solo,5,,,,,
player,201810280det,sea,WrigK.00,tackles_assists,0,,,,,
player,201810280det,sea,WrigK.00,tackles_loss,0,,,,,
player,201810280det,sea,WrigK.00,qb_hits,0,,,,,
player,201810280det,sea,WrigK.00,fumbles_rec,0,,,,,
player,201810280det,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201810280det,sea,WrigK.00,fumbles_forced,0,,,,,
player,201810280det,sea,JordDi00,def_int,0,,,,,
player,201810280det,sea,JordDi00,def_int_yds,0,,,,,
player,201810280det,sea,JordDi00,def_int_td,0,,,,,
player,201810280det,sea,JordDi00,def_int_long,0,,,,,
player,201810280det,sea,JordDi00,pass_defended,0,,,,,
player,201810280det,sea,JordDi00,sacks,0.0,,,,,
player,201810280det,sea,JordDi00,tackles_combined,4,,,,,
player,201810280det,sea,JordDi00,tackles_solo,4,,,,,
player,201810280det,sea,JordDi00,tackles_assists,0,,,,,
player,201810280det,sea,JordDi00,tackles_loss,1,,,,,
player,201810280det,sea,JordDi00,qb_hits,1,,,,,
player,201810280det,sea,JordDi00,fumbles_rec,0,,,,,
player,201810280det,sea,JordDi00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,JordDi00,fumbles_rec_td,0,,,,,
player,201810280det,sea,JordDi00,fumbles_forced,0,,,,,
player,201810280det,sea,FlowTr01,def_int,0,,,,,
player,201810280det,sea,FlowTr01,def_int_yds,0,,,,,
player,201810280det,sea,FlowTr01,def_int_td,0,,,,,
player,201810280det,sea,FlowTr01,def_int_long,0,,,,,
player,201810280det,sea,FlowTr01,pass_defended,1,,,,,
player,201810280det,sea,FlowTr01,sacks,0.0,,,,,
player,201810280det,sea,FlowTr01,tackles_combined,3,,,,,
player,201810280det,sea,FlowTr01,tackles_solo,2,,,,,
player,201810280det,sea,FlowTr01,tackles_assists,1,,,,,
player,201810280det,sea,FlowTr01,tackles_loss,0,,,,,
player,201810280det,sea,FlowTr01,qb_hits,0,,,,,
player,201810280det,sea,FlowTr01,fumbles_rec,0,,,,,
player,201810280det,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201810280det,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201810280det,sea,FlowTr01,fumbles_forced,0,,,,,
player,201810280det,sea,GrifSh00,def_int,0,,,,,
player,201810280det,sea,GrifSh00,def_int_yds,0,,,,,
player,201810280det,sea,GrifSh00,def_int_td,0,,,,,
player,201810280det,sea,GrifSh00,def_int_long,0,,,,,
player,201810280det,sea,GrifSh00,pass_defended,0,,,,,
player,201810280det,sea,GrifSh00,sacks,0.0,,,,,
player,201810280det,sea,GrifSh00,tackles_combined,3,,,,,
player,201810280det,sea,GrifSh00,tackles_solo,3,,,,,
player,201810280det,sea,GrifSh00,tackles_assists,0,,,,,
player,201810280det,sea,GrifSh00,tackles_loss,0,,,,,
player,201810280det,sea,GrifSh00,qb_hits,0,,,,,
player,201810280det,sea,GrifSh00,fumbles_rec,0,,,,,
player,201810280det,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201810280det,sea,GrifSh00,fumbles_forced,0,,,,,
player,201810280det,sea,KingAk00,def_int,0,,,,,
player,201810280det,sea,KingAk00,def_int_yds,0,,,,,
player,201810280det,sea,KingAk00,def_int_td,0,,,,,
player,201810280det,sea,KingAk00,def_int_long,0,,,,,
player,201810280det,sea,KingAk00,pass_defended,0,,,,,
player,201810280det,sea,KingAk00,sacks,0.0,,,,,
player,201810280det,sea,KingAk00,tackles_combined,3,,,,,
player,201810280det,sea,KingAk00,tackles_solo,2,,,,,
player,201810280det,sea,KingAk00,tackles_assists,1,,,,,
player,201810280det,sea,KingAk00,tackles_loss,0,,,,,
player,201810280det,sea,KingAk00,qb_hits,0,,,,,
player,201810280det,sea,KingAk00,fumbles_rec,0,,,,,
player,201810280det,sea,KingAk00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,KingAk00,fumbles_rec_td,0,,,,,
player,201810280det,sea,KingAk00,fumbles_forced,0,,,,,
player,201810280det,sea,FordPo00,def_int,0,,,,,
player,201810280det,sea,FordPo00,def_int_yds,0,,,,,
player,201810280det,sea,FordPo00,def_int_td,0,,,,,
player,201810280det,sea,FordPo00,def_int_long,0,,,,,
player,201810280det,sea,FordPo00,pass_defended,0,,,,,
player,201810280det,sea,FordPo00,sacks,0.0,,,,,
player,201810280det,sea,FordPo00,tackles_combined,1,,,,,
player,201810280det,sea,FordPo00,tackles_solo,1,,,,,
player,201810280det,sea,FordPo00,tackles_assists,0,,,,,
player,201810280det,sea,FordPo00,tackles_loss,0,,,,,
player,201810280det,sea,FordPo00,qb_hits,0,,,,,
player,201810280det,sea,FordPo00,fumbles_rec,0,,,,,
player,201810280det,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201810280det,sea,FordPo00,fumbles_forced,0,,,,,
player,201810280det,sea,JeffQu00,def_int,0,,,,,
player,201810280det,sea,JeffQu00,def_int_yds,0,,,,,
player,201810280det,sea,JeffQu00,def_int_td,0,,,,,
player,201810280det,sea,JeffQu00,def_int_long,0,,,,,
player,201810280det,sea,JeffQu00,pass_defended,1,,,,,
player,201810280det,sea,JeffQu00,sacks,0.0,,,,,
player,201810280det,sea,JeffQu00,tackles_combined,1,,,,,
player,201810280det,sea,JeffQu00,tackles_solo,1,,,,,
player,201810280det,sea,JeffQu00,tackles_assists,0,,,,,
player,201810280det,sea,JeffQu00,tackles_loss,0,,,,,
player,201810280det,sea,JeffQu00,qb_hits,0,,,,,
player,201810280det,sea,JeffQu00,fumbles_rec,0,,,,,
player,201810280det,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201810280det,sea,JeffQu00,fumbles_forced,0,,,,,
player,201810280det,sea,LuanSh00,def_int,0,,,,,
player,201810280det,sea,LuanSh00,def_int_yds,0,,,,,
player,201810280det,sea,LuanSh00,def_int_td,0,,,,,
player,201810280det,sea,LuanSh00,def_int_long,0,,,,,
player,201810280det,sea,LuanSh00,pass_defended,0,,,,,
player,201810280det,sea,LuanSh00,sacks,0.0,,,,,
player,201810280det,sea,LuanSh00,tackles_combined,1,,,,,
player,201810280det,sea,LuanSh00,tackles_solo,1,,,,,
player,201810280det,sea,LuanSh00,tackles_assists,0,,,,,
player,201810280det,sea,LuanSh00,tackles_loss,0,,,,,
player,201810280det,sea,LuanSh00,qb_hits,0,,,,,
player,201810280det,sea,LuanSh00,fumbles_rec,0,,,,,
player,201810280det,sea,LuanSh00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,LuanSh00,fumbles_rec_td,0,,,,,
player,201810280det,sea,LuanSh00,fumbles_forced,0,,,,,
player,201810280det,sea,ReedJa02,def_int,0,,,,,
player,201810280det,sea,ReedJa02,def_int_yds,0,,,,,
player,201810280det,sea,ReedJa02,def_int_td,0,,,,,
player,201810280det,sea,ReedJa02,def_int_long,0,,,,,
player,201810280det,sea,ReedJa02,pass_defended,0,,,,,
player,201810280det,sea,ReedJa02,sacks,0.0,,,,,
player,201810280det,sea,ReedJa02,tackles_combined,1,,,,,
player,201810280det,sea,ReedJa02,tackles_solo,1,,,,,
player,201810280det,sea,ReedJa02,tackles_assists,0,,,,,
player,201810280det,sea,ReedJa02,tackles_loss,0,,,,,
player,201810280det,sea,ReedJa02,qb_hits,1,,,,,
player,201810280det,sea,ReedJa02,fumbles_rec,0,,,,,
player,201810280det,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201810280det,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201810280det,sea,ReedJa02,fumbles_forced,0,,,,,
player,201810280det,sea,MingBa00,def_int,0,,,,,
player,201810280det,sea,MingBa00,def_int_yds,0,,,,,
player,201810280det,sea,MingBa00,def_int_td,0,,,,,
player,201810280det,sea,MingBa00,def_int_long,0,,,,,
player,201810280det,sea,MingBa00,pass_defended,0,,,,,
player,201810280det,sea,MingBa00,sacks,0.0,,,,,
player,201810280det,sea,MingBa00,tackles_combined,0,,,,,
player,201810280det,sea,MingBa00,tackles_solo,0,,,,,
player,201810280det,sea,MingBa00,tackles_assists,0,,,,,
player,201810280det,sea,MingBa00,tackles_loss,0,,,,,
player,201810280det,sea,MingBa00,qb_hits,0,,,,,
player,201810280det,sea,MingBa00,fumbles_rec,1,,,,,
player,201810280det,sea,MingBa00,fumbles_rec_yds,0,,,,,
player,201810280det,sea,MingBa00,fumbles_rec_td,0,,,,,
player,201810280det,sea,MingBa00,fumbles_forced,0,,,,,
player,201810280det,sea,MoorDa03,def_int,0,,,,,
player,201810280det,sea,MoorDa03,def_int_yds,0,,,,,
player,201810280det,sea,MoorDa03,def_int_td,0,,,,,
player,201810280det,sea,MoorDa03,def_int_long,0,,,,,
player,201810280det,sea,MoorDa03,pass_defended,0,,,,,
player,201810280det,sea,MoorDa03,sacks,0.0,,,,,
player,201810280det,sea,MoorDa03,tackles_combined,0,,,,,
player,201810280det,sea,MoorDa03,tackles_solo,0,,,,,
player,201810280det,sea,MoorDa03,tackles_assists,0,,,,,
player,201810280det,sea,MoorDa03,tackles_loss,,,,,,
player,201810280det,sea,MoorDa03,qb_hits,,,,,,
player,201810280det,sea,MoorDa03,fumbles_rec,0,,,,,
player,201810280det,sea,MoorDa03,fumbles_rec_yds,0,,,,,
player,201810280det,sea,MoorDa03,fumbles_rec_td,0,,,,,
player,201810280det,sea,MoorDa03,fumbles_forced,1,,,,,
player,201810280det,det,HarrDa03,def_int,0,,,,,
player,201810280det,det,HarrDa03,def_int_yds,0,,,,,
player,201810280det,det,HarrDa03,def_int_td,0,,,,,
player,201810280det,det,HarrDa03,def_int_long,0,,,,,
player,201810280det,det,HarrDa03,pass_defended,0,,,,,
player,201810280det,det,HarrDa03,sacks,1.0,,,,,
player,201810280det,det,HarrDa03,tackles_combined,7,,,,,
player,201810280det,det,HarrDa03,tackles_solo,7,,,,,
player,201810280det,det,HarrDa03,tackles_assists,0,,,,,
player,201810280det,det,HarrDa03,tackles_loss,2,,,,,
player,201810280det,det,HarrDa03,qb_hits,1,,,,,
player,201810280det,det,HarrDa03,fumbles_rec,0,,,,,
player,201810280det,det,HarrDa03,fumbles_rec_yds,0,,,,,
player,201810280det,det,HarrDa03,fumbles_rec_td,0,,,,,
player,201810280det,det,HarrDa03,fumbles_forced,0,,,,,
player,201810280det,det,OkwaRo01,def_int,0,,,,,
player,201810280det,det,OkwaRo01,def_int_yds,0,,,,,
player,201810280det,det,OkwaRo01,def_int_td,0,,,,,
player,201810280det,det,OkwaRo01,def_int_long,0,,,,,
player,201810280det,det,OkwaRo01,pass_defended,0,,,,,
player,201810280det,det,OkwaRo01,sacks,1.0,,,,,
player,201810280det,det,OkwaRo01,tackles_combined,4,,,,,
player,201810280det,det,OkwaRo01,tackles_solo,3,,,,,
player,201810280det,det,OkwaRo01,tackles_assists,1,,,,,
player,201810280det,det,OkwaRo01,tackles_loss,1,,,,,
player,201810280det,det,OkwaRo01,qb_hits,2,,,,,
player,201810280det,det,OkwaRo01,fumbles_rec,0,,,,,
player,201810280det,det,OkwaRo01,fumbles_rec_yds,0,,,,,
player,201810280det,det,OkwaRo01,fumbles_rec_td,0,,,,,
player,201810280det,det,OkwaRo01,fumbles_forced,0,,,,,
player,201810280det,det,DaviJa01,def_int,0,,,,,
player,201810280det,det,DaviJa01,def_int_yds,0,,,,,
player,201810280det,det,DaviJa01,def_int_td,0,,,,,
player,201810280det,det,DaviJa01,def_int_long,0,,,,,
player,201810280det,det,DaviJa01,pass_defended,0,,,,,
player,201810280det,det,DaviJa01,sacks,0.0,,,,,
player,201810280det,det,DaviJa01,tackles_combined,8,,,,,
player,201810280det,det,DaviJa01,tackles_solo,4,,,,,
player,201810280det,det,DaviJa01,tackles_assists,4,,,,,
player,201810280det,det,DaviJa01,tackles_loss,0,,,,,
player,201810280det,det,DaviJa01,qb_hits,0,,,,,
player,201810280det,det,DaviJa01,fumbles_rec,0,,,,,
player,201810280det,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201810280det,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201810280det,det,DaviJa01,fumbles_forced,0,,,,,
player,201810280det,det,DiggQu00,def_int,0,,,,,
player,201810280det,det,DiggQu00,def_int_yds,0,,,,,
player,201810280det,det,DiggQu00,def_int_td,0,,,,,
player,201810280det,det,DiggQu00,def_int_long,0,,,,,
player,201810280det,det,DiggQu00,pass_defended,0,,,,,
player,201810280det,det,DiggQu00,sacks,0.0,,,,,
player,201810280det,det,DiggQu00,tackles_combined,8,,,,,
player,201810280det,det,DiggQu00,tackles_solo,5,,,,,
player,201810280det,det,DiggQu00,tackles_assists,3,,,,,
player,201810280det,det,DiggQu00,tackles_loss,1,,,,,
player,201810280det,det,DiggQu00,qb_hits,0,,,,,
player,201810280det,det,DiggQu00,fumbles_rec,0,,,,,
player,201810280det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201810280det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201810280det,det,DiggQu00,fumbles_forced,0,,,,,
player,201810280det,det,RobiAS00,def_int,0,,,,,
player,201810280det,det,RobiAS00,def_int_yds,0,,,,,
player,201810280det,det,RobiAS00,def_int_td,0,,,,,
player,201810280det,det,RobiAS00,def_int_long,0,,,,,
player,201810280det,det,RobiAS00,pass_defended,0,,,,,
player,201810280det,det,RobiAS00,sacks,0.0,,,,,
player,201810280det,det,RobiAS00,tackles_combined,6,,,,,
player,201810280det,det,RobiAS00,tackles_solo,5,,,,,
player,201810280det,det,RobiAS00,tackles_assists,1,,,,,
player,201810280det,det,RobiAS00,tackles_loss,0,,,,,
player,201810280det,det,RobiAS00,qb_hits,0,,,,,
player,201810280det,det,RobiAS00,fumbles_rec,0,,,,,
player,201810280det,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201810280det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201810280det,det,RobiAS00,fumbles_forced,0,,,,,
player,201810280det,det,KennDe00,def_int,0,,,,,
player,201810280det,det,KennDe00,def_int_yds,0,,,,,
player,201810280det,det,KennDe00,def_int_td,0,,,,,
player,201810280det,det,KennDe00,def_int_long,0,,,,,
player,201810280det,det,KennDe00,pass_defended,0,,,,,
player,201810280det,det,KennDe00,sacks,0.0,,,,,
player,201810280det,det,KennDe00,tackles_combined,5,,,,,
player,201810280det,det,KennDe00,tackles_solo,5,,,,,
player,201810280det,det,KennDe00,tackles_assists,0,,,,,
player,201810280det,det,KennDe00,tackles_loss,0,,,,,
player,201810280det,det,KennDe00,qb_hits,1,,,,,
player,201810280det,det,KennDe00,fumbles_rec,0,,,,,
player,201810280det,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201810280det,det,KennDe00,fumbles_rec_td,0,,,,,
player,201810280det,det,KennDe00,fumbles_forced,0,,,,,
player,201810280det,det,QuinGl99,def_int,0,,,,,
player,201810280det,det,QuinGl99,def_int_yds,0,,,,,
player,201810280det,det,QuinGl99,def_int_td,0,,,,,
player,201810280det,det,QuinGl99,def_int_long,0,,,,,
player,201810280det,det,QuinGl99,pass_defended,0,,,,,
player,201810280det,det,QuinGl99,sacks,0.0,,,,,
player,201810280det,det,QuinGl99,tackles_combined,5,,,,,
player,201810280det,det,QuinGl99,tackles_solo,5,,,,,
player,201810280det,det,QuinGl99,tackles_assists,0,,,,,
player,201810280det,det,QuinGl99,tackles_loss,0,,,,,
player,201810280det,det,QuinGl99,qb_hits,0,,,,,
player,201810280det,det,QuinGl99,fumbles_rec,0,,,,,
player,201810280det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201810280det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201810280det,det,QuinGl99,fumbles_forced,0,,,,,
player,201810280det,det,JoneCh05,def_int,0,,,,,
player,201810280det,det,JoneCh05,def_int_yds,0,,,,,
player,201810280det,det,JoneCh05,def_int_td,0,,,,,
player,201810280det,det,JoneCh05,def_int_long,0,,,,,
player,201810280det,det,JoneCh05,pass_defended,0,,,,,
player,201810280det,det,JoneCh05,sacks,0.0,,,,,
player,201810280det,det,JoneCh05,tackles_combined,4,,,,,
player,201810280det,det,JoneCh05,tackles_solo,4,,,,,
player,201810280det,det,JoneCh05,tackles_assists,0,,,,,
player,201810280det,det,JoneCh05,tackles_loss,0,,,,,
player,201810280det,det,JoneCh05,qb_hits,0,,,,,
player,201810280det,det,JoneCh05,fumbles_rec,0,,,,,
player,201810280det,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201810280det,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201810280det,det,JoneCh05,fumbles_forced,0,,,,,
player,201810280det,det,TaboTe00,def_int,0,,,,,
player,201810280det,det,TaboTe00,def_int_yds,0,,,,,
player,201810280det,det,TaboTe00,def_int_td,0,,,,,
player,201810280det,det,TaboTe00,def_int_long,0,,,,,
player,201810280det,det,TaboTe00,pass_defended,0,,,,,
player,201810280det,det,TaboTe00,sacks,0.0,,,,,
player,201810280det,det,TaboTe00,tackles_combined,4,,,,,
player,201810280det,det,TaboTe00,tackles_solo,3,,,,,
player,201810280det,det,TaboTe00,tackles_assists,1,,,,,
player,201810280det,det,TaboTe00,tackles_loss,0,,,,,
player,201810280det,det,TaboTe00,qb_hits,0,,,,,
player,201810280det,det,TaboTe00,fumbles_rec,0,,,,,
player,201810280det,det,TaboTe00,fumbles_rec_yds,0,,,,,
player,201810280det,det,TaboTe00,fumbles_rec_td,0,,,,,
player,201810280det,det,TaboTe00,fumbles_forced,0,,,,,
player,201810280det,det,SlayDa00,def_int,0,,,,,
player,201810280det,det,SlayDa00,def_int_yds,0,,,,,
player,201810280det,det,SlayDa00,def_int_td,0,,,,,
player,201810280det,det,SlayDa00,def_int_long,0,,,,,
player,201810280det,det,SlayDa00,pass_defended,0,,,,,
player,201810280det,det,SlayDa00,sacks,0.0,,,,,
player,201810280det,det,SlayDa00,tackles_combined,3,,,,,
player,201810280det,det,SlayDa00,tackles_solo,3,,,,,
player,201810280det,det,SlayDa00,tackles_assists,0,,,,,
player,201810280det,det,SlayDa00,tackles_loss,0,,,,,
player,201810280det,det,SlayDa00,qb_hits,0,,,,,
player,201810280det,det,SlayDa00,fumbles_rec,0,,,,,
player,201810280det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201810280det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201810280det,det,SlayDa00,fumbles_forced,0,,,,,
player,201810280det,det,HandDa00,def_int,0,,,,,
player,201810280det,det,HandDa00,def_int_yds,0,,,,,
player,201810280det,det,HandDa00,def_int_td,0,,,,,
player,201810280det,det,HandDa00,def_int_long,0,,,,,
player,201810280det,det,HandDa00,pass_defended,0,,,,,
player,201810280det,det,HandDa00,sacks,0.0,,,,,
player,201810280det,det,HandDa00,tackles_combined,2,,,,,
player,201810280det,det,HandDa00,tackles_solo,1,,,,,
player,201810280det,det,HandDa00,tackles_assists,1,,,,,
player,201810280det,det,HandDa00,tackles_loss,0,,,,,
player,201810280det,det,HandDa00,qb_hits,0,,,,,
player,201810280det,det,HandDa00,fumbles_rec,0,,,,,
player,201810280det,det,HandDa00,fumbles_rec_yds,0,,,,,
player,201810280det,det,HandDa00,fumbles_rec_td,0,,,,,
player,201810280det,det,HandDa00,fumbles_forced,0,,,,,
player,201810280det,det,LawsNe00,def_int,0,,,,,
player,201810280det,det,LawsNe00,def_int_yds,0,,,,,
player,201810280det,det,LawsNe00,def_int_td,0,,,,,
player,201810280det,det,LawsNe00,def_int_long,0,,,,,
player,201810280det,det,LawsNe00,pass_defended,0,,,,,
player,201810280det,det,LawsNe00,sacks,0.0,,,,,
player,201810280det,det,LawsNe00,tackles_combined,2,,,,,
player,201810280det,det,LawsNe00,tackles_solo,2,,,,,
player,201810280det,det,LawsNe00,tackles_assists,0,,,,,
player,201810280det,det,LawsNe00,tackles_loss,0,,,,,
player,201810280det,det,LawsNe00,qb_hits,0,,,,,
player,201810280det,det,LawsNe00,fumbles_rec,0,,,,,
player,201810280det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201810280det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201810280det,det,LawsNe00,fumbles_forced,0,,,,,
player,201810280det,det,ReevJa00,def_int,0,,,,,
player,201810280det,det,ReevJa00,def_int_yds,0,,,,,
player,201810280det,det,ReevJa00,def_int_td,0,,,,,
player,201810280det,det,ReevJa00,def_int_long,0,,,,,
player,201810280det,det,ReevJa00,pass_defended,0,,,,,
player,201810280det,det,ReevJa00,sacks,0.0,,,,,
player,201810280det,det,ReevJa00,tackles_combined,2,,,,,
player,201810280det,det,ReevJa00,tackles_solo,1,,,,,
player,201810280det,det,ReevJa00,tackles_assists,1,,,,,
player,201810280det,det,ReevJa00,tackles_loss,0,,,,,
player,201810280det,det,ReevJa00,qb_hits,0,,,,,
player,201810280det,det,ReevJa00,fumbles_rec,0,,,,,
player,201810280det,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201810280det,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201810280det,det,ReevJa00,fumbles_forced,0,,,,,
player,201810280det,det,BateTr00,def_int,0,,,,,
player,201810280det,det,BateTr00,def_int_yds,0,,,,,
player,201810280det,det,BateTr00,def_int_td,0,,,,,
player,201810280det,det,BateTr00,def_int_long,0,,,,,
player,201810280det,det,BateTr00,pass_defended,0,,,,,
player,201810280det,det,BateTr00,sacks,0.0,,,,,
player,201810280det,det,BateTr00,tackles_combined,1,,,,,
player,201810280det,det,BateTr00,tackles_solo,0,,,,,
player,201810280det,det,BateTr00,tackles_assists,1,,,,,
player,201810280det,det,BateTr00,tackles_loss,0,,,,,
player,201810280det,det,BateTr00,qb_hits,0,,,,,
player,201810280det,det,BateTr00,fumbles_rec,0,,,,,
player,201810280det,det,BateTr00,fumbles_rec_yds,0,,,,,
player,201810280det,det,BateTr00,fumbles_rec_td,0,,,,,
player,201810280det,det,BateTr00,fumbles_forced,0,,,,,
player,201810280det,det,LeBlCr01,def_int,0,,,,,
player,201810280det,det,LeBlCr01,def_int_yds,0,,,,,
player,201810280det,det,LeBlCr01,def_int_td,0,,,,,
player,201810280det,det,LeBlCr01,def_int_long,0,,,,,
player,201810280det,det,LeBlCr01,pass_defended,0,,,,,
player,201810280det,det,LeBlCr01,sacks,0.0,,,,,
player,201810280det,det,LeBlCr01,tackles_combined,1,,,,,
player,201810280det,det,LeBlCr01,tackles_solo,1,,,,,
player,201810280det,det,LeBlCr01,tackles_assists,0,,,,,
player,201810280det,det,LeBlCr01,tackles_loss,0,,,,,
player,201810280det,det,LeBlCr01,qb_hits,0,,,,,
player,201810280det,det,LeBlCr01,fumbles_rec,0,,,,,
player,201810280det,det,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201810280det,det,LeBlCr01,fumbles_rec_td,0,,,,,
player,201810280det,det,LeBlCr01,fumbles_forced,0,,,,,
player,201810280det,det,LeexEr00,def_int,0,,,,,
player,201810280det,det,LeexEr00,def_int_yds,0,,,,,
player,201810280det,det,LeexEr00,def_int_td,0,,,,,
player,201810280det,det,LeexEr00,def_int_long,0,,,,,
player,201810280det,det,LeexEr00,pass_defended,0,,,,,
player,201810280det,det,LeexEr00,sacks,0.0,,,,,
player,201810280det,det,LeexEr00,tackles_combined,1,,,,,
player,201810280det,det,LeexEr00,tackles_solo,1,,,,,
player,201810280det,det,LeexEr00,tackles_assists,0,,,,,
player,201810280det,det,LeexEr00,tackles_loss,0,,,,,
player,201810280det,det,LeexEr00,qb_hits,0,,,,,
player,201810280det,det,LeexEr00,fumbles_rec,0,,,,,
player,201810280det,det,LeexEr00,fumbles_rec_yds,0,,,,,
player,201810280det,det,LeexEr00,fumbles_rec_td,0,,,,,
player,201810280det,det,LeexEr00,fumbles_forced,0,,,,,
player,201810280det,det,SheaDe00,def_int,0,,,,,
player,201810280det,det,SheaDe00,def_int_yds,0,,,,,
player,201810280det,det,SheaDe00,def_int_td,0,,,,,
player,201810280det,det,SheaDe00,def_int_long,0,,,,,
player,201810280det,det,SheaDe00,pass_defended,0,,,,,
player,201810280det,det,SheaDe00,sacks,0.0,,,,,
player,201810280det,det,SheaDe00,tackles_combined,1,,,,,
player,201810280det,det,SheaDe00,tackles_solo,1,,,,,
player,201810280det,det,SheaDe00,tackles_assists,0,,,,,
player,201810280det,det,SheaDe00,tackles_loss,0,,,,,
player,201810280det,det,SheaDe00,qb_hits,0,,,,,
player,201810280det,det,SheaDe00,fumbles_rec,0,,,,,
player,201810280det,det,SheaDe00,fumbles_rec_yds,0,,,,,
player,201810280det,det,SheaDe00,fumbles_rec_td,0,,,,,
player,201810280det,det,SheaDe00,fumbles_forced,0,,,,,
player,201810280det,det,WashCh01,def_int,0,,,,,
player,201810280det,det,WashCh01,def_int_yds,0,,,,,
player,201810280det,det,WashCh01,def_int_td,0,,,,,
player,201810280det,det,WashCh01,def_int_long,0,,,,,
player,201810280det,det,WashCh01,pass_defended,0,,,,,
player,201810280det,det,WashCh01,sacks,0.0,,,,,
player,201810280det,det,WashCh01,tackles_combined,1,,,,,
