game,2018,11,20181118,201811180chi,min,"Minnesota Vikings",20,chi,"Chicago Bears",25
player,201811180chi,chi,GabrTa00,pass_yds,0,,,,,
player,201811180chi,chi,GabrTa00,pass_td,0,,,,,
player,201811180chi,chi,GabrTa00,pass_int,0,,,,,
player,201811180chi,chi,GabrTa00,pass_sacked,0,,,,,
player,201811180chi,chi,GabrTa00,pass_sacked_yds,0,,,,,
player,201811180chi,chi,GabrTa00,pass_long,0,,,,,
player,201811180chi,chi,GabrTa00,pass_rating,,,,,,
player,201811180chi,chi,GabrTa00,rush_att,2,,,,,
player,201811180chi,chi,GabrTa00,rush_yds,17,,,,,
player,201811180chi,chi,GabrTa00,rush_td,0,,,,,
player,201811180chi,chi,GabrTa00,rush_long,20,,,,,
player,201811180chi,chi,GabrTa00,targets,9,,,,,
player,201811180chi,chi,GabrTa00,rec,7,,,,,
player,201811180chi,chi,GabrTa00,rec_yds,52,,,,,
player,201811180chi,chi,GabrTa00,rec_td,0,,,,,
player,201811180chi,chi,GabrTa00,rec_long,14,,,,,
player,201811180chi,chi,GabrTa00,fumbles,0,,,,,
player,201811180chi,chi,GabrTa00,fumbles_lost,0,,,,,
player,201811180chi,chi,RobiAl02,pass_cmp,0,,,,,
player,201811180chi,chi,RobiAl02,pass_att,0,,,,,
player,201811180chi,chi,RobiAl02,pass_yds,0,,,,,
player,201811180chi,chi,RobiAl02,pass_td,0,,,,,
player,201811180chi,chi,RobiAl02,pass_int,0,,,,,
player,201811180chi,chi,RobiAl02,pass_sacked,0,,,,,
player,201811180chi,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201811180chi,chi,RobiAl02,pass_long,0,,,,,
player,201811180chi,chi,RobiAl02,pass_rating,,,,,,
player,201811180chi,chi,RobiAl02,rush_att,0,,,,,
player,201811180chi,chi,RobiAl02,rush_yds,0,,,,,
player,201811180chi,chi,RobiAl02,rush_td,0,,,,,
player,201811180chi,chi,RobiAl02,rush_long,0,,,,,
player,201811180chi,chi,RobiAl02,targets,7,,,,,
player,201811180chi,chi,RobiAl02,rec,3,,,,,
player,201811180chi,chi,RobiAl02,rec_yds,39,,,,,
player,201811180chi,chi,RobiAl02,rec_td,0,,,,,
player,201811180chi,chi,RobiAl02,rec_long,17,,,,,
player,201811180chi,chi,RobiAl02,fumbles,0,,,,,
player,201811180chi,chi,RobiAl02,fumbles_lost,0,,,,,
player,201811180chi,chi,BellJo02,pass_cmp,0,,,,,
player,201811180chi,chi,BellJo02,pass_att,0,,,,,
player,201811180chi,chi,BellJo02,pass_yds,0,,,,,
player,201811180chi,chi,BellJo02,pass_td,0,,,,,
player,201811180chi,chi,BellJo02,pass_int,0,,,,,
player,201811180chi,chi,BellJo02,pass_sacked,0,,,,,
player,201811180chi,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201811180chi,chi,BellJo02,pass_long,0,,,,,
player,201811180chi,chi,BellJo02,pass_rating,,,,,,
player,201811180chi,chi,BellJo02,rush_att,0,,,,,
player,201811180chi,chi,BellJo02,rush_yds,0,,,,,
player,201811180chi,chi,BellJo02,rush_td,0,,,,,
player,201811180chi,chi,BellJo02,rush_long,0,,,,,
player,201811180chi,chi,BellJo02,targets,3,,,,,
player,201811180chi,chi,BellJo02,rec,2,,,,,
player,201811180chi,chi,BellJo02,rec_yds,11,,,,,
player,201811180chi,chi,BellJo02,rec_td,0,,,,,
player,201811180chi,chi,BellJo02,rec_long,6,,,,,
player,201811180chi,chi,BellJo02,fumbles,0,,,,,
player,201811180chi,chi,BellJo02,fumbles_lost,0,,,,,
player,201811180chi,chi,BurtTr01,pass_cmp,0,,,,,
player,201811180chi,chi,BurtTr01,pass_att,0,,,,,
player,201811180chi,chi,BurtTr01,pass_yds,0,,,,,
player,201811180chi,chi,BurtTr01,pass_td,0,,,,,
player,201811180chi,chi,BurtTr01,pass_int,0,,,,,
player,201811180chi,chi,BurtTr01,pass_sacked,0,,,,,
player,201811180chi,chi,BurtTr01,pass_sacked_yds,0,,,,,
player,201811180chi,chi,BurtTr01,pass_long,0,,,,,
player,201811180chi,chi,BurtTr01,pass_rating,,,,,,
player,201811180chi,chi,BurtTr01,rush_att,0,,,,,
player,201811180chi,chi,BurtTr01,rush_yds,0,,,,,
player,201811180chi,chi,BurtTr01,rush_td,0,,,,,
player,201811180chi,chi,BurtTr01,rush_long,0,,,,,
player,201811180chi,chi,BurtTr01,targets,1,,,,,
player,201811180chi,chi,BurtTr01,rec,1,,,,,
player,201811180chi,chi,BurtTr01,rec_yds,9,,,,,
player,201811180chi,chi,BurtTr01,rec_td,0,,,,,
player,201811180chi,chi,BurtTr01,rec_long,9,,,,,
player,201811180chi,chi,BurtTr01,fumbles,0,,,,,
player,201811180chi,chi,BurtTr01,fumbles_lost,0,,,,,
player,201811180chi,chi,BrauBe00,pass_cmp,0,,,,,
player,201811180chi,chi,BrauBe00,pass_att,0,,,,,
player,201811180chi,chi,BrauBe00,pass_yds,0,,,,,
player,201811180chi,chi,BrauBe00,pass_td,0,,,,,
player,201811180chi,chi,BrauBe00,pass_int,0,,,,,
player,201811180chi,chi,BrauBe00,pass_sacked,0,,,,,
player,201811180chi,chi,BrauBe00,pass_sacked_yds,0,,,,,
player,201811180chi,chi,BrauBe00,pass_long,0,,,,,
player,201811180chi,chi,BrauBe00,pass_rating,,,,,,
player,201811180chi,chi,BrauBe00,rush_att,0,,,,,
player,201811180chi,chi,BrauBe00,rush_yds,0,,,,,
player,201811180chi,chi,BrauBe00,rush_td,0,,,,,
player,201811180chi,chi,BrauBe00,rush_long,0,,,,,
player,201811180chi,chi,BrauBe00,targets,1,,,,,
player,201811180chi,chi,BrauBe00,rec,1,,,,,
player,201811180chi,chi,BrauBe00,rec_yds,4,,,,,
player,201811180chi,chi,BrauBe00,rec_td,0,,,,,
player,201811180chi,chi,BrauBe00,rec_long,4,,,,,
player,201811180chi,chi,BrauBe00,fumbles,0,,,,,
player,201811180chi,chi,BrauBe00,fumbles_lost,0,,,,,
player,201811180chi,chi,MillAn02,pass_cmp,0,,,,,
player,201811180chi,chi,MillAn02,pass_att,0,,,,,
player,201811180chi,chi,MillAn02,pass_yds,0,,,,,
player,201811180chi,chi,MillAn02,pass_td,0,,,,,
player,201811180chi,chi,MillAn02,pass_int,0,,,,,
player,201811180chi,chi,MillAn02,pass_sacked,0,,,,,
player,201811180chi,chi,MillAn02,pass_sacked_yds,0,,,,,
player,201811180chi,chi,MillAn02,pass_long,0,,,,,
player,201811180chi,chi,MillAn02,pass_rating,,,,,,
player,201811180chi,chi,MillAn02,rush_att,1,,,,,
player,201811180chi,chi,MillAn02,rush_yds,-1,,,,,
player,201811180chi,chi,MillAn02,rush_td,0,,,,,
player,201811180chi,chi,MillAn02,rush_long,-1,,,,,
player,201811180chi,chi,MillAn02,targets,3,,,,,
player,201811180chi,chi,MillAn02,rec,2,,,,,
player,201811180chi,chi,MillAn02,rec_yds,25,,,,,
player,201811180chi,chi,MillAn02,rec_td,1,,,,,
player,201811180chi,chi,MillAn02,rec_long,18,,,,,
player,201811180chi,chi,MillAn02,fumbles,0,,,,,
player,201811180chi,chi,MillAn02,fumbles_lost,0,,,,,
player,201811180chi,chi,MizzTa00,pass_cmp,0,,,,,
player,201811180chi,chi,MizzTa00,pass_att,0,,,,,
player,201811180chi,chi,MizzTa00,pass_yds,0,,,,,
player,201811180chi,chi,MizzTa00,pass_td,0,,,,,
player,201811180chi,chi,MizzTa00,pass_int,0,,,,,
player,201811180chi,chi,MizzTa00,pass_sacked,0,,,,,
player,201811180chi,chi,MizzTa00,pass_sacked_yds,0,,,,,
player,201811180chi,chi,MizzTa00,pass_long,0,,,,,
player,201811180chi,chi,MizzTa00,pass_rating,,,,,,
player,201811180chi,chi,MizzTa00,rush_att,1,,,,,
player,201811180chi,chi,MizzTa00,rush_yds,-1,,,,,
player,201811180chi,chi,MizzTa00,rush_td,0,,,,,
player,201811180chi,chi,MizzTa00,rush_long,-1,,,,,
player,201811180chi,chi,MizzTa00,targets,0,,,,,
player,201811180chi,chi,MizzTa00,rec,0,,,,,
player,201811180chi,chi,MizzTa00,rec_yds,0,,,,,
player,201811180chi,chi,MizzTa00,rec_td,0,,,,,
player,201811180chi,chi,MizzTa00,rec_long,0,,,,,
player,201811180chi,chi,MizzTa00,fumbles,0,,,,,
player,201811180chi,chi,MizzTa00,fumbles_lost,0,,,,,
player,201811180chi,min,HarrAn01,def_int,2,,,,,
player,201811180chi,min,HarrAn01,def_int_yds,33,,,,,
player,201811180chi,min,HarrAn01,def_int_td,0,,,,,
player,201811180chi,min,HarrAn01,def_int_long,33,,,,,
player,201811180chi,min,HarrAn01,pass_defended,3,,,,,
player,201811180chi,min,HarrAn01,sacks,0.0,,,,,
player,201811180chi,min,HarrAn01,tackles_combined,4,,,,,
player,201811180chi,min,HarrAn01,tackles_solo,3,,,,,
player,201811180chi,min,HarrAn01,tackles_assists,1,,,,,
player,201811180chi,min,HarrAn01,tackles_loss,0,,,,,
player,201811180chi,min,HarrAn01,qb_hits,0,,,,,
player,201811180chi,min,HarrAn01,fumbles_rec,0,,,,,
player,201811180chi,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201811180chi,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201811180chi,min,HarrAn01,fumbles_forced,0,,,,,
player,201811180chi,min,WilsEr00,def_int,0,,,,,
player,201811180chi,min,WilsEr00,def_int_yds,0,,,,,
player,201811180chi,min,WilsEr00,def_int_td,0,,,,,
player,201811180chi,min,WilsEr00,def_int_long,0,,,,,
player,201811180chi,min,WilsEr00,pass_defended,0,,,,,
player,201811180chi,min,WilsEr00,sacks,1.0,,,,,
player,201811180chi,min,WilsEr00,tackles_combined,7,,,,,
player,201811180chi,min,WilsEr00,tackles_solo,5,,,,,
player,201811180chi,min,WilsEr00,tackles_assists,2,,,,,
player,201811180chi,min,WilsEr00,tackles_loss,1,,,,,
player,201811180chi,min,WilsEr00,qb_hits,2,,,,,
player,201811180chi,min,WilsEr00,fumbles_rec,0,,,,,
player,201811180chi,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201811180chi,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201811180chi,min,WilsEr00,fumbles_forced,0,,,,,
player,201811180chi,min,KendEr00,def_int,0,,,,,
player,201811180chi,min,KendEr00,def_int_yds,0,,,,,
player,201811180chi,min,KendEr00,def_int_td,0,,,,,
player,201811180chi,min,KendEr00,def_int_long,0,,,,,
player,201811180chi,min,KendEr00,pass_defended,0,,,,,
player,201811180chi,min,KendEr00,sacks,0.0,,,,,
player,201811180chi,min,KendEr00,tackles_combined,12,,,,,
player,201811180chi,min,KendEr00,tackles_solo,12,,,,,
player,201811180chi,min,KendEr00,tackles_assists,0,,,,,
player,201811180chi,min,KendEr00,tackles_loss,0,,,,,
