game,2018,5,20181004,201810040nwe,clt,"Indianapolis Colts",24,nwe,"New England Patriots",38
player,201810040nwe,clt,HookMa00,pass_defended,0,,,,,
player,201810040nwe,clt,HookMa00,sacks,0.0,,,,,
player,201810040nwe,clt,HookMa00,tackles_combined,12,,,,,
player,201810040nwe,clt,HookMa00,tackles_solo,4,,,,,
player,201810040nwe,clt,HookMa00,tackles_assists,8,,,,,
player,201810040nwe,clt,HookMa00,tackles_loss,0,,,,,
player,201810040nwe,clt,HookMa00,qb_hits,0,,,,,
player,201810040nwe,clt,HookMa00,fumbles_rec,0,,,,,
player,201810040nwe,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,HookMa00,fumbles_forced,0,,,,,
player,201810040nwe,clt,FranZa00,def_int,0,,,,,
player,201810040nwe,clt,FranZa00,def_int_yds,0,,,,,
player,201810040nwe,clt,FranZa00,def_int_td,0,,,,,
player,201810040nwe,clt,FranZa00,def_int_long,0,,,,,
player,201810040nwe,clt,FranZa00,pass_defended,0,,,,,
player,201810040nwe,clt,FranZa00,sacks,0.0,,,,,
player,201810040nwe,clt,FranZa00,tackles_combined,11,,,,,
player,201810040nwe,clt,FranZa00,tackles_solo,1,,,,,
player,201810040nwe,clt,FranZa00,tackles_assists,10,,,,,
player,201810040nwe,clt,FranZa00,tackles_loss,0,,,,,
player,201810040nwe,clt,FranZa00,qb_hits,0,,,,,
player,201810040nwe,clt,FranZa00,fumbles_rec,0,,,,,
player,201810040nwe,clt,FranZa00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,FranZa00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,FranZa00,fumbles_forced,0,,,,,
player,201810040nwe,clt,PipkLe00,def_int,0,,,,,
player,201810040nwe,clt,PipkLe00,def_int_yds,0,,,,,
player,201810040nwe,clt,PipkLe00,def_int_td,0,,,,,
player,201810040nwe,clt,PipkLe00,def_int_long,0,,,,,
player,201810040nwe,clt,PipkLe00,pass_defended,0,,,,,
player,201810040nwe,clt,PipkLe00,sacks,0.0,,,,,
player,201810040nwe,clt,PipkLe00,tackles_combined,9,,,,,
player,201810040nwe,clt,PipkLe00,tackles_solo,6,,,,,
player,201810040nwe,clt,PipkLe00,tackles_assists,3,,,,,
player,201810040nwe,clt,PipkLe00,tackles_loss,0,,,,,
player,201810040nwe,clt,PipkLe00,qb_hits,0,,,,,
player,201810040nwe,clt,PipkLe00,fumbles_rec,0,,,,,
player,201810040nwe,clt,PipkLe00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,PipkLe00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,PipkLe00,fumbles_forced,0,,,,,
player,201810040nwe,clt,DesiPi00,def_int,0,,,,,
player,201810040nwe,clt,DesiPi00,def_int_yds,0,,,,,
player,201810040nwe,clt,DesiPi00,def_int_td,0,,,,,
player,201810040nwe,clt,DesiPi00,def_int_long,0,,,,,
player,201810040nwe,clt,DesiPi00,pass_defended,0,,,,,
player,201810040nwe,clt,DesiPi00,sacks,0.0,,,,,
player,201810040nwe,clt,DesiPi00,tackles_combined,6,,,,,
player,201810040nwe,clt,DesiPi00,tackles_solo,1,,,,,
player,201810040nwe,clt,DesiPi00,tackles_assists,5,,,,,
player,201810040nwe,clt,DesiPi00,tackles_loss,0,,,,,
player,201810040nwe,clt,DesiPi00,qb_hits,0,,,,,
player,201810040nwe,clt,DesiPi00,fumbles_rec,0,,,,,
player,201810040nwe,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,DesiPi00,fumbles_forced,0,,,,,
player,201810040nwe,clt,MaulAr00,def_int,0,,,,,
player,201810040nwe,clt,MaulAr00,def_int_yds,0,,,,,
player,201810040nwe,clt,MaulAr00,def_int_td,0,,,,,
player,201810040nwe,clt,MaulAr00,def_int_long,0,,,,,
player,201810040nwe,clt,MaulAr00,pass_defended,0,,,,,
player,201810040nwe,clt,MaulAr00,sacks,0.0,,,,,
player,201810040nwe,clt,MaulAr00,tackles_combined,5,,,,,
player,201810040nwe,clt,MaulAr00,tackles_solo,2,,,,,
player,201810040nwe,clt,MaulAr00,tackles_assists,3,,,,,
player,201810040nwe,clt,MaulAr00,tackles_loss,0,,,,,
player,201810040nwe,clt,MaulAr00,qb_hits,0,,,,,
player,201810040nwe,clt,MaulAr00,fumbles_rec,0,,,,,
player,201810040nwe,clt,MaulAr00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,MaulAr00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,MaulAr00,fumbles_forced,0,,,,,
player,201810040nwe,clt,AutrDe00,def_int,0,,,,,
player,201810040nwe,clt,AutrDe00,def_int_yds,0,,,,,
player,201810040nwe,clt,AutrDe00,def_int_td,0,,,,,
player,201810040nwe,clt,AutrDe00,def_int_long,0,,,,,
player,201810040nwe,clt,AutrDe00,pass_defended,0,,,,,
player,201810040nwe,clt,AutrDe00,sacks,0.0,,,,,
player,201810040nwe,clt,AutrDe00,tackles_combined,3,,,,,
player,201810040nwe,clt,AutrDe00,tackles_solo,1,,,,,
player,201810040nwe,clt,AutrDe00,tackles_assists,2,,,,,
player,201810040nwe,clt,AutrDe00,tackles_loss,1,,,,,
player,201810040nwe,clt,AutrDe00,qb_hits,0,,,,,
player,201810040nwe,clt,AutrDe00,fumbles_rec,0,,,,,
player,201810040nwe,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,AutrDe00,fumbles_forced,0,,,,,
player,201810040nwe,clt,GeatCl00,def_int,0,,,,,
player,201810040nwe,clt,GeatCl00,def_int_yds,0,,,,,
player,201810040nwe,clt,GeatCl00,def_int_td,0,,,,,
player,201810040nwe,clt,GeatCl00,def_int_long,0,,,,,
player,201810040nwe,clt,GeatCl00,pass_defended,0,,,,,
player,201810040nwe,clt,GeatCl00,sacks,0.0,,,,,
player,201810040nwe,clt,GeatCl00,tackles_combined,3,,,,,
player,201810040nwe,clt,GeatCl00,tackles_solo,0,,,,,
player,201810040nwe,clt,GeatCl00,tackles_assists,3,,,,,
player,201810040nwe,clt,GeatCl00,tackles_loss,0,,,,,
player,201810040nwe,clt,GeatCl00,qb_hits,0,,,,,
player,201810040nwe,clt,GeatCl00,fumbles_rec,0,,,,,
player,201810040nwe,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,GeatCl00,fumbles_forced,0,,,,,
player,201810040nwe,clt,SheaJa00,def_int,0,,,,,
player,201810040nwe,clt,SheaJa00,def_int_yds,0,,,,,
player,201810040nwe,clt,SheaJa00,def_int_td,0,,,,,
player,201810040nwe,clt,SheaJa00,def_int_long,0,,,,,
player,201810040nwe,clt,SheaJa00,pass_defended,0,,,,,
player,201810040nwe,clt,SheaJa00,sacks,0.0,,,,,
player,201810040nwe,clt,SheaJa00,tackles_combined,3,,,,,
player,201810040nwe,clt,SheaJa00,tackles_solo,2,,,,,
player,201810040nwe,clt,SheaJa00,tackles_assists,1,,,,,
player,201810040nwe,clt,SheaJa00,tackles_loss,0,,,,,
player,201810040nwe,clt,SheaJa00,qb_hits,0,,,,,
player,201810040nwe,clt,SheaJa00,fumbles_rec,0,,,,,
player,201810040nwe,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,SheaJa00,fumbles_forced,0,,,,,
player,201810040nwe,clt,StewGr00,def_int,0,,,,,
player,201810040nwe,clt,StewGr00,def_int_yds,0,,,,,
player,201810040nwe,clt,StewGr00,def_int_td,0,,,,,
player,201810040nwe,clt,StewGr00,def_int_long,0,,,,,
player,201810040nwe,clt,StewGr00,pass_defended,0,,,,,
player,201810040nwe,clt,StewGr00,sacks,0.0,,,,,
player,201810040nwe,clt,StewGr00,tackles_combined,3,,,,,
player,201810040nwe,clt,StewGr00,tackles_solo,0,,,,,
player,201810040nwe,clt,StewGr00,tackles_assists,3,,,,,
player,201810040nwe,clt,StewGr00,tackles_loss,0,,,,,
player,201810040nwe,clt,StewGr00,qb_hits,0,,,,,
player,201810040nwe,clt,StewGr00,fumbles_rec,0,,,,,
player,201810040nwe,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,StewGr00,fumbles_forced,0,,,,,
player,201810040nwe,clt,WalkAn01,def_int,0,,,,,
player,201810040nwe,clt,WalkAn01,def_int_yds,0,,,,,
player,201810040nwe,clt,WalkAn01,def_int_td,0,,,,,
player,201810040nwe,clt,WalkAn01,def_int_long,0,,,,,
player,201810040nwe,clt,WalkAn01,pass_defended,0,,,,,
player,201810040nwe,clt,WalkAn01,sacks,0.0,,,,,
player,201810040nwe,clt,WalkAn01,tackles_combined,3,,,,,
player,201810040nwe,clt,WalkAn01,tackles_solo,1,,,,,
player,201810040nwe,clt,WalkAn01,tackles_assists,2,,,,,
player,201810040nwe,clt,WalkAn01,tackles_loss,0,,,,,
player,201810040nwe,clt,WalkAn01,qb_hits,0,,,,,
player,201810040nwe,clt,WalkAn01,fumbles_rec,0,,,,,
player,201810040nwe,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,WalkAn01,fumbles_forced,0,,,,,
player,201810040nwe,clt,AdamMa00,def_int,0,,,,,
player,201810040nwe,clt,AdamMa00,def_int_yds,0,,,,,
player,201810040nwe,clt,AdamMa00,def_int_td,0,,,,,
player,201810040nwe,clt,AdamMa00,def_int_long,0,,,,,
player,201810040nwe,clt,AdamMa00,pass_defended,0,,,,,
player,201810040nwe,clt,AdamMa00,sacks,0.0,,,,,
player,201810040nwe,clt,AdamMa00,tackles_combined,2,,,,,
player,201810040nwe,clt,AdamMa00,tackles_solo,0,,,,,
player,201810040nwe,clt,AdamMa00,tackles_assists,2,,,,,
player,201810040nwe,clt,AdamMa00,tackles_loss,0,,,,,
player,201810040nwe,clt,AdamMa00,qb_hits,0,,,,,
player,201810040nwe,clt,AdamMa00,fumbles_rec,0,,,,,
player,201810040nwe,clt,AdamMa00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,AdamMa00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,AdamMa00,fumbles_forced,0,,,,,
player,201810040nwe,clt,MiltCh00,def_int,0,,,,,
player,201810040nwe,clt,MiltCh00,def_int_yds,0,,,,,
player,201810040nwe,clt,MiltCh00,def_int_td,0,,,,,
player,201810040nwe,clt,MiltCh00,def_int_long,0,,,,,
player,201810040nwe,clt,MiltCh00,pass_defended,0,,,,,
player,201810040nwe,clt,MiltCh00,sacks,0.0,,,,,
player,201810040nwe,clt,MiltCh00,tackles_combined,2,,,,,
player,201810040nwe,clt,MiltCh00,tackles_solo,1,,,,,
player,201810040nwe,clt,MiltCh00,tackles_assists,1,,,,,
player,201810040nwe,clt,MiltCh00,tackles_loss,0,,,,,
player,201810040nwe,clt,MiltCh00,qb_hits,0,,,,,
player,201810040nwe,clt,MiltCh00,fumbles_rec,0,,,,,
player,201810040nwe,clt,MiltCh00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,MiltCh00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,MiltCh00,fumbles_forced,0,,,,,
player,201810040nwe,clt,PhilCa00,def_int,0,,,,,
player,201810040nwe,clt,PhilCa00,def_int_yds,0,,,,,
player,201810040nwe,clt,PhilCa00,def_int_td,0,,,,,
player,201810040nwe,clt,PhilCa00,def_int_long,0,,,,,
player,201810040nwe,clt,PhilCa00,pass_defended,0,,,,,
player,201810040nwe,clt,PhilCa00,sacks,0.0,,,,,
player,201810040nwe,clt,PhilCa00,tackles_combined,2,,,,,
player,201810040nwe,clt,PhilCa00,tackles_solo,1,,,,,
player,201810040nwe,clt,PhilCa00,tackles_assists,1,,,,,
player,201810040nwe,clt,PhilCa00,tackles_loss,0,,,,,
player,201810040nwe,clt,PhilCa00,qb_hits,0,,,,,
player,201810040nwe,clt,PhilCa00,fumbles_rec,0,,,,,
player,201810040nwe,clt,PhilCa00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,PhilCa00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,PhilCa00,fumbles_forced,0,,,,,
player,201810040nwe,clt,WoodAl99,def_int,0,,,,,
player,201810040nwe,clt,WoodAl99,def_int_yds,0,,,,,
player,201810040nwe,clt,WoodAl99,def_int_td,0,,,,,
player,201810040nwe,clt,WoodAl99,def_int_long,0,,,,,
player,201810040nwe,clt,WoodAl99,pass_defended,0,,,,,
player,201810040nwe,clt,WoodAl99,sacks,0.0,,,,,
player,201810040nwe,clt,WoodAl99,tackles_combined,2,,,,,
player,201810040nwe,clt,WoodAl99,tackles_solo,1,,,,,
player,201810040nwe,clt,WoodAl99,tackles_assists,1,,,,,
player,201810040nwe,clt,WoodAl99,tackles_loss,0,,,,,
player,201810040nwe,clt,WoodAl99,qb_hits,1,,,,,
player,201810040nwe,clt,WoodAl99,fumbles_rec,0,,,,,
player,201810040nwe,clt,WoodAl99,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,WoodAl99,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,WoodAl99,fumbles_forced,0,,,,,
player,201810040nwe,clt,HewiRy00,def_int,0,,,,,
player,201810040nwe,clt,HewiRy00,def_int_yds,0,,,,,
player,201810040nwe,clt,HewiRy00,def_int_td,0,,,,,
player,201810040nwe,clt,HewiRy00,def_int_long,0,,,,,
player,201810040nwe,clt,HewiRy00,pass_defended,0,,,,,
player,201810040nwe,clt,HewiRy00,sacks,0.0,,,,,
player,201810040nwe,clt,HewiRy00,tackles_combined,1,,,,,
player,201810040nwe,clt,HewiRy00,tackles_solo,1,,,,,
player,201810040nwe,clt,HewiRy00,tackles_assists,0,,,,,
player,201810040nwe,clt,HewiRy00,tackles_loss,0,,,,,
player,201810040nwe,clt,HewiRy00,qb_hits,0,,,,,
player,201810040nwe,clt,HewiRy00,fumbles_rec,0,,,,,
player,201810040nwe,clt,HewiRy00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,HewiRy00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,HewiRy00,fumbles_forced,0,,,,,
player,201810040nwe,clt,TuraKe00,def_int,0,,,,,
player,201810040nwe,clt,TuraKe00,def_int_yds,0,,,,,
player,201810040nwe,clt,TuraKe00,def_int_td,0,,,,,
player,201810040nwe,clt,TuraKe00,def_int_long,0,,,,,
player,201810040nwe,clt,TuraKe00,pass_defended,0,,,,,
player,201810040nwe,clt,TuraKe00,sacks,0.0,,,,,
player,201810040nwe,clt,TuraKe00,tackles_combined,0,,,,,
player,201810040nwe,clt,TuraKe00,tackles_solo,0,,,,,
player,201810040nwe,clt,TuraKe00,tackles_assists,0,,,,,
player,201810040nwe,clt,TuraKe00,tackles_loss,0,,,,,
player,201810040nwe,clt,TuraKe00,qb_hits,1,,,,,
player,201810040nwe,clt,TuraKe00,fumbles_rec,0,,,,,
player,201810040nwe,clt,TuraKe00,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,TuraKe00,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,TuraKe00,fumbles_forced,0,,,,,
player,201810040nwe,clt,WardJi02,def_int,0,,,,,
player,201810040nwe,clt,WardJi02,def_int_yds,0,,,,,
player,201810040nwe,clt,WardJi02,def_int_td,0,,,,,
player,201810040nwe,clt,WardJi02,def_int_long,0,,,,,
player,201810040nwe,clt,WardJi02,pass_defended,0,,,,,
player,201810040nwe,clt,WardJi02,sacks,0.0,,,,,
player,201810040nwe,clt,WardJi02,tackles_combined,0,,,,,
player,201810040nwe,clt,WardJi02,tackles_solo,0,,,,,
player,201810040nwe,clt,WardJi02,tackles_assists,0,,,,,
player,201810040nwe,clt,WardJi02,tackles_loss,0,,,,,
player,201810040nwe,clt,WardJi02,qb_hits,1,,,,,
player,201810040nwe,clt,WardJi02,fumbles_rec,0,,,,,
player,201810040nwe,clt,WardJi02,fumbles_rec_yds,0,,,,,
player,201810040nwe,clt,WardJi02,fumbles_rec_td,0,,,,,
player,201810040nwe,clt,WardJi02,fumbles_forced,0,,,,,
player,201810040nwe,nwe,ChunPa99,def_int,1,,,,,
player,201810040nwe,nwe,ChunPa99,def_int_yds,2,,,,,
player,201810040nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201810040nwe,nwe,ChunPa99,def_int_long,2,,,,,
player,201810040nwe,nwe,ChunPa99,pass_defended,1,,,,,
player,201810040nwe,nwe,ChunPa99,sacks,0.5,,,,,
player,201810040nwe,nwe,ChunPa99,tackles_combined,11,,,,,
player,201810040nwe,nwe,ChunPa99,tackles_solo,3,,,,,
player,201810040nwe,nwe,ChunPa99,tackles_assists,8,,,,,
player,201810040nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201810040nwe,nwe,ChunPa99,qb_hits,1,,,,,
player,201810040nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201810040nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201810040nwe,nwe,JoneJo03,def_int,1,,,,,
player,201810040nwe,nwe,JoneJo03,def_int_yds,28,,,,,
player,201810040nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201810040nwe,nwe,JoneJo03,def_int_long,28,,,,,
player,201810040nwe,nwe,JoneJo03,pass_defended,2,,,,,
player,201810040nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201810040nwe,nwe,JoneJo03,tackles_combined,5,,,,,
player,201810040nwe,nwe,JoneJo03,tackles_solo,5,,,,,
player,201810040nwe,nwe,JoneJo03,tackles_assists,0,,,,,
player,201810040nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201810040nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201810040nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201810040nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201810040nwe,nwe,FlowTr00,def_int,0,,,,,
player,201810040nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201810040nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201810040nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201810040nwe,nwe,FlowTr00,pass_defended,0,,,,,
player,201810040nwe,nwe,FlowTr00,sacks,0.5,,,,,
player,201810040nwe,nwe,FlowTr00,tackles_combined,4,,,,,
player,201810040nwe,nwe,FlowTr00,tackles_solo,1,,,,,
player,201810040nwe,nwe,FlowTr00,tackles_assists,3,,,,,
player,201810040nwe,nwe,FlowTr00,tackles_loss,0,,,,,
player,201810040nwe,nwe,FlowTr00,qb_hits,1,,,,,
player,201810040nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201810040nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201810040nwe,nwe,McCoDe99,def_int,0,,,,,
player,201810040nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201810040nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201810040nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201810040nwe,nwe,McCoDe99,pass_defended,1,,,,,
player,201810040nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201810040nwe,nwe,McCoDe99,tackles_combined,14,,,,,
player,201810040nwe,nwe,McCoDe99,tackles_solo,11,,,,,
player,201810040nwe,nwe,McCoDe99,tackles_assists,3,,,,,
player,201810040nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201810040nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201810040nwe,nwe,McCoDe99,fumbles_rec,1,,,,,
player,201810040nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,McCoDe99,fumbles_forced,1,,,,,
player,201810040nwe,nwe,VanNKy00,def_int,0,,,,,
player,201810040nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201810040nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201810040nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201810040nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201810040nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201810040nwe,nwe,VanNKy00,tackles_combined,8,,,,,
player,201810040nwe,nwe,VanNKy00,tackles_solo,6,,,,,
player,201810040nwe,nwe,VanNKy00,tackles_assists,2,,,,,
player,201810040nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201810040nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201810040nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201810040nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201810040nwe,nwe,McCoJa99,def_int,0,,,,,
player,201810040nwe,nwe,McCoJa99,def_int_yds,0,,,,,
player,201810040nwe,nwe,McCoJa99,def_int_td,0,,,,,
player,201810040nwe,nwe,McCoJa99,def_int_long,0,,,,,
player,201810040nwe,nwe,McCoJa99,pass_defended,2,,,,,
player,201810040nwe,nwe,McCoJa99,sacks,0.0,,,,,
player,201810040nwe,nwe,McCoJa99,tackles_combined,6,,,,,
player,201810040nwe,nwe,McCoJa99,tackles_solo,3,,,,,
player,201810040nwe,nwe,McCoJa99,tackles_assists,3,,,,,
player,201810040nwe,nwe,McCoJa99,tackles_loss,0,,,,,
player,201810040nwe,nwe,McCoJa99,qb_hits,0,,,,,
player,201810040nwe,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201810040nwe,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201810040nwe,nwe,RobeEl00,def_int,0,,,,,
player,201810040nwe,nwe,RobeEl00,def_int_yds,0,,,,,
player,201810040nwe,nwe,RobeEl00,def_int_td,0,,,,,
player,201810040nwe,nwe,RobeEl00,def_int_long,0,,,,,
player,201810040nwe,nwe,RobeEl00,pass_defended,0,,,,,
player,201810040nwe,nwe,RobeEl00,sacks,0.0,,,,,
player,201810040nwe,nwe,RobeEl00,tackles_combined,6,,,,,
player,201810040nwe,nwe,RobeEl00,tackles_solo,3,,,,,
player,201810040nwe,nwe,RobeEl00,tackles_assists,3,,,,,
player,201810040nwe,nwe,RobeEl00,tackles_loss,0,,,,,
player,201810040nwe,nwe,RobeEl00,qb_hits,0,,,,,
player,201810040nwe,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201810040nwe,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201810040nwe,nwe,HighDo01,def_int,0,,,,,
player,201810040nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201810040nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201810040nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201810040nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201810040nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201810040nwe,nwe,HighDo01,tackles_combined,5,,,,,
player,201810040nwe,nwe,HighDo01,tackles_solo,2,,,,,
player,201810040nwe,nwe,HighDo01,tackles_assists,3,,,,,
player,201810040nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201810040nwe,nwe,HighDo01,qb_hits,1,,,,,
player,201810040nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201810040nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201810040nwe,nwe,GrigNi01,def_int,0,,,,,
player,201810040nwe,nwe,GrigNi01,def_int_yds,0,,,,,
player,201810040nwe,nwe,GrigNi01,def_int_td,0,,,,,
player,201810040nwe,nwe,GrigNi01,def_int_long,0,,,,,
player,201810040nwe,nwe,GrigNi01,pass_defended,0,,,,,
player,201810040nwe,nwe,GrigNi01,sacks,0.0,,,,,
player,201810040nwe,nwe,GrigNi01,tackles_combined,2,,,,,
player,201810040nwe,nwe,GrigNi01,tackles_solo,1,,,,,
player,201810040nwe,nwe,GrigNi01,tackles_assists,1,,,,,
player,201810040nwe,nwe,GrigNi01,tackles_loss,0,,,,,
player,201810040nwe,nwe,GrigNi01,qb_hits,0,,,,,
player,201810040nwe,nwe,GrigNi01,fumbles_rec,0,,,,,
player,201810040nwe,nwe,GrigNi01,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,GrigNi01,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,GrigNi01,fumbles_forced,0,,,,,
player,201810040nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201810040nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201810040nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201810040nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201810040nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201810040nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201810040nwe,nwe,GuyxLa00,tackles_combined,2,,,,,
player,201810040nwe,nwe,GuyxLa00,tackles_solo,0,,,,,
player,201810040nwe,nwe,GuyxLa00,tackles_assists,2,,,,,
player,201810040nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201810040nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201810040nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201810040nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201810040nwe,nwe,HarmDu00,def_int,0,,,,,
player,201810040nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201810040nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201810040nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201810040nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201810040nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201810040nwe,nwe,HarmDu00,tackles_combined,2,,,,,
player,201810040nwe,nwe,HarmDu00,tackles_solo,1,,,,,
player,201810040nwe,nwe,HarmDu00,tackles_assists,1,,,,,
player,201810040nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201810040nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201810040nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201810040nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201810040nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201810040nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201810040nwe,nwe,ShelDa01,def_int,0,,,,,
player,201810040nwe,nwe,ShelDa01,def_int_yds,0,,,,,
