game,2018,5,20181007,201810070sdg,rai,"Oakland Raiders",10,sdg,"Los Angeles Chargers",26
player,201810070sdg,sdg,EkelAu00,pass_defended,0,,,,,
player,201810070sdg,sdg,EkelAu00,sacks,0.0,,,,,
player,201810070sdg,sdg,EkelAu00,tackles_combined,2,,,,,
player,201810070sdg,sdg,EkelAu00,tackles_solo,2,,,,,
player,201810070sdg,sdg,EkelAu00,tackles_assists,0,,,,,
player,201810070sdg,sdg,EkelAu00,tackles_loss,0,,,,,
player,201810070sdg,sdg,EkelAu00,qb_hits,0,,,,,
player,201810070sdg,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,LiugCo00,def_int,0,,,,,
player,201810070sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201810070sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201810070sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201810070sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201810070sdg,sdg,LiugCo00,sacks,0.0,,,,,
player,201810070sdg,sdg,LiugCo00,tackles_combined,2,,,,,
player,201810070sdg,sdg,LiugCo00,tackles_solo,0,,,,,
player,201810070sdg,sdg,LiugCo00,tackles_assists,2,,,,,
player,201810070sdg,sdg,LiugCo00,tackles_loss,0,,,,,
player,201810070sdg,sdg,LiugCo00,qb_hits,0,,,,,
player,201810070sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,MebaBr99,def_int,0,,,,,
player,201810070sdg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201810070sdg,sdg,MebaBr99,def_int_td,0,,,,,
player,201810070sdg,sdg,MebaBr99,def_int_long,0,,,,,
player,201810070sdg,sdg,MebaBr99,pass_defended,0,,,,,
player,201810070sdg,sdg,MebaBr99,sacks,0.0,,,,,
player,201810070sdg,sdg,MebaBr99,tackles_combined,2,,,,,
player,201810070sdg,sdg,MebaBr99,tackles_solo,1,,,,,
player,201810070sdg,sdg,MebaBr99,tackles_assists,1,,,,,
player,201810070sdg,sdg,MebaBr99,tackles_loss,0,,,,,
player,201810070sdg,sdg,MebaBr99,qb_hits,0,,,,,
player,201810070sdg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201810070sdg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201810070sdg,sdg,DaviMi03,def_int,0,,,,,
player,201810070sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201810070sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201810070sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201810070sdg,sdg,DaviMi03,pass_defended,0,,,,,
player,201810070sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201810070sdg,sdg,DaviMi03,tackles_combined,1,,,,,
player,201810070sdg,sdg,DaviMi03,tackles_solo,0,,,,,
player,201810070sdg,sdg,DaviMi03,tackles_assists,1,,,,,
player,201810070sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201810070sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201810070sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201810070sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201810070sdg,sdg,HaywCa00,def_int,0,,,,,
player,201810070sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201810070sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201810070sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201810070sdg,sdg,HaywCa00,pass_defended,0,,,,,
player,201810070sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201810070sdg,sdg,HaywCa00,tackles_combined,1,,,,,
player,201810070sdg,sdg,HaywCa00,tackles_solo,1,,,,,
player,201810070sdg,sdg,HaywCa00,tackles_assists,0,,,,,
player,201810070sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201810070sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201810070sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,JoneJu03,def_int,0,,,,,
player,201810070sdg,sdg,JoneJu03,def_int_yds,0,,,,,
player,201810070sdg,sdg,JoneJu03,def_int_td,0,,,,,
player,201810070sdg,sdg,JoneJu03,def_int_long,0,,,,,
player,201810070sdg,sdg,JoneJu03,pass_defended,0,,,,,
player,201810070sdg,sdg,JoneJu03,sacks,0.0,,,,,
player,201810070sdg,sdg,JoneJu03,tackles_combined,1,,,,,
player,201810070sdg,sdg,JoneJu03,tackles_solo,1,,,,,
player,201810070sdg,sdg,JoneJu03,tackles_assists,0,,,,,
player,201810070sdg,sdg,JoneJu03,tackles_loss,0,,,,,
player,201810070sdg,sdg,JoneJu03,qb_hits,0,,,,,
player,201810070sdg,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201810070sdg,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201810070sdg,sdg,KingDe01,def_int,0,,,,,
player,201810070sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201810070sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201810070sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201810070sdg,sdg,KingDe01,pass_defended,0,,,,,
player,201810070sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201810070sdg,sdg,KingDe01,tackles_combined,1,,,,,
player,201810070sdg,sdg,KingDe01,tackles_solo,1,,,,,
player,201810070sdg,sdg,KingDe01,tackles_assists,0,,,,,
player,201810070sdg,sdg,KingDe01,tackles_loss,0,,,,,
player,201810070sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201810070sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201810070sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201810070sdg,sdg,NwosUc00,def_int,0,,,,,
player,201810070sdg,sdg,NwosUc00,def_int_yds,0,,,,,
player,201810070sdg,sdg,NwosUc00,def_int_td,0,,,,,
player,201810070sdg,sdg,NwosUc00,def_int_long,0,,,,,
player,201810070sdg,sdg,NwosUc00,pass_defended,0,,,,,
player,201810070sdg,sdg,NwosUc00,sacks,0.0,,,,,
player,201810070sdg,sdg,NwosUc00,tackles_combined,1,,,,,
player,201810070sdg,sdg,NwosUc00,tackles_solo,0,,,,,
player,201810070sdg,sdg,NwosUc00,tackles_assists,1,,,,,
player,201810070sdg,sdg,NwosUc00,tackles_loss,0,,,,,
player,201810070sdg,sdg,NwosUc00,qb_hits,1,,,,,
player,201810070sdg,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201810070sdg,sdg,SquaDa00,def_int,0,,,,,
player,201810070sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201810070sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201810070sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201810070sdg,sdg,SquaDa00,pass_defended,0,,,,,
player,201810070sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201810070sdg,sdg,SquaDa00,tackles_combined,1,,,,,
player,201810070sdg,sdg,SquaDa00,tackles_solo,0,,,,,
player,201810070sdg,sdg,SquaDa00,tackles_assists,1,,,,,
player,201810070sdg,sdg,SquaDa00,tackles_loss,0,,,,,
player,201810070sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201810070sdg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201810070sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201810070sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201810070sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201810070sdg,rai,HarrDw00,kick_ret,2,,,,,
player,201810070sdg,rai,HarrDw00,kick_ret_yds,44,,,,,
player,201810070sdg,rai,HarrDw00,kick_ret_yds_per_ret,22.0,,,,,
player,201810070sdg,rai,HarrDw00,kick_ret_td,0,,,,,
player,201810070sdg,rai,HarrDw00,kick_ret_long,22,,,,,
player,201810070sdg,rai,HarrDw00,punt_ret,1,,,,,
player,201810070sdg,rai,HarrDw00,punt_ret_yds,2,,,,,
player,201810070sdg,rai,HarrDw00,punt_ret_yds_per_ret,2.0,,,,,
player,201810070sdg,rai,HarrDw00,punt_ret_td,0,,,,,
player,201810070sdg,rai,HarrDw00,punt_ret_long,2,,,,,
player,201810070sdg,sdg,KingDe01,kick_ret,2,,,,,
player,201810070sdg,sdg,KingDe01,kick_ret_yds,51,,,,,
player,201810070sdg,sdg,KingDe01,kick_ret_yds_per_ret,25.5,,,,,
player,201810070sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201810070sdg,sdg,KingDe01,kick_ret_long,35,,,,,
player,201810070sdg,sdg,KingDe01,punt_ret,4,,,,,
player,201810070sdg,sdg,KingDe01,punt_ret_yds,35,,,,,
player,201810070sdg,sdg,KingDe01,punt_ret_yds_per_ret,8.8,,,,,
player,201810070sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201810070sdg,sdg,KingDe01,punt_ret_long,18,,,,,
player,201810070sdg,rai,McCrMa00,xpm,1,,,,,
player,201810070sdg,rai,McCrMa00,xpa,1,,,,,
player,201810070sdg,rai,McCrMa00,fgm,1,,,,,
player,201810070sdg,rai,McCrMa00,fga,2,,,,,
player,201810070sdg,rai,McCrMa00,punt,0,,,,,
player,201810070sdg,rai,McCrMa00,punt_yds,0,,,,,
player,201810070sdg,rai,McCrMa00,punt_yds_per_punt,,,,,,
player,201810070sdg,rai,McCrMa00,punt_long,0,,,,,
player,201810070sdg,rai,TownJo01,xpm,,,,,,
player,201810070sdg,rai,TownJo01,xpa,,,,,,
player,201810070sdg,rai,TownJo01,fgm,,,,,,
player,201810070sdg,rai,TownJo01,fga,,,,,,
player,201810070sdg,rai,TownJo01,punt,4,,,,,
player,201810070sdg,rai,TownJo01,punt_yds,197,,,,,
player,201810070sdg,rai,TownJo01,punt_yds_per_punt,49.3,,,,,
player,201810070sdg,rai,TownJo01,punt_long,51,,,,,
player,201810070sdg,sdg,SturCa00,xpm,2,,,,,
player,201810070sdg,sdg,SturCa00,xpa,3,,,,,
player,201810070sdg,sdg,SturCa00,fgm,2,,,,,
player,201810070sdg,sdg,SturCa00,fga,3,,,,,
player,201810070sdg,sdg,SturCa00,punt,0,,,,,
player,201810070sdg,sdg,SturCa00,punt_yds,0,,,,,
player,201810070sdg,sdg,SturCa00,punt_yds_per_punt,,,,,,
player,201810070sdg,sdg,SturCa00,punt_long,0,,,,,
player,201810070sdg,sdg,JoneDo21,xpm,,,,,,
player,201810070sdg,sdg,JoneDo21,xpa,,,,,,
player,201810070sdg,sdg,JoneDo21,fgm,,,,,,
player,201810070sdg,sdg,JoneDo21,fga,,,,,,
player,201810070sdg,sdg,JoneDo21,punt,3,,,,,
player,201810070sdg,sdg,JoneDo21,punt_yds,129,,,,,
player,201810070sdg,sdg,JoneDo21,punt_yds_per_punt,43.0,,,,,
player,201810070sdg,sdg,JoneDo21,punt_long,59,,,,,
player,201810070sdg,rai,CarrDe02,pass_cmp,24,,,,,
player,201810070sdg,rai,CarrDe02,pass_att,33,,,,,
player,201810070sdg,rai,CarrDe02,pass_yds,268,,,,,
player,201810070sdg,rai,CarrDe02,pass_first_down,10,,,,,
player,201810070sdg,rai,CarrDe02,pass_air_yds,149,,,,,
player,201810070sdg,rai,CarrDe02,pass_air_yds_per_cmp,6.2,,,,,
player,201810070sdg,rai,CarrDe02,pass_air_yds_per_att,4.5,,,,,
player,201810070sdg,rai,CarrDe02,pass_tgt_yds_per_att,6.9,,,,,
player,201810070sdg,rai,CarrDe02,pass_yac,119,,,,,
player,201810070sdg,rai,CarrDe02,pass_yac_per_cmp,5.0,,,,,
player,201810070sdg,rai,CarrDe02,pass_drops,0,,,,,
player,201810070sdg,rai,CarrDe02,pass_drop_pct,0.0,,,,,
player,201810070sdg,rai,CarrDe02,pass_poor_throws,2,,,,,
player,201810070sdg,rai,CarrDe02,pass_poor_throw_pct,6.1,,,,,
player,201810070sdg,rai,CarrDe02,pass_blitzed,8,,,,,
player,201810070sdg,rai,CarrDe02,pass_hurried,3,,,,,
player,201810070sdg,rai,CarrDe02,pass_hits,2,,,,,
player,201810070sdg,rai,CarrDe02,rush_scrambles,1,,,,,
player,201810070sdg,rai,CarrDe02,rush_scrambles_yds_per_att,5.0,,,,,
player,201810070sdg,sdg,RivePh00,pass_cmp,22,,,,,
player,201810070sdg,sdg,RivePh00,pass_att,27,,,,,
player,201810070sdg,sdg,RivePh00,pass_yds,339,,,,,
player,201810070sdg,sdg,RivePh00,pass_first_down,13,,,,,
player,201810070sdg,sdg,RivePh00,pass_air_yds,145,,,,,
player,201810070sdg,sdg,RivePh00,pass_air_yds_per_cmp,6.6,,,,,
player,201810070sdg,sdg,RivePh00,pass_air_yds_per_att,5.4,,,,,
player,201810070sdg,sdg,RivePh00,pass_tgt_yds_per_att,6.9,,,,,
player,201810070sdg,sdg,RivePh00,pass_yac,194,,,,,
player,201810070sdg,sdg,RivePh00,pass_yac_per_cmp,8.8,,,,,
player,201810070sdg,sdg,RivePh00,pass_drops,0,,,,,
player,201810070sdg,sdg,RivePh00,pass_drop_pct,0.0,,,,,
player,201810070sdg,sdg,RivePh00,pass_poor_throws,1,,,,,
player,201810070sdg,sdg,RivePh00,pass_poor_throw_pct,3.7,,,,,
player,201810070sdg,sdg,RivePh00,pass_blitzed,5,,,,,
player,201810070sdg,sdg,RivePh00,pass_hurried,0,,,,,
player,201810070sdg,sdg,RivePh00,pass_hits,1,,,,,
player,201810070sdg,sdg,RivePh00,rush_scrambles,0,,,,,
player,201810070sdg,sdg,RivePh00,rush_scrambles_yds_per_att,,,,,,
player,201810070sdg,rai,LyncMa00,rush_att,9,,,,,
player,201810070sdg,rai,LyncMa00,rush_yds,31,,,,,
player,201810070sdg,rai,LyncMa00,rush_first_down,2,,,,,
player,201810070sdg,rai,LyncMa00,rush_yds_before_contact,14,,,,,
player,201810070sdg,rai,LyncMa00,rush_yds_bc_per_rush,1.6,,,,,
player,201810070sdg,rai,LyncMa00,rush_yac,17,,,,,
player,201810070sdg,rai,LyncMa00,rush_yac_per_rush,1.9,,,,,
player,201810070sdg,rai,LyncMa00,rush_broken_tackles,0,,,,,
player,201810070sdg,rai,LyncMa00,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,rai,MartDo00,rush_att,2,,,,,
player,201810070sdg,rai,MartDo00,rush_yds,1,,,,,
player,201810070sdg,rai,MartDo00,rush_first_down,,,,,,
player,201810070sdg,rai,MartDo00,rush_yds_before_contact,-1,,,,,
player,201810070sdg,rai,MartDo00,rush_yds_bc_per_rush,-0.5,,,,,
player,201810070sdg,rai,MartDo00,rush_yac,2,,,,,
player,201810070sdg,rai,MartDo00,rush_yac_per_rush,1.0,,,,,
player,201810070sdg,rai,MartDo00,rush_broken_tackles,0,,,,,
player,201810070sdg,rai,MartDo00,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,rai,CarrDe02,rush_att,1,,,,,
player,201810070sdg,rai,CarrDe02,rush_yds,5,,,,,
player,201810070sdg,rai,CarrDe02,rush_first_down,0,,,,,
player,201810070sdg,rai,CarrDe02,rush_yds_before_contact,-7,,,,,
player,201810070sdg,rai,CarrDe02,rush_yds_bc_per_rush,-7.0,,,,,
player,201810070sdg,rai,CarrDe02,rush_yac,12,,,,,
player,201810070sdg,rai,CarrDe02,rush_yac_per_rush,12.0,,,,,
player,201810070sdg,rai,CarrDe02,rush_broken_tackles,0,,,,,
player,201810070sdg,rai,CarrDe02,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,rai,RichJa01,rush_att,1,,,,,
player,201810070sdg,rai,RichJa01,rush_yds,4,,,,,
player,201810070sdg,rai,RichJa01,rush_first_down,1,,,,,
player,201810070sdg,rai,RichJa01,rush_yds_before_contact,2,,,,,
player,201810070sdg,rai,RichJa01,rush_yds_bc_per_rush,2.0,,,,,
player,201810070sdg,rai,RichJa01,rush_yac,2,,,,,
player,201810070sdg,rai,RichJa01,rush_yac_per_rush,2.0,,,,,
player,201810070sdg,rai,RichJa01,rush_broken_tackles,0,,,,,
player,201810070sdg,rai,RichJa01,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,sdg,GordMe00,rush_att,19,,,,,
player,201810070sdg,sdg,GordMe00,rush_yds,58,,,,,
player,201810070sdg,sdg,GordMe00,rush_first_down,3,,,,,
player,201810070sdg,sdg,GordMe00,rush_yds_before_contact,28,,,,,
player,201810070sdg,sdg,GordMe00,rush_yds_bc_per_rush,1.5,,,,,
player,201810070sdg,sdg,GordMe00,rush_yac,30,,,,,
player,201810070sdg,sdg,GordMe00,rush_yac_per_rush,1.6,,,,,
player,201810070sdg,sdg,GordMe00,rush_broken_tackles,1,,,,,
player,201810070sdg,sdg,GordMe00,rush_broken_tackles_per_rush,19.0,,,,,
player,201810070sdg,sdg,EkelAu00,rush_att,6,,,,,
player,201810070sdg,sdg,EkelAu00,rush_yds,15,,,,,
player,201810070sdg,sdg,EkelAu00,rush_first_down,1,,,,,
player,201810070sdg,sdg,EkelAu00,rush_yds_before_contact,9,,,,,
player,201810070sdg,sdg,EkelAu00,rush_yds_bc_per_rush,1.5,,,,,
player,201810070sdg,sdg,EkelAu00,rush_yac,6,,,,,
player,201810070sdg,sdg,EkelAu00,rush_yac_per_rush,1.0,,,,,
player,201810070sdg,sdg,EkelAu00,rush_broken_tackles,0,,,,,
player,201810070sdg,sdg,EkelAu00,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,sdg,RivePh00,rush_att,3,,,,,
player,201810070sdg,sdg,RivePh00,rush_yds,-2,,,,,
player,201810070sdg,sdg,RivePh00,rush_first_down,0,,,,,
player,201810070sdg,sdg,RivePh00,rush_yds_before_contact,-2,,,,,
player,201810070sdg,sdg,RivePh00,rush_yds_bc_per_rush,-0.7,,,,,
player,201810070sdg,sdg,RivePh00,rush_yac,0,,,,,
player,201810070sdg,sdg,RivePh00,rush_yac_per_rush,0.0,,,,,
player,201810070sdg,sdg,RivePh00,rush_broken_tackles,0,,,,,
player,201810070sdg,sdg,RivePh00,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,sdg,AlleKe00,rush_att,1,,,,,
player,201810070sdg,sdg,AlleKe00,rush_yds,5,,,,,
player,201810070sdg,sdg,AlleKe00,rush_first_down,0,,,,,
player,201810070sdg,sdg,AlleKe00,rush_yds_before_contact,-1,,,,,
player,201810070sdg,sdg,AlleKe00,rush_yds_bc_per_rush,-1.0,,,,,
player,201810070sdg,sdg,AlleKe00,rush_yac,6,,,,,
player,201810070sdg,sdg,AlleKe00,rush_yac_per_rush,6.0,,,,,
player,201810070sdg,sdg,AlleKe00,rush_broken_tackles,1,,,,,
player,201810070sdg,sdg,AlleKe00,rush_broken_tackles_per_rush,1.0,,,,,
player,201810070sdg,sdg,IngrMe00,rush_att,1,,,,,
player,201810070sdg,sdg,IngrMe00,rush_yds,0,,,,,
player,201810070sdg,sdg,IngrMe00,rush_first_down,,,,,,
player,201810070sdg,sdg,IngrMe00,rush_yds_before_contact,0,,,,,
player,201810070sdg,sdg,IngrMe00,rush_yds_bc_per_rush,0.0,,,,,
player,201810070sdg,sdg,IngrMe00,rush_yac,0,,,,,
player,201810070sdg,sdg,IngrMe00,rush_yac_per_rush,0.0,,,,,
player,201810070sdg,sdg,IngrMe00,rush_broken_tackles,0,,,,,
player,201810070sdg,sdg,IngrMe00,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,sdg,WillMi07,rush_att,1,,,,,
player,201810070sdg,sdg,WillMi07,rush_yds,3,,,,,
player,201810070sdg,sdg,WillMi07,rush_first_down,0,,,,,
player,201810070sdg,sdg,WillMi07,rush_yds_before_contact,3,,,,,
player,201810070sdg,sdg,WillMi07,rush_yds_bc_per_rush,3.0,,,,,
player,201810070sdg,sdg,WillMi07,rush_yac,0,,,,,
player,201810070sdg,sdg,WillMi07,rush_yac_per_rush,0.0,,,,,
player,201810070sdg,sdg,WillMi07,rush_broken_tackles,0,,,,,
player,201810070sdg,sdg,WillMi07,rush_broken_tackles_per_rush,,,,,,
player,201810070sdg,rai,RichJa01,targets,6,,,,,
player,201810070sdg,rai,RichJa01,rec,6,,,,,
player,201810070sdg,rai,RichJa01,rec_yds,53,,,,,
player,201810070sdg,rai,RichJa01,rec_first_down,1,,,,,
player,201810070sdg,rai,RichJa01,rec_air_yds,-2,,,,,
player,201810070sdg,rai,RichJa01,rec_air_yds_per_rec,-0.3,,,,,
player,201810070sdg,rai,RichJa01,rec_yac,55,,,,,
player,201810070sdg,rai,RichJa01,rec_yac_per_rec,9.2,,,,,
player,201810070sdg,rai,RichJa01,rec_broken_tackles,0,,,,,
player,201810070sdg,rai,RichJa01,rec_broken_tackles_per_rec,,,,,,
player,201810070sdg,rai,RichJa01,rec_drops,0,,,,,
player,201810070sdg,rai,RichJa01,rec_drop_pct,0.0,,,,,
player,201810070sdg,rai,NelsJo00,targets,4,,,,,
player,201810070sdg,rai,NelsJo00,rec,4,,,,,
player,201810070sdg,rai,NelsJo00,rec_yds,43,,,,,
player,201810070sdg,rai,NelsJo00,rec_first_down,3,,,,,
player,201810070sdg,rai,NelsJo00,rec_air_yds,22,,,,,
player,201810070sdg,rai,NelsJo00,rec_air_yds_per_rec,5.5,,,,,
player,201810070sdg,rai,NelsJo00,rec_yac,21,,,,,
player,201810070sdg,rai,NelsJo00,rec_yac_per_rec,5.3,,,,,
player,201810070sdg,rai,NelsJo00,rec_broken_tackles,1,,,,,
player,201810070sdg,rai,NelsJo00,rec_broken_tackles_per_rec,4.0,,,,,
player,201810070sdg,rai,NelsJo00,rec_drops,0,,,,,
player,201810070sdg,rai,NelsJo00,rec_drop_pct,0.0,,,,,
player,201810070sdg,rai,RobeSe00,targets,7,,,,,
player,201810070sdg,rai,RobeSe00,rec,4,,,,,
player,201810070sdg,rai,RobeSe00,rec_yds,41,,,,,
player,201810070sdg,rai,RobeSe00,rec_first_down,2,,,,,
player,201810070sdg,rai,RobeSe00,rec_air_yds,36,,,,,
player,201810070sdg,rai,RobeSe00,rec_air_yds_per_rec,9.0,,,,,
player,201810070sdg,rai,RobeSe00,rec_yac,5,,,,,
player,201810070sdg,rai,RobeSe00,rec_yac_per_rec,1.3,,,,,
player,201810070sdg,rai,RobeSe00,rec_broken_tackles,0,,,,,
player,201810070sdg,rai,RobeSe00,rec_broken_tackles_per_rec,,,,,,
player,201810070sdg,rai,RobeSe00,rec_drops,0,,,,,
player,201810070sdg,rai,RobeSe00,rec_drop_pct,0.0,,,,,
player,201810070sdg,rai,CookJa02,targets,6,,,,,
player,201810070sdg,rai,CookJa02,rec,4,,,,,
player,201810070sdg,rai,CookJa02,rec_yds,20,,,,,
player,201810070sdg,rai,CookJa02,rec_first_down,1,,,,,
player,201810070sdg,rai,CookJa02,rec_air_yds,19,,,,,
player,201810070sdg,rai,CookJa02,rec_air_yds_per_rec,4.8,,,,,
player,201810070sdg,rai,CookJa02,rec_yac,1,,,,,
player,201810070sdg,rai,CookJa02,rec_yac_per_rec,0.3,,,,,
player,201810070sdg,rai,CookJa02,rec_broken_tackles,1,,,,,
player,201810070sdg,rai,CookJa02,rec_broken_tackles_per_rec,4.0,,,,,
player,201810070sdg,rai,CookJa02,rec_drops,0,,,,,
player,201810070sdg,rai,CookJa02,rec_drop_pct,0.0,,,,,
player,201810070sdg,rai,BryaMa00,targets,3,,,,,
player,201810070sdg,rai,BryaMa00,rec,3,,,,,
player,201810070sdg,rai,BryaMa00,rec_yds,91,,,,,
player,201810070sdg,rai,BryaMa00,rec_first_down,2,,,,,
player,201810070sdg,rai,BryaMa00,rec_air_yds,64,,,,,
player,201810070sdg,rai,BryaMa00,rec_air_yds_per_rec,21.3,,,,,
player,201810070sdg,rai,BryaMa00,rec_yac,27,,,,,
player,201810070sdg,rai,BryaMa00,rec_yac_per_rec,9.0,,,,,
player,201810070sdg,rai,BryaMa00,rec_broken_tackles,0,,,,,
player,201810070sdg,rai,BryaMa00,rec_broken_tackles_per_rec,,,,,,
player,201810070sdg,rai,BryaMa00,rec_drops,0,,,,,
player,201810070sdg,rai,BryaMa00,rec_drop_pct,0.0,,,,,
player,201810070sdg,rai,LyncMa00,targets,2,,,,,
player,201810070sdg,rai,LyncMa00,rec,2,,,,,
player,201810070sdg,rai,LyncMa00,rec_yds,10,,,,,
player,201810070sdg,rai,LyncMa00,rec_first_down,0,,,,,
player,201810070sdg,rai,LyncMa00,rec_air_yds,2,,,,,
player,201810070sdg,rai,LyncMa00,rec_air_yds_per_rec,1.0,,,,,
player,201810070sdg,rai,LyncMa00,rec_yac,8,,,,,
player,201810070sdg,rai,LyncMa00,rec_yac_per_rec,4.0,,,,,
player,201810070sdg,rai,LyncMa00,rec_broken_tackles,0,,,,,
player,201810070sdg,rai,LyncMa00,rec_broken_tackles_per_rec,,,,,,
player,201810070sdg,rai,LyncMa00,rec_drops,0,,,,,
player,201810070sdg,rai,LyncMa00,rec_drop_pct,0.0,,,,,
player,201810070sdg,rai,CoopAm00,targets,1,,,,,
player,201810070sdg,rai,CoopAm00,rec,1,,,,,
player,201810070sdg,rai,CoopAm00,rec_yds,10,,,,,
player,201810070sdg,rai,CoopAm00,rec_first_down,1,,,,,
player,201810070sdg,rai,CoopAm00,rec_air_yds,8,,,,,
player,201810070sdg,rai,CoopAm00,rec_air_yds_per_rec,8.0,,,,,
player,201810070sdg,rai,CoopAm00,rec_yac,2,,,,,
player,201810070sdg,rai,CoopAm00,rec_yac_per_rec,2.0,,,,,
player,201810070sdg,rai,CoopAm00,rec_broken_tackles,0,,,,,
player,201810070sdg,rai,CoopAm00,rec_broken_tackles_per_rec,,,,,,
player,201810070sdg,rai,CoopAm00,rec_drops,0,,,,,
player,201810070sdg,rai,CoopAm00,rec_drop_pct,0.0,,,,,
player,201810070sdg,rai,CarrDe00,targets,1,,,,,
player,201810070sdg,rai,CarrDe00,rec,0,,,,,
player,201810070sdg,rai,CarrDe00,rec_yds,0,,,,,
player,201810070sdg,rai,CarrDe00,rec_first_down,,,,,,
player,201810070sdg,rai,CarrDe00,rec_air_yds,0,,,,,
player,201810070sdg,rai,CarrDe00,rec_air_yds_per_rec,,,,,,
player,201810070sdg,rai,CarrDe00,rec_yac,0,,,,,
player,201810070sdg,rai,CarrDe00,rec_yac_per_rec,,,,,,
player,201810070sdg,rai,CarrDe00,rec_broken_tackles,0,,,,,
