game,2018,13,20181202,201812020atl,rav,"Baltimore Ravens",26,atl,"Atlanta Falcons",16
player,201812020atl,atl,PoolBr01,def_int_td,0,,,,,
player,201812020atl,atl,PoolBr01,def_int_long,0,,,,,
player,201812020atl,atl,PoolBr01,pass_defended,0,,,,,
player,201812020atl,atl,PoolBr01,sacks,0.0,,,,,
player,201812020atl,atl,PoolBr01,tackles_combined,2,,,,,
player,201812020atl,atl,PoolBr01,tackles_solo,0,,,,,
player,201812020atl,atl,PoolBr01,tackles_assists,2,,,,,
player,201812020atl,atl,PoolBr01,tackles_loss,0,,,,,
player,201812020atl,atl,PoolBr01,qb_hits,0,,,,,
player,201812020atl,atl,PoolBr01,fumbles_rec,0,,,,,
player,201812020atl,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201812020atl,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201812020atl,atl,PoolBr01,fumbles_forced,0,,,,,
player,201812020atl,atl,ReedBr00,def_int,0,,,,,
player,201812020atl,atl,ReedBr00,def_int_yds,0,,,,,
player,201812020atl,atl,ReedBr00,def_int_td,0,,,,,
player,201812020atl,atl,ReedBr00,def_int_long,0,,,,,
player,201812020atl,atl,ReedBr00,pass_defended,0,,,,,
player,201812020atl,atl,ReedBr00,sacks,0.0,,,,,
player,201812020atl,atl,ReedBr00,tackles_combined,2,,,,,
player,201812020atl,atl,ReedBr00,tackles_solo,2,,,,,
player,201812020atl,atl,ReedBr00,tackles_assists,0,,,,,
player,201812020atl,atl,ReedBr00,tackles_loss,0,,,,,
player,201812020atl,atl,ReedBr00,qb_hits,0,,,,,
player,201812020atl,atl,ReedBr00,fumbles_rec,0,,,,,
player,201812020atl,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201812020atl,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201812020atl,atl,ReedBr00,fumbles_forced,0,,,,,
player,201812020atl,atl,GageRu00,def_int,0,,,,,
player,201812020atl,atl,GageRu00,def_int_yds,0,,,,,
player,201812020atl,atl,GageRu00,def_int_td,0,,,,,
player,201812020atl,atl,GageRu00,def_int_long,0,,,,,
player,201812020atl,atl,GageRu00,pass_defended,0,,,,,
player,201812020atl,atl,GageRu00,sacks,0.0,,,,,
player,201812020atl,atl,GageRu00,tackles_combined,1,,,,,
player,201812020atl,atl,GageRu00,tackles_solo,0,,,,,
player,201812020atl,atl,GageRu00,tackles_assists,1,,,,,
player,201812020atl,atl,GageRu00,tackles_loss,0,,,,,
player,201812020atl,atl,GageRu00,qb_hits,0,,,,,
player,201812020atl,atl,GageRu00,fumbles_rec,0,,,,,
player,201812020atl,atl,GageRu00,fumbles_rec_yds,0,,,,,
player,201812020atl,atl,GageRu00,fumbles_rec_td,0,,,,,
player,201812020atl,atl,GageRu00,fumbles_forced,0,,,,,
player,201812020atl,atl,McKiTa00,def_int,0,,,,,
player,201812020atl,atl,McKiTa00,def_int_yds,0,,,,,
player,201812020atl,atl,McKiTa00,def_int_td,0,,,,,
player,201812020atl,atl,McKiTa00,def_int_long,0,,,,,
player,201812020atl,atl,McKiTa00,pass_defended,0,,,,,
player,201812020atl,atl,McKiTa00,sacks,0.0,,,,,
player,201812020atl,atl,McKiTa00,tackles_combined,1,,,,,
player,201812020atl,atl,McKiTa00,tackles_solo,1,,,,,
player,201812020atl,atl,McKiTa00,tackles_assists,0,,,,,
player,201812020atl,atl,McKiTa00,tackles_loss,0,,,,,
player,201812020atl,atl,McKiTa00,qb_hits,0,,,,,
player,201812020atl,atl,McKiTa00,fumbles_rec,0,,,,,
player,201812020atl,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201812020atl,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201812020atl,atl,McKiTa00,fumbles_forced,0,,,,,
player,201812020atl,atl,OrtiRi00,def_int,0,,,,,
player,201812020atl,atl,OrtiRi00,def_int_yds,0,,,,,
player,201812020atl,atl,OrtiRi00,def_int_td,0,,,,,
player,201812020atl,atl,OrtiRi00,def_int_long,0,,,,,
player,201812020atl,atl,OrtiRi00,pass_defended,0,,,,,
player,201812020atl,atl,OrtiRi00,sacks,0.0,,,,,
player,201812020atl,atl,OrtiRi00,tackles_combined,1,,,,,
player,201812020atl,atl,OrtiRi00,tackles_solo,1,,,,,
player,201812020atl,atl,OrtiRi00,tackles_assists,0,,,,,
player,201812020atl,atl,OrtiRi00,tackles_loss,0,,,,,
player,201812020atl,atl,OrtiRi00,qb_hits,0,,,,,
player,201812020atl,atl,OrtiRi00,fumbles_rec,0,,,,,
player,201812020atl,atl,OrtiRi00,fumbles_rec_yds,0,,,,,
player,201812020atl,atl,OrtiRi00,fumbles_rec_td,0,,,,,
player,201812020atl,atl,OrtiRi00,fumbles_forced,0,,,,,
player,201812020atl,atl,IrviBr00,def_int,0,,,,,
player,201812020atl,atl,IrviBr00,def_int_yds,0,,,,,
player,201812020atl,atl,IrviBr00,def_int_td,0,,,,,
player,201812020atl,atl,IrviBr00,def_int_long,0,,,,,
player,201812020atl,atl,IrviBr00,pass_defended,0,,,,,
player,201812020atl,atl,IrviBr00,sacks,0.0,,,,,
player,201812020atl,atl,IrviBr00,tackles_combined,0,,,,,
player,201812020atl,atl,IrviBr00,tackles_solo,0,,,,,
player,201812020atl,atl,IrviBr00,tackles_assists,0,,,,,
player,201812020atl,atl,IrviBr00,tackles_loss,0,,,,,
player,201812020atl,atl,IrviBr00,qb_hits,1,,,,,
player,201812020atl,atl,IrviBr00,fumbles_rec,0,,,,,
player,201812020atl,atl,IrviBr00,fumbles_rec_yds,0,,,,,
player,201812020atl,atl,IrviBr00,fumbles_rec_td,0,,,,,
player,201812020atl,atl,IrviBr00,fumbles_forced,0,,,,,
player,201812020atl,rav,JoneCy00,kick_ret,1,,,,,
player,201812020atl,rav,JoneCy00,kick_ret_yds,12,,,,,
player,201812020atl,rav,JoneCy00,kick_ret_yds_per_ret,12.0,,,,,
player,201812020atl,rav,JoneCy00,kick_ret_td,0,,,,,
player,201812020atl,rav,JoneCy00,kick_ret_long,12,,,,,
player,201812020atl,rav,JoneCy00,punt_ret,1,,,,,
player,201812020atl,rav,JoneCy00,punt_ret_yds,4,,,,,
player,201812020atl,rav,JoneCy00,punt_ret_yds_per_ret,4.0,,,,,
player,201812020atl,rav,JoneCy00,punt_ret_td,0,,,,,
player,201812020atl,rav,JoneCy00,punt_ret_long,4,,,,,
player,201812020atl,rav,MoorCh00,kick_ret,1,,,,,
player,201812020atl,rav,MoorCh00,kick_ret_yds,24,,,,,
player,201812020atl,rav,MoorCh00,kick_ret_yds_per_ret,24.0,,,,,
player,201812020atl,rav,MoorCh00,kick_ret_td,0,,,,,
player,201812020atl,rav,MoorCh00,kick_ret_long,24,,,,,
player,201812020atl,rav,MoorCh00,punt_ret,0,,,,,
player,201812020atl,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201812020atl,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201812020atl,rav,MoorCh00,punt_ret_td,0,,,,,
player,201812020atl,rav,MoorCh00,punt_ret_long,0,,,,,
player,201812020atl,atl,HardJu00,kick_ret,0,,,,,
player,201812020atl,atl,HardJu00,kick_ret_yds,0,,,,,
player,201812020atl,atl,HardJu00,kick_ret_yds_per_ret,,,,,,
player,201812020atl,atl,HardJu00,kick_ret_td,0,,,,,
player,201812020atl,atl,HardJu00,kick_ret_long,0,,,,,
player,201812020atl,atl,HardJu00,punt_ret,1,,,,,
player,201812020atl,atl,HardJu00,punt_ret_yds,18,,,,,
player,201812020atl,atl,HardJu00,punt_ret_yds_per_ret,18.0,,,,,
player,201812020atl,atl,HardJu00,punt_ret_td,0,,,,,
player,201812020atl,atl,HardJu00,punt_ret_long,18,,,,,
player,201812020atl,rav,TuckJu00,xpm,2,,,,,
player,201812020atl,rav,TuckJu00,xpa,2,,,,,
player,201812020atl,rav,TuckJu00,fgm,4,,,,,
player,201812020atl,rav,TuckJu00,fga,4,,,,,
player,201812020atl,rav,TuckJu00,punt,0,,,,,
player,201812020atl,rav,TuckJu00,punt_yds,0,,,,,
player,201812020atl,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201812020atl,rav,TuckJu00,punt_long,0,,,,,
player,201812020atl,rav,KochSa20,xpm,,,,,,
player,201812020atl,rav,KochSa20,xpa,,,,,,
player,201812020atl,rav,KochSa20,fgm,,,,,,
player,201812020atl,rav,KochSa20,fga,,,,,,
player,201812020atl,rav,KochSa20,punt,3,,,,,
player,201812020atl,rav,KochSa20,punt_yds,142,,,,,
player,201812020atl,rav,KochSa20,punt_yds_per_punt,47.3,,,,,
player,201812020atl,rav,KochSa20,punt_long,65,,,,,
player,201812020atl,atl,bryanmat01,xpm,1,,,,,
player,201812020atl,atl,bryanmat01,xpa,1,,,,,
player,201812020atl,atl,bryanmat01,fgm,1,,,,,
player,201812020atl,atl,bryanmat01,fga,1,,,,,
player,201812020atl,atl,bryanmat01,punt,0,,,,,
player,201812020atl,atl,bryanmat01,punt_yds,0,,,,,
player,201812020atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201812020atl,atl,bryanmat01,punt_long,0,,,,,
player,201812020atl,atl,BoshMa00,xpm,,,,,,
player,201812020atl,atl,BoshMa00,xpa,,,,,,
player,201812020atl,atl,BoshMa00,fgm,,,,,,
player,201812020atl,atl,BoshMa00,fga,,,,,,
player,201812020atl,atl,BoshMa00,punt,5,,,,,
player,201812020atl,atl,BoshMa00,punt_yds,252,,,,,
player,201812020atl,atl,BoshMa00,punt_yds_per_punt,50.4,,,,,
player,201812020atl,atl,BoshMa00,punt_long,55,,,,,
player,201812020atl,rav,JackLa00,pass_cmp,12,,,,,
player,201812020atl,rav,JackLa00,pass_att,21,,,,,
player,201812020atl,rav,JackLa00,pass_yds,125,,,,,
player,201812020atl,rav,JackLa00,pass_first_down,7,,,,,
player,201812020atl,rav,JackLa00,pass_air_yds,86,,,,,
player,201812020atl,rav,JackLa00,pass_air_yds_per_cmp,7.2,,,,,
player,201812020atl,rav,JackLa00,pass_air_yds_per_att,4.1,,,,,
player,201812020atl,rav,JackLa00,pass_tgt_yds_per_att,9.1,,,,,
player,201812020atl,rav,JackLa00,pass_yac,39,,,,,
player,201812020atl,rav,JackLa00,pass_yac_per_cmp,3.3,,,,,
player,201812020atl,rav,JackLa00,pass_drops,3,,,,,
player,201812020atl,rav,JackLa00,pass_drop_pct,14.3,,,,,
player,201812020atl,rav,JackLa00,pass_poor_throws,5,,,,,
player,201812020atl,rav,JackLa00,pass_poor_throw_pct,23.8,,,,,
player,201812020atl,rav,JackLa00,pass_blitzed,4,,,,,
player,201812020atl,rav,JackLa00,pass_hurried,5,,,,,
player,201812020atl,rav,JackLa00,pass_hits,0,,,,,
player,201812020atl,rav,JackLa00,rush_scrambles,2,,,,,
player,201812020atl,rav,JackLa00,rush_scrambles_yds_per_att,10.5,,,,,
player,201812020atl,rav,GrifRo01,pass_cmp,2,,,,,
player,201812020atl,rav,GrifRo01,pass_att,4,,,,,
player,201812020atl,rav,GrifRo01,pass_yds,21,,,,,
player,201812020atl,rav,GrifRo01,pass_first_down,1,,,,,
player,201812020atl,rav,GrifRo01,pass_air_yds,-5,,,,,
player,201812020atl,rav,GrifRo01,pass_air_yds_per_cmp,-2.5,,,,,
player,201812020atl,rav,GrifRo01,pass_air_yds_per_att,-1.3,,,,,
player,201812020atl,rav,GrifRo01,pass_tgt_yds_per_att,10.0,,,,,
player,201812020atl,rav,GrifRo01,pass_yac,26,,,,,
player,201812020atl,rav,GrifRo01,pass_yac_per_cmp,13.0,,,,,
player,201812020atl,rav,GrifRo01,pass_drops,0,,,,,
player,201812020atl,rav,GrifRo01,pass_drop_pct,0.0,,,,,
player,201812020atl,rav,GrifRo01,pass_poor_throws,1,,,,,
player,201812020atl,rav,GrifRo01,pass_poor_throw_pct,25.0,,,,,
player,201812020atl,rav,GrifRo01,pass_blitzed,2,,,,,
player,201812020atl,rav,GrifRo01,pass_hurried,1,,,,,
player,201812020atl,rav,GrifRo01,pass_hits,0,,,,,
player,201812020atl,rav,GrifRo01,rush_scrambles,0,,,,,
player,201812020atl,rav,GrifRo01,rush_scrambles_yds_per_att,,,,,,
player,201812020atl,rav,KochSa20,pass_cmp,1,,,,,
player,201812020atl,rav,KochSa20,pass_att,1,,,,,
player,201812020atl,rav,KochSa20,pass_yds,21,,,,,
player,201812020atl,rav,KochSa20,pass_first_down,1,,,,,
player,201812020atl,rav,KochSa20,pass_air_yds,19,,,,,
player,201812020atl,rav,KochSa20,pass_air_yds_per_cmp,19.0,,,,,
player,201812020atl,rav,KochSa20,pass_air_yds_per_att,19.0,,,,,
player,201812020atl,rav,KochSa20,pass_tgt_yds_per_att,19.0,,,,,
player,201812020atl,rav,KochSa20,pass_yac,2,,,,,
player,201812020atl,rav,KochSa20,pass_yac_per_cmp,2.0,,,,,
player,201812020atl,rav,KochSa20,pass_drops,0,,,,,
player,201812020atl,rav,KochSa20,pass_drop_pct,0.0,,,,,
player,201812020atl,rav,KochSa20,pass_poor_throws,0,,,,,
player,201812020atl,rav,KochSa20,pass_poor_throw_pct,0.0,,,,,
player,201812020atl,rav,KochSa20,pass_blitzed,0,,,,,
player,201812020atl,rav,KochSa20,pass_hurried,0,,,,,
player,201812020atl,rav,KochSa20,pass_hits,0,,,,,
player,201812020atl,rav,KochSa20,rush_scrambles,0,,,,,
player,201812020atl,rav,KochSa20,rush_scrambles_yds_per_att,,,,,,
player,201812020atl,atl,RyanMa00,pass_cmp,16,,,,,
player,201812020atl,atl,RyanMa00,pass_att,26,,,,,
player,201812020atl,atl,RyanMa00,pass_yds,131,,,,,
player,201812020atl,atl,RyanMa00,pass_first_down,6,,,,,
player,201812020atl,atl,RyanMa00,pass_air_yds,84,,,,,
player,201812020atl,atl,RyanMa00,pass_air_yds_per_cmp,5.3,,,,,
player,201812020atl,atl,RyanMa00,pass_air_yds_per_att,3.2,,,,,
player,201812020atl,atl,RyanMa00,pass_tgt_yds_per_att,10.6,,,,,
player,201812020atl,atl,RyanMa00,pass_yac,47,,,,,
player,201812020atl,atl,RyanMa00,pass_yac_per_cmp,2.9,,,,,
player,201812020atl,atl,RyanMa00,pass_drops,2,,,,,
player,201812020atl,atl,RyanMa00,pass_drop_pct,7.7,,,,,
player,201812020atl,atl,RyanMa00,pass_poor_throws,5,,,,,
player,201812020atl,atl,RyanMa00,pass_poor_throw_pct,19.2,,,,,
player,201812020atl,atl,RyanMa00,pass_blitzed,17,,,,,
player,201812020atl,atl,RyanMa00,pass_hurried,2,,,,,
player,201812020atl,atl,RyanMa00,pass_hits,0,,,,,
player,201812020atl,atl,RyanMa00,rush_scrambles,1,,,,,
player,201812020atl,atl,RyanMa00,rush_scrambles_yds_per_att,5.0,,,,,
player,201812020atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201812020atl,atl,SanuMo00,pass_att,1,,,,,
player,201812020atl,atl,SanuMo00,pass_yds,0,,,,,
player,201812020atl,atl,SanuMo00,pass_first_down,0,,,,,
player,201812020atl,atl,SanuMo00,pass_air_yds,0,,,,,
player,201812020atl,atl,SanuMo00,pass_air_yds_per_cmp,,,,,,
player,201812020atl,atl,SanuMo00,pass_air_yds_per_att,0.0,,,,,
player,201812020atl,atl,SanuMo00,pass_tgt_yds_per_att,36.0,,,,,
player,201812020atl,atl,SanuMo00,pass_yac,0,,,,,
player,201812020atl,atl,SanuMo00,pass_yac_per_cmp,,,,,,
player,201812020atl,atl,SanuMo00,pass_drops,0,,,,,
player,201812020atl,atl,SanuMo00,pass_drop_pct,0.0,,,,,
player,201812020atl,atl,SanuMo00,pass_poor_throws,1,,,,,
player,201812020atl,atl,SanuMo00,pass_poor_throw_pct,100.0,,,,,
player,201812020atl,atl,SanuMo00,pass_blitzed,1,,,,,
player,201812020atl,atl,SanuMo00,pass_hurried,0,,,,,
player,201812020atl,atl,SanuMo00,pass_hits,0,,,,,
player,201812020atl,atl,SanuMo00,rush_scrambles,0,,,,,
player,201812020atl,atl,SanuMo00,rush_scrambles_yds_per_att,,,,,,
player,201812020atl,rav,EdwaGu00,rush_att,21,,,,,
player,201812020atl,rav,EdwaGu00,rush_yds,82,,,,,
player,201812020atl,rav,EdwaGu00,rush_first_down,4,,,,,
player,201812020atl,rav,EdwaGu00,rush_yds_before_contact,47,,,,,
player,201812020atl,rav,EdwaGu00,rush_yds_bc_per_rush,2.2,,,,,
player,201812020atl,rav,EdwaGu00,rush_yac,35,,,,,
player,201812020atl,rav,EdwaGu00,rush_yac_per_rush,1.7,,,,,
player,201812020atl,rav,EdwaGu00,rush_broken_tackles,0,,,,,
player,201812020atl,rav,EdwaGu00,rush_broken_tackles_per_rush,,,,,,
player,201812020atl,rav,JackLa00,rush_att,17,,,,,
player,201812020atl,rav,JackLa00,rush_yds,75,,,,,
player,201812020atl,rav,JackLa00,rush_first_down,5,,,,,
player,201812020atl,rav,JackLa00,rush_yds_before_contact,58,,,,,
player,201812020atl,rav,JackLa00,rush_yds_bc_per_rush,3.4,,,,,
player,201812020atl,rav,JackLa00,rush_yac,17,,,,,
player,201812020atl,rav,JackLa00,rush_yac_per_rush,1.0,,,,,
player,201812020atl,rav,JackLa00,rush_broken_tackles,1,,,,,
player,201812020atl,rav,JackLa00,rush_broken_tackles_per_rush,17.0,,,,,
player,201812020atl,rav,DixoKe00,rush_att,8,,,,,
player,201812020atl,rav,DixoKe00,rush_yds,37,,,,,
player,201812020atl,rav,DixoKe00,rush_first_down,3,,,,,
player,201812020atl,rav,DixoKe00,rush_yds_before_contact,22,,,,,
player,201812020atl,rav,DixoKe00,rush_yds_bc_per_rush,2.8,,,,,
player,201812020atl,rav,DixoKe00,rush_yac,15,,,,,
player,201812020atl,rav,DixoKe00,rush_yac_per_rush,1.9,,,,,
player,201812020atl,rav,DixoKe00,rush_broken_tackles,1,,,,,
player,201812020atl,rav,DixoKe00,rush_broken_tackles_per_rush,8.0,,,,,
player,201812020atl,rav,MontTy01,rush_att,3,,,,,
player,201812020atl,rav,MontTy01,rush_yds,13,,,,,
player,201812020atl,rav,MontTy01,rush_first_down,0,,,,,
player,201812020atl,rav,MontTy01,rush_yds_before_contact,11,,,,,
player,201812020atl,rav,MontTy01,rush_yds_bc_per_rush,3.7,,,,,
player,201812020atl,rav,MontTy01,rush_yac,2,,,,,
player,201812020atl,rav,MontTy01,rush_yac_per_rush,0.7,,,,,
player,201812020atl,rav,MontTy01,rush_broken_tackles,0,,,,,
player,201812020atl,rav,MontTy01,rush_broken_tackles_per_rush,,,,,,
player,201812020atl,atl,SmitIt00,rush_att,7,,,,,
player,201812020atl,atl,SmitIt00,rush_yds,22,,,,,
player,201812020atl,atl,SmitIt00,rush_first_down,2,,,,,
player,201812020atl,atl,SmitIt00,rush_yds_before_contact,12,,,,,
player,201812020atl,atl,SmitIt00,rush_yds_bc_per_rush,1.7,,,,,
player,201812020atl,atl,SmitIt00,rush_yac,10,,,,,
player,201812020atl,atl,SmitIt00,rush_yac_per_rush,1.4,,,,,
player,201812020atl,atl,SmitIt00,rush_broken_tackles,1,,,,,
player,201812020atl,atl,SmitIt00,rush_broken_tackles_per_rush,7.0,,,,,
player,201812020atl,atl,ColeTe01,rush_att,6,,,,,
player,201812020atl,atl,ColeTe01,rush_yds,8,,,,,
player,201812020atl,atl,ColeTe01,rush_first_down,2,,,,,
player,201812020atl,atl,ColeTe01,rush_yds_before_contact,8,,,,,
player,201812020atl,atl,ColeTe01,rush_yds_bc_per_rush,1.3,,,,,
player,201812020atl,atl,ColeTe01,rush_yac,0,,,,,
player,201812020atl,atl,ColeTe01,rush_yac_per_rush,0.0,,,,,
player,201812020atl,atl,ColeTe01,rush_broken_tackles,0,,,,,
player,201812020atl,atl,ColeTe01,rush_broken_tackles_per_rush,,,,,,
player,201812020atl,atl,RyanMa00,rush_att,2,,,,,
player,201812020atl,atl,RyanMa00,rush_yds,4,,,,,
player,201812020atl,atl,RyanMa00,rush_first_down,1,,,,,
player,201812020atl,atl,RyanMa00,rush_yds_before_contact,4,,,,,
player,201812020atl,atl,RyanMa00,rush_yds_bc_per_rush,2.0,,,,,
player,201812020atl,atl,RyanMa00,rush_yac,0,,,,,
player,201812020atl,atl,RyanMa00,rush_yac_per_rush,0.0,,,,,
player,201812020atl,atl,RyanMa00,rush_broken_tackles,0,,,,,
player,201812020atl,atl,RyanMa00,rush_broken_tackles_per_rush,,,,,,
player,201812020atl,rav,MontTy01,targets,7,,,,,
player,201812020atl,rav,MontTy01,rec,5,,,,,
player,201812020atl,rav,MontTy01,rec_yds,42,,,,,
player,201812020atl,rav,MontTy01,rec_first_down,2,,,,,
player,201812020atl,rav,MontTy01,rec_air_yds,7,,,,,
player,201812020atl,rav,MontTy01,rec_air_yds_per_rec,1.4,,,,,
player,201812020atl,rav,MontTy01,rec_yac,35,,,,,
player,201812020atl,rav,MontTy01,rec_yac_per_rec,7.0,,,,,
player,201812020atl,rav,MontTy01,rec_broken_tackles,0,,,,,
player,201812020atl,rav,MontTy01,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,MontTy01,rec_drops,1,,,,,
player,201812020atl,rav,MontTy01,rec_drop_pct,14.3,,,,,
player,201812020atl,rav,AndrMa00,targets,3,,,,,
player,201812020atl,rav,AndrMa00,rec,3,,,,,
player,201812020atl,rav,AndrMa00,rec_yds,47,,,,,
player,201812020atl,rav,AndrMa00,rec_first_down,2,,,,,
player,201812020atl,rav,AndrMa00,rec_air_yds,38,,,,,
player,201812020atl,rav,AndrMa00,rec_air_yds_per_rec,12.7,,,,,
player,201812020atl,rav,AndrMa00,rec_yac,9,,,,,
player,201812020atl,rav,AndrMa00,rec_yac_per_rec,3.0,,,,,
player,201812020atl,rav,AndrMa00,rec_broken_tackles,0,,,,,
player,201812020atl,rav,AndrMa00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,AndrMa00,rec_drops,0,,,,,
player,201812020atl,rav,AndrMa00,rec_drop_pct,0.0,,,,,
player,201812020atl,rav,CrabMi00,targets,4,,,,,
player,201812020atl,rav,CrabMi00,rec,3,,,,,
player,201812020atl,rav,CrabMi00,rec_yds,36,,,,,
player,201812020atl,rav,CrabMi00,rec_first_down,3,,,,,
player,201812020atl,rav,CrabMi00,rec_air_yds,26,,,,,
player,201812020atl,rav,CrabMi00,rec_air_yds_per_rec,8.7,,,,,
player,201812020atl,rav,CrabMi00,rec_yac,10,,,,,
player,201812020atl,rav,CrabMi00,rec_yac_per_rec,3.3,,,,,
player,201812020atl,rav,CrabMi00,rec_broken_tackles,0,,,,,
player,201812020atl,rav,CrabMi00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,CrabMi00,rec_drops,1,,,,,
player,201812020atl,rav,CrabMi00,rec_drop_pct,25.0,,,,,
player,201812020atl,rav,MoorCh00,targets,1,,,,,
player,201812020atl,rav,MoorCh00,rec,1,,,,,
player,201812020atl,rav,MoorCh00,rec_yds,21,,,,,
player,201812020atl,rav,MoorCh00,rec_first_down,1,,,,,
player,201812020atl,rav,MoorCh00,rec_air_yds,19,,,,,
player,201812020atl,rav,MoorCh00,rec_air_yds_per_rec,19.0,,,,,
player,201812020atl,rav,MoorCh00,rec_yac,2,,,,,
player,201812020atl,rav,MoorCh00,rec_yac_per_rec,2.0,,,,,
player,201812020atl,rav,MoorCh00,rec_broken_tackles,0,,,,,
player,201812020atl,rav,MoorCh00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,MoorCh00,rec_drops,0,,,,,
player,201812020atl,rav,MoorCh00,rec_drop_pct,0.0,,,,,
player,201812020atl,rav,SneaWi00,targets,3,,,,,
player,201812020atl,rav,SneaWi00,rec,1,,,,,
player,201812020atl,rav,SneaWi00,rec_yds,8,,,,,
player,201812020atl,rav,SneaWi00,rec_first_down,,,,,,
player,201812020atl,rav,SneaWi00,rec_air_yds,7,,,,,
player,201812020atl,rav,SneaWi00,rec_air_yds_per_rec,7.0,,,,,
player,201812020atl,rav,SneaWi00,rec_yac,1,,,,,
player,201812020atl,rav,SneaWi00,rec_yac_per_rec,1.0,,,,,
player,201812020atl,rav,SneaWi00,rec_broken_tackles,0,,,,,
player,201812020atl,rav,SneaWi00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,SneaWi00,rec_drops,1,,,,,
player,201812020atl,rav,SneaWi00,rec_drop_pct,33.3,,,,,
player,201812020atl,rav,DixoKe00,targets,1,,,,,
player,201812020atl,rav,DixoKe00,rec,1,,,,,
player,201812020atl,rav,DixoKe00,rec_yds,6,,,,,
player,201812020atl,rav,DixoKe00,rec_first_down,0,,,,,
player,201812020atl,rav,DixoKe00,rec_air_yds,3,,,,,
player,201812020atl,rav,DixoKe00,rec_air_yds_per_rec,3.0,,,,,
player,201812020atl,rav,DixoKe00,rec_yac,3,,,,,
player,201812020atl,rav,DixoKe00,rec_yac_per_rec,3.0,,,,,
player,201812020atl,rav,DixoKe00,rec_broken_tackles,0,,,,,
player,201812020atl,rav,DixoKe00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,DixoKe00,rec_drops,0,,,,,
player,201812020atl,rav,DixoKe00,rec_drop_pct,0.0,,,,,
player,201812020atl,rav,BoylNi00,targets,2,,,,,
player,201812020atl,rav,BoylNi00,rec,1,,,,,
player,201812020atl,rav,BoylNi00,rec_yds,7,,,,,
player,201812020atl,rav,BoylNi00,rec_first_down,1,,,,,
player,201812020atl,rav,BoylNi00,rec_air_yds,0,,,,,
player,201812020atl,rav,BoylNi00,rec_air_yds_per_rec,0.0,,,,,
player,201812020atl,rav,BoylNi00,rec_yac,7,,,,,
player,201812020atl,rav,BoylNi00,rec_yac_per_rec,7.0,,,,,
player,201812020atl,rav,BoylNi00,rec_broken_tackles,0,,,,,
player,201812020atl,rav,BoylNi00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,BoylNi00,rec_drops,0,,,,,
player,201812020atl,rav,BoylNi00,rec_drop_pct,0.0,,,,,
player,201812020atl,rav,BrowJo02,targets,4,,,,,
player,201812020atl,rav,BrowJo02,rec,0,,,,,
player,201812020atl,rav,BrowJo02,rec_yds,0,,,,,
player,201812020atl,rav,BrowJo02,rec_first_down,,,,,,
player,201812020atl,rav,BrowJo02,rec_air_yds,0,,,,,
player,201812020atl,rav,BrowJo02,rec_air_yds_per_rec,,,,,,
player,201812020atl,rav,BrowJo02,rec_yac,0,,,,,
player,201812020atl,rav,BrowJo02,rec_yac_per_rec,,,,,,
player,201812020atl,rav,BrowJo02,rec_broken_tackles,0,,,,,
player,201812020atl,rav,BrowJo02,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,rav,BrowJo02,rec_drops,0,,,,,
player,201812020atl,rav,BrowJo02,rec_drop_pct,0.0,,,,,
player,201812020atl,atl,HoopAu00,targets,5,,,,,
player,201812020atl,atl,HoopAu00,rec,5,,,,,
player,201812020atl,atl,HoopAu00,rec_yds,44,,,,,
player,201812020atl,atl,HoopAu00,rec_first_down,2,,,,,
player,201812020atl,atl,HoopAu00,rec_air_yds,22,,,,,
player,201812020atl,atl,HoopAu00,rec_air_yds_per_rec,4.4,,,,,
player,201812020atl,atl,HoopAu00,rec_yac,22,,,,,
player,201812020atl,atl,HoopAu00,rec_yac_per_rec,4.4,,,,,
player,201812020atl,atl,HoopAu00,rec_broken_tackles,0,,,,,
player,201812020atl,atl,HoopAu00,rec_broken_tackles_per_rec,,,,,,
player,201812020atl,atl,HoopAu00,rec_drops,0,,,,,
player,201812020atl,atl,HoopAu00,rec_drop_pct,0.0,,,,,
player,201812020atl,atl,RidlCa00,targets,5,,,,,
player,201812020atl,atl,RidlCa00,rec,3,,,,,
player,201812020atl,atl,RidlCa00,rec_yds,22,,,,,
player,201812020atl,atl,RidlCa00,rec_first_down,1,,,,,
