game,2018,1,20180909,201809090min,sfo,"San Francisco 49ers",16,min,"Minnesota Vikings",24
player,201809090min,sfo,PettDa00,kick_ret_yds,0,,,,,
player,201809090min,sfo,PettDa00,kick_ret_yds_per_ret,,,,,,
player,201809090min,sfo,PettDa00,kick_ret_td,0,,,,,
player,201809090min,sfo,PettDa00,kick_ret_long,0,,,,,
player,201809090min,sfo,PettDa00,punt_ret,2,,,,,
player,201809090min,sfo,PettDa00,punt_ret_yds,14,,,,,
player,201809090min,sfo,PettDa00,punt_ret_yds_per_ret,7.0,,,,,
player,201809090min,sfo,PettDa00,punt_ret_td,0,,,,,
player,201809090min,sfo,PettDa00,punt_ret_long,14,,,,,
player,201809090min,min,SherMa20,kick_ret,0,,,,,
player,201809090min,min,SherMa20,kick_ret_yds,0,,,,,
player,201809090min,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201809090min,min,SherMa20,kick_ret_td,0,,,,,
player,201809090min,min,SherMa20,kick_ret_long,0,,,,,
player,201809090min,min,SherMa20,punt_ret,3,,,,,
player,201809090min,min,SherMa20,punt_ret_yds,7,,,,,
player,201809090min,min,SherMa20,punt_ret_yds_per_ret,2.3,,,,,
player,201809090min,min,SherMa20,punt_ret_td,0,,,,,
player,201809090min,min,SherMa20,punt_ret_long,8,,,,,
player,201809090min,sfo,gouldrob01,xpm,1,,,,,
player,201809090min,sfo,gouldrob01,xpa,1,,,,,
player,201809090min,sfo,gouldrob01,fgm,3,,,,,
player,201809090min,sfo,gouldrob01,fga,3,,,,,
player,201809090min,sfo,gouldrob01,punt,0,,,,,
player,201809090min,sfo,gouldrob01,punt_yds,0,,,,,
player,201809090min,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201809090min,sfo,gouldrob01,punt_long,0,,,,,
player,201809090min,sfo,PiniBr00,xpm,,,,,,
player,201809090min,sfo,PiniBr00,xpa,,,,,,
player,201809090min,sfo,PiniBr00,fgm,,,,,,
player,201809090min,sfo,PiniBr00,fga,,,,,,
player,201809090min,sfo,PiniBr00,punt,4,,,,,
player,201809090min,sfo,PiniBr00,punt_yds,174,,,,,
player,201809090min,sfo,PiniBr00,punt_yds_per_punt,43.5,,,,,
player,201809090min,sfo,PiniBr00,punt_long,48,,,,,
player,201809090min,min,CarlDa00,xpm,3,,,,,
player,201809090min,min,CarlDa00,xpa,3,,,,,
player,201809090min,min,CarlDa00,fgm,1,,,,,
player,201809090min,min,CarlDa00,fga,1,,,,,
player,201809090min,min,CarlDa00,punt,0,,,,,
player,201809090min,min,CarlDa00,punt_yds,0,,,,,
player,201809090min,min,CarlDa00,punt_yds_per_punt,,,,,,
player,201809090min,min,CarlDa00,punt_long,0,,,,,
player,201809090min,min,WileMa01,xpm,,,,,,
player,201809090min,min,WileMa01,xpa,,,,,,
player,201809090min,min,WileMa01,fgm,,,,,,
player,201809090min,min,WileMa01,fga,,,,,,
player,201809090min,min,WileMa01,punt,6,,,,,
player,201809090min,min,WileMa01,punt_yds,230,,,,,
player,201809090min,min,WileMa01,punt_yds_per_punt,38.3,,,,,
player,201809090min,min,WileMa01,punt_long,56,,,,,
player,201809090min,sfo,GaroJi00,pass_cmp,15,,,,,
player,201809090min,sfo,GaroJi00,pass_att,33,,,,,
player,201809090min,sfo,GaroJi00,pass_yds,261,,,,,
player,201809090min,sfo,GaroJi00,pass_first_down,10,,,,,
player,201809090min,sfo,GaroJi00,pass_air_yds,117,,,,,
player,201809090min,sfo,GaroJi00,pass_air_yds_per_cmp,7.8,,,,,
player,201809090min,sfo,GaroJi00,pass_air_yds_per_att,3.5,,,,,
player,201809090min,sfo,GaroJi00,pass_tgt_yds_per_att,11.2,,,,,
player,201809090min,sfo,GaroJi00,pass_yac,144,,,,,
player,201809090min,sfo,GaroJi00,pass_yac_per_cmp,9.6,,,,,
player,201809090min,sfo,GaroJi00,pass_drops,1,,,,,
player,201809090min,sfo,GaroJi00,pass_drop_pct,3.0,,,,,
player,201809090min,sfo,GaroJi00,pass_poor_throws,7,,,,,
player,201809090min,sfo,GaroJi00,pass_poor_throw_pct,21.2,,,,,
player,201809090min,sfo,GaroJi00,pass_blitzed,8,,,,,
player,201809090min,sfo,GaroJi00,pass_hurried,7,,,,,
player,201809090min,sfo,GaroJi00,pass_hits,1,,,,,
player,201809090min,sfo,GaroJi00,rush_scrambles,2,,,,,
player,201809090min,sfo,GaroJi00,rush_scrambles_yds_per_att,3.0,,,,,
player,201809090min,min,CousKi00,pass_cmp,20,,,,,
player,201809090min,min,CousKi00,pass_att,36,,,,,
player,201809090min,min,CousKi00,pass_yds,244,,,,,
player,201809090min,min,CousKi00,pass_first_down,15,,,,,
player,201809090min,min,CousKi00,pass_air_yds,91,,,,,
player,201809090min,min,CousKi00,pass_air_yds_per_cmp,4.6,,,,,
player,201809090min,min,CousKi00,pass_air_yds_per_att,2.5,,,,,
player,201809090min,min,CousKi00,pass_tgt_yds_per_att,7.1,,,,,
player,201809090min,min,CousKi00,pass_yac,153,,,,,
player,201809090min,min,CousKi00,pass_yac_per_cmp,7.7,,,,,
player,201809090min,min,CousKi00,pass_drops,3,,,,,
player,201809090min,min,CousKi00,pass_drop_pct,8.3,,,,,
player,201809090min,min,CousKi00,pass_poor_throws,5,,,,,
player,201809090min,min,CousKi00,pass_poor_throw_pct,13.9,,,,,
player,201809090min,min,CousKi00,pass_blitzed,9,,,,,
player,201809090min,min,CousKi00,pass_hurried,7,,,,,
player,201809090min,min,CousKi00,pass_hits,1,,,,,
player,201809090min,min,CousKi00,rush_scrambles,4,,,,,
player,201809090min,min,CousKi00,rush_scrambles_yds_per_att,6.5,,,,,
player,201809090min,sfo,MorrAl00,rush_att,12,,,,,
player,201809090min,sfo,MorrAl00,rush_yds,38,,,,,
player,201809090min,sfo,MorrAl00,rush_first_down,3,,,,,
player,201809090min,sfo,MorrAl00,rush_yds_before_contact,21,,,,,
player,201809090min,sfo,MorrAl00,rush_yds_bc_per_rush,1.8,,,,,
player,201809090min,sfo,MorrAl00,rush_yac,17,,,,,
player,201809090min,sfo,MorrAl00,rush_yac_per_rush,1.4,,,,,
player,201809090min,sfo,MorrAl00,rush_broken_tackles,0,,,,,
player,201809090min,sfo,MorrAl00,rush_broken_tackles_per_rush,,,,,,
player,201809090min,sfo,BreiMa00,rush_att,11,,,,,
player,201809090min,sfo,BreiMa00,rush_yds,46,,,,,
player,201809090min,sfo,BreiMa00,rush_first_down,2,,,,,
player,201809090min,sfo,BreiMa00,rush_yds_before_contact,30,,,,,
player,201809090min,sfo,BreiMa00,rush_yds_bc_per_rush,2.7,,,,,
player,201809090min,sfo,BreiMa00,rush_yac,16,,,,,
player,201809090min,sfo,BreiMa00,rush_yac_per_rush,1.5,,,,,
player,201809090min,sfo,BreiMa00,rush_broken_tackles,0,,,,,
player,201809090min,sfo,BreiMa00,rush_broken_tackles_per_rush,,,,,,
player,201809090min,sfo,GaroJi00,rush_att,2,,,,,
player,201809090min,sfo,GaroJi00,rush_yds,6,,,,,
player,201809090min,sfo,GaroJi00,rush_first_down,1,,,,,
player,201809090min,sfo,GaroJi00,rush_yds_before_contact,6,,,,,
player,201809090min,sfo,GaroJi00,rush_yds_bc_per_rush,3.0,,,,,
player,201809090min,sfo,GaroJi00,rush_yac,0,,,,,
player,201809090min,sfo,GaroJi00,rush_yac_per_rush,0.0,,,,,
player,201809090min,sfo,GaroJi00,rush_broken_tackles,0,,,,,
player,201809090min,sfo,GaroJi00,rush_broken_tackles_per_rush,,,,,,
player,201809090min,min,CookDa01,rush_att,16,,,,,
player,201809090min,min,CookDa01,rush_yds,40,,,,,
player,201809090min,min,CookDa01,rush_first_down,1,,,,,
player,201809090min,min,CookDa01,rush_yds_before_contact,8,,,,,
player,201809090min,min,CookDa01,rush_yds_bc_per_rush,0.5,,,,,
player,201809090min,min,CookDa01,rush_yac,32,,,,,
player,201809090min,min,CookDa01,rush_yac_per_rush,2.0,,,,,
player,201809090min,min,CookDa01,rush_broken_tackles,3,,,,,
player,201809090min,min,CookDa01,rush_broken_tackles_per_rush,5.3,,,,,
player,201809090min,min,MurrLa00,rush_att,11,,,,,
player,201809090min,min,MurrLa00,rush_yds,42,,,,,
player,201809090min,min,MurrLa00,rush_first_down,1,,,,,
player,201809090min,min,MurrLa00,rush_yds_before_contact,28,,,,,
player,201809090min,min,MurrLa00,rush_yds_bc_per_rush,2.5,,,,,
player,201809090min,min,MurrLa00,rush_yac,14,,,,,
player,201809090min,min,MurrLa00,rush_yac_per_rush,1.3,,,,,
player,201809090min,min,MurrLa00,rush_broken_tackles,0,,,,,
player,201809090min,min,MurrLa00,rush_broken_tackles_per_rush,,,,,,
player,201809090min,min,CousKi00,rush_att,4,,,,,
player,201809090min,min,CousKi00,rush_yds,26,,,,,
player,201809090min,min,CousKi00,rush_first_down,1,,,,,
player,201809090min,min,CousKi00,rush_yds_before_contact,26,,,,,
player,201809090min,min,CousKi00,rush_yds_bc_per_rush,6.5,,,,,
player,201809090min,min,CousKi00,rush_yac,0,,,,,
player,201809090min,min,CousKi00,rush_yac_per_rush,0.0,,,,,
player,201809090min,min,CousKi00,rush_broken_tackles,0,,,,,
player,201809090min,min,CousKi00,rush_broken_tackles_per_rush,,,,,,
player,201809090min,min,DiggSt00,rush_att,1,,,,,
player,201809090min,min,DiggSt00,rush_yds,8,,,,,
player,201809090min,min,DiggSt00,rush_first_down,0,,,,,
player,201809090min,min,DiggSt00,rush_yds_before_contact,8,,,,,
player,201809090min,min,DiggSt00,rush_yds_bc_per_rush,8.0,,,,,
player,201809090min,min,DiggSt00,rush_yac,0,,,,,
player,201809090min,min,DiggSt00,rush_yac_per_rush,0.0,,,,,
player,201809090min,min,DiggSt00,rush_broken_tackles,0,,,,,
player,201809090min,min,DiggSt00,rush_broken_tackles_per_rush,,,,,,
player,201809090min,sfo,KittGe00,targets,9,,,,,
player,201809090min,sfo,KittGe00,rec,5,,,,,
player,201809090min,sfo,KittGe00,rec_yds,90,,,,,
player,201809090min,sfo,KittGe00,rec_first_down,4,,,,,
player,201809090min,sfo,KittGe00,rec_air_yds,23,,,,,
player,201809090min,sfo,KittGe00,rec_air_yds_per_rec,4.6,,,,,
player,201809090min,sfo,KittGe00,rec_yac,67,,,,,
player,201809090min,sfo,KittGe00,rec_yac_per_rec,13.4,,,,,
player,201809090min,sfo,KittGe00,rec_broken_tackles,0,,,,,
player,201809090min,sfo,KittGe00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,KittGe00,rec_drops,1,,,,,
player,201809090min,sfo,KittGe00,rec_drop_pct,11.1,,,,,
player,201809090min,sfo,TaylTr02,targets,6,,,,,
player,201809090min,sfo,TaylTr02,rec,4,,,,,
player,201809090min,sfo,TaylTr02,rec_yds,28,,,,,
player,201809090min,sfo,TaylTr02,rec_first_down,1,,,,,
player,201809090min,sfo,TaylTr02,rec_air_yds,6,,,,,
player,201809090min,sfo,TaylTr02,rec_air_yds_per_rec,1.5,,,,,
player,201809090min,sfo,TaylTr02,rec_yac,22,,,,,
player,201809090min,sfo,TaylTr02,rec_yac_per_rec,5.5,,,,,
player,201809090min,sfo,TaylTr02,rec_broken_tackles,0,,,,,
player,201809090min,sfo,TaylTr02,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,TaylTr02,rec_drops,0,,,,,
player,201809090min,sfo,TaylTr02,rec_drop_pct,0.0,,,,,
player,201809090min,sfo,PettDa00,targets,5,,,,,
player,201809090min,sfo,PettDa00,rec,2,,,,,
player,201809090min,sfo,PettDa00,rec_yds,61,,,,,
player,201809090min,sfo,PettDa00,rec_first_down,2,,,,,
player,201809090min,sfo,PettDa00,rec_air_yds,37,,,,,
player,201809090min,sfo,PettDa00,rec_air_yds_per_rec,18.5,,,,,
player,201809090min,sfo,PettDa00,rec_yac,24,,,,,
player,201809090min,sfo,PettDa00,rec_yac_per_rec,12.0,,,,,
player,201809090min,sfo,PettDa00,rec_broken_tackles,0,,,,,
player,201809090min,sfo,PettDa00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,PettDa00,rec_drops,0,,,,,
player,201809090min,sfo,PettDa00,rec_drop_pct,0.0,,,,,
player,201809090min,sfo,GarcPi00,targets,6,,,,,
player,201809090min,sfo,GarcPi00,rec,2,,,,,
player,201809090min,sfo,GarcPi00,rec_yds,21,,,,,
player,201809090min,sfo,GarcPi00,rec_first_down,2,,,,,
player,201809090min,sfo,GarcPi00,rec_air_yds,21,,,,,
player,201809090min,sfo,GarcPi00,rec_air_yds_per_rec,10.5,,,,,
player,201809090min,sfo,GarcPi00,rec_yac,0,,,,,
player,201809090min,sfo,GarcPi00,rec_yac_per_rec,0.0,,,,,
player,201809090min,sfo,GarcPi00,rec_broken_tackles,0,,,,,
player,201809090min,sfo,GarcPi00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,GarcPi00,rec_drops,0,,,,,
player,201809090min,sfo,GarcPi00,rec_drop_pct,0.0,,,,,
player,201809090min,sfo,JuszKy00,targets,2,,,,,
player,201809090min,sfo,JuszKy00,rec,1,,,,,
player,201809090min,sfo,JuszKy00,rec_yds,56,,,,,
player,201809090min,sfo,JuszKy00,rec_first_down,1,,,,,
player,201809090min,sfo,JuszKy00,rec_air_yds,30,,,,,
player,201809090min,sfo,JuszKy00,rec_air_yds_per_rec,30.0,,,,,
player,201809090min,sfo,JuszKy00,rec_yac,26,,,,,
player,201809090min,sfo,JuszKy00,rec_yac_per_rec,26.0,,,,,
player,201809090min,sfo,JuszKy00,rec_broken_tackles,0,,,,,
player,201809090min,sfo,JuszKy00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,JuszKy00,rec_drops,0,,,,,
player,201809090min,sfo,JuszKy00,rec_drop_pct,0.0,,,,,
player,201809090min,sfo,BreiMa00,targets,2,,,,,
player,201809090min,sfo,BreiMa00,rec,1,,,,,
player,201809090min,sfo,BreiMa00,rec_yds,5,,,,,
player,201809090min,sfo,BreiMa00,rec_first_down,0,,,,,
player,201809090min,sfo,BreiMa00,rec_air_yds,0,,,,,
player,201809090min,sfo,BreiMa00,rec_air_yds_per_rec,0.0,,,,,
player,201809090min,sfo,BreiMa00,rec_yac,5,,,,,
player,201809090min,sfo,BreiMa00,rec_yac_per_rec,5.0,,,,,
player,201809090min,sfo,BreiMa00,rec_broken_tackles,0,,,,,
player,201809090min,sfo,BreiMa00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,BreiMa00,rec_drops,0,,,,,
player,201809090min,sfo,BreiMa00,rec_drop_pct,0.0,,,,,
player,201809090min,sfo,BourKe00,targets,1,,,,,
player,201809090min,sfo,BourKe00,rec,0,,,,,
player,201809090min,sfo,BourKe00,rec_yds,0,,,,,
player,201809090min,sfo,BourKe00,rec_first_down,,,,,,
player,201809090min,sfo,BourKe00,rec_air_yds,0,,,,,
player,201809090min,sfo,BourKe00,rec_air_yds_per_rec,,,,,,
player,201809090min,sfo,BourKe00,rec_yac,0,,,,,
player,201809090min,sfo,BourKe00,rec_yac_per_rec,,,,,,
player,201809090min,sfo,BourKe00,rec_broken_tackles,0,,,,,
player,201809090min,sfo,BourKe00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,BourKe00,rec_drops,0,,,,,
player,201809090min,sfo,BourKe00,rec_drop_pct,0.0,,,,,
player,201809090min,sfo,GoodMa00,targets,1,,,,,
player,201809090min,sfo,GoodMa00,rec,0,,,,,
player,201809090min,sfo,GoodMa00,rec_yds,0,,,,,
player,201809090min,sfo,GoodMa00,rec_first_down,,,,,,
player,201809090min,sfo,GoodMa00,rec_air_yds,0,,,,,
player,201809090min,sfo,GoodMa00,rec_air_yds_per_rec,,,,,,
player,201809090min,sfo,GoodMa00,rec_yac,0,,,,,
player,201809090min,sfo,GoodMa00,rec_yac_per_rec,,,,,,
player,201809090min,sfo,GoodMa00,rec_broken_tackles,0,,,,,
player,201809090min,sfo,GoodMa00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,sfo,GoodMa00,rec_drops,0,,,,,
player,201809090min,sfo,GoodMa00,rec_drop_pct,0.0,,,,,
player,201809090min,min,CookDa01,targets,7,,,,,
player,201809090min,min,CookDa01,rec,6,,,,,
player,201809090min,min,CookDa01,rec_yds,55,,,,,
player,201809090min,min,CookDa01,rec_first_down,3,,,,,
player,201809090min,min,CookDa01,rec_air_yds,-14,,,,,
player,201809090min,min,CookDa01,rec_air_yds_per_rec,-2.3,,,,,
player,201809090min,min,CookDa01,rec_yac,69,,,,,
player,201809090min,min,CookDa01,rec_yac_per_rec,11.5,,,,,
player,201809090min,min,CookDa01,rec_broken_tackles,1,,,,,
player,201809090min,min,CookDa01,rec_broken_tackles_per_rec,6.0,,,,,
player,201809090min,min,CookDa01,rec_drops,0,,,,,
player,201809090min,min,CookDa01,rec_drop_pct,0.0,,,,,
player,201809090min,min,ThieAd00,targets,12,,,,,
player,201809090min,min,ThieAd00,rec,6,,,,,
player,201809090min,min,ThieAd00,rec_yds,102,,,,,
player,201809090min,min,ThieAd00,rec_first_down,6,,,,,
player,201809090min,min,ThieAd00,rec_air_yds,51,,,,,
player,201809090min,min,ThieAd00,rec_air_yds_per_rec,8.5,,,,,
player,201809090min,min,ThieAd00,rec_yac,51,,,,,
player,201809090min,min,ThieAd00,rec_yac_per_rec,8.5,,,,,
player,201809090min,min,ThieAd00,rec_broken_tackles,0,,,,,
player,201809090min,min,ThieAd00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,min,ThieAd00,rec_drops,0,,,,,
player,201809090min,min,ThieAd00,rec_drop_pct,0.0,,,,,
player,201809090min,min,DiggSt00,targets,6,,,,,
player,201809090min,min,DiggSt00,rec,3,,,,,
player,201809090min,min,DiggSt00,rec_yds,43,,,,,
player,201809090min,min,DiggSt00,rec_first_down,2,,,,,
player,201809090min,min,DiggSt00,rec_air_yds,36,,,,,
player,201809090min,min,DiggSt00,rec_air_yds_per_rec,12.0,,,,,
player,201809090min,min,DiggSt00,rec_yac,7,,,,,
player,201809090min,min,DiggSt00,rec_yac_per_rec,2.3,,,,,
player,201809090min,min,DiggSt00,rec_broken_tackles,0,,,,,
player,201809090min,min,DiggSt00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,min,DiggSt00,rec_drops,0,,,,,
player,201809090min,min,DiggSt00,rec_drop_pct,0.0,,,,,
player,201809090min,min,TreaLa00,targets,4,,,,,
player,201809090min,min,TreaLa00,rec,2,,,,,
player,201809090min,min,TreaLa00,rec_yds,18,,,,,
player,201809090min,min,TreaLa00,rec_first_down,1,,,,,
player,201809090min,min,TreaLa00,rec_air_yds,8,,,,,
player,201809090min,min,TreaLa00,rec_air_yds_per_rec,4.0,,,,,
player,201809090min,min,TreaLa00,rec_yac,10,,,,,
player,201809090min,min,TreaLa00,rec_yac_per_rec,5.0,,,,,
player,201809090min,min,TreaLa00,rec_broken_tackles,1,,,,,
player,201809090min,min,TreaLa00,rec_broken_tackles_per_rec,2.0,,,,,
player,201809090min,min,TreaLa00,rec_drops,1,,,,,
player,201809090min,min,TreaLa00,rec_drop_pct,25.0,,,,,
player,201809090min,min,MorgDa01,targets,1,,,,,
player,201809090min,min,MorgDa01,rec,1,,,,,
player,201809090min,min,MorgDa01,rec_yds,9,,,,,
player,201809090min,min,MorgDa01,rec_first_down,1,,,,,
player,201809090min,min,MorgDa01,rec_air_yds,-1,,,,,
player,201809090min,min,MorgDa01,rec_air_yds_per_rec,-1.0,,,,,
player,201809090min,min,MorgDa01,rec_yac,10,,,,,
player,201809090min,min,MorgDa01,rec_yac_per_rec,10.0,,,,,
player,201809090min,min,MorgDa01,rec_broken_tackles,0,,,,,
player,201809090min,min,MorgDa01,rec_broken_tackles_per_rec,,,,,,
player,201809090min,min,MorgDa01,rec_drops,0,,,,,
player,201809090min,min,MorgDa01,rec_drop_pct,0.0,,,,,
player,201809090min,min,RudoKy00,targets,2,,,,,
player,201809090min,min,RudoKy00,rec,1,,,,,
player,201809090min,min,RudoKy00,rec_yds,11,,,,,
player,201809090min,min,RudoKy00,rec_first_down,1,,,,,
player,201809090min,min,RudoKy00,rec_air_yds,11,,,,,
player,201809090min,min,RudoKy00,rec_air_yds_per_rec,11.0,,,,,
player,201809090min,min,RudoKy00,rec_yac,0,,,,,
player,201809090min,min,RudoKy00,rec_yac_per_rec,0.0,,,,,
player,201809090min,min,RudoKy00,rec_broken_tackles,0,,,,,
player,201809090min,min,RudoKy00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,min,RudoKy00,rec_drops,0,,,,,
player,201809090min,min,RudoKy00,rec_drop_pct,0.0,,,,,
player,201809090min,min,ConkTy00,targets,1,,,,,
player,201809090min,min,ConkTy00,rec,1,,,,,
player,201809090min,min,ConkTy00,rec_yds,6,,,,,
player,201809090min,min,ConkTy00,rec_first_down,1,,,,,
player,201809090min,min,ConkTy00,rec_air_yds,0,,,,,
player,201809090min,min,ConkTy00,rec_air_yds_per_rec,0.0,,,,,
player,201809090min,min,ConkTy00,rec_yac,6,,,,,
player,201809090min,min,ConkTy00,rec_yac_per_rec,6.0,,,,,
player,201809090min,min,ConkTy00,rec_broken_tackles,0,,,,,
player,201809090min,min,ConkTy00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,min,ConkTy00,rec_drops,0,,,,,
player,201809090min,min,ConkTy00,rec_drop_pct,0.0,,,,,
player,201809090min,min,HamxC.00,targets,2,,,,,
player,201809090min,min,HamxC.00,rec,0,,,,,
player,201809090min,min,HamxC.00,rec_yds,0,,,,,
player,201809090min,min,HamxC.00,rec_first_down,,,,,,
player,201809090min,min,HamxC.00,rec_air_yds,0,,,,,
player,201809090min,min,HamxC.00,rec_air_yds_per_rec,,,,,,
player,201809090min,min,HamxC.00,rec_yac,0,,,,,
player,201809090min,min,HamxC.00,rec_yac_per_rec,,,,,,
player,201809090min,min,HamxC.00,rec_broken_tackles,0,,,,,
player,201809090min,min,HamxC.00,rec_broken_tackles_per_rec,,,,,,
player,201809090min,min,HamxC.00,rec_drops,2,,,,,
player,201809090min,min,HamxC.00,rec_drop_pct,100.0,,,,,
player,201809090min,min,JoneBr04,pos,C,,,,,
player,201809090min,min,JoneBr04,offense,71,,,,,
player,201809090min,min,JoneBr04,off_pct,100%,,,,,
player,201809090min,min,JoneBr04,defense,0,,,,,
player,201809090min,min,JoneBr04,def_pct,0%,,,,,
player,201809090min,min,JoneBr04,special_teams,4,,,,,
player,201809090min,min,JoneBr04,st_pct,14%,,,,,
player,201809090min,min,HillRa01,pos,T,,,,,
player,201809090min,min,HillRa01,offense,71,,,,,
player,201809090min,min,HillRa01,off_pct,100%,,,,,
player,201809090min,min,HillRa01,defense,0,,,,,
player,201809090min,min,HillRa01,def_pct,0%,,,,,
player,201809090min,min,HillRa01,special_teams,4,,,,,
player,201809090min,min,HillRa01,st_pct,14%,,,,,
player,201809090min,min,ReifRi00,pos,T,,,,,
player,201809090min,min,ReifRi00,offense,71,,,,,
player,201809090min,min,ReifRi00,off_pct,100%,,,,,
player,201809090min,min,ReifRi00,defense,0,,,,,
player,201809090min,min,ReifRi00,def_pct,0%,,,,,
player,201809090min,min,ReifRi00,special_teams,4,,,,,
player,201809090min,min,ReifRi00,st_pct,14%,,,,,
player,201809090min,min,CompTo00,pos,G,,,,,
player,201809090min,min,CompTo00,offense,71,,,,,
player,201809090min,min,CompTo00,off_pct,100%,,,,,
player,201809090min,min,CompTo00,defense,0,,,,,
player,201809090min,min,CompTo00,def_pct,0%,,,,,
player,201809090min,min,CompTo00,special_teams,4,,,,,
player,201809090min,min,CompTo00,st_pct,14%,,,,,
player,201809090min,min,RemmMi00,pos,G,,,,,
player,201809090min,min,RemmMi00,offense,71,,,,,
player,201809090min,min,RemmMi00,off_pct,100%,,,,,
player,201809090min,min,RemmMi00,defense,0,,,,,
player,201809090min,min,RemmMi00,def_pct,0%,,,,,
player,201809090min,min,RemmMi00,special_teams,0,,,,,
player,201809090min,min,RemmMi00,st_pct,0%,,,,,
player,201809090min,min,CousKi00,pos,QB,,,,,
player,201809090min,min,CousKi00,offense,71,,,,,
player,201809090min,min,CousKi00,off_pct,100%,,,,,
player,201809090min,min,CousKi00,defense,0,,,,,
player,201809090min,min,CousKi00,def_pct,0%,,,,,
player,201809090min,min,CousKi00,special_teams,0,,,,,
player,201809090min,min,CousKi00,st_pct,0%,,,,,
player,201809090min,min,ThieAd00,pos,WR,,,,,
player,201809090min,min,ThieAd00,offense,68,,,,,
player,201809090min,min,ThieAd00,off_pct,96%,,,,,
player,201809090min,min,ThieAd00,defense,0,,,,,
player,201809090min,min,ThieAd00,def_pct,0%,,,,,
player,201809090min,min,ThieAd00,special_teams,0,,,,,
player,201809090min,min,ThieAd00,st_pct,0%,,,,,
player,201809090min,min,DiggSt00,pos,WR,,,,,
player,201809090min,min,DiggSt00,offense,61,,,,,
player,201809090min,min,DiggSt00,off_pct,86%,,,,,
player,201809090min,min,DiggSt00,defense,0,,,,,
player,201809090min,min,DiggSt00,def_pct,0%,,,,,
player,201809090min,min,DiggSt00,special_teams,0,,,,,
player,201809090min,min,DiggSt00,st_pct,0%,,,,,
player,201809090min,min,RudoKy00,pos,TE,,,,,
player,201809090min,min,RudoKy00,offense,59,,,,,
player,201809090min,min,RudoKy00,off_pct,83%,,,,,
player,201809090min,min,RudoKy00,defense,0,,,,,
player,201809090min,min,RudoKy00,def_pct,0%,,,,,
player,201809090min,min,RudoKy00,special_teams,4,,,,,
player,201809090min,min,RudoKy00,st_pct,14%,,,,,
player,201809090min,min,CookDa01,pos,RB,,,,,
player,201809090min,min,CookDa01,offense,57,,,,,
player,201809090min,min,CookDa01,off_pct,80%,,,,,
player,201809090min,min,CookDa01,defense,0,,,,,
player,201809090min,min,CookDa01,def_pct,0%,,,,,
player,201809090min,min,CookDa01,special_teams,0,,,,,
player,201809090min,min,CookDa01,st_pct,0%,,,,,
player,201809090min,min,TreaLa00,pos,WR,,,,,
player,201809090min,min,TreaLa00,offense,38,,,,,
player,201809090min,min,TreaLa00,off_pct,54%,,,,,
player,201809090min,min,TreaLa00,defense,0,,,,,
player,201809090min,min,TreaLa00,def_pct,0%,,,,,
player,201809090min,min,TreaLa00,special_teams,1,,,,,
player,201809090min,min,TreaLa00,st_pct,4%,,,,,
player,201809090min,min,MorgDa01,pos,TE,,,,,
player,201809090min,min,MorgDa01,offense,30,,,,,
player,201809090min,min,MorgDa01,off_pct,42%,,,,,
player,201809090min,min,MorgDa01,defense,0,,,,,
player,201809090min,min,MorgDa01,def_pct,0%,,,,,
player,201809090min,min,MorgDa01,special_teams,6,,,,,
player,201809090min,min,MorgDa01,st_pct,21%,,,,,
player,201809090min,min,MurrLa00,pos,RB,,,,,
player,201809090min,min,MurrLa00,offense,14,,,,,
player,201809090min,min,MurrLa00,off_pct,20%,,,,,
player,201809090min,min,MurrLa00,defense,0,,,,,
player,201809090min,min,MurrLa00,def_pct,0%,,,,,
player,201809090min,min,MurrLa00,special_teams,0,,,,,
player,201809090min,min,MurrLa00,st_pct,0%,,,,,
player,201809090min,min,HamxC.00,pos,FB,,,,,
player,201809090min,min,HamxC.00,offense,13,,,,,
player,201809090min,min,HamxC.00,off_pct,18%,,,,,
player,201809090min,min,HamxC.00,defense,0,,,,,
player,201809090min,min,HamxC.00,def_pct,0%,,,,,
player,201809090min,min,HamxC.00,special_teams,20,,,,,
player,201809090min,min,HamxC.00,st_pct,71%,,,,,
player,201809090min,min,ConkTy00,pos,TE,,,,,
player,201809090min,min,ConkTy00,offense,9,,,,,
player,201809090min,min,ConkTy00,off_pct,13%,,,,,
player,201809090min,min,ConkTy00,defense,0,,,,,
player,201809090min,min,ConkTy00,def_pct,0%,,,,,
player,201809090min,min,ConkTy00,special_teams,0,,,,,
player,201809090min,min,ConkTy00,st_pct,0%,,,,,
