game,2018,9,20181104,201811040sea,sdg,"Los Angeles Chargers",25,sea,"Seattle Seahawks",17
player,201811040sea,sdg,SquaDa00,tackles_combined,2,,,,,
player,201811040sea,sdg,SquaDa00,tackles_solo,1,,,,,
player,201811040sea,sdg,SquaDa00,tackles_assists,1,,,,,
player,201811040sea,sdg,SquaDa00,tackles_loss,1,,,,,
player,201811040sea,sdg,SquaDa00,qb_hits,1,,,,,
player,201811040sea,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201811040sea,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201811040sea,sdg,BrowJa05,def_int,0,,,,,
player,201811040sea,sdg,BrowJa05,def_int_yds,0,,,,,
player,201811040sea,sdg,BrowJa05,def_int_td,0,,,,,
player,201811040sea,sdg,BrowJa05,def_int_long,0,,,,,
player,201811040sea,sdg,BrowJa05,pass_defended,0,,,,,
player,201811040sea,sdg,BrowJa05,sacks,0.0,,,,,
player,201811040sea,sdg,BrowJa05,tackles_combined,11,,,,,
player,201811040sea,sdg,BrowJa05,tackles_solo,7,,,,,
player,201811040sea,sdg,BrowJa05,tackles_assists,4,,,,,
player,201811040sea,sdg,BrowJa05,tackles_loss,0,,,,,
player,201811040sea,sdg,BrowJa05,qb_hits,0,,,,,
player,201811040sea,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201811040sea,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201811040sea,sdg,JameDe00,def_int,0,,,,,
player,201811040sea,sdg,JameDe00,def_int_yds,0,,,,,
player,201811040sea,sdg,JameDe00,def_int_td,0,,,,,
player,201811040sea,sdg,JameDe00,def_int_long,0,,,,,
player,201811040sea,sdg,JameDe00,pass_defended,0,,,,,
player,201811040sea,sdg,JameDe00,sacks,0.0,,,,,
player,201811040sea,sdg,JameDe00,tackles_combined,11,,,,,
player,201811040sea,sdg,JameDe00,tackles_solo,4,,,,,
player,201811040sea,sdg,JameDe00,tackles_assists,7,,,,,
player,201811040sea,sdg,JameDe00,tackles_loss,0,,,,,
player,201811040sea,sdg,JameDe00,qb_hits,0,,,,,
player,201811040sea,sdg,JameDe00,fumbles_rec,0,,,,,
player,201811040sea,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,JameDe00,fumbles_forced,0,,,,,
player,201811040sea,sdg,DaviMi03,def_int,0,,,,,
player,201811040sea,sdg,DaviMi03,def_int_yds,0,,,,,
player,201811040sea,sdg,DaviMi03,def_int_td,0,,,,,
player,201811040sea,sdg,DaviMi03,def_int_long,0,,,,,
player,201811040sea,sdg,DaviMi03,pass_defended,0,,,,,
player,201811040sea,sdg,DaviMi03,sacks,0.0,,,,,
player,201811040sea,sdg,DaviMi03,tackles_combined,9,,,,,
player,201811040sea,sdg,DaviMi03,tackles_solo,8,,,,,
player,201811040sea,sdg,DaviMi03,tackles_assists,1,,,,,
player,201811040sea,sdg,DaviMi03,tackles_loss,0,,,,,
player,201811040sea,sdg,DaviMi03,qb_hits,0,,,,,
player,201811040sea,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201811040sea,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201811040sea,sdg,PhilAd00,def_int,0,,,,,
player,201811040sea,sdg,PhilAd00,def_int_yds,0,,,,,
player,201811040sea,sdg,PhilAd00,def_int_td,0,,,,,
player,201811040sea,sdg,PhilAd00,def_int_long,0,,,,,
player,201811040sea,sdg,PhilAd00,pass_defended,0,,,,,
player,201811040sea,sdg,PhilAd00,sacks,0.0,,,,,
player,201811040sea,sdg,PhilAd00,tackles_combined,6,,,,,
player,201811040sea,sdg,PhilAd00,tackles_solo,4,,,,,
player,201811040sea,sdg,PhilAd00,tackles_assists,2,,,,,
player,201811040sea,sdg,PhilAd00,tackles_loss,0,,,,,
player,201811040sea,sdg,PhilAd00,qb_hits,0,,,,,
player,201811040sea,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201811040sea,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201811040sea,sdg,HaywCa00,def_int,0,,,,,
player,201811040sea,sdg,HaywCa00,def_int_yds,0,,,,,
player,201811040sea,sdg,HaywCa00,def_int_td,0,,,,,
player,201811040sea,sdg,HaywCa00,def_int_long,0,,,,,
player,201811040sea,sdg,HaywCa00,pass_defended,1,,,,,
player,201811040sea,sdg,HaywCa00,sacks,0.0,,,,,
player,201811040sea,sdg,HaywCa00,tackles_combined,5,,,,,
player,201811040sea,sdg,HaywCa00,tackles_solo,5,,,,,
player,201811040sea,sdg,HaywCa00,tackles_assists,0,,,,,
player,201811040sea,sdg,HaywCa00,tackles_loss,0,,,,,
player,201811040sea,sdg,HaywCa00,qb_hits,0,,,,,
player,201811040sea,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201811040sea,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201811040sea,sdg,LiugCo00,def_int,0,,,,,
player,201811040sea,sdg,LiugCo00,def_int_yds,0,,,,,
player,201811040sea,sdg,LiugCo00,def_int_td,0,,,,,
player,201811040sea,sdg,LiugCo00,def_int_long,0,,,,,
player,201811040sea,sdg,LiugCo00,pass_defended,0,,,,,
player,201811040sea,sdg,LiugCo00,sacks,0.0,,,,,
player,201811040sea,sdg,LiugCo00,tackles_combined,5,,,,,
player,201811040sea,sdg,LiugCo00,tackles_solo,4,,,,,
player,201811040sea,sdg,LiugCo00,tackles_assists,1,,,,,
player,201811040sea,sdg,LiugCo00,tackles_loss,3,,,,,
player,201811040sea,sdg,LiugCo00,qb_hits,2,,,,,
player,201811040sea,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201811040sea,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201811040sea,sdg,MebaBr99,def_int,0,,,,,
player,201811040sea,sdg,MebaBr99,def_int_yds,0,,,,,
player,201811040sea,sdg,MebaBr99,def_int_td,0,,,,,
player,201811040sea,sdg,MebaBr99,def_int_long,0,,,,,
player,201811040sea,sdg,MebaBr99,pass_defended,0,,,,,
player,201811040sea,sdg,MebaBr99,sacks,0.0,,,,,
player,201811040sea,sdg,MebaBr99,tackles_combined,5,,,,,
player,201811040sea,sdg,MebaBr99,tackles_solo,1,,,,,
player,201811040sea,sdg,MebaBr99,tackles_assists,4,,,,,
player,201811040sea,sdg,MebaBr99,tackles_loss,0,,,,,
player,201811040sea,sdg,MebaBr99,qb_hits,0,,,,,
player,201811040sea,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201811040sea,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201811040sea,sdg,PerrDe00,def_int,0,,,,,
player,201811040sea,sdg,PerrDe00,def_int_yds,0,,,,,
player,201811040sea,sdg,PerrDe00,def_int_td,0,,,,,
player,201811040sea,sdg,PerrDe00,def_int_long,0,,,,,
player,201811040sea,sdg,PerrDe00,pass_defended,0,,,,,
player,201811040sea,sdg,PerrDe00,sacks,0.0,,,,,
player,201811040sea,sdg,PerrDe00,tackles_combined,4,,,,,
player,201811040sea,sdg,PerrDe00,tackles_solo,2,,,,,
player,201811040sea,sdg,PerrDe00,tackles_assists,2,,,,,
player,201811040sea,sdg,PerrDe00,tackles_loss,0,,,,,
player,201811040sea,sdg,PerrDe00,qb_hits,0,,,,,
player,201811040sea,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201811040sea,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201811040sea,sdg,DaviGe00,def_int,0,,,,,
player,201811040sea,sdg,DaviGe00,def_int_yds,0,,,,,
player,201811040sea,sdg,DaviGe00,def_int_td,0,,,,,
player,201811040sea,sdg,DaviGe00,def_int_long,0,,,,,
player,201811040sea,sdg,DaviGe00,pass_defended,0,,,,,
player,201811040sea,sdg,DaviGe00,sacks,0.0,,,,,
player,201811040sea,sdg,DaviGe00,tackles_combined,3,,,,,
player,201811040sea,sdg,DaviGe00,tackles_solo,0,,,,,
player,201811040sea,sdg,DaviGe00,tackles_assists,3,,,,,
player,201811040sea,sdg,DaviGe00,tackles_loss,0,,,,,
player,201811040sea,sdg,DaviGe00,qb_hits,0,,,,,
player,201811040sea,sdg,DaviGe00,fumbles_rec,0,,,,,
player,201811040sea,sdg,DaviGe00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,DaviGe00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,DaviGe00,fumbles_forced,0,,,,,
player,201811040sea,sdg,EmanKy00,def_int,0,,,,,
player,201811040sea,sdg,EmanKy00,def_int_yds,0,,,,,
player,201811040sea,sdg,EmanKy00,def_int_td,0,,,,,
player,201811040sea,sdg,EmanKy00,def_int_long,0,,,,,
player,201811040sea,sdg,EmanKy00,pass_defended,0,,,,,
player,201811040sea,sdg,EmanKy00,sacks,0.0,,,,,
player,201811040sea,sdg,EmanKy00,tackles_combined,3,,,,,
player,201811040sea,sdg,EmanKy00,tackles_solo,2,,,,,
player,201811040sea,sdg,EmanKy00,tackles_assists,1,,,,,
player,201811040sea,sdg,EmanKy00,tackles_loss,0,,,,,
player,201811040sea,sdg,EmanKy00,qb_hits,0,,,,,
player,201811040sea,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201811040sea,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201811040sea,sdg,JoneJu03,def_int,0,,,,,
player,201811040sea,sdg,JoneJu03,def_int_yds,0,,,,,
player,201811040sea,sdg,JoneJu03,def_int_td,0,,,,,
player,201811040sea,sdg,JoneJu03,def_int_long,0,,,,,
player,201811040sea,sdg,JoneJu03,pass_defended,0,,,,,
player,201811040sea,sdg,JoneJu03,sacks,0.0,,,,,
player,201811040sea,sdg,JoneJu03,tackles_combined,2,,,,,
player,201811040sea,sdg,JoneJu03,tackles_solo,1,,,,,
player,201811040sea,sdg,JoneJu03,tackles_assists,1,,,,,
player,201811040sea,sdg,JoneJu03,tackles_loss,0,,,,,
player,201811040sea,sdg,JoneJu03,qb_hits,0,,,,,
player,201811040sea,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201811040sea,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201811040sea,sdg,NwosUc00,def_int,0,,,,,
player,201811040sea,sdg,NwosUc00,def_int_yds,0,,,,,
player,201811040sea,sdg,NwosUc00,def_int_td,0,,,,,
player,201811040sea,sdg,NwosUc00,def_int_long,0,,,,,
player,201811040sea,sdg,NwosUc00,pass_defended,0,,,,,
player,201811040sea,sdg,NwosUc00,sacks,0.0,,,,,
player,201811040sea,sdg,NwosUc00,tackles_combined,2,,,,,
player,201811040sea,sdg,NwosUc00,tackles_solo,0,,,,,
player,201811040sea,sdg,NwosUc00,tackles_assists,2,,,,,
player,201811040sea,sdg,NwosUc00,tackles_loss,0,,,,,
player,201811040sea,sdg,NwosUc00,qb_hits,1,,,,,
player,201811040sea,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201811040sea,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201811040sea,sdg,DzubNi00,def_int,0,,,,,
player,201811040sea,sdg,DzubNi00,def_int_yds,0,,,,,
player,201811040sea,sdg,DzubNi00,def_int_td,0,,,,,
player,201811040sea,sdg,DzubNi00,def_int_long,0,,,,,
player,201811040sea,sdg,DzubNi00,pass_defended,0,,,,,
player,201811040sea,sdg,DzubNi00,sacks,0.0,,,,,
player,201811040sea,sdg,DzubNi00,tackles_combined,1,,,,,
player,201811040sea,sdg,DzubNi00,tackles_solo,0,,,,,
player,201811040sea,sdg,DzubNi00,tackles_assists,1,,,,,
player,201811040sea,sdg,DzubNi00,tackles_loss,0,,,,,
player,201811040sea,sdg,DzubNi00,qb_hits,0,,,,,
player,201811040sea,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201811040sea,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201811040sea,sdg,PullHa00,def_int,0,,,,,
player,201811040sea,sdg,PullHa00,def_int_yds,0,,,,,
player,201811040sea,sdg,PullHa00,def_int_td,0,,,,,
player,201811040sea,sdg,PullHa00,def_int_long,0,,,,,
player,201811040sea,sdg,PullHa00,pass_defended,0,,,,,
player,201811040sea,sdg,PullHa00,sacks,0.0,,,,,
player,201811040sea,sdg,PullHa00,tackles_combined,1,,,,,
player,201811040sea,sdg,PullHa00,tackles_solo,0,,,,,
player,201811040sea,sdg,PullHa00,tackles_assists,1,,,,,
player,201811040sea,sdg,PullHa00,tackles_loss,0,,,,,
player,201811040sea,sdg,PullHa00,qb_hits,0,,,,,
player,201811040sea,sdg,PullHa00,fumbles_rec,0,,,,,
player,201811040sea,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,PullHa00,fumbles_forced,0,,,,,
player,201811040sea,sdg,SturCa00,def_int,0,,,,,
player,201811040sea,sdg,SturCa00,def_int_yds,0,,,,,
player,201811040sea,sdg,SturCa00,def_int_td,0,,,,,
player,201811040sea,sdg,SturCa00,def_int_long,0,,,,,
player,201811040sea,sdg,SturCa00,pass_defended,0,,,,,
player,201811040sea,sdg,SturCa00,sacks,0.0,,,,,
player,201811040sea,sdg,SturCa00,tackles_combined,1,,,,,
player,201811040sea,sdg,SturCa00,tackles_solo,1,,,,,
player,201811040sea,sdg,SturCa00,tackles_assists,0,,,,,
player,201811040sea,sdg,SturCa00,tackles_loss,0,,,,,
player,201811040sea,sdg,SturCa00,qb_hits,0,,,,,
player,201811040sea,sdg,SturCa00,fumbles_rec,0,,,,,
player,201811040sea,sdg,SturCa00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,SturCa00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,SturCa00,fumbles_forced,0,,,,,
player,201811040sea,sdg,WattDe00,def_int,0,,,,,
player,201811040sea,sdg,WattDe00,def_int_yds,0,,,,,
player,201811040sea,sdg,WattDe00,def_int_td,0,,,,,
player,201811040sea,sdg,WattDe00,def_int_long,0,,,,,
player,201811040sea,sdg,WattDe00,pass_defended,0,,,,,
player,201811040sea,sdg,WattDe00,sacks,0.0,,,,,
player,201811040sea,sdg,WattDe00,tackles_combined,1,,,,,
player,201811040sea,sdg,WattDe00,tackles_solo,0,,,,,
player,201811040sea,sdg,WattDe00,tackles_assists,1,,,,,
player,201811040sea,sdg,WattDe00,tackles_loss,0,,,,,
player,201811040sea,sdg,WattDe00,qb_hits,0,,,,,
player,201811040sea,sdg,WattDe00,fumbles_rec,0,,,,,
player,201811040sea,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,WattDe00,fumbles_forced,0,,,,,
player,201811040sea,sdg,WillTr05,def_int,0,,,,,
player,201811040sea,sdg,WillTr05,def_int_yds,0,,,,,
player,201811040sea,sdg,WillTr05,def_int_td,0,,,,,
player,201811040sea,sdg,WillTr05,def_int_long,0,,,,,
player,201811040sea,sdg,WillTr05,pass_defended,0,,,,,
player,201811040sea,sdg,WillTr05,sacks,0.0,,,,,
player,201811040sea,sdg,WillTr05,tackles_combined,1,,,,,
player,201811040sea,sdg,WillTr05,tackles_solo,0,,,,,
player,201811040sea,sdg,WillTr05,tackles_assists,1,,,,,
player,201811040sea,sdg,WillTr05,tackles_loss,0,,,,,
player,201811040sea,sdg,WillTr05,qb_hits,0,,,,,
player,201811040sea,sdg,WillTr05,fumbles_rec,0,,,,,
player,201811040sea,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,WillTr05,fumbles_forced,0,,,,,
player,201811040sea,sdg,WindMi00,def_int,0,,,,,
player,201811040sea,sdg,WindMi00,def_int_yds,0,,,,,
player,201811040sea,sdg,WindMi00,def_int_td,0,,,,,
player,201811040sea,sdg,WindMi00,def_int_long,0,,,,,
player,201811040sea,sdg,WindMi00,pass_defended,0,,,,,
player,201811040sea,sdg,WindMi00,sacks,0.0,,,,,
player,201811040sea,sdg,WindMi00,tackles_combined,1,,,,,
player,201811040sea,sdg,WindMi00,tackles_solo,0,,,,,
player,201811040sea,sdg,WindMi00,tackles_assists,1,,,,,
player,201811040sea,sdg,WindMi00,tackles_loss,0,,,,,
player,201811040sea,sdg,WindMi00,qb_hits,0,,,,,
player,201811040sea,sdg,WindMi00,fumbles_rec,0,,,,,
player,201811040sea,sdg,WindMi00,fumbles_rec_yds,0,,,,,
player,201811040sea,sdg,WindMi00,fumbles_rec_td,0,,,,,
player,201811040sea,sdg,WindMi00,fumbles_forced,0,,,,,
player,201811040sea,sea,ReedJa02,def_int,0,,,,,
player,201811040sea,sea,ReedJa02,def_int_yds,0,,,,,
player,201811040sea,sea,ReedJa02,def_int_td,0,,,,,
player,201811040sea,sea,ReedJa02,def_int_long,0,,,,,
player,201811040sea,sea,ReedJa02,pass_defended,0,,,,,
player,201811040sea,sea,ReedJa02,sacks,1.0,,,,,
player,201811040sea,sea,ReedJa02,tackles_combined,5,,,,,
player,201811040sea,sea,ReedJa02,tackles_solo,1,,,,,
player,201811040sea,sea,ReedJa02,tackles_assists,4,,,,,
player,201811040sea,sea,ReedJa02,tackles_loss,1,,,,,
player,201811040sea,sea,ReedJa02,qb_hits,2,,,,,
player,201811040sea,sea,ReedJa02,fumbles_rec,0,,,,,
player,201811040sea,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201811040sea,sea,ReedJa02,fumbles_forced,0,,,,,
player,201811040sea,sea,ClarFr01,def_int,0,,,,,
player,201811040sea,sea,ClarFr01,def_int_yds,0,,,,,
player,201811040sea,sea,ClarFr01,def_int_td,0,,,,,
player,201811040sea,sea,ClarFr01,def_int_long,0,,,,,
player,201811040sea,sea,ClarFr01,pass_defended,0,,,,,
player,201811040sea,sea,ClarFr01,sacks,1.0,,,,,
player,201811040sea,sea,ClarFr01,tackles_combined,1,,,,,
player,201811040sea,sea,ClarFr01,tackles_solo,1,,,,,
player,201811040sea,sea,ClarFr01,tackles_assists,0,,,,,
player,201811040sea,sea,ClarFr01,tackles_loss,1,,,,,
player,201811040sea,sea,ClarFr01,qb_hits,1,,,,,
player,201811040sea,sea,ClarFr01,fumbles_rec,0,,,,,
player,201811040sea,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201811040sea,sea,ClarFr01,fumbles_forced,0,,,,,
player,201811040sea,sea,WagnBo00,def_int,0,,,,,
player,201811040sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201811040sea,sea,WagnBo00,def_int_td,0,,,,,
player,201811040sea,sea,WagnBo00,def_int_long,0,,,,,
player,201811040sea,sea,WagnBo00,pass_defended,3,,,,,
player,201811040sea,sea,WagnBo00,sacks,0.0,,,,,
player,201811040sea,sea,WagnBo00,tackles_combined,13,,,,,
player,201811040sea,sea,WagnBo00,tackles_solo,6,,,,,
player,201811040sea,sea,WagnBo00,tackles_assists,7,,,,,
player,201811040sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201811040sea,sea,WagnBo00,qb_hits,1,,,,,
player,201811040sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201811040sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201811040sea,sea,WrigK.00,def_int,0,,,,,
player,201811040sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201811040sea,sea,WrigK.00,def_int_td,0,,,,,
player,201811040sea,sea,WrigK.00,def_int_long,0,,,,,
player,201811040sea,sea,WrigK.00,pass_defended,1,,,,,
player,201811040sea,sea,WrigK.00,sacks,0.0,,,,,
player,201811040sea,sea,WrigK.00,tackles_combined,7,,,,,
player,201811040sea,sea,WrigK.00,tackles_solo,5,,,,,
player,201811040sea,sea,WrigK.00,tackles_assists,2,,,,,
player,201811040sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201811040sea,sea,WrigK.00,qb_hits,0,,,,,
player,201811040sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201811040sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201811040sea,sea,ThomTe00,def_int,0,,,,,
player,201811040sea,sea,ThomTe00,def_int_yds,0,,,,,
player,201811040sea,sea,ThomTe00,def_int_td,0,,,,,
player,201811040sea,sea,ThomTe00,def_int_long,0,,,,,
player,201811040sea,sea,ThomTe00,pass_defended,1,,,,,
player,201811040sea,sea,ThomTe00,sacks,0.0,,,,,
player,201811040sea,sea,ThomTe00,tackles_combined,5,,,,,
player,201811040sea,sea,ThomTe00,tackles_solo,5,,,,,
player,201811040sea,sea,ThomTe00,tackles_assists,0,,,,,
player,201811040sea,sea,ThomTe00,tackles_loss,0,,,,,
player,201811040sea,sea,ThomTe00,qb_hits,0,,,,,
player,201811040sea,sea,ThomTe00,fumbles_rec,0,,,,,
player,201811040sea,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,ThomTe00,fumbles_forced,0,,,,,
player,201811040sea,sea,MingBa00,def_int,0,,,,,
player,201811040sea,sea,MingBa00,def_int_yds,0,,,,,
player,201811040sea,sea,MingBa00,def_int_td,0,,,,,
player,201811040sea,sea,MingBa00,def_int_long,0,,,,,
player,201811040sea,sea,MingBa00,pass_defended,0,,,,,
player,201811040sea,sea,MingBa00,sacks,0.0,,,,,
player,201811040sea,sea,MingBa00,tackles_combined,4,,,,,
player,201811040sea,sea,MingBa00,tackles_solo,3,,,,,
player,201811040sea,sea,MingBa00,tackles_assists,1,,,,,
player,201811040sea,sea,MingBa00,tackles_loss,0,,,,,
player,201811040sea,sea,MingBa00,qb_hits,0,,,,,
player,201811040sea,sea,MingBa00,fumbles_rec,0,,,,,
player,201811040sea,sea,MingBa00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,MingBa00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,MingBa00,fumbles_forced,0,,,,,
player,201811040sea,sea,StepSh00,def_int,0,,,,,
player,201811040sea,sea,StepSh00,def_int_yds,0,,,,,
player,201811040sea,sea,StepSh00,def_int_td,0,,,,,
player,201811040sea,sea,StepSh00,def_int_long,0,,,,,
player,201811040sea,sea,StepSh00,pass_defended,0,,,,,
player,201811040sea,sea,StepSh00,sacks,0.0,,,,,
player,201811040sea,sea,StepSh00,tackles_combined,4,,,,,
player,201811040sea,sea,StepSh00,tackles_solo,2,,,,,
player,201811040sea,sea,StepSh00,tackles_assists,2,,,,,
player,201811040sea,sea,StepSh00,tackles_loss,0,,,,,
player,201811040sea,sea,StepSh00,qb_hits,0,,,,,
player,201811040sea,sea,StepSh00,fumbles_rec,0,,,,,
player,201811040sea,sea,StepSh00,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,StepSh00,fumbles_rec_td,0,,,,,
player,201811040sea,sea,StepSh00,fumbles_forced,0,,,,,
player,201811040sea,sea,ColeJu01,def_int,0,,,,,
player,201811040sea,sea,ColeJu01,def_int_yds,0,,,,,
player,201811040sea,sea,ColeJu01,def_int_td,0,,,,,
player,201811040sea,sea,ColeJu01,def_int_long,0,,,,,
player,201811040sea,sea,ColeJu01,pass_defended,2,,,,,
player,201811040sea,sea,ColeJu01,sacks,0.0,,,,,
player,201811040sea,sea,ColeJu01,tackles_combined,3,,,,,
player,201811040sea,sea,ColeJu01,tackles_solo,2,,,,,
player,201811040sea,sea,ColeJu01,tackles_assists,1,,,,,
player,201811040sea,sea,ColeJu01,tackles_loss,0,,,,,
player,201811040sea,sea,ColeJu01,qb_hits,0,,,,,
player,201811040sea,sea,ColeJu01,fumbles_rec,0,,,,,
player,201811040sea,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201811040sea,sea,ColeJu01,fumbles_forced,0,,,,,
player,201811040sea,sea,HillDe02,def_int,0,,,,,
player,201811040sea,sea,HillDe02,def_int_yds,0,,,,,
player,201811040sea,sea,HillDe02,def_int_td,0,,,,,
player,201811040sea,sea,HillDe02,def_int_long,0,,,,,
player,201811040sea,sea,HillDe02,pass_defended,0,,,,,
player,201811040sea,sea,HillDe02,sacks,0.0,,,,,
player,201811040sea,sea,HillDe02,tackles_combined,3,,,,,
player,201811040sea,sea,HillDe02,tackles_solo,2,,,,,
player,201811040sea,sea,HillDe02,tackles_assists,1,,,,,
player,201811040sea,sea,HillDe02,tackles_loss,1,,,,,
player,201811040sea,sea,HillDe02,qb_hits,0,,,,,
player,201811040sea,sea,HillDe02,fumbles_rec,0,,,,,
player,201811040sea,sea,HillDe02,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,HillDe02,fumbles_rec_td,0,,,,,
player,201811040sea,sea,HillDe02,fumbles_forced,0,,,,,
player,201811040sea,sea,FlowTr01,def_int,0,,,,,
player,201811040sea,sea,FlowTr01,def_int_yds,0,,,,,
player,201811040sea,sea,FlowTr01,def_int_td,0,,,,,
player,201811040sea,sea,FlowTr01,def_int_long,0,,,,,
player,201811040sea,sea,FlowTr01,pass_defended,1,,,,,
player,201811040sea,sea,FlowTr01,sacks,0.0,,,,,
player,201811040sea,sea,FlowTr01,tackles_combined,2,,,,,
player,201811040sea,sea,FlowTr01,tackles_solo,1,,,,,
player,201811040sea,sea,FlowTr01,tackles_assists,1,,,,,
player,201811040sea,sea,FlowTr01,tackles_loss,0,,,,,
player,201811040sea,sea,FlowTr01,qb_hits,0,,,,,
player,201811040sea,sea,FlowTr01,fumbles_rec,0,,,,,
player,201811040sea,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201811040sea,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201811040sea,sea,FlowTr01,fumbles_forced,0,,,,,
player,201811040sea,sea,JordDi00,def_int,0,,,,,
