game,2018,8,20181025,201810250htx,mia,"Miami Dolphins",23,htx,"Houston Texans",42
player,201810250htx,htx,ErviTy00,special_teams,10,,,,,
player,201810250htx,htx,ErviTy00,st_pct,29%,,,,,
player,201810250htx,htx,AkinJo00,pos,TE,,,,,
player,201810250htx,htx,AkinJo00,offense,34,,,,,
player,201810250htx,htx,AkinJo00,off_pct,56%,,,,,
player,201810250htx,htx,AkinJo00,defense,0,,,,,
player,201810250htx,htx,AkinJo00,def_pct,0%,,,,,
player,201810250htx,htx,AkinJo00,special_teams,11,,,,,
player,201810250htx,htx,AkinJo00,st_pct,31%,,,,,
player,201810250htx,htx,MillLa01,pos,RB,,,,,
player,201810250htx,htx,MillLa01,offense,34,,,,,
player,201810250htx,htx,MillLa01,off_pct,56%,,,,,
player,201810250htx,htx,MillLa01,defense,0,,,,,
player,201810250htx,htx,MillLa01,def_pct,0%,,,,,
player,201810250htx,htx,MillLa01,special_teams,0,,,,,
player,201810250htx,htx,MillLa01,st_pct,0%,,,,,
player,201810250htx,htx,BlueAl00,pos,RB,,,,,
player,201810250htx,htx,BlueAl00,offense,29,,,,,
player,201810250htx,htx,BlueAl00,off_pct,48%,,,,,
player,201810250htx,htx,BlueAl00,defense,0,,,,,
player,201810250htx,htx,BlueAl00,def_pct,0%,,,,,
player,201810250htx,htx,BlueAl00,special_teams,9,,,,,
player,201810250htx,htx,BlueAl00,st_pct,26%,,,,,
player,201810250htx,htx,SmitVy00,pos,WR,,,,,
player,201810250htx,htx,SmitVy00,offense,8,,,,,
player,201810250htx,htx,SmitVy00,off_pct,13%,,,,,
player,201810250htx,htx,SmitVy00,defense,0,,,,,
player,201810250htx,htx,SmitVy00,def_pct,0%,,,,,
player,201810250htx,htx,SmitVy00,special_teams,0,,,,,
player,201810250htx,htx,SmitVy00,st_pct,0%,,,,,
player,201810250htx,htx,RankMa00,pos,T,,,,,
player,201810250htx,htx,RankMa00,offense,7,,,,,
player,201810250htx,htx,RankMa00,off_pct,11%,,,,,
player,201810250htx,htx,RankMa00,defense,0,,,,,
player,201810250htx,htx,RankMa00,def_pct,0%,,,,,
player,201810250htx,htx,RankMa00,special_teams,6,,,,,
player,201810250htx,htx,RankMa00,st_pct,17%,,,,,
player,201810250htx,htx,WeedBr00,pos,QB,,,,,
player,201810250htx,htx,WeedBr00,offense,1,,,,,
player,201810250htx,htx,WeedBr00,off_pct,2%,,,,,
player,201810250htx,htx,WeedBr00,defense,0,,,,,
player,201810250htx,htx,WeedBr00,def_pct,0%,,,,,
player,201810250htx,htx,WeedBr00,special_teams,0,,,,,
player,201810250htx,htx,WeedBr00,st_pct,0%,,,,,
player,201810250htx,htx,ReidJu00,pos,SS,,,,,
player,201810250htx,htx,ReidJu00,offense,0,,,,,
player,201810250htx,htx,ReidJu00,off_pct,0%,,,,,
player,201810250htx,htx,ReidJu00,defense,66,,,,,
player,201810250htx,htx,ReidJu00,def_pct,100%,,,,,
player,201810250htx,htx,ReidJu00,special_teams,17,,,,,
player,201810250htx,htx,ReidJu00,st_pct,49%,,,,,
player,201810250htx,htx,JackKa99,pos,CB,,,,,
player,201810250htx,htx,JackKa99,offense,0,,,,,
player,201810250htx,htx,JackKa99,off_pct,0%,,,,,
player,201810250htx,htx,JackKa99,defense,66,,,,,
player,201810250htx,htx,JackKa99,def_pct,100%,,,,,
player,201810250htx,htx,JackKa99,special_teams,6,,,,,
player,201810250htx,htx,JackKa99,st_pct,17%,,,,,
player,201810250htx,htx,MathTy00,pos,FS,,,,,
player,201810250htx,htx,MathTy00,offense,0,,,,,
player,201810250htx,htx,MathTy00,off_pct,0%,,,,,
player,201810250htx,htx,MathTy00,defense,66,,,,,
player,201810250htx,htx,MathTy00,def_pct,100%,,,,,
player,201810250htx,htx,MathTy00,special_teams,0,,,,,
player,201810250htx,htx,MathTy00,st_pct,0%,,,,,
player,201810250htx,htx,McKiBe00,pos,LB,,,,,
player,201810250htx,htx,McKiBe00,offense,0,,,,,
player,201810250htx,htx,McKiBe00,off_pct,0%,,,,,
player,201810250htx,htx,McKiBe00,defense,63,,,,,
player,201810250htx,htx,McKiBe00,def_pct,95%,,,,,
player,201810250htx,htx,McKiBe00,special_teams,0,,,,,
player,201810250htx,htx,McKiBe00,st_pct,0%,,,,,
player,201810250htx,htx,TysoMi00,pos,CB,,,,,
player,201810250htx,htx,TysoMi00,offense,0,,,,,
player,201810250htx,htx,TysoMi00,off_pct,0%,,,,,
player,201810250htx,htx,TysoMi00,defense,61,,,,,
player,201810250htx,htx,TysoMi00,def_pct,92%,,,,,
player,201810250htx,htx,TysoMi00,special_teams,12,,,,,
player,201810250htx,htx,TysoMi00,st_pct,34%,,,,,
player,201810250htx,htx,JameNa00,pos,FS,,,,,
player,201810250htx,htx,JameNa00,offense,0,,,,,
player,201810250htx,htx,JameNa00,off_pct,0%,,,,,
player,201810250htx,htx,JameNa00,defense,56,,,,,
player,201810250htx,htx,JameNa00,def_pct,85%,,,,,
player,201810250htx,htx,JameNa00,special_teams,12,,,,,
player,201810250htx,htx,JameNa00,st_pct,34%,,,,,
player,201810250htx,htx,WattJ.00,pos,DE,,,,,
player,201810250htx,htx,WattJ.00,offense,0,,,,,
player,201810250htx,htx,WattJ.00,off_pct,0%,,,,,
player,201810250htx,htx,WattJ.00,defense,53,,,,,
player,201810250htx,htx,WattJ.00,def_pct,80%,,,,,
player,201810250htx,htx,WattJ.00,special_teams,6,,,,,
player,201810250htx,htx,WattJ.00,st_pct,17%,,,,,
player,201810250htx,htx,ClowJa00,pos,LB,,,,,
player,201810250htx,htx,ClowJa00,offense,0,,,,,
player,201810250htx,htx,ClowJa00,off_pct,0%,,,,,
player,201810250htx,htx,ClowJa00,defense,51,,,,,
player,201810250htx,htx,ClowJa00,def_pct,77%,,,,,
player,201810250htx,htx,ClowJa00,special_teams,0,,,,,
player,201810250htx,htx,ClowJa00,st_pct,0%,,,,,
player,201810250htx,htx,MercWh00,pos,LB,,,,,
player,201810250htx,htx,MercWh00,offense,0,,,,,
player,201810250htx,htx,MercWh00,off_pct,0%,,,,,
player,201810250htx,htx,MercWh00,defense,41,,,,,
player,201810250htx,htx,MercWh00,def_pct,62%,,,,,
player,201810250htx,htx,MercWh00,special_teams,6,,,,,
player,201810250htx,htx,MercWh00,st_pct,17%,,,,,
player,201810250htx,htx,ReadD.00,pos,NT,,,,,
player,201810250htx,htx,ReadD.00,offense,0,,,,,
player,201810250htx,htx,ReadD.00,off_pct,0%,,,,,
player,201810250htx,htx,ReadD.00,defense,39,,,,,
player,201810250htx,htx,ReadD.00,def_pct,59%,,,,,
player,201810250htx,htx,ReadD.00,special_teams,0,,,,,
player,201810250htx,htx,ReadD.00,st_pct,0%,,,,,
player,201810250htx,htx,DunnBr00,pos,NT,,,,,
player,201810250htx,htx,DunnBr00,offense,0,,,,,
player,201810250htx,htx,DunnBr00,off_pct,0%,,,,,
player,201810250htx,htx,DunnBr00,defense,27,,,,,
player,201810250htx,htx,DunnBr00,def_pct,41%,,,,,
player,201810250htx,htx,DunnBr00,special_teams,8,,,,,
player,201810250htx,htx,DunnBr00,st_pct,23%,,,,,
player,201810250htx,htx,KeyeJo00,pos,LB,,,,,
player,201810250htx,htx,KeyeJo00,offense,0,,,,,
player,201810250htx,htx,KeyeJo00,off_pct,0%,,,,,
player,201810250htx,htx,KeyeJo00,defense,24,,,,,
player,201810250htx,htx,KeyeJo00,def_pct,36%,,,,,
player,201810250htx,htx,KeyeJo00,special_teams,19,,,,,
player,201810250htx,htx,KeyeJo00,st_pct,54%,,,,,
player,201810250htx,htx,EjioDu00,pos,LB,,,,,
player,201810250htx,htx,EjioDu00,offense,0,,,,,
player,201810250htx,htx,EjioDu00,off_pct,0%,,,,,
player,201810250htx,htx,EjioDu00,defense,18,,,,,
player,201810250htx,htx,EjioDu00,def_pct,27%,,,,,
player,201810250htx,htx,EjioDu00,special_teams,10,,,,,
player,201810250htx,htx,EjioDu00,st_pct,29%,,,,,
player,201810250htx,htx,KalaPe00,pos,LB,,,,,
player,201810250htx,htx,KalaPe00,offense,0,,,,,
player,201810250htx,htx,KalaPe00,off_pct,0%,,,,,
player,201810250htx,htx,KalaPe00,defense,17,,,,,
player,201810250htx,htx,KalaPe00,def_pct,26%,,,,,
player,201810250htx,htx,KalaPe00,special_teams,24,,,,,
player,201810250htx,htx,KalaPe00,st_pct,69%,,,,,
player,201810250htx,htx,CoviCh00,pos,DE,,,,,
player,201810250htx,htx,CoviCh00,offense,0,,,,,
player,201810250htx,htx,CoviCh00,off_pct,0%,,,,,
player,201810250htx,htx,CoviCh00,defense,17,,,,,
player,201810250htx,htx,CoviCh00,def_pct,26%,,,,,
player,201810250htx,htx,CoviCh00,special_teams,0,,,,,
player,201810250htx,htx,CoviCh00,st_pct,0%,,,,,
player,201810250htx,htx,BlacAn00,pos,DE,,,,,
player,201810250htx,htx,BlacAn00,offense,0,,,,,
player,201810250htx,htx,BlacAn00,off_pct,0%,,,,,
player,201810250htx,htx,BlacAn00,defense,16,,,,,
player,201810250htx,htx,BlacAn00,def_pct,24%,,,,,
player,201810250htx,htx,BlacAn00,special_teams,8,,,,,
player,201810250htx,htx,BlacAn00,st_pct,23%,,,,,
player,201810250htx,htx,CunnZa00,pos,LB,,,,,
player,201810250htx,htx,CunnZa00,offense,0,,,,,
player,201810250htx,htx,CunnZa00,off_pct,0%,,,,,
player,201810250htx,htx,CunnZa00,defense,16,,,,,
player,201810250htx,htx,CunnZa00,def_pct,24%,,,,,
player,201810250htx,htx,CunnZa00,special_teams,1,,,,,
player,201810250htx,htx,CunnZa00,st_pct,3%,,,,,
player,201810250htx,htx,JoseJo20,pos,CB,,,,,
player,201810250htx,htx,JoseJo20,offense,0,,,,,
player,201810250htx,htx,JoseJo20,off_pct,0%,,,,,
player,201810250htx,htx,JoseJo20,defense,10,,,,,
player,201810250htx,htx,JoseJo20,def_pct,15%,,,,,
player,201810250htx,htx,JoseJo20,special_teams,0,,,,,
player,201810250htx,htx,JoseJo20,st_pct,0%,,,,,
player,201810250htx,htx,ScarBr00,pos,LB,,,,,
player,201810250htx,htx,ScarBr00,offense,0,,,,,
player,201810250htx,htx,ScarBr00,off_pct,0%,,,,,
player,201810250htx,htx,ScarBr00,defense,8,,,,,
player,201810250htx,htx,ScarBr00,def_pct,12%,,,,,
player,201810250htx,htx,ScarBr00,special_teams,29,,,,,
player,201810250htx,htx,ScarBr00,st_pct,83%,,,,,
player,201810250htx,htx,BadeJo00,pos,CB,,,,,
player,201810250htx,htx,BadeJo00,offense,0,,,,,
player,201810250htx,htx,BadeJo00,off_pct,0%,,,,,
player,201810250htx,htx,BadeJo00,defense,6,,,,,
player,201810250htx,htx,BadeJo00,def_pct,9%,,,,,
player,201810250htx,htx,BadeJo00,special_teams,24,,,,,
player,201810250htx,htx,BadeJo00,st_pct,69%,,,,,
player,201810250htx,htx,WatkCa00,pos,DE,,,,,
player,201810250htx,htx,WatkCa00,offense,0,,,,,
player,201810250htx,htx,WatkCa00,off_pct,0%,,,,,
player,201810250htx,htx,WatkCa00,defense,5,,,,,
player,201810250htx,htx,WatkCa00,def_pct,8%,,,,,
player,201810250htx,htx,WatkCa00,special_teams,0,,,,,
player,201810250htx,htx,WatkCa00,st_pct,0%,,,,,
player,201810250htx,htx,MoorA.00,pos,FS,,,,,
player,201810250htx,htx,MoorA.00,offense,0,,,,,
player,201810250htx,htx,MoorA.00,off_pct,0%,,,,,
player,201810250htx,htx,MoorA.00,defense,0,,,,,
player,201810250htx,htx,MoorA.00,def_pct,0%,,,,,
player,201810250htx,htx,MoorA.00,special_teams,27,,,,,
player,201810250htx,htx,MoorA.00,st_pct,77%,,,,,
player,201810250htx,htx,HoweGr00,pos,RB,,,,,
player,201810250htx,htx,HoweGr00,offense,0,,,,,
player,201810250htx,htx,HoweGr00,off_pct,0%,,,,,
player,201810250htx,htx,HoweGr00,defense,0,,,,,
player,201810250htx,htx,HoweGr00,def_pct,0%,,,,,
player,201810250htx,htx,HoweGr00,special_teams,23,,,,,
player,201810250htx,htx,HoweGr00,st_pct,66%,,,,,
player,201810250htx,htx,WebbJo00,pos,QB,,,,,
player,201810250htx,htx,WebbJo00,offense,0,,,,,
player,201810250htx,htx,WebbJo00,off_pct,0%,,,,,
player,201810250htx,htx,WebbJo00,defense,0,,,,,
player,201810250htx,htx,WebbJo00,def_pct,0%,,,,,
player,201810250htx,htx,WebbJo00,special_teams,21,,,,,
player,201810250htx,htx,WebbJo00,st_pct,60%,,,,,
player,201810250htx,htx,FairKa01,pos,K,,,,,
player,201810250htx,htx,FairKa01,offense,0,,,,,
player,201810250htx,htx,FairKa01,off_pct,0%,,,,,
player,201810250htx,htx,FairKa01,defense,0,,,,,
player,201810250htx,htx,FairKa01,def_pct,0%,,,,,
player,201810250htx,htx,FairKa01,special_teams,14,,,,,
player,201810250htx,htx,FairKa01,st_pct,40%,,,,,
player,201810250htx,htx,CoatSa00,pos,WR,,,,,
player,201810250htx,htx,CoatSa00,offense,0,,,,,
player,201810250htx,htx,CoatSa00,off_pct,0%,,,,,
player,201810250htx,htx,CoatSa00,defense,0,,,,,
player,201810250htx,htx,CoatSa00,def_pct,0%,,,,,
player,201810250htx,htx,CoatSa00,special_teams,12,,,,,
player,201810250htx,htx,CoatSa00,st_pct,34%,,,,,
player,201810250htx,htx,DaniTr00,pos,P,,,,,
player,201810250htx,htx,DaniTr00,offense,0,,,,,
player,201810250htx,htx,DaniTr00,off_pct,0%,,,,,
player,201810250htx,htx,DaniTr00,defense,0,,,,,
player,201810250htx,htx,DaniTr00,def_pct,0%,,,,,
player,201810250htx,htx,DaniTr00,special_teams,11,,,,,
player,201810250htx,htx,DaniTr00,st_pct,31%,,,,,
player,201810250htx,htx,WeekJo00,pos,LS,,,,,
player,201810250htx,htx,WeekJo00,offense,0,,,,,
player,201810250htx,htx,WeekJo00,off_pct,0%,,,,,
player,201810250htx,htx,WeekJo00,defense,0,,,,,
player,201810250htx,htx,WeekJo00,def_pct,0%,,,,,
player,201810250htx,htx,WeekJo00,special_teams,11,,,,,
player,201810250htx,htx,WeekJo00,st_pct,31%,,,,,
player,201810250htx,htx,HeatJo00,pos,DE,,,,,
player,201810250htx,htx,HeatJo00,offense,0,,,,,
player,201810250htx,htx,HeatJo00,off_pct,0%,,,,,
player,201810250htx,htx,HeatJo00,defense,0,,,,,
player,201810250htx,htx,HeatJo00,def_pct,0%,,,,,
player,201810250htx,htx,HeatJo00,special_teams,6,,,,,
player,201810250htx,htx,HeatJo00,st_pct,17%,,,,,
player,201810250htx,htx,SharDa02,pos,T,,,,,
player,201810250htx,htx,SharDa02,offense,0,,,,,
player,201810250htx,htx,SharDa02,off_pct,0%,,,,,
player,201810250htx,htx,SharDa02,defense,0,,,,,
player,201810250htx,htx,SharDa02,def_pct,0%,,,,,
player,201810250htx,htx,SharDa02,special_teams,6,,,,,
player,201810250htx,htx,SharDa02,st_pct,17%,,,,,
player,201810250htx,mia,DaviJe00,pos,G,,,,,
player,201810250htx,mia,DaviJe00,offense,66,,,,,
player,201810250htx,mia,DaviJe00,off_pct,100%,,,,,
player,201810250htx,mia,DaviJe00,defense,0,,,,,
player,201810250htx,mia,DaviJe00,def_pct,0%,,,,,
player,201810250htx,mia,DaviJe00,special_teams,6,,,,,
player,201810250htx,mia,DaviJe00,st_pct,17%,,,,,
player,201810250htx,mia,JameJa01,pos,T,,,,,
player,201810250htx,mia,JameJa01,offense,66,,,,,
player,201810250htx,mia,JameJa01,off_pct,100%,,,,,
player,201810250htx,mia,JameJa01,defense,0,,,,,
player,201810250htx,mia,JameJa01,def_pct,0%,,,,,
player,201810250htx,mia,JameJa01,special_teams,6,,,,,
player,201810250htx,mia,JameJa01,st_pct,17%,,,,,
player,201810250htx,mia,SwanTr00,pos,C,,,,,
player,201810250htx,mia,SwanTr00,offense,66,,,,,
player,201810250htx,mia,SwanTr00,off_pct,100%,,,,,
player,201810250htx,mia,SwanTr00,defense,0,,,,,
player,201810250htx,mia,SwanTr00,def_pct,0%,,,,,
player,201810250htx,mia,SwanTr00,special_teams,6,,,,,
player,201810250htx,mia,SwanTr00,st_pct,17%,,,,,
player,201810250htx,mia,TunsLa00,pos,T,,,,,
player,201810250htx,mia,TunsLa00,offense,66,,,,,
player,201810250htx,mia,TunsLa00,off_pct,100%,,,,,
player,201810250htx,mia,TunsLa00,defense,0,,,,,
player,201810250htx,mia,TunsLa00,def_pct,0%,,,,,
player,201810250htx,mia,TunsLa00,special_teams,6,,,,,
player,201810250htx,mia,TunsLa00,st_pct,17%,,,,,
player,201810250htx,mia,OsweBr00,pos,QB,,,,,
player,201810250htx,mia,OsweBr00,offense,66,,,,,
player,201810250htx,mia,OsweBr00,off_pct,100%,,,,,
player,201810250htx,mia,OsweBr00,defense,0,,,,,
player,201810250htx,mia,OsweBr00,def_pct,0%,,,,,
player,201810250htx,mia,OsweBr00,special_teams,0,,,,,
player,201810250htx,mia,OsweBr00,st_pct,0%,,,,,
player,201810250htx,mia,ParkDe01,pos,WR,,,,,
player,201810250htx,mia,ParkDe01,offense,66,,,,,
player,201810250htx,mia,ParkDe01,off_pct,100%,,,,,
player,201810250htx,mia,ParkDe01,defense,0,,,,,
player,201810250htx,mia,ParkDe01,def_pct,0%,,,,,
player,201810250htx,mia,ParkDe01,special_teams,0,,,,,
player,201810250htx,mia,ParkDe01,st_pct,0%,,,,,
player,201810250htx,mia,AmenDa00,pos,WR,,,,,
player,201810250htx,mia,AmenDa00,offense,65,,,,,
player,201810250htx,mia,AmenDa00,off_pct,98%,,,,,
player,201810250htx,mia,AmenDa00,defense,0,,,,,
player,201810250htx,mia,AmenDa00,def_pct,0%,,,,,
player,201810250htx,mia,AmenDa00,special_teams,2,,,,,
player,201810250htx,mia,AmenDa00,st_pct,6%,,,,,
player,201810250htx,mia,GranJa00,pos,WR,,,,,
player,201810250htx,mia,GranJa00,offense,63,,,,,
player,201810250htx,mia,GranJa00,off_pct,95%,,,,,
player,201810250htx,mia,GranJa00,defense,0,,,,,
player,201810250htx,mia,GranJa00,def_pct,0%,,,,,
player,201810250htx,mia,GranJa00,special_teams,3,,,,,
player,201810250htx,mia,GranJa00,st_pct,9%,,,,,
player,201810250htx,mia,OLeaNi00,pos,TE,,,,,
player,201810250htx,mia,OLeaNi00,offense,49,,,,,
player,201810250htx,mia,OLeaNi00,off_pct,74%,,,,,
player,201810250htx,mia,OLeaNi00,defense,0,,,,,
player,201810250htx,mia,OLeaNi00,def_pct,0%,,,,,
player,201810250htx,mia,OLeaNi00,special_teams,11,,,,,
player,201810250htx,mia,OLeaNi00,st_pct,31%,,,,,
player,201810250htx,mia,LarsTe20,pos,G,,,,,
player,201810250htx,mia,LarsTe20,offense,44,,,,,
player,201810250htx,mia,LarsTe20,off_pct,67%,,,,,
player,201810250htx,mia,LarsTe20,defense,0,,,,,
player,201810250htx,mia,LarsTe20,def_pct,0%,,,,,
player,201810250htx,mia,LarsTe20,special_teams,3,,,,,
player,201810250htx,mia,LarsTe20,st_pct,9%,,,,,
player,201810250htx,mia,DrakKe00,pos,RB,,,,,
player,201810250htx,mia,DrakKe00,offense,37,,,,,
player,201810250htx,mia,DrakKe00,off_pct,56%,,,,,
player,201810250htx,mia,DrakKe00,defense,0,,,,,
player,201810250htx,mia,DrakKe00,def_pct,0%,,,,,
player,201810250htx,mia,DrakKe00,special_teams,0,,,,,
player,201810250htx,mia,DrakKe00,st_pct,0%,,,,,
player,201810250htx,mia,GoreFr00,pos,RB,,,,,
player,201810250htx,mia,GoreFr00,offense,29,,,,,
player,201810250htx,mia,GoreFr00,off_pct,44%,,,,,
player,201810250htx,mia,GoreFr00,defense,0,,,,,
player,201810250htx,mia,GoreFr00,def_pct,0%,,,,,
player,201810250htx,mia,GoreFr00,special_teams,0,,,,,
player,201810250htx,mia,GoreFr00,st_pct,0%,,,,,
player,201810250htx,mia,JohnWe00,pos,C,,,,,
player,201810250htx,mia,JohnWe00,offense,22,,,,,
player,201810250htx,mia,JohnWe00,off_pct,33%,,,,,
player,201810250htx,mia,JohnWe00,defense,0,,,,,
player,201810250htx,mia,JohnWe00,def_pct,0%,,,,,
player,201810250htx,mia,JohnWe00,special_teams,6,,,,,
player,201810250htx,mia,JohnWe00,st_pct,17%,,,,,
player,201810250htx,mia,GesiMi00,pos,TE,,,,,
player,201810250htx,mia,GesiMi00,offense,16,,,,,
player,201810250htx,mia,GesiMi00,off_pct,24%,,,,,
player,201810250htx,mia,GesiMi00,defense,0,,,,,
player,201810250htx,mia,GesiMi00,def_pct,0%,,,,,
player,201810250htx,mia,GesiMi00,special_teams,0,,,,,
player,201810250htx,mia,GesiMi00,st_pct,0%,,,,,
player,201810250htx,mia,SmytDu00,pos,TE,,,,,
player,201810250htx,mia,SmytDu00,offense,4,,,,,
player,201810250htx,mia,SmytDu00,off_pct,6%,,,,,
player,201810250htx,mia,SmytDu00,defense,0,,,,,
player,201810250htx,mia,SmytDu00,def_pct,0%,,,,,
player,201810250htx,mia,SmytDu00,special_teams,18,,,,,
player,201810250htx,mia,SmytDu00,st_pct,51%,,,,,
player,201810250htx,mia,BallKa00,pos,RB,,,,,
player,201810250htx,mia,BallKa00,offense,1,,,,,
player,201810250htx,mia,BallKa00,off_pct,2%,,,,,
player,201810250htx,mia,BallKa00,defense,0,,,,,
player,201810250htx,mia,BallKa00,def_pct,0%,,,,,
player,201810250htx,mia,BallKa00,special_teams,22,,,,,
player,201810250htx,mia,BallKa00,st_pct,63%,,,,,
player,201810250htx,mia,McDoTJ00,pos,SS,,,,,
player,201810250htx,mia,McDoTJ00,offense,0,,,,,
player,201810250htx,mia,McDoTJ00,off_pct,0%,,,,,
player,201810250htx,mia,McDoTJ00,defense,61,,,,,
player,201810250htx,mia,McDoTJ00,def_pct,100%,,,,,
player,201810250htx,mia,McDoTJ00,special_teams,0,,,,,
player,201810250htx,mia,McDoTJ00,st_pct,0%,,,,,
player,201810250htx,mia,AlonKi00,pos,LB,,,,,
player,201810250htx,mia,AlonKi00,offense,0,,,,,
player,201810250htx,mia,AlonKi00,off_pct,0%,,,,,
player,201810250htx,mia,AlonKi00,defense,61,,,,,
player,201810250htx,mia,AlonKi00,def_pct,100%,,,,,
player,201810250htx,mia,AlonKi00,special_teams,0,,,,,
player,201810250htx,mia,AlonKi00,st_pct,0%,,,,,
player,201810250htx,mia,JoneRe99,pos,FS,,,,,
player,201810250htx,mia,JoneRe99,offense,0,,,,,
player,201810250htx,mia,JoneRe99,off_pct,0%,,,,,
player,201810250htx,mia,JoneRe99,defense,61,,,,,
player,201810250htx,mia,JoneRe99,def_pct,100%,,,,,
player,201810250htx,mia,JoneRe99,special_teams,0,,,,,
player,201810250htx,mia,JoneRe99,st_pct,0%,,,,,
player,201810250htx,mia,McCaBo01,pos,CB,,,,,
player,201810250htx,mia,McCaBo01,offense,0,,,,,
player,201810250htx,mia,McCaBo01,off_pct,0%,,,,,
player,201810250htx,mia,McCaBo01,defense,61,,,,,
player,201810250htx,mia,McCaBo01,def_pct,100%,,,,,
player,201810250htx,mia,McCaBo01,special_teams,0,,,,,
player,201810250htx,mia,McCaBo01,st_pct,0%,,,,,
player,201810250htx,mia,HowaXa00,pos,CB,,,,,
player,201810250htx,mia,HowaXa00,offense,0,,,,,
player,201810250htx,mia,HowaXa00,off_pct,0%,,,,,
player,201810250htx,mia,HowaXa00,defense,60,,,,,
player,201810250htx,mia,HowaXa00,def_pct,98%,,,,,
player,201810250htx,mia,HowaXa00,special_teams,0,,,,,
player,201810250htx,mia,HowaXa00,st_pct,0%,,,,,
player,201810250htx,mia,McMiRa02,pos,LB,,,,,
player,201810250htx,mia,McMiRa02,offense,0,,,,,
player,201810250htx,mia,McMiRa02,off_pct,0%,,,,,
player,201810250htx,mia,McMiRa02,defense,53,,,,,
player,201810250htx,mia,McMiRa02,def_pct,87%,,,,,
player,201810250htx,mia,McMiRa02,special_teams,0,,,,,
player,201810250htx,mia,McMiRa02,st_pct,0%,,,,,
player,201810250htx,mia,GodcDa00,pos,DT,,,,,
player,201810250htx,mia,GodcDa00,offense,0,,,,,
player,201810250htx,mia,GodcDa00,off_pct,0%,,,,,
player,201810250htx,mia,GodcDa00,defense,49,,,,,
player,201810250htx,mia,GodcDa00,def_pct,80%,,,,,
player,201810250htx,mia,GodcDa00,special_teams,6,,,,,
player,201810250htx,mia,GodcDa00,st_pct,17%,,,,,
player,201810250htx,mia,SpenAk00,pos,DT,,,,,
player,201810250htx,mia,SpenAk00,offense,0,,,,,
player,201810250htx,mia,SpenAk00,off_pct,0%,,,,,
player,201810250htx,mia,SpenAk00,defense,44,,,,,
player,201810250htx,mia,SpenAk00,def_pct,72%,,,,,
player,201810250htx,mia,SpenAk00,special_teams,6,,,,,
player,201810250htx,mia,SpenAk00,st_pct,17%,,,,,
player,201810250htx,mia,BakeJe00,pos,LB,,,,,
player,201810250htx,mia,BakeJe00,offense,0,,,,,
player,201810250htx,mia,BakeJe00,off_pct,0%,,,,,
player,201810250htx,mia,BakeJe00,defense,36,,,,,
player,201810250htx,mia,BakeJe00,def_pct,59%,,,,,
player,201810250htx,mia,BakeJe00,special_teams,15,,,,,
player,201810250htx,mia,BakeJe00,st_pct,43%,,,,,
player,201810250htx,mia,BranAn00,pos,DE,,,,,
player,201810250htx,mia,BranAn00,offense,0,,,,,
player,201810250htx,mia,BranAn00,off_pct,0%,,,,,
player,201810250htx,mia,BranAn00,defense,35,,,,,
player,201810250htx,mia,BranAn00,def_pct,57%,,,,,
player,201810250htx,mia,BranAn00,special_teams,0,,,,,
player,201810250htx,mia,BranAn00,st_pct,0%,,,,,
player,201810250htx,mia,FitzMi00,pos,SS,,,,,
player,201810250htx,mia,FitzMi00,offense,0,,,,,
player,201810250htx,mia,FitzMi00,off_pct,0%,,,,,
player,201810250htx,mia,FitzMi00,defense,33,,,,,
player,201810250htx,mia,FitzMi00,def_pct,54%,,,,,
player,201810250htx,mia,FitzMi00,special_teams,6,,,,,
player,201810250htx,mia,FitzMi00,st_pct,17%,,,,,
player,201810250htx,mia,WakeCa00,pos,DE,,,,,
player,201810250htx,mia,WakeCa00,offense,0,,,,,
player,201810250htx,mia,WakeCa00,off_pct,0%,,,,,
player,201810250htx,mia,WakeCa00,defense,33,,,,,
player,201810250htx,mia,WakeCa00,def_pct,54%,,,,,
player,201810250htx,mia,WakeCa00,special_teams,0,,,,,
player,201810250htx,mia,WakeCa00,st_pct,0%,,,,,
player,201810250htx,mia,QuinRo00,pos,DE,,,,,
player,201810250htx,mia,QuinRo00,offense,0,,,,,
player,201810250htx,mia,QuinRo00,off_pct,0%,,,,,
player,201810250htx,mia,QuinRo00,defense,31,,,,,
player,201810250htx,mia,QuinRo00,def_pct,51%,,,,,
player,201810250htx,mia,QuinRo00,special_teams,0,,,,,
player,201810250htx,mia,QuinRo00,st_pct,0%,,,,,
player,201810250htx,mia,WoodJo00,pos,DE,,,,,
player,201810250htx,mia,WoodJo00,offense,0,,,,,
player,201810250htx,mia,WoodJo00,off_pct,0%,,,,,
player,201810250htx,mia,WoodJo00,defense,29,,,,,
player,201810250htx,mia,WoodJo00,def_pct,48%,,,,,
player,201810250htx,mia,WoodJo00,special_teams,7,,,,,
player,201810250htx,mia,WoodJo00,st_pct,20%,,,,,
player,201810250htx,mia,PittJa00,pos,DT,,,,,
player,201810250htx,mia,PittJa00,offense,0,,,,,
player,201810250htx,mia,PittJa00,off_pct,0%,,,,,
player,201810250htx,mia,PittJa00,defense,13,,,,,
player,201810250htx,mia,PittJa00,def_pct,21%,,,,,
player,201810250htx,mia,PittJa00,special_teams,6,,,,,
player,201810250htx,mia,PittJa00,st_pct,17%,,,,,
player,201810250htx,mia,TaylVi00,pos,DT,,,,,
