game,2018,1,20180906,201809060phi,atl,"Atlanta Falcons",12,phi,"Philadelphia Eagles",18
player,201809060phi,phi,AghoNe00,rush_att,1,,,,,
player,201809060phi,phi,AghoNe00,rush_yds,16,,,,,
player,201809060phi,phi,AghoNe00,rush_td,0,,,,,
player,201809060phi,phi,AghoNe00,rush_long,16,,,,,
player,201809060phi,phi,AghoNe00,targets,10,,,,,
player,201809060phi,phi,AghoNe00,rec,8,,,,,
player,201809060phi,phi,AghoNe00,rec_yds,33,,,,,
player,201809060phi,phi,AghoNe00,rec_td,0,,,,,
player,201809060phi,phi,AghoNe00,rec_long,10,,,,,
player,201809060phi,phi,AghoNe00,fumbles,0,,,,,
player,201809060phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201809060phi,phi,AjayJa00,pass_cmp,0,,,,,
player,201809060phi,phi,AjayJa00,pass_att,0,,,,,
player,201809060phi,phi,AjayJa00,pass_yds,0,,,,,
player,201809060phi,phi,AjayJa00,pass_td,0,,,,,
player,201809060phi,phi,AjayJa00,pass_int,0,,,,,
player,201809060phi,phi,AjayJa00,pass_sacked,0,,,,,
player,201809060phi,phi,AjayJa00,pass_sacked_yds,0,,,,,
player,201809060phi,phi,AjayJa00,pass_long,0,,,,,
player,201809060phi,phi,AjayJa00,pass_rating,,,,,,
player,201809060phi,phi,AjayJa00,rush_att,15,,,,,
player,201809060phi,phi,AjayJa00,rush_yds,62,,,,,
player,201809060phi,phi,AjayJa00,rush_td,2,,,,,
player,201809060phi,phi,AjayJa00,rush_long,11,,,,,
player,201809060phi,phi,AjayJa00,targets,0,,,,,
player,201809060phi,phi,AjayJa00,rec,0,,,,,
player,201809060phi,phi,AjayJa00,rec_yds,0,,,,,
player,201809060phi,phi,AjayJa00,rec_td,0,,,,,
player,201809060phi,phi,AjayJa00,rec_long,0,,,,,
player,201809060phi,phi,AjayJa00,fumbles,0,,,,,
player,201809060phi,phi,AjayJa00,fumbles_lost,0,,,,,
player,201809060phi,phi,ClemCo00,pass_cmp,0,,,,,
player,201809060phi,phi,ClemCo00,pass_att,0,,,,,
player,201809060phi,phi,ClemCo00,pass_yds,0,,,,,
player,201809060phi,phi,ClemCo00,pass_td,0,,,,,
player,201809060phi,phi,ClemCo00,pass_int,0,,,,,
player,201809060phi,phi,ClemCo00,pass_sacked,0,,,,,
player,201809060phi,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201809060phi,phi,ClemCo00,pass_long,0,,,,,
player,201809060phi,phi,ClemCo00,pass_rating,,,,,,
player,201809060phi,phi,ClemCo00,rush_att,5,,,,,
player,201809060phi,phi,ClemCo00,rush_yds,26,,,,,
player,201809060phi,phi,ClemCo00,rush_td,0,,,,,
player,201809060phi,phi,ClemCo00,rush_long,21,,,,,
player,201809060phi,phi,ClemCo00,targets,0,,,,,
player,201809060phi,phi,ClemCo00,rec,0,,,,,
player,201809060phi,phi,ClemCo00,rec_yds,0,,,,,
player,201809060phi,phi,ClemCo00,rec_td,0,,,,,
player,201809060phi,phi,ClemCo00,rec_long,0,,,,,
player,201809060phi,phi,ClemCo00,fumbles,0,,,,,
player,201809060phi,phi,ClemCo00,fumbles_lost,0,,,,,
player,201809060phi,phi,SproDa00,pass_cmp,0,,,,,
player,201809060phi,phi,SproDa00,pass_att,0,,,,,
player,201809060phi,phi,SproDa00,pass_yds,0,,,,,
player,201809060phi,phi,SproDa00,pass_td,0,,,,,
player,201809060phi,phi,SproDa00,pass_int,0,,,,,
player,201809060phi,phi,SproDa00,pass_sacked,0,,,,,
player,201809060phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201809060phi,phi,SproDa00,pass_long,0,,,,,
player,201809060phi,phi,SproDa00,pass_rating,,,,,,
player,201809060phi,phi,SproDa00,rush_att,5,,,,,
player,201809060phi,phi,SproDa00,rush_yds,10,,,,,
player,201809060phi,phi,SproDa00,rush_td,0,,,,,
player,201809060phi,phi,SproDa00,rush_long,5,,,,,
player,201809060phi,phi,SproDa00,targets,7,,,,,
player,201809060phi,phi,SproDa00,rec,4,,,,,
player,201809060phi,phi,SproDa00,rec_yds,22,,,,,
player,201809060phi,phi,SproDa00,rec_td,0,,,,,
player,201809060phi,phi,SproDa00,rec_long,9,,,,,
player,201809060phi,phi,SproDa00,fumbles,0,,,,,
player,201809060phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_att,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_td,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_int,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_long,0,,,,,
player,201809060phi,phi,ErtzZa00,pass_rating,,,,,,
player,201809060phi,phi,ErtzZa00,rush_att,0,,,,,
player,201809060phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201809060phi,phi,ErtzZa00,rush_td,0,,,,,
player,201809060phi,phi,ErtzZa00,rush_long,0,,,,,
player,201809060phi,phi,ErtzZa00,targets,10,,,,,
player,201809060phi,phi,ErtzZa00,rec,5,,,,,
player,201809060phi,phi,ErtzZa00,rec_yds,48,,,,,
player,201809060phi,phi,ErtzZa00,rec_td,0,,,,,
player,201809060phi,phi,ErtzZa00,rec_long,18,,,,,
player,201809060phi,phi,ErtzZa00,fumbles,0,,,,,
player,201809060phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201809060phi,phi,CartDe02,pass_cmp,0,,,,,
player,201809060phi,phi,CartDe02,pass_att,0,,,,,
player,201809060phi,phi,CartDe02,pass_yds,0,,,,,
player,201809060phi,phi,CartDe02,pass_td,0,,,,,
player,201809060phi,phi,CartDe02,pass_int,0,,,,,
player,201809060phi,phi,CartDe02,pass_sacked,0,,,,,
player,201809060phi,phi,CartDe02,pass_sacked_yds,0,,,,,
player,201809060phi,phi,CartDe02,pass_long,0,,,,,
player,201809060phi,phi,CartDe02,pass_rating,,,,,,
player,201809060phi,phi,CartDe02,rush_att,0,,,,,
player,201809060phi,phi,CartDe02,rush_yds,0,,,,,
player,201809060phi,phi,CartDe02,rush_td,0,,,,,
player,201809060phi,phi,CartDe02,rush_long,0,,,,,
player,201809060phi,phi,CartDe02,targets,1,,,,,
player,201809060phi,phi,CartDe02,rec,1,,,,,
player,201809060phi,phi,CartDe02,rec_yds,10,,,,,
player,201809060phi,phi,CartDe02,rec_td,0,,,,,
player,201809060phi,phi,CartDe02,rec_long,10,,,,,
player,201809060phi,phi,CartDe02,fumbles,0,,,,,
player,201809060phi,phi,CartDe02,fumbles_lost,0,,,,,
player,201809060phi,phi,GoedDa00,pass_cmp,0,,,,,
player,201809060phi,phi,GoedDa00,pass_att,0,,,,,
player,201809060phi,phi,GoedDa00,pass_yds,0,,,,,
player,201809060phi,phi,GoedDa00,pass_td,0,,,,,
player,201809060phi,phi,GoedDa00,pass_int,0,,,,,
player,201809060phi,phi,GoedDa00,pass_sacked,0,,,,,
player,201809060phi,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201809060phi,phi,GoedDa00,pass_long,0,,,,,
player,201809060phi,phi,GoedDa00,pass_rating,,,,,,
player,201809060phi,phi,GoedDa00,rush_att,0,,,,,
player,201809060phi,phi,GoedDa00,rush_yds,0,,,,,
player,201809060phi,phi,GoedDa00,rush_td,0,,,,,
player,201809060phi,phi,GoedDa00,rush_long,0,,,,,
player,201809060phi,phi,GoedDa00,targets,3,,,,,
player,201809060phi,phi,GoedDa00,rec,1,,,,,
player,201809060phi,phi,GoedDa00,rec_yds,4,,,,,
player,201809060phi,phi,GoedDa00,rec_td,0,,,,,
player,201809060phi,phi,GoedDa00,rec_long,4,,,,,
player,201809060phi,phi,GoedDa00,fumbles,0,,,,,
player,201809060phi,phi,GoedDa00,fumbles_lost,0,,,,,
player,201809060phi,phi,WallMi00,pass_cmp,0,,,,,
player,201809060phi,phi,WallMi00,pass_att,0,,,,,
player,201809060phi,phi,WallMi00,pass_yds,0,,,,,
player,201809060phi,phi,WallMi00,pass_td,0,,,,,
player,201809060phi,phi,WallMi00,pass_int,0,,,,,
player,201809060phi,phi,WallMi00,pass_sacked,0,,,,,
player,201809060phi,phi,WallMi00,pass_sacked_yds,0,,,,,
player,201809060phi,phi,WallMi00,pass_long,0,,,,,
player,201809060phi,phi,WallMi00,pass_rating,,,,,,
player,201809060phi,phi,WallMi00,rush_att,0,,,,,
player,201809060phi,phi,WallMi00,rush_yds,0,,,,,
player,201809060phi,phi,WallMi00,rush_td,0,,,,,
player,201809060phi,phi,WallMi00,rush_long,0,,,,,
player,201809060phi,phi,WallMi00,targets,3,,,,,
player,201809060phi,phi,WallMi00,rec,0,,,,,
player,201809060phi,phi,WallMi00,rec_yds,0,,,,,
player,201809060phi,phi,WallMi00,rec_td,0,,,,,
player,201809060phi,phi,WallMi00,rec_long,0,,,,,
player,201809060phi,phi,WallMi00,fumbles,0,,,,,
player,201809060phi,phi,WallMi00,fumbles_lost,0,,,,,
player,201809060phi,atl,JoneDe01,def_int,1,,,,,
player,201809060phi,atl,JoneDe01,def_int_yds,20,,,,,
player,201809060phi,atl,JoneDe01,def_int_td,0,,,,,
player,201809060phi,atl,JoneDe01,def_int_long,20,,,,,
player,201809060phi,atl,JoneDe01,pass_defended,2,,,,,
player,201809060phi,atl,JoneDe01,sacks,0.0,,,,,
player,201809060phi,atl,JoneDe01,tackles_combined,9,,,,,
player,201809060phi,atl,JoneDe01,tackles_solo,4,,,,,
player,201809060phi,atl,JoneDe01,tackles_assists,5,,,,,
player,201809060phi,atl,JoneDe01,tackles_loss,0,,,,,
player,201809060phi,atl,JoneDe01,qb_hits,0,,,,,
player,201809060phi,atl,JoneDe01,fumbles_rec,0,,,,,
player,201809060phi,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201809060phi,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201809060phi,atl,JoneDe01,fumbles_forced,0,,,,,
player,201809060phi,atl,PoolBr01,def_int,0,,,,,
player,201809060phi,atl,PoolBr01,def_int_yds,0,,,,,
player,201809060phi,atl,PoolBr01,def_int_td,0,,,,,
player,201809060phi,atl,PoolBr01,def_int_long,0,,,,,
player,201809060phi,atl,PoolBr01,pass_defended,1,,,,,
player,201809060phi,atl,PoolBr01,sacks,1.0,,,,,
player,201809060phi,atl,PoolBr01,tackles_combined,6,,,,,
player,201809060phi,atl,PoolBr01,tackles_solo,6,,,,,
player,201809060phi,atl,PoolBr01,tackles_assists,0,,,,,
player,201809060phi,atl,PoolBr01,tackles_loss,1,,,,,
player,201809060phi,atl,PoolBr01,qb_hits,1,,,,,
player,201809060phi,atl,PoolBr01,fumbles_rec,0,,,,,
player,201809060phi,atl,PoolBr01,fumbles_rec_yds,0,,,,,
player,201809060phi,atl,PoolBr01,fumbles_rec_td,0,,,,,
player,201809060phi,atl,PoolBr01,fumbles_forced,0,,,,,
player,201809060phi,atl,McKiTa00,def_int,0,,,,,
player,201809060phi,atl,McKiTa00,def_int_yds,0,,,,,
player,201809060phi,atl,McKiTa00,def_int_td,0,,,,,
player,201809060phi,atl,McKiTa00,def_int_long,0,,,,,
player,201809060phi,atl,McKiTa00,pass_defended,0,,,,,
player,201809060phi,atl,McKiTa00,sacks,1.0,,,,,
player,201809060phi,atl,McKiTa00,tackles_combined,1,,,,,
player,201809060phi,atl,McKiTa00,tackles_solo,1,,,,,
player,201809060phi,atl,McKiTa00,tackles_assists,0,,,,,
player,201809060phi,atl,McKiTa00,tackles_loss,1,,,,,
player,201809060phi,atl,McKiTa00,qb_hits,2,,,,,
player,201809060phi,atl,McKiTa00,fumbles_rec,0,,,,,
player,201809060phi,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201809060phi,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201809060phi,atl,McKiTa00,fumbles_forced,0,,,,,
player,201809060phi,atl,CampDe00,def_int,0,,,,,
player,201809060phi,atl,CampDe00,def_int_yds,0,,,,,
player,201809060phi,atl,CampDe00,def_int_td,0,,,,,
player,201809060phi,atl,CampDe00,def_int_long,0,,,,,
player,201809060phi,atl,CampDe00,pass_defended,0,,,,,
player,201809060phi,atl,CampDe00,sacks,0.0,,,,,
player,201809060phi,atl,CampDe00,tackles_combined,6,,,,,
player,201809060phi,atl,CampDe00,tackles_solo,4,,,,,
player,201809060phi,atl,CampDe00,tackles_assists,2,,,,,
player,201809060phi,atl,CampDe00,tackles_loss,0,,,,,
player,201809060phi,atl,CampDe00,qb_hits,0,,,,,
player,201809060phi,atl,CampDe00,fumbles_rec,0,,,,,
player,201809060phi,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201809060phi,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201809060phi,atl,CampDe00,fumbles_forced,0,,,,,
player,201809060phi,atl,TrufDe00,def_int,0,,,,,
player,201809060phi,atl,TrufDe00,def_int_yds,0,,,,,
player,201809060phi,atl,TrufDe00,def_int_td,0,,,,,
player,201809060phi,atl,TrufDe00,def_int_long,0,,,,,
player,201809060phi,atl,TrufDe00,pass_defended,0,,,,,
player,201809060phi,atl,TrufDe00,sacks,0.0,,,,,
player,201809060phi,atl,TrufDe00,tackles_combined,6,,,,,
player,201809060phi,atl,TrufDe00,tackles_solo,6,,,,,
player,201809060phi,atl,TrufDe00,tackles_assists,0,,,,,
player,201809060phi,atl,TrufDe00,tackles_loss,0,,,,,
player,201809060phi,atl,TrufDe00,qb_hits,0,,,,,
player,201809060phi,atl,TrufDe00,fumbles_rec,0,,,,,
player,201809060phi,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201809060phi,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201809060phi,atl,TrufDe00,fumbles_forced,0,,,,,
player,201809060phi,atl,AlleRi00,def_int,0,,,,,
player,201809060phi,atl,AlleRi00,def_int_yds,0,,,,,
player,201809060phi,atl,AlleRi00,def_int_td,0,,,,,
player,201809060phi,atl,AlleRi00,def_int_long,0,,,,,
player,201809060phi,atl,AlleRi00,pass_defended,1,,,,,
player,201809060phi,atl,AlleRi00,sacks,0.0,,,,,
player,201809060phi,atl,AlleRi00,tackles_combined,5,,,,,
player,201809060phi,atl,AlleRi00,tackles_solo,4,,,,,
player,201809060phi,atl,AlleRi00,tackles_assists,1,,,,,
player,201809060phi,atl,AlleRi00,tackles_loss,0,,,,,
player,201809060phi,atl,AlleRi00,qb_hits,0,,,,,
player,201809060phi,atl,AlleRi00,fumbles_rec,0,,,,,
player,201809060phi,atl,AlleRi00,fumbles_rec_yds,0,,,,,
