game,2018,8,20181028,201810280car,rav,"Baltimore Ravens",21,car,"Carolina Panthers",36
player,201810280car,car,ByrdDa00,rec_yds,0,,,,,
player,201810280car,car,ByrdDa00,rec_td,0,,,,,
player,201810280car,car,ByrdDa00,rec_long,0,,,,,
player,201810280car,car,ByrdDa00,fumbles,0,,,,,
player,201810280car,car,ByrdDa00,fumbles_lost,0,,,,,
player,201810280car,rav,MoslC.00,def_int,0,,,,,
player,201810280car,rav,MoslC.00,def_int_yds,0,,,,,
player,201810280car,rav,MoslC.00,def_int_td,0,,,,,
player,201810280car,rav,MoslC.00,def_int_long,0,,,,,
player,201810280car,rav,MoslC.00,pass_defended,0,,,,,
player,201810280car,rav,MoslC.00,sacks,0.0,,,,,
player,201810280car,rav,MoslC.00,tackles_combined,11,,,,,
player,201810280car,rav,MoslC.00,tackles_solo,4,,,,,
player,201810280car,rav,MoslC.00,tackles_assists,7,,,,,
player,201810280car,rav,MoslC.00,tackles_loss,0,,,,,
player,201810280car,rav,MoslC.00,qb_hits,0,,,,,
player,201810280car,rav,MoslC.00,fumbles_rec,0,,,,,
player,201810280car,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201810280car,rav,MoslC.00,fumbles_forced,0,,,,,
player,201810280car,rav,JudoMa00,def_int,0,,,,,
player,201810280car,rav,JudoMa00,def_int_yds,0,,,,,
player,201810280car,rav,JudoMa00,def_int_td,0,,,,,
player,201810280car,rav,JudoMa00,def_int_long,0,,,,,
player,201810280car,rav,JudoMa00,pass_defended,0,,,,,
player,201810280car,rav,JudoMa00,sacks,0.0,,,,,
player,201810280car,rav,JudoMa00,tackles_combined,10,,,,,
player,201810280car,rav,JudoMa00,tackles_solo,4,,,,,
player,201810280car,rav,JudoMa00,tackles_assists,6,,,,,
player,201810280car,rav,JudoMa00,tackles_loss,1,,,,,
player,201810280car,rav,JudoMa00,qb_hits,0,,,,,
player,201810280car,rav,JudoMa00,fumbles_rec,0,,,,,
player,201810280car,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201810280car,rav,JudoMa00,fumbles_forced,0,,,,,
player,201810280car,rav,JeffTo00,def_int,0,,,,,
player,201810280car,rav,JeffTo00,def_int_yds,0,,,,,
player,201810280car,rav,JeffTo00,def_int_td,0,,,,,
player,201810280car,rav,JeffTo00,def_int_long,0,,,,,
player,201810280car,rav,JeffTo00,pass_defended,0,,,,,
player,201810280car,rav,JeffTo00,sacks,0.0,,,,,
player,201810280car,rav,JeffTo00,tackles_combined,7,,,,,
player,201810280car,rav,JeffTo00,tackles_solo,2,,,,,
player,201810280car,rav,JeffTo00,tackles_assists,5,,,,,
player,201810280car,rav,JeffTo00,tackles_loss,1,,,,,
player,201810280car,rav,JeffTo00,qb_hits,0,,,,,
player,201810280car,rav,JeffTo00,fumbles_rec,0,,,,,
player,201810280car,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201810280car,rav,JeffTo00,fumbles_forced,0,,,,,
player,201810280car,rav,SmitJi03,def_int,0,,,,,
player,201810280car,rav,SmitJi03,def_int_yds,0,,,,,
player,201810280car,rav,SmitJi03,def_int_td,0,,,,,
player,201810280car,rav,SmitJi03,def_int_long,0,,,,,
player,201810280car,rav,SmitJi03,pass_defended,1,,,,,
player,201810280car,rav,SmitJi03,sacks,0.0,,,,,
player,201810280car,rav,SmitJi03,tackles_combined,6,,,,,
player,201810280car,rav,SmitJi03,tackles_solo,3,,,,,
player,201810280car,rav,SmitJi03,tackles_assists,3,,,,,
player,201810280car,rav,SmitJi03,tackles_loss,0,,,,,
player,201810280car,rav,SmitJi03,qb_hits,0,,,,,
player,201810280car,rav,SmitJi03,fumbles_rec,0,,,,,
player,201810280car,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201810280car,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201810280car,rav,SmitJi03,fumbles_forced,0,,,,,
player,201810280car,rav,WeddEr99,def_int,0,,,,,
player,201810280car,rav,WeddEr99,def_int_yds,0,,,,,
player,201810280car,rav,WeddEr99,def_int_td,0,,,,,
player,201810280car,rav,WeddEr99,def_int_long,0,,,,,
player,201810280car,rav,WeddEr99,pass_defended,0,,,,,
player,201810280car,rav,WeddEr99,sacks,0.0,,,,,
player,201810280car,rav,WeddEr99,tackles_combined,6,,,,,
player,201810280car,rav,WeddEr99,tackles_solo,5,,,,,
player,201810280car,rav,WeddEr99,tackles_assists,1,,,,,
player,201810280car,rav,WeddEr99,tackles_loss,0,,,,,
player,201810280car,rav,WeddEr99,qb_hits,0,,,,,
player,201810280car,rav,WeddEr99,fumbles_rec,0,,,,,
player,201810280car,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201810280car,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201810280car,rav,WeddEr99,fumbles_forced,0,,,,,
player,201810280car,rav,OnwuPa00,def_int,0,,,,,
player,201810280car,rav,OnwuPa00,def_int_yds,0,,,,,
player,201810280car,rav,OnwuPa00,def_int_td,0,,,,,
player,201810280car,rav,OnwuPa00,def_int_long,0,,,,,
player,201810280car,rav,OnwuPa00,pass_defended,0,,,,,
player,201810280car,rav,OnwuPa00,sacks,0.0,,,,,
player,201810280car,rav,OnwuPa00,tackles_combined,4,,,,,
player,201810280car,rav,OnwuPa00,tackles_solo,3,,,,,
player,201810280car,rav,OnwuPa00,tackles_assists,1,,,,,
player,201810280car,rav,OnwuPa00,tackles_loss,1,,,,,
player,201810280car,rav,OnwuPa00,qb_hits,1,,,,,
player,201810280car,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201810280car,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201810280car,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201810280car,rav,WillBr02,def_int,0,,,,,
player,201810280car,rav,WillBr02,def_int_yds,0,,,,,
player,201810280car,rav,WillBr02,def_int_td,0,,,,,
player,201810280car,rav,WillBr02,def_int_long,0,,,,,
player,201810280car,rav,WillBr02,pass_defended,0,,,,,
player,201810280car,rav,WillBr02,sacks,0.0,,,,,
player,201810280car,rav,WillBr02,tackles_combined,4,,,,,
player,201810280car,rav,WillBr02,tackles_solo,1,,,,,
player,201810280car,rav,WillBr02,tackles_assists,3,,,,,
player,201810280car,rav,WillBr02,tackles_loss,0,,,,,
player,201810280car,rav,WillBr02,qb_hits,0,,,,,
player,201810280car,rav,WillBr02,fumbles_rec,0,,,,,
player,201810280car,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201810280car,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201810280car,rav,WillBr02,fumbles_forced,0,,,,,
player,201810280car,rav,UrbaBr00,def_int,0,,,,,
player,201810280car,rav,UrbaBr00,def_int_yds,0,,,,,
player,201810280car,rav,UrbaBr00,def_int_td,0,,,,,
player,201810280car,rav,UrbaBr00,def_int_long,0,,,,,
player,201810280car,rav,UrbaBr00,pass_defended,0,,,,,
player,201810280car,rav,UrbaBr00,sacks,0.0,,,,,
player,201810280car,rav,UrbaBr00,tackles_combined,3,,,,,
player,201810280car,rav,UrbaBr00,tackles_solo,1,,,,,
player,201810280car,rav,UrbaBr00,tackles_assists,2,,,,,
player,201810280car,rav,UrbaBr00,tackles_loss,0,,,,,
player,201810280car,rav,UrbaBr00,qb_hits,0,,,,,
player,201810280car,rav,UrbaBr00,fumbles_rec,0,,,,,
player,201810280car,rav,UrbaBr00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,UrbaBr00,fumbles_rec_td,0,,,,,
player,201810280car,rav,UrbaBr00,fumbles_forced,0,,,,,
player,201810280car,rav,BowsTy00,def_int,0,,,,,
player,201810280car,rav,BowsTy00,def_int_yds,0,,,,,
player,201810280car,rav,BowsTy00,def_int_td,0,,,,,
player,201810280car,rav,BowsTy00,def_int_long,0,,,,,
player,201810280car,rav,BowsTy00,pass_defended,0,,,,,
player,201810280car,rav,BowsTy00,sacks,0.0,,,,,
player,201810280car,rav,BowsTy00,tackles_combined,2,,,,,
player,201810280car,rav,BowsTy00,tackles_solo,0,,,,,
player,201810280car,rav,BowsTy00,tackles_assists,2,,,,,
player,201810280car,rav,BowsTy00,tackles_loss,0,,,,,
player,201810280car,rav,BowsTy00,qb_hits,0,,,,,
player,201810280car,rav,BowsTy00,fumbles_rec,0,,,,,
player,201810280car,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201810280car,rav,BowsTy00,fumbles_forced,0,,,,,
player,201810280car,rav,CarrBr99,def_int,0,,,,,
player,201810280car,rav,CarrBr99,def_int_yds,0,,,,,
player,201810280car,rav,CarrBr99,def_int_td,0,,,,,
player,201810280car,rav,CarrBr99,def_int_long,0,,,,,
player,201810280car,rav,CarrBr99,pass_defended,0,,,,,
player,201810280car,rav,CarrBr99,sacks,0.0,,,,,
player,201810280car,rav,CarrBr99,tackles_combined,2,,,,,
player,201810280car,rav,CarrBr99,tackles_solo,2,,,,,
player,201810280car,rav,CarrBr99,tackles_assists,0,,,,,
player,201810280car,rav,CarrBr99,tackles_loss,0,,,,,
player,201810280car,rav,CarrBr99,qb_hits,0,,,,,
player,201810280car,rav,CarrBr99,fumbles_rec,0,,,,,
player,201810280car,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201810280car,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201810280car,rav,CarrBr99,fumbles_forced,0,,,,,
player,201810280car,rav,PierMi00,def_int,0,,,,,
player,201810280car,rav,PierMi00,def_int_yds,0,,,,,
player,201810280car,rav,PierMi00,def_int_td,0,,,,,
player,201810280car,rav,PierMi00,def_int_long,0,,,,,
player,201810280car,rav,PierMi00,pass_defended,0,,,,,
player,201810280car,rav,PierMi00,sacks,0.0,,,,,
player,201810280car,rav,PierMi00,tackles_combined,2,,,,,
player,201810280car,rav,PierMi00,tackles_solo,1,,,,,
player,201810280car,rav,PierMi00,tackles_assists,1,,,,,
player,201810280car,rav,PierMi00,tackles_loss,1,,,,,
player,201810280car,rav,PierMi00,qb_hits,0,,,,,
player,201810280car,rav,PierMi00,fumbles_rec,0,,,,,
player,201810280car,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201810280car,rav,PierMi00,fumbles_forced,0,,,,,
player,201810280car,rav,SmitZa00,def_int,0,,,,,
player,201810280car,rav,SmitZa00,def_int_yds,0,,,,,
player,201810280car,rav,SmitZa00,def_int_td,0,,,,,
player,201810280car,rav,SmitZa00,def_int_long,0,,,,,
player,201810280car,rav,SmitZa00,pass_defended,0,,,,,
player,201810280car,rav,SmitZa00,sacks,0.0,,,,,
player,201810280car,rav,SmitZa00,tackles_combined,2,,,,,
player,201810280car,rav,SmitZa00,tackles_solo,0,,,,,
player,201810280car,rav,SmitZa00,tackles_assists,2,,,,,
player,201810280car,rav,SmitZa00,tackles_loss,0,,,,,
player,201810280car,rav,SmitZa00,qb_hits,1,,,,,
player,201810280car,rav,SmitZa00,fumbles_rec,0,,,,,
player,201810280car,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201810280car,rav,SmitZa00,fumbles_forced,0,,,,,
player,201810280car,rav,SuggTe99,def_int,0,,,,,
player,201810280car,rav,SuggTe99,def_int_yds,0,,,,,
player,201810280car,rav,SuggTe99,def_int_td,0,,,,,
player,201810280car,rav,SuggTe99,def_int_long,0,,,,,
player,201810280car,rav,SuggTe99,pass_defended,0,,,,,
player,201810280car,rav,SuggTe99,sacks,0.0,,,,,
player,201810280car,rav,SuggTe99,tackles_combined,2,,,,,
player,201810280car,rav,SuggTe99,tackles_solo,0,,,,,
player,201810280car,rav,SuggTe99,tackles_assists,2,,,,,
player,201810280car,rav,SuggTe99,tackles_loss,0,,,,,
player,201810280car,rav,SuggTe99,qb_hits,0,,,,,
player,201810280car,rav,SuggTe99,fumbles_rec,0,,,,,
player,201810280car,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201810280car,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201810280car,rav,SuggTe99,fumbles_forced,0,,,,,
player,201810280car,rav,YounTa01,def_int,0,,,,,
player,201810280car,rav,YounTa01,def_int_yds,0,,,,,
player,201810280car,rav,YounTa01,def_int_td,0,,,,,
player,201810280car,rav,YounTa01,def_int_long,0,,,,,
player,201810280car,rav,YounTa01,pass_defended,0,,,,,
player,201810280car,rav,YounTa01,sacks,0.0,,,,,
player,201810280car,rav,YounTa01,tackles_combined,2,,,,,
player,201810280car,rav,YounTa01,tackles_solo,2,,,,,
player,201810280car,rav,YounTa01,tackles_assists,0,,,,,
player,201810280car,rav,YounTa01,tackles_loss,1,,,,,
player,201810280car,rav,YounTa01,qb_hits,0,,,,,
player,201810280car,rav,YounTa01,fumbles_rec,0,,,,,
player,201810280car,rav,YounTa01,fumbles_rec_yds,0,,,,,
player,201810280car,rav,YounTa01,fumbles_rec_td,0,,,,,
player,201810280car,rav,YounTa01,fumbles_forced,0,,,,,
player,201810280car,rav,YounKe03,def_int,0,,,,,
player,201810280car,rav,YounKe03,def_int_yds,0,,,,,
player,201810280car,rav,YounKe03,def_int_td,0,,,,,
player,201810280car,rav,YounKe03,def_int_long,0,,,,,
player,201810280car,rav,YounKe03,pass_defended,0,,,,,
player,201810280car,rav,YounKe03,sacks,0.0,,,,,
player,201810280car,rav,YounKe03,tackles_combined,2,,,,,
player,201810280car,rav,YounKe03,tackles_solo,1,,,,,
player,201810280car,rav,YounKe03,tackles_assists,1,,,,,
player,201810280car,rav,YounKe03,tackles_loss,0,,,,,
player,201810280car,rav,YounKe03,qb_hits,0,,,,,
player,201810280car,rav,YounKe03,fumbles_rec,0,,,,,
player,201810280car,rav,YounKe03,fumbles_rec_yds,0,,,,,
player,201810280car,rav,YounKe03,fumbles_rec_td,0,,,,,
player,201810280car,rav,YounKe03,fumbles_forced,0,,,,,
player,201810280car,rav,BoarCh00,def_int,0,,,,,
player,201810280car,rav,BoarCh00,def_int_yds,0,,,,,
player,201810280car,rav,BoarCh00,def_int_td,0,,,,,
player,201810280car,rav,BoarCh00,def_int_long,0,,,,,
player,201810280car,rav,BoarCh00,pass_defended,0,,,,,
player,201810280car,rav,BoarCh00,sacks,0.0,,,,,
player,201810280car,rav,BoarCh00,tackles_combined,1,,,,,
player,201810280car,rav,BoarCh00,tackles_solo,1,,,,,
player,201810280car,rav,BoarCh00,tackles_assists,0,,,,,
player,201810280car,rav,BoarCh00,tackles_loss,0,,,,,
player,201810280car,rav,BoarCh00,qb_hits,0,,,,,
player,201810280car,rav,BoarCh00,fumbles_rec,0,,,,,
player,201810280car,rav,BoarCh00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,BoarCh00,fumbles_rec_td,0,,,,,
player,201810280car,rav,BoarCh00,fumbles_forced,0,,,,,
player,201810280car,rav,ClarCh00,def_int,0,,,,,
player,201810280car,rav,ClarCh00,def_int_yds,0,,,,,
player,201810280car,rav,ClarCh00,def_int_td,0,,,,,
player,201810280car,rav,ClarCh00,def_int_long,0,,,,,
player,201810280car,rav,ClarCh00,pass_defended,0,,,,,
player,201810280car,rav,ClarCh00,sacks,0.0,,,,,
player,201810280car,rav,ClarCh00,tackles_combined,1,,,,,
player,201810280car,rav,ClarCh00,tackles_solo,1,,,,,
player,201810280car,rav,ClarCh00,tackles_assists,0,,,,,
player,201810280car,rav,ClarCh00,tackles_loss,0,,,,,
player,201810280car,rav,ClarCh00,qb_hits,0,,,,,
player,201810280car,rav,ClarCh00,fumbles_rec,0,,,,,
player,201810280car,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201810280car,rav,ClarCh00,fumbles_forced,0,,,,,
player,201810280car,rav,LeviAn00,def_int,0,,,,,
player,201810280car,rav,LeviAn00,def_int_yds,0,,,,,
player,201810280car,rav,LeviAn00,def_int_td,0,,,,,
player,201810280car,rav,LeviAn00,def_int_long,0,,,,,
player,201810280car,rav,LeviAn00,pass_defended,0,,,,,
player,201810280car,rav,LeviAn00,sacks,0.0,,,,,
player,201810280car,rav,LeviAn00,tackles_combined,1,,,,,
player,201810280car,rav,LeviAn00,tackles_solo,0,,,,,
player,201810280car,rav,LeviAn00,tackles_assists,1,,,,,
player,201810280car,rav,LeviAn00,tackles_loss,0,,,,,
player,201810280car,rav,LeviAn00,qb_hits,1,,,,,
player,201810280car,rav,LeviAn00,fumbles_rec,0,,,,,
player,201810280car,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201810280car,rav,LeviAn00,fumbles_forced,0,,,,,
player,201810280car,rav,MoorCh00,def_int,0,,,,,
player,201810280car,rav,MoorCh00,def_int_yds,0,,,,,
player,201810280car,rav,MoorCh00,def_int_td,0,,,,,
player,201810280car,rav,MoorCh00,def_int_long,0,,,,,
player,201810280car,rav,MoorCh00,pass_defended,0,,,,,
player,201810280car,rav,MoorCh00,sacks,0.0,,,,,
player,201810280car,rav,MoorCh00,tackles_combined,1,,,,,
player,201810280car,rav,MoorCh00,tackles_solo,1,,,,,
player,201810280car,rav,MoorCh00,tackles_assists,0,,,,,
player,201810280car,rav,MoorCh00,tackles_loss,0,,,,,
player,201810280car,rav,MoorCh00,qb_hits,0,,,,,
player,201810280car,rav,MoorCh00,fumbles_rec,0,,,,,
player,201810280car,rav,MoorCh00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,MoorCh00,fumbles_rec_td,0,,,,,
player,201810280car,rav,MoorCh00,fumbles_forced,0,,,,,
player,201810280car,rav,WillTi00,def_int,0,,,,,
player,201810280car,rav,WillTi00,def_int_yds,0,,,,,
player,201810280car,rav,WillTi00,def_int_td,0,,,,,
player,201810280car,rav,WillTi00,def_int_long,0,,,,,
player,201810280car,rav,WillTi00,pass_defended,0,,,,,
player,201810280car,rav,WillTi00,sacks,0.0,,,,,
player,201810280car,rav,WillTi00,tackles_combined,1,,,,,
player,201810280car,rav,WillTi00,tackles_solo,0,,,,,
player,201810280car,rav,WillTi00,tackles_assists,1,,,,,
player,201810280car,rav,WillTi00,tackles_loss,0,,,,,
player,201810280car,rav,WillTi00,qb_hits,0,,,,,
player,201810280car,rav,WillTi00,fumbles_rec,0,,,,,
player,201810280car,rav,WillTi00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,WillTi00,fumbles_rec_td,0,,,,,
player,201810280car,rav,WillTi00,fumbles_forced,0,,,,,
player,201810280car,rav,WormCh00,def_int,0,,,,,
player,201810280car,rav,WormCh00,def_int_yds,0,,,,,
player,201810280car,rav,WormCh00,def_int_td,0,,,,,
player,201810280car,rav,WormCh00,def_int_long,0,,,,,
player,201810280car,rav,WormCh00,pass_defended,0,,,,,
player,201810280car,rav,WormCh00,sacks,0.0,,,,,
player,201810280car,rav,WormCh00,tackles_combined,1,,,,,
player,201810280car,rav,WormCh00,tackles_solo,0,,,,,
player,201810280car,rav,WormCh00,tackles_assists,1,,,,,
player,201810280car,rav,WormCh00,tackles_loss,0,,,,,
player,201810280car,rav,WormCh00,qb_hits,0,,,,,
player,201810280car,rav,WormCh00,fumbles_rec,0,,,,,
player,201810280car,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201810280car,rav,WormCh00,fumbles_forced,0,,,,,
player,201810280car,rav,RicaPa00,def_int,0,,,,,
player,201810280car,rav,RicaPa00,def_int_yds,0,,,,,
player,201810280car,rav,RicaPa00,def_int_td,0,,,,,
player,201810280car,rav,RicaPa00,def_int_long,0,,,,,
player,201810280car,rav,RicaPa00,pass_defended,0,,,,,
player,201810280car,rav,RicaPa00,sacks,0.0,,,,,
player,201810280car,rav,RicaPa00,tackles_combined,0,,,,,
player,201810280car,rav,RicaPa00,tackles_solo,0,,,,,
player,201810280car,rav,RicaPa00,tackles_assists,0,,,,,
player,201810280car,rav,RicaPa00,tackles_loss,0,,,,,
player,201810280car,rav,RicaPa00,qb_hits,1,,,,,
player,201810280car,rav,RicaPa00,fumbles_rec,0,,,,,
player,201810280car,rav,RicaPa00,fumbles_rec_yds,0,,,,,
player,201810280car,rav,RicaPa00,fumbles_rec_td,0,,,,,
player,201810280car,rav,RicaPa00,fumbles_forced,0,,,,,
player,201810280car,car,AdamMi21,def_int,1,,,,,
player,201810280car,car,AdamMi21,def_int_yds,-7,,,,,
player,201810280car,car,AdamMi21,def_int_td,0,,,,,
player,201810280car,car,AdamMi21,def_int_long,-7,,,,,
player,201810280car,car,AdamMi21,pass_defended,1,,,,,
player,201810280car,car,AdamMi21,sacks,0.0,,,,,
player,201810280car,car,AdamMi21,tackles_combined,3,,,,,
player,201810280car,car,AdamMi21,tackles_solo,3,,,,,
player,201810280car,car,AdamMi21,tackles_assists,0,,,,,
player,201810280car,car,AdamMi21,tackles_loss,0,,,,,
player,201810280car,car,AdamMi21,qb_hits,0,,,,,
player,201810280car,car,AdamMi21,fumbles_rec,0,,,,,
player,201810280car,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201810280car,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201810280car,car,AdamMi21,fumbles_forced,0,,,,,
player,201810280car,car,MunnCa99,def_int,1,,,,,
player,201810280car,car,MunnCa99,def_int_yds,2,,,,,
player,201810280car,car,MunnCa99,def_int_td,0,,,,,
player,201810280car,car,MunnCa99,def_int_long,2,,,,,
player,201810280car,car,MunnCa99,pass_defended,1,,,,,
player,201810280car,car,MunnCa99,sacks,0.0,,,,,
player,201810280car,car,MunnCa99,tackles_combined,3,,,,,
player,201810280car,car,MunnCa99,tackles_solo,2,,,,,
player,201810280car,car,MunnCa99,tackles_assists,1,,,,,
player,201810280car,car,MunnCa99,tackles_loss,0,,,,,
player,201810280car,car,MunnCa99,qb_hits,0,,,,,
player,201810280car,car,MunnCa99,fumbles_rec,0,,,,,
player,201810280car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201810280car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201810280car,car,MunnCa99,fumbles_forced,0,,,,,
player,201810280car,car,ReidEr00,def_int,0,,,,,
player,201810280car,car,ReidEr00,def_int_yds,0,,,,,
player,201810280car,car,ReidEr00,def_int_td,0,,,,,
player,201810280car,car,ReidEr00,def_int_long,0,,,,,
player,201810280car,car,ReidEr00,pass_defended,0,,,,,
player,201810280car,car,ReidEr00,sacks,1.0,,,,,
player,201810280car,car,ReidEr00,tackles_combined,7,,,,,
player,201810280car,car,ReidEr00,tackles_solo,4,,,,,
player,201810280car,car,ReidEr00,tackles_assists,3,,,,,
player,201810280car,car,ReidEr00,tackles_loss,1,,,,,
player,201810280car,car,ReidEr00,qb_hits,1,,,,,
player,201810280car,car,ReidEr00,fumbles_rec,0,,,,,
player,201810280car,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201810280car,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201810280car,car,ReidEr00,fumbles_forced,0,,,,,
player,201810280car,car,JackDo02,def_int,0,,,,,
player,201810280car,car,JackDo02,def_int_yds,0,,,,,
player,201810280car,car,JackDo02,def_int_td,0,,,,,
player,201810280car,car,JackDo02,def_int_long,0,,,,,
player,201810280car,car,JackDo02,pass_defended,1,,,,,
player,201810280car,car,JackDo02,sacks,1.0,,,,,
player,201810280car,car,JackDo02,tackles_combined,3,,,,,
player,201810280car,car,JackDo02,tackles_solo,2,,,,,
player,201810280car,car,JackDo02,tackles_assists,1,,,,,
player,201810280car,car,JackDo02,tackles_loss,1,,,,,
player,201810280car,car,JackDo02,qb_hits,1,,,,,
player,201810280car,car,JackDo02,fumbles_rec,0,,,,,
player,201810280car,car,JackDo02,fumbles_rec_yds,0,,,,,
player,201810280car,car,JackDo02,fumbles_rec_td,0,,,,,
player,201810280car,car,JackDo02,fumbles_forced,0,,,,,
player,201810280car,car,ThomSh01,def_int,0,,,,,
player,201810280car,car,ThomSh01,def_int_yds,0,,,,,
player,201810280car,car,ThomSh01,def_int_td,0,,,,,
player,201810280car,car,ThomSh01,def_int_long,0,,,,,
player,201810280car,car,ThomSh01,pass_defended,0,,,,,
player,201810280car,car,ThomSh01,sacks,0.0,,,,,
player,201810280car,car,ThomSh01,tackles_combined,13,,,,,
player,201810280car,car,ThomSh01,tackles_solo,6,,,,,
player,201810280car,car,ThomSh01,tackles_assists,7,,,,,
player,201810280car,car,ThomSh01,tackles_loss,0,,,,,
player,201810280car,car,ThomSh01,qb_hits,0,,,,,
player,201810280car,car,ThomSh01,fumbles_rec,0,,,,,
player,201810280car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201810280car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201810280car,car,ThomSh01,fumbles_forced,0,,,,,
player,201810280car,car,BradJa00,def_int,0,,,,,
player,201810280car,car,BradJa00,def_int_yds,0,,,,,
player,201810280car,car,BradJa00,def_int_td,0,,,,,
player,201810280car,car,BradJa00,def_int_long,0,,,,,
player,201810280car,car,BradJa00,pass_defended,0,,,,,
player,201810280car,car,BradJa00,sacks,0.0,,,,,
player,201810280car,car,BradJa00,tackles_combined,6,,,,,
player,201810280car,car,BradJa00,tackles_solo,5,,,,,
player,201810280car,car,BradJa00,tackles_assists,1,,,,,
player,201810280car,car,BradJa00,tackles_loss,0,,,,,
player,201810280car,car,BradJa00,qb_hits,0,,,,,
player,201810280car,car,BradJa00,fumbles_rec,0,,,,,
player,201810280car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201810280car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201810280car,car,BradJa00,fumbles_forced,0,,,,,
player,201810280car,car,DaviTh20,def_int,0,,,,,
player,201810280car,car,DaviTh20,def_int_yds,0,,,,,
player,201810280car,car,DaviTh20,def_int_td,0,,,,,
player,201810280car,car,DaviTh20,def_int_long,0,,,,,
player,201810280car,car,DaviTh20,pass_defended,1,,,,,
player,201810280car,car,DaviTh20,sacks,0.0,,,,,
player,201810280car,car,DaviTh20,tackles_combined,5,,,,,
player,201810280car,car,DaviTh20,tackles_solo,1,,,,,
player,201810280car,car,DaviTh20,tackles_assists,4,,,,,
player,201810280car,car,DaviTh20,tackles_loss,0,,,,,
player,201810280car,car,DaviTh20,qb_hits,0,,,,,
player,201810280car,car,DaviTh20,fumbles_rec,0,,,,,
player,201810280car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201810280car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201810280car,car,DaviTh20,fumbles_forced,0,,,,,
player,201810280car,car,KuecLu00,def_int,0,,,,,
player,201810280car,car,KuecLu00,def_int_yds,0,,,,,
player,201810280car,car,KuecLu00,def_int_td,0,,,,,
player,201810280car,car,KuecLu00,def_int_long,0,,,,,
player,201810280car,car,KuecLu00,pass_defended,1,,,,,
player,201810280car,car,KuecLu00,sacks,0.0,,,,,
player,201810280car,car,KuecLu00,tackles_combined,5,,,,,
player,201810280car,car,KuecLu00,tackles_solo,4,,,,,
player,201810280car,car,KuecLu00,tackles_assists,1,,,,,
player,201810280car,car,KuecLu00,tackles_loss,0,,,,,
player,201810280car,car,KuecLu00,qb_hits,2,,,,,
player,201810280car,car,KuecLu00,fumbles_rec,0,,,,,
player,201810280car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201810280car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201810280car,car,KuecLu00,fumbles_forced,0,,,,,
player,201810280car,car,ButlVe00,def_int,0,,,,,
