game,2018,16,20181223,201812230sfo,chi,"Chicago Bears",14,sfo,"San Francisco 49ers",9
player,201812230sfo,chi,TrevDa00,fumbles_forced,0,,,,,
player,201812230sfo,chi,SmitRo07,def_int,0,,,,,
player,201812230sfo,chi,SmitRo07,def_int_yds,0,,,,,
player,201812230sfo,chi,SmitRo07,def_int_td,0,,,,,
player,201812230sfo,chi,SmitRo07,def_int_long,0,,,,,
player,201812230sfo,chi,SmitRo07,pass_defended,0,,,,,
player,201812230sfo,chi,SmitRo07,sacks,1.0,,,,,
player,201812230sfo,chi,SmitRo07,tackles_combined,9,,,,,
player,201812230sfo,chi,SmitRo07,tackles_solo,6,,,,,
player,201812230sfo,chi,SmitRo07,tackles_assists,3,,,,,
player,201812230sfo,chi,SmitRo07,tackles_loss,2,,,,,
player,201812230sfo,chi,SmitRo07,qb_hits,1,,,,,
player,201812230sfo,chi,SmitRo07,fumbles_rec,0,,,,,
player,201812230sfo,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,SmitRo07,fumbles_forced,0,,,,,
player,201812230sfo,chi,AmosAd00,def_int,0,,,,,
player,201812230sfo,chi,AmosAd00,def_int_yds,0,,,,,
player,201812230sfo,chi,AmosAd00,def_int_td,0,,,,,
player,201812230sfo,chi,AmosAd00,def_int_long,0,,,,,
player,201812230sfo,chi,AmosAd00,pass_defended,1,,,,,
player,201812230sfo,chi,AmosAd00,sacks,0.0,,,,,
player,201812230sfo,chi,AmosAd00,tackles_combined,8,,,,,
player,201812230sfo,chi,AmosAd00,tackles_solo,7,,,,,
player,201812230sfo,chi,AmosAd00,tackles_assists,1,,,,,
player,201812230sfo,chi,AmosAd00,tackles_loss,0,,,,,
player,201812230sfo,chi,AmosAd00,qb_hits,0,,,,,
player,201812230sfo,chi,AmosAd00,fumbles_rec,0,,,,,
player,201812230sfo,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,AmosAd00,fumbles_forced,0,,,,,
player,201812230sfo,chi,MackKh00,def_int,0,,,,,
player,201812230sfo,chi,MackKh00,def_int_yds,0,,,,,
player,201812230sfo,chi,MackKh00,def_int_td,0,,,,,
player,201812230sfo,chi,MackKh00,def_int_long,0,,,,,
player,201812230sfo,chi,MackKh00,pass_defended,0,,,,,
player,201812230sfo,chi,MackKh00,sacks,0.0,,,,,
player,201812230sfo,chi,MackKh00,tackles_combined,5,,,,,
player,201812230sfo,chi,MackKh00,tackles_solo,3,,,,,
player,201812230sfo,chi,MackKh00,tackles_assists,2,,,,,
player,201812230sfo,chi,MackKh00,tackles_loss,1,,,,,
player,201812230sfo,chi,MackKh00,qb_hits,3,,,,,
player,201812230sfo,chi,MackKh00,fumbles_rec,0,,,,,
player,201812230sfo,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,MackKh00,fumbles_forced,0,,,,,
player,201812230sfo,chi,AmukPr00,def_int,0,,,,,
player,201812230sfo,chi,AmukPr00,def_int_yds,0,,,,,
player,201812230sfo,chi,AmukPr00,def_int_td,0,,,,,
player,201812230sfo,chi,AmukPr00,def_int_long,0,,,,,
player,201812230sfo,chi,AmukPr00,pass_defended,0,,,,,
player,201812230sfo,chi,AmukPr00,sacks,0.0,,,,,
player,201812230sfo,chi,AmukPr00,tackles_combined,2,,,,,
player,201812230sfo,chi,AmukPr00,tackles_solo,1,,,,,
player,201812230sfo,chi,AmukPr00,tackles_assists,1,,,,,
player,201812230sfo,chi,AmukPr00,tackles_loss,0,,,,,
player,201812230sfo,chi,AmukPr00,qb_hits,0,,,,,
player,201812230sfo,chi,AmukPr00,fumbles_rec,0,,,,,
player,201812230sfo,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,AmukPr00,fumbles_forced,0,,,,,
player,201812230sfo,chi,BullJo00,def_int,0,,,,,
player,201812230sfo,chi,BullJo00,def_int_yds,0,,,,,
player,201812230sfo,chi,BullJo00,def_int_td,0,,,,,
player,201812230sfo,chi,BullJo00,def_int_long,0,,,,,
player,201812230sfo,chi,BullJo00,pass_defended,0,,,,,
player,201812230sfo,chi,BullJo00,sacks,0.0,,,,,
player,201812230sfo,chi,BullJo00,tackles_combined,2,,,,,
player,201812230sfo,chi,BullJo00,tackles_solo,2,,,,,
player,201812230sfo,chi,BullJo00,tackles_assists,0,,,,,
player,201812230sfo,chi,BullJo00,tackles_loss,0,,,,,
player,201812230sfo,chi,BullJo00,qb_hits,0,,,,,
player,201812230sfo,chi,BullJo00,fumbles_rec,0,,,,,
player,201812230sfo,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,BullJo00,fumbles_forced,0,,,,,
player,201812230sfo,chi,BushDe00,def_int,0,,,,,
player,201812230sfo,chi,BushDe00,def_int_yds,0,,,,,
player,201812230sfo,chi,BushDe00,def_int_td,0,,,,,
player,201812230sfo,chi,BushDe00,def_int_long,0,,,,,
player,201812230sfo,chi,BushDe00,pass_defended,0,,,,,
player,201812230sfo,chi,BushDe00,sacks,0.0,,,,,
player,201812230sfo,chi,BushDe00,tackles_combined,2,,,,,
player,201812230sfo,chi,BushDe00,tackles_solo,2,,,,,
player,201812230sfo,chi,BushDe00,tackles_assists,0,,,,,
player,201812230sfo,chi,BushDe00,tackles_loss,0,,,,,
player,201812230sfo,chi,BushDe00,qb_hits,0,,,,,
player,201812230sfo,chi,BushDe00,fumbles_rec,0,,,,,
player,201812230sfo,chi,BushDe00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,BushDe00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,BushDe00,fumbles_forced,1,,,,,
player,201812230sfo,chi,FullKy00,def_int,0,,,,,
player,201812230sfo,chi,FullKy00,def_int_yds,0,,,,,
player,201812230sfo,chi,FullKy00,def_int_td,0,,,,,
player,201812230sfo,chi,FullKy00,def_int_long,0,,,,,
player,201812230sfo,chi,FullKy00,pass_defended,0,,,,,
player,201812230sfo,chi,FullKy00,sacks,0.0,,,,,
player,201812230sfo,chi,FullKy00,tackles_combined,2,,,,,
player,201812230sfo,chi,FullKy00,tackles_solo,2,,,,,
player,201812230sfo,chi,FullKy00,tackles_assists,0,,,,,
player,201812230sfo,chi,FullKy00,tackles_loss,0,,,,,
player,201812230sfo,chi,FullKy00,qb_hits,0,,,,,
player,201812230sfo,chi,FullKy00,fumbles_rec,0,,,,,
player,201812230sfo,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,FullKy00,fumbles_forced,0,,,,,
player,201812230sfo,chi,RobeRo00,def_int,0,,,,,
player,201812230sfo,chi,RobeRo00,def_int_yds,0,,,,,
player,201812230sfo,chi,RobeRo00,def_int_td,0,,,,,
player,201812230sfo,chi,RobeRo00,def_int_long,0,,,,,
player,201812230sfo,chi,RobeRo00,pass_defended,0,,,,,
player,201812230sfo,chi,RobeRo00,sacks,0.0,,,,,
player,201812230sfo,chi,RobeRo00,tackles_combined,2,,,,,
player,201812230sfo,chi,RobeRo00,tackles_solo,0,,,,,
player,201812230sfo,chi,RobeRo00,tackles_assists,2,,,,,
player,201812230sfo,chi,RobeRo00,tackles_loss,0,,,,,
player,201812230sfo,chi,RobeRo00,qb_hits,0,,,,,
player,201812230sfo,chi,RobeRo00,fumbles_rec,0,,,,,
player,201812230sfo,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,RobeRo00,fumbles_forced,0,,,,,
player,201812230sfo,chi,ToliKe00,def_int,0,,,,,
player,201812230sfo,chi,ToliKe00,def_int_yds,0,,,,,
player,201812230sfo,chi,ToliKe00,def_int_td,0,,,,,
player,201812230sfo,chi,ToliKe00,def_int_long,0,,,,,
player,201812230sfo,chi,ToliKe00,pass_defended,0,,,,,
player,201812230sfo,chi,ToliKe00,sacks,0.0,,,,,
player,201812230sfo,chi,ToliKe00,tackles_combined,2,,,,,
player,201812230sfo,chi,ToliKe00,tackles_solo,2,,,,,
player,201812230sfo,chi,ToliKe00,tackles_assists,0,,,,,
player,201812230sfo,chi,ToliKe00,tackles_loss,0,,,,,
player,201812230sfo,chi,ToliKe00,qb_hits,0,,,,,
player,201812230sfo,chi,ToliKe00,fumbles_rec,0,,,,,
player,201812230sfo,chi,ToliKe00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,ToliKe00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,ToliKe00,fumbles_forced,0,,,,,
player,201812230sfo,chi,FloyLe00,def_int,0,,,,,
player,201812230sfo,chi,FloyLe00,def_int_yds,0,,,,,
player,201812230sfo,chi,FloyLe00,def_int_td,0,,,,,
player,201812230sfo,chi,FloyLe00,def_int_long,0,,,,,
player,201812230sfo,chi,FloyLe00,pass_defended,0,,,,,
player,201812230sfo,chi,FloyLe00,sacks,0.0,,,,,
player,201812230sfo,chi,FloyLe00,tackles_combined,1,,,,,
player,201812230sfo,chi,FloyLe00,tackles_solo,1,,,,,
player,201812230sfo,chi,FloyLe00,tackles_assists,0,,,,,
player,201812230sfo,chi,FloyLe00,tackles_loss,0,,,,,
player,201812230sfo,chi,FloyLe00,qb_hits,2,,,,,
player,201812230sfo,chi,FloyLe00,fumbles_rec,0,,,,,
player,201812230sfo,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,FloyLe00,fumbles_forced,0,,,,,
player,201812230sfo,chi,GoldEd00,def_int,0,,,,,
player,201812230sfo,chi,GoldEd00,def_int_yds,0,,,,,
player,201812230sfo,chi,GoldEd00,def_int_td,0,,,,,
player,201812230sfo,chi,GoldEd00,def_int_long,0,,,,,
player,201812230sfo,chi,GoldEd00,pass_defended,0,,,,,
player,201812230sfo,chi,GoldEd00,sacks,0.0,,,,,
player,201812230sfo,chi,GoldEd00,tackles_combined,1,,,,,
player,201812230sfo,chi,GoldEd00,tackles_solo,1,,,,,
player,201812230sfo,chi,GoldEd00,tackles_assists,0,,,,,
player,201812230sfo,chi,GoldEd00,tackles_loss,0,,,,,
player,201812230sfo,chi,GoldEd00,qb_hits,0,,,,,
player,201812230sfo,chi,GoldEd00,fumbles_rec,0,,,,,
player,201812230sfo,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,GoldEd00,fumbles_forced,0,,,,,
player,201812230sfo,chi,HickAk00,def_int,0,,,,,
player,201812230sfo,chi,HickAk00,def_int_yds,0,,,,,
player,201812230sfo,chi,HickAk00,def_int_td,0,,,,,
player,201812230sfo,chi,HickAk00,def_int_long,0,,,,,
player,201812230sfo,chi,HickAk00,pass_defended,3,,,,,
player,201812230sfo,chi,HickAk00,sacks,0.0,,,,,
player,201812230sfo,chi,HickAk00,tackles_combined,1,,,,,
player,201812230sfo,chi,HickAk00,tackles_solo,1,,,,,
player,201812230sfo,chi,HickAk00,tackles_assists,0,,,,,
player,201812230sfo,chi,HickAk00,tackles_loss,0,,,,,
player,201812230sfo,chi,HickAk00,qb_hits,0,,,,,
player,201812230sfo,chi,HickAk00,fumbles_rec,0,,,,,
player,201812230sfo,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,HickAk00,fumbles_forced,0,,,,,
player,201812230sfo,chi,IyieJo00,def_int,0,,,,,
player,201812230sfo,chi,IyieJo00,def_int_yds,0,,,,,
player,201812230sfo,chi,IyieJo00,def_int_td,0,,,,,
player,201812230sfo,chi,IyieJo00,def_int_long,0,,,,,
player,201812230sfo,chi,IyieJo00,pass_defended,0,,,,,
player,201812230sfo,chi,IyieJo00,sacks,0.0,,,,,
player,201812230sfo,chi,IyieJo00,tackles_combined,1,,,,,
player,201812230sfo,chi,IyieJo00,tackles_solo,1,,,,,
player,201812230sfo,chi,IyieJo00,tackles_assists,0,,,,,
player,201812230sfo,chi,IyieJo00,tackles_loss,0,,,,,
player,201812230sfo,chi,IyieJo00,qb_hits,0,,,,,
player,201812230sfo,chi,IyieJo00,fumbles_rec,0,,,,,
player,201812230sfo,chi,IyieJo00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,IyieJo00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,IyieJo00,fumbles_forced,0,,,,,
player,201812230sfo,chi,KwiaNi00,def_int,0,,,,,
player,201812230sfo,chi,KwiaNi00,def_int_yds,0,,,,,
player,201812230sfo,chi,KwiaNi00,def_int_td,0,,,,,
player,201812230sfo,chi,KwiaNi00,def_int_long,0,,,,,
player,201812230sfo,chi,KwiaNi00,pass_defended,0,,,,,
player,201812230sfo,chi,KwiaNi00,sacks,0.0,,,,,
player,201812230sfo,chi,KwiaNi00,tackles_combined,1,,,,,
player,201812230sfo,chi,KwiaNi00,tackles_solo,1,,,,,
player,201812230sfo,chi,KwiaNi00,tackles_assists,0,,,,,
player,201812230sfo,chi,KwiaNi00,tackles_loss,0,,,,,
player,201812230sfo,chi,KwiaNi00,qb_hits,0,,,,,
player,201812230sfo,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201812230sfo,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201812230sfo,chi,McMaSh99,def_int,0,,,,,
player,201812230sfo,chi,McMaSh99,def_int_yds,0,,,,,
player,201812230sfo,chi,McMaSh99,def_int_td,0,,,,,
player,201812230sfo,chi,McMaSh99,def_int_long,0,,,,,
player,201812230sfo,chi,McMaSh99,pass_defended,1,,,,,
player,201812230sfo,chi,McMaSh99,sacks,0.0,,,,,
player,201812230sfo,chi,McMaSh99,tackles_combined,1,,,,,
player,201812230sfo,chi,McMaSh99,tackles_solo,0,,,,,
player,201812230sfo,chi,McMaSh99,tackles_assists,1,,,,,
player,201812230sfo,chi,McMaSh99,tackles_loss,0,,,,,
player,201812230sfo,chi,McMaSh99,qb_hits,0,,,,,
player,201812230sfo,chi,McMaSh99,fumbles_rec,0,,,,,
player,201812230sfo,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201812230sfo,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201812230sfo,chi,McMaSh99,fumbles_forced,0,,,,,
player,201812230sfo,sfo,MarsCa00,def_int,0,,,,,
player,201812230sfo,sfo,MarsCa00,def_int_yds,0,,,,,
player,201812230sfo,sfo,MarsCa00,def_int_td,0,,,,,
player,201812230sfo,sfo,MarsCa00,def_int_long,0,,,,,
player,201812230sfo,sfo,MarsCa00,pass_defended,0,,,,,
player,201812230sfo,sfo,MarsCa00,sacks,2.0,,,,,
player,201812230sfo,sfo,MarsCa00,tackles_combined,3,,,,,
player,201812230sfo,sfo,MarsCa00,tackles_solo,2,,,,,
player,201812230sfo,sfo,MarsCa00,tackles_assists,1,,,,,
player,201812230sfo,sfo,MarsCa00,tackles_loss,1,,,,,
player,201812230sfo,sfo,MarsCa00,qb_hits,2,,,,,
player,201812230sfo,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,BuckDe00,def_int,0,,,,,
player,201812230sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201812230sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201812230sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201812230sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201812230sfo,sfo,BuckDe00,sacks,1.0,,,,,
player,201812230sfo,sfo,BuckDe00,tackles_combined,3,,,,,
player,201812230sfo,sfo,BuckDe00,tackles_solo,3,,,,,
player,201812230sfo,sfo,BuckDe00,tackles_assists,0,,,,,
player,201812230sfo,sfo,BuckDe00,tackles_loss,1,,,,,
player,201812230sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201812230sfo,sfo,BuckDe00,fumbles_rec,1,,,,,
player,201812230sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,LeexEl00,def_int,0,,,,,
player,201812230sfo,sfo,LeexEl00,def_int_yds,0,,,,,
player,201812230sfo,sfo,LeexEl00,def_int_td,0,,,,,
player,201812230sfo,sfo,LeexEl00,def_int_long,0,,,,,
player,201812230sfo,sfo,LeexEl00,pass_defended,0,,,,,
player,201812230sfo,sfo,LeexEl00,sacks,0.0,,,,,
player,201812230sfo,sfo,LeexEl00,tackles_combined,11,,,,,
player,201812230sfo,sfo,LeexEl00,tackles_solo,10,,,,,
player,201812230sfo,sfo,LeexEl00,tackles_assists,1,,,,,
player,201812230sfo,sfo,LeexEl00,tackles_loss,0,,,,,
player,201812230sfo,sfo,LeexEl00,qb_hits,0,,,,,
player,201812230sfo,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,MoorTa00,def_int,0,,,,,
player,201812230sfo,sfo,MoorTa00,def_int_yds,0,,,,,
player,201812230sfo,sfo,MoorTa00,def_int_td,0,,,,,
player,201812230sfo,sfo,MoorTa00,def_int_long,0,,,,,
player,201812230sfo,sfo,MoorTa00,pass_defended,0,,,,,
player,201812230sfo,sfo,MoorTa00,sacks,0.0,,,,,
player,201812230sfo,sfo,MoorTa00,tackles_combined,7,,,,,
player,201812230sfo,sfo,MoorTa00,tackles_solo,7,,,,,
player,201812230sfo,sfo,MoorTa00,tackles_assists,0,,,,,
player,201812230sfo,sfo,MoorTa00,tackles_loss,0,,,,,
player,201812230sfo,sfo,MoorTa00,qb_hits,0,,,,,
player,201812230sfo,sfo,MoorTa00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,MoorTa00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,MoorTa00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,MoorTa00,fumbles_forced,1,,,,,
player,201812230sfo,sfo,HarrMa03,def_int,0,,,,,
player,201812230sfo,sfo,HarrMa03,def_int_yds,0,,,,,
player,201812230sfo,sfo,HarrMa03,def_int_td,0,,,,,
player,201812230sfo,sfo,HarrMa03,def_int_long,0,,,,,
player,201812230sfo,sfo,HarrMa03,pass_defended,0,,,,,
player,201812230sfo,sfo,HarrMa03,sacks,0.0,,,,,
player,201812230sfo,sfo,HarrMa03,tackles_combined,5,,,,,
player,201812230sfo,sfo,HarrMa03,tackles_solo,4,,,,,
player,201812230sfo,sfo,HarrMa03,tackles_assists,1,,,,,
player,201812230sfo,sfo,HarrMa03,tackles_loss,0,,,,,
player,201812230sfo,sfo,HarrMa03,qb_hits,0,,,,,
player,201812230sfo,sfo,HarrMa03,fumbles_rec,0,,,,,
player,201812230sfo,sfo,HarrMa03,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,HarrMa03,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,HarrMa03,fumbles_forced,0,,,,,
player,201812230sfo,sfo,WarnFr00,def_int,0,,,,,
player,201812230sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201812230sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201812230sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201812230sfo,sfo,WarnFr00,pass_defended,0,,,,,
player,201812230sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201812230sfo,sfo,WarnFr00,tackles_combined,5,,,,,
player,201812230sfo,sfo,WarnFr00,tackles_solo,3,,,,,
player,201812230sfo,sfo,WarnFr00,tackles_assists,2,,,,,
player,201812230sfo,sfo,WarnFr00,tackles_loss,0,,,,,
player,201812230sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201812230sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,WillKW00,def_int,0,,,,,
player,201812230sfo,sfo,WillKW00,def_int_yds,0,,,,,
player,201812230sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201812230sfo,sfo,WillKW00,def_int_long,0,,,,,
player,201812230sfo,sfo,WillKW00,pass_defended,0,,,,,
player,201812230sfo,sfo,WillKW00,sacks,0.0,,,,,
player,201812230sfo,sfo,WillKW00,tackles_combined,5,,,,,
player,201812230sfo,sfo,WillKW00,tackles_solo,3,,,,,
player,201812230sfo,sfo,WillKW00,tackles_assists,2,,,,,
player,201812230sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201812230sfo,sfo,WillKW00,qb_hits,0,,,,,
player,201812230sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,ThomSo00,def_int,0,,,,,
player,201812230sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201812230sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201812230sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201812230sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201812230sfo,sfo,ThomSo00,sacks,0.0,,,,,
player,201812230sfo,sfo,ThomSo00,tackles_combined,4,,,,,
player,201812230sfo,sfo,ThomSo00,tackles_solo,3,,,,,
player,201812230sfo,sfo,ThomSo00,tackles_assists,1,,,,,
player,201812230sfo,sfo,ThomSo00,tackles_loss,0,,,,,
player,201812230sfo,sfo,ThomSo00,qb_hits,0,,,,,
player,201812230sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201812230sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201812230sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201812230sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201812230sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201812230sfo,sfo,BlaiRo00,sacks,0.0,,,,,
player,201812230sfo,sfo,BlaiRo00,tackles_combined,3,,,,,
player,201812230sfo,sfo,BlaiRo00,tackles_solo,2,,,,,
player,201812230sfo,sfo,BlaiRo00,tackles_assists,1,,,,,
player,201812230sfo,sfo,BlaiRo00,tackles_loss,1,,,,,
player,201812230sfo,sfo,BlaiRo00,qb_hits,1,,,,,
player,201812230sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,JoneD.01,def_int,0,,,,,
player,201812230sfo,sfo,JoneD.01,def_int_yds,0,,,,,
player,201812230sfo,sfo,JoneD.01,def_int_td,0,,,,,
player,201812230sfo,sfo,JoneD.01,def_int_long,0,,,,,
player,201812230sfo,sfo,JoneD.01,pass_defended,0,,,,,
player,201812230sfo,sfo,JoneD.01,sacks,0.0,,,,,
player,201812230sfo,sfo,JoneD.01,tackles_combined,3,,,,,
player,201812230sfo,sfo,JoneD.01,tackles_solo,2,,,,,
player,201812230sfo,sfo,JoneD.01,tackles_assists,1,,,,,
player,201812230sfo,sfo,JoneD.01,tackles_loss,0,,,,,
player,201812230sfo,sfo,JoneD.01,qb_hits,0,,,,,
player,201812230sfo,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201812230sfo,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201812230sfo,sfo,ReedD.00,def_int,0,,,,,
player,201812230sfo,sfo,ReedD.00,def_int_yds,0,,,,,
player,201812230sfo,sfo,ReedD.00,def_int_td,0,,,,,
player,201812230sfo,sfo,ReedD.00,def_int_long,0,,,,,
player,201812230sfo,sfo,ReedD.00,pass_defended,0,,,,,
player,201812230sfo,sfo,ReedD.00,sacks,0.0,,,,,
player,201812230sfo,sfo,ReedD.00,tackles_combined,3,,,,,
player,201812230sfo,sfo,ReedD.00,tackles_solo,2,,,,,
player,201812230sfo,sfo,ReedD.00,tackles_assists,1,,,,,
player,201812230sfo,sfo,ReedD.00,tackles_loss,0,,,,,
player,201812230sfo,sfo,ReedD.00,qb_hits,0,,,,,
player,201812230sfo,sfo,ReedD.00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,ReedD.00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,ReedD.00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,ReedD.00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,SherRi00,def_int,0,,,,,
player,201812230sfo,sfo,SherRi00,def_int_yds,0,,,,,
player,201812230sfo,sfo,SherRi00,def_int_td,0,,,,,
player,201812230sfo,sfo,SherRi00,def_int_long,0,,,,,
player,201812230sfo,sfo,SherRi00,pass_defended,0,,,,,
player,201812230sfo,sfo,SherRi00,sacks,0.0,,,,,
player,201812230sfo,sfo,SherRi00,tackles_combined,3,,,,,
player,201812230sfo,sfo,SherRi00,tackles_solo,2,,,,,
player,201812230sfo,sfo,SherRi00,tackles_assists,1,,,,,
player,201812230sfo,sfo,SherRi00,tackles_loss,0,,,,,
player,201812230sfo,sfo,SherRi00,qb_hits,0,,,,,
player,201812230sfo,sfo,SherRi00,fumbles_rec,0,,,,,
player,201812230sfo,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201812230sfo,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201812230sfo,sfo,SherRi00,fumbles_forced,0,,,,,
player,201812230sfo,sfo,TaylJu00,def_int,0,,,,,
player,201812230sfo,sfo,TaylJu00,def_int_yds,0,,,,,
player,201812230sfo,sfo,TaylJu00,def_int_td,0,,,,,
player,201812230sfo,sfo,TaylJu00,def_int_long,0,,,,,
player,201812230sfo,sfo,TaylJu00,pass_defended,0,,,,,
player,201812230sfo,sfo,TaylJu00,sacks,0.0,,,,,
player,201812230sfo,sfo,TaylJu00,tackles_combined,2,,,,,
player,201812230sfo,sfo,TaylJu00,tackles_solo,1,,,,,
player,201812230sfo,sfo,TaylJu00,tackles_assists,1,,,,,
player,201812230sfo,sfo,TaylJu00,tackles_loss,0,,,,,
player,201812230sfo,sfo,TaylJu00,qb_hits,1,,,,,
player,201812230sfo,sfo,TaylJu00,fumbles_rec,0,,,,,
