game,2018,17,20181230,201812300den,sdg,"Los Angeles Chargers",23,den,"Denver Broncos",9
player,201812300den,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201812300den,sdg,PhilAd00,def_int,0,,,,,
player,201812300den,sdg,PhilAd00,def_int_yds,0,,,,,
player,201812300den,sdg,PhilAd00,def_int_td,0,,,,,
player,201812300den,sdg,PhilAd00,def_int_long,0,,,,,
player,201812300den,sdg,PhilAd00,pass_defended,1,,,,,
player,201812300den,sdg,PhilAd00,sacks,0.0,,,,,
player,201812300den,sdg,PhilAd00,tackles_combined,12,,,,,
player,201812300den,sdg,PhilAd00,tackles_solo,8,,,,,
player,201812300den,sdg,PhilAd00,tackles_assists,4,,,,,
player,201812300den,sdg,PhilAd00,tackles_loss,0,,,,,
player,201812300den,sdg,PhilAd00,qb_hits,0,,,,,
player,201812300den,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201812300den,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,PhilAd00,fumbles_forced,1,,,,,
player,201812300den,sdg,DaviMi03,def_int,0,,,,,
player,201812300den,sdg,DaviMi03,def_int_yds,0,,,,,
player,201812300den,sdg,DaviMi03,def_int_td,0,,,,,
player,201812300den,sdg,DaviMi03,def_int_long,0,,,,,
player,201812300den,sdg,DaviMi03,pass_defended,2,,,,,
player,201812300den,sdg,DaviMi03,sacks,0.0,,,,,
player,201812300den,sdg,DaviMi03,tackles_combined,9,,,,,
player,201812300den,sdg,DaviMi03,tackles_solo,6,,,,,
player,201812300den,sdg,DaviMi03,tackles_assists,3,,,,,
player,201812300den,sdg,DaviMi03,tackles_loss,0,,,,,
player,201812300den,sdg,DaviMi03,qb_hits,0,,,,,
player,201812300den,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201812300den,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201812300den,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201812300den,sdg,PullHa00,def_int,0,,,,,
player,201812300den,sdg,PullHa00,def_int_yds,0,,,,,
player,201812300den,sdg,PullHa00,def_int_td,0,,,,,
player,201812300den,sdg,PullHa00,def_int_long,0,,,,,
player,201812300den,sdg,PullHa00,pass_defended,0,,,,,
player,201812300den,sdg,PullHa00,sacks,0.0,,,,,
player,201812300den,sdg,PullHa00,tackles_combined,9,,,,,
player,201812300den,sdg,PullHa00,tackles_solo,6,,,,,
player,201812300den,sdg,PullHa00,tackles_assists,3,,,,,
player,201812300den,sdg,PullHa00,tackles_loss,0,,,,,
player,201812300den,sdg,PullHa00,qb_hits,0,,,,,
player,201812300den,sdg,PullHa00,fumbles_rec,0,,,,,
player,201812300den,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,PullHa00,fumbles_forced,0,,,,,
player,201812300den,sdg,JenkRa00,def_int,0,,,,,
player,201812300den,sdg,JenkRa00,def_int_yds,0,,,,,
player,201812300den,sdg,JenkRa00,def_int_td,0,,,,,
player,201812300den,sdg,JenkRa00,def_int_long,0,,,,,
player,201812300den,sdg,JenkRa00,pass_defended,0,,,,,
player,201812300den,sdg,JenkRa00,sacks,0.0,,,,,
player,201812300den,sdg,JenkRa00,tackles_combined,7,,,,,
player,201812300den,sdg,JenkRa00,tackles_solo,5,,,,,
player,201812300den,sdg,JenkRa00,tackles_assists,2,,,,,
player,201812300den,sdg,JenkRa00,tackles_loss,1,,,,,
player,201812300den,sdg,JenkRa00,qb_hits,0,,,,,
player,201812300den,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201812300den,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201812300den,sdg,KingDe01,def_int,0,,,,,
player,201812300den,sdg,KingDe01,def_int_yds,0,,,,,
player,201812300den,sdg,KingDe01,def_int_td,0,,,,,
player,201812300den,sdg,KingDe01,def_int_long,0,,,,,
player,201812300den,sdg,KingDe01,pass_defended,0,,,,,
player,201812300den,sdg,KingDe01,sacks,0.0,,,,,
player,201812300den,sdg,KingDe01,tackles_combined,7,,,,,
player,201812300den,sdg,KingDe01,tackles_solo,5,,,,,
player,201812300den,sdg,KingDe01,tackles_assists,2,,,,,
player,201812300den,sdg,KingDe01,tackles_loss,1,,,,,
player,201812300den,sdg,KingDe01,qb_hits,1,,,,,
player,201812300den,sdg,KingDe01,fumbles_rec,0,,,,,
player,201812300den,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201812300den,sdg,KingDe01,fumbles_forced,1,,,,,
player,201812300den,sdg,JameDe00,def_int,0,,,,,
player,201812300den,sdg,JameDe00,def_int_yds,0,,,,,
player,201812300den,sdg,JameDe00,def_int_td,0,,,,,
player,201812300den,sdg,JameDe00,def_int_long,0,,,,,
player,201812300den,sdg,JameDe00,pass_defended,0,,,,,
player,201812300den,sdg,JameDe00,sacks,0.0,,,,,
player,201812300den,sdg,JameDe00,tackles_combined,6,,,,,
player,201812300den,sdg,JameDe00,tackles_solo,5,,,,,
player,201812300den,sdg,JameDe00,tackles_assists,1,,,,,
player,201812300den,sdg,JameDe00,tackles_loss,0,,,,,
player,201812300den,sdg,JameDe00,qb_hits,0,,,,,
player,201812300den,sdg,JameDe00,fumbles_rec,0,,,,,
player,201812300den,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,JameDe00,fumbles_forced,0,,,,,
player,201812300den,sdg,BrowJa05,def_int,0,,,,,
player,201812300den,sdg,BrowJa05,def_int_yds,0,,,,,
player,201812300den,sdg,BrowJa05,def_int_td,0,,,,,
player,201812300den,sdg,BrowJa05,def_int_long,0,,,,,
player,201812300den,sdg,BrowJa05,pass_defended,0,,,,,
player,201812300den,sdg,BrowJa05,sacks,0.0,,,,,
player,201812300den,sdg,BrowJa05,tackles_combined,2,,,,,
player,201812300den,sdg,BrowJa05,tackles_solo,1,,,,,
player,201812300den,sdg,BrowJa05,tackles_assists,1,,,,,
player,201812300den,sdg,BrowJa05,tackles_loss,0,,,,,
player,201812300den,sdg,BrowJa05,qb_hits,0,,,,,
player,201812300den,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201812300den,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201812300den,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201812300den,sdg,EmanKy00,def_int,0,,,,,
player,201812300den,sdg,EmanKy00,def_int_yds,0,,,,,
player,201812300den,sdg,EmanKy00,def_int_td,0,,,,,
player,201812300den,sdg,EmanKy00,def_int_long,0,,,,,
player,201812300den,sdg,EmanKy00,pass_defended,0,,,,,
player,201812300den,sdg,EmanKy00,sacks,0.0,,,,,
player,201812300den,sdg,EmanKy00,tackles_combined,2,,,,,
player,201812300den,sdg,EmanKy00,tackles_solo,1,,,,,
player,201812300den,sdg,EmanKy00,tackles_assists,1,,,,,
player,201812300den,sdg,EmanKy00,tackles_loss,0,,,,,
player,201812300den,sdg,EmanKy00,qb_hits,0,,,,,
player,201812300den,sdg,EmanKy00,fumbles_rec,1,,,,,
player,201812300den,sdg,EmanKy00,fumbles_rec_yds,18,,,,,
player,201812300den,sdg,EmanKy00,fumbles_rec_td,1,,,,,
player,201812300den,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201812300den,sdg,MebaBr99,def_int,0,,,,,
player,201812300den,sdg,MebaBr99,def_int_yds,0,,,,,
player,201812300den,sdg,MebaBr99,def_int_td,0,,,,,
player,201812300den,sdg,MebaBr99,def_int_long,0,,,,,
player,201812300den,sdg,MebaBr99,pass_defended,0,,,,,
player,201812300den,sdg,MebaBr99,sacks,0.0,,,,,
player,201812300den,sdg,MebaBr99,tackles_combined,2,,,,,
player,201812300den,sdg,MebaBr99,tackles_solo,0,,,,,
player,201812300den,sdg,MebaBr99,tackles_assists,2,,,,,
player,201812300den,sdg,MebaBr99,tackles_loss,0,,,,,
player,201812300den,sdg,MebaBr99,qb_hits,0,,,,,
player,201812300den,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201812300den,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201812300den,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201812300den,sdg,NwosUc00,def_int,0,,,,,
player,201812300den,sdg,NwosUc00,def_int_yds,0,,,,,
player,201812300den,sdg,NwosUc00,def_int_td,0,,,,,
player,201812300den,sdg,NwosUc00,def_int_long,0,,,,,
player,201812300den,sdg,NwosUc00,pass_defended,0,,,,,
player,201812300den,sdg,NwosUc00,sacks,0.0,,,,,
player,201812300den,sdg,NwosUc00,tackles_combined,2,,,,,
player,201812300den,sdg,NwosUc00,tackles_solo,2,,,,,
player,201812300den,sdg,NwosUc00,tackles_assists,0,,,,,
player,201812300den,sdg,NwosUc00,tackles_loss,0,,,,,
player,201812300den,sdg,NwosUc00,qb_hits,0,,,,,
player,201812300den,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201812300den,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201812300den,sdg,DzubNi00,def_int,0,,,,,
player,201812300den,sdg,DzubNi00,def_int_yds,0,,,,,
player,201812300den,sdg,DzubNi00,def_int_td,0,,,,,
player,201812300den,sdg,DzubNi00,def_int_long,0,,,,,
player,201812300den,sdg,DzubNi00,pass_defended,0,,,,,
player,201812300den,sdg,DzubNi00,sacks,0.0,,,,,
player,201812300den,sdg,DzubNi00,tackles_combined,1,,,,,
player,201812300den,sdg,DzubNi00,tackles_solo,1,,,,,
player,201812300den,sdg,DzubNi00,tackles_assists,0,,,,,
player,201812300den,sdg,DzubNi00,tackles_loss,0,,,,,
player,201812300den,sdg,DzubNi00,qb_hits,0,,,,,
player,201812300den,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201812300den,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201812300den,sdg,HaywCa00,def_int,0,,,,,
player,201812300den,sdg,HaywCa00,def_int_yds,0,,,,,
player,201812300den,sdg,HaywCa00,def_int_td,0,,,,,
player,201812300den,sdg,HaywCa00,def_int_long,0,,,,,
player,201812300den,sdg,HaywCa00,pass_defended,0,,,,,
player,201812300den,sdg,HaywCa00,sacks,0.0,,,,,
player,201812300den,sdg,HaywCa00,tackles_combined,1,,,,,
player,201812300den,sdg,HaywCa00,tackles_solo,1,,,,,
player,201812300den,sdg,HaywCa00,tackles_assists,0,,,,,
player,201812300den,sdg,HaywCa00,tackles_loss,0,,,,,
player,201812300den,sdg,HaywCa00,qb_hits,0,,,,,
player,201812300den,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201812300den,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201812300den,sdg,IngrMe00,def_int,0,,,,,
player,201812300den,sdg,IngrMe00,def_int_yds,0,,,,,
player,201812300den,sdg,IngrMe00,def_int_td,0,,,,,
player,201812300den,sdg,IngrMe00,def_int_long,0,,,,,
player,201812300den,sdg,IngrMe00,pass_defended,0,,,,,
player,201812300den,sdg,IngrMe00,sacks,0.0,,,,,
player,201812300den,sdg,IngrMe00,tackles_combined,1,,,,,
player,201812300den,sdg,IngrMe00,tackles_solo,0,,,,,
player,201812300den,sdg,IngrMe00,tackles_assists,1,,,,,
player,201812300den,sdg,IngrMe00,tackles_loss,0,,,,,
player,201812300den,sdg,IngrMe00,qb_hits,0,,,,,
player,201812300den,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201812300den,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201812300den,sdg,JoneJu03,def_int,0,,,,,
player,201812300den,sdg,JoneJu03,def_int_yds,0,,,,,
player,201812300den,sdg,JoneJu03,def_int_td,0,,,,,
player,201812300den,sdg,JoneJu03,def_int_long,0,,,,,
player,201812300den,sdg,JoneJu03,pass_defended,0,,,,,
player,201812300den,sdg,JoneJu03,sacks,0.0,,,,,
player,201812300den,sdg,JoneJu03,tackles_combined,1,,,,,
player,201812300den,sdg,JoneJu03,tackles_solo,1,,,,,
player,201812300den,sdg,JoneJu03,tackles_assists,0,,,,,
player,201812300den,sdg,JoneJu03,tackles_loss,0,,,,,
player,201812300den,sdg,JoneJu03,qb_hits,0,,,,,
player,201812300den,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201812300den,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201812300den,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201812300den,sdg,PhilDa01,def_int,0,,,,,
player,201812300den,sdg,PhilDa01,def_int_yds,0,,,,,
player,201812300den,sdg,PhilDa01,def_int_td,0,,,,,
player,201812300den,sdg,PhilDa01,def_int_long,0,,,,,
player,201812300den,sdg,PhilDa01,pass_defended,0,,,,,
player,201812300den,sdg,PhilDa01,sacks,0.0,,,,,
player,201812300den,sdg,PhilDa01,tackles_combined,1,,,,,
player,201812300den,sdg,PhilDa01,tackles_solo,0,,,,,
player,201812300den,sdg,PhilDa01,tackles_assists,1,,,,,
player,201812300den,sdg,PhilDa01,tackles_loss,0,,,,,
player,201812300den,sdg,PhilDa01,qb_hits,0,,,,,
player,201812300den,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201812300den,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201812300den,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201812300den,sdg,RochIs00,def_int,0,,,,,
player,201812300den,sdg,RochIs00,def_int_yds,0,,,,,
player,201812300den,sdg,RochIs00,def_int_td,0,,,,,
player,201812300den,sdg,RochIs00,def_int_long,0,,,,,
player,201812300den,sdg,RochIs00,pass_defended,0,,,,,
player,201812300den,sdg,RochIs00,sacks,0.0,,,,,
player,201812300den,sdg,RochIs00,tackles_combined,1,,,,,
player,201812300den,sdg,RochIs00,tackles_solo,1,,,,,
player,201812300den,sdg,RochIs00,tackles_assists,0,,,,,
player,201812300den,sdg,RochIs00,tackles_loss,1,,,,,
player,201812300den,sdg,RochIs00,qb_hits,1,,,,,
player,201812300den,sdg,RochIs00,fumbles_rec,0,,,,,
player,201812300den,sdg,RochIs00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,RochIs00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,RochIs00,fumbles_forced,0,,,,,
player,201812300den,sdg,SquaDa00,def_int,0,,,,,
player,201812300den,sdg,SquaDa00,def_int_yds,0,,,,,
player,201812300den,sdg,SquaDa00,def_int_td,0,,,,,
player,201812300den,sdg,SquaDa00,def_int_long,0,,,,,
player,201812300den,sdg,SquaDa00,pass_defended,0,,,,,
player,201812300den,sdg,SquaDa00,sacks,0.0,,,,,
player,201812300den,sdg,SquaDa00,tackles_combined,1,,,,,
player,201812300den,sdg,SquaDa00,tackles_solo,1,,,,,
player,201812300den,sdg,SquaDa00,tackles_assists,0,,,,,
player,201812300den,sdg,SquaDa00,tackles_loss,0,,,,,
player,201812300den,sdg,SquaDa00,qb_hits,0,,,,,
player,201812300den,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201812300den,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201812300den,sdg,WattDe00,def_int,0,,,,,
player,201812300den,sdg,WattDe00,def_int_yds,0,,,,,
player,201812300den,sdg,WattDe00,def_int_td,0,,,,,
player,201812300den,sdg,WattDe00,def_int_long,0,,,,,
player,201812300den,sdg,WattDe00,pass_defended,0,,,,,
player,201812300den,sdg,WattDe00,sacks,0.0,,,,,
player,201812300den,sdg,WattDe00,tackles_combined,1,,,,,
player,201812300den,sdg,WattDe00,tackles_solo,1,,,,,
player,201812300den,sdg,WattDe00,tackles_assists,0,,,,,
player,201812300den,sdg,WattDe00,tackles_loss,0,,,,,
player,201812300den,sdg,WattDe00,qb_hits,0,,,,,
player,201812300den,sdg,WattDe00,fumbles_rec,0,,,,,
player,201812300den,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,WattDe00,fumbles_forced,0,,,,,
player,201812300den,sdg,WilsKy00,def_int,0,,,,,
player,201812300den,sdg,WilsKy00,def_int_yds,0,,,,,
player,201812300den,sdg,WilsKy00,def_int_td,0,,,,,
player,201812300den,sdg,WilsKy00,def_int_long,0,,,,,
player,201812300den,sdg,WilsKy00,pass_defended,0,,,,,
player,201812300den,sdg,WilsKy00,sacks,0.0,,,,,
player,201812300den,sdg,WilsKy00,tackles_combined,1,,,,,
player,201812300den,sdg,WilsKy00,tackles_solo,1,,,,,
player,201812300den,sdg,WilsKy00,tackles_assists,0,,,,,
player,201812300den,sdg,WilsKy00,tackles_loss,0,,,,,
player,201812300den,sdg,WilsKy00,qb_hits,0,,,,,
player,201812300den,sdg,WilsKy00,fumbles_rec,0,,,,,
player,201812300den,sdg,WilsKy00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,WilsKy00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,WilsKy00,fumbles_forced,0,,,,,
player,201812300den,sdg,FacyBr00,def_int,0,,,,,
player,201812300den,sdg,FacyBr00,def_int_yds,0,,,,,
player,201812300den,sdg,FacyBr00,def_int_td,0,,,,,
player,201812300den,sdg,FacyBr00,def_int_long,0,,,,,
player,201812300den,sdg,FacyBr00,pass_defended,0,,,,,
player,201812300den,sdg,FacyBr00,sacks,0.0,,,,,
player,201812300den,sdg,FacyBr00,tackles_combined,0,,,,,
player,201812300den,sdg,FacyBr00,tackles_solo,0,,,,,
player,201812300den,sdg,FacyBr00,tackles_assists,0,,,,,
player,201812300den,sdg,FacyBr00,tackles_loss,0,,,,,
player,201812300den,sdg,FacyBr00,qb_hits,0,,,,,
player,201812300den,sdg,FacyBr00,fumbles_rec,1,,,,,
player,201812300den,sdg,FacyBr00,fumbles_rec_yds,0,,,,,
player,201812300den,sdg,FacyBr00,fumbles_rec_td,0,,,,,
player,201812300den,sdg,FacyBr00,fumbles_forced,0,,,,,
player,201812300den,den,ParkWi01,def_int,1,,,,,
player,201812300den,den,ParkWi01,def_int_yds,11,,,,,
player,201812300den,den,ParkWi01,def_int_td,0,,,,,
player,201812300den,den,ParkWi01,def_int_long,11,,,,,
player,201812300den,den,ParkWi01,pass_defended,1,,,,,
player,201812300den,den,ParkWi01,sacks,0.0,,,,,
player,201812300den,den,ParkWi01,tackles_combined,3,,,,,
player,201812300den,den,ParkWi01,tackles_solo,2,,,,,
player,201812300den,den,ParkWi01,tackles_assists,1,,,,,
player,201812300den,den,ParkWi01,tackles_loss,0,,,,,
player,201812300den,den,ParkWi01,qb_hits,0,,,,,
player,201812300den,den,ParkWi01,fumbles_rec,0,,,,,
player,201812300den,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201812300den,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201812300den,den,ParkWi01,fumbles_forced,0,,,,,
player,201812300den,den,YiadIs00,def_int,1,,,,,
player,201812300den,den,YiadIs00,def_int_yds,4,,,,,
player,201812300den,den,YiadIs00,def_int_td,0,,,,,
player,201812300den,den,YiadIs00,def_int_long,4,,,,,
player,201812300den,den,YiadIs00,pass_defended,1,,,,,
player,201812300den,den,YiadIs00,sacks,0.0,,,,,
player,201812300den,den,YiadIs00,tackles_combined,2,,,,,
player,201812300den,den,YiadIs00,tackles_solo,2,,,,,
player,201812300den,den,YiadIs00,tackles_assists,0,,,,,
player,201812300den,den,YiadIs00,tackles_loss,0,,,,,
player,201812300den,den,YiadIs00,qb_hits,0,,,,,
player,201812300den,den,YiadIs00,fumbles_rec,0,,,,,
player,201812300den,den,YiadIs00,fumbles_rec_yds,0,,,,,
player,201812300den,den,YiadIs00,fumbles_rec_td,0,,,,,
player,201812300den,den,YiadIs00,fumbles_forced,0,,,,,
player,201812300den,den,DaviTo01,def_int,0,,,,,
player,201812300den,den,DaviTo01,def_int_yds,0,,,,,
player,201812300den,den,DaviTo01,def_int_td,0,,,,,
player,201812300den,den,DaviTo01,def_int_long,0,,,,,
player,201812300den,den,DaviTo01,pass_defended,0,,,,,
player,201812300den,den,DaviTo01,sacks,0.0,,,,,
player,201812300den,den,DaviTo01,tackles_combined,6,,,,,
player,201812300den,den,DaviTo01,tackles_solo,5,,,,,
player,201812300den,den,DaviTo01,tackles_assists,1,,,,,
player,201812300den,den,DaviTo01,tackles_loss,0,,,,,
player,201812300den,den,DaviTo01,qb_hits,0,,,,,
player,201812300den,den,DaviTo01,fumbles_rec,0,,,,,
player,201812300den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201812300den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201812300den,den,DaviTo01,fumbles_forced,0,,,,,
player,201812300den,den,HarrSh00,def_int,0,,,,,
player,201812300den,den,HarrSh00,def_int_yds,0,,,,,
player,201812300den,den,HarrSh00,def_int_td,0,,,,,
player,201812300den,den,HarrSh00,def_int_long,0,,,,,
player,201812300den,den,HarrSh00,pass_defended,0,,,,,
player,201812300den,den,HarrSh00,sacks,0.0,,,,,
player,201812300den,den,HarrSh00,tackles_combined,5,,,,,
player,201812300den,den,HarrSh00,tackles_solo,1,,,,,
player,201812300den,den,HarrSh00,tackles_assists,4,,,,,
player,201812300den,den,HarrSh00,tackles_loss,0,,,,,
player,201812300den,den,HarrSh00,qb_hits,0,,,,,
player,201812300den,den,HarrSh00,fumbles_rec,0,,,,,
player,201812300den,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201812300den,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201812300den,den,HarrSh00,fumbles_forced,0,,,,,
player,201812300den,den,JeweJo00,def_int,0,,,,,
player,201812300den,den,JeweJo00,def_int_yds,0,,,,,
player,201812300den,den,JeweJo00,def_int_td,0,,,,,
player,201812300den,den,JeweJo00,def_int_long,0,,,,,
player,201812300den,den,JeweJo00,pass_defended,0,,,,,
player,201812300den,den,JeweJo00,sacks,0.0,,,,,
player,201812300den,den,JeweJo00,tackles_combined,5,,,,,
player,201812300den,den,JeweJo00,tackles_solo,4,,,,,
player,201812300den,den,JeweJo00,tackles_assists,1,,,,,
player,201812300den,den,JeweJo00,tackles_loss,1,,,,,
player,201812300den,den,JeweJo00,qb_hits,0,,,,,
player,201812300den,den,JeweJo00,fumbles_rec,0,,,,,
player,201812300den,den,JeweJo00,fumbles_rec_yds,0,,,,,
player,201812300den,den,JeweJo00,fumbles_rec_td,0,,,,,
player,201812300den,den,JeweJo00,fumbles_forced,0,,,,,
player,201812300den,den,RobyBr00,def_int,0,,,,,
player,201812300den,den,RobyBr00,def_int_yds,0,,,,,
player,201812300den,den,RobyBr00,def_int_td,0,,,,,
player,201812300den,den,RobyBr00,def_int_long,0,,,,,
player,201812300den,den,RobyBr00,pass_defended,0,,,,,
player,201812300den,den,RobyBr00,sacks,0.0,,,,,
player,201812300den,den,RobyBr00,tackles_combined,5,,,,,
player,201812300den,den,RobyBr00,tackles_solo,5,,,,,
player,201812300den,den,RobyBr00,tackles_assists,0,,,,,
player,201812300den,den,RobyBr00,tackles_loss,0,,,,,
player,201812300den,den,RobyBr00,qb_hits,0,,,,,
player,201812300den,den,RobyBr00,fumbles_rec,0,,,,,
player,201812300den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201812300den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201812300den,den,RobyBr00,fumbles_forced,0,,,,,
player,201812300den,den,ChubBr00,def_int,0,,,,,
player,201812300den,den,ChubBr00,def_int_yds,0,,,,,
player,201812300den,den,ChubBr00,def_int_td,0,,,,,
player,201812300den,den,ChubBr00,def_int_long,0,,,,,
player,201812300den,den,ChubBr00,pass_defended,0,,,,,
player,201812300den,den,ChubBr00,sacks,0.0,,,,,
player,201812300den,den,ChubBr00,tackles_combined,4,,,,,
player,201812300den,den,ChubBr00,tackles_solo,4,,,,,
player,201812300den,den,ChubBr00,tackles_assists,0,,,,,
player,201812300den,den,ChubBr00,tackles_loss,1,,,,,
player,201812300den,den,ChubBr00,qb_hits,1,,,,,
player,201812300den,den,ChubBr00,fumbles_rec,0,,,,,
player,201812300den,den,ChubBr00,fumbles_rec_yds,0,,,,,
player,201812300den,den,ChubBr00,fumbles_rec_td,0,,,,,
player,201812300den,den,ChubBr00,fumbles_forced,0,,,,,
player,201812300den,den,HollJe01,def_int,0,,,,,
player,201812300den,den,HollJe01,def_int_yds,0,,,,,
player,201812300den,den,HollJe01,def_int_td,0,,,,,
player,201812300den,den,HollJe01,def_int_long,0,,,,,
player,201812300den,den,HollJe01,pass_defended,0,,,,,
player,201812300den,den,HollJe01,sacks,0.0,,,,,
player,201812300den,den,HollJe01,tackles_combined,3,,,,,
player,201812300den,den,HollJe01,tackles_solo,0,,,,,
player,201812300den,den,HollJe01,tackles_assists,3,,,,,
player,201812300den,den,HollJe01,tackles_loss,0,,,,,
player,201812300den,den,HollJe01,qb_hits,0,,,,,
player,201812300den,den,HollJe01,fumbles_rec,0,,,,,
player,201812300den,den,HollJe01,fumbles_rec_yds,0,,,,,
player,201812300den,den,HollJe01,fumbles_rec_td,0,,,,,
player,201812300den,den,HollJe01,fumbles_forced,0,,,,,
player,201812300den,den,MillVo00,def_int,0,,,,,
player,201812300den,den,MillVo00,def_int_yds,0,,,,,
player,201812300den,den,MillVo00,def_int_td,0,,,,,
player,201812300den,den,MillVo00,def_int_long,0,,,,,
player,201812300den,den,MillVo00,pass_defended,0,,,,,
player,201812300den,den,MillVo00,sacks,0.0,,,,,
player,201812300den,den,MillVo00,tackles_combined,3,,,,,
player,201812300den,den,MillVo00,tackles_solo,2,,,,,
player,201812300den,den,MillVo00,tackles_assists,1,,,,,
player,201812300den,den,MillVo00,tackles_loss,0,,,,,
player,201812300den,den,MillVo00,qb_hits,1,,,,,
player,201812300den,den,MillVo00,fumbles_rec,1,,,,,
player,201812300den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201812300den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201812300den,den,MillVo00,fumbles_forced,0,,,,,
player,201812300den,den,SimmJu00,def_int,0,,,,,
player,201812300den,den,SimmJu00,def_int_yds,0,,,,,
player,201812300den,den,SimmJu00,def_int_td,0,,,,,
player,201812300den,den,SimmJu00,def_int_long,0,,,,,
player,201812300den,den,SimmJu00,pass_defended,0,,,,,
player,201812300den,den,SimmJu00,sacks,0.0,,,,,
player,201812300den,den,SimmJu00,tackles_combined,3,,,,,
player,201812300den,den,SimmJu00,tackles_solo,0,,,,,
player,201812300den,den,SimmJu00,tackles_assists,3,,,,,
