game,2018,3,20180923,201809230crd,chi,"Chicago Bears",16,crd,"Arizona Cardinals",14
player,201809230crd,chi,CallBr00,def_int_td,0,,,,,
player,201809230crd,chi,CallBr00,def_int_long,0,,,,,
player,201809230crd,chi,CallBr00,pass_defended,1,,,,,
player,201809230crd,chi,CallBr00,sacks,0.0,,,,,
player,201809230crd,chi,CallBr00,tackles_combined,1,,,,,
player,201809230crd,chi,CallBr00,tackles_solo,1,,,,,
player,201809230crd,chi,CallBr00,tackles_assists,0,,,,,
player,201809230crd,chi,CallBr00,tackles_loss,1,,,,,
player,201809230crd,chi,CallBr00,qb_hits,0,,,,,
player,201809230crd,chi,CallBr00,fumbles_rec,0,,,,,
player,201809230crd,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,CallBr00,fumbles_forced,0,,,,,
player,201809230crd,chi,MackKh00,def_int,0,,,,,
player,201809230crd,chi,MackKh00,def_int_yds,0,,,,,
player,201809230crd,chi,MackKh00,def_int_td,0,,,,,
player,201809230crd,chi,MackKh00,def_int_long,0,,,,,
player,201809230crd,chi,MackKh00,pass_defended,0,,,,,
player,201809230crd,chi,MackKh00,sacks,2.0,,,,,
player,201809230crd,chi,MackKh00,tackles_combined,5,,,,,
player,201809230crd,chi,MackKh00,tackles_solo,5,,,,,
player,201809230crd,chi,MackKh00,tackles_assists,0,,,,,
player,201809230crd,chi,MackKh00,tackles_loss,1,,,,,
player,201809230crd,chi,MackKh00,qb_hits,3,,,,,
player,201809230crd,chi,MackKh00,fumbles_rec,0,,,,,
player,201809230crd,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,MackKh00,fumbles_forced,1,,,,,
player,201809230crd,chi,HickAk00,def_int,0,,,,,
player,201809230crd,chi,HickAk00,def_int_yds,0,,,,,
player,201809230crd,chi,HickAk00,def_int_td,0,,,,,
player,201809230crd,chi,HickAk00,def_int_long,0,,,,,
player,201809230crd,chi,HickAk00,pass_defended,0,,,,,
player,201809230crd,chi,HickAk00,sacks,1.0,,,,,
player,201809230crd,chi,HickAk00,tackles_combined,4,,,,,
player,201809230crd,chi,HickAk00,tackles_solo,3,,,,,
player,201809230crd,chi,HickAk00,tackles_assists,1,,,,,
player,201809230crd,chi,HickAk00,tackles_loss,0,,,,,
player,201809230crd,chi,HickAk00,qb_hits,3,,,,,
player,201809230crd,chi,HickAk00,fumbles_rec,0,,,,,
player,201809230crd,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,HickAk00,fumbles_forced,1,,,,,
player,201809230crd,chi,AmosAd00,def_int,0,,,,,
player,201809230crd,chi,AmosAd00,def_int_yds,0,,,,,
player,201809230crd,chi,AmosAd00,def_int_td,0,,,,,
player,201809230crd,chi,AmosAd00,def_int_long,0,,,,,
player,201809230crd,chi,AmosAd00,pass_defended,0,,,,,
player,201809230crd,chi,AmosAd00,sacks,0.0,,,,,
player,201809230crd,chi,AmosAd00,tackles_combined,5,,,,,
player,201809230crd,chi,AmosAd00,tackles_solo,4,,,,,
player,201809230crd,chi,AmosAd00,tackles_assists,1,,,,,
player,201809230crd,chi,AmosAd00,tackles_loss,0,,,,,
player,201809230crd,chi,AmosAd00,qb_hits,0,,,,,
player,201809230crd,chi,AmosAd00,fumbles_rec,0,,,,,
player,201809230crd,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,AmosAd00,fumbles_forced,0,,,,,
player,201809230crd,chi,TrevDa00,def_int,0,,,,,
player,201809230crd,chi,TrevDa00,def_int_yds,0,,,,,
player,201809230crd,chi,TrevDa00,def_int_td,0,,,,,
player,201809230crd,chi,TrevDa00,def_int_long,0,,,,,
player,201809230crd,chi,TrevDa00,pass_defended,0,,,,,
player,201809230crd,chi,TrevDa00,sacks,0.0,,,,,
player,201809230crd,chi,TrevDa00,tackles_combined,5,,,,,
player,201809230crd,chi,TrevDa00,tackles_solo,3,,,,,
player,201809230crd,chi,TrevDa00,tackles_assists,2,,,,,
player,201809230crd,chi,TrevDa00,tackles_loss,0,,,,,
player,201809230crd,chi,TrevDa00,qb_hits,0,,,,,
player,201809230crd,chi,TrevDa00,fumbles_rec,1,,,,,
player,201809230crd,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,TrevDa00,fumbles_forced,0,,,,,
player,201809230crd,chi,GoldEd00,def_int,0,,,,,
player,201809230crd,chi,GoldEd00,def_int_yds,0,,,,,
player,201809230crd,chi,GoldEd00,def_int_td,0,,,,,
player,201809230crd,chi,GoldEd00,def_int_long,0,,,,,
player,201809230crd,chi,GoldEd00,pass_defended,0,,,,,
player,201809230crd,chi,GoldEd00,sacks,0.0,,,,,
player,201809230crd,chi,GoldEd00,tackles_combined,4,,,,,
player,201809230crd,chi,GoldEd00,tackles_solo,2,,,,,
player,201809230crd,chi,GoldEd00,tackles_assists,2,,,,,
player,201809230crd,chi,GoldEd00,tackles_loss,0,,,,,
player,201809230crd,chi,GoldEd00,qb_hits,0,,,,,
player,201809230crd,chi,GoldEd00,fumbles_rec,0,,,,,
player,201809230crd,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,GoldEd00,fumbles_forced,0,,,,,
player,201809230crd,chi,SmitRo07,def_int,0,,,,,
player,201809230crd,chi,SmitRo07,def_int_yds,0,,,,,
player,201809230crd,chi,SmitRo07,def_int_td,0,,,,,
player,201809230crd,chi,SmitRo07,def_int_long,0,,,,,
player,201809230crd,chi,SmitRo07,pass_defended,0,,,,,
player,201809230crd,chi,SmitRo07,sacks,0.0,,,,,
player,201809230crd,chi,SmitRo07,tackles_combined,4,,,,,
player,201809230crd,chi,SmitRo07,tackles_solo,4,,,,,
player,201809230crd,chi,SmitRo07,tackles_assists,0,,,,,
player,201809230crd,chi,SmitRo07,tackles_loss,1,,,,,
player,201809230crd,chi,SmitRo07,qb_hits,0,,,,,
player,201809230crd,chi,SmitRo07,fumbles_rec,0,,,,,
player,201809230crd,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201809230crd,chi,SmitRo07,fumbles_forced,0,,,,,
player,201809230crd,chi,ToliKe00,def_int,0,,,,,
player,201809230crd,chi,ToliKe00,def_int_yds,0,,,,,
player,201809230crd,chi,ToliKe00,def_int_td,0,,,,,
player,201809230crd,chi,ToliKe00,def_int_long,0,,,,,
player,201809230crd,chi,ToliKe00,pass_defended,0,,,,,
player,201809230crd,chi,ToliKe00,sacks,0.0,,,,,
player,201809230crd,chi,ToliKe00,tackles_combined,3,,,,,
player,201809230crd,chi,ToliKe00,tackles_solo,3,,,,,
player,201809230crd,chi,ToliKe00,tackles_assists,0,,,,,
player,201809230crd,chi,ToliKe00,tackles_loss,0,,,,,
player,201809230crd,chi,ToliKe00,qb_hits,0,,,,,
player,201809230crd,chi,ToliKe00,fumbles_rec,0,,,,,
player,201809230crd,chi,ToliKe00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,ToliKe00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,ToliKe00,fumbles_forced,0,,,,,
player,201809230crd,chi,AmukPr00,def_int,0,,,,,
player,201809230crd,chi,AmukPr00,def_int_yds,0,,,,,
player,201809230crd,chi,AmukPr00,def_int_td,0,,,,,
player,201809230crd,chi,AmukPr00,def_int_long,0,,,,,
player,201809230crd,chi,AmukPr00,pass_defended,1,,,,,
player,201809230crd,chi,AmukPr00,sacks,0.0,,,,,
player,201809230crd,chi,AmukPr00,tackles_combined,2,,,,,
player,201809230crd,chi,AmukPr00,tackles_solo,1,,,,,
player,201809230crd,chi,AmukPr00,tackles_assists,1,,,,,
player,201809230crd,chi,AmukPr00,tackles_loss,1,,,,,
player,201809230crd,chi,AmukPr00,qb_hits,0,,,,,
player,201809230crd,chi,AmukPr00,fumbles_rec,0,,,,,
player,201809230crd,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,AmukPr00,fumbles_forced,0,,,,,
player,201809230crd,chi,FullKy00,def_int,0,,,,,
player,201809230crd,chi,FullKy00,def_int_yds,0,,,,,
player,201809230crd,chi,FullKy00,def_int_td,0,,,,,
player,201809230crd,chi,FullKy00,def_int_long,0,,,,,
player,201809230crd,chi,FullKy00,pass_defended,1,,,,,
player,201809230crd,chi,FullKy00,sacks,0.0,,,,,
player,201809230crd,chi,FullKy00,tackles_combined,2,,,,,
player,201809230crd,chi,FullKy00,tackles_solo,2,,,,,
player,201809230crd,chi,FullKy00,tackles_assists,0,,,,,
player,201809230crd,chi,FullKy00,tackles_loss,0,,,,,
player,201809230crd,chi,FullKy00,qb_hits,0,,,,,
player,201809230crd,chi,FullKy00,fumbles_rec,0,,,,,
player,201809230crd,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,FullKy00,fumbles_forced,0,,,,,
player,201809230crd,chi,RobeRo00,def_int,0,,,,,
player,201809230crd,chi,RobeRo00,def_int_yds,0,,,,,
player,201809230crd,chi,RobeRo00,def_int_td,0,,,,,
player,201809230crd,chi,RobeRo00,def_int_long,0,,,,,
player,201809230crd,chi,RobeRo00,pass_defended,0,,,,,
player,201809230crd,chi,RobeRo00,sacks,0.0,,,,,
player,201809230crd,chi,RobeRo00,tackles_combined,2,,,,,
player,201809230crd,chi,RobeRo00,tackles_solo,0,,,,,
player,201809230crd,chi,RobeRo00,tackles_assists,2,,,,,
player,201809230crd,chi,RobeRo00,tackles_loss,0,,,,,
player,201809230crd,chi,RobeRo00,qb_hits,1,,,,,
player,201809230crd,chi,RobeRo00,fumbles_rec,0,,,,,
player,201809230crd,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,RobeRo00,fumbles_forced,0,,,,,
player,201809230crd,chi,AchoSa00,def_int,0,,,,,
player,201809230crd,chi,AchoSa00,def_int_yds,0,,,,,
player,201809230crd,chi,AchoSa00,def_int_td,0,,,,,
player,201809230crd,chi,AchoSa00,def_int_long,0,,,,,
player,201809230crd,chi,AchoSa00,pass_defended,0,,,,,
player,201809230crd,chi,AchoSa00,sacks,0.0,,,,,
player,201809230crd,chi,AchoSa00,tackles_combined,1,,,,,
player,201809230crd,chi,AchoSa00,tackles_solo,1,,,,,
player,201809230crd,chi,AchoSa00,tackles_assists,0,,,,,
player,201809230crd,chi,AchoSa00,tackles_loss,0,,,,,
player,201809230crd,chi,AchoSa00,qb_hits,0,,,,,
player,201809230crd,chi,AchoSa00,fumbles_rec,0,,,,,
player,201809230crd,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,AchoSa00,fumbles_forced,0,,,,,
player,201809230crd,chi,BullJo00,def_int,0,,,,,
player,201809230crd,chi,BullJo00,def_int_yds,0,,,,,
player,201809230crd,chi,BullJo00,def_int_td,0,,,,,
player,201809230crd,chi,BullJo00,def_int_long,0,,,,,
player,201809230crd,chi,BullJo00,pass_defended,0,,,,,
player,201809230crd,chi,BullJo00,sacks,0.0,,,,,
player,201809230crd,chi,BullJo00,tackles_combined,1,,,,,
player,201809230crd,chi,BullJo00,tackles_solo,0,,,,,
player,201809230crd,chi,BullJo00,tackles_assists,1,,,,,
player,201809230crd,chi,BullJo00,tackles_loss,0,,,,,
player,201809230crd,chi,BullJo00,qb_hits,0,,,,,
player,201809230crd,chi,BullJo00,fumbles_rec,0,,,,,
player,201809230crd,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,BullJo00,fumbles_forced,0,,,,,
player,201809230crd,chi,FloyLe00,def_int,0,,,,,
player,201809230crd,chi,FloyLe00,def_int_yds,0,,,,,
player,201809230crd,chi,FloyLe00,def_int_td,0,,,,,
player,201809230crd,chi,FloyLe00,def_int_long,0,,,,,
player,201809230crd,chi,FloyLe00,pass_defended,0,,,,,
player,201809230crd,chi,FloyLe00,sacks,0.0,,,,,
player,201809230crd,chi,FloyLe00,tackles_combined,1,,,,,
player,201809230crd,chi,FloyLe00,tackles_solo,0,,,,,
player,201809230crd,chi,FloyLe00,tackles_assists,1,,,,,
player,201809230crd,chi,FloyLe00,tackles_loss,0,,,,,
player,201809230crd,chi,FloyLe00,qb_hits,0,,,,,
player,201809230crd,chi,FloyLe00,fumbles_rec,0,,,,,
player,201809230crd,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,FloyLe00,fumbles_forced,0,,,,,
player,201809230crd,chi,NichBi00,def_int,0,,,,,
player,201809230crd,chi,NichBi00,def_int_yds,0,,,,,
player,201809230crd,chi,NichBi00,def_int_td,0,,,,,
player,201809230crd,chi,NichBi00,def_int_long,0,,,,,
player,201809230crd,chi,NichBi00,pass_defended,0,,,,,
player,201809230crd,chi,NichBi00,sacks,0.0,,,,,
player,201809230crd,chi,NichBi00,tackles_combined,1,,,,,
player,201809230crd,chi,NichBi00,tackles_solo,1,,,,,
player,201809230crd,chi,NichBi00,tackles_assists,0,,,,,
player,201809230crd,chi,NichBi00,tackles_loss,1,,,,,
player,201809230crd,chi,NichBi00,qb_hits,0,,,,,
player,201809230crd,chi,NichBi00,fumbles_rec,0,,,,,
player,201809230crd,chi,NichBi00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,NichBi00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,NichBi00,fumbles_forced,0,,,,,
player,201809230crd,chi,LyncAa00,def_int,0,,,,,
player,201809230crd,chi,LyncAa00,def_int_yds,0,,,,,
player,201809230crd,chi,LyncAa00,def_int_td,0,,,,,
player,201809230crd,chi,LyncAa00,def_int_long,0,,,,,
player,201809230crd,chi,LyncAa00,pass_defended,0,,,,,
player,201809230crd,chi,LyncAa00,sacks,0.0,,,,,
player,201809230crd,chi,LyncAa00,tackles_combined,0,,,,,
player,201809230crd,chi,LyncAa00,tackles_solo,0,,,,,
player,201809230crd,chi,LyncAa00,tackles_assists,0,,,,,
player,201809230crd,chi,LyncAa00,tackles_loss,0,,,,,
player,201809230crd,chi,LyncAa00,qb_hits,1,,,,,
player,201809230crd,chi,LyncAa00,fumbles_rec,0,,,,,
player,201809230crd,chi,LyncAa00,fumbles_rec_yds,0,,,,,
player,201809230crd,chi,LyncAa00,fumbles_rec_td,0,,,,,
player,201809230crd,chi,LyncAa00,fumbles_forced,0,,,,,
player,201809230crd,crd,BostTr00,def_int,1,,,,,
player,201809230crd,crd,BostTr00,def_int_yds,0,,,,,
player,201809230crd,crd,BostTr00,def_int_td,0,,,,,
player,201809230crd,crd,BostTr00,def_int_long,0,,,,,
player,201809230crd,crd,BostTr00,pass_defended,2,,,,,
player,201809230crd,crd,BostTr00,sacks,0.0,,,,,
player,201809230crd,crd,BostTr00,tackles_combined,7,,,,,
player,201809230crd,crd,BostTr00,tackles_solo,5,,,,,
player,201809230crd,crd,BostTr00,tackles_assists,2,,,,,
player,201809230crd,crd,BostTr00,tackles_loss,0,,,,,
player,201809230crd,crd,BostTr00,qb_hits,0,,,,,
player,201809230crd,crd,BostTr00,fumbles_rec,0,,,,,
player,201809230crd,crd,BostTr00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,BostTr00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,BostTr00,fumbles_forced,0,,,,,
player,201809230crd,crd,JoneCh03,def_int,0,,,,,
player,201809230crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201809230crd,crd,JoneCh03,def_int_td,0,,,,,
player,201809230crd,crd,JoneCh03,def_int_long,0,,,,,
player,201809230crd,crd,JoneCh03,pass_defended,1,,,,,
player,201809230crd,crd,JoneCh03,sacks,1.0,,,,,
player,201809230crd,crd,JoneCh03,tackles_combined,4,,,,,
player,201809230crd,crd,JoneCh03,tackles_solo,2,,,,,
player,201809230crd,crd,JoneCh03,tackles_assists,2,,,,,
player,201809230crd,crd,JoneCh03,tackles_loss,1,,,,,
player,201809230crd,crd,JoneCh03,qb_hits,1,,,,,
player,201809230crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201809230crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201809230crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201809230crd,crd,NkemRo00,def_int,0,,,,,
player,201809230crd,crd,NkemRo00,def_int_yds,0,,,,,
player,201809230crd,crd,NkemRo00,def_int_td,0,,,,,
player,201809230crd,crd,NkemRo00,def_int_long,0,,,,,
player,201809230crd,crd,NkemRo00,pass_defended,0,,,,,
player,201809230crd,crd,NkemRo00,sacks,1.0,,,,,
player,201809230crd,crd,NkemRo00,tackles_combined,2,,,,,
player,201809230crd,crd,NkemRo00,tackles_solo,2,,,,,
player,201809230crd,crd,NkemRo00,tackles_assists,0,,,,,
player,201809230crd,crd,NkemRo00,tackles_loss,0,,,,,
player,201809230crd,crd,NkemRo00,qb_hits,0,,,,,
player,201809230crd,crd,NkemRo00,fumbles_rec,0,,,,,
player,201809230crd,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,NkemRo00,fumbles_forced,1,,,,,
player,201809230crd,crd,BakeBu00,def_int,0,,,,,
player,201809230crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201809230crd,crd,BakeBu00,def_int_td,0,,,,,
player,201809230crd,crd,BakeBu00,def_int_long,0,,,,,
player,201809230crd,crd,BakeBu00,pass_defended,0,,,,,
player,201809230crd,crd,BakeBu00,sacks,0.5,,,,,
player,201809230crd,crd,BakeBu00,tackles_combined,10,,,,,
player,201809230crd,crd,BakeBu00,tackles_solo,8,,,,,
player,201809230crd,crd,BakeBu00,tackles_assists,2,,,,,
player,201809230crd,crd,BakeBu00,tackles_loss,2,,,,,
player,201809230crd,crd,BakeBu00,qb_hits,1,,,,,
player,201809230crd,crd,BakeBu00,fumbles_rec,0,,,,,
player,201809230crd,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,BakeBu00,fumbles_forced,0,,,,,
player,201809230crd,crd,BenwBe00,def_int,0,,,,,
player,201809230crd,crd,BenwBe00,def_int_yds,0,,,,,
player,201809230crd,crd,BenwBe00,def_int_td,0,,,,,
player,201809230crd,crd,BenwBe00,def_int_long,0,,,,,
player,201809230crd,crd,BenwBe00,pass_defended,1,,,,,
player,201809230crd,crd,BenwBe00,sacks,0.5,,,,,
player,201809230crd,crd,BenwBe00,tackles_combined,3,,,,,
player,201809230crd,crd,BenwBe00,tackles_solo,2,,,,,
player,201809230crd,crd,BenwBe00,tackles_assists,1,,,,,
player,201809230crd,crd,BenwBe00,tackles_loss,0,,,,,
player,201809230crd,crd,BenwBe00,qb_hits,1,,,,,
player,201809230crd,crd,BenwBe00,fumbles_rec,0,,,,,
player,201809230crd,crd,BenwBe00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,BenwBe00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,BenwBe00,fumbles_forced,0,,,,,
player,201809230crd,crd,ByneJo00,def_int,0,,,,,
player,201809230crd,crd,ByneJo00,def_int_yds,0,,,,,
player,201809230crd,crd,ByneJo00,def_int_td,0,,,,,
player,201809230crd,crd,ByneJo00,def_int_long,0,,,,,
player,201809230crd,crd,ByneJo00,pass_defended,0,,,,,
player,201809230crd,crd,ByneJo00,sacks,0.0,,,,,
player,201809230crd,crd,ByneJo00,tackles_combined,10,,,,,
player,201809230crd,crd,ByneJo00,tackles_solo,7,,,,,
player,201809230crd,crd,ByneJo00,tackles_assists,3,,,,,
player,201809230crd,crd,ByneJo00,tackles_loss,0,,,,,
player,201809230crd,crd,ByneJo00,qb_hits,0,,,,,
player,201809230crd,crd,ByneJo00,fumbles_rec,0,,,,,
player,201809230crd,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,ByneJo00,fumbles_forced,0,,,,,
player,201809230crd,crd,HodgGe00,def_int,0,,,,,
player,201809230crd,crd,HodgGe00,def_int_yds,0,,,,,
player,201809230crd,crd,HodgGe00,def_int_td,0,,,,,
player,201809230crd,crd,HodgGe00,def_int_long,0,,,,,
player,201809230crd,crd,HodgGe00,pass_defended,0,,,,,
player,201809230crd,crd,HodgGe00,sacks,0.0,,,,,
player,201809230crd,crd,HodgGe00,tackles_combined,7,,,,,
player,201809230crd,crd,HodgGe00,tackles_solo,5,,,,,
player,201809230crd,crd,HodgGe00,tackles_assists,2,,,,,
player,201809230crd,crd,HodgGe00,tackles_loss,1,,,,,
player,201809230crd,crd,HodgGe00,qb_hits,1,,,,,
player,201809230crd,crd,HodgGe00,fumbles_rec,0,,,,,
player,201809230crd,crd,HodgGe00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,HodgGe00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,HodgGe00,fumbles_forced,0,,,,,
player,201809230crd,crd,BethAn20,def_int,0,,,,,
player,201809230crd,crd,BethAn20,def_int_yds,0,,,,,
player,201809230crd,crd,BethAn20,def_int_td,0,,,,,
player,201809230crd,crd,BethAn20,def_int_long,0,,,,,
player,201809230crd,crd,BethAn20,pass_defended,1,,,,,
player,201809230crd,crd,BethAn20,sacks,0.0,,,,,
player,201809230crd,crd,BethAn20,tackles_combined,5,,,,,
player,201809230crd,crd,BethAn20,tackles_solo,4,,,,,
player,201809230crd,crd,BethAn20,tackles_assists,1,,,,,
player,201809230crd,crd,BethAn20,tackles_loss,0,,,,,
player,201809230crd,crd,BethAn20,qb_hits,0,,,,,
player,201809230crd,crd,BethAn20,fumbles_rec,0,,,,,
player,201809230crd,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201809230crd,crd,BethAn20,fumbles_forced,0,,,,,
player,201809230crd,crd,MayoBe00,def_int,0,,,,,
player,201809230crd,crd,MayoBe00,def_int_yds,0,,,,,
player,201809230crd,crd,MayoBe00,def_int_td,0,,,,,
player,201809230crd,crd,MayoBe00,def_int_long,0,,,,,
player,201809230crd,crd,MayoBe00,pass_defended,0,,,,,
player,201809230crd,crd,MayoBe00,sacks,0.0,,,,,
player,201809230crd,crd,MayoBe00,tackles_combined,5,,,,,
player,201809230crd,crd,MayoBe00,tackles_solo,5,,,,,
player,201809230crd,crd,MayoBe00,tackles_assists,0,,,,,
player,201809230crd,crd,MayoBe00,tackles_loss,0,,,,,
player,201809230crd,crd,MayoBe00,qb_hits,0,,,,,
player,201809230crd,crd,MayoBe00,fumbles_rec,0,,,,,
player,201809230crd,crd,MayoBe00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,MayoBe00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,MayoBe00,fumbles_forced,0,,,,,
player,201809230crd,crd,TaylJa01,def_int,0,,,,,
player,201809230crd,crd,TaylJa01,def_int_yds,0,,,,,
player,201809230crd,crd,TaylJa01,def_int_td,0,,,,,
player,201809230crd,crd,TaylJa01,def_int_long,0,,,,,
player,201809230crd,crd,TaylJa01,pass_defended,0,,,,,
player,201809230crd,crd,TaylJa01,sacks,0.0,,,,,
player,201809230crd,crd,TaylJa01,tackles_combined,4,,,,,
player,201809230crd,crd,TaylJa01,tackles_solo,4,,,,,
player,201809230crd,crd,TaylJa01,tackles_assists,0,,,,,
player,201809230crd,crd,TaylJa01,tackles_loss,0,,,,,
player,201809230crd,crd,TaylJa01,qb_hits,0,,,,,
player,201809230crd,crd,TaylJa01,fumbles_rec,0,,,,,
player,201809230crd,crd,TaylJa01,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,TaylJa01,fumbles_rec_td,0,,,,,
player,201809230crd,crd,TaylJa01,fumbles_forced,0,,,,,
player,201809230crd,crd,PetePa00,def_int,0,,,,,
player,201809230crd,crd,PetePa00,def_int_yds,0,,,,,
player,201809230crd,crd,PetePa00,def_int_td,0,,,,,
player,201809230crd,crd,PetePa00,def_int_long,0,,,,,
player,201809230crd,crd,PetePa00,pass_defended,1,,,,,
player,201809230crd,crd,PetePa00,sacks,0.0,,,,,
player,201809230crd,crd,PetePa00,tackles_combined,3,,,,,
player,201809230crd,crd,PetePa00,tackles_solo,3,,,,,
player,201809230crd,crd,PetePa00,tackles_assists,0,,,,,
player,201809230crd,crd,PetePa00,tackles_loss,0,,,,,
player,201809230crd,crd,PetePa00,qb_hits,0,,,,,
player,201809230crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201809230crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201809230crd,crd,GuntRo00,def_int,0,,,,,
player,201809230crd,crd,GuntRo00,def_int_yds,0,,,,,
player,201809230crd,crd,GuntRo00,def_int_td,0,,,,,
player,201809230crd,crd,GuntRo00,def_int_long,0,,,,,
player,201809230crd,crd,GuntRo00,pass_defended,0,,,,,
player,201809230crd,crd,GuntRo00,sacks,0.0,,,,,
player,201809230crd,crd,GuntRo00,tackles_combined,2,,,,,
player,201809230crd,crd,GuntRo00,tackles_solo,1,,,,,
player,201809230crd,crd,GuntRo00,tackles_assists,1,,,,,
player,201809230crd,crd,GuntRo00,tackles_loss,1,,,,,
player,201809230crd,crd,GuntRo00,qb_hits,1,,,,,
player,201809230crd,crd,GuntRo00,fumbles_rec,0,,,,,
player,201809230crd,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,GuntRo00,fumbles_forced,0,,,,,
player,201809230crd,crd,PeteCo00,def_int,0,,,,,
player,201809230crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201809230crd,crd,PeteCo00,def_int_td,0,,,,,
player,201809230crd,crd,PeteCo00,def_int_long,0,,,,,
player,201809230crd,crd,PeteCo00,pass_defended,0,,,,,
player,201809230crd,crd,PeteCo00,sacks,0.0,,,,,
player,201809230crd,crd,PeteCo00,tackles_combined,2,,,,,
player,201809230crd,crd,PeteCo00,tackles_solo,1,,,,,
player,201809230crd,crd,PeteCo00,tackles_assists,1,,,,,
player,201809230crd,crd,PeteCo00,tackles_loss,0,,,,,
player,201809230crd,crd,PeteCo00,qb_hits,0,,,,,
player,201809230crd,crd,PeteCo00,fumbles_rec,1,,,,,
player,201809230crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201809230crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201809230crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201809230crd,crd,EdmoCh00,def_int,0,,,,,
player,201809230crd,crd,EdmoCh00,def_int_yds,0,,,,,
player,201809230crd,crd,EdmoCh00,def_int_td,0,,,,,
player,201809230crd,crd,EdmoCh00,def_int_long,0,,,,,
player,201809230crd,crd,EdmoCh00,pass_defended,0,,,,,
player,201809230crd,crd,EdmoCh00,sacks,0.0,,,,,
