game,2018,2,20180916,201809160was,clt,"Indianapolis Colts",21,was,"Washington Redskins",9
player,201809160was,was,HopkDu00,punt_long,0,,,,,
player,201809160was,clt,LuckAn00,pass_cmp,21,,,,,
player,201809160was,clt,LuckAn00,pass_att,31,,,,,
player,201809160was,clt,LuckAn00,pass_yds,179,,,,,
player,201809160was,clt,LuckAn00,pass_first_down,10,,,,,
player,201809160was,clt,LuckAn00,pass_air_yds,56,,,,,
player,201809160was,clt,LuckAn00,pass_air_yds_per_cmp,2.7,,,,,
player,201809160was,clt,LuckAn00,pass_air_yds_per_att,1.8,,,,,
player,201809160was,clt,LuckAn00,pass_tgt_yds_per_att,4.3,,,,,
player,201809160was,clt,LuckAn00,pass_yac,123,,,,,
player,201809160was,clt,LuckAn00,pass_yac_per_cmp,5.9,,,,,
player,201809160was,clt,LuckAn00,pass_drops,0,,,,,
player,201809160was,clt,LuckAn00,pass_drop_pct,0.0,,,,,
player,201809160was,clt,LuckAn00,pass_poor_throws,6,,,,,
player,201809160was,clt,LuckAn00,pass_poor_throw_pct,19.4,,,,,
player,201809160was,clt,LuckAn00,pass_blitzed,18,,,,,
player,201809160was,clt,LuckAn00,pass_hurried,8,,,,,
player,201809160was,clt,LuckAn00,pass_hits,6,,,,,
player,201809160was,clt,LuckAn00,rush_scrambles,1,,,,,
player,201809160was,clt,LuckAn00,rush_scrambles_yds_per_att,2.0,,,,,
player,201809160was,was,SmitAl03,pass_cmp,33,,,,,
player,201809160was,was,SmitAl03,pass_att,46,,,,,
player,201809160was,was,SmitAl03,pass_yds,292,,,,,
player,201809160was,was,SmitAl03,pass_first_down,16,,,,,
player,201809160was,was,SmitAl03,pass_air_yds,170,,,,,
player,201809160was,was,SmitAl03,pass_air_yds_per_cmp,5.2,,,,,
player,201809160was,was,SmitAl03,pass_air_yds_per_att,3.7,,,,,
player,201809160was,was,SmitAl03,pass_tgt_yds_per_att,7.1,,,,,
player,201809160was,was,SmitAl03,pass_yac,122,,,,,
player,201809160was,was,SmitAl03,pass_yac_per_cmp,3.7,,,,,
player,201809160was,was,SmitAl03,pass_drops,1,,,,,
player,201809160was,was,SmitAl03,pass_drop_pct,2.2,,,,,
player,201809160was,was,SmitAl03,pass_poor_throws,3,,,,,
player,201809160was,was,SmitAl03,pass_poor_throw_pct,6.5,,,,,
player,201809160was,was,SmitAl03,pass_blitzed,3,,,,,
player,201809160was,was,SmitAl03,pass_hurried,5,,,,,
player,201809160was,was,SmitAl03,pass_hits,1,,,,,
player,201809160was,was,SmitAl03,rush_scrambles,2,,,,,
player,201809160was,was,SmitAl03,rush_scrambles_yds_per_att,5.5,,,,,
player,201809160was,clt,MackMa00,rush_att,10,,,,,
player,201809160was,clt,MackMa00,rush_yds,34,,,,,
player,201809160was,clt,MackMa00,rush_first_down,1,,,,,
player,201809160was,clt,MackMa00,rush_yds_before_contact,18,,,,,
player,201809160was,clt,MackMa00,rush_yds_bc_per_rush,1.8,,,,,
player,201809160was,clt,MackMa00,rush_yac,16,,,,,
player,201809160was,clt,MackMa00,rush_yac_per_rush,1.6,,,,,
player,201809160was,clt,MackMa00,rush_broken_tackles,0,,,,,
player,201809160was,clt,MackMa00,rush_broken_tackles_per_rush,,,,,,
player,201809160was,clt,WilkJo01,rush_att,10,,,,,
player,201809160was,clt,WilkJo01,rush_yds,61,,,,,
player,201809160was,clt,WilkJo01,rush_first_down,2,,,,,
player,201809160was,clt,WilkJo01,rush_yds_before_contact,39,,,,,
player,201809160was,clt,WilkJo01,rush_yds_bc_per_rush,3.9,,,,,
player,201809160was,clt,WilkJo01,rush_yac,22,,,,,
player,201809160was,clt,WilkJo01,rush_yac_per_rush,2.2,,,,,
player,201809160was,clt,WilkJo01,rush_broken_tackles,0,,,,,
player,201809160was,clt,WilkJo01,rush_broken_tackles_per_rush,,,,,,
player,201809160was,clt,HineNy00,rush_att,4,,,,,
player,201809160was,clt,HineNy00,rush_yds,7,,,,,
player,201809160was,clt,HineNy00,rush_first_down,1,,,,,
player,201809160was,clt,HineNy00,rush_yds_before_contact,-2,,,,,
player,201809160was,clt,HineNy00,rush_yds_bc_per_rush,-0.5,,,,,
player,201809160was,clt,HineNy00,rush_yac,9,,,,,
player,201809160was,clt,HineNy00,rush_yac_per_rush,2.3,,,,,
player,201809160was,clt,HineNy00,rush_broken_tackles,0,,,,,
player,201809160was,clt,HineNy00,rush_broken_tackles_per_rush,,,,,,
player,201809160was,clt,LuckAn00,rush_att,4,,,,,
player,201809160was,clt,LuckAn00,rush_yds,2,,,,,
player,201809160was,clt,LuckAn00,rush_first_down,1,,,,,
player,201809160was,clt,LuckAn00,rush_yds_before_contact,2,,,,,
player,201809160was,clt,LuckAn00,rush_yds_bc_per_rush,0.5,,,,,
player,201809160was,clt,LuckAn00,rush_yac,0,,,,,
player,201809160was,clt,LuckAn00,rush_yac_per_rush,0.0,,,,,
player,201809160was,clt,LuckAn00,rush_broken_tackles,0,,,,,
player,201809160was,clt,LuckAn00,rush_broken_tackles_per_rush,,,,,,
player,201809160was,was,PeteAd01,rush_att,11,,,,,
player,201809160was,was,PeteAd01,rush_yds,20,,,,,
player,201809160was,was,PeteAd01,rush_first_down,1,,,,,
player,201809160was,was,PeteAd01,rush_yds_before_contact,8,,,,,
player,201809160was,was,PeteAd01,rush_yds_bc_per_rush,0.7,,,,,
player,201809160was,was,PeteAd01,rush_yac,12,,,,,
player,201809160was,was,PeteAd01,rush_yac_per_rush,1.1,,,,,
player,201809160was,was,PeteAd01,rush_broken_tackles,0,,,,,
player,201809160was,was,PeteAd01,rush_broken_tackles_per_rush,,,,,,
player,201809160was,was,SmitAl03,rush_att,4,,,,,
player,201809160was,was,SmitAl03,rush_yds,14,,,,,
player,201809160was,was,SmitAl03,rush_first_down,1,,,,,
player,201809160was,was,SmitAl03,rush_yds_before_contact,9,,,,,
player,201809160was,was,SmitAl03,rush_yds_bc_per_rush,2.3,,,,,
player,201809160was,was,SmitAl03,rush_yac,5,,,,,
player,201809160was,was,SmitAl03,rush_yac_per_rush,1.3,,,,,
player,201809160was,was,SmitAl03,rush_broken_tackles,0,,,,,
player,201809160was,was,SmitAl03,rush_broken_tackles_per_rush,,,,,,
player,201809160was,was,ThomCh03,rush_att,4,,,,,
player,201809160was,was,ThomCh03,rush_yds,1,,,,,
player,201809160was,was,ThomCh03,rush_first_down,0,,,,,
player,201809160was,was,ThomCh03,rush_yds_before_contact,-3,,,,,
player,201809160was,was,ThomCh03,rush_yds_bc_per_rush,-0.8,,,,,
player,201809160was,was,ThomCh03,rush_yac,4,,,,,
player,201809160was,was,ThomCh03,rush_yac_per_rush,1.0,,,,,
player,201809160was,was,ThomCh03,rush_broken_tackles,0,,,,,
player,201809160was,was,ThomCh03,rush_broken_tackles_per_rush,,,,,,
player,201809160was,was,CrowJa00,rush_att,2,,,,,
player,201809160was,was,CrowJa00,rush_yds,29,,,,,
player,201809160was,was,CrowJa00,rush_first_down,1,,,,,
player,201809160was,was,CrowJa00,rush_yds_before_contact,29,,,,,
player,201809160was,was,CrowJa00,rush_yds_bc_per_rush,14.5,,,,,
player,201809160was,was,CrowJa00,rush_yac,0,,,,,
player,201809160was,was,CrowJa00,rush_yac_per_rush,0.0,,,,,
player,201809160was,was,CrowJa00,rush_broken_tackles,0,,,,,
player,201809160was,was,CrowJa00,rush_broken_tackles_per_rush,,,,,,
player,201809160was,was,KellRo00,rush_att,1,,,,,
player,201809160was,was,KellRo00,rush_yds,1,,,,,
player,201809160was,was,KellRo00,rush_first_down,1,,,,,
player,201809160was,was,KellRo00,rush_yds_before_contact,0,,,,,
player,201809160was,was,KellRo00,rush_yds_bc_per_rush,0.0,,,,,
player,201809160was,was,KellRo00,rush_yac,1,,,,,
player,201809160was,was,KellRo00,rush_yac_per_rush,1.0,,,,,
player,201809160was,was,KellRo00,rush_broken_tackles,0,,,,,
player,201809160was,was,KellRo00,rush_broken_tackles_per_rush,,,,,,
player,201809160was,clt,HiltT.00,targets,11,,,,,
player,201809160was,clt,HiltT.00,rec,7,,,,,
player,201809160was,clt,HiltT.00,rec_yds,83,,,,,
player,201809160was,clt,HiltT.00,rec_first_down,5,,,,,
player,201809160was,clt,HiltT.00,rec_air_yds,30,,,,,
player,201809160was,clt,HiltT.00,rec_air_yds_per_rec,4.3,,,,,
player,201809160was,clt,HiltT.00,rec_yac,53,,,,,
player,201809160was,clt,HiltT.00,rec_yac_per_rec,7.6,,,,,
player,201809160was,clt,HiltT.00,rec_broken_tackles,1,,,,,
player,201809160was,clt,HiltT.00,rec_broken_tackles_per_rec,7.0,,,,,
player,201809160was,clt,HiltT.00,rec_drops,0,,,,,
player,201809160was,clt,HiltT.00,rec_drop_pct,0.0,,,,,
player,201809160was,clt,RogeCh02,targets,3,,,,,
player,201809160was,clt,RogeCh02,rec,3,,,,,
player,201809160was,clt,RogeCh02,rec_yds,17,,,,,
player,201809160was,clt,RogeCh02,rec_first_down,1,,,,,
player,201809160was,clt,RogeCh02,rec_air_yds,3,,,,,
player,201809160was,clt,RogeCh02,rec_air_yds_per_rec,1.0,,,,,
player,201809160was,clt,RogeCh02,rec_yac,14,,,,,
player,201809160was,clt,RogeCh02,rec_yac_per_rec,4.7,,,,,
player,201809160was,clt,RogeCh02,rec_broken_tackles,0,,,,,
player,201809160was,clt,RogeCh02,rec_broken_tackles_per_rec,,,,,,
player,201809160was,clt,RogeCh02,rec_drops,0,,,,,
player,201809160was,clt,RogeCh02,rec_drop_pct,0.0,,,,,
player,201809160was,clt,EbroEr00,targets,4,,,,,
player,201809160was,clt,EbroEr00,rec,3,,,,,
player,201809160was,clt,EbroEr00,rec_yds,26,,,,,
player,201809160was,clt,EbroEr00,rec_first_down,2,,,,,
player,201809160was,clt,EbroEr00,rec_air_yds,10,,,,,
player,201809160was,clt,EbroEr00,rec_air_yds_per_rec,3.3,,,,,
player,201809160was,clt,EbroEr00,rec_yac,16,,,,,
player,201809160was,clt,EbroEr00,rec_yac_per_rec,5.3,,,,,
player,201809160was,clt,EbroEr00,rec_broken_tackles,0,,,,,
player,201809160was,clt,EbroEr00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,clt,EbroEr00,rec_drops,0,,,,,
player,201809160was,clt,EbroEr00,rec_drop_pct,0.0,,,,,
player,201809160was,clt,WilkJo01,targets,2,,,,,
player,201809160was,clt,WilkJo01,rec,2,,,,,
player,201809160was,clt,WilkJo01,rec_yds,3,,,,,
player,201809160was,clt,WilkJo01,rec_first_down,0,,,,,
player,201809160was,clt,WilkJo01,rec_air_yds,-3,,,,,
player,201809160was,clt,WilkJo01,rec_air_yds_per_rec,-1.5,,,,,
player,201809160was,clt,WilkJo01,rec_yac,6,,,,,
player,201809160was,clt,WilkJo01,rec_yac_per_rec,3.0,,,,,
player,201809160was,clt,WilkJo01,rec_broken_tackles,1,,,,,
player,201809160was,clt,WilkJo01,rec_broken_tackles_per_rec,2.0,,,,,
player,201809160was,clt,WilkJo01,rec_drops,0,,,,,
player,201809160was,clt,WilkJo01,rec_drop_pct,0.0,,,,,
player,201809160was,clt,GranRy01,targets,2,,,,,
player,201809160was,clt,GranRy01,rec,2,,,,,
player,201809160was,clt,GranRy01,rec_yds,30,,,,,
player,201809160was,clt,GranRy01,rec_first_down,1,,,,,
player,201809160was,clt,GranRy01,rec_air_yds,20,,,,,
player,201809160was,clt,GranRy01,rec_air_yds_per_rec,10.0,,,,,
player,201809160was,clt,GranRy01,rec_yac,10,,,,,
player,201809160was,clt,GranRy01,rec_yac_per_rec,5.0,,,,,
player,201809160was,clt,GranRy01,rec_broken_tackles,0,,,,,
player,201809160was,clt,GranRy01,rec_broken_tackles_per_rec,,,,,,
player,201809160was,clt,GranRy01,rec_drops,0,,,,,
player,201809160was,clt,GranRy01,rec_drop_pct,0.0,,,,,
player,201809160was,clt,DoylJa00,targets,5,,,,,
player,201809160was,clt,DoylJa00,rec,2,,,,,
player,201809160was,clt,DoylJa00,rec_yds,20,,,,,
player,201809160was,clt,DoylJa00,rec_first_down,1,,,,,
player,201809160was,clt,DoylJa00,rec_air_yds,2,,,,,
player,201809160was,clt,DoylJa00,rec_air_yds_per_rec,1.0,,,,,
player,201809160was,clt,DoylJa00,rec_yac,18,,,,,
player,201809160was,clt,DoylJa00,rec_yac_per_rec,9.0,,,,,
player,201809160was,clt,DoylJa00,rec_broken_tackles,0,,,,,
player,201809160was,clt,DoylJa00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,clt,DoylJa00,rec_drops,0,,,,,
player,201809160was,clt,DoylJa00,rec_drop_pct,0.0,,,,,
player,201809160was,clt,HineNy00,targets,1,,,,,
player,201809160was,clt,HineNy00,rec,1,,,,,
player,201809160was,clt,HineNy00,rec_yds,-2,,,,,
player,201809160was,clt,HineNy00,rec_first_down,0,,,,,
player,201809160was,clt,HineNy00,rec_air_yds,-2,,,,,
player,201809160was,clt,HineNy00,rec_air_yds_per_rec,-2.0,,,,,
player,201809160was,clt,HineNy00,rec_yac,0,,,,,
player,201809160was,clt,HineNy00,rec_yac_per_rec,0.0,,,,,
player,201809160was,clt,HineNy00,rec_broken_tackles,0,,,,,
player,201809160was,clt,HineNy00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,clt,HineNy00,rec_drops,0,,,,,
player,201809160was,clt,HineNy00,rec_drop_pct,0.0,,,,,
player,201809160was,clt,MackMa00,targets,2,,,,,
player,201809160was,clt,MackMa00,rec,1,,,,,
player,201809160was,clt,MackMa00,rec_yds,2,,,,,
player,201809160was,clt,MackMa00,rec_first_down,0,,,,,
player,201809160was,clt,MackMa00,rec_air_yds,-4,,,,,
player,201809160was,clt,MackMa00,rec_air_yds_per_rec,-4.0,,,,,
player,201809160was,clt,MackMa00,rec_yac,6,,,,,
player,201809160was,clt,MackMa00,rec_yac_per_rec,6.0,,,,,
player,201809160was,clt,MackMa00,rec_broken_tackles,0,,,,,
player,201809160was,clt,MackMa00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,clt,MackMa00,rec_drops,0,,,,,
player,201809160was,clt,MackMa00,rec_drop_pct,0.0,,,,,
player,201809160was,clt,HewiRy00,targets,1,,,,,
player,201809160was,clt,HewiRy00,rec,0,,,,,
player,201809160was,clt,HewiRy00,rec_yds,0,,,,,
player,201809160was,clt,HewiRy00,rec_first_down,,,,,,
player,201809160was,clt,HewiRy00,rec_air_yds,0,,,,,
player,201809160was,clt,HewiRy00,rec_air_yds_per_rec,,,,,,
player,201809160was,clt,HewiRy00,rec_yac,0,,,,,
player,201809160was,clt,HewiRy00,rec_yac_per_rec,,,,,,
player,201809160was,clt,HewiRy00,rec_broken_tackles,0,,,,,
player,201809160was,clt,HewiRy00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,clt,HewiRy00,rec_drops,0,,,,,
player,201809160was,clt,HewiRy00,rec_drop_pct,0.0,,,,,
player,201809160was,was,ThomCh03,targets,14,,,,,
player,201809160was,was,ThomCh03,rec,13,,,,,
player,201809160was,was,ThomCh03,rec_yds,92,,,,,
player,201809160was,was,ThomCh03,rec_first_down,5,,,,,
player,201809160was,was,ThomCh03,rec_air_yds,45,,,,,
player,201809160was,was,ThomCh03,rec_air_yds_per_rec,3.5,,,,,
player,201809160was,was,ThomCh03,rec_yac,47,,,,,
player,201809160was,was,ThomCh03,rec_yac_per_rec,3.6,,,,,
player,201809160was,was,ThomCh03,rec_broken_tackles,0,,,,,
player,201809160was,was,ThomCh03,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,ThomCh03,rec_drops,0,,,,,
player,201809160was,was,ThomCh03,rec_drop_pct,0.0,,,,,
player,201809160was,was,ReedJo02,targets,8,,,,,
player,201809160was,was,ReedJo02,rec,6,,,,,
player,201809160was,was,ReedJo02,rec_yds,55,,,,,
player,201809160was,was,ReedJo02,rec_first_down,2,,,,,
player,201809160was,was,ReedJo02,rec_air_yds,37,,,,,
player,201809160was,was,ReedJo02,rec_air_yds_per_rec,6.2,,,,,
player,201809160was,was,ReedJo02,rec_yac,18,,,,,
player,201809160was,was,ReedJo02,rec_yac_per_rec,3.0,,,,,
player,201809160was,was,ReedJo02,rec_broken_tackles,0,,,,,
player,201809160was,was,ReedJo02,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,ReedJo02,rec_drops,0,,,,,
player,201809160was,was,ReedJo02,rec_drop_pct,0.0,,,,,
player,201809160was,was,DoctJo00,targets,7,,,,,
player,201809160was,was,DoctJo00,rec,4,,,,,
player,201809160was,was,DoctJo00,rec_yds,37,,,,,
player,201809160was,was,DoctJo00,rec_first_down,4,,,,,
player,201809160was,was,DoctJo00,rec_air_yds,34,,,,,
player,201809160was,was,DoctJo00,rec_air_yds_per_rec,8.5,,,,,
player,201809160was,was,DoctJo00,rec_yac,3,,,,,
player,201809160was,was,DoctJo00,rec_yac_per_rec,0.8,,,,,
player,201809160was,was,DoctJo00,rec_broken_tackles,0,,,,,
player,201809160was,was,DoctJo00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,DoctJo00,rec_drops,1,,,,,
player,201809160was,was,DoctJo00,rec_drop_pct,14.3,,,,,
player,201809160was,was,RichPa01,targets,6,,,,,
player,201809160was,was,RichPa01,rec,4,,,,,
player,201809160was,was,RichPa01,rec_yds,63,,,,,
player,201809160was,was,RichPa01,rec_first_down,3,,,,,
player,201809160was,was,RichPa01,rec_air_yds,51,,,,,
player,201809160was,was,RichPa01,rec_air_yds_per_rec,12.8,,,,,
player,201809160was,was,RichPa01,rec_yac,12,,,,,
player,201809160was,was,RichPa01,rec_yac_per_rec,3.0,,,,,
player,201809160was,was,RichPa01,rec_broken_tackles,0,,,,,
player,201809160was,was,RichPa01,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,RichPa01,rec_drops,0,,,,,
player,201809160was,was,RichPa01,rec_drop_pct,0.0,,,,,
player,201809160was,was,PeteAd01,targets,3,,,,,
player,201809160was,was,PeteAd01,rec,3,,,,,
player,201809160was,was,PeteAd01,rec_yds,30,,,,,
player,201809160was,was,PeteAd01,rec_first_down,1,,,,,
player,201809160was,was,PeteAd01,rec_air_yds,-3,,,,,
player,201809160was,was,PeteAd01,rec_air_yds_per_rec,-1.0,,,,,
player,201809160was,was,PeteAd01,rec_yac,33,,,,,
player,201809160was,was,PeteAd01,rec_yac_per_rec,11.0,,,,,
player,201809160was,was,PeteAd01,rec_broken_tackles,0,,,,,
player,201809160was,was,PeteAd01,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,PeteAd01,rec_drops,0,,,,,
player,201809160was,was,PeteAd01,rec_drop_pct,0.0,,,,,
player,201809160was,was,CrowJa00,targets,4,,,,,
player,201809160was,was,CrowJa00,rec,2,,,,,
player,201809160was,was,CrowJa00,rec_yds,8,,,,,
player,201809160was,was,CrowJa00,rec_first_down,0,,,,,
player,201809160was,was,CrowJa00,rec_air_yds,0,,,,,
player,201809160was,was,CrowJa00,rec_air_yds_per_rec,0.0,,,,,
player,201809160was,was,CrowJa00,rec_yac,8,,,,,
player,201809160was,was,CrowJa00,rec_yac_per_rec,4.0,,,,,
player,201809160was,was,CrowJa00,rec_broken_tackles,0,,,,,
player,201809160was,was,CrowJa00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,CrowJa00,rec_drops,0,,,,,
player,201809160was,was,CrowJa00,rec_drop_pct,0.0,,,,,
player,201809160was,was,DaviVe00,targets,1,,,,,
player,201809160was,was,DaviVe00,rec,1,,,,,
player,201809160was,was,DaviVe00,rec_yds,7,,,,,
player,201809160was,was,DaviVe00,rec_first_down,1,,,,,
player,201809160was,was,DaviVe00,rec_air_yds,6,,,,,
player,201809160was,was,DaviVe00,rec_air_yds_per_rec,6.0,,,,,
player,201809160was,was,DaviVe00,rec_yac,1,,,,,
player,201809160was,was,DaviVe00,rec_yac_per_rec,1.0,,,,,
player,201809160was,was,DaviVe00,rec_broken_tackles,0,,,,,
player,201809160was,was,DaviVe00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,DaviVe00,rec_drops,0,,,,,
player,201809160was,was,DaviVe00,rec_drop_pct,0.0,,,,,
player,201809160was,was,ChesJe00,targets,1,,,,,
player,201809160was,was,ChesJe00,rec,0,,,,,
player,201809160was,was,ChesJe00,rec_yds,0,,,,,
player,201809160was,was,ChesJe00,rec_first_down,,,,,,
player,201809160was,was,ChesJe00,rec_air_yds,0,,,,,
player,201809160was,was,ChesJe00,rec_air_yds_per_rec,,,,,,
player,201809160was,was,ChesJe00,rec_yac,0,,,,,
player,201809160was,was,ChesJe00,rec_yac_per_rec,,,,,,
player,201809160was,was,ChesJe00,rec_broken_tackles,0,,,,,
player,201809160was,was,ChesJe00,rec_broken_tackles_per_rec,,,,,,
player,201809160was,was,ChesJe00,rec_drops,0,,,,,
player,201809160was,was,ChesJe00,rec_drop_pct,0.0,,,,,
player,201809160was,was,MoseMo00,pos,T,,,,,
player,201809160was,was,MoseMo00,offense,74,,,,,
player,201809160was,was,MoseMo00,off_pct,100%,,,,,
player,201809160was,was,MoseMo00,defense,0,,,,,
player,201809160was,was,MoseMo00,def_pct,0%,,,,,
player,201809160was,was,MoseMo00,special_teams,4,,,,,
player,201809160was,was,MoseMo00,st_pct,16%,,,,,
player,201809160was,was,LauvSh20,pos,G,,,,,
player,201809160was,was,LauvSh20,offense,74,,,,,
player,201809160was,was,LauvSh20,off_pct,100%,,,,,
player,201809160was,was,LauvSh20,defense,0,,,,,
player,201809160was,was,LauvSh20,def_pct,0%,,,,,
player,201809160was,was,LauvSh20,special_teams,4,,,,,
player,201809160was,was,LauvSh20,st_pct,16%,,,,,
player,201809160was,was,RoulCh00,pos,C,,,,,
player,201809160was,was,RoulCh00,offense,74,,,,,
player,201809160was,was,RoulCh00,off_pct,100%,,,,,
player,201809160was,was,RoulCh00,defense,0,,,,,
player,201809160was,was,RoulCh00,def_pct,0%,,,,,
player,201809160was,was,RoulCh00,special_teams,4,,,,,
player,201809160was,was,RoulCh00,st_pct,16%,,,,,
player,201809160was,was,SmitAl03,pos,QB,,,,,
player,201809160was,was,SmitAl03,offense,74,,,,,
player,201809160was,was,SmitAl03,off_pct,100%,,,,,
player,201809160was,was,SmitAl03,defense,0,,,,,
player,201809160was,was,SmitAl03,def_pct,0%,,,,,
player,201809160was,was,SmitAl03,special_teams,0,,,,,
player,201809160was,was,SmitAl03,st_pct,0%,,,,,
player,201809160was,was,WillTr21,pos,T,,,,,
player,201809160was,was,WillTr21,offense,73,,,,,
player,201809160was,was,WillTr21,off_pct,99%,,,,,
player,201809160was,was,WillTr21,defense,0,,,,,
player,201809160was,was,WillTr21,def_pct,0%,,,,,
player,201809160was,was,WillTr21,special_teams,0,,,,,
player,201809160was,was,WillTr21,st_pct,0%,,,,,
player,201809160was,was,DoctJo00,pos,WR,,,,,
player,201809160was,was,DoctJo00,offense,71,,,,,
player,201809160was,was,DoctJo00,off_pct,96%,,,,,
player,201809160was,was,DoctJo00,defense,0,,,,,
player,201809160was,was,DoctJo00,def_pct,0%,,,,,
player,201809160was,was,DoctJo00,special_teams,0,,,,,
player,201809160was,was,DoctJo00,st_pct,0%,,,,,
player,201809160was,was,ScheBr00,pos,G,,,,,
player,201809160was,was,ScheBr00,offense,70,,,,,
player,201809160was,was,ScheBr00,off_pct,95%,,,,,
player,201809160was,was,ScheBr00,defense,0,,,,,
player,201809160was,was,ScheBr00,def_pct,0%,,,,,
player,201809160was,was,ScheBr00,special_teams,1,,,,,
player,201809160was,was,ScheBr00,st_pct,4%,,,,,
player,201809160was,was,CrowJa00,pos,WR,,,,,
player,201809160was,was,CrowJa00,offense,69,,,,,
player,201809160was,was,CrowJa00,off_pct,93%,,,,,
player,201809160was,was,CrowJa00,defense,0,,,,,
player,201809160was,was,CrowJa00,def_pct,0%,,,,,
player,201809160was,was,CrowJa00,special_teams,0,,,,,
player,201809160was,was,CrowJa00,st_pct,0%,,,,,
player,201809160was,was,RichPa01,pos,WR,,,,,
player,201809160was,was,RichPa01,offense,68,,,,,
player,201809160was,was,RichPa01,off_pct,92%,,,,,
player,201809160was,was,RichPa01,defense,0,,,,,
player,201809160was,was,RichPa01,def_pct,0%,,,,,
player,201809160was,was,RichPa01,special_teams,0,,,,,
player,201809160was,was,RichPa01,st_pct,0%,,,,,
player,201809160was,was,ThomCh03,pos,RB,,,,,
player,201809160was,was,ThomCh03,offense,50,,,,,
player,201809160was,was,ThomCh03,off_pct,68%,,,,,
player,201809160was,was,ThomCh03,defense,0,,,,,
player,201809160was,was,ThomCh03,def_pct,0%,,,,,
player,201809160was,was,ThomCh03,special_teams,0,,,,,
player,201809160was,was,ThomCh03,st_pct,0%,,,,,
player,201809160was,was,ReedJo02,pos,TE,,,,,
player,201809160was,was,ReedJo02,offense,40,,,,,
player,201809160was,was,ReedJo02,off_pct,54%,,,,,
player,201809160was,was,ReedJo02,defense,0,,,,,
player,201809160was,was,ReedJo02,def_pct,0%,,,,,
player,201809160was,was,ReedJo02,special_teams,0,,,,,
player,201809160was,was,ReedJo02,st_pct,0%,,,,,
player,201809160was,was,DaviVe00,pos,TE,,,,,
player,201809160was,was,DaviVe00,offense,27,,,,,
player,201809160was,was,DaviVe00,off_pct,36%,,,,,
player,201809160was,was,DaviVe00,defense,0,,,,,
player,201809160was,was,DaviVe00,def_pct,0%,,,,,
player,201809160was,was,DaviVe00,special_teams,0,,,,,
player,201809160was,was,DaviVe00,st_pct,0%,,,,,
player,201809160was,was,PeteAd01,pos,RB,,,,,
player,201809160was,was,PeteAd01,offense,25,,,,,
player,201809160was,was,PeteAd01,off_pct,34%,,,,,
player,201809160was,was,PeteAd01,defense,0,,,,,
player,201809160was,was,PeteAd01,def_pct,0%,,,,,
player,201809160was,was,PeteAd01,special_teams,0,,,,,
player,201809160was,was,PeteAd01,st_pct,0%,,,,,
player,201809160was,was,SpriJe00,pos,TE,,,,,
player,201809160was,was,SpriJe00,offense,13,,,,,
player,201809160was,was,SpriJe00,off_pct,18%,,,,,
player,201809160was,was,SpriJe00,defense,0,,,,,
player,201809160was,was,SpriJe00,def_pct,0%,,,,,
player,201809160was,was,SpriJe00,special_teams,15,,,,,
player,201809160was,was,SpriJe00,st_pct,60%,,,,,
player,201809160was,was,QuicBr00,pos,WR,,,,,
player,201809160was,was,QuicBr00,offense,5,,,,,
player,201809160was,was,QuicBr00,off_pct,7%,,,,,
player,201809160was,was,QuicBr00,defense,0,,,,,
player,201809160was,was,QuicBr00,def_pct,0%,,,,,
player,201809160was,was,QuicBr00,special_teams,4,,,,,
player,201809160was,was,QuicBr00,st_pct,16%,,,,,
player,201809160was,was,BergTo00,pos,G,,,,,
player,201809160was,was,BergTo00,offense,4,,,,,
player,201809160was,was,BergTo00,off_pct,5%,,,,,
player,201809160was,was,BergTo00,defense,0,,,,,
player,201809160was,was,BergTo00,def_pct,0%,,,,,
player,201809160was,was,BergTo00,special_teams,4,,,,,
player,201809160was,was,BergTo00,st_pct,16%,,,,,
player,201809160was,was,ChesJe00,pos,WR,,,,,
player,201809160was,was,ChesJe00,offense,1,,,,,
player,201809160was,was,ChesJe00,off_pct,1%,,,,,
player,201809160was,was,ChesJe00,defense,0,,,,,
player,201809160was,was,ChesJe00,def_pct,0%,,,,,
player,201809160was,was,ChesJe00,special_teams,18,,,,,
player,201809160was,was,ChesJe00,st_pct,72%,,,,,
player,201809160was,was,KellRo00,pos,RB,,,,,
player,201809160was,was,KellRo00,offense,1,,,,,
player,201809160was,was,KellRo00,off_pct,1%,,,,,
player,201809160was,was,KellRo00,defense,0,,,,,
player,201809160was,was,KellRo00,def_pct,0%,,,,,
player,201809160was,was,KellRo00,special_teams,9,,,,,
player,201809160was,was,KellRo00,st_pct,36%,,,,,
player,201809160was,was,NsekTy00,pos,T,,,,,
