game,2018,5,20181008,201810080nor,was,"Washington Redskins",19,nor,"New Orleans Saints",43
player,201810080nor,was,KerrRy00,tackles_combined,3,,,,,
player,201810080nor,was,KerrRy00,tackles_solo,3,,,,,
player,201810080nor,was,KerrRy00,tackles_assists,0,,,,,
player,201810080nor,was,KerrRy00,tackles_loss,0,,,,,
player,201810080nor,was,KerrRy00,qb_hits,1,,,,,
player,201810080nor,was,KerrRy00,fumbles_rec,0,,,,,
player,201810080nor,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201810080nor,was,KerrRy00,fumbles_forced,0,,,,,
player,201810080nor,was,FostMa00,def_int,0,,,,,
player,201810080nor,was,FostMa00,def_int_yds,0,,,,,
player,201810080nor,was,FostMa00,def_int_td,0,,,,,
player,201810080nor,was,FostMa00,def_int_long,0,,,,,
player,201810080nor,was,FostMa00,pass_defended,0,,,,,
player,201810080nor,was,FostMa00,sacks,0.0,,,,,
player,201810080nor,was,FostMa00,tackles_combined,10,,,,,
player,201810080nor,was,FostMa00,tackles_solo,6,,,,,
player,201810080nor,was,FostMa00,tackles_assists,4,,,,,
player,201810080nor,was,FostMa00,tackles_loss,0,,,,,
player,201810080nor,was,FostMa00,qb_hits,0,,,,,
player,201810080nor,was,FostMa00,fumbles_rec,0,,,,,
player,201810080nor,was,FostMa00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,FostMa00,fumbles_rec_td,0,,,,,
player,201810080nor,was,FostMa00,fumbles_forced,0,,,,,
player,201810080nor,was,BrowZa00,def_int,0,,,,,
player,201810080nor,was,BrowZa00,def_int_yds,0,,,,,
player,201810080nor,was,BrowZa00,def_int_td,0,,,,,
player,201810080nor,was,BrowZa00,def_int_long,0,,,,,
player,201810080nor,was,BrowZa00,pass_defended,0,,,,,
player,201810080nor,was,BrowZa00,sacks,0.0,,,,,
player,201810080nor,was,BrowZa00,tackles_combined,6,,,,,
player,201810080nor,was,BrowZa00,tackles_solo,4,,,,,
player,201810080nor,was,BrowZa00,tackles_assists,2,,,,,
player,201810080nor,was,BrowZa00,tackles_loss,0,,,,,
player,201810080nor,was,BrowZa00,qb_hits,0,,,,,
player,201810080nor,was,BrowZa00,fumbles_rec,0,,,,,
player,201810080nor,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201810080nor,was,BrowZa00,fumbles_forced,0,,,,,
player,201810080nor,was,DunbQu00,def_int,0,,,,,
player,201810080nor,was,DunbQu00,def_int_yds,0,,,,,
player,201810080nor,was,DunbQu00,def_int_td,0,,,,,
player,201810080nor,was,DunbQu00,def_int_long,0,,,,,
player,201810080nor,was,DunbQu00,pass_defended,1,,,,,
player,201810080nor,was,DunbQu00,sacks,0.0,,,,,
player,201810080nor,was,DunbQu00,tackles_combined,6,,,,,
player,201810080nor,was,DunbQu00,tackles_solo,5,,,,,
player,201810080nor,was,DunbQu00,tackles_assists,1,,,,,
player,201810080nor,was,DunbQu00,tackles_loss,0,,,,,
player,201810080nor,was,DunbQu00,qb_hits,0,,,,,
player,201810080nor,was,DunbQu00,fumbles_rec,0,,,,,
player,201810080nor,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201810080nor,was,DunbQu00,fumbles_forced,0,,,,,
player,201810080nor,was,AlleJo01,def_int,0,,,,,
player,201810080nor,was,AlleJo01,def_int_yds,0,,,,,
player,201810080nor,was,AlleJo01,def_int_td,0,,,,,
player,201810080nor,was,AlleJo01,def_int_long,0,,,,,
player,201810080nor,was,AlleJo01,pass_defended,0,,,,,
player,201810080nor,was,AlleJo01,sacks,0.0,,,,,
player,201810080nor,was,AlleJo01,tackles_combined,5,,,,,
player,201810080nor,was,AlleJo01,tackles_solo,0,,,,,
player,201810080nor,was,AlleJo01,tackles_assists,5,,,,,
player,201810080nor,was,AlleJo01,tackles_loss,0,,,,,
player,201810080nor,was,AlleJo01,qb_hits,0,,,,,
player,201810080nor,was,AlleJo01,fumbles_rec,0,,,,,
player,201810080nor,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201810080nor,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201810080nor,was,AlleJo01,fumbles_forced,0,,,,,
player,201810080nor,was,MoreFa00,def_int,0,,,,,
player,201810080nor,was,MoreFa00,def_int_yds,0,,,,,
player,201810080nor,was,MoreFa00,def_int_td,0,,,,,
player,201810080nor,was,MoreFa00,def_int_long,0,,,,,
player,201810080nor,was,MoreFa00,pass_defended,0,,,,,
player,201810080nor,was,MoreFa00,sacks,0.0,,,,,
player,201810080nor,was,MoreFa00,tackles_combined,5,,,,,
player,201810080nor,was,MoreFa00,tackles_solo,3,,,,,
player,201810080nor,was,MoreFa00,tackles_assists,2,,,,,
player,201810080nor,was,MoreFa00,tackles_loss,0,,,,,
player,201810080nor,was,MoreFa00,qb_hits,0,,,,,
player,201810080nor,was,MoreFa00,fumbles_rec,0,,,,,
player,201810080nor,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201810080nor,was,MoreFa00,fumbles_forced,1,,,,,
player,201810080nor,was,SweaDJ00,def_int,0,,,,,
player,201810080nor,was,SweaDJ00,def_int_yds,0,,,,,
player,201810080nor,was,SweaDJ00,def_int_td,0,,,,,
player,201810080nor,was,SweaDJ00,def_int_long,0,,,,,
player,201810080nor,was,SweaDJ00,pass_defended,0,,,,,
player,201810080nor,was,SweaDJ00,sacks,0.0,,,,,
player,201810080nor,was,SweaDJ00,tackles_combined,5,,,,,
player,201810080nor,was,SweaDJ00,tackles_solo,4,,,,,
player,201810080nor,was,SweaDJ00,tackles_assists,1,,,,,
player,201810080nor,was,SweaDJ00,tackles_loss,0,,,,,
player,201810080nor,was,SweaDJ00,qb_hits,0,,,,,
player,201810080nor,was,SweaDJ00,fumbles_rec,0,,,,,
player,201810080nor,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201810080nor,was,SweaDJ00,fumbles_forced,0,,,,,
player,201810080nor,was,SmitPr00,def_int,0,,,,,
player,201810080nor,was,SmitPr00,def_int_yds,0,,,,,
player,201810080nor,was,SmitPr00,def_int_td,0,,,,,
player,201810080nor,was,SmitPr00,def_int_long,0,,,,,
player,201810080nor,was,SmitPr00,pass_defended,0,,,,,
player,201810080nor,was,SmitPr00,sacks,0.0,,,,,
player,201810080nor,was,SmitPr00,tackles_combined,4,,,,,
player,201810080nor,was,SmitPr00,tackles_solo,2,,,,,
player,201810080nor,was,SmitPr00,tackles_assists,2,,,,,
player,201810080nor,was,SmitPr00,tackles_loss,0,,,,,
player,201810080nor,was,SmitPr00,qb_hits,0,,,,,
player,201810080nor,was,SmitPr00,fumbles_rec,0,,,,,
player,201810080nor,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201810080nor,was,SmitPr00,fumbles_forced,0,,,,,
player,201810080nor,was,AndeRy00,def_int,0,,,,,
player,201810080nor,was,AndeRy00,def_int_yds,0,,,,,
player,201810080nor,was,AndeRy00,def_int_td,0,,,,,
player,201810080nor,was,AndeRy00,def_int_long,0,,,,,
player,201810080nor,was,AndeRy00,pass_defended,0,,,,,
player,201810080nor,was,AndeRy00,sacks,0.0,,,,,
player,201810080nor,was,AndeRy00,tackles_combined,3,,,,,
player,201810080nor,was,AndeRy00,tackles_solo,1,,,,,
player,201810080nor,was,AndeRy00,tackles_assists,2,,,,,
player,201810080nor,was,AndeRy00,tackles_loss,0,,,,,
player,201810080nor,was,AndeRy00,qb_hits,0,,,,,
player,201810080nor,was,AndeRy00,fumbles_rec,0,,,,,
player,201810080nor,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201810080nor,was,AndeRy00,fumbles_forced,0,,,,,
player,201810080nor,was,IoanMa01,def_int,0,,,,,
player,201810080nor,was,IoanMa01,def_int_yds,0,,,,,
player,201810080nor,was,IoanMa01,def_int_td,0,,,,,
player,201810080nor,was,IoanMa01,def_int_long,0,,,,,
player,201810080nor,was,IoanMa01,pass_defended,0,,,,,
player,201810080nor,was,IoanMa01,sacks,0.0,,,,,
player,201810080nor,was,IoanMa01,tackles_combined,3,,,,,
player,201810080nor,was,IoanMa01,tackles_solo,1,,,,,
player,201810080nor,was,IoanMa01,tackles_assists,2,,,,,
player,201810080nor,was,IoanMa01,tackles_loss,0,,,,,
player,201810080nor,was,IoanMa01,qb_hits,0,,,,,
player,201810080nor,was,IoanMa01,fumbles_rec,0,,,,,
player,201810080nor,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201810080nor,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201810080nor,was,IoanMa01,fumbles_forced,0,,,,,
player,201810080nor,was,NichMo00,def_int,0,,,,,
player,201810080nor,was,NichMo00,def_int_yds,0,,,,,
player,201810080nor,was,NichMo00,def_int_td,0,,,,,
player,201810080nor,was,NichMo00,def_int_long,0,,,,,
player,201810080nor,was,NichMo00,pass_defended,0,,,,,
player,201810080nor,was,NichMo00,sacks,0.0,,,,,
player,201810080nor,was,NichMo00,tackles_combined,3,,,,,
player,201810080nor,was,NichMo00,tackles_solo,2,,,,,
player,201810080nor,was,NichMo00,tackles_assists,1,,,,,
player,201810080nor,was,NichMo00,tackles_loss,0,,,,,
player,201810080nor,was,NichMo00,qb_hits,0,,,,,
player,201810080nor,was,NichMo00,fumbles_rec,0,,,,,
player,201810080nor,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,NichMo00,fumbles_rec_td,0,,,,,
player,201810080nor,was,NichMo00,fumbles_forced,0,,,,,
player,201810080nor,was,NormJo01,def_int,0,,,,,
player,201810080nor,was,NormJo01,def_int_yds,0,,,,,
player,201810080nor,was,NormJo01,def_int_td,0,,,,,
player,201810080nor,was,NormJo01,def_int_long,0,,,,,
player,201810080nor,was,NormJo01,pass_defended,0,,,,,
player,201810080nor,was,NormJo01,sacks,0.0,,,,,
player,201810080nor,was,NormJo01,tackles_combined,3,,,,,
player,201810080nor,was,NormJo01,tackles_solo,3,,,,,
player,201810080nor,was,NormJo01,tackles_assists,0,,,,,
player,201810080nor,was,NormJo01,tackles_loss,0,,,,,
player,201810080nor,was,NormJo01,qb_hits,0,,,,,
player,201810080nor,was,NormJo01,fumbles_rec,0,,,,,
player,201810080nor,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201810080nor,was,NormJo01,fumbles_rec_td,0,,,,,
player,201810080nor,was,NormJo01,fumbles_forced,0,,,,,
player,201810080nor,was,EverDe01,def_int,0,,,,,
player,201810080nor,was,EverDe01,def_int_yds,0,,,,,
player,201810080nor,was,EverDe01,def_int_td,0,,,,,
player,201810080nor,was,EverDe01,def_int_long,0,,,,,
player,201810080nor,was,EverDe01,pass_defended,0,,,,,
player,201810080nor,was,EverDe01,sacks,0.0,,,,,
player,201810080nor,was,EverDe01,tackles_combined,1,,,,,
player,201810080nor,was,EverDe01,tackles_solo,1,,,,,
player,201810080nor,was,EverDe01,tackles_assists,0,,,,,
player,201810080nor,was,EverDe01,tackles_loss,0,,,,,
player,201810080nor,was,EverDe01,qb_hits,0,,,,,
player,201810080nor,was,EverDe01,fumbles_rec,0,,,,,
player,201810080nor,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201810080nor,was,EverDe01,fumbles_rec_td,0,,,,,
player,201810080nor,was,EverDe01,fumbles_forced,0,,,,,
player,201810080nor,was,HarvJo01,def_int,0,,,,,
player,201810080nor,was,HarvJo01,def_int_yds,0,,,,,
player,201810080nor,was,HarvJo01,def_int_td,0,,,,,
player,201810080nor,was,HarvJo01,def_int_long,0,,,,,
player,201810080nor,was,HarvJo01,pass_defended,0,,,,,
player,201810080nor,was,HarvJo01,sacks,0.0,,,,,
player,201810080nor,was,HarvJo01,tackles_combined,1,,,,,
player,201810080nor,was,HarvJo01,tackles_solo,1,,,,,
player,201810080nor,was,HarvJo01,tackles_assists,0,,,,,
player,201810080nor,was,HarvJo01,tackles_loss,0,,,,,
player,201810080nor,was,HarvJo01,qb_hits,0,,,,,
player,201810080nor,was,HarvJo01,fumbles_rec,0,,,,,
player,201810080nor,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201810080nor,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201810080nor,was,HarvJo01,fumbles_forced,0,,,,,
player,201810080nor,was,JohnDa09,def_int,0,,,,,
player,201810080nor,was,JohnDa09,def_int_yds,0,,,,,
player,201810080nor,was,JohnDa09,def_int_td,0,,,,,
player,201810080nor,was,JohnDa09,def_int_long,0,,,,,
player,201810080nor,was,JohnDa09,pass_defended,0,,,,,
player,201810080nor,was,JohnDa09,sacks,0.0,,,,,
player,201810080nor,was,JohnDa09,tackles_combined,1,,,,,
player,201810080nor,was,JohnDa09,tackles_solo,1,,,,,
player,201810080nor,was,JohnDa09,tackles_assists,0,,,,,
player,201810080nor,was,JohnDa09,tackles_loss,0,,,,,
player,201810080nor,was,JohnDa09,qb_hits,0,,,,,
player,201810080nor,was,JohnDa09,fumbles_rec,0,,,,,
player,201810080nor,was,JohnDa09,fumbles_rec_yds,0,,,,,
player,201810080nor,was,JohnDa09,fumbles_rec_td,0,,,,,
player,201810080nor,was,JohnDa09,fumbles_forced,0,,,,,
player,201810080nor,was,LadlKe00,def_int,0,,,,,
player,201810080nor,was,LadlKe00,def_int_yds,0,,,,,
player,201810080nor,was,LadlKe00,def_int_td,0,,,,,
player,201810080nor,was,LadlKe00,def_int_long,0,,,,,
player,201810080nor,was,LadlKe00,pass_defended,0,,,,,
player,201810080nor,was,LadlKe00,sacks,0.0,,,,,
player,201810080nor,was,LadlKe00,tackles_combined,1,,,,,
player,201810080nor,was,LadlKe00,tackles_solo,0,,,,,
player,201810080nor,was,LadlKe00,tackles_assists,1,,,,,
player,201810080nor,was,LadlKe00,tackles_loss,0,,,,,
player,201810080nor,was,LadlKe00,qb_hits,0,,,,,
player,201810080nor,was,LadlKe00,fumbles_rec,0,,,,,
player,201810080nor,was,LadlKe00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,LadlKe00,fumbles_rec_td,0,,,,,
player,201810080nor,was,LadlKe00,fumbles_forced,0,,,,,
player,201810080nor,was,McPhPe00,def_int,0,,,,,
player,201810080nor,was,McPhPe00,def_int_yds,0,,,,,
player,201810080nor,was,McPhPe00,def_int_td,0,,,,,
player,201810080nor,was,McPhPe00,def_int_long,0,,,,,
player,201810080nor,was,McPhPe00,pass_defended,0,,,,,
player,201810080nor,was,McPhPe00,sacks,0.0,,,,,
player,201810080nor,was,McPhPe00,tackles_combined,1,,,,,
player,201810080nor,was,McPhPe00,tackles_solo,1,,,,,
player,201810080nor,was,McPhPe00,tackles_assists,0,,,,,
player,201810080nor,was,McPhPe00,tackles_loss,1,,,,,
player,201810080nor,was,McPhPe00,qb_hits,0,,,,,
player,201810080nor,was,McPhPe00,fumbles_rec,1,,,,,
player,201810080nor,was,McPhPe00,fumbles_rec_yds,24,,,,,
player,201810080nor,was,McPhPe00,fumbles_rec_td,0,,,,,
player,201810080nor,was,McPhPe00,fumbles_forced,0,,,,,
player,201810080nor,was,StroGr00,def_int,0,,,,,
player,201810080nor,was,StroGr00,def_int_yds,0,,,,,
player,201810080nor,was,StroGr00,def_int_td,0,,,,,
player,201810080nor,was,StroGr00,def_int_long,0,,,,,
player,201810080nor,was,StroGr00,pass_defended,0,,,,,
player,201810080nor,was,StroGr00,sacks,0.0,,,,,
player,201810080nor,was,StroGr00,tackles_combined,1,,,,,
player,201810080nor,was,StroGr00,tackles_solo,1,,,,,
player,201810080nor,was,StroGr00,tackles_assists,0,,,,,
player,201810080nor,was,StroGr00,tackles_loss,0,,,,,
player,201810080nor,was,StroGr00,qb_hits,0,,,,,
player,201810080nor,was,StroGr00,fumbles_rec,0,,,,,
player,201810080nor,was,StroGr00,fumbles_rec_yds,0,,,,,
player,201810080nor,was,StroGr00,fumbles_rec_td,0,,,,,
player,201810080nor,was,StroGr00,fumbles_forced,0,,,,,
player,201810080nor,nor,HardJu01,def_int,1,,,,,
player,201810080nor,nor,HardJu01,def_int_yds,77,,,,,
player,201810080nor,nor,HardJu01,def_int_td,0,,,,,
player,201810080nor,nor,HardJu01,def_int_long,77,,,,,
player,201810080nor,nor,HardJu01,pass_defended,2,,,,,
player,201810080nor,nor,HardJu01,sacks,0.0,,,,,
player,201810080nor,nor,HardJu01,tackles_combined,4,,,,,
player,201810080nor,nor,HardJu01,tackles_solo,4,,,,,
player,201810080nor,nor,HardJu01,tackles_assists,0,,,,,
player,201810080nor,nor,HardJu01,tackles_loss,1,,,,,
player,201810080nor,nor,HardJu01,qb_hits,0,,,,,
player,201810080nor,nor,HardJu01,fumbles_rec,0,,,,,
player,201810080nor,nor,HardJu01,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,HardJu01,fumbles_rec_td,0,,,,,
player,201810080nor,nor,HardJu01,fumbles_forced,0,,,,,
player,201810080nor,nor,DaveMa00,def_int,0,,,,,
player,201810080nor,nor,DaveMa00,def_int_yds,0,,,,,
player,201810080nor,nor,DaveMa00,def_int_td,0,,,,,
player,201810080nor,nor,DaveMa00,def_int_long,0,,,,,
player,201810080nor,nor,DaveMa00,pass_defended,1,,,,,
player,201810080nor,nor,DaveMa00,sacks,1.0,,,,,
player,201810080nor,nor,DaveMa00,tackles_combined,3,,,,,
player,201810080nor,nor,DaveMa00,tackles_solo,2,,,,,
player,201810080nor,nor,DaveMa00,tackles_assists,1,,,,,
player,201810080nor,nor,DaveMa00,tackles_loss,1,,,,,
player,201810080nor,nor,DaveMa00,qb_hits,1,,,,,
player,201810080nor,nor,DaveMa00,fumbles_rec,0,,,,,
player,201810080nor,nor,DaveMa00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,DaveMa00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,DaveMa00,fumbles_forced,1,,,,,
player,201810080nor,nor,JordCa00,def_int,0,,,,,
player,201810080nor,nor,JordCa00,def_int_yds,0,,,,,
player,201810080nor,nor,JordCa00,def_int_td,0,,,,,
player,201810080nor,nor,JordCa00,def_int_long,0,,,,,
player,201810080nor,nor,JordCa00,pass_defended,0,,,,,
player,201810080nor,nor,JordCa00,sacks,1.0,,,,,
player,201810080nor,nor,JordCa00,tackles_combined,2,,,,,
player,201810080nor,nor,JordCa00,tackles_solo,2,,,,,
player,201810080nor,nor,JordCa00,tackles_assists,0,,,,,
player,201810080nor,nor,JordCa00,tackles_loss,2,,,,,
player,201810080nor,nor,JordCa00,qb_hits,1,,,,,
player,201810080nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201810080nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201810080nor,nor,RankSh00,def_int,0,,,,,
player,201810080nor,nor,RankSh00,def_int_yds,0,,,,,
player,201810080nor,nor,RankSh00,def_int_td,0,,,,,
player,201810080nor,nor,RankSh00,def_int_long,0,,,,,
player,201810080nor,nor,RankSh00,pass_defended,0,,,,,
player,201810080nor,nor,RankSh00,sacks,1.0,,,,,
player,201810080nor,nor,RankSh00,tackles_combined,2,,,,,
player,201810080nor,nor,RankSh00,tackles_solo,2,,,,,
player,201810080nor,nor,RankSh00,tackles_assists,0,,,,,
player,201810080nor,nor,RankSh00,tackles_loss,1,,,,,
player,201810080nor,nor,RankSh00,qb_hits,1,,,,,
player,201810080nor,nor,RankSh00,fumbles_rec,0,,,,,
player,201810080nor,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,RankSh00,fumbles_forced,0,,,,,
player,201810080nor,nor,BellVo00,def_int,0,,,,,
player,201810080nor,nor,BellVo00,def_int_yds,0,,,,,
player,201810080nor,nor,BellVo00,def_int_td,0,,,,,
player,201810080nor,nor,BellVo00,def_int_long,0,,,,,
player,201810080nor,nor,BellVo00,pass_defended,1,,,,,
player,201810080nor,nor,BellVo00,sacks,0.0,,,,,
player,201810080nor,nor,BellVo00,tackles_combined,8,,,,,
player,201810080nor,nor,BellVo00,tackles_solo,7,,,,,
player,201810080nor,nor,BellVo00,tackles_assists,1,,,,,
player,201810080nor,nor,BellVo00,tackles_loss,1,,,,,
player,201810080nor,nor,BellVo00,qb_hits,0,,,,,
player,201810080nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201810080nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201810080nor,nor,DaviDe00,def_int,0,,,,,
player,201810080nor,nor,DaviDe00,def_int_yds,0,,,,,
player,201810080nor,nor,DaviDe00,def_int_td,0,,,,,
player,201810080nor,nor,DaviDe00,def_int_long,0,,,,,
player,201810080nor,nor,DaviDe00,pass_defended,0,,,,,
player,201810080nor,nor,DaviDe00,sacks,0.0,,,,,
player,201810080nor,nor,DaviDe00,tackles_combined,6,,,,,
player,201810080nor,nor,DaviDe00,tackles_solo,5,,,,,
player,201810080nor,nor,DaviDe00,tackles_assists,1,,,,,
player,201810080nor,nor,DaviDe00,tackles_loss,0,,,,,
player,201810080nor,nor,DaviDe00,qb_hits,0,,,,,
player,201810080nor,nor,DaviDe00,fumbles_rec,0,,,,,
player,201810080nor,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,DaviDe00,fumbles_forced,0,,,,,
player,201810080nor,nor,KleiAJ00,def_int,0,,,,,
player,201810080nor,nor,KleiAJ00,def_int_yds,0,,,,,
player,201810080nor,nor,KleiAJ00,def_int_td,0,,,,,
player,201810080nor,nor,KleiAJ00,def_int_long,0,,,,,
player,201810080nor,nor,KleiAJ00,pass_defended,1,,,,,
player,201810080nor,nor,KleiAJ00,sacks,0.0,,,,,
player,201810080nor,nor,KleiAJ00,tackles_combined,6,,,,,
player,201810080nor,nor,KleiAJ00,tackles_solo,3,,,,,
player,201810080nor,nor,KleiAJ00,tackles_assists,3,,,,,
player,201810080nor,nor,KleiAJ00,tackles_loss,0,,,,,
player,201810080nor,nor,KleiAJ00,qb_hits,0,,,,,
player,201810080nor,nor,KleiAJ00,fumbles_rec,1,,,,,
player,201810080nor,nor,KleiAJ00,fumbles_rec_yds,17,,,,,
player,201810080nor,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201810080nor,nor,ColeKu99,def_int,0,,,,,
player,201810080nor,nor,ColeKu99,def_int_yds,0,,,,,
player,201810080nor,nor,ColeKu99,def_int_td,0,,,,,
player,201810080nor,nor,ColeKu99,def_int_long,0,,,,,
player,201810080nor,nor,ColeKu99,pass_defended,0,,,,,
player,201810080nor,nor,ColeKu99,sacks,0.0,,,,,
player,201810080nor,nor,ColeKu99,tackles_combined,3,,,,,
player,201810080nor,nor,ColeKu99,tackles_solo,3,,,,,
player,201810080nor,nor,ColeKu99,tackles_assists,0,,,,,
player,201810080nor,nor,ColeKu99,tackles_loss,0,,,,,
player,201810080nor,nor,ColeKu99,qb_hits,0,,,,,
player,201810080nor,nor,ColeKu99,fumbles_rec,0,,,,,
player,201810080nor,nor,ColeKu99,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,ColeKu99,fumbles_rec_td,0,,,,,
player,201810080nor,nor,ColeKu99,fumbles_forced,0,,,,,
player,201810080nor,nor,CrawKe02,def_int,0,,,,,
player,201810080nor,nor,CrawKe02,def_int_yds,0,,,,,
player,201810080nor,nor,CrawKe02,def_int_td,0,,,,,
player,201810080nor,nor,CrawKe02,def_int_long,0,,,,,
player,201810080nor,nor,CrawKe02,pass_defended,0,,,,,
player,201810080nor,nor,CrawKe02,sacks,0.0,,,,,
player,201810080nor,nor,CrawKe02,tackles_combined,3,,,,,
player,201810080nor,nor,CrawKe02,tackles_solo,3,,,,,
player,201810080nor,nor,CrawKe02,tackles_assists,0,,,,,
player,201810080nor,nor,CrawKe02,tackles_loss,0,,,,,
player,201810080nor,nor,CrawKe02,qb_hits,0,,,,,
player,201810080nor,nor,CrawKe02,fumbles_rec,0,,,,,
player,201810080nor,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201810080nor,nor,CrawKe02,fumbles_forced,0,,,,,
player,201810080nor,nor,OnyeDa00,def_int,0,,,,,
player,201810080nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201810080nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201810080nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201810080nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201810080nor,nor,OnyeDa00,sacks,0.0,,,,,
player,201810080nor,nor,OnyeDa00,tackles_combined,3,,,,,
player,201810080nor,nor,OnyeDa00,tackles_solo,3,,,,,
player,201810080nor,nor,OnyeDa00,tackles_assists,0,,,,,
player,201810080nor,nor,OnyeDa00,tackles_loss,0,,,,,
player,201810080nor,nor,OnyeDa00,qb_hits,0,,,,,
player,201810080nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201810080nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201810080nor,nor,RobeCr00,def_int,0,,,,,
player,201810080nor,nor,RobeCr00,def_int_yds,0,,,,,
player,201810080nor,nor,RobeCr00,def_int_td,0,,,,,
player,201810080nor,nor,RobeCr00,def_int_long,0,,,,,
player,201810080nor,nor,RobeCr00,pass_defended,0,,,,,
player,201810080nor,nor,RobeCr00,sacks,0.0,,,,,
player,201810080nor,nor,RobeCr00,tackles_combined,2,,,,,
player,201810080nor,nor,RobeCr00,tackles_solo,1,,,,,
player,201810080nor,nor,RobeCr00,tackles_assists,1,,,,,
player,201810080nor,nor,RobeCr00,tackles_loss,0,,,,,
player,201810080nor,nor,RobeCr00,qb_hits,0,,,,,
player,201810080nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201810080nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201810080nor,nor,WillP.00,def_int,0,,,,,
player,201810080nor,nor,WillP.00,def_int_yds,0,,,,,
player,201810080nor,nor,WillP.00,def_int_td,0,,,,,
player,201810080nor,nor,WillP.00,def_int_long,0,,,,,
player,201810080nor,nor,WillP.00,pass_defended,1,,,,,
player,201810080nor,nor,WillP.00,sacks,0.0,,,,,
player,201810080nor,nor,WillP.00,tackles_combined,2,,,,,
player,201810080nor,nor,WillP.00,tackles_solo,1,,,,,
player,201810080nor,nor,WillP.00,tackles_assists,1,,,,,
player,201810080nor,nor,WillP.00,tackles_loss,0,,,,,
player,201810080nor,nor,WillP.00,qb_hits,0,,,,,
player,201810080nor,nor,WillP.00,fumbles_rec,0,,,,,
player,201810080nor,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201810080nor,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201810080nor,nor,WillP.00,fumbles_forced,0,,,,,
player,201810080nor,nor,AnzaAl00,def_int,0,,,,,
player,201810080nor,nor,AnzaAl00,def_int_yds,0,,,,,
