game,2018,10,20181111,201811110oti,nwe,"New England Patriots",10,oti,"Tennessee Titans",34
player,201811110oti,oti,ButlMa01,tackles_assists,1,,,,,
player,201811110oti,oti,ButlMa01,tackles_loss,0,,,,,
player,201811110oti,oti,ButlMa01,qb_hits,0,,,,,
player,201811110oti,oti,ButlMa01,fumbles_rec,0,,,,,
player,201811110oti,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201811110oti,oti,ButlMa01,fumbles_forced,0,,,,,
player,201811110oti,oti,ByarKe01,def_int,0,,,,,
player,201811110oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201811110oti,oti,ByarKe01,def_int_td,0,,,,,
player,201811110oti,oti,ByarKe01,def_int_long,0,,,,,
player,201811110oti,oti,ByarKe01,pass_defended,1,,,,,
player,201811110oti,oti,ByarKe01,sacks,0.0,,,,,
player,201811110oti,oti,ByarKe01,tackles_combined,4,,,,,
player,201811110oti,oti,ByarKe01,tackles_solo,3,,,,,
player,201811110oti,oti,ByarKe01,tackles_assists,1,,,,,
player,201811110oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201811110oti,oti,ByarKe01,qb_hits,0,,,,,
player,201811110oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201811110oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201811110oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201811110oti,oti,CaseJu00,def_int,0,,,,,
player,201811110oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201811110oti,oti,CaseJu00,def_int_td,0,,,,,
player,201811110oti,oti,CaseJu00,def_int_long,0,,,,,
player,201811110oti,oti,CaseJu00,pass_defended,0,,,,,
player,201811110oti,oti,CaseJu00,sacks,0.0,,,,,
player,201811110oti,oti,CaseJu00,tackles_combined,4,,,,,
player,201811110oti,oti,CaseJu00,tackles_solo,3,,,,,
player,201811110oti,oti,CaseJu00,tackles_assists,1,,,,,
player,201811110oti,oti,CaseJu00,tackles_loss,1,,,,,
player,201811110oti,oti,CaseJu00,qb_hits,0,,,,,
player,201811110oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201811110oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201811110oti,oti,JackAd00,def_int,0,,,,,
player,201811110oti,oti,JackAd00,def_int_yds,0,,,,,
player,201811110oti,oti,JackAd00,def_int_td,0,,,,,
player,201811110oti,oti,JackAd00,def_int_long,0,,,,,
player,201811110oti,oti,JackAd00,pass_defended,2,,,,,
player,201811110oti,oti,JackAd00,sacks,0.0,,,,,
player,201811110oti,oti,JackAd00,tackles_combined,3,,,,,
player,201811110oti,oti,JackAd00,tackles_solo,3,,,,,
player,201811110oti,oti,JackAd00,tackles_assists,0,,,,,
player,201811110oti,oti,JackAd00,tackles_loss,0,,,,,
player,201811110oti,oti,JackAd00,qb_hits,0,,,,,
player,201811110oti,oti,JackAd00,fumbles_rec,2,,,,,
player,201811110oti,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,JackAd00,fumbles_forced,0,,,,,
player,201811110oti,oti,JohnAu01,def_int,0,,,,,
player,201811110oti,oti,JohnAu01,def_int_yds,0,,,,,
player,201811110oti,oti,JohnAu01,def_int_td,0,,,,,
player,201811110oti,oti,JohnAu01,def_int_long,0,,,,,
player,201811110oti,oti,JohnAu01,pass_defended,0,,,,,
player,201811110oti,oti,JohnAu01,sacks,0.0,,,,,
player,201811110oti,oti,JohnAu01,tackles_combined,3,,,,,
player,201811110oti,oti,JohnAu01,tackles_solo,1,,,,,
player,201811110oti,oti,JohnAu01,tackles_assists,2,,,,,
player,201811110oti,oti,JohnAu01,tackles_loss,0,,,,,
player,201811110oti,oti,JohnAu01,qb_hits,0,,,,,
player,201811110oti,oti,JohnAu01,fumbles_rec,0,,,,,
player,201811110oti,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201811110oti,oti,JohnAu01,fumbles_forced,0,,,,,
player,201811110oti,oti,OrakBr99,def_int,0,,,,,
player,201811110oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201811110oti,oti,OrakBr99,def_int_td,0,,,,,
player,201811110oti,oti,OrakBr99,def_int_long,0,,,,,
player,201811110oti,oti,OrakBr99,pass_defended,0,,,,,
player,201811110oti,oti,OrakBr99,sacks,0.0,,,,,
player,201811110oti,oti,OrakBr99,tackles_combined,3,,,,,
player,201811110oti,oti,OrakBr99,tackles_solo,3,,,,,
player,201811110oti,oti,OrakBr99,tackles_assists,0,,,,,
player,201811110oti,oti,OrakBr99,tackles_loss,1,,,,,
player,201811110oti,oti,OrakBr99,qb_hits,0,,,,,
player,201811110oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201811110oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201811110oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201811110oti,oti,BateDa00,def_int,0,,,,,
player,201811110oti,oti,BateDa00,def_int_yds,0,,,,,
player,201811110oti,oti,BateDa00,def_int_td,0,,,,,
player,201811110oti,oti,BateDa00,def_int_long,0,,,,,
player,201811110oti,oti,BateDa00,pass_defended,0,,,,,
player,201811110oti,oti,BateDa00,sacks,0.0,,,,,
player,201811110oti,oti,BateDa00,tackles_combined,2,,,,,
player,201811110oti,oti,BateDa00,tackles_solo,2,,,,,
player,201811110oti,oti,BateDa00,tackles_assists,0,,,,,
player,201811110oti,oti,BateDa00,tackles_loss,0,,,,,
player,201811110oti,oti,BateDa00,qb_hits,0,,,,,
player,201811110oti,oti,BateDa00,fumbles_rec,0,,,,,
player,201811110oti,oti,BateDa00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,BateDa00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,BateDa00,fumbles_forced,0,,,,,
player,201811110oti,oti,EvanRa01,def_int,0,,,,,
player,201811110oti,oti,EvanRa01,def_int_yds,0,,,,,
player,201811110oti,oti,EvanRa01,def_int_td,0,,,,,
player,201811110oti,oti,EvanRa01,def_int_long,0,,,,,
player,201811110oti,oti,EvanRa01,pass_defended,0,,,,,
player,201811110oti,oti,EvanRa01,sacks,0.0,,,,,
player,201811110oti,oti,EvanRa01,tackles_combined,2,,,,,
player,201811110oti,oti,EvanRa01,tackles_solo,1,,,,,
player,201811110oti,oti,EvanRa01,tackles_assists,1,,,,,
player,201811110oti,oti,EvanRa01,tackles_loss,0,,,,,
player,201811110oti,oti,EvanRa01,qb_hits,1,,,,,
player,201811110oti,oti,EvanRa01,fumbles_rec,0,,,,,
player,201811110oti,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201811110oti,oti,EvanRa01,fumbles_forced,0,,,,,
player,201811110oti,oti,BrinBe00,def_int,0,,,,,
player,201811110oti,oti,BrinBe00,def_int_yds,0,,,,,
player,201811110oti,oti,BrinBe00,def_int_td,0,,,,,
player,201811110oti,oti,BrinBe00,def_int_long,0,,,,,
player,201811110oti,oti,BrinBe00,pass_defended,0,,,,,
player,201811110oti,oti,BrinBe00,sacks,0.0,,,,,
player,201811110oti,oti,BrinBe00,tackles_combined,1,,,,,
player,201811110oti,oti,BrinBe00,tackles_solo,1,,,,,
player,201811110oti,oti,BrinBe00,tackles_assists,0,,,,,
player,201811110oti,oti,BrinBe00,tackles_loss,0,,,,,
player,201811110oti,oti,BrinBe00,qb_hits,0,,,,,
player,201811110oti,oti,BrinBe00,fumbles_rec,0,,,,,
player,201811110oti,oti,BrinBe00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,BrinBe00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,BrinBe00,fumbles_forced,0,,,,,
player,201811110oti,oti,JoneDa04,def_int,0,,,,,
player,201811110oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201811110oti,oti,JoneDa04,def_int_td,0,,,,,
player,201811110oti,oti,JoneDa04,def_int_long,0,,,,,
player,201811110oti,oti,JoneDa04,pass_defended,0,,,,,
player,201811110oti,oti,JoneDa04,sacks,0.0,,,,,
player,201811110oti,oti,JoneDa04,tackles_combined,1,,,,,
player,201811110oti,oti,JoneDa04,tackles_solo,1,,,,,
player,201811110oti,oti,JoneDa04,tackles_assists,0,,,,,
player,201811110oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201811110oti,oti,JoneDa04,qb_hits,0,,,,,
player,201811110oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201811110oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201811110oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201811110oti,oti,KilgDa01,def_int,0,,,,,
player,201811110oti,oti,KilgDa01,def_int_yds,0,,,,,
player,201811110oti,oti,KilgDa01,def_int_td,0,,,,,
player,201811110oti,oti,KilgDa01,def_int_long,0,,,,,
player,201811110oti,oti,KilgDa01,pass_defended,0,,,,,
player,201811110oti,oti,KilgDa01,sacks,0.0,,,,,
player,201811110oti,oti,KilgDa01,tackles_combined,1,,,,,
player,201811110oti,oti,KilgDa01,tackles_solo,1,,,,,
player,201811110oti,oti,KilgDa01,tackles_assists,0,,,,,
player,201811110oti,oti,KilgDa01,tackles_loss,0,,,,,
player,201811110oti,oti,KilgDa01,qb_hits,0,,,,,
player,201811110oti,oti,KilgDa01,fumbles_rec,0,,,,,
player,201811110oti,oti,KilgDa01,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,KilgDa01,fumbles_rec_td,0,,,,,
player,201811110oti,oti,KilgDa01,fumbles_forced,0,,,,,
player,201811110oti,oti,LandHa00,def_int,0,,,,,
player,201811110oti,oti,LandHa00,def_int_yds,0,,,,,
player,201811110oti,oti,LandHa00,def_int_td,0,,,,,
player,201811110oti,oti,LandHa00,def_int_long,0,,,,,
player,201811110oti,oti,LandHa00,pass_defended,0,,,,,
player,201811110oti,oti,LandHa00,sacks,0.0,,,,,
player,201811110oti,oti,LandHa00,tackles_combined,1,,,,,
player,201811110oti,oti,LandHa00,tackles_solo,1,,,,,
player,201811110oti,oti,LandHa00,tackles_assists,0,,,,,
player,201811110oti,oti,LandHa00,tackles_loss,0,,,,,
player,201811110oti,oti,LandHa00,qb_hits,1,,,,,
player,201811110oti,oti,LandHa00,fumbles_rec,0,,,,,
player,201811110oti,oti,LandHa00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,LandHa00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,LandHa00,fumbles_forced,0,,,,,
player,201811110oti,oti,LogaBe00,def_int,0,,,,,
player,201811110oti,oti,LogaBe00,def_int_yds,0,,,,,
player,201811110oti,oti,LogaBe00,def_int_td,0,,,,,
player,201811110oti,oti,LogaBe00,def_int_long,0,,,,,
player,201811110oti,oti,LogaBe00,pass_defended,0,,,,,
player,201811110oti,oti,LogaBe00,sacks,0.0,,,,,
player,201811110oti,oti,LogaBe00,tackles_combined,1,,,,,
player,201811110oti,oti,LogaBe00,tackles_solo,1,,,,,
player,201811110oti,oti,LogaBe00,tackles_assists,0,,,,,
player,201811110oti,oti,LogaBe00,tackles_loss,0,,,,,
player,201811110oti,oti,LogaBe00,qb_hits,0,,,,,
player,201811110oti,oti,LogaBe00,fumbles_rec,0,,,,,
player,201811110oti,oti,LogaBe00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,LogaBe00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,LogaBe00,fumbles_forced,0,,,,,
player,201811110oti,oti,SimsLe00,def_int,0,,,,,
player,201811110oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201811110oti,oti,SimsLe00,def_int_td,0,,,,,
player,201811110oti,oti,SimsLe00,def_int_long,0,,,,,
player,201811110oti,oti,SimsLe00,pass_defended,0,,,,,
player,201811110oti,oti,SimsLe00,sacks,0.0,,,,,
player,201811110oti,oti,SimsLe00,tackles_combined,1,,,,,
player,201811110oti,oti,SimsLe00,tackles_solo,0,,,,,
player,201811110oti,oti,SimsLe00,tackles_assists,1,,,,,
player,201811110oti,oti,SimsLe00,tackles_loss,0,,,,,
player,201811110oti,oti,SimsLe00,qb_hits,0,,,,,
player,201811110oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201811110oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201811110oti,oti,TrawBr00,def_int,0,,,,,
player,201811110oti,oti,TrawBr00,def_int_yds,0,,,,,
player,201811110oti,oti,TrawBr00,def_int_td,0,,,,,
player,201811110oti,oti,TrawBr00,def_int_long,0,,,,,
player,201811110oti,oti,TrawBr00,pass_defended,0,,,,,
player,201811110oti,oti,TrawBr00,sacks,0.0,,,,,
player,201811110oti,oti,TrawBr00,tackles_combined,1,,,,,
player,201811110oti,oti,TrawBr00,tackles_solo,1,,,,,
player,201811110oti,oti,TrawBr00,tackles_assists,0,,,,,
player,201811110oti,oti,TrawBr00,tackles_loss,0,,,,,
player,201811110oti,oti,TrawBr00,qb_hits,0,,,,,
player,201811110oti,oti,TrawBr00,fumbles_rec,0,,,,,
player,201811110oti,oti,TrawBr00,fumbles_rec_yds,0,,,,,
player,201811110oti,oti,TrawBr00,fumbles_rec_td,0,,,,,
player,201811110oti,oti,TrawBr00,fumbles_forced,0,,,,,
player,201811110oti,nwe,EdelJu00,kick_ret,0,,,,,
player,201811110oti,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201811110oti,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201811110oti,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201811110oti,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201811110oti,nwe,EdelJu00,punt_ret,2,,,,,
player,201811110oti,nwe,EdelJu00,punt_ret_yds,30,,,,,
player,201811110oti,nwe,EdelJu00,punt_ret_yds_per_ret,15.0,,,,,
player,201811110oti,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201811110oti,nwe,EdelJu00,punt_ret_long,18,,,,,
player,201811110oti,nwe,PattCo00,kick_ret,3,,,,,
player,201811110oti,nwe,PattCo00,kick_ret_yds,74,,,,,
player,201811110oti,nwe,PattCo00,kick_ret_yds_per_ret,24.7,,,,,
player,201811110oti,nwe,PattCo00,kick_ret_td,0,,,,,
player,201811110oti,nwe,PattCo00,kick_ret_long,31,,,,,
player,201811110oti,nwe,PattCo00,punt_ret,0,,,,,
player,201811110oti,nwe,PattCo00,punt_ret_yds,0,,,,,
player,201811110oti,nwe,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201811110oti,nwe,PattCo00,punt_ret_td,0,,,,,
player,201811110oti,nwe,PattCo00,punt_ret_long,0,,,,,
player,201811110oti,oti,JackAd00,kick_ret,0,,,,,
player,201811110oti,oti,JackAd00,kick_ret_yds,0,,,,,
player,201811110oti,oti,JackAd00,kick_ret_yds_per_ret,,,,,,
player,201811110oti,oti,JackAd00,kick_ret_td,0,,,,,
player,201811110oti,oti,JackAd00,kick_ret_long,0,,,,,
player,201811110oti,oti,JackAd00,punt_ret,3,,,,,
player,201811110oti,oti,JackAd00,punt_ret_yds,42,,,,,
player,201811110oti,oti,JackAd00,punt_ret_yds_per_ret,14.0,,,,,
player,201811110oti,oti,JackAd00,punt_ret_td,0,,,,,
player,201811110oti,oti,JackAd00,punt_ret_long,15,,,,,
player,201811110oti,oti,JennDa00,kick_ret,2,,,,,
player,201811110oti,oti,JennDa00,kick_ret_yds,78,,,,,
player,201811110oti,oti,JennDa00,kick_ret_yds_per_ret,39.0,,,,,
player,201811110oti,oti,JennDa00,kick_ret_td,0,,,,,
player,201811110oti,oti,JennDa00,kick_ret_long,58,,,,,
player,201811110oti,oti,JennDa00,punt_ret,0,,,,,
player,201811110oti,oti,JennDa00,punt_ret_yds,0,,,,,
player,201811110oti,oti,JennDa00,punt_ret_yds_per_ret,,,,,,
player,201811110oti,oti,JennDa00,punt_ret_td,0,,,,,
player,201811110oti,oti,JennDa00,punt_ret_long,0,,,,,
player,201811110oti,nwe,GostSt20,xpm,1,,,,,
player,201811110oti,nwe,GostSt20,xpa,1,,,,,
player,201811110oti,nwe,GostSt20,fgm,1,,,,,
player,201811110oti,nwe,GostSt20,fga,2,,,,,
player,201811110oti,nwe,GostSt20,punt,0,,,,,
player,201811110oti,nwe,GostSt20,punt_yds,0,,,,,
player,201811110oti,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201811110oti,nwe,GostSt20,punt_long,0,,,,,
player,201811110oti,nwe,AlleRy01,xpm,,,,,,
player,201811110oti,nwe,AlleRy01,xpa,,,,,,
player,201811110oti,nwe,AlleRy01,fgm,,,,,,
player,201811110oti,nwe,AlleRy01,fga,,,,,,
player,201811110oti,nwe,AlleRy01,punt,6,,,,,
player,201811110oti,nwe,AlleRy01,punt_yds,298,,,,,
player,201811110oti,nwe,AlleRy01,punt_yds_per_punt,49.7,,,,,
player,201811110oti,nwe,AlleRy01,punt_long,66,,,,,
player,201811110oti,oti,SuccRy44,xpm,4,,,,,
player,201811110oti,oti,SuccRy44,xpa,4,,,,,
player,201811110oti,oti,SuccRy44,fgm,2,,,,,
player,201811110oti,oti,SuccRy44,fga,2,,,,,
player,201811110oti,oti,SuccRy44,punt,0,,,,,
player,201811110oti,oti,SuccRy44,punt_yds,0,,,,,
player,201811110oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201811110oti,oti,SuccRy44,punt_long,0,,,,,
player,201811110oti,oti,KernBr20,xpm,,,,,,
player,201811110oti,oti,KernBr20,xpa,,,,,,
player,201811110oti,oti,KernBr20,fgm,,,,,,
player,201811110oti,oti,KernBr20,fga,,,,,,
player,201811110oti,oti,KernBr20,punt,5,,,,,
player,201811110oti,oti,KernBr20,punt_yds,241,,,,,
player,201811110oti,oti,KernBr20,punt_yds_per_punt,48.2,,,,,
player,201811110oti,oti,KernBr20,punt_long,55,,,,,
player,201811110oti,nwe,BradTo00,pass_cmp,21,,,,,
player,201811110oti,nwe,BradTo00,pass_att,41,,,,,
player,201811110oti,nwe,BradTo00,pass_yds,254,,,,,
player,201811110oti,nwe,BradTo00,pass_first_down,12,,,,,
player,201811110oti,nwe,BradTo00,pass_air_yds,136,,,,,
player,201811110oti,nwe,BradTo00,pass_air_yds_per_cmp,6.5,,,,,
player,201811110oti,nwe,BradTo00,pass_air_yds_per_att,3.3,,,,,
player,201811110oti,nwe,BradTo00,pass_tgt_yds_per_att,8.6,,,,,
player,201811110oti,nwe,BradTo00,pass_yac,118,,,,,
player,201811110oti,nwe,BradTo00,pass_yac_per_cmp,5.6,,,,,
player,201811110oti,nwe,BradTo00,pass_drops,1,,,,,
player,201811110oti,nwe,BradTo00,pass_drop_pct,2.4,,,,,
player,201811110oti,nwe,BradTo00,pass_poor_throws,7,,,,,
player,201811110oti,nwe,BradTo00,pass_poor_throw_pct,17.1,,,,,
player,201811110oti,nwe,BradTo00,pass_blitzed,12,,,,,
player,201811110oti,nwe,BradTo00,pass_hurried,3,,,,,
player,201811110oti,nwe,BradTo00,pass_hits,2,,,,,
player,201811110oti,nwe,BradTo00,rush_scrambles,0,,,,,
player,201811110oti,nwe,BradTo00,rush_scrambles_yds_per_att,,,,,,
player,201811110oti,nwe,EdelJu00,pass_cmp,1,,,,,
player,201811110oti,nwe,EdelJu00,pass_att,1,,,,,
player,201811110oti,nwe,EdelJu00,pass_yds,6,,,,,
player,201811110oti,nwe,EdelJu00,pass_first_down,0,,,,,
player,201811110oti,nwe,EdelJu00,pass_air_yds,0,,,,,
player,201811110oti,nwe,EdelJu00,pass_air_yds_per_cmp,0.0,,,,,
player,201811110oti,nwe,EdelJu00,pass_air_yds_per_att,0.0,,,,,
player,201811110oti,nwe,EdelJu00,pass_tgt_yds_per_att,0.0,,,,,
player,201811110oti,nwe,EdelJu00,pass_yac,6,,,,,
player,201811110oti,nwe,EdelJu00,pass_yac_per_cmp,6.0,,,,,
player,201811110oti,nwe,EdelJu00,pass_drops,0,,,,,
player,201811110oti,nwe,EdelJu00,pass_drop_pct,0.0,,,,,
player,201811110oti,nwe,EdelJu00,pass_poor_throws,0,,,,,
player,201811110oti,nwe,EdelJu00,pass_poor_throw_pct,0.0,,,,,
player,201811110oti,nwe,EdelJu00,pass_blitzed,0,,,,,
player,201811110oti,nwe,EdelJu00,pass_hurried,0,,,,,
player,201811110oti,nwe,EdelJu00,pass_hits,0,,,,,
player,201811110oti,nwe,EdelJu00,rush_scrambles,0,,,,,
player,201811110oti,nwe,EdelJu00,rush_scrambles_yds_per_att,,,,,,
player,201811110oti,nwe,HoyeBr00,pass_cmp,1,,,,,
player,201811110oti,nwe,HoyeBr00,pass_att,1,,,,,
player,201811110oti,nwe,HoyeBr00,pass_yds,7,,,,,
player,201811110oti,nwe,HoyeBr00,pass_first_down,0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_air_yds,-3,,,,,
player,201811110oti,nwe,HoyeBr00,pass_air_yds_per_cmp,-3.0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_air_yds_per_att,-3.0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_tgt_yds_per_att,-3.0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_yac,10,,,,,
player,201811110oti,nwe,HoyeBr00,pass_yac_per_cmp,10.0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_drops,0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_drop_pct,0.0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_poor_throws,0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_poor_throw_pct,0.0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_blitzed,0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_hurried,0,,,,,
player,201811110oti,nwe,HoyeBr00,pass_hits,0,,,,,
player,201811110oti,nwe,HoyeBr00,rush_scrambles,0,,,,,
player,201811110oti,nwe,HoyeBr00,rush_scrambles_yds_per_att,,,,,,
player,201811110oti,oti,MariMa01,pass_cmp,16,,,,,
player,201811110oti,oti,MariMa01,pass_att,24,,,,,
player,201811110oti,oti,MariMa01,pass_yds,228,,,,,
player,201811110oti,oti,MariMa01,pass_first_down,10,,,,,
player,201811110oti,oti,MariMa01,pass_air_yds,153,,,,,
player,201811110oti,oti,MariMa01,pass_air_yds_per_cmp,9.6,,,,,
player,201811110oti,oti,MariMa01,pass_air_yds_per_att,6.4,,,,,
player,201811110oti,oti,MariMa01,pass_tgt_yds_per_att,11.3,,,,,
player,201811110oti,oti,MariMa01,pass_yac,75,,,,,
player,201811110oti,oti,MariMa01,pass_yac_per_cmp,4.7,,,,,
player,201811110oti,oti,MariMa01,pass_drops,0,,,,,
player,201811110oti,oti,MariMa01,pass_drop_pct,0.0,,,,,
player,201811110oti,oti,MariMa01,pass_poor_throws,7,,,,,
player,201811110oti,oti,MariMa01,pass_poor_throw_pct,29.2,,,,,
player,201811110oti,oti,MariMa01,pass_blitzed,10,,,,,
player,201811110oti,oti,MariMa01,pass_hurried,2,,,,,
player,201811110oti,oti,MariMa01,pass_hits,0,,,,,
player,201811110oti,oti,MariMa01,rush_scrambles,1,,,,,
player,201811110oti,oti,MariMa01,rush_scrambles_yds_per_att,1.0,,,,,
player,201811110oti,oti,JennDa00,pass_cmp,1,,,,,
player,201811110oti,oti,JennDa00,pass_att,1,,,,,
player,201811110oti,oti,JennDa00,pass_yds,21,,,,,
player,201811110oti,oti,JennDa00,pass_first_down,1,,,,,
player,201811110oti,oti,JennDa00,pass_air_yds,10,,,,,
player,201811110oti,oti,JennDa00,pass_air_yds_per_cmp,10.0,,,,,
player,201811110oti,oti,JennDa00,pass_air_yds_per_att,10.0,,,,,
player,201811110oti,oti,JennDa00,pass_tgt_yds_per_att,10.0,,,,,
player,201811110oti,oti,JennDa00,pass_yac,11,,,,,
player,201811110oti,oti,JennDa00,pass_yac_per_cmp,11.0,,,,,
player,201811110oti,oti,JennDa00,pass_drops,0,,,,,
player,201811110oti,oti,JennDa00,pass_drop_pct,0.0,,,,,
player,201811110oti,oti,JennDa00,pass_poor_throws,0,,,,,
player,201811110oti,oti,JennDa00,pass_poor_throw_pct,0.0,,,,,
player,201811110oti,oti,JennDa00,pass_blitzed,1,,,,,
player,201811110oti,oti,JennDa00,pass_hurried,0,,,,,
player,201811110oti,oti,JennDa00,pass_hits,0,,,,,
player,201811110oti,oti,JennDa00,rush_scrambles,0,,,,,
player,201811110oti,oti,JennDa00,rush_scrambles_yds_per_att,,,,,,
player,201811110oti,nwe,MichSo00,rush_att,11,,,,,
player,201811110oti,nwe,MichSo00,rush_yds,31,,,,,
player,201811110oti,nwe,MichSo00,rush_first_down,2,,,,,
player,201811110oti,nwe,MichSo00,rush_yds_before_contact,16,,,,,
player,201811110oti,nwe,MichSo00,rush_yds_bc_per_rush,1.5,,,,,
player,201811110oti,nwe,MichSo00,rush_yac,15,,,,,
player,201811110oti,nwe,MichSo00,rush_yac_per_rush,1.4,,,,,
player,201811110oti,nwe,MichSo00,rush_broken_tackles,0,,,,,
player,201811110oti,nwe,MichSo00,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,nwe,PattCo00,rush_att,4,,,,,
player,201811110oti,nwe,PattCo00,rush_yds,11,,,,,
player,201811110oti,nwe,PattCo00,rush_first_down,,,,,,
player,201811110oti,nwe,PattCo00,rush_yds_before_contact,10,,,,,
player,201811110oti,nwe,PattCo00,rush_yds_bc_per_rush,2.5,,,,,
player,201811110oti,nwe,PattCo00,rush_yac,1,,,,,
player,201811110oti,nwe,PattCo00,rush_yac_per_rush,0.3,,,,,
player,201811110oti,nwe,PattCo00,rush_broken_tackles,0,,,,,
player,201811110oti,nwe,PattCo00,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,nwe,BradTo00,rush_att,1,,,,,
player,201811110oti,nwe,BradTo00,rush_yds,0,,,,,
player,201811110oti,nwe,BradTo00,rush_first_down,0,,,,,
player,201811110oti,nwe,BradTo00,rush_yds_before_contact,0,,,,,
player,201811110oti,nwe,BradTo00,rush_yds_bc_per_rush,0.0,,,,,
player,201811110oti,nwe,BradTo00,rush_yac,0,,,,,
player,201811110oti,nwe,BradTo00,rush_yac_per_rush,0.0,,,,,
player,201811110oti,nwe,BradTo00,rush_broken_tackles,0,,,,,
player,201811110oti,nwe,BradTo00,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,nwe,WhitJa02,rush_att,1,,,,,
player,201811110oti,nwe,WhitJa02,rush_yds,-5,,,,,
player,201811110oti,nwe,WhitJa02,rush_first_down,0,,,,,
player,201811110oti,nwe,WhitJa02,rush_yds_before_contact,-5,,,,,
player,201811110oti,nwe,WhitJa02,rush_yds_bc_per_rush,-5.0,,,,,
player,201811110oti,nwe,WhitJa02,rush_yac,0,,,,,
player,201811110oti,nwe,WhitJa02,rush_yac_per_rush,0.0,,,,,
player,201811110oti,nwe,WhitJa02,rush_broken_tackles,0,,,,,
player,201811110oti,nwe,WhitJa02,rush_broken_tackles_per_rush,,,,,,
player,201811110oti,nwe,HoyeBr00,rush_att,1,,,,,
player,201811110oti,nwe,HoyeBr00,rush_yds,2,,,,,
player,201811110oti,nwe,HoyeBr00,rush_first_down,1,,,,,
player,201811110oti,nwe,HoyeBr00,rush_yds_before_contact,2,,,,,
