game,2018,7,20181021,201810210mia,det,"Detroit Lions",32,mia,"Miami Dolphins",21
player,201810210mia,det,DiggQu00,def_int,0,,,,,
player,201810210mia,det,DiggQu00,def_int_yds,0,,,,,
player,201810210mia,det,DiggQu00,def_int_td,0,,,,,
player,201810210mia,det,DiggQu00,def_int_long,0,,,,,
player,201810210mia,det,DiggQu00,pass_defended,0,,,,,
player,201810210mia,det,DiggQu00,sacks,0.0,,,,,
player,201810210mia,det,DiggQu00,tackles_combined,4,,,,,
player,201810210mia,det,DiggQu00,tackles_solo,4,,,,,
player,201810210mia,det,DiggQu00,tackles_assists,0,,,,,
player,201810210mia,det,DiggQu00,tackles_loss,1,,,,,
player,201810210mia,det,DiggQu00,qb_hits,1,,,,,
player,201810210mia,det,DiggQu00,fumbles_rec,0,,,,,
player,201810210mia,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201810210mia,det,DiggQu00,fumbles_forced,0,,,,,
player,201810210mia,det,QuinGl99,def_int,0,,,,,
player,201810210mia,det,QuinGl99,def_int_yds,0,,,,,
player,201810210mia,det,QuinGl99,def_int_td,0,,,,,
player,201810210mia,det,QuinGl99,def_int_long,0,,,,,
player,201810210mia,det,QuinGl99,pass_defended,0,,,,,
player,201810210mia,det,QuinGl99,sacks,0.0,,,,,
player,201810210mia,det,QuinGl99,tackles_combined,4,,,,,
player,201810210mia,det,QuinGl99,tackles_solo,1,,,,,
player,201810210mia,det,QuinGl99,tackles_assists,3,,,,,
player,201810210mia,det,QuinGl99,tackles_loss,0,,,,,
player,201810210mia,det,QuinGl99,qb_hits,0,,,,,
player,201810210mia,det,QuinGl99,fumbles_rec,0,,,,,
player,201810210mia,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201810210mia,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201810210mia,det,QuinGl99,fumbles_forced,0,,,,,
player,201810210mia,det,RobiAS00,def_int,0,,,,,
player,201810210mia,det,RobiAS00,def_int_yds,0,,,,,
player,201810210mia,det,RobiAS00,def_int_td,0,,,,,
player,201810210mia,det,RobiAS00,def_int_long,0,,,,,
player,201810210mia,det,RobiAS00,pass_defended,0,,,,,
player,201810210mia,det,RobiAS00,sacks,0.0,,,,,
player,201810210mia,det,RobiAS00,tackles_combined,4,,,,,
player,201810210mia,det,RobiAS00,tackles_solo,3,,,,,
player,201810210mia,det,RobiAS00,tackles_assists,1,,,,,
player,201810210mia,det,RobiAS00,tackles_loss,1,,,,,
player,201810210mia,det,RobiAS00,qb_hits,0,,,,,
player,201810210mia,det,RobiAS00,fumbles_rec,0,,,,,
player,201810210mia,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201810210mia,det,RobiAS00,fumbles_forced,0,,,,,
player,201810210mia,det,WilsTa00,def_int,0,,,,,
player,201810210mia,det,WilsTa00,def_int_yds,0,,,,,
player,201810210mia,det,WilsTa00,def_int_td,0,,,,,
player,201810210mia,det,WilsTa00,def_int_long,0,,,,,
player,201810210mia,det,WilsTa00,pass_defended,0,,,,,
player,201810210mia,det,WilsTa00,sacks,0.0,,,,,
player,201810210mia,det,WilsTa00,tackles_combined,3,,,,,
player,201810210mia,det,WilsTa00,tackles_solo,3,,,,,
player,201810210mia,det,WilsTa00,tackles_assists,0,,,,,
player,201810210mia,det,WilsTa00,tackles_loss,0,,,,,
player,201810210mia,det,WilsTa00,qb_hits,0,,,,,
player,201810210mia,det,WilsTa00,fumbles_rec,0,,,,,
player,201810210mia,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201810210mia,det,WilsTa00,fumbles_forced,0,,,,,
player,201810210mia,det,ReevJa00,def_int,0,,,,,
player,201810210mia,det,ReevJa00,def_int_yds,0,,,,,
player,201810210mia,det,ReevJa00,def_int_td,0,,,,,
player,201810210mia,det,ReevJa00,def_int_long,0,,,,,
player,201810210mia,det,ReevJa00,pass_defended,0,,,,,
player,201810210mia,det,ReevJa00,sacks,0.0,,,,,
player,201810210mia,det,ReevJa00,tackles_combined,2,,,,,
player,201810210mia,det,ReevJa00,tackles_solo,1,,,,,
player,201810210mia,det,ReevJa00,tackles_assists,1,,,,,
player,201810210mia,det,ReevJa00,tackles_loss,0,,,,,
player,201810210mia,det,ReevJa00,qb_hits,0,,,,,
player,201810210mia,det,ReevJa00,fumbles_rec,0,,,,,
player,201810210mia,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201810210mia,det,ReevJa00,fumbles_forced,0,,,,,
player,201810210mia,det,SlayDa00,def_int,0,,,,,
player,201810210mia,det,SlayDa00,def_int_yds,0,,,,,
player,201810210mia,det,SlayDa00,def_int_td,0,,,,,
player,201810210mia,det,SlayDa00,def_int_long,0,,,,,
player,201810210mia,det,SlayDa00,pass_defended,1,,,,,
player,201810210mia,det,SlayDa00,sacks,0.0,,,,,
player,201810210mia,det,SlayDa00,tackles_combined,2,,,,,
player,201810210mia,det,SlayDa00,tackles_solo,2,,,,,
player,201810210mia,det,SlayDa00,tackles_assists,0,,,,,
player,201810210mia,det,SlayDa00,tackles_loss,0,,,,,
player,201810210mia,det,SlayDa00,qb_hits,0,,,,,
player,201810210mia,det,SlayDa00,fumbles_rec,0,,,,,
player,201810210mia,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201810210mia,det,SlayDa00,fumbles_forced,0,,,,,
player,201810210mia,det,WalkTr01,def_int,0,,,,,
player,201810210mia,det,WalkTr01,def_int_yds,0,,,,,
player,201810210mia,det,WalkTr01,def_int_td,0,,,,,
player,201810210mia,det,WalkTr01,def_int_long,0,,,,,
player,201810210mia,det,WalkTr01,pass_defended,0,,,,,
player,201810210mia,det,WalkTr01,sacks,0.0,,,,,
player,201810210mia,det,WalkTr01,tackles_combined,2,,,,,
player,201810210mia,det,WalkTr01,tackles_solo,1,,,,,
player,201810210mia,det,WalkTr01,tackles_assists,1,,,,,
player,201810210mia,det,WalkTr01,tackles_loss,0,,,,,
player,201810210mia,det,WalkTr01,qb_hits,0,,,,,
player,201810210mia,det,WalkTr01,fumbles_rec,0,,,,,
player,201810210mia,det,WalkTr01,fumbles_rec_yds,0,,,,,
player,201810210mia,det,WalkTr01,fumbles_rec_td,0,,,,,
player,201810210mia,det,WalkTr01,fumbles_forced,0,,,,,
player,201810210mia,det,BellNi01,def_int,0,,,,,
player,201810210mia,det,BellNi01,def_int_yds,0,,,,,
player,201810210mia,det,BellNi01,def_int_td,0,,,,,
player,201810210mia,det,BellNi01,def_int_long,0,,,,,
player,201810210mia,det,BellNi01,pass_defended,0,,,,,
player,201810210mia,det,BellNi01,sacks,0.0,,,,,
player,201810210mia,det,BellNi01,tackles_combined,1,,,,,
player,201810210mia,det,BellNi01,tackles_solo,1,,,,,
player,201810210mia,det,BellNi01,tackles_assists,0,,,,,
player,201810210mia,det,BellNi01,tackles_loss,0,,,,,
player,201810210mia,det,BellNi01,qb_hits,0,,,,,
player,201810210mia,det,BellNi01,fumbles_rec,0,,,,,
player,201810210mia,det,BellNi01,fumbles_rec_yds,0,,,,,
player,201810210mia,det,BellNi01,fumbles_rec_td,0,,,,,
player,201810210mia,det,BellNi01,fumbles_forced,0,,,,,
player,201810210mia,det,HandDa00,def_int,0,,,,,
player,201810210mia,det,HandDa00,def_int_yds,0,,,,,
player,201810210mia,det,HandDa00,def_int_td,0,,,,,
player,201810210mia,det,HandDa00,def_int_long,0,,,,,
player,201810210mia,det,HandDa00,pass_defended,0,,,,,
player,201810210mia,det,HandDa00,sacks,0.0,,,,,
player,201810210mia,det,HandDa00,tackles_combined,1,,,,,
player,201810210mia,det,HandDa00,tackles_solo,1,,,,,
player,201810210mia,det,HandDa00,tackles_assists,0,,,,,
player,201810210mia,det,HandDa00,tackles_loss,0,,,,,
player,201810210mia,det,HandDa00,qb_hits,0,,,,,
player,201810210mia,det,HandDa00,fumbles_rec,0,,,,,
player,201810210mia,det,HandDa00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,HandDa00,fumbles_rec_td,0,,,,,
player,201810210mia,det,HandDa00,fumbles_forced,0,,,,,
player,201810210mia,det,JoneCh05,def_int,0,,,,,
player,201810210mia,det,JoneCh05,def_int_yds,0,,,,,
player,201810210mia,det,JoneCh05,def_int_td,0,,,,,
player,201810210mia,det,JoneCh05,def_int_long,0,,,,,
player,201810210mia,det,JoneCh05,pass_defended,1,,,,,
player,201810210mia,det,JoneCh05,sacks,0.0,,,,,
player,201810210mia,det,JoneCh05,tackles_combined,1,,,,,
player,201810210mia,det,JoneCh05,tackles_solo,0,,,,,
player,201810210mia,det,JoneCh05,tackles_assists,1,,,,,
player,201810210mia,det,JoneCh05,tackles_loss,0,,,,,
player,201810210mia,det,JoneCh05,qb_hits,0,,,,,
player,201810210mia,det,JoneCh05,fumbles_rec,0,,,,,
player,201810210mia,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201810210mia,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201810210mia,det,JoneCh05,fumbles_forced,0,,,,,
player,201810210mia,det,KennDe00,def_int,0,,,,,
player,201810210mia,det,KennDe00,def_int_yds,0,,,,,
player,201810210mia,det,KennDe00,def_int_td,0,,,,,
player,201810210mia,det,KennDe00,def_int_long,0,,,,,
player,201810210mia,det,KennDe00,pass_defended,0,,,,,
player,201810210mia,det,KennDe00,sacks,0.0,,,,,
player,201810210mia,det,KennDe00,tackles_combined,1,,,,,
player,201810210mia,det,KennDe00,tackles_solo,0,,,,,
player,201810210mia,det,KennDe00,tackles_assists,1,,,,,
player,201810210mia,det,KennDe00,tackles_loss,0,,,,,
player,201810210mia,det,KennDe00,qb_hits,0,,,,,
player,201810210mia,det,KennDe00,fumbles_rec,0,,,,,
player,201810210mia,det,KennDe00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,KennDe00,fumbles_rec_td,0,,,,,
player,201810210mia,det,KennDe00,fumbles_forced,0,,,,,
player,201810210mia,det,KillMi00,def_int,0,,,,,
player,201810210mia,det,KillMi00,def_int_yds,0,,,,,
player,201810210mia,det,KillMi00,def_int_td,0,,,,,
player,201810210mia,det,KillMi00,def_int_long,0,,,,,
player,201810210mia,det,KillMi00,pass_defended,0,,,,,
player,201810210mia,det,KillMi00,sacks,0.0,,,,,
player,201810210mia,det,KillMi00,tackles_combined,1,,,,,
player,201810210mia,det,KillMi00,tackles_solo,0,,,,,
player,201810210mia,det,KillMi00,tackles_assists,1,,,,,
player,201810210mia,det,KillMi00,tackles_loss,0,,,,,
player,201810210mia,det,KillMi00,qb_hits,0,,,,,
player,201810210mia,det,KillMi00,fumbles_rec,0,,,,,
player,201810210mia,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,KillMi00,fumbles_rec_td,0,,,,,
player,201810210mia,det,KillMi00,fumbles_forced,0,,,,,
player,201810210mia,det,LawsNe00,def_int,0,,,,,
player,201810210mia,det,LawsNe00,def_int_yds,0,,,,,
player,201810210mia,det,LawsNe00,def_int_td,0,,,,,
player,201810210mia,det,LawsNe00,def_int_long,0,,,,,
player,201810210mia,det,LawsNe00,pass_defended,0,,,,,
player,201810210mia,det,LawsNe00,sacks,0.0,,,,,
player,201810210mia,det,LawsNe00,tackles_combined,1,,,,,
player,201810210mia,det,LawsNe00,tackles_solo,1,,,,,
player,201810210mia,det,LawsNe00,tackles_assists,0,,,,,
player,201810210mia,det,LawsNe00,tackles_loss,0,,,,,
player,201810210mia,det,LawsNe00,qb_hits,0,,,,,
player,201810210mia,det,LawsNe00,fumbles_rec,0,,,,,
player,201810210mia,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201810210mia,det,LawsNe00,fumbles_forced,0,,,,,
player,201810210mia,det,LeBlCr01,def_int,0,,,,,
player,201810210mia,det,LeBlCr01,def_int_yds,0,,,,,
player,201810210mia,det,LeBlCr01,def_int_td,0,,,,,
player,201810210mia,det,LeBlCr01,def_int_long,0,,,,,
player,201810210mia,det,LeBlCr01,pass_defended,0,,,,,
player,201810210mia,det,LeBlCr01,sacks,0.0,,,,,
player,201810210mia,det,LeBlCr01,tackles_combined,1,,,,,
player,201810210mia,det,LeBlCr01,tackles_solo,0,,,,,
player,201810210mia,det,LeBlCr01,tackles_assists,1,,,,,
player,201810210mia,det,LeBlCr01,tackles_loss,0,,,,,
player,201810210mia,det,LeBlCr01,qb_hits,0,,,,,
player,201810210mia,det,LeBlCr01,fumbles_rec,0,,,,,
player,201810210mia,det,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201810210mia,det,LeBlCr01,fumbles_rec_td,0,,,,,
player,201810210mia,det,LeBlCr01,fumbles_forced,0,,,,,
player,201810210mia,det,SheaDe00,def_int,0,,,,,
player,201810210mia,det,SheaDe00,def_int_yds,0,,,,,
player,201810210mia,det,SheaDe00,def_int_td,0,,,,,
player,201810210mia,det,SheaDe00,def_int_long,0,,,,,
player,201810210mia,det,SheaDe00,pass_defended,0,,,,,
player,201810210mia,det,SheaDe00,sacks,0.0,,,,,
player,201810210mia,det,SheaDe00,tackles_combined,1,,,,,
player,201810210mia,det,SheaDe00,tackles_solo,0,,,,,
player,201810210mia,det,SheaDe00,tackles_assists,1,,,,,
player,201810210mia,det,SheaDe00,tackles_loss,0,,,,,
player,201810210mia,det,SheaDe00,qb_hits,0,,,,,
player,201810210mia,det,SheaDe00,fumbles_rec,0,,,,,
player,201810210mia,det,SheaDe00,fumbles_rec_yds,0,,,,,
player,201810210mia,det,SheaDe00,fumbles_rec_td,0,,,,,
player,201810210mia,det,SheaDe00,fumbles_forced,0,,,,,
player,201810210mia,mia,BranAn00,def_int,0,,,,,
player,201810210mia,mia,BranAn00,def_int_yds,0,,,,,
player,201810210mia,mia,BranAn00,def_int_td,0,,,,,
player,201810210mia,mia,BranAn00,def_int_long,0,,,,,
player,201810210mia,mia,BranAn00,pass_defended,0,,,,,
player,201810210mia,mia,BranAn00,sacks,1.0,,,,,
player,201810210mia,mia,BranAn00,tackles_combined,2,,,,,
player,201810210mia,mia,BranAn00,tackles_solo,2,,,,,
player,201810210mia,mia,BranAn00,tackles_assists,0,,,,,
player,201810210mia,mia,BranAn00,tackles_loss,0,,,,,
player,201810210mia,mia,BranAn00,qb_hits,1,,,,,
player,201810210mia,mia,BranAn00,fumbles_rec,0,,,,,
player,201810210mia,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,BranAn00,fumbles_forced,1,,,,,
player,201810210mia,mia,McDoTJ00,def_int,0,,,,,
player,201810210mia,mia,McDoTJ00,def_int_yds,0,,,,,
player,201810210mia,mia,McDoTJ00,def_int_td,0,,,,,
player,201810210mia,mia,McDoTJ00,def_int_long,0,,,,,
player,201810210mia,mia,McDoTJ00,pass_defended,0,,,,,
player,201810210mia,mia,McDoTJ00,sacks,0.0,,,,,
player,201810210mia,mia,McDoTJ00,tackles_combined,8,,,,,
player,201810210mia,mia,McDoTJ00,tackles_solo,6,,,,,
player,201810210mia,mia,McDoTJ00,tackles_assists,2,,,,,
player,201810210mia,mia,McDoTJ00,tackles_loss,0,,,,,
player,201810210mia,mia,McDoTJ00,qb_hits,0,,,,,
player,201810210mia,mia,McDoTJ00,fumbles_rec,0,,,,,
player,201810210mia,mia,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,McDoTJ00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,McDoTJ00,fumbles_forced,0,,,,,
player,201810210mia,mia,McMiRa02,def_int,0,,,,,
player,201810210mia,mia,McMiRa02,def_int_yds,0,,,,,
player,201810210mia,mia,McMiRa02,def_int_td,0,,,,,
player,201810210mia,mia,McMiRa02,def_int_long,0,,,,,
player,201810210mia,mia,McMiRa02,pass_defended,0,,,,,
player,201810210mia,mia,McMiRa02,sacks,0.0,,,,,
player,201810210mia,mia,McMiRa02,tackles_combined,7,,,,,
player,201810210mia,mia,McMiRa02,tackles_solo,6,,,,,
player,201810210mia,mia,McMiRa02,tackles_assists,1,,,,,
player,201810210mia,mia,McMiRa02,tackles_loss,0,,,,,
player,201810210mia,mia,McMiRa02,qb_hits,0,,,,,
player,201810210mia,mia,McMiRa02,fumbles_rec,0,,,,,
player,201810210mia,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201810210mia,mia,McMiRa02,fumbles_forced,1,,,,,
player,201810210mia,mia,AlonKi00,def_int,0,,,,,
player,201810210mia,mia,AlonKi00,def_int_yds,0,,,,,
player,201810210mia,mia,AlonKi00,def_int_td,0,,,,,
player,201810210mia,mia,AlonKi00,def_int_long,0,,,,,
player,201810210mia,mia,AlonKi00,pass_defended,1,,,,,
player,201810210mia,mia,AlonKi00,sacks,0.0,,,,,
player,201810210mia,mia,AlonKi00,tackles_combined,6,,,,,
player,201810210mia,mia,AlonKi00,tackles_solo,5,,,,,
player,201810210mia,mia,AlonKi00,tackles_assists,1,,,,,
player,201810210mia,mia,AlonKi00,tackles_loss,0,,,,,
player,201810210mia,mia,AlonKi00,qb_hits,0,,,,,
player,201810210mia,mia,AlonKi00,fumbles_rec,0,,,,,
player,201810210mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,AlonKi00,fumbles_forced,0,,,,,
player,201810210mia,mia,SpenAk00,def_int,0,,,,,
player,201810210mia,mia,SpenAk00,def_int_yds,0,,,,,
player,201810210mia,mia,SpenAk00,def_int_td,0,,,,,
player,201810210mia,mia,SpenAk00,def_int_long,0,,,,,
player,201810210mia,mia,SpenAk00,pass_defended,0,,,,,
player,201810210mia,mia,SpenAk00,sacks,0.0,,,,,
player,201810210mia,mia,SpenAk00,tackles_combined,6,,,,,
player,201810210mia,mia,SpenAk00,tackles_solo,3,,,,,
player,201810210mia,mia,SpenAk00,tackles_assists,3,,,,,
player,201810210mia,mia,SpenAk00,tackles_loss,0,,,,,
player,201810210mia,mia,SpenAk00,qb_hits,0,,,,,
player,201810210mia,mia,SpenAk00,fumbles_rec,0,,,,,
player,201810210mia,mia,SpenAk00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,SpenAk00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,SpenAk00,fumbles_forced,0,,,,,
player,201810210mia,mia,BakeJe00,def_int,0,,,,,
player,201810210mia,mia,BakeJe00,def_int_yds,0,,,,,
player,201810210mia,mia,BakeJe00,def_int_td,0,,,,,
player,201810210mia,mia,BakeJe00,def_int_long,0,,,,,
player,201810210mia,mia,BakeJe00,pass_defended,1,,,,,
player,201810210mia,mia,BakeJe00,sacks,0.0,,,,,
player,201810210mia,mia,BakeJe00,tackles_combined,5,,,,,
player,201810210mia,mia,BakeJe00,tackles_solo,4,,,,,
player,201810210mia,mia,BakeJe00,tackles_assists,1,,,,,
player,201810210mia,mia,BakeJe00,tackles_loss,0,,,,,
player,201810210mia,mia,BakeJe00,qb_hits,0,,,,,
player,201810210mia,mia,BakeJe00,fumbles_rec,0,,,,,
player,201810210mia,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,BakeJe00,fumbles_forced,0,,,,,
player,201810210mia,mia,JoneRe99,def_int,0,,,,,
player,201810210mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201810210mia,mia,JoneRe99,def_int_td,0,,,,,
player,201810210mia,mia,JoneRe99,def_int_long,0,,,,,
player,201810210mia,mia,JoneRe99,pass_defended,0,,,,,
player,201810210mia,mia,JoneRe99,sacks,0.0,,,,,
player,201810210mia,mia,JoneRe99,tackles_combined,5,,,,,
player,201810210mia,mia,JoneRe99,tackles_solo,5,,,,,
player,201810210mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201810210mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201810210mia,mia,JoneRe99,qb_hits,0,,,,,
player,201810210mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201810210mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201810210mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201810210mia,mia,McCaBo01,def_int,0,,,,,
player,201810210mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201810210mia,mia,McCaBo01,def_int_td,0,,,,,
player,201810210mia,mia,McCaBo01,def_int_long,0,,,,,
player,201810210mia,mia,McCaBo01,pass_defended,0,,,,,
player,201810210mia,mia,McCaBo01,sacks,0.0,,,,,
player,201810210mia,mia,McCaBo01,tackles_combined,5,,,,,
player,201810210mia,mia,McCaBo01,tackles_solo,4,,,,,
player,201810210mia,mia,McCaBo01,tackles_assists,1,,,,,
player,201810210mia,mia,McCaBo01,tackles_loss,0,,,,,
player,201810210mia,mia,McCaBo01,qb_hits,0,,,,,
player,201810210mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201810210mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201810210mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201810210mia,mia,HowaXa00,def_int,0,,,,,
player,201810210mia,mia,HowaXa00,def_int_yds,0,,,,,
player,201810210mia,mia,HowaXa00,def_int_td,0,,,,,
player,201810210mia,mia,HowaXa00,def_int_long,0,,,,,
player,201810210mia,mia,HowaXa00,pass_defended,0,,,,,
player,201810210mia,mia,HowaXa00,sacks,0.0,,,,,
player,201810210mia,mia,HowaXa00,tackles_combined,4,,,,,
player,201810210mia,mia,HowaXa00,tackles_solo,3,,,,,
player,201810210mia,mia,HowaXa00,tackles_assists,1,,,,,
player,201810210mia,mia,HowaXa00,tackles_loss,0,,,,,
player,201810210mia,mia,HowaXa00,qb_hits,0,,,,,
player,201810210mia,mia,HowaXa00,fumbles_rec,0,,,,,
player,201810210mia,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,HowaXa00,fumbles_forced,0,,,,,
player,201810210mia,mia,FitzMi00,def_int,0,,,,,
player,201810210mia,mia,FitzMi00,def_int_yds,0,,,,,
player,201810210mia,mia,FitzMi00,def_int_td,0,,,,,
player,201810210mia,mia,FitzMi00,def_int_long,0,,,,,
player,201810210mia,mia,FitzMi00,pass_defended,0,,,,,
player,201810210mia,mia,FitzMi00,sacks,0.0,,,,,
player,201810210mia,mia,FitzMi00,tackles_combined,3,,,,,
player,201810210mia,mia,FitzMi00,tackles_solo,3,,,,,
player,201810210mia,mia,FitzMi00,tackles_assists,0,,,,,
player,201810210mia,mia,FitzMi00,tackles_loss,0,,,,,
player,201810210mia,mia,FitzMi00,qb_hits,0,,,,,
player,201810210mia,mia,FitzMi00,fumbles_rec,0,,,,,
player,201810210mia,mia,FitzMi00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,FitzMi00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,FitzMi00,fumbles_forced,0,,,,,
player,201810210mia,mia,QuinRo00,def_int,0,,,,,
player,201810210mia,mia,QuinRo00,def_int_yds,0,,,,,
player,201810210mia,mia,QuinRo00,def_int_td,0,,,,,
player,201810210mia,mia,QuinRo00,def_int_long,0,,,,,
player,201810210mia,mia,QuinRo00,pass_defended,0,,,,,
player,201810210mia,mia,QuinRo00,sacks,0.0,,,,,
player,201810210mia,mia,QuinRo00,tackles_combined,2,,,,,
player,201810210mia,mia,QuinRo00,tackles_solo,1,,,,,
player,201810210mia,mia,QuinRo00,tackles_assists,1,,,,,
player,201810210mia,mia,QuinRo00,tackles_loss,0,,,,,
player,201810210mia,mia,QuinRo00,qb_hits,1,,,,,
player,201810210mia,mia,QuinRo00,fumbles_rec,0,,,,,
player,201810210mia,mia,QuinRo00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,QuinRo00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,QuinRo00,fumbles_forced,0,,,,,
player,201810210mia,mia,TaylVi00,def_int,0,,,,,
player,201810210mia,mia,TaylVi00,def_int_yds,0,,,,,
player,201810210mia,mia,TaylVi00,def_int_td,0,,,,,
player,201810210mia,mia,TaylVi00,def_int_long,0,,,,,
player,201810210mia,mia,TaylVi00,pass_defended,0,,,,,
player,201810210mia,mia,TaylVi00,sacks,0.0,,,,,
player,201810210mia,mia,TaylVi00,tackles_combined,2,,,,,
player,201810210mia,mia,TaylVi00,tackles_solo,2,,,,,
player,201810210mia,mia,TaylVi00,tackles_assists,0,,,,,
player,201810210mia,mia,TaylVi00,tackles_loss,0,,,,,
player,201810210mia,mia,TaylVi00,qb_hits,0,,,,,
player,201810210mia,mia,TaylVi00,fumbles_rec,0,,,,,
player,201810210mia,mia,TaylVi00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,TaylVi00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,TaylVi00,fumbles_forced,0,,,,,
player,201810210mia,mia,BallKa00,def_int,0,,,,,
player,201810210mia,mia,BallKa00,def_int_yds,0,,,,,
player,201810210mia,mia,BallKa00,def_int_td,0,,,,,
player,201810210mia,mia,BallKa00,def_int_long,0,,,,,
player,201810210mia,mia,BallKa00,pass_defended,0,,,,,
player,201810210mia,mia,BallKa00,sacks,0.0,,,,,
player,201810210mia,mia,BallKa00,tackles_combined,1,,,,,
player,201810210mia,mia,BallKa00,tackles_solo,1,,,,,
player,201810210mia,mia,BallKa00,tackles_assists,0,,,,,
player,201810210mia,mia,BallKa00,tackles_loss,0,,,,,
player,201810210mia,mia,BallKa00,qb_hits,0,,,,,
player,201810210mia,mia,BallKa00,fumbles_rec,0,,,,,
player,201810210mia,mia,BallKa00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,BallKa00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,BallKa00,fumbles_forced,0,,,,,
player,201810210mia,mia,MalvCa00,def_int,0,,,,,
player,201810210mia,mia,MalvCa00,def_int_yds,0,,,,,
player,201810210mia,mia,MalvCa00,def_int_td,0,,,,,
player,201810210mia,mia,MalvCa00,def_int_long,0,,,,,
player,201810210mia,mia,MalvCa00,pass_defended,0,,,,,
player,201810210mia,mia,MalvCa00,sacks,0.0,,,,,
player,201810210mia,mia,MalvCa00,tackles_combined,1,,,,,
player,201810210mia,mia,MalvCa00,tackles_solo,1,,,,,
player,201810210mia,mia,MalvCa00,tackles_assists,0,,,,,
player,201810210mia,mia,MalvCa00,tackles_loss,0,,,,,
player,201810210mia,mia,MalvCa00,qb_hits,0,,,,,
player,201810210mia,mia,MalvCa00,fumbles_rec,0,,,,,
player,201810210mia,mia,MalvCa00,fumbles_rec_yds,0,,,,,
player,201810210mia,mia,MalvCa00,fumbles_rec_td,0,,,,,
player,201810210mia,mia,MalvCa00,fumbles_forced,0,,,,,
player,201810210mia,det,TateGo00,kick_ret,0,,,,,
player,201810210mia,det,TateGo00,kick_ret_yds,0,,,,,
player,201810210mia,det,TateGo00,kick_ret_yds_per_ret,,,,,,
player,201810210mia,det,TateGo00,kick_ret_td,0,,,,,
player,201810210mia,det,TateGo00,kick_ret_long,0,,,,,
player,201810210mia,det,TateGo00,punt_ret,2,,,,,
player,201810210mia,det,TateGo00,punt_ret_yds,15,,,,,
player,201810210mia,det,TateGo00,punt_ret_yds_per_ret,7.5,,,,,
player,201810210mia,det,TateGo00,punt_ret_td,0,,,,,
