game,2018,6,20181014,201810140min,crd,"Arizona Cardinals",17,min,"Minnesota Vikings",27
player,201810140min,crd,GoldMa00,tackles_assists,1,,,,,
player,201810140min,crd,GoldMa00,tackles_loss,0,,,,,
player,201810140min,crd,GoldMa00,qb_hits,2,,,,,
player,201810140min,crd,GoldMa00,fumbles_rec,0,,,,,
player,201810140min,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201810140min,crd,GoldMa00,fumbles_forced,0,,,,,
player,201810140min,crd,BakeBu00,def_int,0,,,,,
player,201810140min,crd,BakeBu00,def_int_yds,0,,,,,
player,201810140min,crd,BakeBu00,def_int_td,0,,,,,
player,201810140min,crd,BakeBu00,def_int_long,0,,,,,
player,201810140min,crd,BakeBu00,pass_defended,0,,,,,
player,201810140min,crd,BakeBu00,sacks,0.0,,,,,
player,201810140min,crd,BakeBu00,tackles_combined,11,,,,,
player,201810140min,crd,BakeBu00,tackles_solo,9,,,,,
player,201810140min,crd,BakeBu00,tackles_assists,2,,,,,
player,201810140min,crd,BakeBu00,tackles_loss,2,,,,,
player,201810140min,crd,BakeBu00,qb_hits,0,,,,,
player,201810140min,crd,BakeBu00,fumbles_rec,1,,,,,
player,201810140min,crd,BakeBu00,fumbles_rec_yds,36,,,,,
player,201810140min,crd,BakeBu00,fumbles_rec_td,1,,,,,
player,201810140min,crd,BakeBu00,fumbles_forced,0,,,,,
player,201810140min,crd,BethAn20,def_int,0,,,,,
player,201810140min,crd,BethAn20,def_int_yds,0,,,,,
player,201810140min,crd,BethAn20,def_int_td,0,,,,,
player,201810140min,crd,BethAn20,def_int_long,0,,,,,
player,201810140min,crd,BethAn20,pass_defended,0,,,,,
player,201810140min,crd,BethAn20,sacks,0.0,,,,,
player,201810140min,crd,BethAn20,tackles_combined,10,,,,,
player,201810140min,crd,BethAn20,tackles_solo,9,,,,,
player,201810140min,crd,BethAn20,tackles_assists,1,,,,,
player,201810140min,crd,BethAn20,tackles_loss,0,,,,,
player,201810140min,crd,BethAn20,qb_hits,0,,,,,
player,201810140min,crd,BethAn20,fumbles_rec,0,,,,,
player,201810140min,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201810140min,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201810140min,crd,BethAn20,fumbles_forced,0,,,,,
player,201810140min,crd,ByneJo00,def_int,0,,,,,
player,201810140min,crd,ByneJo00,def_int_yds,0,,,,,
player,201810140min,crd,ByneJo00,def_int_td,0,,,,,
player,201810140min,crd,ByneJo00,def_int_long,0,,,,,
player,201810140min,crd,ByneJo00,pass_defended,0,,,,,
player,201810140min,crd,ByneJo00,sacks,0.0,,,,,
player,201810140min,crd,ByneJo00,tackles_combined,7,,,,,
player,201810140min,crd,ByneJo00,tackles_solo,3,,,,,
player,201810140min,crd,ByneJo00,tackles_assists,4,,,,,
player,201810140min,crd,ByneJo00,tackles_loss,1,,,,,
player,201810140min,crd,ByneJo00,qb_hits,0,,,,,
player,201810140min,crd,ByneJo00,fumbles_rec,0,,,,,
player,201810140min,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201810140min,crd,ByneJo00,fumbles_forced,0,,,,,
player,201810140min,crd,ReddHa00,def_int,0,,,,,
player,201810140min,crd,ReddHa00,def_int_yds,0,,,,,
player,201810140min,crd,ReddHa00,def_int_td,0,,,,,
player,201810140min,crd,ReddHa00,def_int_long,0,,,,,
player,201810140min,crd,ReddHa00,pass_defended,1,,,,,
player,201810140min,crd,ReddHa00,sacks,0.0,,,,,
player,201810140min,crd,ReddHa00,tackles_combined,7,,,,,
player,201810140min,crd,ReddHa00,tackles_solo,1,,,,,
player,201810140min,crd,ReddHa00,tackles_assists,6,,,,,
player,201810140min,crd,ReddHa00,tackles_loss,0,,,,,
player,201810140min,crd,ReddHa00,qb_hits,0,,,,,
player,201810140min,crd,ReddHa00,fumbles_rec,0,,,,,
player,201810140min,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201810140min,crd,ReddHa00,fumbles_forced,0,,,,,
player,201810140min,crd,NkemRo00,def_int,0,,,,,
player,201810140min,crd,NkemRo00,def_int_yds,0,,,,,
player,201810140min,crd,NkemRo00,def_int_td,0,,,,,
player,201810140min,crd,NkemRo00,def_int_long,0,,,,,
player,201810140min,crd,NkemRo00,pass_defended,0,,,,,
player,201810140min,crd,NkemRo00,sacks,0.0,,,,,
player,201810140min,crd,NkemRo00,tackles_combined,5,,,,,
player,201810140min,crd,NkemRo00,tackles_solo,2,,,,,
player,201810140min,crd,NkemRo00,tackles_assists,3,,,,,
player,201810140min,crd,NkemRo00,tackles_loss,0,,,,,
player,201810140min,crd,NkemRo00,qb_hits,0,,,,,
player,201810140min,crd,NkemRo00,fumbles_rec,0,,,,,
player,201810140min,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201810140min,crd,NkemRo00,fumbles_forced,0,,,,,
player,201810140min,crd,PetePa00,def_int,0,,,,,
player,201810140min,crd,PetePa00,def_int_yds,0,,,,,
player,201810140min,crd,PetePa00,def_int_td,0,,,,,
player,201810140min,crd,PetePa00,def_int_long,0,,,,,
player,201810140min,crd,PetePa00,pass_defended,0,,,,,
player,201810140min,crd,PetePa00,sacks,0.0,,,,,
player,201810140min,crd,PetePa00,tackles_combined,5,,,,,
player,201810140min,crd,PetePa00,tackles_solo,3,,,,,
player,201810140min,crd,PetePa00,tackles_assists,2,,,,,
player,201810140min,crd,PetePa00,tackles_loss,0,,,,,
player,201810140min,crd,PetePa00,qb_hits,0,,,,,
player,201810140min,crd,PetePa00,fumbles_rec,0,,,,,
player,201810140min,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201810140min,crd,PetePa00,fumbles_forced,0,,,,,
player,201810140min,crd,BenwBe00,def_int,0,,,,,
player,201810140min,crd,BenwBe00,def_int_yds,0,,,,,
player,201810140min,crd,BenwBe00,def_int_td,0,,,,,
player,201810140min,crd,BenwBe00,def_int_long,0,,,,,
player,201810140min,crd,BenwBe00,pass_defended,0,,,,,
player,201810140min,crd,BenwBe00,sacks,0.0,,,,,
player,201810140min,crd,BenwBe00,tackles_combined,4,,,,,
player,201810140min,crd,BenwBe00,tackles_solo,3,,,,,
player,201810140min,crd,BenwBe00,tackles_assists,1,,,,,
player,201810140min,crd,BenwBe00,tackles_loss,0,,,,,
player,201810140min,crd,BenwBe00,qb_hits,0,,,,,
player,201810140min,crd,BenwBe00,fumbles_rec,0,,,,,
player,201810140min,crd,BenwBe00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,BenwBe00,fumbles_rec_td,0,,,,,
player,201810140min,crd,BenwBe00,fumbles_forced,0,,,,,
player,201810140min,crd,MayoBe00,def_int,0,,,,,
player,201810140min,crd,MayoBe00,def_int_yds,0,,,,,
player,201810140min,crd,MayoBe00,def_int_td,0,,,,,
player,201810140min,crd,MayoBe00,def_int_long,0,,,,,
player,201810140min,crd,MayoBe00,pass_defended,2,,,,,
player,201810140min,crd,MayoBe00,sacks,0.0,,,,,
player,201810140min,crd,MayoBe00,tackles_combined,2,,,,,
player,201810140min,crd,MayoBe00,tackles_solo,0,,,,,
player,201810140min,crd,MayoBe00,tackles_assists,2,,,,,
player,201810140min,crd,MayoBe00,tackles_loss,0,,,,,
player,201810140min,crd,MayoBe00,qb_hits,1,,,,,
player,201810140min,crd,MayoBe00,fumbles_rec,0,,,,,
player,201810140min,crd,MayoBe00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,MayoBe00,fumbles_rec_td,0,,,,,
player,201810140min,crd,MayoBe00,fumbles_forced,0,,,,,
player,201810140min,crd,TurnZe00,def_int,0,,,,,
player,201810140min,crd,TurnZe00,def_int_yds,0,,,,,
player,201810140min,crd,TurnZe00,def_int_td,0,,,,,
player,201810140min,crd,TurnZe00,def_int_long,0,,,,,
player,201810140min,crd,TurnZe00,pass_defended,0,,,,,
player,201810140min,crd,TurnZe00,sacks,0.0,,,,,
player,201810140min,crd,TurnZe00,tackles_combined,2,,,,,
player,201810140min,crd,TurnZe00,tackles_solo,2,,,,,
player,201810140min,crd,TurnZe00,tackles_assists,0,,,,,
player,201810140min,crd,TurnZe00,tackles_loss,,,,,,
player,201810140min,crd,TurnZe00,qb_hits,,,,,,
player,201810140min,crd,TurnZe00,fumbles_rec,0,,,,,
player,201810140min,crd,TurnZe00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,TurnZe00,fumbles_rec_td,0,,,,,
player,201810140min,crd,TurnZe00,fumbles_forced,0,,,,,
player,201810140min,crd,GardDe01,def_int,0,,,,,
player,201810140min,crd,GardDe01,def_int_yds,0,,,,,
player,201810140min,crd,GardDe01,def_int_td,0,,,,,
player,201810140min,crd,GardDe01,def_int_long,0,,,,,
player,201810140min,crd,GardDe01,pass_defended,0,,,,,
player,201810140min,crd,GardDe01,sacks,0.0,,,,,
player,201810140min,crd,GardDe01,tackles_combined,1,,,,,
player,201810140min,crd,GardDe01,tackles_solo,1,,,,,
player,201810140min,crd,GardDe01,tackles_assists,0,,,,,
player,201810140min,crd,GardDe01,tackles_loss,0,,,,,
player,201810140min,crd,GardDe01,qb_hits,0,,,,,
player,201810140min,crd,GardDe01,fumbles_rec,0,,,,,
player,201810140min,crd,GardDe01,fumbles_rec_yds,0,,,,,
player,201810140min,crd,GardDe01,fumbles_rec_td,0,,,,,
player,201810140min,crd,GardDe01,fumbles_forced,0,,,,,
player,201810140min,crd,MoorZa00,def_int,0,,,,,
player,201810140min,crd,MoorZa00,def_int_yds,0,,,,,
player,201810140min,crd,MoorZa00,def_int_td,0,,,,,
player,201810140min,crd,MoorZa00,def_int_long,0,,,,,
player,201810140min,crd,MoorZa00,pass_defended,0,,,,,
player,201810140min,crd,MoorZa00,sacks,0.0,,,,,
player,201810140min,crd,MoorZa00,tackles_combined,1,,,,,
player,201810140min,crd,MoorZa00,tackles_solo,1,,,,,
player,201810140min,crd,MoorZa00,tackles_assists,0,,,,,
player,201810140min,crd,MoorZa00,tackles_loss,0,,,,,
player,201810140min,crd,MoorZa00,qb_hits,0,,,,,
player,201810140min,crd,MoorZa00,fumbles_rec,0,,,,,
player,201810140min,crd,MoorZa00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,MoorZa00,fumbles_rec_td,0,,,,,
player,201810140min,crd,MoorZa00,fumbles_forced,0,,,,,
player,201810140min,crd,PierOl00,def_int,0,,,,,
player,201810140min,crd,PierOl00,def_int_yds,0,,,,,
player,201810140min,crd,PierOl00,def_int_td,0,,,,,
player,201810140min,crd,PierOl00,def_int_long,0,,,,,
player,201810140min,crd,PierOl00,pass_defended,0,,,,,
player,201810140min,crd,PierOl00,sacks,0.0,,,,,
player,201810140min,crd,PierOl00,tackles_combined,1,,,,,
player,201810140min,crd,PierOl00,tackles_solo,0,,,,,
player,201810140min,crd,PierOl00,tackles_assists,1,,,,,
player,201810140min,crd,PierOl00,tackles_loss,0,,,,,
player,201810140min,crd,PierOl00,qb_hits,0,,,,,
player,201810140min,crd,PierOl00,fumbles_rec,0,,,,,
player,201810140min,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201810140min,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201810140min,crd,PierOl00,fumbles_forced,0,,,,,
player,201810140min,crd,WillBr07,def_int,0,,,,,
player,201810140min,crd,WillBr07,def_int_yds,0,,,,,
player,201810140min,crd,WillBr07,def_int_td,0,,,,,
player,201810140min,crd,WillBr07,def_int_long,0,,,,,
player,201810140min,crd,WillBr07,pass_defended,0,,,,,
player,201810140min,crd,WillBr07,sacks,0.0,,,,,
player,201810140min,crd,WillBr07,tackles_combined,1,,,,,
player,201810140min,crd,WillBr07,tackles_solo,1,,,,,
player,201810140min,crd,WillBr07,tackles_assists,0,,,,,
player,201810140min,crd,WillBr07,tackles_loss,0,,,,,
player,201810140min,crd,WillBr07,qb_hits,0,,,,,
player,201810140min,crd,WillBr07,fumbles_rec,0,,,,,
player,201810140min,crd,WillBr07,fumbles_rec_yds,0,,,,,
player,201810140min,crd,WillBr07,fumbles_rec_td,0,,,,,
player,201810140min,crd,WillBr07,fumbles_forced,0,,,,,
player,201810140min,crd,TaylJa01,def_int,0,,,,,
player,201810140min,crd,TaylJa01,def_int_yds,0,,,,,
player,201810140min,crd,TaylJa01,def_int_td,0,,,,,
player,201810140min,crd,TaylJa01,def_int_long,0,,,,,
player,201810140min,crd,TaylJa01,pass_defended,1,,,,,
player,201810140min,crd,TaylJa01,sacks,0.0,,,,,
player,201810140min,crd,TaylJa01,tackles_combined,0,,,,,
player,201810140min,crd,TaylJa01,tackles_solo,0,,,,,
player,201810140min,crd,TaylJa01,tackles_assists,0,,,,,
player,201810140min,crd,TaylJa01,tackles_loss,0,,,,,
player,201810140min,crd,TaylJa01,qb_hits,0,,,,,
player,201810140min,crd,TaylJa01,fumbles_rec,0,,,,,
player,201810140min,crd,TaylJa01,fumbles_rec_yds,0,,,,,
player,201810140min,crd,TaylJa01,fumbles_rec_td,0,,,,,
player,201810140min,crd,TaylJa01,fumbles_forced,0,,,,,
player,201810140min,min,HarrAn01,def_int,1,,,,,
player,201810140min,min,HarrAn01,def_int_yds,0,,,,,
player,201810140min,min,HarrAn01,def_int_td,0,,,,,
player,201810140min,min,HarrAn01,def_int_long,0,,,,,
player,201810140min,min,HarrAn01,pass_defended,2,,,,,
player,201810140min,min,HarrAn01,sacks,0.0,,,,,
player,201810140min,min,HarrAn01,tackles_combined,2,,,,,
player,201810140min,min,HarrAn01,tackles_solo,1,,,,,
player,201810140min,min,HarrAn01,tackles_assists,1,,,,,
player,201810140min,min,HarrAn01,tackles_loss,0,,,,,
player,201810140min,min,HarrAn01,qb_hits,0,,,,,
player,201810140min,min,HarrAn01,fumbles_rec,0,,,,,
player,201810140min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201810140min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201810140min,min,HarrAn01,fumbles_forced,0,,,,,
player,201810140min,min,HuntDa01,def_int,0,,,,,
player,201810140min,min,HuntDa01,def_int_yds,0,,,,,
player,201810140min,min,HuntDa01,def_int_td,0,,,,,
player,201810140min,min,HuntDa01,def_int_long,0,,,,,
player,201810140min,min,HuntDa01,pass_defended,0,,,,,
player,201810140min,min,HuntDa01,sacks,2.0,,,,,
player,201810140min,min,HuntDa01,tackles_combined,5,,,,,
player,201810140min,min,HuntDa01,tackles_solo,3,,,,,
player,201810140min,min,HuntDa01,tackles_assists,2,,,,,
player,201810140min,min,HuntDa01,tackles_loss,2,,,,,
player,201810140min,min,HuntDa01,qb_hits,3,,,,,
player,201810140min,min,HuntDa01,fumbles_rec,0,,,,,
player,201810140min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201810140min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201810140min,min,HuntDa01,fumbles_forced,0,,,,,
player,201810140min,min,SmitHa00,def_int,0,,,,,
player,201810140min,min,SmitHa00,def_int_yds,0,,,,,
player,201810140min,min,SmitHa00,def_int_td,0,,,,,
player,201810140min,min,SmitHa00,def_int_long,0,,,,,
player,201810140min,min,SmitHa00,pass_defended,0,,,,,
player,201810140min,min,SmitHa00,sacks,1.0,,,,,
player,201810140min,min,SmitHa00,tackles_combined,7,,,,,
player,201810140min,min,SmitHa00,tackles_solo,4,,,,,
player,201810140min,min,SmitHa00,tackles_assists,3,,,,,
player,201810140min,min,SmitHa00,tackles_loss,1,,,,,
player,201810140min,min,SmitHa00,qb_hits,1,,,,,
player,201810140min,min,SmitHa00,fumbles_rec,0,,,,,
player,201810140min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201810140min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201810140min,min,SmitHa00,fumbles_forced,0,,,,,
player,201810140min,min,AlexMa01,def_int,0,,,,,
player,201810140min,min,AlexMa01,def_int_yds,0,,,,,
player,201810140min,min,AlexMa01,def_int_td,0,,,,,
player,201810140min,min,AlexMa01,def_int_long,0,,,,,
player,201810140min,min,AlexMa01,pass_defended,2,,,,,
player,201810140min,min,AlexMa01,sacks,1.0,,,,,
player,201810140min,min,AlexMa01,tackles_combined,5,,,,,
player,201810140min,min,AlexMa01,tackles_solo,4,,,,,
player,201810140min,min,AlexMa01,tackles_assists,1,,,,,
player,201810140min,min,AlexMa01,tackles_loss,2,,,,,
player,201810140min,min,AlexMa01,qb_hits,1,,,,,
player,201810140min,min,AlexMa01,fumbles_rec,0,,,,,
player,201810140min,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201810140min,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201810140min,min,AlexMa01,fumbles_forced,0,,,,,
player,201810140min,min,IlokGe00,def_int,0,,,,,
player,201810140min,min,IlokGe00,def_int_yds,0,,,,,
player,201810140min,min,IlokGe00,def_int_td,0,,,,,
player,201810140min,min,IlokGe00,def_int_long,0,,,,,
player,201810140min,min,IlokGe00,pass_defended,0,,,,,
player,201810140min,min,IlokGe00,sacks,0.0,,,,,
player,201810140min,min,IlokGe00,tackles_combined,8,,,,,
player,201810140min,min,IlokGe00,tackles_solo,7,,,,,
player,201810140min,min,IlokGe00,tackles_assists,1,,,,,
player,201810140min,min,IlokGe00,tackles_loss,0,,,,,
player,201810140min,min,IlokGe00,qb_hits,0,,,,,
player,201810140min,min,IlokGe00,fumbles_rec,0,,,,,
player,201810140min,min,IlokGe00,fumbles_rec_yds,0,,,,,
player,201810140min,min,IlokGe00,fumbles_rec_td,0,,,,,
player,201810140min,min,IlokGe00,fumbles_forced,0,,,,,
player,201810140min,min,KendEr00,def_int,0,,,,,
player,201810140min,min,KendEr00,def_int_yds,0,,,,,
player,201810140min,min,KendEr00,def_int_td,0,,,,,
player,201810140min,min,KendEr00,def_int_long,0,,,,,
player,201810140min,min,KendEr00,pass_defended,0,,,,,
player,201810140min,min,KendEr00,sacks,0.0,,,,,
player,201810140min,min,KendEr00,tackles_combined,5,,,,,
player,201810140min,min,KendEr00,tackles_solo,2,,,,,
player,201810140min,min,KendEr00,tackles_assists,3,,,,,
player,201810140min,min,KendEr00,tackles_loss,0,,,,,
player,201810140min,min,KendEr00,qb_hits,0,,,,,
player,201810140min,min,KendEr00,fumbles_rec,0,,,,,
player,201810140min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201810140min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201810140min,min,KendEr00,fumbles_forced,0,,,,,
player,201810140min,min,RhodXa00,def_int,0,,,,,
player,201810140min,min,RhodXa00,def_int_yds,0,,,,,
player,201810140min,min,RhodXa00,def_int_td,0,,,,,
player,201810140min,min,RhodXa00,def_int_long,0,,,,,
player,201810140min,min,RhodXa00,pass_defended,0,,,,,
player,201810140min,min,RhodXa00,sacks,0.0,,,,,
player,201810140min,min,RhodXa00,tackles_combined,5,,,,,
player,201810140min,min,RhodXa00,tackles_solo,5,,,,,
player,201810140min,min,RhodXa00,tackles_assists,0,,,,,
player,201810140min,min,RhodXa00,tackles_loss,0,,,,,
player,201810140min,min,RhodXa00,qb_hits,0,,,,,
player,201810140min,min,RhodXa00,fumbles_rec,0,,,,,
player,201810140min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201810140min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201810140min,min,RhodXa00,fumbles_forced,0,,,,,
player,201810140min,min,WeatSt00,def_int,0,,,,,
player,201810140min,min,WeatSt00,def_int_yds,0,,,,,
player,201810140min,min,WeatSt00,def_int_td,0,,,,,
player,201810140min,min,WeatSt00,def_int_long,0,,,,,
player,201810140min,min,WeatSt00,pass_defended,0,,,,,
player,201810140min,min,WeatSt00,sacks,0.0,,,,,
player,201810140min,min,WeatSt00,tackles_combined,4,,,,,
player,201810140min,min,WeatSt00,tackles_solo,1,,,,,
player,201810140min,min,WeatSt00,tackles_assists,3,,,,,
player,201810140min,min,WeatSt00,tackles_loss,0,,,,,
player,201810140min,min,WeatSt00,qb_hits,0,,,,,
player,201810140min,min,WeatSt00,fumbles_rec,0,,,,,
player,201810140min,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201810140min,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201810140min,min,WeatSt00,fumbles_forced,0,,,,,
player,201810140min,min,BarrAn00,def_int,0,,,,,
player,201810140min,min,BarrAn00,def_int_yds,0,,,,,
player,201810140min,min,BarrAn00,def_int_td,0,,,,,
player,201810140min,min,BarrAn00,def_int_long,0,,,,,
player,201810140min,min,BarrAn00,pass_defended,1,,,,,
player,201810140min,min,BarrAn00,sacks,0.0,,,,,
player,201810140min,min,BarrAn00,tackles_combined,3,,,,,
player,201810140min,min,BarrAn00,tackles_solo,3,,,,,
player,201810140min,min,BarrAn00,tackles_assists,0,,,,,
player,201810140min,min,BarrAn00,tackles_loss,1,,,,,
player,201810140min,min,BarrAn00,qb_hits,0,,,,,
player,201810140min,min,BarrAn00,fumbles_rec,0,,,,,
player,201810140min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201810140min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201810140min,min,BarrAn00,fumbles_forced,1,,,,,
player,201810140min,min,JoseLi99,def_int,0,,,,,
player,201810140min,min,JoseLi99,def_int_yds,0,,,,,
player,201810140min,min,JoseLi99,def_int_td,0,,,,,
player,201810140min,min,JoseLi99,def_int_long,0,,,,,
player,201810140min,min,JoseLi99,pass_defended,0,,,,,
player,201810140min,min,JoseLi99,sacks,0.0,,,,,
player,201810140min,min,JoseLi99,tackles_combined,3,,,,,
player,201810140min,min,JoseLi99,tackles_solo,2,,,,,
player,201810140min,min,JoseLi99,tackles_assists,1,,,,,
player,201810140min,min,JoseLi99,tackles_loss,0,,,,,
player,201810140min,min,JoseLi99,qb_hits,0,,,,,
player,201810140min,min,JoseLi99,fumbles_rec,0,,,,,
player,201810140min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201810140min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201810140min,min,JoseLi99,fumbles_forced,0,,,,,
player,201810140min,min,KearJa00,def_int,0,,,,,
player,201810140min,min,KearJa00,def_int_yds,0,,,,,
player,201810140min,min,KearJa00,def_int_td,0,,,,,
player,201810140min,min,KearJa00,def_int_long,0,,,,,
player,201810140min,min,KearJa00,pass_defended,0,,,,,
player,201810140min,min,KearJa00,sacks,0.0,,,,,
player,201810140min,min,KearJa00,tackles_combined,2,,,,,
player,201810140min,min,KearJa00,tackles_solo,2,,,,,
player,201810140min,min,KearJa00,tackles_assists,0,,,,,
player,201810140min,min,KearJa00,tackles_loss,0,,,,,
player,201810140min,min,KearJa00,qb_hits,0,,,,,
player,201810140min,min,KearJa00,fumbles_rec,0,,,,,
player,201810140min,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201810140min,min,KearJa00,fumbles_rec_td,0,,,,,
player,201810140min,min,KearJa00,fumbles_forced,0,,,,,
player,201810140min,min,RichSh00,def_int,0,,,,,
player,201810140min,min,RichSh00,def_int_yds,0,,,,,
player,201810140min,min,RichSh00,def_int_td,0,,,,,
player,201810140min,min,RichSh00,def_int_long,0,,,,,
player,201810140min,min,RichSh00,pass_defended,0,,,,,
player,201810140min,min,RichSh00,sacks,0.0,,,,,
player,201810140min,min,RichSh00,tackles_combined,2,,,,,
player,201810140min,min,RichSh00,tackles_solo,1,,,,,
player,201810140min,min,RichSh00,tackles_assists,1,,,,,
player,201810140min,min,RichSh00,tackles_loss,0,,,,,
player,201810140min,min,RichSh00,qb_hits,1,,,,,
player,201810140min,min,RichSh00,fumbles_rec,0,,,,,
player,201810140min,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201810140min,min,RichSh00,fumbles_rec_td,0,,,,,
player,201810140min,min,RichSh00,fumbles_forced,0,,,,,
player,201810140min,min,WaynTr00,def_int,0,,,,,
player,201810140min,min,WaynTr00,def_int_yds,0,,,,,
player,201810140min,min,WaynTr00,def_int_td,0,,,,,
player,201810140min,min,WaynTr00,def_int_long,0,,,,,
player,201810140min,min,WaynTr00,pass_defended,1,,,,,
player,201810140min,min,WaynTr00,sacks,0.0,,,,,
player,201810140min,min,WaynTr00,tackles_combined,2,,,,,
player,201810140min,min,WaynTr00,tackles_solo,2,,,,,
player,201810140min,min,WaynTr00,tackles_assists,0,,,,,
player,201810140min,min,WaynTr00,tackles_loss,0,,,,,
player,201810140min,min,WaynTr00,qb_hits,0,,,,,
player,201810140min,min,WaynTr00,fumbles_rec,0,,,,,
player,201810140min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201810140min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201810140min,min,WaynTr00,fumbles_forced,0,,,,,
player,201810140min,min,GedeBe00,def_int,0,,,,,
player,201810140min,min,GedeBe00,def_int_yds,0,,,,,
player,201810140min,min,GedeBe00,def_int_td,0,,,,,
player,201810140min,min,GedeBe00,def_int_long,0,,,,,
player,201810140min,min,GedeBe00,pass_defended,0,,,,,
player,201810140min,min,GedeBe00,sacks,0.0,,,,,
player,201810140min,min,GedeBe00,tackles_combined,1,,,,,
player,201810140min,min,GedeBe00,tackles_solo,0,,,,,
player,201810140min,min,GedeBe00,tackles_assists,1,,,,,
player,201810140min,min,GedeBe00,tackles_loss,0,,,,,
player,201810140min,min,GedeBe00,qb_hits,0,,,,,
player,201810140min,min,GedeBe00,fumbles_rec,0,,,,,
player,201810140min,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201810140min,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201810140min,min,GedeBe00,fumbles_forced,0,,,,,
player,201810140min,min,HamxC.00,def_int,0,,,,,
player,201810140min,min,HamxC.00,def_int_yds,0,,,,,
player,201810140min,min,HamxC.00,def_int_td,0,,,,,
player,201810140min,min,HamxC.00,def_int_long,0,,,,,
player,201810140min,min,HamxC.00,pass_defended,0,,,,,
player,201810140min,min,HamxC.00,sacks,0.0,,,,,
player,201810140min,min,HamxC.00,tackles_combined,1,,,,,
player,201810140min,min,HamxC.00,tackles_solo,0,,,,,
player,201810140min,min,HamxC.00,tackles_assists,1,,,,,
player,201810140min,min,HamxC.00,tackles_loss,0,,,,,
player,201810140min,min,HamxC.00,qb_hits,0,,,,,
player,201810140min,min,HamxC.00,fumbles_rec,0,,,,,
player,201810140min,min,HamxC.00,fumbles_rec_yds,0,,,,,
player,201810140min,min,HamxC.00,fumbles_rec_td,0,,,,,
player,201810140min,min,HamxC.00,fumbles_forced,0,,,,,
player,201810140min,min,HolmJa01,def_int,0,,,,,
player,201810140min,min,HolmJa01,def_int_yds,0,,,,,
player,201810140min,min,HolmJa01,def_int_td,0,,,,,
player,201810140min,min,HolmJa01,def_int_long,0,,,,,
player,201810140min,min,HolmJa01,pass_defended,0,,,,,
player,201810140min,min,HolmJa01,sacks,0.0,,,,,
player,201810140min,min,HolmJa01,tackles_combined,1,,,,,
player,201810140min,min,HolmJa01,tackles_solo,1,,,,,
player,201810140min,min,HolmJa01,tackles_assists,0,,,,,
player,201810140min,min,HolmJa01,tackles_loss,0,,,,,
player,201810140min,min,HolmJa01,qb_hits,0,,,,,
player,201810140min,min,HolmJa01,fumbles_rec,0,,,,,
player,201810140min,min,HolmJa01,fumbles_rec_yds,0,,,,,
player,201810140min,min,HolmJa01,fumbles_rec_td,0,,,,,
player,201810140min,min,HolmJa01,fumbles_forced,0,,,,,
player,201810140min,min,HughMi00,def_int,0,,,,,
player,201810140min,min,HughMi00,def_int_yds,0,,,,,
player,201810140min,min,HughMi00,def_int_td,0,,,,,
