game,2018,14,20181210,201812100sea,min,"Minnesota Vikings",7,sea,"Seattle Seahawks",21
player,201812100sea,min,GedeBe00,def_int_yds,0,,,,,
player,201812100sea,min,GedeBe00,def_int_td,0,,,,,
player,201812100sea,min,GedeBe00,def_int_long,0,,,,,
player,201812100sea,min,GedeBe00,pass_defended,0,,,,,
player,201812100sea,min,GedeBe00,sacks,0.0,,,,,
player,201812100sea,min,GedeBe00,tackles_combined,9,,,,,
player,201812100sea,min,GedeBe00,tackles_solo,4,,,,,
player,201812100sea,min,GedeBe00,tackles_assists,5,,,,,
player,201812100sea,min,GedeBe00,tackles_loss,0,,,,,
player,201812100sea,min,GedeBe00,qb_hits,0,,,,,
player,201812100sea,min,GedeBe00,fumbles_rec,0,,,,,
player,201812100sea,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201812100sea,min,GedeBe00,fumbles_forced,0,,,,,
player,201812100sea,min,HarrAn01,def_int,0,,,,,
player,201812100sea,min,HarrAn01,def_int_yds,0,,,,,
player,201812100sea,min,HarrAn01,def_int_td,0,,,,,
player,201812100sea,min,HarrAn01,def_int_long,0,,,,,
player,201812100sea,min,HarrAn01,pass_defended,0,,,,,
player,201812100sea,min,HarrAn01,sacks,0.0,,,,,
player,201812100sea,min,HarrAn01,tackles_combined,9,,,,,
player,201812100sea,min,HarrAn01,tackles_solo,7,,,,,
player,201812100sea,min,HarrAn01,tackles_assists,2,,,,,
player,201812100sea,min,HarrAn01,tackles_loss,0,,,,,
player,201812100sea,min,HarrAn01,qb_hits,0,,,,,
player,201812100sea,min,HarrAn01,fumbles_rec,0,,,,,
player,201812100sea,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201812100sea,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201812100sea,min,HarrAn01,fumbles_forced,0,,,,,
player,201812100sea,min,HillHo00,def_int,0,,,,,
player,201812100sea,min,HillHo00,def_int_yds,0,,,,,
player,201812100sea,min,HillHo00,def_int_td,0,,,,,
player,201812100sea,min,HillHo00,def_int_long,0,,,,,
player,201812100sea,min,HillHo00,pass_defended,3,,,,,
player,201812100sea,min,HillHo00,sacks,0.0,,,,,
player,201812100sea,min,HillHo00,tackles_combined,8,,,,,
player,201812100sea,min,HillHo00,tackles_solo,7,,,,,
player,201812100sea,min,HillHo00,tackles_assists,1,,,,,
player,201812100sea,min,HillHo00,tackles_loss,0,,,,,
player,201812100sea,min,HillHo00,qb_hits,0,,,,,
player,201812100sea,min,HillHo00,fumbles_rec,0,,,,,
player,201812100sea,min,HillHo00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,HillHo00,fumbles_rec_td,0,,,,,
player,201812100sea,min,HillHo00,fumbles_forced,0,,,,,
player,201812100sea,min,SmitHa00,def_int,0,,,,,
player,201812100sea,min,SmitHa00,def_int_yds,0,,,,,
player,201812100sea,min,SmitHa00,def_int_td,0,,,,,
player,201812100sea,min,SmitHa00,def_int_long,0,,,,,
player,201812100sea,min,SmitHa00,pass_defended,0,,,,,
player,201812100sea,min,SmitHa00,sacks,0.0,,,,,
player,201812100sea,min,SmitHa00,tackles_combined,7,,,,,
player,201812100sea,min,SmitHa00,tackles_solo,4,,,,,
player,201812100sea,min,SmitHa00,tackles_assists,3,,,,,
player,201812100sea,min,SmitHa00,tackles_loss,0,,,,,
player,201812100sea,min,SmitHa00,qb_hits,0,,,,,
player,201812100sea,min,SmitHa00,fumbles_rec,0,,,,,
player,201812100sea,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201812100sea,min,SmitHa00,fumbles_forced,0,,,,,
player,201812100sea,min,GrifEv99,def_int,0,,,,,
player,201812100sea,min,GrifEv99,def_int_yds,0,,,,,
player,201812100sea,min,GrifEv99,def_int_td,0,,,,,
player,201812100sea,min,GrifEv99,def_int_long,0,,,,,
player,201812100sea,min,GrifEv99,pass_defended,0,,,,,
player,201812100sea,min,GrifEv99,sacks,0.0,,,,,
player,201812100sea,min,GrifEv99,tackles_combined,3,,,,,
player,201812100sea,min,GrifEv99,tackles_solo,2,,,,,
player,201812100sea,min,GrifEv99,tackles_assists,1,,,,,
player,201812100sea,min,GrifEv99,tackles_loss,0,,,,,
player,201812100sea,min,GrifEv99,qb_hits,0,,,,,
player,201812100sea,min,GrifEv99,fumbles_rec,0,,,,,
player,201812100sea,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201812100sea,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201812100sea,min,GrifEv99,fumbles_forced,0,,,,,
player,201812100sea,min,RichSh00,def_int,0,,,,,
player,201812100sea,min,RichSh00,def_int_yds,0,,,,,
player,201812100sea,min,RichSh00,def_int_td,0,,,,,
player,201812100sea,min,RichSh00,def_int_long,0,,,,,
player,201812100sea,min,RichSh00,pass_defended,0,,,,,
player,201812100sea,min,RichSh00,sacks,0.0,,,,,
player,201812100sea,min,RichSh00,tackles_combined,3,,,,,
player,201812100sea,min,RichSh00,tackles_solo,3,,,,,
player,201812100sea,min,RichSh00,tackles_assists,0,,,,,
player,201812100sea,min,RichSh00,tackles_loss,1,,,,,
player,201812100sea,min,RichSh00,qb_hits,0,,,,,
player,201812100sea,min,RichSh00,fumbles_rec,0,,,,,
player,201812100sea,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,RichSh00,fumbles_rec_td,0,,,,,
player,201812100sea,min,RichSh00,fumbles_forced,0,,,,,
player,201812100sea,min,JohnTo01,def_int,0,,,,,
player,201812100sea,min,JohnTo01,def_int_yds,0,,,,,
player,201812100sea,min,JohnTo01,def_int_td,0,,,,,
player,201812100sea,min,JohnTo01,def_int_long,0,,,,,
player,201812100sea,min,JohnTo01,pass_defended,0,,,,,
player,201812100sea,min,JohnTo01,sacks,0.0,,,,,
player,201812100sea,min,JohnTo01,tackles_combined,2,,,,,
player,201812100sea,min,JohnTo01,tackles_solo,0,,,,,
player,201812100sea,min,JohnTo01,tackles_assists,2,,,,,
player,201812100sea,min,JohnTo01,tackles_loss,0,,,,,
player,201812100sea,min,JohnTo01,qb_hits,0,,,,,
player,201812100sea,min,JohnTo01,fumbles_rec,0,,,,,
player,201812100sea,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201812100sea,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201812100sea,min,JohnTo01,fumbles_forced,0,,,,,
player,201812100sea,min,WeatSt00,def_int,0,,,,,
player,201812100sea,min,WeatSt00,def_int_yds,0,,,,,
player,201812100sea,min,WeatSt00,def_int_td,0,,,,,
player,201812100sea,min,WeatSt00,def_int_long,0,,,,,
player,201812100sea,min,WeatSt00,pass_defended,0,,,,,
player,201812100sea,min,WeatSt00,sacks,0.0,,,,,
player,201812100sea,min,WeatSt00,tackles_combined,2,,,,,
player,201812100sea,min,WeatSt00,tackles_solo,1,,,,,
player,201812100sea,min,WeatSt00,tackles_assists,1,,,,,
player,201812100sea,min,WeatSt00,tackles_loss,0,,,,,
player,201812100sea,min,WeatSt00,qb_hits,0,,,,,
player,201812100sea,min,WeatSt00,fumbles_rec,0,,,,,
player,201812100sea,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201812100sea,min,WeatSt00,fumbles_forced,0,,,,,
player,201812100sea,min,AlexMa01,def_int,0,,,,,
player,201812100sea,min,AlexMa01,def_int_yds,0,,,,,
player,201812100sea,min,AlexMa01,def_int_td,0,,,,,
player,201812100sea,min,AlexMa01,def_int_long,0,,,,,
player,201812100sea,min,AlexMa01,pass_defended,0,,,,,
player,201812100sea,min,AlexMa01,sacks,0.0,,,,,
player,201812100sea,min,AlexMa01,tackles_combined,1,,,,,
player,201812100sea,min,AlexMa01,tackles_solo,1,,,,,
player,201812100sea,min,AlexMa01,tackles_assists,0,,,,,
player,201812100sea,min,AlexMa01,tackles_loss,0,,,,,
player,201812100sea,min,AlexMa01,qb_hits,0,,,,,
player,201812100sea,min,AlexMa01,fumbles_rec,0,,,,,
player,201812100sea,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201812100sea,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201812100sea,min,AlexMa01,fumbles_forced,0,,,,,
player,201812100sea,min,HamxC.00,def_int,0,,,,,
player,201812100sea,min,HamxC.00,def_int_yds,0,,,,,
player,201812100sea,min,HamxC.00,def_int_td,0,,,,,
player,201812100sea,min,HamxC.00,def_int_long,0,,,,,
player,201812100sea,min,HamxC.00,pass_defended,0,,,,,
player,201812100sea,min,HamxC.00,sacks,0.0,,,,,
player,201812100sea,min,HamxC.00,tackles_combined,1,,,,,
player,201812100sea,min,HamxC.00,tackles_solo,0,,,,,
player,201812100sea,min,HamxC.00,tackles_assists,1,,,,,
player,201812100sea,min,HamxC.00,tackles_loss,0,,,,,
player,201812100sea,min,HamxC.00,qb_hits,0,,,,,
player,201812100sea,min,HamxC.00,fumbles_rec,0,,,,,
player,201812100sea,min,HamxC.00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,HamxC.00,fumbles_rec_td,0,,,,,
player,201812100sea,min,HamxC.00,fumbles_forced,0,,,,,
player,201812100sea,min,JohnJa09,def_int,0,,,,,
player,201812100sea,min,JohnJa09,def_int_yds,0,,,,,
player,201812100sea,min,JohnJa09,def_int_td,0,,,,,
player,201812100sea,min,JohnJa09,def_int_long,0,,,,,
player,201812100sea,min,JohnJa09,pass_defended,0,,,,,
player,201812100sea,min,JohnJa09,sacks,0.0,,,,,
player,201812100sea,min,JohnJa09,tackles_combined,1,,,,,
player,201812100sea,min,JohnJa09,tackles_solo,0,,,,,
player,201812100sea,min,JohnJa09,tackles_assists,1,,,,,
player,201812100sea,min,JohnJa09,tackles_loss,0,,,,,
player,201812100sea,min,JohnJa09,qb_hits,0,,,,,
player,201812100sea,min,JohnJa09,fumbles_rec,0,,,,,
player,201812100sea,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201812100sea,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201812100sea,min,JohnJa09,fumbles_forced,0,,,,,
player,201812100sea,min,RhodXa00,def_int,0,,,,,
player,201812100sea,min,RhodXa00,def_int_yds,0,,,,,
player,201812100sea,min,RhodXa00,def_int_td,0,,,,,
player,201812100sea,min,RhodXa00,def_int_long,0,,,,,
player,201812100sea,min,RhodXa00,pass_defended,0,,,,,
player,201812100sea,min,RhodXa00,sacks,0.0,,,,,
player,201812100sea,min,RhodXa00,tackles_combined,1,,,,,
player,201812100sea,min,RhodXa00,tackles_solo,1,,,,,
player,201812100sea,min,RhodXa00,tackles_assists,0,,,,,
player,201812100sea,min,RhodXa00,tackles_loss,0,,,,,
player,201812100sea,min,RhodXa00,qb_hits,0,,,,,
player,201812100sea,min,RhodXa00,fumbles_rec,0,,,,,
player,201812100sea,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201812100sea,min,RhodXa00,fumbles_forced,0,,,,,
player,201812100sea,min,WilsEr00,def_int,0,,,,,
player,201812100sea,min,WilsEr00,def_int_yds,0,,,,,
player,201812100sea,min,WilsEr00,def_int_td,0,,,,,
player,201812100sea,min,WilsEr00,def_int_long,0,,,,,
player,201812100sea,min,WilsEr00,pass_defended,0,,,,,
player,201812100sea,min,WilsEr00,sacks,0.0,,,,,
player,201812100sea,min,WilsEr00,tackles_combined,1,,,,,
player,201812100sea,min,WilsEr00,tackles_solo,1,,,,,
player,201812100sea,min,WilsEr00,tackles_assists,0,,,,,
player,201812100sea,min,WilsEr00,tackles_loss,0,,,,,
player,201812100sea,min,WilsEr00,qb_hits,0,,,,,
player,201812100sea,min,WilsEr00,fumbles_rec,0,,,,,
player,201812100sea,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201812100sea,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201812100sea,min,WilsEr00,fumbles_forced,0,,,,,
player,201812100sea,sea,ClarFr01,def_int,0,,,,,
player,201812100sea,sea,ClarFr01,def_int_yds,0,,,,,
player,201812100sea,sea,ClarFr01,def_int_td,0,,,,,
player,201812100sea,sea,ClarFr01,def_int_long,0,,,,,
player,201812100sea,sea,ClarFr01,pass_defended,0,,,,,
player,201812100sea,sea,ClarFr01,sacks,1.0,,,,,
player,201812100sea,sea,ClarFr01,tackles_combined,4,,,,,
player,201812100sea,sea,ClarFr01,tackles_solo,2,,,,,
player,201812100sea,sea,ClarFr01,tackles_assists,2,,,,,
player,201812100sea,sea,ClarFr01,tackles_loss,1,,,,,
player,201812100sea,sea,ClarFr01,qb_hits,2,,,,,
player,201812100sea,sea,ClarFr01,fumbles_rec,0,,,,,
player,201812100sea,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201812100sea,sea,ClarFr01,fumbles_forced,0,,,,,
player,201812100sea,sea,MartJa02,def_int,0,,,,,
player,201812100sea,sea,MartJa02,def_int_yds,0,,,,,
player,201812100sea,sea,MartJa02,def_int_td,0,,,,,
player,201812100sea,sea,MartJa02,def_int_long,0,,,,,
player,201812100sea,sea,MartJa02,pass_defended,0,,,,,
player,201812100sea,sea,MartJa02,sacks,1.0,,,,,
player,201812100sea,sea,MartJa02,tackles_combined,1,,,,,
player,201812100sea,sea,MartJa02,tackles_solo,1,,,,,
player,201812100sea,sea,MartJa02,tackles_assists,0,,,,,
player,201812100sea,sea,MartJa02,tackles_loss,0,,,,,
player,201812100sea,sea,MartJa02,qb_hits,2,,,,,
player,201812100sea,sea,MartJa02,fumbles_rec,0,,,,,
player,201812100sea,sea,MartJa02,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,MartJa02,fumbles_rec_td,0,,,,,
player,201812100sea,sea,MartJa02,fumbles_forced,1,,,,,
player,201812100sea,sea,FlowTr01,def_int,0,,,,,
player,201812100sea,sea,FlowTr01,def_int_yds,0,,,,,
player,201812100sea,sea,FlowTr01,def_int_td,0,,,,,
player,201812100sea,sea,FlowTr01,def_int_long,0,,,,,
player,201812100sea,sea,FlowTr01,pass_defended,1,,,,,
player,201812100sea,sea,FlowTr01,sacks,0.0,,,,,
player,201812100sea,sea,FlowTr01,tackles_combined,8,,,,,
player,201812100sea,sea,FlowTr01,tackles_solo,7,,,,,
player,201812100sea,sea,FlowTr01,tackles_assists,1,,,,,
player,201812100sea,sea,FlowTr01,tackles_loss,0,,,,,
player,201812100sea,sea,FlowTr01,qb_hits,0,,,,,
player,201812100sea,sea,FlowTr01,fumbles_rec,0,,,,,
player,201812100sea,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201812100sea,sea,FlowTr01,fumbles_forced,0,,,,,
player,201812100sea,sea,WagnBo00,def_int,0,,,,,
player,201812100sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201812100sea,sea,WagnBo00,def_int_td,0,,,,,
player,201812100sea,sea,WagnBo00,def_int_long,0,,,,,
player,201812100sea,sea,WagnBo00,pass_defended,0,,,,,
player,201812100sea,sea,WagnBo00,sacks,0.0,,,,,
player,201812100sea,sea,WagnBo00,tackles_combined,8,,,,,
player,201812100sea,sea,WagnBo00,tackles_solo,4,,,,,
player,201812100sea,sea,WagnBo00,tackles_assists,4,,,,,
player,201812100sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201812100sea,sea,WagnBo00,qb_hits,1,,,,,
player,201812100sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201812100sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201812100sea,sea,GrifSh00,def_int,0,,,,,
player,201812100sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201812100sea,sea,GrifSh00,def_int_td,0,,,,,
player,201812100sea,sea,GrifSh00,def_int_long,0,,,,,
player,201812100sea,sea,GrifSh00,pass_defended,2,,,,,
player,201812100sea,sea,GrifSh00,sacks,0.0,,,,,
player,201812100sea,sea,GrifSh00,tackles_combined,7,,,,,
player,201812100sea,sea,GrifSh00,tackles_solo,6,,,,,
player,201812100sea,sea,GrifSh00,tackles_assists,1,,,,,
player,201812100sea,sea,GrifSh00,tackles_loss,1,,,,,
player,201812100sea,sea,GrifSh00,qb_hits,0,,,,,
player,201812100sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201812100sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201812100sea,sea,ThomTe00,def_int,0,,,,,
player,201812100sea,sea,ThomTe00,def_int_yds,0,,,,,
player,201812100sea,sea,ThomTe00,def_int_td,0,,,,,
player,201812100sea,sea,ThomTe00,def_int_long,0,,,,,
player,201812100sea,sea,ThomTe00,pass_defended,0,,,,,
player,201812100sea,sea,ThomTe00,sacks,0.0,,,,,
player,201812100sea,sea,ThomTe00,tackles_combined,6,,,,,
player,201812100sea,sea,ThomTe00,tackles_solo,3,,,,,
player,201812100sea,sea,ThomTe00,tackles_assists,3,,,,,
player,201812100sea,sea,ThomTe00,tackles_loss,0,,,,,
player,201812100sea,sea,ThomTe00,qb_hits,0,,,,,
player,201812100sea,sea,ThomTe00,fumbles_rec,0,,,,,
player,201812100sea,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,ThomTe00,fumbles_forced,0,,,,,
player,201812100sea,sea,KendMy00,def_int,0,,,,,
player,201812100sea,sea,KendMy00,def_int_yds,0,,,,,
player,201812100sea,sea,KendMy00,def_int_td,0,,,,,
player,201812100sea,sea,KendMy00,def_int_long,0,,,,,
player,201812100sea,sea,KendMy00,pass_defended,0,,,,,
player,201812100sea,sea,KendMy00,sacks,0.0,,,,,
player,201812100sea,sea,KendMy00,tackles_combined,4,,,,,
player,201812100sea,sea,KendMy00,tackles_solo,2,,,,,
player,201812100sea,sea,KendMy00,tackles_assists,2,,,,,
player,201812100sea,sea,KendMy00,tackles_loss,0,,,,,
player,201812100sea,sea,KendMy00,qb_hits,0,,,,,
player,201812100sea,sea,KendMy00,fumbles_rec,0,,,,,
player,201812100sea,sea,KendMy00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,KendMy00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,KendMy00,fumbles_forced,0,,,,,
player,201812100sea,sea,McDoBr01,def_int,0,,,,,
player,201812100sea,sea,McDoBr01,def_int_yds,0,,,,,
player,201812100sea,sea,McDoBr01,def_int_td,0,,,,,
player,201812100sea,sea,McDoBr01,def_int_long,0,,,,,
player,201812100sea,sea,McDoBr01,pass_defended,2,,,,,
player,201812100sea,sea,McDoBr01,sacks,0.0,,,,,
player,201812100sea,sea,McDoBr01,tackles_combined,2,,,,,
player,201812100sea,sea,McDoBr01,tackles_solo,2,,,,,
player,201812100sea,sea,McDoBr01,tackles_assists,0,,,,,
player,201812100sea,sea,McDoBr01,tackles_loss,0,,,,,
player,201812100sea,sea,McDoBr01,qb_hits,0,,,,,
player,201812100sea,sea,McDoBr01,fumbles_rec,0,,,,,
player,201812100sea,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201812100sea,sea,McDoBr01,fumbles_forced,0,,,,,
player,201812100sea,sea,MingBa00,def_int,0,,,,,
player,201812100sea,sea,MingBa00,def_int_yds,0,,,,,
player,201812100sea,sea,MingBa00,def_int_td,0,,,,,
player,201812100sea,sea,MingBa00,def_int_long,0,,,,,
player,201812100sea,sea,MingBa00,pass_defended,0,,,,,
player,201812100sea,sea,MingBa00,sacks,0.0,,,,,
player,201812100sea,sea,MingBa00,tackles_combined,2,,,,,
player,201812100sea,sea,MingBa00,tackles_solo,2,,,,,
player,201812100sea,sea,MingBa00,tackles_assists,0,,,,,
player,201812100sea,sea,MingBa00,tackles_loss,0,,,,,
player,201812100sea,sea,MingBa00,qb_hits,0,,,,,
player,201812100sea,sea,MingBa00,fumbles_rec,0,,,,,
player,201812100sea,sea,MingBa00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,MingBa00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,MingBa00,fumbles_forced,0,,,,,
player,201812100sea,sea,ReedJa02,def_int,0,,,,,
player,201812100sea,sea,ReedJa02,def_int_yds,0,,,,,
player,201812100sea,sea,ReedJa02,def_int_td,0,,,,,
player,201812100sea,sea,ReedJa02,def_int_long,0,,,,,
player,201812100sea,sea,ReedJa02,pass_defended,0,,,,,
player,201812100sea,sea,ReedJa02,sacks,0.0,,,,,
player,201812100sea,sea,ReedJa02,tackles_combined,2,,,,,
player,201812100sea,sea,ReedJa02,tackles_solo,2,,,,,
player,201812100sea,sea,ReedJa02,tackles_assists,0,,,,,
player,201812100sea,sea,ReedJa02,tackles_loss,0,,,,,
player,201812100sea,sea,ReedJa02,qb_hits,0,,,,,
player,201812100sea,sea,ReedJa02,fumbles_rec,0,,,,,
player,201812100sea,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201812100sea,sea,ReedJa02,fumbles_forced,0,,,,,
player,201812100sea,sea,StepSh00,def_int,0,,,,,
player,201812100sea,sea,StepSh00,def_int_yds,0,,,,,
player,201812100sea,sea,StepSh00,def_int_td,0,,,,,
player,201812100sea,sea,StepSh00,def_int_long,0,,,,,
player,201812100sea,sea,StepSh00,pass_defended,0,,,,,
player,201812100sea,sea,StepSh00,sacks,0.0,,,,,
player,201812100sea,sea,StepSh00,tackles_combined,2,,,,,
player,201812100sea,sea,StepSh00,tackles_solo,2,,,,,
player,201812100sea,sea,StepSh00,tackles_assists,0,,,,,
player,201812100sea,sea,StepSh00,tackles_loss,0,,,,,
player,201812100sea,sea,StepSh00,qb_hits,0,,,,,
player,201812100sea,sea,StepSh00,fumbles_rec,0,,,,,
player,201812100sea,sea,StepSh00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,StepSh00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,StepSh00,fumbles_forced,0,,,,,
player,201812100sea,sea,AlexMa00,def_int,0,,,,,
player,201812100sea,sea,AlexMa00,def_int_yds,0,,,,,
player,201812100sea,sea,AlexMa00,def_int_td,0,,,,,
player,201812100sea,sea,AlexMa00,def_int_long,0,,,,,
player,201812100sea,sea,AlexMa00,pass_defended,0,,,,,
player,201812100sea,sea,AlexMa00,sacks,0.0,,,,,
player,201812100sea,sea,AlexMa00,tackles_combined,1,,,,,
player,201812100sea,sea,AlexMa00,tackles_solo,1,,,,,
player,201812100sea,sea,AlexMa00,tackles_assists,0,,,,,
player,201812100sea,sea,AlexMa00,tackles_loss,0,,,,,
player,201812100sea,sea,AlexMa00,qb_hits,0,,,,,
player,201812100sea,sea,AlexMa00,fumbles_rec,0,,,,,
player,201812100sea,sea,AlexMa00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,AlexMa00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,AlexMa00,fumbles_forced,0,,,,,
player,201812100sea,sea,ColeJu01,def_int,0,,,,,
player,201812100sea,sea,ColeJu01,def_int_yds,0,,,,,
player,201812100sea,sea,ColeJu01,def_int_td,0,,,,,
player,201812100sea,sea,ColeJu01,def_int_long,0,,,,,
player,201812100sea,sea,ColeJu01,pass_defended,0,,,,,
player,201812100sea,sea,ColeJu01,sacks,0.0,,,,,
player,201812100sea,sea,ColeJu01,tackles_combined,1,,,,,
player,201812100sea,sea,ColeJu01,tackles_solo,1,,,,,
player,201812100sea,sea,ColeJu01,tackles_assists,0,,,,,
player,201812100sea,sea,ColeJu01,tackles_loss,0,,,,,
player,201812100sea,sea,ColeJu01,qb_hits,0,,,,,
player,201812100sea,sea,ColeJu01,fumbles_rec,1,,,,,
player,201812100sea,sea,ColeJu01,fumbles_rec_yds,29,,,,,
player,201812100sea,sea,ColeJu01,fumbles_rec_td,1,,,,,
player,201812100sea,sea,ColeJu01,fumbles_forced,0,,,,,
player,201812100sea,sea,FordPo00,def_int,0,,,,,
player,201812100sea,sea,FordPo00,def_int_yds,0,,,,,
player,201812100sea,sea,FordPo00,def_int_td,0,,,,,
player,201812100sea,sea,FordPo00,def_int_long,0,,,,,
player,201812100sea,sea,FordPo00,pass_defended,0,,,,,
player,201812100sea,sea,FordPo00,sacks,0.0,,,,,
player,201812100sea,sea,FordPo00,tackles_combined,1,,,,,
player,201812100sea,sea,FordPo00,tackles_solo,1,,,,,
player,201812100sea,sea,FordPo00,tackles_assists,0,,,,,
player,201812100sea,sea,FordPo00,tackles_loss,0,,,,,
player,201812100sea,sea,FordPo00,qb_hits,0,,,,,
player,201812100sea,sea,FordPo00,fumbles_rec,0,,,,,
player,201812100sea,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,FordPo00,fumbles_forced,0,,,,,
player,201812100sea,sea,JeffQu00,def_int,0,,,,,
player,201812100sea,sea,JeffQu00,def_int_yds,0,,,,,
player,201812100sea,sea,JeffQu00,def_int_td,0,,,,,
player,201812100sea,sea,JeffQu00,def_int_long,0,,,,,
player,201812100sea,sea,JeffQu00,pass_defended,0,,,,,
player,201812100sea,sea,JeffQu00,sacks,0.0,,,,,
player,201812100sea,sea,JeffQu00,tackles_combined,1,,,,,
player,201812100sea,sea,JeffQu00,tackles_solo,0,,,,,
player,201812100sea,sea,JeffQu00,tackles_assists,1,,,,,
player,201812100sea,sea,JeffQu00,tackles_loss,0,,,,,
player,201812100sea,sea,JeffQu00,qb_hits,0,,,,,
player,201812100sea,sea,JeffQu00,fumbles_rec,0,,,,,
player,201812100sea,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,JeffQu00,fumbles_forced,0,,,,,
player,201812100sea,sea,JordDi00,def_int,0,,,,,
player,201812100sea,sea,JordDi00,def_int_yds,0,,,,,
player,201812100sea,sea,JordDi00,def_int_td,0,,,,,
player,201812100sea,sea,JordDi00,def_int_long,0,,,,,
player,201812100sea,sea,JordDi00,pass_defended,0,,,,,
player,201812100sea,sea,JordDi00,sacks,0.0,,,,,
player,201812100sea,sea,JordDi00,tackles_combined,1,,,,,
player,201812100sea,sea,JordDi00,tackles_solo,1,,,,,
player,201812100sea,sea,JordDi00,tackles_assists,0,,,,,
player,201812100sea,sea,JordDi00,tackles_loss,1,,,,,
player,201812100sea,sea,JordDi00,qb_hits,1,,,,,
player,201812100sea,sea,JordDi00,fumbles_rec,0,,,,,
player,201812100sea,sea,JordDi00,fumbles_rec_yds,0,,,,,
player,201812100sea,sea,JordDi00,fumbles_rec_td,0,,,,,
player,201812100sea,sea,JordDi00,fumbles_forced,0,,,,,
player,201812100sea,sea,ThorNe00,def_int,0,,,,,
player,201812100sea,sea,ThorNe00,def_int_yds,0,,,,,
player,201812100sea,sea,ThorNe00,def_int_td,0,,,,,
player,201812100sea,sea,ThorNe00,def_int_long,0,,,,,
player,201812100sea,sea,ThorNe00,pass_defended,0,,,,,
player,201812100sea,sea,ThorNe00,sacks,0.0,,,,,
player,201812100sea,sea,ThorNe00,tackles_combined,1,,,,,
player,201812100sea,sea,ThorNe00,tackles_solo,0,,,,,
player,201812100sea,sea,ThorNe00,tackles_assists,1,,,,,
player,201812100sea,sea,ThorNe00,tackles_loss,0,,,,,
player,201812100sea,sea,ThorNe00,qb_hits,0,,,,,
