game,2018,8,20181028,201810280min,nor,"New Orleans Saints",30,min,"Minnesota Vikings",20
player,201810280min,nor,DaviDe00,def_int_td,0,,,,,
player,201810280min,nor,DaviDe00,def_int_long,0,,,,,
player,201810280min,nor,DaviDe00,pass_defended,0,,,,,
player,201810280min,nor,DaviDe00,sacks,0.0,,,,,
player,201810280min,nor,DaviDe00,tackles_combined,6,,,,,
player,201810280min,nor,DaviDe00,tackles_solo,5,,,,,
player,201810280min,nor,DaviDe00,tackles_assists,1,,,,,
player,201810280min,nor,DaviDe00,tackles_loss,0,,,,,
player,201810280min,nor,DaviDe00,qb_hits,0,,,,,
player,201810280min,nor,DaviDe00,fumbles_rec,0,,,,,
player,201810280min,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201810280min,nor,DaviDe00,fumbles_forced,0,,,,,
player,201810280min,nor,AnzaAl00,def_int,0,,,,,
player,201810280min,nor,AnzaAl00,def_int_yds,0,,,,,
player,201810280min,nor,AnzaAl00,def_int_td,0,,,,,
player,201810280min,nor,AnzaAl00,def_int_long,0,,,,,
player,201810280min,nor,AnzaAl00,pass_defended,0,,,,,
player,201810280min,nor,AnzaAl00,sacks,0.0,,,,,
player,201810280min,nor,AnzaAl00,tackles_combined,5,,,,,
player,201810280min,nor,AnzaAl00,tackles_solo,4,,,,,
player,201810280min,nor,AnzaAl00,tackles_assists,1,,,,,
player,201810280min,nor,AnzaAl00,tackles_loss,0,,,,,
player,201810280min,nor,AnzaAl00,qb_hits,1,,,,,
player,201810280min,nor,AnzaAl00,fumbles_rec,0,,,,,
player,201810280min,nor,AnzaAl00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,AnzaAl00,fumbles_rec_td,0,,,,,
player,201810280min,nor,AnzaAl00,fumbles_forced,1,,,,,
player,201810280min,nor,WillMa06,def_int,0,,,,,
player,201810280min,nor,WillMa06,def_int_yds,0,,,,,
player,201810280min,nor,WillMa06,def_int_td,0,,,,,
player,201810280min,nor,WillMa06,def_int_long,0,,,,,
player,201810280min,nor,WillMa06,pass_defended,1,,,,,
player,201810280min,nor,WillMa06,sacks,0.0,,,,,
player,201810280min,nor,WillMa06,tackles_combined,5,,,,,
player,201810280min,nor,WillMa06,tackles_solo,5,,,,,
player,201810280min,nor,WillMa06,tackles_assists,0,,,,,
player,201810280min,nor,WillMa06,tackles_loss,0,,,,,
player,201810280min,nor,WillMa06,qb_hits,0,,,,,
player,201810280min,nor,WillMa06,fumbles_rec,0,,,,,
player,201810280min,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201810280min,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201810280min,nor,WillMa06,fumbles_forced,0,,,,,
player,201810280min,nor,HardJu01,def_int,0,,,,,
player,201810280min,nor,HardJu01,def_int_yds,0,,,,,
player,201810280min,nor,HardJu01,def_int_td,0,,,,,
player,201810280min,nor,HardJu01,def_int_long,0,,,,,
player,201810280min,nor,HardJu01,pass_defended,0,,,,,
player,201810280min,nor,HardJu01,sacks,0.0,,,,,
player,201810280min,nor,HardJu01,tackles_combined,3,,,,,
player,201810280min,nor,HardJu01,tackles_solo,2,,,,,
player,201810280min,nor,HardJu01,tackles_assists,1,,,,,
player,201810280min,nor,HardJu01,tackles_loss,0,,,,,
player,201810280min,nor,HardJu01,qb_hits,0,,,,,
player,201810280min,nor,HardJu01,fumbles_rec,0,,,,,
player,201810280min,nor,HardJu01,fumbles_rec_yds,0,,,,,
player,201810280min,nor,HardJu01,fumbles_rec_td,0,,,,,
player,201810280min,nor,HardJu01,fumbles_forced,0,,,,,
player,201810280min,nor,JordCa00,def_int,0,,,,,
player,201810280min,nor,JordCa00,def_int_yds,0,,,,,
player,201810280min,nor,JordCa00,def_int_td,0,,,,,
player,201810280min,nor,JordCa00,def_int_long,0,,,,,
player,201810280min,nor,JordCa00,pass_defended,1,,,,,
player,201810280min,nor,JordCa00,sacks,0.0,,,,,
player,201810280min,nor,JordCa00,tackles_combined,3,,,,,
player,201810280min,nor,JordCa00,tackles_solo,3,,,,,
player,201810280min,nor,JordCa00,tackles_assists,0,,,,,
player,201810280min,nor,JordCa00,tackles_loss,1,,,,,
player,201810280min,nor,JordCa00,qb_hits,2,,,,,
player,201810280min,nor,JordCa00,fumbles_rec,0,,,,,
player,201810280min,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201810280min,nor,JordCa00,fumbles_forced,0,,,,,
player,201810280min,nor,LattMa01,def_int,0,,,,,
player,201810280min,nor,LattMa01,def_int_yds,0,,,,,
player,201810280min,nor,LattMa01,def_int_td,0,,,,,
player,201810280min,nor,LattMa01,def_int_long,0,,,,,
player,201810280min,nor,LattMa01,pass_defended,2,,,,,
player,201810280min,nor,LattMa01,sacks,0.0,,,,,
player,201810280min,nor,LattMa01,tackles_combined,3,,,,,
player,201810280min,nor,LattMa01,tackles_solo,2,,,,,
player,201810280min,nor,LattMa01,tackles_assists,1,,,,,
player,201810280min,nor,LattMa01,tackles_loss,0,,,,,
player,201810280min,nor,LattMa01,qb_hits,0,,,,,
player,201810280min,nor,LattMa01,fumbles_rec,1,,,,,
player,201810280min,nor,LattMa01,fumbles_rec_yds,54,,,,,
player,201810280min,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201810280min,nor,LattMa01,fumbles_forced,0,,,,,
player,201810280min,nor,ColeKu99,def_int,0,,,,,
player,201810280min,nor,ColeKu99,def_int_yds,0,,,,,
player,201810280min,nor,ColeKu99,def_int_td,0,,,,,
player,201810280min,nor,ColeKu99,def_int_long,0,,,,,
player,201810280min,nor,ColeKu99,pass_defended,0,,,,,
player,201810280min,nor,ColeKu99,sacks,0.0,,,,,
player,201810280min,nor,ColeKu99,tackles_combined,2,,,,,
player,201810280min,nor,ColeKu99,tackles_solo,0,,,,,
player,201810280min,nor,ColeKu99,tackles_assists,2,,,,,
player,201810280min,nor,ColeKu99,tackles_loss,0,,,,,
player,201810280min,nor,ColeKu99,qb_hits,0,,,,,
player,201810280min,nor,ColeKu99,fumbles_rec,0,,,,,
player,201810280min,nor,ColeKu99,fumbles_rec_yds,0,,,,,
player,201810280min,nor,ColeKu99,fumbles_rec_td,0,,,,,
player,201810280min,nor,ColeKu99,fumbles_forced,0,,,,,
player,201810280min,nor,DaviTy01,def_int,0,,,,,
player,201810280min,nor,DaviTy01,def_int_yds,0,,,,,
player,201810280min,nor,DaviTy01,def_int_td,0,,,,,
player,201810280min,nor,DaviTy01,def_int_long,0,,,,,
player,201810280min,nor,DaviTy01,pass_defended,0,,,,,
player,201810280min,nor,DaviTy01,sacks,0.0,,,,,
player,201810280min,nor,DaviTy01,tackles_combined,2,,,,,
player,201810280min,nor,DaviTy01,tackles_solo,0,,,,,
player,201810280min,nor,DaviTy01,tackles_assists,2,,,,,
player,201810280min,nor,DaviTy01,tackles_loss,0,,,,,
player,201810280min,nor,DaviTy01,qb_hits,0,,,,,
player,201810280min,nor,DaviTy01,fumbles_rec,0,,,,,
player,201810280min,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201810280min,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201810280min,nor,DaviTy01,fumbles_forced,0,,,,,
player,201810280min,nor,OkafAl00,def_int,0,,,,,
player,201810280min,nor,OkafAl00,def_int_yds,0,,,,,
player,201810280min,nor,OkafAl00,def_int_td,0,,,,,
player,201810280min,nor,OkafAl00,def_int_long,0,,,,,
player,201810280min,nor,OkafAl00,pass_defended,0,,,,,
player,201810280min,nor,OkafAl00,sacks,0.0,,,,,
player,201810280min,nor,OkafAl00,tackles_combined,2,,,,,
player,201810280min,nor,OkafAl00,tackles_solo,1,,,,,
player,201810280min,nor,OkafAl00,tackles_assists,1,,,,,
player,201810280min,nor,OkafAl00,tackles_loss,0,,,,,
player,201810280min,nor,OkafAl00,qb_hits,0,,,,,
player,201810280min,nor,OkafAl00,fumbles_rec,0,,,,,
player,201810280min,nor,OkafAl00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,OkafAl00,fumbles_rec_td,0,,,,,
player,201810280min,nor,OkafAl00,fumbles_forced,0,,,,,
player,201810280min,nor,OnyeDa00,def_int,0,,,,,
player,201810280min,nor,OnyeDa00,def_int_yds,0,,,,,
player,201810280min,nor,OnyeDa00,def_int_td,0,,,,,
player,201810280min,nor,OnyeDa00,def_int_long,0,,,,,
player,201810280min,nor,OnyeDa00,pass_defended,0,,,,,
player,201810280min,nor,OnyeDa00,sacks,0.0,,,,,
player,201810280min,nor,OnyeDa00,tackles_combined,1,,,,,
player,201810280min,nor,OnyeDa00,tackles_solo,1,,,,,
player,201810280min,nor,OnyeDa00,tackles_assists,0,,,,,
player,201810280min,nor,OnyeDa00,tackles_loss,0,,,,,
player,201810280min,nor,OnyeDa00,qb_hits,1,,,,,
player,201810280min,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201810280min,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201810280min,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201810280min,nor,RobiJo01,def_int,0,,,,,
player,201810280min,nor,RobiJo01,def_int_yds,0,,,,,
player,201810280min,nor,RobiJo01,def_int_td,0,,,,,
player,201810280min,nor,RobiJo01,def_int_long,0,,,,,
player,201810280min,nor,RobiJo01,pass_defended,0,,,,,
player,201810280min,nor,RobiJo01,sacks,0.0,,,,,
player,201810280min,nor,RobiJo01,tackles_combined,1,,,,,
player,201810280min,nor,RobiJo01,tackles_solo,0,,,,,
player,201810280min,nor,RobiJo01,tackles_assists,1,,,,,
player,201810280min,nor,RobiJo01,tackles_loss,0,,,,,
player,201810280min,nor,RobiJo01,qb_hits,0,,,,,
player,201810280min,nor,RobiJo01,fumbles_rec,0,,,,,
player,201810280min,nor,RobiJo01,fumbles_rec_yds,0,,,,,
player,201810280min,nor,RobiJo01,fumbles_rec_td,0,,,,,
player,201810280min,nor,RobiJo01,fumbles_forced,0,,,,,
player,201810280min,nor,TeoxMa00,def_int,0,,,,,
player,201810280min,nor,TeoxMa00,def_int_yds,0,,,,,
player,201810280min,nor,TeoxMa00,def_int_td,0,,,,,
player,201810280min,nor,TeoxMa00,def_int_long,0,,,,,
player,201810280min,nor,TeoxMa00,pass_defended,1,,,,,
player,201810280min,nor,TeoxMa00,sacks,0.0,,,,,
player,201810280min,nor,TeoxMa00,tackles_combined,1,,,,,
player,201810280min,nor,TeoxMa00,tackles_solo,1,,,,,
player,201810280min,nor,TeoxMa00,tackles_assists,0,,,,,
player,201810280min,nor,TeoxMa00,tackles_loss,0,,,,,
player,201810280min,nor,TeoxMa00,qb_hits,0,,,,,
player,201810280min,nor,TeoxMa00,fumbles_rec,0,,,,,
player,201810280min,nor,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201810280min,nor,TeoxMa00,fumbles_rec_td,0,,,,,
player,201810280min,nor,TeoxMa00,fumbles_forced,0,,,,,
player,201810280min,min,SmitHa00,def_int,1,,,,,
player,201810280min,min,SmitHa00,def_int_yds,0,,,,,
player,201810280min,min,SmitHa00,def_int_td,0,,,,,
player,201810280min,min,SmitHa00,def_int_long,0,,,,,
player,201810280min,min,SmitHa00,pass_defended,1,,,,,
player,201810280min,min,SmitHa00,sacks,0.0,,,,,
player,201810280min,min,SmitHa00,tackles_combined,3,,,,,
player,201810280min,min,SmitHa00,tackles_solo,3,,,,,
player,201810280min,min,SmitHa00,tackles_assists,0,,,,,
player,201810280min,min,SmitHa00,tackles_loss,0,,,,,
player,201810280min,min,SmitHa00,qb_hits,0,,,,,
player,201810280min,min,SmitHa00,fumbles_rec,0,,,,,
player,201810280min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201810280min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201810280min,min,SmitHa00,fumbles_forced,0,,,,,
player,201810280min,min,GedeBe00,def_int,0,,,,,
player,201810280min,min,GedeBe00,def_int_yds,0,,,,,
player,201810280min,min,GedeBe00,def_int_td,0,,,,,
player,201810280min,min,GedeBe00,def_int_long,0,,,,,
player,201810280min,min,GedeBe00,pass_defended,0,,,,,
player,201810280min,min,GedeBe00,sacks,0.0,,,,,
player,201810280min,min,GedeBe00,tackles_combined,7,,,,,
player,201810280min,min,GedeBe00,tackles_solo,3,,,,,
player,201810280min,min,GedeBe00,tackles_assists,4,,,,,
player,201810280min,min,GedeBe00,tackles_loss,0,,,,,
player,201810280min,min,GedeBe00,qb_hits,0,,,,,
player,201810280min,min,GedeBe00,fumbles_rec,0,,,,,
player,201810280min,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201810280min,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201810280min,min,GedeBe00,fumbles_forced,0,,,,,
player,201810280min,min,KendEr00,def_int,0,,,,,
player,201810280min,min,KendEr00,def_int_yds,0,,,,,
player,201810280min,min,KendEr00,def_int_td,0,,,,,
player,201810280min,min,KendEr00,def_int_long,0,,,,,
player,201810280min,min,KendEr00,pass_defended,0,,,,,
player,201810280min,min,KendEr00,sacks,0.0,,,,,
player,201810280min,min,KendEr00,tackles_combined,7,,,,,
player,201810280min,min,KendEr00,tackles_solo,2,,,,,
player,201810280min,min,KendEr00,tackles_assists,5,,,,,
player,201810280min,min,KendEr00,tackles_loss,0,,,,,
player,201810280min,min,KendEr00,qb_hits,0,,,,,
player,201810280min,min,KendEr00,fumbles_rec,0,,,,,
player,201810280min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201810280min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201810280min,min,KendEr00,fumbles_forced,0,,,,,
player,201810280min,min,WaynTr00,def_int,0,,,,,
player,201810280min,min,WaynTr00,def_int_yds,0,,,,,
player,201810280min,min,WaynTr00,def_int_td,0,,,,,
player,201810280min,min,WaynTr00,def_int_long,0,,,,,
player,201810280min,min,WaynTr00,pass_defended,0,,,,,
player,201810280min,min,WaynTr00,sacks,0.0,,,,,
player,201810280min,min,WaynTr00,tackles_combined,7,,,,,
player,201810280min,min,WaynTr00,tackles_solo,6,,,,,
player,201810280min,min,WaynTr00,tackles_assists,1,,,,,
player,201810280min,min,WaynTr00,tackles_loss,0,,,,,
player,201810280min,min,WaynTr00,qb_hits,0,,,,,
player,201810280min,min,WaynTr00,fumbles_rec,0,,,,,
player,201810280min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201810280min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201810280min,min,WaynTr00,fumbles_forced,0,,,,,
player,201810280min,min,JoseLi99,def_int,0,,,,,
player,201810280min,min,JoseLi99,def_int_yds,0,,,,,
player,201810280min,min,JoseLi99,def_int_td,0,,,,,
player,201810280min,min,JoseLi99,def_int_long,0,,,,,
player,201810280min,min,JoseLi99,pass_defended,0,,,,,
player,201810280min,min,JoseLi99,sacks,0.0,,,,,
player,201810280min,min,JoseLi99,tackles_combined,6,,,,,
player,201810280min,min,JoseLi99,tackles_solo,4,,,,,
player,201810280min,min,JoseLi99,tackles_assists,2,,,,,
player,201810280min,min,JoseLi99,tackles_loss,2,,,,,
player,201810280min,min,JoseLi99,qb_hits,1,,,,,
player,201810280min,min,JoseLi99,fumbles_rec,0,,,,,
player,201810280min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201810280min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201810280min,min,JoseLi99,fumbles_forced,0,,,,,
player,201810280min,min,HillHo00,def_int,0,,,,,
player,201810280min,min,HillHo00,def_int_yds,0,,,,,
player,201810280min,min,HillHo00,def_int_td,0,,,,,
player,201810280min,min,HillHo00,def_int_long,0,,,,,
player,201810280min,min,HillHo00,pass_defended,1,,,,,
player,201810280min,min,HillHo00,sacks,0.0,,,,,
player,201810280min,min,HillHo00,tackles_combined,5,,,,,
player,201810280min,min,HillHo00,tackles_solo,5,,,,,
player,201810280min,min,HillHo00,tackles_assists,0,,,,,
player,201810280min,min,HillHo00,tackles_loss,0,,,,,
player,201810280min,min,HillHo00,qb_hits,0,,,,,
player,201810280min,min,HillHo00,fumbles_rec,0,,,,,
player,201810280min,min,HillHo00,fumbles_rec_yds,0,,,,,
player,201810280min,min,HillHo00,fumbles_rec_td,0,,,,,
player,201810280min,min,HillHo00,fumbles_forced,0,,,,,
player,201810280min,min,KearJa00,def_int,0,,,,,
player,201810280min,min,KearJa00,def_int_yds,0,,,,,
player,201810280min,min,KearJa00,def_int_td,0,,,,,
player,201810280min,min,KearJa00,def_int_long,0,,,,,
player,201810280min,min,KearJa00,pass_defended,0,,,,,
player,201810280min,min,KearJa00,sacks,0.0,,,,,
player,201810280min,min,KearJa00,tackles_combined,5,,,,,
player,201810280min,min,KearJa00,tackles_solo,4,,,,,
player,201810280min,min,KearJa00,tackles_assists,1,,,,,
player,201810280min,min,KearJa00,tackles_loss,0,,,,,
player,201810280min,min,KearJa00,qb_hits,0,,,,,
player,201810280min,min,KearJa00,fumbles_rec,0,,,,,
player,201810280min,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201810280min,min,KearJa00,fumbles_rec_td,0,,,,,
player,201810280min,min,KearJa00,fumbles_forced,0,,,,,
player,201810280min,min,RichSh00,def_int,0,,,,,
player,201810280min,min,RichSh00,def_int_yds,0,,,,,
player,201810280min,min,RichSh00,def_int_td,0,,,,,
player,201810280min,min,RichSh00,def_int_long,0,,,,,
player,201810280min,min,RichSh00,pass_defended,0,,,,,
player,201810280min,min,RichSh00,sacks,0.0,,,,,
player,201810280min,min,RichSh00,tackles_combined,5,,,,,
player,201810280min,min,RichSh00,tackles_solo,1,,,,,
player,201810280min,min,RichSh00,tackles_assists,4,,,,,
player,201810280min,min,RichSh00,tackles_loss,0,,,,,
player,201810280min,min,RichSh00,qb_hits,1,,,,,
player,201810280min,min,RichSh00,fumbles_rec,0,,,,,
player,201810280min,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201810280min,min,RichSh00,fumbles_rec_td,0,,,,,
player,201810280min,min,RichSh00,fumbles_forced,0,,,,,
player,201810280min,min,JohnTo01,def_int,0,,,,,
player,201810280min,min,JohnTo01,def_int_yds,0,,,,,
player,201810280min,min,JohnTo01,def_int_td,0,,,,,
player,201810280min,min,JohnTo01,def_int_long,0,,,,,
player,201810280min,min,JohnTo01,pass_defended,0,,,,,
player,201810280min,min,JohnTo01,sacks,0.0,,,,,
player,201810280min,min,JohnTo01,tackles_combined,4,,,,,
player,201810280min,min,JohnTo01,tackles_solo,3,,,,,
player,201810280min,min,JohnTo01,tackles_assists,1,,,,,
player,201810280min,min,JohnTo01,tackles_loss,0,,,,,
player,201810280min,min,JohnTo01,qb_hits,0,,,,,
player,201810280min,min,JohnTo01,fumbles_rec,0,,,,,
player,201810280min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201810280min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201810280min,min,JohnTo01,fumbles_forced,0,,,,,
player,201810280min,min,WeatSt00,def_int,0,,,,,
player,201810280min,min,WeatSt00,def_int_yds,0,,,,,
player,201810280min,min,WeatSt00,def_int_td,0,,,,,
player,201810280min,min,WeatSt00,def_int_long,0,,,,,
player,201810280min,min,WeatSt00,pass_defended,0,,,,,
player,201810280min,min,WeatSt00,sacks,0.0,,,,,
player,201810280min,min,WeatSt00,tackles_combined,3,,,,,
player,201810280min,min,WeatSt00,tackles_solo,2,,,,,
player,201810280min,min,WeatSt00,tackles_assists,1,,,,,
player,201810280min,min,WeatSt00,tackles_loss,0,,,,,
player,201810280min,min,WeatSt00,qb_hits,0,,,,,
player,201810280min,min,WeatSt00,fumbles_rec,0,,,,,
player,201810280min,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201810280min,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201810280min,min,WeatSt00,fumbles_forced,0,,,,,
player,201810280min,min,HarrAn01,def_int,0,,,,,
player,201810280min,min,HarrAn01,def_int_yds,0,,,,,
player,201810280min,min,HarrAn01,def_int_td,0,,,,,
player,201810280min,min,HarrAn01,def_int_long,0,,,,,
player,201810280min,min,HarrAn01,pass_defended,0,,,,,
player,201810280min,min,HarrAn01,sacks,0.0,,,,,
player,201810280min,min,HarrAn01,tackles_combined,2,,,,,
player,201810280min,min,HarrAn01,tackles_solo,1,,,,,
player,201810280min,min,HarrAn01,tackles_assists,1,,,,,
player,201810280min,min,HarrAn01,tackles_loss,0,,,,,
player,201810280min,min,HarrAn01,qb_hits,0,,,,,
player,201810280min,min,HarrAn01,fumbles_rec,0,,,,,
player,201810280min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201810280min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201810280min,min,HarrAn01,fumbles_forced,0,,,,,
player,201810280min,min,HuntDa01,def_int,0,,,,,
player,201810280min,min,HuntDa01,def_int_yds,0,,,,,
player,201810280min,min,HuntDa01,def_int_td,0,,,,,
player,201810280min,min,HuntDa01,def_int_long,0,,,,,
player,201810280min,min,HuntDa01,pass_defended,0,,,,,
player,201810280min,min,HuntDa01,sacks,0.0,,,,,
player,201810280min,min,HuntDa01,tackles_combined,2,,,,,
player,201810280min,min,HuntDa01,tackles_solo,1,,,,,
player,201810280min,min,HuntDa01,tackles_assists,1,,,,,
player,201810280min,min,HuntDa01,tackles_loss,1,,,,,
player,201810280min,min,HuntDa01,qb_hits,0,,,,,
player,201810280min,min,HuntDa01,fumbles_rec,0,,,,,
player,201810280min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201810280min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201810280min,min,HuntDa01,fumbles_forced,0,,,,,
player,201810280min,min,AlexMa01,def_int,0,,,,,
player,201810280min,min,AlexMa01,def_int_yds,0,,,,,
player,201810280min,min,AlexMa01,def_int_td,0,,,,,
player,201810280min,min,AlexMa01,def_int_long,0,,,,,
player,201810280min,min,AlexMa01,pass_defended,0,,,,,
player,201810280min,min,AlexMa01,sacks,0.0,,,,,
player,201810280min,min,AlexMa01,tackles_combined,1,,,,,
player,201810280min,min,AlexMa01,tackles_solo,1,,,,,
player,201810280min,min,AlexMa01,tackles_assists,0,,,,,
player,201810280min,min,AlexMa01,tackles_loss,0,,,,,
player,201810280min,min,AlexMa01,qb_hits,0,,,,,
player,201810280min,min,AlexMa01,fumbles_rec,0,,,,,
player,201810280min,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201810280min,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201810280min,min,AlexMa01,fumbles_forced,0,,,,,
player,201810280min,min,BrotKe00,def_int,0,,,,,
player,201810280min,min,BrotKe00,def_int_yds,0,,,,,
player,201810280min,min,BrotKe00,def_int_td,0,,,,,
player,201810280min,min,BrotKe00,def_int_long,0,,,,,
player,201810280min,min,BrotKe00,pass_defended,0,,,,,
player,201810280min,min,BrotKe00,sacks,0.0,,,,,
player,201810280min,min,BrotKe00,tackles_combined,1,,,,,
player,201810280min,min,BrotKe00,tackles_solo,0,,,,,
player,201810280min,min,BrotKe00,tackles_assists,1,,,,,
player,201810280min,min,BrotKe00,tackles_loss,0,,,,,
player,201810280min,min,BrotKe00,qb_hits,0,,,,,
player,201810280min,min,BrotKe00,fumbles_rec,0,,,,,
player,201810280min,min,BrotKe00,fumbles_rec_yds,0,,,,,
player,201810280min,min,BrotKe00,fumbles_rec_td,0,,,,,
player,201810280min,min,BrotKe00,fumbles_forced,0,,,,,
player,201810280min,min,DownDe00,def_int,0,,,,,
player,201810280min,min,DownDe00,def_int_yds,0,,,,,
player,201810280min,min,DownDe00,def_int_td,0,,,,,
player,201810280min,min,DownDe00,def_int_long,0,,,,,
player,201810280min,min,DownDe00,pass_defended,0,,,,,
player,201810280min,min,DownDe00,sacks,0.0,,,,,
player,201810280min,min,DownDe00,tackles_combined,1,,,,,
player,201810280min,min,DownDe00,tackles_solo,1,,,,,
player,201810280min,min,DownDe00,tackles_assists,0,,,,,
player,201810280min,min,DownDe00,tackles_loss,0,,,,,
player,201810280min,min,DownDe00,qb_hits,0,,,,,
player,201810280min,min,DownDe00,fumbles_rec,0,,,,,
player,201810280min,min,DownDe00,fumbles_rec_yds,0,,,,,
player,201810280min,min,DownDe00,fumbles_rec_td,0,,,,,
player,201810280min,min,DownDe00,fumbles_forced,0,,,,,
player,201810280min,min,GrifEv99,def_int,0,,,,,
player,201810280min,min,GrifEv99,def_int_yds,0,,,,,
player,201810280min,min,GrifEv99,def_int_td,0,,,,,
player,201810280min,min,GrifEv99,def_int_long,0,,,,,
player,201810280min,min,GrifEv99,pass_defended,0,,,,,
player,201810280min,min,GrifEv99,sacks,0.0,,,,,
player,201810280min,min,GrifEv99,tackles_combined,1,,,,,
player,201810280min,min,GrifEv99,tackles_solo,1,,,,,
player,201810280min,min,GrifEv99,tackles_assists,0,,,,,
player,201810280min,min,GrifEv99,tackles_loss,0,,,,,
player,201810280min,min,GrifEv99,qb_hits,0,,,,,
player,201810280min,min,GrifEv99,fumbles_rec,0,,,,,
player,201810280min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201810280min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201810280min,min,GrifEv99,fumbles_forced,0,,,,,
player,201810280min,min,IlokGe00,def_int,0,,,,,
player,201810280min,min,IlokGe00,def_int_yds,0,,,,,
player,201810280min,min,IlokGe00,def_int_td,0,,,,,
player,201810280min,min,IlokGe00,def_int_long,0,,,,,
player,201810280min,min,IlokGe00,pass_defended,0,,,,,
player,201810280min,min,IlokGe00,sacks,0.0,,,,,
player,201810280min,min,IlokGe00,tackles_combined,1,,,,,
player,201810280min,min,IlokGe00,tackles_solo,1,,,,,
player,201810280min,min,IlokGe00,tackles_assists,0,,,,,
player,201810280min,min,IlokGe00,tackles_loss,0,,,,,
player,201810280min,min,IlokGe00,qb_hits,0,,,,,
player,201810280min,min,IlokGe00,fumbles_rec,0,,,,,
player,201810280min,min,IlokGe00,fumbles_rec_yds,0,,,,,
player,201810280min,min,IlokGe00,fumbles_rec_td,0,,,,,
player,201810280min,min,IlokGe00,fumbles_forced,0,,,,,
player,201810280min,min,JohnJa09,def_int,0,,,,,
player,201810280min,min,JohnJa09,def_int_yds,0,,,,,
player,201810280min,min,JohnJa09,def_int_td,0,,,,,
player,201810280min,min,JohnJa09,def_int_long,0,,,,,
player,201810280min,min,JohnJa09,pass_defended,0,,,,,
player,201810280min,min,JohnJa09,sacks,0.0,,,,,
player,201810280min,min,JohnJa09,tackles_combined,1,,,,,
player,201810280min,min,JohnJa09,tackles_solo,0,,,,,
player,201810280min,min,JohnJa09,tackles_assists,1,,,,,
player,201810280min,min,JohnJa09,tackles_loss,0,,,,,
player,201810280min,min,JohnJa09,qb_hits,0,,,,,
player,201810280min,min,JohnJa09,fumbles_rec,0,,,,,
player,201810280min,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201810280min,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201810280min,min,JohnJa09,fumbles_forced,0,,,,,
player,201810280min,min,ThomRo05,def_int,0,,,,,
player,201810280min,min,ThomRo05,def_int_yds,0,,,,,
player,201810280min,min,ThomRo05,def_int_td,0,,,,,
player,201810280min,min,ThomRo05,def_int_long,0,,,,,
player,201810280min,min,ThomRo05,pass_defended,0,,,,,
player,201810280min,min,ThomRo05,sacks,0.0,,,,,
player,201810280min,min,ThomRo05,tackles_combined,1,,,,,
player,201810280min,min,ThomRo05,tackles_solo,0,,,,,
player,201810280min,min,ThomRo05,tackles_assists,1,,,,,
player,201810280min,min,ThomRo05,tackles_loss,0,,,,,
player,201810280min,min,ThomRo05,qb_hits,0,,,,,
player,201810280min,min,ThomRo05,fumbles_rec,0,,,,,
player,201810280min,min,ThomRo05,fumbles_rec_yds,0,,,,,
