game,2018,11,20181118,201811180crd,rai,"Oakland Raiders",23,crd,"Arizona Cardinals",21
player,201811180crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201811180crd,crd,TaylJa01,def_int,0,,,,,
player,201811180crd,crd,TaylJa01,def_int_yds,0,,,,,
player,201811180crd,crd,TaylJa01,def_int_td,0,,,,,
player,201811180crd,crd,TaylJa01,def_int_long,0,,,,,
player,201811180crd,crd,TaylJa01,pass_defended,0,,,,,
player,201811180crd,crd,TaylJa01,sacks,0.0,,,,,
player,201811180crd,crd,TaylJa01,tackles_combined,2,,,,,
player,201811180crd,crd,TaylJa01,tackles_solo,0,,,,,
player,201811180crd,crd,TaylJa01,tackles_assists,2,,,,,
player,201811180crd,crd,TaylJa01,tackles_loss,0,,,,,
player,201811180crd,crd,TaylJa01,qb_hits,0,,,,,
player,201811180crd,crd,TaylJa01,fumbles_rec,0,,,,,
player,201811180crd,crd,TaylJa01,fumbles_rec_yds,0,,,,,
player,201811180crd,crd,TaylJa01,fumbles_rec_td,0,,,,,
player,201811180crd,crd,TaylJa01,fumbles_forced,0,,,,,
player,201811180crd,crd,TurnZe00,def_int,0,,,,,
player,201811180crd,crd,TurnZe00,def_int_yds,0,,,,,
player,201811180crd,crd,TurnZe00,def_int_td,0,,,,,
player,201811180crd,crd,TurnZe00,def_int_long,0,,,,,
player,201811180crd,crd,TurnZe00,pass_defended,0,,,,,
player,201811180crd,crd,TurnZe00,sacks,0.0,,,,,
player,201811180crd,crd,TurnZe00,tackles_combined,2,,,,,
player,201811180crd,crd,TurnZe00,tackles_solo,2,,,,,
player,201811180crd,crd,TurnZe00,tackles_assists,0,,,,,
player,201811180crd,crd,TurnZe00,tackles_loss,,,,,,
player,201811180crd,crd,TurnZe00,qb_hits,,,,,,
player,201811180crd,crd,TurnZe00,fumbles_rec,0,,,,,
player,201811180crd,crd,TurnZe00,fumbles_rec_yds,0,,,,,
player,201811180crd,crd,TurnZe00,fumbles_rec_td,0,,,,,
player,201811180crd,crd,TurnZe00,fumbles_forced,0,,,,,
player,201811180crd,crd,BucaDe00,def_int,0,,,,,
player,201811180crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201811180crd,crd,BucaDe00,def_int_td,0,,,,,
player,201811180crd,crd,BucaDe00,def_int_long,0,,,,,
player,201811180crd,crd,BucaDe00,pass_defended,0,,,,,
player,201811180crd,crd,BucaDe00,sacks,0.0,,,,,
player,201811180crd,crd,BucaDe00,tackles_combined,1,,,,,
player,201811180crd,crd,BucaDe00,tackles_solo,0,,,,,
player,201811180crd,crd,BucaDe00,tackles_assists,1,,,,,
player,201811180crd,crd,BucaDe00,tackles_loss,0,,,,,
player,201811180crd,crd,BucaDe00,qb_hits,0,,,,,
player,201811180crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201811180crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201811180crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201811180crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201811180crd,crd,EdmoCh00,def_int,0,,,,,
player,201811180crd,crd,EdmoCh00,def_int_yds,0,,,,,
player,201811180crd,crd,EdmoCh00,def_int_td,0,,,,,
player,201811180crd,crd,EdmoCh00,def_int_long,0,,,,,
player,201811180crd,crd,EdmoCh00,pass_defended,0,,,,,
player,201811180crd,crd,EdmoCh00,sacks,0.0,,,,,
player,201811180crd,crd,EdmoCh00,tackles_combined,1,,,,,
player,201811180crd,crd,EdmoCh00,tackles_solo,1,,,,,
player,201811180crd,crd,EdmoCh00,tackles_assists,0,,,,,
player,201811180crd,crd,EdmoCh00,tackles_loss,0,,,,,
player,201811180crd,crd,EdmoCh00,qb_hits,0,,,,,
player,201811180crd,crd,EdmoCh00,fumbles_rec,0,,,,,
player,201811180crd,crd,EdmoCh00,fumbles_rec_yds,0,,,,,
player,201811180crd,crd,EdmoCh00,fumbles_rec_td,0,,,,,
player,201811180crd,crd,EdmoCh00,fumbles_forced,0,,,,,
player,201811180crd,crd,HodgGe00,def_int,0,,,,,
player,201811180crd,crd,HodgGe00,def_int_yds,0,,,,,
player,201811180crd,crd,HodgGe00,def_int_td,0,,,,,
player,201811180crd,crd,HodgGe00,def_int_long,0,,,,,
player,201811180crd,crd,HodgGe00,pass_defended,0,,,,,
player,201811180crd,crd,HodgGe00,sacks,0.0,,,,,
player,201811180crd,crd,HodgGe00,tackles_combined,1,,,,,
player,201811180crd,crd,HodgGe00,tackles_solo,1,,,,,
player,201811180crd,crd,HodgGe00,tackles_assists,0,,,,,
player,201811180crd,crd,HodgGe00,tackles_loss,0,,,,,
player,201811180crd,crd,HodgGe00,qb_hits,0,,,,,
player,201811180crd,crd,HodgGe00,fumbles_rec,0,,,,,
player,201811180crd,crd,HodgGe00,fumbles_rec_yds,0,,,,,
player,201811180crd,crd,HodgGe00,fumbles_rec_td,0,,,,,
player,201811180crd,crd,HodgGe00,fumbles_forced,0,,,,,
player,201811180crd,crd,JohnLe03,def_int,0,,,,,
player,201811180crd,crd,JohnLe03,def_int_yds,0,,,,,
player,201811180crd,crd,JohnLe03,def_int_td,0,,,,,
player,201811180crd,crd,JohnLe03,def_int_long,0,,,,,
player,201811180crd,crd,JohnLe03,pass_defended,0,,,,,
player,201811180crd,crd,JohnLe03,sacks,0.0,,,,,
player,201811180crd,crd,JohnLe03,tackles_combined,1,,,,,
player,201811180crd,crd,JohnLe03,tackles_solo,1,,,,,
player,201811180crd,crd,JohnLe03,tackles_assists,0,,,,,
player,201811180crd,crd,JohnLe03,tackles_loss,0,,,,,
player,201811180crd,crd,JohnLe03,qb_hits,0,,,,,
player,201811180crd,crd,JohnLe03,fumbles_rec,0,,,,,
player,201811180crd,crd,JohnLe03,fumbles_rec_yds,0,,,,,
player,201811180crd,crd,JohnLe03,fumbles_rec_td,0,,,,,
player,201811180crd,crd,JohnLe03,fumbles_forced,0,,,,,
player,201811180crd,crd,PierOl00,def_int,0,,,,,
player,201811180crd,crd,PierOl00,def_int_yds,0,,,,,
player,201811180crd,crd,PierOl00,def_int_td,0,,,,,
player,201811180crd,crd,PierOl00,def_int_long,0,,,,,
player,201811180crd,crd,PierOl00,pass_defended,0,,,,,
player,201811180crd,crd,PierOl00,sacks,0.0,,,,,
player,201811180crd,crd,PierOl00,tackles_combined,1,,,,,
player,201811180crd,crd,PierOl00,tackles_solo,1,,,,,
player,201811180crd,crd,PierOl00,tackles_assists,0,,,,,
player,201811180crd,crd,PierOl00,tackles_loss,0,,,,,
player,201811180crd,crd,PierOl00,qb_hits,1,,,,,
player,201811180crd,crd,PierOl00,fumbles_rec,0,,,,,
player,201811180crd,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201811180crd,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201811180crd,crd,PierOl00,fumbles_forced,0,,,,,
player,201811180crd,rai,HarrDw00,kick_ret,2,,,,,
player,201811180crd,rai,HarrDw00,kick_ret_yds,53,,,,,
player,201811180crd,rai,HarrDw00,kick_ret_yds_per_ret,26.5,,,,,
player,201811180crd,rai,HarrDw00,kick_ret_td,0,,,,,
player,201811180crd,rai,HarrDw00,kick_ret_long,28,,,,,
player,201811180crd,rai,HarrDw00,punt_ret,2,,,,,
player,201811180crd,rai,HarrDw00,punt_ret_yds,28,,,,,
player,201811180crd,rai,HarrDw00,punt_ret_yds_per_ret,14.0,,,,,
player,201811180crd,rai,HarrDw00,punt_ret_td,0,,,,,
player,201811180crd,rai,HarrDw00,punt_ret_long,16,,,,,
player,201811180crd,rai,RichJa01,kick_ret,0,,,,,
player,201811180crd,rai,RichJa01,kick_ret_yds,0,,,,,
player,201811180crd,rai,RichJa01,kick_ret_yds_per_ret,,,,,,
player,201811180crd,rai,RichJa01,kick_ret_td,0,,,,,
player,201811180crd,rai,RichJa01,kick_ret_long,0,,,,,
player,201811180crd,rai,RichJa01,punt_ret,2,,,,,
player,201811180crd,rai,RichJa01,punt_ret_yds,3,,,,,
player,201811180crd,rai,RichJa01,punt_ret_yds_per_ret,1.5,,,,,
player,201811180crd,rai,RichJa01,punt_ret_td,0,,,,,
player,201811180crd,rai,RichJa01,punt_ret_long,3,,,,,
player,201811180crd,crd,KirkCh01,kick_ret,0,,,,,
player,201811180crd,crd,KirkCh01,kick_ret_yds,0,,,,,
player,201811180crd,crd,KirkCh01,kick_ret_yds_per_ret,,,,,,
player,201811180crd,crd,KirkCh01,kick_ret_td,0,,,,,
player,201811180crd,crd,KirkCh01,kick_ret_long,0,,,,,
player,201811180crd,crd,KirkCh01,punt_ret,4,,,,,
player,201811180crd,crd,KirkCh01,punt_ret_yds,38,,,,,
player,201811180crd,crd,KirkCh01,punt_ret_yds_per_ret,9.5,,,,,
player,201811180crd,crd,KirkCh01,punt_ret_td,0,,,,,
player,201811180crd,crd,KirkCh01,punt_ret_long,18,,,,,
player,201811180crd,crd,LogaT.00,kick_ret,1,,,,,
player,201811180crd,crd,LogaT.00,kick_ret_yds,32,,,,,
player,201811180crd,crd,LogaT.00,kick_ret_yds_per_ret,32.0,,,,,
player,201811180crd,crd,LogaT.00,kick_ret_td,0,,,,,
player,201811180crd,crd,LogaT.00,kick_ret_long,32,,,,,
player,201811180crd,crd,LogaT.00,punt_ret,0,,,,,
player,201811180crd,crd,LogaT.00,punt_ret_yds,0,,,,,
player,201811180crd,crd,LogaT.00,punt_ret_yds_per_ret,,,,,,
player,201811180crd,crd,LogaT.00,punt_ret_td,0,,,,,
player,201811180crd,crd,LogaT.00,punt_ret_long,0,,,,,
player,201811180crd,rai,CarlDa00,xpm,2,,,,,
player,201811180crd,rai,CarlDa00,xpa,2,,,,,
player,201811180crd,rai,CarlDa00,fgm,3,,,,,
player,201811180crd,rai,CarlDa00,fga,3,,,,,
player,201811180crd,rai,CarlDa00,punt,0,,,,,
player,201811180crd,rai,CarlDa00,punt_yds,0,,,,,
player,201811180crd,rai,CarlDa00,punt_yds_per_punt,,,,,,
player,201811180crd,rai,CarlDa00,punt_long,0,,,,,
player,201811180crd,rai,TownJo01,xpm,,,,,,
player,201811180crd,rai,TownJo01,xpa,,,,,,
player,201811180crd,rai,TownJo01,fgm,,,,,,
player,201811180crd,rai,TownJo01,fga,,,,,,
player,201811180crd,rai,TownJo01,punt,8,,,,,
player,201811180crd,rai,TownJo01,punt_yds,361,,,,,
player,201811180crd,rai,TownJo01,punt_yds_per_punt,45.1,,,,,
player,201811180crd,rai,TownJo01,punt_long,60,,,,,
player,201811180crd,crd,McCrMa00,xpm,3,,,,,
player,201811180crd,crd,McCrMa00,xpa,3,,,,,
player,201811180crd,crd,McCrMa00,fgm,,,,,,
player,201811180crd,crd,McCrMa00,fga,,,,,,
player,201811180crd,crd,McCrMa00,punt,0,,,,,
player,201811180crd,crd,McCrMa00,punt_yds,0,,,,,
player,201811180crd,crd,McCrMa00,punt_yds_per_punt,,,,,,
player,201811180crd,crd,McCrMa00,punt_long,0,,,,,
player,201811180crd,crd,LeexAn20,xpm,,,,,,
player,201811180crd,crd,LeexAn20,xpa,,,,,,
player,201811180crd,crd,LeexAn20,fgm,,,,,,
player,201811180crd,crd,LeexAn20,fga,,,,,,
player,201811180crd,crd,LeexAn20,punt,8,,,,,
player,201811180crd,crd,LeexAn20,punt_yds,418,,,,,
player,201811180crd,crd,LeexAn20,punt_yds_per_punt,52.3,,,,,
player,201811180crd,crd,LeexAn20,punt_long,60,,,,,
player,201811180crd,rai,CarrDe02,pass_cmp,19,,,,,
player,201811180crd,rai,CarrDe02,pass_att,31,,,,,
player,201811180crd,rai,CarrDe02,pass_yds,192,,,,,
player,201811180crd,rai,CarrDe02,pass_first_down,9,,,,,
player,201811180crd,rai,CarrDe02,pass_air_yds,93,,,,,
player,201811180crd,rai,CarrDe02,pass_air_yds_per_cmp,4.9,,,,,
player,201811180crd,rai,CarrDe02,pass_air_yds_per_att,3.0,,,,,
player,201811180crd,rai,CarrDe02,pass_tgt_yds_per_att,7.6,,,,,
player,201811180crd,rai,CarrDe02,pass_yac,99,,,,,
player,201811180crd,rai,CarrDe02,pass_yac_per_cmp,5.2,,,,,
player,201811180crd,rai,CarrDe02,pass_drops,3,,,,,
player,201811180crd,rai,CarrDe02,pass_drop_pct,9.7,,,,,
player,201811180crd,rai,CarrDe02,pass_poor_throws,3,,,,,
player,201811180crd,rai,CarrDe02,pass_poor_throw_pct,9.7,,,,,
player,201811180crd,rai,CarrDe02,pass_blitzed,13,,,,,
player,201811180crd,rai,CarrDe02,pass_hurried,4,,,,,
player,201811180crd,rai,CarrDe02,pass_hits,3,,,,,
player,201811180crd,rai,CarrDe02,rush_scrambles,0,,,,,
player,201811180crd,rai,CarrDe02,rush_scrambles_yds_per_att,,,,,,
player,201811180crd,crd,RoseJo01,pass_cmp,9,,,,,
player,201811180crd,crd,RoseJo01,pass_att,20,,,,,
player,201811180crd,crd,RoseJo01,pass_yds,136,,,,,
player,201811180crd,crd,RoseJo01,pass_first_down,7,,,,,
player,201811180crd,crd,RoseJo01,pass_air_yds,35,,,,,
player,201811180crd,crd,RoseJo01,pass_air_yds_per_cmp,3.9,,,,,
player,201811180crd,crd,RoseJo01,pass_air_yds_per_att,1.8,,,,,
player,201811180crd,crd,RoseJo01,pass_tgt_yds_per_att,6.9,,,,,
player,201811180crd,crd,RoseJo01,pass_yac,101,,,,,
player,201811180crd,crd,RoseJo01,pass_yac_per_cmp,11.2,,,,,
player,201811180crd,crd,RoseJo01,pass_drops,5,,,,,
player,201811180crd,crd,RoseJo01,pass_drop_pct,25.0,,,,,
player,201811180crd,crd,RoseJo01,pass_poor_throws,2,,,,,
player,201811180crd,crd,RoseJo01,pass_poor_throw_pct,10.0,,,,,
player,201811180crd,crd,RoseJo01,pass_blitzed,3,,,,,
player,201811180crd,crd,RoseJo01,pass_hurried,5,,,,,
player,201811180crd,crd,RoseJo01,pass_hits,0,,,,,
player,201811180crd,crd,RoseJo01,rush_scrambles,0,,,,,
player,201811180crd,crd,RoseJo01,rush_scrambles_yds_per_att,,,,,,
player,201811180crd,rai,WashDe00,rush_att,12,,,,,
player,201811180crd,rai,WashDe00,rush_yds,39,,,,,
player,201811180crd,rai,WashDe00,rush_first_down,3,,,,,
player,201811180crd,rai,WashDe00,rush_yds_before_contact,17,,,,,
player,201811180crd,rai,WashDe00,rush_yds_bc_per_rush,1.4,,,,,
player,201811180crd,rai,WashDe00,rush_yac,22,,,,,
player,201811180crd,rai,WashDe00,rush_yac_per_rush,1.8,,,,,
player,201811180crd,rai,WashDe00,rush_broken_tackles,0,,,,,
player,201811180crd,rai,WashDe00,rush_broken_tackles_per_rush,,,,,,
player,201811180crd,rai,RichJa01,rush_att,11,,,,,
player,201811180crd,rai,RichJa01,rush_yds,61,,,,,
player,201811180crd,rai,RichJa01,rush_first_down,3,,,,,
player,201811180crd,rai,RichJa01,rush_yds_before_contact,38,,,,,
player,201811180crd,rai,RichJa01,rush_yds_bc_per_rush,3.5,,,,,
player,201811180crd,rai,RichJa01,rush_yac,23,,,,,
player,201811180crd,rai,RichJa01,rush_yac_per_rush,2.1,,,,,
player,201811180crd,rai,RichJa01,rush_broken_tackles,2,,,,,
player,201811180crd,rai,RichJa01,rush_broken_tackles_per_rush,5.5,,,,,
player,201811180crd,rai,MartDo00,rush_att,10,,,,,
player,201811180crd,rai,MartDo00,rush_yds,52,,,,,
player,201811180crd,rai,MartDo00,rush_first_down,3,,,,,
player,201811180crd,rai,MartDo00,rush_yds_before_contact,22,,,,,
player,201811180crd,rai,MartDo00,rush_yds_bc_per_rush,2.2,,,,,
player,201811180crd,rai,MartDo00,rush_yac,30,,,,,
player,201811180crd,rai,MartDo00,rush_yac_per_rush,3.0,,,,,
player,201811180crd,rai,MartDo00,rush_broken_tackles,0,,,,,
player,201811180crd,rai,MartDo00,rush_broken_tackles_per_rush,,,,,,
player,201811180crd,crd,JohnDa08,rush_att,25,,,,,
player,201811180crd,crd,JohnDa08,rush_yds,137,,,,,
player,201811180crd,crd,JohnDa08,rush_first_down,4,,,,,
player,201811180crd,crd,JohnDa08,rush_yds_before_contact,76,,,,,
player,201811180crd,crd,JohnDa08,rush_yds_bc_per_rush,3.0,,,,,
player,201811180crd,crd,JohnDa08,rush_yac,61,,,,,
player,201811180crd,crd,JohnDa08,rush_yac_per_rush,2.4,,,,,
player,201811180crd,crd,JohnDa08,rush_broken_tackles,1,,,,,
player,201811180crd,crd,JohnDa08,rush_broken_tackles_per_rush,25.0,,,,,
player,201811180crd,crd,EdmoCh00,rush_att,5,,,,,
player,201811180crd,crd,EdmoCh00,rush_yds,17,,,,,
player,201811180crd,crd,EdmoCh00,rush_first_down,1,,,,,
player,201811180crd,crd,EdmoCh00,rush_yds_before_contact,6,,,,,
player,201811180crd,crd,EdmoCh00,rush_yds_bc_per_rush,1.2,,,,,
player,201811180crd,crd,EdmoCh00,rush_yac,11,,,,,
player,201811180crd,crd,EdmoCh00,rush_yac_per_rush,2.2,,,,,
player,201811180crd,crd,EdmoCh00,rush_broken_tackles,0,,,,,
player,201811180crd,crd,EdmoCh00,rush_broken_tackles_per_rush,,,,,,
player,201811180crd,crd,RoseJo01,rush_att,1,,,,,
player,201811180crd,crd,RoseJo01,rush_yds,0,,,,,
player,201811180crd,crd,RoseJo01,rush_first_down,0,,,,,
player,201811180crd,crd,RoseJo01,rush_yds_before_contact,0,,,,,
player,201811180crd,crd,RoseJo01,rush_yds_bc_per_rush,0.0,,,,,
player,201811180crd,crd,RoseJo01,rush_yac,0,,,,,
player,201811180crd,crd,RoseJo01,rush_yac_per_rush,0.0,,,,,
player,201811180crd,crd,RoseJo01,rush_broken_tackles,0,,,,,
player,201811180crd,crd,RoseJo01,rush_broken_tackles_per_rush,,,,,,
player,201811180crd,rai,AtemMa00,targets,5,,,,,
player,201811180crd,rai,AtemMa00,rec,4,,,,,
player,201811180crd,rai,AtemMa00,rec_yds,50,,,,,
player,201811180crd,rai,AtemMa00,rec_first_down,1,,,,,
player,201811180crd,rai,AtemMa00,rec_air_yds,34,,,,,
player,201811180crd,rai,AtemMa00,rec_air_yds_per_rec,8.5,,,,,
player,201811180crd,rai,AtemMa00,rec_yac,16,,,,,
player,201811180crd,rai,AtemMa00,rec_yac_per_rec,4.0,,,,,
player,201811180crd,rai,AtemMa00,rec_broken_tackles,0,,,,,
player,201811180crd,rai,AtemMa00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,rai,AtemMa00,rec_drops,0,,,,,
player,201811180crd,rai,AtemMa00,rec_drop_pct,0.0,,,,,
player,201811180crd,rai,RobeSe00,targets,7,,,,,
player,201811180crd,rai,RobeSe00,rec,4,,,,,
player,201811180crd,rai,RobeSe00,rec_yds,38,,,,,
player,201811180crd,rai,RobeSe00,rec_first_down,2,,,,,
player,201811180crd,rai,RobeSe00,rec_air_yds,-3,,,,,
player,201811180crd,rai,RobeSe00,rec_air_yds_per_rec,-0.8,,,,,
player,201811180crd,rai,RobeSe00,rec_yac,41,,,,,
player,201811180crd,rai,RobeSe00,rec_yac_per_rec,10.3,,,,,
player,201811180crd,rai,RobeSe00,rec_broken_tackles,1,,,,,
player,201811180crd,rai,RobeSe00,rec_broken_tackles_per_rec,4.0,,,,,
player,201811180crd,rai,RobeSe00,rec_drops,1,,,,,
player,201811180crd,rai,RobeSe00,rec_drop_pct,14.3,,,,,
player,201811180crd,rai,CookJa02,targets,6,,,,,
player,201811180crd,rai,CookJa02,rec,3,,,,,
player,201811180crd,rai,CookJa02,rec_yds,31,,,,,
player,201811180crd,rai,CookJa02,rec_first_down,2,,,,,
player,201811180crd,rai,CookJa02,rec_air_yds,30,,,,,
player,201811180crd,rai,CookJa02,rec_air_yds_per_rec,10.0,,,,,
player,201811180crd,rai,CookJa02,rec_yac,1,,,,,
player,201811180crd,rai,CookJa02,rec_yac_per_rec,0.3,,,,,
player,201811180crd,rai,CookJa02,rec_broken_tackles,0,,,,,
player,201811180crd,rai,CookJa02,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,rai,CookJa02,rec_drops,2,,,,,
player,201811180crd,rai,CookJa02,rec_drop_pct,33.3,,,,,
player,201811180crd,rai,RichJa01,targets,4,,,,,
player,201811180crd,rai,RichJa01,rec,3,,,,,
player,201811180crd,rai,RichJa01,rec_yds,32,,,,,
player,201811180crd,rai,RichJa01,rec_first_down,2,,,,,
player,201811180crd,rai,RichJa01,rec_air_yds,-5,,,,,
player,201811180crd,rai,RichJa01,rec_air_yds_per_rec,-1.7,,,,,
player,201811180crd,rai,RichJa01,rec_yac,37,,,,,
player,201811180crd,rai,RichJa01,rec_yac_per_rec,12.3,,,,,
player,201811180crd,rai,RichJa01,rec_broken_tackles,0,,,,,
player,201811180crd,rai,RichJa01,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,rai,RichJa01,rec_drops,0,,,,,
player,201811180crd,rai,RichJa01,rec_drop_pct,0.0,,,,,
player,201811180crd,rai,SmitLe00,targets,2,,,,,
player,201811180crd,rai,SmitLe00,rec,2,,,,,
player,201811180crd,rai,SmitLe00,rec_yds,6,,,,,
player,201811180crd,rai,SmitLe00,rec_first_down,,,,,,
player,201811180crd,rai,SmitLe00,rec_air_yds,4,,,,,
player,201811180crd,rai,SmitLe00,rec_air_yds_per_rec,2.0,,,,,
player,201811180crd,rai,SmitLe00,rec_yac,2,,,,,
player,201811180crd,rai,SmitLe00,rec_yac_per_rec,1.0,,,,,
player,201811180crd,rai,SmitLe00,rec_broken_tackles,0,,,,,
player,201811180crd,rai,SmitLe00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,rai,SmitLe00,rec_drops,0,,,,,
player,201811180crd,rai,SmitLe00,rec_drop_pct,0.0,,,,,
player,201811180crd,rai,LaFeBr00,targets,3,,,,,
player,201811180crd,rai,LaFeBr00,rec,2,,,,,
player,201811180crd,rai,LaFeBr00,rec_yds,29,,,,,
player,201811180crd,rai,LaFeBr00,rec_first_down,2,,,,,
player,201811180crd,rai,LaFeBr00,rec_air_yds,29,,,,,
player,201811180crd,rai,LaFeBr00,rec_air_yds_per_rec,14.5,,,,,
player,201811180crd,rai,LaFeBr00,rec_yac,0,,,,,
player,201811180crd,rai,LaFeBr00,rec_yac_per_rec,0.0,,,,,
player,201811180crd,rai,LaFeBr00,rec_broken_tackles,0,,,,,
player,201811180crd,rai,LaFeBr00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,rai,LaFeBr00,rec_drops,0,,,,,
player,201811180crd,rai,LaFeBr00,rec_drop_pct,0.0,,,,,
player,201811180crd,rai,MartDo00,targets,1,,,,,
player,201811180crd,rai,MartDo00,rec,1,,,,,
player,201811180crd,rai,MartDo00,rec_yds,6,,,,,
player,201811180crd,rai,MartDo00,rec_first_down,0,,,,,
player,201811180crd,rai,MartDo00,rec_air_yds,4,,,,,
player,201811180crd,rai,MartDo00,rec_air_yds_per_rec,4.0,,,,,
player,201811180crd,rai,MartDo00,rec_yac,2,,,,,
player,201811180crd,rai,MartDo00,rec_yac_per_rec,2.0,,,,,
player,201811180crd,rai,MartDo00,rec_broken_tackles,0,,,,,
player,201811180crd,rai,MartDo00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,rai,MartDo00,rec_drops,0,,,,,
player,201811180crd,rai,MartDo00,rec_drop_pct,0.0,,,,,
player,201811180crd,crd,KirkCh01,targets,4,,,,,
player,201811180crd,crd,KirkCh01,rec,3,,,,,
player,201811180crd,crd,KirkCh01,rec_yds,77,,,,,
player,201811180crd,crd,KirkCh01,rec_first_down,2,,,,,
player,201811180crd,crd,KirkCh01,rec_air_yds,13,,,,,
player,201811180crd,crd,KirkCh01,rec_air_yds_per_rec,4.3,,,,,
player,201811180crd,crd,KirkCh01,rec_yac,64,,,,,
player,201811180crd,crd,KirkCh01,rec_yac_per_rec,21.3,,,,,
player,201811180crd,crd,KirkCh01,rec_broken_tackles,1,,,,,
player,201811180crd,crd,KirkCh01,rec_broken_tackles_per_rec,3.0,,,,,
player,201811180crd,crd,KirkCh01,rec_drops,1,,,,,
player,201811180crd,crd,KirkCh01,rec_drop_pct,25.0,,,,,
player,201811180crd,crd,FitzLa00,targets,4,,,,,
player,201811180crd,crd,FitzLa00,rec,2,,,,,
player,201811180crd,crd,FitzLa00,rec_yds,23,,,,,
player,201811180crd,crd,FitzLa00,rec_first_down,2,,,,,
player,201811180crd,crd,FitzLa00,rec_air_yds,22,,,,,
player,201811180crd,crd,FitzLa00,rec_air_yds_per_rec,11.0,,,,,
player,201811180crd,crd,FitzLa00,rec_yac,1,,,,,
player,201811180crd,crd,FitzLa00,rec_yac_per_rec,0.5,,,,,
player,201811180crd,crd,FitzLa00,rec_broken_tackles,0,,,,,
player,201811180crd,crd,FitzLa00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,crd,FitzLa00,rec_drops,0,,,,,
player,201811180crd,crd,FitzLa00,rec_drop_pct,0.0,,,,,
player,201811180crd,crd,JohnDa08,targets,3,,,,,
player,201811180crd,crd,JohnDa08,rec,1,,,,,
player,201811180crd,crd,JohnDa08,rec_yds,17,,,,,
player,201811180crd,crd,JohnDa08,rec_first_down,1,,,,,
player,201811180crd,crd,JohnDa08,rec_air_yds,-3,,,,,
player,201811180crd,crd,JohnDa08,rec_air_yds_per_rec,-3.0,,,,,
player,201811180crd,crd,JohnDa08,rec_yac,20,,,,,
player,201811180crd,crd,JohnDa08,rec_yac_per_rec,20.0,,,,,
player,201811180crd,crd,JohnDa08,rec_broken_tackles,0,,,,,
player,201811180crd,crd,JohnDa08,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,crd,JohnDa08,rec_drops,2,,,,,
player,201811180crd,crd,JohnDa08,rec_drop_pct,66.7,,,,,
player,201811180crd,crd,GresJe00,targets,2,,,,,
player,201811180crd,crd,GresJe00,rec,1,,,,,
player,201811180crd,crd,GresJe00,rec_yds,8,,,,,
player,201811180crd,crd,GresJe00,rec_first_down,1,,,,,
player,201811180crd,crd,GresJe00,rec_air_yds,0,,,,,
player,201811180crd,crd,GresJe00,rec_air_yds_per_rec,0.0,,,,,
player,201811180crd,crd,GresJe00,rec_yac,8,,,,,
player,201811180crd,crd,GresJe00,rec_yac_per_rec,8.0,,,,,
player,201811180crd,crd,GresJe00,rec_broken_tackles,0,,,,,
player,201811180crd,crd,GresJe00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,crd,GresJe00,rec_drops,1,,,,,
player,201811180crd,crd,GresJe00,rec_drop_pct,50.0,,,,,
player,201811180crd,crd,SealRi00,targets,3,,,,,
player,201811180crd,crd,SealRi00,rec,1,,,,,
player,201811180crd,crd,SealRi00,rec_yds,5,,,,,
player,201811180crd,crd,SealRi00,rec_first_down,,,,,,
player,201811180crd,crd,SealRi00,rec_air_yds,-3,,,,,
player,201811180crd,crd,SealRi00,rec_air_yds_per_rec,-3.0,,,,,
player,201811180crd,crd,SealRi00,rec_yac,8,,,,,
player,201811180crd,crd,SealRi00,rec_yac_per_rec,8.0,,,,,
player,201811180crd,crd,SealRi00,rec_broken_tackles,0,,,,,
player,201811180crd,crd,SealRi00,rec_broken_tackles_per_rec,,,,,,
player,201811180crd,crd,SealRi00,rec_drops,1,,,,,
player,201811180crd,crd,SealRi00,rec_drop_pct,33.3,,,,,
player,201811180crd,crd,SherTr00,targets,2,,,,,
player,201811180crd,crd,SherTr00,rec,1,,,,,
player,201811180crd,crd,SherTr00,rec_yds,6,,,,,
player,201811180crd,crd,SherTr00,rec_first_down,1,,,,,
player,201811180crd,crd,SherTr00,rec_air_yds,6,,,,,
player,201811180crd,crd,SherTr00,rec_air_yds_per_rec,6.0,,,,,
player,201811180crd,crd,SherTr00,rec_yac,0,,,,,
player,201811180crd,crd,SherTr00,rec_yac_per_rec,0.0,,,,,
