game,2018,3,20180923,201809230kan,sfo,"San Francisco 49ers",27,kan,"Kansas City Chiefs",38
player,201809230kan,sfo,GarcPi00,rec,1,,,,,
player,201809230kan,sfo,GarcPi00,rec_yds,11,,,,,
player,201809230kan,sfo,GarcPi00,rec_first_down,1,,,,,
player,201809230kan,sfo,GarcPi00,rec_air_yds,6,,,,,
player,201809230kan,sfo,GarcPi00,rec_air_yds_per_rec,6.0,,,,,
player,201809230kan,sfo,GarcPi00,rec_yac,5,,,,,
player,201809230kan,sfo,GarcPi00,rec_yac_per_rec,5.0,,,,,
player,201809230kan,sfo,GarcPi00,rec_broken_tackles,0,,,,,
player,201809230kan,sfo,GarcPi00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,sfo,GarcPi00,rec_drops,1,,,,,
player,201809230kan,sfo,GarcPi00,rec_drop_pct,25.0,,,,,
player,201809230kan,sfo,MostRa00,targets,1,,,,,
player,201809230kan,sfo,MostRa00,rec,1,,,,,
player,201809230kan,sfo,MostRa00,rec_yds,8,,,,,
player,201809230kan,sfo,MostRa00,rec_first_down,,,,,,
player,201809230kan,sfo,MostRa00,rec_air_yds,-3,,,,,
player,201809230kan,sfo,MostRa00,rec_air_yds_per_rec,-3.0,,,,,
player,201809230kan,sfo,MostRa00,rec_yac,11,,,,,
player,201809230kan,sfo,MostRa00,rec_yac_per_rec,11.0,,,,,
player,201809230kan,sfo,MostRa00,rec_broken_tackles,0,,,,,
player,201809230kan,sfo,MostRa00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,sfo,MostRa00,rec_drops,0,,,,,
player,201809230kan,sfo,MostRa00,rec_drop_pct,0.0,,,,,
player,201809230kan,sfo,CeleGa00,targets,1,,,,,
player,201809230kan,sfo,CeleGa00,rec,1,,,,,
player,201809230kan,sfo,CeleGa00,rec_yds,7,,,,,
player,201809230kan,sfo,CeleGa00,rec_first_down,1,,,,,
player,201809230kan,sfo,CeleGa00,rec_air_yds,6,,,,,
player,201809230kan,sfo,CeleGa00,rec_air_yds_per_rec,6.0,,,,,
player,201809230kan,sfo,CeleGa00,rec_yac,1,,,,,
player,201809230kan,sfo,CeleGa00,rec_yac_per_rec,1.0,,,,,
player,201809230kan,sfo,CeleGa00,rec_broken_tackles,0,,,,,
player,201809230kan,sfo,CeleGa00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,sfo,CeleGa00,rec_drops,0,,,,,
player,201809230kan,sfo,CeleGa00,rec_drop_pct,0.0,,,,,
player,201809230kan,sfo,BourKe00,targets,2,,,,,
player,201809230kan,sfo,BourKe00,rec,1,,,,,
player,201809230kan,sfo,BourKe00,rec_yds,27,,,,,
player,201809230kan,sfo,BourKe00,rec_first_down,1,,,,,
player,201809230kan,sfo,BourKe00,rec_air_yds,10,,,,,
player,201809230kan,sfo,BourKe00,rec_air_yds_per_rec,10.0,,,,,
player,201809230kan,sfo,BourKe00,rec_yac,17,,,,,
player,201809230kan,sfo,BourKe00,rec_yac_per_rec,17.0,,,,,
player,201809230kan,sfo,BourKe00,rec_broken_tackles,0,,,,,
player,201809230kan,sfo,BourKe00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,sfo,BourKe00,rec_drops,0,,,,,
player,201809230kan,sfo,BourKe00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,KelcTr00,targets,10,,,,,
player,201809230kan,kan,KelcTr00,rec,8,,,,,
player,201809230kan,kan,KelcTr00,rec_yds,114,,,,,
player,201809230kan,kan,KelcTr00,rec_first_down,5,,,,,
player,201809230kan,kan,KelcTr00,rec_air_yds,57,,,,,
player,201809230kan,kan,KelcTr00,rec_air_yds_per_rec,7.1,,,,,
player,201809230kan,kan,KelcTr00,rec_yac,57,,,,,
player,201809230kan,kan,KelcTr00,rec_yac_per_rec,7.1,,,,,
player,201809230kan,kan,KelcTr00,rec_broken_tackles,0,,,,,
player,201809230kan,kan,KelcTr00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,KelcTr00,rec_drops,0,,,,,
player,201809230kan,kan,KelcTr00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,WatkSa00,targets,8,,,,,
player,201809230kan,kan,WatkSa00,rec,5,,,,,
player,201809230kan,kan,WatkSa00,rec_yds,55,,,,,
player,201809230kan,kan,WatkSa00,rec_first_down,3,,,,,
player,201809230kan,kan,WatkSa00,rec_air_yds,25,,,,,
player,201809230kan,kan,WatkSa00,rec_air_yds_per_rec,5.0,,,,,
player,201809230kan,kan,WatkSa00,rec_yac,30,,,,,
player,201809230kan,kan,WatkSa00,rec_yac_per_rec,6.0,,,,,
player,201809230kan,kan,WatkSa00,rec_broken_tackles,1,,,,,
player,201809230kan,kan,WatkSa00,rec_broken_tackles_per_rec,5.0,,,,,
player,201809230kan,kan,WatkSa00,rec_drops,0,,,,,
player,201809230kan,kan,WatkSa00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,WillDa05,targets,2,,,,,
player,201809230kan,kan,WillDa05,rec,2,,,,,
player,201809230kan,kan,WillDa05,rec_yds,16,,,,,
player,201809230kan,kan,WillDa05,rec_first_down,1,,,,,
player,201809230kan,kan,WillDa05,rec_air_yds,4,,,,,
player,201809230kan,kan,WillDa05,rec_air_yds_per_rec,2.0,,,,,
player,201809230kan,kan,WillDa05,rec_yac,12,,,,,
player,201809230kan,kan,WillDa05,rec_yac_per_rec,6.0,,,,,
player,201809230kan,kan,WillDa05,rec_broken_tackles,0,,,,,
player,201809230kan,kan,WillDa05,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,WillDa05,rec_drops,0,,,,,
player,201809230kan,kan,WillDa05,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,HillTy00,targets,5,,,,,
player,201809230kan,kan,HillTy00,rec,2,,,,,
player,201809230kan,kan,HillTy00,rec_yds,51,,,,,
player,201809230kan,kan,HillTy00,rec_first_down,2,,,,,
player,201809230kan,kan,HillTy00,rec_air_yds,37,,,,,
player,201809230kan,kan,HillTy00,rec_air_yds_per_rec,18.5,,,,,
player,201809230kan,kan,HillTy00,rec_yac,14,,,,,
player,201809230kan,kan,HillTy00,rec_yac_per_rec,7.0,,,,,
player,201809230kan,kan,HillTy00,rec_broken_tackles,1,,,,,
player,201809230kan,kan,HillTy00,rec_broken_tackles_per_rec,2.0,,,,,
player,201809230kan,kan,HillTy00,rec_drops,0,,,,,
player,201809230kan,kan,HillTy00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,WareSp00,targets,3,,,,,
player,201809230kan,kan,WareSp00,rec,2,,,,,
player,201809230kan,kan,WareSp00,rec_yds,29,,,,,
player,201809230kan,kan,WareSp00,rec_first_down,1,,,,,
player,201809230kan,kan,WareSp00,rec_air_yds,-4,,,,,
player,201809230kan,kan,WareSp00,rec_air_yds_per_rec,-2.0,,,,,
player,201809230kan,kan,WareSp00,rec_yac,33,,,,,
player,201809230kan,kan,WareSp00,rec_yac_per_rec,16.5,,,,,
player,201809230kan,kan,WareSp00,rec_broken_tackles,0,,,,,
player,201809230kan,kan,WareSp00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,WareSp00,rec_drops,0,,,,,
player,201809230kan,kan,WareSp00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,ConlCh00,targets,3,,,,,
player,201809230kan,kan,ConlCh00,rec,2,,,,,
player,201809230kan,kan,ConlCh00,rec_yds,13,,,,,
player,201809230kan,kan,ConlCh00,rec_first_down,1,,,,,
player,201809230kan,kan,ConlCh00,rec_air_yds,12,,,,,
player,201809230kan,kan,ConlCh00,rec_air_yds_per_rec,6.0,,,,,
player,201809230kan,kan,ConlCh00,rec_yac,1,,,,,
player,201809230kan,kan,ConlCh00,rec_yac_per_rec,0.5,,,,,
player,201809230kan,kan,ConlCh00,rec_broken_tackles,0,,,,,
player,201809230kan,kan,ConlCh00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,ConlCh00,rec_drops,0,,,,,
player,201809230kan,kan,ConlCh00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,SherAn00,targets,1,,,,,
player,201809230kan,kan,SherAn00,rec,1,,,,,
player,201809230kan,kan,SherAn00,rec_yds,16,,,,,
player,201809230kan,kan,SherAn00,rec_first_down,1,,,,,
player,201809230kan,kan,SherAn00,rec_air_yds,-4,,,,,
player,201809230kan,kan,SherAn00,rec_air_yds_per_rec,-4.0,,,,,
player,201809230kan,kan,SherAn00,rec_yac,20,,,,,
player,201809230kan,kan,SherAn00,rec_yac_per_rec,20.0,,,,,
player,201809230kan,kan,SherAn00,rec_broken_tackles,1,,,,,
player,201809230kan,kan,SherAn00,rec_broken_tackles_per_rec,1.0,,,,,
player,201809230kan,kan,SherAn00,rec_drops,0,,,,,
player,201809230kan,kan,SherAn00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,HarrDe03,targets,3,,,,,
player,201809230kan,kan,HarrDe03,rec,1,,,,,
player,201809230kan,kan,HarrDe03,rec_yds,13,,,,,
player,201809230kan,kan,HarrDe03,rec_first_down,1,,,,,
player,201809230kan,kan,HarrDe03,rec_air_yds,13,,,,,
player,201809230kan,kan,HarrDe03,rec_air_yds_per_rec,13.0,,,,,
player,201809230kan,kan,HarrDe03,rec_yac,0,,,,,
player,201809230kan,kan,HarrDe03,rec_yac_per_rec,0.0,,,,,
player,201809230kan,kan,HarrDe03,rec_broken_tackles,0,,,,,
player,201809230kan,kan,HarrDe03,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,HarrDe03,rec_drops,1,,,,,
player,201809230kan,kan,HarrDe03,rec_drop_pct,33.3,,,,,
player,201809230kan,kan,KempMa00,targets,1,,,,,
player,201809230kan,kan,KempMa00,rec,1,,,,,
player,201809230kan,kan,KempMa00,rec_yds,7,,,,,
player,201809230kan,kan,KempMa00,rec_first_down,,,,,,
player,201809230kan,kan,KempMa00,rec_air_yds,-1,,,,,
player,201809230kan,kan,KempMa00,rec_air_yds_per_rec,-1.0,,,,,
player,201809230kan,kan,KempMa00,rec_yac,8,,,,,
player,201809230kan,kan,KempMa00,rec_yac_per_rec,8.0,,,,,
player,201809230kan,kan,KempMa00,rec_broken_tackles,0,,,,,
player,201809230kan,kan,KempMa00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,KempMa00,rec_drops,0,,,,,
player,201809230kan,kan,KempMa00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,RobiDe01,targets,1,,,,,
player,201809230kan,kan,RobiDe01,rec,0,,,,,
player,201809230kan,kan,RobiDe01,rec_yds,0,,,,,
player,201809230kan,kan,RobiDe01,rec_first_down,,,,,,
player,201809230kan,kan,RobiDe01,rec_air_yds,0,,,,,
player,201809230kan,kan,RobiDe01,rec_air_yds_per_rec,,,,,,
player,201809230kan,kan,RobiDe01,rec_yac,0,,,,,
player,201809230kan,kan,RobiDe01,rec_yac_per_rec,,,,,,
player,201809230kan,kan,RobiDe01,rec_broken_tackles,0,,,,,
player,201809230kan,kan,RobiDe01,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,RobiDe01,rec_drops,0,,,,,
player,201809230kan,kan,RobiDe01,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,HuntKa00,targets,1,,,,,
player,201809230kan,kan,HuntKa00,rec,0,,,,,
player,201809230kan,kan,HuntKa00,rec_yds,0,,,,,
player,201809230kan,kan,HuntKa00,rec_first_down,0,,,,,
player,201809230kan,kan,HuntKa00,rec_air_yds,0,,,,,
player,201809230kan,kan,HuntKa00,rec_air_yds_per_rec,,,,,,
player,201809230kan,kan,HuntKa00,rec_yac,0,,,,,
player,201809230kan,kan,HuntKa00,rec_yac_per_rec,,,,,,
player,201809230kan,kan,HuntKa00,rec_broken_tackles,0,,,,,
player,201809230kan,kan,HuntKa00,rec_broken_tackles_per_rec,,,,,,
player,201809230kan,kan,HuntKa00,rec_drops,0,,,,,
player,201809230kan,kan,HuntKa00,rec_drop_pct,0.0,,,,,
player,201809230kan,kan,DuveLa00,pos,G,,,,,
player,201809230kan,kan,DuveLa00,offense,75,,,,,
player,201809230kan,kan,DuveLa00,off_pct,100%,,,,,
player,201809230kan,kan,DuveLa00,defense,0,,,,,
player,201809230kan,kan,DuveLa00,def_pct,0%,,,,,
player,201809230kan,kan,DuveLa00,special_teams,6,,,,,
player,201809230kan,kan,DuveLa00,st_pct,21%,,,,,
player,201809230kan,kan,MorsMi00,pos,C,,,,,
player,201809230kan,kan,MorsMi00,offense,75,,,,,
player,201809230kan,kan,MorsMi00,off_pct,100%,,,,,
player,201809230kan,kan,MorsMi00,defense,0,,,,,
player,201809230kan,kan,MorsMi00,def_pct,0%,,,,,
player,201809230kan,kan,MorsMi00,special_teams,6,,,,,
player,201809230kan,kan,MorsMi00,st_pct,21%,,,,,
player,201809230kan,kan,SchwMi00,pos,T,,,,,
player,201809230kan,kan,SchwMi00,offense,75,,,,,
player,201809230kan,kan,SchwMi00,off_pct,100%,,,,,
player,201809230kan,kan,SchwMi00,defense,0,,,,,
player,201809230kan,kan,SchwMi00,def_pct,0%,,,,,
player,201809230kan,kan,SchwMi00,special_teams,6,,,,,
player,201809230kan,kan,SchwMi00,st_pct,21%,,,,,
player,201809230kan,kan,FishEr00,pos,T,,,,,
player,201809230kan,kan,FishEr00,offense,75,,,,,
player,201809230kan,kan,FishEr00,off_pct,100%,,,,,
player,201809230kan,kan,FishEr00,defense,0,,,,,
player,201809230kan,kan,FishEr00,def_pct,0%,,,,,
player,201809230kan,kan,FishEr00,special_teams,6,,,,,
player,201809230kan,kan,FishEr00,st_pct,21%,,,,,
player,201809230kan,kan,MahoPa00,pos,QB,,,,,
player,201809230kan,kan,MahoPa00,offense,75,,,,,
player,201809230kan,kan,MahoPa00,off_pct,100%,,,,,
player,201809230kan,kan,MahoPa00,defense,0,,,,,
player,201809230kan,kan,MahoPa00,def_pct,0%,,,,,
player,201809230kan,kan,MahoPa00,special_teams,0,,,,,
player,201809230kan,kan,MahoPa00,st_pct,0%,,,,,
player,201809230kan,kan,ErviCa00,pos,T,,,,,
player,201809230kan,kan,ErviCa00,offense,75,,,,,
player,201809230kan,kan,ErviCa00,off_pct,100%,,,,,
player,201809230kan,kan,ErviCa00,defense,0,,,,,
player,201809230kan,kan,ErviCa00,def_pct,0%,,,,,
player,201809230kan,kan,ErviCa00,special_teams,0,,,,,
player,201809230kan,kan,ErviCa00,st_pct,0%,,,,,
player,201809230kan,kan,KelcTr00,pos,TE,,,,,
player,201809230kan,kan,KelcTr00,offense,71,,,,,
player,201809230kan,kan,KelcTr00,off_pct,95%,,,,,
player,201809230kan,kan,KelcTr00,defense,0,,,,,
player,201809230kan,kan,KelcTr00,def_pct,0%,,,,,
player,201809230kan,kan,KelcTr00,special_teams,0,,,,,
player,201809230kan,kan,KelcTr00,st_pct,0%,,,,,
player,201809230kan,kan,HillTy00,pos,WR,,,,,
player,201809230kan,kan,HillTy00,offense,68,,,,,
player,201809230kan,kan,HillTy00,off_pct,91%,,,,,
player,201809230kan,kan,HillTy00,defense,0,,,,,
player,201809230kan,kan,HillTy00,def_pct,0%,,,,,
player,201809230kan,kan,HillTy00,special_teams,4,,,,,
player,201809230kan,kan,HillTy00,st_pct,14%,,,,,
player,201809230kan,kan,WatkSa00,pos,WR,,,,,
player,201809230kan,kan,WatkSa00,offense,67,,,,,
player,201809230kan,kan,WatkSa00,off_pct,89%,,,,,
player,201809230kan,kan,WatkSa00,defense,0,,,,,
player,201809230kan,kan,WatkSa00,def_pct,0%,,,,,
player,201809230kan,kan,WatkSa00,special_teams,0,,,,,
player,201809230kan,kan,WatkSa00,st_pct,0%,,,,,
player,201809230kan,kan,ConlCh00,pos,WR,,,,,
player,201809230kan,kan,ConlCh00,offense,49,,,,,
player,201809230kan,kan,ConlCh00,off_pct,65%,,,,,
player,201809230kan,kan,ConlCh00,defense,0,,,,,
player,201809230kan,kan,ConlCh00,def_pct,0%,,,,,
player,201809230kan,kan,ConlCh00,special_teams,4,,,,,
player,201809230kan,kan,ConlCh00,st_pct,14%,,,,,
player,201809230kan,kan,HuntKa00,pos,RB,,,,,
player,201809230kan,kan,HuntKa00,offense,46,,,,,
player,201809230kan,kan,HuntKa00,off_pct,61%,,,,,
player,201809230kan,kan,HuntKa00,defense,0,,,,,
player,201809230kan,kan,HuntKa00,def_pct,0%,,,,,
player,201809230kan,kan,HuntKa00,special_teams,0,,,,,
player,201809230kan,kan,HuntKa00,st_pct,0%,,,,,
player,201809230kan,kan,HarrDe03,pos,TE,,,,,
player,201809230kan,kan,HarrDe03,offense,25,,,,,
player,201809230kan,kan,HarrDe03,off_pct,33%,,,,,
player,201809230kan,kan,HarrDe03,defense,0,,,,,
player,201809230kan,kan,HarrDe03,def_pct,0%,,,,,
player,201809230kan,kan,HarrDe03,special_teams,24,,,,,
player,201809230kan,kan,HarrDe03,st_pct,86%,,,,,
player,201809230kan,kan,WareSp00,pos,RB,,,,,
player,201809230kan,kan,WareSp00,offense,18,,,,,
player,201809230kan,kan,WareSp00,off_pct,24%,,,,,
player,201809230kan,kan,WareSp00,defense,0,,,,,
player,201809230kan,kan,WareSp00,def_pct,0%,,,,,
player,201809230kan,kan,WareSp00,special_teams,4,,,,,
player,201809230kan,kan,WareSp00,st_pct,14%,,,,,
player,201809230kan,kan,RobiDe01,pos,WR,,,,,
player,201809230kan,kan,RobiDe01,offense,11,,,,,
player,201809230kan,kan,RobiDe01,off_pct,15%,,,,,
player,201809230kan,kan,RobiDe01,defense,0,,,,,
player,201809230kan,kan,RobiDe01,def_pct,0%,,,,,
player,201809230kan,kan,RobiDe01,special_teams,12,,,,,
player,201809230kan,kan,RobiDe01,st_pct,43%,,,,,
player,201809230kan,kan,SherAn00,pos,FB,,,,,
player,201809230kan,kan,SherAn00,offense,8,,,,,
player,201809230kan,kan,SherAn00,off_pct,11%,,,,,
player,201809230kan,kan,SherAn00,defense,0,,,,,
player,201809230kan,kan,SherAn00,def_pct,0%,,,,,
player,201809230kan,kan,SherAn00,special_teams,20,,,,,
player,201809230kan,kan,SherAn00,st_pct,71%,,,,,
player,201809230kan,kan,WillDa05,pos,RB,,,,,
player,201809230kan,kan,WillDa05,offense,7,,,,,
player,201809230kan,kan,WillDa05,off_pct,9%,,,,,
player,201809230kan,kan,WillDa05,defense,0,,,,,
player,201809230kan,kan,WillDa05,def_pct,0%,,,,,
player,201809230kan,kan,WillDa05,special_teams,7,,,,,
player,201809230kan,kan,WillDa05,st_pct,25%,,,,,
player,201809230kan,kan,ThomDe05,pos,WR,,,,,
player,201809230kan,kan,ThomDe05,offense,4,,,,,
player,201809230kan,kan,ThomDe05,off_pct,5%,,,,,
player,201809230kan,kan,ThomDe05,defense,0,,,,,
player,201809230kan,kan,ThomDe05,def_pct,0%,,,,,
player,201809230kan,kan,ThomDe05,special_teams,18,,,,,
player,201809230kan,kan,ThomDe05,st_pct,64%,,,,,
player,201809230kan,kan,KempMa00,pos,WR,,,,,
player,201809230kan,kan,KempMa00,offense,1,,,,,
player,201809230kan,kan,KempMa00,off_pct,1%,,,,,
player,201809230kan,kan,KempMa00,defense,0,,,,,
player,201809230kan,kan,KempMa00,def_pct,0%,,,,,
player,201809230kan,kan,KempMa00,special_teams,18,,,,,
player,201809230kan,kan,KempMa00,st_pct,64%,,,,,
player,201809230kan,kan,MurrEr00,pos,FS,,,,,
player,201809230kan,kan,MurrEr00,offense,0,,,,,
player,201809230kan,kan,MurrEr00,off_pct,0%,,,,,
player,201809230kan,kan,MurrEr00,defense,68,,,,,
player,201809230kan,kan,MurrEr00,def_pct,100%,,,,,
player,201809230kan,kan,MurrEr00,special_teams,4,,,,,
player,201809230kan,kan,MurrEr00,st_pct,14%,,,,,
player,201809230kan,kan,FullKe00,pos,CB,,,,,
player,201809230kan,kan,FullKe00,offense,0,,,,,
player,201809230kan,kan,FullKe00,off_pct,0%,,,,,
player,201809230kan,kan,FullKe00,defense,68,,,,,
player,201809230kan,kan,FullKe00,def_pct,100%,,,,,
player,201809230kan,kan,FullKe00,special_teams,4,,,,,
player,201809230kan,kan,FullKe00,st_pct,14%,,,,,
player,201809230kan,kan,NelsSt01,pos,CB,,,,,
player,201809230kan,kan,NelsSt01,offense,0,,,,,
player,201809230kan,kan,NelsSt01,off_pct,0%,,,,,
player,201809230kan,kan,NelsSt01,defense,68,,,,,
player,201809230kan,kan,NelsSt01,def_pct,100%,,,,,
player,201809230kan,kan,NelsSt01,special_teams,0,,,,,
player,201809230kan,kan,NelsSt01,st_pct,0%,,,,,
player,201809230kan,kan,ParkRo01,pos,FS,,,,,
player,201809230kan,kan,ParkRo01,offense,0,,,,,
player,201809230kan,kan,ParkRo01,off_pct,0%,,,,,
player,201809230kan,kan,ParkRo01,defense,68,,,,,
player,201809230kan,kan,ParkRo01,def_pct,100%,,,,,
player,201809230kan,kan,ParkRo01,special_teams,0,,,,,
player,201809230kan,kan,ParkRo01,st_pct,0%,,,,,
player,201809230kan,kan,HousJu00,pos,LB,,,,,
player,201809230kan,kan,HousJu00,offense,0,,,,,
player,201809230kan,kan,HousJu00,off_pct,0%,,,,,
player,201809230kan,kan,HousJu00,defense,64,,,,,
player,201809230kan,kan,HousJu00,def_pct,94%,,,,,
player,201809230kan,kan,HousJu00,special_teams,0,,,,,
player,201809230kan,kan,HousJu00,st_pct,0%,,,,,
player,201809230kan,kan,FordDe00,pos,LB,,,,,
player,201809230kan,kan,FordDe00,offense,0,,,,,
player,201809230kan,kan,FordDe00,off_pct,0%,,,,,
player,201809230kan,kan,FordDe00,defense,62,,,,,
player,201809230kan,kan,FordDe00,def_pct,91%,,,,,
player,201809230kan,kan,FordDe00,special_teams,0,,,,,
player,201809230kan,kan,FordDe00,st_pct,0%,,,,,
player,201809230kan,kan,HitcAn00,pos,LB,,,,,
player,201809230kan,kan,HitcAn00,offense,0,,,,,
player,201809230kan,kan,HitcAn00,off_pct,0%,,,,,
player,201809230kan,kan,HitcAn00,defense,60,,,,,
player,201809230kan,kan,HitcAn00,def_pct,88%,,,,,
player,201809230kan,kan,HitcAn00,special_teams,4,,,,,
player,201809230kan,kan,HitcAn00,st_pct,14%,,,,,
player,201809230kan,kan,JoneCh09,pos,DE,,,,,
player,201809230kan,kan,JoneCh09,offense,0,,,,,
player,201809230kan,kan,JoneCh09,off_pct,0%,,,,,
player,201809230kan,kan,JoneCh09,defense,50,,,,,
player,201809230kan,kan,JoneCh09,def_pct,74%,,,,,
player,201809230kan,kan,JoneCh09,special_teams,4,,,,,
player,201809230kan,kan,JoneCh09,st_pct,14%,,,,,
player,201809230kan,kan,RaglRe00,pos,LB,,,,,
player,201809230kan,kan,RaglRe00,offense,0,,,,,
player,201809230kan,kan,RaglRe00,off_pct,0%,,,,,
player,201809230kan,kan,RaglRe00,defense,49,,,,,
player,201809230kan,kan,RaglRe00,def_pct,72%,,,,,
player,201809230kan,kan,RaglRe00,special_teams,0,,,,,
player,201809230kan,kan,RaglRe00,st_pct,0%,,,,,
player,201809230kan,kan,BailAl00,pos,DE,,,,,
player,201809230kan,kan,BailAl00,offense,0,,,,,
player,201809230kan,kan,BailAl00,off_pct,0%,,,,,
player,201809230kan,kan,BailAl00,defense,48,,,,,
player,201809230kan,kan,BailAl00,def_pct,71%,,,,,
player,201809230kan,kan,BailAl00,special_teams,4,,,,,
player,201809230kan,kan,BailAl00,st_pct,14%,,,,,
player,201809230kan,kan,ScanOr99,pos,CB,,,,,
player,201809230kan,kan,ScanOr99,offense,0,,,,,
player,201809230kan,kan,ScanOr99,off_pct,0%,,,,,
player,201809230kan,kan,ScanOr99,defense,42,,,,,
player,201809230kan,kan,ScanOr99,def_pct,62%,,,,,
player,201809230kan,kan,ScanOr99,special_teams,4,,,,,
player,201809230kan,kan,ScanOr99,st_pct,14%,,,,,
player,201809230kan,kan,WillXa00,pos,DT,,,,,
player,201809230kan,kan,WillXa00,offense,0,,,,,
player,201809230kan,kan,WillXa00,off_pct,0%,,,,,
player,201809230kan,kan,WillXa00,defense,32,,,,,
player,201809230kan,kan,WillXa00,def_pct,47%,,,,,
player,201809230kan,kan,WillXa00,special_teams,0,,,,,
player,201809230kan,kan,WillXa00,st_pct,0%,,,,,
player,201809230kan,kan,NnadDe00,pos,NT,,,,,
player,201809230kan,kan,NnadDe00,offense,0,,,,,
player,201809230kan,kan,NnadDe00,off_pct,0%,,,,,
player,201809230kan,kan,NnadDe00,defense,18,,,,,
player,201809230kan,kan,NnadDe00,def_pct,26%,,,,,
player,201809230kan,kan,NnadDe00,special_teams,4,,,,,
player,201809230kan,kan,NnadDe00,st_pct,14%,,,,,
player,201809230kan,kan,SmitTe04,pos,LB,,,,,
player,201809230kan,kan,SmitTe04,offense,0,,,,,
player,201809230kan,kan,SmitTe04,off_pct,0%,,,,,
player,201809230kan,kan,SmitTe04,defense,16,,,,,
player,201809230kan,kan,SmitTe04,def_pct,24%,,,,,
player,201809230kan,kan,SmitTe04,special_teams,22,,,,,
player,201809230kan,kan,SmitTe04,st_pct,79%,,,,,
player,201809230kan,kan,JenkJa01,pos,DE,,,,,
player,201809230kan,kan,JenkJa01,offense,0,,,,,
player,201809230kan,kan,JenkJa01,off_pct,0%,,,,,
player,201809230kan,kan,JenkJa01,defense,16,,,,,
player,201809230kan,kan,JenkJa01,def_pct,24%,,,,,
player,201809230kan,kan,JenkJa01,special_teams,0,,,,,
player,201809230kan,kan,JenkJa01,st_pct,0%,,,,,
player,201809230kan,kan,WattAr00,pos,FS,,,,,
player,201809230kan,kan,WattAr00,offense,0,,,,,
player,201809230kan,kan,WattAr00,off_pct,0%,,,,,
player,201809230kan,kan,WattAr00,defense,8,,,,,
player,201809230kan,kan,WattAr00,def_pct,12%,,,,,
player,201809230kan,kan,WattAr00,special_teams,18,,,,,
player,201809230kan,kan,WattAr00,st_pct,64%,,,,,
player,201809230kan,kan,SpeaBr00,pos,LB,,,,,
player,201809230kan,kan,SpeaBr00,offense,0,,,,,
player,201809230kan,kan,SpeaBr00,off_pct,0%,,,,,
player,201809230kan,kan,SpeaBr00,defense,6,,,,,
player,201809230kan,kan,SpeaBr00,def_pct,9%,,,,,
player,201809230kan,kan,SpeaBr00,special_teams,4,,,,,
player,201809230kan,kan,SpeaBr00,st_pct,14%,,,,,
player,201809230kan,kan,KpasTa00,pos,LB,,,,,
player,201809230kan,kan,KpasTa00,offense,0,,,,,
player,201809230kan,kan,KpasTa00,off_pct,0%,,,,,
player,201809230kan,kan,KpasTa00,defense,4,,,,,
player,201809230kan,kan,KpasTa00,def_pct,6%,,,,,
player,201809230kan,kan,KpasTa00,special_teams,15,,,,,
player,201809230kan,kan,KpasTa00,st_pct,54%,,,,,
player,201809230kan,kan,SmitTr04,pos,CB,,,,,
player,201809230kan,kan,SmitTr04,offense,0,,,,,
player,201809230kan,kan,SmitTr04,off_pct,0%,,,,,
player,201809230kan,kan,SmitTr04,defense,1,,,,,
player,201809230kan,kan,SmitTr04,def_pct,1%,,,,,
player,201809230kan,kan,SmitTr04,special_teams,11,,,,,
player,201809230kan,kan,SmitTr04,st_pct,39%,,,,,
player,201809230kan,kan,LucaJo00,pos,CB,,,,,
player,201809230kan,kan,LucaJo00,offense,0,,,,,
player,201809230kan,kan,LucaJo00,off_pct,0%,,,,,
player,201809230kan,kan,LucaJo00,defense,0,,,,,
player,201809230kan,kan,LucaJo00,def_pct,0%,,,,,
player,201809230kan,kan,LucaJo00,special_teams,20,,,,,
player,201809230kan,kan,LucaJo00,st_pct,71%,,,,,
player,201809230kan,kan,ODanDo00,pos,LB,,,,,
player,201809230kan,kan,ODanDo00,offense,0,,,,,
player,201809230kan,kan,ODanDo00,off_pct,0%,,,,,
player,201809230kan,kan,ODanDo00,defense,0,,,,,
player,201809230kan,kan,ODanDo00,def_pct,0%,,,,,
