game,2018,10,20181111,201811110kan,crd,"Arizona Cardinals",14,kan,"Kansas City Chiefs",26
player,201811110kan,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201811110kan,crd,BethAn20,fumbles_forced,1,,,,,
player,201811110kan,crd,BostTr00,def_int,0,,,,,
player,201811110kan,crd,BostTr00,def_int_yds,0,,,,,
player,201811110kan,crd,BostTr00,def_int_td,0,,,,,
player,201811110kan,crd,BostTr00,def_int_long,0,,,,,
player,201811110kan,crd,BostTr00,pass_defended,0,,,,,
player,201811110kan,crd,BostTr00,sacks,0.0,,,,,
player,201811110kan,crd,BostTr00,tackles_combined,4,,,,,
player,201811110kan,crd,BostTr00,tackles_solo,3,,,,,
player,201811110kan,crd,BostTr00,tackles_assists,1,,,,,
player,201811110kan,crd,BostTr00,tackles_loss,0,,,,,
player,201811110kan,crd,BostTr00,qb_hits,0,,,,,
player,201811110kan,crd,BostTr00,fumbles_rec,0,,,,,
player,201811110kan,crd,BostTr00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,BostTr00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,BostTr00,fumbles_forced,0,,,,,
player,201811110kan,crd,PeteCo00,def_int,0,,,,,
player,201811110kan,crd,PeteCo00,def_int_yds,0,,,,,
player,201811110kan,crd,PeteCo00,def_int_td,0,,,,,
player,201811110kan,crd,PeteCo00,def_int_long,0,,,,,
player,201811110kan,crd,PeteCo00,pass_defended,0,,,,,
player,201811110kan,crd,PeteCo00,sacks,0.0,,,,,
player,201811110kan,crd,PeteCo00,tackles_combined,4,,,,,
player,201811110kan,crd,PeteCo00,tackles_solo,4,,,,,
player,201811110kan,crd,PeteCo00,tackles_assists,0,,,,,
player,201811110kan,crd,PeteCo00,tackles_loss,1,,,,,
player,201811110kan,crd,PeteCo00,qb_hits,1,,,,,
player,201811110kan,crd,PeteCo00,fumbles_rec,0,,,,,
player,201811110kan,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,PeteCo00,fumbles_forced,0,,,,,
player,201811110kan,crd,PetePa00,def_int,0,,,,,
player,201811110kan,crd,PetePa00,def_int_yds,0,,,,,
player,201811110kan,crd,PetePa00,def_int_td,0,,,,,
player,201811110kan,crd,PetePa00,def_int_long,0,,,,,
player,201811110kan,crd,PetePa00,pass_defended,0,,,,,
player,201811110kan,crd,PetePa00,sacks,0.0,,,,,
player,201811110kan,crd,PetePa00,tackles_combined,4,,,,,
player,201811110kan,crd,PetePa00,tackles_solo,4,,,,,
player,201811110kan,crd,PetePa00,tackles_assists,0,,,,,
player,201811110kan,crd,PetePa00,tackles_loss,0,,,,,
player,201811110kan,crd,PetePa00,qb_hits,0,,,,,
player,201811110kan,crd,PetePa00,fumbles_rec,0,,,,,
player,201811110kan,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,PetePa00,fumbles_forced,0,,,,,
player,201811110kan,crd,ReddHa00,def_int,0,,,,,
player,201811110kan,crd,ReddHa00,def_int_yds,0,,,,,
player,201811110kan,crd,ReddHa00,def_int_td,0,,,,,
player,201811110kan,crd,ReddHa00,def_int_long,0,,,,,
player,201811110kan,crd,ReddHa00,pass_defended,0,,,,,
player,201811110kan,crd,ReddHa00,sacks,0.0,,,,,
player,201811110kan,crd,ReddHa00,tackles_combined,4,,,,,
player,201811110kan,crd,ReddHa00,tackles_solo,2,,,,,
player,201811110kan,crd,ReddHa00,tackles_assists,2,,,,,
player,201811110kan,crd,ReddHa00,tackles_loss,0,,,,,
player,201811110kan,crd,ReddHa00,qb_hits,0,,,,,
player,201811110kan,crd,ReddHa00,fumbles_rec,0,,,,,
player,201811110kan,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,ReddHa00,fumbles_forced,0,,,,,
player,201811110kan,crd,BakeBu00,def_int,0,,,,,
player,201811110kan,crd,BakeBu00,def_int_yds,0,,,,,
player,201811110kan,crd,BakeBu00,def_int_td,0,,,,,
player,201811110kan,crd,BakeBu00,def_int_long,0,,,,,
player,201811110kan,crd,BakeBu00,pass_defended,0,,,,,
player,201811110kan,crd,BakeBu00,sacks,0.0,,,,,
player,201811110kan,crd,BakeBu00,tackles_combined,3,,,,,
player,201811110kan,crd,BakeBu00,tackles_solo,2,,,,,
player,201811110kan,crd,BakeBu00,tackles_assists,1,,,,,
player,201811110kan,crd,BakeBu00,tackles_loss,0,,,,,
player,201811110kan,crd,BakeBu00,qb_hits,0,,,,,
player,201811110kan,crd,BakeBu00,fumbles_rec,0,,,,,
player,201811110kan,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,BakeBu00,fumbles_forced,0,,,,,
player,201811110kan,crd,GoldMa00,def_int,0,,,,,
player,201811110kan,crd,GoldMa00,def_int_yds,0,,,,,
player,201811110kan,crd,GoldMa00,def_int_td,0,,,,,
player,201811110kan,crd,GoldMa00,def_int_long,0,,,,,
player,201811110kan,crd,GoldMa00,pass_defended,0,,,,,
player,201811110kan,crd,GoldMa00,sacks,0.0,,,,,
player,201811110kan,crd,GoldMa00,tackles_combined,3,,,,,
player,201811110kan,crd,GoldMa00,tackles_solo,2,,,,,
player,201811110kan,crd,GoldMa00,tackles_assists,1,,,,,
player,201811110kan,crd,GoldMa00,tackles_loss,1,,,,,
player,201811110kan,crd,GoldMa00,qb_hits,0,,,,,
player,201811110kan,crd,GoldMa00,fumbles_rec,0,,,,,
player,201811110kan,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,GoldMa00,fumbles_forced,0,,,,,
player,201811110kan,crd,PierOl00,def_int,0,,,,,
player,201811110kan,crd,PierOl00,def_int_yds,0,,,,,
player,201811110kan,crd,PierOl00,def_int_td,0,,,,,
player,201811110kan,crd,PierOl00,def_int_long,0,,,,,
player,201811110kan,crd,PierOl00,pass_defended,0,,,,,
player,201811110kan,crd,PierOl00,sacks,0.0,,,,,
player,201811110kan,crd,PierOl00,tackles_combined,2,,,,,
player,201811110kan,crd,PierOl00,tackles_solo,0,,,,,
player,201811110kan,crd,PierOl00,tackles_assists,2,,,,,
player,201811110kan,crd,PierOl00,tackles_loss,0,,,,,
player,201811110kan,crd,PierOl00,qb_hits,0,,,,,
player,201811110kan,crd,PierOl00,fumbles_rec,0,,,,,
player,201811110kan,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,PierOl00,fumbles_forced,0,,,,,
player,201811110kan,crd,BucaDe00,def_int,0,,,,,
player,201811110kan,crd,BucaDe00,def_int_yds,0,,,,,
player,201811110kan,crd,BucaDe00,def_int_td,0,,,,,
player,201811110kan,crd,BucaDe00,def_int_long,0,,,,,
player,201811110kan,crd,BucaDe00,pass_defended,0,,,,,
player,201811110kan,crd,BucaDe00,sacks,0.0,,,,,
player,201811110kan,crd,BucaDe00,tackles_combined,1,,,,,
player,201811110kan,crd,BucaDe00,tackles_solo,1,,,,,
player,201811110kan,crd,BucaDe00,tackles_assists,0,,,,,
player,201811110kan,crd,BucaDe00,tackles_loss,0,,,,,
player,201811110kan,crd,BucaDe00,qb_hits,0,,,,,
player,201811110kan,crd,BucaDe00,fumbles_rec,0,,,,,
player,201811110kan,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,BucaDe00,fumbles_forced,0,,,,,
player,201811110kan,crd,ColeDe00,def_int,0,,,,,
player,201811110kan,crd,ColeDe00,def_int_yds,0,,,,,
player,201811110kan,crd,ColeDe00,def_int_td,0,,,,,
player,201811110kan,crd,ColeDe00,def_int_long,0,,,,,
player,201811110kan,crd,ColeDe00,pass_defended,0,,,,,
player,201811110kan,crd,ColeDe00,sacks,0.0,,,,,
player,201811110kan,crd,ColeDe00,tackles_combined,1,,,,,
player,201811110kan,crd,ColeDe00,tackles_solo,1,,,,,
player,201811110kan,crd,ColeDe00,tackles_assists,0,,,,,
player,201811110kan,crd,ColeDe00,tackles_loss,0,,,,,
player,201811110kan,crd,ColeDe00,qb_hits,0,,,,,
player,201811110kan,crd,ColeDe00,fumbles_rec,0,,,,,
player,201811110kan,crd,ColeDe00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,ColeDe00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,ColeDe00,fumbles_forced,0,,,,,
player,201811110kan,crd,GardDe01,def_int,0,,,,,
player,201811110kan,crd,GardDe01,def_int_yds,0,,,,,
player,201811110kan,crd,GardDe01,def_int_td,0,,,,,
player,201811110kan,crd,GardDe01,def_int_long,0,,,,,
player,201811110kan,crd,GardDe01,pass_defended,0,,,,,
player,201811110kan,crd,GardDe01,sacks,0.0,,,,,
player,201811110kan,crd,GardDe01,tackles_combined,1,,,,,
player,201811110kan,crd,GardDe01,tackles_solo,1,,,,,
player,201811110kan,crd,GardDe01,tackles_assists,0,,,,,
player,201811110kan,crd,GardDe01,tackles_loss,0,,,,,
player,201811110kan,crd,GardDe01,qb_hits,0,,,,,
player,201811110kan,crd,GardDe01,fumbles_rec,0,,,,,
player,201811110kan,crd,GardDe01,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,GardDe01,fumbles_rec_td,0,,,,,
player,201811110kan,crd,GardDe01,fumbles_forced,0,,,,,
player,201811110kan,crd,MoorZa00,def_int,0,,,,,
player,201811110kan,crd,MoorZa00,def_int_yds,0,,,,,
player,201811110kan,crd,MoorZa00,def_int_td,0,,,,,
player,201811110kan,crd,MoorZa00,def_int_long,0,,,,,
player,201811110kan,crd,MoorZa00,pass_defended,0,,,,,
player,201811110kan,crd,MoorZa00,sacks,0.0,,,,,
player,201811110kan,crd,MoorZa00,tackles_combined,1,,,,,
player,201811110kan,crd,MoorZa00,tackles_solo,1,,,,,
player,201811110kan,crd,MoorZa00,tackles_assists,0,,,,,
player,201811110kan,crd,MoorZa00,tackles_loss,1,,,,,
player,201811110kan,crd,MoorZa00,qb_hits,0,,,,,
player,201811110kan,crd,MoorZa00,fumbles_rec,0,,,,,
player,201811110kan,crd,MoorZa00,fumbles_rec_yds,0,,,,,
player,201811110kan,crd,MoorZa00,fumbles_rec_td,0,,,,,
player,201811110kan,crd,MoorZa00,fumbles_forced,0,,,,,
player,201811110kan,kan,HousJu00,def_int,1,,,,,
player,201811110kan,kan,HousJu00,def_int_yds,4,,,,,
player,201811110kan,kan,HousJu00,def_int_td,0,,,,,
player,201811110kan,kan,HousJu00,def_int_long,4,,,,,
player,201811110kan,kan,HousJu00,pass_defended,1,,,,,
player,201811110kan,kan,HousJu00,sacks,0.0,,,,,
player,201811110kan,kan,HousJu00,tackles_combined,1,,,,,
player,201811110kan,kan,HousJu00,tackles_solo,1,,,,,
player,201811110kan,kan,HousJu00,tackles_assists,0,,,,,
player,201811110kan,kan,HousJu00,tackles_loss,0,,,,,
player,201811110kan,kan,HousJu00,qb_hits,1,,,,,
player,201811110kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201811110kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201811110kan,kan,NelsSt01,def_int,1,,,,,
player,201811110kan,kan,NelsSt01,def_int_yds,35,,,,,
player,201811110kan,kan,NelsSt01,def_int_td,0,,,,,
player,201811110kan,kan,NelsSt01,def_int_long,35,,,,,
player,201811110kan,kan,NelsSt01,pass_defended,3,,,,,
player,201811110kan,kan,NelsSt01,sacks,0.0,,,,,
player,201811110kan,kan,NelsSt01,tackles_combined,0,,,,,
player,201811110kan,kan,NelsSt01,tackles_solo,0,,,,,
player,201811110kan,kan,NelsSt01,tackles_assists,0,,,,,
player,201811110kan,kan,NelsSt01,tackles_loss,0,,,,,
player,201811110kan,kan,NelsSt01,qb_hits,0,,,,,
player,201811110kan,kan,NelsSt01,fumbles_rec,0,,,,,
player,201811110kan,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201811110kan,kan,NelsSt01,fumbles_forced,0,,,,,
player,201811110kan,kan,JoneCh09,def_int,0,,,,,
player,201811110kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201811110kan,kan,JoneCh09,def_int_td,0,,,,,
player,201811110kan,kan,JoneCh09,def_int_long,0,,,,,
player,201811110kan,kan,JoneCh09,pass_defended,2,,,,,
player,201811110kan,kan,JoneCh09,sacks,2.0,,,,,
player,201811110kan,kan,JoneCh09,tackles_combined,3,,,,,
player,201811110kan,kan,JoneCh09,tackles_solo,2,,,,,
player,201811110kan,kan,JoneCh09,tackles_assists,1,,,,,
player,201811110kan,kan,JoneCh09,tackles_loss,1,,,,,
player,201811110kan,kan,JoneCh09,qb_hits,3,,,,,
player,201811110kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201811110kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201811110kan,kan,JoneCh09,fumbles_forced,1,,,,,
player,201811110kan,kan,FordDe00,def_int,0,,,,,
player,201811110kan,kan,FordDe00,def_int_yds,0,,,,,
player,201811110kan,kan,FordDe00,def_int_td,0,,,,,
player,201811110kan,kan,FordDe00,def_int_long,0,,,,,
player,201811110kan,kan,FordDe00,pass_defended,0,,,,,
player,201811110kan,kan,FordDe00,sacks,1.0,,,,,
player,201811110kan,kan,FordDe00,tackles_combined,6,,,,,
player,201811110kan,kan,FordDe00,tackles_solo,4,,,,,
player,201811110kan,kan,FordDe00,tackles_assists,2,,,,,
player,201811110kan,kan,FordDe00,tackles_loss,3,,,,,
player,201811110kan,kan,FordDe00,qb_hits,4,,,,,
player,201811110kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201811110kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201811110kan,kan,BailAl00,def_int,0,,,,,
player,201811110kan,kan,BailAl00,def_int_yds,0,,,,,
player,201811110kan,kan,BailAl00,def_int_td,0,,,,,
player,201811110kan,kan,BailAl00,def_int_long,0,,,,,
player,201811110kan,kan,BailAl00,pass_defended,0,,,,,
player,201811110kan,kan,BailAl00,sacks,1.0,,,,,
player,201811110kan,kan,BailAl00,tackles_combined,2,,,,,
player,201811110kan,kan,BailAl00,tackles_solo,2,,,,,
player,201811110kan,kan,BailAl00,tackles_assists,0,,,,,
player,201811110kan,kan,BailAl00,tackles_loss,1,,,,,
player,201811110kan,kan,BailAl00,qb_hits,2,,,,,
player,201811110kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201811110kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201811110kan,kan,ParkRo01,def_int,0,,,,,
player,201811110kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201811110kan,kan,ParkRo01,def_int_td,0,,,,,
player,201811110kan,kan,ParkRo01,def_int_long,0,,,,,
player,201811110kan,kan,ParkRo01,pass_defended,0,,,,,
player,201811110kan,kan,ParkRo01,sacks,1.0,,,,,
player,201811110kan,kan,ParkRo01,tackles_combined,2,,,,,
player,201811110kan,kan,ParkRo01,tackles_solo,2,,,,,
player,201811110kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201811110kan,kan,ParkRo01,tackles_loss,1,,,,,
player,201811110kan,kan,ParkRo01,qb_hits,1,,,,,
player,201811110kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201811110kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201811110kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201811110kan,kan,RaglRe00,def_int,0,,,,,
player,201811110kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201811110kan,kan,RaglRe00,def_int_td,0,,,,,
player,201811110kan,kan,RaglRe00,def_int_long,0,,,,,
player,201811110kan,kan,RaglRe00,pass_defended,0,,,,,
player,201811110kan,kan,RaglRe00,sacks,0.0,,,,,
player,201811110kan,kan,RaglRe00,tackles_combined,7,,,,,
player,201811110kan,kan,RaglRe00,tackles_solo,5,,,,,
player,201811110kan,kan,RaglRe00,tackles_assists,2,,,,,
player,201811110kan,kan,RaglRe00,tackles_loss,0,,,,,
player,201811110kan,kan,RaglRe00,qb_hits,0,,,,,
player,201811110kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201811110kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201811110kan,kan,MurrEr00,def_int,0,,,,,
player,201811110kan,kan,MurrEr00,def_int_yds,0,,,,,
player,201811110kan,kan,MurrEr00,def_int_td,0,,,,,
player,201811110kan,kan,MurrEr00,def_int_long,0,,,,,
player,201811110kan,kan,MurrEr00,pass_defended,0,,,,,
player,201811110kan,kan,MurrEr00,sacks,0.0,,,,,
player,201811110kan,kan,MurrEr00,tackles_combined,6,,,,,
player,201811110kan,kan,MurrEr00,tackles_solo,5,,,,,
player,201811110kan,kan,MurrEr00,tackles_assists,1,,,,,
player,201811110kan,kan,MurrEr00,tackles_loss,0,,,,,
player,201811110kan,kan,MurrEr00,qb_hits,0,,,,,
player,201811110kan,kan,MurrEr00,fumbles_rec,0,,,,,
player,201811110kan,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,MurrEr00,fumbles_forced,0,,,,,
player,201811110kan,kan,NiemBe00,def_int,0,,,,,
player,201811110kan,kan,NiemBe00,def_int_yds,0,,,,,
player,201811110kan,kan,NiemBe00,def_int_td,0,,,,,
player,201811110kan,kan,NiemBe00,def_int_long,0,,,,,
player,201811110kan,kan,NiemBe00,pass_defended,0,,,,,
player,201811110kan,kan,NiemBe00,sacks,0.0,,,,,
player,201811110kan,kan,NiemBe00,tackles_combined,6,,,,,
player,201811110kan,kan,NiemBe00,tackles_solo,5,,,,,
player,201811110kan,kan,NiemBe00,tackles_assists,1,,,,,
player,201811110kan,kan,NiemBe00,tackles_loss,0,,,,,
player,201811110kan,kan,NiemBe00,qb_hits,0,,,,,
player,201811110kan,kan,NiemBe00,fumbles_rec,0,,,,,
player,201811110kan,kan,NiemBe00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,NiemBe00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,NiemBe00,fumbles_forced,0,,,,,
player,201811110kan,kan,ODanDo00,def_int,0,,,,,
player,201811110kan,kan,ODanDo00,def_int_yds,0,,,,,
player,201811110kan,kan,ODanDo00,def_int_td,0,,,,,
player,201811110kan,kan,ODanDo00,def_int_long,0,,,,,
player,201811110kan,kan,ODanDo00,pass_defended,0,,,,,
player,201811110kan,kan,ODanDo00,sacks,0.0,,,,,
player,201811110kan,kan,ODanDo00,tackles_combined,6,,,,,
player,201811110kan,kan,ODanDo00,tackles_solo,2,,,,,
player,201811110kan,kan,ODanDo00,tackles_assists,4,,,,,
player,201811110kan,kan,ODanDo00,tackles_loss,0,,,,,
player,201811110kan,kan,ODanDo00,qb_hits,0,,,,,
player,201811110kan,kan,ODanDo00,fumbles_rec,0,,,,,
player,201811110kan,kan,ODanDo00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,ODanDo00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,ODanDo00,fumbles_forced,0,,,,,
player,201811110kan,kan,SoreDa01,def_int,0,,,,,
player,201811110kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201811110kan,kan,SoreDa01,def_int_td,0,,,,,
player,201811110kan,kan,SoreDa01,def_int_long,0,,,,,
player,201811110kan,kan,SoreDa01,pass_defended,0,,,,,
player,201811110kan,kan,SoreDa01,sacks,0.0,,,,,
player,201811110kan,kan,SoreDa01,tackles_combined,6,,,,,
player,201811110kan,kan,SoreDa01,tackles_solo,2,,,,,
player,201811110kan,kan,SoreDa01,tackles_assists,4,,,,,
player,201811110kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201811110kan,kan,SoreDa01,qb_hits,0,,,,,
player,201811110kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201811110kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201811110kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201811110kan,kan,FullKe00,def_int,0,,,,,
player,201811110kan,kan,FullKe00,def_int_yds,0,,,,,
player,201811110kan,kan,FullKe00,def_int_td,0,,,,,
player,201811110kan,kan,FullKe00,def_int_long,0,,,,,
player,201811110kan,kan,FullKe00,pass_defended,0,,,,,
player,201811110kan,kan,FullKe00,sacks,0.0,,,,,
player,201811110kan,kan,FullKe00,tackles_combined,5,,,,,
player,201811110kan,kan,FullKe00,tackles_solo,4,,,,,
player,201811110kan,kan,FullKe00,tackles_assists,1,,,,,
player,201811110kan,kan,FullKe00,tackles_loss,0,,,,,
player,201811110kan,kan,FullKe00,qb_hits,0,,,,,
player,201811110kan,kan,FullKe00,fumbles_rec,0,,,,,
player,201811110kan,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,FullKe00,fumbles_forced,0,,,,,
player,201811110kan,kan,WillXa00,def_int,0,,,,,
player,201811110kan,kan,WillXa00,def_int_yds,0,,,,,
player,201811110kan,kan,WillXa00,def_int_td,0,,,,,
player,201811110kan,kan,WillXa00,def_int_long,0,,,,,
player,201811110kan,kan,WillXa00,pass_defended,0,,,,,
player,201811110kan,kan,WillXa00,sacks,0.0,,,,,
player,201811110kan,kan,WillXa00,tackles_combined,4,,,,,
player,201811110kan,kan,WillXa00,tackles_solo,2,,,,,
player,201811110kan,kan,WillXa00,tackles_assists,2,,,,,
player,201811110kan,kan,WillXa00,tackles_loss,0,,,,,
player,201811110kan,kan,WillXa00,qb_hits,0,,,,,
player,201811110kan,kan,WillXa00,fumbles_rec,0,,,,,
player,201811110kan,kan,WillXa00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,WillXa00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,WillXa00,fumbles_forced,0,,,,,
player,201811110kan,kan,ScanOr99,def_int,0,,,,,
player,201811110kan,kan,ScanOr99,def_int_yds,0,,,,,
player,201811110kan,kan,ScanOr99,def_int_td,0,,,,,
player,201811110kan,kan,ScanOr99,def_int_long,0,,,,,
player,201811110kan,kan,ScanOr99,pass_defended,1,,,,,
player,201811110kan,kan,ScanOr99,sacks,0.0,,,,,
player,201811110kan,kan,ScanOr99,tackles_combined,3,,,,,
player,201811110kan,kan,ScanOr99,tackles_solo,2,,,,,
player,201811110kan,kan,ScanOr99,tackles_assists,1,,,,,
player,201811110kan,kan,ScanOr99,tackles_loss,0,,,,,
player,201811110kan,kan,ScanOr99,qb_hits,0,,,,,
player,201811110kan,kan,ScanOr99,fumbles_rec,0,,,,,
player,201811110kan,kan,ScanOr99,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,ScanOr99,fumbles_rec_td,0,,,,,
player,201811110kan,kan,ScanOr99,fumbles_forced,0,,,,,
player,201811110kan,kan,WardCh01,def_int,0,,,,,
player,201811110kan,kan,WardCh01,def_int_yds,0,,,,,
player,201811110kan,kan,WardCh01,def_int_td,0,,,,,
player,201811110kan,kan,WardCh01,def_int_long,0,,,,,
player,201811110kan,kan,WardCh01,pass_defended,0,,,,,
player,201811110kan,kan,WardCh01,sacks,0.0,,,,,
player,201811110kan,kan,WardCh01,tackles_combined,2,,,,,
player,201811110kan,kan,WardCh01,tackles_solo,2,,,,,
player,201811110kan,kan,WardCh01,tackles_assists,0,,,,,
player,201811110kan,kan,WardCh01,tackles_loss,0,,,,,
player,201811110kan,kan,WardCh01,qb_hits,0,,,,,
player,201811110kan,kan,WardCh01,fumbles_rec,0,,,,,
player,201811110kan,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201811110kan,kan,WardCh01,fumbles_forced,0,,,,,
player,201811110kan,kan,ButkHa00,def_int,0,,,,,
player,201811110kan,kan,ButkHa00,def_int_yds,0,,,,,
player,201811110kan,kan,ButkHa00,def_int_td,0,,,,,
player,201811110kan,kan,ButkHa00,def_int_long,0,,,,,
player,201811110kan,kan,ButkHa00,pass_defended,0,,,,,
player,201811110kan,kan,ButkHa00,sacks,0.0,,,,,
player,201811110kan,kan,ButkHa00,tackles_combined,1,,,,,
player,201811110kan,kan,ButkHa00,tackles_solo,1,,,,,
player,201811110kan,kan,ButkHa00,tackles_assists,0,,,,,
player,201811110kan,kan,ButkHa00,tackles_loss,0,,,,,
player,201811110kan,kan,ButkHa00,qb_hits,0,,,,,
player,201811110kan,kan,ButkHa00,fumbles_rec,0,,,,,
player,201811110kan,kan,ButkHa00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,ButkHa00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,ButkHa00,fumbles_forced,0,,,,,
player,201811110kan,kan,JenkJa01,def_int,0,,,,,
player,201811110kan,kan,JenkJa01,def_int_yds,0,,,,,
player,201811110kan,kan,JenkJa01,def_int_td,0,,,,,
player,201811110kan,kan,JenkJa01,def_int_long,0,,,,,
player,201811110kan,kan,JenkJa01,pass_defended,0,,,,,
player,201811110kan,kan,JenkJa01,sacks,0.0,,,,,
player,201811110kan,kan,JenkJa01,tackles_combined,1,,,,,
player,201811110kan,kan,JenkJa01,tackles_solo,0,,,,,
player,201811110kan,kan,JenkJa01,tackles_assists,1,,,,,
player,201811110kan,kan,JenkJa01,tackles_loss,0,,,,,
player,201811110kan,kan,JenkJa01,qb_hits,0,,,,,
player,201811110kan,kan,JenkJa01,fumbles_rec,0,,,,,
player,201811110kan,kan,JenkJa01,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,JenkJa01,fumbles_rec_td,0,,,,,
player,201811110kan,kan,JenkJa01,fumbles_forced,0,,,,,
player,201811110kan,kan,KempMa00,def_int,0,,,,,
player,201811110kan,kan,KempMa00,def_int_yds,0,,,,,
player,201811110kan,kan,KempMa00,def_int_td,0,,,,,
player,201811110kan,kan,KempMa00,def_int_long,0,,,,,
player,201811110kan,kan,KempMa00,pass_defended,0,,,,,
player,201811110kan,kan,KempMa00,sacks,0.0,,,,,
player,201811110kan,kan,KempMa00,tackles_combined,1,,,,,
player,201811110kan,kan,KempMa00,tackles_solo,1,,,,,
player,201811110kan,kan,KempMa00,tackles_assists,0,,,,,
player,201811110kan,kan,KempMa00,tackles_loss,0,,,,,
player,201811110kan,kan,KempMa00,qb_hits,0,,,,,
player,201811110kan,kan,KempMa00,fumbles_rec,0,,,,,
player,201811110kan,kan,KempMa00,fumbles_rec_yds,0,,,,,
player,201811110kan,kan,KempMa00,fumbles_rec_td,0,,,,,
player,201811110kan,kan,KempMa00,fumbles_forced,0,,,,,
player,201811110kan,kan,LucaJo00,def_int,0,,,,,
player,201811110kan,kan,LucaJo00,def_int_yds,0,,,,,
player,201811110kan,kan,LucaJo00,def_int_td,0,,,,,
