game,2018,13,20181202,201812020nyg,chi,"Chicago Bears",27,nyg,"New York Giants",30
player,201812020nyg,nyg,FowlBe00,targets,2,,,,,
player,201812020nyg,nyg,FowlBe00,rec,1,,,,,
player,201812020nyg,nyg,FowlBe00,rec_yds,11,,,,,
player,201812020nyg,nyg,FowlBe00,rec_td,0,,,,,
player,201812020nyg,nyg,FowlBe00,rec_long,11,,,,,
player,201812020nyg,nyg,FowlBe00,fumbles,0,,,,,
player,201812020nyg,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_cmp,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_att,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_yds,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_td,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_int,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_sacked,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_long,0,,,,,
player,201812020nyg,nyg,PennEl00,pass_rating,,,,,,
player,201812020nyg,nyg,PennEl00,rush_att,0,,,,,
player,201812020nyg,nyg,PennEl00,rush_yds,0,,,,,
player,201812020nyg,nyg,PennEl00,rush_td,0,,,,,
player,201812020nyg,nyg,PennEl00,rush_long,0,,,,,
player,201812020nyg,nyg,PennEl00,targets,1,,,,,
player,201812020nyg,nyg,PennEl00,rec,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_yds,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_td,0,,,,,
player,201812020nyg,nyg,PennEl00,rec_long,0,,,,,
player,201812020nyg,nyg,PennEl00,fumbles,0,,,,,
player,201812020nyg,nyg,PennEl00,fumbles_lost,0,,,,,
player,201812020nyg,chi,FullKy00,def_int,1,,,,,
player,201812020nyg,chi,FullKy00,def_int_yds,8,,,,,
player,201812020nyg,chi,FullKy00,def_int_td,0,,,,,
player,201812020nyg,chi,FullKy00,def_int_long,8,,,,,
player,201812020nyg,chi,FullKy00,pass_defended,3,,,,,
player,201812020nyg,chi,FullKy00,sacks,0.0,,,,,
player,201812020nyg,chi,FullKy00,tackles_combined,2,,,,,
player,201812020nyg,chi,FullKy00,tackles_solo,1,,,,,
player,201812020nyg,chi,FullKy00,tackles_assists,1,,,,,
player,201812020nyg,chi,FullKy00,tackles_loss,0,,,,,
player,201812020nyg,chi,FullKy00,qb_hits,0,,,,,
player,201812020nyg,chi,FullKy00,fumbles_rec,0,,,,,
player,201812020nyg,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,FullKy00,fumbles_forced,0,,,,,
player,201812020nyg,chi,HickAk00,def_int,0,,,,,
player,201812020nyg,chi,HickAk00,def_int_yds,0,,,,,
player,201812020nyg,chi,HickAk00,def_int_td,0,,,,,
player,201812020nyg,chi,HickAk00,def_int_long,0,,,,,
player,201812020nyg,chi,HickAk00,pass_defended,1,,,,,
player,201812020nyg,chi,HickAk00,sacks,1.0,,,,,
player,201812020nyg,chi,HickAk00,tackles_combined,6,,,,,
player,201812020nyg,chi,HickAk00,tackles_solo,6,,,,,
player,201812020nyg,chi,HickAk00,tackles_assists,0,,,,,
player,201812020nyg,chi,HickAk00,tackles_loss,1,,,,,
player,201812020nyg,chi,HickAk00,qb_hits,2,,,,,
player,201812020nyg,chi,HickAk00,fumbles_rec,0,,,,,
player,201812020nyg,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,HickAk00,fumbles_forced,0,,,,,
player,201812020nyg,chi,MackKh00,def_int,0,,,,,
player,201812020nyg,chi,MackKh00,def_int_yds,0,,,,,
player,201812020nyg,chi,MackKh00,def_int_td,0,,,,,
player,201812020nyg,chi,MackKh00,def_int_long,0,,,,,
player,201812020nyg,chi,MackKh00,pass_defended,1,,,,,
player,201812020nyg,chi,MackKh00,sacks,1.0,,,,,
player,201812020nyg,chi,MackKh00,tackles_combined,5,,,,,
player,201812020nyg,chi,MackKh00,tackles_solo,4,,,,,
player,201812020nyg,chi,MackKh00,tackles_assists,1,,,,,
player,201812020nyg,chi,MackKh00,tackles_loss,1,,,,,
player,201812020nyg,chi,MackKh00,qb_hits,2,,,,,
player,201812020nyg,chi,MackKh00,fumbles_rec,0,,,,,
player,201812020nyg,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,MackKh00,fumbles_forced,0,,,,,
player,201812020nyg,chi,FloyLe00,def_int,0,,,,,
player,201812020nyg,chi,FloyLe00,def_int_yds,0,,,,,
player,201812020nyg,chi,FloyLe00,def_int_td,0,,,,,
player,201812020nyg,chi,FloyLe00,def_int_long,0,,,,,
player,201812020nyg,chi,FloyLe00,pass_defended,0,,,,,
player,201812020nyg,chi,FloyLe00,sacks,1.0,,,,,
player,201812020nyg,chi,FloyLe00,tackles_combined,3,,,,,
player,201812020nyg,chi,FloyLe00,tackles_solo,2,,,,,
player,201812020nyg,chi,FloyLe00,tackles_assists,1,,,,,
player,201812020nyg,chi,FloyLe00,tackles_loss,1,,,,,
player,201812020nyg,chi,FloyLe00,qb_hits,1,,,,,
player,201812020nyg,chi,FloyLe00,fumbles_rec,0,,,,,
player,201812020nyg,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,FloyLe00,fumbles_forced,0,,,,,
player,201812020nyg,chi,SmitRo07,def_int,0,,,,,
player,201812020nyg,chi,SmitRo07,def_int_yds,0,,,,,
player,201812020nyg,chi,SmitRo07,def_int_td,0,,,,,
player,201812020nyg,chi,SmitRo07,def_int_long,0,,,,,
player,201812020nyg,chi,SmitRo07,pass_defended,0,,,,,
player,201812020nyg,chi,SmitRo07,sacks,0.0,,,,,
player,201812020nyg,chi,SmitRo07,tackles_combined,10,,,,,
player,201812020nyg,chi,SmitRo07,tackles_solo,7,,,,,
player,201812020nyg,chi,SmitRo07,tackles_assists,3,,,,,
player,201812020nyg,chi,SmitRo07,tackles_loss,0,,,,,
player,201812020nyg,chi,SmitRo07,qb_hits,0,,,,,
player,201812020nyg,chi,SmitRo07,fumbles_rec,0,,,,,
player,201812020nyg,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,SmitRo07,fumbles_forced,0,,,,,
player,201812020nyg,chi,TrevDa00,def_int,0,,,,,
player,201812020nyg,chi,TrevDa00,def_int_yds,0,,,,,
player,201812020nyg,chi,TrevDa00,def_int_td,0,,,,,
player,201812020nyg,chi,TrevDa00,def_int_long,0,,,,,
player,201812020nyg,chi,TrevDa00,pass_defended,0,,,,,
player,201812020nyg,chi,TrevDa00,sacks,0.0,,,,,
player,201812020nyg,chi,TrevDa00,tackles_combined,10,,,,,
player,201812020nyg,chi,TrevDa00,tackles_solo,8,,,,,
player,201812020nyg,chi,TrevDa00,tackles_assists,2,,,,,
player,201812020nyg,chi,TrevDa00,tackles_loss,1,,,,,
player,201812020nyg,chi,TrevDa00,qb_hits,0,,,,,
player,201812020nyg,chi,TrevDa00,fumbles_rec,0,,,,,
player,201812020nyg,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,TrevDa00,fumbles_forced,0,,,,,
player,201812020nyg,chi,JackEd01,def_int,0,,,,,
player,201812020nyg,chi,JackEd01,def_int_yds,0,,,,,
player,201812020nyg,chi,JackEd01,def_int_td,0,,,,,
player,201812020nyg,chi,JackEd01,def_int_long,0,,,,,
player,201812020nyg,chi,JackEd01,pass_defended,1,,,,,
player,201812020nyg,chi,JackEd01,sacks,0.0,,,,,
player,201812020nyg,chi,JackEd01,tackles_combined,6,,,,,
player,201812020nyg,chi,JackEd01,tackles_solo,4,,,,,
player,201812020nyg,chi,JackEd01,tackles_assists,2,,,,,
player,201812020nyg,chi,JackEd01,tackles_loss,0,,,,,
player,201812020nyg,chi,JackEd01,qb_hits,0,,,,,
player,201812020nyg,chi,JackEd01,fumbles_rec,0,,,,,
player,201812020nyg,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,JackEd01,fumbles_forced,0,,,,,
player,201812020nyg,chi,NichBi00,def_int,0,,,,,
player,201812020nyg,chi,NichBi00,def_int_yds,0,,,,,
player,201812020nyg,chi,NichBi00,def_int_td,0,,,,,
player,201812020nyg,chi,NichBi00,def_int_long,0,,,,,
player,201812020nyg,chi,NichBi00,pass_defended,0,,,,,
player,201812020nyg,chi,NichBi00,sacks,0.0,,,,,
player,201812020nyg,chi,NichBi00,tackles_combined,6,,,,,
player,201812020nyg,chi,NichBi00,tackles_solo,2,,,,,
player,201812020nyg,chi,NichBi00,tackles_assists,4,,,,,
player,201812020nyg,chi,NichBi00,tackles_loss,1,,,,,
player,201812020nyg,chi,NichBi00,qb_hits,0,,,,,
player,201812020nyg,chi,NichBi00,fumbles_rec,0,,,,,
player,201812020nyg,chi,NichBi00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,NichBi00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,NichBi00,fumbles_forced,0,,,,,
player,201812020nyg,chi,AmukPr00,def_int,0,,,,,
player,201812020nyg,chi,AmukPr00,def_int_yds,0,,,,,
player,201812020nyg,chi,AmukPr00,def_int_td,0,,,,,
player,201812020nyg,chi,AmukPr00,def_int_long,0,,,,,
player,201812020nyg,chi,AmukPr00,pass_defended,1,,,,,
player,201812020nyg,chi,AmukPr00,sacks,0.0,,,,,
player,201812020nyg,chi,AmukPr00,tackles_combined,5,,,,,
player,201812020nyg,chi,AmukPr00,tackles_solo,4,,,,,
player,201812020nyg,chi,AmukPr00,tackles_assists,1,,,,,
player,201812020nyg,chi,AmukPr00,tackles_loss,0,,,,,
player,201812020nyg,chi,AmukPr00,qb_hits,0,,,,,
player,201812020nyg,chi,AmukPr00,fumbles_rec,0,,,,,
player,201812020nyg,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,AmukPr00,fumbles_forced,0,,,,,
player,201812020nyg,chi,GoldEd00,def_int,0,,,,,
player,201812020nyg,chi,GoldEd00,def_int_yds,0,,,,,
player,201812020nyg,chi,GoldEd00,def_int_td,0,,,,,
player,201812020nyg,chi,GoldEd00,def_int_long,0,,,,,
player,201812020nyg,chi,GoldEd00,pass_defended,0,,,,,
player,201812020nyg,chi,GoldEd00,sacks,0.0,,,,,
player,201812020nyg,chi,GoldEd00,tackles_combined,5,,,,,
player,201812020nyg,chi,GoldEd00,tackles_solo,1,,,,,
player,201812020nyg,chi,GoldEd00,tackles_assists,4,,,,,
player,201812020nyg,chi,GoldEd00,tackles_loss,0,,,,,
player,201812020nyg,chi,GoldEd00,qb_hits,0,,,,,
player,201812020nyg,chi,GoldEd00,fumbles_rec,0,,,,,
player,201812020nyg,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,GoldEd00,fumbles_forced,0,,,,,
player,201812020nyg,chi,AmosAd00,def_int,0,,,,,
player,201812020nyg,chi,AmosAd00,def_int_yds,0,,,,,
player,201812020nyg,chi,AmosAd00,def_int_td,0,,,,,
player,201812020nyg,chi,AmosAd00,def_int_long,0,,,,,
player,201812020nyg,chi,AmosAd00,pass_defended,1,,,,,
player,201812020nyg,chi,AmosAd00,sacks,0.0,,,,,
player,201812020nyg,chi,AmosAd00,tackles_combined,4,,,,,
player,201812020nyg,chi,AmosAd00,tackles_solo,3,,,,,
player,201812020nyg,chi,AmosAd00,tackles_assists,1,,,,,
player,201812020nyg,chi,AmosAd00,tackles_loss,1,,,,,
player,201812020nyg,chi,AmosAd00,qb_hits,0,,,,,
player,201812020nyg,chi,AmosAd00,fumbles_rec,0,,,,,
player,201812020nyg,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,AmosAd00,fumbles_forced,0,,,,,
player,201812020nyg,chi,HousDe00,def_int,0,,,,,
player,201812020nyg,chi,HousDe00,def_int_yds,0,,,,,
player,201812020nyg,chi,HousDe00,def_int_td,0,,,,,
player,201812020nyg,chi,HousDe00,def_int_long,0,,,,,
player,201812020nyg,chi,HousDe00,pass_defended,0,,,,,
player,201812020nyg,chi,HousDe00,sacks,0.0,,,,,
player,201812020nyg,chi,HousDe00,tackles_combined,3,,,,,
player,201812020nyg,chi,HousDe00,tackles_solo,2,,,,,
player,201812020nyg,chi,HousDe00,tackles_assists,1,,,,,
player,201812020nyg,chi,HousDe00,tackles_loss,0,,,,,
player,201812020nyg,chi,HousDe00,qb_hits,0,,,,,
player,201812020nyg,chi,HousDe00,fumbles_rec,0,,,,,
player,201812020nyg,chi,HousDe00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,HousDe00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,HousDe00,fumbles_forced,0,,,,,
player,201812020nyg,chi,LyncAa00,def_int,0,,,,,
player,201812020nyg,chi,LyncAa00,def_int_yds,0,,,,,
player,201812020nyg,chi,LyncAa00,def_int_td,0,,,,,
player,201812020nyg,chi,LyncAa00,def_int_long,0,,,,,
player,201812020nyg,chi,LyncAa00,pass_defended,0,,,,,
player,201812020nyg,chi,LyncAa00,sacks,0.0,,,,,
player,201812020nyg,chi,LyncAa00,tackles_combined,3,,,,,
player,201812020nyg,chi,LyncAa00,tackles_solo,2,,,,,
player,201812020nyg,chi,LyncAa00,tackles_assists,1,,,,,
player,201812020nyg,chi,LyncAa00,tackles_loss,0,,,,,
player,201812020nyg,chi,LyncAa00,qb_hits,0,,,,,
player,201812020nyg,chi,LyncAa00,fumbles_rec,0,,,,,
player,201812020nyg,chi,LyncAa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,LyncAa00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,LyncAa00,fumbles_forced,0,,,,,
player,201812020nyg,chi,BrowDa04,def_int,0,,,,,
player,201812020nyg,chi,BrowDa04,def_int_yds,0,,,,,
player,201812020nyg,chi,BrowDa04,def_int_td,0,,,,,
player,201812020nyg,chi,BrowDa04,def_int_long,0,,,,,
player,201812020nyg,chi,BrowDa04,pass_defended,0,,,,,
player,201812020nyg,chi,BrowDa04,sacks,0.0,,,,,
player,201812020nyg,chi,BrowDa04,tackles_combined,2,,,,,
player,201812020nyg,chi,BrowDa04,tackles_solo,0,,,,,
player,201812020nyg,chi,BrowDa04,tackles_assists,2,,,,,
player,201812020nyg,chi,BrowDa04,tackles_loss,0,,,,,
player,201812020nyg,chi,BrowDa04,qb_hits,0,,,,,
player,201812020nyg,chi,BrowDa04,fumbles_rec,0,,,,,
player,201812020nyg,chi,BrowDa04,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,BrowDa04,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,BrowDa04,fumbles_forced,0,,,,,
player,201812020nyg,chi,BullJo00,def_int,0,,,,,
player,201812020nyg,chi,BullJo00,def_int_yds,0,,,,,
player,201812020nyg,chi,BullJo00,def_int_td,0,,,,,
player,201812020nyg,chi,BullJo00,def_int_long,0,,,,,
player,201812020nyg,chi,BullJo00,pass_defended,0,,,,,
player,201812020nyg,chi,BullJo00,sacks,0.0,,,,,
player,201812020nyg,chi,BullJo00,tackles_combined,2,,,,,
player,201812020nyg,chi,BullJo00,tackles_solo,0,,,,,
player,201812020nyg,chi,BullJo00,tackles_assists,2,,,,,
player,201812020nyg,chi,BullJo00,tackles_loss,0,,,,,
player,201812020nyg,chi,BullJo00,qb_hits,0,,,,,
player,201812020nyg,chi,BullJo00,fumbles_rec,0,,,,,
player,201812020nyg,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,BullJo00,fumbles_forced,0,,,,,
player,201812020nyg,chi,KwiaNi00,def_int,0,,,,,
player,201812020nyg,chi,KwiaNi00,def_int_yds,0,,,,,
player,201812020nyg,chi,KwiaNi00,def_int_td,0,,,,,
player,201812020nyg,chi,KwiaNi00,def_int_long,0,,,,,
player,201812020nyg,chi,KwiaNi00,pass_defended,0,,,,,
player,201812020nyg,chi,KwiaNi00,sacks,0.0,,,,,
player,201812020nyg,chi,KwiaNi00,tackles_combined,2,,,,,
player,201812020nyg,chi,KwiaNi00,tackles_solo,1,,,,,
player,201812020nyg,chi,KwiaNi00,tackles_assists,1,,,,,
player,201812020nyg,chi,KwiaNi00,tackles_loss,0,,,,,
player,201812020nyg,chi,KwiaNi00,qb_hits,0,,,,,
player,201812020nyg,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201812020nyg,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201812020nyg,chi,ToliKe00,def_int,0,,,,,
player,201812020nyg,chi,ToliKe00,def_int_yds,0,,,,,
player,201812020nyg,chi,ToliKe00,def_int_td,0,,,,,
player,201812020nyg,chi,ToliKe00,def_int_long,0,,,,,
player,201812020nyg,chi,ToliKe00,pass_defended,0,,,,,
player,201812020nyg,chi,ToliKe00,sacks,0.0,,,,,
player,201812020nyg,chi,ToliKe00,tackles_combined,2,,,,,
player,201812020nyg,chi,ToliKe00,tackles_solo,2,,,,,
player,201812020nyg,chi,ToliKe00,tackles_assists,0,,,,,
player,201812020nyg,chi,ToliKe00,tackles_loss,0,,,,,
player,201812020nyg,chi,ToliKe00,qb_hits,0,,,,,
player,201812020nyg,chi,ToliKe00,fumbles_rec,0,,,,,
player,201812020nyg,chi,ToliKe00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,ToliKe00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,ToliKe00,fumbles_forced,0,,,,,
player,201812020nyg,chi,BrauBe00,def_int,0,,,,,
player,201812020nyg,chi,BrauBe00,def_int_yds,0,,,,,
player,201812020nyg,chi,BrauBe00,def_int_td,0,,,,,
player,201812020nyg,chi,BrauBe00,def_int_long,0,,,,,
player,201812020nyg,chi,BrauBe00,pass_defended,0,,,,,
player,201812020nyg,chi,BrauBe00,sacks,0.0,,,,,
player,201812020nyg,chi,BrauBe00,tackles_combined,1,,,,,
player,201812020nyg,chi,BrauBe00,tackles_solo,1,,,,,
player,201812020nyg,chi,BrauBe00,tackles_assists,0,,,,,
player,201812020nyg,chi,BrauBe00,tackles_loss,0,,,,,
player,201812020nyg,chi,BrauBe00,qb_hits,0,,,,,
player,201812020nyg,chi,BrauBe00,fumbles_rec,0,,,,,
player,201812020nyg,chi,BrauBe00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,BrauBe00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,BrauBe00,fumbles_forced,0,,,,,
player,201812020nyg,chi,BurtMi00,def_int,0,,,,,
player,201812020nyg,chi,BurtMi00,def_int_yds,0,,,,,
player,201812020nyg,chi,BurtMi00,def_int_td,0,,,,,
player,201812020nyg,chi,BurtMi00,def_int_long,0,,,,,
player,201812020nyg,chi,BurtMi00,pass_defended,0,,,,,
player,201812020nyg,chi,BurtMi00,sacks,0.0,,,,,
player,201812020nyg,chi,BurtMi00,tackles_combined,1,,,,,
player,201812020nyg,chi,BurtMi00,tackles_solo,0,,,,,
player,201812020nyg,chi,BurtMi00,tackles_assists,1,,,,,
player,201812020nyg,chi,BurtMi00,tackles_loss,0,,,,,
player,201812020nyg,chi,BurtMi00,qb_hits,0,,,,,
player,201812020nyg,chi,BurtMi00,fumbles_rec,0,,,,,
player,201812020nyg,chi,BurtMi00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,BurtMi00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,BurtMi00,fumbles_forced,0,,,,,
player,201812020nyg,chi,CallBr00,def_int,0,,,,,
player,201812020nyg,chi,CallBr00,def_int_yds,0,,,,,
player,201812020nyg,chi,CallBr00,def_int_td,0,,,,,
player,201812020nyg,chi,CallBr00,def_int_long,0,,,,,
player,201812020nyg,chi,CallBr00,pass_defended,0,,,,,
player,201812020nyg,chi,CallBr00,sacks,0.0,,,,,
player,201812020nyg,chi,CallBr00,tackles_combined,1,,,,,
player,201812020nyg,chi,CallBr00,tackles_solo,1,,,,,
player,201812020nyg,chi,CallBr00,tackles_assists,0,,,,,
player,201812020nyg,chi,CallBr00,tackles_loss,1,,,,,
player,201812020nyg,chi,CallBr00,qb_hits,1,,,,,
player,201812020nyg,chi,CallBr00,fumbles_rec,0,,,,,
player,201812020nyg,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,CallBr00,fumbles_forced,0,,,,,
player,201812020nyg,chi,IyieJo00,def_int,0,,,,,
player,201812020nyg,chi,IyieJo00,def_int_yds,0,,,,,
player,201812020nyg,chi,IyieJo00,def_int_td,0,,,,,
player,201812020nyg,chi,IyieJo00,def_int_long,0,,,,,
player,201812020nyg,chi,IyieJo00,pass_defended,0,,,,,
player,201812020nyg,chi,IyieJo00,sacks,0.0,,,,,
player,201812020nyg,chi,IyieJo00,tackles_combined,1,,,,,
player,201812020nyg,chi,IyieJo00,tackles_solo,1,,,,,
player,201812020nyg,chi,IyieJo00,tackles_assists,0,,,,,
player,201812020nyg,chi,IyieJo00,tackles_loss,0,,,,,
player,201812020nyg,chi,IyieJo00,qb_hits,0,,,,,
player,201812020nyg,chi,IyieJo00,fumbles_rec,0,,,,,
player,201812020nyg,chi,IyieJo00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,IyieJo00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,IyieJo00,fumbles_forced,0,,,,,
player,201812020nyg,chi,MizzTa00,def_int,0,,,,,
player,201812020nyg,chi,MizzTa00,def_int_yds,0,,,,,
player,201812020nyg,chi,MizzTa00,def_int_td,0,,,,,
player,201812020nyg,chi,MizzTa00,def_int_long,0,,,,,
player,201812020nyg,chi,MizzTa00,pass_defended,0,,,,,
player,201812020nyg,chi,MizzTa00,sacks,0.0,,,,,
player,201812020nyg,chi,MizzTa00,tackles_combined,1,,,,,
player,201812020nyg,chi,MizzTa00,tackles_solo,1,,,,,
player,201812020nyg,chi,MizzTa00,tackles_assists,0,,,,,
player,201812020nyg,chi,MizzTa00,tackles_loss,0,,,,,
player,201812020nyg,chi,MizzTa00,qb_hits,0,,,,,
player,201812020nyg,chi,MizzTa00,fumbles_rec,0,,,,,
player,201812020nyg,chi,MizzTa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,MizzTa00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,MizzTa00,fumbles_forced,0,,,,,
player,201812020nyg,chi,ScalPa00,def_int,0,,,,,
player,201812020nyg,chi,ScalPa00,def_int_yds,0,,,,,
player,201812020nyg,chi,ScalPa00,def_int_td,0,,,,,
player,201812020nyg,chi,ScalPa00,def_int_long,0,,,,,
player,201812020nyg,chi,ScalPa00,pass_defended,0,,,,,
player,201812020nyg,chi,ScalPa00,sacks,0.0,,,,,
player,201812020nyg,chi,ScalPa00,tackles_combined,1,,,,,
player,201812020nyg,chi,ScalPa00,tackles_solo,1,,,,,
player,201812020nyg,chi,ScalPa00,tackles_assists,0,,,,,
player,201812020nyg,chi,ScalPa00,tackles_loss,0,,,,,
player,201812020nyg,chi,ScalPa00,qb_hits,0,,,,,
player,201812020nyg,chi,ScalPa00,fumbles_rec,0,,,,,
player,201812020nyg,chi,ScalPa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,ScalPa00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,ScalPa00,fumbles_forced,0,,,,,
player,201812020nyg,chi,CoheTa00,def_int,0,,,,,
player,201812020nyg,chi,CoheTa00,def_int_yds,0,,,,,
player,201812020nyg,chi,CoheTa00,def_int_td,0,,,,,
player,201812020nyg,chi,CoheTa00,def_int_long,0,,,,,
player,201812020nyg,chi,CoheTa00,pass_defended,0,,,,,
player,201812020nyg,chi,CoheTa00,sacks,0.0,,,,,
player,201812020nyg,chi,CoheTa00,tackles_combined,0,,,,,
player,201812020nyg,chi,CoheTa00,tackles_solo,0,,,,,
player,201812020nyg,chi,CoheTa00,tackles_assists,0,,,,,
player,201812020nyg,chi,CoheTa00,tackles_loss,,,,,,
player,201812020nyg,chi,CoheTa00,qb_hits,,,,,,
player,201812020nyg,chi,CoheTa00,fumbles_rec,1,,,,,
player,201812020nyg,chi,CoheTa00,fumbles_rec_yds,0,,,,,
player,201812020nyg,chi,CoheTa00,fumbles_rec_td,0,,,,,
player,201812020nyg,chi,CoheTa00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,OgleAl00,def_int,2,,,,,
player,201812020nyg,nyg,OgleAl00,def_int_yds,28,,,,,
player,201812020nyg,nyg,OgleAl00,def_int_td,1,,,,,
player,201812020nyg,nyg,OgleAl00,def_int_long,20,,,,,
player,201812020nyg,nyg,OgleAl00,pass_defended,2,,,,,
player,201812020nyg,nyg,OgleAl00,sacks,0.0,,,,,
player,201812020nyg,nyg,OgleAl00,tackles_combined,10,,,,,
player,201812020nyg,nyg,OgleAl00,tackles_solo,5,,,,,
player,201812020nyg,nyg,OgleAl00,tackles_assists,5,,,,,
player,201812020nyg,nyg,OgleAl00,tackles_loss,0,,,,,
player,201812020nyg,nyg,OgleAl00,qb_hits,0,,,,,
player,201812020nyg,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,HillB.00,def_int,0,,,,,
player,201812020nyg,nyg,HillB.00,def_int_yds,0,,,,,
player,201812020nyg,nyg,HillB.00,def_int_td,0,,,,,
player,201812020nyg,nyg,HillB.00,def_int_long,0,,,,,
player,201812020nyg,nyg,HillB.00,pass_defended,0,,,,,
player,201812020nyg,nyg,HillB.00,sacks,3.0,,,,,
player,201812020nyg,nyg,HillB.00,tackles_combined,3,,,,,
player,201812020nyg,nyg,HillB.00,tackles_solo,3,,,,,
player,201812020nyg,nyg,HillB.00,tackles_assists,0,,,,,
player,201812020nyg,nyg,HillB.00,tackles_loss,2,,,,,
player,201812020nyg,nyg,HillB.00,qb_hits,3,,,,,
player,201812020nyg,nyg,HillB.00,fumbles_rec,0,,,,,
player,201812020nyg,nyg,HillB.00,fumbles_rec_yds,0,,,,,
player,201812020nyg,nyg,HillB.00,fumbles_rec_td,0,,,,,
player,201812020nyg,nyg,HillB.00,fumbles_forced,0,,,,,
player,201812020nyg,nyg,VernOl00,def_int,0,,,,,
player,201812020nyg,nyg,VernOl00,def_int_yds,0,,,,,
player,201812020nyg,nyg,VernOl00,def_int_td,0,,,,,
player,201812020nyg,nyg,VernOl00,def_int_long,0,,,,,
player,201812020nyg,nyg,VernOl00,pass_defended,1,,,,,
player,201812020nyg,nyg,VernOl00,sacks,2.0,,,,,
player,201812020nyg,nyg,VernOl00,tackles_combined,5,,,,,
player,201812020nyg,nyg,VernOl00,tackles_solo,5,,,,,
player,201812020nyg,nyg,VernOl00,tackles_assists,0,,,,,
