game,2018,6,20181014,201810140oti,rav,"Baltimore Ravens",21,oti,"Tennessee Titans",0
player,201810140oti,rav,JeffTo00,def_int_yds,0,,,,,
player,201810140oti,rav,JeffTo00,def_int_td,0,,,,,
player,201810140oti,rav,JeffTo00,def_int_long,0,,,,,
player,201810140oti,rav,JeffTo00,pass_defended,0,,,,,
player,201810140oti,rav,JeffTo00,sacks,1.0,,,,,
player,201810140oti,rav,JeffTo00,tackles_combined,3,,,,,
player,201810140oti,rav,JeffTo00,tackles_solo,2,,,,,
player,201810140oti,rav,JeffTo00,tackles_assists,1,,,,,
player,201810140oti,rav,JeffTo00,tackles_loss,1,,,,,
player,201810140oti,rav,JeffTo00,qb_hits,1,,,,,
player,201810140oti,rav,JeffTo00,fumbles_rec,0,,,,,
player,201810140oti,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,JeffTo00,fumbles_forced,0,,,,,
player,201810140oti,rav,JudoMa00,def_int,0,,,,,
player,201810140oti,rav,JudoMa00,def_int_yds,0,,,,,
player,201810140oti,rav,JudoMa00,def_int_td,0,,,,,
player,201810140oti,rav,JudoMa00,def_int_long,0,,,,,
player,201810140oti,rav,JudoMa00,pass_defended,0,,,,,
player,201810140oti,rav,JudoMa00,sacks,1.0,,,,,
player,201810140oti,rav,JudoMa00,tackles_combined,3,,,,,
player,201810140oti,rav,JudoMa00,tackles_solo,3,,,,,
player,201810140oti,rav,JudoMa00,tackles_assists,0,,,,,
player,201810140oti,rav,JudoMa00,tackles_loss,1,,,,,
player,201810140oti,rav,JudoMa00,qb_hits,1,,,,,
player,201810140oti,rav,JudoMa00,fumbles_rec,0,,,,,
player,201810140oti,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,JudoMa00,fumbles_forced,0,,,,,
player,201810140oti,rav,SuggTe99,def_int,0,,,,,
player,201810140oti,rav,SuggTe99,def_int_yds,0,,,,,
player,201810140oti,rav,SuggTe99,def_int_td,0,,,,,
player,201810140oti,rav,SuggTe99,def_int_long,0,,,,,
player,201810140oti,rav,SuggTe99,pass_defended,0,,,,,
player,201810140oti,rav,SuggTe99,sacks,1.0,,,,,
player,201810140oti,rav,SuggTe99,tackles_combined,3,,,,,
player,201810140oti,rav,SuggTe99,tackles_solo,2,,,,,
player,201810140oti,rav,SuggTe99,tackles_assists,1,,,,,
player,201810140oti,rav,SuggTe99,tackles_loss,1,,,,,
player,201810140oti,rav,SuggTe99,qb_hits,1,,,,,
player,201810140oti,rav,SuggTe99,fumbles_rec,0,,,,,
player,201810140oti,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201810140oti,rav,SuggTe99,fumbles_forced,0,,,,,
player,201810140oti,rav,YounKe03,def_int,0,,,,,
player,201810140oti,rav,YounKe03,def_int_yds,0,,,,,
player,201810140oti,rav,YounKe03,def_int_td,0,,,,,
player,201810140oti,rav,YounKe03,def_int_long,0,,,,,
player,201810140oti,rav,YounKe03,pass_defended,0,,,,,
player,201810140oti,rav,YounKe03,sacks,1.0,,,,,
player,201810140oti,rav,YounKe03,tackles_combined,3,,,,,
player,201810140oti,rav,YounKe03,tackles_solo,2,,,,,
player,201810140oti,rav,YounKe03,tackles_assists,1,,,,,
player,201810140oti,rav,YounKe03,tackles_loss,1,,,,,
player,201810140oti,rav,YounKe03,qb_hits,1,,,,,
player,201810140oti,rav,YounKe03,fumbles_rec,0,,,,,
player,201810140oti,rav,YounKe03,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,YounKe03,fumbles_rec_td,0,,,,,
player,201810140oti,rav,YounKe03,fumbles_forced,0,,,,,
player,201810140oti,rav,LeviAn00,def_int,0,,,,,
player,201810140oti,rav,LeviAn00,def_int_yds,0,,,,,
player,201810140oti,rav,LeviAn00,def_int_td,0,,,,,
player,201810140oti,rav,LeviAn00,def_int_long,0,,,,,
player,201810140oti,rav,LeviAn00,pass_defended,0,,,,,
player,201810140oti,rav,LeviAn00,sacks,1.0,,,,,
player,201810140oti,rav,LeviAn00,tackles_combined,1,,,,,
player,201810140oti,rav,LeviAn00,tackles_solo,1,,,,,
player,201810140oti,rav,LeviAn00,tackles_assists,0,,,,,
player,201810140oti,rav,LeviAn00,tackles_loss,1,,,,,
player,201810140oti,rav,LeviAn00,qb_hits,0,,,,,
player,201810140oti,rav,LeviAn00,fumbles_rec,0,,,,,
player,201810140oti,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,LeviAn00,fumbles_forced,0,,,,,
player,201810140oti,rav,WormCh00,def_int,0,,,,,
player,201810140oti,rav,WormCh00,def_int_yds,0,,,,,
player,201810140oti,rav,WormCh00,def_int_td,0,,,,,
player,201810140oti,rav,WormCh00,def_int_long,0,,,,,
player,201810140oti,rav,WormCh00,pass_defended,0,,,,,
player,201810140oti,rav,WormCh00,sacks,1.0,,,,,
player,201810140oti,rav,WormCh00,tackles_combined,1,,,,,
player,201810140oti,rav,WormCh00,tackles_solo,1,,,,,
player,201810140oti,rav,WormCh00,tackles_assists,0,,,,,
player,201810140oti,rav,WormCh00,tackles_loss,1,,,,,
player,201810140oti,rav,WormCh00,qb_hits,1,,,,,
player,201810140oti,rav,WormCh00,fumbles_rec,0,,,,,
player,201810140oti,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,WormCh00,fumbles_forced,0,,,,,
player,201810140oti,rav,MoslC.00,def_int,0,,,,,
player,201810140oti,rav,MoslC.00,def_int_yds,0,,,,,
player,201810140oti,rav,MoslC.00,def_int_td,0,,,,,
player,201810140oti,rav,MoslC.00,def_int_long,0,,,,,
player,201810140oti,rav,MoslC.00,pass_defended,0,,,,,
player,201810140oti,rav,MoslC.00,sacks,0.0,,,,,
player,201810140oti,rav,MoslC.00,tackles_combined,4,,,,,
player,201810140oti,rav,MoslC.00,tackles_solo,3,,,,,
player,201810140oti,rav,MoslC.00,tackles_assists,1,,,,,
player,201810140oti,rav,MoslC.00,tackles_loss,0,,,,,
player,201810140oti,rav,MoslC.00,qb_hits,0,,,,,
player,201810140oti,rav,MoslC.00,fumbles_rec,0,,,,,
player,201810140oti,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,MoslC.00,fumbles_forced,0,,,,,
player,201810140oti,rav,WeddEr99,def_int,0,,,,,
player,201810140oti,rav,WeddEr99,def_int_yds,0,,,,,
player,201810140oti,rav,WeddEr99,def_int_td,0,,,,,
player,201810140oti,rav,WeddEr99,def_int_long,0,,,,,
player,201810140oti,rav,WeddEr99,pass_defended,0,,,,,
player,201810140oti,rav,WeddEr99,sacks,0.0,,,,,
player,201810140oti,rav,WeddEr99,tackles_combined,4,,,,,
player,201810140oti,rav,WeddEr99,tackles_solo,2,,,,,
player,201810140oti,rav,WeddEr99,tackles_assists,2,,,,,
player,201810140oti,rav,WeddEr99,tackles_loss,0,,,,,
player,201810140oti,rav,WeddEr99,qb_hits,0,,,,,
player,201810140oti,rav,WeddEr99,fumbles_rec,0,,,,,
player,201810140oti,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201810140oti,rav,WeddEr99,fumbles_forced,0,,,,,
player,201810140oti,rav,CarrBr99,def_int,0,,,,,
player,201810140oti,rav,CarrBr99,def_int_yds,0,,,,,
player,201810140oti,rav,CarrBr99,def_int_td,0,,,,,
player,201810140oti,rav,CarrBr99,def_int_long,0,,,,,
player,201810140oti,rav,CarrBr99,pass_defended,0,,,,,
player,201810140oti,rav,CarrBr99,sacks,0.0,,,,,
player,201810140oti,rav,CarrBr99,tackles_combined,3,,,,,
player,201810140oti,rav,CarrBr99,tackles_solo,3,,,,,
player,201810140oti,rav,CarrBr99,tackles_assists,0,,,,,
player,201810140oti,rav,CarrBr99,tackles_loss,0,,,,,
player,201810140oti,rav,CarrBr99,qb_hits,0,,,,,
player,201810140oti,rav,CarrBr99,fumbles_rec,0,,,,,
player,201810140oti,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201810140oti,rav,CarrBr99,fumbles_forced,0,,,,,
player,201810140oti,rav,PierMi00,def_int,0,,,,,
player,201810140oti,rav,PierMi00,def_int_yds,0,,,,,
player,201810140oti,rav,PierMi00,def_int_td,0,,,,,
player,201810140oti,rav,PierMi00,def_int_long,0,,,,,
player,201810140oti,rav,PierMi00,pass_defended,0,,,,,
player,201810140oti,rav,PierMi00,sacks,0.0,,,,,
player,201810140oti,rav,PierMi00,tackles_combined,2,,,,,
player,201810140oti,rav,PierMi00,tackles_solo,1,,,,,
player,201810140oti,rav,PierMi00,tackles_assists,1,,,,,
player,201810140oti,rav,PierMi00,tackles_loss,0,,,,,
player,201810140oti,rav,PierMi00,qb_hits,0,,,,,
player,201810140oti,rav,PierMi00,fumbles_rec,0,,,,,
player,201810140oti,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,PierMi00,fumbles_forced,0,,,,,
player,201810140oti,rav,SmitJi03,def_int,0,,,,,
player,201810140oti,rav,SmitJi03,def_int_yds,0,,,,,
player,201810140oti,rav,SmitJi03,def_int_td,0,,,,,
player,201810140oti,rav,SmitJi03,def_int_long,0,,,,,
player,201810140oti,rav,SmitJi03,pass_defended,0,,,,,
player,201810140oti,rav,SmitJi03,sacks,0.0,,,,,
player,201810140oti,rav,SmitJi03,tackles_combined,2,,,,,
player,201810140oti,rav,SmitJi03,tackles_solo,0,,,,,
player,201810140oti,rav,SmitJi03,tackles_assists,2,,,,,
player,201810140oti,rav,SmitJi03,tackles_loss,0,,,,,
player,201810140oti,rav,SmitJi03,qb_hits,0,,,,,
player,201810140oti,rav,SmitJi03,fumbles_rec,0,,,,,
player,201810140oti,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201810140oti,rav,SmitJi03,fumbles_forced,0,,,,,
player,201810140oti,rav,BoarCh00,def_int,0,,,,,
player,201810140oti,rav,BoarCh00,def_int_yds,0,,,,,
player,201810140oti,rav,BoarCh00,def_int_td,0,,,,,
player,201810140oti,rav,BoarCh00,def_int_long,0,,,,,
player,201810140oti,rav,BoarCh00,pass_defended,0,,,,,
player,201810140oti,rav,BoarCh00,sacks,0.0,,,,,
player,201810140oti,rav,BoarCh00,tackles_combined,1,,,,,
player,201810140oti,rav,BoarCh00,tackles_solo,0,,,,,
player,201810140oti,rav,BoarCh00,tackles_assists,1,,,,,
player,201810140oti,rav,BoarCh00,tackles_loss,0,,,,,
player,201810140oti,rav,BoarCh00,qb_hits,0,,,,,
player,201810140oti,rav,BoarCh00,fumbles_rec,0,,,,,
player,201810140oti,rav,BoarCh00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,BoarCh00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,BoarCh00,fumbles_forced,0,,,,,
player,201810140oti,rav,ClarCh00,def_int,0,,,,,
player,201810140oti,rav,ClarCh00,def_int_yds,0,,,,,
player,201810140oti,rav,ClarCh00,def_int_td,0,,,,,
player,201810140oti,rav,ClarCh00,def_int_long,0,,,,,
player,201810140oti,rav,ClarCh00,pass_defended,0,,,,,
player,201810140oti,rav,ClarCh00,sacks,0.0,,,,,
player,201810140oti,rav,ClarCh00,tackles_combined,1,,,,,
player,201810140oti,rav,ClarCh00,tackles_solo,1,,,,,
player,201810140oti,rav,ClarCh00,tackles_assists,0,,,,,
player,201810140oti,rav,ClarCh00,tackles_loss,0,,,,,
player,201810140oti,rav,ClarCh00,qb_hits,0,,,,,
player,201810140oti,rav,ClarCh00,fumbles_rec,0,,,,,
player,201810140oti,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,ClarCh00,fumbles_forced,0,,,,,
player,201810140oti,rav,HumpMa00,def_int,0,,,,,
player,201810140oti,rav,HumpMa00,def_int_yds,0,,,,,
player,201810140oti,rav,HumpMa00,def_int_td,0,,,,,
player,201810140oti,rav,HumpMa00,def_int_long,0,,,,,
player,201810140oti,rav,HumpMa00,pass_defended,0,,,,,
player,201810140oti,rav,HumpMa00,sacks,0.0,,,,,
player,201810140oti,rav,HumpMa00,tackles_combined,1,,,,,
player,201810140oti,rav,HumpMa00,tackles_solo,1,,,,,
player,201810140oti,rav,HumpMa00,tackles_assists,0,,,,,
player,201810140oti,rav,HumpMa00,tackles_loss,0,,,,,
player,201810140oti,rav,HumpMa00,qb_hits,0,,,,,
player,201810140oti,rav,HumpMa00,fumbles_rec,0,,,,,
player,201810140oti,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,HumpMa00,fumbles_forced,0,,,,,
player,201810140oti,rav,JoneCy00,def_int,0,,,,,
player,201810140oti,rav,JoneCy00,def_int_yds,0,,,,,
player,201810140oti,rav,JoneCy00,def_int_td,0,,,,,
player,201810140oti,rav,JoneCy00,def_int_long,0,,,,,
player,201810140oti,rav,JoneCy00,pass_defended,0,,,,,
player,201810140oti,rav,JoneCy00,sacks,0.0,,,,,
player,201810140oti,rav,JoneCy00,tackles_combined,1,,,,,
player,201810140oti,rav,JoneCy00,tackles_solo,0,,,,,
player,201810140oti,rav,JoneCy00,tackles_assists,1,,,,,
player,201810140oti,rav,JoneCy00,tackles_loss,0,,,,,
player,201810140oti,rav,JoneCy00,qb_hits,0,,,,,
player,201810140oti,rav,JoneCy00,fumbles_rec,0,,,,,
player,201810140oti,rav,JoneCy00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,JoneCy00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,JoneCy00,fumbles_forced,0,,,,,
player,201810140oti,rav,McClAl00,def_int,0,,,,,
player,201810140oti,rav,McClAl00,def_int_yds,0,,,,,
player,201810140oti,rav,McClAl00,def_int_td,0,,,,,
player,201810140oti,rav,McClAl00,def_int_long,0,,,,,
player,201810140oti,rav,McClAl00,pass_defended,0,,,,,
player,201810140oti,rav,McClAl00,sacks,0.0,,,,,
player,201810140oti,rav,McClAl00,tackles_combined,1,,,,,
player,201810140oti,rav,McClAl00,tackles_solo,1,,,,,
player,201810140oti,rav,McClAl00,tackles_assists,0,,,,,
player,201810140oti,rav,McClAl00,tackles_loss,0,,,,,
player,201810140oti,rav,McClAl00,qb_hits,0,,,,,
player,201810140oti,rav,McClAl00,fumbles_rec,0,,,,,
player,201810140oti,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201810140oti,rav,McClAl00,fumbles_forced,0,,,,,
player,201810140oti,rav,WillBr02,def_int,0,,,,,
player,201810140oti,rav,WillBr02,def_int_yds,0,,,,,
player,201810140oti,rav,WillBr02,def_int_td,0,,,,,
player,201810140oti,rav,WillBr02,def_int_long,0,,,,,
player,201810140oti,rav,WillBr02,pass_defended,0,,,,,
player,201810140oti,rav,WillBr02,sacks,0.0,,,,,
player,201810140oti,rav,WillBr02,tackles_combined,1,,,,,
player,201810140oti,rav,WillBr02,tackles_solo,1,,,,,
player,201810140oti,rav,WillBr02,tackles_assists,0,,,,,
player,201810140oti,rav,WillBr02,tackles_loss,0,,,,,
player,201810140oti,rav,WillBr02,qb_hits,0,,,,,
player,201810140oti,rav,WillBr02,fumbles_rec,0,,,,,
player,201810140oti,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201810140oti,rav,WillBr02,fumbles_forced,0,,,,,
player,201810140oti,rav,YounTa01,def_int,0,,,,,
player,201810140oti,rav,YounTa01,def_int_yds,0,,,,,
player,201810140oti,rav,YounTa01,def_int_td,0,,,,,
player,201810140oti,rav,YounTa01,def_int_long,0,,,,,
player,201810140oti,rav,YounTa01,pass_defended,0,,,,,
player,201810140oti,rav,YounTa01,sacks,0.0,,,,,
player,201810140oti,rav,YounTa01,tackles_combined,1,,,,,
player,201810140oti,rav,YounTa01,tackles_solo,1,,,,,
player,201810140oti,rav,YounTa01,tackles_assists,0,,,,,
player,201810140oti,rav,YounTa01,tackles_loss,0,,,,,
player,201810140oti,rav,YounTa01,qb_hits,0,,,,,
player,201810140oti,rav,YounTa01,fumbles_rec,0,,,,,
player,201810140oti,rav,YounTa01,fumbles_rec_yds,0,,,,,
player,201810140oti,rav,YounTa01,fumbles_rec_td,0,,,,,
player,201810140oti,rav,YounTa01,fumbles_forced,0,,,,,
player,201810140oti,oti,ByarKe01,def_int,1,,,,,
player,201810140oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201810140oti,oti,ByarKe01,def_int_td,0,,,,,
player,201810140oti,oti,ByarKe01,def_int_long,0,,,,,
player,201810140oti,oti,ByarKe01,pass_defended,1,,,,,
player,201810140oti,oti,ByarKe01,sacks,0.0,,,,,
player,201810140oti,oti,ByarKe01,tackles_combined,5,,,,,
player,201810140oti,oti,ByarKe01,tackles_solo,4,,,,,
player,201810140oti,oti,ByarKe01,tackles_assists,1,,,,,
player,201810140oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201810140oti,oti,ByarKe01,qb_hits,1,,,,,
player,201810140oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201810140oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201810140oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201810140oti,oti,JackAd00,def_int,0,,,,,
player,201810140oti,oti,JackAd00,def_int_yds,0,,,,,
player,201810140oti,oti,JackAd00,def_int_td,0,,,,,
player,201810140oti,oti,JackAd00,def_int_long,0,,,,,
player,201810140oti,oti,JackAd00,pass_defended,0,,,,,
player,201810140oti,oti,JackAd00,sacks,0.0,,,,,
player,201810140oti,oti,JackAd00,tackles_combined,8,,,,,
player,201810140oti,oti,JackAd00,tackles_solo,8,,,,,
player,201810140oti,oti,JackAd00,tackles_assists,0,,,,,
player,201810140oti,oti,JackAd00,tackles_loss,0,,,,,
player,201810140oti,oti,JackAd00,qb_hits,0,,,,,
player,201810140oti,oti,JackAd00,fumbles_rec,0,,,,,
player,201810140oti,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201810140oti,oti,JackAd00,fumbles_forced,0,,,,,
player,201810140oti,oti,BrowJa06,def_int,0,,,,,
player,201810140oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201810140oti,oti,BrowJa06,def_int_td,0,,,,,
player,201810140oti,oti,BrowJa06,def_int_long,0,,,,,
player,201810140oti,oti,BrowJa06,pass_defended,0,,,,,
player,201810140oti,oti,BrowJa06,sacks,0.0,,,,,
player,201810140oti,oti,BrowJa06,tackles_combined,7,,,,,
player,201810140oti,oti,BrowJa06,tackles_solo,4,,,,,
player,201810140oti,oti,BrowJa06,tackles_assists,3,,,,,
player,201810140oti,oti,BrowJa06,tackles_loss,0,,,,,
player,201810140oti,oti,BrowJa06,qb_hits,0,,,,,
player,201810140oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201810140oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201810140oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201810140oti,oti,CaseJu00,def_int,0,,,,,
player,201810140oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201810140oti,oti,CaseJu00,def_int_td,0,,,,,
player,201810140oti,oti,CaseJu00,def_int_long,0,,,,,
player,201810140oti,oti,CaseJu00,pass_defended,0,,,,,
player,201810140oti,oti,CaseJu00,sacks,0.0,,,,,
player,201810140oti,oti,CaseJu00,tackles_combined,7,,,,,
player,201810140oti,oti,CaseJu00,tackles_solo,5,,,,,
player,201810140oti,oti,CaseJu00,tackles_assists,2,,,,,
player,201810140oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201810140oti,oti,CaseJu00,qb_hits,0,,,,,
player,201810140oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201810140oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201810140oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201810140oti,oti,EvanRa01,def_int,0,,,,,
player,201810140oti,oti,EvanRa01,def_int_yds,0,,,,,
player,201810140oti,oti,EvanRa01,def_int_td,0,,,,,
player,201810140oti,oti,EvanRa01,def_int_long,0,,,,,
player,201810140oti,oti,EvanRa01,pass_defended,0,,,,,
player,201810140oti,oti,EvanRa01,sacks,0.0,,,,,
player,201810140oti,oti,EvanRa01,tackles_combined,7,,,,,
player,201810140oti,oti,EvanRa01,tackles_solo,5,,,,,
player,201810140oti,oti,EvanRa01,tackles_assists,2,,,,,
player,201810140oti,oti,EvanRa01,tackles_loss,1,,,,,
player,201810140oti,oti,EvanRa01,qb_hits,0,,,,,
player,201810140oti,oti,EvanRa01,fumbles_rec,0,,,,,
player,201810140oti,oti,EvanRa01,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,EvanRa01,fumbles_rec_td,0,,,,,
player,201810140oti,oti,EvanRa01,fumbles_forced,0,,,,,
player,201810140oti,oti,LewiKe00,def_int,0,,,,,
player,201810140oti,oti,LewiKe00,def_int_yds,0,,,,,
player,201810140oti,oti,LewiKe00,def_int_td,0,,,,,
player,201810140oti,oti,LewiKe00,def_int_long,0,,,,,
player,201810140oti,oti,LewiKe00,pass_defended,0,,,,,
player,201810140oti,oti,LewiKe00,sacks,0.0,,,,,
player,201810140oti,oti,LewiKe00,tackles_combined,6,,,,,
player,201810140oti,oti,LewiKe00,tackles_solo,3,,,,,
player,201810140oti,oti,LewiKe00,tackles_assists,3,,,,,
player,201810140oti,oti,LewiKe00,tackles_loss,0,,,,,
player,201810140oti,oti,LewiKe00,qb_hits,0,,,,,
player,201810140oti,oti,LewiKe00,fumbles_rec,0,,,,,
player,201810140oti,oti,LewiKe00,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,LewiKe00,fumbles_rec_td,0,,,,,
player,201810140oti,oti,LewiKe00,fumbles_forced,0,,,,,
player,201810140oti,oti,BateDa00,def_int,0,,,,,
player,201810140oti,oti,BateDa00,def_int_yds,0,,,,,
player,201810140oti,oti,BateDa00,def_int_td,0,,,,,
player,201810140oti,oti,BateDa00,def_int_long,0,,,,,
player,201810140oti,oti,BateDa00,pass_defended,0,,,,,
player,201810140oti,oti,BateDa00,sacks,0.0,,,,,
player,201810140oti,oti,BateDa00,tackles_combined,5,,,,,
player,201810140oti,oti,BateDa00,tackles_solo,4,,,,,
player,201810140oti,oti,BateDa00,tackles_assists,1,,,,,
player,201810140oti,oti,BateDa00,tackles_loss,0,,,,,
player,201810140oti,oti,BateDa00,qb_hits,0,,,,,
player,201810140oti,oti,BateDa00,fumbles_rec,0,,,,,
player,201810140oti,oti,BateDa00,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,BateDa00,fumbles_rec_td,0,,,,,
player,201810140oti,oti,BateDa00,fumbles_forced,0,,,,,
player,201810140oti,oti,RyanLo00,def_int,0,,,,,
player,201810140oti,oti,RyanLo00,def_int_yds,0,,,,,
player,201810140oti,oti,RyanLo00,def_int_td,0,,,,,
player,201810140oti,oti,RyanLo00,def_int_long,0,,,,,
player,201810140oti,oti,RyanLo00,pass_defended,1,,,,,
player,201810140oti,oti,RyanLo00,sacks,0.0,,,,,
player,201810140oti,oti,RyanLo00,tackles_combined,5,,,,,
player,201810140oti,oti,RyanLo00,tackles_solo,3,,,,,
player,201810140oti,oti,RyanLo00,tackles_assists,2,,,,,
player,201810140oti,oti,RyanLo00,tackles_loss,0,,,,,
player,201810140oti,oti,RyanLo00,qb_hits,0,,,,,
player,201810140oti,oti,RyanLo00,fumbles_rec,0,,,,,
player,201810140oti,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201810140oti,oti,RyanLo00,fumbles_forced,0,,,,,
player,201810140oti,oti,ButlMa01,def_int,0,,,,,
player,201810140oti,oti,ButlMa01,def_int_yds,0,,,,,
player,201810140oti,oti,ButlMa01,def_int_td,0,,,,,
player,201810140oti,oti,ButlMa01,def_int_long,0,,,,,
player,201810140oti,oti,ButlMa01,pass_defended,1,,,,,
player,201810140oti,oti,ButlMa01,sacks,0.0,,,,,
player,201810140oti,oti,ButlMa01,tackles_combined,4,,,,,
player,201810140oti,oti,ButlMa01,tackles_solo,4,,,,,
player,201810140oti,oti,ButlMa01,tackles_assists,0,,,,,
player,201810140oti,oti,ButlMa01,tackles_loss,0,,,,,
player,201810140oti,oti,ButlMa01,qb_hits,0,,,,,
player,201810140oti,oti,ButlMa01,fumbles_rec,0,,,,,
player,201810140oti,oti,ButlMa01,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,ButlMa01,fumbles_rec_td,0,,,,,
player,201810140oti,oti,ButlMa01,fumbles_forced,0,,,,,
player,201810140oti,oti,OrakBr99,def_int,0,,,,,
player,201810140oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201810140oti,oti,OrakBr99,def_int_td,0,,,,,
player,201810140oti,oti,OrakBr99,def_int_long,0,,,,,
player,201810140oti,oti,OrakBr99,pass_defended,0,,,,,
player,201810140oti,oti,OrakBr99,sacks,0.0,,,,,
player,201810140oti,oti,OrakBr99,tackles_combined,4,,,,,
player,201810140oti,oti,OrakBr99,tackles_solo,0,,,,,
player,201810140oti,oti,OrakBr99,tackles_assists,4,,,,,
player,201810140oti,oti,OrakBr99,tackles_loss,0,,,,,
player,201810140oti,oti,OrakBr99,qb_hits,0,,,,,
player,201810140oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201810140oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201810140oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201810140oti,oti,CorrKa00,def_int,0,,,,,
player,201810140oti,oti,CorrKa00,def_int_yds,0,,,,,
player,201810140oti,oti,CorrKa00,def_int_td,0,,,,,
player,201810140oti,oti,CorrKa00,def_int_long,0,,,,,
player,201810140oti,oti,CorrKa00,pass_defended,0,,,,,
player,201810140oti,oti,CorrKa00,sacks,0.0,,,,,
player,201810140oti,oti,CorrKa00,tackles_combined,3,,,,,
player,201810140oti,oti,CorrKa00,tackles_solo,2,,,,,
player,201810140oti,oti,CorrKa00,tackles_assists,1,,,,,
player,201810140oti,oti,CorrKa00,tackles_loss,0,,,,,
player,201810140oti,oti,CorrKa00,qb_hits,0,,,,,
player,201810140oti,oti,CorrKa00,fumbles_rec,0,,,,,
player,201810140oti,oti,CorrKa00,fumbles_rec_yds,0,,,,,
player,201810140oti,oti,CorrKa00,fumbles_rec_td,0,,,,,
player,201810140oti,oti,CorrKa00,fumbles_forced,0,,,,,
player,201810140oti,oti,CruiDa00,def_int,0,,,,,
player,201810140oti,oti,CruiDa00,def_int_yds,0,,,,,
player,201810140oti,oti,CruiDa00,def_int_td,0,,,,,
player,201810140oti,oti,CruiDa00,def_int_long,0,,,,,
