game,2018,3,20180924,201809240tam,pit,"Pittsburgh Steelers",30,tam,"Tampa Bay Buccaneers",27
player,201809240tam,pit,EdmuTe00,def_int_yds,35,,,,,
player,201809240tam,pit,EdmuTe00,def_int_td,0,,,,,
player,201809240tam,pit,EdmuTe00,def_int_long,35,,,,,
player,201809240tam,pit,EdmuTe00,pass_defended,1,,,,,
player,201809240tam,pit,EdmuTe00,sacks,0.0,,,,,
player,201809240tam,pit,EdmuTe00,tackles_combined,1,,,,,
player,201809240tam,pit,EdmuTe00,tackles_solo,1,,,,,
player,201809240tam,pit,EdmuTe00,tackles_assists,0,,,,,
player,201809240tam,pit,EdmuTe00,tackles_loss,0,,,,,
player,201809240tam,pit,EdmuTe00,qb_hits,0,,,,,
player,201809240tam,pit,EdmuTe00,fumbles_rec,0,,,,,
player,201809240tam,pit,EdmuTe00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,EdmuTe00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,EdmuTe00,fumbles_forced,0,,,,,
player,201809240tam,pit,BostJo00,def_int,0,,,,,
player,201809240tam,pit,BostJo00,def_int_yds,0,,,,,
player,201809240tam,pit,BostJo00,def_int_td,0,,,,,
player,201809240tam,pit,BostJo00,def_int_long,0,,,,,
player,201809240tam,pit,BostJo00,pass_defended,2,,,,,
player,201809240tam,pit,BostJo00,sacks,1.0,,,,,
player,201809240tam,pit,BostJo00,tackles_combined,6,,,,,
player,201809240tam,pit,BostJo00,tackles_solo,6,,,,,
player,201809240tam,pit,BostJo00,tackles_assists,0,,,,,
player,201809240tam,pit,BostJo00,tackles_loss,2,,,,,
player,201809240tam,pit,BostJo00,qb_hits,1,,,,,
player,201809240tam,pit,BostJo00,fumbles_rec,0,,,,,
player,201809240tam,pit,BostJo00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,BostJo00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,BostJo00,fumbles_forced,0,,,,,
player,201809240tam,pit,ChicAn00,def_int,0,,,,,
player,201809240tam,pit,ChicAn00,def_int_yds,0,,,,,
player,201809240tam,pit,ChicAn00,def_int_td,0,,,,,
player,201809240tam,pit,ChicAn00,def_int_long,0,,,,,
player,201809240tam,pit,ChicAn00,pass_defended,0,,,,,
player,201809240tam,pit,ChicAn00,sacks,1.0,,,,,
player,201809240tam,pit,ChicAn00,tackles_combined,1,,,,,
player,201809240tam,pit,ChicAn00,tackles_solo,1,,,,,
player,201809240tam,pit,ChicAn00,tackles_assists,0,,,,,
player,201809240tam,pit,ChicAn00,tackles_loss,1,,,,,
player,201809240tam,pit,ChicAn00,qb_hits,1,,,,,
player,201809240tam,pit,ChicAn00,fumbles_rec,0,,,,,
player,201809240tam,pit,ChicAn00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,ChicAn00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,ChicAn00,fumbles_forced,0,,,,,
player,201809240tam,pit,DaviSe00,def_int,0,,,,,
player,201809240tam,pit,DaviSe00,def_int_yds,0,,,,,
player,201809240tam,pit,DaviSe00,def_int_td,0,,,,,
player,201809240tam,pit,DaviSe00,def_int_long,0,,,,,
player,201809240tam,pit,DaviSe00,pass_defended,1,,,,,
player,201809240tam,pit,DaviSe00,sacks,0.0,,,,,
player,201809240tam,pit,DaviSe00,tackles_combined,6,,,,,
player,201809240tam,pit,DaviSe00,tackles_solo,5,,,,,
player,201809240tam,pit,DaviSe00,tackles_assists,1,,,,,
player,201809240tam,pit,DaviSe00,tackles_loss,0,,,,,
player,201809240tam,pit,DaviSe00,qb_hits,1,,,,,
player,201809240tam,pit,DaviSe00,fumbles_rec,0,,,,,
player,201809240tam,pit,DaviSe00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,DaviSe00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,DaviSe00,fumbles_forced,0,,,,,
player,201809240tam,pit,SensCo00,def_int,0,,,,,
player,201809240tam,pit,SensCo00,def_int_yds,0,,,,,
player,201809240tam,pit,SensCo00,def_int_td,0,,,,,
player,201809240tam,pit,SensCo00,def_int_long,0,,,,,
player,201809240tam,pit,SensCo00,pass_defended,0,,,,,
player,201809240tam,pit,SensCo00,sacks,0.0,,,,,
player,201809240tam,pit,SensCo00,tackles_combined,5,,,,,
player,201809240tam,pit,SensCo00,tackles_solo,5,,,,,
player,201809240tam,pit,SensCo00,tackles_assists,0,,,,,
player,201809240tam,pit,SensCo00,tackles_loss,0,,,,,
player,201809240tam,pit,SensCo00,qb_hits,0,,,,,
player,201809240tam,pit,SensCo00,fumbles_rec,0,,,,,
player,201809240tam,pit,SensCo00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,SensCo00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,SensCo00,fumbles_forced,0,,,,,
player,201809240tam,pit,WillVi01,def_int,0,,,,,
player,201809240tam,pit,WillVi01,def_int_yds,0,,,,,
player,201809240tam,pit,WillVi01,def_int_td,0,,,,,
player,201809240tam,pit,WillVi01,def_int_long,0,,,,,
player,201809240tam,pit,WillVi01,pass_defended,0,,,,,
player,201809240tam,pit,WillVi01,sacks,0.0,,,,,
player,201809240tam,pit,WillVi01,tackles_combined,5,,,,,
player,201809240tam,pit,WillVi01,tackles_solo,5,,,,,
player,201809240tam,pit,WillVi01,tackles_assists,0,,,,,
player,201809240tam,pit,WillVi01,tackles_loss,0,,,,,
player,201809240tam,pit,WillVi01,qb_hits,1,,,,,
player,201809240tam,pit,WillVi01,fumbles_rec,0,,,,,
player,201809240tam,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201809240tam,pit,WillVi01,fumbles_forced,0,,,,,
player,201809240tam,pit,BurnAr00,def_int,0,,,,,
player,201809240tam,pit,BurnAr00,def_int_yds,0,,,,,
player,201809240tam,pit,BurnAr00,def_int_td,0,,,,,
player,201809240tam,pit,BurnAr00,def_int_long,0,,,,,
player,201809240tam,pit,BurnAr00,pass_defended,1,,,,,
player,201809240tam,pit,BurnAr00,sacks,0.0,,,,,
player,201809240tam,pit,BurnAr00,tackles_combined,4,,,,,
player,201809240tam,pit,BurnAr00,tackles_solo,4,,,,,
player,201809240tam,pit,BurnAr00,tackles_assists,0,,,,,
player,201809240tam,pit,BurnAr00,tackles_loss,0,,,,,
player,201809240tam,pit,BurnAr00,qb_hits,0,,,,,
player,201809240tam,pit,BurnAr00,fumbles_rec,0,,,,,
player,201809240tam,pit,BurnAr00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,BurnAr00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,BurnAr00,fumbles_forced,1,,,,,
player,201809240tam,pit,WattT.00,def_int,0,,,,,
player,201809240tam,pit,WattT.00,def_int_yds,0,,,,,
player,201809240tam,pit,WattT.00,def_int_td,0,,,,,
player,201809240tam,pit,WattT.00,def_int_long,0,,,,,
player,201809240tam,pit,WattT.00,pass_defended,0,,,,,
player,201809240tam,pit,WattT.00,sacks,0.0,,,,,
player,201809240tam,pit,WattT.00,tackles_combined,4,,,,,
player,201809240tam,pit,WattT.00,tackles_solo,2,,,,,
player,201809240tam,pit,WattT.00,tackles_assists,2,,,,,
player,201809240tam,pit,WattT.00,tackles_loss,0,,,,,
player,201809240tam,pit,WattT.00,qb_hits,2,,,,,
player,201809240tam,pit,WattT.00,fumbles_rec,0,,,,,
player,201809240tam,pit,WattT.00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,WattT.00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,WattT.00,fumbles_forced,0,,,,,
player,201809240tam,pit,HadeJo99,def_int,0,,,,,
player,201809240tam,pit,HadeJo99,def_int_yds,0,,,,,
player,201809240tam,pit,HadeJo99,def_int_td,0,,,,,
player,201809240tam,pit,HadeJo99,def_int_long,0,,,,,
player,201809240tam,pit,HadeJo99,pass_defended,3,,,,,
player,201809240tam,pit,HadeJo99,sacks,0.0,,,,,
player,201809240tam,pit,HadeJo99,tackles_combined,3,,,,,
player,201809240tam,pit,HadeJo99,tackles_solo,3,,,,,
player,201809240tam,pit,HadeJo99,tackles_assists,0,,,,,
player,201809240tam,pit,HadeJo99,tackles_loss,0,,,,,
player,201809240tam,pit,HadeJo99,qb_hits,0,,,,,
player,201809240tam,pit,HadeJo99,fumbles_rec,0,,,,,
player,201809240tam,pit,HadeJo99,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,HadeJo99,fumbles_rec_td,0,,,,,
player,201809240tam,pit,HadeJo99,fumbles_forced,0,,,,,
player,201809240tam,pit,AluaTy99,def_int,0,,,,,
player,201809240tam,pit,AluaTy99,def_int_yds,0,,,,,
player,201809240tam,pit,AluaTy99,def_int_td,0,,,,,
player,201809240tam,pit,AluaTy99,def_int_long,0,,,,,
player,201809240tam,pit,AluaTy99,pass_defended,0,,,,,
player,201809240tam,pit,AluaTy99,sacks,0.0,,,,,
player,201809240tam,pit,AluaTy99,tackles_combined,2,,,,,
player,201809240tam,pit,AluaTy99,tackles_solo,1,,,,,
player,201809240tam,pit,AluaTy99,tackles_assists,1,,,,,
player,201809240tam,pit,AluaTy99,tackles_loss,0,,,,,
player,201809240tam,pit,AluaTy99,qb_hits,0,,,,,
player,201809240tam,pit,AluaTy99,fumbles_rec,0,,,,,
player,201809240tam,pit,AluaTy99,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,AluaTy99,fumbles_rec_td,0,,,,,
player,201809240tam,pit,AluaTy99,fumbles_forced,0,,,,,
player,201809240tam,pit,BerhNa00,def_int,0,,,,,
player,201809240tam,pit,BerhNa00,def_int_yds,0,,,,,
player,201809240tam,pit,BerhNa00,def_int_td,0,,,,,
player,201809240tam,pit,BerhNa00,def_int_long,0,,,,,
player,201809240tam,pit,BerhNa00,pass_defended,0,,,,,
player,201809240tam,pit,BerhNa00,sacks,0.0,,,,,
player,201809240tam,pit,BerhNa00,tackles_combined,2,,,,,
player,201809240tam,pit,BerhNa00,tackles_solo,2,,,,,
player,201809240tam,pit,BerhNa00,tackles_assists,0,,,,,
player,201809240tam,pit,BerhNa00,tackles_loss,0,,,,,
player,201809240tam,pit,BerhNa00,qb_hits,0,,,,,
player,201809240tam,pit,BerhNa00,fumbles_rec,0,,,,,
player,201809240tam,pit,BerhNa00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,BerhNa00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,BerhNa00,fumbles_forced,0,,,,,
player,201809240tam,pit,HargJa00,def_int,0,,,,,
player,201809240tam,pit,HargJa00,def_int_yds,0,,,,,
player,201809240tam,pit,HargJa00,def_int_td,0,,,,,
player,201809240tam,pit,HargJa00,def_int_long,0,,,,,
player,201809240tam,pit,HargJa00,pass_defended,0,,,,,
player,201809240tam,pit,HargJa00,sacks,0.0,,,,,
player,201809240tam,pit,HargJa00,tackles_combined,2,,,,,
player,201809240tam,pit,HargJa00,tackles_solo,2,,,,,
player,201809240tam,pit,HargJa00,tackles_assists,0,,,,,
player,201809240tam,pit,HargJa00,tackles_loss,0,,,,,
player,201809240tam,pit,HargJa00,qb_hits,0,,,,,
player,201809240tam,pit,HargJa00,fumbles_rec,0,,,,,
player,201809240tam,pit,HargJa00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,HargJa00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,HargJa00,fumbles_forced,0,,,,,
player,201809240tam,pit,TuitSt00,def_int,0,,,,,
player,201809240tam,pit,TuitSt00,def_int_yds,0,,,,,
player,201809240tam,pit,TuitSt00,def_int_td,0,,,,,
player,201809240tam,pit,TuitSt00,def_int_long,0,,,,,
player,201809240tam,pit,TuitSt00,pass_defended,0,,,,,
player,201809240tam,pit,TuitSt00,sacks,0.0,,,,,
player,201809240tam,pit,TuitSt00,tackles_combined,2,,,,,
player,201809240tam,pit,TuitSt00,tackles_solo,1,,,,,
player,201809240tam,pit,TuitSt00,tackles_assists,1,,,,,
player,201809240tam,pit,TuitSt00,tackles_loss,0,,,,,
player,201809240tam,pit,TuitSt00,qb_hits,3,,,,,
player,201809240tam,pit,TuitSt00,fumbles_rec,0,,,,,
player,201809240tam,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,TuitSt00,fumbles_forced,0,,,,,
player,201809240tam,pit,FortL.00,def_int,0,,,,,
player,201809240tam,pit,FortL.00,def_int_yds,0,,,,,
player,201809240tam,pit,FortL.00,def_int_td,0,,,,,
player,201809240tam,pit,FortL.00,def_int_long,0,,,,,
player,201809240tam,pit,FortL.00,pass_defended,0,,,,,
player,201809240tam,pit,FortL.00,sacks,0.0,,,,,
player,201809240tam,pit,FortL.00,tackles_combined,1,,,,,
player,201809240tam,pit,FortL.00,tackles_solo,1,,,,,
player,201809240tam,pit,FortL.00,tackles_assists,0,,,,,
player,201809240tam,pit,FortL.00,tackles_loss,0,,,,,
player,201809240tam,pit,FortL.00,qb_hits,0,,,,,
player,201809240tam,pit,FortL.00,fumbles_rec,0,,,,,
player,201809240tam,pit,FortL.00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,FortL.00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,FortL.00,fumbles_forced,0,,,,,
player,201809240tam,pit,HeywCa01,def_int,0,,,,,
player,201809240tam,pit,HeywCa01,def_int_yds,0,,,,,
player,201809240tam,pit,HeywCa01,def_int_td,0,,,,,
player,201809240tam,pit,HeywCa01,def_int_long,0,,,,,
player,201809240tam,pit,HeywCa01,pass_defended,0,,,,,
player,201809240tam,pit,HeywCa01,sacks,0.0,,,,,
player,201809240tam,pit,HeywCa01,tackles_combined,1,,,,,
player,201809240tam,pit,HeywCa01,tackles_solo,1,,,,,
player,201809240tam,pit,HeywCa01,tackles_assists,0,,,,,
player,201809240tam,pit,HeywCa01,tackles_loss,1,,,,,
player,201809240tam,pit,HeywCa01,qb_hits,1,,,,,
player,201809240tam,pit,HeywCa01,fumbles_rec,0,,,,,
player,201809240tam,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201809240tam,pit,HeywCa01,fumbles_forced,0,,,,,
player,201809240tam,pit,MataTy00,def_int,0,,,,,
player,201809240tam,pit,MataTy00,def_int_yds,0,,,,,
player,201809240tam,pit,MataTy00,def_int_td,0,,,,,
player,201809240tam,pit,MataTy00,def_int_long,0,,,,,
player,201809240tam,pit,MataTy00,pass_defended,0,,,,,
player,201809240tam,pit,MataTy00,sacks,0.0,,,,,
player,201809240tam,pit,MataTy00,tackles_combined,1,,,,,
player,201809240tam,pit,MataTy00,tackles_solo,1,,,,,
player,201809240tam,pit,MataTy00,tackles_assists,0,,,,,
player,201809240tam,pit,MataTy00,tackles_loss,0,,,,,
player,201809240tam,pit,MataTy00,qb_hits,0,,,,,
player,201809240tam,pit,MataTy00,fumbles_rec,0,,,,,
player,201809240tam,pit,MataTy00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,MataTy00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,MataTy00,fumbles_forced,0,,,,,
player,201809240tam,pit,NixxRo01,def_int,0,,,,,
player,201809240tam,pit,NixxRo01,def_int_yds,0,,,,,
player,201809240tam,pit,NixxRo01,def_int_td,0,,,,,
player,201809240tam,pit,NixxRo01,def_int_long,0,,,,,
player,201809240tam,pit,NixxRo01,pass_defended,0,,,,,
player,201809240tam,pit,NixxRo01,sacks,0.0,,,,,
player,201809240tam,pit,NixxRo01,tackles_combined,1,,,,,
player,201809240tam,pit,NixxRo01,tackles_solo,1,,,,,
player,201809240tam,pit,NixxRo01,tackles_assists,0,,,,,
player,201809240tam,pit,NixxRo01,tackles_loss,0,,,,,
player,201809240tam,pit,NixxRo01,qb_hits,0,,,,,
player,201809240tam,pit,NixxRo01,fumbles_rec,0,,,,,
player,201809240tam,pit,NixxRo01,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,NixxRo01,fumbles_rec_td,0,,,,,
player,201809240tam,pit,NixxRo01,fumbles_forced,0,,,,,
player,201809240tam,pit,ThomMa00,def_int,0,,,,,
player,201809240tam,pit,ThomMa00,def_int_yds,0,,,,,
player,201809240tam,pit,ThomMa00,def_int_td,0,,,,,
player,201809240tam,pit,ThomMa00,def_int_long,0,,,,,
player,201809240tam,pit,ThomMa00,pass_defended,0,,,,,
player,201809240tam,pit,ThomMa00,sacks,0.0,,,,,
player,201809240tam,pit,ThomMa00,tackles_combined,1,,,,,
player,201809240tam,pit,ThomMa00,tackles_solo,1,,,,,
player,201809240tam,pit,ThomMa00,tackles_assists,0,,,,,
player,201809240tam,pit,ThomMa00,tackles_loss,0,,,,,
player,201809240tam,pit,ThomMa00,qb_hits,0,,,,,
player,201809240tam,pit,ThomMa00,fumbles_rec,0,,,,,
player,201809240tam,pit,ThomMa00,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,ThomMa00,fumbles_rec_td,0,,,,,
player,201809240tam,pit,ThomMa00,fumbles_forced,0,,,,,
player,201809240tam,pit,FinnB.01,def_int,0,,,,,
player,201809240tam,pit,FinnB.01,def_int_yds,0,,,,,
player,201809240tam,pit,FinnB.01,def_int_td,0,,,,,
player,201809240tam,pit,FinnB.01,def_int_long,0,,,,,
player,201809240tam,pit,FinnB.01,pass_defended,0,,,,,
player,201809240tam,pit,FinnB.01,sacks,0.0,,,,,
player,201809240tam,pit,FinnB.01,tackles_combined,0,,,,,
player,201809240tam,pit,FinnB.01,tackles_solo,0,,,,,
player,201809240tam,pit,FinnB.01,tackles_assists,0,,,,,
player,201809240tam,pit,FinnB.01,tackles_loss,,,,,,
player,201809240tam,pit,FinnB.01,qb_hits,,,,,,
player,201809240tam,pit,FinnB.01,fumbles_rec,1,,,,,
player,201809240tam,pit,FinnB.01,fumbles_rec_yds,0,,,,,
player,201809240tam,pit,FinnB.01,fumbles_rec_td,0,,,,,
player,201809240tam,pit,FinnB.01,fumbles_forced,0,,,,,
player,201809240tam,tam,EvanJu00,def_int,1,,,,,
player,201809240tam,tam,EvanJu00,def_int_yds,0,,,,,
player,201809240tam,tam,EvanJu00,def_int_td,0,,,,,
player,201809240tam,tam,EvanJu00,def_int_long,0,,,,,
player,201809240tam,tam,EvanJu00,pass_defended,1,,,,,
player,201809240tam,tam,EvanJu00,sacks,0.0,,,,,
player,201809240tam,tam,EvanJu00,tackles_combined,6,,,,,
player,201809240tam,tam,EvanJu00,tackles_solo,5,,,,,
player,201809240tam,tam,EvanJu00,tackles_assists,1,,,,,
player,201809240tam,tam,EvanJu00,tackles_loss,0,,,,,
player,201809240tam,tam,EvanJu00,qb_hits,0,,,,,
player,201809240tam,tam,EvanJu00,fumbles_rec,0,,,,,
player,201809240tam,tam,EvanJu00,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,EvanJu00,fumbles_rec_td,0,,,,,
player,201809240tam,tam,EvanJu00,fumbles_forced,0,,,,,
player,201809240tam,tam,PierJa99,def_int,0,,,,,
player,201809240tam,tam,PierJa99,def_int_yds,0,,,,,
player,201809240tam,tam,PierJa99,def_int_td,0,,,,,
player,201809240tam,tam,PierJa99,def_int_long,0,,,,,
player,201809240tam,tam,PierJa99,pass_defended,0,,,,,
player,201809240tam,tam,PierJa99,sacks,2.0,,,,,
player,201809240tam,tam,PierJa99,tackles_combined,5,,,,,
player,201809240tam,tam,PierJa99,tackles_solo,5,,,,,
player,201809240tam,tam,PierJa99,tackles_assists,0,,,,,
player,201809240tam,tam,PierJa99,tackles_loss,2,,,,,
player,201809240tam,tam,PierJa99,qb_hits,4,,,,,
player,201809240tam,tam,PierJa99,fumbles_rec,0,,,,,
player,201809240tam,tam,PierJa99,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,PierJa99,fumbles_rec_td,0,,,,,
player,201809240tam,tam,PierJa99,fumbles_forced,1,,,,,
player,201809240tam,tam,CurrVi00,def_int,0,,,,,
player,201809240tam,tam,CurrVi00,def_int_yds,0,,,,,
player,201809240tam,tam,CurrVi00,def_int_td,0,,,,,
player,201809240tam,tam,CurrVi00,def_int_long,0,,,,,
player,201809240tam,tam,CurrVi00,pass_defended,0,,,,,
player,201809240tam,tam,CurrVi00,sacks,0.5,,,,,
player,201809240tam,tam,CurrVi00,tackles_combined,3,,,,,
player,201809240tam,tam,CurrVi00,tackles_solo,1,,,,,
player,201809240tam,tam,CurrVi00,tackles_assists,2,,,,,
player,201809240tam,tam,CurrVi00,tackles_loss,0,,,,,
player,201809240tam,tam,CurrVi00,qb_hits,1,,,,,
player,201809240tam,tam,CurrVi00,fumbles_rec,0,,,,,
player,201809240tam,tam,CurrVi00,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,CurrVi00,fumbles_rec_td,0,,,,,
player,201809240tam,tam,CurrVi00,fumbles_forced,0,,,,,
player,201809240tam,tam,McCoGe99,def_int,0,,,,,
player,201809240tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201809240tam,tam,McCoGe99,def_int_td,0,,,,,
player,201809240tam,tam,McCoGe99,def_int_long,0,,,,,
player,201809240tam,tam,McCoGe99,pass_defended,0,,,,,
player,201809240tam,tam,McCoGe99,sacks,0.5,,,,,
player,201809240tam,tam,McCoGe99,tackles_combined,2,,,,,
player,201809240tam,tam,McCoGe99,tackles_solo,1,,,,,
player,201809240tam,tam,McCoGe99,tackles_assists,1,,,,,
player,201809240tam,tam,McCoGe99,tackles_loss,1,,,,,
player,201809240tam,tam,McCoGe99,qb_hits,2,,,,,
player,201809240tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201809240tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201809240tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201809240tam,tam,DaviLa00,def_int,0,,,,,
player,201809240tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201809240tam,tam,DaviLa00,def_int_td,0,,,,,
player,201809240tam,tam,DaviLa00,def_int_long,0,,,,,
player,201809240tam,tam,DaviLa00,pass_defended,0,,,,,
player,201809240tam,tam,DaviLa00,sacks,0.0,,,,,
player,201809240tam,tam,DaviLa00,tackles_combined,9,,,,,
player,201809240tam,tam,DaviLa00,tackles_solo,8,,,,,
player,201809240tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201809240tam,tam,DaviLa00,tackles_loss,3,,,,,
player,201809240tam,tam,DaviLa00,qb_hits,0,,,,,
player,201809240tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201809240tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201809240tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201809240tam,tam,StewM.00,def_int,0,,,,,
player,201809240tam,tam,StewM.00,def_int_yds,0,,,,,
player,201809240tam,tam,StewM.00,def_int_td,0,,,,,
player,201809240tam,tam,StewM.00,def_int_long,0,,,,,
player,201809240tam,tam,StewM.00,pass_defended,1,,,,,
player,201809240tam,tam,StewM.00,sacks,0.0,,,,,
player,201809240tam,tam,StewM.00,tackles_combined,9,,,,,
player,201809240tam,tam,StewM.00,tackles_solo,9,,,,,
player,201809240tam,tam,StewM.00,tackles_assists,0,,,,,
player,201809240tam,tam,StewM.00,tackles_loss,0,,,,,
player,201809240tam,tam,StewM.00,qb_hits,0,,,,,
player,201809240tam,tam,StewM.00,fumbles_rec,0,,,,,
player,201809240tam,tam,StewM.00,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,StewM.00,fumbles_rec_td,0,,,,,
player,201809240tam,tam,StewM.00,fumbles_forced,0,,,,,
player,201809240tam,tam,AlexKw00,def_int,0,,,,,
player,201809240tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201809240tam,tam,AlexKw00,def_int_td,0,,,,,
player,201809240tam,tam,AlexKw00,def_int_long,0,,,,,
player,201809240tam,tam,AlexKw00,pass_defended,0,,,,,
player,201809240tam,tam,AlexKw00,sacks,0.0,,,,,
player,201809240tam,tam,AlexKw00,tackles_combined,8,,,,,
player,201809240tam,tam,AlexKw00,tackles_solo,5,,,,,
player,201809240tam,tam,AlexKw00,tackles_assists,3,,,,,
player,201809240tam,tam,AlexKw00,tackles_loss,0,,,,,
player,201809240tam,tam,AlexKw00,qb_hits,0,,,,,
player,201809240tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201809240tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201809240tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201809240tam,tam,GrimBr20,def_int,0,,,,,
player,201809240tam,tam,GrimBr20,def_int_yds,0,,,,,
player,201809240tam,tam,GrimBr20,def_int_td,0,,,,,
player,201809240tam,tam,GrimBr20,def_int_long,0,,,,,
player,201809240tam,tam,GrimBr20,pass_defended,0,,,,,
player,201809240tam,tam,GrimBr20,sacks,0.0,,,,,
player,201809240tam,tam,GrimBr20,tackles_combined,6,,,,,
player,201809240tam,tam,GrimBr20,tackles_solo,6,,,,,
player,201809240tam,tam,GrimBr20,tackles_assists,0,,,,,
player,201809240tam,tam,GrimBr20,tackles_loss,0,,,,,
player,201809240tam,tam,GrimBr20,qb_hits,0,,,,,
player,201809240tam,tam,GrimBr20,fumbles_rec,0,,,,,
player,201809240tam,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201809240tam,tam,GrimBr20,fumbles_forced,0,,,,,
player,201809240tam,tam,WhitJo03,def_int,0,,,,,
player,201809240tam,tam,WhitJo03,def_int_yds,0,,,,,
player,201809240tam,tam,WhitJo03,def_int_td,0,,,,,
player,201809240tam,tam,WhitJo03,def_int_long,0,,,,,
player,201809240tam,tam,WhitJo03,pass_defended,0,,,,,
player,201809240tam,tam,WhitJo03,sacks,0.0,,,,,
player,201809240tam,tam,WhitJo03,tackles_combined,4,,,,,
player,201809240tam,tam,WhitJo03,tackles_solo,4,,,,,
player,201809240tam,tam,WhitJo03,tackles_assists,0,,,,,
player,201809240tam,tam,WhitJo03,tackles_loss,1,,,,,
player,201809240tam,tam,WhitJo03,qb_hits,0,,,,,
player,201809240tam,tam,WhitJo03,fumbles_rec,0,,,,,
player,201809240tam,tam,WhitJo03,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,WhitJo03,fumbles_rec_td,0,,,,,
player,201809240tam,tam,WhitJo03,fumbles_forced,0,,,,,
player,201809240tam,tam,DaviCa02,def_int,0,,,,,
player,201809240tam,tam,DaviCa02,def_int_yds,0,,,,,
player,201809240tam,tam,DaviCa02,def_int_td,0,,,,,
player,201809240tam,tam,DaviCa02,def_int_long,0,,,,,
player,201809240tam,tam,DaviCa02,pass_defended,0,,,,,
player,201809240tam,tam,DaviCa02,sacks,0.0,,,,,
player,201809240tam,tam,DaviCa02,tackles_combined,3,,,,,
player,201809240tam,tam,DaviCa02,tackles_solo,3,,,,,
player,201809240tam,tam,DaviCa02,tackles_assists,0,,,,,
player,201809240tam,tam,DaviCa02,tackles_loss,0,,,,,
player,201809240tam,tam,DaviCa02,qb_hits,0,,,,,
player,201809240tam,tam,DaviCa02,fumbles_rec,0,,,,,
player,201809240tam,tam,DaviCa02,fumbles_rec_yds,0,,,,,
player,201809240tam,tam,DaviCa02,fumbles_rec_td,0,,,,,
player,201809240tam,tam,DaviCa02,fumbles_forced,0,,,,,
player,201809240tam,tam,GholWi00,def_int,0,,,,,
player,201809240tam,tam,GholWi00,def_int_yds,0,,,,,
player,201809240tam,tam,GholWi00,def_int_td,0,,,,,
player,201809240tam,tam,GholWi00,def_int_long,0,,,,,
