game,2018,10,20181111,201811110tam,was,"Washington Redskins",16,tam,"Tampa Bay Buccaneers",3
player,201811110tam,tam,FitzRy00,pos,QB,,,,,
player,201811110tam,tam,FitzRy00,offense,69,,,,,
player,201811110tam,tam,FitzRy00,off_pct,100%,,,,,
player,201811110tam,tam,FitzRy00,defense,0,,,,,
player,201811110tam,tam,FitzRy00,def_pct,0%,,,,,
player,201811110tam,tam,FitzRy00,special_teams,0,,,,,
player,201811110tam,tam,FitzRy00,st_pct,0%,,,,,
player,201811110tam,tam,JensRy00,pos,C,,,,,
player,201811110tam,tam,JensRy00,offense,69,,,,,
player,201811110tam,tam,JensRy00,off_pct,100%,,,,,
player,201811110tam,tam,JensRy00,defense,0,,,,,
player,201811110tam,tam,JensRy00,def_pct,0%,,,,,
player,201811110tam,tam,JensRy00,special_teams,0,,,,,
player,201811110tam,tam,JensRy00,st_pct,0%,,,,,
player,201811110tam,tam,EvanMi00,pos,WR,,,,,
player,201811110tam,tam,EvanMi00,offense,55,,,,,
player,201811110tam,tam,EvanMi00,off_pct,80%,,,,,
player,201811110tam,tam,EvanMi00,defense,0,,,,,
player,201811110tam,tam,EvanMi00,def_pct,0%,,,,,
player,201811110tam,tam,EvanMi00,special_teams,0,,,,,
player,201811110tam,tam,EvanMi00,st_pct,0%,,,,,
player,201811110tam,tam,HumpAd00,pos,WR,,,,,
player,201811110tam,tam,HumpAd00,offense,54,,,,,
player,201811110tam,tam,HumpAd00,off_pct,78%,,,,,
player,201811110tam,tam,HumpAd00,defense,0,,,,,
player,201811110tam,tam,HumpAd00,def_pct,0%,,,,,
player,201811110tam,tam,HumpAd00,special_teams,4,,,,,
player,201811110tam,tam,HumpAd00,st_pct,20%,,,,,
player,201811110tam,tam,HowaO.00,pos,TE,,,,,
player,201811110tam,tam,HowaO.00,offense,45,,,,,
player,201811110tam,tam,HowaO.00,off_pct,65%,,,,,
player,201811110tam,tam,HowaO.00,defense,0,,,,,
player,201811110tam,tam,HowaO.00,def_pct,0%,,,,,
player,201811110tam,tam,HowaO.00,special_teams,0,,,,,
player,201811110tam,tam,HowaO.00,st_pct,0%,,,,,
player,201811110tam,tam,JackDe00,pos,WR,,,,,
player,201811110tam,tam,JackDe00,offense,44,,,,,
player,201811110tam,tam,JackDe00,off_pct,64%,,,,,
player,201811110tam,tam,JackDe00,defense,0,,,,,
player,201811110tam,tam,JackDe00,def_pct,0%,,,,,
player,201811110tam,tam,JackDe00,special_teams,0,,,,,
player,201811110tam,tam,JackDe00,st_pct,0%,,,,,
player,201811110tam,tam,GodwCh00,pos,WR,,,,,
player,201811110tam,tam,GodwCh00,offense,34,,,,,
player,201811110tam,tam,GodwCh00,off_pct,49%,,,,,
player,201811110tam,tam,GodwCh00,defense,0,,,,,
player,201811110tam,tam,GodwCh00,def_pct,0%,,,,,
player,201811110tam,tam,GodwCh00,special_teams,0,,,,,
player,201811110tam,tam,GodwCh00,st_pct,0%,,,,,
player,201811110tam,tam,BarbPe01,pos,RB,,,,,
player,201811110tam,tam,BarbPe01,offense,33,,,,,
player,201811110tam,tam,BarbPe01,off_pct,48%,,,,,
player,201811110tam,tam,BarbPe01,defense,0,,,,,
player,201811110tam,tam,BarbPe01,def_pct,0%,,,,,
player,201811110tam,tam,BarbPe01,special_teams,0,,,,,
player,201811110tam,tam,BarbPe01,st_pct,0%,,,,,
player,201811110tam,tam,RodgJa00,pos,RB,,,,,
player,201811110tam,tam,RodgJa00,offense,26,,,,,
player,201811110tam,tam,RodgJa00,off_pct,38%,,,,,
player,201811110tam,tam,RodgJa00,defense,0,,,,,
player,201811110tam,tam,RodgJa00,def_pct,0%,,,,,
player,201811110tam,tam,RodgJa00,special_teams,6,,,,,
player,201811110tam,tam,RodgJa00,st_pct,30%,,,,,
player,201811110tam,tam,BratCa00,pos,TE,,,,,
player,201811110tam,tam,BratCa00,offense,19,,,,,
player,201811110tam,tam,BratCa00,off_pct,28%,,,,,
player,201811110tam,tam,BratCa00,defense,0,,,,,
player,201811110tam,tam,BratCa00,def_pct,0%,,,,,
player,201811110tam,tam,BratCa00,special_teams,3,,,,,
player,201811110tam,tam,BratCa00,st_pct,15%,,,,,
player,201811110tam,tam,AuclAn00,pos,TE,,,,,
player,201811110tam,tam,AuclAn00,offense,14,,,,,
player,201811110tam,tam,AuclAn00,off_pct,20%,,,,,
player,201811110tam,tam,AuclAn00,defense,0,,,,,
player,201811110tam,tam,AuclAn00,def_pct,0%,,,,,
player,201811110tam,tam,AuclAn00,special_teams,9,,,,,
player,201811110tam,tam,AuclAn00,st_pct,45%,,,,,
player,201811110tam,tam,WilsSh01,pos,RB,,,,,
player,201811110tam,tam,WilsSh01,offense,10,,,,,
player,201811110tam,tam,WilsSh01,off_pct,14%,,,,,
player,201811110tam,tam,WilsSh01,defense,0,,,,,
player,201811110tam,tam,WilsSh01,def_pct,0%,,,,,
player,201811110tam,tam,WilsSh01,special_teams,8,,,,,
player,201811110tam,tam,WilsSh01,st_pct,40%,,,,,
player,201811110tam,tam,WatsJu01,pos,WR,,,,,
player,201811110tam,tam,WatsJu01,offense,6,,,,,
player,201811110tam,tam,WatsJu01,off_pct,9%,,,,,
player,201811110tam,tam,WatsJu01,defense,0,,,,,
player,201811110tam,tam,WatsJu01,def_pct,0%,,,,,
player,201811110tam,tam,WatsJu01,special_teams,11,,,,,
player,201811110tam,tam,WatsJu01,st_pct,55%,,,,,
player,201811110tam,tam,CrosAl00,pos,TE,,,,,
player,201811110tam,tam,CrosAl00,offense,5,,,,,
player,201811110tam,tam,CrosAl00,off_pct,7%,,,,,
player,201811110tam,tam,CrosAl00,defense,0,,,,,
player,201811110tam,tam,CrosAl00,def_pct,0%,,,,,
player,201811110tam,tam,CrosAl00,special_teams,12,,,,,
player,201811110tam,tam,CrosAl00,st_pct,60%,,,,,
player,201811110tam,tam,DaviCa02,pos,CB,,,,,
player,201811110tam,tam,DaviCa02,offense,0,,,,,
player,201811110tam,tam,DaviCa02,off_pct,0%,,,,,
player,201811110tam,tam,DaviCa02,defense,57,,,,,
player,201811110tam,tam,DaviCa02,def_pct,98%,,,,,
player,201811110tam,tam,DaviCa02,special_teams,5,,,,,
player,201811110tam,tam,DaviCa02,st_pct,25%,,,,,
player,201811110tam,tam,GrimBr20,pos,CB,,,,,
player,201811110tam,tam,GrimBr20,offense,0,,,,,
player,201811110tam,tam,GrimBr20,off_pct,0%,,,,,
player,201811110tam,tam,GrimBr20,defense,57,,,,,
player,201811110tam,tam,GrimBr20,def_pct,98%,,,,,
player,201811110tam,tam,GrimBr20,special_teams,0,,,,,
player,201811110tam,tam,GrimBr20,st_pct,0%,,,,,
player,201811110tam,tam,PierJa99,pos,DE,,,,,
player,201811110tam,tam,PierJa99,offense,0,,,,,
player,201811110tam,tam,PierJa99,off_pct,0%,,,,,
player,201811110tam,tam,PierJa99,defense,55,,,,,
player,201811110tam,tam,PierJa99,def_pct,95%,,,,,
player,201811110tam,tam,PierJa99,special_teams,0,,,,,
player,201811110tam,tam,PierJa99,st_pct,0%,,,,,
player,201811110tam,tam,DaviLa00,pos,LB,,,,,
player,201811110tam,tam,DaviLa00,offense,0,,,,,
player,201811110tam,tam,DaviLa00,off_pct,0%,,,,,
player,201811110tam,tam,DaviLa00,defense,52,,,,,
player,201811110tam,tam,DaviLa00,def_pct,90%,,,,,
player,201811110tam,tam,DaviLa00,special_teams,4,,,,,
player,201811110tam,tam,DaviLa00,st_pct,20%,,,,,
player,201811110tam,tam,EvanJu00,pos,SS,,,,,
player,201811110tam,tam,EvanJu00,offense,0,,,,,
player,201811110tam,tam,EvanJu00,off_pct,0%,,,,,
player,201811110tam,tam,EvanJu00,defense,49,,,,,
player,201811110tam,tam,EvanJu00,def_pct,84%,,,,,
player,201811110tam,tam,EvanJu00,special_teams,3,,,,,
player,201811110tam,tam,EvanJu00,st_pct,15%,,,,,
player,201811110tam,tam,NassCa00,pos,DE,,,,,
player,201811110tam,tam,NassCa00,offense,0,,,,,
player,201811110tam,tam,NassCa00,off_pct,0%,,,,,
player,201811110tam,tam,NassCa00,defense,43,,,,,
player,201811110tam,tam,NassCa00,def_pct,74%,,,,,
player,201811110tam,tam,NassCa00,special_teams,0,,,,,
player,201811110tam,tam,NassCa00,st_pct,0%,,,,,
player,201811110tam,tam,McCoGe99,pos,DT,,,,,
player,201811110tam,tam,McCoGe99,offense,0,,,,,
player,201811110tam,tam,McCoGe99,off_pct,0%,,,,,
player,201811110tam,tam,McCoGe99,defense,43,,,,,
player,201811110tam,tam,McCoGe99,def_pct,74%,,,,,
player,201811110tam,tam,McCoGe99,special_teams,0,,,,,
player,201811110tam,tam,McCoGe99,st_pct,0%,,,,,
player,201811110tam,tam,ElliJa01,pos,CB,,,,,
player,201811110tam,tam,ElliJa01,offense,0,,,,,
player,201811110tam,tam,ElliJa01,off_pct,0%,,,,,
player,201811110tam,tam,ElliJa01,defense,38,,,,,
player,201811110tam,tam,ElliJa01,def_pct,66%,,,,,
player,201811110tam,tam,ElliJa01,special_teams,4,,,,,
player,201811110tam,tam,ElliJa01,st_pct,20%,,,,,
player,201811110tam,tam,GlanAd00,pos,LB,,,,,
player,201811110tam,tam,GlanAd00,offense,0,,,,,
player,201811110tam,tam,GlanAd00,off_pct,0%,,,,,
player,201811110tam,tam,GlanAd00,defense,37,,,,,
player,201811110tam,tam,GlanAd00,def_pct,64%,,,,,
player,201811110tam,tam,GlanAd00,special_teams,7,,,,,
player,201811110tam,tam,GlanAd00,st_pct,35%,,,,,
player,201811110tam,tam,JohnIs00,pos,FS,,,,,
player,201811110tam,tam,JohnIs00,offense,0,,,,,
player,201811110tam,tam,JohnIs00,off_pct,0%,,,,,
player,201811110tam,tam,JohnIs00,defense,33,,,,,
player,201811110tam,tam,JohnIs00,def_pct,57%,,,,,
player,201811110tam,tam,JohnIs00,special_teams,17,,,,,
player,201811110tam,tam,JohnIs00,st_pct,85%,,,,,
player,201811110tam,tam,WhitJo03,pos,SS,,,,,
player,201811110tam,tam,WhitJo03,offense,0,,,,,
player,201811110tam,tam,WhitJo03,off_pct,0%,,,,,
player,201811110tam,tam,WhitJo03,defense,33,,,,,
player,201811110tam,tam,WhitJo03,def_pct,57%,,,,,
player,201811110tam,tam,WhitJo03,special_teams,2,,,,,
player,201811110tam,tam,WhitJo03,st_pct,10%,,,,,
player,201811110tam,tam,VeaxVi00,pos,DT,,,,,
player,201811110tam,tam,VeaxVi00,offense,0,,,,,
player,201811110tam,tam,VeaxVi00,off_pct,0%,,,,,
player,201811110tam,tam,VeaxVi00,defense,28,,,,,
player,201811110tam,tam,VeaxVi00,def_pct,48%,,,,,
player,201811110tam,tam,VeaxVi00,special_teams,5,,,,,
player,201811110tam,tam,VeaxVi00,st_pct,25%,,,,,
player,201811110tam,tam,GholWi00,pos,DE,,,,,
player,201811110tam,tam,GholWi00,offense,0,,,,,
player,201811110tam,tam,GholWi00,off_pct,0%,,,,,
player,201811110tam,tam,GholWi00,defense,27,,,,,
player,201811110tam,tam,GholWi00,def_pct,47%,,,,,
player,201811110tam,tam,GholWi00,special_teams,5,,,,,
player,201811110tam,tam,GholWi00,st_pct,25%,,,,,
player,201811110tam,tam,AlleBe00,pos,DT,,,,,
player,201811110tam,tam,AlleBe00,offense,0,,,,,
player,201811110tam,tam,AlleBe00,off_pct,0%,,,,,
player,201811110tam,tam,AlleBe00,defense,27,,,,,
player,201811110tam,tam,AlleBe00,def_pct,47%,,,,,
player,201811110tam,tam,AlleBe00,special_teams,0,,,,,
player,201811110tam,tam,AlleBe00,st_pct,0%,,,,,
player,201811110tam,tam,AdamAn00,pos,FS,,,,,
player,201811110tam,tam,AdamAn00,offense,0,,,,,
player,201811110tam,tam,AdamAn00,off_pct,0%,,,,,
player,201811110tam,tam,AdamAn00,defense,23,,,,,
player,201811110tam,tam,AdamAn00,def_pct,40%,,,,,
player,201811110tam,tam,AdamAn00,special_teams,12,,,,,
player,201811110tam,tam,AdamAn00,st_pct,60%,,,,,
player,201811110tam,tam,BondDe00,pos,LB,,,,,
player,201811110tam,tam,BondDe00,offense,0,,,,,
player,201811110tam,tam,BondDe00,off_pct,0%,,,,,
player,201811110tam,tam,BondDe00,defense,18,,,,,
player,201811110tam,tam,BondDe00,def_pct,31%,,,,,
player,201811110tam,tam,BondDe00,special_teams,16,,,,,
player,201811110tam,tam,BondDe00,st_pct,80%,,,,,
player,201811110tam,tam,LyncCa00,pos,LB,,,,,
player,201811110tam,tam,LyncCa00,offense,0,,,,,
player,201811110tam,tam,LyncCa00,off_pct,0%,,,,,
player,201811110tam,tam,LyncCa00,defense,6,,,,,
player,201811110tam,tam,LyncCa00,def_pct,10%,,,,,
player,201811110tam,tam,LyncCa00,special_teams,13,,,,,
player,201811110tam,tam,LyncCa00,st_pct,65%,,,,,
player,201811110tam,tam,HarrDe06,pos,DE,,,,,
player,201811110tam,tam,HarrDe06,offense,0,,,,,
player,201811110tam,tam,HarrDe06,off_pct,0%,,,,,
player,201811110tam,tam,HarrDe06,defense,6,,,,,
player,201811110tam,tam,HarrDe06,def_pct,10%,,,,,
player,201811110tam,tam,HarrDe06,special_teams,5,,,,,
player,201811110tam,tam,HarrDe06,st_pct,25%,,,,,
player,201811110tam,tam,SpenNo00,pos,DE,,,,,
player,201811110tam,tam,SpenNo00,offense,0,,,,,
player,201811110tam,tam,SpenNo00,off_pct,0%,,,,,
player,201811110tam,tam,SpenNo00,defense,4,,,,,
player,201811110tam,tam,SpenNo00,def_pct,7%,,,,,
player,201811110tam,tam,SpenNo00,special_teams,5,,,,,
player,201811110tam,tam,SpenNo00,st_pct,25%,,,,,
player,201811110tam,tam,BullRi00,pos,LB,,,,,
player,201811110tam,tam,BullRi00,offense,0,,,,,
player,201811110tam,tam,BullRi00,off_pct,0%,,,,,
player,201811110tam,tam,BullRi00,defense,1,,,,,
player,201811110tam,tam,BullRi00,def_pct,2%,,,,,
player,201811110tam,tam,BullRi00,special_teams,12,,,,,
player,201811110tam,tam,BullRi00,st_pct,60%,,,,,
player,201811110tam,tam,HarrDe04,pos,CB,,,,,
player,201811110tam,tam,HarrDe04,offense,0,,,,,
player,201811110tam,tam,HarrDe04,off_pct,0%,,,,,
player,201811110tam,tam,HarrDe04,defense,1,,,,,
player,201811110tam,tam,HarrDe04,def_pct,2%,,,,,
player,201811110tam,tam,HarrDe04,special_teams,4,,,,,
player,201811110tam,tam,HarrDe04,st_pct,20%,,,,,
player,201811110tam,tam,SmitRy00,pos,CB,,,,,
player,201811110tam,tam,SmitRy00,offense,0,,,,,
player,201811110tam,tam,SmitRy00,off_pct,0%,,,,,
player,201811110tam,tam,SmitRy00,defense,0,,,,,
player,201811110tam,tam,SmitRy00,def_pct,0%,,,,,
player,201811110tam,tam,SmitRy00,special_teams,17,,,,,
player,201811110tam,tam,SmitRy00,st_pct,85%,,,,,
player,201811110tam,tam,CataCh00,pos,K,,,,,
player,201811110tam,tam,CataCh00,offense,0,,,,,
player,201811110tam,tam,CataCh00,off_pct,0%,,,,,
player,201811110tam,tam,CataCh00,defense,0,,,,,
player,201811110tam,tam,CataCh00,def_pct,0%,,,,,
player,201811110tam,tam,CataCh00,special_teams,5,,,,,
player,201811110tam,tam,CataCh00,st_pct,25%,,,,,
player,201811110tam,tam,SanbGa00,pos,LS,,,,,
player,201811110tam,tam,SanbGa00,offense,0,,,,,
player,201811110tam,tam,SanbGa00,off_pct,0%,,,,,
player,201811110tam,tam,SanbGa00,defense,0,,,,,
player,201811110tam,tam,SanbGa00,def_pct,0%,,,,,
player,201811110tam,tam,SanbGa00,special_teams,4,,,,,
player,201811110tam,tam,SanbGa00,st_pct,20%,,,,,
player,201811110tam,tam,AngeBr00,pos,P,,,,,
player,201811110tam,tam,AngeBr00,offense,0,,,,,
player,201811110tam,tam,AngeBr00,off_pct,0%,,,,,
player,201811110tam,tam,AngeBr00,defense,0,,,,,
player,201811110tam,tam,AngeBr00,def_pct,0%,,,,,
player,201811110tam,tam,AngeBr00,special_teams,4,,,,,
player,201811110tam,tam,AngeBr00,st_pct,20%,,,,,
player,201811110tam,tam,LiedMi00,pos,G,,,,,
player,201811110tam,tam,LiedMi00,offense,0,,,,,
player,201811110tam,tam,LiedMi00,off_pct,0%,,,,,
player,201811110tam,tam,LiedMi00,defense,0,,,,,
player,201811110tam,tam,LiedMi00,def_pct,0%,,,,,
player,201811110tam,tam,LiedMi00,special_teams,3,,,,,
player,201811110tam,tam,LiedMi00,st_pct,15%,,,,,
player,201811110tam,tam,WestLe00,pos,T,,,,,
player,201811110tam,tam,WestLe00,offense,0,,,,,
player,201811110tam,tam,WestLe00,off_pct,0%,,,,,
player,201811110tam,tam,WestLe00,defense,0,,,,,
player,201811110tam,tam,WestLe00,def_pct,0%,,,,,
player,201811110tam,tam,WestLe00,special_teams,3,,,,,
player,201811110tam,tam,WestLe00,st_pct,15%,,,,,
player,201811110tam,was,CoopJo01,pos,G,,,,,
player,201811110tam,was,CoopJo01,offense,58,,,,,
player,201811110tam,was,CoopJo01,off_pct,100%,,,,,
player,201811110tam,was,CoopJo01,defense,0,,,,,
player,201811110tam,was,CoopJo01,def_pct,0%,,,,,
player,201811110tam,was,CoopJo01,special_teams,4,,,,,
player,201811110tam,was,CoopJo01,st_pct,20%,,,,,
player,201811110tam,was,RoulCh00,pos,C,,,,,
player,201811110tam,was,RoulCh00,offense,58,,,,,
player,201811110tam,was,RoulCh00,off_pct,100%,,,,,
player,201811110tam,was,RoulCh00,defense,0,,,,,
player,201811110tam,was,RoulCh00,def_pct,0%,,,,,
player,201811110tam,was,RoulCh00,special_teams,4,,,,,
player,201811110tam,was,RoulCh00,st_pct,20%,,,,,
player,201811110tam,was,BergTo00,pos,G,,,,,
player,201811110tam,was,BergTo00,offense,58,,,,,
player,201811110tam,was,BergTo00,off_pct,100%,,,,,
player,201811110tam,was,BergTo00,defense,0,,,,,
player,201811110tam,was,BergTo00,def_pct,0%,,,,,
player,201811110tam,was,BergTo00,special_teams,4,,,,,
player,201811110tam,was,BergTo00,st_pct,20%,,,,,
player,201811110tam,was,SmitAl03,pos,QB,,,,,
player,201811110tam,was,SmitAl03,offense,58,,,,,
player,201811110tam,was,SmitAl03,off_pct,100%,,,,,
player,201811110tam,was,SmitAl03,defense,0,,,,,
player,201811110tam,was,SmitAl03,def_pct,0%,,,,,
player,201811110tam,was,SmitAl03,special_teams,0,,,,,
player,201811110tam,was,SmitAl03,st_pct,0%,,,,,
player,201811110tam,was,NsekTy00,pos,T,,,,,
player,201811110tam,was,NsekTy00,offense,56,,,,,
player,201811110tam,was,NsekTy00,off_pct,97%,,,,,
player,201811110tam,was,NsekTy00,defense,0,,,,,
player,201811110tam,was,NsekTy00,def_pct,0%,,,,,
player,201811110tam,was,NsekTy00,special_teams,2,,,,,
player,201811110tam,was,NsekTy00,st_pct,10%,,,,,
player,201811110tam,was,MoseMo00,pos,T,,,,,
player,201811110tam,was,MoseMo00,offense,56,,,,,
player,201811110tam,was,MoseMo00,off_pct,97%,,,,,
player,201811110tam,was,MoseMo00,defense,0,,,,,
player,201811110tam,was,MoseMo00,def_pct,0%,,,,,
player,201811110tam,was,MoseMo00,special_teams,0,,,,,
player,201811110tam,was,MoseMo00,st_pct,0%,,,,,
player,201811110tam,was,DoctJo00,pos,WR,,,,,
player,201811110tam,was,DoctJo00,offense,45,,,,,
player,201811110tam,was,DoctJo00,off_pct,78%,,,,,
player,201811110tam,was,DoctJo00,defense,0,,,,,
player,201811110tam,was,DoctJo00,def_pct,0%,,,,,
player,201811110tam,was,DoctJo00,special_teams,0,,,,,
player,201811110tam,was,DoctJo00,st_pct,0%,,,,,
player,201811110tam,was,HarrMa05,pos,WR,,,,,
player,201811110tam,was,HarrMa05,offense,38,,,,,
player,201811110tam,was,HarrMa05,off_pct,66%,,,,,
player,201811110tam,was,HarrMa05,defense,0,,,,,
player,201811110tam,was,HarrMa05,def_pct,0%,,,,,
player,201811110tam,was,HarrMa05,special_teams,0,,,,,
player,201811110tam,was,HarrMa05,st_pct,0%,,,,,
player,201811110tam,was,ReedJo02,pos,TE,,,,,
player,201811110tam,was,ReedJo02,offense,38,,,,,
player,201811110tam,was,ReedJo02,off_pct,66%,,,,,
player,201811110tam,was,ReedJo02,defense,0,,,,,
player,201811110tam,was,ReedJo02,def_pct,0%,,,,,
player,201811110tam,was,ReedJo02,special_teams,0,,,,,
player,201811110tam,was,ReedJo02,st_pct,0%,,,,,
player,201811110tam,was,PeteAd01,pos,RB,,,,,
player,201811110tam,was,PeteAd01,offense,34,,,,,
player,201811110tam,was,PeteAd01,off_pct,59%,,,,,
player,201811110tam,was,PeteAd01,defense,0,,,,,
player,201811110tam,was,PeteAd01,def_pct,0%,,,,,
player,201811110tam,was,PeteAd01,special_teams,0,,,,,
player,201811110tam,was,PeteAd01,st_pct,0%,,,,,
player,201811110tam,was,FloyMi00,pos,WR,,,,,
player,201811110tam,was,FloyMi00,offense,31,,,,,
player,201811110tam,was,FloyMi00,off_pct,53%,,,,,
player,201811110tam,was,FloyMi00,defense,0,,,,,
player,201811110tam,was,FloyMi00,def_pct,0%,,,,,
player,201811110tam,was,FloyMi00,special_teams,3,,,,,
player,201811110tam,was,FloyMi00,st_pct,15%,,,,,
player,201811110tam,was,DaviVe00,pos,TE,,,,,
player,201811110tam,was,DaviVe00,offense,27,,,,,
player,201811110tam,was,DaviVe00,off_pct,47%,,,,,
player,201811110tam,was,DaviVe00,defense,0,,,,,
player,201811110tam,was,DaviVe00,def_pct,0%,,,,,
player,201811110tam,was,DaviVe00,special_teams,0,,,,,
player,201811110tam,was,DaviVe00,st_pct,0%,,,,,
player,201811110tam,was,SpriJe00,pos,TE,,,,,
player,201811110tam,was,SpriJe00,offense,26,,,,,
player,201811110tam,was,SpriJe00,off_pct,45%,,,,,
player,201811110tam,was,SpriJe00,defense,0,,,,,
player,201811110tam,was,SpriJe00,def_pct,0%,,,,,
player,201811110tam,was,SpriJe00,special_teams,11,,,,,
player,201811110tam,was,SpriJe00,st_pct,55%,,,,,
player,201811110tam,was,BibbKa00,pos,RB,,,,,
player,201811110tam,was,BibbKa00,offense,24,,,,,
player,201811110tam,was,BibbKa00,off_pct,41%,,,,,
player,201811110tam,was,BibbKa00,defense,0,,,,,
player,201811110tam,was,BibbKa00,def_pct,0%,,,,,
player,201811110tam,was,BibbKa00,special_teams,2,,,,,
player,201811110tam,was,BibbKa00,st_pct,10%,,,,,
player,201811110tam,was,QuicBr00,pos,WR,,,,,
player,201811110tam,was,QuicBr00,offense,21,,,,,
player,201811110tam,was,QuicBr00,off_pct,36%,,,,,
player,201811110tam,was,QuicBr00,defense,0,,,,,
player,201811110tam,was,QuicBr00,def_pct,0%,,,,,
player,201811110tam,was,QuicBr00,special_teams,2,,,,,
player,201811110tam,was,QuicBr00,st_pct,10%,,,,,
player,201811110tam,was,ChesJe00,pos,WR,,,,,
player,201811110tam,was,ChesJe00,offense,4,,,,,
player,201811110tam,was,ChesJe00,off_pct,7%,,,,,
player,201811110tam,was,ChesJe00,defense,0,,,,,
player,201811110tam,was,ChesJe00,def_pct,0%,,,,,
player,201811110tam,was,ChesJe00,special_teams,16,,,,,
player,201811110tam,was,ChesJe00,st_pct,80%,,,,,
player,201811110tam,was,ChriGe01,pos,T,,,,,
player,201811110tam,was,ChriGe01,offense,3,,,,,
player,201811110tam,was,ChriGe01,off_pct,5%,,,,,
player,201811110tam,was,ChriGe01,defense,0,,,,,
player,201811110tam,was,ChriGe01,def_pct,0%,,,,,
player,201811110tam,was,ChriGe01,special_teams,0,,,,,
player,201811110tam,was,ChriGe01,st_pct,0%,,,,,
player,201811110tam,was,HowaAu20,pos,T,,,,,
player,201811110tam,was,HowaAu20,offense,2,,,,,
player,201811110tam,was,HowaAu20,off_pct,3%,,,,,
player,201811110tam,was,HowaAu20,defense,0,,,,,
player,201811110tam,was,HowaAu20,def_pct,0%,,,,,
player,201811110tam,was,HowaAu20,special_teams,4,,,,,
player,201811110tam,was,HowaAu20,st_pct,20%,,,,,
player,201811110tam,was,AndeRy00,pos,LB,,,,,
player,201811110tam,was,AndeRy00,offense,1,,,,,
player,201811110tam,was,AndeRy00,off_pct,2%,,,,,
player,201811110tam,was,AndeRy00,defense,22,,,,,
player,201811110tam,was,AndeRy00,def_pct,32%,,,,,
player,201811110tam,was,AndeRy00,special_teams,14,,,,,
player,201811110tam,was,AndeRy00,st_pct,70%,,,,,
player,201811110tam,was,ClinHa00,pos,FS,,,,,
player,201811110tam,was,ClinHa00,offense,0,,,,,
player,201811110tam,was,ClinHa00,off_pct,0%,,,,,
player,201811110tam,was,ClinHa00,defense,69,,,,,
player,201811110tam,was,ClinHa00,def_pct,100%,,,,,
player,201811110tam,was,ClinHa00,special_teams,5,,,,,
player,201811110tam,was,ClinHa00,st_pct,25%,,,,,
player,201811110tam,was,FostMa00,pos,LB,,,,,
player,201811110tam,was,FostMa00,offense,0,,,,,
player,201811110tam,was,FostMa00,off_pct,0%,,,,,
player,201811110tam,was,FostMa00,defense,69,,,,,
player,201811110tam,was,FostMa00,def_pct,100%,,,,,
player,201811110tam,was,FostMa00,special_teams,3,,,,,
player,201811110tam,was,FostMa00,st_pct,15%,,,,,
player,201811110tam,was,NormJo01,pos,CB,,,,,
player,201811110tam,was,NormJo01,offense,0,,,,,
player,201811110tam,was,NormJo01,off_pct,0%,,,,,
player,201811110tam,was,NormJo01,defense,69,,,,,
player,201811110tam,was,NormJo01,def_pct,100%,,,,,
player,201811110tam,was,NormJo01,special_teams,0,,,,,
player,201811110tam,was,NormJo01,st_pct,0%,,,,,
player,201811110tam,was,SweaDJ00,pos,FS,,,,,
player,201811110tam,was,SweaDJ00,offense,0,,,,,
player,201811110tam,was,SweaDJ00,off_pct,0%,,,,,
player,201811110tam,was,SweaDJ00,defense,69,,,,,
player,201811110tam,was,SweaDJ00,def_pct,100%,,,,,
player,201811110tam,was,SweaDJ00,special_teams,0,,,,,
player,201811110tam,was,SweaDJ00,st_pct,0%,,,,,
player,201811110tam,was,MoreFa00,pos,CB,,,,,
player,201811110tam,was,MoreFa00,offense,0,,,,,
player,201811110tam,was,MoreFa00,off_pct,0%,,,,,
player,201811110tam,was,MoreFa00,defense,66,,,,,
player,201811110tam,was,MoreFa00,def_pct,96%,,,,,
player,201811110tam,was,MoreFa00,special_teams,0,,,,,
player,201811110tam,was,MoreFa00,st_pct,0%,,,,,
player,201811110tam,was,BrowZa00,pos,LB,,,,,
player,201811110tam,was,BrowZa00,offense,0,,,,,
player,201811110tam,was,BrowZa00,off_pct,0%,,,,,
player,201811110tam,was,BrowZa00,defense,52,,,,,
player,201811110tam,was,BrowZa00,def_pct,75%,,,,,
player,201811110tam,was,BrowZa00,special_teams,0,,,,,
player,201811110tam,was,BrowZa00,st_pct,0%,,,,,
player,201811110tam,was,SmitPr00,pos,LB,,,,,
player,201811110tam,was,SmitPr00,offense,0,,,,,
player,201811110tam,was,SmitPr00,off_pct,0%,,,,,
player,201811110tam,was,SmitPr00,defense,48,,,,,
player,201811110tam,was,SmitPr00,def_pct,70%,,,,,
player,201811110tam,was,SmitPr00,special_teams,1,,,,,
player,201811110tam,was,SmitPr00,st_pct,5%,,,,,
player,201811110tam,was,KerrRy00,pos,LB,,,,,
player,201811110tam,was,KerrRy00,offense,0,,,,,
player,201811110tam,was,KerrRy00,off_pct,0%,,,,,
player,201811110tam,was,KerrRy00,defense,44,,,,,
player,201811110tam,was,KerrRy00,def_pct,64%,,,,,
player,201811110tam,was,KerrRy00,special_teams,3,,,,,
player,201811110tam,was,KerrRy00,st_pct,15%,,,,,
player,201811110tam,was,IoanMa01,pos,DE,,,,,
player,201811110tam,was,IoanMa01,offense,0,,,,,
