game,2018,3,20180923,201809230sea,dal,"Dallas Cowboys",13,sea,"Seattle Seahawks",24
player,201809230sea,dal,VandLe00,tackles_solo,8,,,,,
player,201809230sea,dal,VandLe00,tackles_assists,2,,,,,
player,201809230sea,dal,VandLe00,tackles_loss,1,,,,,
player,201809230sea,dal,VandLe00,qb_hits,0,,,,,
player,201809230sea,dal,VandLe00,fumbles_rec,0,,,,,
player,201809230sea,dal,VandLe00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,VandLe00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,VandLe00,fumbles_forced,0,,,,,
player,201809230sea,dal,AwuzCh00,def_int,0,,,,,
player,201809230sea,dal,AwuzCh00,def_int_yds,0,,,,,
player,201809230sea,dal,AwuzCh00,def_int_td,0,,,,,
player,201809230sea,dal,AwuzCh00,def_int_long,0,,,,,
player,201809230sea,dal,AwuzCh00,pass_defended,0,,,,,
player,201809230sea,dal,AwuzCh00,sacks,0.0,,,,,
player,201809230sea,dal,AwuzCh00,tackles_combined,7,,,,,
player,201809230sea,dal,AwuzCh00,tackles_solo,5,,,,,
player,201809230sea,dal,AwuzCh00,tackles_assists,2,,,,,
player,201809230sea,dal,AwuzCh00,tackles_loss,0,,,,,
player,201809230sea,dal,AwuzCh00,qb_hits,0,,,,,
player,201809230sea,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201809230sea,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201809230sea,dal,BrowAn02,def_int,0,,,,,
player,201809230sea,dal,BrowAn02,def_int_yds,0,,,,,
player,201809230sea,dal,BrowAn02,def_int_td,0,,,,,
player,201809230sea,dal,BrowAn02,def_int_long,0,,,,,
player,201809230sea,dal,BrowAn02,pass_defended,0,,,,,
player,201809230sea,dal,BrowAn02,sacks,0.0,,,,,
player,201809230sea,dal,BrowAn02,tackles_combined,6,,,,,
player,201809230sea,dal,BrowAn02,tackles_solo,6,,,,,
player,201809230sea,dal,BrowAn02,tackles_assists,0,,,,,
player,201809230sea,dal,BrowAn02,tackles_loss,0,,,,,
player,201809230sea,dal,BrowAn02,qb_hits,0,,,,,
player,201809230sea,dal,BrowAn02,fumbles_rec,0,,,,,
player,201809230sea,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201809230sea,dal,BrowAn02,fumbles_forced,0,,,,,
player,201809230sea,dal,JoneBy00,def_int,0,,,,,
player,201809230sea,dal,JoneBy00,def_int_yds,0,,,,,
player,201809230sea,dal,JoneBy00,def_int_td,0,,,,,
player,201809230sea,dal,JoneBy00,def_int_long,0,,,,,
player,201809230sea,dal,JoneBy00,pass_defended,2,,,,,
player,201809230sea,dal,JoneBy00,sacks,0.0,,,,,
player,201809230sea,dal,JoneBy00,tackles_combined,5,,,,,
player,201809230sea,dal,JoneBy00,tackles_solo,5,,,,,
player,201809230sea,dal,JoneBy00,tackles_assists,0,,,,,
player,201809230sea,dal,JoneBy00,tackles_loss,0,,,,,
player,201809230sea,dal,JoneBy00,qb_hits,0,,,,,
player,201809230sea,dal,JoneBy00,fumbles_rec,0,,,,,
player,201809230sea,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,JoneBy00,fumbles_forced,0,,,,,
player,201809230sea,dal,HeatJe00,def_int,0,,,,,
player,201809230sea,dal,HeatJe00,def_int_yds,0,,,,,
player,201809230sea,dal,HeatJe00,def_int_td,0,,,,,
player,201809230sea,dal,HeatJe00,def_int_long,0,,,,,
player,201809230sea,dal,HeatJe00,pass_defended,0,,,,,
player,201809230sea,dal,HeatJe00,sacks,0.0,,,,,
player,201809230sea,dal,HeatJe00,tackles_combined,4,,,,,
player,201809230sea,dal,HeatJe00,tackles_solo,2,,,,,
player,201809230sea,dal,HeatJe00,tackles_assists,2,,,,,
player,201809230sea,dal,HeatJe00,tackles_loss,1,,,,,
player,201809230sea,dal,HeatJe00,qb_hits,0,,,,,
player,201809230sea,dal,HeatJe00,fumbles_rec,0,,,,,
player,201809230sea,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,HeatJe00,fumbles_forced,0,,,,,
player,201809230sea,dal,WoodAn02,def_int,0,,,,,
player,201809230sea,dal,WoodAn02,def_int_yds,0,,,,,
player,201809230sea,dal,WoodAn02,def_int_td,0,,,,,
player,201809230sea,dal,WoodAn02,def_int_long,0,,,,,
player,201809230sea,dal,WoodAn02,pass_defended,0,,,,,
player,201809230sea,dal,WoodAn02,sacks,0.0,,,,,
player,201809230sea,dal,WoodAn02,tackles_combined,4,,,,,
player,201809230sea,dal,WoodAn02,tackles_solo,1,,,,,
player,201809230sea,dal,WoodAn02,tackles_assists,3,,,,,
player,201809230sea,dal,WoodAn02,tackles_loss,0,,,,,
player,201809230sea,dal,WoodAn02,qb_hits,0,,,,,
player,201809230sea,dal,WoodAn02,fumbles_rec,0,,,,,
player,201809230sea,dal,WoodAn02,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,WoodAn02,fumbles_rec_td,0,,,,,
player,201809230sea,dal,WoodAn02,fumbles_forced,0,,,,,
player,201809230sea,dal,CharTa00,def_int,0,,,,,
player,201809230sea,dal,CharTa00,def_int_yds,0,,,,,
player,201809230sea,dal,CharTa00,def_int_td,0,,,,,
player,201809230sea,dal,CharTa00,def_int_long,0,,,,,
player,201809230sea,dal,CharTa00,pass_defended,0,,,,,
player,201809230sea,dal,CharTa00,sacks,0.0,,,,,
player,201809230sea,dal,CharTa00,tackles_combined,3,,,,,
player,201809230sea,dal,CharTa00,tackles_solo,3,,,,,
player,201809230sea,dal,CharTa00,tackles_assists,0,,,,,
player,201809230sea,dal,CharTa00,tackles_loss,0,,,,,
player,201809230sea,dal,CharTa00,qb_hits,0,,,,,
player,201809230sea,dal,CharTa00,fumbles_rec,0,,,,,
player,201809230sea,dal,CharTa00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,CharTa00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,CharTa00,fumbles_forced,0,,,,,
player,201809230sea,dal,CrawTy00,def_int,0,,,,,
player,201809230sea,dal,CrawTy00,def_int_yds,0,,,,,
player,201809230sea,dal,CrawTy00,def_int_td,0,,,,,
player,201809230sea,dal,CrawTy00,def_int_long,0,,,,,
player,201809230sea,dal,CrawTy00,pass_defended,1,,,,,
player,201809230sea,dal,CrawTy00,sacks,0.0,,,,,
player,201809230sea,dal,CrawTy00,tackles_combined,3,,,,,
player,201809230sea,dal,CrawTy00,tackles_solo,0,,,,,
player,201809230sea,dal,CrawTy00,tackles_assists,3,,,,,
player,201809230sea,dal,CrawTy00,tackles_loss,0,,,,,
player,201809230sea,dal,CrawTy00,qb_hits,0,,,,,
player,201809230sea,dal,CrawTy00,fumbles_rec,0,,,,,
player,201809230sea,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,CrawTy00,fumbles_forced,0,,,,,
player,201809230sea,dal,WilsDa02,def_int,0,,,,,
player,201809230sea,dal,WilsDa02,def_int_yds,0,,,,,
player,201809230sea,dal,WilsDa02,def_int_td,0,,,,,
player,201809230sea,dal,WilsDa02,def_int_long,0,,,,,
player,201809230sea,dal,WilsDa02,pass_defended,0,,,,,
player,201809230sea,dal,WilsDa02,sacks,0.0,,,,,
player,201809230sea,dal,WilsDa02,tackles_combined,3,,,,,
player,201809230sea,dal,WilsDa02,tackles_solo,2,,,,,
player,201809230sea,dal,WilsDa02,tackles_assists,1,,,,,
player,201809230sea,dal,WilsDa02,tackles_loss,0,,,,,
player,201809230sea,dal,WilsDa02,qb_hits,0,,,,,
player,201809230sea,dal,WilsDa02,fumbles_rec,0,,,,,
player,201809230sea,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201809230sea,dal,WilsDa02,fumbles_forced,0,,,,,
player,201809230sea,dal,FrazKa00,def_int,0,,,,,
player,201809230sea,dal,FrazKa00,def_int_yds,0,,,,,
player,201809230sea,dal,FrazKa00,def_int_td,0,,,,,
player,201809230sea,dal,FrazKa00,def_int_long,0,,,,,
player,201809230sea,dal,FrazKa00,pass_defended,0,,,,,
player,201809230sea,dal,FrazKa00,sacks,0.0,,,,,
player,201809230sea,dal,FrazKa00,tackles_combined,2,,,,,
player,201809230sea,dal,FrazKa00,tackles_solo,2,,,,,
player,201809230sea,dal,FrazKa00,tackles_assists,0,,,,,
player,201809230sea,dal,FrazKa00,tackles_loss,0,,,,,
player,201809230sea,dal,FrazKa00,qb_hits,0,,,,,
player,201809230sea,dal,FrazKa00,fumbles_rec,0,,,,,
player,201809230sea,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,FrazKa00,fumbles_forced,0,,,,,
player,201809230sea,dal,OlawJa00,def_int,0,,,,,
player,201809230sea,dal,OlawJa00,def_int_yds,0,,,,,
player,201809230sea,dal,OlawJa00,def_int_td,0,,,,,
player,201809230sea,dal,OlawJa00,def_int_long,0,,,,,
player,201809230sea,dal,OlawJa00,pass_defended,0,,,,,
player,201809230sea,dal,OlawJa00,sacks,0.0,,,,,
player,201809230sea,dal,OlawJa00,tackles_combined,2,,,,,
player,201809230sea,dal,OlawJa00,tackles_solo,1,,,,,
player,201809230sea,dal,OlawJa00,tackles_assists,1,,,,,
player,201809230sea,dal,OlawJa00,tackles_loss,0,,,,,
player,201809230sea,dal,OlawJa00,qb_hits,0,,,,,
player,201809230sea,dal,OlawJa00,fumbles_rec,0,,,,,
player,201809230sea,dal,OlawJa00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,OlawJa00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,OlawJa00,fumbles_forced,0,,,,,
player,201809230sea,dal,RossDa02,def_int,0,,,,,
player,201809230sea,dal,RossDa02,def_int_yds,0,,,,,
player,201809230sea,dal,RossDa02,def_int_td,0,,,,,
player,201809230sea,dal,RossDa02,def_int_long,0,,,,,
player,201809230sea,dal,RossDa02,pass_defended,0,,,,,
player,201809230sea,dal,RossDa02,sacks,0.0,,,,,
player,201809230sea,dal,RossDa02,tackles_combined,2,,,,,
player,201809230sea,dal,RossDa02,tackles_solo,0,,,,,
player,201809230sea,dal,RossDa02,tackles_assists,2,,,,,
player,201809230sea,dal,RossDa02,tackles_loss,0,,,,,
player,201809230sea,dal,RossDa02,qb_hits,0,,,,,
player,201809230sea,dal,RossDa02,fumbles_rec,0,,,,,
player,201809230sea,dal,RossDa02,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,RossDa02,fumbles_rec_td,0,,,,,
player,201809230sea,dal,RossDa02,fumbles_forced,0,,,,,
player,201809230sea,dal,WoodXa00,def_int,0,,,,,
player,201809230sea,dal,WoodXa00,def_int_yds,0,,,,,
player,201809230sea,dal,WoodXa00,def_int_td,0,,,,,
player,201809230sea,dal,WoodXa00,def_int_long,0,,,,,
player,201809230sea,dal,WoodXa00,pass_defended,0,,,,,
player,201809230sea,dal,WoodXa00,sacks,0.0,,,,,
player,201809230sea,dal,WoodXa00,tackles_combined,2,,,,,
player,201809230sea,dal,WoodXa00,tackles_solo,0,,,,,
player,201809230sea,dal,WoodXa00,tackles_assists,2,,,,,
player,201809230sea,dal,WoodXa00,tackles_loss,0,,,,,
player,201809230sea,dal,WoodXa00,qb_hits,0,,,,,
player,201809230sea,dal,WoodXa00,fumbles_rec,0,,,,,
player,201809230sea,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,WoodXa00,fumbles_forced,0,,,,,
player,201809230sea,dal,ArmsDo00,def_int,0,,,,,
player,201809230sea,dal,ArmsDo00,def_int_yds,0,,,,,
player,201809230sea,dal,ArmsDo00,def_int_td,0,,,,,
player,201809230sea,dal,ArmsDo00,def_int_long,0,,,,,
player,201809230sea,dal,ArmsDo00,pass_defended,0,,,,,
player,201809230sea,dal,ArmsDo00,sacks,0.0,,,,,
player,201809230sea,dal,ArmsDo00,tackles_combined,1,,,,,
player,201809230sea,dal,ArmsDo00,tackles_solo,1,,,,,
player,201809230sea,dal,ArmsDo00,tackles_assists,0,,,,,
player,201809230sea,dal,ArmsDo00,tackles_loss,0,,,,,
player,201809230sea,dal,ArmsDo00,qb_hits,0,,,,,
player,201809230sea,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201809230sea,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201809230sea,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201809230sea,dal,LadoL.20,def_int,0,,,,,
player,201809230sea,dal,LadoL.20,def_int_yds,0,,,,,
player,201809230sea,dal,LadoL.20,def_int_td,0,,,,,
player,201809230sea,dal,LadoL.20,def_int_long,0,,,,,
player,201809230sea,dal,LadoL.20,pass_defended,0,,,,,
player,201809230sea,dal,LadoL.20,sacks,0.0,,,,,
player,201809230sea,dal,LadoL.20,tackles_combined,1,,,,,
player,201809230sea,dal,LadoL.20,tackles_solo,1,,,,,
player,201809230sea,dal,LadoL.20,tackles_assists,0,,,,,
player,201809230sea,dal,LadoL.20,tackles_loss,0,,,,,
player,201809230sea,dal,LadoL.20,qb_hits,0,,,,,
player,201809230sea,dal,LadoL.20,fumbles_rec,0,,,,,
player,201809230sea,dal,LadoL.20,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,LadoL.20,fumbles_rec_td,0,,,,,
player,201809230sea,dal,LadoL.20,fumbles_forced,0,,,,,
player,201809230sea,dal,ThomJo04,def_int,0,,,,,
player,201809230sea,dal,ThomJo04,def_int_yds,0,,,,,
player,201809230sea,dal,ThomJo04,def_int_td,0,,,,,
player,201809230sea,dal,ThomJo04,def_int_long,0,,,,,
player,201809230sea,dal,ThomJo04,pass_defended,0,,,,,
player,201809230sea,dal,ThomJo04,sacks,0.0,,,,,
player,201809230sea,dal,ThomJo04,tackles_combined,1,,,,,
player,201809230sea,dal,ThomJo04,tackles_solo,0,,,,,
player,201809230sea,dal,ThomJo04,tackles_assists,1,,,,,
player,201809230sea,dal,ThomJo04,tackles_loss,0,,,,,
player,201809230sea,dal,ThomJo04,qb_hits,0,,,,,
player,201809230sea,dal,ThomJo04,fumbles_rec,0,,,,,
player,201809230sea,dal,ThomJo04,fumbles_rec_yds,0,,,,,
player,201809230sea,dal,ThomJo04,fumbles_rec_td,0,,,,,
player,201809230sea,dal,ThomJo04,fumbles_forced,0,,,,,
player,201809230sea,sea,ThomEa99,def_int,2,,,,,
player,201809230sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201809230sea,sea,ThomEa99,def_int_td,0,,,,,
player,201809230sea,sea,ThomEa99,def_int_long,0,,,,,
player,201809230sea,sea,ThomEa99,pass_defended,2,,,,,
player,201809230sea,sea,ThomEa99,sacks,0.0,,,,,
player,201809230sea,sea,ThomEa99,tackles_combined,7,,,,,
player,201809230sea,sea,ThomEa99,tackles_solo,6,,,,,
player,201809230sea,sea,ThomEa99,tackles_assists,1,,,,,
player,201809230sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201809230sea,sea,ThomEa99,qb_hits,0,,,,,
player,201809230sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201809230sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201809230sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201809230sea,sea,ReedJa02,def_int,0,,,,,
player,201809230sea,sea,ReedJa02,def_int_yds,0,,,,,
player,201809230sea,sea,ReedJa02,def_int_td,0,,,,,
player,201809230sea,sea,ReedJa02,def_int_long,0,,,,,
player,201809230sea,sea,ReedJa02,pass_defended,0,,,,,
player,201809230sea,sea,ReedJa02,sacks,2.0,,,,,
player,201809230sea,sea,ReedJa02,tackles_combined,3,,,,,
player,201809230sea,sea,ReedJa02,tackles_solo,3,,,,,
player,201809230sea,sea,ReedJa02,tackles_assists,0,,,,,
player,201809230sea,sea,ReedJa02,tackles_loss,2,,,,,
player,201809230sea,sea,ReedJa02,qb_hits,2,,,,,
player,201809230sea,sea,ReedJa02,fumbles_rec,0,,,,,
player,201809230sea,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201809230sea,sea,ReedJa02,fumbles_forced,0,,,,,
player,201809230sea,sea,KendMy00,def_int,0,,,,,
player,201809230sea,sea,KendMy00,def_int_yds,0,,,,,
player,201809230sea,sea,KendMy00,def_int_td,0,,,,,
player,201809230sea,sea,KendMy00,def_int_long,0,,,,,
player,201809230sea,sea,KendMy00,pass_defended,0,,,,,
player,201809230sea,sea,KendMy00,sacks,1.0,,,,,
player,201809230sea,sea,KendMy00,tackles_combined,6,,,,,
player,201809230sea,sea,KendMy00,tackles_solo,6,,,,,
player,201809230sea,sea,KendMy00,tackles_assists,0,,,,,
player,201809230sea,sea,KendMy00,tackles_loss,1,,,,,
player,201809230sea,sea,KendMy00,qb_hits,2,,,,,
player,201809230sea,sea,KendMy00,fumbles_rec,0,,,,,
player,201809230sea,sea,KendMy00,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,KendMy00,fumbles_rec_td,0,,,,,
player,201809230sea,sea,KendMy00,fumbles_forced,0,,,,,
player,201809230sea,sea,ClarFr01,def_int,0,,,,,
player,201809230sea,sea,ClarFr01,def_int_yds,0,,,,,
player,201809230sea,sea,ClarFr01,def_int_td,0,,,,,
player,201809230sea,sea,ClarFr01,def_int_long,0,,,,,
player,201809230sea,sea,ClarFr01,pass_defended,0,,,,,
player,201809230sea,sea,ClarFr01,sacks,1.0,,,,,
player,201809230sea,sea,ClarFr01,tackles_combined,2,,,,,
player,201809230sea,sea,ClarFr01,tackles_solo,2,,,,,
player,201809230sea,sea,ClarFr01,tackles_assists,0,,,,,
player,201809230sea,sea,ClarFr01,tackles_loss,0,,,,,
player,201809230sea,sea,ClarFr01,qb_hits,1,,,,,
player,201809230sea,sea,ClarFr01,fumbles_rec,0,,,,,
player,201809230sea,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201809230sea,sea,ClarFr01,fumbles_forced,0,,,,,
player,201809230sea,sea,MingBa00,def_int,0,,,,,
player,201809230sea,sea,MingBa00,def_int_yds,0,,,,,
player,201809230sea,sea,MingBa00,def_int_td,0,,,,,
player,201809230sea,sea,MingBa00,def_int_long,0,,,,,
player,201809230sea,sea,MingBa00,pass_defended,0,,,,,
player,201809230sea,sea,MingBa00,sacks,1.0,,,,,
player,201809230sea,sea,MingBa00,tackles_combined,2,,,,,
player,201809230sea,sea,MingBa00,tackles_solo,2,,,,,
player,201809230sea,sea,MingBa00,tackles_assists,0,,,,,
player,201809230sea,sea,MingBa00,tackles_loss,1,,,,,
player,201809230sea,sea,MingBa00,qb_hits,1,,,,,
player,201809230sea,sea,MingBa00,fumbles_rec,0,,,,,
player,201809230sea,sea,MingBa00,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,MingBa00,fumbles_rec_td,0,,,,,
player,201809230sea,sea,MingBa00,fumbles_forced,0,,,,,
player,201809230sea,sea,WagnBo00,def_int,0,,,,,
player,201809230sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201809230sea,sea,WagnBo00,def_int_td,0,,,,,
player,201809230sea,sea,WagnBo00,def_int_long,0,,,,,
player,201809230sea,sea,WagnBo00,pass_defended,2,,,,,
player,201809230sea,sea,WagnBo00,sacks,0.0,,,,,
player,201809230sea,sea,WagnBo00,tackles_combined,8,,,,,
player,201809230sea,sea,WagnBo00,tackles_solo,4,,,,,
player,201809230sea,sea,WagnBo00,tackles_assists,4,,,,,
player,201809230sea,sea,WagnBo00,tackles_loss,1,,,,,
player,201809230sea,sea,WagnBo00,qb_hits,0,,,,,
player,201809230sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201809230sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201809230sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201809230sea,sea,FlowTr01,def_int,0,,,,,
player,201809230sea,sea,FlowTr01,def_int_yds,0,,,,,
player,201809230sea,sea,FlowTr01,def_int_td,0,,,,,
player,201809230sea,sea,FlowTr01,def_int_long,0,,,,,
player,201809230sea,sea,FlowTr01,pass_defended,1,,,,,
player,201809230sea,sea,FlowTr01,sacks,0.0,,,,,
player,201809230sea,sea,FlowTr01,tackles_combined,6,,,,,
player,201809230sea,sea,FlowTr01,tackles_solo,5,,,,,
player,201809230sea,sea,FlowTr01,tackles_assists,1,,,,,
player,201809230sea,sea,FlowTr01,tackles_loss,0,,,,,
player,201809230sea,sea,FlowTr01,qb_hits,0,,,,,
player,201809230sea,sea,FlowTr01,fumbles_rec,0,,,,,
player,201809230sea,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201809230sea,sea,FlowTr01,fumbles_forced,0,,,,,
player,201809230sea,sea,McDoBr01,def_int,0,,,,,
player,201809230sea,sea,McDoBr01,def_int_yds,0,,,,,
player,201809230sea,sea,McDoBr01,def_int_td,0,,,,,
player,201809230sea,sea,McDoBr01,def_int_long,0,,,,,
player,201809230sea,sea,McDoBr01,pass_defended,1,,,,,
player,201809230sea,sea,McDoBr01,sacks,0.0,,,,,
player,201809230sea,sea,McDoBr01,tackles_combined,5,,,,,
player,201809230sea,sea,McDoBr01,tackles_solo,5,,,,,
player,201809230sea,sea,McDoBr01,tackles_assists,0,,,,,
player,201809230sea,sea,McDoBr01,tackles_loss,1,,,,,
player,201809230sea,sea,McDoBr01,qb_hits,0,,,,,
player,201809230sea,sea,McDoBr01,fumbles_rec,0,,,,,
player,201809230sea,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201809230sea,sea,McDoBr01,fumbles_forced,1,,,,,
player,201809230sea,sea,GrifSh00,def_int,0,,,,,
player,201809230sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201809230sea,sea,GrifSh00,def_int_td,0,,,,,
player,201809230sea,sea,GrifSh00,def_int_long,0,,,,,
player,201809230sea,sea,GrifSh00,pass_defended,0,,,,,
player,201809230sea,sea,GrifSh00,sacks,0.0,,,,,
player,201809230sea,sea,GrifSh00,tackles_combined,3,,,,,
player,201809230sea,sea,GrifSh00,tackles_solo,2,,,,,
player,201809230sea,sea,GrifSh00,tackles_assists,1,,,,,
player,201809230sea,sea,GrifSh00,tackles_loss,0,,,,,
player,201809230sea,sea,GrifSh00,qb_hits,0,,,,,
player,201809230sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201809230sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201809230sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201809230sea,sea,StepSh00,def_int,0,,,,,
player,201809230sea,sea,StepSh00,def_int_yds,0,,,,,
player,201809230sea,sea,StepSh00,def_int_td,0,,,,,
player,201809230sea,sea,StepSh00,def_int_long,0,,,,,
player,201809230sea,sea,StepSh00,pass_defended,0,,,,,
player,201809230sea,sea,StepSh00,sacks,0.0,,,,,
player,201809230sea,sea,StepSh00,tackles_combined,3,,,,,
player,201809230sea,sea,StepSh00,tackles_solo,1,,,,,
player,201809230sea,sea,StepSh00,tackles_assists,2,,,,,
player,201809230sea,sea,StepSh00,tackles_loss,0,,,,,
player,201809230sea,sea,StepSh00,qb_hits,0,,,,,
player,201809230sea,sea,StepSh00,fumbles_rec,0,,,,,
player,201809230sea,sea,StepSh00,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,StepSh00,fumbles_rec_td,0,,,,,
player,201809230sea,sea,StepSh00,fumbles_forced,0,,,,,
player,201809230sea,sea,ColeJu01,def_int,0,,,,,
player,201809230sea,sea,ColeJu01,def_int_yds,0,,,,,
player,201809230sea,sea,ColeJu01,def_int_td,0,,,,,
player,201809230sea,sea,ColeJu01,def_int_long,0,,,,,
player,201809230sea,sea,ColeJu01,pass_defended,1,,,,,
player,201809230sea,sea,ColeJu01,sacks,0.0,,,,,
player,201809230sea,sea,ColeJu01,tackles_combined,2,,,,,
player,201809230sea,sea,ColeJu01,tackles_solo,2,,,,,
player,201809230sea,sea,ColeJu01,tackles_assists,0,,,,,
player,201809230sea,sea,ColeJu01,tackles_loss,0,,,,,
player,201809230sea,sea,ColeJu01,qb_hits,0,,,,,
player,201809230sea,sea,ColeJu01,fumbles_rec,1,,,,,
player,201809230sea,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201809230sea,sea,ColeJu01,fumbles_forced,0,,,,,
player,201809230sea,sea,LuanSh00,def_int,0,,,,,
player,201809230sea,sea,LuanSh00,def_int_yds,0,,,,,
player,201809230sea,sea,LuanSh00,def_int_td,0,,,,,
player,201809230sea,sea,LuanSh00,def_int_long,0,,,,,
player,201809230sea,sea,LuanSh00,pass_defended,0,,,,,
player,201809230sea,sea,LuanSh00,sacks,0.0,,,,,
player,201809230sea,sea,LuanSh00,tackles_combined,2,,,,,
player,201809230sea,sea,LuanSh00,tackles_solo,2,,,,,
player,201809230sea,sea,LuanSh00,tackles_assists,0,,,,,
player,201809230sea,sea,LuanSh00,tackles_loss,0,,,,,
player,201809230sea,sea,LuanSh00,qb_hits,0,,,,,
player,201809230sea,sea,LuanSh00,fumbles_rec,0,,,,,
player,201809230sea,sea,LuanSh00,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,LuanSh00,fumbles_rec_td,0,,,,,
player,201809230sea,sea,LuanSh00,fumbles_forced,0,,,,,
player,201809230sea,sea,CaliAu00,def_int,0,,,,,
player,201809230sea,sea,CaliAu00,def_int_yds,0,,,,,
player,201809230sea,sea,CaliAu00,def_int_td,0,,,,,
player,201809230sea,sea,CaliAu00,def_int_long,0,,,,,
player,201809230sea,sea,CaliAu00,pass_defended,0,,,,,
player,201809230sea,sea,CaliAu00,sacks,0.0,,,,,
player,201809230sea,sea,CaliAu00,tackles_combined,1,,,,,
player,201809230sea,sea,CaliAu00,tackles_solo,1,,,,,
player,201809230sea,sea,CaliAu00,tackles_assists,0,,,,,
player,201809230sea,sea,CaliAu00,tackles_loss,0,,,,,
player,201809230sea,sea,CaliAu00,qb_hits,0,,,,,
player,201809230sea,sea,CaliAu00,fumbles_rec,0,,,,,
player,201809230sea,sea,CaliAu00,fumbles_rec_yds,0,,,,,
player,201809230sea,sea,CaliAu00,fumbles_rec_td,0,,,,,
player,201809230sea,sea,CaliAu00,fumbles_forced,0,,,,,
player,201809230sea,sea,DaviMi01,def_int,0,,,,,
player,201809230sea,sea,DaviMi01,def_int_yds,0,,,,,
player,201809230sea,sea,DaviMi01,def_int_td,0,,,,,
player,201809230sea,sea,DaviMi01,def_int_long,0,,,,,
player,201809230sea,sea,DaviMi01,pass_defended,0,,,,,
player,201809230sea,sea,DaviMi01,sacks,0.0,,,,,
player,201809230sea,sea,DaviMi01,tackles_combined,1,,,,,
player,201809230sea,sea,DaviMi01,tackles_solo,1,,,,,
