game,2018,14,20181209,201812090rai,pit,"Pittsburgh Steelers",21,rai,"Oakland Raiders",24
player,201812090rai,pit,TuitSt00,def_int_td,0,,,,,
player,201812090rai,pit,TuitSt00,def_int_long,0,,,,,
player,201812090rai,pit,TuitSt00,pass_defended,1,,,,,
player,201812090rai,pit,TuitSt00,sacks,1.0,,,,,
player,201812090rai,pit,TuitSt00,tackles_combined,3,,,,,
player,201812090rai,pit,TuitSt00,tackles_solo,2,,,,,
player,201812090rai,pit,TuitSt00,tackles_assists,1,,,,,
player,201812090rai,pit,TuitSt00,tackles_loss,2,,,,,
player,201812090rai,pit,TuitSt00,qb_hits,1,,,,,
player,201812090rai,pit,TuitSt00,fumbles_rec,0,,,,,
player,201812090rai,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,TuitSt00,fumbles_forced,0,,,,,
player,201812090rai,pit,EdmuTe00,def_int,0,,,,,
player,201812090rai,pit,EdmuTe00,def_int_yds,0,,,,,
player,201812090rai,pit,EdmuTe00,def_int_td,0,,,,,
player,201812090rai,pit,EdmuTe00,def_int_long,0,,,,,
player,201812090rai,pit,EdmuTe00,pass_defended,0,,,,,
player,201812090rai,pit,EdmuTe00,sacks,0.0,,,,,
player,201812090rai,pit,EdmuTe00,tackles_combined,7,,,,,
player,201812090rai,pit,EdmuTe00,tackles_solo,4,,,,,
player,201812090rai,pit,EdmuTe00,tackles_assists,3,,,,,
player,201812090rai,pit,EdmuTe00,tackles_loss,0,,,,,
player,201812090rai,pit,EdmuTe00,qb_hits,0,,,,,
player,201812090rai,pit,EdmuTe00,fumbles_rec,0,,,,,
player,201812090rai,pit,EdmuTe00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,EdmuTe00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,EdmuTe00,fumbles_forced,0,,,,,
player,201812090rai,pit,HadeJo99,def_int,0,,,,,
player,201812090rai,pit,HadeJo99,def_int_yds,0,,,,,
player,201812090rai,pit,HadeJo99,def_int_td,0,,,,,
player,201812090rai,pit,HadeJo99,def_int_long,0,,,,,
player,201812090rai,pit,HadeJo99,pass_defended,0,,,,,
player,201812090rai,pit,HadeJo99,sacks,0.0,,,,,
player,201812090rai,pit,HadeJo99,tackles_combined,6,,,,,
player,201812090rai,pit,HadeJo99,tackles_solo,3,,,,,
player,201812090rai,pit,HadeJo99,tackles_assists,3,,,,,
player,201812090rai,pit,HadeJo99,tackles_loss,0,,,,,
player,201812090rai,pit,HadeJo99,qb_hits,0,,,,,
player,201812090rai,pit,HadeJo99,fumbles_rec,0,,,,,
player,201812090rai,pit,HadeJo99,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,HadeJo99,fumbles_rec_td,0,,,,,
player,201812090rai,pit,HadeJo99,fumbles_forced,0,,,,,
player,201812090rai,pit,HeywCa01,def_int,0,,,,,
player,201812090rai,pit,HeywCa01,def_int_yds,0,,,,,
player,201812090rai,pit,HeywCa01,def_int_td,0,,,,,
player,201812090rai,pit,HeywCa01,def_int_long,0,,,,,
player,201812090rai,pit,HeywCa01,pass_defended,0,,,,,
player,201812090rai,pit,HeywCa01,sacks,0.0,,,,,
player,201812090rai,pit,HeywCa01,tackles_combined,6,,,,,
player,201812090rai,pit,HeywCa01,tackles_solo,4,,,,,
player,201812090rai,pit,HeywCa01,tackles_assists,2,,,,,
player,201812090rai,pit,HeywCa01,tackles_loss,0,,,,,
player,201812090rai,pit,HeywCa01,qb_hits,0,,,,,
player,201812090rai,pit,HeywCa01,fumbles_rec,0,,,,,
player,201812090rai,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201812090rai,pit,HeywCa01,fumbles_forced,0,,,,,
player,201812090rai,pit,DaviSe00,def_int,0,,,,,
player,201812090rai,pit,DaviSe00,def_int_yds,0,,,,,
player,201812090rai,pit,DaviSe00,def_int_td,0,,,,,
player,201812090rai,pit,DaviSe00,def_int_long,0,,,,,
player,201812090rai,pit,DaviSe00,pass_defended,0,,,,,
player,201812090rai,pit,DaviSe00,sacks,0.0,,,,,
player,201812090rai,pit,DaviSe00,tackles_combined,5,,,,,
player,201812090rai,pit,DaviSe00,tackles_solo,3,,,,,
player,201812090rai,pit,DaviSe00,tackles_assists,2,,,,,
player,201812090rai,pit,DaviSe00,tackles_loss,0,,,,,
player,201812090rai,pit,DaviSe00,qb_hits,0,,,,,
player,201812090rai,pit,DaviSe00,fumbles_rec,0,,,,,
player,201812090rai,pit,DaviSe00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,DaviSe00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,DaviSe00,fumbles_forced,0,,,,,
player,201812090rai,pit,FortL.00,def_int,0,,,,,
player,201812090rai,pit,FortL.00,def_int_yds,0,,,,,
player,201812090rai,pit,FortL.00,def_int_td,0,,,,,
player,201812090rai,pit,FortL.00,def_int_long,0,,,,,
player,201812090rai,pit,FortL.00,pass_defended,0,,,,,
player,201812090rai,pit,FortL.00,sacks,0.0,,,,,
player,201812090rai,pit,FortL.00,tackles_combined,4,,,,,
player,201812090rai,pit,FortL.00,tackles_solo,3,,,,,
player,201812090rai,pit,FortL.00,tackles_assists,1,,,,,
player,201812090rai,pit,FortL.00,tackles_loss,0,,,,,
player,201812090rai,pit,FortL.00,qb_hits,0,,,,,
player,201812090rai,pit,FortL.00,fumbles_rec,0,,,,,
player,201812090rai,pit,FortL.00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,FortL.00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,FortL.00,fumbles_forced,0,,,,,
player,201812090rai,pit,SensCo00,def_int,0,,,,,
player,201812090rai,pit,SensCo00,def_int_yds,0,,,,,
player,201812090rai,pit,SensCo00,def_int_td,0,,,,,
player,201812090rai,pit,SensCo00,def_int_long,0,,,,,
player,201812090rai,pit,SensCo00,pass_defended,0,,,,,
player,201812090rai,pit,SensCo00,sacks,0.0,,,,,
player,201812090rai,pit,SensCo00,tackles_combined,4,,,,,
player,201812090rai,pit,SensCo00,tackles_solo,4,,,,,
player,201812090rai,pit,SensCo00,tackles_assists,0,,,,,
player,201812090rai,pit,SensCo00,tackles_loss,0,,,,,
player,201812090rai,pit,SensCo00,qb_hits,0,,,,,
player,201812090rai,pit,SensCo00,fumbles_rec,0,,,,,
player,201812090rai,pit,SensCo00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,SensCo00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,SensCo00,fumbles_forced,0,,,,,
player,201812090rai,pit,WattT.00,def_int,0,,,,,
player,201812090rai,pit,WattT.00,def_int_yds,0,,,,,
player,201812090rai,pit,WattT.00,def_int_td,0,,,,,
player,201812090rai,pit,WattT.00,def_int_long,0,,,,,
player,201812090rai,pit,WattT.00,pass_defended,1,,,,,
player,201812090rai,pit,WattT.00,sacks,0.0,,,,,
player,201812090rai,pit,WattT.00,tackles_combined,4,,,,,
player,201812090rai,pit,WattT.00,tackles_solo,2,,,,,
player,201812090rai,pit,WattT.00,tackles_assists,2,,,,,
player,201812090rai,pit,WattT.00,tackles_loss,0,,,,,
player,201812090rai,pit,WattT.00,qb_hits,0,,,,,
player,201812090rai,pit,WattT.00,fumbles_rec,0,,,,,
player,201812090rai,pit,WattT.00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,WattT.00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,WattT.00,fumbles_forced,0,,,,,
player,201812090rai,pit,BurnMo99,def_int,0,,,,,
player,201812090rai,pit,BurnMo99,def_int_yds,0,,,,,
player,201812090rai,pit,BurnMo99,def_int_td,0,,,,,
player,201812090rai,pit,BurnMo99,def_int_long,0,,,,,
player,201812090rai,pit,BurnMo99,pass_defended,1,,,,,
player,201812090rai,pit,BurnMo99,sacks,0.0,,,,,
player,201812090rai,pit,BurnMo99,tackles_combined,3,,,,,
player,201812090rai,pit,BurnMo99,tackles_solo,1,,,,,
player,201812090rai,pit,BurnMo99,tackles_assists,2,,,,,
player,201812090rai,pit,BurnMo99,tackles_loss,0,,,,,
player,201812090rai,pit,BurnMo99,qb_hits,0,,,,,
player,201812090rai,pit,BurnMo99,fumbles_rec,0,,,,,
player,201812090rai,pit,BurnMo99,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,BurnMo99,fumbles_rec_td,0,,,,,
player,201812090rai,pit,BurnMo99,fumbles_forced,0,,,,,
player,201812090rai,pit,HargJa00,def_int,0,,,,,
player,201812090rai,pit,HargJa00,def_int_yds,0,,,,,
player,201812090rai,pit,HargJa00,def_int_td,0,,,,,
player,201812090rai,pit,HargJa00,def_int_long,0,,,,,
player,201812090rai,pit,HargJa00,pass_defended,0,,,,,
player,201812090rai,pit,HargJa00,sacks,0.0,,,,,
player,201812090rai,pit,HargJa00,tackles_combined,3,,,,,
player,201812090rai,pit,HargJa00,tackles_solo,2,,,,,
player,201812090rai,pit,HargJa00,tackles_assists,1,,,,,
player,201812090rai,pit,HargJa00,tackles_loss,0,,,,,
player,201812090rai,pit,HargJa00,qb_hits,0,,,,,
player,201812090rai,pit,HargJa00,fumbles_rec,0,,,,,
player,201812090rai,pit,HargJa00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,HargJa00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,HargJa00,fumbles_forced,0,,,,,
player,201812090rai,pit,AluaTy99,def_int,0,,,,,
player,201812090rai,pit,AluaTy99,def_int_yds,0,,,,,
player,201812090rai,pit,AluaTy99,def_int_td,0,,,,,
player,201812090rai,pit,AluaTy99,def_int_long,0,,,,,
player,201812090rai,pit,AluaTy99,pass_defended,0,,,,,
player,201812090rai,pit,AluaTy99,sacks,0.0,,,,,
player,201812090rai,pit,AluaTy99,tackles_combined,1,,,,,
player,201812090rai,pit,AluaTy99,tackles_solo,1,,,,,
player,201812090rai,pit,AluaTy99,tackles_assists,0,,,,,
player,201812090rai,pit,AluaTy99,tackles_loss,0,,,,,
player,201812090rai,pit,AluaTy99,qb_hits,1,,,,,
player,201812090rai,pit,AluaTy99,fumbles_rec,0,,,,,
player,201812090rai,pit,AluaTy99,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,AluaTy99,fumbles_rec_td,0,,,,,
player,201812090rai,pit,AluaTy99,fumbles_forced,0,,,,,
player,201812090rai,pit,ChicAn00,def_int,0,,,,,
player,201812090rai,pit,ChicAn00,def_int_yds,0,,,,,
player,201812090rai,pit,ChicAn00,def_int_td,0,,,,,
player,201812090rai,pit,ChicAn00,def_int_long,0,,,,,
player,201812090rai,pit,ChicAn00,pass_defended,0,,,,,
player,201812090rai,pit,ChicAn00,sacks,0.0,,,,,
player,201812090rai,pit,ChicAn00,tackles_combined,1,,,,,
player,201812090rai,pit,ChicAn00,tackles_solo,1,,,,,
player,201812090rai,pit,ChicAn00,tackles_assists,0,,,,,
player,201812090rai,pit,ChicAn00,tackles_loss,0,,,,,
player,201812090rai,pit,ChicAn00,qb_hits,0,,,,,
player,201812090rai,pit,ChicAn00,fumbles_rec,0,,,,,
player,201812090rai,pit,ChicAn00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,ChicAn00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,ChicAn00,fumbles_forced,0,,,,,
player,201812090rai,pit,HeywDa00,def_int,0,,,,,
player,201812090rai,pit,HeywDa00,def_int_yds,0,,,,,
player,201812090rai,pit,HeywDa00,def_int_td,0,,,,,
player,201812090rai,pit,HeywDa00,def_int_long,0,,,,,
player,201812090rai,pit,HeywDa00,pass_defended,0,,,,,
player,201812090rai,pit,HeywDa00,sacks,0.0,,,,,
player,201812090rai,pit,HeywDa00,tackles_combined,1,,,,,
player,201812090rai,pit,HeywDa00,tackles_solo,1,,,,,
player,201812090rai,pit,HeywDa00,tackles_assists,0,,,,,
player,201812090rai,pit,HeywDa00,tackles_loss,0,,,,,
player,201812090rai,pit,HeywDa00,qb_hits,0,,,,,
player,201812090rai,pit,HeywDa00,fumbles_rec,0,,,,,
player,201812090rai,pit,HeywDa00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,HeywDa00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,HeywDa00,fumbles_forced,0,,,,,
player,201812090rai,pit,McCuDa00,def_int,0,,,,,
player,201812090rai,pit,McCuDa00,def_int_yds,0,,,,,
player,201812090rai,pit,McCuDa00,def_int_td,0,,,,,
player,201812090rai,pit,McCuDa00,def_int_long,0,,,,,
player,201812090rai,pit,McCuDa00,pass_defended,0,,,,,
player,201812090rai,pit,McCuDa00,sacks,0.0,,,,,
player,201812090rai,pit,McCuDa00,tackles_combined,1,,,,,
player,201812090rai,pit,McCuDa00,tackles_solo,0,,,,,
player,201812090rai,pit,McCuDa00,tackles_assists,1,,,,,
player,201812090rai,pit,McCuDa00,tackles_loss,0,,,,,
player,201812090rai,pit,McCuDa00,qb_hits,0,,,,,
player,201812090rai,pit,McCuDa00,fumbles_rec,0,,,,,
player,201812090rai,pit,McCuDa00,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,McCuDa00,fumbles_rec_td,0,,,,,
player,201812090rai,pit,McCuDa00,fumbles_forced,0,,,,,
player,201812090rai,pit,NixxRo01,def_int,0,,,,,
player,201812090rai,pit,NixxRo01,def_int_yds,0,,,,,
player,201812090rai,pit,NixxRo01,def_int_td,0,,,,,
player,201812090rai,pit,NixxRo01,def_int_long,0,,,,,
player,201812090rai,pit,NixxRo01,pass_defended,0,,,,,
player,201812090rai,pit,NixxRo01,sacks,0.0,,,,,
player,201812090rai,pit,NixxRo01,tackles_combined,1,,,,,
player,201812090rai,pit,NixxRo01,tackles_solo,1,,,,,
player,201812090rai,pit,NixxRo01,tackles_assists,0,,,,,
player,201812090rai,pit,NixxRo01,tackles_loss,0,,,,,
player,201812090rai,pit,NixxRo01,qb_hits,0,,,,,
player,201812090rai,pit,NixxRo01,fumbles_rec,0,,,,,
player,201812090rai,pit,NixxRo01,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,NixxRo01,fumbles_rec_td,0,,,,,
player,201812090rai,pit,NixxRo01,fumbles_forced,0,,,,,
player,201812090rai,pit,WillVi01,def_int,0,,,,,
player,201812090rai,pit,WillVi01,def_int_yds,0,,,,,
player,201812090rai,pit,WillVi01,def_int_td,0,,,,,
player,201812090rai,pit,WillVi01,def_int_long,0,,,,,
player,201812090rai,pit,WillVi01,pass_defended,0,,,,,
player,201812090rai,pit,WillVi01,sacks,0.0,,,,,
player,201812090rai,pit,WillVi01,tackles_combined,1,,,,,
player,201812090rai,pit,WillVi01,tackles_solo,1,,,,,
player,201812090rai,pit,WillVi01,tackles_assists,0,,,,,
player,201812090rai,pit,WillVi01,tackles_loss,0,,,,,
player,201812090rai,pit,WillVi01,qb_hits,0,,,,,
player,201812090rai,pit,WillVi01,fumbles_rec,0,,,,,
player,201812090rai,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201812090rai,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201812090rai,pit,WillVi01,fumbles_forced,0,,,,,
player,201812090rai,rai,WhitTa00,def_int,1,,,,,
player,201812090rai,rai,WhitTa00,def_int_yds,0,,,,,
player,201812090rai,rai,WhitTa00,def_int_td,0,,,,,
player,201812090rai,rai,WhitTa00,def_int_long,0,,,,,
player,201812090rai,rai,WhitTa00,pass_defended,2,,,,,
player,201812090rai,rai,WhitTa00,sacks,0.0,,,,,
player,201812090rai,rai,WhitTa00,tackles_combined,10,,,,,
player,201812090rai,rai,WhitTa00,tackles_solo,6,,,,,
player,201812090rai,rai,WhitTa00,tackles_assists,4,,,,,
player,201812090rai,rai,WhitTa00,tackles_loss,0,,,,,
player,201812090rai,rai,WhitTa00,qb_hits,0,,,,,
player,201812090rai,rai,WhitTa00,fumbles_rec,0,,,,,
player,201812090rai,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,WhitTa00,fumbles_forced,0,,,,,
player,201812090rai,rai,McDoCl99,def_int,0,,,,,
player,201812090rai,rai,McDoCl99,def_int_yds,0,,,,,
player,201812090rai,rai,McDoCl99,def_int_td,0,,,,,
player,201812090rai,rai,McDoCl99,def_int_long,0,,,,,
player,201812090rai,rai,McDoCl99,pass_defended,0,,,,,
player,201812090rai,rai,McDoCl99,sacks,1.0,,,,,
player,201812090rai,rai,McDoCl99,tackles_combined,3,,,,,
player,201812090rai,rai,McDoCl99,tackles_solo,1,,,,,
player,201812090rai,rai,McDoCl99,tackles_assists,2,,,,,
player,201812090rai,rai,McDoCl99,tackles_loss,1,,,,,
player,201812090rai,rai,McDoCl99,qb_hits,1,,,,,
player,201812090rai,rai,McDoCl99,fumbles_rec,0,,,,,
player,201812090rai,rai,McDoCl99,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,McDoCl99,fumbles_rec_td,0,,,,,
player,201812090rai,rai,McDoCl99,fumbles_forced,0,,,,,
player,201812090rai,rai,HarrEr00,def_int,0,,,,,
player,201812090rai,rai,HarrEr00,def_int_yds,0,,,,,
player,201812090rai,rai,HarrEr00,def_int_td,0,,,,,
player,201812090rai,rai,HarrEr00,def_int_long,0,,,,,
player,201812090rai,rai,HarrEr00,pass_defended,0,,,,,
player,201812090rai,rai,HarrEr00,sacks,0.0,,,,,
player,201812090rai,rai,HarrEr00,tackles_combined,8,,,,,
player,201812090rai,rai,HarrEr00,tackles_solo,4,,,,,
player,201812090rai,rai,HarrEr00,tackles_assists,4,,,,,
player,201812090rai,rai,HarrEr00,tackles_loss,0,,,,,
player,201812090rai,rai,HarrEr00,qb_hits,0,,,,,
player,201812090rai,rai,HarrEr00,fumbles_rec,0,,,,,
player,201812090rai,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,HarrEr00,fumbles_forced,0,,,,,
player,201812090rai,rai,MelvRa00,def_int,0,,,,,
player,201812090rai,rai,MelvRa00,def_int_yds,0,,,,,
player,201812090rai,rai,MelvRa00,def_int_td,0,,,,,
player,201812090rai,rai,MelvRa00,def_int_long,0,,,,,
player,201812090rai,rai,MelvRa00,pass_defended,0,,,,,
player,201812090rai,rai,MelvRa00,sacks,0.0,,,,,
player,201812090rai,rai,MelvRa00,tackles_combined,7,,,,,
player,201812090rai,rai,MelvRa00,tackles_solo,7,,,,,
player,201812090rai,rai,MelvRa00,tackles_assists,0,,,,,
player,201812090rai,rai,MelvRa00,tackles_loss,0,,,,,
player,201812090rai,rai,MelvRa00,qb_hits,0,,,,,
player,201812090rai,rai,MelvRa00,fumbles_rec,0,,,,,
player,201812090rai,rai,MelvRa00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,MelvRa00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,MelvRa00,fumbles_forced,0,,,,,
player,201812090rai,rai,GilcMa00,def_int,0,,,,,
player,201812090rai,rai,GilcMa00,def_int_yds,0,,,,,
player,201812090rai,rai,GilcMa00,def_int_td,0,,,,,
player,201812090rai,rai,GilcMa00,def_int_long,0,,,,,
player,201812090rai,rai,GilcMa00,pass_defended,0,,,,,
player,201812090rai,rai,GilcMa00,sacks,0.0,,,,,
player,201812090rai,rai,GilcMa00,tackles_combined,5,,,,,
player,201812090rai,rai,GilcMa00,tackles_solo,4,,,,,
player,201812090rai,rai,GilcMa00,tackles_assists,1,,,,,
player,201812090rai,rai,GilcMa00,tackles_loss,0,,,,,
player,201812090rai,rai,GilcMa00,qb_hits,0,,,,,
player,201812090rai,rai,GilcMa00,fumbles_rec,0,,,,,
player,201812090rai,rai,GilcMa00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,GilcMa00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,GilcMa00,fumbles_forced,0,,,,,
player,201812090rai,rai,LeexMa01,def_int,0,,,,,
player,201812090rai,rai,LeexMa01,def_int_yds,0,,,,,
player,201812090rai,rai,LeexMa01,def_int_td,0,,,,,
player,201812090rai,rai,LeexMa01,def_int_long,0,,,,,
player,201812090rai,rai,LeexMa01,pass_defended,0,,,,,
player,201812090rai,rai,LeexMa01,sacks,0.0,,,,,
player,201812090rai,rai,LeexMa01,tackles_combined,5,,,,,
player,201812090rai,rai,LeexMa01,tackles_solo,3,,,,,
player,201812090rai,rai,LeexMa01,tackles_assists,2,,,,,
player,201812090rai,rai,LeexMa01,tackles_loss,1,,,,,
player,201812090rai,rai,LeexMa01,qb_hits,0,,,,,
player,201812090rai,rai,LeexMa01,fumbles_rec,0,,,,,
player,201812090rai,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201812090rai,rai,LeexMa01,fumbles_forced,0,,,,,
player,201812090rai,rai,ConlGa00,def_int,0,,,,,
player,201812090rai,rai,ConlGa00,def_int_yds,0,,,,,
player,201812090rai,rai,ConlGa00,def_int_td,0,,,,,
player,201812090rai,rai,ConlGa00,def_int_long,0,,,,,
player,201812090rai,rai,ConlGa00,pass_defended,2,,,,,
player,201812090rai,rai,ConlGa00,sacks,0.0,,,,,
player,201812090rai,rai,ConlGa00,tackles_combined,4,,,,,
player,201812090rai,rai,ConlGa00,tackles_solo,2,,,,,
player,201812090rai,rai,ConlGa00,tackles_assists,2,,,,,
player,201812090rai,rai,ConlGa00,tackles_loss,0,,,,,
player,201812090rai,rai,ConlGa00,qb_hits,0,,,,,
player,201812090rai,rai,ConlGa00,fumbles_rec,0,,,,,
player,201812090rai,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,ConlGa00,fumbles_forced,0,,,,,
player,201812090rai,rai,HankJo00,def_int,0,,,,,
player,201812090rai,rai,HankJo00,def_int_yds,0,,,,,
player,201812090rai,rai,HankJo00,def_int_td,0,,,,,
player,201812090rai,rai,HankJo00,def_int_long,0,,,,,
player,201812090rai,rai,HankJo00,pass_defended,0,,,,,
player,201812090rai,rai,HankJo00,sacks,0.0,,,,,
player,201812090rai,rai,HankJo00,tackles_combined,3,,,,,
player,201812090rai,rai,HankJo00,tackles_solo,3,,,,,
player,201812090rai,rai,HankJo00,tackles_assists,0,,,,,
player,201812090rai,rai,HankJo00,tackles_loss,0,,,,,
player,201812090rai,rai,HankJo00,qb_hits,0,,,,,
player,201812090rai,rai,HankJo00,fumbles_rec,0,,,,,
player,201812090rai,rai,HankJo00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,HankJo00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,HankJo00,fumbles_forced,0,,,,,
player,201812090rai,rai,JoseKa00,def_int,0,,,,,
player,201812090rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201812090rai,rai,JoseKa00,def_int_td,0,,,,,
player,201812090rai,rai,JoseKa00,def_int_long,0,,,,,
player,201812090rai,rai,JoseKa00,pass_defended,1,,,,,
player,201812090rai,rai,JoseKa00,sacks,0.0,,,,,
player,201812090rai,rai,JoseKa00,tackles_combined,3,,,,,
player,201812090rai,rai,JoseKa00,tackles_solo,1,,,,,
player,201812090rai,rai,JoseKa00,tackles_assists,2,,,,,
player,201812090rai,rai,JoseKa00,tackles_loss,0,,,,,
player,201812090rai,rai,JoseKa00,qb_hits,0,,,,,
player,201812090rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201812090rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201812090rai,rai,MorrNi00,def_int,0,,,,,
player,201812090rai,rai,MorrNi00,def_int_yds,0,,,,,
player,201812090rai,rai,MorrNi00,def_int_td,0,,,,,
player,201812090rai,rai,MorrNi00,def_int_long,0,,,,,
player,201812090rai,rai,MorrNi00,pass_defended,1,,,,,
player,201812090rai,rai,MorrNi00,sacks,0.0,,,,,
player,201812090rai,rai,MorrNi00,tackles_combined,3,,,,,
player,201812090rai,rai,MorrNi00,tackles_solo,1,,,,,
player,201812090rai,rai,MorrNi00,tackles_assists,2,,,,,
player,201812090rai,rai,MorrNi00,tackles_loss,0,,,,,
player,201812090rai,rai,MorrNi00,qb_hits,0,,,,,
player,201812090rai,rai,MorrNi00,fumbles_rec,0,,,,,
player,201812090rai,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,MorrNi00,fumbles_forced,0,,,,,
player,201812090rai,rai,CabiJa00,def_int,0,,,,,
player,201812090rai,rai,CabiJa00,def_int_yds,0,,,,,
player,201812090rai,rai,CabiJa00,def_int_td,0,,,,,
player,201812090rai,rai,CabiJa00,def_int_long,0,,,,,
player,201812090rai,rai,CabiJa00,pass_defended,0,,,,,
player,201812090rai,rai,CabiJa00,sacks,0.0,,,,,
player,201812090rai,rai,CabiJa00,tackles_combined,2,,,,,
player,201812090rai,rai,CabiJa00,tackles_solo,2,,,,,
player,201812090rai,rai,CabiJa00,tackles_assists,0,,,,,
player,201812090rai,rai,CabiJa00,tackles_loss,0,,,,,
player,201812090rai,rai,CabiJa00,qb_hits,0,,,,,
player,201812090rai,rai,CabiJa00,fumbles_rec,0,,,,,
player,201812090rai,rai,CabiJa00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,CabiJa00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,CabiJa00,fumbles_forced,0,,,,,
player,201812090rai,rai,KeyxAr00,def_int,0,,,,,
player,201812090rai,rai,KeyxAr00,def_int_yds,0,,,,,
player,201812090rai,rai,KeyxAr00,def_int_td,0,,,,,
player,201812090rai,rai,KeyxAr00,def_int_long,0,,,,,
player,201812090rai,rai,KeyxAr00,pass_defended,0,,,,,
player,201812090rai,rai,KeyxAr00,sacks,0.0,,,,,
player,201812090rai,rai,KeyxAr00,tackles_combined,2,,,,,
player,201812090rai,rai,KeyxAr00,tackles_solo,2,,,,,
player,201812090rai,rai,KeyxAr00,tackles_assists,0,,,,,
player,201812090rai,rai,KeyxAr00,tackles_loss,0,,,,,
player,201812090rai,rai,KeyxAr00,qb_hits,1,,,,,
player,201812090rai,rai,KeyxAr00,fumbles_rec,0,,,,,
player,201812090rai,rai,KeyxAr00,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,KeyxAr00,fumbles_rec_td,0,,,,,
player,201812090rai,rai,KeyxAr00,fumbles_forced,0,,,,,
player,201812090rai,rai,RuckFr99,def_int,0,,,,,
player,201812090rai,rai,RuckFr99,def_int_yds,0,,,,,
player,201812090rai,rai,RuckFr99,def_int_td,0,,,,,
player,201812090rai,rai,RuckFr99,def_int_long,0,,,,,
player,201812090rai,rai,RuckFr99,pass_defended,0,,,,,
player,201812090rai,rai,RuckFr99,sacks,0.0,,,,,
player,201812090rai,rai,RuckFr99,tackles_combined,2,,,,,
player,201812090rai,rai,RuckFr99,tackles_solo,1,,,,,
player,201812090rai,rai,RuckFr99,tackles_assists,1,,,,,
player,201812090rai,rai,RuckFr99,tackles_loss,0,,,,,
player,201812090rai,rai,RuckFr99,qb_hits,0,,,,,
player,201812090rai,rai,RuckFr99,fumbles_rec,0,,,,,
player,201812090rai,rai,RuckFr99,fumbles_rec_yds,0,,,,,
player,201812090rai,rai,RuckFr99,fumbles_rec_td,0,,,,,
player,201812090rai,rai,RuckFr99,fumbles_forced,0,,,,,
player,201812090rai,rai,EalyKo00,def_int,0,,,,,
player,201812090rai,rai,EalyKo00,def_int_yds,0,,,,,
player,201812090rai,rai,EalyKo00,def_int_td,0,,,,,
