game,2018,4,20180930,201809300dal,det,"Detroit Lions",24,dal,"Dallas Cowboys",26
player,201809300dal,det,OkwaRo01,fumbles_rec_td,0,,,,,
player,201809300dal,det,OkwaRo01,fumbles_forced,0,,,,,
player,201809300dal,det,DaviJa01,def_int,0,,,,,
player,201809300dal,det,DaviJa01,def_int_yds,0,,,,,
player,201809300dal,det,DaviJa01,def_int_td,0,,,,,
player,201809300dal,det,DaviJa01,def_int_long,0,,,,,
player,201809300dal,det,DaviJa01,pass_defended,0,,,,,
player,201809300dal,det,DaviJa01,sacks,0.0,,,,,
player,201809300dal,det,DaviJa01,tackles_combined,12,,,,,
player,201809300dal,det,DaviJa01,tackles_solo,9,,,,,
player,201809300dal,det,DaviJa01,tackles_assists,3,,,,,
player,201809300dal,det,DaviJa01,tackles_loss,0,,,,,
player,201809300dal,det,DaviJa01,qb_hits,1,,,,,
player,201809300dal,det,DaviJa01,fumbles_rec,0,,,,,
player,201809300dal,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201809300dal,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201809300dal,det,DaviJa01,fumbles_forced,1,,,,,
player,201809300dal,det,RobiAS00,def_int,0,,,,,
player,201809300dal,det,RobiAS00,def_int_yds,0,,,,,
player,201809300dal,det,RobiAS00,def_int_td,0,,,,,
player,201809300dal,det,RobiAS00,def_int_long,0,,,,,
player,201809300dal,det,RobiAS00,pass_defended,0,,,,,
player,201809300dal,det,RobiAS00,sacks,0.0,,,,,
player,201809300dal,det,RobiAS00,tackles_combined,8,,,,,
player,201809300dal,det,RobiAS00,tackles_solo,5,,,,,
player,201809300dal,det,RobiAS00,tackles_assists,3,,,,,
player,201809300dal,det,RobiAS00,tackles_loss,0,,,,,
player,201809300dal,det,RobiAS00,qb_hits,0,,,,,
player,201809300dal,det,RobiAS00,fumbles_rec,0,,,,,
player,201809300dal,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201809300dal,det,RobiAS00,fumbles_forced,0,,,,,
player,201809300dal,det,QuinGl99,def_int,0,,,,,
player,201809300dal,det,QuinGl99,def_int_yds,0,,,,,
player,201809300dal,det,QuinGl99,def_int_td,0,,,,,
player,201809300dal,det,QuinGl99,def_int_long,0,,,,,
player,201809300dal,det,QuinGl99,pass_defended,1,,,,,
player,201809300dal,det,QuinGl99,sacks,0.0,,,,,
player,201809300dal,det,QuinGl99,tackles_combined,7,,,,,
player,201809300dal,det,QuinGl99,tackles_solo,4,,,,,
player,201809300dal,det,QuinGl99,tackles_assists,3,,,,,
player,201809300dal,det,QuinGl99,tackles_loss,0,,,,,
player,201809300dal,det,QuinGl99,qb_hits,0,,,,,
player,201809300dal,det,QuinGl99,fumbles_rec,0,,,,,
player,201809300dal,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201809300dal,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201809300dal,det,QuinGl99,fumbles_forced,0,,,,,
player,201809300dal,det,LawsNe00,def_int,0,,,,,
player,201809300dal,det,LawsNe00,def_int_yds,0,,,,,
player,201809300dal,det,LawsNe00,def_int_td,0,,,,,
player,201809300dal,det,LawsNe00,def_int_long,0,,,,,
player,201809300dal,det,LawsNe00,pass_defended,1,,,,,
player,201809300dal,det,LawsNe00,sacks,0.0,,,,,
player,201809300dal,det,LawsNe00,tackles_combined,5,,,,,
player,201809300dal,det,LawsNe00,tackles_solo,3,,,,,
player,201809300dal,det,LawsNe00,tackles_assists,2,,,,,
player,201809300dal,det,LawsNe00,tackles_loss,0,,,,,
player,201809300dal,det,LawsNe00,qb_hits,0,,,,,
player,201809300dal,det,LawsNe00,fumbles_rec,0,,,,,
player,201809300dal,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201809300dal,det,LawsNe00,fumbles_forced,0,,,,,
player,201809300dal,det,DiggQu00,def_int,0,,,,,
player,201809300dal,det,DiggQu00,def_int_yds,0,,,,,
player,201809300dal,det,DiggQu00,def_int_td,0,,,,,
player,201809300dal,det,DiggQu00,def_int_long,0,,,,,
player,201809300dal,det,DiggQu00,pass_defended,1,,,,,
player,201809300dal,det,DiggQu00,sacks,0.0,,,,,
player,201809300dal,det,DiggQu00,tackles_combined,4,,,,,
player,201809300dal,det,DiggQu00,tackles_solo,2,,,,,
player,201809300dal,det,DiggQu00,tackles_assists,2,,,,,
player,201809300dal,det,DiggQu00,tackles_loss,0,,,,,
player,201809300dal,det,DiggQu00,qb_hits,0,,,,,
player,201809300dal,det,DiggQu00,fumbles_rec,0,,,,,
player,201809300dal,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201809300dal,det,DiggQu00,fumbles_forced,0,,,,,
player,201809300dal,det,JoneCh05,def_int,0,,,,,
player,201809300dal,det,JoneCh05,def_int_yds,0,,,,,
player,201809300dal,det,JoneCh05,def_int_td,0,,,,,
player,201809300dal,det,JoneCh05,def_int_long,0,,,,,
player,201809300dal,det,JoneCh05,pass_defended,0,,,,,
player,201809300dal,det,JoneCh05,sacks,0.0,,,,,
player,201809300dal,det,JoneCh05,tackles_combined,4,,,,,
player,201809300dal,det,JoneCh05,tackles_solo,0,,,,,
player,201809300dal,det,JoneCh05,tackles_assists,4,,,,,
player,201809300dal,det,JoneCh05,tackles_loss,0,,,,,
player,201809300dal,det,JoneCh05,qb_hits,0,,,,,
player,201809300dal,det,JoneCh05,fumbles_rec,0,,,,,
player,201809300dal,det,JoneCh05,fumbles_rec_yds,0,,,,,
player,201809300dal,det,JoneCh05,fumbles_rec_td,0,,,,,
player,201809300dal,det,JoneCh05,fumbles_forced,0,,,,,
player,201809300dal,det,AgneJa00,def_int,0,,,,,
player,201809300dal,det,AgneJa00,def_int_yds,0,,,,,
player,201809300dal,det,AgneJa00,def_int_td,0,,,,,
player,201809300dal,det,AgneJa00,def_int_long,0,,,,,
player,201809300dal,det,AgneJa00,pass_defended,0,,,,,
player,201809300dal,det,AgneJa00,sacks,0.0,,,,,
player,201809300dal,det,AgneJa00,tackles_combined,3,,,,,
player,201809300dal,det,AgneJa00,tackles_solo,3,,,,,
player,201809300dal,det,AgneJa00,tackles_assists,0,,,,,
player,201809300dal,det,AgneJa00,tackles_loss,0,,,,,
player,201809300dal,det,AgneJa00,qb_hits,0,,,,,
player,201809300dal,det,AgneJa00,fumbles_rec,0,,,,,
player,201809300dal,det,AgneJa00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,AgneJa00,fumbles_rec_td,0,,,,,
player,201809300dal,det,AgneJa00,fumbles_forced,0,,,,,
player,201809300dal,det,SlayDa00,def_int,0,,,,,
player,201809300dal,det,SlayDa00,def_int_yds,0,,,,,
player,201809300dal,det,SlayDa00,def_int_td,0,,,,,
player,201809300dal,det,SlayDa00,def_int_long,0,,,,,
player,201809300dal,det,SlayDa00,pass_defended,3,,,,,
player,201809300dal,det,SlayDa00,sacks,0.0,,,,,
player,201809300dal,det,SlayDa00,tackles_combined,3,,,,,
player,201809300dal,det,SlayDa00,tackles_solo,3,,,,,
player,201809300dal,det,SlayDa00,tackles_assists,0,,,,,
player,201809300dal,det,SlayDa00,tackles_loss,0,,,,,
player,201809300dal,det,SlayDa00,qb_hits,0,,,,,
player,201809300dal,det,SlayDa00,fumbles_rec,0,,,,,
player,201809300dal,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201809300dal,det,SlayDa00,fumbles_forced,0,,,,,
player,201809300dal,det,WillSy00,def_int,0,,,,,
player,201809300dal,det,WillSy00,def_int_yds,0,,,,,
player,201809300dal,det,WillSy00,def_int_td,0,,,,,
player,201809300dal,det,WillSy00,def_int_long,0,,,,,
player,201809300dal,det,WillSy00,pass_defended,0,,,,,
player,201809300dal,det,WillSy00,sacks,0.0,,,,,
player,201809300dal,det,WillSy00,tackles_combined,3,,,,,
player,201809300dal,det,WillSy00,tackles_solo,2,,,,,
player,201809300dal,det,WillSy00,tackles_assists,1,,,,,
player,201809300dal,det,WillSy00,tackles_loss,0,,,,,
player,201809300dal,det,WillSy00,qb_hits,0,,,,,
player,201809300dal,det,WillSy00,fumbles_rec,0,,,,,
player,201809300dal,det,WillSy00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,WillSy00,fumbles_rec_td,0,,,,,
player,201809300dal,det,WillSy00,fumbles_forced,0,,,,,
player,201809300dal,det,JeanRi99,def_int,0,,,,,
player,201809300dal,det,JeanRi99,def_int_yds,0,,,,,
player,201809300dal,det,JeanRi99,def_int_td,0,,,,,
player,201809300dal,det,JeanRi99,def_int_long,0,,,,,
player,201809300dal,det,JeanRi99,pass_defended,0,,,,,
player,201809300dal,det,JeanRi99,sacks,0.0,,,,,
player,201809300dal,det,JeanRi99,tackles_combined,2,,,,,
player,201809300dal,det,JeanRi99,tackles_solo,1,,,,,
player,201809300dal,det,JeanRi99,tackles_assists,1,,,,,
player,201809300dal,det,JeanRi99,tackles_loss,0,,,,,
player,201809300dal,det,JeanRi99,qb_hits,0,,,,,
player,201809300dal,det,JeanRi99,fumbles_rec,0,,,,,
player,201809300dal,det,JeanRi99,fumbles_rec_yds,0,,,,,
player,201809300dal,det,JeanRi99,fumbles_rec_td,0,,,,,
player,201809300dal,det,JeanRi99,fumbles_forced,0,,,,,
player,201809300dal,det,ReevJa00,def_int,0,,,,,
player,201809300dal,det,ReevJa00,def_int_yds,0,,,,,
player,201809300dal,det,ReevJa00,def_int_td,0,,,,,
player,201809300dal,det,ReevJa00,def_int_long,0,,,,,
player,201809300dal,det,ReevJa00,pass_defended,0,,,,,
player,201809300dal,det,ReevJa00,sacks,0.0,,,,,
player,201809300dal,det,ReevJa00,tackles_combined,2,,,,,
player,201809300dal,det,ReevJa00,tackles_solo,0,,,,,
player,201809300dal,det,ReevJa00,tackles_assists,2,,,,,
player,201809300dal,det,ReevJa00,tackles_loss,0,,,,,
player,201809300dal,det,ReevJa00,qb_hits,0,,,,,
player,201809300dal,det,ReevJa00,fumbles_rec,0,,,,,
player,201809300dal,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201809300dal,det,ReevJa00,fumbles_forced,0,,,,,
player,201809300dal,det,BellNi01,def_int,0,,,,,
player,201809300dal,det,BellNi01,def_int_yds,0,,,,,
player,201809300dal,det,BellNi01,def_int_td,0,,,,,
player,201809300dal,det,BellNi01,def_int_long,0,,,,,
player,201809300dal,det,BellNi01,pass_defended,0,,,,,
player,201809300dal,det,BellNi01,sacks,0.0,,,,,
player,201809300dal,det,BellNi01,tackles_combined,1,,,,,
player,201809300dal,det,BellNi01,tackles_solo,0,,,,,
player,201809300dal,det,BellNi01,tackles_assists,1,,,,,
player,201809300dal,det,BellNi01,tackles_loss,0,,,,,
player,201809300dal,det,BellNi01,qb_hits,0,,,,,
player,201809300dal,det,BellNi01,fumbles_rec,0,,,,,
player,201809300dal,det,BellNi01,fumbles_rec_yds,0,,,,,
player,201809300dal,det,BellNi01,fumbles_rec_td,0,,,,,
player,201809300dal,det,BellNi01,fumbles_forced,0,,,,,
player,201809300dal,det,LeexEr00,def_int,0,,,,,
player,201809300dal,det,LeexEr00,def_int_yds,0,,,,,
player,201809300dal,det,LeexEr00,def_int_td,0,,,,,
player,201809300dal,det,LeexEr00,def_int_long,0,,,,,
player,201809300dal,det,LeexEr00,pass_defended,0,,,,,
player,201809300dal,det,LeexEr00,sacks,0.0,,,,,
player,201809300dal,det,LeexEr00,tackles_combined,1,,,,,
player,201809300dal,det,LeexEr00,tackles_solo,0,,,,,
player,201809300dal,det,LeexEr00,tackles_assists,1,,,,,
player,201809300dal,det,LeexEr00,tackles_loss,0,,,,,
player,201809300dal,det,LeexEr00,qb_hits,0,,,,,
player,201809300dal,det,LeexEr00,fumbles_rec,0,,,,,
player,201809300dal,det,LeexEr00,fumbles_rec_yds,0,,,,,
player,201809300dal,det,LeexEr00,fumbles_rec_td,0,,,,,
player,201809300dal,det,LeexEr00,fumbles_forced,0,,,,,
player,201809300dal,det,WalkTr01,def_int,0,,,,,
player,201809300dal,det,WalkTr01,def_int_yds,0,,,,,
player,201809300dal,det,WalkTr01,def_int_td,0,,,,,
player,201809300dal,det,WalkTr01,def_int_long,0,,,,,
player,201809300dal,det,WalkTr01,pass_defended,0,,,,,
player,201809300dal,det,WalkTr01,sacks,0.0,,,,,
player,201809300dal,det,WalkTr01,tackles_combined,1,,,,,
player,201809300dal,det,WalkTr01,tackles_solo,1,,,,,
player,201809300dal,det,WalkTr01,tackles_assists,0,,,,,
player,201809300dal,det,WalkTr01,tackles_loss,0,,,,,
player,201809300dal,det,WalkTr01,qb_hits,0,,,,,
player,201809300dal,det,WalkTr01,fumbles_rec,0,,,,,
player,201809300dal,det,WalkTr01,fumbles_rec_yds,0,,,,,
player,201809300dal,det,WalkTr01,fumbles_rec_td,0,,,,,
player,201809300dal,det,WalkTr01,fumbles_forced,0,,,,,
player,201809300dal,det,WashCh01,def_int,0,,,,,
player,201809300dal,det,WashCh01,def_int_yds,0,,,,,
player,201809300dal,det,WashCh01,def_int_td,0,,,,,
player,201809300dal,det,WashCh01,def_int_long,0,,,,,
player,201809300dal,det,WashCh01,pass_defended,0,,,,,
player,201809300dal,det,WashCh01,sacks,0.0,,,,,
player,201809300dal,det,WashCh01,tackles_combined,1,,,,,
player,201809300dal,det,WashCh01,tackles_solo,0,,,,,
player,201809300dal,det,WashCh01,tackles_assists,1,,,,,
player,201809300dal,det,WashCh01,tackles_loss,0,,,,,
player,201809300dal,det,WashCh01,qb_hits,0,,,,,
player,201809300dal,det,WashCh01,fumbles_rec,0,,,,,
player,201809300dal,det,WashCh01,fumbles_rec_yds,0,,,,,
player,201809300dal,det,WashCh01,fumbles_rec_td,0,,,,,
player,201809300dal,det,WashCh01,fumbles_forced,0,,,,,
player,201809300dal,dal,LawrDe00,def_int,0,,,,,
player,201809300dal,dal,LawrDe00,def_int_yds,0,,,,,
player,201809300dal,dal,LawrDe00,def_int_td,0,,,,,
player,201809300dal,dal,LawrDe00,def_int_long,0,,,,,
player,201809300dal,dal,LawrDe00,pass_defended,0,,,,,
player,201809300dal,dal,LawrDe00,sacks,3.0,,,,,
player,201809300dal,dal,LawrDe00,tackles_combined,8,,,,,
player,201809300dal,dal,LawrDe00,tackles_solo,6,,,,,
player,201809300dal,dal,LawrDe00,tackles_assists,2,,,,,
player,201809300dal,dal,LawrDe00,tackles_loss,3,,,,,
player,201809300dal,dal,LawrDe00,qb_hits,3,,,,,
player,201809300dal,dal,LawrDe00,fumbles_rec,0,,,,,
player,201809300dal,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,LawrDe00,fumbles_forced,0,,,,,
player,201809300dal,dal,AwuzCh00,def_int,0,,,,,
player,201809300dal,dal,AwuzCh00,def_int_yds,0,,,,,
player,201809300dal,dal,AwuzCh00,def_int_td,0,,,,,
player,201809300dal,dal,AwuzCh00,def_int_long,0,,,,,
player,201809300dal,dal,AwuzCh00,pass_defended,1,,,,,
player,201809300dal,dal,AwuzCh00,sacks,0.0,,,,,
player,201809300dal,dal,AwuzCh00,tackles_combined,8,,,,,
player,201809300dal,dal,AwuzCh00,tackles_solo,5,,,,,
player,201809300dal,dal,AwuzCh00,tackles_assists,3,,,,,
player,201809300dal,dal,AwuzCh00,tackles_loss,0,,,,,
player,201809300dal,dal,AwuzCh00,qb_hits,0,,,,,
player,201809300dal,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201809300dal,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201809300dal,dal,SmitJa05,def_int,0,,,,,
player,201809300dal,dal,SmitJa05,def_int_yds,0,,,,,
player,201809300dal,dal,SmitJa05,def_int_td,0,,,,,
player,201809300dal,dal,SmitJa05,def_int_long,0,,,,,
player,201809300dal,dal,SmitJa05,pass_defended,0,,,,,
player,201809300dal,dal,SmitJa05,sacks,0.0,,,,,
player,201809300dal,dal,SmitJa05,tackles_combined,7,,,,,
player,201809300dal,dal,SmitJa05,tackles_solo,5,,,,,
player,201809300dal,dal,SmitJa05,tackles_assists,2,,,,,
player,201809300dal,dal,SmitJa05,tackles_loss,0,,,,,
player,201809300dal,dal,SmitJa05,qb_hits,0,,,,,
player,201809300dal,dal,SmitJa05,fumbles_rec,0,,,,,
player,201809300dal,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201809300dal,dal,SmitJa05,fumbles_forced,0,,,,,
player,201809300dal,dal,VandLe00,def_int,0,,,,,
player,201809300dal,dal,VandLe00,def_int_yds,0,,,,,
player,201809300dal,dal,VandLe00,def_int_td,0,,,,,
player,201809300dal,dal,VandLe00,def_int_long,0,,,,,
player,201809300dal,dal,VandLe00,pass_defended,0,,,,,
player,201809300dal,dal,VandLe00,sacks,0.0,,,,,
player,201809300dal,dal,VandLe00,tackles_combined,6,,,,,
player,201809300dal,dal,VandLe00,tackles_solo,5,,,,,
player,201809300dal,dal,VandLe00,tackles_assists,1,,,,,
player,201809300dal,dal,VandLe00,tackles_loss,0,,,,,
player,201809300dal,dal,VandLe00,qb_hits,0,,,,,
player,201809300dal,dal,VandLe00,fumbles_rec,0,,,,,
player,201809300dal,dal,VandLe00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,VandLe00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,VandLe00,fumbles_forced,0,,,,,
player,201809300dal,dal,WilsDa02,def_int,0,,,,,
player,201809300dal,dal,WilsDa02,def_int_yds,0,,,,,
player,201809300dal,dal,WilsDa02,def_int_td,0,,,,,
player,201809300dal,dal,WilsDa02,def_int_long,0,,,,,
player,201809300dal,dal,WilsDa02,pass_defended,0,,,,,
player,201809300dal,dal,WilsDa02,sacks,0.0,,,,,
player,201809300dal,dal,WilsDa02,tackles_combined,4,,,,,
player,201809300dal,dal,WilsDa02,tackles_solo,2,,,,,
player,201809300dal,dal,WilsDa02,tackles_assists,2,,,,,
player,201809300dal,dal,WilsDa02,tackles_loss,0,,,,,
player,201809300dal,dal,WilsDa02,qb_hits,0,,,,,
player,201809300dal,dal,WilsDa02,fumbles_rec,0,,,,,
player,201809300dal,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201809300dal,dal,WilsDa02,fumbles_forced,0,,,,,
player,201809300dal,dal,CharTa00,def_int,0,,,,,
player,201809300dal,dal,CharTa00,def_int_yds,0,,,,,
player,201809300dal,dal,CharTa00,def_int_td,0,,,,,
player,201809300dal,dal,CharTa00,def_int_long,0,,,,,
player,201809300dal,dal,CharTa00,pass_defended,0,,,,,
player,201809300dal,dal,CharTa00,sacks,0.0,,,,,
player,201809300dal,dal,CharTa00,tackles_combined,3,,,,,
player,201809300dal,dal,CharTa00,tackles_solo,2,,,,,
player,201809300dal,dal,CharTa00,tackles_assists,1,,,,,
player,201809300dal,dal,CharTa00,tackles_loss,1,,,,,
player,201809300dal,dal,CharTa00,qb_hits,0,,,,,
player,201809300dal,dal,CharTa00,fumbles_rec,0,,,,,
player,201809300dal,dal,CharTa00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,CharTa00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,CharTa00,fumbles_forced,0,,,,,
player,201809300dal,dal,HeatJe00,def_int,0,,,,,
player,201809300dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201809300dal,dal,HeatJe00,def_int_td,0,,,,,
player,201809300dal,dal,HeatJe00,def_int_long,0,,,,,
player,201809300dal,dal,HeatJe00,pass_defended,0,,,,,
player,201809300dal,dal,HeatJe00,sacks,0.0,,,,,
player,201809300dal,dal,HeatJe00,tackles_combined,3,,,,,
player,201809300dal,dal,HeatJe00,tackles_solo,2,,,,,
player,201809300dal,dal,HeatJe00,tackles_assists,1,,,,,
player,201809300dal,dal,HeatJe00,tackles_loss,1,,,,,
player,201809300dal,dal,HeatJe00,qb_hits,0,,,,,
player,201809300dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201809300dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201809300dal,dal,JoneBy00,def_int,0,,,,,
player,201809300dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201809300dal,dal,JoneBy00,def_int_td,0,,,,,
player,201809300dal,dal,JoneBy00,def_int_long,0,,,,,
player,201809300dal,dal,JoneBy00,pass_defended,0,,,,,
player,201809300dal,dal,JoneBy00,sacks,0.0,,,,,
player,201809300dal,dal,JoneBy00,tackles_combined,3,,,,,
player,201809300dal,dal,JoneBy00,tackles_solo,2,,,,,
player,201809300dal,dal,JoneBy00,tackles_assists,1,,,,,
player,201809300dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201809300dal,dal,JoneBy00,qb_hits,0,,,,,
player,201809300dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201809300dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,JoneBy00,fumbles_forced,0,,,,,
player,201809300dal,dal,WoodXa00,def_int,0,,,,,
player,201809300dal,dal,WoodXa00,def_int_yds,0,,,,,
player,201809300dal,dal,WoodXa00,def_int_td,0,,,,,
player,201809300dal,dal,WoodXa00,def_int_long,0,,,,,
player,201809300dal,dal,WoodXa00,pass_defended,0,,,,,
player,201809300dal,dal,WoodXa00,sacks,0.0,,,,,
player,201809300dal,dal,WoodXa00,tackles_combined,3,,,,,
player,201809300dal,dal,WoodXa00,tackles_solo,2,,,,,
player,201809300dal,dal,WoodXa00,tackles_assists,1,,,,,
player,201809300dal,dal,WoodXa00,tackles_loss,0,,,,,
player,201809300dal,dal,WoodXa00,qb_hits,0,,,,,
player,201809300dal,dal,WoodXa00,fumbles_rec,0,,,,,
player,201809300dal,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,WoodXa00,fumbles_forced,0,,,,,
player,201809300dal,dal,ArmsDo00,def_int,0,,,,,
player,201809300dal,dal,ArmsDo00,def_int_yds,0,,,,,
player,201809300dal,dal,ArmsDo00,def_int_td,0,,,,,
player,201809300dal,dal,ArmsDo00,def_int_long,0,,,,,
player,201809300dal,dal,ArmsDo00,pass_defended,0,,,,,
player,201809300dal,dal,ArmsDo00,sacks,0.0,,,,,
player,201809300dal,dal,ArmsDo00,tackles_combined,1,,,,,
player,201809300dal,dal,ArmsDo00,tackles_solo,0,,,,,
player,201809300dal,dal,ArmsDo00,tackles_assists,1,,,,,
player,201809300dal,dal,ArmsDo00,tackles_loss,0,,,,,
player,201809300dal,dal,ArmsDo00,qb_hits,1,,,,,
player,201809300dal,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201809300dal,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201809300dal,dal,BrowAn02,def_int,0,,,,,
player,201809300dal,dal,BrowAn02,def_int_yds,0,,,,,
player,201809300dal,dal,BrowAn02,def_int_td,0,,,,,
player,201809300dal,dal,BrowAn02,def_int_long,0,,,,,
player,201809300dal,dal,BrowAn02,pass_defended,0,,,,,
player,201809300dal,dal,BrowAn02,sacks,0.0,,,,,
player,201809300dal,dal,BrowAn02,tackles_combined,1,,,,,
player,201809300dal,dal,BrowAn02,tackles_solo,1,,,,,
player,201809300dal,dal,BrowAn02,tackles_assists,0,,,,,
player,201809300dal,dal,BrowAn02,tackles_loss,0,,,,,
player,201809300dal,dal,BrowAn02,qb_hits,0,,,,,
player,201809300dal,dal,BrowAn02,fumbles_rec,0,,,,,
player,201809300dal,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201809300dal,dal,BrowAn02,fumbles_forced,0,,,,,
player,201809300dal,dal,FrazKa00,def_int,0,,,,,
player,201809300dal,dal,FrazKa00,def_int_yds,0,,,,,
player,201809300dal,dal,FrazKa00,def_int_td,0,,,,,
player,201809300dal,dal,FrazKa00,def_int_long,0,,,,,
player,201809300dal,dal,FrazKa00,pass_defended,0,,,,,
player,201809300dal,dal,FrazKa00,sacks,0.0,,,,,
player,201809300dal,dal,FrazKa00,tackles_combined,1,,,,,
player,201809300dal,dal,FrazKa00,tackles_solo,0,,,,,
player,201809300dal,dal,FrazKa00,tackles_assists,1,,,,,
player,201809300dal,dal,FrazKa00,tackles_loss,0,,,,,
player,201809300dal,dal,FrazKa00,qb_hits,0,,,,,
player,201809300dal,dal,FrazKa00,fumbles_rec,0,,,,,
player,201809300dal,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,FrazKa00,fumbles_forced,0,,,,,
player,201809300dal,dal,GregRa00,def_int,0,,,,,
player,201809300dal,dal,GregRa00,def_int_yds,0,,,,,
player,201809300dal,dal,GregRa00,def_int_td,0,,,,,
player,201809300dal,dal,GregRa00,def_int_long,0,,,,,
player,201809300dal,dal,GregRa00,pass_defended,0,,,,,
player,201809300dal,dal,GregRa00,sacks,0.0,,,,,
player,201809300dal,dal,GregRa00,tackles_combined,1,,,,,
player,201809300dal,dal,GregRa00,tackles_solo,1,,,,,
player,201809300dal,dal,GregRa00,tackles_assists,0,,,,,
player,201809300dal,dal,GregRa00,tackles_loss,0,,,,,
player,201809300dal,dal,GregRa00,qb_hits,0,,,,,
player,201809300dal,dal,GregRa00,fumbles_rec,0,,,,,
player,201809300dal,dal,GregRa00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,GregRa00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,GregRa00,fumbles_forced,0,,,,,
player,201809300dal,dal,ReidCa00,def_int,0,,,,,
player,201809300dal,dal,ReidCa00,def_int_yds,0,,,,,
player,201809300dal,dal,ReidCa00,def_int_td,0,,,,,
player,201809300dal,dal,ReidCa00,def_int_long,0,,,,,
player,201809300dal,dal,ReidCa00,pass_defended,0,,,,,
player,201809300dal,dal,ReidCa00,sacks,0.0,,,,,
player,201809300dal,dal,ReidCa00,tackles_combined,1,,,,,
player,201809300dal,dal,ReidCa00,tackles_solo,1,,,,,
player,201809300dal,dal,ReidCa00,tackles_assists,0,,,,,
player,201809300dal,dal,ReidCa00,tackles_loss,0,,,,,
player,201809300dal,dal,ReidCa00,qb_hits,0,,,,,
player,201809300dal,dal,ReidCa00,fumbles_rec,0,,,,,
player,201809300dal,dal,ReidCa00,fumbles_rec_yds,0,,,,,
player,201809300dal,dal,ReidCa00,fumbles_rec_td,0,,,,,
player,201809300dal,dal,ReidCa00,fumbles_forced,0,,,,,
player,201809300dal,dal,RossDa02,def_int,0,,,,,
player,201809300dal,dal,RossDa02,def_int_yds,0,,,,,
player,201809300dal,dal,RossDa02,def_int_td,0,,,,,
player,201809300dal,dal,RossDa02,def_int_long,0,,,,,
player,201809300dal,dal,RossDa02,pass_defended,0,,,,,
player,201809300dal,dal,RossDa02,sacks,0.0,,,,,
player,201809300dal,dal,RossDa02,tackles_combined,1,,,,,
