game,2018,3,20180923,201809230mia,rai,"Oakland Raiders",20,mia,"Miami Dolphins",28
player,201809230mia,rai,HallLe98,def_int_long,0,,,,,
player,201809230mia,rai,HallLe98,pass_defended,1,,,,,
player,201809230mia,rai,HallLe98,sacks,0.0,,,,,
player,201809230mia,rai,HallLe98,tackles_combined,3,,,,,
player,201809230mia,rai,HallLe98,tackles_solo,3,,,,,
player,201809230mia,rai,HallLe98,tackles_assists,0,,,,,
player,201809230mia,rai,HallLe98,tackles_loss,0,,,,,
player,201809230mia,rai,HallLe98,qb_hits,0,,,,,
player,201809230mia,rai,HallLe98,fumbles_rec,0,,,,,
player,201809230mia,rai,HallLe98,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,HallLe98,fumbles_rec_td,0,,,,,
player,201809230mia,rai,HallLe98,fumbles_forced,0,,,,,
player,201809230mia,rai,RuckFr99,def_int,0,,,,,
player,201809230mia,rai,RuckFr99,def_int_yds,0,,,,,
player,201809230mia,rai,RuckFr99,def_int_td,0,,,,,
player,201809230mia,rai,RuckFr99,def_int_long,0,,,,,
player,201809230mia,rai,RuckFr99,pass_defended,0,,,,,
player,201809230mia,rai,RuckFr99,sacks,0.0,,,,,
player,201809230mia,rai,RuckFr99,tackles_combined,3,,,,,
player,201809230mia,rai,RuckFr99,tackles_solo,1,,,,,
player,201809230mia,rai,RuckFr99,tackles_assists,2,,,,,
player,201809230mia,rai,RuckFr99,tackles_loss,0,,,,,
player,201809230mia,rai,RuckFr99,qb_hits,0,,,,,
player,201809230mia,rai,RuckFr99,fumbles_rec,0,,,,,
player,201809230mia,rai,RuckFr99,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,RuckFr99,fumbles_rec_td,0,,,,,
player,201809230mia,rai,RuckFr99,fumbles_forced,0,,,,,
player,201809230mia,rai,WhitTa00,def_int,0,,,,,
player,201809230mia,rai,WhitTa00,def_int_yds,0,,,,,
player,201809230mia,rai,WhitTa00,def_int_td,0,,,,,
player,201809230mia,rai,WhitTa00,def_int_long,0,,,,,
player,201809230mia,rai,WhitTa00,pass_defended,0,,,,,
player,201809230mia,rai,WhitTa00,sacks,0.0,,,,,
player,201809230mia,rai,WhitTa00,tackles_combined,3,,,,,
player,201809230mia,rai,WhitTa00,tackles_solo,2,,,,,
player,201809230mia,rai,WhitTa00,tackles_assists,1,,,,,
player,201809230mia,rai,WhitTa00,tackles_loss,0,,,,,
player,201809230mia,rai,WhitTa00,qb_hits,0,,,,,
player,201809230mia,rai,WhitTa00,fumbles_rec,0,,,,,
player,201809230mia,rai,WhitTa00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,WhitTa00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,WhitTa00,fumbles_forced,0,,,,,
player,201809230mia,rai,BrowFa00,def_int,0,,,,,
player,201809230mia,rai,BrowFa00,def_int_yds,0,,,,,
player,201809230mia,rai,BrowFa00,def_int_td,0,,,,,
player,201809230mia,rai,BrowFa00,def_int_long,0,,,,,
player,201809230mia,rai,BrowFa00,pass_defended,0,,,,,
player,201809230mia,rai,BrowFa00,sacks,0.0,,,,,
player,201809230mia,rai,BrowFa00,tackles_combined,2,,,,,
player,201809230mia,rai,BrowFa00,tackles_solo,1,,,,,
player,201809230mia,rai,BrowFa00,tackles_assists,1,,,,,
player,201809230mia,rai,BrowFa00,tackles_loss,0,,,,,
player,201809230mia,rai,BrowFa00,qb_hits,0,,,,,
player,201809230mia,rai,BrowFa00,fumbles_rec,0,,,,,
player,201809230mia,rai,BrowFa00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,BrowFa00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,BrowFa00,fumbles_forced,0,,,,,
player,201809230mia,rai,ConlGa00,def_int,0,,,,,
player,201809230mia,rai,ConlGa00,def_int_yds,0,,,,,
player,201809230mia,rai,ConlGa00,def_int_td,0,,,,,
player,201809230mia,rai,ConlGa00,def_int_long,0,,,,,
player,201809230mia,rai,ConlGa00,pass_defended,1,,,,,
player,201809230mia,rai,ConlGa00,sacks,0.0,,,,,
player,201809230mia,rai,ConlGa00,tackles_combined,2,,,,,
player,201809230mia,rai,ConlGa00,tackles_solo,2,,,,,
player,201809230mia,rai,ConlGa00,tackles_assists,0,,,,,
player,201809230mia,rai,ConlGa00,tackles_loss,0,,,,,
player,201809230mia,rai,ConlGa00,qb_hits,0,,,,,
player,201809230mia,rai,ConlGa00,fumbles_rec,0,,,,,
player,201809230mia,rai,ConlGa00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,ConlGa00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,ConlGa00,fumbles_forced,0,,,,,
player,201809230mia,rai,GilcMa00,def_int,0,,,,,
player,201809230mia,rai,GilcMa00,def_int_yds,0,,,,,
player,201809230mia,rai,GilcMa00,def_int_td,0,,,,,
player,201809230mia,rai,GilcMa00,def_int_long,0,,,,,
player,201809230mia,rai,GilcMa00,pass_defended,0,,,,,
player,201809230mia,rai,GilcMa00,sacks,0.0,,,,,
player,201809230mia,rai,GilcMa00,tackles_combined,2,,,,,
player,201809230mia,rai,GilcMa00,tackles_solo,2,,,,,
player,201809230mia,rai,GilcMa00,tackles_assists,0,,,,,
player,201809230mia,rai,GilcMa00,tackles_loss,0,,,,,
player,201809230mia,rai,GilcMa00,qb_hits,0,,,,,
player,201809230mia,rai,GilcMa00,fumbles_rec,0,,,,,
player,201809230mia,rai,GilcMa00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,GilcMa00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,GilcMa00,fumbles_forced,0,,,,,
player,201809230mia,rai,HarrEr00,def_int,0,,,,,
player,201809230mia,rai,HarrEr00,def_int_yds,0,,,,,
player,201809230mia,rai,HarrEr00,def_int_td,0,,,,,
player,201809230mia,rai,HarrEr00,def_int_long,0,,,,,
player,201809230mia,rai,HarrEr00,pass_defended,0,,,,,
player,201809230mia,rai,HarrEr00,sacks,0.0,,,,,
player,201809230mia,rai,HarrEr00,tackles_combined,2,,,,,
player,201809230mia,rai,HarrEr00,tackles_solo,2,,,,,
player,201809230mia,rai,HarrEr00,tackles_assists,0,,,,,
player,201809230mia,rai,HarrEr00,tackles_loss,0,,,,,
player,201809230mia,rai,HarrEr00,qb_hits,0,,,,,
player,201809230mia,rai,HarrEr00,fumbles_rec,0,,,,,
player,201809230mia,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,HarrEr00,fumbles_forced,0,,,,,
player,201809230mia,rai,HarrDw00,def_int,0,,,,,
player,201809230mia,rai,HarrDw00,def_int_yds,0,,,,,
player,201809230mia,rai,HarrDw00,def_int_td,0,,,,,
player,201809230mia,rai,HarrDw00,def_int_long,0,,,,,
player,201809230mia,rai,HarrDw00,pass_defended,0,,,,,
player,201809230mia,rai,HarrDw00,sacks,0.0,,,,,
player,201809230mia,rai,HarrDw00,tackles_combined,2,,,,,
player,201809230mia,rai,HarrDw00,tackles_solo,2,,,,,
player,201809230mia,rai,HarrDw00,tackles_assists,0,,,,,
player,201809230mia,rai,HarrDw00,tackles_loss,0,,,,,
player,201809230mia,rai,HarrDw00,qb_hits,0,,,,,
player,201809230mia,rai,HarrDw00,fumbles_rec,0,,,,,
player,201809230mia,rai,HarrDw00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,HarrDw00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,HarrDw00,fumbles_forced,0,,,,,
player,201809230mia,rai,KeyxAr00,def_int,0,,,,,
player,201809230mia,rai,KeyxAr00,def_int_yds,0,,,,,
player,201809230mia,rai,KeyxAr00,def_int_td,0,,,,,
player,201809230mia,rai,KeyxAr00,def_int_long,0,,,,,
player,201809230mia,rai,KeyxAr00,pass_defended,0,,,,,
player,201809230mia,rai,KeyxAr00,sacks,0.0,,,,,
player,201809230mia,rai,KeyxAr00,tackles_combined,2,,,,,
player,201809230mia,rai,KeyxAr00,tackles_solo,1,,,,,
player,201809230mia,rai,KeyxAr00,tackles_assists,1,,,,,
player,201809230mia,rai,KeyxAr00,tackles_loss,0,,,,,
player,201809230mia,rai,KeyxAr00,qb_hits,2,,,,,
player,201809230mia,rai,KeyxAr00,fumbles_rec,0,,,,,
player,201809230mia,rai,KeyxAr00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,KeyxAr00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,KeyxAr00,fumbles_forced,0,,,,,
player,201809230mia,rai,LeexMa01,def_int,0,,,,,
player,201809230mia,rai,LeexMa01,def_int_yds,0,,,,,
player,201809230mia,rai,LeexMa01,def_int_td,0,,,,,
player,201809230mia,rai,LeexMa01,def_int_long,0,,,,,
player,201809230mia,rai,LeexMa01,pass_defended,0,,,,,
player,201809230mia,rai,LeexMa01,sacks,0.0,,,,,
player,201809230mia,rai,LeexMa01,tackles_combined,2,,,,,
player,201809230mia,rai,LeexMa01,tackles_solo,1,,,,,
player,201809230mia,rai,LeexMa01,tackles_assists,1,,,,,
player,201809230mia,rai,LeexMa01,tackles_loss,1,,,,,
player,201809230mia,rai,LeexMa01,qb_hits,0,,,,,
player,201809230mia,rai,LeexMa01,fumbles_rec,0,,,,,
player,201809230mia,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201809230mia,rai,LeexMa01,fumbles_forced,0,,,,,
player,201809230mia,rai,CarrDe00,def_int,0,,,,,
player,201809230mia,rai,CarrDe00,def_int_yds,0,,,,,
player,201809230mia,rai,CarrDe00,def_int_td,0,,,,,
player,201809230mia,rai,CarrDe00,def_int_long,0,,,,,
player,201809230mia,rai,CarrDe00,pass_defended,0,,,,,
player,201809230mia,rai,CarrDe00,sacks,0.0,,,,,
player,201809230mia,rai,CarrDe00,tackles_combined,1,,,,,
player,201809230mia,rai,CarrDe00,tackles_solo,1,,,,,
player,201809230mia,rai,CarrDe00,tackles_assists,0,,,,,
player,201809230mia,rai,CarrDe00,tackles_loss,0,,,,,
player,201809230mia,rai,CarrDe00,qb_hits,0,,,,,
player,201809230mia,rai,CarrDe00,fumbles_rec,0,,,,,
player,201809230mia,rai,CarrDe00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,CarrDe00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,CarrDe00,fumbles_forced,0,,,,,
player,201809230mia,rai,HursMa00,def_int,0,,,,,
player,201809230mia,rai,HursMa00,def_int_yds,0,,,,,
player,201809230mia,rai,HursMa00,def_int_td,0,,,,,
player,201809230mia,rai,HursMa00,def_int_long,0,,,,,
player,201809230mia,rai,HursMa00,pass_defended,0,,,,,
player,201809230mia,rai,HursMa00,sacks,0.0,,,,,
player,201809230mia,rai,HursMa00,tackles_combined,1,,,,,
player,201809230mia,rai,HursMa00,tackles_solo,1,,,,,
player,201809230mia,rai,HursMa00,tackles_assists,0,,,,,
player,201809230mia,rai,HursMa00,tackles_loss,0,,,,,
player,201809230mia,rai,HursMa00,qb_hits,0,,,,,
player,201809230mia,rai,HursMa00,fumbles_rec,0,,,,,
player,201809230mia,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,HursMa00,fumbles_forced,0,,,,,
player,201809230mia,rai,IrviBr00,def_int,0,,,,,
player,201809230mia,rai,IrviBr00,def_int_yds,0,,,,,
player,201809230mia,rai,IrviBr00,def_int_td,0,,,,,
player,201809230mia,rai,IrviBr00,def_int_long,0,,,,,
player,201809230mia,rai,IrviBr00,pass_defended,0,,,,,
player,201809230mia,rai,IrviBr00,sacks,0.0,,,,,
player,201809230mia,rai,IrviBr00,tackles_combined,1,,,,,
player,201809230mia,rai,IrviBr00,tackles_solo,1,,,,,
player,201809230mia,rai,IrviBr00,tackles_assists,0,,,,,
player,201809230mia,rai,IrviBr00,tackles_loss,0,,,,,
player,201809230mia,rai,IrviBr00,qb_hits,1,,,,,
player,201809230mia,rai,IrviBr00,fumbles_rec,0,,,,,
player,201809230mia,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,IrviBr00,fumbles_forced,0,,,,,
player,201809230mia,rai,JohnDe25,def_int,0,,,,,
player,201809230mia,rai,JohnDe25,def_int_yds,0,,,,,
player,201809230mia,rai,JohnDe25,def_int_td,0,,,,,
player,201809230mia,rai,JohnDe25,def_int_long,0,,,,,
player,201809230mia,rai,JohnDe25,pass_defended,0,,,,,
player,201809230mia,rai,JohnDe25,sacks,0.0,,,,,
player,201809230mia,rai,JohnDe25,tackles_combined,1,,,,,
player,201809230mia,rai,JohnDe25,tackles_solo,1,,,,,
player,201809230mia,rai,JohnDe25,tackles_assists,0,,,,,
player,201809230mia,rai,JohnDe25,tackles_loss,0,,,,,
player,201809230mia,rai,JohnDe25,qb_hits,0,,,,,
player,201809230mia,rai,JohnDe25,fumbles_rec,0,,,,,
player,201809230mia,rai,JohnDe25,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,JohnDe25,fumbles_rec_td,0,,,,,
player,201809230mia,rai,JohnDe25,fumbles_forced,0,,,,,
player,201809230mia,rai,LamuEm00,def_int,0,,,,,
player,201809230mia,rai,LamuEm00,def_int_yds,0,,,,,
player,201809230mia,rai,LamuEm00,def_int_td,0,,,,,
player,201809230mia,rai,LamuEm00,def_int_long,0,,,,,
player,201809230mia,rai,LamuEm00,pass_defended,0,,,,,
player,201809230mia,rai,LamuEm00,sacks,0.0,,,,,
player,201809230mia,rai,LamuEm00,tackles_combined,1,,,,,
player,201809230mia,rai,LamuEm00,tackles_solo,1,,,,,
player,201809230mia,rai,LamuEm00,tackles_assists,0,,,,,
player,201809230mia,rai,LamuEm00,tackles_loss,0,,,,,
player,201809230mia,rai,LamuEm00,qb_hits,0,,,,,
player,201809230mia,rai,LamuEm00,fumbles_rec,0,,,,,
player,201809230mia,rai,LamuEm00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,LamuEm00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,LamuEm00,fumbles_forced,0,,,,,
player,201809230mia,rai,MelvRa00,def_int,0,,,,,
player,201809230mia,rai,MelvRa00,def_int_yds,0,,,,,
player,201809230mia,rai,MelvRa00,def_int_td,0,,,,,
player,201809230mia,rai,MelvRa00,def_int_long,0,,,,,
player,201809230mia,rai,MelvRa00,pass_defended,1,,,,,
player,201809230mia,rai,MelvRa00,sacks,0.0,,,,,
player,201809230mia,rai,MelvRa00,tackles_combined,1,,,,,
player,201809230mia,rai,MelvRa00,tackles_solo,1,,,,,
player,201809230mia,rai,MelvRa00,tackles_assists,0,,,,,
player,201809230mia,rai,MelvRa00,tackles_loss,0,,,,,
player,201809230mia,rai,MelvRa00,qb_hits,0,,,,,
player,201809230mia,rai,MelvRa00,fumbles_rec,0,,,,,
player,201809230mia,rai,MelvRa00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,MelvRa00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,MelvRa00,fumbles_forced,0,,,,,
player,201809230mia,rai,MorrNi00,def_int,0,,,,,
player,201809230mia,rai,MorrNi00,def_int_yds,0,,,,,
player,201809230mia,rai,MorrNi00,def_int_td,0,,,,,
player,201809230mia,rai,MorrNi00,def_int_long,0,,,,,
player,201809230mia,rai,MorrNi00,pass_defended,0,,,,,
player,201809230mia,rai,MorrNi00,sacks,0.0,,,,,
player,201809230mia,rai,MorrNi00,tackles_combined,1,,,,,
player,201809230mia,rai,MorrNi00,tackles_solo,1,,,,,
player,201809230mia,rai,MorrNi00,tackles_assists,0,,,,,
player,201809230mia,rai,MorrNi00,tackles_loss,0,,,,,
player,201809230mia,rai,MorrNi00,qb_hits,0,,,,,
player,201809230mia,rai,MorrNi00,fumbles_rec,0,,,,,
player,201809230mia,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,MorrNi00,fumbles_forced,0,,,,,
player,201809230mia,rai,NelsJo00,def_int,0,,,,,
player,201809230mia,rai,NelsJo00,def_int_yds,0,,,,,
player,201809230mia,rai,NelsJo00,def_int_td,0,,,,,
player,201809230mia,rai,NelsJo00,def_int_long,0,,,,,
player,201809230mia,rai,NelsJo00,pass_defended,0,,,,,
player,201809230mia,rai,NelsJo00,sacks,0.0,,,,,
player,201809230mia,rai,NelsJo00,tackles_combined,0,,,,,
player,201809230mia,rai,NelsJo00,tackles_solo,0,,,,,
player,201809230mia,rai,NelsJo00,tackles_assists,0,,,,,
player,201809230mia,rai,NelsJo00,tackles_loss,0,,,,,
player,201809230mia,rai,NelsJo00,qb_hits,0,,,,,
player,201809230mia,rai,NelsJo00,fumbles_rec,1,,,,,
player,201809230mia,rai,NelsJo00,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,NelsJo00,fumbles_rec_td,0,,,,,
player,201809230mia,rai,NelsJo00,fumbles_forced,0,,,,,
player,201809230mia,rai,RodgDo99,def_int,0,,,,,
player,201809230mia,rai,RodgDo99,def_int_yds,0,,,,,
player,201809230mia,rai,RodgDo99,def_int_td,0,,,,,
player,201809230mia,rai,RodgDo99,def_int_long,0,,,,,
player,201809230mia,rai,RodgDo99,pass_defended,1,,,,,
player,201809230mia,rai,RodgDo99,sacks,0.0,,,,,
player,201809230mia,rai,RodgDo99,tackles_combined,0,,,,,
player,201809230mia,rai,RodgDo99,tackles_solo,0,,,,,
player,201809230mia,rai,RodgDo99,tackles_assists,0,,,,,
player,201809230mia,rai,RodgDo99,tackles_loss,0,,,,,
player,201809230mia,rai,RodgDo99,qb_hits,0,,,,,
player,201809230mia,rai,RodgDo99,fumbles_rec,0,,,,,
player,201809230mia,rai,RodgDo99,fumbles_rec_yds,0,,,,,
player,201809230mia,rai,RodgDo99,fumbles_rec_td,0,,,,,
player,201809230mia,rai,RodgDo99,fumbles_forced,0,,,,,
player,201809230mia,mia,HowaXa00,def_int,2,,,,,
player,201809230mia,mia,HowaXa00,def_int_yds,39,,,,,
player,201809230mia,mia,HowaXa00,def_int_td,0,,,,,
player,201809230mia,mia,HowaXa00,def_int_long,39,,,,,
player,201809230mia,mia,HowaXa00,pass_defended,3,,,,,
player,201809230mia,mia,HowaXa00,sacks,0.0,,,,,
player,201809230mia,mia,HowaXa00,tackles_combined,1,,,,,
player,201809230mia,mia,HowaXa00,tackles_solo,1,,,,,
player,201809230mia,mia,HowaXa00,tackles_assists,0,,,,,
player,201809230mia,mia,HowaXa00,tackles_loss,0,,,,,
player,201809230mia,mia,HowaXa00,qb_hits,0,,,,,
player,201809230mia,mia,HowaXa00,fumbles_rec,0,,,,,
player,201809230mia,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201809230mia,mia,HowaXa00,fumbles_forced,0,,,,,
player,201809230mia,mia,TaylVi00,def_int,0,,,,,
player,201809230mia,mia,TaylVi00,def_int_yds,0,,,,,
player,201809230mia,mia,TaylVi00,def_int_td,0,,,,,
player,201809230mia,mia,TaylVi00,def_int_long,0,,,,,
player,201809230mia,mia,TaylVi00,pass_defended,0,,,,,
player,201809230mia,mia,TaylVi00,sacks,1.0,,,,,
player,201809230mia,mia,TaylVi00,tackles_combined,7,,,,,
player,201809230mia,mia,TaylVi00,tackles_solo,3,,,,,
player,201809230mia,mia,TaylVi00,tackles_assists,4,,,,,
player,201809230mia,mia,TaylVi00,tackles_loss,2,,,,,
player,201809230mia,mia,TaylVi00,qb_hits,1,,,,,
player,201809230mia,mia,TaylVi00,fumbles_rec,0,,,,,
player,201809230mia,mia,TaylVi00,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,TaylVi00,fumbles_rec_td,0,,,,,
player,201809230mia,mia,TaylVi00,fumbles_forced,0,,,,,
player,201809230mia,mia,WakeCa00,def_int,0,,,,,
player,201809230mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201809230mia,mia,WakeCa00,def_int_td,0,,,,,
player,201809230mia,mia,WakeCa00,def_int_long,0,,,,,
player,201809230mia,mia,WakeCa00,pass_defended,0,,,,,
player,201809230mia,mia,WakeCa00,sacks,1.0,,,,,
player,201809230mia,mia,WakeCa00,tackles_combined,3,,,,,
player,201809230mia,mia,WakeCa00,tackles_solo,1,,,,,
player,201809230mia,mia,WakeCa00,tackles_assists,2,,,,,
player,201809230mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201809230mia,mia,WakeCa00,qb_hits,2,,,,,
player,201809230mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201809230mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201809230mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201809230mia,mia,HayeWi99,def_int,0,,,,,
player,201809230mia,mia,HayeWi99,def_int_yds,0,,,,,
player,201809230mia,mia,HayeWi99,def_int_td,0,,,,,
player,201809230mia,mia,HayeWi99,def_int_long,0,,,,,
player,201809230mia,mia,HayeWi99,pass_defended,0,,,,,
player,201809230mia,mia,HayeWi99,sacks,1.0,,,,,
player,201809230mia,mia,HayeWi99,tackles_combined,2,,,,,
player,201809230mia,mia,HayeWi99,tackles_solo,2,,,,,
player,201809230mia,mia,HayeWi99,tackles_assists,0,,,,,
player,201809230mia,mia,HayeWi99,tackles_loss,2,,,,,
player,201809230mia,mia,HayeWi99,qb_hits,1,,,,,
player,201809230mia,mia,HayeWi99,fumbles_rec,0,,,,,
player,201809230mia,mia,HayeWi99,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,HayeWi99,fumbles_rec_td,0,,,,,
player,201809230mia,mia,HayeWi99,fumbles_forced,0,,,,,
player,201809230mia,mia,AlonKi00,def_int,0,,,,,
player,201809230mia,mia,AlonKi00,def_int_yds,0,,,,,
player,201809230mia,mia,AlonKi00,def_int_td,0,,,,,
player,201809230mia,mia,AlonKi00,def_int_long,0,,,,,
player,201809230mia,mia,AlonKi00,pass_defended,0,,,,,
player,201809230mia,mia,AlonKi00,sacks,0.0,,,,,
player,201809230mia,mia,AlonKi00,tackles_combined,15,,,,,
player,201809230mia,mia,AlonKi00,tackles_solo,7,,,,,
player,201809230mia,mia,AlonKi00,tackles_assists,8,,,,,
player,201809230mia,mia,AlonKi00,tackles_loss,0,,,,,
player,201809230mia,mia,AlonKi00,qb_hits,0,,,,,
player,201809230mia,mia,AlonKi00,fumbles_rec,0,,,,,
player,201809230mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201809230mia,mia,AlonKi00,fumbles_forced,0,,,,,
player,201809230mia,mia,FitzMi00,def_int,0,,,,,
player,201809230mia,mia,FitzMi00,def_int_yds,0,,,,,
player,201809230mia,mia,FitzMi00,def_int_td,0,,,,,
player,201809230mia,mia,FitzMi00,def_int_long,0,,,,,
player,201809230mia,mia,FitzMi00,pass_defended,0,,,,,
player,201809230mia,mia,FitzMi00,sacks,0.0,,,,,
player,201809230mia,mia,FitzMi00,tackles_combined,10,,,,,
player,201809230mia,mia,FitzMi00,tackles_solo,2,,,,,
player,201809230mia,mia,FitzMi00,tackles_assists,8,,,,,
player,201809230mia,mia,FitzMi00,tackles_loss,0,,,,,
player,201809230mia,mia,FitzMi00,qb_hits,0,,,,,
player,201809230mia,mia,FitzMi00,fumbles_rec,0,,,,,
player,201809230mia,mia,FitzMi00,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,FitzMi00,fumbles_rec_td,0,,,,,
player,201809230mia,mia,FitzMi00,fumbles_forced,0,,,,,
player,201809230mia,mia,BakeJe00,def_int,0,,,,,
player,201809230mia,mia,BakeJe00,def_int_yds,0,,,,,
player,201809230mia,mia,BakeJe00,def_int_td,0,,,,,
player,201809230mia,mia,BakeJe00,def_int_long,0,,,,,
player,201809230mia,mia,BakeJe00,pass_defended,0,,,,,
player,201809230mia,mia,BakeJe00,sacks,0.0,,,,,
player,201809230mia,mia,BakeJe00,tackles_combined,9,,,,,
player,201809230mia,mia,BakeJe00,tackles_solo,7,,,,,
player,201809230mia,mia,BakeJe00,tackles_assists,2,,,,,
player,201809230mia,mia,BakeJe00,tackles_loss,0,,,,,
player,201809230mia,mia,BakeJe00,qb_hits,0,,,,,
player,201809230mia,mia,BakeJe00,fumbles_rec,0,,,,,
player,201809230mia,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201809230mia,mia,BakeJe00,fumbles_forced,0,,,,,
player,201809230mia,mia,McCaBo01,def_int,0,,,,,
player,201809230mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201809230mia,mia,McCaBo01,def_int_td,0,,,,,
player,201809230mia,mia,McCaBo01,def_int_long,0,,,,,
player,201809230mia,mia,McCaBo01,pass_defended,1,,,,,
player,201809230mia,mia,McCaBo01,sacks,0.0,,,,,
player,201809230mia,mia,McCaBo01,tackles_combined,9,,,,,
player,201809230mia,mia,McCaBo01,tackles_solo,5,,,,,
player,201809230mia,mia,McCaBo01,tackles_assists,4,,,,,
player,201809230mia,mia,McCaBo01,tackles_loss,0,,,,,
player,201809230mia,mia,McCaBo01,qb_hits,0,,,,,
player,201809230mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201809230mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201809230mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201809230mia,mia,McDoTJ00,def_int,0,,,,,
player,201809230mia,mia,McDoTJ00,def_int_yds,0,,,,,
player,201809230mia,mia,McDoTJ00,def_int_td,0,,,,,
player,201809230mia,mia,McDoTJ00,def_int_long,0,,,,,
player,201809230mia,mia,McDoTJ00,pass_defended,1,,,,,
player,201809230mia,mia,McDoTJ00,sacks,0.0,,,,,
player,201809230mia,mia,McDoTJ00,tackles_combined,7,,,,,
player,201809230mia,mia,McDoTJ00,tackles_solo,3,,,,,
player,201809230mia,mia,McDoTJ00,tackles_assists,4,,,,,
player,201809230mia,mia,McDoTJ00,tackles_loss,0,,,,,
player,201809230mia,mia,McDoTJ00,qb_hits,0,,,,,
player,201809230mia,mia,McDoTJ00,fumbles_rec,0,,,,,
player,201809230mia,mia,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,McDoTJ00,fumbles_rec_td,0,,,,,
player,201809230mia,mia,McDoTJ00,fumbles_forced,0,,,,,
player,201809230mia,mia,McMiRa02,def_int,0,,,,,
player,201809230mia,mia,McMiRa02,def_int_yds,0,,,,,
player,201809230mia,mia,McMiRa02,def_int_td,0,,,,,
player,201809230mia,mia,McMiRa02,def_int_long,0,,,,,
player,201809230mia,mia,McMiRa02,pass_defended,0,,,,,
player,201809230mia,mia,McMiRa02,sacks,0.0,,,,,
player,201809230mia,mia,McMiRa02,tackles_combined,4,,,,,
player,201809230mia,mia,McMiRa02,tackles_solo,2,,,,,
player,201809230mia,mia,McMiRa02,tackles_assists,2,,,,,
player,201809230mia,mia,McMiRa02,tackles_loss,0,,,,,
player,201809230mia,mia,McMiRa02,qb_hits,0,,,,,
player,201809230mia,mia,McMiRa02,fumbles_rec,0,,,,,
player,201809230mia,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201809230mia,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201809230mia,mia,McMiRa02,fumbles_forced,0,,,,,
player,201809230mia,mia,GodcDa00,def_int,0,,,,,
player,201809230mia,mia,GodcDa00,def_int_yds,0,,,,,
player,201809230mia,mia,GodcDa00,def_int_td,0,,,,,
