game,2018,1,20180909,201809090sdg,kan,"Kansas City Chiefs",38,sdg,"Los Angeles Chargers",28
player,201809090sdg,sdg,RivePh00,rec,0,,,,,
player,201809090sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201809090sdg,sdg,RivePh00,rec_td,0,,,,,
player,201809090sdg,sdg,RivePh00,rec_long,0,,,,,
player,201809090sdg,sdg,RivePh00,fumbles,0,,,,,
player,201809090sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_cmp,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_att,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_yds,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_td,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_int,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_sacked,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_long,0,,,,,
player,201809090sdg,sdg,GordMe00,pass_rating,,,,,,
player,201809090sdg,sdg,GordMe00,rush_att,15,,,,,
player,201809090sdg,sdg,GordMe00,rush_yds,64,,,,,
player,201809090sdg,sdg,GordMe00,rush_td,0,,,,,
player,201809090sdg,sdg,GordMe00,rush_long,18,,,,,
player,201809090sdg,sdg,GordMe00,targets,13,,,,,
player,201809090sdg,sdg,GordMe00,rec,9,,,,,
player,201809090sdg,sdg,GordMe00,rec_yds,102,,,,,
player,201809090sdg,sdg,GordMe00,rec_td,0,,,,,
player,201809090sdg,sdg,GordMe00,rec_long,25,,,,,
player,201809090sdg,sdg,GordMe00,fumbles,0,,,,,
player,201809090sdg,sdg,GordMe00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_cmp,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_att,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_yds,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_td,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_int,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_sacked,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_long,0,,,,,
player,201809090sdg,sdg,EkelAu00,pass_rating,,,,,,
player,201809090sdg,sdg,EkelAu00,rush_att,5,,,,,
player,201809090sdg,sdg,EkelAu00,rush_yds,39,,,,,
player,201809090sdg,sdg,EkelAu00,rush_td,0,,,,,
player,201809090sdg,sdg,EkelAu00,rush_long,10,,,,,
player,201809090sdg,sdg,EkelAu00,targets,5,,,,,
player,201809090sdg,sdg,EkelAu00,rec,5,,,,,
player,201809090sdg,sdg,EkelAu00,rec_yds,87,,,,,
player,201809090sdg,sdg,EkelAu00,rec_td,1,,,,,
player,201809090sdg,sdg,EkelAu00,rec_long,30,,,,,
player,201809090sdg,sdg,EkelAu00,fumbles,0,,,,,
player,201809090sdg,sdg,EkelAu00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_cmp,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_att,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_yds,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_td,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_int,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_sacked,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_long,0,,,,,
player,201809090sdg,sdg,BenjTr00,pass_rating,,,,,,
player,201809090sdg,sdg,BenjTr00,rush_att,1,,,,,
player,201809090sdg,sdg,BenjTr00,rush_yds,19,,,,,
player,201809090sdg,sdg,BenjTr00,rush_td,0,,,,,
player,201809090sdg,sdg,BenjTr00,rush_long,19,,,,,
player,201809090sdg,sdg,BenjTr00,targets,5,,,,,
player,201809090sdg,sdg,BenjTr00,rec,1,,,,,
player,201809090sdg,sdg,BenjTr00,rec_yds,1,,,,,
player,201809090sdg,sdg,BenjTr00,rec_td,0,,,,,
player,201809090sdg,sdg,BenjTr00,rec_long,1,,,,,
player,201809090sdg,sdg,BenjTr00,fumbles,0,,,,,
player,201809090sdg,sdg,BenjTr00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_cmp,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_att,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_yds,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_td,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_int,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_sacked,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_long,0,,,,,
player,201809090sdg,sdg,WattDe00,pass_rating,,,,,,
player,201809090sdg,sdg,WattDe00,rush_att,1,,,,,
player,201809090sdg,sdg,WattDe00,rush_yds,1,,,,,
player,201809090sdg,sdg,WattDe00,rush_td,0,,,,,
player,201809090sdg,sdg,WattDe00,rush_long,1,,,,,
player,201809090sdg,sdg,WattDe00,targets,0,,,,,
player,201809090sdg,sdg,WattDe00,rec,0,,,,,
player,201809090sdg,sdg,WattDe00,rec_yds,0,,,,,
player,201809090sdg,sdg,WattDe00,rec_td,0,,,,,
player,201809090sdg,sdg,WattDe00,rec_long,0,,,,,
player,201809090sdg,sdg,WattDe00,fumbles,0,,,,,
player,201809090sdg,sdg,WattDe00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_cmp,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_att,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_yds,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_td,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_int,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_sacked,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_long,0,,,,,
player,201809090sdg,sdg,AlleKe00,pass_rating,,,,,,
player,201809090sdg,sdg,AlleKe00,rush_att,0,,,,,
player,201809090sdg,sdg,AlleKe00,rush_yds,0,,,,,
player,201809090sdg,sdg,AlleKe00,rush_td,0,,,,,
player,201809090sdg,sdg,AlleKe00,rush_long,0,,,,,
player,201809090sdg,sdg,AlleKe00,targets,11,,,,,
player,201809090sdg,sdg,AlleKe00,rec,8,,,,,
player,201809090sdg,sdg,AlleKe00,rec_yds,108,,,,,
player,201809090sdg,sdg,AlleKe00,rec_td,1,,,,,
player,201809090sdg,sdg,AlleKe00,rec_long,23,,,,,
player,201809090sdg,sdg,AlleKe00,fumbles,0,,,,,
player,201809090sdg,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_cmp,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_att,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_yds,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_td,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_int,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_sacked,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_long,0,,,,,
player,201809090sdg,sdg,WillMi07,pass_rating,,,,,,
player,201809090sdg,sdg,WillMi07,rush_att,0,,,,,
player,201809090sdg,sdg,WillMi07,rush_yds,0,,,,,
player,201809090sdg,sdg,WillMi07,rush_td,0,,,,,
player,201809090sdg,sdg,WillMi07,rush_long,0,,,,,
player,201809090sdg,sdg,WillMi07,targets,6,,,,,
player,201809090sdg,sdg,WillMi07,rec,5,,,,,
player,201809090sdg,sdg,WillMi07,rec_yds,81,,,,,
player,201809090sdg,sdg,WillMi07,rec_td,0,,,,,
player,201809090sdg,sdg,WillMi07,rec_long,25,,,,,
player,201809090sdg,sdg,WillMi07,fumbles,0,,,,,
player,201809090sdg,sdg,WillMi07,fumbles_lost,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_cmp,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_att,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_yds,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_td,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_int,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_sacked,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_long,0,,,,,
player,201809090sdg,sdg,GreeVi00,pass_rating,,,,,,
player,201809090sdg,sdg,GreeVi00,rush_att,0,,,,,
player,201809090sdg,sdg,GreeVi00,rush_yds,0,,,,,
player,201809090sdg,sdg,GreeVi00,rush_td,0,,,,,
player,201809090sdg,sdg,GreeVi00,rush_long,0,,,,,
player,201809090sdg,sdg,GreeVi00,targets,2,,,,,
player,201809090sdg,sdg,GreeVi00,rec,2,,,,,
player,201809090sdg,sdg,GreeVi00,rec_yds,21,,,,,
player,201809090sdg,sdg,GreeVi00,rec_td,0,,,,,
player,201809090sdg,sdg,GreeVi00,rec_long,15,,,,,
player,201809090sdg,sdg,GreeVi00,fumbles,0,,,,,
player,201809090sdg,sdg,GreeVi00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_att,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_td,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_int,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_long,0,,,,,
player,201809090sdg,sdg,GateAn00,pass_rating,,,,,,
player,201809090sdg,sdg,GateAn00,rush_att,0,,,,,
player,201809090sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201809090sdg,sdg,GateAn00,rush_td,0,,,,,
player,201809090sdg,sdg,GateAn00,rush_long,0,,,,,
player,201809090sdg,sdg,GateAn00,targets,3,,,,,
player,201809090sdg,sdg,GateAn00,rec,2,,,,,
player,201809090sdg,sdg,GateAn00,rec_yds,16,,,,,
player,201809090sdg,sdg,GateAn00,rec_td,0,,,,,
player,201809090sdg,sdg,GateAn00,rec_long,9,,,,,
player,201809090sdg,sdg,GateAn00,fumbles,0,,,,,
player,201809090sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_cmp,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_att,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_yds,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_td,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_int,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_sacked,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_sacked_yds,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_long,0,,,,,
player,201809090sdg,sdg,WillTy00,pass_rating,,,,,,
player,201809090sdg,sdg,WillTy00,rush_att,0,,,,,
player,201809090sdg,sdg,WillTy00,rush_yds,0,,,,,
player,201809090sdg,sdg,WillTy00,rush_td,0,,,,,
player,201809090sdg,sdg,WillTy00,rush_long,0,,,,,
player,201809090sdg,sdg,WillTy00,targets,5,,,,,
player,201809090sdg,sdg,WillTy00,rec,2,,,,,
player,201809090sdg,sdg,WillTy00,rec_yds,8,,,,,
player,201809090sdg,sdg,WillTy00,rec_td,1,,,,,
player,201809090sdg,sdg,WillTy00,rec_long,4,,,,,
player,201809090sdg,sdg,WillTy00,fumbles,0,,,,,
player,201809090sdg,sdg,WillTy00,fumbles_lost,0,,,,,
player,201809090sdg,kan,ParkRo01,def_int,1,,,,,
player,201809090sdg,kan,ParkRo01,def_int_yds,0,,,,,
player,201809090sdg,kan,ParkRo01,def_int_td,0,,,,,
player,201809090sdg,kan,ParkRo01,def_int_long,0,,,,,
player,201809090sdg,kan,ParkRo01,pass_defended,2,,,,,
player,201809090sdg,kan,ParkRo01,sacks,0.0,,,,,
player,201809090sdg,kan,ParkRo01,tackles_combined,9,,,,,
player,201809090sdg,kan,ParkRo01,tackles_solo,7,,,,,
player,201809090sdg,kan,ParkRo01,tackles_assists,2,,,,,
player,201809090sdg,kan,ParkRo01,tackles_loss,0,,,,,
player,201809090sdg,kan,ParkRo01,qb_hits,0,,,,,
player,201809090sdg,kan,ParkRo01,fumbles_rec,0,,,,,
player,201809090sdg,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201809090sdg,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201809090sdg,kan,ParkRo01,fumbles_forced,0,,,,,
