game,2018,15,20181216,201812160min,mia,"Miami Dolphins",17,min,"Minnesota Vikings",41
player,201812160min,mia,BakeJe00,tackles_assists,2,,,,,
player,201812160min,mia,BakeJe00,tackles_loss,0,,,,,
player,201812160min,mia,BakeJe00,qb_hits,1,,,,,
player,201812160min,mia,BakeJe00,fumbles_rec,0,,,,,
player,201812160min,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201812160min,mia,BakeJe00,fumbles_forced,0,,,,,
player,201812160min,mia,McDoTJ00,def_int,0,,,,,
player,201812160min,mia,McDoTJ00,def_int_yds,0,,,,,
player,201812160min,mia,McDoTJ00,def_int_td,0,,,,,
player,201812160min,mia,McDoTJ00,def_int_long,0,,,,,
player,201812160min,mia,McDoTJ00,pass_defended,0,,,,,
player,201812160min,mia,McDoTJ00,sacks,0.0,,,,,
player,201812160min,mia,McDoTJ00,tackles_combined,6,,,,,
player,201812160min,mia,McDoTJ00,tackles_solo,5,,,,,
player,201812160min,mia,McDoTJ00,tackles_assists,1,,,,,
player,201812160min,mia,McDoTJ00,tackles_loss,0,,,,,
player,201812160min,mia,McDoTJ00,qb_hits,0,,,,,
player,201812160min,mia,McDoTJ00,fumbles_rec,0,,,,,
player,201812160min,mia,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,McDoTJ00,fumbles_rec_td,0,,,,,
player,201812160min,mia,McDoTJ00,fumbles_forced,0,,,,,
player,201812160min,mia,McMiRa02,def_int,0,,,,,
player,201812160min,mia,McMiRa02,def_int_yds,0,,,,,
player,201812160min,mia,McMiRa02,def_int_td,0,,,,,
player,201812160min,mia,McMiRa02,def_int_long,0,,,,,
player,201812160min,mia,McMiRa02,pass_defended,1,,,,,
player,201812160min,mia,McMiRa02,sacks,0.0,,,,,
player,201812160min,mia,McMiRa02,tackles_combined,6,,,,,
player,201812160min,mia,McMiRa02,tackles_solo,3,,,,,
player,201812160min,mia,McMiRa02,tackles_assists,3,,,,,
player,201812160min,mia,McMiRa02,tackles_loss,0,,,,,
player,201812160min,mia,McMiRa02,qb_hits,0,,,,,
player,201812160min,mia,McMiRa02,fumbles_rec,0,,,,,
player,201812160min,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201812160min,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201812160min,mia,McMiRa02,fumbles_forced,0,,,,,
player,201812160min,mia,McCaBo01,def_int,0,,,,,
player,201812160min,mia,McCaBo01,def_int_yds,0,,,,,
player,201812160min,mia,McCaBo01,def_int_td,0,,,,,
player,201812160min,mia,McCaBo01,def_int_long,0,,,,,
player,201812160min,mia,McCaBo01,pass_defended,0,,,,,
player,201812160min,mia,McCaBo01,sacks,0.0,,,,,
player,201812160min,mia,McCaBo01,tackles_combined,5,,,,,
player,201812160min,mia,McCaBo01,tackles_solo,5,,,,,
player,201812160min,mia,McCaBo01,tackles_assists,0,,,,,
player,201812160min,mia,McCaBo01,tackles_loss,0,,,,,
player,201812160min,mia,McCaBo01,qb_hits,0,,,,,
player,201812160min,mia,McCaBo01,fumbles_rec,0,,,,,
player,201812160min,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201812160min,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201812160min,mia,McCaBo01,fumbles_forced,0,,,,,
player,201812160min,mia,AlonKi00,def_int,0,,,,,
player,201812160min,mia,AlonKi00,def_int_yds,0,,,,,
player,201812160min,mia,AlonKi00,def_int_td,0,,,,,
player,201812160min,mia,AlonKi00,def_int_long,0,,,,,
player,201812160min,mia,AlonKi00,pass_defended,0,,,,,
player,201812160min,mia,AlonKi00,sacks,0.0,,,,,
player,201812160min,mia,AlonKi00,tackles_combined,4,,,,,
player,201812160min,mia,AlonKi00,tackles_solo,2,,,,,
player,201812160min,mia,AlonKi00,tackles_assists,2,,,,,
player,201812160min,mia,AlonKi00,tackles_loss,0,,,,,
player,201812160min,mia,AlonKi00,qb_hits,0,,,,,
player,201812160min,mia,AlonKi00,fumbles_rec,0,,,,,
player,201812160min,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201812160min,mia,AlonKi00,fumbles_forced,0,,,,,
player,201812160min,mia,JoneRe99,def_int,0,,,,,
player,201812160min,mia,JoneRe99,def_int_yds,0,,,,,
player,201812160min,mia,JoneRe99,def_int_td,0,,,,,
player,201812160min,mia,JoneRe99,def_int_long,0,,,,,
player,201812160min,mia,JoneRe99,pass_defended,0,,,,,
player,201812160min,mia,JoneRe99,sacks,0.0,,,,,
player,201812160min,mia,JoneRe99,tackles_combined,4,,,,,
player,201812160min,mia,JoneRe99,tackles_solo,4,,,,,
player,201812160min,mia,JoneRe99,tackles_assists,0,,,,,
player,201812160min,mia,JoneRe99,tackles_loss,0,,,,,
player,201812160min,mia,JoneRe99,qb_hits,0,,,,,
player,201812160min,mia,JoneRe99,fumbles_rec,0,,,,,
player,201812160min,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201812160min,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201812160min,mia,JoneRe99,fumbles_forced,0,,,,,
player,201812160min,mia,WillSy00,def_int,0,,,,,
player,201812160min,mia,WillSy00,def_int_yds,0,,,,,
player,201812160min,mia,WillSy00,def_int_td,0,,,,,
player,201812160min,mia,WillSy00,def_int_long,0,,,,,
player,201812160min,mia,WillSy00,pass_defended,0,,,,,
player,201812160min,mia,WillSy00,sacks,0.0,,,,,
player,201812160min,mia,WillSy00,tackles_combined,4,,,,,
player,201812160min,mia,WillSy00,tackles_solo,1,,,,,
player,201812160min,mia,WillSy00,tackles_assists,3,,,,,
player,201812160min,mia,WillSy00,tackles_loss,0,,,,,
player,201812160min,mia,WillSy00,qb_hits,0,,,,,
player,201812160min,mia,WillSy00,fumbles_rec,0,,,,,
player,201812160min,mia,WillSy00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,WillSy00,fumbles_rec_td,0,,,,,
player,201812160min,mia,WillSy00,fumbles_forced,0,,,,,
player,201812160min,mia,SpenAk00,def_int,0,,,,,
player,201812160min,mia,SpenAk00,def_int_yds,0,,,,,
player,201812160min,mia,SpenAk00,def_int_td,0,,,,,
player,201812160min,mia,SpenAk00,def_int_long,0,,,,,
player,201812160min,mia,SpenAk00,pass_defended,0,,,,,
player,201812160min,mia,SpenAk00,sacks,0.0,,,,,
player,201812160min,mia,SpenAk00,tackles_combined,3,,,,,
player,201812160min,mia,SpenAk00,tackles_solo,0,,,,,
player,201812160min,mia,SpenAk00,tackles_assists,3,,,,,
player,201812160min,mia,SpenAk00,tackles_loss,0,,,,,
player,201812160min,mia,SpenAk00,qb_hits,0,,,,,
player,201812160min,mia,SpenAk00,fumbles_rec,0,,,,,
player,201812160min,mia,SpenAk00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,SpenAk00,fumbles_rec_td,0,,,,,
player,201812160min,mia,SpenAk00,fumbles_forced,0,,,,,
player,201812160min,mia,BranAn00,def_int,0,,,,,
player,201812160min,mia,BranAn00,def_int_yds,0,,,,,
player,201812160min,mia,BranAn00,def_int_td,0,,,,,
player,201812160min,mia,BranAn00,def_int_long,0,,,,,
player,201812160min,mia,BranAn00,pass_defended,0,,,,,
player,201812160min,mia,BranAn00,sacks,0.0,,,,,
player,201812160min,mia,BranAn00,tackles_combined,2,,,,,
player,201812160min,mia,BranAn00,tackles_solo,2,,,,,
player,201812160min,mia,BranAn00,tackles_assists,0,,,,,
player,201812160min,mia,BranAn00,tackles_loss,0,,,,,
player,201812160min,mia,BranAn00,qb_hits,0,,,,,
player,201812160min,mia,BranAn00,fumbles_rec,0,,,,,
player,201812160min,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201812160min,mia,BranAn00,fumbles_forced,0,,,,,
player,201812160min,mia,HarrCh03,def_int,0,,,,,
player,201812160min,mia,HarrCh03,def_int_yds,0,,,,,
player,201812160min,mia,HarrCh03,def_int_td,0,,,,,
player,201812160min,mia,HarrCh03,def_int_long,0,,,,,
player,201812160min,mia,HarrCh03,pass_defended,0,,,,,
player,201812160min,mia,HarrCh03,sacks,0.0,,,,,
player,201812160min,mia,HarrCh03,tackles_combined,2,,,,,
player,201812160min,mia,HarrCh03,tackles_solo,2,,,,,
player,201812160min,mia,HarrCh03,tackles_assists,0,,,,,
player,201812160min,mia,HarrCh03,tackles_loss,0,,,,,
player,201812160min,mia,HarrCh03,qb_hits,0,,,,,
player,201812160min,mia,HarrCh03,fumbles_rec,0,,,,,
player,201812160min,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201812160min,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201812160min,mia,HarrCh03,fumbles_forced,0,,,,,
player,201812160min,mia,HoodEv99,def_int,0,,,,,
player,201812160min,mia,HoodEv99,def_int_yds,0,,,,,
player,201812160min,mia,HoodEv99,def_int_td,0,,,,,
player,201812160min,mia,HoodEv99,def_int_long,0,,,,,
player,201812160min,mia,HoodEv99,pass_defended,0,,,,,
player,201812160min,mia,HoodEv99,sacks,0.0,,,,,
player,201812160min,mia,HoodEv99,tackles_combined,2,,,,,
player,201812160min,mia,HoodEv99,tackles_solo,2,,,,,
player,201812160min,mia,HoodEv99,tackles_assists,0,,,,,
player,201812160min,mia,HoodEv99,tackles_loss,,,,,,
player,201812160min,mia,HoodEv99,qb_hits,,,,,,
player,201812160min,mia,HoodEv99,fumbles_rec,0,,,,,
player,201812160min,mia,HoodEv99,fumbles_rec_yds,0,,,,,
player,201812160min,mia,HoodEv99,fumbles_rec_td,0,,,,,
player,201812160min,mia,HoodEv99,fumbles_forced,0,,,,,
player,201812160min,mia,McTyTo00,def_int,0,,,,,
player,201812160min,mia,McTyTo00,def_int_yds,0,,,,,
player,201812160min,mia,McTyTo00,def_int_td,0,,,,,
player,201812160min,mia,McTyTo00,def_int_long,0,,,,,
player,201812160min,mia,McTyTo00,pass_defended,0,,,,,
player,201812160min,mia,McTyTo00,sacks,0.0,,,,,
player,201812160min,mia,McTyTo00,tackles_combined,2,,,,,
player,201812160min,mia,McTyTo00,tackles_solo,2,,,,,
player,201812160min,mia,McTyTo00,tackles_assists,0,,,,,
player,201812160min,mia,McTyTo00,tackles_loss,0,,,,,
player,201812160min,mia,McTyTo00,qb_hits,0,,,,,
player,201812160min,mia,McTyTo00,fumbles_rec,0,,,,,
player,201812160min,mia,McTyTo00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,McTyTo00,fumbles_rec_td,0,,,,,
player,201812160min,mia,McTyTo00,fumbles_forced,0,,,,,
player,201812160min,mia,PerrSe00,def_int,0,,,,,
player,201812160min,mia,PerrSe00,def_int_yds,0,,,,,
player,201812160min,mia,PerrSe00,def_int_td,0,,,,,
player,201812160min,mia,PerrSe00,def_int_long,0,,,,,
player,201812160min,mia,PerrSe00,pass_defended,0,,,,,
player,201812160min,mia,PerrSe00,sacks,0.0,,,,,
player,201812160min,mia,PerrSe00,tackles_combined,2,,,,,
player,201812160min,mia,PerrSe00,tackles_solo,2,,,,,
player,201812160min,mia,PerrSe00,tackles_assists,0,,,,,
player,201812160min,mia,PerrSe00,tackles_loss,0,,,,,
player,201812160min,mia,PerrSe00,qb_hits,0,,,,,
player,201812160min,mia,PerrSe00,fumbles_rec,0,,,,,
player,201812160min,mia,PerrSe00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,PerrSe00,fumbles_rec_td,0,,,,,
player,201812160min,mia,PerrSe00,fumbles_forced,0,,,,,
player,201812160min,mia,AikeWa00,def_int,0,,,,,
player,201812160min,mia,AikeWa00,def_int_yds,0,,,,,
player,201812160min,mia,AikeWa00,def_int_td,0,,,,,
player,201812160min,mia,AikeWa00,def_int_long,0,,,,,
player,201812160min,mia,AikeWa00,pass_defended,0,,,,,
player,201812160min,mia,AikeWa00,sacks,0.0,,,,,
player,201812160min,mia,AikeWa00,tackles_combined,1,,,,,
player,201812160min,mia,AikeWa00,tackles_solo,1,,,,,
player,201812160min,mia,AikeWa00,tackles_assists,0,,,,,
player,201812160min,mia,AikeWa00,tackles_loss,0,,,,,
player,201812160min,mia,AikeWa00,qb_hits,0,,,,,
player,201812160min,mia,AikeWa00,fumbles_rec,0,,,,,
player,201812160min,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201812160min,mia,AikeWa00,fumbles_forced,0,,,,,
player,201812160min,mia,AnthSt00,def_int,0,,,,,
player,201812160min,mia,AnthSt00,def_int_yds,0,,,,,
player,201812160min,mia,AnthSt00,def_int_td,0,,,,,
player,201812160min,mia,AnthSt00,def_int_long,0,,,,,
player,201812160min,mia,AnthSt00,pass_defended,0,,,,,
player,201812160min,mia,AnthSt00,sacks,0.0,,,,,
player,201812160min,mia,AnthSt00,tackles_combined,1,,,,,
player,201812160min,mia,AnthSt00,tackles_solo,1,,,,,
player,201812160min,mia,AnthSt00,tackles_assists,0,,,,,
player,201812160min,mia,AnthSt00,tackles_loss,0,,,,,
player,201812160min,mia,AnthSt00,qb_hits,0,,,,,
player,201812160min,mia,AnthSt00,fumbles_rec,0,,,,,
player,201812160min,mia,AnthSt00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,AnthSt00,fumbles_rec_td,0,,,,,
player,201812160min,mia,AnthSt00,fumbles_forced,0,,,,,
player,201812160min,mia,BoldBr00,def_int,0,,,,,
player,201812160min,mia,BoldBr00,def_int_yds,0,,,,,
player,201812160min,mia,BoldBr00,def_int_td,0,,,,,
player,201812160min,mia,BoldBr00,def_int_long,0,,,,,
player,201812160min,mia,BoldBr00,pass_defended,0,,,,,
player,201812160min,mia,BoldBr00,sacks,0.0,,,,,
player,201812160min,mia,BoldBr00,tackles_combined,1,,,,,
player,201812160min,mia,BoldBr00,tackles_solo,1,,,,,
player,201812160min,mia,BoldBr00,tackles_assists,0,,,,,
player,201812160min,mia,BoldBr00,tackles_loss,0,,,,,
player,201812160min,mia,BoldBr00,qb_hits,0,,,,,
player,201812160min,mia,BoldBr00,fumbles_rec,0,,,,,
player,201812160min,mia,BoldBr00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,BoldBr00,fumbles_rec_td,0,,,,,
player,201812160min,mia,BoldBr00,fumbles_forced,0,,,,,
player,201812160min,mia,CarrLe00,def_int,0,,,,,
player,201812160min,mia,CarrLe00,def_int_yds,0,,,,,
player,201812160min,mia,CarrLe00,def_int_td,0,,,,,
player,201812160min,mia,CarrLe00,def_int_long,0,,,,,
player,201812160min,mia,CarrLe00,pass_defended,0,,,,,
player,201812160min,mia,CarrLe00,sacks,0.0,,,,,
player,201812160min,mia,CarrLe00,tackles_combined,1,,,,,
player,201812160min,mia,CarrLe00,tackles_solo,1,,,,,
player,201812160min,mia,CarrLe00,tackles_assists,0,,,,,
player,201812160min,mia,CarrLe00,tackles_loss,0,,,,,
player,201812160min,mia,CarrLe00,qb_hits,0,,,,,
player,201812160min,mia,CarrLe00,fumbles_rec,0,,,,,
player,201812160min,mia,CarrLe00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,CarrLe00,fumbles_rec_td,0,,,,,
player,201812160min,mia,CarrLe00,fumbles_forced,0,,,,,
player,201812160min,mia,WakeCa00,def_int,0,,,,,
player,201812160min,mia,WakeCa00,def_int_yds,0,,,,,
player,201812160min,mia,WakeCa00,def_int_td,0,,,,,
player,201812160min,mia,WakeCa00,def_int_long,0,,,,,
player,201812160min,mia,WakeCa00,pass_defended,0,,,,,
player,201812160min,mia,WakeCa00,sacks,0.0,,,,,
player,201812160min,mia,WakeCa00,tackles_combined,1,,,,,
player,201812160min,mia,WakeCa00,tackles_solo,1,,,,,
player,201812160min,mia,WakeCa00,tackles_assists,0,,,,,
player,201812160min,mia,WakeCa00,tackles_loss,0,,,,,
player,201812160min,mia,WakeCa00,qb_hits,1,,,,,
player,201812160min,mia,WakeCa00,fumbles_rec,0,,,,,
player,201812160min,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201812160min,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201812160min,mia,WakeCa00,fumbles_forced,0,,,,,
player,201812160min,min,BarrAn00,def_int,0,,,,,
player,201812160min,min,BarrAn00,def_int_yds,0,,,,,
player,201812160min,min,BarrAn00,def_int_td,0,,,,,
player,201812160min,min,BarrAn00,def_int_long,0,,,,,
player,201812160min,min,BarrAn00,pass_defended,0,,,,,
player,201812160min,min,BarrAn00,sacks,2.0,,,,,
player,201812160min,min,BarrAn00,tackles_combined,7,,,,,
player,201812160min,min,BarrAn00,tackles_solo,5,,,,,
player,201812160min,min,BarrAn00,tackles_assists,2,,,,,
player,201812160min,min,BarrAn00,tackles_loss,2,,,,,
player,201812160min,min,BarrAn00,qb_hits,2,,,,,
player,201812160min,min,BarrAn00,fumbles_rec,0,,,,,
player,201812160min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201812160min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201812160min,min,BarrAn00,fumbles_forced,0,,,,,
player,201812160min,min,HuntDa01,def_int,0,,,,,
player,201812160min,min,HuntDa01,def_int_yds,0,,,,,
player,201812160min,min,HuntDa01,def_int_td,0,,,,,
player,201812160min,min,HuntDa01,def_int_long,0,,,,,
player,201812160min,min,HuntDa01,pass_defended,0,,,,,
player,201812160min,min,HuntDa01,sacks,2.0,,,,,
player,201812160min,min,HuntDa01,tackles_combined,5,,,,,
player,201812160min,min,HuntDa01,tackles_solo,4,,,,,
player,201812160min,min,HuntDa01,tackles_assists,1,,,,,
player,201812160min,min,HuntDa01,tackles_loss,3,,,,,
player,201812160min,min,HuntDa01,qb_hits,2,,,,,
player,201812160min,min,HuntDa01,fumbles_rec,0,,,,,
player,201812160min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201812160min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201812160min,min,HuntDa01,fumbles_forced,0,,,,,
player,201812160min,min,KendEr00,def_int,0,,,,,
player,201812160min,min,KendEr00,def_int_yds,0,,,,,
player,201812160min,min,KendEr00,def_int_td,0,,,,,
player,201812160min,min,KendEr00,def_int_long,0,,,,,
player,201812160min,min,KendEr00,pass_defended,1,,,,,
player,201812160min,min,KendEr00,sacks,1.0,,,,,
player,201812160min,min,KendEr00,tackles_combined,6,,,,,
player,201812160min,min,KendEr00,tackles_solo,3,,,,,
player,201812160min,min,KendEr00,tackles_assists,3,,,,,
player,201812160min,min,KendEr00,tackles_loss,1,,,,,
player,201812160min,min,KendEr00,qb_hits,1,,,,,
player,201812160min,min,KendEr00,fumbles_rec,0,,,,,
player,201812160min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201812160min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201812160min,min,KendEr00,fumbles_forced,0,,,,,
player,201812160min,min,AlexMa01,def_int,0,,,,,
player,201812160min,min,AlexMa01,def_int_yds,0,,,,,
player,201812160min,min,AlexMa01,def_int_td,0,,,,,
player,201812160min,min,AlexMa01,def_int_long,0,,,,,
player,201812160min,min,AlexMa01,pass_defended,2,,,,,
player,201812160min,min,AlexMa01,sacks,1.0,,,,,
player,201812160min,min,AlexMa01,tackles_combined,3,,,,,
player,201812160min,min,AlexMa01,tackles_solo,3,,,,,
player,201812160min,min,AlexMa01,tackles_assists,0,,,,,
player,201812160min,min,AlexMa01,tackles_loss,2,,,,,
player,201812160min,min,AlexMa01,qb_hits,1,,,,,
player,201812160min,min,AlexMa01,fumbles_rec,0,,,,,
player,201812160min,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201812160min,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201812160min,min,AlexMa01,fumbles_forced,0,,,,,
player,201812160min,min,GrifEv99,def_int,0,,,,,
player,201812160min,min,GrifEv99,def_int_yds,0,,,,,
player,201812160min,min,GrifEv99,def_int_td,0,,,,,
player,201812160min,min,GrifEv99,def_int_long,0,,,,,
player,201812160min,min,GrifEv99,pass_defended,0,,,,,
player,201812160min,min,GrifEv99,sacks,1.0,,,,,
player,201812160min,min,GrifEv99,tackles_combined,3,,,,,
player,201812160min,min,GrifEv99,tackles_solo,3,,,,,
player,201812160min,min,GrifEv99,tackles_assists,0,,,,,
player,201812160min,min,GrifEv99,tackles_loss,2,,,,,
player,201812160min,min,GrifEv99,qb_hits,1,,,,,
player,201812160min,min,GrifEv99,fumbles_rec,0,,,,,
player,201812160min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201812160min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201812160min,min,GrifEv99,fumbles_forced,0,,,,,
player,201812160min,min,RichSh00,def_int,0,,,,,
player,201812160min,min,RichSh00,def_int_yds,0,,,,,
player,201812160min,min,RichSh00,def_int_td,0,,,,,
player,201812160min,min,RichSh00,def_int_long,0,,,,,
player,201812160min,min,RichSh00,pass_defended,0,,,,,
player,201812160min,min,RichSh00,sacks,1.0,,,,,
player,201812160min,min,RichSh00,tackles_combined,3,,,,,
player,201812160min,min,RichSh00,tackles_solo,2,,,,,
player,201812160min,min,RichSh00,tackles_assists,1,,,,,
player,201812160min,min,RichSh00,tackles_loss,1,,,,,
player,201812160min,min,RichSh00,qb_hits,2,,,,,
player,201812160min,min,RichSh00,fumbles_rec,0,,,,,
player,201812160min,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201812160min,min,RichSh00,fumbles_rec_td,0,,,,,
player,201812160min,min,RichSh00,fumbles_forced,0,,,,,
player,201812160min,min,JohnTo01,def_int,0,,,,,
player,201812160min,min,JohnTo01,def_int_yds,0,,,,,
player,201812160min,min,JohnTo01,def_int_td,0,,,,,
player,201812160min,min,JohnTo01,def_int_long,0,,,,,
player,201812160min,min,JohnTo01,pass_defended,0,,,,,
player,201812160min,min,JohnTo01,sacks,1.0,,,,,
player,201812160min,min,JohnTo01,tackles_combined,1,,,,,
player,201812160min,min,JohnTo01,tackles_solo,1,,,,,
player,201812160min,min,JohnTo01,tackles_assists,0,,,,,
player,201812160min,min,JohnTo01,tackles_loss,1,,,,,
player,201812160min,min,JohnTo01,qb_hits,1,,,,,
player,201812160min,min,JohnTo01,fumbles_rec,0,,,,,
player,201812160min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201812160min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201812160min,min,JohnTo01,fumbles_forced,0,,,,,
player,201812160min,min,GedeBe00,def_int,0,,,,,
player,201812160min,min,GedeBe00,def_int_yds,0,,,,,
player,201812160min,min,GedeBe00,def_int_td,0,,,,,
player,201812160min,min,GedeBe00,def_int_long,0,,,,,
player,201812160min,min,GedeBe00,pass_defended,0,,,,,
player,201812160min,min,GedeBe00,sacks,0.0,,,,,
player,201812160min,min,GedeBe00,tackles_combined,5,,,,,
player,201812160min,min,GedeBe00,tackles_solo,3,,,,,
player,201812160min,min,GedeBe00,tackles_assists,2,,,,,
player,201812160min,min,GedeBe00,tackles_loss,0,,,,,
player,201812160min,min,GedeBe00,qb_hits,0,,,,,
player,201812160min,min,GedeBe00,fumbles_rec,0,,,,,
player,201812160min,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201812160min,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201812160min,min,GedeBe00,fumbles_forced,0,,,,,
player,201812160min,min,HarrAn01,def_int,0,,,,,
player,201812160min,min,HarrAn01,def_int_yds,0,,,,,
player,201812160min,min,HarrAn01,def_int_td,0,,,,,
player,201812160min,min,HarrAn01,def_int_long,0,,,,,
player,201812160min,min,HarrAn01,pass_defended,0,,,,,
player,201812160min,min,HarrAn01,sacks,0.0,,,,,
player,201812160min,min,HarrAn01,tackles_combined,3,,,,,
player,201812160min,min,HarrAn01,tackles_solo,2,,,,,
player,201812160min,min,HarrAn01,tackles_assists,1,,,,,
player,201812160min,min,HarrAn01,tackles_loss,0,,,,,
player,201812160min,min,HarrAn01,qb_hits,1,,,,,
player,201812160min,min,HarrAn01,fumbles_rec,0,,,,,
player,201812160min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201812160min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201812160min,min,HarrAn01,fumbles_forced,0,,,,,
player,201812160min,min,BrotKe00,def_int,0,,,,,
player,201812160min,min,BrotKe00,def_int_yds,0,,,,,
player,201812160min,min,BrotKe00,def_int_td,0,,,,,
player,201812160min,min,BrotKe00,def_int_long,0,,,,,
player,201812160min,min,BrotKe00,pass_defended,0,,,,,
player,201812160min,min,BrotKe00,sacks,0.0,,,,,
player,201812160min,min,BrotKe00,tackles_combined,2,,,,,
player,201812160min,min,BrotKe00,tackles_solo,2,,,,,
player,201812160min,min,BrotKe00,tackles_assists,0,,,,,
player,201812160min,min,BrotKe00,tackles_loss,0,,,,,
player,201812160min,min,BrotKe00,qb_hits,0,,,,,
player,201812160min,min,BrotKe00,fumbles_rec,0,,,,,
player,201812160min,min,BrotKe00,fumbles_rec_yds,0,,,,,
player,201812160min,min,BrotKe00,fumbles_rec_td,0,,,,,
player,201812160min,min,BrotKe00,fumbles_forced,0,,,,,
player,201812160min,min,RhodXa00,def_int,0,,,,,
player,201812160min,min,RhodXa00,def_int_yds,0,,,,,
player,201812160min,min,RhodXa00,def_int_td,0,,,,,
player,201812160min,min,RhodXa00,def_int_long,0,,,,,
player,201812160min,min,RhodXa00,pass_defended,1,,,,,
player,201812160min,min,RhodXa00,sacks,0.0,,,,,
player,201812160min,min,RhodXa00,tackles_combined,2,,,,,
player,201812160min,min,RhodXa00,tackles_solo,2,,,,,
player,201812160min,min,RhodXa00,tackles_assists,0,,,,,
player,201812160min,min,RhodXa00,tackles_loss,0,,,,,
player,201812160min,min,RhodXa00,qb_hits,0,,,,,
player,201812160min,min,RhodXa00,fumbles_rec,0,,,,,
player,201812160min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201812160min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201812160min,min,RhodXa00,fumbles_forced,0,,,,,
player,201812160min,min,WeatSt00,def_int,0,,,,,
player,201812160min,min,WeatSt00,def_int_yds,0,,,,,
player,201812160min,min,WeatSt00,def_int_td,0,,,,,
player,201812160min,min,WeatSt00,def_int_long,0,,,,,
player,201812160min,min,WeatSt00,pass_defended,0,,,,,
player,201812160min,min,WeatSt00,sacks,0.0,,,,,
player,201812160min,min,WeatSt00,tackles_combined,2,,,,,
player,201812160min,min,WeatSt00,tackles_solo,1,,,,,
player,201812160min,min,WeatSt00,tackles_assists,1,,,,,
player,201812160min,min,WeatSt00,tackles_loss,0,,,,,
player,201812160min,min,WeatSt00,qb_hits,0,,,,,
player,201812160min,min,WeatSt00,fumbles_rec,0,,,,,
player,201812160min,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201812160min,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201812160min,min,WeatSt00,fumbles_forced,0,,,,,
player,201812160min,min,WilsEr00,def_int,0,,,,,
player,201812160min,min,WilsEr00,def_int_yds,0,,,,,
player,201812160min,min,WilsEr00,def_int_td,0,,,,,
player,201812160min,min,WilsEr00,def_int_long,0,,,,,
player,201812160min,min,WilsEr00,pass_defended,0,,,,,
player,201812160min,min,WilsEr00,sacks,0.0,,,,,
player,201812160min,min,WilsEr00,tackles_combined,2,,,,,
player,201812160min,min,WilsEr00,tackles_solo,2,,,,,
player,201812160min,min,WilsEr00,tackles_assists,0,,,,,
player,201812160min,min,WilsEr00,tackles_loss,0,,,,,
player,201812160min,min,WilsEr00,qb_hits,0,,,,,
player,201812160min,min,WilsEr00,fumbles_rec,0,,,,,
player,201812160min,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201812160min,min,WilsEr00,fumbles_rec_td,0,,,,,
