game,2018,13,20181202,201812020nwe,min,"Minnesota Vikings",10,nwe,"New England Patriots",24
player,201812020nwe,min,JoseLi99,qb_hits,0,,,,,
player,201812020nwe,min,JoseLi99,fumbles_rec,0,,,,,
player,201812020nwe,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201812020nwe,min,JoseLi99,fumbles_forced,0,,,,,
player,201812020nwe,min,BarrAn00,def_int,0,,,,,
player,201812020nwe,min,BarrAn00,def_int_yds,0,,,,,
player,201812020nwe,min,BarrAn00,def_int_td,0,,,,,
player,201812020nwe,min,BarrAn00,def_int_long,0,,,,,
player,201812020nwe,min,BarrAn00,pass_defended,0,,,,,
player,201812020nwe,min,BarrAn00,sacks,0.0,,,,,
player,201812020nwe,min,BarrAn00,tackles_combined,6,,,,,
player,201812020nwe,min,BarrAn00,tackles_solo,6,,,,,
player,201812020nwe,min,BarrAn00,tackles_assists,0,,,,,
player,201812020nwe,min,BarrAn00,tackles_loss,0,,,,,
player,201812020nwe,min,BarrAn00,qb_hits,0,,,,,
player,201812020nwe,min,BarrAn00,fumbles_rec,0,,,,,
player,201812020nwe,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,BarrAn00,fumbles_forced,0,,,,,
player,201812020nwe,min,HuntDa01,def_int,0,,,,,
player,201812020nwe,min,HuntDa01,def_int_yds,0,,,,,
player,201812020nwe,min,HuntDa01,def_int_td,0,,,,,
player,201812020nwe,min,HuntDa01,def_int_long,0,,,,,
player,201812020nwe,min,HuntDa01,pass_defended,0,,,,,
player,201812020nwe,min,HuntDa01,sacks,0.0,,,,,
player,201812020nwe,min,HuntDa01,tackles_combined,6,,,,,
player,201812020nwe,min,HuntDa01,tackles_solo,4,,,,,
player,201812020nwe,min,HuntDa01,tackles_assists,2,,,,,
player,201812020nwe,min,HuntDa01,tackles_loss,0,,,,,
player,201812020nwe,min,HuntDa01,qb_hits,0,,,,,
player,201812020nwe,min,HuntDa01,fumbles_rec,0,,,,,
player,201812020nwe,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201812020nwe,min,HuntDa01,fumbles_forced,0,,,,,
player,201812020nwe,min,GrifEv99,def_int,0,,,,,
player,201812020nwe,min,GrifEv99,def_int_yds,0,,,,,
player,201812020nwe,min,GrifEv99,def_int_td,0,,,,,
player,201812020nwe,min,GrifEv99,def_int_long,0,,,,,
player,201812020nwe,min,GrifEv99,pass_defended,0,,,,,
player,201812020nwe,min,GrifEv99,sacks,0.0,,,,,
player,201812020nwe,min,GrifEv99,tackles_combined,5,,,,,
player,201812020nwe,min,GrifEv99,tackles_solo,2,,,,,
player,201812020nwe,min,GrifEv99,tackles_assists,3,,,,,
player,201812020nwe,min,GrifEv99,tackles_loss,0,,,,,
player,201812020nwe,min,GrifEv99,qb_hits,0,,,,,
player,201812020nwe,min,GrifEv99,fumbles_rec,0,,,,,
player,201812020nwe,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201812020nwe,min,GrifEv99,fumbles_forced,0,,,,,
player,201812020nwe,min,AlexMa01,def_int,0,,,,,
player,201812020nwe,min,AlexMa01,def_int_yds,0,,,,,
player,201812020nwe,min,AlexMa01,def_int_td,0,,,,,
player,201812020nwe,min,AlexMa01,def_int_long,0,,,,,
player,201812020nwe,min,AlexMa01,pass_defended,1,,,,,
player,201812020nwe,min,AlexMa01,sacks,0.0,,,,,
player,201812020nwe,min,AlexMa01,tackles_combined,4,,,,,
player,201812020nwe,min,AlexMa01,tackles_solo,3,,,,,
player,201812020nwe,min,AlexMa01,tackles_assists,1,,,,,
player,201812020nwe,min,AlexMa01,tackles_loss,0,,,,,
player,201812020nwe,min,AlexMa01,qb_hits,0,,,,,
player,201812020nwe,min,AlexMa01,fumbles_rec,0,,,,,
player,201812020nwe,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201812020nwe,min,AlexMa01,fumbles_forced,0,,,,,
player,201812020nwe,min,GedeBe00,def_int,0,,,,,
player,201812020nwe,min,GedeBe00,def_int_yds,0,,,,,
player,201812020nwe,min,GedeBe00,def_int_td,0,,,,,
player,201812020nwe,min,GedeBe00,def_int_long,0,,,,,
player,201812020nwe,min,GedeBe00,pass_defended,0,,,,,
player,201812020nwe,min,GedeBe00,sacks,0.0,,,,,
player,201812020nwe,min,GedeBe00,tackles_combined,4,,,,,
player,201812020nwe,min,GedeBe00,tackles_solo,2,,,,,
player,201812020nwe,min,GedeBe00,tackles_assists,2,,,,,
player,201812020nwe,min,GedeBe00,tackles_loss,0,,,,,
player,201812020nwe,min,GedeBe00,qb_hits,0,,,,,
player,201812020nwe,min,GedeBe00,fumbles_rec,0,,,,,
player,201812020nwe,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,GedeBe00,fumbles_forced,0,,,,,
player,201812020nwe,min,SmitHa00,def_int,0,,,,,
player,201812020nwe,min,SmitHa00,def_int_yds,0,,,,,
player,201812020nwe,min,SmitHa00,def_int_td,0,,,,,
player,201812020nwe,min,SmitHa00,def_int_long,0,,,,,
player,201812020nwe,min,SmitHa00,pass_defended,0,,,,,
player,201812020nwe,min,SmitHa00,sacks,0.0,,,,,
player,201812020nwe,min,SmitHa00,tackles_combined,4,,,,,
player,201812020nwe,min,SmitHa00,tackles_solo,2,,,,,
player,201812020nwe,min,SmitHa00,tackles_assists,2,,,,,
player,201812020nwe,min,SmitHa00,tackles_loss,0,,,,,
player,201812020nwe,min,SmitHa00,qb_hits,1,,,,,
player,201812020nwe,min,SmitHa00,fumbles_rec,0,,,,,
player,201812020nwe,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,SmitHa00,fumbles_forced,0,,,,,
player,201812020nwe,min,HillHo00,def_int,0,,,,,
player,201812020nwe,min,HillHo00,def_int_yds,0,,,,,
player,201812020nwe,min,HillHo00,def_int_td,0,,,,,
player,201812020nwe,min,HillHo00,def_int_long,0,,,,,
player,201812020nwe,min,HillHo00,pass_defended,0,,,,,
player,201812020nwe,min,HillHo00,sacks,0.0,,,,,
player,201812020nwe,min,HillHo00,tackles_combined,3,,,,,
player,201812020nwe,min,HillHo00,tackles_solo,2,,,,,
player,201812020nwe,min,HillHo00,tackles_assists,1,,,,,
player,201812020nwe,min,HillHo00,tackles_loss,0,,,,,
player,201812020nwe,min,HillHo00,qb_hits,0,,,,,
player,201812020nwe,min,HillHo00,fumbles_rec,0,,,,,
player,201812020nwe,min,HillHo00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,HillHo00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,HillHo00,fumbles_forced,0,,,,,
player,201812020nwe,min,JohnTo01,def_int,0,,,,,
player,201812020nwe,min,JohnTo01,def_int_yds,0,,,,,
player,201812020nwe,min,JohnTo01,def_int_td,0,,,,,
player,201812020nwe,min,JohnTo01,def_int_long,0,,,,,
player,201812020nwe,min,JohnTo01,pass_defended,0,,,,,
player,201812020nwe,min,JohnTo01,sacks,0.0,,,,,
player,201812020nwe,min,JohnTo01,tackles_combined,3,,,,,
player,201812020nwe,min,JohnTo01,tackles_solo,1,,,,,
player,201812020nwe,min,JohnTo01,tackles_assists,2,,,,,
player,201812020nwe,min,JohnTo01,tackles_loss,0,,,,,
player,201812020nwe,min,JohnTo01,qb_hits,0,,,,,
player,201812020nwe,min,JohnTo01,fumbles_rec,0,,,,,
player,201812020nwe,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201812020nwe,min,JohnTo01,fumbles_forced,0,,,,,
player,201812020nwe,min,KearJa00,def_int,0,,,,,
player,201812020nwe,min,KearJa00,def_int_yds,0,,,,,
player,201812020nwe,min,KearJa00,def_int_td,0,,,,,
player,201812020nwe,min,KearJa00,def_int_long,0,,,,,
player,201812020nwe,min,KearJa00,pass_defended,0,,,,,
player,201812020nwe,min,KearJa00,sacks,0.0,,,,,
player,201812020nwe,min,KearJa00,tackles_combined,3,,,,,
player,201812020nwe,min,KearJa00,tackles_solo,3,,,,,
player,201812020nwe,min,KearJa00,tackles_assists,0,,,,,
player,201812020nwe,min,KearJa00,tackles_loss,0,,,,,
player,201812020nwe,min,KearJa00,qb_hits,0,,,,,
player,201812020nwe,min,KearJa00,fumbles_rec,0,,,,,
player,201812020nwe,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,KearJa00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,KearJa00,fumbles_forced,0,,,,,
player,201812020nwe,min,RichSh00,def_int,0,,,,,
player,201812020nwe,min,RichSh00,def_int_yds,0,,,,,
player,201812020nwe,min,RichSh00,def_int_td,0,,,,,
player,201812020nwe,min,RichSh00,def_int_long,0,,,,,
player,201812020nwe,min,RichSh00,pass_defended,0,,,,,
player,201812020nwe,min,RichSh00,sacks,0.0,,,,,
player,201812020nwe,min,RichSh00,tackles_combined,3,,,,,
player,201812020nwe,min,RichSh00,tackles_solo,2,,,,,
player,201812020nwe,min,RichSh00,tackles_assists,1,,,,,
player,201812020nwe,min,RichSh00,tackles_loss,0,,,,,
player,201812020nwe,min,RichSh00,qb_hits,0,,,,,
player,201812020nwe,min,RichSh00,fumbles_rec,0,,,,,
player,201812020nwe,min,RichSh00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,RichSh00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,RichSh00,fumbles_forced,0,,,,,
player,201812020nwe,min,JohnJa09,def_int,0,,,,,
player,201812020nwe,min,JohnJa09,def_int_yds,0,,,,,
player,201812020nwe,min,JohnJa09,def_int_td,0,,,,,
player,201812020nwe,min,JohnJa09,def_int_long,0,,,,,
player,201812020nwe,min,JohnJa09,pass_defended,0,,,,,
player,201812020nwe,min,JohnJa09,sacks,0.0,,,,,
player,201812020nwe,min,JohnJa09,tackles_combined,2,,,,,
player,201812020nwe,min,JohnJa09,tackles_solo,0,,,,,
player,201812020nwe,min,JohnJa09,tackles_assists,2,,,,,
player,201812020nwe,min,JohnJa09,tackles_loss,0,,,,,
player,201812020nwe,min,JohnJa09,qb_hits,0,,,,,
player,201812020nwe,min,JohnJa09,fumbles_rec,0,,,,,
player,201812020nwe,min,JohnJa09,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,JohnJa09,fumbles_rec_td,0,,,,,
player,201812020nwe,min,JohnJa09,fumbles_forced,0,,,,,
player,201812020nwe,min,WeatSt00,def_int,0,,,,,
player,201812020nwe,min,WeatSt00,def_int_yds,0,,,,,
player,201812020nwe,min,WeatSt00,def_int_td,0,,,,,
player,201812020nwe,min,WeatSt00,def_int_long,0,,,,,
player,201812020nwe,min,WeatSt00,pass_defended,0,,,,,
player,201812020nwe,min,WeatSt00,sacks,0.0,,,,,
player,201812020nwe,min,WeatSt00,tackles_combined,2,,,,,
player,201812020nwe,min,WeatSt00,tackles_solo,1,,,,,
player,201812020nwe,min,WeatSt00,tackles_assists,1,,,,,
player,201812020nwe,min,WeatSt00,tackles_loss,1,,,,,
player,201812020nwe,min,WeatSt00,qb_hits,0,,,,,
player,201812020nwe,min,WeatSt00,fumbles_rec,0,,,,,
player,201812020nwe,min,WeatSt00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,WeatSt00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,WeatSt00,fumbles_forced,0,,,,,
player,201812020nwe,min,RhodXa00,def_int,0,,,,,
player,201812020nwe,min,RhodXa00,def_int_yds,0,,,,,
player,201812020nwe,min,RhodXa00,def_int_td,0,,,,,
player,201812020nwe,min,RhodXa00,def_int_long,0,,,,,
player,201812020nwe,min,RhodXa00,pass_defended,0,,,,,
player,201812020nwe,min,RhodXa00,sacks,0.0,,,,,
player,201812020nwe,min,RhodXa00,tackles_combined,1,,,,,
player,201812020nwe,min,RhodXa00,tackles_solo,1,,,,,
player,201812020nwe,min,RhodXa00,tackles_assists,0,,,,,
player,201812020nwe,min,RhodXa00,tackles_loss,0,,,,,
player,201812020nwe,min,RhodXa00,qb_hits,0,,,,,
player,201812020nwe,min,RhodXa00,fumbles_rec,0,,,,,
player,201812020nwe,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,RhodXa00,fumbles_forced,0,,,,,
player,201812020nwe,min,WilsEr00,def_int,0,,,,,
player,201812020nwe,min,WilsEr00,def_int_yds,0,,,,,
player,201812020nwe,min,WilsEr00,def_int_td,0,,,,,
player,201812020nwe,min,WilsEr00,def_int_long,0,,,,,
player,201812020nwe,min,WilsEr00,pass_defended,0,,,,,
player,201812020nwe,min,WilsEr00,sacks,0.0,,,,,
player,201812020nwe,min,WilsEr00,tackles_combined,1,,,,,
player,201812020nwe,min,WilsEr00,tackles_solo,1,,,,,
player,201812020nwe,min,WilsEr00,tackles_assists,0,,,,,
player,201812020nwe,min,WilsEr00,tackles_loss,0,,,,,
player,201812020nwe,min,WilsEr00,qb_hits,0,,,,,
player,201812020nwe,min,WilsEr00,fumbles_rec,0,,,,,
player,201812020nwe,min,WilsEr00,fumbles_rec_yds,0,,,,,
player,201812020nwe,min,WilsEr00,fumbles_rec_td,0,,,,,
player,201812020nwe,min,WilsEr00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,HarmDu00,def_int,1,,,,,
player,201812020nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201812020nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201812020nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201812020nwe,nwe,HarmDu00,pass_defended,1,,,,,
player,201812020nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201812020nwe,nwe,HarmDu00,tackles_combined,1,,,,,
player,201812020nwe,nwe,HarmDu00,tackles_solo,1,,,,,
player,201812020nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201812020nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201812020nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201812020nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,JoneJo03,def_int,1,,,,,
player,201812020nwe,nwe,JoneJo03,def_int_yds,6,,,,,
player,201812020nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201812020nwe,nwe,JoneJo03,def_int_long,6,,,,,
player,201812020nwe,nwe,JoneJo03,pass_defended,1,,,,,
player,201812020nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201812020nwe,nwe,JoneJo03,tackles_combined,1,,,,,
player,201812020nwe,nwe,JoneJo03,tackles_solo,1,,,,,
player,201812020nwe,nwe,JoneJo03,tackles_assists,0,,,,,
player,201812020nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201812020nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201812020nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201812020nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201812020nwe,nwe,FlowTr00,def_int,0,,,,,
player,201812020nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201812020nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201812020nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201812020nwe,nwe,FlowTr00,pass_defended,0,,,,,
player,201812020nwe,nwe,FlowTr00,sacks,1.0,,,,,
player,201812020nwe,nwe,FlowTr00,tackles_combined,2,,,,,
player,201812020nwe,nwe,FlowTr00,tackles_solo,1,,,,,
player,201812020nwe,nwe,FlowTr00,tackles_assists,1,,,,,
player,201812020nwe,nwe,FlowTr00,tackles_loss,1,,,,,
player,201812020nwe,nwe,FlowTr00,qb_hits,1,,,,,
player,201812020nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,ButlAd00,def_int,0,,,,,
player,201812020nwe,nwe,ButlAd00,def_int_yds,0,,,,,
player,201812020nwe,nwe,ButlAd00,def_int_td,0,,,,,
player,201812020nwe,nwe,ButlAd00,def_int_long,0,,,,,
player,201812020nwe,nwe,ButlAd00,pass_defended,0,,,,,
player,201812020nwe,nwe,ButlAd00,sacks,1.0,,,,,
player,201812020nwe,nwe,ButlAd00,tackles_combined,1,,,,,
player,201812020nwe,nwe,ButlAd00,tackles_solo,1,,,,,
player,201812020nwe,nwe,ButlAd00,tackles_assists,0,,,,,
player,201812020nwe,nwe,ButlAd00,tackles_loss,1,,,,,
player,201812020nwe,nwe,ButlAd00,qb_hits,1,,,,,
player,201812020nwe,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,McCoDe99,def_int,0,,,,,
player,201812020nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201812020nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201812020nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201812020nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201812020nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201812020nwe,nwe,McCoDe99,tackles_combined,8,,,,,
player,201812020nwe,nwe,McCoDe99,tackles_solo,6,,,,,
player,201812020nwe,nwe,McCoDe99,tackles_assists,2,,,,,
player,201812020nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201812020nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201812020nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201812020nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201812020nwe,nwe,McCoJa99,def_int,0,,,,,
player,201812020nwe,nwe,McCoJa99,def_int_yds,0,,,,,
player,201812020nwe,nwe,McCoJa99,def_int_td,0,,,,,
player,201812020nwe,nwe,McCoJa99,def_int_long,0,,,,,
player,201812020nwe,nwe,McCoJa99,pass_defended,0,,,,,
player,201812020nwe,nwe,McCoJa99,sacks,0.0,,,,,
player,201812020nwe,nwe,McCoJa99,tackles_combined,6,,,,,
player,201812020nwe,nwe,McCoJa99,tackles_solo,5,,,,,
player,201812020nwe,nwe,McCoJa99,tackles_assists,1,,,,,
player,201812020nwe,nwe,McCoJa99,tackles_loss,0,,,,,
player,201812020nwe,nwe,McCoJa99,qb_hits,0,,,,,
player,201812020nwe,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201812020nwe,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201812020nwe,nwe,BrowMa01,def_int,0,,,,,
player,201812020nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201812020nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201812020nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201812020nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201812020nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201812020nwe,nwe,BrowMa01,tackles_combined,5,,,,,
player,201812020nwe,nwe,BrowMa01,tackles_solo,1,,,,,
player,201812020nwe,nwe,BrowMa01,tackles_assists,4,,,,,
player,201812020nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201812020nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201812020nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201812020nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201812020nwe,nwe,HighDo01,def_int,0,,,,,
player,201812020nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201812020nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201812020nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201812020nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201812020nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201812020nwe,nwe,HighDo01,tackles_combined,5,,,,,
player,201812020nwe,nwe,HighDo01,tackles_solo,2,,,,,
player,201812020nwe,nwe,HighDo01,tackles_assists,3,,,,,
player,201812020nwe,nwe,HighDo01,tackles_loss,1,,,,,
player,201812020nwe,nwe,HighDo01,qb_hits,1,,,,,
player,201812020nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201812020nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201812020nwe,nwe,RobeEl00,def_int,0,,,,,
player,201812020nwe,nwe,RobeEl00,def_int_yds,0,,,,,
player,201812020nwe,nwe,RobeEl00,def_int_td,0,,,,,
player,201812020nwe,nwe,RobeEl00,def_int_long,0,,,,,
player,201812020nwe,nwe,RobeEl00,pass_defended,0,,,,,
player,201812020nwe,nwe,RobeEl00,sacks,0.0,,,,,
player,201812020nwe,nwe,RobeEl00,tackles_combined,5,,,,,
player,201812020nwe,nwe,RobeEl00,tackles_solo,2,,,,,
player,201812020nwe,nwe,RobeEl00,tackles_assists,3,,,,,
player,201812020nwe,nwe,RobeEl00,tackles_loss,0,,,,,
player,201812020nwe,nwe,RobeEl00,qb_hits,0,,,,,
player,201812020nwe,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,VanNKy00,def_int,0,,,,,
player,201812020nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201812020nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201812020nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201812020nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201812020nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201812020nwe,nwe,VanNKy00,tackles_combined,5,,,,,
player,201812020nwe,nwe,VanNKy00,tackles_solo,4,,,,,
player,201812020nwe,nwe,VanNKy00,tackles_assists,1,,,,,
player,201812020nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201812020nwe,nwe,VanNKy00,qb_hits,1,,,,,
player,201812020nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,JackJ.00,def_int,0,,,,,
player,201812020nwe,nwe,JackJ.00,def_int_yds,0,,,,,
player,201812020nwe,nwe,JackJ.00,def_int_td,0,,,,,
player,201812020nwe,nwe,JackJ.00,def_int_long,0,,,,,
player,201812020nwe,nwe,JackJ.00,pass_defended,1,,,,,
player,201812020nwe,nwe,JackJ.00,sacks,0.0,,,,,
player,201812020nwe,nwe,JackJ.00,tackles_combined,4,,,,,
player,201812020nwe,nwe,JackJ.00,tackles_solo,4,,,,,
player,201812020nwe,nwe,JackJ.00,tackles_assists,0,,,,,
player,201812020nwe,nwe,JackJ.00,tackles_loss,0,,,,,
player,201812020nwe,nwe,JackJ.00,qb_hits,0,,,,,
player,201812020nwe,nwe,JackJ.00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,JackJ.00,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,JackJ.00,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,JackJ.00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,ChunPa99,def_int,0,,,,,
player,201812020nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201812020nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201812020nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201812020nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201812020nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201812020nwe,nwe,ChunPa99,tackles_combined,3,,,,,
player,201812020nwe,nwe,ChunPa99,tackles_solo,2,,,,,
player,201812020nwe,nwe,ChunPa99,tackles_assists,1,,,,,
player,201812020nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201812020nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201812020nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201812020nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201812020nwe,nwe,GilmSt00,def_int,0,,,,,
player,201812020nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201812020nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201812020nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201812020nwe,nwe,GilmSt00,pass_defended,0,,,,,
player,201812020nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201812020nwe,nwe,GilmSt00,tackles_combined,3,,,,,
player,201812020nwe,nwe,GilmSt00,tackles_solo,2,,,,,
player,201812020nwe,nwe,GilmSt00,tackles_assists,1,,,,,
player,201812020nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201812020nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201812020nwe,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201812020nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201812020nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201812020nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201812020nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201812020nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201812020nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201812020nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201812020nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201812020nwe,nwe,GuyxLa00,tackles_combined,3,,,,,
player,201812020nwe,nwe,GuyxLa00,tackles_solo,1,,,,,
player,201812020nwe,nwe,GuyxLa00,tackles_assists,2,,,,,
player,201812020nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201812020nwe,nwe,GuyxLa00,qb_hits,2,,,,,
player,201812020nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201812020nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
