game,2018,17,20181230,201812300nor,car,"Carolina Panthers",33,nor,"New Orleans Saints",14
player,201812300nor,car,GilbGa01,pass_long,31,,,,,
player,201812300nor,car,GilbGa01,pass_rating,109.7,,,,,
player,201812300nor,car,GilbGa01,rush_att,0,,,,,
player,201812300nor,car,GilbGa01,rush_yds,0,,,,,
player,201812300nor,car,GilbGa01,rush_td,0,,,,,
player,201812300nor,car,GilbGa01,rush_long,0,,,,,
player,201812300nor,car,GilbGa01,targets,0,,,,,
player,201812300nor,car,GilbGa01,rec,0,,,,,
player,201812300nor,car,GilbGa01,rec_yds,0,,,,,
player,201812300nor,car,GilbGa01,rec_td,0,,,,,
player,201812300nor,car,GilbGa01,rec_long,0,,,,,
player,201812300nor,car,GilbGa01,fumbles,0,,,,,
player,201812300nor,car,GilbGa01,fumbles_lost,0,,,,,
player,201812300nor,car,ArtiCa00,pass_cmp,0,,,,,
player,201812300nor,car,ArtiCa00,pass_att,0,,,,,
player,201812300nor,car,ArtiCa00,pass_yds,0,,,,,
player,201812300nor,car,ArtiCa00,pass_td,0,,,,,
player,201812300nor,car,ArtiCa00,pass_int,0,,,,,
player,201812300nor,car,ArtiCa00,pass_sacked,0,,,,,
player,201812300nor,car,ArtiCa00,pass_sacked_yds,0,,,,,
player,201812300nor,car,ArtiCa00,pass_long,0,,,,,
player,201812300nor,car,ArtiCa00,pass_rating,,,,,,
player,201812300nor,car,ArtiCa00,rush_att,16,,,,,
player,201812300nor,car,ArtiCa00,rush_yds,56,,,,,
player,201812300nor,car,ArtiCa00,rush_td,1,,,,,
player,201812300nor,car,ArtiCa00,rush_long,15,,,,,
player,201812300nor,car,ArtiCa00,targets,2,,,,,
player,201812300nor,car,ArtiCa00,rec,2,,,,,
player,201812300nor,car,ArtiCa00,rec_yds,2,,,,,
player,201812300nor,car,ArtiCa00,rec_td,0,,,,,
player,201812300nor,car,ArtiCa00,rec_long,3,,,,,
player,201812300nor,car,ArtiCa00,fumbles,0,,,,,
player,201812300nor,car,ArtiCa00,fumbles_lost,0,,,,,
player,201812300nor,car,McCaCh01,pass_cmp,0,,,,,
player,201812300nor,car,McCaCh01,pass_att,0,,,,,
player,201812300nor,car,McCaCh01,pass_yds,0,,,,,
player,201812300nor,car,McCaCh01,pass_td,0,,,,,
player,201812300nor,car,McCaCh01,pass_int,0,,,,,
player,201812300nor,car,McCaCh01,pass_sacked,0,,,,,
player,201812300nor,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201812300nor,car,McCaCh01,pass_long,0,,,,,
player,201812300nor,car,McCaCh01,pass_rating,,,,,,
player,201812300nor,car,McCaCh01,rush_att,4,,,,,
player,201812300nor,car,McCaCh01,rush_yds,18,,,,,
player,201812300nor,car,McCaCh01,rush_td,0,,,,,
player,201812300nor,car,McCaCh01,rush_long,7,,,,,
player,201812300nor,car,McCaCh01,targets,1,,,,,
player,201812300nor,car,McCaCh01,rec,1,,,,,
player,201812300nor,car,McCaCh01,rec_yds,22,,,,,
player,201812300nor,car,McCaCh01,rec_td,0,,,,,
player,201812300nor,car,McCaCh01,rec_long,22,,,,,
player,201812300nor,car,McCaCh01,fumbles,0,,,,,
player,201812300nor,car,McCaCh01,fumbles_lost,0,,,,,
player,201812300nor,car,CadeTr00,pass_cmp,0,,,,,
player,201812300nor,car,CadeTr00,pass_att,0,,,,,
player,201812300nor,car,CadeTr00,pass_yds,0,,,,,
player,201812300nor,car,CadeTr00,pass_td,0,,,,,
player,201812300nor,car,CadeTr00,pass_int,0,,,,,
player,201812300nor,car,CadeTr00,pass_sacked,0,,,,,
player,201812300nor,car,CadeTr00,pass_sacked_yds,0,,,,,
player,201812300nor,car,CadeTr00,pass_long,0,,,,,
player,201812300nor,car,CadeTr00,pass_rating,,,,,,
player,201812300nor,car,CadeTr00,rush_att,11,,,,,
player,201812300nor,car,CadeTr00,rush_yds,17,,,,,
player,201812300nor,car,CadeTr00,rush_td,0,,,,,
player,201812300nor,car,CadeTr00,rush_long,5,,,,,
player,201812300nor,car,CadeTr00,targets,1,,,,,
player,201812300nor,car,CadeTr00,rec,1,,,,,
player,201812300nor,car,CadeTr00,rec_yds,5,,,,,
player,201812300nor,car,CadeTr00,rec_td,0,,,,,
player,201812300nor,car,CadeTr00,rec_long,5,,,,,
player,201812300nor,car,CadeTr00,fumbles,0,,,,,
player,201812300nor,car,CadeTr00,fumbles_lost,0,,,,,
player,201812300nor,car,ArmaAl00,pass_cmp,0,,,,,
player,201812300nor,car,ArmaAl00,pass_att,0,,,,,
player,201812300nor,car,ArmaAl00,pass_yds,0,,,,,
player,201812300nor,car,ArmaAl00,pass_td,0,,,,,
player,201812300nor,car,ArmaAl00,pass_int,0,,,,,
player,201812300nor,car,ArmaAl00,pass_sacked,0,,,,,
player,201812300nor,car,ArmaAl00,pass_sacked_yds,0,,,,,
player,201812300nor,car,ArmaAl00,pass_long,0,,,,,
player,201812300nor,car,ArmaAl00,pass_rating,,,,,,
player,201812300nor,car,ArmaAl00,rush_att,1,,,,,
player,201812300nor,car,ArmaAl00,rush_yds,1,,,,,
player,201812300nor,car,ArmaAl00,rush_td,0,,,,,
player,201812300nor,car,ArmaAl00,rush_long,1,,,,,
player,201812300nor,car,ArmaAl00,targets,1,,,,,
player,201812300nor,car,ArmaAl00,rec,1,,,,,
player,201812300nor,car,ArmaAl00,rec_yds,5,,,,,
player,201812300nor,car,ArmaAl00,rec_td,0,,,,,
player,201812300nor,car,ArmaAl00,rec_long,5,,,,,
player,201812300nor,car,ArmaAl00,fumbles,0,,,,,
player,201812300nor,car,ArmaAl00,fumbles_lost,0,,,,,
player,201812300nor,car,MoorD.00,pass_cmp,0,,,,,
player,201812300nor,car,MoorD.00,pass_att,0,,,,,
player,201812300nor,car,MoorD.00,pass_yds,0,,,,,
player,201812300nor,car,MoorD.00,pass_td,0,,,,,
player,201812300nor,car,MoorD.00,pass_int,0,,,,,
player,201812300nor,car,MoorD.00,pass_sacked,0,,,,,
player,201812300nor,car,MoorD.00,pass_sacked_yds,0,,,,,
player,201812300nor,car,MoorD.00,pass_long,0,,,,,
player,201812300nor,car,MoorD.00,pass_rating,,,,,,
player,201812300nor,car,MoorD.00,rush_att,0,,,,,
player,201812300nor,car,MoorD.00,rush_yds,0,,,,,
player,201812300nor,car,MoorD.00,rush_td,0,,,,,
player,201812300nor,car,MoorD.00,rush_long,0,,,,,
player,201812300nor,car,MoorD.00,targets,8,,,,,
player,201812300nor,car,MoorD.00,rec,4,,,,,
player,201812300nor,car,MoorD.00,rec_yds,81,,,,,
player,201812300nor,car,MoorD.00,rec_td,0,,,,,
player,201812300nor,car,MoorD.00,rec_long,38,,,,,
player,201812300nor,car,MoorD.00,fumbles,0,,,,,
player,201812300nor,car,MoorD.00,fumbles_lost,0,,,,,
player,201812300nor,car,SamuCu00,pass_cmp,0,,,,,
player,201812300nor,car,SamuCu00,pass_att,0,,,,,
player,201812300nor,car,SamuCu00,pass_yds,0,,,,,
player,201812300nor,car,SamuCu00,pass_td,0,,,,,
player,201812300nor,car,SamuCu00,pass_int,0,,,,,
player,201812300nor,car,SamuCu00,pass_sacked,0,,,,,
player,201812300nor,car,SamuCu00,pass_sacked_yds,0,,,,,
player,201812300nor,car,SamuCu00,pass_long,0,,,,,
player,201812300nor,car,SamuCu00,pass_rating,,,,,,
player,201812300nor,car,SamuCu00,rush_att,0,,,,,
player,201812300nor,car,SamuCu00,rush_yds,0,,,,,
player,201812300nor,car,SamuCu00,rush_td,0,,,,,
player,201812300nor,car,SamuCu00,rush_long,0,,,,,
player,201812300nor,car,SamuCu00,targets,4,,,,,
player,201812300nor,car,SamuCu00,rec,2,,,,,
player,201812300nor,car,SamuCu00,rec_yds,72,,,,,
player,201812300nor,car,SamuCu00,rec_td,1,,,,,
player,201812300nor,car,SamuCu00,rec_long,53,,,,,
player,201812300nor,car,SamuCu00,fumbles,0,,,,,
player,201812300nor,car,SamuCu00,fumbles_lost,0,,,,,
player,201812300nor,car,ThomIa00,pass_cmp,0,,,,,
player,201812300nor,car,ThomIa00,pass_att,0,,,,,
player,201812300nor,car,ThomIa00,pass_yds,0,,,,,
player,201812300nor,car,ThomIa00,pass_td,0,,,,,
player,201812300nor,car,ThomIa00,pass_int,0,,,,,
player,201812300nor,car,ThomIa00,pass_sacked,0,,,,,
player,201812300nor,car,ThomIa00,pass_sacked_yds,0,,,,,
player,201812300nor,car,ThomIa00,pass_long,0,,,,,
player,201812300nor,car,ThomIa00,pass_rating,,,,,,
player,201812300nor,car,ThomIa00,rush_att,0,,,,,
player,201812300nor,car,ThomIa00,rush_yds,0,,,,,
player,201812300nor,car,ThomIa00,rush_td,0,,,,,
player,201812300nor,car,ThomIa00,rush_long,0,,,,,
player,201812300nor,car,ThomIa00,targets,7,,,,,
player,201812300nor,car,ThomIa00,rec,5,,,,,
player,201812300nor,car,ThomIa00,rec_yds,61,,,,,
player,201812300nor,car,ThomIa00,rec_td,1,,,,,
player,201812300nor,car,ThomIa00,rec_long,31,,,,,
player,201812300nor,car,ThomIa00,fumbles,0,,,,,
player,201812300nor,car,ThomIa00,fumbles_lost,0,,,,,
player,201812300nor,car,WrigJa02,pass_cmp,0,,,,,
player,201812300nor,car,WrigJa02,pass_att,0,,,,,
player,201812300nor,car,WrigJa02,pass_yds,0,,,,,
player,201812300nor,car,WrigJa02,pass_td,0,,,,,
player,201812300nor,car,WrigJa02,pass_int,0,,,,,
player,201812300nor,car,WrigJa02,pass_sacked,0,,,,,
player,201812300nor,car,WrigJa02,pass_sacked_yds,0,,,,,
player,201812300nor,car,WrigJa02,pass_long,0,,,,,
player,201812300nor,car,WrigJa02,pass_rating,,,,,,
player,201812300nor,car,WrigJa02,rush_att,0,,,,,
player,201812300nor,car,WrigJa02,rush_yds,0,,,,,
player,201812300nor,car,WrigJa02,rush_td,0,,,,,
player,201812300nor,car,WrigJa02,rush_long,0,,,,,
player,201812300nor,car,WrigJa02,targets,4,,,,,
player,201812300nor,car,WrigJa02,rec,2,,,,,
player,201812300nor,car,WrigJa02,rec_yds,20,,,,,
player,201812300nor,car,WrigJa02,rec_td,0,,,,,
player,201812300nor,car,WrigJa02,rec_long,11,,,,,
player,201812300nor,car,WrigJa02,fumbles,0,,,,,
player,201812300nor,car,WrigJa02,fumbles_lost,0,,,,,
player,201812300nor,car,SmitTo02,pass_cmp,0,,,,,
player,201812300nor,car,SmitTo02,pass_att,0,,,,,
player,201812300nor,car,SmitTo02,pass_yds,0,,,,,
player,201812300nor,car,SmitTo02,pass_td,0,,,,,
player,201812300nor,car,SmitTo02,pass_int,0,,,,,
player,201812300nor,car,SmitTo02,pass_sacked,0,,,,,
player,201812300nor,car,SmitTo02,pass_sacked_yds,0,,,,,
player,201812300nor,car,SmitTo02,pass_long,0,,,,,
player,201812300nor,car,SmitTo02,pass_rating,,,,,,
player,201812300nor,car,SmitTo02,rush_att,0,,,,,
player,201812300nor,car,SmitTo02,rush_yds,0,,,,,
player,201812300nor,car,SmitTo02,rush_td,0,,,,,
player,201812300nor,car,SmitTo02,rush_long,0,,,,,
player,201812300nor,car,SmitTo02,targets,2,,,,,
player,201812300nor,car,SmitTo02,rec,0,,,,,
player,201812300nor,car,SmitTo02,rec_yds,0,,,,,
player,201812300nor,car,SmitTo02,rec_td,0,,,,,
player,201812300nor,car,SmitTo02,rec_long,0,,,,,
player,201812300nor,car,SmitTo02,fumbles,0,,,,,
player,201812300nor,car,SmitTo02,fumbles_lost,0,,,,,
player,201812300nor,nor,BridTe00,pass_cmp,14,,,,,
player,201812300nor,nor,BridTe00,pass_att,22,,,,,
player,201812300nor,nor,BridTe00,pass_yds,118,,,,,
player,201812300nor,nor,BridTe00,pass_td,1,,,,,
player,201812300nor,nor,BridTe00,pass_int,1,,,,,
player,201812300nor,nor,BridTe00,pass_sacked,2,,,,,
player,201812300nor,nor,BridTe00,pass_sacked_yds,8,,,,,
player,201812300nor,nor,BridTe00,pass_long,18,,,,,
player,201812300nor,nor,BridTe00,pass_rating,73.7,,,,,
player,201812300nor,nor,BridTe00,rush_att,4,,,,,
player,201812300nor,nor,BridTe00,rush_yds,12,,,,,
player,201812300nor,nor,BridTe00,rush_td,0,,,,,
player,201812300nor,nor,BridTe00,rush_long,9,,,,,
player,201812300nor,nor,BridTe00,targets,0,,,,,
player,201812300nor,nor,BridTe00,rec,0,,,,,
player,201812300nor,nor,BridTe00,rec_yds,0,,,,,
player,201812300nor,nor,BridTe00,rec_td,0,,,,,
player,201812300nor,nor,BridTe00,rec_long,0,,,,,
player,201812300nor,nor,BridTe00,fumbles,0,,,,,
player,201812300nor,nor,BridTe00,fumbles_lost,0,,,,,
player,201812300nor,nor,WashDw00,pass_cmp,0,,,,,
player,201812300nor,nor,WashDw00,pass_att,0,,,,,
player,201812300nor,nor,WashDw00,pass_yds,0,,,,,
player,201812300nor,nor,WashDw00,pass_td,0,,,,,
player,201812300nor,nor,WashDw00,pass_int,0,,,,,
player,201812300nor,nor,WashDw00,pass_sacked,0,,,,,
player,201812300nor,nor,WashDw00,pass_sacked_yds,0,,,,,
player,201812300nor,nor,WashDw00,pass_long,0,,,,,
player,201812300nor,nor,WashDw00,pass_rating,,,,,,
player,201812300nor,nor,WashDw00,rush_att,11,,,,,
player,201812300nor,nor,WashDw00,rush_yds,108,,,,,
player,201812300nor,nor,WashDw00,rush_td,0,,,,,
player,201812300nor,nor,WashDw00,rush_long,28,,,,,
player,201812300nor,nor,WashDw00,targets,0,,,,,
player,201812300nor,nor,WashDw00,rec,0,,,,,
player,201812300nor,nor,WashDw00,rec_yds,0,,,,,
player,201812300nor,nor,WashDw00,rec_td,0,,,,,
player,201812300nor,nor,WashDw00,rec_long,0,,,,,
player,201812300nor,nor,WashDw00,fumbles,0,,,,,
player,201812300nor,nor,WashDw00,fumbles_lost,0,,,,,
player,201812300nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201812300nor,nor,IngrMa01,pass_att,0,,,,,
player,201812300nor,nor,IngrMa01,pass_yds,0,,,,,
player,201812300nor,nor,IngrMa01,pass_td,0,,,,,
player,201812300nor,nor,IngrMa01,pass_int,0,,,,,
player,201812300nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201812300nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201812300nor,nor,IngrMa01,pass_long,0,,,,,
player,201812300nor,nor,IngrMa01,pass_rating,,,,,,
player,201812300nor,nor,IngrMa01,rush_att,5,,,,,
player,201812300nor,nor,IngrMa01,rush_yds,28,,,,,
player,201812300nor,nor,IngrMa01,rush_td,0,,,,,
player,201812300nor,nor,IngrMa01,rush_long,16,,,,,
player,201812300nor,nor,IngrMa01,targets,2,,,,,
player,201812300nor,nor,IngrMa01,rec,2,,,,,
player,201812300nor,nor,IngrMa01,rec_yds,15,,,,,
player,201812300nor,nor,IngrMa01,rec_td,0,,,,,
player,201812300nor,nor,IngrMa01,rec_long,16,,,,,
player,201812300nor,nor,IngrMa01,fumbles,0,,,,,
player,201812300nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201812300nor,nor,LineZa01,pass_cmp,0,,,,,
player,201812300nor,nor,LineZa01,pass_att,0,,,,,
player,201812300nor,nor,LineZa01,pass_yds,0,,,,,
player,201812300nor,nor,LineZa01,pass_td,0,,,,,
player,201812300nor,nor,LineZa01,pass_int,0,,,,,
player,201812300nor,nor,LineZa01,pass_sacked,0,,,,,
player,201812300nor,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201812300nor,nor,LineZa01,pass_long,0,,,,,
player,201812300nor,nor,LineZa01,pass_rating,,,,,,
player,201812300nor,nor,LineZa01,rush_att,3,,,,,
player,201812300nor,nor,LineZa01,rush_yds,19,,,,,
player,201812300nor,nor,LineZa01,rush_td,0,,,,,
player,201812300nor,nor,LineZa01,rush_long,9,,,,,
player,201812300nor,nor,LineZa01,targets,1,,,,,
player,201812300nor,nor,LineZa01,rec,0,,,,,
player,201812300nor,nor,LineZa01,rec_yds,0,,,,,
player,201812300nor,nor,LineZa01,rec_td,0,,,,,
player,201812300nor,nor,LineZa01,rec_long,0,,,,,
player,201812300nor,nor,LineZa01,fumbles,0,,,,,
player,201812300nor,nor,LineZa01,fumbles_lost,0,,,,,
player,201812300nor,nor,HillTa00,pass_cmp,0,,,,,
player,201812300nor,nor,HillTa00,pass_att,0,,,,,
player,201812300nor,nor,HillTa00,pass_yds,0,,,,,
player,201812300nor,nor,HillTa00,pass_td,0,,,,,
player,201812300nor,nor,HillTa00,pass_int,0,,,,,
player,201812300nor,nor,HillTa00,pass_sacked,0,,,,,
player,201812300nor,nor,HillTa00,pass_sacked_yds,0,,,,,
player,201812300nor,nor,HillTa00,pass_long,0,,,,,
player,201812300nor,nor,HillTa00,pass_rating,,,,,,
player,201812300nor,nor,HillTa00,rush_att,3,,,,,
player,201812300nor,nor,HillTa00,rush_yds,11,,,,,
player,201812300nor,nor,HillTa00,rush_td,1,,,,,
player,201812300nor,nor,HillTa00,rush_long,9,,,,,
player,201812300nor,nor,HillTa00,targets,1,,,,,
player,201812300nor,nor,HillTa00,rec,1,,,,,
player,201812300nor,nor,HillTa00,rec_yds,3,,,,,
player,201812300nor,nor,HillTa00,rec_td,0,,,,,
player,201812300nor,nor,HillTa00,rec_long,3,,,,,
player,201812300nor,nor,HillTa00,fumbles,0,,,,,
player,201812300nor,nor,HillTa00,fumbles_lost,0,,,,,
player,201812300nor,nor,LewiTo00,pass_cmp,0,,,,,
player,201812300nor,nor,LewiTo00,pass_att,0,,,,,
player,201812300nor,nor,LewiTo00,pass_yds,0,,,,,
player,201812300nor,nor,LewiTo00,pass_td,0,,,,,
player,201812300nor,nor,LewiTo00,pass_int,0,,,,,
player,201812300nor,nor,LewiTo00,pass_sacked,0,,,,,
player,201812300nor,nor,LewiTo00,pass_sacked_yds,0,,,,,
player,201812300nor,nor,LewiTo00,pass_long,0,,,,,
player,201812300nor,nor,LewiTo00,pass_rating,,,,,,
player,201812300nor,nor,LewiTo00,rush_att,1,,,,,
player,201812300nor,nor,LewiTo00,rush_yds,6,,,,,
player,201812300nor,nor,LewiTo00,rush_td,0,,,,,
player,201812300nor,nor,LewiTo00,rush_long,6,,,,,
player,201812300nor,nor,LewiTo00,targets,1,,,,,
player,201812300nor,nor,LewiTo00,rec,1,,,,,
player,201812300nor,nor,LewiTo00,rec_yds,12,,,,,
player,201812300nor,nor,LewiTo00,rec_td,0,,,,,
player,201812300nor,nor,LewiTo00,rec_long,12,,,,,
player,201812300nor,nor,LewiTo00,fumbles,0,,,,,
player,201812300nor,nor,LewiTo00,fumbles_lost,0,,,,,
player,201812300nor,nor,SmitTr03,pass_cmp,0,,,,,
player,201812300nor,nor,SmitTr03,pass_att,0,,,,,
player,201812300nor,nor,SmitTr03,pass_yds,0,,,,,
player,201812300nor,nor,SmitTr03,pass_td,0,,,,,
player,201812300nor,nor,SmitTr03,pass_int,0,,,,,
player,201812300nor,nor,SmitTr03,pass_sacked,0,,,,,
player,201812300nor,nor,SmitTr03,pass_sacked_yds,0,,,,,
player,201812300nor,nor,SmitTr03,pass_long,0,,,,,
player,201812300nor,nor,SmitTr03,pass_rating,,,,,,
player,201812300nor,nor,SmitTr03,rush_att,0,,,,,
player,201812300nor,nor,SmitTr03,rush_yds,0,,,,,
player,201812300nor,nor,SmitTr03,rush_td,0,,,,,
player,201812300nor,nor,SmitTr03,rush_long,0,,,,,
player,201812300nor,nor,SmitTr03,targets,4,,,,,
player,201812300nor,nor,SmitTr03,rec,3,,,,,
player,201812300nor,nor,SmitTr03,rec_yds,30,,,,,
player,201812300nor,nor,SmitTr03,rec_td,1,,,,,
player,201812300nor,nor,SmitTr03,rec_long,13,,,,,
player,201812300nor,nor,SmitTr03,fumbles,0,,,,,
player,201812300nor,nor,SmitTr03,fumbles_lost,0,,,,,
player,201812300nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201812300nor,nor,ThomMi05,pass_att,0,,,,,
player,201812300nor,nor,ThomMi05,pass_yds,0,,,,,
player,201812300nor,nor,ThomMi05,pass_td,0,,,,,
player,201812300nor,nor,ThomMi05,pass_int,0,,,,,
player,201812300nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201812300nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201812300nor,nor,ThomMi05,pass_long,0,,,,,
player,201812300nor,nor,ThomMi05,pass_rating,,,,,,
player,201812300nor,nor,ThomMi05,rush_att,0,,,,,
player,201812300nor,nor,ThomMi05,rush_yds,0,,,,,
player,201812300nor,nor,ThomMi05,rush_td,0,,,,,
player,201812300nor,nor,ThomMi05,rush_long,0,,,,,
player,201812300nor,nor,ThomMi05,targets,7,,,,,
player,201812300nor,nor,ThomMi05,rec,5,,,,,
player,201812300nor,nor,ThomMi05,rec_yds,29,,,,,
player,201812300nor,nor,ThomMi05,rec_td,0,,,,,
player,201812300nor,nor,ThomMi05,rec_long,8,,,,,
player,201812300nor,nor,ThomMi05,fumbles,0,,,,,
player,201812300nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201812300nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201812300nor,nor,WatsBe00,pass_att,0,,,,,
player,201812300nor,nor,WatsBe00,pass_yds,0,,,,,
player,201812300nor,nor,WatsBe00,pass_td,0,,,,,
player,201812300nor,nor,WatsBe00,pass_int,0,,,,,
player,201812300nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201812300nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201812300nor,nor,WatsBe00,pass_long,0,,,,,
player,201812300nor,nor,WatsBe00,pass_rating,,,,,,
player,201812300nor,nor,WatsBe00,rush_att,0,,,,,
player,201812300nor,nor,WatsBe00,rush_yds,0,,,,,
player,201812300nor,nor,WatsBe00,rush_td,0,,,,,
player,201812300nor,nor,WatsBe00,rush_long,0,,,,,
player,201812300nor,nor,WatsBe00,targets,3,,,,,
player,201812300nor,nor,WatsBe00,rec,2,,,,,
player,201812300nor,nor,WatsBe00,rec_yds,29,,,,,
player,201812300nor,nor,WatsBe00,rec_td,0,,,,,
player,201812300nor,nor,WatsBe00,rec_long,18,,,,,
player,201812300nor,nor,WatsBe00,fumbles,0,,,,,
player,201812300nor,nor,WatsBe00,fumbles_lost,0,,,,,
player,201812300nor,nor,CarrAu00,pass_cmp,0,,,,,
player,201812300nor,nor,CarrAu00,pass_att,0,,,,,
player,201812300nor,nor,CarrAu00,pass_yds,0,,,,,
player,201812300nor,nor,CarrAu00,pass_td,0,,,,,
player,201812300nor,nor,CarrAu00,pass_int,0,,,,,
player,201812300nor,nor,CarrAu00,pass_sacked,0,,,,,
player,201812300nor,nor,CarrAu00,pass_sacked_yds,0,,,,,
player,201812300nor,nor,CarrAu00,pass_long,0,,,,,
player,201812300nor,nor,CarrAu00,pass_rating,,,,,,
player,201812300nor,nor,CarrAu00,rush_att,0,,,,,
player,201812300nor,nor,CarrAu00,rush_yds,0,,,,,
player,201812300nor,nor,CarrAu00,rush_td,0,,,,,
player,201812300nor,nor,CarrAu00,rush_long,0,,,,,
player,201812300nor,nor,CarrAu00,targets,1,,,,,
player,201812300nor,nor,CarrAu00,rec,0,,,,,
player,201812300nor,nor,CarrAu00,rec_yds,0,,,,,
player,201812300nor,nor,CarrAu00,rec_td,0,,,,,
player,201812300nor,nor,CarrAu00,rec_long,0,,,,,
player,201812300nor,nor,CarrAu00,fumbles,0,,,,,
player,201812300nor,nor,CarrAu00,fumbles_lost,0,,,,,
player,201812300nor,nor,HillJo02,pass_cmp,0,,,,,
player,201812300nor,nor,HillJo02,pass_att,0,,,,,
player,201812300nor,nor,HillJo02,pass_yds,0,,,,,
player,201812300nor,nor,HillJo02,pass_td,0,,,,,
player,201812300nor,nor,HillJo02,pass_int,0,,,,,
player,201812300nor,nor,HillJo02,pass_sacked,0,,,,,
player,201812300nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201812300nor,nor,HillJo02,pass_long,0,,,,,
player,201812300nor,nor,HillJo02,pass_rating,,,,,,
player,201812300nor,nor,HillJo02,rush_att,0,,,,,
player,201812300nor,nor,HillJo02,rush_yds,0,,,,,
player,201812300nor,nor,HillJo02,rush_td,0,,,,,
player,201812300nor,nor,HillJo02,rush_long,0,,,,,
player,201812300nor,nor,HillJo02,targets,1,,,,,
player,201812300nor,nor,HillJo02,rec,0,,,,,
player,201812300nor,nor,HillJo02,rec_yds,0,,,,,
player,201812300nor,nor,HillJo02,rec_td,0,,,,,
player,201812300nor,nor,HillJo02,rec_long,0,,,,,
player,201812300nor,nor,HillJo02,fumbles,0,,,,,
player,201812300nor,nor,HillJo02,fumbles_lost,0,,,,,
