game,2018,6,20181011,201810110nyg,phi,"Philadelphia Eagles",34,nyg,"New York Giants",13
player,201810110nyg,phi,VaeaDe01,qb_hits,1,,,,,
player,201810110nyg,phi,VaeaDe01,fumbles_rec,0,,,,,
player,201810110nyg,phi,VaeaDe01,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,VaeaDe01,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,VaeaDe01,fumbles_forced,0,,,,,
player,201810110nyg,phi,HickJo00,def_int,0,,,,,
player,201810110nyg,phi,HickJo00,def_int_yds,0,,,,,
player,201810110nyg,phi,HickJo00,def_int_td,0,,,,,
player,201810110nyg,phi,HickJo00,def_int_long,0,,,,,
player,201810110nyg,phi,HickJo00,pass_defended,1,,,,,
player,201810110nyg,phi,HickJo00,sacks,0.0,,,,,
player,201810110nyg,phi,HickJo00,tackles_combined,10,,,,,
player,201810110nyg,phi,HickJo00,tackles_solo,5,,,,,
player,201810110nyg,phi,HickJo00,tackles_assists,5,,,,,
player,201810110nyg,phi,HickJo00,tackles_loss,0,,,,,
player,201810110nyg,phi,HickJo00,qb_hits,0,,,,,
player,201810110nyg,phi,HickJo00,fumbles_rec,0,,,,,
player,201810110nyg,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,HickJo00,fumbles_forced,0,,,,,
player,201810110nyg,phi,MillJa02,def_int,0,,,,,
player,201810110nyg,phi,MillJa02,def_int_yds,0,,,,,
player,201810110nyg,phi,MillJa02,def_int_td,0,,,,,
player,201810110nyg,phi,MillJa02,def_int_long,0,,,,,
player,201810110nyg,phi,MillJa02,pass_defended,2,,,,,
player,201810110nyg,phi,MillJa02,sacks,0.0,,,,,
player,201810110nyg,phi,MillJa02,tackles_combined,10,,,,,
player,201810110nyg,phi,MillJa02,tackles_solo,8,,,,,
player,201810110nyg,phi,MillJa02,tackles_assists,2,,,,,
player,201810110nyg,phi,MillJa02,tackles_loss,0,,,,,
player,201810110nyg,phi,MillJa02,qb_hits,0,,,,,
player,201810110nyg,phi,MillJa02,fumbles_rec,0,,,,,
player,201810110nyg,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,MillJa02,fumbles_forced,0,,,,,
player,201810110nyg,phi,JenkMa99,def_int,0,,,,,
player,201810110nyg,phi,JenkMa99,def_int_yds,0,,,,,
player,201810110nyg,phi,JenkMa99,def_int_td,0,,,,,
player,201810110nyg,phi,JenkMa99,def_int_long,0,,,,,
player,201810110nyg,phi,JenkMa99,pass_defended,0,,,,,
player,201810110nyg,phi,JenkMa99,sacks,0.0,,,,,
player,201810110nyg,phi,JenkMa99,tackles_combined,6,,,,,
player,201810110nyg,phi,JenkMa99,tackles_solo,5,,,,,
player,201810110nyg,phi,JenkMa99,tackles_assists,1,,,,,
player,201810110nyg,phi,JenkMa99,tackles_loss,0,,,,,
player,201810110nyg,phi,JenkMa99,qb_hits,0,,,,,
player,201810110nyg,phi,JenkMa99,fumbles_rec,0,,,,,
player,201810110nyg,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,JenkMa99,fumbles_forced,0,,,,,
player,201810110nyg,phi,MaddAv00,def_int,0,,,,,
player,201810110nyg,phi,MaddAv00,def_int_yds,0,,,,,
player,201810110nyg,phi,MaddAv00,def_int_td,0,,,,,
player,201810110nyg,phi,MaddAv00,def_int_long,0,,,,,
player,201810110nyg,phi,MaddAv00,pass_defended,0,,,,,
player,201810110nyg,phi,MaddAv00,sacks,0.0,,,,,
player,201810110nyg,phi,MaddAv00,tackles_combined,6,,,,,
player,201810110nyg,phi,MaddAv00,tackles_solo,3,,,,,
player,201810110nyg,phi,MaddAv00,tackles_assists,3,,,,,
player,201810110nyg,phi,MaddAv00,tackles_loss,0,,,,,
player,201810110nyg,phi,MaddAv00,qb_hits,0,,,,,
player,201810110nyg,phi,MaddAv00,fumbles_rec,0,,,,,
player,201810110nyg,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,MaddAv00,fumbles_forced,0,,,,,
player,201810110nyg,phi,BarnDe01,def_int,0,,,,,
player,201810110nyg,phi,BarnDe01,def_int_yds,0,,,,,
player,201810110nyg,phi,BarnDe01,def_int_td,0,,,,,
player,201810110nyg,phi,BarnDe01,def_int_long,0,,,,,
player,201810110nyg,phi,BarnDe01,pass_defended,0,,,,,
player,201810110nyg,phi,BarnDe01,sacks,0.0,,,,,
player,201810110nyg,phi,BarnDe01,tackles_combined,2,,,,,
player,201810110nyg,phi,BarnDe01,tackles_solo,1,,,,,
player,201810110nyg,phi,BarnDe01,tackles_assists,1,,,,,
player,201810110nyg,phi,BarnDe01,tackles_loss,0,,,,,
player,201810110nyg,phi,BarnDe01,qb_hits,3,,,,,
player,201810110nyg,phi,BarnDe01,fumbles_rec,0,,,,,
player,201810110nyg,phi,BarnDe01,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,BarnDe01,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,BarnDe01,fumbles_forced,0,,,,,
player,201810110nyg,phi,DarbRo00,def_int,0,,,,,
player,201810110nyg,phi,DarbRo00,def_int_yds,0,,,,,
player,201810110nyg,phi,DarbRo00,def_int_td,0,,,,,
player,201810110nyg,phi,DarbRo00,def_int_long,0,,,,,
player,201810110nyg,phi,DarbRo00,pass_defended,4,,,,,
player,201810110nyg,phi,DarbRo00,sacks,0.0,,,,,
player,201810110nyg,phi,DarbRo00,tackles_combined,2,,,,,
player,201810110nyg,phi,DarbRo00,tackles_solo,2,,,,,
player,201810110nyg,phi,DarbRo00,tackles_assists,0,,,,,
player,201810110nyg,phi,DarbRo00,tackles_loss,0,,,,,
player,201810110nyg,phi,DarbRo00,qb_hits,0,,,,,
player,201810110nyg,phi,DarbRo00,fumbles_rec,0,,,,,
player,201810110nyg,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,DarbRo00,fumbles_forced,0,,,,,
player,201810110nyg,phi,GoedDa00,def_int,0,,,,,
player,201810110nyg,phi,GoedDa00,def_int_yds,0,,,,,
player,201810110nyg,phi,GoedDa00,def_int_td,0,,,,,
player,201810110nyg,phi,GoedDa00,def_int_long,0,,,,,
player,201810110nyg,phi,GoedDa00,pass_defended,0,,,,,
player,201810110nyg,phi,GoedDa00,sacks,0.0,,,,,
player,201810110nyg,phi,GoedDa00,tackles_combined,2,,,,,
player,201810110nyg,phi,GoedDa00,tackles_solo,1,,,,,
player,201810110nyg,phi,GoedDa00,tackles_assists,1,,,,,
player,201810110nyg,phi,GoedDa00,tackles_loss,0,,,,,
player,201810110nyg,phi,GoedDa00,qb_hits,0,,,,,
player,201810110nyg,phi,GoedDa00,fumbles_rec,0,,,,,
player,201810110nyg,phi,GoedDa00,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,GoedDa00,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,GoedDa00,fumbles_forced,0,,,,,
player,201810110nyg,phi,GrahBr99,def_int,0,,,,,
player,201810110nyg,phi,GrahBr99,def_int_yds,0,,,,,
player,201810110nyg,phi,GrahBr99,def_int_td,0,,,,,
player,201810110nyg,phi,GrahBr99,def_int_long,0,,,,,
player,201810110nyg,phi,GrahBr99,pass_defended,0,,,,,
player,201810110nyg,phi,GrahBr99,sacks,0.0,,,,,
player,201810110nyg,phi,GrahBr99,tackles_combined,2,,,,,
player,201810110nyg,phi,GrahBr99,tackles_solo,1,,,,,
player,201810110nyg,phi,GrahBr99,tackles_assists,1,,,,,
player,201810110nyg,phi,GrahBr99,tackles_loss,0,,,,,
player,201810110nyg,phi,GrahBr99,qb_hits,0,,,,,
player,201810110nyg,phi,GrahBr99,fumbles_rec,0,,,,,
player,201810110nyg,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,GrahBr99,fumbles_forced,0,,,,,
player,201810110nyg,phi,HestTr00,def_int,0,,,,,
player,201810110nyg,phi,HestTr00,def_int_yds,0,,,,,
player,201810110nyg,phi,HestTr00,def_int_td,0,,,,,
player,201810110nyg,phi,HestTr00,def_int_long,0,,,,,
player,201810110nyg,phi,HestTr00,pass_defended,0,,,,,
player,201810110nyg,phi,HestTr00,sacks,0.0,,,,,
player,201810110nyg,phi,HestTr00,tackles_combined,2,,,,,
player,201810110nyg,phi,HestTr00,tackles_solo,2,,,,,
player,201810110nyg,phi,HestTr00,tackles_assists,0,,,,,
player,201810110nyg,phi,HestTr00,tackles_loss,0,,,,,
player,201810110nyg,phi,HestTr00,qb_hits,1,,,,,
player,201810110nyg,phi,HestTr00,fumbles_rec,0,,,,,
player,201810110nyg,phi,HestTr00,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,HestTr00,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,HestTr00,fumbles_forced,0,,,,,
player,201810110nyg,phi,AdamJo03,def_int,0,,,,,
player,201810110nyg,phi,AdamJo03,def_int_yds,0,,,,,
player,201810110nyg,phi,AdamJo03,def_int_td,0,,,,,
player,201810110nyg,phi,AdamJo03,def_int_long,0,,,,,
player,201810110nyg,phi,AdamJo03,pass_defended,0,,,,,
player,201810110nyg,phi,AdamJo03,sacks,0.0,,,,,
player,201810110nyg,phi,AdamJo03,tackles_combined,1,,,,,
player,201810110nyg,phi,AdamJo03,tackles_solo,1,,,,,
player,201810110nyg,phi,AdamJo03,tackles_assists,0,,,,,
player,201810110nyg,phi,AdamJo03,tackles_loss,0,,,,,
player,201810110nyg,phi,AdamJo03,qb_hits,0,,,,,
player,201810110nyg,phi,AdamJo03,fumbles_rec,0,,,,,
player,201810110nyg,phi,AdamJo03,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,AdamJo03,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,AdamJo03,fumbles_forced,0,,,,,
player,201810110nyg,phi,ClemCo00,def_int,0,,,,,
player,201810110nyg,phi,ClemCo00,def_int_yds,0,,,,,
player,201810110nyg,phi,ClemCo00,def_int_td,0,,,,,
player,201810110nyg,phi,ClemCo00,def_int_long,0,,,,,
player,201810110nyg,phi,ClemCo00,pass_defended,0,,,,,
player,201810110nyg,phi,ClemCo00,sacks,0.0,,,,,
player,201810110nyg,phi,ClemCo00,tackles_combined,1,,,,,
player,201810110nyg,phi,ClemCo00,tackles_solo,0,,,,,
player,201810110nyg,phi,ClemCo00,tackles_assists,1,,,,,
player,201810110nyg,phi,ClemCo00,tackles_loss,0,,,,,
player,201810110nyg,phi,ClemCo00,qb_hits,0,,,,,
player,201810110nyg,phi,ClemCo00,fumbles_rec,0,,,,,
player,201810110nyg,phi,ClemCo00,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,ClemCo00,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,ClemCo00,fumbles_forced,0,,,,,
player,201810110nyg,phi,JoneSi00,def_int,0,,,,,
player,201810110nyg,phi,JoneSi00,def_int_yds,0,,,,,
player,201810110nyg,phi,JoneSi00,def_int_td,0,,,,,
player,201810110nyg,phi,JoneSi00,def_int_long,0,,,,,
player,201810110nyg,phi,JoneSi00,pass_defended,0,,,,,
player,201810110nyg,phi,JoneSi00,sacks,0.0,,,,,
player,201810110nyg,phi,JoneSi00,tackles_combined,1,,,,,
player,201810110nyg,phi,JoneSi00,tackles_solo,0,,,,,
player,201810110nyg,phi,JoneSi00,tackles_assists,1,,,,,
player,201810110nyg,phi,JoneSi00,tackles_loss,0,,,,,
player,201810110nyg,phi,JoneSi00,qb_hits,0,,,,,
player,201810110nyg,phi,JoneSi00,fumbles_rec,0,,,,,
player,201810110nyg,phi,JoneSi00,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,JoneSi00,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,JoneSi00,fumbles_forced,0,,,,,
player,201810110nyg,phi,LongCh99,def_int,0,,,,,
player,201810110nyg,phi,LongCh99,def_int_yds,0,,,,,
player,201810110nyg,phi,LongCh99,def_int_td,0,,,,,
player,201810110nyg,phi,LongCh99,def_int_long,0,,,,,
player,201810110nyg,phi,LongCh99,pass_defended,0,,,,,
player,201810110nyg,phi,LongCh99,sacks,0.0,,,,,
player,201810110nyg,phi,LongCh99,tackles_combined,1,,,,,
player,201810110nyg,phi,LongCh99,tackles_solo,0,,,,,
player,201810110nyg,phi,LongCh99,tackles_assists,1,,,,,
player,201810110nyg,phi,LongCh99,tackles_loss,0,,,,,
player,201810110nyg,phi,LongCh99,qb_hits,1,,,,,
player,201810110nyg,phi,LongCh99,fumbles_rec,0,,,,,
player,201810110nyg,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,LongCh99,fumbles_forced,0,,,,,
player,201810110nyg,phi,PerkJo02,def_int,0,,,,,
player,201810110nyg,phi,PerkJo02,def_int_yds,0,,,,,
player,201810110nyg,phi,PerkJo02,def_int_td,0,,,,,
player,201810110nyg,phi,PerkJo02,def_int_long,0,,,,,
player,201810110nyg,phi,PerkJo02,pass_defended,0,,,,,
player,201810110nyg,phi,PerkJo02,sacks,0.0,,,,,
player,201810110nyg,phi,PerkJo02,tackles_combined,1,,,,,
player,201810110nyg,phi,PerkJo02,tackles_solo,1,,,,,
player,201810110nyg,phi,PerkJo02,tackles_assists,0,,,,,
player,201810110nyg,phi,PerkJo02,tackles_loss,0,,,,,
player,201810110nyg,phi,PerkJo02,qb_hits,0,,,,,
player,201810110nyg,phi,PerkJo02,fumbles_rec,0,,,,,
player,201810110nyg,phi,PerkJo02,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,PerkJo02,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,PerkJo02,fumbles_forced,0,,,,,
player,201810110nyg,phi,SullTr01,def_int,0,,,,,
player,201810110nyg,phi,SullTr01,def_int_yds,0,,,,,
player,201810110nyg,phi,SullTr01,def_int_td,0,,,,,
player,201810110nyg,phi,SullTr01,def_int_long,0,,,,,
player,201810110nyg,phi,SullTr01,pass_defended,0,,,,,
player,201810110nyg,phi,SullTr01,sacks,0.0,,,,,
player,201810110nyg,phi,SullTr01,tackles_combined,1,,,,,
player,201810110nyg,phi,SullTr01,tackles_solo,1,,,,,
player,201810110nyg,phi,SullTr01,tackles_assists,0,,,,,
player,201810110nyg,phi,SullTr01,tackles_loss,0,,,,,
player,201810110nyg,phi,SullTr01,qb_hits,0,,,,,
player,201810110nyg,phi,SullTr01,fumbles_rec,0,,,,,
player,201810110nyg,phi,SullTr01,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,SullTr01,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,SullTr01,fumbles_forced,0,,,,,
player,201810110nyg,phi,CartDe02,def_int,0,,,,,
player,201810110nyg,phi,CartDe02,def_int_yds,0,,,,,
player,201810110nyg,phi,CartDe02,def_int_td,0,,,,,
player,201810110nyg,phi,CartDe02,def_int_long,0,,,,,
player,201810110nyg,phi,CartDe02,pass_defended,0,,,,,
player,201810110nyg,phi,CartDe02,sacks,0.0,,,,,
player,201810110nyg,phi,CartDe02,tackles_combined,0,,,,,
player,201810110nyg,phi,CartDe02,tackles_solo,0,,,,,
player,201810110nyg,phi,CartDe02,tackles_assists,0,,,,,
player,201810110nyg,phi,CartDe02,tackles_loss,,,,,,
player,201810110nyg,phi,CartDe02,qb_hits,,,,,,
player,201810110nyg,phi,CartDe02,fumbles_rec,1,,,,,
player,201810110nyg,phi,CartDe02,fumbles_rec_yds,0,,,,,
player,201810110nyg,phi,CartDe02,fumbles_rec_td,0,,,,,
player,201810110nyg,phi,CartDe02,fumbles_forced,0,,,,,
player,201810110nyg,nyg,VernOl00,def_int,0,,,,,
player,201810110nyg,nyg,VernOl00,def_int_yds,0,,,,,
player,201810110nyg,nyg,VernOl00,def_int_td,0,,,,,
player,201810110nyg,nyg,VernOl00,def_int_long,0,,,,,
player,201810110nyg,nyg,VernOl00,pass_defended,0,,,,,
player,201810110nyg,nyg,VernOl00,sacks,1.0,,,,,
player,201810110nyg,nyg,VernOl00,tackles_combined,2,,,,,
player,201810110nyg,nyg,VernOl00,tackles_solo,2,,,,,
player,201810110nyg,nyg,VernOl00,tackles_assists,0,,,,,
player,201810110nyg,nyg,VernOl00,tackles_loss,1,,,,,
player,201810110nyg,nyg,VernOl00,qb_hits,2,,,,,
player,201810110nyg,nyg,VernOl00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,VernOl00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,CollLa00,def_int,0,,,,,
player,201810110nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201810110nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201810110nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201810110nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201810110nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201810110nyg,nyg,CollLa00,tackles_combined,10,,,,,
player,201810110nyg,nyg,CollLa00,tackles_solo,8,,,,,
player,201810110nyg,nyg,CollLa00,tackles_assists,2,,,,,
player,201810110nyg,nyg,CollLa00,tackles_loss,1,,,,,
player,201810110nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201810110nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,ApplEl00,def_int,0,,,,,
player,201810110nyg,nyg,ApplEl00,def_int_yds,0,,,,,
player,201810110nyg,nyg,ApplEl00,def_int_td,0,,,,,
player,201810110nyg,nyg,ApplEl00,def_int_long,0,,,,,
player,201810110nyg,nyg,ApplEl00,pass_defended,3,,,,,
player,201810110nyg,nyg,ApplEl00,sacks,0.0,,,,,
player,201810110nyg,nyg,ApplEl00,tackles_combined,8,,,,,
player,201810110nyg,nyg,ApplEl00,tackles_solo,6,,,,,
player,201810110nyg,nyg,ApplEl00,tackles_assists,2,,,,,
player,201810110nyg,nyg,ApplEl00,tackles_loss,0,,,,,
player,201810110nyg,nyg,ApplEl00,qb_hits,0,,,,,
player,201810110nyg,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,OgleAl00,def_int,0,,,,,
player,201810110nyg,nyg,OgleAl00,def_int_yds,0,,,,,
player,201810110nyg,nyg,OgleAl00,def_int_td,0,,,,,
player,201810110nyg,nyg,OgleAl00,def_int_long,0,,,,,
player,201810110nyg,nyg,OgleAl00,pass_defended,0,,,,,
player,201810110nyg,nyg,OgleAl00,sacks,0.0,,,,,
player,201810110nyg,nyg,OgleAl00,tackles_combined,8,,,,,
player,201810110nyg,nyg,OgleAl00,tackles_solo,8,,,,,
player,201810110nyg,nyg,OgleAl00,tackles_assists,0,,,,,
player,201810110nyg,nyg,OgleAl00,tackles_loss,1,,,,,
player,201810110nyg,nyg,OgleAl00,qb_hits,1,,,,,
player,201810110nyg,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,GoodB.00,def_int,0,,,,,
player,201810110nyg,nyg,GoodB.00,def_int_yds,0,,,,,
player,201810110nyg,nyg,GoodB.00,def_int_td,0,,,,,
player,201810110nyg,nyg,GoodB.00,def_int_long,0,,,,,
player,201810110nyg,nyg,GoodB.00,pass_defended,0,,,,,
player,201810110nyg,nyg,GoodB.00,sacks,0.0,,,,,
player,201810110nyg,nyg,GoodB.00,tackles_combined,6,,,,,
player,201810110nyg,nyg,GoodB.00,tackles_solo,5,,,,,
player,201810110nyg,nyg,GoodB.00,tackles_assists,1,,,,,
player,201810110nyg,nyg,GoodB.00,tackles_loss,0,,,,,
player,201810110nyg,nyg,GoodB.00,qb_hits,2,,,,,
player,201810110nyg,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,GoodB.00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,RileCu00,def_int,0,,,,,
player,201810110nyg,nyg,RileCu00,def_int_yds,0,,,,,
player,201810110nyg,nyg,RileCu00,def_int_td,0,,,,,
player,201810110nyg,nyg,RileCu00,def_int_long,0,,,,,
player,201810110nyg,nyg,RileCu00,pass_defended,0,,,,,
player,201810110nyg,nyg,RileCu00,sacks,0.0,,,,,
player,201810110nyg,nyg,RileCu00,tackles_combined,6,,,,,
player,201810110nyg,nyg,RileCu00,tackles_solo,5,,,,,
player,201810110nyg,nyg,RileCu00,tackles_assists,1,,,,,
player,201810110nyg,nyg,RileCu00,tackles_loss,0,,,,,
player,201810110nyg,nyg,RileCu00,qb_hits,0,,,,,
player,201810110nyg,nyg,RileCu00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,RileCu00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,RileCu00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,RileCu00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,WynnKe00,def_int,0,,,,,
player,201810110nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201810110nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201810110nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201810110nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201810110nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201810110nyg,nyg,WynnKe00,tackles_combined,6,,,,,
player,201810110nyg,nyg,WynnKe00,tackles_solo,4,,,,,
player,201810110nyg,nyg,WynnKe00,tackles_assists,2,,,,,
player,201810110nyg,nyg,WynnKe00,tackles_loss,1,,,,,
player,201810110nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201810110nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,HarrDa03,def_int,0,,,,,
player,201810110nyg,nyg,HarrDa03,def_int_yds,0,,,,,
player,201810110nyg,nyg,HarrDa03,def_int_td,0,,,,,
player,201810110nyg,nyg,HarrDa03,def_int_long,0,,,,,
player,201810110nyg,nyg,HarrDa03,pass_defended,0,,,,,
player,201810110nyg,nyg,HarrDa03,sacks,0.0,,,,,
player,201810110nyg,nyg,HarrDa03,tackles_combined,5,,,,,
player,201810110nyg,nyg,HarrDa03,tackles_solo,3,,,,,
player,201810110nyg,nyg,HarrDa03,tackles_assists,2,,,,,
player,201810110nyg,nyg,HarrDa03,tackles_loss,0,,,,,
player,201810110nyg,nyg,HarrDa03,qb_hits,0,,,,,
player,201810110nyg,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201810110nyg,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,HarrDa03,fumbles_forced,1,,,,,
player,201810110nyg,nyg,StupNa01,def_int,0,,,,,
player,201810110nyg,nyg,StupNa01,def_int_yds,0,,,,,
player,201810110nyg,nyg,StupNa01,def_int_td,0,,,,,
player,201810110nyg,nyg,StupNa01,def_int_long,0,,,,,
player,201810110nyg,nyg,StupNa01,pass_defended,0,,,,,
player,201810110nyg,nyg,StupNa01,sacks,0.0,,,,,
player,201810110nyg,nyg,StupNa01,tackles_combined,5,,,,,
player,201810110nyg,nyg,StupNa01,tackles_solo,4,,,,,
player,201810110nyg,nyg,StupNa01,tackles_assists,1,,,,,
player,201810110nyg,nyg,StupNa01,tackles_loss,0,,,,,
player,201810110nyg,nyg,StupNa01,qb_hits,0,,,,,
player,201810110nyg,nyg,StupNa01,fumbles_rec,0,,,,,
player,201810110nyg,nyg,StupNa01,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,StupNa01,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,StupNa01,fumbles_forced,0,,,,,
player,201810110nyg,nyg,ThomMi02,def_int,0,,,,,
player,201810110nyg,nyg,ThomMi02,def_int_yds,0,,,,,
player,201810110nyg,nyg,ThomMi02,def_int_td,0,,,,,
player,201810110nyg,nyg,ThomMi02,def_int_long,0,,,,,
player,201810110nyg,nyg,ThomMi02,pass_defended,0,,,,,
player,201810110nyg,nyg,ThomMi02,sacks,0.0,,,,,
player,201810110nyg,nyg,ThomMi02,tackles_combined,4,,,,,
player,201810110nyg,nyg,ThomMi02,tackles_solo,1,,,,,
player,201810110nyg,nyg,ThomMi02,tackles_assists,3,,,,,
player,201810110nyg,nyg,ThomMi02,tackles_loss,0,,,,,
player,201810110nyg,nyg,ThomMi02,qb_hits,0,,,,,
player,201810110nyg,nyg,ThomMi02,fumbles_rec,0,,,,,
player,201810110nyg,nyg,ThomMi02,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,ThomMi02,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,ThomMi02,fumbles_forced,0,,,,,
player,201810110nyg,nyg,MaurJo00,def_int,0,,,,,
player,201810110nyg,nyg,MaurJo00,def_int_yds,0,,,,,
player,201810110nyg,nyg,MaurJo00,def_int_td,0,,,,,
player,201810110nyg,nyg,MaurJo00,def_int_long,0,,,,,
player,201810110nyg,nyg,MaurJo00,pass_defended,0,,,,,
player,201810110nyg,nyg,MaurJo00,sacks,0.0,,,,,
player,201810110nyg,nyg,MaurJo00,tackles_combined,3,,,,,
player,201810110nyg,nyg,MaurJo00,tackles_solo,1,,,,,
player,201810110nyg,nyg,MaurJo00,tackles_assists,2,,,,,
player,201810110nyg,nyg,MaurJo00,tackles_loss,0,,,,,
player,201810110nyg,nyg,MaurJo00,qb_hits,0,,,,,
player,201810110nyg,nyg,MaurJo00,fumbles_rec,0,,,,,
player,201810110nyg,nyg,MaurJo00,fumbles_rec_yds,0,,,,,
player,201810110nyg,nyg,MaurJo00,fumbles_rec_td,0,,,,,
player,201810110nyg,nyg,MaurJo00,fumbles_forced,0,,,,,
player,201810110nyg,nyg,HillB.00,def_int,0,,,,,
player,201810110nyg,nyg,HillB.00,def_int_yds,0,,,,,
player,201810110nyg,nyg,HillB.00,def_int_td,0,,,,,
player,201810110nyg,nyg,HillB.00,def_int_long,0,,,,,
player,201810110nyg,nyg,HillB.00,pass_defended,0,,,,,
player,201810110nyg,nyg,HillB.00,sacks,0.0,,,,,
player,201810110nyg,nyg,HillB.00,tackles_combined,2,,,,,
player,201810110nyg,nyg,HillB.00,tackles_solo,2,,,,,
player,201810110nyg,nyg,HillB.00,tackles_assists,0,,,,,
player,201810110nyg,nyg,HillB.00,tackles_loss,0,,,,,
player,201810110nyg,nyg,HillB.00,qb_hits,0,,,,,
