game,2018,15,20181216,201812160rav,tam,"Tampa Bay Buccaneers",12,rav,"Baltimore Ravens",20
player,201812160rav,rav,AlleJa01,fumbles_rec_yds,0,,,,,
player,201812160rav,rav,AlleJa01,fumbles_rec_td,0,,,,,
player,201812160rav,rav,AlleJa01,fumbles_forced,0,,,,,
player,201812160rav,rav,CanaMa00,def_int,0,,,,,
player,201812160rav,rav,CanaMa00,def_int_yds,0,,,,,
player,201812160rav,rav,CanaMa00,def_int_td,0,,,,,
player,201812160rav,rav,CanaMa00,def_int_long,0,,,,,
player,201812160rav,rav,CanaMa00,pass_defended,0,,,,,
player,201812160rav,rav,CanaMa00,sacks,0.0,,,,,
player,201812160rav,rav,CanaMa00,tackles_combined,1,,,,,
player,201812160rav,rav,CanaMa00,tackles_solo,1,,,,,
player,201812160rav,rav,CanaMa00,tackles_assists,0,,,,,
player,201812160rav,rav,CanaMa00,tackles_loss,0,,,,,
player,201812160rav,rav,CanaMa00,qb_hits,0,,,,,
player,201812160rav,rav,CanaMa00,fumbles_rec,0,,,,,
player,201812160rav,rav,CanaMa00,fumbles_rec_yds,0,,,,,
player,201812160rav,rav,CanaMa00,fumbles_rec_td,0,,,,,
player,201812160rav,rav,CanaMa00,fumbles_forced,0,,,,,
player,201812160rav,rav,SmitZa00,def_int,0,,,,,
player,201812160rav,rav,SmitZa00,def_int_yds,0,,,,,
player,201812160rav,rav,SmitZa00,def_int_td,0,,,,,
player,201812160rav,rav,SmitZa00,def_int_long,0,,,,,
player,201812160rav,rav,SmitZa00,pass_defended,0,,,,,
player,201812160rav,rav,SmitZa00,sacks,0.0,,,,,
player,201812160rav,rav,SmitZa00,tackles_combined,1,,,,,
player,201812160rav,rav,SmitZa00,tackles_solo,0,,,,,
player,201812160rav,rav,SmitZa00,tackles_assists,1,,,,,
player,201812160rav,rav,SmitZa00,tackles_loss,0,,,,,
player,201812160rav,rav,SmitZa00,qb_hits,1,,,,,
player,201812160rav,rav,SmitZa00,fumbles_rec,0,,,,,
player,201812160rav,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201812160rav,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201812160rav,rav,SmitZa00,fumbles_forced,0,,,,,
player,201812160rav,rav,WillMa04,def_int,0,,,,,
player,201812160rav,rav,WillMa04,def_int_yds,0,,,,,
player,201812160rav,rav,WillMa04,def_int_td,0,,,,,
player,201812160rav,rav,WillMa04,def_int_long,0,,,,,
player,201812160rav,rav,WillMa04,pass_defended,0,,,,,
player,201812160rav,rav,WillMa04,sacks,0.0,,,,,
player,201812160rav,rav,WillMa04,tackles_combined,1,,,,,
player,201812160rav,rav,WillMa04,tackles_solo,1,,,,,
player,201812160rav,rav,WillMa04,tackles_assists,0,,,,,
player,201812160rav,rav,WillMa04,tackles_loss,0,,,,,
player,201812160rav,rav,WillMa04,qb_hits,0,,,,,
player,201812160rav,rav,WillMa04,fumbles_rec,0,,,,,
player,201812160rav,rav,WillMa04,fumbles_rec_yds,0,,,,,
player,201812160rav,rav,WillMa04,fumbles_rec_td,0,,,,,
player,201812160rav,rav,WillMa04,fumbles_forced,0,,,,,
player,201812160rav,rav,YounKe03,def_int,0,,,,,
player,201812160rav,rav,YounKe03,def_int_yds,0,,,,,
player,201812160rav,rav,YounKe03,def_int_td,0,,,,,
player,201812160rav,rav,YounKe03,def_int_long,0,,,,,
player,201812160rav,rav,YounKe03,pass_defended,0,,,,,
player,201812160rav,rav,YounKe03,sacks,0.0,,,,,
player,201812160rav,rav,YounKe03,tackles_combined,1,,,,,
player,201812160rav,rav,YounKe03,tackles_solo,1,,,,,
player,201812160rav,rav,YounKe03,tackles_assists,0,,,,,
player,201812160rav,rav,YounKe03,tackles_loss,0,,,,,
player,201812160rav,rav,YounKe03,qb_hits,0,,,,,
player,201812160rav,rav,YounKe03,fumbles_rec,0,,,,,
player,201812160rav,rav,YounKe03,fumbles_rec_yds,0,,,,,
player,201812160rav,rav,YounKe03,fumbles_rec_td,0,,,,,
player,201812160rav,rav,YounKe03,fumbles_forced,0,,,,,
player,201812160rav,rav,CarrBr99,def_int,0,,,,,
player,201812160rav,rav,CarrBr99,def_int_yds,0,,,,,
player,201812160rav,rav,CarrBr99,def_int_td,0,,,,,
player,201812160rav,rav,CarrBr99,def_int_long,0,,,,,
player,201812160rav,rav,CarrBr99,pass_defended,1,,,,,
player,201812160rav,rav,CarrBr99,sacks,0.0,,,,,
player,201812160rav,rav,CarrBr99,tackles_combined,0,,,,,
player,201812160rav,rav,CarrBr99,tackles_solo,0,,,,,
player,201812160rav,rav,CarrBr99,tackles_assists,0,,,,,
player,201812160rav,rav,CarrBr99,tackles_loss,0,,,,,
player,201812160rav,rav,CarrBr99,qb_hits,0,,,,,
player,201812160rav,rav,CarrBr99,fumbles_rec,0,,,,,
player,201812160rav,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201812160rav,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201812160rav,rav,CarrBr99,fumbles_forced,0,,,,,
player,201812160rav,tam,HumpAd00,kick_ret,0,,,,,
player,201812160rav,tam,HumpAd00,kick_ret_yds,0,,,,,
player,201812160rav,tam,HumpAd00,kick_ret_yds_per_ret,,,,,,
player,201812160rav,tam,HumpAd00,kick_ret_td,0,,,,,
player,201812160rav,tam,HumpAd00,kick_ret_long,0,,,,,
player,201812160rav,tam,HumpAd00,punt_ret,1,,,,,
player,201812160rav,tam,HumpAd00,punt_ret_yds,12,,,,,
player,201812160rav,tam,HumpAd00,punt_ret_yds_per_ret,12.0,,,,,
player,201812160rav,tam,HumpAd00,punt_ret_td,0,,,,,
player,201812160rav,tam,HumpAd00,punt_ret_long,12,,,,,
player,201812160rav,tam,WilsJe00,kick_ret,3,,,,,
player,201812160rav,tam,WilsJe00,kick_ret_yds,80,,,,,
player,201812160rav,tam,WilsJe00,kick_ret_yds_per_ret,26.7,,,,,
player,201812160rav,tam,WilsJe00,kick_ret_td,0,,,,,
player,201812160rav,tam,WilsJe00,kick_ret_long,32,,,,,
player,201812160rav,tam,WilsJe00,punt_ret,0,,,,,
player,201812160rav,tam,WilsJe00,punt_ret_yds,0,,,,,
player,201812160rav,tam,WilsJe00,punt_ret_yds_per_ret,,,,,,
player,201812160rav,tam,WilsJe00,punt_ret_td,0,,,,,
player,201812160rav,tam,WilsJe00,punt_ret_long,0,,,,,
player,201812160rav,tam,AuclAn00,kick_ret,1,,,,,
player,201812160rav,tam,AuclAn00,kick_ret_yds,10,,,,,
player,201812160rav,tam,AuclAn00,kick_ret_yds_per_ret,10.0,,,,,
player,201812160rav,tam,AuclAn00,kick_ret_td,0,,,,,
player,201812160rav,tam,AuclAn00,kick_ret_long,10,,,,,
player,201812160rav,tam,AuclAn00,punt_ret,0,,,,,
player,201812160rav,tam,AuclAn00,punt_ret_yds,0,,,,,
player,201812160rav,tam,AuclAn00,punt_ret_yds_per_ret,,,,,,
player,201812160rav,tam,AuclAn00,punt_ret_td,0,,,,,
player,201812160rav,tam,AuclAn00,punt_ret_long,0,,,,,
player,201812160rav,rav,JoneCy00,kick_ret,0,,,,,
player,201812160rav,rav,JoneCy00,kick_ret_yds,0,,,,,
player,201812160rav,rav,JoneCy00,kick_ret_yds_per_ret,,,,,,
player,201812160rav,rav,JoneCy00,kick_ret_td,0,,,,,
player,201812160rav,rav,JoneCy00,kick_ret_long,0,,,,,
player,201812160rav,rav,JoneCy00,punt_ret,1,,,,,
player,201812160rav,rav,JoneCy00,punt_ret_yds,0,,,,,
player,201812160rav,rav,JoneCy00,punt_ret_yds_per_ret,0.0,,,,,
player,201812160rav,rav,JoneCy00,punt_ret_td,0,,,,,
player,201812160rav,rav,JoneCy00,punt_ret_long,0,,,,,
player,201812160rav,rav,MoorCh00,kick_ret,4,,,,,
player,201812160rav,rav,MoorCh00,kick_ret_yds,92,,,,,
player,201812160rav,rav,MoorCh00,kick_ret_yds_per_ret,23.0,,,,,
player,201812160rav,rav,MoorCh00,kick_ret_td,0,,,,,
player,201812160rav,rav,MoorCh00,kick_ret_long,32,,,,,
player,201812160rav,rav,MoorCh00,punt_ret,0,,,,,
player,201812160rav,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201812160rav,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201812160rav,rav,MoorCh00,punt_ret_td,0,,,,,
player,201812160rav,rav,MoorCh00,punt_ret_long,0,,,,,
player,201812160rav,tam,AngeBr00,xpm,,,,,,
player,201812160rav,tam,AngeBr00,xpa,,,,,,
player,201812160rav,tam,AngeBr00,fgm,,,,,,
player,201812160rav,tam,AngeBr00,fga,,,,,,
player,201812160rav,tam,AngeBr00,punt,4,,,,,
player,201812160rav,tam,AngeBr00,punt_yds,163,,,,,
player,201812160rav,tam,AngeBr00,punt_yds_per_punt,40.8,,,,,
player,201812160rav,tam,AngeBr00,punt_long,48,,,,,
player,201812160rav,tam,SantCa01,xpm,,,,,,
player,201812160rav,tam,SantCa01,xpa,,,,,,
player,201812160rav,tam,SantCa01,fgm,2,,,,,
player,201812160rav,tam,SantCa01,fga,2,,,,,
player,201812160rav,tam,SantCa01,punt,0,,,,,
player,201812160rav,tam,SantCa01,punt_yds,0,,,,,
player,201812160rav,tam,SantCa01,punt_yds_per_punt,,,,,,
player,201812160rav,tam,SantCa01,punt_long,0,,,,,
player,201812160rav,rav,TuckJu00,xpm,2,,,,,
player,201812160rav,rav,TuckJu00,xpa,2,,,,,
player,201812160rav,rav,TuckJu00,fgm,2,,,,,
player,201812160rav,rav,TuckJu00,fga,2,,,,,
player,201812160rav,rav,TuckJu00,punt,0,,,,,
player,201812160rav,rav,TuckJu00,punt_yds,0,,,,,
player,201812160rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201812160rav,rav,TuckJu00,punt_long,0,,,,,
player,201812160rav,rav,KochSa20,xpm,,,,,,
player,201812160rav,rav,KochSa20,xpa,,,,,,
player,201812160rav,rav,KochSa20,fgm,,,,,,
player,201812160rav,rav,KochSa20,fga,,,,,,
player,201812160rav,rav,KochSa20,punt,3,,,,,
player,201812160rav,rav,KochSa20,punt_yds,127,,,,,
player,201812160rav,rav,KochSa20,punt_yds_per_punt,42.3,,,,,
player,201812160rav,rav,KochSa20,punt_long,50,,,,,
player,201812160rav,tam,WinsJa00,pass_cmp,13,,,,,
player,201812160rav,tam,WinsJa00,pass_att,25,,,,,
player,201812160rav,tam,WinsJa00,pass_yds,157,,,,,
player,201812160rav,tam,WinsJa00,pass_first_down,4,,,,,
player,201812160rav,tam,WinsJa00,pass_air_yds,110,,,,,
player,201812160rav,tam,WinsJa00,pass_air_yds_per_cmp,8.5,,,,,
player,201812160rav,tam,WinsJa00,pass_air_yds_per_att,4.4,,,,,
player,201812160rav,tam,WinsJa00,pass_tgt_yds_per_att,10.7,,,,,
player,201812160rav,tam,WinsJa00,pass_yac,47,,,,,
player,201812160rav,tam,WinsJa00,pass_yac_per_cmp,3.6,,,,,
player,201812160rav,tam,WinsJa00,pass_drops,3,,,,,
player,201812160rav,tam,WinsJa00,pass_drop_pct,12.0,,,,,
player,201812160rav,tam,WinsJa00,pass_poor_throws,4,,,,,
player,201812160rav,tam,WinsJa00,pass_poor_throw_pct,16.0,,,,,
player,201812160rav,tam,WinsJa00,pass_blitzed,5,,,,,
player,201812160rav,tam,WinsJa00,pass_hurried,3,,,,,
player,201812160rav,tam,WinsJa00,pass_hits,2,,,,,
player,201812160rav,tam,WinsJa00,rush_scrambles,0,,,,,
player,201812160rav,tam,WinsJa00,rush_scrambles_yds_per_att,,,,,,
player,201812160rav,rav,JackLa00,pass_cmp,14,,,,,
player,201812160rav,rav,JackLa00,pass_att,23,,,,,
player,201812160rav,rav,JackLa00,pass_yds,131,,,,,
player,201812160rav,rav,JackLa00,pass_first_down,7,,,,,
player,201812160rav,rav,JackLa00,pass_air_yds,82,,,,,
player,201812160rav,rav,JackLa00,pass_air_yds_per_cmp,5.9,,,,,
player,201812160rav,rav,JackLa00,pass_air_yds_per_att,3.6,,,,,
player,201812160rav,rav,JackLa00,pass_tgt_yds_per_att,6.0,,,,,
player,201812160rav,rav,JackLa00,pass_yac,49,,,,,
player,201812160rav,rav,JackLa00,pass_yac_per_cmp,3.5,,,,,
player,201812160rav,rav,JackLa00,pass_drops,2,,,,,
player,201812160rav,rav,JackLa00,pass_drop_pct,8.7,,,,,
player,201812160rav,rav,JackLa00,pass_poor_throws,2,,,,,
player,201812160rav,rav,JackLa00,pass_poor_throw_pct,8.7,,,,,
player,201812160rav,rav,JackLa00,pass_blitzed,10,,,,,
player,201812160rav,rav,JackLa00,pass_hurried,1,,,,,
player,201812160rav,rav,JackLa00,pass_hits,3,,,,,
player,201812160rav,rav,JackLa00,rush_scrambles,4,,,,,
player,201812160rav,rav,JackLa00,rush_scrambles_yds_per_att,12.0,,,,,
player,201812160rav,tam,BarbPe01,rush_att,19,,,,,
player,201812160rav,tam,BarbPe01,rush_yds,85,,,,,
player,201812160rav,tam,BarbPe01,rush_first_down,5,,,,,
player,201812160rav,tam,BarbPe01,rush_yds_before_contact,50,,,,,
player,201812160rav,tam,BarbPe01,rush_yds_bc_per_rush,2.6,,,,,
player,201812160rav,tam,BarbPe01,rush_yac,35,,,,,
player,201812160rav,tam,BarbPe01,rush_yac_per_rush,1.8,,,,,
player,201812160rav,tam,BarbPe01,rush_broken_tackles,0,,,,,
player,201812160rav,tam,BarbPe01,rush_broken_tackles_per_rush,,,,,,
player,201812160rav,tam,WinsJa00,rush_att,2,,,,,
player,201812160rav,tam,WinsJa00,rush_yds,0,,,,,
player,201812160rav,tam,WinsJa00,rush_first_down,1,,,,,
player,201812160rav,tam,WinsJa00,rush_yds_before_contact,0,,,,,
player,201812160rav,tam,WinsJa00,rush_yds_bc_per_rush,0.0,,,,,
player,201812160rav,tam,WinsJa00,rush_yac,0,,,,,
player,201812160rav,tam,WinsJa00,rush_yac_per_rush,0.0,,,,,
player,201812160rav,tam,WinsJa00,rush_broken_tackles,0,,,,,
player,201812160rav,tam,WinsJa00,rush_broken_tackles_per_rush,,,,,,
player,201812160rav,rav,EdwaGu00,rush_att,19,,,,,
player,201812160rav,rav,EdwaGu00,rush_yds,104,,,,,
player,201812160rav,rav,EdwaGu00,rush_first_down,7,,,,,
player,201812160rav,rav,EdwaGu00,rush_yds_before_contact,49,,,,,
player,201812160rav,rav,EdwaGu00,rush_yds_bc_per_rush,2.6,,,,,
player,201812160rav,rav,EdwaGu00,rush_yac,55,,,,,
player,201812160rav,rav,EdwaGu00,rush_yac_per_rush,2.9,,,,,
player,201812160rav,rav,EdwaGu00,rush_broken_tackles,0,,,,,
player,201812160rav,rav,EdwaGu00,rush_broken_tackles_per_rush,,,,,,
player,201812160rav,rav,JackLa00,rush_att,18,,,,,
player,201812160rav,rav,JackLa00,rush_yds,95,,,,,
player,201812160rav,rav,JackLa00,rush_first_down,6,,,,,
player,201812160rav,rav,JackLa00,rush_yds_before_contact,69,,,,,
player,201812160rav,rav,JackLa00,rush_yds_bc_per_rush,3.8,,,,,
player,201812160rav,rav,JackLa00,rush_yac,26,,,,,
player,201812160rav,rav,JackLa00,rush_yac_per_rush,1.4,,,,,
player,201812160rav,rav,JackLa00,rush_broken_tackles,0,,,,,
player,201812160rav,rav,JackLa00,rush_broken_tackles_per_rush,,,,,,
player,201812160rav,rav,DixoKe00,rush_att,11,,,,,
player,201812160rav,rav,DixoKe00,rush_yds,48,,,,,
player,201812160rav,rav,DixoKe00,rush_first_down,3,,,,,
player,201812160rav,rav,DixoKe00,rush_yds_before_contact,15,,,,,
player,201812160rav,rav,DixoKe00,rush_yds_bc_per_rush,1.4,,,,,
player,201812160rav,rav,DixoKe00,rush_yac,33,,,,,
player,201812160rav,rav,DixoKe00,rush_yac_per_rush,3.0,,,,,
player,201812160rav,rav,DixoKe00,rush_broken_tackles,3,,,,,
player,201812160rav,rav,DixoKe00,rush_broken_tackles_per_rush,3.7,,,,,
player,201812160rav,rav,MoorCh00,rush_att,1,,,,,
player,201812160rav,rav,MoorCh00,rush_yds,-5,,,,,
player,201812160rav,rav,MoorCh00,rush_first_down,0,,,,,
player,201812160rav,rav,MoorCh00,rush_yds_before_contact,-8,,,,,
player,201812160rav,rav,MoorCh00,rush_yds_bc_per_rush,-8.0,,,,,
player,201812160rav,rav,MoorCh00,rush_yac,3,,,,,
player,201812160rav,rav,MoorCh00,rush_yac_per_rush,3.0,,,,,
player,201812160rav,rav,MoorCh00,rush_broken_tackles,1,,,,,
player,201812160rav,rav,MoorCh00,rush_broken_tackles_per_rush,1.0,,,,,
player,201812160rav,tam,EvanMi00,targets,9,,,,,
player,201812160rav,tam,EvanMi00,rec,4,,,,,
player,201812160rav,tam,EvanMi00,rec_yds,121,,,,,
player,201812160rav,tam,EvanMi00,rec_first_down,3,,,,,
player,201812160rav,tam,EvanMi00,rec_air_yds,97,,,,,
player,201812160rav,tam,EvanMi00,rec_air_yds_per_rec,24.3,,,,,
player,201812160rav,tam,EvanMi00,rec_yac,24,,,,,
player,201812160rav,tam,EvanMi00,rec_yac_per_rec,6.0,,,,,
player,201812160rav,tam,EvanMi00,rec_broken_tackles,0,,,,,
player,201812160rav,tam,EvanMi00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,tam,EvanMi00,rec_drops,1,,,,,
player,201812160rav,tam,EvanMi00,rec_drop_pct,11.1,,,,,
player,201812160rav,tam,HumpAd00,targets,6,,,,,
player,201812160rav,tam,HumpAd00,rec,4,,,,,
player,201812160rav,tam,HumpAd00,rec_yds,23,,,,,
player,201812160rav,tam,HumpAd00,rec_first_down,1,,,,,
player,201812160rav,tam,HumpAd00,rec_air_yds,14,,,,,
player,201812160rav,tam,HumpAd00,rec_air_yds_per_rec,3.5,,,,,
player,201812160rav,tam,HumpAd00,rec_yac,9,,,,,
player,201812160rav,tam,HumpAd00,rec_yac_per_rec,2.3,,,,,
player,201812160rav,tam,HumpAd00,rec_broken_tackles,0,,,,,
player,201812160rav,tam,HumpAd00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,tam,HumpAd00,rec_drops,0,,,,,
player,201812160rav,tam,HumpAd00,rec_drop_pct,0.0,,,,,
player,201812160rav,tam,BarbPe01,targets,2,,,,,
player,201812160rav,tam,BarbPe01,rec,2,,,,,
player,201812160rav,tam,BarbPe01,rec_yds,4,,,,,
player,201812160rav,tam,BarbPe01,rec_first_down,0,,,,,
player,201812160rav,tam,BarbPe01,rec_air_yds,3,,,,,
player,201812160rav,tam,BarbPe01,rec_air_yds_per_rec,1.5,,,,,
player,201812160rav,tam,BarbPe01,rec_yac,1,,,,,
player,201812160rav,tam,BarbPe01,rec_yac_per_rec,0.5,,,,,
player,201812160rav,tam,BarbPe01,rec_broken_tackles,0,,,,,
player,201812160rav,tam,BarbPe01,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,tam,BarbPe01,rec_drops,0,,,,,
player,201812160rav,tam,BarbPe01,rec_drop_pct,0.0,,,,,
player,201812160rav,tam,BratCa00,targets,2,,,,,
player,201812160rav,tam,BratCa00,rec,1,,,,,
player,201812160rav,tam,BratCa00,rec_yds,9,,,,,
player,201812160rav,tam,BratCa00,rec_first_down,,,,,,
player,201812160rav,tam,BratCa00,rec_air_yds,4,,,,,
player,201812160rav,tam,BratCa00,rec_air_yds_per_rec,4.0,,,,,
player,201812160rav,tam,BratCa00,rec_yac,5,,,,,
player,201812160rav,tam,BratCa00,rec_yac_per_rec,5.0,,,,,
player,201812160rav,tam,BratCa00,rec_broken_tackles,0,,,,,
player,201812160rav,tam,BratCa00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,tam,BratCa00,rec_drops,0,,,,,
player,201812160rav,tam,BratCa00,rec_drop_pct,0.0,,,,,
player,201812160rav,tam,RodgJa00,targets,1,,,,,
player,201812160rav,tam,RodgJa00,rec,1,,,,,
player,201812160rav,tam,RodgJa00,rec_yds,1,,,,,
player,201812160rav,tam,RodgJa00,rec_first_down,,,,,,
player,201812160rav,tam,RodgJa00,rec_air_yds,-3,,,,,
player,201812160rav,tam,RodgJa00,rec_air_yds_per_rec,-3.0,,,,,
player,201812160rav,tam,RodgJa00,rec_yac,4,,,,,
player,201812160rav,tam,RodgJa00,rec_yac_per_rec,4.0,,,,,
player,201812160rav,tam,RodgJa00,rec_broken_tackles,0,,,,,
player,201812160rav,tam,RodgJa00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,tam,RodgJa00,rec_drops,0,,,,,
player,201812160rav,tam,RodgJa00,rec_drop_pct,0.0,,,,,
player,201812160rav,tam,JoneRo01,targets,2,,,,,
player,201812160rav,tam,JoneRo01,rec,1,,,,,
player,201812160rav,tam,JoneRo01,rec_yds,-1,,,,,
player,201812160rav,tam,JoneRo01,rec_first_down,,,,,,
player,201812160rav,tam,JoneRo01,rec_air_yds,-5,,,,,
player,201812160rav,tam,JoneRo01,rec_air_yds_per_rec,-5.0,,,,,
player,201812160rav,tam,JoneRo01,rec_yac,4,,,,,
player,201812160rav,tam,JoneRo01,rec_yac_per_rec,4.0,,,,,
player,201812160rav,tam,JoneRo01,rec_broken_tackles,0,,,,,
player,201812160rav,tam,JoneRo01,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,tam,JoneRo01,rec_drops,1,,,,,
player,201812160rav,tam,JoneRo01,rec_drop_pct,50.0,,,,,
player,201812160rav,tam,GodwCh00,targets,3,,,,,
player,201812160rav,tam,GodwCh00,rec,0,,,,,
player,201812160rav,tam,GodwCh00,rec_yds,0,,,,,
player,201812160rav,tam,GodwCh00,rec_first_down,,,,,,
player,201812160rav,tam,GodwCh00,rec_air_yds,0,,,,,
player,201812160rav,tam,GodwCh00,rec_air_yds_per_rec,,,,,,
player,201812160rav,tam,GodwCh00,rec_yac,0,,,,,
player,201812160rav,tam,GodwCh00,rec_yac_per_rec,,,,,,
player,201812160rav,tam,GodwCh00,rec_broken_tackles,0,,,,,
player,201812160rav,tam,GodwCh00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,tam,GodwCh00,rec_drops,1,,,,,
player,201812160rav,tam,GodwCh00,rec_drop_pct,33.3,,,,,
player,201812160rav,rav,SneaWi00,targets,6,,,,,
player,201812160rav,rav,SneaWi00,rec,5,,,,,
player,201812160rav,rav,SneaWi00,rec_yds,58,,,,,
player,201812160rav,rav,SneaWi00,rec_first_down,3,,,,,
player,201812160rav,rav,SneaWi00,rec_air_yds,38,,,,,
player,201812160rav,rav,SneaWi00,rec_air_yds_per_rec,7.6,,,,,
player,201812160rav,rav,SneaWi00,rec_yac,20,,,,,
player,201812160rav,rav,SneaWi00,rec_yac_per_rec,4.0,,,,,
player,201812160rav,rav,SneaWi00,rec_broken_tackles,1,,,,,
player,201812160rav,rav,SneaWi00,rec_broken_tackles_per_rec,5.0,,,,,
player,201812160rav,rav,SneaWi00,rec_drops,0,,,,,
player,201812160rav,rav,SneaWi00,rec_drop_pct,0.0,,,,,
player,201812160rav,rav,HursHa00,targets,3,,,,,
player,201812160rav,rav,HursHa00,rec,3,,,,,
player,201812160rav,rav,HursHa00,rec_yds,20,,,,,
player,201812160rav,rav,HursHa00,rec_first_down,1,,,,,
player,201812160rav,rav,HursHa00,rec_air_yds,18,,,,,
player,201812160rav,rav,HursHa00,rec_air_yds_per_rec,6.0,,,,,
player,201812160rav,rav,HursHa00,rec_yac,2,,,,,
player,201812160rav,rav,HursHa00,rec_yac_per_rec,0.7,,,,,
player,201812160rav,rav,HursHa00,rec_broken_tackles,0,,,,,
player,201812160rav,rav,HursHa00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,rav,HursHa00,rec_drops,0,,,,,
player,201812160rav,rav,HursHa00,rec_drop_pct,0.0,,,,,
player,201812160rav,rav,AndrMa00,targets,4,,,,,
player,201812160rav,rav,AndrMa00,rec,2,,,,,
player,201812160rav,rav,AndrMa00,rec_yds,31,,,,,
player,201812160rav,rav,AndrMa00,rec_first_down,2,,,,,
player,201812160rav,rav,AndrMa00,rec_air_yds,26,,,,,
player,201812160rav,rav,AndrMa00,rec_air_yds_per_rec,13.0,,,,,
player,201812160rav,rav,AndrMa00,rec_yac,5,,,,,
player,201812160rav,rav,AndrMa00,rec_yac_per_rec,2.5,,,,,
player,201812160rav,rav,AndrMa00,rec_broken_tackles,0,,,,,
player,201812160rav,rav,AndrMa00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,rav,AndrMa00,rec_drops,1,,,,,
player,201812160rav,rav,AndrMa00,rec_drop_pct,25.0,,,,,
player,201812160rav,rav,DixoKe00,targets,1,,,,,
player,201812160rav,rav,DixoKe00,rec,1,,,,,
player,201812160rav,rav,DixoKe00,rec_yds,2,,,,,
player,201812160rav,rav,DixoKe00,rec_first_down,0,,,,,
player,201812160rav,rav,DixoKe00,rec_air_yds,-4,,,,,
player,201812160rav,rav,DixoKe00,rec_air_yds_per_rec,-4.0,,,,,
player,201812160rav,rav,DixoKe00,rec_yac,6,,,,,
player,201812160rav,rav,DixoKe00,rec_yac_per_rec,6.0,,,,,
player,201812160rav,rav,DixoKe00,rec_broken_tackles,0,,,,,
player,201812160rav,rav,DixoKe00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,rav,DixoKe00,rec_drops,0,,,,,
player,201812160rav,rav,DixoKe00,rec_drop_pct,0.0,,,,,
player,201812160rav,rav,MoorCh00,targets,1,,,,,
player,201812160rav,rav,MoorCh00,rec,1,,,,,
player,201812160rav,rav,MoorCh00,rec_yds,5,,,,,
player,201812160rav,rav,MoorCh00,rec_first_down,1,,,,,
player,201812160rav,rav,MoorCh00,rec_air_yds,-4,,,,,
player,201812160rav,rav,MoorCh00,rec_air_yds_per_rec,-4.0,,,,,
player,201812160rav,rav,MoorCh00,rec_yac,9,,,,,
player,201812160rav,rav,MoorCh00,rec_yac_per_rec,9.0,,,,,
player,201812160rav,rav,MoorCh00,rec_broken_tackles,0,,,,,
player,201812160rav,rav,MoorCh00,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,rav,MoorCh00,rec_drops,0,,,,,
player,201812160rav,rav,MoorCh00,rec_drop_pct,0.0,,,,,
player,201812160rav,rav,BrowJo02,targets,3,,,,,
player,201812160rav,rav,BrowJo02,rec,1,,,,,
player,201812160rav,rav,BrowJo02,rec_yds,9,,,,,
player,201812160rav,rav,BrowJo02,rec_first_down,,,,,,
player,201812160rav,rav,BrowJo02,rec_air_yds,8,,,,,
player,201812160rav,rav,BrowJo02,rec_air_yds_per_rec,8.0,,,,,
player,201812160rav,rav,BrowJo02,rec_yac,1,,,,,
player,201812160rav,rav,BrowJo02,rec_yac_per_rec,1.0,,,,,
player,201812160rav,rav,BrowJo02,rec_broken_tackles,0,,,,,
player,201812160rav,rav,BrowJo02,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,rav,BrowJo02,rec_drops,1,,,,,
player,201812160rav,rav,BrowJo02,rec_drop_pct,33.3,,,,,
player,201812160rav,rav,WillMa04,targets,2,,,,,
player,201812160rav,rav,WillMa04,rec,1,,,,,
player,201812160rav,rav,WillMa04,rec_yds,6,,,,,
player,201812160rav,rav,WillMa04,rec_first_down,,,,,,
player,201812160rav,rav,WillMa04,rec_air_yds,0,,,,,
player,201812160rav,rav,WillMa04,rec_air_yds_per_rec,0.0,,,,,
player,201812160rav,rav,WillMa04,rec_yac,6,,,,,
player,201812160rav,rav,WillMa04,rec_yac_per_rec,6.0,,,,,
player,201812160rav,rav,WillMa04,rec_broken_tackles,0,,,,,
player,201812160rav,rav,WillMa04,rec_broken_tackles_per_rec,,,,,,
player,201812160rav,rav,WillMa04,rec_drops,0,,,,,
player,201812160rav,rav,WillMa04,rec_drop_pct,0.0,,,,,
player,201812160rav,rav,CrabMi00,targets,1,,,,,
