game,2018,1,20180909,201809090crd,was,"Washington Redskins",24,crd,"Arizona Cardinals",6
player,201809090crd,crd,KirkCh01,kick_ret_yds_per_ret,,,,,,
player,201809090crd,crd,KirkCh01,kick_ret_td,0,,,,,
player,201809090crd,crd,KirkCh01,kick_ret_long,0,,,,,
player,201809090crd,crd,KirkCh01,punt_ret,2,,,,,
player,201809090crd,crd,KirkCh01,punt_ret_yds,44,,,,,
player,201809090crd,crd,KirkCh01,punt_ret_yds_per_ret,22.0,,,,,
player,201809090crd,crd,KirkCh01,punt_ret_td,0,,,,,
player,201809090crd,crd,KirkCh01,punt_ret_long,44,,,,,
player,201809090crd,was,HopkDu00,xpm,3,,,,,
player,201809090crd,was,HopkDu00,xpa,3,,,,,
player,201809090crd,was,HopkDu00,fgm,1,,,,,
player,201809090crd,was,HopkDu00,fga,1,,,,,
player,201809090crd,was,HopkDu00,punt,0,,,,,
player,201809090crd,was,HopkDu00,punt_yds,0,,,,,
player,201809090crd,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201809090crd,was,HopkDu00,punt_long,0,,,,,
player,201809090crd,was,WayxTr00,xpm,,,,,,
player,201809090crd,was,WayxTr00,xpa,,,,,,
player,201809090crd,was,WayxTr00,fgm,,,,,,
player,201809090crd,was,WayxTr00,fga,,,,,,
player,201809090crd,was,WayxTr00,punt,4,,,,,
player,201809090crd,was,WayxTr00,punt_yds,186,,,,,
player,201809090crd,was,WayxTr00,punt_yds_per_punt,46.5,,,,,
player,201809090crd,was,WayxTr00,punt_long,59,,,,,
player,201809090crd,crd,LeexAn20,xpm,,,,,,
player,201809090crd,crd,LeexAn20,xpa,,,,,,
player,201809090crd,crd,LeexAn20,fgm,,,,,,
player,201809090crd,crd,LeexAn20,fga,,,,,,
player,201809090crd,crd,LeexAn20,punt,5,,,,,
player,201809090crd,crd,LeexAn20,punt_yds,263,,,,,
player,201809090crd,crd,LeexAn20,punt_yds_per_punt,52.6,,,,,
player,201809090crd,crd,LeexAn20,punt_long,60,,,,,
player,201809090crd,was,SmitAl03,pass_cmp,21,,,,,
player,201809090crd,was,SmitAl03,pass_att,30,,,,,
player,201809090crd,was,SmitAl03,pass_yds,255,,,,,
player,201809090crd,was,SmitAl03,pass_first_down,13,,,,,
player,201809090crd,was,SmitAl03,pass_air_yds,75,,,,,
player,201809090crd,was,SmitAl03,pass_air_yds_per_cmp,3.6,,,,,
player,201809090crd,was,SmitAl03,pass_air_yds_per_att,2.5,,,,,
player,201809090crd,was,SmitAl03,pass_tgt_yds_per_att,3.4,,,,,
player,201809090crd,was,SmitAl03,pass_yac,180,,,,,
player,201809090crd,was,SmitAl03,pass_yac_per_cmp,8.6,,,,,
player,201809090crd,was,SmitAl03,pass_drops,1,,,,,
player,201809090crd,was,SmitAl03,pass_drop_pct,3.3,,,,,
player,201809090crd,was,SmitAl03,pass_poor_throws,5,,,,,
player,201809090crd,was,SmitAl03,pass_poor_throw_pct,16.7,,,,,
player,201809090crd,was,SmitAl03,pass_blitzed,17,,,,,
player,201809090crd,was,SmitAl03,pass_hurried,7,,,,,
player,201809090crd,was,SmitAl03,pass_hits,7,,,,,
player,201809090crd,was,SmitAl03,rush_scrambles,3,,,,,
player,201809090crd,was,SmitAl03,rush_scrambles_yds_per_att,4.3,,,,,
player,201809090crd,crd,BradSa00,pass_cmp,20,,,,,
player,201809090crd,crd,BradSa00,pass_att,34,,,,,
player,201809090crd,crd,BradSa00,pass_yds,153,,,,,
player,201809090crd,crd,BradSa00,pass_first_down,6,,,,,
player,201809090crd,crd,BradSa00,pass_air_yds,87,,,,,
player,201809090crd,crd,BradSa00,pass_air_yds_per_cmp,4.4,,,,,
player,201809090crd,crd,BradSa00,pass_air_yds_per_att,2.6,,,,,
player,201809090crd,crd,BradSa00,pass_tgt_yds_per_att,6.1,,,,,
player,201809090crd,crd,BradSa00,pass_yac,66,,,,,
player,201809090crd,crd,BradSa00,pass_yac_per_cmp,3.3,,,,,
player,201809090crd,crd,BradSa00,pass_drops,4,,,,,
player,201809090crd,crd,BradSa00,pass_drop_pct,11.8,,,,,
player,201809090crd,crd,BradSa00,pass_poor_throws,5,,,,,
player,201809090crd,crd,BradSa00,pass_poor_throw_pct,14.7,,,,,
player,201809090crd,crd,BradSa00,pass_blitzed,7,,,,,
player,201809090crd,crd,BradSa00,pass_hurried,5,,,,,
player,201809090crd,crd,BradSa00,pass_hits,2,,,,,
player,201809090crd,crd,BradSa00,rush_scrambles,1,,,,,
player,201809090crd,crd,BradSa00,rush_scrambles_yds_per_att,8.0,,,,,
player,201809090crd,was,PeteAd01,rush_att,26,,,,,
player,201809090crd,was,PeteAd01,rush_yds,96,,,,,
player,201809090crd,was,PeteAd01,rush_first_down,4,,,,,
player,201809090crd,was,PeteAd01,rush_yds_before_contact,30,,,,,
player,201809090crd,was,PeteAd01,rush_yds_bc_per_rush,1.2,,,,,
player,201809090crd,was,PeteAd01,rush_yac,66,,,,,
player,201809090crd,was,PeteAd01,rush_yac_per_rush,2.5,,,,,
player,201809090crd,was,PeteAd01,rush_broken_tackles,2,,,,,
player,201809090crd,was,PeteAd01,rush_broken_tackles_per_rush,13.0,,,,,
player,201809090crd,was,SmitAl03,rush_att,8,,,,,
player,201809090crd,was,SmitAl03,rush_yds,14,,,,,
player,201809090crd,was,SmitAl03,rush_first_down,2,,,,,
player,201809090crd,was,SmitAl03,rush_yds_before_contact,12,,,,,
player,201809090crd,was,SmitAl03,rush_yds_bc_per_rush,1.5,,,,,
player,201809090crd,was,SmitAl03,rush_yac,2,,,,,
player,201809090crd,was,SmitAl03,rush_yac_per_rush,0.3,,,,,
player,201809090crd,was,SmitAl03,rush_broken_tackles,0,,,,,
player,201809090crd,was,SmitAl03,rush_broken_tackles_per_rush,,,,,,
player,201809090crd,was,ThomCh03,rush_att,5,,,,,
player,201809090crd,was,ThomCh03,rush_yds,65,,,,,
player,201809090crd,was,ThomCh03,rush_first_down,4,,,,,
player,201809090crd,was,ThomCh03,rush_yds_before_contact,52,,,,,
player,201809090crd,was,ThomCh03,rush_yds_bc_per_rush,10.4,,,,,
player,201809090crd,was,ThomCh03,rush_yac,13,,,,,
player,201809090crd,was,ThomCh03,rush_yac_per_rush,2.6,,,,,
player,201809090crd,was,ThomCh03,rush_broken_tackles,1,,,,,
player,201809090crd,was,ThomCh03,rush_broken_tackles_per_rush,5.0,,,,,
player,201809090crd,was,KellRo00,rush_att,3,,,,,
player,201809090crd,was,KellRo00,rush_yds,7,,,,,
player,201809090crd,was,KellRo00,rush_first_down,,,,,,
player,201809090crd,was,KellRo00,rush_yds_before_contact,-5,,,,,
player,201809090crd,was,KellRo00,rush_yds_bc_per_rush,-1.7,,,,,
player,201809090crd,was,KellRo00,rush_yac,12,,,,,
player,201809090crd,was,KellRo00,rush_yac_per_rush,4.0,,,,,
player,201809090crd,was,KellRo00,rush_broken_tackles,0,,,,,
player,201809090crd,was,KellRo00,rush_broken_tackles_per_rush,,,,,,
player,201809090crd,crd,JohnDa08,rush_att,9,,,,,
player,201809090crd,crd,JohnDa08,rush_yds,37,,,,,
player,201809090crd,crd,JohnDa08,rush_first_down,4,,,,,
player,201809090crd,crd,JohnDa08,rush_yds_before_contact,18,,,,,
player,201809090crd,crd,JohnDa08,rush_yds_bc_per_rush,2.0,,,,,
player,201809090crd,crd,JohnDa08,rush_yac,19,,,,,
player,201809090crd,crd,JohnDa08,rush_yac_per_rush,2.1,,,,,
player,201809090crd,crd,JohnDa08,rush_broken_tackles,1,,,,,
player,201809090crd,crd,JohnDa08,rush_broken_tackles_per_rush,9.0,,,,,
player,201809090crd,crd,EdmoCh00,rush_att,4,,,,,
player,201809090crd,crd,EdmoCh00,rush_yds,24,,,,,
player,201809090crd,crd,EdmoCh00,rush_first_down,2,,,,,
player,201809090crd,crd,EdmoCh00,rush_yds_before_contact,14,,,,,
player,201809090crd,crd,EdmoCh00,rush_yds_bc_per_rush,3.5,,,,,
player,201809090crd,crd,EdmoCh00,rush_yac,10,,,,,
player,201809090crd,crd,EdmoCh00,rush_yac_per_rush,2.5,,,,,
player,201809090crd,crd,EdmoCh00,rush_broken_tackles,0,,,,,
player,201809090crd,crd,EdmoCh00,rush_broken_tackles_per_rush,,,,,,
player,201809090crd,crd,BradSa00,rush_att,2,,,,,
player,201809090crd,crd,BradSa00,rush_yds,7,,,,,
player,201809090crd,crd,BradSa00,rush_first_down,1,,,,,
player,201809090crd,crd,BradSa00,rush_yds_before_contact,7,,,,,
player,201809090crd,crd,BradSa00,rush_yds_bc_per_rush,3.5,,,,,
player,201809090crd,crd,BradSa00,rush_yac,0,,,,,
player,201809090crd,crd,BradSa00,rush_yac_per_rush,0.0,,,,,
player,201809090crd,crd,BradSa00,rush_broken_tackles,0,,,,,
player,201809090crd,crd,BradSa00,rush_broken_tackles_per_rush,,,,,,
player,201809090crd,was,ThomCh03,targets,7,,,,,
player,201809090crd,was,ThomCh03,rec,6,,,,,
player,201809090crd,was,ThomCh03,rec_yds,63,,,,,
player,201809090crd,was,ThomCh03,rec_first_down,4,,,,,
player,201809090crd,was,ThomCh03,rec_air_yds,4,,,,,
player,201809090crd,was,ThomCh03,rec_air_yds_per_rec,0.7,,,,,
player,201809090crd,was,ThomCh03,rec_yac,59,,,,,
player,201809090crd,was,ThomCh03,rec_yac_per_rec,9.8,,,,,
player,201809090crd,was,ThomCh03,rec_broken_tackles,3,,,,,
player,201809090crd,was,ThomCh03,rec_broken_tackles_per_rec,2.0,,,,,
player,201809090crd,was,ThomCh03,rec_drops,0,,,,,
player,201809090crd,was,ThomCh03,rec_drop_pct,0.0,,,,,
player,201809090crd,was,RichPa01,targets,6,,,,,
player,201809090crd,was,RichPa01,rec,4,,,,,
player,201809090crd,was,RichPa01,rec_yds,22,,,,,
player,201809090crd,was,RichPa01,rec_first_down,1,,,,,
player,201809090crd,was,RichPa01,rec_air_yds,13,,,,,
player,201809090crd,was,RichPa01,rec_air_yds_per_rec,3.3,,,,,
player,201809090crd,was,RichPa01,rec_yac,9,,,,,
player,201809090crd,was,RichPa01,rec_yac_per_rec,2.3,,,,,
player,201809090crd,was,RichPa01,rec_broken_tackles,0,,,,,
player,201809090crd,was,RichPa01,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,was,RichPa01,rec_drops,0,,,,,
player,201809090crd,was,RichPa01,rec_drop_pct,0.0,,,,,
player,201809090crd,was,ReedJo02,targets,5,,,,,
player,201809090crd,was,ReedJo02,rec,4,,,,,
player,201809090crd,was,ReedJo02,rec_yds,48,,,,,
player,201809090crd,was,ReedJo02,rec_first_down,3,,,,,
player,201809090crd,was,ReedJo02,rec_air_yds,23,,,,,
player,201809090crd,was,ReedJo02,rec_air_yds_per_rec,5.8,,,,,
player,201809090crd,was,ReedJo02,rec_yac,25,,,,,
player,201809090crd,was,ReedJo02,rec_yac_per_rec,6.3,,,,,
player,201809090crd,was,ReedJo02,rec_broken_tackles,0,,,,,
player,201809090crd,was,ReedJo02,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,was,ReedJo02,rec_drops,0,,,,,
player,201809090crd,was,ReedJo02,rec_drop_pct,0.0,,,,,
player,201809090crd,was,CrowJa00,targets,4,,,,,
player,201809090crd,was,CrowJa00,rec,3,,,,,
player,201809090crd,was,CrowJa00,rec_yds,32,,,,,
player,201809090crd,was,CrowJa00,rec_first_down,2,,,,,
player,201809090crd,was,CrowJa00,rec_air_yds,20,,,,,
player,201809090crd,was,CrowJa00,rec_air_yds_per_rec,6.7,,,,,
player,201809090crd,was,CrowJa00,rec_yac,12,,,,,
player,201809090crd,was,CrowJa00,rec_yac_per_rec,4.0,,,,,
player,201809090crd,was,CrowJa00,rec_broken_tackles,0,,,,,
player,201809090crd,was,CrowJa00,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,was,CrowJa00,rec_drops,0,,,,,
player,201809090crd,was,CrowJa00,rec_drop_pct,0.0,,,,,
player,201809090crd,was,PeteAd01,targets,3,,,,,
player,201809090crd,was,PeteAd01,rec,2,,,,,
player,201809090crd,was,PeteAd01,rec_yds,70,,,,,
player,201809090crd,was,PeteAd01,rec_first_down,1,,,,,
player,201809090crd,was,PeteAd01,rec_air_yds,0,,,,,
player,201809090crd,was,PeteAd01,rec_air_yds_per_rec,0.0,,,,,
player,201809090crd,was,PeteAd01,rec_yac,70,,,,,
player,201809090crd,was,PeteAd01,rec_yac_per_rec,35.0,,,,,
player,201809090crd,was,PeteAd01,rec_broken_tackles,2,,,,,
player,201809090crd,was,PeteAd01,rec_broken_tackles_per_rec,1.0,,,,,
player,201809090crd,was,PeteAd01,rec_drops,0,,,,,
player,201809090crd,was,PeteAd01,rec_drop_pct,0.0,,,,,
player,201809090crd,was,DaviVe00,targets,1,,,,,
player,201809090crd,was,DaviVe00,rec,1,,,,,
player,201809090crd,was,DaviVe00,rec_yds,9,,,,,
player,201809090crd,was,DaviVe00,rec_first_down,1,,,,,
player,201809090crd,was,DaviVe00,rec_air_yds,6,,,,,
player,201809090crd,was,DaviVe00,rec_air_yds_per_rec,6.0,,,,,
player,201809090crd,was,DaviVe00,rec_yac,3,,,,,
player,201809090crd,was,DaviVe00,rec_yac_per_rec,3.0,,,,,
player,201809090crd,was,DaviVe00,rec_broken_tackles,0,,,,,
player,201809090crd,was,DaviVe00,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,was,DaviVe00,rec_drops,0,,,,,
player,201809090crd,was,DaviVe00,rec_drop_pct,0.0,,,,,
player,201809090crd,was,DoctJo00,targets,3,,,,,
player,201809090crd,was,DoctJo00,rec,1,,,,,
player,201809090crd,was,DoctJo00,rec_yds,11,,,,,
player,201809090crd,was,DoctJo00,rec_first_down,1,,,,,
player,201809090crd,was,DoctJo00,rec_air_yds,9,,,,,
player,201809090crd,was,DoctJo00,rec_air_yds_per_rec,9.0,,,,,
player,201809090crd,was,DoctJo00,rec_yac,2,,,,,
player,201809090crd,was,DoctJo00,rec_yac_per_rec,2.0,,,,,
player,201809090crd,was,DoctJo00,rec_broken_tackles,0,,,,,
player,201809090crd,was,DoctJo00,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,was,DoctJo00,rec_drops,1,,,,,
player,201809090crd,was,DoctJo00,rec_drop_pct,33.3,,,,,
player,201809090crd,crd,FitzLa00,targets,10,,,,,
player,201809090crd,crd,FitzLa00,rec,7,,,,,
player,201809090crd,crd,FitzLa00,rec_yds,76,,,,,
player,201809090crd,crd,FitzLa00,rec_first_down,3,,,,,
player,201809090crd,crd,FitzLa00,rec_air_yds,55,,,,,
player,201809090crd,crd,FitzLa00,rec_air_yds_per_rec,7.9,,,,,
player,201809090crd,crd,FitzLa00,rec_yac,21,,,,,
player,201809090crd,crd,FitzLa00,rec_yac_per_rec,3.0,,,,,
player,201809090crd,crd,FitzLa00,rec_broken_tackles,0,,,,,
player,201809090crd,crd,FitzLa00,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,crd,FitzLa00,rec_drops,1,,,,,
player,201809090crd,crd,FitzLa00,rec_drop_pct,10.0,,,,,
player,201809090crd,crd,JohnDa08,targets,9,,,,,
player,201809090crd,crd,JohnDa08,rec,5,,,,,
player,201809090crd,crd,JohnDa08,rec_yds,30,,,,,
player,201809090crd,crd,JohnDa08,rec_first_down,1,,,,,
player,201809090crd,crd,JohnDa08,rec_air_yds,10,,,,,
player,201809090crd,crd,JohnDa08,rec_air_yds_per_rec,2.0,,,,,
player,201809090crd,crd,JohnDa08,rec_yac,20,,,,,
player,201809090crd,crd,JohnDa08,rec_yac_per_rec,4.0,,,,,
player,201809090crd,crd,JohnDa08,rec_broken_tackles,0,,,,,
player,201809090crd,crd,JohnDa08,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,crd,JohnDa08,rec_drops,3,,,,,
player,201809090crd,crd,JohnDa08,rec_drop_pct,33.3,,,,,
player,201809090crd,crd,EdmoCh00,targets,4,,,,,
player,201809090crd,crd,EdmoCh00,rec,4,,,,,
player,201809090crd,crd,EdmoCh00,rec_yds,24,,,,,
player,201809090crd,crd,EdmoCh00,rec_first_down,0,,,,,
player,201809090crd,crd,EdmoCh00,rec_air_yds,4,,,,,
player,201809090crd,crd,EdmoCh00,rec_air_yds_per_rec,1.0,,,,,
player,201809090crd,crd,EdmoCh00,rec_yac,20,,,,,
player,201809090crd,crd,EdmoCh00,rec_yac_per_rec,5.0,,,,,
player,201809090crd,crd,EdmoCh00,rec_broken_tackles,1,,,,,
player,201809090crd,crd,EdmoCh00,rec_broken_tackles_per_rec,4.0,,,,,
player,201809090crd,crd,EdmoCh00,rec_drops,0,,,,,
player,201809090crd,crd,EdmoCh00,rec_drop_pct,0.0,,,,,
player,201809090crd,crd,SealRi00,targets,6,,,,,
player,201809090crd,crd,SealRi00,rec,3,,,,,
player,201809090crd,crd,SealRi00,rec_yds,19,,,,,
player,201809090crd,crd,SealRi00,rec_first_down,2,,,,,
player,201809090crd,crd,SealRi00,rec_air_yds,14,,,,,
player,201809090crd,crd,SealRi00,rec_air_yds_per_rec,4.7,,,,,
player,201809090crd,crd,SealRi00,rec_yac,5,,,,,
player,201809090crd,crd,SealRi00,rec_yac_per_rec,1.7,,,,,
player,201809090crd,crd,SealRi00,rec_broken_tackles,0,,,,,
player,201809090crd,crd,SealRi00,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,crd,SealRi00,rec_drops,0,,,,,
player,201809090crd,crd,SealRi00,rec_drop_pct,0.0,,,,,
player,201809090crd,crd,KirkCh01,targets,2,,,,,
player,201809090crd,crd,KirkCh01,rec,1,,,,,
player,201809090crd,crd,KirkCh01,rec_yds,4,,,,,
player,201809090crd,crd,KirkCh01,rec_first_down,,,,,,
player,201809090crd,crd,KirkCh01,rec_air_yds,4,,,,,
player,201809090crd,crd,KirkCh01,rec_air_yds_per_rec,4.0,,,,,
player,201809090crd,crd,KirkCh01,rec_yac,0,,,,,
player,201809090crd,crd,KirkCh01,rec_yac_per_rec,0.0,,,,,
player,201809090crd,crd,KirkCh01,rec_broken_tackles,0,,,,,
player,201809090crd,crd,KirkCh01,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,crd,KirkCh01,rec_drops,0,,,,,
player,201809090crd,crd,KirkCh01,rec_drop_pct,0.0,,,,,
player,201809090crd,crd,WillCh05,targets,3,,,,,
player,201809090crd,crd,WillCh05,rec,0,,,,,
player,201809090crd,crd,WillCh05,rec_yds,0,,,,,
player,201809090crd,crd,WillCh05,rec_first_down,,,,,,
player,201809090crd,crd,WillCh05,rec_air_yds,0,,,,,
player,201809090crd,crd,WillCh05,rec_air_yds_per_rec,,,,,,
player,201809090crd,crd,WillCh05,rec_yac,0,,,,,
player,201809090crd,crd,WillCh05,rec_yac_per_rec,,,,,,
player,201809090crd,crd,WillCh05,rec_broken_tackles,0,,,,,
player,201809090crd,crd,WillCh05,rec_broken_tackles_per_rec,,,,,,
player,201809090crd,crd,WillCh05,rec_drops,0,,,,,
player,201809090crd,crd,WillCh05,rec_drop_pct,0.0,,,,,
player,201809090crd,crd,PughJu00,pos,G,,,,,
player,201809090crd,crd,PughJu00,offense,53,,,,,
player,201809090crd,crd,PughJu00,off_pct,100%,,,,,
player,201809090crd,crd,PughJu00,defense,0,,,,,
player,201809090crd,crd,PughJu00,def_pct,0%,,,,,
player,201809090crd,crd,PughJu00,special_teams,0,,,,,
player,201809090crd,crd,PughJu00,st_pct,0%,,,,,
player,201809090crd,crd,BradSa00,pos,QB,,,,,
player,201809090crd,crd,BradSa00,offense,53,,,,,
player,201809090crd,crd,BradSa00,off_pct,100%,,,,,
player,201809090crd,crd,BradSa00,defense,0,,,,,
player,201809090crd,crd,BradSa00,def_pct,0%,,,,,
player,201809090crd,crd,BradSa00,special_teams,0,,,,,
player,201809090crd,crd,BradSa00,st_pct,0%,,,,,
player,201809090crd,crd,IupaMi20,pos,G,,,,,
player,201809090crd,crd,IupaMi20,offense,53,,,,,
player,201809090crd,crd,IupaMi20,off_pct,100%,,,,,
player,201809090crd,crd,IupaMi20,defense,0,,,,,
player,201809090crd,crd,IupaMi20,def_pct,0%,,,,,
player,201809090crd,crd,IupaMi20,special_teams,0,,,,,
player,201809090crd,crd,IupaMi20,st_pct,0%,,,,,
player,201809090crd,crd,ColeMa02,pos,C,,,,,
player,201809090crd,crd,ColeMa02,offense,53,,,,,
player,201809090crd,crd,ColeMa02,off_pct,100%,,,,,
player,201809090crd,crd,ColeMa02,defense,0,,,,,
player,201809090crd,crd,ColeMa02,def_pct,0%,,,,,
player,201809090crd,crd,ColeMa02,special_teams,0,,,,,
player,201809090crd,crd,ColeMa02,st_pct,0%,,,,,
player,201809090crd,crd,HumpD.00,pos,T,,,,,
player,201809090crd,crd,HumpD.00,offense,53,,,,,
player,201809090crd,crd,HumpD.00,off_pct,100%,,,,,
player,201809090crd,crd,HumpD.00,defense,0,,,,,
player,201809090crd,crd,HumpD.00,def_pct,0%,,,,,
player,201809090crd,crd,HumpD.00,special_teams,0,,,,,
player,201809090crd,crd,HumpD.00,st_pct,0%,,,,,
player,201809090crd,crd,FitzLa00,pos,WR,,,,,
player,201809090crd,crd,FitzLa00,offense,52,,,,,
player,201809090crd,crd,FitzLa00,off_pct,98%,,,,,
player,201809090crd,crd,FitzLa00,defense,0,,,,,
player,201809090crd,crd,FitzLa00,def_pct,0%,,,,,
player,201809090crd,crd,FitzLa00,special_teams,0,,,,,
player,201809090crd,crd,FitzLa00,st_pct,0%,,,,,
player,201809090crd,crd,WillCh05,pos,WR,,,,,
player,201809090crd,crd,WillCh05,offense,50,,,,,
player,201809090crd,crd,WillCh05,off_pct,94%,,,,,
player,201809090crd,crd,WillCh05,defense,0,,,,,
player,201809090crd,crd,WillCh05,def_pct,0%,,,,,
player,201809090crd,crd,WillCh05,special_teams,0,,,,,
player,201809090crd,crd,WillCh05,st_pct,0%,,,,,
player,201809090crd,crd,SealRi00,pos,TE,,,,,
player,201809090crd,crd,SealRi00,offense,49,,,,,
player,201809090crd,crd,SealRi00,off_pct,92%,,,,,
player,201809090crd,crd,SealRi00,defense,0,,,,,
player,201809090crd,crd,SealRi00,def_pct,0%,,,,,
player,201809090crd,crd,SealRi00,special_teams,0,,,,,
player,201809090crd,crd,SealRi00,st_pct,0%,,,,,
player,201809090crd,crd,KirkCh01,pos,WR,,,,,
player,201809090crd,crd,KirkCh01,offense,45,,,,,
player,201809090crd,crd,KirkCh01,off_pct,85%,,,,,
player,201809090crd,crd,KirkCh01,defense,0,,,,,
player,201809090crd,crd,KirkCh01,def_pct,0%,,,,,
player,201809090crd,crd,KirkCh01,special_teams,4,,,,,
player,201809090crd,crd,KirkCh01,st_pct,20%,,,,,
player,201809090crd,crd,JohnDa08,pos,RB,,,,,
player,201809090crd,crd,JohnDa08,offense,36,,,,,
player,201809090crd,crd,JohnDa08,off_pct,68%,,,,,
player,201809090crd,crd,JohnDa08,defense,0,,,,,
player,201809090crd,crd,JohnDa08,def_pct,0%,,,,,
player,201809090crd,crd,JohnDa08,special_teams,0,,,,,
player,201809090crd,crd,JohnDa08,st_pct,0%,,,,,
player,201809090crd,crd,SmitAn23,pos,T,,,,,
player,201809090crd,crd,SmitAn23,offense,29,,,,,
player,201809090crd,crd,SmitAn23,off_pct,55%,,,,,
player,201809090crd,crd,SmitAn23,defense,0,,,,,
player,201809090crd,crd,SmitAn23,def_pct,0%,,,,,
player,201809090crd,crd,SmitAn23,special_teams,0,,,,,
player,201809090crd,crd,SmitAn23,st_pct,0%,,,,,
player,201809090crd,crd,WetzJo00,pos,T,,,,,
player,201809090crd,crd,WetzJo00,offense,25,,,,,
player,201809090crd,crd,WetzJo00,off_pct,47%,,,,,
player,201809090crd,crd,WetzJo00,defense,0,,,,,
player,201809090crd,crd,WetzJo00,def_pct,0%,,,,,
player,201809090crd,crd,WetzJo00,special_teams,0,,,,,
player,201809090crd,crd,WetzJo00,st_pct,0%,,,,,
player,201809090crd,crd,EdmoCh00,pos,RB,,,,,
player,201809090crd,crd,EdmoCh00,offense,17,,,,,
player,201809090crd,crd,EdmoCh00,off_pct,32%,,,,,
player,201809090crd,crd,EdmoCh00,defense,0,,,,,
player,201809090crd,crd,EdmoCh00,def_pct,0%,,,,,
player,201809090crd,crd,EdmoCh00,special_teams,5,,,,,
player,201809090crd,crd,EdmoCh00,st_pct,25%,,,,,
player,201809090crd,crd,HolmGa00,pos,TE,,,,,
player,201809090crd,crd,HolmGa00,offense,9,,,,,
player,201809090crd,crd,HolmGa00,off_pct,17%,,,,,
player,201809090crd,crd,HolmGa00,defense,0,,,,,
player,201809090crd,crd,HolmGa00,def_pct,0%,,,,,
player,201809090crd,crd,HolmGa00,special_teams,5,,,,,
player,201809090crd,crd,HolmGa00,st_pct,25%,,,,,
player,201809090crd,crd,ColeDe00,pos,FB,,,,,
player,201809090crd,crd,ColeDe00,offense,5,,,,,
player,201809090crd,crd,ColeDe00,off_pct,9%,,,,,
player,201809090crd,crd,ColeDe00,defense,0,,,,,
player,201809090crd,crd,ColeDe00,def_pct,0%,,,,,
player,201809090crd,crd,ColeDe00,special_teams,16,,,,,
player,201809090crd,crd,ColeDe00,st_pct,80%,,,,,
player,201809090crd,crd,NelsJJ00,pos,WR,,,,,
player,201809090crd,crd,NelsJJ00,offense,1,,,,,
player,201809090crd,crd,NelsJJ00,off_pct,2%,,,,,
player,201809090crd,crd,NelsJJ00,defense,0,,,,,
player,201809090crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201809090crd,crd,NelsJJ00,special_teams,0,,,,,
player,201809090crd,crd,NelsJJ00,st_pct,0%,,,,,
player,201809090crd,crd,BucaDe00,pos,LB,,,,,
player,201809090crd,crd,BucaDe00,offense,0,,,,,
player,201809090crd,crd,BucaDe00,off_pct,0%,,,,,
player,201809090crd,crd,BucaDe00,defense,79,,,,,
player,201809090crd,crd,BucaDe00,def_pct,100%,,,,,
player,201809090crd,crd,BucaDe00,special_teams,0,,,,,
player,201809090crd,crd,BucaDe00,st_pct,0%,,,,,
player,201809090crd,crd,BakeBu00,pos,SS,,,,,
player,201809090crd,crd,BakeBu00,offense,0,,,,,
player,201809090crd,crd,BakeBu00,off_pct,0%,,,,,
player,201809090crd,crd,BakeBu00,defense,78,,,,,
player,201809090crd,crd,BakeBu00,def_pct,99%,,,,,
player,201809090crd,crd,BakeBu00,special_teams,6,,,,,
player,201809090crd,crd,BakeBu00,st_pct,30%,,,,,
player,201809090crd,crd,PetePa00,pos,CB,,,,,
player,201809090crd,crd,PetePa00,offense,0,,,,,
player,201809090crd,crd,PetePa00,off_pct,0%,,,,,
player,201809090crd,crd,PetePa00,defense,78,,,,,
player,201809090crd,crd,PetePa00,def_pct,99%,,,,,
player,201809090crd,crd,PetePa00,special_teams,4,,,,,
player,201809090crd,crd,PetePa00,st_pct,20%,,,,,
player,201809090crd,crd,TaylJa01,pos,CB,,,,,
player,201809090crd,crd,TaylJa01,offense,0,,,,,
player,201809090crd,crd,TaylJa01,off_pct,0%,,,,,
player,201809090crd,crd,TaylJa01,defense,78,,,,,
player,201809090crd,crd,TaylJa01,def_pct,99%,,,,,
player,201809090crd,crd,TaylJa01,special_teams,2,,,,,
player,201809090crd,crd,TaylJa01,st_pct,10%,,,,,
player,201809090crd,crd,BethAn20,pos,FS,,,,,
player,201809090crd,crd,BethAn20,offense,0,,,,,
player,201809090crd,crd,BethAn20,off_pct,0%,,,,,
player,201809090crd,crd,BethAn20,defense,77,,,,,
player,201809090crd,crd,BethAn20,def_pct,97%,,,,,
player,201809090crd,crd,BethAn20,special_teams,0,,,,,
player,201809090crd,crd,BethAn20,st_pct,0%,,,,,
player,201809090crd,crd,BostTr00,pos,FS,,,,,
player,201809090crd,crd,BostTr00,offense,0,,,,,
player,201809090crd,crd,BostTr00,off_pct,0%,,,,,
