game,2018,15,20181213,201812130kan,sdg,"Los Angeles Chargers",29,kan,"Kansas City Chiefs",28
player,201812130kan,kan,SoreDa01,tackles_combined,3,,,,,
player,201812130kan,kan,SoreDa01,tackles_solo,3,,,,,
player,201812130kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201812130kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201812130kan,kan,SoreDa01,qb_hits,0,,,,,
player,201812130kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201812130kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201812130kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201812130kan,kan,LucaJo00,def_int,0,,,,,
player,201812130kan,kan,LucaJo00,def_int_yds,0,,,,,
player,201812130kan,kan,LucaJo00,def_int_td,0,,,,,
player,201812130kan,kan,LucaJo00,def_int_long,0,,,,,
player,201812130kan,kan,LucaJo00,pass_defended,0,,,,,
player,201812130kan,kan,LucaJo00,sacks,0.0,,,,,
player,201812130kan,kan,LucaJo00,tackles_combined,1,,,,,
player,201812130kan,kan,LucaJo00,tackles_solo,0,,,,,
player,201812130kan,kan,LucaJo00,tackles_assists,1,,,,,
player,201812130kan,kan,LucaJo00,tackles_loss,0,,,,,
player,201812130kan,kan,LucaJo00,qb_hits,0,,,,,
player,201812130kan,kan,LucaJo00,fumbles_rec,0,,,,,
player,201812130kan,kan,LucaJo00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,LucaJo00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,LucaJo00,fumbles_forced,0,,,,,
player,201812130kan,kan,SherAn00,def_int,0,,,,,
player,201812130kan,kan,SherAn00,def_int_yds,0,,,,,
player,201812130kan,kan,SherAn00,def_int_td,0,,,,,
player,201812130kan,kan,SherAn00,def_int_long,0,,,,,
player,201812130kan,kan,SherAn00,pass_defended,0,,,,,
player,201812130kan,kan,SherAn00,sacks,0.0,,,,,
player,201812130kan,kan,SherAn00,tackles_combined,1,,,,,
player,201812130kan,kan,SherAn00,tackles_solo,0,,,,,
player,201812130kan,kan,SherAn00,tackles_assists,1,,,,,
player,201812130kan,kan,SherAn00,tackles_loss,0,,,,,
player,201812130kan,kan,SherAn00,qb_hits,0,,,,,
player,201812130kan,kan,SherAn00,fumbles_rec,0,,,,,
player,201812130kan,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,SherAn00,fumbles_forced,0,,,,,
player,201812130kan,kan,SmitTr04,def_int,0,,,,,
player,201812130kan,kan,SmitTr04,def_int_yds,0,,,,,
player,201812130kan,kan,SmitTr04,def_int_td,0,,,,,
player,201812130kan,kan,SmitTr04,def_int_long,0,,,,,
player,201812130kan,kan,SmitTr04,pass_defended,0,,,,,
player,201812130kan,kan,SmitTr04,sacks,0.0,,,,,
player,201812130kan,kan,SmitTr04,tackles_combined,1,,,,,
player,201812130kan,kan,SmitTr04,tackles_solo,0,,,,,
player,201812130kan,kan,SmitTr04,tackles_assists,1,,,,,
player,201812130kan,kan,SmitTr04,tackles_loss,0,,,,,
player,201812130kan,kan,SmitTr04,qb_hits,0,,,,,
player,201812130kan,kan,SmitTr04,fumbles_rec,0,,,,,
player,201812130kan,kan,SmitTr04,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,SmitTr04,fumbles_rec_td,0,,,,,
player,201812130kan,kan,SmitTr04,fumbles_forced,0,,,,,
player,201812130kan,kan,WardCh01,def_int,0,,,,,
player,201812130kan,kan,WardCh01,def_int_yds,0,,,,,
player,201812130kan,kan,WardCh01,def_int_td,0,,,,,
player,201812130kan,kan,WardCh01,def_int_long,0,,,,,
player,201812130kan,kan,WardCh01,pass_defended,0,,,,,
player,201812130kan,kan,WardCh01,sacks,0.0,,,,,
player,201812130kan,kan,WardCh01,tackles_combined,1,,,,,
player,201812130kan,kan,WardCh01,tackles_solo,1,,,,,
player,201812130kan,kan,WardCh01,tackles_assists,0,,,,,
player,201812130kan,kan,WardCh01,tackles_loss,0,,,,,
player,201812130kan,kan,WardCh01,qb_hits,0,,,,,
player,201812130kan,kan,WardCh01,fumbles_rec,0,,,,,
player,201812130kan,kan,WardCh01,fumbles_rec_yds,0,,,,,
player,201812130kan,kan,WardCh01,fumbles_rec_td,0,,,,,
player,201812130kan,kan,WardCh01,fumbles_forced,0,,,,,
player,201812130kan,kan,ConlCh00,def_int,0,,,,,
player,201812130kan,kan,ConlCh00,def_int_yds,0,,,,,
player,201812130kan,kan,ConlCh00,def_int_td,0,,,,,
player,201812130kan,kan,ConlCh00,def_int_long,0,,,,,
player,201812130kan,kan,ConlCh00,pass_defended,0,,,,,
player,201812130kan,kan,ConlCh00,sacks,0.0,,,,,
player,201812130kan,kan,ConlCh00,tackles_combined,0,,,,,
player,201812130kan,kan,ConlCh00,tackles_solo,0,,,,,
player,201812130kan,kan,ConlCh00,tackles_assists,0,,,,,
player,201812130kan,kan,ConlCh00,tackles_loss,0,,,,,
player,201812130kan,kan,ConlCh00,qb_hits,0,,,,,
player,201812130kan,kan,ConlCh00,fumbles_rec,1,,,,,
player,201812130kan,kan,ConlCh00,fumbles_rec_yds,1,,,,,
player,201812130kan,kan,ConlCh00,fumbles_rec_td,0,,,,,
player,201812130kan,kan,ConlCh00,fumbles_forced,0,,,,,
player,201812130kan,sdg,KingDe01,kick_ret,2,,,,,
player,201812130kan,sdg,KingDe01,kick_ret_yds,47,,,,,
player,201812130kan,sdg,KingDe01,kick_ret_yds_per_ret,23.5,,,,,
player,201812130kan,sdg,KingDe01,kick_ret_td,0,,,,,
player,201812130kan,sdg,KingDe01,kick_ret_long,25,,,,,
player,201812130kan,sdg,KingDe01,punt_ret,1,,,,,
player,201812130kan,sdg,KingDe01,punt_ret_yds,0,,,,,
player,201812130kan,sdg,KingDe01,punt_ret_yds_per_ret,0.0,,,,,
player,201812130kan,sdg,KingDe01,punt_ret_td,0,,,,,
player,201812130kan,sdg,KingDe01,punt_ret_long,0,,,,,
player,201812130kan,kan,SmitTr04,kick_ret,5,,,,,
player,201812130kan,kan,SmitTr04,kick_ret_yds,104,,,,,
player,201812130kan,kan,SmitTr04,kick_ret_yds_per_ret,20.8,,,,,
player,201812130kan,kan,SmitTr04,kick_ret_td,0,,,,,
player,201812130kan,kan,SmitTr04,kick_ret_long,51,,,,,
player,201812130kan,kan,SmitTr04,punt_ret,0,,,,,
player,201812130kan,kan,SmitTr04,punt_ret_yds,0,,,,,
player,201812130kan,kan,SmitTr04,punt_ret_yds_per_ret,,,,,,
player,201812130kan,kan,SmitTr04,punt_ret_td,0,,,,,
player,201812130kan,kan,SmitTr04,punt_ret_long,0,,,,,
player,201812130kan,sdg,BadgMi00,xpm,3,,,,,
player,201812130kan,sdg,BadgMi00,xpa,3,,,,,
player,201812130kan,sdg,BadgMi00,fgm,,,,,,
player,201812130kan,sdg,BadgMi00,fga,,,,,,
player,201812130kan,sdg,BadgMi00,punt,0,,,,,
player,201812130kan,sdg,BadgMi00,punt_yds,0,,,,,
player,201812130kan,sdg,BadgMi00,punt_yds_per_punt,,,,,,
player,201812130kan,sdg,BadgMi00,punt_long,0,,,,,
player,201812130kan,sdg,JoneDo21,xpm,,,,,,
player,201812130kan,sdg,JoneDo21,xpa,,,,,,
player,201812130kan,sdg,JoneDo21,fgm,,,,,,
player,201812130kan,sdg,JoneDo21,fga,,,,,,
player,201812130kan,sdg,JoneDo21,punt,2,,,,,
player,201812130kan,sdg,JoneDo21,punt_yds,83,,,,,
player,201812130kan,sdg,JoneDo21,punt_yds_per_punt,41.5,,,,,
player,201812130kan,sdg,JoneDo21,punt_long,44,,,,,
player,201812130kan,kan,ButkHa00,xpm,4,,,,,
player,201812130kan,kan,ButkHa00,xpa,4,,,,,
player,201812130kan,kan,ButkHa00,fgm,,,,,,
player,201812130kan,kan,ButkHa00,fga,,,,,,
player,201812130kan,kan,ButkHa00,punt,0,,,,,
player,201812130kan,kan,ButkHa00,punt_yds,0,,,,,
player,201812130kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201812130kan,kan,ButkHa00,punt_long,0,,,,,
player,201812130kan,kan,ColqDu20,xpm,,,,,,
player,201812130kan,kan,ColqDu20,xpa,,,,,,
player,201812130kan,kan,ColqDu20,fgm,,,,,,
player,201812130kan,kan,ColqDu20,fga,,,,,,
player,201812130kan,kan,ColqDu20,punt,4,,,,,
player,201812130kan,kan,ColqDu20,punt_yds,203,,,,,
player,201812130kan,kan,ColqDu20,punt_yds_per_punt,50.8,,,,,
player,201812130kan,kan,ColqDu20,punt_long,61,,,,,
player,201812130kan,sdg,RivePh00,pass_cmp,26,,,,,
player,201812130kan,sdg,RivePh00,pass_att,38,,,,,
player,201812130kan,sdg,RivePh00,pass_yds,313,,,,,
player,201812130kan,sdg,RivePh00,pass_first_down,18,,,,,
player,201812130kan,sdg,RivePh00,pass_air_yds,200,,,,,
player,201812130kan,sdg,RivePh00,pass_air_yds_per_cmp,7.7,,,,,
player,201812130kan,sdg,RivePh00,pass_air_yds_per_att,5.3,,,,,
player,201812130kan,sdg,RivePh00,pass_tgt_yds_per_att,8.5,,,,,
player,201812130kan,sdg,RivePh00,pass_yac,113,,,,,
player,201812130kan,sdg,RivePh00,pass_yac_per_cmp,4.3,,,,,
player,201812130kan,sdg,RivePh00,pass_drops,1,,,,,
player,201812130kan,sdg,RivePh00,pass_drop_pct,2.6,,,,,
player,201812130kan,sdg,RivePh00,pass_poor_throws,4,,,,,
player,201812130kan,sdg,RivePh00,pass_poor_throw_pct,10.5,,,,,
player,201812130kan,sdg,RivePh00,pass_blitzed,6,,,,,
player,201812130kan,sdg,RivePh00,pass_hurried,8,,,,,
player,201812130kan,sdg,RivePh00,pass_hits,6,,,,,
player,201812130kan,sdg,RivePh00,rush_scrambles,0,,,,,
player,201812130kan,sdg,RivePh00,rush_scrambles_yds_per_att,,,,,,
player,201812130kan,kan,MahoPa00,pass_cmp,24,,,,,
player,201812130kan,kan,MahoPa00,pass_att,34,,,,,
player,201812130kan,kan,MahoPa00,pass_yds,243,,,,,
player,201812130kan,kan,MahoPa00,pass_first_down,12,,,,,
player,201812130kan,kan,MahoPa00,pass_air_yds,107,,,,,
player,201812130kan,kan,MahoPa00,pass_air_yds_per_cmp,4.5,,,,,
player,201812130kan,kan,MahoPa00,pass_air_yds_per_att,3.1,,,,,
player,201812130kan,kan,MahoPa00,pass_tgt_yds_per_att,6.2,,,,,
player,201812130kan,kan,MahoPa00,pass_yac,136,,,,,
player,201812130kan,kan,MahoPa00,pass_yac_per_cmp,5.7,,,,,
player,201812130kan,kan,MahoPa00,pass_drops,2,,,,,
player,201812130kan,kan,MahoPa00,pass_drop_pct,5.9,,,,,
player,201812130kan,kan,MahoPa00,pass_poor_throws,4,,,,,
player,201812130kan,kan,MahoPa00,pass_poor_throw_pct,11.8,,,,,
player,201812130kan,kan,MahoPa00,pass_blitzed,3,,,,,
player,201812130kan,kan,MahoPa00,pass_hurried,7,,,,,
player,201812130kan,kan,MahoPa00,pass_hits,1,,,,,
player,201812130kan,kan,MahoPa00,rush_scrambles,1,,,,,
player,201812130kan,kan,MahoPa00,rush_scrambles_yds_per_att,2.0,,,,,
player,201812130kan,sdg,JackJu01,rush_att,16,,,,,
player,201812130kan,sdg,JackJu01,rush_yds,58,,,,,
player,201812130kan,sdg,JackJu01,rush_first_down,4,,,,,
player,201812130kan,sdg,JackJu01,rush_yds_before_contact,23,,,,,
player,201812130kan,sdg,JackJu01,rush_yds_bc_per_rush,1.4,,,,,
player,201812130kan,sdg,JackJu01,rush_yac,35,,,,,
player,201812130kan,sdg,JackJu01,rush_yac_per_rush,2.2,,,,,
player,201812130kan,sdg,JackJu01,rush_broken_tackles,1,,,,,
player,201812130kan,sdg,JackJu01,rush_broken_tackles_per_rush,16.0,,,,,
player,201812130kan,sdg,NewsDe00,rush_att,6,,,,,
player,201812130kan,sdg,NewsDe00,rush_yds,34,,,,,
player,201812130kan,sdg,NewsDe00,rush_first_down,2,,,,,
player,201812130kan,sdg,NewsDe00,rush_yds_before_contact,16,,,,,
player,201812130kan,sdg,NewsDe00,rush_yds_bc_per_rush,2.7,,,,,
player,201812130kan,sdg,NewsDe00,rush_yac,18,,,,,
player,201812130kan,sdg,NewsDe00,rush_yac_per_rush,3.0,,,,,
player,201812130kan,sdg,NewsDe00,rush_broken_tackles,1,,,,,
player,201812130kan,sdg,NewsDe00,rush_broken_tackles_per_rush,6.0,,,,,
player,201812130kan,sdg,BenjTr00,rush_att,1,,,,,
player,201812130kan,sdg,BenjTr00,rush_yds,8,,,,,
player,201812130kan,sdg,BenjTr00,rush_first_down,0,,,,,
player,201812130kan,sdg,BenjTr00,rush_yds_before_contact,8,,,,,
player,201812130kan,sdg,BenjTr00,rush_yds_bc_per_rush,8.0,,,,,
player,201812130kan,sdg,BenjTr00,rush_yac,0,,,,,
player,201812130kan,sdg,BenjTr00,rush_yac_per_rush,0.0,,,,,
player,201812130kan,sdg,BenjTr00,rush_broken_tackles,0,,,,,
player,201812130kan,sdg,BenjTr00,rush_broken_tackles_per_rush,,,,,,
player,201812130kan,sdg,WillMi07,rush_att,1,,,,,
player,201812130kan,sdg,WillMi07,rush_yds,19,,,,,
player,201812130kan,sdg,WillMi07,rush_first_down,1,,,,,
player,201812130kan,sdg,WillMi07,rush_yds_before_contact,17,,,,,
player,201812130kan,sdg,WillMi07,rush_yds_bc_per_rush,17.0,,,,,
player,201812130kan,sdg,WillMi07,rush_yac,2,,,,,
player,201812130kan,sdg,WillMi07,rush_yac_per_rush,2.0,,,,,
player,201812130kan,sdg,WillMi07,rush_broken_tackles,0,,,,,
player,201812130kan,sdg,WillMi07,rush_broken_tackles_per_rush,,,,,,
player,201812130kan,kan,WillDa05,rush_att,10,,,,,
player,201812130kan,kan,WillDa05,rush_yds,49,,,,,
player,201812130kan,kan,WillDa05,rush_first_down,5,,,,,
player,201812130kan,kan,WillDa05,rush_yds_before_contact,38,,,,,
player,201812130kan,kan,WillDa05,rush_yds_bc_per_rush,3.8,,,,,
player,201812130kan,kan,WillDa05,rush_yac,11,,,,,
player,201812130kan,kan,WillDa05,rush_yac_per_rush,1.1,,,,,
player,201812130kan,kan,WillDa05,rush_broken_tackles,0,,,,,
player,201812130kan,kan,WillDa05,rush_broken_tackles_per_rush,,,,,,
player,201812130kan,kan,HillTy00,rush_att,3,,,,,
player,201812130kan,kan,HillTy00,rush_yds,-5,,,,,
player,201812130kan,kan,HillTy00,rush_first_down,0,,,,,
player,201812130kan,kan,HillTy00,rush_yds_before_contact,-6,,,,,
player,201812130kan,kan,HillTy00,rush_yds_bc_per_rush,-2.0,,,,,
player,201812130kan,kan,HillTy00,rush_yac,1,,,,,
player,201812130kan,kan,HillTy00,rush_yac_per_rush,0.3,,,,,
player,201812130kan,kan,HillTy00,rush_broken_tackles,0,,,,,
player,201812130kan,kan,HillTy00,rush_broken_tackles_per_rush,,,,,,
player,201812130kan,kan,MahoPa00,rush_att,2,,,,,
player,201812130kan,kan,MahoPa00,rush_yds,3,,,,,
player,201812130kan,kan,MahoPa00,rush_first_down,2,,,,,
player,201812130kan,kan,MahoPa00,rush_yds_before_contact,3,,,,,
player,201812130kan,kan,MahoPa00,rush_yds_bc_per_rush,1.5,,,,,
player,201812130kan,kan,MahoPa00,rush_yac,0,,,,,
player,201812130kan,kan,MahoPa00,rush_yac_per_rush,0.0,,,,,
player,201812130kan,kan,MahoPa00,rush_broken_tackles,0,,,,,
player,201812130kan,kan,MahoPa00,rush_broken_tackles_per_rush,,,,,,
player,201812130kan,kan,WillDa10,rush_att,2,,,,,
player,201812130kan,kan,WillDa10,rush_yds,13,,,,,
player,201812130kan,kan,WillDa10,rush_first_down,0,,,,,
player,201812130kan,kan,WillDa10,rush_yds_before_contact,5,,,,,
player,201812130kan,kan,WillDa10,rush_yds_bc_per_rush,2.5,,,,,
player,201812130kan,kan,WillDa10,rush_yac,8,,,,,
player,201812130kan,kan,WillDa10,rush_yac_per_rush,4.0,,,,,
player,201812130kan,kan,WillDa10,rush_broken_tackles,1,,,,,
player,201812130kan,kan,WillDa10,rush_broken_tackles_per_rush,2.0,,,,,
player,201812130kan,sdg,WillMi07,targets,9,,,,,
player,201812130kan,sdg,WillMi07,rec,7,,,,,
player,201812130kan,sdg,WillMi07,rec_yds,76,,,,,
player,201812130kan,sdg,WillMi07,rec_first_down,6,,,,,
player,201812130kan,sdg,WillMi07,rec_air_yds,60,,,,,
player,201812130kan,sdg,WillMi07,rec_air_yds_per_rec,8.6,,,,,
player,201812130kan,sdg,WillMi07,rec_yac,16,,,,,
player,201812130kan,sdg,WillMi07,rec_yac_per_rec,2.3,,,,,
player,201812130kan,sdg,WillMi07,rec_broken_tackles,1,,,,,
player,201812130kan,sdg,WillMi07,rec_broken_tackles_per_rec,7.0,,,,,
player,201812130kan,sdg,WillMi07,rec_drops,0,,,,,
player,201812130kan,sdg,WillMi07,rec_drop_pct,0.0,,,,,
player,201812130kan,sdg,WillTy00,targets,12,,,,,
player,201812130kan,sdg,WillTy00,rec,6,,,,,
player,201812130kan,sdg,WillTy00,rec_yds,71,,,,,
player,201812130kan,sdg,WillTy00,rec_first_down,4,,,,,
player,201812130kan,sdg,WillTy00,rec_air_yds,54,,,,,
player,201812130kan,sdg,WillTy00,rec_air_yds_per_rec,9.0,,,,,
player,201812130kan,sdg,WillTy00,rec_yac,17,,,,,
player,201812130kan,sdg,WillTy00,rec_yac_per_rec,2.8,,,,,
player,201812130kan,sdg,WillTy00,rec_broken_tackles,0,,,,,
player,201812130kan,sdg,WillTy00,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,sdg,WillTy00,rec_drops,0,,,,,
player,201812130kan,sdg,WillTy00,rec_drop_pct,0.0,,,,,
player,201812130kan,sdg,GateAn00,targets,5,,,,,
player,201812130kan,sdg,GateAn00,rec,4,,,,,
player,201812130kan,sdg,GateAn00,rec_yds,54,,,,,
player,201812130kan,sdg,GateAn00,rec_first_down,3,,,,,
player,201812130kan,sdg,GateAn00,rec_air_yds,33,,,,,
player,201812130kan,sdg,GateAn00,rec_air_yds_per_rec,8.3,,,,,
player,201812130kan,sdg,GateAn00,rec_yac,21,,,,,
player,201812130kan,sdg,GateAn00,rec_yac_per_rec,5.3,,,,,
player,201812130kan,sdg,GateAn00,rec_broken_tackles,0,,,,,
player,201812130kan,sdg,GateAn00,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,sdg,GateAn00,rec_drops,0,,,,,
player,201812130kan,sdg,GateAn00,rec_drop_pct,0.0,,,,,
player,201812130kan,sdg,JackJu01,targets,4,,,,,
player,201812130kan,sdg,JackJu01,rec,3,,,,,
player,201812130kan,sdg,JackJu01,rec_yds,27,,,,,
player,201812130kan,sdg,JackJu01,rec_first_down,1,,,,,
player,201812130kan,sdg,JackJu01,rec_air_yds,-1,,,,,
player,201812130kan,sdg,JackJu01,rec_air_yds_per_rec,-0.3,,,,,
player,201812130kan,sdg,JackJu01,rec_yac,28,,,,,
player,201812130kan,sdg,JackJu01,rec_yac_per_rec,9.3,,,,,
player,201812130kan,sdg,JackJu01,rec_broken_tackles,0,,,,,
player,201812130kan,sdg,JackJu01,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,sdg,JackJu01,rec_drops,0,,,,,
player,201812130kan,sdg,JackJu01,rec_drop_pct,0.0,,,,,
player,201812130kan,sdg,GreeVi00,targets,3,,,,,
player,201812130kan,sdg,GreeVi00,rec,2,,,,,
player,201812130kan,sdg,GreeVi00,rec_yds,9,,,,,
player,201812130kan,sdg,GreeVi00,rec_first_down,,,,,,
player,201812130kan,sdg,GreeVi00,rec_air_yds,8,,,,,
player,201812130kan,sdg,GreeVi00,rec_air_yds_per_rec,4.0,,,,,
player,201812130kan,sdg,GreeVi00,rec_yac,1,,,,,
player,201812130kan,sdg,GreeVi00,rec_yac_per_rec,0.5,,,,,
player,201812130kan,sdg,GreeVi00,rec_broken_tackles,0,,,,,
player,201812130kan,sdg,GreeVi00,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,sdg,GreeVi00,rec_drops,1,,,,,
player,201812130kan,sdg,GreeVi00,rec_drop_pct,33.3,,,,,
player,201812130kan,sdg,BenjTr00,targets,3,,,,,
player,201812130kan,sdg,BenjTr00,rec,2,,,,,
player,201812130kan,sdg,BenjTr00,rec_yds,57,,,,,
player,201812130kan,sdg,BenjTr00,rec_first_down,2,,,,,
player,201812130kan,sdg,BenjTr00,rec_air_yds,46,,,,,
player,201812130kan,sdg,BenjTr00,rec_air_yds_per_rec,23.0,,,,,
player,201812130kan,sdg,BenjTr00,rec_yac,11,,,,,
player,201812130kan,sdg,BenjTr00,rec_yac_per_rec,5.5,,,,,
player,201812130kan,sdg,BenjTr00,rec_broken_tackles,0,,,,,
player,201812130kan,sdg,BenjTr00,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,sdg,BenjTr00,rec_drops,0,,,,,
player,201812130kan,sdg,BenjTr00,rec_drop_pct,0.0,,,,,
player,201812130kan,sdg,NewsDe00,targets,2,,,,,
player,201812130kan,sdg,NewsDe00,rec,2,,,,,
player,201812130kan,sdg,NewsDe00,rec_yds,19,,,,,
player,201812130kan,sdg,NewsDe00,rec_first_down,2,,,,,
player,201812130kan,sdg,NewsDe00,rec_air_yds,0,,,,,
player,201812130kan,sdg,NewsDe00,rec_air_yds_per_rec,0.0,,,,,
player,201812130kan,sdg,NewsDe00,rec_yac,19,,,,,
player,201812130kan,sdg,NewsDe00,rec_yac_per_rec,9.5,,,,,
player,201812130kan,sdg,NewsDe00,rec_broken_tackles,1,,,,,
player,201812130kan,sdg,NewsDe00,rec_broken_tackles_per_rec,2.0,,,,,
player,201812130kan,sdg,NewsDe00,rec_drops,0,,,,,
player,201812130kan,sdg,NewsDe00,rec_drop_pct,0.0,,,,,
player,201812130kan,kan,KelcTr00,targets,9,,,,,
player,201812130kan,kan,KelcTr00,rec,7,,,,,
player,201812130kan,kan,KelcTr00,rec_yds,61,,,,,
player,201812130kan,kan,KelcTr00,rec_first_down,4,,,,,
player,201812130kan,kan,KelcTr00,rec_air_yds,46,,,,,
player,201812130kan,kan,KelcTr00,rec_air_yds_per_rec,6.6,,,,,
player,201812130kan,kan,KelcTr00,rec_yac,15,,,,,
player,201812130kan,kan,KelcTr00,rec_yac_per_rec,2.1,,,,,
player,201812130kan,kan,KelcTr00,rec_broken_tackles,1,,,,,
player,201812130kan,kan,KelcTr00,rec_broken_tackles_per_rec,7.0,,,,,
player,201812130kan,kan,KelcTr00,rec_drops,1,,,,,
player,201812130kan,kan,KelcTr00,rec_drop_pct,11.1,,,,,
player,201812130kan,kan,WillDa05,targets,6,,,,,
player,201812130kan,kan,WillDa05,rec,6,,,,,
player,201812130kan,kan,WillDa05,rec_yds,74,,,,,
player,201812130kan,kan,WillDa05,rec_first_down,4,,,,,
player,201812130kan,kan,WillDa05,rec_air_yds,-11,,,,,
player,201812130kan,kan,WillDa05,rec_air_yds_per_rec,-1.8,,,,,
player,201812130kan,kan,WillDa05,rec_yac,85,,,,,
player,201812130kan,kan,WillDa05,rec_yac_per_rec,14.2,,,,,
player,201812130kan,kan,WillDa05,rec_broken_tackles,0,,,,,
player,201812130kan,kan,WillDa05,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,kan,WillDa05,rec_drops,0,,,,,
player,201812130kan,kan,WillDa05,rec_drop_pct,0.0,,,,,
player,201812130kan,kan,HillTy00,targets,7,,,,,
player,201812130kan,kan,HillTy00,rec,4,,,,,
player,201812130kan,kan,HillTy00,rec_yds,46,,,,,
player,201812130kan,kan,HillTy00,rec_first_down,1,,,,,
player,201812130kan,kan,HillTy00,rec_air_yds,36,,,,,
player,201812130kan,kan,HillTy00,rec_air_yds_per_rec,9.0,,,,,
player,201812130kan,kan,HillTy00,rec_yac,10,,,,,
player,201812130kan,kan,HillTy00,rec_yac_per_rec,2.5,,,,,
player,201812130kan,kan,HillTy00,rec_broken_tackles,0,,,,,
player,201812130kan,kan,HillTy00,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,kan,HillTy00,rec_drops,0,,,,,
player,201812130kan,kan,HillTy00,rec_drop_pct,0.0,,,,,
player,201812130kan,kan,ConlCh00,targets,3,,,,,
player,201812130kan,kan,ConlCh00,rec,2,,,,,
player,201812130kan,kan,ConlCh00,rec_yds,19,,,,,
player,201812130kan,kan,ConlCh00,rec_first_down,,,,,,
player,201812130kan,kan,ConlCh00,rec_air_yds,16,,,,,
player,201812130kan,kan,ConlCh00,rec_air_yds_per_rec,8.0,,,,,
player,201812130kan,kan,ConlCh00,rec_yac,3,,,,,
player,201812130kan,kan,ConlCh00,rec_yac_per_rec,1.5,,,,,
player,201812130kan,kan,ConlCh00,rec_broken_tackles,0,,,,,
player,201812130kan,kan,ConlCh00,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,kan,ConlCh00,rec_drops,1,,,,,
player,201812130kan,kan,ConlCh00,rec_drop_pct,33.3,,,,,
player,201812130kan,kan,RobiDe01,targets,3,,,,,
player,201812130kan,kan,RobiDe01,rec,2,,,,,
player,201812130kan,kan,RobiDe01,rec_yds,7,,,,,
player,201812130kan,kan,RobiDe01,rec_first_down,1,,,,,
player,201812130kan,kan,RobiDe01,rec_air_yds,7,,,,,
player,201812130kan,kan,RobiDe01,rec_air_yds_per_rec,3.5,,,,,
player,201812130kan,kan,RobiDe01,rec_yac,0,,,,,
player,201812130kan,kan,RobiDe01,rec_yac_per_rec,0.0,,,,,
player,201812130kan,kan,RobiDe01,rec_broken_tackles,0,,,,,
player,201812130kan,kan,RobiDe01,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,kan,RobiDe01,rec_drops,0,,,,,
player,201812130kan,kan,RobiDe01,rec_drop_pct,0.0,,,,,
player,201812130kan,kan,WillDa10,targets,2,,,,,
player,201812130kan,kan,WillDa10,rec,2,,,,,
player,201812130kan,kan,WillDa10,rec_yds,19,,,,,
player,201812130kan,kan,WillDa10,rec_first_down,1,,,,,
player,201812130kan,kan,WillDa10,rec_air_yds,-3,,,,,
player,201812130kan,kan,WillDa10,rec_air_yds_per_rec,-1.5,,,,,
player,201812130kan,kan,WillDa10,rec_yac,22,,,,,
player,201812130kan,kan,WillDa10,rec_yac_per_rec,11.0,,,,,
player,201812130kan,kan,WillDa10,rec_broken_tackles,0,,,,,
player,201812130kan,kan,WillDa10,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,kan,WillDa10,rec_drops,0,,,,,
player,201812130kan,kan,WillDa10,rec_drop_pct,0.0,,,,,
player,201812130kan,kan,BenjKe00,targets,2,,,,,
player,201812130kan,kan,BenjKe00,rec,1,,,,,
player,201812130kan,kan,BenjKe00,rec_yds,17,,,,,
player,201812130kan,kan,BenjKe00,rec_first_down,1,,,,,
player,201812130kan,kan,BenjKe00,rec_air_yds,16,,,,,
player,201812130kan,kan,BenjKe00,rec_air_yds_per_rec,16.0,,,,,
player,201812130kan,kan,BenjKe00,rec_yac,1,,,,,
player,201812130kan,kan,BenjKe00,rec_yac_per_rec,1.0,,,,,
player,201812130kan,kan,BenjKe00,rec_broken_tackles,0,,,,,
player,201812130kan,kan,BenjKe00,rec_broken_tackles_per_rec,,,,,,
player,201812130kan,kan,BenjKe00,rec_drops,0,,,,,
player,201812130kan,kan,BenjKe00,rec_drop_pct,0.0,,,,,
player,201812130kan,kan,HarrDe03,targets,2,,,,,
player,201812130kan,kan,HarrDe03,rec,0,,,,,
player,201812130kan,kan,HarrDe03,rec_yds,0,,,,,
player,201812130kan,kan,HarrDe03,rec_first_down,,,,,,
player,201812130kan,kan,HarrDe03,rec_air_yds,0,,,,,
