game,2018,2,20180917,201809170chi,sea,"Seattle Seahawks",17,chi,"Chicago Bears",24
player,201809170chi,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201809170chi,sea,McDoBr01,fumbles_forced,0,,,,,
player,201809170chi,sea,KingAk00,def_int,0,,,,,
player,201809170chi,sea,KingAk00,def_int_yds,0,,,,,
player,201809170chi,sea,KingAk00,def_int_td,0,,,,,
player,201809170chi,sea,KingAk00,def_int_long,0,,,,,
player,201809170chi,sea,KingAk00,pass_defended,0,,,,,
player,201809170chi,sea,KingAk00,sacks,0.0,,,,,
player,201809170chi,sea,KingAk00,tackles_combined,6,,,,,
player,201809170chi,sea,KingAk00,tackles_solo,5,,,,,
player,201809170chi,sea,KingAk00,tackles_assists,1,,,,,
player,201809170chi,sea,KingAk00,tackles_loss,0,,,,,
player,201809170chi,sea,KingAk00,qb_hits,0,,,,,
player,201809170chi,sea,KingAk00,fumbles_rec,0,,,,,
player,201809170chi,sea,KingAk00,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,KingAk00,fumbles_rec_td,0,,,,,
player,201809170chi,sea,KingAk00,fumbles_forced,0,,,,,
player,201809170chi,sea,ThomEa99,def_int,0,,,,,
player,201809170chi,sea,ThomEa99,def_int_yds,0,,,,,
player,201809170chi,sea,ThomEa99,def_int_td,0,,,,,
player,201809170chi,sea,ThomEa99,def_int_long,0,,,,,
player,201809170chi,sea,ThomEa99,pass_defended,0,,,,,
player,201809170chi,sea,ThomEa99,sacks,0.0,,,,,
player,201809170chi,sea,ThomEa99,tackles_combined,6,,,,,
player,201809170chi,sea,ThomEa99,tackles_solo,4,,,,,
player,201809170chi,sea,ThomEa99,tackles_assists,2,,,,,
player,201809170chi,sea,ThomEa99,tackles_loss,0,,,,,
player,201809170chi,sea,ThomEa99,qb_hits,0,,,,,
player,201809170chi,sea,ThomEa99,fumbles_rec,0,,,,,
player,201809170chi,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201809170chi,sea,ThomEa99,fumbles_forced,0,,,,,
player,201809170chi,sea,MingBa00,def_int,0,,,,,
player,201809170chi,sea,MingBa00,def_int_yds,0,,,,,
player,201809170chi,sea,MingBa00,def_int_td,0,,,,,
player,201809170chi,sea,MingBa00,def_int_long,0,,,,,
player,201809170chi,sea,MingBa00,pass_defended,0,,,,,
player,201809170chi,sea,MingBa00,sacks,0.0,,,,,
player,201809170chi,sea,MingBa00,tackles_combined,4,,,,,
player,201809170chi,sea,MingBa00,tackles_solo,3,,,,,
player,201809170chi,sea,MingBa00,tackles_assists,1,,,,,
player,201809170chi,sea,MingBa00,tackles_loss,0,,,,,
player,201809170chi,sea,MingBa00,qb_hits,0,,,,,
player,201809170chi,sea,MingBa00,fumbles_rec,0,,,,,
player,201809170chi,sea,MingBa00,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,MingBa00,fumbles_rec_td,0,,,,,
player,201809170chi,sea,MingBa00,fumbles_forced,0,,,,,
player,201809170chi,sea,ColeJu01,def_int,0,,,,,
player,201809170chi,sea,ColeJu01,def_int_yds,0,,,,,
player,201809170chi,sea,ColeJu01,def_int_td,0,,,,,
player,201809170chi,sea,ColeJu01,def_int_long,0,,,,,
player,201809170chi,sea,ColeJu01,pass_defended,1,,,,,
player,201809170chi,sea,ColeJu01,sacks,0.0,,,,,
player,201809170chi,sea,ColeJu01,tackles_combined,3,,,,,
player,201809170chi,sea,ColeJu01,tackles_solo,2,,,,,
player,201809170chi,sea,ColeJu01,tackles_assists,1,,,,,
player,201809170chi,sea,ColeJu01,tackles_loss,0,,,,,
player,201809170chi,sea,ColeJu01,qb_hits,0,,,,,
player,201809170chi,sea,ColeJu01,fumbles_rec,0,,,,,
player,201809170chi,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201809170chi,sea,ColeJu01,fumbles_forced,0,,,,,
player,201809170chi,sea,GreeRa01,def_int,0,,,,,
player,201809170chi,sea,GreeRa01,def_int_yds,0,,,,,
player,201809170chi,sea,GreeRa01,def_int_td,0,,,,,
player,201809170chi,sea,GreeRa01,def_int_long,0,,,,,
player,201809170chi,sea,GreeRa01,pass_defended,0,,,,,
player,201809170chi,sea,GreeRa01,sacks,0.0,,,,,
player,201809170chi,sea,GreeRa01,tackles_combined,2,,,,,
player,201809170chi,sea,GreeRa01,tackles_solo,2,,,,,
player,201809170chi,sea,GreeRa01,tackles_assists,0,,,,,
player,201809170chi,sea,GreeRa01,tackles_loss,0,,,,,
player,201809170chi,sea,GreeRa01,qb_hits,0,,,,,
player,201809170chi,sea,GreeRa01,fumbles_rec,0,,,,,
player,201809170chi,sea,GreeRa01,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,GreeRa01,fumbles_rec_td,0,,,,,
player,201809170chi,sea,GreeRa01,fumbles_forced,0,,,,,
player,201809170chi,sea,JeffQu00,def_int,0,,,,,
player,201809170chi,sea,JeffQu00,def_int_yds,0,,,,,
player,201809170chi,sea,JeffQu00,def_int_td,0,,,,,
player,201809170chi,sea,JeffQu00,def_int_long,0,,,,,
player,201809170chi,sea,JeffQu00,pass_defended,0,,,,,
player,201809170chi,sea,JeffQu00,sacks,0.0,,,,,
player,201809170chi,sea,JeffQu00,tackles_combined,2,,,,,
player,201809170chi,sea,JeffQu00,tackles_solo,2,,,,,
player,201809170chi,sea,JeffQu00,tackles_assists,0,,,,,
player,201809170chi,sea,JeffQu00,tackles_loss,0,,,,,
player,201809170chi,sea,JeffQu00,qb_hits,0,,,,,
player,201809170chi,sea,JeffQu00,fumbles_rec,0,,,,,
player,201809170chi,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201809170chi,sea,JeffQu00,fumbles_forced,0,,,,,
player,201809170chi,sea,MaddTr01,def_int,0,,,,,
player,201809170chi,sea,MaddTr01,def_int_yds,0,,,,,
player,201809170chi,sea,MaddTr01,def_int_td,0,,,,,
player,201809170chi,sea,MaddTr01,def_int_long,0,,,,,
player,201809170chi,sea,MaddTr01,pass_defended,0,,,,,
player,201809170chi,sea,MaddTr01,sacks,0.0,,,,,
player,201809170chi,sea,MaddTr01,tackles_combined,2,,,,,
player,201809170chi,sea,MaddTr01,tackles_solo,2,,,,,
player,201809170chi,sea,MaddTr01,tackles_assists,0,,,,,
player,201809170chi,sea,MaddTr01,tackles_loss,0,,,,,
player,201809170chi,sea,MaddTr01,qb_hits,0,,,,,
player,201809170chi,sea,MaddTr01,fumbles_rec,0,,,,,
player,201809170chi,sea,MaddTr01,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,MaddTr01,fumbles_rec_td,0,,,,,
player,201809170chi,sea,MaddTr01,fumbles_forced,0,,,,,
player,201809170chi,sea,ReedJa02,def_int,0,,,,,
player,201809170chi,sea,ReedJa02,def_int_yds,0,,,,,
player,201809170chi,sea,ReedJa02,def_int_td,0,,,,,
player,201809170chi,sea,ReedJa02,def_int_long,0,,,,,
player,201809170chi,sea,ReedJa02,pass_defended,0,,,,,
player,201809170chi,sea,ReedJa02,sacks,0.0,,,,,
player,201809170chi,sea,ReedJa02,tackles_combined,2,,,,,
player,201809170chi,sea,ReedJa02,tackles_solo,1,,,,,
player,201809170chi,sea,ReedJa02,tackles_assists,1,,,,,
player,201809170chi,sea,ReedJa02,tackles_loss,0,,,,,
player,201809170chi,sea,ReedJa02,qb_hits,0,,,,,
player,201809170chi,sea,ReedJa02,fumbles_rec,0,,,,,
player,201809170chi,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201809170chi,sea,ReedJa02,fumbles_forced,0,,,,,
player,201809170chi,sea,StepSh00,def_int,0,,,,,
player,201809170chi,sea,StepSh00,def_int_yds,0,,,,,
player,201809170chi,sea,StepSh00,def_int_td,0,,,,,
player,201809170chi,sea,StepSh00,def_int_long,0,,,,,
player,201809170chi,sea,StepSh00,pass_defended,0,,,,,
player,201809170chi,sea,StepSh00,sacks,0.0,,,,,
player,201809170chi,sea,StepSh00,tackles_combined,2,,,,,
player,201809170chi,sea,StepSh00,tackles_solo,1,,,,,
player,201809170chi,sea,StepSh00,tackles_assists,1,,,,,
player,201809170chi,sea,StepSh00,tackles_loss,0,,,,,
player,201809170chi,sea,StepSh00,qb_hits,0,,,,,
player,201809170chi,sea,StepSh00,fumbles_rec,0,,,,,
player,201809170chi,sea,StepSh00,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,StepSh00,fumbles_rec_td,0,,,,,
player,201809170chi,sea,StepSh00,fumbles_forced,0,,,,,
player,201809170chi,sea,DaniDa02,def_int,0,,,,,
player,201809170chi,sea,DaniDa02,def_int_yds,0,,,,,
player,201809170chi,sea,DaniDa02,def_int_td,0,,,,,
player,201809170chi,sea,DaniDa02,def_int_long,0,,,,,
player,201809170chi,sea,DaniDa02,pass_defended,0,,,,,
player,201809170chi,sea,DaniDa02,sacks,0.0,,,,,
player,201809170chi,sea,DaniDa02,tackles_combined,1,,,,,
player,201809170chi,sea,DaniDa02,tackles_solo,1,,,,,
player,201809170chi,sea,DaniDa02,tackles_assists,0,,,,,
player,201809170chi,sea,DaniDa02,tackles_loss,0,,,,,
player,201809170chi,sea,DaniDa02,qb_hits,0,,,,,
player,201809170chi,sea,DaniDa02,fumbles_rec,0,,,,,
player,201809170chi,sea,DaniDa02,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,DaniDa02,fumbles_rec_td,0,,,,,
player,201809170chi,sea,DaniDa02,fumbles_forced,0,,,,,
player,201809170chi,sea,GrifSh01,def_int,0,,,,,
player,201809170chi,sea,GrifSh01,def_int_yds,0,,,,,
player,201809170chi,sea,GrifSh01,def_int_td,0,,,,,
player,201809170chi,sea,GrifSh01,def_int_long,0,,,,,
player,201809170chi,sea,GrifSh01,pass_defended,0,,,,,
player,201809170chi,sea,GrifSh01,sacks,0.0,,,,,
player,201809170chi,sea,GrifSh01,tackles_combined,1,,,,,
player,201809170chi,sea,GrifSh01,tackles_solo,1,,,,,
player,201809170chi,sea,GrifSh01,tackles_assists,0,,,,,
player,201809170chi,sea,GrifSh01,tackles_loss,0,,,,,
player,201809170chi,sea,GrifSh01,qb_hits,0,,,,,
player,201809170chi,sea,GrifSh01,fumbles_rec,0,,,,,
player,201809170chi,sea,GrifSh01,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,GrifSh01,fumbles_rec_td,0,,,,,
player,201809170chi,sea,GrifSh01,fumbles_forced,0,,,,,
player,201809170chi,sea,JoneNa00,def_int,0,,,,,
player,201809170chi,sea,JoneNa00,def_int_yds,0,,,,,
player,201809170chi,sea,JoneNa00,def_int_td,0,,,,,
player,201809170chi,sea,JoneNa00,def_int_long,0,,,,,
player,201809170chi,sea,JoneNa00,pass_defended,0,,,,,
player,201809170chi,sea,JoneNa00,sacks,0.0,,,,,
player,201809170chi,sea,JoneNa00,tackles_combined,1,,,,,
player,201809170chi,sea,JoneNa00,tackles_solo,1,,,,,
player,201809170chi,sea,JoneNa00,tackles_assists,0,,,,,
player,201809170chi,sea,JoneNa00,tackles_loss,0,,,,,
player,201809170chi,sea,JoneNa00,qb_hits,0,,,,,
player,201809170chi,sea,JoneNa00,fumbles_rec,0,,,,,
player,201809170chi,sea,JoneNa00,fumbles_rec_yds,0,,,,,
player,201809170chi,sea,JoneNa00,fumbles_rec_td,0,,,,,
player,201809170chi,sea,JoneNa00,fumbles_forced,0,,,,,
player,201809170chi,chi,AmukPr00,def_int,1,,,,,
player,201809170chi,chi,AmukPr00,def_int_yds,49,,,,,
player,201809170chi,chi,AmukPr00,def_int_td,1,,,,,
player,201809170chi,chi,AmukPr00,def_int_long,49,,,,,
player,201809170chi,chi,AmukPr00,pass_defended,2,,,,,
player,201809170chi,chi,AmukPr00,sacks,0.0,,,,,
player,201809170chi,chi,AmukPr00,tackles_combined,4,,,,,
player,201809170chi,chi,AmukPr00,tackles_solo,4,,,,,
player,201809170chi,chi,AmukPr00,tackles_assists,0,,,,,
player,201809170chi,chi,AmukPr00,tackles_loss,0,,,,,
player,201809170chi,chi,AmukPr00,qb_hits,0,,,,,
player,201809170chi,chi,AmukPr00,fumbles_rec,0,,,,,
player,201809170chi,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,AmukPr00,fumbles_forced,0,,,,,
player,201809170chi,chi,TrevDa00,def_int,0,,,,,
player,201809170chi,chi,TrevDa00,def_int_yds,0,,,,,
player,201809170chi,chi,TrevDa00,def_int_td,0,,,,,
player,201809170chi,chi,TrevDa00,def_int_long,0,,,,,
player,201809170chi,chi,TrevDa00,pass_defended,0,,,,,
player,201809170chi,chi,TrevDa00,sacks,2.0,,,,,
player,201809170chi,chi,TrevDa00,tackles_combined,8,,,,,
player,201809170chi,chi,TrevDa00,tackles_solo,6,,,,,
player,201809170chi,chi,TrevDa00,tackles_assists,2,,,,,
player,201809170chi,chi,TrevDa00,tackles_loss,1,,,,,
player,201809170chi,chi,TrevDa00,qb_hits,2,,,,,
player,201809170chi,chi,TrevDa00,fumbles_rec,0,,,,,
player,201809170chi,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,TrevDa00,fumbles_forced,1,,,,,
player,201809170chi,chi,MackKh00,def_int,0,,,,,
player,201809170chi,chi,MackKh00,def_int_yds,0,,,,,
player,201809170chi,chi,MackKh00,def_int_td,0,,,,,
player,201809170chi,chi,MackKh00,def_int_long,0,,,,,
player,201809170chi,chi,MackKh00,pass_defended,0,,,,,
player,201809170chi,chi,MackKh00,sacks,1.0,,,,,
player,201809170chi,chi,MackKh00,tackles_combined,5,,,,,
player,201809170chi,chi,MackKh00,tackles_solo,4,,,,,
player,201809170chi,chi,MackKh00,tackles_assists,1,,,,,
player,201809170chi,chi,MackKh00,tackles_loss,1,,,,,
player,201809170chi,chi,MackKh00,qb_hits,0,,,,,
player,201809170chi,chi,MackKh00,fumbles_rec,0,,,,,
player,201809170chi,chi,MackKh00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,MackKh00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,MackKh00,fumbles_forced,1,,,,,
player,201809170chi,chi,JackEd01,def_int,0,,,,,
player,201809170chi,chi,JackEd01,def_int_yds,0,,,,,
player,201809170chi,chi,JackEd01,def_int_td,0,,,,,
player,201809170chi,chi,JackEd01,def_int_long,0,,,,,
player,201809170chi,chi,JackEd01,pass_defended,1,,,,,
player,201809170chi,chi,JackEd01,sacks,1.0,,,,,
player,201809170chi,chi,JackEd01,tackles_combined,3,,,,,
player,201809170chi,chi,JackEd01,tackles_solo,3,,,,,
player,201809170chi,chi,JackEd01,tackles_assists,0,,,,,
player,201809170chi,chi,JackEd01,tackles_loss,1,,,,,
player,201809170chi,chi,JackEd01,qb_hits,1,,,,,
player,201809170chi,chi,JackEd01,fumbles_rec,0,,,,,
player,201809170chi,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201809170chi,chi,JackEd01,fumbles_forced,1,,,,,
player,201809170chi,chi,LyncAa00,def_int,0,,,,,
player,201809170chi,chi,LyncAa00,def_int_yds,0,,,,,
player,201809170chi,chi,LyncAa00,def_int_td,0,,,,,
player,201809170chi,chi,LyncAa00,def_int_long,0,,,,,
player,201809170chi,chi,LyncAa00,pass_defended,0,,,,,
player,201809170chi,chi,LyncAa00,sacks,1.0,,,,,
player,201809170chi,chi,LyncAa00,tackles_combined,2,,,,,
player,201809170chi,chi,LyncAa00,tackles_solo,2,,,,,
player,201809170chi,chi,LyncAa00,tackles_assists,0,,,,,
player,201809170chi,chi,LyncAa00,tackles_loss,1,,,,,
player,201809170chi,chi,LyncAa00,qb_hits,1,,,,,
player,201809170chi,chi,LyncAa00,fumbles_rec,0,,,,,
player,201809170chi,chi,LyncAa00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,LyncAa00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,LyncAa00,fumbles_forced,0,,,,,
player,201809170chi,chi,GoldEd00,def_int,0,,,,,
player,201809170chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201809170chi,chi,GoldEd00,def_int_td,0,,,,,
player,201809170chi,chi,GoldEd00,def_int_long,0,,,,,
player,201809170chi,chi,GoldEd00,pass_defended,0,,,,,
player,201809170chi,chi,GoldEd00,sacks,1.0,,,,,
player,201809170chi,chi,GoldEd00,tackles_combined,1,,,,,
player,201809170chi,chi,GoldEd00,tackles_solo,1,,,,,
player,201809170chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201809170chi,chi,GoldEd00,tackles_loss,1,,,,,
player,201809170chi,chi,GoldEd00,qb_hits,1,,,,,
player,201809170chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201809170chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201809170chi,chi,SmitRo07,def_int,0,,,,,
player,201809170chi,chi,SmitRo07,def_int_yds,0,,,,,
player,201809170chi,chi,SmitRo07,def_int_td,0,,,,,
player,201809170chi,chi,SmitRo07,def_int_long,0,,,,,
player,201809170chi,chi,SmitRo07,pass_defended,1,,,,,
player,201809170chi,chi,SmitRo07,sacks,0.0,,,,,
player,201809170chi,chi,SmitRo07,tackles_combined,7,,,,,
player,201809170chi,chi,SmitRo07,tackles_solo,7,,,,,
player,201809170chi,chi,SmitRo07,tackles_assists,0,,,,,
player,201809170chi,chi,SmitRo07,tackles_loss,0,,,,,
player,201809170chi,chi,SmitRo07,qb_hits,0,,,,,
player,201809170chi,chi,SmitRo07,fumbles_rec,0,,,,,
player,201809170chi,chi,SmitRo07,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,SmitRo07,fumbles_rec_td,0,,,,,
player,201809170chi,chi,SmitRo07,fumbles_forced,0,,,,,
player,201809170chi,chi,AmosAd00,def_int,0,,,,,
player,201809170chi,chi,AmosAd00,def_int_yds,0,,,,,
player,201809170chi,chi,AmosAd00,def_int_td,0,,,,,
player,201809170chi,chi,AmosAd00,def_int_long,0,,,,,
player,201809170chi,chi,AmosAd00,pass_defended,0,,,,,
player,201809170chi,chi,AmosAd00,sacks,0.0,,,,,
player,201809170chi,chi,AmosAd00,tackles_combined,4,,,,,
player,201809170chi,chi,AmosAd00,tackles_solo,3,,,,,
player,201809170chi,chi,AmosAd00,tackles_assists,1,,,,,
player,201809170chi,chi,AmosAd00,tackles_loss,0,,,,,
player,201809170chi,chi,AmosAd00,qb_hits,0,,,,,
player,201809170chi,chi,AmosAd00,fumbles_rec,0,,,,,
player,201809170chi,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,AmosAd00,fumbles_forced,0,,,,,
player,201809170chi,chi,FloyLe00,def_int,0,,,,,
player,201809170chi,chi,FloyLe00,def_int_yds,0,,,,,
player,201809170chi,chi,FloyLe00,def_int_td,0,,,,,
player,201809170chi,chi,FloyLe00,def_int_long,0,,,,,
player,201809170chi,chi,FloyLe00,pass_defended,1,,,,,
player,201809170chi,chi,FloyLe00,sacks,0.0,,,,,
player,201809170chi,chi,FloyLe00,tackles_combined,3,,,,,
player,201809170chi,chi,FloyLe00,tackles_solo,3,,,,,
player,201809170chi,chi,FloyLe00,tackles_assists,0,,,,,
player,201809170chi,chi,FloyLe00,tackles_loss,0,,,,,
player,201809170chi,chi,FloyLe00,qb_hits,0,,,,,
player,201809170chi,chi,FloyLe00,fumbles_rec,1,,,,,
player,201809170chi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201809170chi,chi,HickAk00,def_int,0,,,,,
player,201809170chi,chi,HickAk00,def_int_yds,0,,,,,
player,201809170chi,chi,HickAk00,def_int_td,0,,,,,
player,201809170chi,chi,HickAk00,def_int_long,0,,,,,
player,201809170chi,chi,HickAk00,pass_defended,0,,,,,
player,201809170chi,chi,HickAk00,sacks,0.0,,,,,
player,201809170chi,chi,HickAk00,tackles_combined,3,,,,,
player,201809170chi,chi,HickAk00,tackles_solo,2,,,,,
player,201809170chi,chi,HickAk00,tackles_assists,1,,,,,
player,201809170chi,chi,HickAk00,tackles_loss,1,,,,,
player,201809170chi,chi,HickAk00,qb_hits,1,,,,,
player,201809170chi,chi,HickAk00,fumbles_rec,0,,,,,
player,201809170chi,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,HickAk00,fumbles_forced,0,,,,,
player,201809170chi,chi,RobeRo00,def_int,0,,,,,
player,201809170chi,chi,RobeRo00,def_int_yds,0,,,,,
player,201809170chi,chi,RobeRo00,def_int_td,0,,,,,
player,201809170chi,chi,RobeRo00,def_int_long,0,,,,,
player,201809170chi,chi,RobeRo00,pass_defended,0,,,,,
player,201809170chi,chi,RobeRo00,sacks,0.0,,,,,
player,201809170chi,chi,RobeRo00,tackles_combined,3,,,,,
player,201809170chi,chi,RobeRo00,tackles_solo,2,,,,,
player,201809170chi,chi,RobeRo00,tackles_assists,1,,,,,
player,201809170chi,chi,RobeRo00,tackles_loss,0,,,,,
player,201809170chi,chi,RobeRo00,qb_hits,0,,,,,
player,201809170chi,chi,RobeRo00,fumbles_rec,0,,,,,
player,201809170chi,chi,RobeRo00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,RobeRo00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,RobeRo00,fumbles_forced,0,,,,,
player,201809170chi,chi,BullJo00,def_int,0,,,,,
player,201809170chi,chi,BullJo00,def_int_yds,0,,,,,
player,201809170chi,chi,BullJo00,def_int_td,0,,,,,
player,201809170chi,chi,BullJo00,def_int_long,0,,,,,
player,201809170chi,chi,BullJo00,pass_defended,0,,,,,
player,201809170chi,chi,BullJo00,sacks,0.0,,,,,
player,201809170chi,chi,BullJo00,tackles_combined,2,,,,,
player,201809170chi,chi,BullJo00,tackles_solo,2,,,,,
player,201809170chi,chi,BullJo00,tackles_assists,0,,,,,
player,201809170chi,chi,BullJo00,tackles_loss,1,,,,,
player,201809170chi,chi,BullJo00,qb_hits,0,,,,,
player,201809170chi,chi,BullJo00,fumbles_rec,0,,,,,
player,201809170chi,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,BullJo00,fumbles_forced,0,,,,,
player,201809170chi,chi,FullKy00,def_int,0,,,,,
player,201809170chi,chi,FullKy00,def_int_yds,0,,,,,
player,201809170chi,chi,FullKy00,def_int_td,0,,,,,
player,201809170chi,chi,FullKy00,def_int_long,0,,,,,
player,201809170chi,chi,FullKy00,pass_defended,0,,,,,
player,201809170chi,chi,FullKy00,sacks,0.0,,,,,
player,201809170chi,chi,FullKy00,tackles_combined,2,,,,,
player,201809170chi,chi,FullKy00,tackles_solo,2,,,,,
player,201809170chi,chi,FullKy00,tackles_assists,0,,,,,
player,201809170chi,chi,FullKy00,tackles_loss,0,,,,,
player,201809170chi,chi,FullKy00,qb_hits,0,,,,,
player,201809170chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201809170chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201809170chi,chi,BellJo02,def_int,0,,,,,
player,201809170chi,chi,BellJo02,def_int_yds,0,,,,,
player,201809170chi,chi,BellJo02,def_int_td,0,,,,,
player,201809170chi,chi,BellJo02,def_int_long,0,,,,,
player,201809170chi,chi,BellJo02,pass_defended,0,,,,,
player,201809170chi,chi,BellJo02,sacks,0.0,,,,,
player,201809170chi,chi,BellJo02,tackles_combined,1,,,,,
player,201809170chi,chi,BellJo02,tackles_solo,1,,,,,
player,201809170chi,chi,BellJo02,tackles_assists,0,,,,,
player,201809170chi,chi,BellJo02,tackles_loss,0,,,,,
player,201809170chi,chi,BellJo02,qb_hits,0,,,,,
player,201809170chi,chi,BellJo02,fumbles_rec,0,,,,,
player,201809170chi,chi,BellJo02,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,BellJo02,fumbles_rec_td,0,,,,,
player,201809170chi,chi,BellJo02,fumbles_forced,0,,,,,
player,201809170chi,chi,CallBr00,def_int,0,,,,,
player,201809170chi,chi,CallBr00,def_int_yds,0,,,,,
player,201809170chi,chi,CallBr00,def_int_td,0,,,,,
player,201809170chi,chi,CallBr00,def_int_long,0,,,,,
player,201809170chi,chi,CallBr00,pass_defended,0,,,,,
player,201809170chi,chi,CallBr00,sacks,0.0,,,,,
player,201809170chi,chi,CallBr00,tackles_combined,1,,,,,
player,201809170chi,chi,CallBr00,tackles_solo,1,,,,,
player,201809170chi,chi,CallBr00,tackles_assists,0,,,,,
player,201809170chi,chi,CallBr00,tackles_loss,0,,,,,
player,201809170chi,chi,CallBr00,qb_hits,1,,,,,
player,201809170chi,chi,CallBr00,fumbles_rec,0,,,,,
player,201809170chi,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,CallBr00,fumbles_forced,0,,,,,
player,201809170chi,chi,KwiaNi00,def_int,0,,,,,
player,201809170chi,chi,KwiaNi00,def_int_yds,0,,,,,
player,201809170chi,chi,KwiaNi00,def_int_td,0,,,,,
player,201809170chi,chi,KwiaNi00,def_int_long,0,,,,,
player,201809170chi,chi,KwiaNi00,pass_defended,0,,,,,
player,201809170chi,chi,KwiaNi00,sacks,0.0,,,,,
player,201809170chi,chi,KwiaNi00,tackles_combined,1,,,,,
player,201809170chi,chi,KwiaNi00,tackles_solo,1,,,,,
player,201809170chi,chi,KwiaNi00,tackles_assists,0,,,,,
player,201809170chi,chi,KwiaNi00,tackles_loss,0,,,,,
player,201809170chi,chi,KwiaNi00,qb_hits,0,,,,,
player,201809170chi,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201809170chi,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201809170chi,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201809170chi,chi,McMaSh99,def_int,0,,,,,
player,201809170chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201809170chi,chi,McMaSh99,def_int_td,0,,,,,
player,201809170chi,chi,McMaSh99,def_int_long,0,,,,,
player,201809170chi,chi,McMaSh99,pass_defended,0,,,,,
player,201809170chi,chi,McMaSh99,sacks,0.0,,,,,
player,201809170chi,chi,McMaSh99,tackles_combined,1,,,,,
player,201809170chi,chi,McMaSh99,tackles_solo,1,,,,,
player,201809170chi,chi,McMaSh99,tackles_assists,0,,,,,
player,201809170chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201809170chi,chi,McMaSh99,qb_hits,0,,,,,
player,201809170chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201809170chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201809170chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201809170chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201809170chi,chi,NichBi00,def_int,0,,,,,
