game,2018,14,20181209,201812090sfo,den,"Denver Broncos",14,sfo,"San Francisco 49ers",20
player,201812090sfo,sfo,StalJo20,fumbles_lost,0,,,,,
player,201812090sfo,den,StewDa00,def_int,1,,,,,
player,201812090sfo,den,StewDa00,def_int_yds,0,,,,,
player,201812090sfo,den,StewDa00,def_int_td,0,,,,,
player,201812090sfo,den,StewDa00,def_int_long,0,,,,,
player,201812090sfo,den,StewDa00,pass_defended,1,,,,,
player,201812090sfo,den,StewDa00,sacks,0.0,,,,,
player,201812090sfo,den,StewDa00,tackles_combined,4,,,,,
player,201812090sfo,den,StewDa00,tackles_solo,4,,,,,
player,201812090sfo,den,StewDa00,tackles_assists,0,,,,,
player,201812090sfo,den,StewDa00,tackles_loss,0,,,,,
player,201812090sfo,den,StewDa00,qb_hits,0,,,,,
player,201812090sfo,den,StewDa00,fumbles_rec,0,,,,,
player,201812090sfo,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,StewDa00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,StewDa00,fumbles_forced,0,,,,,
player,201812090sfo,den,ChubBr00,def_int,0,,,,,
player,201812090sfo,den,ChubBr00,def_int_yds,0,,,,,
player,201812090sfo,den,ChubBr00,def_int_td,0,,,,,
player,201812090sfo,den,ChubBr00,def_int_long,0,,,,,
player,201812090sfo,den,ChubBr00,pass_defended,0,,,,,
player,201812090sfo,den,ChubBr00,sacks,2.0,,,,,
player,201812090sfo,den,ChubBr00,tackles_combined,4,,,,,
player,201812090sfo,den,ChubBr00,tackles_solo,2,,,,,
player,201812090sfo,den,ChubBr00,tackles_assists,2,,,,,
player,201812090sfo,den,ChubBr00,tackles_loss,2,,,,,
player,201812090sfo,den,ChubBr00,qb_hits,3,,,,,
player,201812090sfo,den,ChubBr00,fumbles_rec,0,,,,,
player,201812090sfo,den,ChubBr00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,ChubBr00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,ChubBr00,fumbles_forced,0,,,,,
player,201812090sfo,den,MillVo00,def_int,0,,,,,
player,201812090sfo,den,MillVo00,def_int_yds,0,,,,,
player,201812090sfo,den,MillVo00,def_int_td,0,,,,,
player,201812090sfo,den,MillVo00,def_int_long,0,,,,,
player,201812090sfo,den,MillVo00,pass_defended,0,,,,,
player,201812090sfo,den,MillVo00,sacks,1.0,,,,,
player,201812090sfo,den,MillVo00,tackles_combined,3,,,,,
player,201812090sfo,den,MillVo00,tackles_solo,3,,,,,
player,201812090sfo,den,MillVo00,tackles_assists,0,,,,,
player,201812090sfo,den,MillVo00,tackles_loss,1,,,,,
player,201812090sfo,den,MillVo00,qb_hits,3,,,,,
player,201812090sfo,den,MillVo00,fumbles_rec,0,,,,,
player,201812090sfo,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,MillVo00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,MillVo00,fumbles_forced,0,,,,,
player,201812090sfo,den,DaviTo01,def_int,0,,,,,
player,201812090sfo,den,DaviTo01,def_int_yds,0,,,,,
player,201812090sfo,den,DaviTo01,def_int_td,0,,,,,
player,201812090sfo,den,DaviTo01,def_int_long,0,,,,,
player,201812090sfo,den,DaviTo01,pass_defended,0,,,,,
player,201812090sfo,den,DaviTo01,sacks,0.0,,,,,
player,201812090sfo,den,DaviTo01,tackles_combined,8,,,,,
player,201812090sfo,den,DaviTo01,tackles_solo,5,,,,,
player,201812090sfo,den,DaviTo01,tackles_assists,3,,,,,
player,201812090sfo,den,DaviTo01,tackles_loss,0,,,,,
player,201812090sfo,den,DaviTo01,qb_hits,1,,,,,
player,201812090sfo,den,DaviTo01,fumbles_rec,0,,,,,
player,201812090sfo,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201812090sfo,den,DaviTo01,fumbles_forced,0,,,,,
player,201812090sfo,den,SimmJu00,def_int,0,,,,,
player,201812090sfo,den,SimmJu00,def_int_yds,0,,,,,
player,201812090sfo,den,SimmJu00,def_int_td,0,,,,,
player,201812090sfo,den,SimmJu00,def_int_long,0,,,,,
player,201812090sfo,den,SimmJu00,pass_defended,0,,,,,
player,201812090sfo,den,SimmJu00,sacks,0.0,,,,,
player,201812090sfo,den,SimmJu00,tackles_combined,6,,,,,
player,201812090sfo,den,SimmJu00,tackles_solo,5,,,,,
player,201812090sfo,den,SimmJu00,tackles_assists,1,,,,,
player,201812090sfo,den,SimmJu00,tackles_loss,0,,,,,
player,201812090sfo,den,SimmJu00,qb_hits,0,,,,,
player,201812090sfo,den,SimmJu00,fumbles_rec,0,,,,,
player,201812090sfo,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,SimmJu00,fumbles_forced,0,,,,,
player,201812090sfo,den,WolfDe00,def_int,0,,,,,
player,201812090sfo,den,WolfDe00,def_int_yds,0,,,,,
player,201812090sfo,den,WolfDe00,def_int_td,0,,,,,
player,201812090sfo,den,WolfDe00,def_int_long,0,,,,,
player,201812090sfo,den,WolfDe00,pass_defended,0,,,,,
player,201812090sfo,den,WolfDe00,sacks,0.0,,,,,
player,201812090sfo,den,WolfDe00,tackles_combined,6,,,,,
player,201812090sfo,den,WolfDe00,tackles_solo,5,,,,,
player,201812090sfo,den,WolfDe00,tackles_assists,1,,,,,
player,201812090sfo,den,WolfDe00,tackles_loss,0,,,,,
player,201812090sfo,den,WolfDe00,qb_hits,0,,,,,
player,201812090sfo,den,WolfDe00,fumbles_rec,0,,,,,
player,201812090sfo,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,WolfDe00,fumbles_forced,0,,,,,
player,201812090sfo,den,JeweJo00,def_int,0,,,,,
player,201812090sfo,den,JeweJo00,def_int_yds,0,,,,,
player,201812090sfo,den,JeweJo00,def_int_td,0,,,,,
player,201812090sfo,den,JeweJo00,def_int_long,0,,,,,
player,201812090sfo,den,JeweJo00,pass_defended,1,,,,,
player,201812090sfo,den,JeweJo00,sacks,0.0,,,,,
player,201812090sfo,den,JeweJo00,tackles_combined,5,,,,,
player,201812090sfo,den,JeweJo00,tackles_solo,3,,,,,
player,201812090sfo,den,JeweJo00,tackles_assists,2,,,,,
player,201812090sfo,den,JeweJo00,tackles_loss,0,,,,,
player,201812090sfo,den,JeweJo00,qb_hits,0,,,,,
player,201812090sfo,den,JeweJo00,fumbles_rec,0,,,,,
player,201812090sfo,den,JeweJo00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,JeweJo00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,JeweJo00,fumbles_forced,0,,,,,
player,201812090sfo,den,HarrSh00,def_int,0,,,,,
player,201812090sfo,den,HarrSh00,def_int_yds,0,,,,,
player,201812090sfo,den,HarrSh00,def_int_td,0,,,,,
player,201812090sfo,den,HarrSh00,def_int_long,0,,,,,
player,201812090sfo,den,HarrSh00,pass_defended,2,,,,,
player,201812090sfo,den,HarrSh00,sacks,0.0,,,,,
player,201812090sfo,den,HarrSh00,tackles_combined,4,,,,,
player,201812090sfo,den,HarrSh00,tackles_solo,3,,,,,
player,201812090sfo,den,HarrSh00,tackles_assists,1,,,,,
player,201812090sfo,den,HarrSh00,tackles_loss,1,,,,,
player,201812090sfo,den,HarrSh00,qb_hits,0,,,,,
player,201812090sfo,den,HarrSh00,fumbles_rec,0,,,,,
player,201812090sfo,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,HarrSh00,fumbles_forced,0,,,,,
player,201812090sfo,den,RobyBr00,def_int,0,,,,,
player,201812090sfo,den,RobyBr00,def_int_yds,0,,,,,
player,201812090sfo,den,RobyBr00,def_int_td,0,,,,,
player,201812090sfo,den,RobyBr00,def_int_long,0,,,,,
player,201812090sfo,den,RobyBr00,pass_defended,0,,,,,
player,201812090sfo,den,RobyBr00,sacks,0.0,,,,,
player,201812090sfo,den,RobyBr00,tackles_combined,4,,,,,
player,201812090sfo,den,RobyBr00,tackles_solo,4,,,,,
player,201812090sfo,den,RobyBr00,tackles_assists,0,,,,,
player,201812090sfo,den,RobyBr00,tackles_loss,0,,,,,
player,201812090sfo,den,RobyBr00,qb_hits,0,,,,,
player,201812090sfo,den,RobyBr00,fumbles_rec,0,,,,,
player,201812090sfo,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,RobyBr00,fumbles_forced,1,,,,,
player,201812090sfo,den,GotsAd00,def_int,0,,,,,
player,201812090sfo,den,GotsAd00,def_int_yds,0,,,,,
player,201812090sfo,den,GotsAd00,def_int_td,0,,,,,
player,201812090sfo,den,GotsAd00,def_int_long,0,,,,,
player,201812090sfo,den,GotsAd00,pass_defended,0,,,,,
player,201812090sfo,den,GotsAd00,sacks,0.0,,,,,
player,201812090sfo,den,GotsAd00,tackles_combined,3,,,,,
player,201812090sfo,den,GotsAd00,tackles_solo,2,,,,,
player,201812090sfo,den,GotsAd00,tackles_assists,1,,,,,
player,201812090sfo,den,GotsAd00,tackles_loss,0,,,,,
player,201812090sfo,den,GotsAd00,qb_hits,0,,,,,
player,201812090sfo,den,GotsAd00,fumbles_rec,0,,,,,
player,201812090sfo,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,GotsAd00,fumbles_forced,0,,,,,
player,201812090sfo,den,CravSu00,def_int,0,,,,,
player,201812090sfo,den,CravSu00,def_int_yds,0,,,,,
player,201812090sfo,den,CravSu00,def_int_td,0,,,,,
player,201812090sfo,den,CravSu00,def_int_long,0,,,,,
player,201812090sfo,den,CravSu00,pass_defended,0,,,,,
player,201812090sfo,den,CravSu00,sacks,0.0,,,,,
player,201812090sfo,den,CravSu00,tackles_combined,2,,,,,
player,201812090sfo,den,CravSu00,tackles_solo,2,,,,,
player,201812090sfo,den,CravSu00,tackles_assists,0,,,,,
player,201812090sfo,den,CravSu00,tackles_loss,0,,,,,
player,201812090sfo,den,CravSu00,qb_hits,0,,,,,
player,201812090sfo,den,CravSu00,fumbles_rec,1,,,,,
player,201812090sfo,den,CravSu00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,CravSu00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,CravSu00,fumbles_forced,0,,,,,
player,201812090sfo,den,KerrZa00,def_int,0,,,,,
player,201812090sfo,den,KerrZa00,def_int_yds,0,,,,,
player,201812090sfo,den,KerrZa00,def_int_td,0,,,,,
player,201812090sfo,den,KerrZa00,def_int_long,0,,,,,
player,201812090sfo,den,KerrZa00,pass_defended,0,,,,,
player,201812090sfo,den,KerrZa00,sacks,0.0,,,,,
player,201812090sfo,den,KerrZa00,tackles_combined,2,,,,,
player,201812090sfo,den,KerrZa00,tackles_solo,1,,,,,
player,201812090sfo,den,KerrZa00,tackles_assists,1,,,,,
player,201812090sfo,den,KerrZa00,tackles_loss,0,,,,,
player,201812090sfo,den,KerrZa00,qb_hits,0,,,,,
player,201812090sfo,den,KerrZa00,fumbles_rec,0,,,,,
player,201812090sfo,den,KerrZa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,KerrZa00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,KerrZa00,fumbles_forced,0,,,,,
player,201812090sfo,den,PekoDo20,def_int,0,,,,,
player,201812090sfo,den,PekoDo20,def_int_yds,0,,,,,
player,201812090sfo,den,PekoDo20,def_int_td,0,,,,,
player,201812090sfo,den,PekoDo20,def_int_long,0,,,,,
player,201812090sfo,den,PekoDo20,pass_defended,1,,,,,
player,201812090sfo,den,PekoDo20,sacks,0.0,,,,,
player,201812090sfo,den,PekoDo20,tackles_combined,2,,,,,
player,201812090sfo,den,PekoDo20,tackles_solo,2,,,,,
player,201812090sfo,den,PekoDo20,tackles_assists,0,,,,,
player,201812090sfo,den,PekoDo20,tackles_loss,1,,,,,
player,201812090sfo,den,PekoDo20,qb_hits,1,,,,,
player,201812090sfo,den,PekoDo20,fumbles_rec,0,,,,,
player,201812090sfo,den,PekoDo20,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,PekoDo20,fumbles_rec_td,0,,,,,
player,201812090sfo,den,PekoDo20,fumbles_forced,0,,,,,
player,201812090sfo,den,ThomSh00,def_int,0,,,,,
player,201812090sfo,den,ThomSh00,def_int_yds,0,,,,,
player,201812090sfo,den,ThomSh00,def_int_td,0,,,,,
player,201812090sfo,den,ThomSh00,def_int_long,0,,,,,
player,201812090sfo,den,ThomSh00,pass_defended,0,,,,,
player,201812090sfo,den,ThomSh00,sacks,0.0,,,,,
player,201812090sfo,den,ThomSh00,tackles_combined,2,,,,,
player,201812090sfo,den,ThomSh00,tackles_solo,2,,,,,
player,201812090sfo,den,ThomSh00,tackles_assists,0,,,,,
player,201812090sfo,den,ThomSh00,tackles_loss,0,,,,,
player,201812090sfo,den,ThomSh00,qb_hits,0,,,,,
player,201812090sfo,den,ThomSh00,fumbles_rec,0,,,,,
player,201812090sfo,den,ThomSh00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,ThomSh00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,ThomSh00,fumbles_forced,0,,,,,
player,201812090sfo,den,ThomDy01,def_int,0,,,,,
player,201812090sfo,den,ThomDy01,def_int_yds,0,,,,,
player,201812090sfo,den,ThomDy01,def_int_td,0,,,,,
player,201812090sfo,den,ThomDy01,def_int_long,0,,,,,
player,201812090sfo,den,ThomDy01,pass_defended,0,,,,,
player,201812090sfo,den,ThomDy01,sacks,0.0,,,,,
player,201812090sfo,den,ThomDy01,tackles_combined,2,,,,,
player,201812090sfo,den,ThomDy01,tackles_solo,2,,,,,
player,201812090sfo,den,ThomDy01,tackles_assists,0,,,,,
player,201812090sfo,den,ThomDy01,tackles_loss,0,,,,,
player,201812090sfo,den,ThomDy01,qb_hits,0,,,,,
player,201812090sfo,den,ThomDy01,fumbles_rec,0,,,,,
player,201812090sfo,den,ThomDy01,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,ThomDy01,fumbles_rec_td,0,,,,,
player,201812090sfo,den,ThomDy01,fumbles_forced,0,,,,,
player,201812090sfo,den,ParkWi01,def_int,0,,,,,
player,201812090sfo,den,ParkWi01,def_int_yds,0,,,,,
player,201812090sfo,den,ParkWi01,def_int_td,0,,,,,
player,201812090sfo,den,ParkWi01,def_int_long,0,,,,,
player,201812090sfo,den,ParkWi01,pass_defended,0,,,,,
player,201812090sfo,den,ParkWi01,sacks,0.0,,,,,
player,201812090sfo,den,ParkWi01,tackles_combined,1,,,,,
player,201812090sfo,den,ParkWi01,tackles_solo,1,,,,,
player,201812090sfo,den,ParkWi01,tackles_assists,0,,,,,
player,201812090sfo,den,ParkWi01,tackles_loss,0,,,,,
player,201812090sfo,den,ParkWi01,qb_hits,1,,,,,
player,201812090sfo,den,ParkWi01,fumbles_rec,0,,,,,
player,201812090sfo,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201812090sfo,den,ParkWi01,fumbles_forced,0,,,,,
player,201812090sfo,den,PatrTi00,def_int,0,,,,,
player,201812090sfo,den,PatrTi00,def_int_yds,0,,,,,
player,201812090sfo,den,PatrTi00,def_int_td,0,,,,,
player,201812090sfo,den,PatrTi00,def_int_long,0,,,,,
player,201812090sfo,den,PatrTi00,pass_defended,0,,,,,
player,201812090sfo,den,PatrTi00,sacks,0.0,,,,,
player,201812090sfo,den,PatrTi00,tackles_combined,1,,,,,
player,201812090sfo,den,PatrTi00,tackles_solo,1,,,,,
player,201812090sfo,den,PatrTi00,tackles_assists,0,,,,,
player,201812090sfo,den,PatrTi00,tackles_loss,0,,,,,
player,201812090sfo,den,PatrTi00,qb_hits,0,,,,,
player,201812090sfo,den,PatrTi00,fumbles_rec,0,,,,,
player,201812090sfo,den,PatrTi00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,PatrTi00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,PatrTi00,fumbles_forced,0,,,,,
player,201812090sfo,den,RayxSh00,def_int,0,,,,,
player,201812090sfo,den,RayxSh00,def_int_yds,0,,,,,
player,201812090sfo,den,RayxSh00,def_int_td,0,,,,,
player,201812090sfo,den,RayxSh00,def_int_long,0,,,,,
player,201812090sfo,den,RayxSh00,pass_defended,0,,,,,
player,201812090sfo,den,RayxSh00,sacks,0.0,,,,,
player,201812090sfo,den,RayxSh00,tackles_combined,1,,,,,
player,201812090sfo,den,RayxSh00,tackles_solo,1,,,,,
player,201812090sfo,den,RayxSh00,tackles_assists,0,,,,,
player,201812090sfo,den,RayxSh00,tackles_loss,0,,,,,
player,201812090sfo,den,RayxSh00,qb_hits,0,,,,,
player,201812090sfo,den,RayxSh00,fumbles_rec,0,,,,,
player,201812090sfo,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,RayxSh00,fumbles_forced,0,,,,,
player,201812090sfo,den,TaylJa01,def_int,0,,,,,
player,201812090sfo,den,TaylJa01,def_int_yds,0,,,,,
player,201812090sfo,den,TaylJa01,def_int_td,0,,,,,
player,201812090sfo,den,TaylJa01,def_int_long,0,,,,,
player,201812090sfo,den,TaylJa01,pass_defended,0,,,,,
player,201812090sfo,den,TaylJa01,sacks,0.0,,,,,
player,201812090sfo,den,TaylJa01,tackles_combined,1,,,,,
player,201812090sfo,den,TaylJa01,tackles_solo,1,,,,,
player,201812090sfo,den,TaylJa01,tackles_assists,0,,,,,
player,201812090sfo,den,TaylJa01,tackles_loss,0,,,,,
player,201812090sfo,den,TaylJa01,qb_hits,0,,,,,
player,201812090sfo,den,TaylJa01,fumbles_rec,0,,,,,
player,201812090sfo,den,TaylJa01,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,TaylJa01,fumbles_rec_td,0,,,,,
player,201812090sfo,den,TaylJa01,fumbles_forced,1,,,,,
player,201812090sfo,den,KeenCa00,def_int,0,,,,,
player,201812090sfo,den,KeenCa00,def_int_yds,0,,,,,
player,201812090sfo,den,KeenCa00,def_int_td,0,,,,,
player,201812090sfo,den,KeenCa00,def_int_long,0,,,,,
player,201812090sfo,den,KeenCa00,pass_defended,0,,,,,
player,201812090sfo,den,KeenCa00,sacks,0.0,,,,,
player,201812090sfo,den,KeenCa00,tackles_combined,0,,,,,
player,201812090sfo,den,KeenCa00,tackles_solo,0,,,,,
player,201812090sfo,den,KeenCa00,tackles_assists,0,,,,,
player,201812090sfo,den,KeenCa00,tackles_loss,,,,,,
player,201812090sfo,den,KeenCa00,qb_hits,,,,,,
player,201812090sfo,den,KeenCa00,fumbles_rec,2,,,,,
player,201812090sfo,den,KeenCa00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,KeenCa00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,KeenCa00,fumbles_forced,0,,,,,
player,201812090sfo,den,YiadIs00,def_int,0,,,,,
player,201812090sfo,den,YiadIs00,def_int_yds,0,,,,,
player,201812090sfo,den,YiadIs00,def_int_td,0,,,,,
player,201812090sfo,den,YiadIs00,def_int_long,0,,,,,
player,201812090sfo,den,YiadIs00,pass_defended,1,,,,,
player,201812090sfo,den,YiadIs00,sacks,0.0,,,,,
player,201812090sfo,den,YiadIs00,tackles_combined,0,,,,,
player,201812090sfo,den,YiadIs00,tackles_solo,0,,,,,
player,201812090sfo,den,YiadIs00,tackles_assists,0,,,,,
player,201812090sfo,den,YiadIs00,tackles_loss,0,,,,,
player,201812090sfo,den,YiadIs00,qb_hits,0,,,,,
player,201812090sfo,den,YiadIs00,fumbles_rec,0,,,,,
player,201812090sfo,den,YiadIs00,fumbles_rec_yds,0,,,,,
player,201812090sfo,den,YiadIs00,fumbles_rec_td,0,,,,,
player,201812090sfo,den,YiadIs00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,ReedD.00,def_int,0,,,,,
player,201812090sfo,sfo,ReedD.00,def_int_yds,0,,,,,
player,201812090sfo,sfo,ReedD.00,def_int_td,0,,,,,
player,201812090sfo,sfo,ReedD.00,def_int_long,0,,,,,
player,201812090sfo,sfo,ReedD.00,pass_defended,0,,,,,
player,201812090sfo,sfo,ReedD.00,sacks,1.0,,,,,
player,201812090sfo,sfo,ReedD.00,tackles_combined,12,,,,,
player,201812090sfo,sfo,ReedD.00,tackles_solo,10,,,,,
player,201812090sfo,sfo,ReedD.00,tackles_assists,2,,,,,
player,201812090sfo,sfo,ReedD.00,tackles_loss,3,,,,,
player,201812090sfo,sfo,ReedD.00,qb_hits,1,,,,,
player,201812090sfo,sfo,ReedD.00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,ReedD.00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,ReedD.00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,ReedD.00,fumbles_forced,1,,,,,
player,201812090sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201812090sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201812090sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201812090sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201812090sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201812090sfo,sfo,BlaiRo00,sacks,1.0,,,,,
player,201812090sfo,sfo,BlaiRo00,tackles_combined,3,,,,,
player,201812090sfo,sfo,BlaiRo00,tackles_solo,3,,,,,
player,201812090sfo,sfo,BlaiRo00,tackles_assists,0,,,,,
player,201812090sfo,sfo,BlaiRo00,tackles_loss,1,,,,,
player,201812090sfo,sfo,BlaiRo00,qb_hits,1,,,,,
player,201812090sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,HarrMa03,def_int,0,,,,,
player,201812090sfo,sfo,HarrMa03,def_int_yds,0,,,,,
player,201812090sfo,sfo,HarrMa03,def_int_td,0,,,,,
player,201812090sfo,sfo,HarrMa03,def_int_long,0,,,,,
player,201812090sfo,sfo,HarrMa03,pass_defended,0,,,,,
player,201812090sfo,sfo,HarrMa03,sacks,0.0,,,,,
player,201812090sfo,sfo,HarrMa03,tackles_combined,7,,,,,
player,201812090sfo,sfo,HarrMa03,tackles_solo,5,,,,,
player,201812090sfo,sfo,HarrMa03,tackles_assists,2,,,,,
player,201812090sfo,sfo,HarrMa03,tackles_loss,2,,,,,
player,201812090sfo,sfo,HarrMa03,qb_hits,0,,,,,
player,201812090sfo,sfo,HarrMa03,fumbles_rec,0,,,,,
player,201812090sfo,sfo,HarrMa03,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,HarrMa03,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,HarrMa03,fumbles_forced,0,,,,,
player,201812090sfo,sfo,SherRi00,def_int,0,,,,,
player,201812090sfo,sfo,SherRi00,def_int_yds,0,,,,,
player,201812090sfo,sfo,SherRi00,def_int_td,0,,,,,
player,201812090sfo,sfo,SherRi00,def_int_long,0,,,,,
player,201812090sfo,sfo,SherRi00,pass_defended,0,,,,,
player,201812090sfo,sfo,SherRi00,sacks,0.0,,,,,
player,201812090sfo,sfo,SherRi00,tackles_combined,5,,,,,
player,201812090sfo,sfo,SherRi00,tackles_solo,5,,,,,
player,201812090sfo,sfo,SherRi00,tackles_assists,0,,,,,
player,201812090sfo,sfo,SherRi00,tackles_loss,0,,,,,
player,201812090sfo,sfo,SherRi00,qb_hits,0,,,,,
player,201812090sfo,sfo,SherRi00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,SherRi00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201812090sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201812090sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201812090sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201812090sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201812090sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201812090sfo,sfo,ArmsAr01,tackles_combined,4,,,,,
player,201812090sfo,sfo,ArmsAr01,tackles_solo,3,,,,,
player,201812090sfo,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201812090sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201812090sfo,sfo,ArmsAr01,qb_hits,1,,,,,
player,201812090sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201812090sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201812090sfo,sfo,JoneD.01,def_int,0,,,,,
player,201812090sfo,sfo,JoneD.01,def_int_yds,0,,,,,
player,201812090sfo,sfo,JoneD.01,def_int_td,0,,,,,
player,201812090sfo,sfo,JoneD.01,def_int_long,0,,,,,
player,201812090sfo,sfo,JoneD.01,pass_defended,0,,,,,
player,201812090sfo,sfo,JoneD.01,sacks,0.0,,,,,
player,201812090sfo,sfo,JoneD.01,tackles_combined,4,,,,,
player,201812090sfo,sfo,JoneD.01,tackles_solo,2,,,,,
player,201812090sfo,sfo,JoneD.01,tackles_assists,2,,,,,
player,201812090sfo,sfo,JoneD.01,tackles_loss,0,,,,,
player,201812090sfo,sfo,JoneD.01,qb_hits,1,,,,,
player,201812090sfo,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201812090sfo,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201812090sfo,sfo,LeexEl00,def_int,0,,,,,
player,201812090sfo,sfo,LeexEl00,def_int_yds,0,,,,,
player,201812090sfo,sfo,LeexEl00,def_int_td,0,,,,,
player,201812090sfo,sfo,LeexEl00,def_int_long,0,,,,,
player,201812090sfo,sfo,LeexEl00,pass_defended,1,,,,,
player,201812090sfo,sfo,LeexEl00,sacks,0.0,,,,,
player,201812090sfo,sfo,LeexEl00,tackles_combined,4,,,,,
player,201812090sfo,sfo,LeexEl00,tackles_solo,3,,,,,
player,201812090sfo,sfo,LeexEl00,tackles_assists,1,,,,,
player,201812090sfo,sfo,LeexEl00,tackles_loss,0,,,,,
player,201812090sfo,sfo,LeexEl00,qb_hits,1,,,,,
player,201812090sfo,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201812090sfo,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201812090sfo,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201812090sfo,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201812090sfo,sfo,WarnFr00,def_int,0,,,,,
player,201812090sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201812090sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201812090sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201812090sfo,sfo,WarnFr00,pass_defended,0,,,,,
player,201812090sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201812090sfo,sfo,WarnFr00,tackles_combined,4,,,,,
player,201812090sfo,sfo,WarnFr00,tackles_solo,3,,,,,
