game,2018,6,20181014,201810140nwe,kan,"Kansas City Chiefs",40,nwe,"New England Patriots",43
player,201810140nwe,kan,SpeaBr00,def_int_long,0,,,,,
player,201810140nwe,kan,SpeaBr00,pass_defended,0,,,,,
player,201810140nwe,kan,SpeaBr00,sacks,0.5,,,,,
player,201810140nwe,kan,SpeaBr00,tackles_combined,6,,,,,
player,201810140nwe,kan,SpeaBr00,tackles_solo,1,,,,,
player,201810140nwe,kan,SpeaBr00,tackles_assists,5,,,,,
player,201810140nwe,kan,SpeaBr00,tackles_loss,0,,,,,
player,201810140nwe,kan,SpeaBr00,qb_hits,0,,,,,
player,201810140nwe,kan,SpeaBr00,fumbles_rec,0,,,,,
player,201810140nwe,kan,SpeaBr00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,SpeaBr00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,SpeaBr00,fumbles_forced,1,,,,,
player,201810140nwe,kan,HitcAn00,def_int,0,,,,,
player,201810140nwe,kan,HitcAn00,def_int_yds,0,,,,,
player,201810140nwe,kan,HitcAn00,def_int_td,0,,,,,
player,201810140nwe,kan,HitcAn00,def_int_long,0,,,,,
player,201810140nwe,kan,HitcAn00,pass_defended,0,,,,,
player,201810140nwe,kan,HitcAn00,sacks,0.0,,,,,
player,201810140nwe,kan,HitcAn00,tackles_combined,14,,,,,
player,201810140nwe,kan,HitcAn00,tackles_solo,6,,,,,
player,201810140nwe,kan,HitcAn00,tackles_assists,8,,,,,
player,201810140nwe,kan,HitcAn00,tackles_loss,2,,,,,
player,201810140nwe,kan,HitcAn00,qb_hits,0,,,,,
player,201810140nwe,kan,HitcAn00,fumbles_rec,0,,,,,
player,201810140nwe,kan,HitcAn00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,HitcAn00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,HitcAn00,fumbles_forced,0,,,,,
player,201810140nwe,kan,LucaJo00,def_int,0,,,,,
player,201810140nwe,kan,LucaJo00,def_int_yds,0,,,,,
player,201810140nwe,kan,LucaJo00,def_int_td,0,,,,,
player,201810140nwe,kan,LucaJo00,def_int_long,0,,,,,
player,201810140nwe,kan,LucaJo00,pass_defended,1,,,,,
player,201810140nwe,kan,LucaJo00,sacks,0.0,,,,,
player,201810140nwe,kan,LucaJo00,tackles_combined,10,,,,,
player,201810140nwe,kan,LucaJo00,tackles_solo,4,,,,,
player,201810140nwe,kan,LucaJo00,tackles_assists,6,,,,,
player,201810140nwe,kan,LucaJo00,tackles_loss,0,,,,,
player,201810140nwe,kan,LucaJo00,qb_hits,0,,,,,
player,201810140nwe,kan,LucaJo00,fumbles_rec,0,,,,,
player,201810140nwe,kan,LucaJo00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,LucaJo00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,LucaJo00,fumbles_forced,0,,,,,
player,201810140nwe,kan,ParkRo01,def_int,0,,,,,
player,201810140nwe,kan,ParkRo01,def_int_yds,0,,,,,
player,201810140nwe,kan,ParkRo01,def_int_td,0,,,,,
player,201810140nwe,kan,ParkRo01,def_int_long,0,,,,,
player,201810140nwe,kan,ParkRo01,pass_defended,0,,,,,
player,201810140nwe,kan,ParkRo01,sacks,0.0,,,,,
player,201810140nwe,kan,ParkRo01,tackles_combined,9,,,,,
player,201810140nwe,kan,ParkRo01,tackles_solo,7,,,,,
player,201810140nwe,kan,ParkRo01,tackles_assists,2,,,,,
player,201810140nwe,kan,ParkRo01,tackles_loss,0,,,,,
player,201810140nwe,kan,ParkRo01,qb_hits,0,,,,,
player,201810140nwe,kan,ParkRo01,fumbles_rec,0,,,,,
player,201810140nwe,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,ParkRo01,fumbles_forced,0,,,,,
player,201810140nwe,kan,NnadDe00,def_int,0,,,,,
player,201810140nwe,kan,NnadDe00,def_int_yds,0,,,,,
player,201810140nwe,kan,NnadDe00,def_int_td,0,,,,,
player,201810140nwe,kan,NnadDe00,def_int_long,0,,,,,
player,201810140nwe,kan,NnadDe00,pass_defended,0,,,,,
player,201810140nwe,kan,NnadDe00,sacks,0.0,,,,,
player,201810140nwe,kan,NnadDe00,tackles_combined,5,,,,,
player,201810140nwe,kan,NnadDe00,tackles_solo,1,,,,,
player,201810140nwe,kan,NnadDe00,tackles_assists,4,,,,,
player,201810140nwe,kan,NnadDe00,tackles_loss,0,,,,,
player,201810140nwe,kan,NnadDe00,qb_hits,0,,,,,
player,201810140nwe,kan,NnadDe00,fumbles_rec,0,,,,,
player,201810140nwe,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,NnadDe00,fumbles_forced,0,,,,,
player,201810140nwe,kan,WillXa00,def_int,0,,,,,
player,201810140nwe,kan,WillXa00,def_int_yds,0,,,,,
player,201810140nwe,kan,WillXa00,def_int_td,0,,,,,
player,201810140nwe,kan,WillXa00,def_int_long,0,,,,,
player,201810140nwe,kan,WillXa00,pass_defended,0,,,,,
player,201810140nwe,kan,WillXa00,sacks,0.0,,,,,
player,201810140nwe,kan,WillXa00,tackles_combined,5,,,,,
player,201810140nwe,kan,WillXa00,tackles_solo,2,,,,,
player,201810140nwe,kan,WillXa00,tackles_assists,3,,,,,
player,201810140nwe,kan,WillXa00,tackles_loss,0,,,,,
player,201810140nwe,kan,WillXa00,qb_hits,0,,,,,
player,201810140nwe,kan,WillXa00,fumbles_rec,0,,,,,
player,201810140nwe,kan,WillXa00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,WillXa00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,WillXa00,fumbles_forced,0,,,,,
player,201810140nwe,kan,NelsSt01,def_int,0,,,,,
player,201810140nwe,kan,NelsSt01,def_int_yds,0,,,,,
player,201810140nwe,kan,NelsSt01,def_int_td,0,,,,,
player,201810140nwe,kan,NelsSt01,def_int_long,0,,,,,
player,201810140nwe,kan,NelsSt01,pass_defended,0,,,,,
player,201810140nwe,kan,NelsSt01,sacks,0.0,,,,,
player,201810140nwe,kan,NelsSt01,tackles_combined,4,,,,,
player,201810140nwe,kan,NelsSt01,tackles_solo,4,,,,,
player,201810140nwe,kan,NelsSt01,tackles_assists,0,,,,,
player,201810140nwe,kan,NelsSt01,tackles_loss,0,,,,,
player,201810140nwe,kan,NelsSt01,qb_hits,0,,,,,
player,201810140nwe,kan,NelsSt01,fumbles_rec,0,,,,,
player,201810140nwe,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,NelsSt01,fumbles_forced,0,,,,,
player,201810140nwe,kan,ScanOr99,def_int,0,,,,,
player,201810140nwe,kan,ScanOr99,def_int_yds,0,,,,,
player,201810140nwe,kan,ScanOr99,def_int_td,0,,,,,
player,201810140nwe,kan,ScanOr99,def_int_long,0,,,,,
player,201810140nwe,kan,ScanOr99,pass_defended,0,,,,,
player,201810140nwe,kan,ScanOr99,sacks,0.0,,,,,
player,201810140nwe,kan,ScanOr99,tackles_combined,4,,,,,
player,201810140nwe,kan,ScanOr99,tackles_solo,3,,,,,
player,201810140nwe,kan,ScanOr99,tackles_assists,1,,,,,
player,201810140nwe,kan,ScanOr99,tackles_loss,0,,,,,
player,201810140nwe,kan,ScanOr99,qb_hits,0,,,,,
player,201810140nwe,kan,ScanOr99,fumbles_rec,0,,,,,
player,201810140nwe,kan,ScanOr99,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,ScanOr99,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,ScanOr99,fumbles_forced,0,,,,,
player,201810140nwe,kan,BailAl00,def_int,0,,,,,
player,201810140nwe,kan,BailAl00,def_int_yds,0,,,,,
player,201810140nwe,kan,BailAl00,def_int_td,0,,,,,
player,201810140nwe,kan,BailAl00,def_int_long,0,,,,,
player,201810140nwe,kan,BailAl00,pass_defended,0,,,,,
player,201810140nwe,kan,BailAl00,sacks,0.0,,,,,
player,201810140nwe,kan,BailAl00,tackles_combined,3,,,,,
player,201810140nwe,kan,BailAl00,tackles_solo,2,,,,,
player,201810140nwe,kan,BailAl00,tackles_assists,1,,,,,
player,201810140nwe,kan,BailAl00,tackles_loss,0,,,,,
player,201810140nwe,kan,BailAl00,qb_hits,0,,,,,
player,201810140nwe,kan,BailAl00,fumbles_rec,1,,,,,
player,201810140nwe,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,BailAl00,fumbles_forced,0,,,,,
player,201810140nwe,kan,FullKe00,def_int,0,,,,,
player,201810140nwe,kan,FullKe00,def_int_yds,0,,,,,
player,201810140nwe,kan,FullKe00,def_int_td,0,,,,,
player,201810140nwe,kan,FullKe00,def_int_long,0,,,,,
player,201810140nwe,kan,FullKe00,pass_defended,0,,,,,
player,201810140nwe,kan,FullKe00,sacks,0.0,,,,,
player,201810140nwe,kan,FullKe00,tackles_combined,3,,,,,
player,201810140nwe,kan,FullKe00,tackles_solo,2,,,,,
player,201810140nwe,kan,FullKe00,tackles_assists,1,,,,,
player,201810140nwe,kan,FullKe00,tackles_loss,0,,,,,
player,201810140nwe,kan,FullKe00,qb_hits,0,,,,,
player,201810140nwe,kan,FullKe00,fumbles_rec,0,,,,,
player,201810140nwe,kan,FullKe00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,FullKe00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,FullKe00,fumbles_forced,0,,,,,
player,201810140nwe,kan,JenkJa01,def_int,0,,,,,
player,201810140nwe,kan,JenkJa01,def_int_yds,0,,,,,
player,201810140nwe,kan,JenkJa01,def_int_td,0,,,,,
player,201810140nwe,kan,JenkJa01,def_int_long,0,,,,,
player,201810140nwe,kan,JenkJa01,pass_defended,0,,,,,
player,201810140nwe,kan,JenkJa01,sacks,0.0,,,,,
player,201810140nwe,kan,JenkJa01,tackles_combined,2,,,,,
player,201810140nwe,kan,JenkJa01,tackles_solo,1,,,,,
player,201810140nwe,kan,JenkJa01,tackles_assists,1,,,,,
player,201810140nwe,kan,JenkJa01,tackles_loss,0,,,,,
player,201810140nwe,kan,JenkJa01,qb_hits,0,,,,,
player,201810140nwe,kan,JenkJa01,fumbles_rec,0,,,,,
player,201810140nwe,kan,JenkJa01,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,JenkJa01,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,JenkJa01,fumbles_forced,0,,,,,
player,201810140nwe,kan,ShawJo00,def_int,0,,,,,
player,201810140nwe,kan,ShawJo00,def_int_yds,0,,,,,
player,201810140nwe,kan,ShawJo00,def_int_td,0,,,,,
player,201810140nwe,kan,ShawJo00,def_int_long,0,,,,,
player,201810140nwe,kan,ShawJo00,pass_defended,0,,,,,
player,201810140nwe,kan,ShawJo00,sacks,0.0,,,,,
player,201810140nwe,kan,ShawJo00,tackles_combined,2,,,,,
player,201810140nwe,kan,ShawJo00,tackles_solo,1,,,,,
player,201810140nwe,kan,ShawJo00,tackles_assists,1,,,,,
player,201810140nwe,kan,ShawJo00,tackles_loss,0,,,,,
player,201810140nwe,kan,ShawJo00,qb_hits,0,,,,,
player,201810140nwe,kan,ShawJo00,fumbles_rec,0,,,,,
player,201810140nwe,kan,ShawJo00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,ShawJo00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,ShawJo00,fumbles_forced,0,,,,,
player,201810140nwe,kan,SmitTe04,def_int,0,,,,,
player,201810140nwe,kan,SmitTe04,def_int_yds,0,,,,,
player,201810140nwe,kan,SmitTe04,def_int_td,0,,,,,
player,201810140nwe,kan,SmitTe04,def_int_long,0,,,,,
player,201810140nwe,kan,SmitTe04,pass_defended,0,,,,,
player,201810140nwe,kan,SmitTe04,sacks,0.0,,,,,
player,201810140nwe,kan,SmitTe04,tackles_combined,2,,,,,
player,201810140nwe,kan,SmitTe04,tackles_solo,1,,,,,
player,201810140nwe,kan,SmitTe04,tackles_assists,1,,,,,
player,201810140nwe,kan,SmitTe04,tackles_loss,0,,,,,
player,201810140nwe,kan,SmitTe04,qb_hits,0,,,,,
player,201810140nwe,kan,SmitTe04,fumbles_rec,0,,,,,
player,201810140nwe,kan,SmitTe04,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,SmitTe04,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,SmitTe04,fumbles_forced,0,,,,,
player,201810140nwe,kan,FordDe00,def_int,0,,,,,
player,201810140nwe,kan,FordDe00,def_int_yds,0,,,,,
player,201810140nwe,kan,FordDe00,def_int_td,0,,,,,
player,201810140nwe,kan,FordDe00,def_int_long,0,,,,,
player,201810140nwe,kan,FordDe00,pass_defended,0,,,,,
player,201810140nwe,kan,FordDe00,sacks,0.0,,,,,
player,201810140nwe,kan,FordDe00,tackles_combined,1,,,,,
player,201810140nwe,kan,FordDe00,tackles_solo,0,,,,,
player,201810140nwe,kan,FordDe00,tackles_assists,1,,,,,
player,201810140nwe,kan,FordDe00,tackles_loss,0,,,,,
player,201810140nwe,kan,FordDe00,qb_hits,0,,,,,
player,201810140nwe,kan,FordDe00,fumbles_rec,0,,,,,
player,201810140nwe,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,FordDe00,fumbles_forced,0,,,,,
player,201810140nwe,kan,SherAn00,def_int,0,,,,,
player,201810140nwe,kan,SherAn00,def_int_yds,0,,,,,
player,201810140nwe,kan,SherAn00,def_int_td,0,,,,,
player,201810140nwe,kan,SherAn00,def_int_long,0,,,,,
player,201810140nwe,kan,SherAn00,pass_defended,0,,,,,
player,201810140nwe,kan,SherAn00,sacks,0.0,,,,,
player,201810140nwe,kan,SherAn00,tackles_combined,1,,,,,
player,201810140nwe,kan,SherAn00,tackles_solo,0,,,,,
player,201810140nwe,kan,SherAn00,tackles_assists,1,,,,,
player,201810140nwe,kan,SherAn00,tackles_loss,0,,,,,
player,201810140nwe,kan,SherAn00,qb_hits,0,,,,,
player,201810140nwe,kan,SherAn00,fumbles_rec,0,,,,,
player,201810140nwe,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201810140nwe,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201810140nwe,kan,SherAn00,fumbles_forced,0,,,,,
player,201810140nwe,nwe,HarmDu00,def_int,1,,,,,
player,201810140nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201810140nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201810140nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201810140nwe,nwe,HarmDu00,pass_defended,1,,,,,
player,201810140nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201810140nwe,nwe,HarmDu00,tackles_combined,3,,,,,
player,201810140nwe,nwe,HarmDu00,tackles_solo,3,,,,,
player,201810140nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201810140nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201810140nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201810140nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201810140nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201810140nwe,nwe,HighDo01,def_int,1,,,,,
player,201810140nwe,nwe,HighDo01,def_int_yds,27,,,,,
player,201810140nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201810140nwe,nwe,HighDo01,def_int_long,27,,,,,
player,201810140nwe,nwe,HighDo01,pass_defended,1,,,,,
player,201810140nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201810140nwe,nwe,HighDo01,tackles_combined,2,,,,,
player,201810140nwe,nwe,HighDo01,tackles_solo,0,,,,,
player,201810140nwe,nwe,HighDo01,tackles_assists,2,,,,,
player,201810140nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201810140nwe,nwe,HighDo01,qb_hits,1,,,,,
player,201810140nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201810140nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201810140nwe,nwe,FlowTr00,def_int,0,,,,,
player,201810140nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201810140nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201810140nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201810140nwe,nwe,FlowTr00,pass_defended,0,,,,,
player,201810140nwe,nwe,FlowTr00,sacks,0.0,,,,,
player,201810140nwe,nwe,FlowTr00,tackles_combined,7,,,,,
player,201810140nwe,nwe,FlowTr00,tackles_solo,2,,,,,
player,201810140nwe,nwe,FlowTr00,tackles_assists,5,,,,,
player,201810140nwe,nwe,FlowTr00,tackles_loss,1,,,,,
player,201810140nwe,nwe,FlowTr00,qb_hits,0,,,,,
player,201810140nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201810140nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201810140nwe,nwe,RobeEl00,def_int,0,,,,,
player,201810140nwe,nwe,RobeEl00,def_int_yds,0,,,,,
player,201810140nwe,nwe,RobeEl00,def_int_td,0,,,,,
player,201810140nwe,nwe,RobeEl00,def_int_long,0,,,,,
player,201810140nwe,nwe,RobeEl00,pass_defended,1,,,,,
player,201810140nwe,nwe,RobeEl00,sacks,0.0,,,,,
player,201810140nwe,nwe,RobeEl00,tackles_combined,7,,,,,
player,201810140nwe,nwe,RobeEl00,tackles_solo,2,,,,,
player,201810140nwe,nwe,RobeEl00,tackles_assists,5,,,,,
player,201810140nwe,nwe,RobeEl00,tackles_loss,0,,,,,
player,201810140nwe,nwe,RobeEl00,qb_hits,0,,,,,
player,201810140nwe,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201810140nwe,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201810140nwe,nwe,McCoJa99,def_int,0,,,,,
player,201810140nwe,nwe,McCoJa99,def_int_yds,0,,,,,
player,201810140nwe,nwe,McCoJa99,def_int_td,0,,,,,
player,201810140nwe,nwe,McCoJa99,def_int_long,0,,,,,
player,201810140nwe,nwe,McCoJa99,pass_defended,1,,,,,
player,201810140nwe,nwe,McCoJa99,sacks,0.0,,,,,
player,201810140nwe,nwe,McCoJa99,tackles_combined,6,,,,,
player,201810140nwe,nwe,McCoJa99,tackles_solo,5,,,,,
player,201810140nwe,nwe,McCoJa99,tackles_assists,1,,,,,
player,201810140nwe,nwe,McCoJa99,tackles_loss,0,,,,,
player,201810140nwe,nwe,McCoJa99,qb_hits,0,,,,,
player,201810140nwe,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201810140nwe,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201810140nwe,nwe,ChunPa99,def_int,0,,,,,
player,201810140nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201810140nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201810140nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201810140nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201810140nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201810140nwe,nwe,ChunPa99,tackles_combined,4,,,,,
player,201810140nwe,nwe,ChunPa99,tackles_solo,2,,,,,
player,201810140nwe,nwe,ChunPa99,tackles_assists,2,,,,,
player,201810140nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201810140nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201810140nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201810140nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201810140nwe,nwe,JoneJo03,def_int,0,,,,,
player,201810140nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201810140nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201810140nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201810140nwe,nwe,JoneJo03,pass_defended,0,,,,,
player,201810140nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201810140nwe,nwe,JoneJo03,tackles_combined,4,,,,,
player,201810140nwe,nwe,JoneJo03,tackles_solo,2,,,,,
player,201810140nwe,nwe,JoneJo03,tackles_assists,2,,,,,
player,201810140nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201810140nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201810140nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201810140nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201810140nwe,nwe,McCoDe99,def_int,0,,,,,
player,201810140nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201810140nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201810140nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201810140nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201810140nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201810140nwe,nwe,McCoDe99,tackles_combined,4,,,,,
player,201810140nwe,nwe,McCoDe99,tackles_solo,4,,,,,
player,201810140nwe,nwe,McCoDe99,tackles_assists,0,,,,,
player,201810140nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201810140nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201810140nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201810140nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201810140nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201810140nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201810140nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201810140nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201810140nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201810140nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201810140nwe,nwe,GuyxLa00,tackles_combined,3,,,,,
player,201810140nwe,nwe,GuyxLa00,tackles_solo,0,,,,,
player,201810140nwe,nwe,GuyxLa00,tackles_assists,3,,,,,
player,201810140nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201810140nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201810140nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201810140nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201810140nwe,nwe,ShelDa01,def_int,0,,,,,
player,201810140nwe,nwe,ShelDa01,def_int_yds,0,,,,,
player,201810140nwe,nwe,ShelDa01,def_int_td,0,,,,,
player,201810140nwe,nwe,ShelDa01,def_int_long,0,,,,,
player,201810140nwe,nwe,ShelDa01,pass_defended,0,,,,,
player,201810140nwe,nwe,ShelDa01,sacks,0.0,,,,,
player,201810140nwe,nwe,ShelDa01,tackles_combined,3,,,,,
player,201810140nwe,nwe,ShelDa01,tackles_solo,2,,,,,
player,201810140nwe,nwe,ShelDa01,tackles_assists,1,,,,,
player,201810140nwe,nwe,ShelDa01,tackles_loss,0,,,,,
player,201810140nwe,nwe,ShelDa01,qb_hits,0,,,,,
player,201810140nwe,nwe,ShelDa01,fumbles_rec,0,,,,,
player,201810140nwe,nwe,ShelDa01,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,ShelDa01,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,ShelDa01,fumbles_forced,0,,,,,
player,201810140nwe,nwe,GilmSt00,def_int,0,,,,,
player,201810140nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201810140nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201810140nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201810140nwe,nwe,GilmSt00,pass_defended,1,,,,,
player,201810140nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201810140nwe,nwe,GilmSt00,tackles_combined,2,,,,,
player,201810140nwe,nwe,GilmSt00,tackles_solo,2,,,,,
player,201810140nwe,nwe,GilmSt00,tackles_assists,0,,,,,
player,201810140nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201810140nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201810140nwe,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201810140nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201810140nwe,nwe,GrigNi01,def_int,0,,,,,
player,201810140nwe,nwe,GrigNi01,def_int_yds,0,,,,,
player,201810140nwe,nwe,GrigNi01,def_int_td,0,,,,,
player,201810140nwe,nwe,GrigNi01,def_int_long,0,,,,,
player,201810140nwe,nwe,GrigNi01,pass_defended,0,,,,,
player,201810140nwe,nwe,GrigNi01,sacks,0.0,,,,,
player,201810140nwe,nwe,GrigNi01,tackles_combined,2,,,,,
player,201810140nwe,nwe,GrigNi01,tackles_solo,0,,,,,
player,201810140nwe,nwe,GrigNi01,tackles_assists,2,,,,,
player,201810140nwe,nwe,GrigNi01,tackles_loss,0,,,,,
player,201810140nwe,nwe,GrigNi01,qb_hits,0,,,,,
player,201810140nwe,nwe,GrigNi01,fumbles_rec,0,,,,,
player,201810140nwe,nwe,GrigNi01,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,GrigNi01,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,GrigNi01,fumbles_forced,0,,,,,
player,201810140nwe,nwe,VanNKy00,def_int,0,,,,,
player,201810140nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201810140nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201810140nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201810140nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201810140nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201810140nwe,nwe,VanNKy00,tackles_combined,2,,,,,
player,201810140nwe,nwe,VanNKy00,tackles_solo,0,,,,,
player,201810140nwe,nwe,VanNKy00,tackles_assists,2,,,,,
player,201810140nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201810140nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201810140nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201810140nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201810140nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201810140nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
