game,2018,4,20180930,201809300sdg,sfo,"San Francisco 49ers",27,sdg,"Los Angeles Chargers",29
player,201809300sdg,sdg,EmanKy00,def_int_td,0,,,,,
player,201809300sdg,sdg,EmanKy00,def_int_long,0,,,,,
player,201809300sdg,sdg,EmanKy00,pass_defended,0,,,,,
player,201809300sdg,sdg,EmanKy00,sacks,0.0,,,,,
player,201809300sdg,sdg,EmanKy00,tackles_combined,2,,,,,
player,201809300sdg,sdg,EmanKy00,tackles_solo,2,,,,,
player,201809300sdg,sdg,EmanKy00,tackles_assists,0,,,,,
player,201809300sdg,sdg,EmanKy00,tackles_loss,0,,,,,
player,201809300sdg,sdg,EmanKy00,qb_hits,1,,,,,
player,201809300sdg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,JoneJu03,def_int,0,,,,,
player,201809300sdg,sdg,JoneJu03,def_int_yds,0,,,,,
player,201809300sdg,sdg,JoneJu03,def_int_td,0,,,,,
player,201809300sdg,sdg,JoneJu03,def_int_long,0,,,,,
player,201809300sdg,sdg,JoneJu03,pass_defended,0,,,,,
player,201809300sdg,sdg,JoneJu03,sacks,0.0,,,,,
player,201809300sdg,sdg,JoneJu03,tackles_combined,2,,,,,
player,201809300sdg,sdg,JoneJu03,tackles_solo,1,,,,,
player,201809300sdg,sdg,JoneJu03,tackles_assists,1,,,,,
player,201809300sdg,sdg,JoneJu03,tackles_loss,0,,,,,
player,201809300sdg,sdg,JoneJu03,qb_hits,0,,,,,
player,201809300sdg,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201809300sdg,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201809300sdg,sdg,KingDe01,def_int,0,,,,,
player,201809300sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201809300sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201809300sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201809300sdg,sdg,KingDe01,pass_defended,0,,,,,
player,201809300sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201809300sdg,sdg,KingDe01,tackles_combined,2,,,,,
player,201809300sdg,sdg,KingDe01,tackles_solo,0,,,,,
player,201809300sdg,sdg,KingDe01,tackles_assists,2,,,,,
player,201809300sdg,sdg,KingDe01,tackles_loss,0,,,,,
player,201809300sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201809300sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201809300sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201809300sdg,sdg,NwosUc00,def_int,0,,,,,
player,201809300sdg,sdg,NwosUc00,def_int_yds,0,,,,,
player,201809300sdg,sdg,NwosUc00,def_int_td,0,,,,,
player,201809300sdg,sdg,NwosUc00,def_int_long,0,,,,,
player,201809300sdg,sdg,NwosUc00,pass_defended,0,,,,,
player,201809300sdg,sdg,NwosUc00,sacks,0.0,,,,,
player,201809300sdg,sdg,NwosUc00,tackles_combined,2,,,,,
player,201809300sdg,sdg,NwosUc00,tackles_solo,2,,,,,
player,201809300sdg,sdg,NwosUc00,tackles_assists,0,,,,,
player,201809300sdg,sdg,NwosUc00,tackles_loss,0,,,,,
player,201809300sdg,sdg,NwosUc00,qb_hits,0,,,,,
player,201809300sdg,sdg,NwosUc00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,NwosUc00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,NwosUc00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,NwosUc00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,PhilDa01,def_int,0,,,,,
player,201809300sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201809300sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201809300sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201809300sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201809300sdg,sdg,PhilDa01,sacks,0.0,,,,,
player,201809300sdg,sdg,PhilDa01,tackles_combined,2,,,,,
player,201809300sdg,sdg,PhilDa01,tackles_solo,2,,,,,
player,201809300sdg,sdg,PhilDa01,tackles_assists,0,,,,,
player,201809300sdg,sdg,PhilDa01,tackles_loss,0,,,,,
player,201809300sdg,sdg,PhilDa01,qb_hits,1,,,,,
player,201809300sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201809300sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201809300sdg,sdg,DaviMi03,def_int,0,,,,,
player,201809300sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201809300sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201809300sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201809300sdg,sdg,DaviMi03,pass_defended,0,,,,,
player,201809300sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201809300sdg,sdg,DaviMi03,tackles_combined,1,,,,,
player,201809300sdg,sdg,DaviMi03,tackles_solo,1,,,,,
player,201809300sdg,sdg,DaviMi03,tackles_assists,0,,,,,
player,201809300sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201809300sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201809300sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201809300sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,DaviMi03,fumbles_forced,1,,,,,
player,201809300sdg,sdg,DzubNi00,def_int,0,,,,,
player,201809300sdg,sdg,DzubNi00,def_int_yds,0,,,,,
player,201809300sdg,sdg,DzubNi00,def_int_td,0,,,,,
player,201809300sdg,sdg,DzubNi00,def_int_long,0,,,,,
player,201809300sdg,sdg,DzubNi00,pass_defended,0,,,,,
player,201809300sdg,sdg,DzubNi00,sacks,0.0,,,,,
player,201809300sdg,sdg,DzubNi00,tackles_combined,1,,,,,
player,201809300sdg,sdg,DzubNi00,tackles_solo,1,,,,,
player,201809300sdg,sdg,DzubNi00,tackles_assists,0,,,,,
player,201809300sdg,sdg,DzubNi00,tackles_loss,0,,,,,
player,201809300sdg,sdg,DzubNi00,qb_hits,0,,,,,
player,201809300sdg,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,EkelAu00,def_int,0,,,,,
player,201809300sdg,sdg,EkelAu00,def_int_yds,0,,,,,
player,201809300sdg,sdg,EkelAu00,def_int_td,0,,,,,
player,201809300sdg,sdg,EkelAu00,def_int_long,0,,,,,
player,201809300sdg,sdg,EkelAu00,pass_defended,0,,,,,
player,201809300sdg,sdg,EkelAu00,sacks,0.0,,,,,
player,201809300sdg,sdg,EkelAu00,tackles_combined,1,,,,,
player,201809300sdg,sdg,EkelAu00,tackles_solo,1,,,,,
player,201809300sdg,sdg,EkelAu00,tackles_assists,0,,,,,
player,201809300sdg,sdg,EkelAu00,tackles_loss,0,,,,,
player,201809300sdg,sdg,EkelAu00,qb_hits,0,,,,,
player,201809300sdg,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,IngrMe00,def_int,0,,,,,
player,201809300sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201809300sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201809300sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201809300sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201809300sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201809300sdg,sdg,IngrMe00,tackles_combined,1,,,,,
player,201809300sdg,sdg,IngrMe00,tackles_solo,1,,,,,
player,201809300sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201809300sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201809300sdg,sdg,IngrMe00,qb_hits,1,,,,,
player,201809300sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,JenkRa00,def_int,0,,,,,
player,201809300sdg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201809300sdg,sdg,JenkRa00,def_int_td,0,,,,,
player,201809300sdg,sdg,JenkRa00,def_int_long,0,,,,,
player,201809300sdg,sdg,JenkRa00,pass_defended,0,,,,,
player,201809300sdg,sdg,JenkRa00,sacks,0.0,,,,,
player,201809300sdg,sdg,JenkRa00,tackles_combined,1,,,,,
player,201809300sdg,sdg,JenkRa00,tackles_solo,0,,,,,
player,201809300sdg,sdg,JenkRa00,tackles_assists,1,,,,,
player,201809300sdg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201809300sdg,sdg,JenkRa00,qb_hits,0,,,,,
player,201809300sdg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,MebaBr99,def_int,0,,,,,
player,201809300sdg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201809300sdg,sdg,MebaBr99,def_int_td,0,,,,,
player,201809300sdg,sdg,MebaBr99,def_int_long,0,,,,,
player,201809300sdg,sdg,MebaBr99,pass_defended,0,,,,,
player,201809300sdg,sdg,MebaBr99,sacks,0.0,,,,,
player,201809300sdg,sdg,MebaBr99,tackles_combined,1,,,,,
player,201809300sdg,sdg,MebaBr99,tackles_solo,1,,,,,
player,201809300sdg,sdg,MebaBr99,tackles_assists,0,,,,,
player,201809300sdg,sdg,MebaBr99,tackles_loss,1,,,,,
player,201809300sdg,sdg,MebaBr99,qb_hits,1,,,,,
player,201809300sdg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201809300sdg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201809300sdg,sdg,PhilAd00,def_int,0,,,,,
player,201809300sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201809300sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201809300sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201809300sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201809300sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201809300sdg,sdg,PhilAd00,tackles_combined,1,,,,,
player,201809300sdg,sdg,PhilAd00,tackles_solo,0,,,,,
player,201809300sdg,sdg,PhilAd00,tackles_assists,1,,,,,
player,201809300sdg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201809300sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201809300sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201809300sdg,sdg,LandCh00,def_int,0,,,,,
player,201809300sdg,sdg,LandCh00,def_int_yds,0,,,,,
player,201809300sdg,sdg,LandCh00,def_int_td,0,,,,,
player,201809300sdg,sdg,LandCh00,def_int_long,0,,,,,
player,201809300sdg,sdg,LandCh00,pass_defended,0,,,,,
player,201809300sdg,sdg,LandCh00,sacks,0.0,,,,,
player,201809300sdg,sdg,LandCh00,tackles_combined,0,,,,,
player,201809300sdg,sdg,LandCh00,tackles_solo,0,,,,,
player,201809300sdg,sdg,LandCh00,tackles_assists,0,,,,,
player,201809300sdg,sdg,LandCh00,tackles_loss,0,,,,,
player,201809300sdg,sdg,LandCh00,qb_hits,1,,,,,
player,201809300sdg,sdg,LandCh00,fumbles_rec,0,,,,,
player,201809300sdg,sdg,LandCh00,fumbles_rec_yds,0,,,,,
player,201809300sdg,sdg,LandCh00,fumbles_rec_td,0,,,,,
player,201809300sdg,sdg,LandCh00,fumbles_forced,0,,,,,
player,201809300sdg,sfo,PettDa00,kick_ret,0,,,,,
player,201809300sdg,sfo,PettDa00,kick_ret_yds,0,,,,,
player,201809300sdg,sfo,PettDa00,kick_ret_yds_per_ret,,,,,,
player,201809300sdg,sfo,PettDa00,kick_ret_td,0,,,,,
player,201809300sdg,sfo,PettDa00,kick_ret_long,0,,,,,
player,201809300sdg,sfo,PettDa00,punt_ret,1,,,,,
player,201809300sdg,sfo,PettDa00,punt_ret_yds,-3,,,,,
player,201809300sdg,sfo,PettDa00,punt_ret_yds_per_ret,-3.0,,,,,
player,201809300sdg,sfo,PettDa00,punt_ret_td,0,,,,,
player,201809300sdg,sfo,PettDa00,punt_ret_long,-3,,,,,
player,201809300sdg,sfo,TaylTr02,kick_ret,0,,,,,
player,201809300sdg,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201809300sdg,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201809300sdg,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201809300sdg,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201809300sdg,sfo,TaylTr02,punt_ret,1,,,,,
player,201809300sdg,sfo,TaylTr02,punt_ret_yds,8,,,,,
player,201809300sdg,sfo,TaylTr02,punt_ret_yds_per_ret,8.0,,,,,
player,201809300sdg,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201809300sdg,sfo,TaylTr02,punt_ret_long,8,,,,,
player,201809300sdg,sfo,ReedD.00,kick_ret,4,,,,,
player,201809300sdg,sfo,ReedD.00,kick_ret_yds,91,,,,,
player,201809300sdg,sfo,ReedD.00,kick_ret_yds_per_ret,22.8,,,,,
player,201809300sdg,sfo,ReedD.00,kick_ret_td,0,,,,,
player,201809300sdg,sfo,ReedD.00,kick_ret_long,29,,,,,
player,201809300sdg,sfo,ReedD.00,punt_ret,0,,,,,
player,201809300sdg,sfo,ReedD.00,punt_ret_yds,0,,,,,
player,201809300sdg,sfo,ReedD.00,punt_ret_yds_per_ret,,,,,,
player,201809300sdg,sfo,ReedD.00,punt_ret_td,0,,,,,
player,201809300sdg,sfo,ReedD.00,punt_ret_long,0,,,,,
player,201809300sdg,sdg,KingDe01,kick_ret,0,,,,,
player,201809300sdg,sdg,KingDe01,kick_ret_yds,0,,,,,
player,201809300sdg,sdg,KingDe01,kick_ret_yds_per_ret,,,,,,
player,201809300sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201809300sdg,sdg,KingDe01,kick_ret_long,0,,,,,
player,201809300sdg,sdg,KingDe01,punt_ret,4,,,,,
player,201809300sdg,sdg,KingDe01,punt_ret_yds,82,,,,,
player,201809300sdg,sdg,KingDe01,punt_ret_yds_per_ret,20.5,,,,,
player,201809300sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201809300sdg,sdg,KingDe01,punt_ret_long,56,,,,,
player,201809300sdg,sfo,gouldrob01,xpm,3,,,,,
player,201809300sdg,sfo,gouldrob01,xpa,3,,,,,
player,201809300sdg,sfo,gouldrob01,fgm,2,,,,,
player,201809300sdg,sfo,gouldrob01,fga,2,,,,,
player,201809300sdg,sfo,gouldrob01,punt,0,,,,,
player,201809300sdg,sfo,gouldrob01,punt_yds,0,,,,,
player,201809300sdg,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201809300sdg,sfo,gouldrob01,punt_long,0,,,,,
player,201809300sdg,sfo,PiniBr00,xpm,,,,,,
player,201809300sdg,sfo,PiniBr00,xpa,,,,,,
player,201809300sdg,sfo,PiniBr00,fgm,,,,,,
player,201809300sdg,sfo,PiniBr00,fga,,,,,,
player,201809300sdg,sfo,PiniBr00,punt,5,,,,,
player,201809300sdg,sfo,PiniBr00,punt_yds,235,,,,,
player,201809300sdg,sfo,PiniBr00,punt_yds_per_punt,47.0,,,,,
player,201809300sdg,sfo,PiniBr00,punt_long,55,,,,,
player,201809300sdg,sdg,SturCa00,xpm,,,,,,
player,201809300sdg,sdg,SturCa00,xpa,2,,,,,
player,201809300sdg,sdg,SturCa00,fgm,3,,,,,
player,201809300sdg,sdg,SturCa00,fga,4,,,,,
player,201809300sdg,sdg,SturCa00,punt,0,,,,,
player,201809300sdg,sdg,SturCa00,punt_yds,0,,,,,
player,201809300sdg,sdg,SturCa00,punt_yds_per_punt,,,,,,
player,201809300sdg,sdg,SturCa00,punt_long,0,,,,,
player,201809300sdg,sdg,KaseDr00,xpm,,,,,,
player,201809300sdg,sdg,KaseDr00,xpa,,,,,,
player,201809300sdg,sdg,KaseDr00,fgm,,,,,,
player,201809300sdg,sdg,KaseDr00,fga,,,,,,
player,201809300sdg,sdg,KaseDr00,punt,4,,,,,
player,201809300sdg,sdg,KaseDr00,punt_yds,174,,,,,
player,201809300sdg,sdg,KaseDr00,punt_yds_per_punt,43.5,,,,,
player,201809300sdg,sdg,KaseDr00,punt_long,55,,,,,
player,201809300sdg,sfo,BeatC.00,pass_cmp,23,,,,,
player,201809300sdg,sfo,BeatC.00,pass_att,37,,,,,
player,201809300sdg,sfo,BeatC.00,pass_yds,298,,,,,
player,201809300sdg,sfo,BeatC.00,pass_first_down,13,,,,,
player,201809300sdg,sfo,BeatC.00,pass_air_yds,128,,,,,
player,201809300sdg,sfo,BeatC.00,pass_air_yds_per_cmp,5.6,,,,,
player,201809300sdg,sfo,BeatC.00,pass_air_yds_per_att,3.5,,,,,
player,201809300sdg,sfo,BeatC.00,pass_tgt_yds_per_att,5.5,,,,,
player,201809300sdg,sfo,BeatC.00,pass_yac,170,,,,,
player,201809300sdg,sfo,BeatC.00,pass_yac_per_cmp,7.4,,,,,
player,201809300sdg,sfo,BeatC.00,pass_drops,2,,,,,
player,201809300sdg,sfo,BeatC.00,pass_drop_pct,5.4,,,,,
player,201809300sdg,sfo,BeatC.00,pass_poor_throws,4,,,,,
player,201809300sdg,sfo,BeatC.00,pass_poor_throw_pct,10.8,,,,,
player,201809300sdg,sfo,BeatC.00,pass_blitzed,8,,,,,
player,201809300sdg,sfo,BeatC.00,pass_hurried,0,,,,,
player,201809300sdg,sfo,BeatC.00,pass_hits,6,,,,,
player,201809300sdg,sfo,BeatC.00,rush_scrambles,4,,,,,
player,201809300sdg,sfo,BeatC.00,rush_scrambles_yds_per_att,4.3,,,,,
player,201809300sdg,sdg,RivePh00,pass_cmp,25,,,,,
player,201809300sdg,sdg,RivePh00,pass_att,39,,,,,
player,201809300sdg,sdg,RivePh00,pass_yds,250,,,,,
player,201809300sdg,sdg,RivePh00,pass_first_down,14,,,,,
player,201809300sdg,sdg,RivePh00,pass_air_yds,139,,,,,
player,201809300sdg,sdg,RivePh00,pass_air_yds_per_cmp,5.6,,,,,
player,201809300sdg,sdg,RivePh00,pass_air_yds_per_att,3.6,,,,,
player,201809300sdg,sdg,RivePh00,pass_tgt_yds_per_att,6.7,,,,,
player,201809300sdg,sdg,RivePh00,pass_yac,111,,,,,
player,201809300sdg,sdg,RivePh00,pass_yac_per_cmp,4.4,,,,,
player,201809300sdg,sdg,RivePh00,pass_drops,1,,,,,
player,201809300sdg,sdg,RivePh00,pass_drop_pct,2.6,,,,,
player,201809300sdg,sdg,RivePh00,pass_poor_throws,7,,,,,
player,201809300sdg,sdg,RivePh00,pass_poor_throw_pct,17.9,,,,,
player,201809300sdg,sdg,RivePh00,pass_blitzed,7,,,,,
player,201809300sdg,sdg,RivePh00,pass_hurried,0,,,,,
player,201809300sdg,sdg,RivePh00,pass_hits,1,,,,,
player,201809300sdg,sdg,RivePh00,rush_scrambles,0,,,,,
player,201809300sdg,sdg,RivePh00,rush_scrambles_yds_per_att,,,,,,
player,201809300sdg,sfo,BreiMa00,rush_att,9,,,,,
player,201809300sdg,sfo,BreiMa00,rush_yds,39,,,,,
player,201809300sdg,sfo,BreiMa00,rush_first_down,3,,,,,
player,201809300sdg,sfo,BreiMa00,rush_yds_before_contact,16,,,,,
player,201809300sdg,sfo,BreiMa00,rush_yds_bc_per_rush,1.8,,,,,
player,201809300sdg,sfo,BreiMa00,rush_yac,23,,,,,
player,201809300sdg,sfo,BreiMa00,rush_yac_per_rush,2.6,,,,,
player,201809300sdg,sfo,BreiMa00,rush_broken_tackles,0,,,,,
player,201809300sdg,sfo,BreiMa00,rush_broken_tackles_per_rush,,,,,,
player,201809300sdg,sfo,BeatC.00,rush_att,7,,,,,
player,201809300sdg,sfo,BeatC.00,rush_yds,19,,,,,
player,201809300sdg,sfo,BeatC.00,rush_first_down,1,,,,,
player,201809300sdg,sfo,BeatC.00,rush_yds_before_contact,5,,,,,
player,201809300sdg,sfo,BeatC.00,rush_yds_bc_per_rush,0.7,,,,,
player,201809300sdg,sfo,BeatC.00,rush_yac,14,,,,,
player,201809300sdg,sfo,BeatC.00,rush_yac_per_rush,2.0,,,,,
player,201809300sdg,sfo,BeatC.00,rush_broken_tackles,0,,,,,
player,201809300sdg,sfo,BeatC.00,rush_broken_tackles_per_rush,,,,,,
player,201809300sdg,sfo,MorrAl00,rush_att,4,,,,,
player,201809300sdg,sfo,MorrAl00,rush_yds,14,,,,,
player,201809300sdg,sfo,MorrAl00,rush_first_down,1,,,,,
player,201809300sdg,sfo,MorrAl00,rush_yds_before_contact,8,,,,,
player,201809300sdg,sfo,MorrAl00,rush_yds_bc_per_rush,2.0,,,,,
player,201809300sdg,sfo,MorrAl00,rush_yac,6,,,,,
player,201809300sdg,sfo,MorrAl00,rush_yac_per_rush,1.5,,,,,
player,201809300sdg,sfo,MorrAl00,rush_broken_tackles,0,,,,,
player,201809300sdg,sfo,MorrAl00,rush_broken_tackles_per_rush,,,,,,
player,201809300sdg,sfo,GoodMa00,rush_att,1,,,,,
player,201809300sdg,sfo,GoodMa00,rush_yds,4,,,,,
player,201809300sdg,sfo,GoodMa00,rush_first_down,0,,,,,
player,201809300sdg,sfo,GoodMa00,rush_yds_before_contact,4,,,,,
player,201809300sdg,sfo,GoodMa00,rush_yds_bc_per_rush,4.0,,,,,
player,201809300sdg,sfo,GoodMa00,rush_yac,0,,,,,
player,201809300sdg,sfo,GoodMa00,rush_yac_per_rush,0.0,,,,,
player,201809300sdg,sfo,GoodMa00,rush_broken_tackles,0,,,,,
player,201809300sdg,sfo,GoodMa00,rush_broken_tackles_per_rush,,,,,,
player,201809300sdg,sdg,GordMe00,rush_att,15,,,,,
player,201809300sdg,sdg,GordMe00,rush_yds,104,,,,,
player,201809300sdg,sdg,GordMe00,rush_first_down,4,,,,,
player,201809300sdg,sdg,GordMe00,rush_yds_before_contact,41,,,,,
player,201809300sdg,sdg,GordMe00,rush_yds_bc_per_rush,2.7,,,,,
player,201809300sdg,sdg,GordMe00,rush_yac,63,,,,,
player,201809300sdg,sdg,GordMe00,rush_yac_per_rush,4.2,,,,,
player,201809300sdg,sdg,GordMe00,rush_broken_tackles,4,,,,,
player,201809300sdg,sdg,GordMe00,rush_broken_tackles_per_rush,3.8,,,,,
player,201809300sdg,sdg,EkelAu00,rush_att,8,,,,,
player,201809300sdg,sdg,EkelAu00,rush_yds,25,,,,,
player,201809300sdg,sdg,EkelAu00,rush_first_down,1,,,,,
player,201809300sdg,sdg,EkelAu00,rush_yds_before_contact,-1,,,,,
player,201809300sdg,sdg,EkelAu00,rush_yds_bc_per_rush,-0.1,,,,,
player,201809300sdg,sdg,EkelAu00,rush_yac,26,,,,,
player,201809300sdg,sdg,EkelAu00,rush_yac_per_rush,3.3,,,,,
player,201809300sdg,sdg,EkelAu00,rush_broken_tackles,0,,,,,
player,201809300sdg,sdg,EkelAu00,rush_broken_tackles_per_rush,,,,,,
player,201809300sdg,sdg,RivePh00,rush_att,4,,,,,
player,201809300sdg,sdg,RivePh00,rush_yds,-3,,,,,
player,201809300sdg,sdg,RivePh00,rush_first_down,1,,,,,
player,201809300sdg,sdg,RivePh00,rush_yds_before_contact,-3,,,,,
player,201809300sdg,sdg,RivePh00,rush_yds_bc_per_rush,-0.8,,,,,
player,201809300sdg,sdg,RivePh00,rush_yac,0,,,,,
player,201809300sdg,sdg,RivePh00,rush_yac_per_rush,0.0,,,,,
player,201809300sdg,sdg,RivePh00,rush_broken_tackles,0,,,,,
player,201809300sdg,sdg,RivePh00,rush_broken_tackles_per_rush,,,,,,
player,201809300sdg,sfo,KittGe00,targets,8,,,,,
player,201809300sdg,sfo,KittGe00,rec,6,,,,,
player,201809300sdg,sfo,KittGe00,rec_yds,125,,,,,
player,201809300sdg,sfo,KittGe00,rec_first_down,4,,,,,
player,201809300sdg,sfo,KittGe00,rec_air_yds,35,,,,,
player,201809300sdg,sfo,KittGe00,rec_air_yds_per_rec,5.8,,,,,
player,201809300sdg,sfo,KittGe00,rec_yac,90,,,,,
player,201809300sdg,sfo,KittGe00,rec_yac_per_rec,15.0,,,,,
player,201809300sdg,sfo,KittGe00,rec_broken_tackles,0,,,,,
player,201809300sdg,sfo,KittGe00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sfo,KittGe00,rec_drops,0,,,,,
player,201809300sdg,sfo,KittGe00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sfo,GarcPi00,targets,7,,,,,
player,201809300sdg,sfo,GarcPi00,rec,4,,,,,
player,201809300sdg,sfo,GarcPi00,rec_yds,52,,,,,
player,201809300sdg,sfo,GarcPi00,rec_first_down,2,,,,,
player,201809300sdg,sfo,GarcPi00,rec_air_yds,41,,,,,
player,201809300sdg,sfo,GarcPi00,rec_air_yds_per_rec,10.3,,,,,
player,201809300sdg,sfo,GarcPi00,rec_yac,11,,,,,
player,201809300sdg,sfo,GarcPi00,rec_yac_per_rec,2.8,,,,,
player,201809300sdg,sfo,GarcPi00,rec_broken_tackles,0,,,,,
player,201809300sdg,sfo,GarcPi00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sfo,GarcPi00,rec_drops,0,,,,,
player,201809300sdg,sfo,GarcPi00,rec_drop_pct,0.0,,,,,
player,201809300sdg,sfo,BourKe00,targets,4,,,,,
player,201809300sdg,sfo,BourKe00,rec,3,,,,,
player,201809300sdg,sfo,BourKe00,rec_yds,34,,,,,
player,201809300sdg,sfo,BourKe00,rec_first_down,3,,,,,
player,201809300sdg,sfo,BourKe00,rec_air_yds,32,,,,,
player,201809300sdg,sfo,BourKe00,rec_air_yds_per_rec,10.7,,,,,
player,201809300sdg,sfo,BourKe00,rec_yac,2,,,,,
player,201809300sdg,sfo,BourKe00,rec_yac_per_rec,0.7,,,,,
player,201809300sdg,sfo,BourKe00,rec_broken_tackles,0,,,,,
player,201809300sdg,sfo,BourKe00,rec_broken_tackles_per_rec,,,,,,
player,201809300sdg,sfo,BourKe00,rec_drops,0,,,,,
player,201809300sdg,sfo,BourKe00,rec_drop_pct,0.0,,,,,
