game,2018,4,20180930,201809300nyg,nor,"New Orleans Saints",33,nyg,"New York Giants",18
player,201809300nyg,nyg,SimoSc00,rec_long,7,,,,,
player,201809300nyg,nyg,SimoSc00,fumbles,0,,,,,
player,201809300nyg,nyg,SimoSc00,fumbles_lost,0,,,,,
player,201809300nyg,nor,DaviDe00,def_int,0,,,,,
player,201809300nyg,nor,DaviDe00,def_int_yds,0,,,,,
player,201809300nyg,nor,DaviDe00,def_int_td,0,,,,,
player,201809300nyg,nor,DaviDe00,def_int_long,0,,,,,
player,201809300nyg,nor,DaviDe00,pass_defended,0,,,,,
player,201809300nyg,nor,DaviDe00,sacks,2.0,,,,,
player,201809300nyg,nor,DaviDe00,tackles_combined,11,,,,,
player,201809300nyg,nor,DaviDe00,tackles_solo,9,,,,,
player,201809300nyg,nor,DaviDe00,tackles_assists,2,,,,,
player,201809300nyg,nor,DaviDe00,tackles_loss,2,,,,,
player,201809300nyg,nor,DaviDe00,qb_hits,2,,,,,
player,201809300nyg,nor,DaviDe00,fumbles_rec,0,,,,,
player,201809300nyg,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,DaviDe00,fumbles_forced,0,,,,,
player,201809300nyg,nor,DaviTy01,def_int,0,,,,,
player,201809300nyg,nor,DaviTy01,def_int_yds,0,,,,,
player,201809300nyg,nor,DaviTy01,def_int_td,0,,,,,
player,201809300nyg,nor,DaviTy01,def_int_long,0,,,,,
player,201809300nyg,nor,DaviTy01,pass_defended,0,,,,,
player,201809300nyg,nor,DaviTy01,sacks,1.0,,,,,
player,201809300nyg,nor,DaviTy01,tackles_combined,3,,,,,
player,201809300nyg,nor,DaviTy01,tackles_solo,1,,,,,
player,201809300nyg,nor,DaviTy01,tackles_assists,2,,,,,
player,201809300nyg,nor,DaviTy01,tackles_loss,0,,,,,
player,201809300nyg,nor,DaviTy01,qb_hits,1,,,,,
player,201809300nyg,nor,DaviTy01,fumbles_rec,0,,,,,
player,201809300nyg,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,DaviTy01,fumbles_forced,1,,,,,
player,201809300nyg,nor,CrawKe02,def_int,0,,,,,
player,201809300nyg,nor,CrawKe02,def_int_yds,0,,,,,
player,201809300nyg,nor,CrawKe02,def_int_td,0,,,,,
player,201809300nyg,nor,CrawKe02,def_int_long,0,,,,,
player,201809300nyg,nor,CrawKe02,pass_defended,1,,,,,
player,201809300nyg,nor,CrawKe02,sacks,0.0,,,,,
player,201809300nyg,nor,CrawKe02,tackles_combined,8,,,,,
player,201809300nyg,nor,CrawKe02,tackles_solo,7,,,,,
player,201809300nyg,nor,CrawKe02,tackles_assists,1,,,,,
player,201809300nyg,nor,CrawKe02,tackles_loss,0,,,,,
player,201809300nyg,nor,CrawKe02,qb_hits,0,,,,,
player,201809300nyg,nor,CrawKe02,fumbles_rec,0,,,,,
player,201809300nyg,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,CrawKe02,fumbles_forced,0,,,,,
player,201809300nyg,nor,WillP.00,def_int,0,,,,,
player,201809300nyg,nor,WillP.00,def_int_yds,0,,,,,
player,201809300nyg,nor,WillP.00,def_int_td,0,,,,,
player,201809300nyg,nor,WillP.00,def_int_long,0,,,,,
player,201809300nyg,nor,WillP.00,pass_defended,0,,,,,
player,201809300nyg,nor,WillP.00,sacks,0.0,,,,,
player,201809300nyg,nor,WillP.00,tackles_combined,7,,,,,
player,201809300nyg,nor,WillP.00,tackles_solo,5,,,,,
player,201809300nyg,nor,WillP.00,tackles_assists,2,,,,,
player,201809300nyg,nor,WillP.00,tackles_loss,0,,,,,
player,201809300nyg,nor,WillP.00,qb_hits,0,,,,,
player,201809300nyg,nor,WillP.00,fumbles_rec,0,,,,,
player,201809300nyg,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,WillP.00,fumbles_forced,1,,,,,
player,201809300nyg,nor,AnzaAl00,def_int,0,,,,,
player,201809300nyg,nor,AnzaAl00,def_int_yds,0,,,,,
player,201809300nyg,nor,AnzaAl00,def_int_td,0,,,,,
player,201809300nyg,nor,AnzaAl00,def_int_long,0,,,,,
player,201809300nyg,nor,AnzaAl00,pass_defended,0,,,,,
player,201809300nyg,nor,AnzaAl00,sacks,0.0,,,,,
player,201809300nyg,nor,AnzaAl00,tackles_combined,6,,,,,
player,201809300nyg,nor,AnzaAl00,tackles_solo,3,,,,,
player,201809300nyg,nor,AnzaAl00,tackles_assists,3,,,,,
player,201809300nyg,nor,AnzaAl00,tackles_loss,0,,,,,
player,201809300nyg,nor,AnzaAl00,qb_hits,0,,,,,
player,201809300nyg,nor,AnzaAl00,fumbles_rec,0,,,,,
player,201809300nyg,nor,AnzaAl00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,AnzaAl00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,AnzaAl00,fumbles_forced,0,,,,,
player,201809300nyg,nor,BellVo00,def_int,0,,,,,
player,201809300nyg,nor,BellVo00,def_int_yds,0,,,,,
player,201809300nyg,nor,BellVo00,def_int_td,0,,,,,
player,201809300nyg,nor,BellVo00,def_int_long,0,,,,,
player,201809300nyg,nor,BellVo00,pass_defended,1,,,,,
player,201809300nyg,nor,BellVo00,sacks,0.0,,,,,
player,201809300nyg,nor,BellVo00,tackles_combined,6,,,,,
player,201809300nyg,nor,BellVo00,tackles_solo,4,,,,,
player,201809300nyg,nor,BellVo00,tackles_assists,2,,,,,
player,201809300nyg,nor,BellVo00,tackles_loss,0,,,,,
player,201809300nyg,nor,BellVo00,qb_hits,0,,,,,
player,201809300nyg,nor,BellVo00,fumbles_rec,0,,,,,
player,201809300nyg,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,BellVo00,fumbles_forced,0,,,,,
player,201809300nyg,nor,KleiAJ00,def_int,0,,,,,
player,201809300nyg,nor,KleiAJ00,def_int_yds,0,,,,,
player,201809300nyg,nor,KleiAJ00,def_int_td,0,,,,,
player,201809300nyg,nor,KleiAJ00,def_int_long,0,,,,,
player,201809300nyg,nor,KleiAJ00,pass_defended,0,,,,,
player,201809300nyg,nor,KleiAJ00,sacks,0.0,,,,,
player,201809300nyg,nor,KleiAJ00,tackles_combined,4,,,,,
player,201809300nyg,nor,KleiAJ00,tackles_solo,2,,,,,
player,201809300nyg,nor,KleiAJ00,tackles_assists,2,,,,,
player,201809300nyg,nor,KleiAJ00,tackles_loss,0,,,,,
player,201809300nyg,nor,KleiAJ00,qb_hits,0,,,,,
player,201809300nyg,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201809300nyg,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201809300nyg,nor,LattMa01,def_int,0,,,,,
player,201809300nyg,nor,LattMa01,def_int_yds,0,,,,,
player,201809300nyg,nor,LattMa01,def_int_td,0,,,,,
player,201809300nyg,nor,LattMa01,def_int_long,0,,,,,
player,201809300nyg,nor,LattMa01,pass_defended,0,,,,,
player,201809300nyg,nor,LattMa01,sacks,0.0,,,,,
player,201809300nyg,nor,LattMa01,tackles_combined,4,,,,,
player,201809300nyg,nor,LattMa01,tackles_solo,4,,,,,
player,201809300nyg,nor,LattMa01,tackles_assists,0,,,,,
player,201809300nyg,nor,LattMa01,tackles_loss,0,,,,,
player,201809300nyg,nor,LattMa01,qb_hits,0,,,,,
player,201809300nyg,nor,LattMa01,fumbles_rec,1,,,,,
player,201809300nyg,nor,LattMa01,fumbles_rec_yds,37,,,,,
player,201809300nyg,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,LattMa01,fumbles_forced,0,,,,,
player,201809300nyg,nor,ColeKu99,def_int,0,,,,,
player,201809300nyg,nor,ColeKu99,def_int_yds,0,,,,,
player,201809300nyg,nor,ColeKu99,def_int_td,0,,,,,
player,201809300nyg,nor,ColeKu99,def_int_long,0,,,,,
player,201809300nyg,nor,ColeKu99,pass_defended,0,,,,,
player,201809300nyg,nor,ColeKu99,sacks,0.0,,,,,
player,201809300nyg,nor,ColeKu99,tackles_combined,2,,,,,
player,201809300nyg,nor,ColeKu99,tackles_solo,1,,,,,
player,201809300nyg,nor,ColeKu99,tackles_assists,1,,,,,
player,201809300nyg,nor,ColeKu99,tackles_loss,0,,,,,
player,201809300nyg,nor,ColeKu99,qb_hits,0,,,,,
player,201809300nyg,nor,ColeKu99,fumbles_rec,0,,,,,
player,201809300nyg,nor,ColeKu99,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,ColeKu99,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,ColeKu99,fumbles_forced,0,,,,,
player,201809300nyg,nor,JordCa00,def_int,0,,,,,
player,201809300nyg,nor,JordCa00,def_int_yds,0,,,,,
player,201809300nyg,nor,JordCa00,def_int_td,0,,,,,
player,201809300nyg,nor,JordCa00,def_int_long,0,,,,,
player,201809300nyg,nor,JordCa00,pass_defended,0,,,,,
player,201809300nyg,nor,JordCa00,sacks,0.0,,,,,
player,201809300nyg,nor,JordCa00,tackles_combined,2,,,,,
player,201809300nyg,nor,JordCa00,tackles_solo,1,,,,,
player,201809300nyg,nor,JordCa00,tackles_assists,1,,,,,
player,201809300nyg,nor,JordCa00,tackles_loss,1,,,,,
player,201809300nyg,nor,JordCa00,qb_hits,1,,,,,
player,201809300nyg,nor,JordCa00,fumbles_rec,0,,,,,
player,201809300nyg,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,JordCa00,fumbles_forced,0,,,,,
player,201809300nyg,nor,OkafAl00,def_int,0,,,,,
player,201809300nyg,nor,OkafAl00,def_int_yds,0,,,,,
player,201809300nyg,nor,OkafAl00,def_int_td,0,,,,,
player,201809300nyg,nor,OkafAl00,def_int_long,0,,,,,
player,201809300nyg,nor,OkafAl00,pass_defended,0,,,,,
player,201809300nyg,nor,OkafAl00,sacks,0.0,,,,,
player,201809300nyg,nor,OkafAl00,tackles_combined,2,,,,,
player,201809300nyg,nor,OkafAl00,tackles_solo,1,,,,,
player,201809300nyg,nor,OkafAl00,tackles_assists,1,,,,,
player,201809300nyg,nor,OkafAl00,tackles_loss,0,,,,,
player,201809300nyg,nor,OkafAl00,qb_hits,0,,,,,
player,201809300nyg,nor,OkafAl00,fumbles_rec,0,,,,,
player,201809300nyg,nor,OkafAl00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,OkafAl00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,OkafAl00,fumbles_forced,0,,,,,
player,201809300nyg,nor,OnyeDa00,def_int,0,,,,,
player,201809300nyg,nor,OnyeDa00,def_int_yds,0,,,,,
player,201809300nyg,nor,OnyeDa00,def_int_td,0,,,,,
player,201809300nyg,nor,OnyeDa00,def_int_long,0,,,,,
player,201809300nyg,nor,OnyeDa00,pass_defended,0,,,,,
player,201809300nyg,nor,OnyeDa00,sacks,0.0,,,,,
player,201809300nyg,nor,OnyeDa00,tackles_combined,2,,,,,
player,201809300nyg,nor,OnyeDa00,tackles_solo,1,,,,,
player,201809300nyg,nor,OnyeDa00,tackles_assists,1,,,,,
player,201809300nyg,nor,OnyeDa00,tackles_loss,0,,,,,
player,201809300nyg,nor,OnyeDa00,qb_hits,0,,,,,
player,201809300nyg,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201809300nyg,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201809300nyg,nor,StalTa00,def_int,0,,,,,
player,201809300nyg,nor,StalTa00,def_int_yds,0,,,,,
player,201809300nyg,nor,StalTa00,def_int_td,0,,,,,
player,201809300nyg,nor,StalTa00,def_int_long,0,,,,,
player,201809300nyg,nor,StalTa00,pass_defended,0,,,,,
player,201809300nyg,nor,StalTa00,sacks,0.0,,,,,
player,201809300nyg,nor,StalTa00,tackles_combined,2,,,,,
player,201809300nyg,nor,StalTa00,tackles_solo,1,,,,,
player,201809300nyg,nor,StalTa00,tackles_assists,1,,,,,
player,201809300nyg,nor,StalTa00,tackles_loss,0,,,,,
player,201809300nyg,nor,StalTa00,qb_hits,0,,,,,
player,201809300nyg,nor,StalTa00,fumbles_rec,1,,,,,
player,201809300nyg,nor,StalTa00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,StalTa00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,StalTa00,fumbles_forced,0,,,,,
player,201809300nyg,nor,BanjCh00,def_int,0,,,,,
player,201809300nyg,nor,BanjCh00,def_int_yds,0,,,,,
player,201809300nyg,nor,BanjCh00,def_int_td,0,,,,,
player,201809300nyg,nor,BanjCh00,def_int_long,0,,,,,
player,201809300nyg,nor,BanjCh00,pass_defended,0,,,,,
player,201809300nyg,nor,BanjCh00,sacks,0.0,,,,,
player,201809300nyg,nor,BanjCh00,tackles_combined,1,,,,,
player,201809300nyg,nor,BanjCh00,tackles_solo,1,,,,,
player,201809300nyg,nor,BanjCh00,tackles_assists,0,,,,,
player,201809300nyg,nor,BanjCh00,tackles_loss,0,,,,,
player,201809300nyg,nor,BanjCh00,qb_hits,0,,,,,
player,201809300nyg,nor,BanjCh00,fumbles_rec,0,,,,,
player,201809300nyg,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,BanjCh00,fumbles_forced,0,,,,,
player,201809300nyg,nor,BiegVi00,def_int,0,,,,,
player,201809300nyg,nor,BiegVi00,def_int_yds,0,,,,,
player,201809300nyg,nor,BiegVi00,def_int_td,0,,,,,
player,201809300nyg,nor,BiegVi00,def_int_long,0,,,,,
player,201809300nyg,nor,BiegVi00,pass_defended,0,,,,,
player,201809300nyg,nor,BiegVi00,sacks,0.0,,,,,
player,201809300nyg,nor,BiegVi00,tackles_combined,1,,,,,
player,201809300nyg,nor,BiegVi00,tackles_solo,1,,,,,
player,201809300nyg,nor,BiegVi00,tackles_assists,0,,,,,
player,201809300nyg,nor,BiegVi00,tackles_loss,0,,,,,
player,201809300nyg,nor,BiegVi00,qb_hits,0,,,,,
player,201809300nyg,nor,BiegVi00,fumbles_rec,0,,,,,
player,201809300nyg,nor,BiegVi00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,BiegVi00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,BiegVi00,fumbles_forced,0,,,,,
player,201809300nyg,nor,DaveMa00,def_int,0,,,,,
player,201809300nyg,nor,DaveMa00,def_int_yds,0,,,,,
player,201809300nyg,nor,DaveMa00,def_int_td,0,,,,,
player,201809300nyg,nor,DaveMa00,def_int_long,0,,,,,
player,201809300nyg,nor,DaveMa00,pass_defended,0,,,,,
player,201809300nyg,nor,DaveMa00,sacks,0.0,,,,,
player,201809300nyg,nor,DaveMa00,tackles_combined,1,,,,,
player,201809300nyg,nor,DaveMa00,tackles_solo,1,,,,,
player,201809300nyg,nor,DaveMa00,tackles_assists,0,,,,,
player,201809300nyg,nor,DaveMa00,tackles_loss,1,,,,,
player,201809300nyg,nor,DaveMa00,qb_hits,0,,,,,
player,201809300nyg,nor,DaveMa00,fumbles_rec,0,,,,,
player,201809300nyg,nor,DaveMa00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,DaveMa00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,DaveMa00,fumbles_forced,0,,,,,
player,201809300nyg,nor,GrayJ.00,def_int,0,,,,,
player,201809300nyg,nor,GrayJ.00,def_int_yds,0,,,,,
player,201809300nyg,nor,GrayJ.00,def_int_td,0,,,,,
player,201809300nyg,nor,GrayJ.00,def_int_long,0,,,,,
player,201809300nyg,nor,GrayJ.00,pass_defended,0,,,,,
player,201809300nyg,nor,GrayJ.00,sacks,0.0,,,,,
player,201809300nyg,nor,GrayJ.00,tackles_combined,1,,,,,
player,201809300nyg,nor,GrayJ.00,tackles_solo,0,,,,,
player,201809300nyg,nor,GrayJ.00,tackles_assists,1,,,,,
player,201809300nyg,nor,GrayJ.00,tackles_loss,0,,,,,
player,201809300nyg,nor,GrayJ.00,qb_hits,0,,,,,
player,201809300nyg,nor,GrayJ.00,fumbles_rec,0,,,,,
player,201809300nyg,nor,GrayJ.00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,GrayJ.00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,GrayJ.00,fumbles_forced,0,,,,,
player,201809300nyg,nor,RobeCr00,def_int,0,,,,,
player,201809300nyg,nor,RobeCr00,def_int_yds,0,,,,,
player,201809300nyg,nor,RobeCr00,def_int_td,0,,,,,
player,201809300nyg,nor,RobeCr00,def_int_long,0,,,,,
player,201809300nyg,nor,RobeCr00,pass_defended,0,,,,,
player,201809300nyg,nor,RobeCr00,sacks,0.0,,,,,
player,201809300nyg,nor,RobeCr00,tackles_combined,1,,,,,
player,201809300nyg,nor,RobeCr00,tackles_solo,1,,,,,
player,201809300nyg,nor,RobeCr00,tackles_assists,0,,,,,
player,201809300nyg,nor,RobeCr00,tackles_loss,0,,,,,
player,201809300nyg,nor,RobeCr00,qb_hits,0,,,,,
player,201809300nyg,nor,RobeCr00,fumbles_rec,0,,,,,
player,201809300nyg,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,RobeCr00,fumbles_forced,0,,,,,
player,201809300nyg,nor,WillMa06,def_int,0,,,,,
player,201809300nyg,nor,WillMa06,def_int_yds,0,,,,,
player,201809300nyg,nor,WillMa06,def_int_td,0,,,,,
player,201809300nyg,nor,WillMa06,def_int_long,0,,,,,
player,201809300nyg,nor,WillMa06,pass_defended,0,,,,,
player,201809300nyg,nor,WillMa06,sacks,0.0,,,,,
player,201809300nyg,nor,WillMa06,tackles_combined,1,,,,,
player,201809300nyg,nor,WillMa06,tackles_solo,1,,,,,
player,201809300nyg,nor,WillMa06,tackles_assists,0,,,,,
player,201809300nyg,nor,WillMa06,tackles_loss,0,,,,,
player,201809300nyg,nor,WillMa06,qb_hits,0,,,,,
player,201809300nyg,nor,WillMa06,fumbles_rec,0,,,,,
player,201809300nyg,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,WillMa06,fumbles_forced,0,,,,,
player,201809300nyg,nor,RankSh00,def_int,0,,,,,
player,201809300nyg,nor,RankSh00,def_int_yds,0,,,,,
player,201809300nyg,nor,RankSh00,def_int_td,0,,,,,
player,201809300nyg,nor,RankSh00,def_int_long,0,,,,,
player,201809300nyg,nor,RankSh00,pass_defended,0,,,,,
player,201809300nyg,nor,RankSh00,sacks,0.0,,,,,
player,201809300nyg,nor,RankSh00,tackles_combined,0,,,,,
player,201809300nyg,nor,RankSh00,tackles_solo,0,,,,,
player,201809300nyg,nor,RankSh00,tackles_assists,0,,,,,
player,201809300nyg,nor,RankSh00,tackles_loss,0,,,,,
player,201809300nyg,nor,RankSh00,qb_hits,1,,,,,
player,201809300nyg,nor,RankSh00,fumbles_rec,0,,,,,
player,201809300nyg,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,RankSh00,fumbles_forced,0,,,,,
player,201809300nyg,nor,TateBr00,def_int,0,,,,,
player,201809300nyg,nor,TateBr00,def_int_yds,0,,,,,
player,201809300nyg,nor,TateBr00,def_int_td,0,,,,,
player,201809300nyg,nor,TateBr00,def_int_long,0,,,,,
player,201809300nyg,nor,TateBr00,pass_defended,0,,,,,
player,201809300nyg,nor,TateBr00,sacks,0.0,,,,,
player,201809300nyg,nor,TateBr00,tackles_combined,0,,,,,
player,201809300nyg,nor,TateBr00,tackles_solo,0,,,,,
player,201809300nyg,nor,TateBr00,tackles_assists,0,,,,,
player,201809300nyg,nor,TateBr00,tackles_loss,0,,,,,
player,201809300nyg,nor,TateBr00,qb_hits,0,,,,,
player,201809300nyg,nor,TateBr00,fumbles_rec,1,,,,,
player,201809300nyg,nor,TateBr00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nor,TateBr00,fumbles_rec_td,0,,,,,
player,201809300nyg,nor,TateBr00,fumbles_forced,0,,,,,
player,201809300nyg,nyg,HillB.00,def_int,0,,,,,
player,201809300nyg,nyg,HillB.00,def_int_yds,0,,,,,
player,201809300nyg,nyg,HillB.00,def_int_td,0,,,,,
player,201809300nyg,nyg,HillB.00,def_int_long,0,,,,,
player,201809300nyg,nyg,HillB.00,pass_defended,0,,,,,
player,201809300nyg,nyg,HillB.00,sacks,1.0,,,,,
player,201809300nyg,nyg,HillB.00,tackles_combined,2,,,,,
player,201809300nyg,nyg,HillB.00,tackles_solo,1,,,,,
player,201809300nyg,nyg,HillB.00,tackles_assists,1,,,,,
player,201809300nyg,nyg,HillB.00,tackles_loss,1,,,,,
player,201809300nyg,nyg,HillB.00,qb_hits,1,,,,,
player,201809300nyg,nyg,HillB.00,fumbles_rec,0,,,,,
player,201809300nyg,nyg,HillB.00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nyg,HillB.00,fumbles_rec_td,0,,,,,
player,201809300nyg,nyg,HillB.00,fumbles_forced,0,,,,,
player,201809300nyg,nyg,CollLa00,def_int,0,,,,,
player,201809300nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201809300nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201809300nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201809300nyg,nyg,CollLa00,pass_defended,1,,,,,
player,201809300nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201809300nyg,nyg,CollLa00,tackles_combined,14,,,,,
player,201809300nyg,nyg,CollLa00,tackles_solo,9,,,,,
player,201809300nyg,nyg,CollLa00,tackles_assists,5,,,,,
player,201809300nyg,nyg,CollLa00,tackles_loss,0,,,,,
player,201809300nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201809300nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201809300nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201809300nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201809300nyg,nyg,OgleAl00,def_int,0,,,,,
player,201809300nyg,nyg,OgleAl00,def_int_yds,0,,,,,
player,201809300nyg,nyg,OgleAl00,def_int_td,0,,,,,
player,201809300nyg,nyg,OgleAl00,def_int_long,0,,,,,
player,201809300nyg,nyg,OgleAl00,pass_defended,0,,,,,
player,201809300nyg,nyg,OgleAl00,sacks,0.0,,,,,
player,201809300nyg,nyg,OgleAl00,tackles_combined,12,,,,,
player,201809300nyg,nyg,OgleAl00,tackles_solo,5,,,,,
player,201809300nyg,nyg,OgleAl00,tackles_assists,7,,,,,
player,201809300nyg,nyg,OgleAl00,tackles_loss,2,,,,,
player,201809300nyg,nyg,OgleAl00,qb_hits,0,,,,,
player,201809300nyg,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201809300nyg,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201809300nyg,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201809300nyg,nyg,ArmsRa01,def_int,0,,,,,
player,201809300nyg,nyg,ArmsRa01,def_int_yds,0,,,,,
player,201809300nyg,nyg,ArmsRa01,def_int_td,0,,,,,
player,201809300nyg,nyg,ArmsRa01,def_int_long,0,,,,,
player,201809300nyg,nyg,ArmsRa01,pass_defended,0,,,,,
player,201809300nyg,nyg,ArmsRa01,sacks,0.0,,,,,
player,201809300nyg,nyg,ArmsRa01,tackles_combined,7,,,,,
player,201809300nyg,nyg,ArmsRa01,tackles_solo,5,,,,,
player,201809300nyg,nyg,ArmsRa01,tackles_assists,2,,,,,
player,201809300nyg,nyg,ArmsRa01,tackles_loss,0,,,,,
player,201809300nyg,nyg,ArmsRa01,qb_hits,0,,,,,
player,201809300nyg,nyg,ArmsRa01,fumbles_rec,0,,,,,
player,201809300nyg,nyg,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201809300nyg,nyg,ArmsRa01,fumbles_rec_td,0,,,,,
player,201809300nyg,nyg,ArmsRa01,fumbles_forced,0,,,,,
player,201809300nyg,nyg,JenkJa03,def_int,0,,,,,
player,201809300nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201809300nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201809300nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201809300nyg,nyg,JenkJa03,pass_defended,0,,,,,
player,201809300nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201809300nyg,nyg,JenkJa03,tackles_combined,6,,,,,
player,201809300nyg,nyg,JenkJa03,tackles_solo,5,,,,,
player,201809300nyg,nyg,JenkJa03,tackles_assists,1,,,,,
player,201809300nyg,nyg,JenkJa03,tackles_loss,0,,,,,
player,201809300nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201809300nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201809300nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201809300nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201809300nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201809300nyg,nyg,CartLo01,def_int,0,,,,,
player,201809300nyg,nyg,CartLo01,def_int_yds,0,,,,,
player,201809300nyg,nyg,CartLo01,def_int_td,0,,,,,
player,201809300nyg,nyg,CartLo01,def_int_long,0,,,,,
player,201809300nyg,nyg,CartLo01,pass_defended,0,,,,,
player,201809300nyg,nyg,CartLo01,sacks,0.0,,,,,
player,201809300nyg,nyg,CartLo01,tackles_combined,5,,,,,
player,201809300nyg,nyg,CartLo01,tackles_solo,3,,,,,
player,201809300nyg,nyg,CartLo01,tackles_assists,2,,,,,
player,201809300nyg,nyg,CartLo01,tackles_loss,0,,,,,
player,201809300nyg,nyg,CartLo01,qb_hits,0,,,,,
player,201809300nyg,nyg,CartLo01,fumbles_rec,0,,,,,
player,201809300nyg,nyg,CartLo01,fumbles_rec_yds,0,,,,,
player,201809300nyg,nyg,CartLo01,fumbles_rec_td,0,,,,,
player,201809300nyg,nyg,CartLo01,fumbles_forced,0,,,,,
player,201809300nyg,nyg,RileCu00,def_int,0,,,,,
player,201809300nyg,nyg,RileCu00,def_int_yds,0,,,,,
player,201809300nyg,nyg,RileCu00,def_int_td,0,,,,,
player,201809300nyg,nyg,RileCu00,def_int_long,0,,,,,
player,201809300nyg,nyg,RileCu00,pass_defended,0,,,,,
player,201809300nyg,nyg,RileCu00,sacks,0.0,,,,,
player,201809300nyg,nyg,RileCu00,tackles_combined,5,,,,,
player,201809300nyg,nyg,RileCu00,tackles_solo,5,,,,,
player,201809300nyg,nyg,RileCu00,tackles_assists,0,,,,,
player,201809300nyg,nyg,RileCu00,tackles_loss,0,,,,,
player,201809300nyg,nyg,RileCu00,qb_hits,0,,,,,
player,201809300nyg,nyg,RileCu00,fumbles_rec,0,,,,,
player,201809300nyg,nyg,RileCu00,fumbles_rec_yds,0,,,,,
player,201809300nyg,nyg,RileCu00,fumbles_rec_td,0,,,,,
