game,2018,15,20181216,201812160clt,dal,"Dallas Cowboys",0,clt,"Indianapolis Colts",23
player,201812160clt,dal,VandLe00,def_int_td,0,,,,,
player,201812160clt,dal,VandLe00,def_int_long,0,,,,,
player,201812160clt,dal,VandLe00,pass_defended,0,,,,,
player,201812160clt,dal,VandLe00,sacks,0.0,,,,,
player,201812160clt,dal,VandLe00,tackles_combined,8,,,,,
player,201812160clt,dal,VandLe00,tackles_solo,7,,,,,
player,201812160clt,dal,VandLe00,tackles_assists,1,,,,,
player,201812160clt,dal,VandLe00,tackles_loss,0,,,,,
player,201812160clt,dal,VandLe00,qb_hits,0,,,,,
player,201812160clt,dal,VandLe00,fumbles_rec,0,,,,,
player,201812160clt,dal,VandLe00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,VandLe00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,VandLe00,fumbles_forced,0,,,,,
player,201812160clt,dal,WoodXa00,def_int,0,,,,,
player,201812160clt,dal,WoodXa00,def_int_yds,0,,,,,
player,201812160clt,dal,WoodXa00,def_int_td,0,,,,,
player,201812160clt,dal,WoodXa00,def_int_long,0,,,,,
player,201812160clt,dal,WoodXa00,pass_defended,1,,,,,
player,201812160clt,dal,WoodXa00,sacks,0.0,,,,,
player,201812160clt,dal,WoodXa00,tackles_combined,5,,,,,
player,201812160clt,dal,WoodXa00,tackles_solo,3,,,,,
player,201812160clt,dal,WoodXa00,tackles_assists,2,,,,,
player,201812160clt,dal,WoodXa00,tackles_loss,0,,,,,
player,201812160clt,dal,WoodXa00,qb_hits,0,,,,,
player,201812160clt,dal,WoodXa00,fumbles_rec,0,,,,,
player,201812160clt,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,WoodXa00,fumbles_forced,0,,,,,
player,201812160clt,dal,CrawTy00,def_int,0,,,,,
player,201812160clt,dal,CrawTy00,def_int_yds,0,,,,,
player,201812160clt,dal,CrawTy00,def_int_td,0,,,,,
player,201812160clt,dal,CrawTy00,def_int_long,0,,,,,
player,201812160clt,dal,CrawTy00,pass_defended,0,,,,,
player,201812160clt,dal,CrawTy00,sacks,0.0,,,,,
player,201812160clt,dal,CrawTy00,tackles_combined,4,,,,,
player,201812160clt,dal,CrawTy00,tackles_solo,3,,,,,
player,201812160clt,dal,CrawTy00,tackles_assists,1,,,,,
player,201812160clt,dal,CrawTy00,tackles_loss,0,,,,,
player,201812160clt,dal,CrawTy00,qb_hits,0,,,,,
player,201812160clt,dal,CrawTy00,fumbles_rec,0,,,,,
player,201812160clt,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,CrawTy00,fumbles_forced,0,,,,,
player,201812160clt,dal,JoneBy00,def_int,0,,,,,
player,201812160clt,dal,JoneBy00,def_int_yds,0,,,,,
player,201812160clt,dal,JoneBy00,def_int_td,0,,,,,
player,201812160clt,dal,JoneBy00,def_int_long,0,,,,,
player,201812160clt,dal,JoneBy00,pass_defended,1,,,,,
player,201812160clt,dal,JoneBy00,sacks,0.0,,,,,
player,201812160clt,dal,JoneBy00,tackles_combined,4,,,,,
player,201812160clt,dal,JoneBy00,tackles_solo,2,,,,,
player,201812160clt,dal,JoneBy00,tackles_assists,2,,,,,
player,201812160clt,dal,JoneBy00,tackles_loss,0,,,,,
player,201812160clt,dal,JoneBy00,qb_hits,0,,,,,
player,201812160clt,dal,JoneBy00,fumbles_rec,0,,,,,
player,201812160clt,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,JoneBy00,fumbles_forced,0,,,,,
player,201812160clt,dal,LawrDe00,def_int,0,,,,,
player,201812160clt,dal,LawrDe00,def_int_yds,0,,,,,
player,201812160clt,dal,LawrDe00,def_int_td,0,,,,,
player,201812160clt,dal,LawrDe00,def_int_long,0,,,,,
player,201812160clt,dal,LawrDe00,pass_defended,0,,,,,
player,201812160clt,dal,LawrDe00,sacks,0.0,,,,,
player,201812160clt,dal,LawrDe00,tackles_combined,4,,,,,
player,201812160clt,dal,LawrDe00,tackles_solo,2,,,,,
player,201812160clt,dal,LawrDe00,tackles_assists,2,,,,,
player,201812160clt,dal,LawrDe00,tackles_loss,0,,,,,
player,201812160clt,dal,LawrDe00,qb_hits,1,,,,,
player,201812160clt,dal,LawrDe00,fumbles_rec,0,,,,,
player,201812160clt,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,LawrDe00,fumbles_forced,0,,,,,
player,201812160clt,dal,WilsDa02,def_int,0,,,,,
player,201812160clt,dal,WilsDa02,def_int_yds,0,,,,,
player,201812160clt,dal,WilsDa02,def_int_td,0,,,,,
player,201812160clt,dal,WilsDa02,def_int_long,0,,,,,
player,201812160clt,dal,WilsDa02,pass_defended,0,,,,,
player,201812160clt,dal,WilsDa02,sacks,0.0,,,,,
player,201812160clt,dal,WilsDa02,tackles_combined,4,,,,,
player,201812160clt,dal,WilsDa02,tackles_solo,4,,,,,
player,201812160clt,dal,WilsDa02,tackles_assists,0,,,,,
player,201812160clt,dal,WilsDa02,tackles_loss,1,,,,,
player,201812160clt,dal,WilsDa02,qb_hits,0,,,,,
player,201812160clt,dal,WilsDa02,fumbles_rec,0,,,,,
player,201812160clt,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201812160clt,dal,WilsDa02,fumbles_forced,0,,,,,
player,201812160clt,dal,AwuzCh00,def_int,0,,,,,
player,201812160clt,dal,AwuzCh00,def_int_yds,0,,,,,
player,201812160clt,dal,AwuzCh00,def_int_td,0,,,,,
player,201812160clt,dal,AwuzCh00,def_int_long,0,,,,,
player,201812160clt,dal,AwuzCh00,pass_defended,0,,,,,
player,201812160clt,dal,AwuzCh00,sacks,0.0,,,,,
player,201812160clt,dal,AwuzCh00,tackles_combined,3,,,,,
player,201812160clt,dal,AwuzCh00,tackles_solo,2,,,,,
player,201812160clt,dal,AwuzCh00,tackles_assists,1,,,,,
player,201812160clt,dal,AwuzCh00,tackles_loss,0,,,,,
player,201812160clt,dal,AwuzCh00,qb_hits,0,,,,,
player,201812160clt,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201812160clt,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201812160clt,dal,BrowAn02,def_int,0,,,,,
player,201812160clt,dal,BrowAn02,def_int_yds,0,,,,,
player,201812160clt,dal,BrowAn02,def_int_td,0,,,,,
player,201812160clt,dal,BrowAn02,def_int_long,0,,,,,
player,201812160clt,dal,BrowAn02,pass_defended,0,,,,,
player,201812160clt,dal,BrowAn02,sacks,0.0,,,,,
player,201812160clt,dal,BrowAn02,tackles_combined,3,,,,,
player,201812160clt,dal,BrowAn02,tackles_solo,3,,,,,
player,201812160clt,dal,BrowAn02,tackles_assists,0,,,,,
player,201812160clt,dal,BrowAn02,tackles_loss,0,,,,,
player,201812160clt,dal,BrowAn02,qb_hits,0,,,,,
player,201812160clt,dal,BrowAn02,fumbles_rec,0,,,,,
player,201812160clt,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201812160clt,dal,BrowAn02,fumbles_forced,0,,,,,
player,201812160clt,dal,ArmsDo00,def_int,0,,,,,
player,201812160clt,dal,ArmsDo00,def_int_yds,0,,,,,
player,201812160clt,dal,ArmsDo00,def_int_td,0,,,,,
player,201812160clt,dal,ArmsDo00,def_int_long,0,,,,,
player,201812160clt,dal,ArmsDo00,pass_defended,0,,,,,
player,201812160clt,dal,ArmsDo00,sacks,0.0,,,,,
player,201812160clt,dal,ArmsDo00,tackles_combined,2,,,,,
player,201812160clt,dal,ArmsDo00,tackles_solo,2,,,,,
player,201812160clt,dal,ArmsDo00,tackles_assists,0,,,,,
player,201812160clt,dal,ArmsDo00,tackles_loss,1,,,,,
player,201812160clt,dal,ArmsDo00,qb_hits,0,,,,,
player,201812160clt,dal,ArmsDo00,fumbles_rec,0,,,,,
player,201812160clt,dal,ArmsDo00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,ArmsDo00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,ArmsDo00,fumbles_forced,0,,,,,
player,201812160clt,dal,FrazKa00,def_int,0,,,,,
player,201812160clt,dal,FrazKa00,def_int_yds,0,,,,,
player,201812160clt,dal,FrazKa00,def_int_td,0,,,,,
player,201812160clt,dal,FrazKa00,def_int_long,0,,,,,
player,201812160clt,dal,FrazKa00,pass_defended,0,,,,,
player,201812160clt,dal,FrazKa00,sacks,0.0,,,,,
player,201812160clt,dal,FrazKa00,tackles_combined,1,,,,,
player,201812160clt,dal,FrazKa00,tackles_solo,1,,,,,
player,201812160clt,dal,FrazKa00,tackles_assists,0,,,,,
player,201812160clt,dal,FrazKa00,tackles_loss,0,,,,,
player,201812160clt,dal,FrazKa00,qb_hits,0,,,,,
player,201812160clt,dal,FrazKa00,fumbles_rec,0,,,,,
player,201812160clt,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,FrazKa00,fumbles_forced,0,,,,,
player,201812160clt,dal,GregRa00,def_int,0,,,,,
player,201812160clt,dal,GregRa00,def_int_yds,0,,,,,
player,201812160clt,dal,GregRa00,def_int_td,0,,,,,
player,201812160clt,dal,GregRa00,def_int_long,0,,,,,
player,201812160clt,dal,GregRa00,pass_defended,0,,,,,
player,201812160clt,dal,GregRa00,sacks,0.0,,,,,
player,201812160clt,dal,GregRa00,tackles_combined,1,,,,,
player,201812160clt,dal,GregRa00,tackles_solo,1,,,,,
player,201812160clt,dal,GregRa00,tackles_assists,0,,,,,
player,201812160clt,dal,GregRa00,tackles_loss,0,,,,,
player,201812160clt,dal,GregRa00,qb_hits,1,,,,,
player,201812160clt,dal,GregRa00,fumbles_rec,0,,,,,
player,201812160clt,dal,GregRa00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,GregRa00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,GregRa00,fumbles_forced,0,,,,,
player,201812160clt,dal,ReidCa00,def_int,0,,,,,
player,201812160clt,dal,ReidCa00,def_int_yds,0,,,,,
player,201812160clt,dal,ReidCa00,def_int_td,0,,,,,
player,201812160clt,dal,ReidCa00,def_int_long,0,,,,,
player,201812160clt,dal,ReidCa00,pass_defended,0,,,,,
player,201812160clt,dal,ReidCa00,sacks,0.0,,,,,
player,201812160clt,dal,ReidCa00,tackles_combined,1,,,,,
player,201812160clt,dal,ReidCa00,tackles_solo,1,,,,,
player,201812160clt,dal,ReidCa00,tackles_assists,0,,,,,
player,201812160clt,dal,ReidCa00,tackles_loss,0,,,,,
player,201812160clt,dal,ReidCa00,qb_hits,0,,,,,
player,201812160clt,dal,ReidCa00,fumbles_rec,0,,,,,
player,201812160clt,dal,ReidCa00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,ReidCa00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,ReidCa00,fumbles_forced,1,,,,,
player,201812160clt,dal,RossDa02,def_int,0,,,,,
player,201812160clt,dal,RossDa02,def_int_yds,0,,,,,
player,201812160clt,dal,RossDa02,def_int_td,0,,,,,
player,201812160clt,dal,RossDa02,def_int_long,0,,,,,
player,201812160clt,dal,RossDa02,pass_defended,0,,,,,
player,201812160clt,dal,RossDa02,sacks,0.0,,,,,
player,201812160clt,dal,RossDa02,tackles_combined,1,,,,,
player,201812160clt,dal,RossDa02,tackles_solo,0,,,,,
player,201812160clt,dal,RossDa02,tackles_assists,1,,,,,
player,201812160clt,dal,RossDa02,tackles_loss,0,,,,,
player,201812160clt,dal,RossDa02,qb_hits,0,,,,,
player,201812160clt,dal,RossDa02,fumbles_rec,1,,,,,
player,201812160clt,dal,RossDa02,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,RossDa02,fumbles_rec_td,0,,,,,
player,201812160clt,dal,RossDa02,fumbles_forced,0,,,,,
player,201812160clt,dal,SchuDa00,def_int,0,,,,,
player,201812160clt,dal,SchuDa00,def_int_yds,0,,,,,
player,201812160clt,dal,SchuDa00,def_int_td,0,,,,,
player,201812160clt,dal,SchuDa00,def_int_long,0,,,,,
player,201812160clt,dal,SchuDa00,pass_defended,0,,,,,
player,201812160clt,dal,SchuDa00,sacks,0.0,,,,,
player,201812160clt,dal,SchuDa00,tackles_combined,1,,,,,
player,201812160clt,dal,SchuDa00,tackles_solo,1,,,,,
player,201812160clt,dal,SchuDa00,tackles_assists,0,,,,,
player,201812160clt,dal,SchuDa00,tackles_loss,0,,,,,
player,201812160clt,dal,SchuDa00,qb_hits,0,,,,,
player,201812160clt,dal,SchuDa00,fumbles_rec,0,,,,,
player,201812160clt,dal,SchuDa00,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,SchuDa00,fumbles_rec_td,0,,,,,
player,201812160clt,dal,SchuDa00,fumbles_forced,0,,,,,
player,201812160clt,dal,WoodAn02,def_int,0,,,,,
player,201812160clt,dal,WoodAn02,def_int_yds,0,,,,,
player,201812160clt,dal,WoodAn02,def_int_td,0,,,,,
player,201812160clt,dal,WoodAn02,def_int_long,0,,,,,
player,201812160clt,dal,WoodAn02,pass_defended,1,,,,,
player,201812160clt,dal,WoodAn02,sacks,0.0,,,,,
player,201812160clt,dal,WoodAn02,tackles_combined,0,,,,,
player,201812160clt,dal,WoodAn02,tackles_solo,0,,,,,
player,201812160clt,dal,WoodAn02,tackles_assists,0,,,,,
player,201812160clt,dal,WoodAn02,tackles_loss,0,,,,,
player,201812160clt,dal,WoodAn02,qb_hits,1,,,,,
player,201812160clt,dal,WoodAn02,fumbles_rec,0,,,,,
player,201812160clt,dal,WoodAn02,fumbles_rec_yds,0,,,,,
player,201812160clt,dal,WoodAn02,fumbles_rec_td,0,,,,,
player,201812160clt,dal,WoodAn02,fumbles_forced,0,,,,,
player,201812160clt,clt,OdumGe00,def_int,1,,,,,
player,201812160clt,clt,OdumGe00,def_int_yds,14,,,,,
player,201812160clt,clt,OdumGe00,def_int_td,0,,,,,
player,201812160clt,clt,OdumGe00,def_int_long,14,,,,,
player,201812160clt,clt,OdumGe00,pass_defended,1,,,,,
player,201812160clt,clt,OdumGe00,sacks,0.0,,,,,
player,201812160clt,clt,OdumGe00,tackles_combined,5,,,,,
player,201812160clt,clt,OdumGe00,tackles_solo,5,,,,,
player,201812160clt,clt,OdumGe00,tackles_assists,0,,,,,
player,201812160clt,clt,OdumGe00,tackles_loss,0,,,,,
player,201812160clt,clt,OdumGe00,qb_hits,0,,,,,
player,201812160clt,clt,OdumGe00,fumbles_rec,0,,,,,
player,201812160clt,clt,OdumGe00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,OdumGe00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,OdumGe00,fumbles_forced,0,,,,,
player,201812160clt,clt,LewiTy00,def_int,0,,,,,
player,201812160clt,clt,LewiTy00,def_int_yds,0,,,,,
player,201812160clt,clt,LewiTy00,def_int_td,0,,,,,
player,201812160clt,clt,LewiTy00,def_int_long,0,,,,,
player,201812160clt,clt,LewiTy00,pass_defended,0,,,,,
player,201812160clt,clt,LewiTy00,sacks,2.0,,,,,
player,201812160clt,clt,LewiTy00,tackles_combined,4,,,,,
player,201812160clt,clt,LewiTy00,tackles_solo,3,,,,,
player,201812160clt,clt,LewiTy00,tackles_assists,1,,,,,
player,201812160clt,clt,LewiTy00,tackles_loss,2,,,,,
player,201812160clt,clt,LewiTy00,qb_hits,2,,,,,
player,201812160clt,clt,LewiTy00,fumbles_rec,0,,,,,
player,201812160clt,clt,LewiTy00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,LewiTy00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,LewiTy00,fumbles_forced,0,,,,,
player,201812160clt,clt,AutrDe00,def_int,0,,,,,
player,201812160clt,clt,AutrDe00,def_int_yds,0,,,,,
player,201812160clt,clt,AutrDe00,def_int_td,0,,,,,
player,201812160clt,clt,AutrDe00,def_int_long,0,,,,,
player,201812160clt,clt,AutrDe00,pass_defended,0,,,,,
player,201812160clt,clt,AutrDe00,sacks,1.0,,,,,
player,201812160clt,clt,AutrDe00,tackles_combined,1,,,,,
player,201812160clt,clt,AutrDe00,tackles_solo,1,,,,,
player,201812160clt,clt,AutrDe00,tackles_assists,0,,,,,
player,201812160clt,clt,AutrDe00,tackles_loss,1,,,,,
player,201812160clt,clt,AutrDe00,qb_hits,1,,,,,
player,201812160clt,clt,AutrDe00,fumbles_rec,0,,,,,
player,201812160clt,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,AutrDe00,fumbles_forced,0,,,,,
player,201812160clt,clt,LeonDa00,def_int,0,,,,,
player,201812160clt,clt,LeonDa00,def_int_yds,0,,,,,
player,201812160clt,clt,LeonDa00,def_int_td,0,,,,,
player,201812160clt,clt,LeonDa00,def_int_long,0,,,,,
player,201812160clt,clt,LeonDa00,pass_defended,2,,,,,
player,201812160clt,clt,LeonDa00,sacks,0.0,,,,,
player,201812160clt,clt,LeonDa00,tackles_combined,11,,,,,
player,201812160clt,clt,LeonDa00,tackles_solo,9,,,,,
player,201812160clt,clt,LeonDa00,tackles_assists,2,,,,,
player,201812160clt,clt,LeonDa00,tackles_loss,1,,,,,
player,201812160clt,clt,LeonDa00,qb_hits,0,,,,,
player,201812160clt,clt,LeonDa00,fumbles_rec,0,,,,,
player,201812160clt,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,LeonDa00,fumbles_forced,0,,,,,
player,201812160clt,clt,GeatCl00,def_int,0,,,,,
player,201812160clt,clt,GeatCl00,def_int_yds,0,,,,,
player,201812160clt,clt,GeatCl00,def_int_td,0,,,,,
player,201812160clt,clt,GeatCl00,def_int_long,0,,,,,
player,201812160clt,clt,GeatCl00,pass_defended,0,,,,,
player,201812160clt,clt,GeatCl00,sacks,0.0,,,,,
player,201812160clt,clt,GeatCl00,tackles_combined,8,,,,,
player,201812160clt,clt,GeatCl00,tackles_solo,6,,,,,
player,201812160clt,clt,GeatCl00,tackles_assists,2,,,,,
player,201812160clt,clt,GeatCl00,tackles_loss,0,,,,,
player,201812160clt,clt,GeatCl00,qb_hits,0,,,,,
player,201812160clt,clt,GeatCl00,fumbles_rec,0,,,,,
player,201812160clt,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,GeatCl00,fumbles_forced,0,,,,,
player,201812160clt,clt,DesiPi00,def_int,0,,,,,
player,201812160clt,clt,DesiPi00,def_int_yds,0,,,,,
player,201812160clt,clt,DesiPi00,def_int_td,0,,,,,
player,201812160clt,clt,DesiPi00,def_int_long,0,,,,,
player,201812160clt,clt,DesiPi00,pass_defended,1,,,,,
player,201812160clt,clt,DesiPi00,sacks,0.0,,,,,
player,201812160clt,clt,DesiPi00,tackles_combined,7,,,,,
player,201812160clt,clt,DesiPi00,tackles_solo,7,,,,,
player,201812160clt,clt,DesiPi00,tackles_assists,0,,,,,
player,201812160clt,clt,DesiPi00,tackles_loss,0,,,,,
player,201812160clt,clt,DesiPi00,qb_hits,0,,,,,
player,201812160clt,clt,DesiPi00,fumbles_rec,0,,,,,
player,201812160clt,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,DesiPi00,fumbles_forced,1,,,,,
player,201812160clt,clt,WalkAn01,def_int,0,,,,,
player,201812160clt,clt,WalkAn01,def_int_yds,0,,,,,
player,201812160clt,clt,WalkAn01,def_int_td,0,,,,,
player,201812160clt,clt,WalkAn01,def_int_long,0,,,,,
player,201812160clt,clt,WalkAn01,pass_defended,0,,,,,
player,201812160clt,clt,WalkAn01,sacks,0.0,,,,,
player,201812160clt,clt,WalkAn01,tackles_combined,6,,,,,
player,201812160clt,clt,WalkAn01,tackles_solo,5,,,,,
player,201812160clt,clt,WalkAn01,tackles_assists,1,,,,,
player,201812160clt,clt,WalkAn01,tackles_loss,0,,,,,
player,201812160clt,clt,WalkAn01,qb_hits,0,,,,,
player,201812160clt,clt,WalkAn01,fumbles_rec,0,,,,,
player,201812160clt,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201812160clt,clt,WalkAn01,fumbles_forced,0,,,,,
player,201812160clt,clt,MoorKe03,def_int,0,,,,,
player,201812160clt,clt,MoorKe03,def_int_yds,0,,,,,
player,201812160clt,clt,MoorKe03,def_int_td,0,,,,,
player,201812160clt,clt,MoorKe03,def_int_long,0,,,,,
player,201812160clt,clt,MoorKe03,pass_defended,0,,,,,
player,201812160clt,clt,MoorKe03,sacks,0.0,,,,,
player,201812160clt,clt,MoorKe03,tackles_combined,4,,,,,
player,201812160clt,clt,MoorKe03,tackles_solo,4,,,,,
player,201812160clt,clt,MoorKe03,tackles_assists,0,,,,,
player,201812160clt,clt,MoorKe03,tackles_loss,0,,,,,
player,201812160clt,clt,MoorKe03,qb_hits,0,,,,,
player,201812160clt,clt,MoorKe03,fumbles_rec,0,,,,,
player,201812160clt,clt,MoorKe03,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,MoorKe03,fumbles_rec_td,0,,,,,
player,201812160clt,clt,MoorKe03,fumbles_forced,0,,,,,
player,201812160clt,clt,WilsQu01,def_int,0,,,,,
player,201812160clt,clt,WilsQu01,def_int_yds,0,,,,,
player,201812160clt,clt,WilsQu01,def_int_td,0,,,,,
player,201812160clt,clt,WilsQu01,def_int_long,0,,,,,
player,201812160clt,clt,WilsQu01,pass_defended,0,,,,,
player,201812160clt,clt,WilsQu01,sacks,0.0,,,,,
player,201812160clt,clt,WilsQu01,tackles_combined,4,,,,,
player,201812160clt,clt,WilsQu01,tackles_solo,3,,,,,
player,201812160clt,clt,WilsQu01,tackles_assists,1,,,,,
player,201812160clt,clt,WilsQu01,tackles_loss,0,,,,,
player,201812160clt,clt,WilsQu01,qb_hits,0,,,,,
player,201812160clt,clt,WilsQu01,fumbles_rec,0,,,,,
player,201812160clt,clt,WilsQu01,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,WilsQu01,fumbles_rec_td,0,,,,,
player,201812160clt,clt,WilsQu01,fumbles_forced,0,,,,,
player,201812160clt,clt,SheaJa00,def_int,0,,,,,
player,201812160clt,clt,SheaJa00,def_int_yds,0,,,,,
player,201812160clt,clt,SheaJa00,def_int_td,0,,,,,
player,201812160clt,clt,SheaJa00,def_int_long,0,,,,,
player,201812160clt,clt,SheaJa00,pass_defended,0,,,,,
player,201812160clt,clt,SheaJa00,sacks,0.0,,,,,
player,201812160clt,clt,SheaJa00,tackles_combined,2,,,,,
player,201812160clt,clt,SheaJa00,tackles_solo,1,,,,,
player,201812160clt,clt,SheaJa00,tackles_assists,1,,,,,
player,201812160clt,clt,SheaJa00,tackles_loss,0,,,,,
player,201812160clt,clt,SheaJa00,qb_hits,1,,,,,
player,201812160clt,clt,SheaJa00,fumbles_rec,0,,,,,
player,201812160clt,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,SheaJa00,fumbles_forced,0,,,,,
player,201812160clt,clt,AdamMa00,def_int,0,,,,,
player,201812160clt,clt,AdamMa00,def_int_yds,0,,,,,
player,201812160clt,clt,AdamMa00,def_int_td,0,,,,,
player,201812160clt,clt,AdamMa00,def_int_long,0,,,,,
player,201812160clt,clt,AdamMa00,pass_defended,0,,,,,
player,201812160clt,clt,AdamMa00,sacks,0.0,,,,,
player,201812160clt,clt,AdamMa00,tackles_combined,1,,,,,
player,201812160clt,clt,AdamMa00,tackles_solo,1,,,,,
player,201812160clt,clt,AdamMa00,tackles_assists,0,,,,,
player,201812160clt,clt,AdamMa00,tackles_loss,0,,,,,
player,201812160clt,clt,AdamMa00,qb_hits,0,,,,,
player,201812160clt,clt,AdamMa00,fumbles_rec,0,,,,,
player,201812160clt,clt,AdamMa00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,AdamMa00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,AdamMa00,fumbles_forced,0,,,,,
player,201812160clt,clt,HairNa00,def_int,0,,,,,
player,201812160clt,clt,HairNa00,def_int_yds,0,,,,,
player,201812160clt,clt,HairNa00,def_int_td,0,,,,,
player,201812160clt,clt,HairNa00,def_int_long,0,,,,,
player,201812160clt,clt,HairNa00,pass_defended,0,,,,,
player,201812160clt,clt,HairNa00,sacks,0.0,,,,,
player,201812160clt,clt,HairNa00,tackles_combined,1,,,,,
player,201812160clt,clt,HairNa00,tackles_solo,0,,,,,
player,201812160clt,clt,HairNa00,tackles_assists,1,,,,,
player,201812160clt,clt,HairNa00,tackles_loss,0,,,,,
player,201812160clt,clt,HairNa00,qb_hits,0,,,,,
player,201812160clt,clt,HairNa00,fumbles_rec,0,,,,,
player,201812160clt,clt,HairNa00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,HairNa00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,HairNa00,fumbles_forced,0,,,,,
player,201812160clt,clt,HookMa00,def_int,0,,,,,
player,201812160clt,clt,HookMa00,def_int_yds,0,,,,,
player,201812160clt,clt,HookMa00,def_int_td,0,,,,,
player,201812160clt,clt,HookMa00,def_int_long,0,,,,,
player,201812160clt,clt,HookMa00,pass_defended,0,,,,,
player,201812160clt,clt,HookMa00,sacks,0.0,,,,,
player,201812160clt,clt,HookMa00,tackles_combined,1,,,,,
player,201812160clt,clt,HookMa00,tackles_solo,0,,,,,
player,201812160clt,clt,HookMa00,tackles_assists,1,,,,,
player,201812160clt,clt,HookMa00,tackles_loss,0,,,,,
player,201812160clt,clt,HookMa00,qb_hits,0,,,,,
player,201812160clt,clt,HookMa00,fumbles_rec,0,,,,,
player,201812160clt,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,HookMa00,fumbles_forced,0,,,,,
player,201812160clt,clt,HuntMa00,def_int,0,,,,,
player,201812160clt,clt,HuntMa00,def_int_yds,0,,,,,
player,201812160clt,clt,HuntMa00,def_int_td,0,,,,,
player,201812160clt,clt,HuntMa00,def_int_long,0,,,,,
player,201812160clt,clt,HuntMa00,pass_defended,0,,,,,
player,201812160clt,clt,HuntMa00,sacks,0.0,,,,,
player,201812160clt,clt,HuntMa00,tackles_combined,1,,,,,
player,201812160clt,clt,HuntMa00,tackles_solo,0,,,,,
player,201812160clt,clt,HuntMa00,tackles_assists,1,,,,,
player,201812160clt,clt,HuntMa00,tackles_loss,0,,,,,
player,201812160clt,clt,HuntMa00,qb_hits,1,,,,,
player,201812160clt,clt,HuntMa00,fumbles_rec,0,,,,,
player,201812160clt,clt,HuntMa00,fumbles_rec_yds,0,,,,,
player,201812160clt,clt,HuntMa00,fumbles_rec_td,0,,,,,
player,201812160clt,clt,HuntMa00,fumbles_forced,0,,,,,
player,201812160clt,clt,StewGr00,def_int,0,,,,,
player,201812160clt,clt,StewGr00,def_int_yds,0,,,,,
player,201812160clt,clt,StewGr00,def_int_td,0,,,,,
