game,2018,13,20181202,201812020det,ram,"Los Angeles Rams",30,det,"Detroit Lions",16
player,201812020det,det,LawsNe00,special_teams,6,,,,,
player,201812020det,det,LawsNe00,st_pct,19%,,,,,
player,201812020det,det,DiggQu00,pos,SS,,,,,
player,201812020det,det,DiggQu00,offense,0,,,,,
player,201812020det,det,DiggQu00,off_pct,0%,,,,,
player,201812020det,det,DiggQu00,defense,69,,,,,
player,201812020det,det,DiggQu00,def_pct,100%,,,,,
player,201812020det,det,DiggQu00,special_teams,1,,,,,
player,201812020det,det,DiggQu00,st_pct,3%,,,,,
player,201812020det,det,SlayDa00,pos,CB,,,,,
player,201812020det,det,SlayDa00,offense,0,,,,,
player,201812020det,det,SlayDa00,off_pct,0%,,,,,
player,201812020det,det,SlayDa00,defense,69,,,,,
player,201812020det,det,SlayDa00,def_pct,100%,,,,,
player,201812020det,det,SlayDa00,special_teams,1,,,,,
player,201812020det,det,SlayDa00,st_pct,3%,,,,,
player,201812020det,det,FordMi01,pos,CB,,,,,
player,201812020det,det,FordMi01,offense,0,,,,,
player,201812020det,det,FordMi01,off_pct,0%,,,,,
player,201812020det,det,FordMi01,defense,67,,,,,
player,201812020det,det,FordMi01,def_pct,97%,,,,,
player,201812020det,det,FordMi01,special_teams,10,,,,,
player,201812020det,det,FordMi01,st_pct,32%,,,,,
player,201812020det,det,QuinGl99,pos,FS,,,,,
player,201812020det,det,QuinGl99,offense,0,,,,,
player,201812020det,det,QuinGl99,off_pct,0%,,,,,
player,201812020det,det,QuinGl99,defense,55,,,,,
player,201812020det,det,QuinGl99,def_pct,80%,,,,,
player,201812020det,det,QuinGl99,special_teams,7,,,,,
player,201812020det,det,QuinGl99,st_pct,23%,,,,,
player,201812020det,det,JoneCh05,pos,LB,,,,,
player,201812020det,det,JoneCh05,offense,0,,,,,
player,201812020det,det,JoneCh05,off_pct,0%,,,,,
player,201812020det,det,JoneCh05,defense,47,,,,,
player,201812020det,det,JoneCh05,def_pct,68%,,,,,
player,201812020det,det,JoneCh05,special_teams,7,,,,,
player,201812020det,det,JoneCh05,st_pct,23%,,,,,
player,201812020det,det,OkwaRo01,pos,DE,,,,,
player,201812020det,det,OkwaRo01,offense,0,,,,,
player,201812020det,det,OkwaRo01,off_pct,0%,,,,,
player,201812020det,det,OkwaRo01,defense,42,,,,,
player,201812020det,det,OkwaRo01,def_pct,61%,,,,,
player,201812020det,det,OkwaRo01,special_teams,7,,,,,
player,201812020det,det,OkwaRo01,st_pct,23%,,,,,
player,201812020det,det,AnsaEz00,pos,DE,,,,,
player,201812020det,det,AnsaEz00,offense,0,,,,,
player,201812020det,det,AnsaEz00,off_pct,0%,,,,,
player,201812020det,det,AnsaEz00,defense,41,,,,,
player,201812020det,det,AnsaEz00,def_pct,59%,,,,,
player,201812020det,det,AnsaEz00,special_teams,2,,,,,
player,201812020det,det,AnsaEz00,st_pct,6%,,,,,
player,201812020det,det,HaroEl00,pos,LB,,,,,
player,201812020det,det,HaroEl00,offense,0,,,,,
player,201812020det,det,HaroEl00,off_pct,0%,,,,,
player,201812020det,det,HaroEl00,defense,39,,,,,
player,201812020det,det,HaroEl00,def_pct,57%,,,,,
player,201812020det,det,HaroEl00,special_teams,12,,,,,
player,201812020det,det,HaroEl00,st_pct,39%,,,,,
player,201812020det,det,RobiAS00,pos,DT,,,,,
player,201812020det,det,RobiAS00,offense,0,,,,,
player,201812020det,det,RobiAS00,off_pct,0%,,,,,
player,201812020det,det,RobiAS00,defense,39,,,,,
player,201812020det,det,RobiAS00,def_pct,57%,,,,,
player,201812020det,det,RobiAS00,special_teams,7,,,,,
player,201812020det,det,RobiAS00,st_pct,23%,,,,,
player,201812020det,det,HarrDa03,pos,DT,,,,,
player,201812020det,det,HarrDa03,offense,0,,,,,
player,201812020det,det,HarrDa03,off_pct,0%,,,,,
player,201812020det,det,HarrDa03,defense,37,,,,,
player,201812020det,det,HarrDa03,def_pct,54%,,,,,
player,201812020det,det,HarrDa03,special_teams,7,,,,,
player,201812020det,det,HarrDa03,st_pct,23%,,,,,
player,201812020det,det,HandDa00,pos,DE,,,,,
player,201812020det,det,HandDa00,offense,0,,,,,
player,201812020det,det,HandDa00,off_pct,0%,,,,,
player,201812020det,det,HandDa00,defense,33,,,,,
player,201812020det,det,HandDa00,def_pct,48%,,,,,
player,201812020det,det,HandDa00,special_teams,1,,,,,
player,201812020det,det,HandDa00,st_pct,3%,,,,,
player,201812020det,det,KennDe00,pos,LB,,,,,
player,201812020det,det,KennDe00,offense,0,,,,,
player,201812020det,det,KennDe00,off_pct,0%,,,,,
player,201812020det,det,KennDe00,defense,30,,,,,
player,201812020det,det,KennDe00,def_pct,43%,,,,,
player,201812020det,det,KennDe00,special_teams,2,,,,,
player,201812020det,det,KennDe00,st_pct,6%,,,,,
player,201812020det,det,SheaDe00,pos,CB,,,,,
player,201812020det,det,SheaDe00,offense,0,,,,,
player,201812020det,det,SheaDe00,off_pct,0%,,,,,
player,201812020det,det,SheaDe00,defense,18,,,,,
player,201812020det,det,SheaDe00,def_pct,26%,,,,,
player,201812020det,det,SheaDe00,special_teams,20,,,,,
player,201812020det,det,SheaDe00,st_pct,65%,,,,,
player,201812020det,det,WalkTr01,pos,SS,,,,,
player,201812020det,det,WalkTr01,offense,0,,,,,
player,201812020det,det,WalkTr01,off_pct,0%,,,,,
player,201812020det,det,WalkTr01,defense,18,,,,,
player,201812020det,det,WalkTr01,def_pct,26%,,,,,
player,201812020det,det,WalkTr01,special_teams,19,,,,,
player,201812020det,det,WalkTr01,st_pct,61%,,,,,
player,201812020det,det,JeanRi99,pos,DT,,,,,
player,201812020det,det,JeanRi99,offense,0,,,,,
player,201812020det,det,JeanRi99,off_pct,0%,,,,,
player,201812020det,det,JeanRi99,defense,13,,,,,
player,201812020det,det,JeanRi99,def_pct,19%,,,,,
player,201812020det,det,JeanRi99,special_teams,6,,,,,
player,201812020det,det,JeanRi99,st_pct,19%,,,,,
player,201812020det,det,ReevJa00,pos,LB,,,,,
player,201812020det,det,ReevJa00,offense,0,,,,,
player,201812020det,det,ReevJa00,off_pct,0%,,,,,
player,201812020det,det,ReevJa00,defense,4,,,,,
player,201812020det,det,ReevJa00,def_pct,6%,,,,,
player,201812020det,det,ReevJa00,special_teams,20,,,,,
player,201812020det,det,ReevJa00,st_pct,65%,,,,,
player,201812020det,det,KillMi00,pos,FS,,,,,
player,201812020det,det,KillMi00,offense,0,,,,,
player,201812020det,det,KillMi00,off_pct,0%,,,,,
player,201812020det,det,KillMi00,defense,0,,,,,
player,201812020det,det,KillMi00,def_pct,0%,,,,,
player,201812020det,det,KillMi00,special_teams,25,,,,,
player,201812020det,det,KillMi00,st_pct,81%,,,,,
player,201812020det,det,ShepKe00,pos,LB,,,,,
player,201812020det,det,ShepKe00,offense,0,,,,,
player,201812020det,det,ShepKe00,off_pct,0%,,,,,
player,201812020det,det,ShepKe00,defense,0,,,,,
player,201812020det,det,ShepKe00,def_pct,0%,,,,,
player,201812020det,det,ShepKe00,special_teams,20,,,,,
player,201812020det,det,ShepKe00,st_pct,65%,,,,,
player,201812020det,det,WashCh01,pos,FS,,,,,
player,201812020det,det,WashCh01,offense,0,,,,,
player,201812020det,det,WashCh01,off_pct,0%,,,,,
player,201812020det,det,WashCh01,defense,0,,,,,
player,201812020det,det,WashCh01,def_pct,0%,,,,,
player,201812020det,det,WashCh01,special_teams,20,,,,,
player,201812020det,det,WashCh01,st_pct,65%,,,,,
player,201812020det,det,MartSa01,pos,P,,,,,
player,201812020det,det,MartSa01,offense,0,,,,,
player,201812020det,det,MartSa01,off_pct,0%,,,,,
player,201812020det,det,MartSa01,defense,0,,,,,
player,201812020det,det,MartSa01,def_pct,0%,,,,,
player,201812020det,det,MartSa01,special_teams,15,,,,,
player,201812020det,det,MartSa01,st_pct,48%,,,,,
player,201812020det,det,GrigNi01,pos,LB,,,,,
player,201812020det,det,GrigNi01,offense,0,,,,,
player,201812020det,det,GrigNi01,off_pct,0%,,,,,
player,201812020det,det,GrigNi01,defense,0,,,,,
player,201812020det,det,GrigNi01,def_pct,0%,,,,,
player,201812020det,det,GrigNi01,special_teams,12,,,,,
player,201812020det,det,GrigNi01,st_pct,39%,,,,,
player,201812020det,det,MuhlDo20,pos,LS,,,,,
player,201812020det,det,MuhlDo20,offense,0,,,,,
player,201812020det,det,MuhlDo20,off_pct,0%,,,,,
player,201812020det,det,MuhlDo20,defense,0,,,,,
player,201812020det,det,MuhlDo20,def_pct,0%,,,,,
player,201812020det,det,MuhlDo20,special_teams,10,,,,,
player,201812020det,det,MuhlDo20,st_pct,32%,,,,,
player,201812020det,det,WilsTa00,pos,SS,,,,,
player,201812020det,det,WilsTa00,offense,0,,,,,
player,201812020det,det,WilsTa00,off_pct,0%,,,,,
player,201812020det,det,WilsTa00,defense,0,,,,,
player,201812020det,det,WilsTa00,def_pct,0%,,,,,
player,201812020det,det,WilsTa00,special_teams,8,,,,,
player,201812020det,det,WilsTa00,st_pct,26%,,,,,
player,201812020det,det,PratMa20,pos,K,,,,,
player,201812020det,det,PratMa20,offense,0,,,,,
player,201812020det,det,PratMa20,off_pct,0%,,,,,
player,201812020det,det,PratMa20,defense,0,,,,,
player,201812020det,det,PratMa20,def_pct,0%,,,,,
player,201812020det,det,PratMa20,special_teams,4,,,,,
player,201812020det,det,PratMa20,st_pct,13%,,,,,
player,201812020det,det,CoopMa00,pos,CB,,,,,
player,201812020det,det,CoopMa00,offense,0,,,,,
player,201812020det,det,CoopMa00,off_pct,0%,,,,,
player,201812020det,det,CoopMa00,defense,0,,,,,
player,201812020det,det,CoopMa00,def_pct,0%,,,,,
player,201812020det,det,CoopMa00,special_teams,3,,,,,
player,201812020det,det,CoopMa00,st_pct,10%,,,,,
player,201812020det,ram,WhitAn20,pos,T,,,,,
player,201812020det,ram,WhitAn20,offense,69,,,,,
player,201812020det,ram,WhitAn20,off_pct,100%,,,,,
player,201812020det,ram,WhitAn20,defense,0,,,,,
player,201812020det,ram,WhitAn20,def_pct,0%,,,,,
player,201812020det,ram,WhitAn20,special_teams,6,,,,,
player,201812020det,ram,WhitAn20,st_pct,19%,,,,,
player,201812020det,ram,SaffRo20,pos,G,,,,,
player,201812020det,ram,SaffRo20,offense,69,,,,,
player,201812020det,ram,SaffRo20,off_pct,100%,,,,,
player,201812020det,ram,SaffRo20,defense,0,,,,,
player,201812020det,ram,SaffRo20,def_pct,0%,,,,,
player,201812020det,ram,SaffRo20,special_teams,6,,,,,
player,201812020det,ram,SaffRo20,st_pct,19%,,,,,
player,201812020det,ram,BlytAu00,pos,G,,,,,
player,201812020det,ram,BlytAu00,offense,69,,,,,
player,201812020det,ram,BlytAu00,off_pct,100%,,,,,
player,201812020det,ram,BlytAu00,defense,0,,,,,
player,201812020det,ram,BlytAu00,def_pct,0%,,,,,
player,201812020det,ram,BlytAu00,special_teams,6,,,,,
player,201812020det,ram,BlytAu00,st_pct,19%,,,,,
player,201812020det,ram,HaveRo00,pos,T,,,,,
player,201812020det,ram,HaveRo00,offense,69,,,,,
player,201812020det,ram,HaveRo00,off_pct,100%,,,,,
player,201812020det,ram,HaveRo00,defense,0,,,,,
player,201812020det,ram,HaveRo00,def_pct,0%,,,,,
player,201812020det,ram,HaveRo00,special_teams,6,,,,,
player,201812020det,ram,HaveRo00,st_pct,19%,,,,,
player,201812020det,ram,GoffJa00,pos,QB,,,,,
player,201812020det,ram,GoffJa00,offense,69,,,,,
player,201812020det,ram,GoffJa00,off_pct,100%,,,,,
player,201812020det,ram,GoffJa00,defense,0,,,,,
player,201812020det,ram,GoffJa00,def_pct,0%,,,,,
player,201812020det,ram,GoffJa00,special_teams,0,,,,,
player,201812020det,ram,GoffJa00,st_pct,0%,,,,,
player,201812020det,ram,SullJo24,pos,C,,,,,
player,201812020det,ram,SullJo24,offense,69,,,,,
player,201812020det,ram,SullJo24,off_pct,100%,,,,,
player,201812020det,ram,SullJo24,defense,0,,,,,
player,201812020det,ram,SullJo24,def_pct,0%,,,,,
player,201812020det,ram,SullJo24,special_teams,0,,,,,
player,201812020det,ram,SullJo24,st_pct,0%,,,,,
player,201812020det,ram,ReynJo00,pos,WR,,,,,
player,201812020det,ram,ReynJo00,offense,67,,,,,
player,201812020det,ram,ReynJo00,off_pct,97%,,,,,
player,201812020det,ram,ReynJo00,defense,0,,,,,
player,201812020det,ram,ReynJo00,def_pct,0%,,,,,
player,201812020det,ram,ReynJo00,special_teams,0,,,,,
player,201812020det,ram,ReynJo00,st_pct,0%,,,,,
player,201812020det,ram,CookBr00,pos,WR,,,,,
player,201812020det,ram,CookBr00,offense,66,,,,,
player,201812020det,ram,CookBr00,off_pct,96%,,,,,
player,201812020det,ram,CookBr00,defense,0,,,,,
player,201812020det,ram,CookBr00,def_pct,0%,,,,,
player,201812020det,ram,CookBr00,special_teams,1,,,,,
player,201812020det,ram,CookBr00,st_pct,3%,,,,,
player,201812020det,ram,WoodRo02,pos,WR,,,,,
player,201812020det,ram,WoodRo02,offense,66,,,,,
player,201812020det,ram,WoodRo02,off_pct,96%,,,,,
player,201812020det,ram,WoodRo02,defense,0,,,,,
player,201812020det,ram,WoodRo02,def_pct,0%,,,,,
player,201812020det,ram,WoodRo02,special_teams,1,,,,,
player,201812020det,ram,WoodRo02,st_pct,3%,,,,,
player,201812020det,ram,GurlTo01,pos,RB,,,,,
player,201812020det,ram,GurlTo01,offense,65,,,,,
player,201812020det,ram,GurlTo01,off_pct,94%,,,,,
player,201812020det,ram,GurlTo01,defense,0,,,,,
player,201812020det,ram,GurlTo01,def_pct,0%,,,,,
player,201812020det,ram,GurlTo01,special_teams,0,,,,,
player,201812020det,ram,GurlTo01,st_pct,0%,,,,,
player,201812020det,ram,HigbTy00,pos,TE,,,,,
player,201812020det,ram,HigbTy00,offense,47,,,,,
player,201812020det,ram,HigbTy00,off_pct,68%,,,,,
player,201812020det,ram,HigbTy00,defense,0,,,,,
player,201812020det,ram,HigbTy00,def_pct,0%,,,,,
player,201812020det,ram,HigbTy00,special_teams,7,,,,,
player,201812020det,ram,HigbTy00,st_pct,23%,,,,,
player,201812020det,ram,EverGe00,pos,TE,,,,,
player,201812020det,ram,EverGe00,offense,24,,,,,
player,201812020det,ram,EverGe00,off_pct,35%,,,,,
player,201812020det,ram,EverGe00,defense,0,,,,,
player,201812020det,ram,EverGe00,def_pct,0%,,,,,
player,201812020det,ram,EverGe00,special_teams,2,,,,,
player,201812020det,ram,EverGe00,st_pct,6%,,,,,
player,201812020det,ram,CoopPh00,pos,WR,,,,,
player,201812020det,ram,CoopPh00,offense,5,,,,,
player,201812020det,ram,CoopPh00,off_pct,7%,,,,,
player,201812020det,ram,CoopPh00,defense,0,,,,,
player,201812020det,ram,CoopPh00,def_pct,0%,,,,,
player,201812020det,ram,CoopPh00,special_teams,7,,,,,
player,201812020det,ram,CoopPh00,st_pct,23%,,,,,
player,201812020det,ram,BrowMa03,pos,RB,,,,,
player,201812020det,ram,BrowMa03,offense,3,,,,,
player,201812020det,ram,BrowMa03,off_pct,4%,,,,,
player,201812020det,ram,BrowMa03,defense,0,,,,,
player,201812020det,ram,BrowMa03,def_pct,0%,,,,,
player,201812020det,ram,BrowMa03,special_teams,3,,,,,
player,201812020det,ram,BrowMa03,st_pct,10%,,,,,
player,201812020det,ram,HodgKh00,pos,WR,,,,,
player,201812020det,ram,HodgKh00,offense,2,,,,,
player,201812020det,ram,HodgKh00,off_pct,3%,,,,,
player,201812020det,ram,HodgKh00,defense,0,,,,,
player,201812020det,ram,HodgKh00,def_pct,0%,,,,,
player,201812020det,ram,HodgKh00,special_teams,19,,,,,
player,201812020det,ram,HodgKh00,st_pct,61%,,,,,
player,201812020det,ram,LittCo01,pos,LB,,,,,
player,201812020det,ram,LittCo01,offense,0,,,,,
player,201812020det,ram,LittCo01,off_pct,0%,,,,,
player,201812020det,ram,LittCo01,defense,72,,,,,
player,201812020det,ram,LittCo01,def_pct,100%,,,,,
player,201812020det,ram,LittCo01,special_teams,11,,,,,
player,201812020det,ram,LittCo01,st_pct,35%,,,,,
player,201812020det,ram,JohnJo10,pos,SS,,,,,
player,201812020det,ram,JohnJo10,offense,0,,,,,
player,201812020det,ram,JohnJo10,off_pct,0%,,,,,
player,201812020det,ram,JohnJo10,defense,72,,,,,
player,201812020det,ram,JohnJo10,def_pct,100%,,,,,
player,201812020det,ram,JohnJo10,special_teams,5,,,,,
player,201812020det,ram,JohnJo10,st_pct,16%,,,,,
player,201812020det,ram,JoynLa00,pos,FS,,,,,
player,201812020det,ram,JoynLa00,offense,0,,,,,
player,201812020det,ram,JoynLa00,off_pct,0%,,,,,
player,201812020det,ram,JoynLa00,defense,72,,,,,
player,201812020det,ram,JoynLa00,def_pct,100%,,,,,
player,201812020det,ram,JoynLa00,special_teams,0,,,,,
player,201812020det,ram,JoynLa00,st_pct,0%,,,,,
player,201812020det,ram,DonaAa00,pos,DT,,,,,
player,201812020det,ram,DonaAa00,offense,0,,,,,
player,201812020det,ram,DonaAa00,off_pct,0%,,,,,
player,201812020det,ram,DonaAa00,defense,63,,,,,
player,201812020det,ram,DonaAa00,def_pct,88%,,,,,
player,201812020det,ram,DonaAa00,special_teams,4,,,,,
player,201812020det,ram,DonaAa00,st_pct,13%,,,,,
player,201812020det,ram,FowlDa00,pos,DE,,,,,
player,201812020det,ram,FowlDa00,offense,0,,,,,
player,201812020det,ram,FowlDa00,off_pct,0%,,,,,
player,201812020det,ram,FowlDa00,defense,62,,,,,
player,201812020det,ram,FowlDa00,def_pct,86%,,,,,
player,201812020det,ram,FowlDa00,special_teams,4,,,,,
player,201812020det,ram,FowlDa00,st_pct,13%,,,,,
player,201812020det,ram,SuhxNd99,pos,NT,,,,,
player,201812020det,ram,SuhxNd99,offense,0,,,,,
player,201812020det,ram,SuhxNd99,off_pct,0%,,,,,
player,201812020det,ram,SuhxNd99,defense,59,,,,,
player,201812020det,ram,SuhxNd99,def_pct,82%,,,,,
player,201812020det,ram,SuhxNd99,special_teams,4,,,,,
player,201812020det,ram,SuhxNd99,st_pct,13%,,,,,
player,201812020det,ram,PeteMa00,pos,CB,,,,,
player,201812020det,ram,PeteMa00,offense,0,,,,,
player,201812020det,ram,PeteMa00,off_pct,0%,,,,,
player,201812020det,ram,PeteMa00,defense,59,,,,,
player,201812020det,ram,PeteMa00,def_pct,82%,,,,,
player,201812020det,ram,PeteMa00,special_teams,0,,,,,
player,201812020det,ram,PeteMa00,st_pct,0%,,,,,
player,201812020det,ram,EbukSa00,pos,LB,,,,,
player,201812020det,ram,EbukSa00,offense,0,,,,,
player,201812020det,ram,EbukSa00,off_pct,0%,,,,,
player,201812020det,ram,EbukSa00,defense,51,,,,,
player,201812020det,ram,EbukSa00,def_pct,71%,,,,,
player,201812020det,ram,EbukSa00,special_teams,8,,,,,
player,201812020det,ram,EbukSa00,st_pct,26%,,,,,
player,201812020det,ram,BrocMi00,pos,DE,,,,,
player,201812020det,ram,BrocMi00,offense,0,,,,,
player,201812020det,ram,BrocMi00,off_pct,0%,,,,,
player,201812020det,ram,BrocMi00,defense,47,,,,,
player,201812020det,ram,BrocMi00,def_pct,65%,,,,,
player,201812020det,ram,BrocMi00,special_teams,4,,,,,
player,201812020det,ram,BrocMi00,st_pct,13%,,,,,
player,201812020det,ram,BarrMa00,pos,LB,,,,,
player,201812020det,ram,BarrMa00,offense,0,,,,,
player,201812020det,ram,BarrMa00,off_pct,0%,,,,,
player,201812020det,ram,BarrMa00,defense,45,,,,,
player,201812020det,ram,BarrMa00,def_pct,62%,,,,,
player,201812020det,ram,BarrMa00,special_teams,0,,,,,
player,201812020det,ram,BarrMa00,st_pct,0%,,,,,
player,201812020det,ram,HillTr01,pos,CB,,,,,
player,201812020det,ram,HillTr01,offense,0,,,,,
player,201812020det,ram,HillTr01,off_pct,0%,,,,,
player,201812020det,ram,HillTr01,defense,38,,,,,
player,201812020det,ram,HillTr01,def_pct,53%,,,,,
player,201812020det,ram,HillTr01,special_teams,10,,,,,
player,201812020det,ram,HillTr01,st_pct,32%,,,,,
player,201812020det,ram,RobeNi00,pos,CB,,,,,
player,201812020det,ram,RobeNi00,offense,0,,,,,
player,201812020det,ram,RobeNi00,off_pct,0%,,,,,
player,201812020det,ram,RobeNi00,defense,38,,,,,
player,201812020det,ram,RobeNi00,def_pct,53%,,,,,
player,201812020det,ram,RobeNi00,special_teams,10,,,,,
player,201812020det,ram,RobeNi00,st_pct,32%,,,,,
player,201812020det,ram,ChriMa00,pos,FS,,,,,
player,201812020det,ram,ChriMa00,offense,0,,,,,
player,201812020det,ram,ChriMa00,off_pct,0%,,,,,
player,201812020det,ram,ChriMa00,defense,27,,,,,
player,201812020det,ram,ChriMa00,def_pct,38%,,,,,
player,201812020det,ram,ChriMa00,special_teams,25,,,,,
player,201812020det,ram,ChriMa00,st_pct,81%,,,,,
player,201812020det,ram,TaliAq99,pos,CB,,,,,
player,201812020det,ram,TaliAq99,offense,0,,,,,
player,201812020det,ram,TaliAq99,off_pct,0%,,,,,
player,201812020det,ram,TaliAq99,defense,26,,,,,
player,201812020det,ram,TaliAq99,def_pct,36%,,,,,
player,201812020det,ram,TaliAq99,special_teams,0,,,,,
player,201812020det,ram,TaliAq99,st_pct,0%,,,,,
player,201812020det,ram,ShieSa00,pos,CB,,,,,
player,201812020det,ram,ShieSa00,offense,0,,,,,
player,201812020det,ram,ShieSa00,off_pct,0%,,,,,
player,201812020det,ram,ShieSa00,defense,21,,,,,
player,201812020det,ram,ShieSa00,def_pct,29%,,,,,
player,201812020det,ram,ShieSa00,special_teams,10,,,,,
player,201812020det,ram,ShieSa00,st_pct,32%,,,,,
player,201812020det,ram,FranJo02,pos,DE,,,,,
player,201812020det,ram,FranJo02,offense,0,,,,,
player,201812020det,ram,FranJo02,off_pct,0%,,,,,
player,201812020det,ram,FranJo02,defense,16,,,,,
player,201812020det,ram,FranJo02,def_pct,22%,,,,,
player,201812020det,ram,FranJo02,special_teams,0,,,,,
player,201812020det,ram,FranJo02,st_pct,0%,,,,,
player,201812020det,ram,WestEt00,pos,DT,,,,,
player,201812020det,ram,WestEt00,offense,0,,,,,
player,201812020det,ram,WestEt00,off_pct,0%,,,,,
player,201812020det,ram,WestEt00,defense,15,,,,,
player,201812020det,ram,WestEt00,def_pct,21%,,,,,
player,201812020det,ram,WestEt00,special_teams,0,,,,,
player,201812020det,ram,WestEt00,st_pct,0%,,,,,
player,201812020det,ram,LongMa00,pos,LB,,,,,
player,201812020det,ram,LongMa00,offense,0,,,,,
player,201812020det,ram,LongMa00,off_pct,0%,,,,,
player,201812020det,ram,LongMa00,defense,9,,,,,
player,201812020det,ram,LongMa00,def_pct,12%,,,,,
player,201812020det,ram,LongMa00,special_teams,4,,,,,
player,201812020det,ram,LongMa00,st_pct,13%,,,,,
player,201812020det,ram,CounBl00,pos,SS,,,,,
player,201812020det,ram,CounBl00,offense,0,,,,,
player,201812020det,ram,CounBl00,off_pct,0%,,,,,
player,201812020det,ram,CounBl00,defense,0,,,,,
player,201812020det,ram,CounBl00,def_pct,0%,,,,,
player,201812020det,ram,CounBl00,special_teams,25,,,,,
player,201812020det,ram,CounBl00,st_pct,81%,,,,,
player,201812020det,ram,HageBr00,pos,LB,,,,,
player,201812020det,ram,HageBr00,offense,0,,,,,
player,201812020det,ram,HageBr00,off_pct,0%,,,,,
player,201812020det,ram,HageBr00,defense,0,,,,,
player,201812020det,ram,HageBr00,def_pct,0%,,,,,
player,201812020det,ram,HageBr00,special_teams,25,,,,,
player,201812020det,ram,HageBr00,st_pct,81%,,,,,
player,201812020det,ram,HatfDo00,pos,CB,,,,,
player,201812020det,ram,HatfDo00,offense,0,,,,,
player,201812020det,ram,HatfDo00,off_pct,0%,,,,,
player,201812020det,ram,HatfDo00,defense,0,,,,,
player,201812020det,ram,HatfDo00,def_pct,0%,,,,,
player,201812020det,ram,HatfDo00,special_teams,24,,,,,
player,201812020det,ram,HatfDo00,st_pct,77%,,,,,
player,201812020det,ram,KiseMi00,pos,LB,,,,,
player,201812020det,ram,KiseMi00,offense,0,,,,,
player,201812020det,ram,KiseMi00,off_pct,0%,,,,,
player,201812020det,ram,KiseMi00,defense,0,,,,,
player,201812020det,ram,KiseMi00,def_pct,0%,,,,,
player,201812020det,ram,KiseMi00,special_teams,21,,,,,
player,201812020det,ram,KiseMi00,st_pct,68%,,,,,
player,201812020det,ram,WilsRa00,pos,LB,,,,,
player,201812020det,ram,WilsRa00,offense,0,,,,,
player,201812020det,ram,WilsRa00,off_pct,0%,,,,,
player,201812020det,ram,WilsRa00,defense,0,,,,,
player,201812020det,ram,WilsRa00,def_pct,0%,,,,,
player,201812020det,ram,WilsRa00,special_teams,20,,,,,
player,201812020det,ram,WilsRa00,st_pct,65%,,,,,
player,201812020det,ram,LawlJu00,pos,LB,,,,,
player,201812020det,ram,LawlJu00,offense,0,,,,,
player,201812020det,ram,LawlJu00,off_pct,0%,,,,,
player,201812020det,ram,LawlJu00,defense,0,,,,,
player,201812020det,ram,LawlJu00,def_pct,0%,,,,,
player,201812020det,ram,LawlJu00,special_teams,13,,,,,
player,201812020det,ram,LawlJu00,st_pct,42%,,,,,
player,201812020det,ram,ZuerGr00,pos,K,,,,,
player,201812020det,ram,ZuerGr00,offense,0,,,,,
player,201812020det,ram,ZuerGr00,off_pct,0%,,,,,
player,201812020det,ram,ZuerGr00,defense,0,,,,,
player,201812020det,ram,ZuerGr00,def_pct,0%,,,,,
player,201812020det,ram,ZuerGr00,special_teams,13,,,,,
player,201812020det,ram,ZuerGr00,st_pct,42%,,,,,
player,201812020det,ram,HekkJo00,pos,P,,,,,
player,201812020det,ram,HekkJo00,offense,0,,,,,
player,201812020det,ram,HekkJo00,off_pct,0%,,,,,
player,201812020det,ram,HekkJo00,defense,0,,,,,
player,201812020det,ram,HekkJo00,def_pct,0%,,,,,
player,201812020det,ram,HekkJo00,special_teams,9,,,,,
player,201812020det,ram,HekkJo00,st_pct,29%,,,,,
player,201812020det,ram,McQuJa00,pos,LS,,,,,
player,201812020det,ram,McQuJa00,offense,0,,,,,
player,201812020det,ram,McQuJa00,off_pct,0%,,,,,
player,201812020det,ram,McQuJa00,defense,0,,,,,
player,201812020det,ram,McQuJa00,def_pct,0%,,,,,
player,201812020det,ram,McQuJa00,special_teams,9,,,,,
player,201812020det,ram,McQuJa00,st_pct,29%,,,,,
player,201812020det,ram,NatsJo00,pos,WR,,,,,
player,201812020det,ram,NatsJo00,offense,0,,,,,
player,201812020det,ram,NatsJo00,off_pct,0%,,,,,
player,201812020det,ram,NatsJo00,defense,0,,,,,
player,201812020det,ram,NatsJo00,def_pct,0%,,,,,
player,201812020det,ram,NatsJo00,special_teams,7,,,,,
player,201812020det,ram,NatsJo00,st_pct,23%,,,,,
player,201812020det,ram,NoteJo00,pos,T,,,,,
player,201812020det,ram,NoteJo00,offense,0,,,,,
player,201812020det,ram,NoteJo00,off_pct,0%,,,,,
player,201812020det,ram,NoteJo00,defense,0,,,,,
player,201812020det,ram,NoteJo00,def_pct,0%,,,,,
player,201812020det,ram,NoteJo00,special_teams,6,,,,,
player,201812020det,ram,NoteJo00,st_pct,19%,,,,,
player,201812020det,ram,AlleBr02,pos,C,,,,,
player,201812020det,ram,AlleBr02,offense,0,,,,,
player,201812020det,ram,AlleBr02,off_pct,0%,,,,,
player,201812020det,ram,AlleBr02,defense,0,,,,,
player,201812020det,ram,AlleBr02,def_pct,0%,,,,,
player,201812020det,ram,AlleBr02,special_teams,6,,,,,
player,201812020det,ram,AlleBr02,st_pct,19%,,,,,
