game,2018,9,20181104,201811040nwe,gnb,"Green Bay Packers",17,nwe,"New England Patriots",31
player,201811040nwe,gnb,MorrAn01,tackles_combined,8,,,,,
player,201811040nwe,gnb,MorrAn01,tackles_solo,5,,,,,
player,201811040nwe,gnb,MorrAn01,tackles_assists,3,,,,,
player,201811040nwe,gnb,MorrAn01,tackles_loss,1,,,,,
player,201811040nwe,gnb,MorrAn01,qb_hits,1,,,,,
player,201811040nwe,gnb,MorrAn01,fumbles_rec,0,,,,,
player,201811040nwe,gnb,MorrAn01,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,MorrAn01,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,MorrAn01,fumbles_forced,0,,,,,
player,201811040nwe,gnb,DaniMi00,def_int,0,,,,,
player,201811040nwe,gnb,DaniMi00,def_int_yds,0,,,,,
player,201811040nwe,gnb,DaniMi00,def_int_td,0,,,,,
player,201811040nwe,gnb,DaniMi00,def_int_long,0,,,,,
player,201811040nwe,gnb,DaniMi00,pass_defended,0,,,,,
player,201811040nwe,gnb,DaniMi00,sacks,1.0,,,,,
player,201811040nwe,gnb,DaniMi00,tackles_combined,2,,,,,
player,201811040nwe,gnb,DaniMi00,tackles_solo,1,,,,,
player,201811040nwe,gnb,DaniMi00,tackles_assists,1,,,,,
player,201811040nwe,gnb,DaniMi00,tackles_loss,1,,,,,
player,201811040nwe,gnb,DaniMi00,qb_hits,1,,,,,
player,201811040nwe,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,BreeBa00,def_int,0,,,,,
player,201811040nwe,gnb,BreeBa00,def_int_yds,0,,,,,
player,201811040nwe,gnb,BreeBa00,def_int_td,0,,,,,
player,201811040nwe,gnb,BreeBa00,def_int_long,0,,,,,
player,201811040nwe,gnb,BreeBa00,pass_defended,0,,,,,
player,201811040nwe,gnb,BreeBa00,sacks,0.0,,,,,
player,201811040nwe,gnb,BreeBa00,tackles_combined,8,,,,,
player,201811040nwe,gnb,BreeBa00,tackles_solo,4,,,,,
player,201811040nwe,gnb,BreeBa00,tackles_assists,4,,,,,
player,201811040nwe,gnb,BreeBa00,tackles_loss,0,,,,,
player,201811040nwe,gnb,BreeBa00,qb_hits,0,,,,,
player,201811040nwe,gnb,BreeBa00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,BreeBa00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,BreeBa00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,BreeBa00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,MartBl01,def_int,0,,,,,
player,201811040nwe,gnb,MartBl01,def_int_yds,0,,,,,
player,201811040nwe,gnb,MartBl01,def_int_td,0,,,,,
player,201811040nwe,gnb,MartBl01,def_int_long,0,,,,,
player,201811040nwe,gnb,MartBl01,pass_defended,0,,,,,
player,201811040nwe,gnb,MartBl01,sacks,0.0,,,,,
player,201811040nwe,gnb,MartBl01,tackles_combined,7,,,,,
player,201811040nwe,gnb,MartBl01,tackles_solo,3,,,,,
player,201811040nwe,gnb,MartBl01,tackles_assists,4,,,,,
player,201811040nwe,gnb,MartBl01,tackles_loss,0,,,,,
player,201811040nwe,gnb,MartBl01,qb_hits,0,,,,,
player,201811040nwe,gnb,MartBl01,fumbles_rec,0,,,,,
player,201811040nwe,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,MartBl01,fumbles_forced,0,,,,,
player,201811040nwe,gnb,JoneJo06,def_int,0,,,,,
player,201811040nwe,gnb,JoneJo06,def_int_yds,0,,,,,
player,201811040nwe,gnb,JoneJo06,def_int_td,0,,,,,
player,201811040nwe,gnb,JoneJo06,def_int_long,0,,,,,
player,201811040nwe,gnb,JoneJo06,pass_defended,0,,,,,
player,201811040nwe,gnb,JoneJo06,sacks,0.0,,,,,
player,201811040nwe,gnb,JoneJo06,tackles_combined,6,,,,,
player,201811040nwe,gnb,JoneJo06,tackles_solo,4,,,,,
player,201811040nwe,gnb,JoneJo06,tackles_assists,2,,,,,
player,201811040nwe,gnb,JoneJo06,tackles_loss,0,,,,,
player,201811040nwe,gnb,JoneJo06,qb_hits,0,,,,,
player,201811040nwe,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201811040nwe,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201811040nwe,gnb,WillTr99,def_int,0,,,,,
player,201811040nwe,gnb,WillTr99,def_int_yds,0,,,,,
player,201811040nwe,gnb,WillTr99,def_int_td,0,,,,,
player,201811040nwe,gnb,WillTr99,def_int_long,0,,,,,
player,201811040nwe,gnb,WillTr99,pass_defended,0,,,,,
player,201811040nwe,gnb,WillTr99,sacks,0.0,,,,,
player,201811040nwe,gnb,WillTr99,tackles_combined,6,,,,,
player,201811040nwe,gnb,WillTr99,tackles_solo,5,,,,,
player,201811040nwe,gnb,WillTr99,tackles_assists,1,,,,,
player,201811040nwe,gnb,WillTr99,tackles_loss,0,,,,,
player,201811040nwe,gnb,WillTr99,qb_hits,0,,,,,
player,201811040nwe,gnb,WillTr99,fumbles_rec,0,,,,,
player,201811040nwe,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,WillTr99,fumbles_forced,0,,,,,
player,201811040nwe,gnb,AlexJa00,def_int,0,,,,,
player,201811040nwe,gnb,AlexJa00,def_int_yds,0,,,,,
player,201811040nwe,gnb,AlexJa00,def_int_td,0,,,,,
player,201811040nwe,gnb,AlexJa00,def_int_long,0,,,,,
player,201811040nwe,gnb,AlexJa00,pass_defended,1,,,,,
player,201811040nwe,gnb,AlexJa00,sacks,0.0,,,,,
player,201811040nwe,gnb,AlexJa00,tackles_combined,4,,,,,
player,201811040nwe,gnb,AlexJa00,tackles_solo,3,,,,,
player,201811040nwe,gnb,AlexJa00,tackles_assists,1,,,,,
player,201811040nwe,gnb,AlexJa00,tackles_loss,0,,,,,
player,201811040nwe,gnb,AlexJa00,qb_hits,0,,,,,
player,201811040nwe,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,WhitJe02,def_int,0,,,,,
player,201811040nwe,gnb,WhitJe02,def_int_yds,0,,,,,
player,201811040nwe,gnb,WhitJe02,def_int_td,0,,,,,
player,201811040nwe,gnb,WhitJe02,def_int_long,0,,,,,
player,201811040nwe,gnb,WhitJe02,pass_defended,0,,,,,
player,201811040nwe,gnb,WhitJe02,sacks,0.0,,,,,
player,201811040nwe,gnb,WhitJe02,tackles_combined,3,,,,,
player,201811040nwe,gnb,WhitJe02,tackles_solo,2,,,,,
player,201811040nwe,gnb,WhitJe02,tackles_assists,1,,,,,
player,201811040nwe,gnb,WhitJe02,tackles_loss,0,,,,,
player,201811040nwe,gnb,WhitJe02,qb_hits,0,,,,,
player,201811040nwe,gnb,WhitJe02,fumbles_rec,0,,,,,
player,201811040nwe,gnb,WhitJe02,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,WhitJe02,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,WhitJe02,fumbles_forced,0,,,,,
player,201811040nwe,gnb,BricKe00,def_int,0,,,,,
player,201811040nwe,gnb,BricKe00,def_int_yds,0,,,,,
player,201811040nwe,gnb,BricKe00,def_int_td,0,,,,,
player,201811040nwe,gnb,BricKe00,def_int_long,0,,,,,
player,201811040nwe,gnb,BricKe00,pass_defended,0,,,,,
player,201811040nwe,gnb,BricKe00,sacks,0.0,,,,,
player,201811040nwe,gnb,BricKe00,tackles_combined,2,,,,,
player,201811040nwe,gnb,BricKe00,tackles_solo,0,,,,,
player,201811040nwe,gnb,BricKe00,tackles_assists,2,,,,,
player,201811040nwe,gnb,BricKe00,tackles_loss,0,,,,,
player,201811040nwe,gnb,BricKe00,qb_hits,0,,,,,
player,201811040nwe,gnb,BricKe00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,BricKe00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,ClarKe01,def_int,0,,,,,
player,201811040nwe,gnb,ClarKe01,def_int_yds,0,,,,,
player,201811040nwe,gnb,ClarKe01,def_int_td,0,,,,,
player,201811040nwe,gnb,ClarKe01,def_int_long,0,,,,,
player,201811040nwe,gnb,ClarKe01,pass_defended,0,,,,,
player,201811040nwe,gnb,ClarKe01,sacks,0.0,,,,,
player,201811040nwe,gnb,ClarKe01,tackles_combined,2,,,,,
player,201811040nwe,gnb,ClarKe01,tackles_solo,1,,,,,
player,201811040nwe,gnb,ClarKe01,tackles_assists,1,,,,,
player,201811040nwe,gnb,ClarKe01,tackles_loss,0,,,,,
player,201811040nwe,gnb,ClarKe01,qb_hits,0,,,,,
player,201811040nwe,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201811040nwe,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201811040nwe,gnb,JackJo01,def_int,0,,,,,
player,201811040nwe,gnb,JackJo01,def_int_yds,0,,,,,
player,201811040nwe,gnb,JackJo01,def_int_td,0,,,,,
player,201811040nwe,gnb,JackJo01,def_int_long,0,,,,,
player,201811040nwe,gnb,JackJo01,pass_defended,2,,,,,
player,201811040nwe,gnb,JackJo01,sacks,0.0,,,,,
player,201811040nwe,gnb,JackJo01,tackles_combined,2,,,,,
player,201811040nwe,gnb,JackJo01,tackles_solo,0,,,,,
player,201811040nwe,gnb,JackJo01,tackles_assists,2,,,,,
player,201811040nwe,gnb,JackJo01,tackles_loss,0,,,,,
player,201811040nwe,gnb,JackJo01,qb_hits,0,,,,,
player,201811040nwe,gnb,JackJo01,fumbles_rec,0,,,,,
player,201811040nwe,gnb,JackJo01,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,JackJo01,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,JackJo01,fumbles_forced,0,,,,,
player,201811040nwe,gnb,KingKe01,def_int,0,,,,,
player,201811040nwe,gnb,KingKe01,def_int_yds,0,,,,,
player,201811040nwe,gnb,KingKe01,def_int_td,0,,,,,
player,201811040nwe,gnb,KingKe01,def_int_long,0,,,,,
player,201811040nwe,gnb,KingKe01,pass_defended,0,,,,,
player,201811040nwe,gnb,KingKe01,sacks,0.0,,,,,
player,201811040nwe,gnb,KingKe01,tackles_combined,2,,,,,
player,201811040nwe,gnb,KingKe01,tackles_solo,1,,,,,
player,201811040nwe,gnb,KingKe01,tackles_assists,1,,,,,
player,201811040nwe,gnb,KingKe01,tackles_loss,0,,,,,
player,201811040nwe,gnb,KingKe01,qb_hits,0,,,,,
player,201811040nwe,gnb,KingKe01,fumbles_rec,0,,,,,
player,201811040nwe,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,KingKe01,fumbles_forced,0,,,,,
player,201811040nwe,gnb,LancTy00,def_int,0,,,,,
player,201811040nwe,gnb,LancTy00,def_int_yds,0,,,,,
player,201811040nwe,gnb,LancTy00,def_int_td,0,,,,,
player,201811040nwe,gnb,LancTy00,def_int_long,0,,,,,
player,201811040nwe,gnb,LancTy00,pass_defended,0,,,,,
player,201811040nwe,gnb,LancTy00,sacks,0.0,,,,,
player,201811040nwe,gnb,LancTy00,tackles_combined,2,,,,,
player,201811040nwe,gnb,LancTy00,tackles_solo,2,,,,,
player,201811040nwe,gnb,LancTy00,tackles_assists,0,,,,,
player,201811040nwe,gnb,LancTy00,tackles_loss,0,,,,,
player,201811040nwe,gnb,LancTy00,qb_hits,0,,,,,
player,201811040nwe,gnb,LancTy00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,LancTy00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,LancTy00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,LancTy00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,LowrDe00,def_int,0,,,,,
player,201811040nwe,gnb,LowrDe00,def_int_yds,0,,,,,
player,201811040nwe,gnb,LowrDe00,def_int_td,0,,,,,
player,201811040nwe,gnb,LowrDe00,def_int_long,0,,,,,
player,201811040nwe,gnb,LowrDe00,pass_defended,0,,,,,
player,201811040nwe,gnb,LowrDe00,sacks,0.0,,,,,
player,201811040nwe,gnb,LowrDe00,tackles_combined,2,,,,,
player,201811040nwe,gnb,LowrDe00,tackles_solo,2,,,,,
player,201811040nwe,gnb,LowrDe00,tackles_assists,0,,,,,
player,201811040nwe,gnb,LowrDe00,tackles_loss,0,,,,,
player,201811040nwe,gnb,LowrDe00,qb_hits,0,,,,,
player,201811040nwe,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,MattCl99,def_int,0,,,,,
player,201811040nwe,gnb,MattCl99,def_int_yds,0,,,,,
player,201811040nwe,gnb,MattCl99,def_int_td,0,,,,,
player,201811040nwe,gnb,MattCl99,def_int_long,0,,,,,
player,201811040nwe,gnb,MattCl99,pass_defended,0,,,,,
player,201811040nwe,gnb,MattCl99,sacks,0.0,,,,,
player,201811040nwe,gnb,MattCl99,tackles_combined,2,,,,,
player,201811040nwe,gnb,MattCl99,tackles_solo,1,,,,,
player,201811040nwe,gnb,MattCl99,tackles_assists,1,,,,,
player,201811040nwe,gnb,MattCl99,tackles_loss,0,,,,,
player,201811040nwe,gnb,MattCl99,qb_hits,1,,,,,
player,201811040nwe,gnb,MattCl99,fumbles_rec,0,,,,,
player,201811040nwe,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,MattCl99,fumbles_forced,0,,,,,
player,201811040nwe,gnb,BurkOr00,def_int,0,,,,,
player,201811040nwe,gnb,BurkOr00,def_int_yds,0,,,,,
player,201811040nwe,gnb,BurkOr00,def_int_td,0,,,,,
player,201811040nwe,gnb,BurkOr00,def_int_long,0,,,,,
player,201811040nwe,gnb,BurkOr00,pass_defended,0,,,,,
player,201811040nwe,gnb,BurkOr00,sacks,0.0,,,,,
player,201811040nwe,gnb,BurkOr00,tackles_combined,1,,,,,
player,201811040nwe,gnb,BurkOr00,tackles_solo,1,,,,,
player,201811040nwe,gnb,BurkOr00,tackles_assists,0,,,,,
player,201811040nwe,gnb,BurkOr00,tackles_loss,0,,,,,
player,201811040nwe,gnb,BurkOr00,qb_hits,0,,,,,
player,201811040nwe,gnb,BurkOr00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,BurkOr00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,BurkOr00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,BurkOr00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,CrawJa01,def_int,0,,,,,
player,201811040nwe,gnb,CrawJa01,def_int_yds,0,,,,,
player,201811040nwe,gnb,CrawJa01,def_int_td,0,,,,,
player,201811040nwe,gnb,CrawJa01,def_int_long,0,,,,,
player,201811040nwe,gnb,CrawJa01,pass_defended,0,,,,,
player,201811040nwe,gnb,CrawJa01,sacks,0.0,,,,,
player,201811040nwe,gnb,CrawJa01,tackles_combined,1,,,,,
player,201811040nwe,gnb,CrawJa01,tackles_solo,1,,,,,
player,201811040nwe,gnb,CrawJa01,tackles_assists,0,,,,,
player,201811040nwe,gnb,CrawJa01,tackles_loss,0,,,,,
player,201811040nwe,gnb,CrawJa01,qb_hits,0,,,,,
player,201811040nwe,gnb,CrawJa01,fumbles_rec,0,,,,,
player,201811040nwe,gnb,CrawJa01,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,CrawJa01,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,CrawJa01,fumbles_forced,0,,,,,
player,201811040nwe,gnb,FackKy00,def_int,0,,,,,
player,201811040nwe,gnb,FackKy00,def_int_yds,0,,,,,
player,201811040nwe,gnb,FackKy00,def_int_td,0,,,,,
player,201811040nwe,gnb,FackKy00,def_int_long,0,,,,,
player,201811040nwe,gnb,FackKy00,pass_defended,0,,,,,
player,201811040nwe,gnb,FackKy00,sacks,0.0,,,,,
player,201811040nwe,gnb,FackKy00,tackles_combined,1,,,,,
player,201811040nwe,gnb,FackKy00,tackles_solo,0,,,,,
player,201811040nwe,gnb,FackKy00,tackles_assists,1,,,,,
player,201811040nwe,gnb,FackKy00,tackles_loss,0,,,,,
player,201811040nwe,gnb,FackKy00,qb_hits,0,,,,,
player,201811040nwe,gnb,FackKy00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,FackKy00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,GilbRe01,def_int,0,,,,,
player,201811040nwe,gnb,GilbRe01,def_int_yds,0,,,,,
player,201811040nwe,gnb,GilbRe01,def_int_td,0,,,,,
player,201811040nwe,gnb,GilbRe01,def_int_long,0,,,,,
player,201811040nwe,gnb,GilbRe01,pass_defended,0,,,,,
player,201811040nwe,gnb,GilbRe01,sacks,0.0,,,,,
player,201811040nwe,gnb,GilbRe01,tackles_combined,1,,,,,
player,201811040nwe,gnb,GilbRe01,tackles_solo,1,,,,,
player,201811040nwe,gnb,GilbRe01,tackles_assists,0,,,,,
player,201811040nwe,gnb,GilbRe01,tackles_loss,0,,,,,
player,201811040nwe,gnb,GilbRe01,qb_hits,0,,,,,
player,201811040nwe,gnb,GilbRe01,fumbles_rec,0,,,,,
player,201811040nwe,gnb,GilbRe01,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,GilbRe01,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,GilbRe01,fumbles_forced,0,,,,,
player,201811040nwe,gnb,MoorJM00,def_int,0,,,,,
player,201811040nwe,gnb,MoorJM00,def_int_yds,0,,,,,
player,201811040nwe,gnb,MoorJM00,def_int_td,0,,,,,
player,201811040nwe,gnb,MoorJM00,def_int_long,0,,,,,
player,201811040nwe,gnb,MoorJM00,pass_defended,0,,,,,
player,201811040nwe,gnb,MoorJM00,sacks,0.0,,,,,
player,201811040nwe,gnb,MoorJM00,tackles_combined,1,,,,,
player,201811040nwe,gnb,MoorJM00,tackles_solo,1,,,,,
player,201811040nwe,gnb,MoorJM00,tackles_assists,0,,,,,
player,201811040nwe,gnb,MoorJM00,tackles_loss,0,,,,,
player,201811040nwe,gnb,MoorJM00,qb_hits,0,,,,,
player,201811040nwe,gnb,MoorJM00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,MoorJM00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,MoorJM00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,MoorJM00,fumbles_forced,0,,,,,
player,201811040nwe,gnb,PerrNi00,def_int,0,,,,,
player,201811040nwe,gnb,PerrNi00,def_int_yds,0,,,,,
player,201811040nwe,gnb,PerrNi00,def_int_td,0,,,,,
player,201811040nwe,gnb,PerrNi00,def_int_long,0,,,,,
player,201811040nwe,gnb,PerrNi00,pass_defended,0,,,,,
player,201811040nwe,gnb,PerrNi00,sacks,0.0,,,,,
player,201811040nwe,gnb,PerrNi00,tackles_combined,1,,,,,
player,201811040nwe,gnb,PerrNi00,tackles_solo,0,,,,,
player,201811040nwe,gnb,PerrNi00,tackles_assists,1,,,,,
player,201811040nwe,gnb,PerrNi00,tackles_loss,0,,,,,
player,201811040nwe,gnb,PerrNi00,qb_hits,0,,,,,
player,201811040nwe,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201811040nwe,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201811040nwe,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201811040nwe,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,FlowTr00,def_int,0,,,,,
player,201811040nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201811040nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201811040nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201811040nwe,nwe,FlowTr00,pass_defended,0,,,,,
player,201811040nwe,nwe,FlowTr00,sacks,0.5,,,,,
player,201811040nwe,nwe,FlowTr00,tackles_combined,5,,,,,
player,201811040nwe,nwe,FlowTr00,tackles_solo,2,,,,,
player,201811040nwe,nwe,FlowTr00,tackles_assists,3,,,,,
player,201811040nwe,nwe,FlowTr00,tackles_loss,0,,,,,
player,201811040nwe,nwe,FlowTr00,qb_hits,1,,,,,
player,201811040nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,ClayAd00,def_int,0,,,,,
player,201811040nwe,nwe,ClayAd00,def_int_yds,0,,,,,
player,201811040nwe,nwe,ClayAd00,def_int_td,0,,,,,
player,201811040nwe,nwe,ClayAd00,def_int_long,0,,,,,
player,201811040nwe,nwe,ClayAd00,pass_defended,0,,,,,
player,201811040nwe,nwe,ClayAd00,sacks,0.5,,,,,
player,201811040nwe,nwe,ClayAd00,tackles_combined,3,,,,,
player,201811040nwe,nwe,ClayAd00,tackles_solo,2,,,,,
player,201811040nwe,nwe,ClayAd00,tackles_assists,1,,,,,
player,201811040nwe,nwe,ClayAd00,tackles_loss,0,,,,,
player,201811040nwe,nwe,ClayAd00,qb_hits,2,,,,,
player,201811040nwe,nwe,ClayAd00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,ClayAd00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,ClayAd00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,ClayAd00,fumbles_forced,1,,,,,
player,201811040nwe,nwe,VanNKy00,def_int,0,,,,,
player,201811040nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201811040nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201811040nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201811040nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201811040nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201811040nwe,nwe,VanNKy00,tackles_combined,9,,,,,
player,201811040nwe,nwe,VanNKy00,tackles_solo,3,,,,,
player,201811040nwe,nwe,VanNKy00,tackles_assists,6,,,,,
player,201811040nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201811040nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201811040nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201811040nwe,nwe,ChunPa99,def_int,0,,,,,
player,201811040nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201811040nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201811040nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201811040nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201811040nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201811040nwe,nwe,ChunPa99,tackles_combined,6,,,,,
player,201811040nwe,nwe,ChunPa99,tackles_solo,3,,,,,
player,201811040nwe,nwe,ChunPa99,tackles_assists,3,,,,,
player,201811040nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201811040nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201811040nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201811040nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201811040nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201811040nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201811040nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201811040nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201811040nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201811040nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201811040nwe,nwe,GuyxLa00,tackles_combined,6,,,,,
player,201811040nwe,nwe,GuyxLa00,tackles_solo,2,,,,,
player,201811040nwe,nwe,GuyxLa00,tackles_assists,4,,,,,
player,201811040nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201811040nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201811040nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201811040nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,GuyxLa00,fumbles_forced,1,,,,,
player,201811040nwe,nwe,HighDo01,def_int,0,,,,,
player,201811040nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201811040nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201811040nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201811040nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201811040nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201811040nwe,nwe,HighDo01,tackles_combined,4,,,,,
player,201811040nwe,nwe,HighDo01,tackles_solo,2,,,,,
player,201811040nwe,nwe,HighDo01,tackles_assists,2,,,,,
player,201811040nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201811040nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201811040nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201811040nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201811040nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201811040nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201811040nwe,nwe,JoneJo03,def_int,0,,,,,
player,201811040nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201811040nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201811040nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201811040nwe,nwe,JoneJo03,pass_defended,0,,,,,
player,201811040nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201811040nwe,nwe,JoneJo03,tackles_combined,4,,,,,
player,201811040nwe,nwe,JoneJo03,tackles_solo,3,,,,,
player,201811040nwe,nwe,JoneJo03,tackles_assists,1,,,,,
player,201811040nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201811040nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201811040nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201811040nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
