game,2018,16,20181223,201812230nor,pit,"Pittsburgh Steelers",28,nor,"New Orleans Saints",31
player,201812230nor,nor,DaveMa00,def_int,0,,,,,
player,201812230nor,nor,DaveMa00,def_int_yds,0,,,,,
player,201812230nor,nor,DaveMa00,def_int_td,0,,,,,
player,201812230nor,nor,DaveMa00,def_int_long,0,,,,,
player,201812230nor,nor,DaveMa00,pass_defended,0,,,,,
player,201812230nor,nor,DaveMa00,sacks,0.0,,,,,
player,201812230nor,nor,DaveMa00,tackles_combined,1,,,,,
player,201812230nor,nor,DaveMa00,tackles_solo,0,,,,,
player,201812230nor,nor,DaveMa00,tackles_assists,1,,,,,
player,201812230nor,nor,DaveMa00,tackles_loss,0,,,,,
player,201812230nor,nor,DaveMa00,qb_hits,0,,,,,
player,201812230nor,nor,DaveMa00,fumbles_rec,0,,,,,
player,201812230nor,nor,DaveMa00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,DaveMa00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,DaveMa00,fumbles_forced,0,,,,,
player,201812230nor,nor,LineZa01,def_int,0,,,,,
player,201812230nor,nor,LineZa01,def_int_yds,0,,,,,
player,201812230nor,nor,LineZa01,def_int_td,0,,,,,
player,201812230nor,nor,LineZa01,def_int_long,0,,,,,
player,201812230nor,nor,LineZa01,pass_defended,0,,,,,
player,201812230nor,nor,LineZa01,sacks,0.0,,,,,
player,201812230nor,nor,LineZa01,tackles_combined,1,,,,,
player,201812230nor,nor,LineZa01,tackles_solo,1,,,,,
player,201812230nor,nor,LineZa01,tackles_assists,0,,,,,
player,201812230nor,nor,LineZa01,tackles_loss,0,,,,,
player,201812230nor,nor,LineZa01,qb_hits,0,,,,,
player,201812230nor,nor,LineZa01,fumbles_rec,0,,,,,
player,201812230nor,nor,LineZa01,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,LineZa01,fumbles_rec_td,0,,,,,
player,201812230nor,nor,LineZa01,fumbles_forced,0,,,,,
player,201812230nor,nor,RobeCr00,def_int,0,,,,,
player,201812230nor,nor,RobeCr00,def_int_yds,0,,,,,
player,201812230nor,nor,RobeCr00,def_int_td,0,,,,,
player,201812230nor,nor,RobeCr00,def_int_long,0,,,,,
player,201812230nor,nor,RobeCr00,pass_defended,0,,,,,
player,201812230nor,nor,RobeCr00,sacks,0.0,,,,,
player,201812230nor,nor,RobeCr00,tackles_combined,1,,,,,
player,201812230nor,nor,RobeCr00,tackles_solo,1,,,,,
player,201812230nor,nor,RobeCr00,tackles_assists,0,,,,,
player,201812230nor,nor,RobeCr00,tackles_loss,0,,,,,
player,201812230nor,nor,RobeCr00,qb_hits,0,,,,,
player,201812230nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201812230nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201812230nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201812230nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201812230nor,pit,SamuJa00,kick_ret,1,,,,,
player,201812230nor,pit,SamuJa00,kick_ret_yds,0,,,,,
player,201812230nor,pit,SamuJa00,kick_ret_yds_per_ret,0.0,,,,,
player,201812230nor,pit,SamuJa00,kick_ret_td,0,,,,,
player,201812230nor,pit,SamuJa00,kick_ret_long,0,,,,,
player,201812230nor,pit,SamuJa00,punt_ret,0,,,,,
player,201812230nor,pit,SamuJa00,punt_ret_yds,0,,,,,
player,201812230nor,pit,SamuJa00,punt_ret_yds_per_ret,,,,,,
player,201812230nor,pit,SamuJa00,punt_ret_td,0,,,,,
player,201812230nor,pit,SamuJa00,punt_ret_long,0,,,,,
player,201812230nor,pit,SwitRy00,kick_ret,1,,,,,
player,201812230nor,pit,SwitRy00,kick_ret_yds,20,,,,,
player,201812230nor,pit,SwitRy00,kick_ret_yds_per_ret,20.0,,,,,
player,201812230nor,pit,SwitRy00,kick_ret_td,0,,,,,
player,201812230nor,pit,SwitRy00,kick_ret_long,20,,,,,
player,201812230nor,pit,SwitRy00,punt_ret,0,,,,,
player,201812230nor,pit,SwitRy00,punt_ret_yds,0,,,,,
player,201812230nor,pit,SwitRy00,punt_ret_yds_per_ret,,,,,,
player,201812230nor,pit,SwitRy00,punt_ret_td,0,,,,,
player,201812230nor,pit,SwitRy00,punt_ret_long,0,,,,,
player,201812230nor,pit,BoswCh00,xpm,2,,,,,
player,201812230nor,pit,BoswCh00,xpa,2,,,,,
player,201812230nor,pit,BoswCh00,fgm,2,,,,,
player,201812230nor,pit,BoswCh00,fga,2,,,,,
player,201812230nor,pit,BoswCh00,punt,0,,,,,
player,201812230nor,pit,BoswCh00,punt_yds,0,,,,,
player,201812230nor,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201812230nor,pit,BoswCh00,punt_long,0,,,,,
player,201812230nor,pit,BerrJo00,xpm,,,,,,
player,201812230nor,pit,BerrJo00,xpa,,,,,,
player,201812230nor,pit,BerrJo00,fgm,,,,,,
player,201812230nor,pit,BerrJo00,fga,,,,,,
player,201812230nor,pit,BerrJo00,punt,2,,,,,
player,201812230nor,pit,BerrJo00,punt_yds,98,,,,,
player,201812230nor,pit,BerrJo00,punt_yds_per_punt,49.0,,,,,
player,201812230nor,pit,BerrJo00,punt_long,57,,,,,
player,201812230nor,nor,LutzWi00,xpm,4,,,,,
player,201812230nor,nor,LutzWi00,xpa,4,,,,,
player,201812230nor,nor,LutzWi00,fgm,1,,,,,
player,201812230nor,nor,LutzWi00,fga,2,,,,,
player,201812230nor,nor,LutzWi00,punt,0,,,,,
player,201812230nor,nor,LutzWi00,punt_yds,0,,,,,
player,201812230nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201812230nor,nor,LutzWi00,punt_long,0,,,,,
player,201812230nor,nor,MorsTh00,xpm,,,,,,
player,201812230nor,nor,MorsTh00,xpa,,,,,,
player,201812230nor,nor,MorsTh00,fgm,,,,,,
player,201812230nor,nor,MorsTh00,fga,,,,,,
player,201812230nor,nor,MorsTh00,punt,3,,,,,
player,201812230nor,nor,MorsTh00,punt_yds,141,,,,,
player,201812230nor,nor,MorsTh00,punt_yds_per_punt,47.0,,,,,
player,201812230nor,nor,MorsTh00,punt_long,56,,,,,
player,201812230nor,pit,RoetBe00,pass_cmp,33,,,,,
player,201812230nor,pit,RoetBe00,pass_att,50,,,,,
player,201812230nor,pit,RoetBe00,pass_yds,380,,,,,
player,201812230nor,pit,RoetBe00,pass_first_down,21,,,,,
player,201812230nor,pit,RoetBe00,pass_air_yds,210,,,,,
player,201812230nor,pit,RoetBe00,pass_air_yds_per_cmp,6.4,,,,,
player,201812230nor,pit,RoetBe00,pass_air_yds_per_att,4.2,,,,,
player,201812230nor,pit,RoetBe00,pass_tgt_yds_per_att,9.2,,,,,
player,201812230nor,pit,RoetBe00,pass_yac,170,,,,,
player,201812230nor,pit,RoetBe00,pass_yac_per_cmp,5.2,,,,,
player,201812230nor,pit,RoetBe00,pass_drops,0,,,,,
player,201812230nor,pit,RoetBe00,pass_drop_pct,0.0,,,,,
player,201812230nor,pit,RoetBe00,pass_poor_throws,14,,,,,
player,201812230nor,pit,RoetBe00,pass_poor_throw_pct,28.0,,,,,
player,201812230nor,pit,RoetBe00,pass_blitzed,17,,,,,
player,201812230nor,pit,RoetBe00,pass_hurried,1,,,,,
player,201812230nor,pit,RoetBe00,pass_hits,3,,,,,
player,201812230nor,pit,RoetBe00,rush_scrambles,1,,,,,
player,201812230nor,pit,RoetBe00,rush_scrambles_yds_per_att,5.0,,,,,
player,201812230nor,nor,BreeDr00,pass_cmp,27,,,,,
player,201812230nor,nor,BreeDr00,pass_att,39,,,,,
player,201812230nor,nor,BreeDr00,pass_yds,326,,,,,
player,201812230nor,nor,BreeDr00,pass_first_down,16,,,,,
player,201812230nor,nor,BreeDr00,pass_air_yds,165,,,,,
player,201812230nor,nor,BreeDr00,pass_air_yds_per_cmp,6.1,,,,,
player,201812230nor,nor,BreeDr00,pass_air_yds_per_att,4.2,,,,,
player,201812230nor,nor,BreeDr00,pass_tgt_yds_per_att,8.3,,,,,
player,201812230nor,nor,BreeDr00,pass_yac,161,,,,,
player,201812230nor,nor,BreeDr00,pass_yac_per_cmp,6.0,,,,,
player,201812230nor,nor,BreeDr00,pass_drops,2,,,,,
player,201812230nor,nor,BreeDr00,pass_drop_pct,5.1,,,,,
player,201812230nor,nor,BreeDr00,pass_poor_throws,2,,,,,
player,201812230nor,nor,BreeDr00,pass_poor_throw_pct,5.1,,,,,
player,201812230nor,nor,BreeDr00,pass_blitzed,15,,,,,
player,201812230nor,nor,BreeDr00,pass_hurried,1,,,,,
player,201812230nor,nor,BreeDr00,pass_hits,3,,,,,
player,201812230nor,nor,BreeDr00,rush_scrambles,0,,,,,
player,201812230nor,nor,BreeDr00,rush_scrambles_yds_per_att,,,,,,
player,201812230nor,nor,HillTa00,pass_cmp,0,,,,,
player,201812230nor,nor,HillTa00,pass_att,1,,,,,
player,201812230nor,nor,HillTa00,pass_yds,0,,,,,
player,201812230nor,nor,HillTa00,pass_first_down,,,,,,
player,201812230nor,nor,HillTa00,pass_air_yds,0,,,,,
player,201812230nor,nor,HillTa00,pass_air_yds_per_cmp,,,,,,
player,201812230nor,nor,HillTa00,pass_air_yds_per_att,0.0,,,,,
player,201812230nor,nor,HillTa00,pass_tgt_yds_per_att,46.0,,,,,
player,201812230nor,nor,HillTa00,pass_yac,0,,,,,
player,201812230nor,nor,HillTa00,pass_yac_per_cmp,,,,,,
player,201812230nor,nor,HillTa00,pass_drops,0,,,,,
player,201812230nor,nor,HillTa00,pass_drop_pct,0.0,,,,,
player,201812230nor,nor,HillTa00,pass_poor_throws,0,,,,,
player,201812230nor,nor,HillTa00,pass_poor_throw_pct,0.0,,,,,
player,201812230nor,nor,HillTa00,pass_blitzed,1,,,,,
player,201812230nor,nor,HillTa00,pass_hurried,0,,,,,
player,201812230nor,nor,HillTa00,pass_hits,0,,,,,
player,201812230nor,nor,HillTa00,rush_scrambles,0,,,,,
player,201812230nor,nor,HillTa00,rush_scrambles_yds_per_att,,,,,,
player,201812230nor,pit,SamuJa00,rush_att,12,,,,,
player,201812230nor,pit,SamuJa00,rush_yds,53,,,,,
player,201812230nor,pit,SamuJa00,rush_first_down,2,,,,,
player,201812230nor,pit,SamuJa00,rush_yds_before_contact,31,,,,,
player,201812230nor,pit,SamuJa00,rush_yds_bc_per_rush,2.6,,,,,
player,201812230nor,pit,SamuJa00,rush_yac,22,,,,,
player,201812230nor,pit,SamuJa00,rush_yac_per_rush,1.8,,,,,
player,201812230nor,pit,SamuJa00,rush_broken_tackles,1,,,,,
player,201812230nor,pit,SamuJa00,rush_broken_tackles_per_rush,12.0,,,,,
player,201812230nor,pit,RidlSt00,rush_att,3,,,,,
player,201812230nor,pit,RidlSt00,rush_yds,4,,,,,
player,201812230nor,pit,RidlSt00,rush_first_down,,,,,,
player,201812230nor,pit,RidlSt00,rush_yds_before_contact,0,,,,,
player,201812230nor,pit,RidlSt00,rush_yds_bc_per_rush,0.0,,,,,
player,201812230nor,pit,RidlSt00,rush_yac,4,,,,,
player,201812230nor,pit,RidlSt00,rush_yac_per_rush,1.3,,,,,
player,201812230nor,pit,RidlSt00,rush_broken_tackles,1,,,,,
player,201812230nor,pit,RidlSt00,rush_broken_tackles_per_rush,3.0,,,,,
player,201812230nor,pit,RoetBe00,rush_att,2,,,,,
player,201812230nor,pit,RoetBe00,rush_yds,4,,,,,
player,201812230nor,pit,RoetBe00,rush_first_down,0,,,,,
player,201812230nor,pit,RoetBe00,rush_yds_before_contact,-7,,,,,
player,201812230nor,pit,RoetBe00,rush_yds_bc_per_rush,-3.5,,,,,
player,201812230nor,pit,RoetBe00,rush_yac,11,,,,,
player,201812230nor,pit,RoetBe00,rush_yac_per_rush,5.5,,,,,
player,201812230nor,pit,RoetBe00,rush_broken_tackles,0,,,,,
player,201812230nor,pit,RoetBe00,rush_broken_tackles_per_rush,,,,,,
player,201812230nor,pit,NixxRo01,rush_att,1,,,,,
player,201812230nor,pit,NixxRo01,rush_yds,4,,,,,
player,201812230nor,pit,NixxRo01,rush_first_down,,,,,,
player,201812230nor,pit,NixxRo01,rush_yds_before_contact,4,,,,,
player,201812230nor,pit,NixxRo01,rush_yds_bc_per_rush,4.0,,,,,
player,201812230nor,pit,NixxRo01,rush_yac,0,,,,,
player,201812230nor,pit,NixxRo01,rush_yac_per_rush,0.0,,,,,
player,201812230nor,pit,NixxRo01,rush_broken_tackles,0,,,,,
player,201812230nor,pit,NixxRo01,rush_broken_tackles_per_rush,,,,,,
player,201812230nor,nor,IngrMa01,rush_att,11,,,,,
player,201812230nor,nor,IngrMa01,rush_yds,35,,,,,
player,201812230nor,nor,IngrMa01,rush_first_down,2,,,,,
player,201812230nor,nor,IngrMa01,rush_yds_before_contact,13,,,,,
player,201812230nor,nor,IngrMa01,rush_yds_bc_per_rush,1.2,,,,,
player,201812230nor,nor,IngrMa01,rush_yac,22,,,,,
player,201812230nor,nor,IngrMa01,rush_yac_per_rush,2.0,,,,,
player,201812230nor,nor,IngrMa01,rush_broken_tackles,0,,,,,
player,201812230nor,nor,IngrMa01,rush_broken_tackles_per_rush,,,,,,
player,201812230nor,nor,KamaAl00,rush_att,7,,,,,
player,201812230nor,nor,KamaAl00,rush_yds,23,,,,,
player,201812230nor,nor,KamaAl00,rush_first_down,3,,,,,
player,201812230nor,nor,KamaAl00,rush_yds_before_contact,6,,,,,
player,201812230nor,nor,KamaAl00,rush_yds_bc_per_rush,0.9,,,,,
player,201812230nor,nor,KamaAl00,rush_yac,17,,,,,
player,201812230nor,nor,KamaAl00,rush_yac_per_rush,2.4,,,,,
player,201812230nor,nor,KamaAl00,rush_broken_tackles,1,,,,,
player,201812230nor,nor,KamaAl00,rush_broken_tackles_per_rush,7.0,,,,,
player,201812230nor,nor,BreeDr00,rush_att,1,,,,,
player,201812230nor,nor,BreeDr00,rush_yds,-1,,,,,
player,201812230nor,nor,BreeDr00,rush_first_down,0,,,,,
player,201812230nor,nor,BreeDr00,rush_yds_before_contact,-1,,,,,
player,201812230nor,nor,BreeDr00,rush_yds_bc_per_rush,-1.0,,,,,
player,201812230nor,nor,BreeDr00,rush_yac,0,,,,,
player,201812230nor,nor,BreeDr00,rush_yac_per_rush,0.0,,,,,
player,201812230nor,nor,BreeDr00,rush_broken_tackles,0,,,,,
player,201812230nor,nor,BreeDr00,rush_broken_tackles_per_rush,,,,,,
player,201812230nor,pit,BrowAn04,targets,19,,,,,
player,201812230nor,pit,BrowAn04,rec,14,,,,,
player,201812230nor,pit,BrowAn04,rec_yds,185,,,,,
player,201812230nor,pit,BrowAn04,rec_first_down,11,,,,,
player,201812230nor,pit,BrowAn04,rec_air_yds,135,,,,,
player,201812230nor,pit,BrowAn04,rec_air_yds_per_rec,9.6,,,,,
player,201812230nor,pit,BrowAn04,rec_yac,50,,,,,
player,201812230nor,pit,BrowAn04,rec_yac_per_rec,3.6,,,,,
player,201812230nor,pit,BrowAn04,rec_broken_tackles,0,,,,,
player,201812230nor,pit,BrowAn04,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,BrowAn04,rec_drops,0,,,,,
player,201812230nor,pit,BrowAn04,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,SmitJu00,targets,15,,,,,
player,201812230nor,pit,SmitJu00,rec,11,,,,,
player,201812230nor,pit,SmitJu00,rec_yds,115,,,,,
player,201812230nor,pit,SmitJu00,rec_first_down,6,,,,,
player,201812230nor,pit,SmitJu00,rec_air_yds,57,,,,,
player,201812230nor,pit,SmitJu00,rec_air_yds_per_rec,5.2,,,,,
player,201812230nor,pit,SmitJu00,rec_yac,58,,,,,
player,201812230nor,pit,SmitJu00,rec_yac_per_rec,5.3,,,,,
player,201812230nor,pit,SmitJu00,rec_broken_tackles,1,,,,,
player,201812230nor,pit,SmitJu00,rec_broken_tackles_per_rec,11.0,,,,,
player,201812230nor,pit,SmitJu00,rec_drops,0,,,,,
player,201812230nor,pit,SmitJu00,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,SwitRy00,targets,3,,,,,
player,201812230nor,pit,SwitRy00,rec,3,,,,,
player,201812230nor,pit,SwitRy00,rec_yds,18,,,,,
player,201812230nor,pit,SwitRy00,rec_first_down,1,,,,,
player,201812230nor,pit,SwitRy00,rec_air_yds,-10,,,,,
player,201812230nor,pit,SwitRy00,rec_air_yds_per_rec,-3.3,,,,,
player,201812230nor,pit,SwitRy00,rec_yac,28,,,,,
player,201812230nor,pit,SwitRy00,rec_yac_per_rec,9.3,,,,,
player,201812230nor,pit,SwitRy00,rec_broken_tackles,0,,,,,
player,201812230nor,pit,SwitRy00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,SwitRy00,rec_drops,0,,,,,
player,201812230nor,pit,SwitRy00,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,SamuJa00,targets,3,,,,,
player,201812230nor,pit,SamuJa00,rec,3,,,,,
player,201812230nor,pit,SamuJa00,rec_yds,11,,,,,
player,201812230nor,pit,SamuJa00,rec_first_down,1,,,,,
player,201812230nor,pit,SamuJa00,rec_air_yds,-2,,,,,
player,201812230nor,pit,SamuJa00,rec_air_yds_per_rec,-0.7,,,,,
player,201812230nor,pit,SamuJa00,rec_yac,13,,,,,
player,201812230nor,pit,SamuJa00,rec_yac_per_rec,4.3,,,,,
player,201812230nor,pit,SamuJa00,rec_broken_tackles,0,,,,,
player,201812230nor,pit,SamuJa00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,SamuJa00,rec_drops,0,,,,,
player,201812230nor,pit,SamuJa00,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,RogeEl00,targets,1,,,,,
player,201812230nor,pit,RogeEl00,rec,1,,,,,
player,201812230nor,pit,RogeEl00,rec_yds,2,,,,,
player,201812230nor,pit,RogeEl00,rec_first_down,1,,,,,
player,201812230nor,pit,RogeEl00,rec_air_yds,2,,,,,
player,201812230nor,pit,RogeEl00,rec_air_yds_per_rec,2.0,,,,,
player,201812230nor,pit,RogeEl00,rec_yac,0,,,,,
player,201812230nor,pit,RogeEl00,rec_yac_per_rec,0.0,,,,,
player,201812230nor,pit,RogeEl00,rec_broken_tackles,0,,,,,
player,201812230nor,pit,RogeEl00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,RogeEl00,rec_drops,0,,,,,
player,201812230nor,pit,RogeEl00,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,McDoVa00,targets,4,,,,,
player,201812230nor,pit,McDoVa00,rec,1,,,,,
player,201812230nor,pit,McDoVa00,rec_yds,49,,,,,
player,201812230nor,pit,McDoVa00,rec_first_down,1,,,,,
player,201812230nor,pit,McDoVa00,rec_air_yds,28,,,,,
player,201812230nor,pit,McDoVa00,rec_air_yds_per_rec,28.0,,,,,
player,201812230nor,pit,McDoVa00,rec_yac,21,,,,,
player,201812230nor,pit,McDoVa00,rec_yac_per_rec,21.0,,,,,
player,201812230nor,pit,McDoVa00,rec_broken_tackles,0,,,,,
player,201812230nor,pit,McDoVa00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,McDoVa00,rec_drops,0,,,,,
player,201812230nor,pit,McDoVa00,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,WashJa00,targets,2,,,,,
player,201812230nor,pit,WashJa00,rec,0,,,,,
player,201812230nor,pit,WashJa00,rec_yds,0,,,,,
player,201812230nor,pit,WashJa00,rec_first_down,,,,,,
player,201812230nor,pit,WashJa00,rec_air_yds,0,,,,,
player,201812230nor,pit,WashJa00,rec_air_yds_per_rec,,,,,,
player,201812230nor,pit,WashJa00,rec_yac,0,,,,,
player,201812230nor,pit,WashJa00,rec_yac_per_rec,,,,,,
player,201812230nor,pit,WashJa00,rec_broken_tackles,0,,,,,
player,201812230nor,pit,WashJa00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,WashJa00,rec_drops,0,,,,,
player,201812230nor,pit,WashJa00,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,NixxRo01,targets,1,,,,,
player,201812230nor,pit,NixxRo01,rec,0,,,,,
player,201812230nor,pit,NixxRo01,rec_yds,0,,,,,
player,201812230nor,pit,NixxRo01,rec_first_down,,,,,,
player,201812230nor,pit,NixxRo01,rec_air_yds,0,,,,,
player,201812230nor,pit,NixxRo01,rec_air_yds_per_rec,,,,,,
player,201812230nor,pit,NixxRo01,rec_yac,0,,,,,
player,201812230nor,pit,NixxRo01,rec_yac_per_rec,,,,,,
player,201812230nor,pit,NixxRo01,rec_broken_tackles,0,,,,,
player,201812230nor,pit,NixxRo01,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,NixxRo01,rec_drops,0,,,,,
player,201812230nor,pit,NixxRo01,rec_drop_pct,0.0,,,,,
player,201812230nor,pit,GrimXa00,targets,1,,,,,
player,201812230nor,pit,GrimXa00,rec,0,,,,,
player,201812230nor,pit,GrimXa00,rec_yds,0,,,,,
player,201812230nor,pit,GrimXa00,rec_first_down,,,,,,
player,201812230nor,pit,GrimXa00,rec_air_yds,0,,,,,
player,201812230nor,pit,GrimXa00,rec_air_yds_per_rec,,,,,,
player,201812230nor,pit,GrimXa00,rec_yac,0,,,,,
player,201812230nor,pit,GrimXa00,rec_yac_per_rec,,,,,,
player,201812230nor,pit,GrimXa00,rec_broken_tackles,0,,,,,
player,201812230nor,pit,GrimXa00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,pit,GrimXa00,rec_drops,0,,,,,
player,201812230nor,pit,GrimXa00,rec_drop_pct,0.0,,,,,
player,201812230nor,nor,ThomMi05,targets,13,,,,,
player,201812230nor,nor,ThomMi05,rec,11,,,,,
player,201812230nor,nor,ThomMi05,rec_yds,109,,,,,
player,201812230nor,nor,ThomMi05,rec_first_down,6,,,,,
player,201812230nor,nor,ThomMi05,rec_air_yds,59,,,,,
player,201812230nor,nor,ThomMi05,rec_air_yds_per_rec,5.4,,,,,
player,201812230nor,nor,ThomMi05,rec_yac,50,,,,,
player,201812230nor,nor,ThomMi05,rec_yac_per_rec,4.5,,,,,
player,201812230nor,nor,ThomMi05,rec_broken_tackles,0,,,,,
player,201812230nor,nor,ThomMi05,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,nor,ThomMi05,rec_drops,0,,,,,
player,201812230nor,nor,ThomMi05,rec_drop_pct,0.0,,,,,
player,201812230nor,nor,GinnTe00,targets,8,,,,,
player,201812230nor,nor,GinnTe00,rec,5,,,,,
player,201812230nor,nor,GinnTe00,rec_yds,74,,,,,
player,201812230nor,nor,GinnTe00,rec_first_down,4,,,,,
player,201812230nor,nor,GinnTe00,rec_air_yds,70,,,,,
player,201812230nor,nor,GinnTe00,rec_air_yds_per_rec,14.0,,,,,
player,201812230nor,nor,GinnTe00,rec_yac,4,,,,,
player,201812230nor,nor,GinnTe00,rec_yac_per_rec,0.8,,,,,
player,201812230nor,nor,GinnTe00,rec_broken_tackles,0,,,,,
player,201812230nor,nor,GinnTe00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,nor,GinnTe00,rec_drops,0,,,,,
player,201812230nor,nor,GinnTe00,rec_drop_pct,0.0,,,,,
player,201812230nor,nor,KamaAl00,targets,6,,,,,
player,201812230nor,nor,KamaAl00,rec,4,,,,,
player,201812230nor,nor,KamaAl00,rec_yds,82,,,,,
player,201812230nor,nor,KamaAl00,rec_first_down,3,,,,,
player,201812230nor,nor,KamaAl00,rec_air_yds,10,,,,,
player,201812230nor,nor,KamaAl00,rec_air_yds_per_rec,2.5,,,,,
player,201812230nor,nor,KamaAl00,rec_yac,72,,,,,
player,201812230nor,nor,KamaAl00,rec_yac_per_rec,18.0,,,,,
player,201812230nor,nor,KamaAl00,rec_broken_tackles,0,,,,,
player,201812230nor,nor,KamaAl00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,nor,KamaAl00,rec_drops,0,,,,,
player,201812230nor,nor,KamaAl00,rec_drop_pct,0.0,,,,,
player,201812230nor,nor,KirkKe00,targets,4,,,,,
player,201812230nor,nor,KirkKe00,rec,2,,,,,
player,201812230nor,nor,KirkKe00,rec_yds,35,,,,,
player,201812230nor,nor,KirkKe00,rec_first_down,2,,,,,
player,201812230nor,nor,KirkKe00,rec_air_yds,20,,,,,
player,201812230nor,nor,KirkKe00,rec_air_yds_per_rec,10.0,,,,,
player,201812230nor,nor,KirkKe00,rec_yac,15,,,,,
player,201812230nor,nor,KirkKe00,rec_yac_per_rec,7.5,,,,,
player,201812230nor,nor,KirkKe00,rec_broken_tackles,0,,,,,
player,201812230nor,nor,KirkKe00,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,nor,KirkKe00,rec_drops,1,,,,,
player,201812230nor,nor,KirkKe00,rec_drop_pct,25.0,,,,,
player,201812230nor,nor,HillJo02,targets,3,,,,,
player,201812230nor,nor,HillJo02,rec,2,,,,,
player,201812230nor,nor,HillJo02,rec_yds,1,,,,,
player,201812230nor,nor,HillJo02,rec_first_down,,,,,,
player,201812230nor,nor,HillJo02,rec_air_yds,-3,,,,,
player,201812230nor,nor,HillJo02,rec_air_yds_per_rec,-1.5,,,,,
player,201812230nor,nor,HillJo02,rec_yac,4,,,,,
player,201812230nor,nor,HillJo02,rec_yac_per_rec,2.0,,,,,
player,201812230nor,nor,HillJo02,rec_broken_tackles,0,,,,,
player,201812230nor,nor,HillJo02,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,nor,HillJo02,rec_drops,0,,,,,
player,201812230nor,nor,HillJo02,rec_drop_pct,0.0,,,,,
player,201812230nor,nor,IngrMa01,targets,2,,,,,
player,201812230nor,nor,IngrMa01,rec,1,,,,,
player,201812230nor,nor,IngrMa01,rec_yds,8,,,,,
player,201812230nor,nor,IngrMa01,rec_first_down,0,,,,,
player,201812230nor,nor,IngrMa01,rec_air_yds,1,,,,,
player,201812230nor,nor,IngrMa01,rec_air_yds_per_rec,1.0,,,,,
player,201812230nor,nor,IngrMa01,rec_yac,7,,,,,
player,201812230nor,nor,IngrMa01,rec_yac_per_rec,7.0,,,,,
player,201812230nor,nor,IngrMa01,rec_broken_tackles,1,,,,,
player,201812230nor,nor,IngrMa01,rec_broken_tackles_per_rec,1.0,,,,,
player,201812230nor,nor,IngrMa01,rec_drops,0,,,,,
player,201812230nor,nor,IngrMa01,rec_drop_pct,0.0,,,,,
player,201812230nor,nor,SmitTr03,targets,1,,,,,
player,201812230nor,nor,SmitTr03,rec,1,,,,,
player,201812230nor,nor,SmitTr03,rec_yds,11,,,,,
player,201812230nor,nor,SmitTr03,rec_first_down,1,,,,,
player,201812230nor,nor,SmitTr03,rec_air_yds,3,,,,,
player,201812230nor,nor,SmitTr03,rec_air_yds_per_rec,3.0,,,,,
player,201812230nor,nor,SmitTr03,rec_yac,8,,,,,
player,201812230nor,nor,SmitTr03,rec_yac_per_rec,8.0,,,,,
player,201812230nor,nor,SmitTr03,rec_broken_tackles,0,,,,,
player,201812230nor,nor,SmitTr03,rec_broken_tackles_per_rec,,,,,,
player,201812230nor,nor,SmitTr03,rec_drops,0,,,,,
player,201812230nor,nor,SmitTr03,rec_drop_pct,0.0,,,,,
player,201812230nor,nor,WatsBe00,targets,2,,,,,
player,201812230nor,nor,WatsBe00,rec,1,,,,,
player,201812230nor,nor,WatsBe00,rec_yds,6,,,,,
player,201812230nor,nor,WatsBe00,rec_first_down,,,,,,
player,201812230nor,nor,WatsBe00,rec_air_yds,5,,,,,
player,201812230nor,nor,WatsBe00,rec_air_yds_per_rec,5.0,,,,,
player,201812230nor,nor,WatsBe00,rec_yac,1,,,,,
player,201812230nor,nor,WatsBe00,rec_yac_per_rec,1.0,,,,,
player,201812230nor,nor,WatsBe00,rec_broken_tackles,0,,,,,
player,201812230nor,nor,WatsBe00,rec_broken_tackles_per_rec,,,,,,
